,BGN IM Equity
2019-09-02,42.0759
2019-09-03,42.0759
2019-09-04,42.0759
2019-09-05,42.0759
2019-09-06,42.0759
2019-09-07,42.0759
2019-09-08,42.0759
2019-09-09,42.0759
2019-09-10,42.0759
2019-09-11,42.0759
2019-09-12,42.0759
2019-09-13,42.0759
2019-09-14,42.0759
2019-09-15,42.0759
2019-09-16,42.0759
2019-09-17,42.0759
2019-09-18,42.0759
2019-09-19,42.0759
2019-09-20,42.0759
2019-09-21,42.0759
2019-09-22,42.0759
2019-09-23,42.0759
2019-09-24,42.0759
2019-09-25,42.0759
2019-09-26,42.0759
2019-09-27,42.0759
2019-09-28,42.0759
2019-09-29,42.0759
2019-09-30,42.3734
2019-10-01,42.3734
2019-10-02,42.3734
2019-10-03,42.3734
2019-10-04,42.3734
2019-10-05,42.3734
2019-10-06,42.3734
2019-10-07,42.3734
2019-10-08,42.3734
2019-10-09,42.3734
2019-10-10,42.3734
2019-10-11,42.3734
2019-10-12,42.3734
2019-10-13,42.3734
2019-10-14,42.3734
2019-10-15,42.3734
2019-10-16,42.3734
2019-10-17,42.3734
2019-10-18,42.3734
2019-10-19,42.3734
2019-10-20,42.3734
2019-10-21,42.3734
2019-10-22,42.3734
2019-10-23,42.3734
2019-10-24,42.3734
2019-10-25,42.3734
2019-10-26,42.3734
2019-10-27,42.3734
2019-10-28,42.3734
2019-10-29,42.3734
2019-10-30,42.3734
2019-10-31,42.3734
2019-11-01,42.3734
2019-11-02,42.3734
2019-11-03,42.3734
2019-11-04,42.3734
2019-11-05,42.3734
2019-11-06,42.3734
2019-11-07,42.3734
2019-11-08,42.3734
2019-11-09,42.3734
2019-11-10,42.3734
2019-11-11,42.3734
2019-11-12,42.3734
2019-11-13,42.3734
2019-11-14,42.3734
2019-11-15,42.3734
2019-11-16,42.3734
2019-11-17,42.3734
2019-11-18,42.3734
2019-11-19,42.3734
2019-11-20,42.3734
2019-11-21,42.3734
2019-11-22,42.3734
2019-11-23,42.3734
2019-11-24,42.3734
2019-11-25,42.3734
2019-11-26,42.3734
2019-11-27,42.3734
2019-11-28,42.3734
2019-11-29,42.3734
2019-11-30,42.3734
2019-12-01,42.3734
2019-12-02,42.3734
2019-12-03,42.3734
2019-12-04,42.3734
2019-12-05,42.3734
2019-12-06,42.3734
2019-12-07,42.3734
2019-12-08,42.3734
2019-12-09,42.3734
2019-12-10,42.3734
2019-12-11,42.3734
2019-12-12,42.3734
2019-12-13,42.3734
2019-12-14,42.3734
2019-12-15,42.3734
2019-12-16,42.3734
2019-12-17,42.3734
2019-12-18,42.3734
2019-12-19,42.3734
2019-12-20,42.3734
2019-12-21,42.3734
2019-12-22,42.3734
2019-12-23,42.3734
2019-12-24,42.3734
2019-12-25,42.3734
2019-12-26,42.3734
2019-12-27,42.3734
2019-12-28,42.3734
2019-12-29,42.3734
2019-12-30,42.3734
2019-12-31,42.8008
2020-01-01,42.8008
2020-01-02,42.8008
2020-01-03,42.8008
2020-01-04,42.8008
2020-01-05,42.8008
2020-01-06,42.8008
2020-01-07,42.8008
2020-01-08,42.8008
2020-01-09,42.8008
2020-01-10,42.8008
2020-01-11,42.8008
2020-01-12,42.8008
2020-01-13,42.8008
2020-01-14,42.8008
2020-01-15,42.8008
2020-01-16,42.8008
2020-01-17,42.8008
2020-01-18,42.8008
2020-01-19,42.8008
2020-01-20,42.8008
2020-01-21,42.8008
2020-01-22,42.8008
2020-01-23,42.8008
2020-01-24,42.8008
2020-01-25,42.8008
2020-01-26,42.8008
2020-01-27,42.8008
2020-01-28,42.8008
2020-01-29,42.8008
2020-01-30,42.8008
2020-01-31,42.8008
2020-02-01,42.8008
2020-02-02,42.8008
2020-02-03,42.8008
2020-02-04,42.8008
2020-02-05,42.8008
2020-02-06,42.8008
2020-02-07,42.8008
2020-02-08,42.8008
2020-02-09,42.8008
2020-02-10,42.8008
2020-02-11,42.8008
2020-02-12,42.8008
2020-02-13,42.8008
2020-02-14,42.8008
2020-02-15,42.8008
2020-02-16,42.8008
2020-02-17,42.8008
2020-02-18,42.8008
2020-02-19,42.8008
2020-02-20,42.8008
2020-02-21,42.8008
2020-02-22,42.8008
2020-02-23,42.8008
2020-02-24,42.8008
2020-02-25,42.8008
2020-02-26,42.8008
2020-02-27,42.8008
2020-02-28,42.8008
2020-02-29,42.8008
2020-03-01,42.8008
2020-03-02,42.8008
2020-03-03,42.8008
2020-03-04,42.8008
2020-03-05,42.8008
2020-03-06,42.8008
2020-03-07,42.8008
2020-03-08,42.8008
2020-03-09,42.8008
2020-03-10,42.8008
2020-03-11,42.8008
2020-03-12,42.8008
2020-03-13,42.8008
2020-03-14,42.8008
2020-03-15,42.8008
2020-03-16,42.8008
2020-03-17,42.8008
2020-03-18,42.8008
2020-03-19,42.8008
2020-03-20,42.8008
2020-03-21,42.8008
2020-03-22,42.8008
2020-03-23,42.8008
2020-03-24,42.8008
2020-03-25,42.8008
2020-03-26,42.8008
2020-03-27,42.8008
2020-03-28,42.8008
2020-03-29,42.8008
2020-03-30,42.8008
2020-03-31,40.8214
2020-04-01,40.8214
2020-04-02,40.8214
2020-04-03,40.8214
2020-04-04,40.8214
2020-04-05,40.8214
2020-04-06,40.8214
2020-04-07,40.8214
2020-04-08,40.8214
2020-04-09,40.8214
2020-04-10,40.8214
2020-04-11,40.8214
2020-04-12,40.8214
2020-04-13,40.8214
2020-04-14,40.8214
2020-04-15,40.8214
2020-04-16,40.8214
2020-04-17,40.8214
2020-04-18,40.8214
2020-04-19,40.8214
2020-04-20,40.8214
2020-04-21,40.8214
2020-04-22,40.8214
2020-04-23,40.8214
2020-04-24,40.8214
2020-04-25,40.8214
2020-04-26,40.8214
2020-04-27,40.8214
2020-04-28,40.8214
2020-04-29,40.8214
2020-04-30,40.8214
2020-05-01,40.8214
2020-05-02,40.8214
2020-05-03,40.8214
2020-05-04,40.8214
2020-05-05,40.8214
2020-05-06,40.8214
2020-05-07,40.8214
2020-05-08,40.8214
2020-05-09,40.8214
2020-05-10,40.8214
2020-05-11,40.8214
2020-05-12,40.8214
2020-05-13,40.8214
2020-05-14,40.8214
2020-05-15,40.8214
2020-05-16,40.8214
2020-05-17,40.8214
2020-05-18,40.8214
2020-05-19,40.8214
2020-05-20,40.8214
2020-05-21,40.8214
2020-05-22,40.8214
2020-05-23,40.8214
2020-05-24,40.8214
2020-05-25,40.8214
2020-05-26,40.8214
2020-05-27,40.8214
2020-05-28,40.8214
2020-05-29,40.8214
2020-05-30,40.8214
2020-05-31,40.8214
2020-06-01,40.8214
2020-06-02,40.8214
2020-06-03,40.8214
2020-06-04,40.8214
2020-06-05,40.8214
2020-06-06,40.8214
2020-06-07,40.8214
2020-06-08,40.8214
2020-06-09,40.8214
2020-06-10,40.8214
2020-06-11,40.8214
2020-06-12,40.8214
2020-06-13,40.8214
2020-06-14,40.8214
2020-06-15,40.8214
2020-06-16,40.8214
2020-06-17,40.8214
2020-06-18,40.8214
2020-06-19,40.8214
2020-06-20,40.8214
2020-06-21,40.8214
2020-06-22,40.8214
2020-06-23,40.8214
2020-06-24,40.8214
2020-06-25,40.8214
2020-06-26,40.8214
2020-06-27,40.8214
2020-06-28,40.8214
2020-06-29,40.8214
2020-06-30,35.7879
2020-07-01,35.7879
2020-07-02,35.7879
2020-07-03,35.7879
2020-07-04,35.7879
2020-07-05,35.7879
2020-07-06,35.7879
2020-07-07,35.7879
2020-07-08,35.7879
2020-07-09,35.7879
2020-07-10,35.7879
2020-07-11,35.7879
2020-07-12,35.7879
2020-07-13,35.7879
2020-07-14,35.7879
2020-07-15,35.7879
2020-07-16,35.7879
2020-07-17,35.7879
2020-07-18,35.7879
2020-07-19,35.7879
2020-07-20,35.7879
2020-07-21,35.7879
2020-07-22,35.7879
2020-07-23,35.7879
2020-07-24,35.7879
2020-07-25,35.7879
2020-07-26,35.7879
2020-07-27,35.7879
2020-07-28,35.7879
2020-07-29,35.7879
2020-07-30,35.7879
2020-07-31,35.7879
2020-08-01,35.7879
2020-08-02,35.7879
2020-08-03,35.7879
2020-08-04,35.7879
2020-08-05,35.7879
2020-08-06,35.7879
2020-08-07,35.7879
2020-08-08,35.7879
2020-08-09,35.7879
2020-08-10,35.7879
2020-08-11,35.7879
2020-08-12,35.7879
2020-08-13,35.7879
2020-08-14,35.7879
2020-08-15,35.7879
2020-08-16,35.7879
2020-08-17,35.7879
2020-08-18,35.7879
2020-08-19,35.7879
2020-08-20,35.7879
2020-08-21,35.7879
2020-08-22,35.7879
2020-08-23,35.7879
2020-08-24,35.7879
2020-08-25,35.7879
2020-08-26,35.7879
2020-08-27,35.7879
2020-08-28,35.7879
2020-08-29,35.7879
2020-08-30,35.7879
2020-08-31,35.7879
2020-09-01,35.7879
2020-09-02,35.7879
2020-09-03,35.7879
2020-09-04,35.7879
2020-09-05,35.7879
2020-09-06,35.7879
2020-09-07,35.7879
2020-09-08,35.7879
2020-09-09,35.7879
2020-09-10,35.7879
2020-09-11,35.7879
2020-09-12,35.7879
2020-09-13,35.7879
2020-09-14,35.7879
2020-09-15,35.7879
2020-09-16,35.7879
2020-09-17,35.7879
2020-09-18,35.7879
2020-09-19,35.7879
2020-09-20,35.7879
2020-09-21,35.7879
2020-09-22,35.7879
2020-09-23,35.7879
2020-09-24,35.7879
2020-09-25,35.7879
2020-09-26,35.7879
2020-09-27,35.7879
2020-09-28,35.7879
2020-09-29,35.7879
2020-09-30,30.0557
2020-10-01,30.0557
2020-10-02,30.0557
2020-10-03,30.0557
2020-10-04,30.0557
2020-10-05,30.0557
2020-10-06,30.0557
2020-10-07,30.0557
2020-10-08,30.0557
2020-10-09,30.0557
2020-10-10,30.0557
2020-10-11,30.0557
2020-10-12,30.0557
2020-10-13,30.0557
2020-10-14,30.0557
2020-10-15,30.0557
2020-10-16,30.0557
2020-10-17,30.0557
2020-10-18,30.0557
2020-10-19,30.0557
2020-10-20,30.0557
2020-10-21,30.0557
2020-10-22,30.0557
2020-10-23,30.0557
2020-10-24,30.0557
2020-10-25,30.0557
2020-10-26,30.0557
2020-10-27,30.0557
2020-10-28,30.0557
2020-10-29,30.0557
2020-10-30,30.0557
2020-10-31,30.0557
2020-11-01,30.0557
2020-11-02,30.0557
2020-11-03,30.0557
2020-11-04,30.0557
2020-11-05,30.0557
2020-11-06,30.0557
2020-11-07,30.0557
2020-11-08,30.0557
2020-11-09,30.0557
2020-11-10,30.0557
2020-11-11,30.0557
2020-11-12,30.0557
2020-11-13,30.0557
2020-11-14,30.0557
2020-11-15,30.0557
2020-11-16,30.0557
2020-11-17,30.0557
2020-11-18,30.0557
2020-11-19,30.0557
2020-11-20,30.0557
2020-11-21,30.0557
2020-11-22,30.0557
2020-11-23,30.0557
2020-11-24,30.0557
2020-11-25,30.0557
2020-11-26,30.0557
2020-11-27,30.0557
2020-11-28,30.0557
2020-11-29,30.0557
2020-11-30,30.0557
2020-12-01,30.0557
2020-12-02,30.0557
2020-12-03,30.0557
2020-12-04,30.0557
2020-12-05,30.0557
2020-12-06,30.0557
2020-12-07,30.0557
2020-12-08,30.0557
2020-12-09,30.0557
2020-12-10,30.0557
2020-12-11,30.0557
2020-12-12,30.0557
2020-12-13,30.0557
2020-12-14,30.0557
2020-12-15,30.0557
2020-12-16,30.0557
2020-12-17,30.0557
2020-12-18,30.0557
2020-12-19,30.0557
2020-12-20,30.0557
2020-12-21,30.0557
2020-12-22,30.0557
2020-12-23,30.0557
2020-12-24,30.0557
2020-12-25,30.0557
2020-12-26,30.0557
2020-12-27,30.0557
2020-12-28,30.0557
2020-12-29,30.0557
2020-12-30,30.0557
2020-12-31,27.4658
2021-01-01,27.4658
2021-01-02,27.4658
2021-01-03,27.4658
2021-01-04,27.4658
2021-01-05,27.4658
2021-01-06,27.4658
2021-01-07,27.4658
2021-01-08,27.4658
2021-01-09,27.4658
2021-01-10,27.4658
2021-01-11,27.4658
2021-01-12,27.4658
2021-01-13,27.4658
2021-01-14,27.4658
2021-01-15,27.4658
2021-01-16,27.4658
2021-01-17,27.4658
2021-01-18,27.4658
2021-01-19,27.4658
2021-01-20,27.4658
2021-01-21,27.4658
2021-01-22,27.4658
2021-01-23,27.4658
2021-01-24,27.4658
2021-01-25,27.4658
2021-01-26,27.4658
2021-01-27,27.4658
2021-01-28,27.4658
2021-01-29,27.4658
2021-01-30,27.4658
2021-01-31,27.4658
2021-02-01,27.4658
2021-02-02,27.4658
2021-02-03,27.4658
2021-02-04,27.4658
2021-02-05,27.4658
2021-02-06,27.4658
2021-02-07,27.4658
2021-02-08,27.4658
2021-02-09,27.4658
2021-02-10,27.4658
2021-02-11,27.4658
2021-02-12,27.4658
2021-02-13,27.4658
2021-02-14,27.4658
2021-02-15,27.4658
2021-02-16,27.4658
2021-02-17,27.4658
2021-02-18,27.4658
2021-02-19,27.4658
2021-02-20,27.4658
2021-02-21,27.4658
2021-02-22,27.4658
2021-02-23,27.4658
2021-02-24,27.4658
2021-02-25,27.4658
2021-02-26,27.4658
2021-02-27,27.4658
2021-02-28,27.4658
2021-03-01,27.4658
2021-03-02,27.4658
2021-03-03,27.4658
2021-03-04,27.4658
2021-03-05,27.4658
2021-03-06,27.4658
2021-03-07,27.4658
2021-03-08,27.4658
2021-03-09,27.4658
2021-03-10,27.4658
2021-03-11,27.4658
2021-03-12,27.4658
2021-03-13,27.4658
2021-03-14,27.4658
2021-03-15,27.4658
2021-03-16,27.4658
2021-03-17,27.4658
2021-03-18,27.4658
2021-03-19,27.4658
2021-03-20,27.4658
2021-03-21,27.4658
2021-03-22,27.4658
2021-03-23,27.4658
2021-03-24,27.4658
2021-03-25,27.4658
2021-03-26,27.4658
2021-03-27,27.4658
2021-03-28,27.4658
2021-03-29,27.4658
2021-03-30,27.4658
2021-03-31,30.0862
2021-04-01,30.0862
2021-04-02,30.0862
2021-04-03,30.0862
2021-04-04,30.0862
2021-04-05,30.0862
2021-04-06,30.0862
2021-04-07,30.0862
2021-04-08,30.0862
2021-04-09,30.0862
2021-04-10,30.0862
2021-04-11,30.0862
2021-04-12,30.0862
2021-04-13,30.0862
2021-04-14,30.0862
2021-04-15,30.0862
2021-04-16,30.0862
2021-04-17,30.0862
2021-04-18,30.0862
2021-04-19,30.0862
2021-04-20,30.0862
2021-04-21,30.0862
2021-04-22,30.0862
2021-04-23,30.0862
2021-04-24,30.0862
2021-04-25,30.0862
2021-04-26,30.0862
2021-04-27,30.0862
2021-04-28,30.0862
2021-04-29,30.0862
2021-04-30,30.0862
2021-05-01,30.0862
2021-05-02,30.0862
2021-05-03,30.0862
2021-05-04,30.0862
2021-05-05,30.0862
2021-05-06,30.0862
2021-05-07,30.0862
2021-05-08,30.0862
2021-05-09,30.0862
2021-05-10,30.0862
2021-05-11,30.0862
2021-05-12,30.0862
2021-05-13,30.0862
2021-05-14,30.0862
2021-05-15,30.0862
2021-05-16,30.0862
2021-05-17,30.0862
2021-05-18,30.0862
2021-05-19,30.0862
2021-05-20,30.0862
2021-05-21,30.0862
2021-05-22,30.0862
2021-05-23,30.0862
2021-05-24,30.0862
2021-05-25,30.0862
2021-05-26,30.0862
2021-05-27,30.0862
2021-05-28,30.0862
2021-05-29,30.0862
2021-05-30,30.0862
2021-05-31,30.0862
2021-06-01,30.0862
2021-06-02,30.0862
2021-06-03,30.0862
2021-06-04,30.0862
2021-06-05,30.0862
2021-06-06,30.0862
2021-06-07,30.0862
2021-06-08,30.0862
2021-06-09,30.0862
2021-06-10,30.0862
2021-06-11,30.0862
2021-06-12,30.0862
2021-06-13,30.0862
2021-06-14,30.0862
2021-06-15,30.0862
2021-06-16,30.0862
2021-06-17,30.0862
2021-06-18,30.0862
2021-06-19,30.0862
2021-06-20,30.0862
2021-06-21,30.0862
2021-06-22,30.0862
2021-06-23,30.0862
2021-06-24,30.0862
2021-06-25,30.0862
2021-06-26,30.0862
2021-06-27,30.0862
2021-06-28,30.0862
2021-06-29,30.0862
2021-06-30,38.6947
2021-07-01,38.6947
2021-07-02,38.6947
2021-07-03,38.6947
2021-07-04,38.6947
2021-07-05,38.6947
2021-07-06,38.6947
2021-07-07,38.6947
2021-07-08,38.6947
2021-07-09,38.6947
2021-07-10,38.6947
2021-07-11,38.6947
2021-07-12,38.6947
2021-07-13,38.6947
2021-07-14,38.6947
2021-07-15,38.6947
2021-07-16,38.6947
2021-07-17,38.6947
2021-07-18,38.6947
2021-07-19,38.6947
2021-07-20,38.6947
2021-07-21,38.6947
2021-07-22,38.6947
2021-07-23,38.6947
2021-07-24,38.6947
2021-07-25,38.6947
2021-07-26,38.6947
2021-07-27,38.6947
2021-07-28,38.6947
2021-07-29,38.6947
2021-07-30,38.6947
2021-07-31,38.6947
2021-08-01,38.6947
2021-08-02,38.6947
2021-08-03,38.6947
2021-08-04,38.6947
2021-08-05,38.6947
2021-08-06,38.6947
2021-08-07,38.6947
2021-08-08,38.6947
2021-08-09,38.6947
2021-08-10,38.6947
2021-08-11,38.6947
2021-08-12,38.6947
2021-08-13,38.6947
2021-08-14,38.6947
2021-08-15,38.6947
2021-08-16,38.6947
2021-08-17,38.6947
2021-08-18,38.6947
2021-08-19,38.6947
2021-08-20,38.6947
2021-08-21,38.6947
2021-08-22,38.6947
2021-08-23,38.6947
2021-08-24,38.6947
2021-08-25,38.6947
2021-08-26,38.6947
2021-08-27,38.6947
2021-08-28,38.6947
2021-08-29,38.6947
2021-08-30,38.6947
2021-08-31,38.6947
2021-09-01,38.6947
2021-09-02,38.6947
2021-09-03,38.6947
2021-09-04,38.6947
2021-09-05,38.6947
2021-09-06,38.6947
2021-09-07,38.6947
2021-09-08,38.6947
2021-09-09,38.6947
2021-09-10,38.6947
2021-09-11,38.6947
2021-09-12,38.6947
2021-09-13,38.6947
2021-09-14,38.6947
2021-09-15,38.6947
2021-09-16,38.6947
2021-09-17,38.6947
2021-09-18,38.6947
2021-09-19,38.6947
2021-09-20,38.6947
2021-09-21,38.6947
2021-09-22,38.6947
2021-09-23,38.6947
2021-09-24,38.6947
2021-09-25,38.6947
2021-09-26,38.6947
2021-09-27,38.6947
2021-09-28,38.6947
2021-09-29,38.6947
2021-09-30,34.7728
2021-10-01,34.7728
2021-10-02,34.7728
2021-10-03,34.7728
2021-10-04,34.7728
2021-10-05,34.7728
2021-10-06,34.7728
2021-10-07,34.7728
2021-10-08,34.7728
2021-10-09,34.7728
2021-10-10,34.7728
2021-10-11,34.7728
2021-10-12,34.7728
2021-10-13,34.7728
2021-10-14,34.7728
2021-10-15,34.7728
2021-10-16,34.7728
2021-10-17,34.7728
2021-10-18,34.7728
2021-10-19,34.7728
2021-10-20,34.7728
2021-10-21,34.7728
2021-10-22,34.7728
2021-10-23,34.7728
2021-10-24,34.7728
2021-10-25,34.7728
2021-10-26,34.7728
2021-10-27,34.7728
2021-10-28,34.7728
2021-10-29,34.7728
2021-10-30,34.7728
2021-10-31,34.7728
2021-11-01,34.7728
2021-11-02,34.7728
2021-11-03,34.7728
2021-11-04,34.7728
2021-11-05,34.7728
2021-11-06,34.7728
2021-11-07,34.7728
2021-11-08,34.7728
2021-11-09,34.7728
2021-11-10,34.7728
2021-11-11,34.7728
2021-11-12,34.7728
2021-11-13,34.7728
2021-11-14,34.7728
2021-11-15,34.7728
2021-11-16,34.7728
2021-11-17,34.7728
2021-11-18,34.7728
2021-11-19,34.7728
2021-11-20,34.7728
2021-11-21,34.7728
2021-11-22,34.7728
2021-11-23,34.7728
2021-11-24,34.7728
2021-11-25,34.7728
2021-11-26,34.7728
2021-11-27,34.7728
2021-11-28,34.7728
2021-11-29,34.7728
2021-11-30,34.7728
2021-12-01,34.7728
2021-12-02,34.7728
2021-12-03,34.7728
2021-12-04,34.7728
2021-12-05,34.7728
2021-12-06,34.7728
2021-12-07,34.7728
2021-12-08,34.7728
2021-12-09,34.7728
2021-12-10,34.7728
2021-12-11,34.7728
2021-12-12,34.7728
2021-12-13,34.7728
2021-12-14,34.7728
2021-12-15,34.7728
2021-12-16,34.7728
2021-12-17,34.7728
2021-12-18,34.7728
2021-12-19,34.7728
2021-12-20,34.7728
2021-12-21,34.7728
2021-12-22,34.7728
2021-12-23,34.7728
2021-12-24,34.7728
2021-12-25,34.7728
2021-12-26,34.7728
2021-12-27,34.7728
2021-12-28,34.7728
2021-12-29,34.7728
2021-12-30,34.7728
2021-12-31,29.5097
2022-01-01,29.5097
2022-01-02,29.5097
2022-01-03,29.5097
2022-01-04,29.5097
2022-01-05,29.5097
2022-01-06,29.5097
2022-01-07,29.5097
2022-01-08,29.5097
2022-01-09,29.5097
2022-01-10,29.5097
2022-01-11,29.5097
2022-01-12,29.5097
2022-01-13,29.5097
2022-01-14,29.5097
2022-01-15,29.5097
2022-01-16,29.5097
2022-01-17,29.5097
2022-01-18,29.5097
2022-01-19,29.5097
2022-01-20,29.5097
2022-01-21,29.5097
2022-01-22,29.5097
2022-01-23,29.5097
2022-01-24,29.5097
2022-01-25,29.5097
2022-01-26,29.5097
2022-01-27,29.5097
2022-01-28,29.5097
2022-01-29,29.5097
2022-01-30,29.5097
2022-01-31,29.5097
2022-02-01,29.5097
2022-02-02,29.5097
2022-02-03,29.5097
2022-02-04,29.5097
2022-02-05,29.5097
2022-02-06,29.5097
2022-02-07,29.5097
2022-02-08,29.5097
2022-02-09,29.5097
2022-02-10,29.5097
2022-02-11,29.5097
2022-02-12,29.5097
2022-02-13,29.5097
2022-02-14,29.5097
2022-02-15,29.5097
2022-02-16,29.5097
2022-02-17,29.5097
2022-02-18,29.5097
2022-02-19,29.5097
2022-02-20,29.5097
2022-02-21,29.5097
2022-02-22,29.5097
2022-02-23,29.5097
2022-02-24,29.5097
2022-02-25,29.5097
2022-02-26,29.5097
2022-02-27,29.5097
2022-02-28,29.5097
2022-03-01,29.5097
2022-03-02,29.5097
2022-03-03,29.5097
2022-03-04,29.5097
2022-03-05,29.5097
2022-03-06,29.5097
2022-03-07,29.5097
2022-03-08,29.5097
2022-03-09,29.5097
2022-03-10,29.5097
2022-03-11,29.5097
2022-03-12,29.5097
2022-03-13,29.5097
2022-03-14,29.5097
2022-03-15,29.5097
2022-03-16,29.5097
2022-03-17,29.5097
2022-03-18,29.5097
2022-03-19,29.5097
2022-03-20,29.5097
2022-03-21,29.5097
2022-03-22,29.5097
2022-03-23,29.5097
2022-03-24,29.5097
2022-03-25,29.5097
2022-03-26,29.5097
2022-03-27,29.5097
2022-03-28,29.5097
2022-03-29,29.5097
2022-03-30,29.5097
2022-03-31,21.4335
2022-04-01,21.4335
2022-04-02,21.4335
2022-04-03,21.4335
2022-04-04,21.4335
2022-04-05,21.4335
2022-04-06,21.4335
2022-04-07,21.4335
2022-04-08,21.4335
2022-04-09,21.4335
2022-04-10,21.4335
2022-04-11,21.4335
2022-04-12,21.4335
2022-04-13,21.4335
2022-04-14,21.4335
2022-04-15,21.4335
2022-04-16,21.4335
2022-04-17,21.4335
2022-04-18,21.4335
2022-04-19,21.4335
2022-04-20,21.4335
2022-04-21,21.4335
2022-04-22,21.4335
2022-04-23,21.4335
2022-04-24,21.4335
2022-04-25,21.4335
2022-04-26,21.4335
2022-04-27,21.4335
2022-04-28,21.4335
2022-04-29,21.4335
2022-04-30,21.4335
2022-05-01,21.4335
2022-05-02,21.4335
2022-05-03,21.4335
2022-05-04,21.4335
2022-05-05,21.4335
2022-05-06,21.4335
2022-05-07,21.4335
2022-05-08,21.4335
2022-05-09,21.4335
2022-05-10,21.4335
2022-05-11,21.4335
2022-05-12,21.4335
2022-05-13,21.4335
2022-05-14,21.4335
2022-05-15,21.4335
2022-05-16,21.4335
2022-05-17,21.4335
2022-05-18,21.4335
2022-05-19,21.4335
2022-05-20,21.4335
2022-05-21,21.4335
2022-05-22,21.4335
2022-05-23,21.4335
2022-05-24,21.4335
2022-05-25,21.4335
2022-05-26,21.4335
2022-05-27,21.4335
2022-05-28,21.4335
2022-05-29,21.4335
2022-05-30,21.4335
2022-05-31,21.4335
2022-06-01,21.4335
2022-06-02,21.4335
2022-06-03,21.4335
2022-06-04,21.4335
2022-06-05,21.4335
2022-06-06,21.4335
2022-06-07,21.4335
2022-06-08,21.4335
2022-06-09,21.4335
2022-06-10,21.4335
2022-06-11,21.4335
2022-06-12,21.4335
2022-06-13,21.4335
2022-06-14,21.4335
2022-06-15,21.4335
2022-06-16,21.4335
2022-06-17,21.4335
2022-06-18,21.4335
2022-06-19,21.4335
2022-06-20,21.4335
2022-06-21,21.4335
2022-06-22,21.4335
2022-06-23,21.4335
2022-06-24,21.4335
2022-06-25,21.4335
2022-06-26,21.4335
2022-06-27,21.4335
2022-06-28,21.4335
2022-06-29,21.4335
2022-06-30,27.9038
2022-07-01,27.9038
2022-07-02,27.9038
2022-07-03,27.9038
2022-07-04,27.9038
2022-07-05,27.9038
2022-07-06,27.9038
2022-07-07,27.9038
2022-07-08,27.9038
2022-07-09,27.9038
2022-07-10,27.9038
2022-07-11,27.9038
2022-07-12,27.9038
2022-07-13,27.9038
2022-07-14,27.9038
2022-07-15,27.9038
2022-07-16,27.9038
2022-07-17,27.9038
2022-07-18,27.9038
2022-07-19,27.9038
2022-07-20,27.9038
2022-07-21,27.9038
2022-07-22,27.9038
2022-07-23,27.9038
2022-07-24,27.9038
2022-07-25,27.9038
2022-07-26,27.9038
2022-07-27,27.9038
2022-07-28,27.9038
2022-07-29,27.9038
2022-07-30,27.9038
2022-07-31,27.9038
2022-08-01,27.9038
2022-08-02,27.9038
2022-08-03,27.9038
2022-08-04,27.9038
2022-08-05,27.9038
2022-08-06,27.9038
2022-08-07,27.9038
2022-08-08,27.9038
2022-08-09,27.9038
2022-08-10,27.9038
2022-08-11,27.9038
2022-08-12,27.9038
2022-08-13,27.9038
2022-08-14,27.9038
2022-08-15,27.9038
2022-08-16,27.9038
2022-08-17,27.9038
2022-08-18,27.9038
2022-08-19,27.9038
2022-08-20,27.9038
2022-08-21,27.9038
2022-08-22,27.9038
2022-08-23,27.9038
2022-08-24,27.9038
2022-08-25,27.9038
2022-08-26,27.9038
2022-08-27,27.9038
2022-08-28,27.9038
2022-08-29,27.9038
2022-08-30,27.9038
2022-08-31,27.9038
2022-09-01,27.9038
2022-09-02,27.9038
2022-09-03,27.9038
2022-09-04,27.9038
2022-09-05,27.9038
2022-09-06,27.9038
2022-09-07,27.9038
2022-09-08,27.9038
2022-09-09,27.9038
2022-09-10,27.9038
2022-09-11,27.9038
2022-09-12,27.9038
2022-09-13,27.9038
2022-09-14,27.9038
2022-09-15,27.9038
2022-09-16,27.9038
2022-09-17,27.9038
2022-09-18,27.9038
2022-09-19,27.9038
2022-09-20,27.9038
2022-09-21,27.9038
2022-09-22,27.9038
2022-09-23,27.9038
2022-09-24,27.9038
2022-09-25,27.9038
2022-09-26,27.9038
2022-09-27,27.9038
2022-09-28,27.9038
2022-09-29,27.9038
2022-09-30,21.1742
2022-10-01,21.1742
2022-10-02,21.1742
2022-10-03,21.1742
2022-10-04,21.1742
2022-10-05,21.1742
2022-10-06,21.1742
2022-10-07,21.1742
2022-10-08,21.1742
2022-10-09,21.1742
2022-10-10,21.1742
2022-10-11,21.1742
2022-10-12,21.1742
2022-10-13,21.1742
2022-10-14,21.1742
2022-10-15,21.1742
2022-10-16,21.1742
2022-10-17,21.1742
2022-10-18,21.1742
2022-10-19,21.1742
2022-10-20,21.1742
2022-10-21,21.1742
2022-10-22,21.1742
2022-10-23,21.1742
2022-10-24,21.1742
2022-10-25,21.1742
2022-10-26,21.1742
2022-10-27,21.1742
2022-10-28,21.1742
2022-10-29,21.1742
2022-10-30,21.1742
2022-10-31,21.1742
2022-11-01,21.1742
2022-11-02,21.1742
2022-11-03,21.1742
2022-11-04,21.1742
2022-11-05,21.1742
2022-11-06,21.1742
2022-11-07,21.1742
2022-11-08,21.1742
2022-11-09,21.1742
