,LIF CN Equity
2016-06-08,9.813
2016-06-09,9.813
2016-06-10,9.813
2016-06-11,9.813
2016-06-12,9.813
2016-06-13,9.813
2016-06-14,9.813
2016-06-15,9.813
2016-06-16,9.813
2016-06-17,9.813
2016-06-18,9.813
2016-06-19,9.813
2016-06-20,9.813
2016-06-21,9.813
2016-06-22,9.813
2016-06-23,9.813
2016-06-24,9.813
2016-06-25,9.813
2016-06-26,9.813
2016-06-27,9.813
2016-06-28,9.813
2016-06-29,9.813
2016-06-30,8.6105
2016-07-01,8.6105
2016-07-02,8.6105
2016-07-03,8.6105
2016-07-04,8.6105
2016-07-05,8.6105
2016-07-06,8.6105
2016-07-07,8.6105
2016-07-08,8.6105
2016-07-09,8.6105
2016-07-10,8.6105
2016-07-11,8.6105
2016-07-12,8.6105
2016-07-13,8.6105
2016-07-14,8.6105
2016-07-15,8.6105
2016-07-16,8.6105
2016-07-17,8.6105
2016-07-18,8.6105
2016-07-19,8.6105
2016-07-20,8.6105
2016-07-21,8.6105
2016-07-22,8.6105
2016-07-23,8.6105
2016-07-24,8.6105
2016-07-25,8.6105
2016-07-26,8.6105
2016-07-27,8.6105
2016-07-28,8.6105
2016-07-29,8.6105
2016-07-30,8.6105
2016-07-31,8.6105
2016-08-01,8.6105
2016-08-02,8.6105
2016-08-03,8.6105
2016-08-04,8.6105
2016-08-05,8.6105
2016-08-06,8.6105
2016-08-07,8.6105
2016-08-08,8.6105
2016-08-09,8.6105
2016-08-10,8.6105
2016-08-11,8.6105
2016-08-12,8.6105
2016-08-13,8.6105
2016-08-14,8.6105
2016-08-15,8.6105
2016-08-16,8.6105
2016-08-17,8.6105
2016-08-18,8.6105
2016-08-19,8.6105
2016-08-20,8.6105
2016-08-21,8.6105
2016-08-22,8.6105
2016-08-23,8.6105
2016-08-24,8.6105
2016-08-25,8.6105
2016-08-26,8.6105
2016-08-27,8.6105
2016-08-28,8.6105
2016-08-29,8.6105
2016-08-30,8.6105
2016-08-31,8.6105
2016-09-01,8.6105
2016-09-02,8.6105
2016-09-03,8.6105
2016-09-04,8.6105
2016-09-05,8.6105
2016-09-06,8.6105
2016-09-07,8.6105
2016-09-08,8.6105
2016-09-09,8.6105
2016-09-10,8.6105
2016-09-11,8.6105
2016-09-12,8.6105
2016-09-13,8.6105
2016-09-14,8.6105
2016-09-15,8.6105
2016-09-16,8.6105
2016-09-17,8.6105
2016-09-18,8.6105
2016-09-19,8.6105
2016-09-20,8.6105
2016-09-21,8.6105
2016-09-22,8.6105
2016-09-23,8.6105
2016-09-24,8.6105
2016-09-25,8.6105
2016-09-26,8.6105
2016-09-27,8.6105
2016-09-28,8.6105
2016-09-29,8.6105
2016-09-30,8.9355
2016-10-01,8.9355
2016-10-02,8.9355
2016-10-03,8.9355
2016-10-04,8.9355
2016-10-05,8.9355
2016-10-06,8.9355
2016-10-07,8.9355
2016-10-08,8.9355
2016-10-09,8.9355
2016-10-10,8.9355
2016-10-11,8.9355
2016-10-12,8.9355
2016-10-13,8.9355
2016-10-14,8.9355
2016-10-15,8.9355
2016-10-16,8.9355
2016-10-17,8.9355
2016-10-18,8.9355
2016-10-19,8.9355
2016-10-20,8.9355
2016-10-21,8.9355
2016-10-22,8.9355
2016-10-23,8.9355
2016-10-24,8.9355
2016-10-25,8.9355
2016-10-26,8.9355
2016-10-27,8.9355
2016-10-28,8.9355
2016-10-29,8.9355
2016-10-30,8.9355
2016-10-31,8.9355
2016-11-01,8.9355
2016-11-02,8.9355
2016-11-03,8.9355
2016-11-04,8.9355
2016-11-05,8.9355
2016-11-06,8.9355
2016-11-07,8.9355
2016-11-08,8.9355
2016-11-09,8.9355
2016-11-10,8.9355
2016-11-11,8.9355
2016-11-12,8.9355
2016-11-13,8.9355
2016-11-14,8.9355
2016-11-15,8.9355
2016-11-16,8.9355
2016-11-17,8.9355
2016-11-18,8.9355
2016-11-19,8.9355
2016-11-20,8.9355
2016-11-21,8.9355
2016-11-22,8.9355
2016-11-23,8.9355
2016-11-24,8.9355
2016-11-25,8.9355
2016-11-26,8.9355
2016-11-27,8.9355
2016-11-28,8.9355
2016-11-29,8.9355
2016-11-30,8.9355
2016-12-01,8.9355
2016-12-02,8.9355
2016-12-03,8.9355
2016-12-04,8.9355
2016-12-05,8.9355
2016-12-06,8.9355
2016-12-07,8.9355
2016-12-08,8.9355
2016-12-09,8.9355
2016-12-10,8.9355
2016-12-11,8.9355
2016-12-12,8.9355
2016-12-13,8.9355
2016-12-14,8.9355
2016-12-15,8.9355
2016-12-16,8.9355
2016-12-17,8.9355
2016-12-18,8.9355
2016-12-19,8.9355
2016-12-20,8.9355
2016-12-21,8.9355
2016-12-22,8.9355
2016-12-23,8.9355
2016-12-24,8.9355
2016-12-25,8.9355
2016-12-26,8.9355
2016-12-27,8.9355
2016-12-28,8.9355
2016-12-29,8.9355
2016-12-30,8.9355
2016-12-31,13.562
2017-01-01,13.562
2017-01-02,13.562
2017-01-03,13.562
2017-01-04,13.562
2017-01-05,13.562
2017-01-06,13.562
2017-01-07,13.562
2017-01-08,13.562
2017-01-09,13.562
2017-01-10,13.562
2017-01-11,13.562
2017-01-12,13.562
2017-01-13,13.562
2017-01-14,13.562
2017-01-15,13.562
2017-01-16,13.562
2017-01-17,13.562
2017-01-18,13.562
2017-01-19,13.562
2017-01-20,13.562
2017-01-21,13.562
2017-01-22,13.562
2017-01-23,13.562
2017-01-24,13.562
2017-01-25,13.562
2017-01-26,13.562
2017-01-27,13.562
2017-01-28,13.562
2017-01-29,13.562
2017-01-30,13.562
2017-01-31,13.562
2017-02-01,13.562
2017-02-02,13.562
2017-02-03,13.562
2017-02-04,13.562
2017-02-05,13.562
2017-02-06,13.562
2017-02-07,13.562
2017-02-08,13.562
2017-02-09,13.562
2017-02-10,13.562
2017-02-11,13.562
2017-02-12,13.562
2017-02-13,13.562
2017-02-14,13.562
2017-02-15,13.562
2017-02-16,13.562
2017-02-17,13.562
2017-02-18,13.562
2017-02-19,13.562
2017-02-20,13.562
2017-02-21,13.562
2017-02-22,13.562
2017-02-23,13.562
2017-02-24,13.562
2017-02-25,13.562
2017-02-26,13.562
2017-02-27,13.562
2017-02-28,13.562
2017-03-01,13.562
2017-03-02,13.562
2017-03-03,13.562
2017-03-04,13.562
2017-03-05,13.562
2017-03-06,13.562
2017-03-07,13.562
2017-03-08,13.562
2017-03-09,13.562
2017-03-10,13.562
2017-03-11,13.562
2017-03-12,13.562
2017-03-13,13.562
2017-03-14,13.562
2017-03-15,13.562
2017-03-16,13.562
2017-03-17,13.562
2017-03-18,13.562
2017-03-19,13.562
2017-03-20,13.562
2017-03-21,13.562
2017-03-22,13.562
2017-03-23,13.562
2017-03-24,13.562
2017-03-25,13.562
2017-03-26,13.562
2017-03-27,13.562
2017-03-28,13.562
2017-03-29,13.562
2017-03-30,13.562
2017-03-31,19.0062
2017-04-01,19.0062
2017-04-02,19.0062
2017-04-03,19.0062
2017-04-04,19.0062
2017-04-05,19.0062
2017-04-06,19.0062
2017-04-07,19.0062
2017-04-08,19.0062
2017-04-09,19.0062
2017-04-10,19.0062
2017-04-11,19.0062
2017-04-12,19.0062
2017-04-13,19.0062
2017-04-14,19.0062
2017-04-15,19.0062
2017-04-16,19.0062
2017-04-17,19.0062
2017-04-18,19.0062
2017-04-19,19.0062
2017-04-20,19.0062
2017-04-21,19.0062
2017-04-22,19.0062
2017-04-23,19.0062
2017-04-24,19.0062
2017-04-25,19.0062
2017-04-26,19.0062
2017-04-27,19.0062
2017-04-28,19.0062
2017-04-29,19.0062
2017-04-30,19.0062
2017-05-01,19.0062
2017-05-02,19.0062
2017-05-03,19.0062
2017-05-04,19.0062
2017-05-05,19.0062
2017-05-06,19.0062
2017-05-07,19.0062
2017-05-08,19.0062
2017-05-09,19.0062
2017-05-10,19.0062
2017-05-11,19.0062
2017-05-12,19.0062
2017-05-13,19.0062
2017-05-14,19.0062
2017-05-15,19.0062
2017-05-16,19.0062
2017-05-17,19.0062
2017-05-18,19.0062
2017-05-19,19.0062
2017-05-20,19.0062
2017-05-21,19.0062
2017-05-22,19.0062
2017-05-23,19.0062
2017-05-24,19.0062
2017-05-25,19.0062
2017-05-26,19.0062
2017-05-27,19.0062
2017-05-28,19.0062
2017-05-29,19.0062
2017-05-30,19.0062
2017-05-31,19.0062
2017-06-01,19.0062
2017-06-02,19.0062
2017-06-03,19.0062
2017-06-04,19.0062
2017-06-05,19.0062
2017-06-06,19.0062
2017-06-07,19.0062
2017-06-08,19.0062
2017-06-09,19.0062
2017-06-10,19.0062
2017-06-11,19.0062
2017-06-12,19.0062
2017-06-13,19.0062
2017-06-14,19.0062
2017-06-15,19.0062
2017-06-16,19.0062
2017-06-17,19.0062
2017-06-18,19.0062
2017-06-19,19.0062
2017-06-20,19.0062
2017-06-21,19.0062
2017-06-22,19.0062
2017-06-23,19.0062
2017-06-24,19.0062
2017-06-25,19.0062
2017-06-26,19.0062
2017-06-27,19.0062
2017-06-28,19.0062
2017-06-29,19.0062
2017-06-30,23.4371
2017-07-01,23.4371
2017-07-02,23.4371
2017-07-03,23.4371
2017-07-04,23.4371
2017-07-05,23.4371
2017-07-06,23.4371
2017-07-07,23.4371
2017-07-08,23.4371
2017-07-09,23.4371
2017-07-10,23.4371
2017-07-11,23.4371
2017-07-12,23.4371
2017-07-13,23.4371
2017-07-14,23.4371
2017-07-15,23.4371
2017-07-16,23.4371
2017-07-17,23.4371
2017-07-18,23.4371
2017-07-19,23.4371
2017-07-20,23.4371
2017-07-21,23.4371
2017-07-22,23.4371
2017-07-23,23.4371
2017-07-24,23.4371
2017-07-25,23.4371
2017-07-26,23.4371
2017-07-27,23.4371
2017-07-28,23.4371
2017-07-29,23.4371
2017-07-30,23.4371
2017-07-31,23.4371
2017-08-01,23.4371
2017-08-02,23.4371
2017-08-03,23.4371
2017-08-04,23.4371
2017-08-05,23.4371
2017-08-06,23.4371
2017-08-07,23.4371
2017-08-08,23.4371
2017-08-09,23.4371
2017-08-10,23.4371
2017-08-11,23.4371
2017-08-12,23.4371
2017-08-13,23.4371
2017-08-14,23.4371
2017-08-15,23.4371
2017-08-16,23.4371
2017-08-17,23.4371
2017-08-18,23.4371
2017-08-19,23.4371
2017-08-20,23.4371
2017-08-21,23.4371
2017-08-22,23.4371
2017-08-23,23.4371
2017-08-24,23.4371
2017-08-25,23.4371
2017-08-26,23.4371
2017-08-27,23.4371
2017-08-28,23.4371
2017-08-29,23.4371
2017-08-30,23.4371
2017-08-31,23.4371
2017-09-01,23.4371
2017-09-02,23.4371
2017-09-03,23.4371
2017-09-04,23.4371
2017-09-05,23.4371
2017-09-06,23.4371
2017-09-07,23.4371
2017-09-08,23.4371
2017-09-09,23.4371
2017-09-10,23.4371
2017-09-11,23.4371
2017-09-12,23.4371
2017-09-13,23.4371
2017-09-14,23.4371
2017-09-15,23.4371
2017-09-16,23.4371
2017-09-17,23.4371
2017-09-18,23.4371
2017-09-19,23.4371
2017-09-20,23.4371
2017-09-21,23.4371
2017-09-22,23.4371
2017-09-23,23.4371
2017-09-24,23.4371
2017-09-25,23.4371
2017-09-26,23.4371
2017-09-27,23.4371
2017-09-28,23.4371
2017-09-29,23.4371
2017-09-30,27.7644
2017-10-01,27.7644
2017-10-02,27.7644
2017-10-03,27.7644
2017-10-04,27.7644
2017-10-05,27.7644
2017-10-06,27.7644
2017-10-07,27.7644
2017-10-08,27.7644
2017-10-09,27.7644
2017-10-10,27.7644
2017-10-11,27.7644
2017-10-12,27.7644
2017-10-13,27.7644
2017-10-14,27.7644
2017-10-15,27.7644
2017-10-16,27.7644
2017-10-17,27.7644
2017-10-18,27.7644
2017-10-19,27.7644
2017-10-20,27.7644
2017-10-21,27.7644
2017-10-22,27.7644
2017-10-23,27.7644
2017-10-24,27.7644
2017-10-25,27.7644
2017-10-26,27.7644
2017-10-27,27.7644
2017-10-28,27.7644
2017-10-29,27.7644
2017-10-30,27.7644
2017-10-31,27.7644
2017-11-01,27.7644
2017-11-02,27.7644
2017-11-03,27.7644
2017-11-04,27.7644
2017-11-05,27.7644
2017-11-06,27.7644
2017-11-07,27.7644
2017-11-08,27.7644
2017-11-09,27.7644
2017-11-10,27.7644
2017-11-11,27.7644
2017-11-12,27.7644
2017-11-13,27.7644
2017-11-14,27.7644
2017-11-15,27.7644
2017-11-16,27.7644
2017-11-17,27.7644
2017-11-18,27.7644
2017-11-19,27.7644
2017-11-20,27.7644
2017-11-21,27.7644
2017-11-22,27.7644
2017-11-23,27.7644
2017-11-24,27.7644
2017-11-25,27.7644
2017-11-26,27.7644
2017-11-27,27.7644
2017-11-28,27.7644
2017-11-29,27.7644
2017-11-30,27.7644
2017-12-01,27.7644
2017-12-02,27.7644
2017-12-03,27.7644
2017-12-04,27.7644
2017-12-05,27.7644
2017-12-06,27.7644
2017-12-07,27.7644
2017-12-08,27.7644
2017-12-09,27.7644
2017-12-10,27.7644
2017-12-11,27.7644
2017-12-12,27.7644
2017-12-13,27.7644
2017-12-14,27.7644
2017-12-15,27.7644
2017-12-16,27.7644
2017-12-17,27.7644
2017-12-18,27.7644
2017-12-19,27.7644
2017-12-20,27.7644
2017-12-21,27.7644
2017-12-22,27.7644
2017-12-23,27.7644
2017-12-24,27.7644
2017-12-25,27.7644
2017-12-26,27.7644
2017-12-27,27.7644
2017-12-28,27.7644
2017-12-29,27.7644
2017-12-30,27.7644
2017-12-31,27.178
2018-01-01,27.178
2018-01-02,27.178
2018-01-03,27.178
2018-01-04,27.178
2018-01-05,27.178
2018-01-06,27.178
2018-01-07,27.178
2018-01-08,27.178
2018-01-09,27.178
2018-01-10,27.178
2018-01-11,27.178
2018-01-12,27.178
2018-01-13,27.178
2018-01-14,27.178
2018-01-15,27.178
2018-01-16,27.178
2018-01-17,27.178
2018-01-18,27.178
2018-01-19,27.178
2018-01-20,27.178
2018-01-21,27.178
2018-01-22,27.178
2018-01-23,27.178
2018-01-24,27.178
2018-01-25,27.178
2018-01-26,27.178
2018-01-27,27.178
2018-01-28,27.178
2018-01-29,27.178
2018-01-30,27.178
2018-01-31,27.178
2018-02-01,27.178
2018-02-02,27.178
2018-02-03,27.178
2018-02-04,27.178
2018-02-05,27.178
2018-02-06,27.178
2018-02-07,27.178
2018-02-08,27.178
2018-02-09,27.178
2018-02-10,27.178
2018-02-11,27.178
2018-02-12,27.178
2018-02-13,27.178
2018-02-14,27.178
2018-02-15,27.178
2018-02-16,27.178
2018-02-17,27.178
2018-02-18,27.178
2018-02-19,27.178
2018-02-20,27.178
2018-02-21,27.178
2018-02-22,27.178
2018-02-23,27.178
2018-02-24,27.178
2018-02-25,27.178
2018-02-26,27.178
2018-02-27,27.178
2018-02-28,27.178
2018-03-01,27.178
2018-03-02,27.178
2018-03-03,27.178
2018-03-04,27.178
2018-03-05,27.178
2018-03-06,27.178
2018-03-07,27.178
2018-03-08,27.178
2018-03-09,27.178
2018-03-10,27.178
2018-03-11,27.178
2018-03-12,27.178
2018-03-13,27.178
2018-03-14,27.178
2018-03-15,27.178
2018-03-16,27.178
2018-03-17,27.178
2018-03-18,27.178
2018-03-19,27.178
2018-03-20,27.178
2018-03-21,27.178
2018-03-22,27.178
2018-03-23,27.178
2018-03-24,27.178
2018-03-25,27.178
2018-03-26,27.178
2018-03-27,27.178
2018-03-28,27.178
2018-03-29,27.178
2018-03-30,27.178
2018-03-31,24.5939
2018-04-01,24.5939
2018-04-02,24.5939
2018-04-03,24.5939
2018-04-04,24.5939
2018-04-05,24.5939
2018-04-06,24.5939
2018-04-07,24.5939
2018-04-08,24.5939
2018-04-09,24.5939
2018-04-10,24.5939
2018-04-11,24.5939
2018-04-12,24.5939
2018-04-13,24.5939
2018-04-14,24.5939
2018-04-15,24.5939
2018-04-16,24.5939
2018-04-17,24.5939
2018-04-18,24.5939
2018-04-19,24.5939
2018-04-20,24.5939
2018-04-21,24.5939
2018-04-22,24.5939
2018-04-23,24.5939
2018-04-24,24.5939
2018-04-25,24.5939
2018-04-26,24.5939
2018-04-27,24.5939
2018-04-28,24.5939
2018-04-29,24.5939
2018-04-30,24.5939
2018-05-01,24.5939
2018-05-02,24.5939
2018-05-03,24.5939
2018-05-04,24.5939
2018-05-05,24.5939
2018-05-06,24.5939
2018-05-07,24.5939
2018-05-08,24.5939
2018-05-09,24.5939
2018-05-10,24.5939
2018-05-11,24.5939
2018-05-12,24.5939
2018-05-13,24.5939
2018-05-14,24.5939
2018-05-15,24.5939
2018-05-16,24.5939
2018-05-17,24.5939
2018-05-18,24.5939
2018-05-19,24.5939
2018-05-20,24.5939
2018-05-21,24.5939
2018-05-22,24.5939
2018-05-23,24.5939
2018-05-24,24.5939
2018-05-25,24.5939
2018-05-26,24.5939
2018-05-27,24.5939
2018-05-28,24.5939
2018-05-29,24.5939
2018-05-30,24.5939
2018-05-31,24.5939
2018-06-01,24.5939
2018-06-02,24.5939
2018-06-03,24.5939
2018-06-04,24.5939
2018-06-05,24.5939
2018-06-06,24.5939
2018-06-07,24.5939
2018-06-08,24.5939
2018-06-09,24.5939
2018-06-10,24.5939
2018-06-11,24.5939
2018-06-12,24.5939
2018-06-13,24.5939
2018-06-14,24.5939
2018-06-15,24.5939
2018-06-16,24.5939
2018-06-17,24.5939
2018-06-18,24.5939
2018-06-19,24.5939
2018-06-20,24.5939
2018-06-21,24.5939
2018-06-22,24.5939
2018-06-23,24.5939
2018-06-24,24.5939
2018-06-25,24.5939
2018-06-26,24.5939
2018-06-27,24.5939
2018-06-28,24.5939
2018-06-29,24.5939
2018-06-30,18.9754
2018-07-01,18.9754
2018-07-02,18.9754
2018-07-03,18.9754
2018-07-04,18.9754
2018-07-05,18.9754
2018-07-06,18.9754
2018-07-07,18.9754
2018-07-08,18.9754
2018-07-09,18.9754
2018-07-10,18.9754
2018-07-11,18.9754
2018-07-12,18.9754
2018-07-13,18.9754
2018-07-14,18.9754
2018-07-15,18.9754
2018-07-16,18.9754
2018-07-17,18.9754
2018-07-18,18.9754
2018-07-19,18.9754
2018-07-20,18.9754
2018-07-21,18.9754
2018-07-22,18.9754
2018-07-23,18.9754
2018-07-24,18.9754
2018-07-25,18.9754
2018-07-26,18.9754
2018-07-27,18.9754
2018-07-28,18.9754
2018-07-29,18.9754
2018-07-30,18.9754
2018-07-31,18.9754
2018-08-01,18.9754
2018-08-02,18.9754
2018-08-03,18.9754
2018-08-04,18.9754
2018-08-05,18.9754
2018-08-06,18.9754
2018-08-07,18.9754
2018-08-08,18.9754
2018-08-09,18.9754
2018-08-10,18.9754
2018-08-11,18.9754
2018-08-12,18.9754
2018-08-13,18.9754
2018-08-14,18.9754
2018-08-15,18.9754
2018-08-16,18.9754
2018-08-17,18.9754
2018-08-18,18.9754
2018-08-19,18.9754
2018-08-20,18.9754
2018-08-21,18.9754
2018-08-22,18.9754
2018-08-23,18.9754
2018-08-24,18.9754
2018-08-25,18.9754
2018-08-26,18.9754
2018-08-27,18.9754
2018-08-28,18.9754
2018-08-29,18.9754
2018-08-30,18.9754
2018-08-31,18.9754
2018-09-01,18.9754
2018-09-02,18.9754
2018-09-03,18.9754
2018-09-04,18.9754
2018-09-05,18.9754
2018-09-06,18.9754
2018-09-07,18.9754
2018-09-08,18.9754
2018-09-09,18.9754
2018-09-10,18.9754
2018-09-11,18.9754
2018-09-12,18.9754
2018-09-13,18.9754
2018-09-14,18.9754
2018-09-15,18.9754
2018-09-16,18.9754
2018-09-17,18.9754
2018-09-18,18.9754
2018-09-19,18.9754
2018-09-20,18.9754
2018-09-21,18.9754
2018-09-22,18.9754
2018-09-23,18.9754
2018-09-24,18.9754
2018-09-25,18.9754
2018-09-26,18.9754
2018-09-27,18.9754
2018-09-28,18.9754
2018-09-29,18.9754
2018-09-30,21.387
2018-10-01,21.387
2018-10-02,21.387
2018-10-03,21.387
2018-10-04,21.387
2018-10-05,21.387
2018-10-06,21.387
2018-10-07,21.387
2018-10-08,21.387
2018-10-09,21.387
2018-10-10,21.387
2018-10-11,21.387
2018-10-12,21.387
2018-10-13,21.387
2018-10-14,21.387
2018-10-15,21.387
2018-10-16,21.387
2018-10-17,21.387
2018-10-18,21.387
2018-10-19,21.387
2018-10-20,21.387
2018-10-21,21.387
2018-10-22,21.387
2018-10-23,21.387
2018-10-24,21.387
2018-10-25,21.387
2018-10-26,21.387
2018-10-27,21.387
2018-10-28,21.387
2018-10-29,21.387
2018-10-30,21.387
2018-10-31,21.387
2018-11-01,21.387
2018-11-02,21.387
2018-11-03,21.387
2018-11-04,21.387
2018-11-05,21.387
2018-11-06,21.387
2018-11-07,21.387
2018-11-08,21.387
2018-11-09,21.387
2018-11-10,21.387
2018-11-11,21.387
2018-11-12,21.387
2018-11-13,21.387
2018-11-14,21.387
2018-11-15,21.387
2018-11-16,21.387
2018-11-17,21.387
2018-11-18,21.387
2018-11-19,21.387
2018-11-20,21.387
2018-11-21,21.387
2018-11-22,21.387
2018-11-23,21.387
2018-11-24,21.387
2018-11-25,21.387
2018-11-26,21.387
2018-11-27,21.387
2018-11-28,21.387
2018-11-29,21.387
2018-11-30,21.387
2018-12-01,21.387
2018-12-02,21.387
2018-12-03,21.387
2018-12-04,21.387
2018-12-05,21.387
2018-12-06,21.387
2018-12-07,21.387
2018-12-08,21.387
2018-12-09,21.387
2018-12-10,21.387
2018-12-11,21.387
2018-12-12,21.387
2018-12-13,21.387
2018-12-14,21.387
2018-12-15,21.387
2018-12-16,21.387
2018-12-17,21.387
2018-12-18,21.387
2018-12-19,21.387
2018-12-20,21.387
2018-12-21,21.387
2018-12-22,21.387
2018-12-23,21.387
2018-12-24,21.387
2018-12-25,21.387
2018-12-26,21.387
2018-12-27,21.387
2018-12-28,21.387
2018-12-29,21.387
2018-12-30,21.387
2018-12-31,22.0685
2019-01-01,22.0685
2019-01-02,22.0685
2019-01-03,22.0685
2019-01-04,22.0685
2019-01-05,22.0685
2019-01-06,22.0685
2019-01-07,22.0685
2019-01-08,22.0685
2019-01-09,22.0685
2019-01-10,22.0685
2019-01-11,22.0685
2019-01-12,22.0685
2019-01-13,22.0685
2019-01-14,22.0685
2019-01-15,22.0685
2019-01-16,22.0685
2019-01-17,22.0685
2019-01-18,22.0685
2019-01-19,22.0685
2019-01-20,22.0685
2019-01-21,22.0685
2019-01-22,22.0685
2019-01-23,22.0685
2019-01-24,22.0685
2019-01-25,22.0685
2019-01-26,22.0685
2019-01-27,22.0685
2019-01-28,22.0685
2019-01-29,22.0685
2019-01-30,22.0685
2019-01-31,22.0685
2019-02-01,22.0685
2019-02-02,22.0685
2019-02-03,22.0685
2019-02-04,22.0685
2019-02-05,22.0685
2019-02-06,22.0685
2019-02-07,22.0685
2019-02-08,22.0685
2019-02-09,22.0685
2019-02-10,22.0685
2019-02-11,22.0685
2019-02-12,22.0685
2019-02-13,22.0685
2019-02-14,22.0685
2019-02-15,22.0685
2019-02-16,22.0685
2019-02-17,22.0685
2019-02-18,22.0685
2019-02-19,22.0685
2019-02-20,22.0685
2019-02-21,22.0685
2019-02-22,22.0685
2019-02-23,22.0685
2019-02-24,22.0685
2019-02-25,22.0685
2019-02-26,22.0685
2019-02-27,22.0685
2019-02-28,22.0685
2019-03-01,22.0685
2019-03-02,22.0685
2019-03-03,22.0685
2019-03-04,22.0685
2019-03-05,22.0685
2019-03-06,22.0685
2019-03-07,22.0685
2019-03-08,22.0685
2019-03-09,22.0685
2019-03-10,22.0685
2019-03-11,22.0685
2019-03-12,22.0685
2019-03-13,22.0685
2019-03-14,22.0685
2019-03-15,22.0685
2019-03-16,22.0685
2019-03-17,22.0685
2019-03-18,22.0685
2019-03-19,22.0685
2019-03-20,22.0685
2019-03-21,22.0685
2019-03-22,22.0685
2019-03-23,22.0685
2019-03-24,22.0685
2019-03-25,22.0685
2019-03-26,22.0685
2019-03-27,22.0685
2019-03-28,22.0685
2019-03-29,22.0685
2019-03-30,22.0685
2019-03-31,24.0226
2019-04-01,24.0226
2019-04-02,24.0226
2019-04-03,24.0226
2019-04-04,24.0226
2019-04-05,24.0226
2019-04-06,24.0226
2019-04-07,24.0226
2019-04-08,24.0226
2019-04-09,24.0226
2019-04-10,24.0226
2019-04-11,24.0226
2019-04-12,24.0226
2019-04-13,24.0226
2019-04-14,24.0226
2019-04-15,24.0226
2019-04-16,24.0226
2019-04-17,24.0226
2019-04-18,24.0226
2019-04-19,24.0226
2019-04-20,24.0226
2019-04-21,24.0226
2019-04-22,24.0226
2019-04-23,24.0226
2019-04-24,24.0226
2019-04-25,24.0226
2019-04-26,24.0226
2019-04-27,24.0226
2019-04-28,24.0226
2019-04-29,24.0226
2019-04-30,24.0226
2019-05-01,24.0226
2019-05-02,24.0226
2019-05-03,24.0226
2019-05-04,24.0226
2019-05-05,24.0226
2019-05-06,24.0226
2019-05-07,24.0226
2019-05-08,24.0226
2019-05-09,24.0226
2019-05-10,24.0226
2019-05-11,24.0226
2019-05-12,24.0226
2019-05-13,24.0226
2019-05-14,24.0226
2019-05-15,24.0226
2019-05-16,24.0226
2019-05-17,24.0226
2019-05-18,24.0226
2019-05-19,24.0226
2019-05-20,24.0226
2019-05-21,24.0226
2019-05-22,24.0226
2019-05-23,24.0226
2019-05-24,24.0226
2019-05-25,24.0226
2019-05-26,24.0226
2019-05-27,24.0226
2019-05-28,24.0226
2019-05-29,24.0226
2019-05-30,24.0226
2019-05-31,24.0226
2019-06-01,24.0226
2019-06-02,24.0226
2019-06-03,24.0226
2019-06-04,24.0226
2019-06-05,24.0226
2019-06-06,24.0226
2019-06-07,24.0226
2019-06-08,24.0226
2019-06-09,24.0226
2019-06-10,24.0226
2019-06-11,24.0226
2019-06-12,24.0226
2019-06-13,24.0226
2019-06-14,24.0226
2019-06-15,24.0226
2019-06-16,24.0226
2019-06-17,24.0226
2019-06-18,24.0226
2019-06-19,24.0226
2019-06-20,24.0226
2019-06-21,24.0226
2019-06-22,24.0226
2019-06-23,24.0226
2019-06-24,24.0226
2019-06-25,24.0226
2019-06-26,24.0226
2019-06-27,24.0226
2019-06-28,24.0226
2019-06-29,24.0226
2019-06-30,35.8096
2019-07-01,35.8096
2019-07-02,35.8096
2019-07-03,35.8096
2019-07-04,35.8096
2019-07-05,35.8096
2019-07-06,35.8096
2019-07-07,35.8096
2019-07-08,35.8096
2019-07-09,35.8096
2019-07-10,35.8096
2019-07-11,35.8096
2019-07-12,35.8096
2019-07-13,35.8096
2019-07-14,35.8096
2019-07-15,35.8096
2019-07-16,35.8096
2019-07-17,35.8096
2019-07-18,35.8096
2019-07-19,35.8096
2019-07-20,35.8096
2019-07-21,35.8096
2019-07-22,35.8096
2019-07-23,35.8096
2019-07-24,35.8096
2019-07-25,35.8096
2019-07-26,35.8096
2019-07-27,35.8096
2019-07-28,35.8096
2019-07-29,35.8096
2019-07-30,35.8096
2019-07-31,35.8096
2019-08-01,35.8096
2019-08-02,35.8096
2019-08-03,35.8096
2019-08-04,35.8096
2019-08-05,35.8096
2019-08-06,35.8096
2019-08-07,35.8096
2019-08-08,35.8096
2019-08-09,35.8096
2019-08-10,35.8096
2019-08-11,35.8096
2019-08-12,35.8096
2019-08-13,35.8096
2019-08-14,35.8096
2019-08-15,35.8096
2019-08-16,35.8096
2019-08-17,35.8096
2019-08-18,35.8096
2019-08-19,35.8096
2019-08-20,35.8096
2019-08-21,35.8096
2019-08-22,35.8096
2019-08-23,35.8096
2019-08-24,35.8096
2019-08-25,35.8096
2019-08-26,35.8096
2019-08-27,35.8096
2019-08-28,35.8096
2019-08-29,35.8096
2019-08-30,35.8096
2019-08-31,35.8096
2019-09-01,35.8096
2019-09-02,35.8096
2019-09-03,35.8096
2019-09-04,35.8096
2019-09-05,35.8096
2019-09-06,35.8096
2019-09-07,35.8096
2019-09-08,35.8096
2019-09-09,35.8096
2019-09-10,35.8096
