,NPI CN Equity
2019-03-19,35.6439
2019-03-20,35.6439
2019-03-21,35.6439
2019-03-22,35.6439
2019-03-23,35.6439
2019-03-24,35.6439
2019-03-25,35.6439
2019-03-26,35.6439
2019-03-27,35.6439
2019-03-28,35.6439
2019-03-29,35.6439
2019-03-30,35.6439
2019-03-31,37.932
2019-04-01,37.932
2019-04-02,37.932
2019-04-03,37.932
2019-04-04,37.932
2019-04-05,37.932
2019-04-06,37.932
2019-04-07,37.932
2019-04-08,37.932
2019-04-09,37.932
2019-04-10,37.932
2019-04-11,37.932
2019-04-12,37.932
2019-04-13,37.932
2019-04-14,37.932
2019-04-15,37.932
2019-04-16,37.932
2019-04-17,37.932
2019-04-18,37.932
2019-04-19,37.932
2019-04-20,37.932
2019-04-21,37.932
2019-04-22,37.932
2019-04-23,37.932
2019-04-24,37.932
2019-04-25,37.932
2019-04-26,37.932
2019-04-27,37.932
2019-04-28,37.932
2019-04-29,37.932
2019-04-30,37.932
2019-05-01,37.932
2019-05-02,37.932
2019-05-03,37.932
2019-05-04,37.932
2019-05-05,37.932
2019-05-06,37.932
2019-05-07,37.932
2019-05-08,37.932
2019-05-09,37.932
2019-05-10,37.932
2019-05-11,37.932
2019-05-12,37.932
2019-05-13,37.932
2019-05-14,37.932
2019-05-15,37.932
2019-05-16,37.932
2019-05-17,37.932
2019-05-18,37.932
2019-05-19,37.932
2019-05-20,37.932
2019-05-21,37.932
2019-05-22,37.932
2019-05-23,37.932
2019-05-24,37.932
2019-05-25,37.932
2019-05-26,37.932
2019-05-27,37.932
2019-05-28,37.932
2019-05-29,37.932
2019-05-30,37.932
2019-05-31,37.932
2019-06-01,37.932
2019-06-02,37.932
2019-06-03,37.932
2019-06-04,37.932
2019-06-05,37.932
2019-06-06,37.932
2019-06-07,37.932
2019-06-08,37.932
2019-06-09,37.932
2019-06-10,37.932
2019-06-11,37.932
2019-06-12,37.932
2019-06-13,37.932
2019-06-14,37.932
2019-06-15,37.932
2019-06-16,37.932
2019-06-17,37.932
2019-06-18,37.932
2019-06-19,37.932
2019-06-20,37.932
2019-06-21,37.932
2019-06-22,37.932
2019-06-23,37.932
2019-06-24,37.932
2019-06-25,37.932
2019-06-26,37.932
2019-06-27,37.932
2019-06-28,37.932
2019-06-29,37.932
2019-06-30,38.7441
2019-07-01,38.7441
2019-07-02,38.7441
2019-07-03,38.7441
2019-07-04,38.7441
2019-07-05,38.7441
2019-07-06,38.7441
2019-07-07,38.7441
2019-07-08,38.7441
2019-07-09,38.7441
2019-07-10,38.7441
2019-07-11,38.7441
2019-07-12,38.7441
2019-07-13,38.7441
2019-07-14,38.7441
2019-07-15,38.7441
2019-07-16,38.7441
2019-07-17,38.7441
2019-07-18,38.7441
2019-07-19,38.7441
2019-07-20,38.7441
2019-07-21,38.7441
2019-07-22,38.7441
2019-07-23,38.7441
2019-07-24,38.7441
2019-07-25,38.7441
2019-07-26,38.7441
2019-07-27,38.7441
2019-07-28,38.7441
2019-07-29,38.7441
2019-07-30,38.7441
2019-07-31,38.7441
2019-08-01,38.7441
2019-08-02,38.7441
2019-08-03,38.7441
2019-08-04,38.7441
2019-08-05,38.7441
2019-08-06,38.7441
2019-08-07,38.7441
2019-08-08,38.7441
2019-08-09,38.7441
2019-08-10,38.7441
2019-08-11,38.7441
2019-08-12,38.7441
2019-08-13,38.7441
2019-08-14,38.7441
2019-08-15,38.7441
2019-08-16,38.7441
2019-08-17,38.7441
2019-08-18,38.7441
2019-08-19,38.7441
2019-08-20,38.7441
2019-08-21,38.7441
2019-08-22,38.7441
2019-08-23,38.7441
2019-08-24,38.7441
2019-08-25,38.7441
2019-08-26,38.7441
2019-08-27,38.7441
2019-08-28,38.7441
2019-08-29,38.7441
2019-08-30,38.7441
2019-08-31,38.7441
2019-09-01,38.7441
2019-09-02,38.7441
2019-09-03,38.7441
2019-09-04,38.7441
2019-09-05,38.7441
2019-09-06,38.7441
2019-09-07,38.7441
2019-09-08,38.7441
2019-09-09,38.7441
2019-09-10,38.7441
2019-09-11,38.7441
2019-09-12,38.7441
2019-09-13,38.7441
2019-09-14,38.7441
2019-09-15,38.7441
2019-09-16,38.7441
2019-09-17,38.7441
2019-09-18,38.7441
2019-09-19,38.7441
2019-09-20,38.7441
2019-09-21,38.7441
2019-09-22,38.7441
2019-09-23,38.7441
2019-09-24,38.7441
2019-09-25,38.7441
2019-09-26,38.7441
2019-09-27,38.7441
2019-09-28,38.7441
2019-09-29,38.7441
2019-09-30,39.5578
2019-10-01,39.5578
2019-10-02,39.5578
2019-10-03,39.5578
2019-10-04,39.5578
2019-10-05,39.5578
2019-10-06,39.5578
2019-10-07,39.5578
2019-10-08,39.5578
2019-10-09,39.5578
2019-10-10,39.5578
2019-10-11,39.5578
2019-10-12,39.5578
2019-10-13,39.5578
2019-10-14,39.5578
2019-10-15,39.5578
2019-10-16,39.5578
2019-10-17,39.5578
2019-10-18,39.5578
2019-10-19,39.5578
2019-10-20,39.5578
2019-10-21,39.5578
2019-10-22,39.5578
2019-10-23,39.5578
2019-10-24,39.5578
2019-10-25,39.5578
2019-10-26,39.5578
2019-10-27,39.5578
2019-10-28,39.5578
2019-10-29,39.5578
2019-10-30,39.5578
2019-10-31,39.5578
2019-11-01,39.5578
2019-11-02,39.5578
2019-11-03,39.5578
2019-11-04,39.5578
2019-11-05,39.5578
2019-11-06,39.5578
2019-11-07,39.5578
2019-11-08,39.5578
2019-11-09,39.5578
2019-11-10,39.5578
2019-11-11,39.5578
2019-11-12,39.5578
2019-11-13,39.5578
2019-11-14,39.5578
2019-11-15,39.5578
2019-11-16,39.5578
2019-11-17,39.5578
2019-11-18,39.5578
2019-11-19,39.5578
2019-11-20,39.5578
2019-11-21,39.5578
2019-11-22,39.5578
2019-11-23,39.5578
2019-11-24,39.5578
2019-11-25,39.5578
2019-11-26,39.5578
2019-11-27,39.5578
2019-11-28,39.5578
2019-11-29,39.5578
2019-11-30,39.5578
2019-12-01,39.5578
2019-12-02,39.5578
2019-12-03,39.5578
2019-12-04,39.5578
2019-12-05,39.5578
2019-12-06,39.5578
2019-12-07,39.5578
2019-12-08,39.5578
2019-12-09,39.5578
2019-12-10,39.5578
2019-12-11,39.5578
2019-12-12,39.5578
2019-12-13,39.5578
2019-12-14,39.5578
2019-12-15,39.5578
2019-12-16,39.5578
2019-12-17,39.5578
2019-12-18,39.5578
2019-12-19,39.5578
2019-12-20,39.5578
2019-12-21,39.5578
2019-12-22,39.5578
2019-12-23,39.5578
2019-12-24,39.5578
2019-12-25,39.5578
2019-12-26,39.5578
2019-12-27,39.5578
2019-12-28,39.5578
2019-12-29,39.5578
2019-12-30,39.5578
2019-12-31,38.305
2020-01-01,38.305
2020-01-02,38.305
2020-01-03,38.305
2020-01-04,38.305
2020-01-05,38.305
2020-01-06,38.305
2020-01-07,38.305
2020-01-08,38.305
2020-01-09,38.305
2020-01-10,38.305
2020-01-11,38.305
2020-01-12,38.305
2020-01-13,38.305
2020-01-14,38.305
2020-01-15,38.305
2020-01-16,38.305
2020-01-17,38.305
2020-01-18,38.305
2020-01-19,38.305
2020-01-20,38.305
2020-01-21,38.305
2020-01-22,38.305
2020-01-23,38.305
2020-01-24,38.305
2020-01-25,38.305
2020-01-26,38.305
2020-01-27,38.305
2020-01-28,38.305
2020-01-29,38.305
2020-01-30,38.305
2020-01-31,38.305
2020-02-01,38.305
2020-02-02,38.305
2020-02-03,38.305
2020-02-04,38.305
2020-02-05,38.305
2020-02-06,38.305
2020-02-07,38.305
2020-02-08,38.305
2020-02-09,38.305
2020-02-10,38.305
2020-02-11,38.305
2020-02-12,38.305
2020-02-13,38.305
2020-02-14,38.305
2020-02-15,38.305
2020-02-16,38.305
2020-02-17,38.305
2020-02-18,38.305
2020-02-19,38.305
2020-02-20,38.305
2020-02-21,38.305
2020-02-22,38.305
2020-02-23,38.305
2020-02-24,38.305
2020-02-25,38.305
2020-02-26,38.305
2020-02-27,38.305
2020-02-28,38.305
2020-02-29,38.305
2020-03-01,38.305
2020-03-02,38.305
2020-03-03,38.305
2020-03-04,38.305
2020-03-05,38.305
2020-03-06,38.305
2020-03-07,38.305
2020-03-08,38.305
2020-03-09,38.305
2020-03-10,38.305
2020-03-11,38.305
2020-03-12,38.305
2020-03-13,38.305
2020-03-14,38.305
2020-03-15,38.305
2020-03-16,38.305
2020-03-17,38.305
2020-03-18,38.305
2020-03-19,38.305
2020-03-20,38.305
2020-03-21,38.305
2020-03-22,38.305
2020-03-23,38.305
2020-03-24,38.305
2020-03-25,38.305
2020-03-26,38.305
2020-03-27,38.305
2020-03-28,38.305
2020-03-29,38.305
2020-03-30,38.305
2020-03-31,37.5329
2020-04-01,37.5329
2020-04-02,37.5329
2020-04-03,37.5329
2020-04-04,37.5329
2020-04-05,37.5329
2020-04-06,37.5329
2020-04-07,37.5329
2020-04-08,37.5329
2020-04-09,37.5329
2020-04-10,37.5329
2020-04-11,37.5329
2020-04-12,37.5329
2020-04-13,37.5329
2020-04-14,37.5329
2020-04-15,37.5329
2020-04-16,37.5329
2020-04-17,37.5329
2020-04-18,37.5329
2020-04-19,37.5329
2020-04-20,37.5329
2020-04-21,37.5329
2020-04-22,37.5329
2020-04-23,37.5329
2020-04-24,37.5329
2020-04-25,37.5329
2020-04-26,37.5329
2020-04-27,37.5329
2020-04-28,37.5329
2020-04-29,37.5329
2020-04-30,37.5329
2020-05-01,37.5329
2020-05-02,37.5329
2020-05-03,37.5329
2020-05-04,37.5329
2020-05-05,37.5329
2020-05-06,37.5329
2020-05-07,37.5329
2020-05-08,37.5329
2020-05-09,37.5329
2020-05-10,37.5329
2020-05-11,37.5329
2020-05-12,37.5329
2020-05-13,37.5329
2020-05-14,37.5329
2020-05-15,37.5329
2020-05-16,37.5329
2020-05-17,37.5329
2020-05-18,37.5329
2020-05-19,37.5329
2020-05-20,37.5329
2020-05-21,37.5329
2020-05-22,37.5329
2020-05-23,37.5329
2020-05-24,37.5329
2020-05-25,37.5329
2020-05-26,37.5329
2020-05-27,37.5329
2020-05-28,37.5329
2020-05-29,37.5329
2020-05-30,37.5329
2020-05-31,37.5329
2020-06-01,37.5329
2020-06-02,37.5329
2020-06-03,37.5329
2020-06-04,37.5329
2020-06-05,37.5329
2020-06-06,37.5329
2020-06-07,37.5329
2020-06-08,37.5329
2020-06-09,37.5329
2020-06-10,37.5329
2020-06-11,37.5329
2020-06-12,37.5329
2020-06-13,37.5329
2020-06-14,37.5329
2020-06-15,37.5329
2020-06-16,37.5329
2020-06-17,37.5329
2020-06-18,37.5329
2020-06-19,37.5329
2020-06-20,37.5329
2020-06-21,37.5329
2020-06-22,37.5329
2020-06-23,37.5329
2020-06-24,37.5329
2020-06-25,37.5329
2020-06-26,37.5329
2020-06-27,37.5329
2020-06-28,37.5329
2020-06-29,37.5329
2020-06-30,34.8594
2020-07-01,34.8594
2020-07-02,34.8594
2020-07-03,34.8594
2020-07-04,34.8594
2020-07-05,34.8594
2020-07-06,34.8594
2020-07-07,34.8594
2020-07-08,34.8594
2020-07-09,34.8594
2020-07-10,34.8594
2020-07-11,34.8594
2020-07-12,34.8594
2020-07-13,34.8594
2020-07-14,34.8594
2020-07-15,34.8594
2020-07-16,34.8594
2020-07-17,34.8594
2020-07-18,34.8594
2020-07-19,34.8594
2020-07-20,34.8594
2020-07-21,34.8594
2020-07-22,34.8594
2020-07-23,34.8594
2020-07-24,34.8594
2020-07-25,34.8594
2020-07-26,34.8594
2020-07-27,34.8594
2020-07-28,34.8594
2020-07-29,34.8594
2020-07-30,34.8594
2020-07-31,34.8594
2020-08-01,34.8594
2020-08-02,34.8594
2020-08-03,34.8594
2020-08-04,34.8594
2020-08-05,34.8594
2020-08-06,34.8594
2020-08-07,34.8594
2020-08-08,34.8594
2020-08-09,34.8594
2020-08-10,34.8594
2020-08-11,34.8594
2020-08-12,34.8594
2020-08-13,34.8594
2020-08-14,34.8594
2020-08-15,34.8594
2020-08-16,34.8594
2020-08-17,34.8594
2020-08-18,34.8594
2020-08-19,34.8594
2020-08-20,34.8594
2020-08-21,34.8594
2020-08-22,34.8594
2020-08-23,34.8594
2020-08-24,34.8594
2020-08-25,34.8594
2020-08-26,34.8594
2020-08-27,34.8594
2020-08-28,34.8594
2020-08-29,34.8594
2020-08-30,34.8594
2020-08-31,34.8594
2020-09-01,34.8594
2020-09-02,34.8594
2020-09-03,34.8594
2020-09-04,34.8594
2020-09-05,34.8594
2020-09-06,34.8594
2020-09-07,34.8594
2020-09-08,34.8594
2020-09-09,34.8594
2020-09-10,34.8594
2020-09-11,34.8594
2020-09-12,34.8594
2020-09-13,34.8594
2020-09-14,34.8594
2020-09-15,34.8594
2020-09-16,34.8594
2020-09-17,34.8594
2020-09-18,34.8594
2020-09-19,34.8594
2020-09-20,34.8594
2020-09-21,34.8594
2020-09-22,34.8594
2020-09-23,34.8594
2020-09-24,34.8594
2020-09-25,34.8594
2020-09-26,34.8594
2020-09-27,34.8594
2020-09-28,34.8594
2020-09-29,34.8594
2020-09-30,36.4859
2020-10-01,36.4859
2020-10-02,36.4859
2020-10-03,36.4859
2020-10-04,36.4859
2020-10-05,36.4859
2020-10-06,36.4859
2020-10-07,36.4859
2020-10-08,36.4859
2020-10-09,36.4859
2020-10-10,36.4859
2020-10-11,36.4859
2020-10-12,36.4859
2020-10-13,36.4859
2020-10-14,36.4859
2020-10-15,36.4859
2020-10-16,36.4859
2020-10-17,36.4859
2020-10-18,36.4859
2020-10-19,36.4859
2020-10-20,36.4859
2020-10-21,36.4859
2020-10-22,36.4859
2020-10-23,36.4859
2020-10-24,36.4859
2020-10-25,36.4859
2020-10-26,36.4859
2020-10-27,36.4859
2020-10-28,36.4859
2020-10-29,36.4859
2020-10-30,36.4859
2020-10-31,36.4859
2020-11-01,36.4859
2020-11-02,36.4859
2020-11-03,36.4859
2020-11-04,36.4859
2020-11-05,36.4859
2020-11-06,36.4859
2020-11-07,36.4859
2020-11-08,36.4859
2020-11-09,36.4859
2020-11-10,36.4859
2020-11-11,36.4859
2020-11-12,36.4859
2020-11-13,36.4859
2020-11-14,36.4859
2020-11-15,36.4859
2020-11-16,36.4859
2020-11-17,36.4859
2020-11-18,36.4859
2020-11-19,36.4859
2020-11-20,36.4859
2020-11-21,36.4859
2020-11-22,36.4859
2020-11-23,36.4859
2020-11-24,36.4859
2020-11-25,36.4859
2020-11-26,36.4859
2020-11-27,36.4859
2020-11-28,36.4859
2020-11-29,36.4859
2020-11-30,36.4859
2020-12-01,36.4859
2020-12-02,36.4859
2020-12-03,36.4859
2020-12-04,36.4859
2020-12-05,36.4859
2020-12-06,36.4859
2020-12-07,36.4859
2020-12-08,36.4859
2020-12-09,36.4859
2020-12-10,36.4859
2020-12-11,36.4859
2020-12-12,36.4859
2020-12-13,36.4859
2020-12-14,36.4859
2020-12-15,36.4859
2020-12-16,36.4859
2020-12-17,36.4859
2020-12-18,36.4859
2020-12-19,36.4859
2020-12-20,36.4859
2020-12-21,36.4859
2020-12-22,36.4859
2020-12-23,36.4859
2020-12-24,36.4859
2020-12-25,36.4859
2020-12-26,36.4859
2020-12-27,36.4859
2020-12-28,36.4859
2020-12-29,36.4859
2020-12-30,36.4859
2020-12-31,33.0273
2021-01-01,33.0273
2021-01-02,33.0273
2021-01-03,33.0273
2021-01-04,33.0273
2021-01-05,33.0273
2021-01-06,33.0273
2021-01-07,33.0273
2021-01-08,33.0273
2021-01-09,33.0273
2021-01-10,33.0273
2021-01-11,33.0273
2021-01-12,33.0273
2021-01-13,33.0273
2021-01-14,33.0273
2021-01-15,33.0273
2021-01-16,33.0273
2021-01-17,33.0273
2021-01-18,33.0273
2021-01-19,33.0273
2021-01-20,33.0273
2021-01-21,33.0273
2021-01-22,33.0273
2021-01-23,33.0273
2021-01-24,33.0273
2021-01-25,33.0273
2021-01-26,33.0273
2021-01-27,33.0273
2021-01-28,33.0273
2021-01-29,33.0273
2021-01-30,33.0273
2021-01-31,33.0273
2021-02-01,33.0273
2021-02-02,33.0273
2021-02-03,33.0273
2021-02-04,33.0273
2021-02-05,33.0273
2021-02-06,33.0273
2021-02-07,33.0273
2021-02-08,33.0273
2021-02-09,33.0273
2021-02-10,33.0273
2021-02-11,33.0273
2021-02-12,33.0273
2021-02-13,33.0273
2021-02-14,33.0273
2021-02-15,33.0273
2021-02-16,33.0273
2021-02-17,33.0273
2021-02-18,33.0273
2021-02-19,33.0273
2021-02-20,33.0273
2021-02-21,33.0273
2021-02-22,33.0273
2021-02-23,33.0273
2021-02-24,33.0273
2021-02-25,33.0273
2021-02-26,33.0273
2021-02-27,33.0273
2021-02-28,33.0273
2021-03-01,33.0273
2021-03-02,33.0273
2021-03-03,33.0273
2021-03-04,33.0273
2021-03-05,33.0273
2021-03-06,33.0273
2021-03-07,33.0273
2021-03-08,33.0273
2021-03-09,33.0273
2021-03-10,33.0273
2021-03-11,33.0273
2021-03-12,33.0273
2021-03-13,33.0273
2021-03-14,33.0273
2021-03-15,33.0273
2021-03-16,33.0273
2021-03-17,33.0273
2021-03-18,33.0273
2021-03-19,33.0273
2021-03-20,33.0273
2021-03-21,33.0273
2021-03-22,33.0273
2021-03-23,33.0273
2021-03-24,33.0273
2021-03-25,33.0273
2021-03-26,33.0273
2021-03-27,33.0273
2021-03-28,33.0273
2021-03-29,33.0273
2021-03-30,33.0273
2021-03-31,19.5226
2021-04-01,19.5226
2021-04-02,19.5226
2021-04-03,19.5226
2021-04-04,19.5226
2021-04-05,19.5226
2021-04-06,19.5226
2021-04-07,19.5226
2021-04-08,19.5226
2021-04-09,19.5226
2021-04-10,19.5226
2021-04-11,19.5226
2021-04-12,19.5226
2021-04-13,19.5226
2021-04-14,19.5226
2021-04-15,19.5226
2021-04-16,19.5226
2021-04-17,19.5226
2021-04-18,19.5226
2021-04-19,19.5226
2021-04-20,19.5226
2021-04-21,19.5226
2021-04-22,19.5226
2021-04-23,19.5226
2021-04-24,19.5226
2021-04-25,19.5226
2021-04-26,19.5226
2021-04-27,19.5226
2021-04-28,19.5226
2021-04-29,19.5226
2021-04-30,19.5226
2021-05-01,19.5226
2021-05-02,19.5226
2021-05-03,19.5226
2021-05-04,19.5226
2021-05-05,19.5226
2021-05-06,19.5226
2021-05-07,19.5226
2021-05-08,19.5226
2021-05-09,19.5226
2021-05-10,19.5226
2021-05-11,19.5226
2021-05-12,19.5226
2021-05-13,19.5226
2021-05-14,19.5226
2021-05-15,19.5226
2021-05-16,19.5226
2021-05-17,19.5226
2021-05-18,19.5226
2021-05-19,19.5226
2021-05-20,19.5226
2021-05-21,19.5226
2021-05-22,19.5226
2021-05-23,19.5226
2021-05-24,19.5226
2021-05-25,19.5226
2021-05-26,19.5226
2021-05-27,19.5226
2021-05-28,19.5226
2021-05-29,19.5226
2021-05-30,19.5226
2021-05-31,19.5226
2021-06-01,19.5226
2021-06-02,19.5226
2021-06-03,19.5226
2021-06-04,19.5226
2021-06-05,19.5226
2021-06-06,19.5226
2021-06-07,19.5226
2021-06-08,19.5226
2021-06-09,19.5226
2021-06-10,19.5226
2021-06-11,19.5226
2021-06-12,19.5226
2021-06-13,19.5226
2021-06-14,19.5226
2021-06-15,19.5226
2021-06-16,19.5226
2021-06-17,19.5226
2021-06-18,19.5226
2021-06-19,19.5226
2021-06-20,19.5226
2021-06-21,19.5226
2021-06-22,19.5226
2021-06-23,19.5226
2021-06-24,19.5226
2021-06-25,19.5226
2021-06-26,19.5226
2021-06-27,19.5226
2021-06-28,19.5226
2021-06-29,19.5226
2021-06-30,9.9716
2021-07-01,9.9716
2021-07-02,9.9716
2021-07-03,9.9716
2021-07-04,9.9716
2021-07-05,9.9716
2021-07-06,9.9716
2021-07-07,9.9716
2021-07-08,9.9716
2021-07-09,9.9716
2021-07-10,9.9716
2021-07-11,9.9716
2021-07-12,9.9716
2021-07-13,9.9716
2021-07-14,9.9716
2021-07-15,9.9716
2021-07-16,9.9716
2021-07-17,9.9716
2021-07-18,9.9716
2021-07-19,9.9716
2021-07-20,9.9716
2021-07-21,9.9716
2021-07-22,9.9716
2021-07-23,9.9716
2021-07-24,9.9716
2021-07-25,9.9716
2021-07-26,9.9716
2021-07-27,9.9716
2021-07-28,9.9716
2021-07-29,9.9716
2021-07-30,9.9716
2021-07-31,9.9716
2021-08-01,9.9716
2021-08-02,9.9716
2021-08-03,9.9716
2021-08-04,9.9716
2021-08-05,9.9716
2021-08-06,9.9716
2021-08-07,9.9716
2021-08-08,9.9716
2021-08-09,9.9716
2021-08-10,9.9716
2021-08-11,9.9716
2021-08-12,9.9716
2021-08-13,9.9716
2021-08-14,9.9716
2021-08-15,9.9716
2021-08-16,9.9716
2021-08-17,9.9716
2021-08-18,9.9716
2021-08-19,9.9716
2021-08-20,9.9716
2021-08-21,9.9716
2021-08-22,9.9716
2021-08-23,9.9716
2021-08-24,9.9716
2021-08-25,9.9716
2021-08-26,9.9716
2021-08-27,9.9716
2021-08-28,9.9716
2021-08-29,9.9716
2021-08-30,9.9716
2021-08-31,9.9716
2021-09-01,9.9716
2021-09-02,9.9716
2021-09-03,9.9716
2021-09-04,9.9716
2021-09-05,9.9716
2021-09-06,9.9716
2021-09-07,9.9716
2021-09-08,9.9716
2021-09-09,9.9716
2021-09-10,9.9716
2021-09-11,9.9716
2021-09-12,9.9716
2021-09-13,9.9716
2021-09-14,9.9716
2021-09-15,9.9716
2021-09-16,9.9716
2021-09-17,9.9716
2021-09-18,9.9716
2021-09-19,9.9716
2021-09-20,9.9716
2021-09-21,9.9716
2021-09-22,9.9716
2021-09-23,9.9716
2021-09-24,9.9716
2021-09-25,9.9716
2021-09-26,9.9716
2021-09-27,9.9716
2021-09-28,9.9716
2021-09-29,9.9716
2021-09-30,4.8824
2021-10-01,4.8824
2021-10-02,4.8824
2021-10-03,4.8824
2021-10-04,4.8824
2021-10-05,4.8824
2021-10-06,4.8824
2021-10-07,4.8824
2021-10-08,4.8824
2021-10-09,4.8824
2021-10-10,4.8824
2021-10-11,4.8824
2021-10-12,4.8824
2021-10-13,4.8824
2021-10-14,4.8824
2021-10-15,4.8824
2021-10-16,4.8824
2021-10-17,4.8824
2021-10-18,4.8824
2021-10-19,4.8824
2021-10-20,4.8824
2021-10-21,4.8824
2021-10-22,4.8824
2021-10-23,4.8824
2021-10-24,4.8824
2021-10-25,4.8824
2021-10-26,4.8824
2021-10-27,4.8824
2021-10-28,4.8824
2021-10-29,4.8824
2021-10-30,4.8824
2021-10-31,4.8824
2021-11-01,4.8824
2021-11-02,4.8824
2021-11-03,4.8824
2021-11-04,4.8824
2021-11-05,4.8824
2021-11-06,4.8824
2021-11-07,4.8824
2021-11-08,4.8824
2021-11-09,4.8824
2021-11-10,4.8824
2021-11-11,4.8824
2021-11-12,4.8824
2021-11-13,4.8824
2021-11-14,4.8824
2021-11-15,4.8824
2021-11-16,4.8824
2021-11-17,4.8824
2021-11-18,4.8824
2021-11-19,4.8824
2021-11-20,4.8824
2021-11-21,4.8824
2021-11-22,4.8824
2021-11-23,4.8824
2021-11-24,4.8824
2021-11-25,4.8824
2021-11-26,4.8824
2021-11-27,4.8824
2021-11-28,4.8824
2021-11-29,4.8824
2021-11-30,4.8824
2021-12-01,4.8824
2021-12-02,4.8824
2021-12-03,4.8824
2021-12-04,4.8824
2021-12-05,4.8824
2021-12-06,4.8824
2021-12-07,4.8824
2021-12-08,4.8824
2021-12-09,4.8824
2021-12-10,4.8824
2021-12-11,4.8824
2021-12-12,4.8824
2021-12-13,4.8824
2021-12-14,4.8824
2021-12-15,4.8824
2021-12-16,4.8824
2021-12-17,4.8824
2021-12-18,4.8824
2021-12-19,4.8824
2021-12-20,4.8824
2021-12-21,4.8824
2021-12-22,4.8824
2021-12-23,4.8824
2021-12-24,4.8824
2021-12-25,4.8824
2021-12-26,4.8824
2021-12-27,4.8824
2021-12-28,4.8824
2021-12-29,4.8824
2021-12-30,4.8824
2021-12-31,9.3828
2022-01-01,9.3828
2022-01-02,9.3828
2022-01-03,9.3828
2022-01-04,9.3828
2022-01-05,9.3828
2022-01-06,9.3828
2022-01-07,9.3828
2022-01-08,9.3828
2022-01-09,9.3828
2022-01-10,9.3828
2022-01-11,9.3828
2022-01-12,9.3828
2022-01-13,9.3828
2022-01-14,9.3828
2022-01-15,9.3828
2022-01-16,9.3828
2022-01-17,9.3828
2022-01-18,9.3828
2022-01-19,9.3828
2022-01-20,9.3828
2022-01-21,9.3828
2022-01-22,9.3828
2022-01-23,9.3828
2022-01-24,9.3828
2022-01-25,9.3828
2022-01-26,9.3828
2022-01-27,9.3828
2022-01-28,9.3828
2022-01-29,9.3828
2022-01-30,9.3828
2022-01-31,9.3828
2022-02-01,9.3828
2022-02-02,9.3828
2022-02-03,9.3828
2022-02-04,9.3828
2022-02-05,9.3828
2022-02-06,9.3828
2022-02-07,9.3828
2022-02-08,9.3828
2022-02-09,9.3828
2022-02-10,9.3828
2022-02-11,9.3828
2022-02-12,9.3828
2022-02-13,9.3828
2022-02-14,9.3828
2022-02-15,9.3828
2022-02-16,9.3828
2022-02-17,9.3828
2022-02-18,9.3828
2022-02-19,9.3828
2022-02-20,9.3828
2022-02-21,9.3828
2022-02-22,9.3828
2022-02-23,9.3828
2022-02-24,9.3828
2022-02-25,9.3828
2022-02-26,9.3828
2022-02-27,9.3828
2022-02-28,9.3828
2022-03-01,9.3828
2022-03-02,9.3828
2022-03-03,9.3828
2022-03-04,9.3828
2022-03-05,9.3828
2022-03-06,9.3828
2022-03-07,9.3828
2022-03-08,9.3828
2022-03-09,9.3828
2022-03-10,9.3828
2022-03-11,9.3828
2022-03-12,9.3828
2022-03-13,9.3828
2022-03-14,9.3828
2022-03-15,9.3828
2022-03-16,9.3828
2022-03-17,9.3828
2022-03-18,9.3828
2022-03-19,9.3828
2022-03-20,9.3828
2022-03-21,9.3828
2022-03-22,9.3828
2022-03-23,9.3828
2022-03-24,9.3828
2022-03-25,9.3828
2022-03-26,9.3828
2022-03-27,9.3828
2022-03-28,9.3828
2022-03-29,9.3828
2022-03-30,9.3828
2022-03-31,14.7342
2022-04-01,14.7342
2022-04-02,14.7342
2022-04-03,14.7342
2022-04-04,14.7342
2022-04-05,14.7342
2022-04-06,14.7342
2022-04-07,14.7342
2022-04-08,14.7342
2022-04-09,14.7342
2022-04-10,14.7342
2022-04-11,14.7342
2022-04-12,14.7342
2022-04-13,14.7342
2022-04-14,14.7342
2022-04-15,14.7342
2022-04-16,14.7342
2022-04-17,14.7342
2022-04-18,14.7342
2022-04-19,14.7342
2022-04-20,14.7342
2022-04-21,14.7342
2022-04-22,14.7342
2022-04-23,14.7342
2022-04-24,14.7342
2022-04-25,14.7342
2022-04-26,14.7342
2022-04-27,14.7342
2022-04-28,14.7342
2022-04-29,14.7342
2022-04-30,14.7342
2022-05-01,14.7342
2022-05-02,14.7342
2022-05-03,14.7342
2022-05-04,14.7342
2022-05-05,14.7342
2022-05-06,14.7342
2022-05-07,14.7342
2022-05-08,14.7342
2022-05-09,14.7342
2022-05-10,14.7342
2022-05-11,14.7342
2022-05-12,14.7342
2022-05-13,14.7342
2022-05-14,14.7342
2022-05-15,14.7342
2022-05-16,14.7342
2022-05-17,14.7342
2022-05-18,14.7342
2022-05-19,14.7342
2022-05-20,14.7342
2022-05-21,14.7342
2022-05-22,14.7342
2022-05-23,14.7342
2022-05-24,14.7342
2022-05-25,14.7342
2022-05-26,14.7342
2022-05-27,14.7342
2022-05-28,14.7342
2022-05-29,14.7342
2022-05-30,14.7342
2022-05-31,14.7342
2022-06-01,14.7342
2022-06-02,14.7342
2022-06-03,14.7342
2022-06-04,14.7342
2022-06-05,14.7342
2022-06-06,14.7342
2022-06-07,14.7342
2022-06-08,14.7342
2022-06-09,14.7342
2022-06-10,14.7342
2022-06-11,14.7342
