,SIM DC Equity
2019-10-11,66.0411
2019-10-12,66.0411
2019-10-13,66.0411
2019-10-14,66.0411
2019-10-15,66.0411
2019-10-16,66.0411
2019-10-17,66.0411
2019-10-18,66.0411
2019-10-19,66.0411
2019-10-20,66.0411
2019-10-21,66.0411
2019-10-22,66.0411
2019-10-23,66.0411
2019-10-24,66.0411
2019-10-25,66.0411
2019-10-26,66.0411
2019-10-27,66.0411
2019-10-28,66.0411
2019-10-29,66.0411
2019-10-30,66.0411
2019-10-31,66.0411
2019-11-01,66.0411
2019-11-02,66.0411
2019-11-03,66.0411
2019-11-04,66.0411
2019-11-05,66.0411
2019-11-06,66.0411
2019-11-07,66.0411
2019-11-08,66.0411
2019-11-09,66.0411
2019-11-10,66.0411
2019-11-11,66.0411
2019-11-12,66.0411
2019-11-13,66.0411
2019-11-14,66.0411
2019-11-15,66.0411
2019-11-16,66.0411
2019-11-17,66.0411
2019-11-18,66.0411
2019-11-19,66.0411
2019-11-20,66.0411
2019-11-21,66.0411
2019-11-22,66.0411
2019-11-23,66.0411
2019-11-24,66.0411
2019-11-25,66.0411
2019-11-26,66.0411
2019-11-27,66.0411
2019-11-28,66.0411
2019-11-29,66.0411
2019-11-30,66.0411
2019-12-01,66.0411
2019-12-02,66.0411
2019-12-03,66.0411
2019-12-04,66.0411
2019-12-05,66.0411
2019-12-06,66.0411
2019-12-07,66.0411
2019-12-08,66.0411
2019-12-09,66.0411
2019-12-10,66.0411
2019-12-11,66.0411
2019-12-12,66.0411
2019-12-13,66.0411
2019-12-14,66.0411
2019-12-15,66.0411
2019-12-16,66.0411
2019-12-17,66.0411
2019-12-18,66.0411
2019-12-19,66.0411
2019-12-20,66.0411
2019-12-21,66.0411
2019-12-22,66.0411
2019-12-23,66.0411
2019-12-24,66.0411
2019-12-25,66.0411
2019-12-26,66.0411
2019-12-27,66.0411
2019-12-28,66.0411
2019-12-29,66.0411
2019-12-30,66.0411
2019-12-31,48.5623
2020-01-01,48.5623
2020-01-02,48.5623
2020-01-03,48.5623
2020-01-04,48.5623
2020-01-05,48.5623
2020-01-06,48.5623
2020-01-07,48.5623
2020-01-08,48.5623
2020-01-09,48.5623
2020-01-10,48.5623
2020-01-11,48.5623
2020-01-12,48.5623
2020-01-13,48.5623
2020-01-14,48.5623
2020-01-15,48.5623
2020-01-16,48.5623
2020-01-17,48.5623
2020-01-18,48.5623
2020-01-19,48.5623
2020-01-20,48.5623
2020-01-21,48.5623
2020-01-22,48.5623
2020-01-23,48.5623
2020-01-24,48.5623
2020-01-25,48.5623
2020-01-26,48.5623
2020-01-27,48.5623
2020-01-28,48.5623
2020-01-29,48.5623
2020-01-30,48.5623
2020-01-31,48.5623
2020-02-01,48.5623
2020-02-02,48.5623
2020-02-03,48.5623
2020-02-04,48.5623
2020-02-05,48.5623
2020-02-06,48.5623
2020-02-07,48.5623
2020-02-08,48.5623
2020-02-09,48.5623
2020-02-10,48.5623
2020-02-11,48.5623
2020-02-12,48.5623
2020-02-13,48.5623
2020-02-14,48.5623
2020-02-15,48.5623
2020-02-16,48.5623
2020-02-17,48.5623
2020-02-18,48.5623
2020-02-19,48.5623
2020-02-20,48.5623
2020-02-21,48.5623
2020-02-22,48.5623
2020-02-23,48.5623
2020-02-24,48.5623
2020-02-25,48.5623
2020-02-26,48.5623
2020-02-27,48.5623
2020-02-28,48.5623
2020-02-29,48.5623
2020-03-01,48.5623
2020-03-02,48.5623
2020-03-03,48.5623
2020-03-04,48.5623
2020-03-05,48.5623
2020-03-06,48.5623
2020-03-07,48.5623
2020-03-08,48.5623
2020-03-09,48.5623
2020-03-10,48.5623
2020-03-11,48.5623
2020-03-12,48.5623
2020-03-13,48.5623
2020-03-14,48.5623
2020-03-15,48.5623
2020-03-16,48.5623
2020-03-17,48.5623
2020-03-18,48.5623
2020-03-19,48.5623
2020-03-20,48.5623
2020-03-21,48.5623
2020-03-22,48.5623
2020-03-23,48.5623
2020-03-24,48.5623
2020-03-25,48.5623
2020-03-26,48.5623
2020-03-27,48.5623
2020-03-28,48.5623
2020-03-29,48.5623
2020-03-30,48.5623
2020-03-31,50.4429
2020-04-01,50.4429
2020-04-02,50.4429
2020-04-03,50.4429
2020-04-04,50.4429
2020-04-05,50.4429
2020-04-06,50.4429
2020-04-07,50.4429
2020-04-08,50.4429
2020-04-09,50.4429
2020-04-10,50.4429
2020-04-11,50.4429
2020-04-12,50.4429
2020-04-13,50.4429
2020-04-14,50.4429
2020-04-15,50.4429
2020-04-16,50.4429
2020-04-17,50.4429
2020-04-18,50.4429
2020-04-19,50.4429
2020-04-20,50.4429
2020-04-21,50.4429
2020-04-22,50.4429
2020-04-23,50.4429
2020-04-24,50.4429
2020-04-25,50.4429
2020-04-26,50.4429
2020-04-27,50.4429
2020-04-28,50.4429
2020-04-29,50.4429
2020-04-30,50.4429
2020-05-01,50.4429
2020-05-02,50.4429
2020-05-03,50.4429
2020-05-04,50.4429
2020-05-05,50.4429
2020-05-06,50.4429
2020-05-07,50.4429
2020-05-08,50.4429
2020-05-09,50.4429
2020-05-10,50.4429
2020-05-11,50.4429
2020-05-12,50.4429
2020-05-13,50.4429
2020-05-14,50.4429
2020-05-15,50.4429
2020-05-16,50.4429
2020-05-17,50.4429
2020-05-18,50.4429
2020-05-19,50.4429
2020-05-20,50.4429
2020-05-21,50.4429
2020-05-22,50.4429
2020-05-23,50.4429
2020-05-24,50.4429
2020-05-25,50.4429
2020-05-26,50.4429
2020-05-27,50.4429
2020-05-28,50.4429
2020-05-29,50.4429
2020-05-30,50.4429
2020-05-31,50.4429
2020-06-01,50.4429
2020-06-02,50.4429
2020-06-03,50.4429
2020-06-04,50.4429
2020-06-05,50.4429
2020-06-06,50.4429
2020-06-07,50.4429
2020-06-08,50.4429
2020-06-09,50.4429
2020-06-10,50.4429
2020-06-11,50.4429
2020-06-12,50.4429
2020-06-13,50.4429
2020-06-14,50.4429
2020-06-15,50.4429
2020-06-16,50.4429
2020-06-17,50.4429
2020-06-18,50.4429
2020-06-19,50.4429
2020-06-20,50.4429
2020-06-21,50.4429
2020-06-22,50.4429
2020-06-23,50.4429
2020-06-24,50.4429
2020-06-25,50.4429
2020-06-26,50.4429
2020-06-27,50.4429
2020-06-28,50.4429
2020-06-29,50.4429
2020-06-30,43.2263
2020-07-01,43.2263
2020-07-02,43.2263
2020-07-03,43.2263
2020-07-04,43.2263
2020-07-05,43.2263
2020-07-06,43.2263
2020-07-07,43.2263
2020-07-08,43.2263
2020-07-09,43.2263
2020-07-10,43.2263
2020-07-11,43.2263
2020-07-12,43.2263
2020-07-13,43.2263
2020-07-14,43.2263
2020-07-15,43.2263
2020-07-16,43.2263
2020-07-17,43.2263
2020-07-18,43.2263
2020-07-19,43.2263
2020-07-20,43.2263
2020-07-21,43.2263
2020-07-22,43.2263
2020-07-23,43.2263
2020-07-24,43.2263
2020-07-25,43.2263
2020-07-26,43.2263
2020-07-27,43.2263
2020-07-28,43.2263
2020-07-29,43.2263
2020-07-30,43.2263
2020-07-31,43.2263
2020-08-01,43.2263
2020-08-02,43.2263
2020-08-03,43.2263
2020-08-04,43.2263
2020-08-05,43.2263
2020-08-06,43.2263
2020-08-07,43.2263
2020-08-08,43.2263
2020-08-09,43.2263
2020-08-10,43.2263
2020-08-11,43.2263
2020-08-12,43.2263
2020-08-13,43.2263
2020-08-14,43.2263
2020-08-15,43.2263
2020-08-16,43.2263
2020-08-17,43.2263
2020-08-18,43.2263
2020-08-19,43.2263
2020-08-20,43.2263
2020-08-21,43.2263
2020-08-22,43.2263
2020-08-23,43.2263
2020-08-24,43.2263
2020-08-25,43.2263
2020-08-26,43.2263
2020-08-27,43.2263
2020-08-28,43.2263
2020-08-29,43.2263
2020-08-30,43.2263
2020-08-31,43.2263
2020-09-01,43.2263
2020-09-02,43.2263
2020-09-03,43.2263
2020-09-04,43.2263
2020-09-05,43.2263
2020-09-06,43.2263
2020-09-07,43.2263
2020-09-08,43.2263
2020-09-09,43.2263
2020-09-10,43.2263
2020-09-11,43.2263
2020-09-12,43.2263
2020-09-13,43.2263
2020-09-14,43.2263
2020-09-15,43.2263
2020-09-16,43.2263
2020-09-17,43.2263
2020-09-18,43.2263
2020-09-19,43.2263
2020-09-20,43.2263
2020-09-21,43.2263
2020-09-22,43.2263
2020-09-23,43.2263
2020-09-24,43.2263
2020-09-25,43.2263
2020-09-26,43.2263
2020-09-27,43.2263
2020-09-28,43.2263
2020-09-29,43.2263
2020-09-30,32.0207
2020-10-01,32.0207
2020-10-02,32.0207
2020-10-03,32.0207
2020-10-04,32.0207
2020-10-05,32.0207
2020-10-06,32.0207
2020-10-07,32.0207
2020-10-08,32.0207
2020-10-09,32.0207
2020-10-10,32.0207
2020-10-11,32.0207
2020-10-12,32.0207
2020-10-13,32.0207
2020-10-14,32.0207
2020-10-15,32.0207
2020-10-16,32.0207
2020-10-17,32.0207
2020-10-18,32.0207
2020-10-19,32.0207
2020-10-20,32.0207
2020-10-21,32.0207
2020-10-22,32.0207
2020-10-23,32.0207
2020-10-24,32.0207
2020-10-25,32.0207
2020-10-26,32.0207
2020-10-27,32.0207
2020-10-28,32.0207
2020-10-29,32.0207
2020-10-30,32.0207
2020-10-31,32.0207
2020-11-01,32.0207
2020-11-02,32.0207
2020-11-03,32.0207
2020-11-04,32.0207
2020-11-05,32.0207
2020-11-06,32.0207
2020-11-07,32.0207
2020-11-08,32.0207
2020-11-09,32.0207
2020-11-10,32.0207
2020-11-11,32.0207
2020-11-12,32.0207
2020-11-13,32.0207
2020-11-14,32.0207
2020-11-15,32.0207
2020-11-16,32.0207
2020-11-17,32.0207
2020-11-18,32.0207
2020-11-19,32.0207
2020-11-20,32.0207
2020-11-21,32.0207
2020-11-22,32.0207
2020-11-23,32.0207
2020-11-24,32.0207
2020-11-25,32.0207
2020-11-26,32.0207
2020-11-27,32.0207
2020-11-28,32.0207
2020-11-29,32.0207
2020-11-30,32.0207
2020-12-01,32.0207
2020-12-02,32.0207
2020-12-03,32.0207
2020-12-04,32.0207
2020-12-05,32.0207
2020-12-06,32.0207
2020-12-07,32.0207
2020-12-08,32.0207
2020-12-09,32.0207
2020-12-10,32.0207
2020-12-11,32.0207
2020-12-12,32.0207
2020-12-13,32.0207
2020-12-14,32.0207
2020-12-15,32.0207
2020-12-16,32.0207
2020-12-17,32.0207
2020-12-18,32.0207
2020-12-19,32.0207
2020-12-20,32.0207
2020-12-21,32.0207
2020-12-22,32.0207
2020-12-23,32.0207
2020-12-24,32.0207
2020-12-25,32.0207
2020-12-26,32.0207
2020-12-27,32.0207
2020-12-28,32.0207
2020-12-29,32.0207
2020-12-30,32.0207
2020-12-31,34.7288
2021-01-01,34.7288
2021-01-02,34.7288
2021-01-03,34.7288
2021-01-04,34.7288
2021-01-05,34.7288
2021-01-06,34.7288
2021-01-07,34.7288
2021-01-08,34.7288
2021-01-09,34.7288
2021-01-10,34.7288
2021-01-11,34.7288
2021-01-12,34.7288
2021-01-13,34.7288
2021-01-14,34.7288
2021-01-15,34.7288
2021-01-16,34.7288
2021-01-17,34.7288
2021-01-18,34.7288
2021-01-19,34.7288
2021-01-20,34.7288
2021-01-21,34.7288
2021-01-22,34.7288
2021-01-23,34.7288
2021-01-24,34.7288
2021-01-25,34.7288
2021-01-26,34.7288
2021-01-27,34.7288
2021-01-28,34.7288
2021-01-29,34.7288
2021-01-30,34.7288
2021-01-31,34.7288
2021-02-01,34.7288
2021-02-02,34.7288
2021-02-03,34.7288
2021-02-04,34.7288
2021-02-05,34.7288
2021-02-06,34.7288
2021-02-07,34.7288
2021-02-08,34.7288
2021-02-09,34.7288
2021-02-10,34.7288
2021-02-11,34.7288
2021-02-12,34.7288
2021-02-13,34.7288
2021-02-14,34.7288
2021-02-15,34.7288
2021-02-16,34.7288
2021-02-17,34.7288
2021-02-18,34.7288
2021-02-19,34.7288
2021-02-20,34.7288
2021-02-21,34.7288
2021-02-22,34.7288
2021-02-23,34.7288
2021-02-24,34.7288
2021-02-25,34.7288
2021-02-26,34.7288
2021-02-27,34.7288
2021-02-28,34.7288
2021-03-01,34.7288
2021-03-02,34.7288
2021-03-03,34.7288
2021-03-04,34.7288
2021-03-05,34.7288
2021-03-06,34.7288
2021-03-07,34.7288
2021-03-08,34.7288
2021-03-09,34.7288
2021-03-10,34.7288
2021-03-11,34.7288
2021-03-12,34.7288
2021-03-13,34.7288
2021-03-14,34.7288
2021-03-15,34.7288
2021-03-16,34.7288
2021-03-17,34.7288
2021-03-18,34.7288
2021-03-19,34.7288
2021-03-20,34.7288
2021-03-21,34.7288
2021-03-22,34.7288
2021-03-23,34.7288
2021-03-24,34.7288
2021-03-25,34.7288
2021-03-26,34.7288
2021-03-27,34.7288
2021-03-28,34.7288
2021-03-29,34.7288
2021-03-30,34.7288
2021-03-31,41.5774
2021-04-01,41.5774
2021-04-02,41.5774
2021-04-03,41.5774
2021-04-04,41.5774
2021-04-05,41.5774
2021-04-06,41.5774
2021-04-07,41.5774
2021-04-08,41.5774
2021-04-09,41.5774
2021-04-10,41.5774
2021-04-11,41.5774
2021-04-12,41.5774
2021-04-13,41.5774
2021-04-14,41.5774
2021-04-15,41.5774
2021-04-16,41.5774
2021-04-17,41.5774
2021-04-18,41.5774
2021-04-19,41.5774
2021-04-20,41.5774
2021-04-21,41.5774
2021-04-22,41.5774
2021-04-23,41.5774
2021-04-24,41.5774
2021-04-25,41.5774
2021-04-26,41.5774
2021-04-27,41.5774
2021-04-28,41.5774
2021-04-29,41.5774
2021-04-30,41.5774
2021-05-01,41.5774
2021-05-02,41.5774
2021-05-03,41.5774
2021-05-04,41.5774
2021-05-05,41.5774
2021-05-06,41.5774
2021-05-07,41.5774
2021-05-08,41.5774
2021-05-09,41.5774
2021-05-10,41.5774
2021-05-11,41.5774
2021-05-12,41.5774
2021-05-13,41.5774
2021-05-14,41.5774
2021-05-15,41.5774
2021-05-16,41.5774
2021-05-17,41.5774
2021-05-18,41.5774
2021-05-19,41.5774
2021-05-20,41.5774
2021-05-21,41.5774
2021-05-22,41.5774
2021-05-23,41.5774
2021-05-24,41.5774
2021-05-25,41.5774
2021-05-26,41.5774
2021-05-27,41.5774
2021-05-28,41.5774
2021-05-29,41.5774
2021-05-30,41.5774
2021-05-31,41.5774
2021-06-01,41.5774
2021-06-02,41.5774
2021-06-03,41.5774
2021-06-04,41.5774
2021-06-05,41.5774
2021-06-06,41.5774
2021-06-07,41.5774
2021-06-08,41.5774
2021-06-09,41.5774
2021-06-10,41.5774
2021-06-11,41.5774
2021-06-12,41.5774
2021-06-13,41.5774
2021-06-14,41.5774
2021-06-15,41.5774
2021-06-16,41.5774
2021-06-17,41.5774
2021-06-18,41.5774
2021-06-19,41.5774
2021-06-20,41.5774
2021-06-21,41.5774
2021-06-22,41.5774
2021-06-23,41.5774
2021-06-24,41.5774
2021-06-25,41.5774
2021-06-26,41.5774
2021-06-27,41.5774
2021-06-28,41.5774
2021-06-29,41.5774
2021-06-30,40.196
2021-07-01,40.196
2021-07-02,40.196
2021-07-03,40.196
2021-07-04,40.196
2021-07-05,40.196
2021-07-06,40.196
2021-07-07,40.196
2021-07-08,40.196
2021-07-09,40.196
2021-07-10,40.196
2021-07-11,40.196
2021-07-12,40.196
2021-07-13,40.196
2021-07-14,40.196
2021-07-15,40.196
2021-07-16,40.196
2021-07-17,40.196
2021-07-18,40.196
2021-07-19,40.196
2021-07-20,40.196
2021-07-21,40.196
2021-07-22,40.196
2021-07-23,40.196
2021-07-24,40.196
2021-07-25,40.196
2021-07-26,40.196
2021-07-27,40.196
2021-07-28,40.196
2021-07-29,40.196
2021-07-30,40.196
2021-07-31,40.196
2021-08-01,40.196
2021-08-02,40.196
2021-08-03,40.196
2021-08-04,40.196
2021-08-05,40.196
2021-08-06,40.196
2021-08-07,40.196
2021-08-08,40.196
2021-08-09,40.196
2021-08-10,40.196
2021-08-11,40.196
2021-08-12,40.196
2021-08-13,40.196
2021-08-14,40.196
2021-08-15,40.196
2021-08-16,40.196
2021-08-17,40.196
2021-08-18,40.196
2021-08-19,40.196
2021-08-20,40.196
2021-08-21,40.196
2021-08-22,40.196
2021-08-23,40.196
2021-08-24,40.196
2021-08-25,40.196
2021-08-26,40.196
2021-08-27,40.196
2021-08-28,40.196
2021-08-29,40.196
2021-08-30,40.196
2021-08-31,40.196
2021-09-01,40.196
2021-09-02,40.196
2021-09-03,40.196
2021-09-04,40.196
2021-09-05,40.196
2021-09-06,40.196
2021-09-07,40.196
2021-09-08,40.196
2021-09-09,40.196
2021-09-10,40.196
2021-09-11,40.196
2021-09-12,40.196
2021-09-13,40.196
2021-09-14,40.196
2021-09-15,40.196
2021-09-16,40.196
2021-09-17,40.196
2021-09-18,40.196
2021-09-19,40.196
2021-09-20,40.196
2021-09-21,40.196
2021-09-22,40.196
2021-09-23,40.196
2021-09-24,40.196
2021-09-25,40.196
2021-09-26,40.196
2021-09-27,40.196
2021-09-28,40.196
2021-09-29,40.196
2021-09-30,40.5907
2021-10-01,40.5907
2021-10-02,40.5907
2021-10-03,40.5907
2021-10-04,40.5907
2021-10-05,40.5907
2021-10-06,40.5907
2021-10-07,40.5907
2021-10-08,40.5907
2021-10-09,40.5907
2021-10-10,40.5907
2021-10-11,40.5907
2021-10-12,40.5907
2021-10-13,40.5907
2021-10-14,40.5907
2021-10-15,40.5907
2021-10-16,40.5907
2021-10-17,40.5907
2021-10-18,40.5907
2021-10-19,40.5907
2021-10-20,40.5907
2021-10-21,40.5907
2021-10-22,40.5907
2021-10-23,40.5907
2021-10-24,40.5907
2021-10-25,40.5907
2021-10-26,40.5907
2021-10-27,40.5907
2021-10-28,40.5907
2021-10-29,40.5907
2021-10-30,40.5907
2021-10-31,40.5907
2021-11-01,40.5907
2021-11-02,40.5907
2021-11-03,40.5907
2021-11-04,40.5907
2021-11-05,40.5907
2021-11-06,40.5907
2021-11-07,40.5907
2021-11-08,40.5907
2021-11-09,40.5907
2021-11-10,40.5907
2021-11-11,40.5907
2021-11-12,40.5907
2021-11-13,40.5907
2021-11-14,40.5907
2021-11-15,40.5907
2021-11-16,40.5907
2021-11-17,40.5907
2021-11-18,40.5907
2021-11-19,40.5907
2021-11-20,40.5907
2021-11-21,40.5907
2021-11-22,40.5907
2021-11-23,40.5907
2021-11-24,40.5907
2021-11-25,40.5907
2021-11-26,40.5907
2021-11-27,40.5907
2021-11-28,40.5907
2021-11-29,40.5907
2021-11-30,40.5907
2021-12-01,40.5907
2021-12-02,40.5907
2021-12-03,40.5907
2021-12-04,40.5907
2021-12-05,40.5907
2021-12-06,40.5907
2021-12-07,40.5907
2021-12-08,40.5907
2021-12-09,40.5907
2021-12-10,40.5907
2021-12-11,40.5907
2021-12-12,40.5907
2021-12-13,40.5907
2021-12-14,40.5907
2021-12-15,40.5907
2021-12-16,40.5907
2021-12-17,40.5907
2021-12-18,40.5907
2021-12-19,40.5907
2021-12-20,40.5907
2021-12-21,40.5907
2021-12-22,40.5907
2021-12-23,40.5907
2021-12-24,40.5907
2021-12-25,40.5907
2021-12-26,40.5907
2021-12-27,40.5907
2021-12-28,40.5907
2021-12-29,40.5907
2021-12-30,40.5907
2021-12-31,36.5813
2022-01-01,36.5813
2022-01-02,36.5813
2022-01-03,36.5813
2022-01-04,36.5813
2022-01-05,36.5813
2022-01-06,36.5813
2022-01-07,36.5813
2022-01-08,36.5813
2022-01-09,36.5813
2022-01-10,36.5813
2022-01-11,36.5813
2022-01-12,36.5813
2022-01-13,36.5813
2022-01-14,36.5813
2022-01-15,36.5813
2022-01-16,36.5813
2022-01-17,36.5813
2022-01-18,36.5813
2022-01-19,36.5813
2022-01-20,36.5813
2022-01-21,36.5813
2022-01-22,36.5813
2022-01-23,36.5813
2022-01-24,36.5813
2022-01-25,36.5813
2022-01-26,36.5813
2022-01-27,36.5813
2022-01-28,36.5813
2022-01-29,36.5813
2022-01-30,36.5813
2022-01-31,36.5813
2022-02-01,36.5813
2022-02-02,36.5813
2022-02-03,36.5813
2022-02-04,36.5813
2022-02-05,36.5813
2022-02-06,36.5813
2022-02-07,36.5813
2022-02-08,36.5813
2022-02-09,36.5813
2022-02-10,36.5813
2022-02-11,36.5813
2022-02-12,36.5813
2022-02-13,36.5813
2022-02-14,36.5813
2022-02-15,36.5813
2022-02-16,36.5813
2022-02-17,36.5813
2022-02-18,36.5813
2022-02-19,36.5813
2022-02-20,36.5813
2022-02-21,36.5813
2022-02-22,36.5813
2022-02-23,36.5813
2022-02-24,36.5813
2022-02-25,36.5813
2022-02-26,36.5813
2022-02-27,36.5813
2022-02-28,36.5813
2022-03-01,36.5813
2022-03-02,36.5813
2022-03-03,36.5813
2022-03-04,36.5813
2022-03-05,36.5813
2022-03-06,36.5813
2022-03-07,36.5813
2022-03-08,36.5813
2022-03-09,36.5813
2022-03-10,36.5813
2022-03-11,36.5813
2022-03-12,36.5813
2022-03-13,36.5813
2022-03-14,36.5813
2022-03-15,36.5813
2022-03-16,36.5813
2022-03-17,36.5813
2022-03-18,36.5813
2022-03-19,36.5813
2022-03-20,36.5813
2022-03-21,36.5813
2022-03-22,36.5813
2022-03-23,36.5813
2022-03-24,36.5813
2022-03-25,36.5813
2022-03-26,36.5813
2022-03-27,36.5813
2022-03-28,36.5813
2022-03-29,36.5813
2022-03-30,36.5813
2022-03-31,37.6434
2022-04-01,37.6434
2022-04-02,37.6434
2022-04-03,37.6434
2022-04-04,37.6434
2022-04-05,37.6434
2022-04-06,37.6434
2022-04-07,37.6434
2022-04-08,37.6434
2022-04-09,37.6434
2022-04-10,37.6434
2022-04-11,37.6434
2022-04-12,37.6434
2022-04-13,37.6434
2022-04-14,37.6434
2022-04-15,37.6434
2022-04-16,37.6434
2022-04-17,37.6434
2022-04-18,37.6434
2022-04-19,37.6434
2022-04-20,37.6434
2022-04-21,37.6434
2022-04-22,37.6434
2022-04-23,37.6434
2022-04-24,37.6434
2022-04-25,37.6434
2022-04-26,37.6434
2022-04-27,37.6434
2022-04-28,37.6434
2022-04-29,37.6434
2022-04-30,37.6434
2022-05-01,37.6434
2022-05-02,37.6434
2022-05-03,37.6434
2022-05-04,37.6434
2022-05-05,37.6434
2022-05-06,37.6434
2022-05-07,37.6434
2022-05-08,37.6434
2022-05-09,37.6434
2022-05-10,37.6434
2022-05-11,37.6434
2022-05-12,37.6434
2022-05-13,37.6434
2022-05-14,37.6434
2022-05-15,37.6434
2022-05-16,37.6434
2022-05-17,37.6434
2022-05-18,37.6434
2022-05-19,37.6434
2022-05-20,37.6434
2022-05-21,37.6434
2022-05-22,37.6434
2022-05-23,37.6434
2022-05-24,37.6434
2022-05-25,37.6434
2022-05-26,37.6434
2022-05-27,37.6434
2022-05-28,37.6434
2022-05-29,37.6434
2022-05-30,37.6434
2022-05-31,37.6434
2022-06-01,37.6434
2022-06-02,37.6434
2022-06-03,37.6434
2022-06-04,37.6434
2022-06-05,37.6434
2022-06-06,37.6434
2022-06-07,37.6434
2022-06-08,37.6434
2022-06-09,37.6434
2022-06-10,37.6434
2022-06-11,37.6434
2022-06-12,37.6434
2022-06-13,37.6434
2022-06-14,37.6434
2022-06-15,37.6434
2022-06-16,37.6434
2022-06-17,37.6434
2022-06-18,37.6434
2022-06-19,37.6434
2022-06-20,37.6434
2022-06-21,37.6434
2022-06-22,37.6434
2022-06-23,37.6434
2022-06-24,37.6434
2022-06-25,37.6434
2022-06-26,37.6434
2022-06-27,37.6434
2022-06-28,37.6434
2022-06-29,37.6434
2022-06-30,32.1915
2022-07-01,32.1915
2022-07-02,32.1915
2022-07-03,32.1915
2022-07-04,32.1915
2022-07-05,32.1915
2022-07-06,32.1915
2022-07-07,32.1915
2022-07-08,32.1915
2022-07-09,32.1915
2022-07-10,32.1915
2022-07-11,32.1915
2022-07-12,32.1915
2022-07-13,32.1915
2022-07-14,32.1915
2022-07-15,32.1915
2022-07-16,32.1915
2022-07-17,32.1915
2022-07-18,32.1915
2022-07-19,32.1915
2022-07-20,32.1915
2022-07-21,32.1915
2022-07-22,32.1915
2022-07-23,32.1915
2022-07-24,32.1915
2022-07-25,32.1915
2022-07-26,32.1915
2022-07-27,32.1915
2022-07-28,32.1915
2022-07-29,32.1915
2022-07-30,32.1915
2022-07-31,32.1915
2022-08-01,32.1915
2022-08-02,32.1915
2022-08-03,32.1915
2022-08-04,32.1915
2022-08-05,32.1915
2022-08-06,32.1915
2022-08-07,32.1915
2022-08-08,32.1915
2022-08-09,32.1915
2022-08-10,32.1915
2022-08-11,32.1915
2022-08-12,32.1915
2022-08-13,32.1915
2022-08-14,32.1915
2022-08-15,32.1915
2022-08-16,32.1915
2022-08-17,32.1915
2022-08-18,32.1915
2022-08-19,32.1915
2022-08-20,32.1915
2022-08-21,32.1915
2022-08-22,32.1915
2022-08-23,32.1915
2022-08-24,32.1915
2022-08-25,32.1915
2022-08-26,32.1915
2022-08-27,32.1915
2022-08-28,32.1915
2022-08-29,32.1915
2022-08-30,32.1915
2022-08-31,32.1915
2022-09-01,32.1915
2022-09-02,32.1915
2022-09-03,32.1915
2022-09-04,32.1915
2022-09-05,32.1915
2022-09-06,32.1915
2022-09-07,32.1915
2022-09-08,32.1915
2022-09-09,32.1915
2022-09-10,32.1915
2022-09-11,32.1915
2022-09-12,32.1915
2022-09-13,32.1915
2022-09-14,32.1915
2022-09-15,32.1915
2022-09-16,32.1915
2022-09-17,32.1915
2022-09-18,32.1915
2022-09-19,32.1915
2022-09-20,32.1915
2022-09-21,32.1915
2022-09-22,32.1915
2022-09-23,32.1915
2022-09-24,32.1915
2022-09-25,32.1915
2022-09-26,32.1915
2022-09-27,32.1915
2022-09-28,32.1915
2022-09-29,32.1915
2022-09-30,29.9179
2022-10-01,29.9179
2022-10-02,29.9179
2022-10-03,29.9179
2022-10-04,29.9179
2022-10-05,29.9179
2022-10-06,29.9179
2022-10-07,29.9179
2022-10-08,29.9179
2022-10-09,29.9179
2022-10-10,29.9179
2022-10-11,29.9179
2022-10-12,29.9179
2022-10-13,29.9179
2022-10-14,29.9179
2022-10-15,29.9179
2022-10-16,29.9179
2022-10-17,29.9179
2022-10-18,29.9179
2022-10-19,29.9179
2022-10-20,29.9179
2022-10-21,29.9179
2022-10-22,29.9179
2022-10-23,29.9179
2022-10-24,29.9179
2022-10-25,29.9179
2022-10-26,29.9179
2022-10-27,29.9179
2022-10-28,29.9179
2022-10-29,29.9179
2022-10-30,29.9179
2022-10-31,29.9179
2022-11-01,29.9179
2022-11-02,29.9179
2022-11-03,29.9179
2022-11-04,29.9179
2022-11-05,29.9179
2022-11-06,29.9179
2022-11-07,29.9179
2022-11-08,29.9179
2022-11-09,29.9179
2022-11-10,29.9179
2022-11-11,29.9179
2022-11-12,29.9179
2022-11-13,29.9179
2022-11-14,29.9179
2022-11-15,29.9179
2022-11-16,29.9179
2022-11-17,29.9179
2022-11-18,29.9179
2022-11-19,29.9179
2022-11-20,29.9179
2022-11-21,29.9179
2022-11-22,29.9179
2022-11-23,29.9179
2022-11-24,29.9179
2022-11-25,29.9179
2022-11-26,29.9179
2022-11-27,29.9179
2022-11-28,29.9179
2022-11-29,29.9179
2022-11-30,29.9179
2022-12-01,29.9179
2022-12-02,29.9179
2022-12-03,29.9179
2022-12-04,29.9179
2022-12-05,29.9179
2022-12-06,29.9179
2022-12-07,29.9179
2022-12-08,29.9179
2022-12-09,29.9179
2022-12-10,29.9179
2022-12-11,29.9179
2022-12-12,29.9179
2022-12-13,29.9179
2022-12-14,29.9179
2022-12-15,29.9179
2022-12-16,29.9179
2022-12-17,29.9179
2022-12-18,29.9179
2022-12-19,29.9179
2022-12-20,29.9179
2022-12-21,29.9179
2022-12-22,29.9179
2022-12-23,29.9179
2022-12-24,29.9179
2022-12-25,29.9179
2022-12-26,29.9179
