,NOVOB DC Equity
2016-06-17,99.2593
2016-06-18,99.2593
2016-06-19,99.2593
2016-06-20,99.2593
2016-06-21,99.2593
2016-06-22,99.2593
2016-06-23,99.2593
2016-06-24,99.2593
2016-06-25,99.2593
2016-06-26,99.2593
2016-06-27,99.2593
2016-06-28,99.2593
2016-06-29,99.2593
2016-06-30,88.2883
2016-07-01,88.2883
2016-07-02,88.2883
2016-07-03,88.2883
2016-07-04,88.2883
2016-07-05,88.2883
2016-07-06,88.2883
2016-07-07,88.2883
2016-07-08,88.2883
2016-07-09,88.2883
2016-07-10,88.2883
2016-07-11,88.2883
2016-07-12,88.2883
2016-07-13,88.2883
2016-07-14,88.2883
2016-07-15,88.2883
2016-07-16,88.2883
2016-07-17,88.2883
2016-07-18,88.2883
2016-07-19,88.2883
2016-07-20,88.2883
2016-07-21,88.2883
2016-07-22,88.2883
2016-07-23,88.2883
2016-07-24,88.2883
2016-07-25,88.2883
2016-07-26,88.2883
2016-07-27,88.2883
2016-07-28,88.2883
2016-07-29,88.2883
2016-07-30,88.2883
2016-07-31,88.2883
2016-08-01,88.2883
2016-08-02,88.2883
2016-08-03,88.2883
2016-08-04,88.2883
2016-08-05,88.2883
2016-08-06,88.2883
2016-08-07,88.2883
2016-08-08,88.2883
2016-08-09,88.2883
2016-08-10,88.2883
2016-08-11,88.2883
2016-08-12,88.2883
2016-08-13,88.2883
2016-08-14,88.2883
2016-08-15,88.2883
2016-08-16,88.2883
2016-08-17,88.2883
2016-08-18,88.2883
2016-08-19,88.2883
2016-08-20,88.2883
2016-08-21,88.2883
2016-08-22,88.2883
2016-08-23,88.2883
2016-08-24,88.2883
2016-08-25,88.2883
2016-08-26,88.2883
2016-08-27,88.2883
2016-08-28,88.2883
2016-08-29,88.2883
2016-08-30,88.2883
2016-08-31,88.2883
2016-09-01,88.2883
2016-09-02,88.2883
2016-09-03,88.2883
2016-09-04,88.2883
2016-09-05,88.2883
2016-09-06,88.2883
2016-09-07,88.2883
2016-09-08,88.2883
2016-09-09,88.2883
2016-09-10,88.2883
2016-09-11,88.2883
2016-09-12,88.2883
2016-09-13,88.2883
2016-09-14,88.2883
2016-09-15,88.2883
2016-09-16,88.2883
2016-09-17,88.2883
2016-09-18,88.2883
2016-09-19,88.2883
2016-09-20,88.2883
2016-09-21,88.2883
2016-09-22,88.2883
2016-09-23,88.2883
2016-09-24,88.2883
2016-09-25,88.2883
2016-09-26,88.2883
2016-09-27,88.2883
2016-09-28,88.2883
2016-09-29,88.2883
2016-09-30,88.7868
2016-10-01,88.7868
2016-10-02,88.7868
2016-10-03,88.7868
2016-10-04,88.7868
2016-10-05,88.7868
2016-10-06,88.7868
2016-10-07,88.7868
2016-10-08,88.7868
2016-10-09,88.7868
2016-10-10,88.7868
2016-10-11,88.7868
2016-10-12,88.7868
2016-10-13,88.7868
2016-10-14,88.7868
2016-10-15,88.7868
2016-10-16,88.7868
2016-10-17,88.7868
2016-10-18,88.7868
2016-10-19,88.7868
2016-10-20,88.7868
2016-10-21,88.7868
2016-10-22,88.7868
2016-10-23,88.7868
2016-10-24,88.7868
2016-10-25,88.7868
2016-10-26,88.7868
2016-10-27,88.7868
2016-10-28,88.7868
2016-10-29,88.7868
2016-10-30,88.7868
2016-10-31,88.7868
2016-11-01,88.7868
2016-11-02,88.7868
2016-11-03,88.7868
2016-11-04,88.7868
2016-11-05,88.7868
2016-11-06,88.7868
2016-11-07,88.7868
2016-11-08,88.7868
2016-11-09,88.7868
2016-11-10,88.7868
2016-11-11,88.7868
2016-11-12,88.7868
2016-11-13,88.7868
2016-11-14,88.7868
2016-11-15,88.7868
2016-11-16,88.7868
2016-11-17,88.7868
2016-11-18,88.7868
2016-11-19,88.7868
2016-11-20,88.7868
2016-11-21,88.7868
2016-11-22,88.7868
2016-11-23,88.7868
2016-11-24,88.7868
2016-11-25,88.7868
2016-11-26,88.7868
2016-11-27,88.7868
2016-11-28,88.7868
2016-11-29,88.7868
2016-11-30,88.7868
2016-12-01,88.7868
2016-12-02,88.7868
2016-12-03,88.7868
2016-12-04,88.7868
2016-12-05,88.7868
2016-12-06,88.7868
2016-12-07,88.7868
2016-12-08,88.7868
2016-12-09,88.7868
2016-12-10,88.7868
2016-12-11,88.7868
2016-12-12,88.7868
2016-12-13,88.7868
2016-12-14,88.7868
2016-12-15,88.7868
2016-12-16,88.7868
2016-12-17,88.7868
2016-12-18,88.7868
2016-12-19,88.7868
2016-12-20,88.7868
2016-12-21,88.7868
2016-12-22,88.7868
2016-12-23,88.7868
2016-12-24,88.7868
2016-12-25,88.7868
2016-12-26,88.7868
2016-12-27,88.7868
2016-12-28,88.7868
2016-12-29,88.7868
2016-12-30,88.7868
2016-12-31,82.2329
2017-01-01,82.2329
2017-01-02,82.2329
2017-01-03,82.2329
2017-01-04,82.2329
2017-01-05,82.2329
2017-01-06,82.2329
2017-01-07,82.2329
2017-01-08,82.2329
2017-01-09,82.2329
2017-01-10,82.2329
2017-01-11,82.2329
2017-01-12,82.2329
2017-01-13,82.2329
2017-01-14,82.2329
2017-01-15,82.2329
2017-01-16,82.2329
2017-01-17,82.2329
2017-01-18,82.2329
2017-01-19,82.2329
2017-01-20,82.2329
2017-01-21,82.2329
2017-01-22,82.2329
2017-01-23,82.2329
2017-01-24,82.2329
2017-01-25,82.2329
2017-01-26,82.2329
2017-01-27,82.2329
2017-01-28,82.2329
2017-01-29,82.2329
2017-01-30,82.2329
2017-01-31,82.2329
2017-02-01,82.2329
2017-02-02,82.2329
2017-02-03,82.2329
2017-02-04,82.2329
2017-02-05,82.2329
2017-02-06,82.2329
2017-02-07,82.2329
2017-02-08,82.2329
2017-02-09,82.2329
2017-02-10,82.2329
2017-02-11,82.2329
2017-02-12,82.2329
2017-02-13,82.2329
2017-02-14,82.2329
2017-02-15,82.2329
2017-02-16,82.2329
2017-02-17,82.2329
2017-02-18,82.2329
2017-02-19,82.2329
2017-02-20,82.2329
2017-02-21,82.2329
2017-02-22,82.2329
2017-02-23,82.2329
2017-02-24,82.2329
2017-02-25,82.2329
2017-02-26,82.2329
2017-02-27,82.2329
2017-02-28,82.2329
2017-03-01,82.2329
2017-03-02,82.2329
2017-03-03,82.2329
2017-03-04,82.2329
2017-03-05,82.2329
2017-03-06,82.2329
2017-03-07,82.2329
2017-03-08,82.2329
2017-03-09,82.2329
2017-03-10,82.2329
2017-03-11,82.2329
2017-03-12,82.2329
2017-03-13,82.2329
2017-03-14,82.2329
2017-03-15,82.2329
2017-03-16,82.2329
2017-03-17,82.2329
2017-03-18,82.2329
2017-03-19,82.2329
2017-03-20,82.2329
2017-03-21,82.2329
2017-03-22,82.2329
2017-03-23,82.2329
2017-03-24,82.2329
2017-03-25,82.2329
2017-03-26,82.2329
2017-03-27,82.2329
2017-03-28,82.2329
2017-03-29,82.2329
2017-03-30,82.2329
2017-03-31,99.5708
2017-04-01,99.5708
2017-04-02,99.5708
2017-04-03,99.5708
2017-04-04,99.5708
2017-04-05,99.5708
2017-04-06,99.5708
2017-04-07,99.5708
2017-04-08,99.5708
2017-04-09,99.5708
2017-04-10,99.5708
2017-04-11,99.5708
2017-04-12,99.5708
2017-04-13,99.5708
2017-04-14,99.5708
2017-04-15,99.5708
2017-04-16,99.5708
2017-04-17,99.5708
2017-04-18,99.5708
2017-04-19,99.5708
2017-04-20,99.5708
2017-04-21,99.5708
2017-04-22,99.5708
2017-04-23,99.5708
2017-04-24,99.5708
2017-04-25,99.5708
2017-04-26,99.5708
2017-04-27,99.5708
2017-04-28,99.5708
2017-04-29,99.5708
2017-04-30,99.5708
2017-05-01,99.5708
2017-05-02,99.5708
2017-05-03,99.5708
2017-05-04,99.5708
2017-05-05,99.5708
2017-05-06,99.5708
2017-05-07,99.5708
2017-05-08,99.5708
2017-05-09,99.5708
2017-05-10,99.5708
2017-05-11,99.5708
2017-05-12,99.5708
2017-05-13,99.5708
2017-05-14,99.5708
2017-05-15,99.5708
2017-05-16,99.5708
2017-05-17,99.5708
2017-05-18,99.5708
2017-05-19,99.5708
2017-05-20,99.5708
2017-05-21,99.5708
2017-05-22,99.5708
2017-05-23,99.5708
2017-05-24,99.5708
2017-05-25,99.5708
2017-05-26,99.5708
2017-05-27,99.5708
2017-05-28,99.5708
2017-05-29,99.5708
2017-05-30,99.5708
2017-05-31,99.5708
2017-06-01,99.5708
2017-06-02,99.5708
2017-06-03,99.5708
2017-06-04,99.5708
2017-06-05,99.5708
2017-06-06,99.5708
2017-06-07,99.5708
2017-06-08,99.5708
2017-06-09,99.5708
2017-06-10,99.5708
2017-06-11,99.5708
2017-06-12,99.5708
2017-06-13,99.5708
2017-06-14,99.5708
2017-06-15,99.5708
2017-06-16,99.5708
2017-06-17,99.5708
2017-06-18,99.5708
2017-06-19,99.5708
2017-06-20,99.5708
2017-06-21,99.5708
2017-06-22,99.5708
2017-06-23,99.5708
2017-06-24,99.5708
2017-06-25,99.5708
2017-06-26,99.5708
2017-06-27,99.5708
2017-06-28,99.5708
2017-06-29,99.5708
2017-06-30,84.8354
2017-07-01,84.8354
2017-07-02,84.8354
2017-07-03,84.8354
2017-07-04,84.8354
2017-07-05,84.8354
2017-07-06,84.8354
2017-07-07,84.8354
2017-07-08,84.8354
2017-07-09,84.8354
2017-07-10,84.8354
2017-07-11,84.8354
2017-07-12,84.8354
2017-07-13,84.8354
2017-07-14,84.8354
2017-07-15,84.8354
2017-07-16,84.8354
2017-07-17,84.8354
2017-07-18,84.8354
2017-07-19,84.8354
2017-07-20,84.8354
2017-07-21,84.8354
2017-07-22,84.8354
2017-07-23,84.8354
2017-07-24,84.8354
2017-07-25,84.8354
2017-07-26,84.8354
2017-07-27,84.8354
2017-07-28,84.8354
2017-07-29,84.8354
2017-07-30,84.8354
2017-07-31,84.8354
2017-08-01,84.8354
2017-08-02,84.8354
2017-08-03,84.8354
2017-08-04,84.8354
2017-08-05,84.8354
2017-08-06,84.8354
2017-08-07,84.8354
2017-08-08,84.8354
2017-08-09,84.8354
2017-08-10,84.8354
2017-08-11,84.8354
2017-08-12,84.8354
2017-08-13,84.8354
2017-08-14,84.8354
2017-08-15,84.8354
2017-08-16,84.8354
2017-08-17,84.8354
2017-08-18,84.8354
2017-08-19,84.8354
2017-08-20,84.8354
2017-08-21,84.8354
2017-08-22,84.8354
2017-08-23,84.8354
2017-08-24,84.8354
2017-08-25,84.8354
2017-08-26,84.8354
2017-08-27,84.8354
2017-08-28,84.8354
2017-08-29,84.8354
2017-08-30,84.8354
2017-08-31,84.8354
2017-09-01,84.8354
2017-09-02,84.8354
2017-09-03,84.8354
2017-09-04,84.8354
2017-09-05,84.8354
2017-09-06,84.8354
2017-09-07,84.8354
2017-09-08,84.8354
2017-09-09,84.8354
2017-09-10,84.8354
2017-09-11,84.8354
2017-09-12,84.8354
2017-09-13,84.8354
2017-09-14,84.8354
2017-09-15,84.8354
2017-09-16,84.8354
2017-09-17,84.8354
2017-09-18,84.8354
2017-09-19,84.8354
2017-09-20,84.8354
2017-09-21,84.8354
2017-09-22,84.8354
2017-09-23,84.8354
2017-09-24,84.8354
2017-09-25,84.8354
2017-09-26,84.8354
2017-09-27,84.8354
2017-09-28,84.8354
2017-09-29,84.8354
2017-09-30,87.4016
2017-10-01,87.4016
2017-10-02,87.4016
2017-10-03,87.4016
2017-10-04,87.4016
2017-10-05,87.4016
2017-10-06,87.4016
2017-10-07,87.4016
2017-10-08,87.4016
2017-10-09,87.4016
2017-10-10,87.4016
2017-10-11,87.4016
2017-10-12,87.4016
2017-10-13,87.4016
2017-10-14,87.4016
2017-10-15,87.4016
2017-10-16,87.4016
2017-10-17,87.4016
2017-10-18,87.4016
2017-10-19,87.4016
2017-10-20,87.4016
2017-10-21,87.4016
2017-10-22,87.4016
2017-10-23,87.4016
2017-10-24,87.4016
2017-10-25,87.4016
2017-10-26,87.4016
2017-10-27,87.4016
2017-10-28,87.4016
2017-10-29,87.4016
2017-10-30,87.4016
2017-10-31,87.4016
2017-11-01,87.4016
2017-11-02,87.4016
2017-11-03,87.4016
2017-11-04,87.4016
2017-11-05,87.4016
2017-11-06,87.4016
2017-11-07,87.4016
2017-11-08,87.4016
2017-11-09,87.4016
2017-11-10,87.4016
2017-11-11,87.4016
2017-11-12,87.4016
2017-11-13,87.4016
2017-11-14,87.4016
2017-11-15,87.4016
2017-11-16,87.4016
2017-11-17,87.4016
2017-11-18,87.4016
2017-11-19,87.4016
2017-11-20,87.4016
2017-11-21,87.4016
2017-11-22,87.4016
2017-11-23,87.4016
2017-11-24,87.4016
2017-11-25,87.4016
2017-11-26,87.4016
2017-11-27,87.4016
2017-11-28,87.4016
2017-11-29,87.4016
2017-11-30,87.4016
2017-12-01,87.4016
2017-12-02,87.4016
2017-12-03,87.4016
2017-12-04,87.4016
2017-12-05,87.4016
2017-12-06,87.4016
2017-12-07,87.4016
2017-12-08,87.4016
2017-12-09,87.4016
2017-12-10,87.4016
2017-12-11,87.4016
2017-12-12,87.4016
2017-12-13,87.4016
2017-12-14,87.4016
2017-12-15,87.4016
2017-12-16,87.4016
2017-12-17,87.4016
2017-12-18,87.4016
2017-12-19,87.4016
2017-12-20,87.4016
2017-12-21,87.4016
2017-12-22,87.4016
2017-12-23,87.4016
2017-12-24,87.4016
2017-12-25,87.4016
2017-12-26,87.4016
2017-12-27,87.4016
2017-12-28,87.4016
2017-12-29,87.4016
2017-12-30,87.4016
2017-12-31,80.2028
2018-01-01,80.2028
2018-01-02,80.2028
2018-01-03,80.2028
2018-01-04,80.2028
2018-01-05,80.2028
2018-01-06,80.2028
2018-01-07,80.2028
2018-01-08,80.2028
2018-01-09,80.2028
2018-01-10,80.2028
2018-01-11,80.2028
2018-01-12,80.2028
2018-01-13,80.2028
2018-01-14,80.2028
2018-01-15,80.2028
2018-01-16,80.2028
2018-01-17,80.2028
2018-01-18,80.2028
2018-01-19,80.2028
2018-01-20,80.2028
2018-01-21,80.2028
2018-01-22,80.2028
2018-01-23,80.2028
2018-01-24,80.2028
2018-01-25,80.2028
2018-01-26,80.2028
2018-01-27,80.2028
2018-01-28,80.2028
2018-01-29,80.2028
2018-01-30,80.2028
2018-01-31,80.2028
2018-02-01,80.2028
2018-02-02,80.2028
2018-02-03,80.2028
2018-02-04,80.2028
2018-02-05,80.2028
2018-02-06,80.2028
2018-02-07,80.2028
2018-02-08,80.2028
2018-02-09,80.2028
2018-02-10,80.2028
2018-02-11,80.2028
2018-02-12,80.2028
2018-02-13,80.2028
2018-02-14,80.2028
2018-02-15,80.2028
2018-02-16,80.2028
2018-02-17,80.2028
2018-02-18,80.2028
2018-02-19,80.2028
2018-02-20,80.2028
2018-02-21,80.2028
2018-02-22,80.2028
2018-02-23,80.2028
2018-02-24,80.2028
2018-02-25,80.2028
2018-02-26,80.2028
2018-02-27,80.2028
2018-02-28,80.2028
2018-03-01,80.2028
2018-03-02,80.2028
2018-03-03,80.2028
2018-03-04,80.2028
2018-03-05,80.2028
2018-03-06,80.2028
2018-03-07,80.2028
2018-03-08,80.2028
2018-03-09,80.2028
2018-03-10,80.2028
2018-03-11,80.2028
2018-03-12,80.2028
2018-03-13,80.2028
2018-03-14,80.2028
2018-03-15,80.2028
2018-03-16,80.2028
2018-03-17,80.2028
2018-03-18,80.2028
2018-03-19,80.2028
2018-03-20,80.2028
2018-03-21,80.2028
2018-03-22,80.2028
2018-03-23,80.2028
2018-03-24,80.2028
2018-03-25,80.2028
2018-03-26,80.2028
2018-03-27,80.2028
2018-03-28,80.2028
2018-03-29,80.2028
2018-03-30,80.2028
2018-03-31,91.6145
2018-04-01,91.6145
2018-04-02,91.6145
2018-04-03,91.6145
2018-04-04,91.6145
2018-04-05,91.6145
2018-04-06,91.6145
2018-04-07,91.6145
2018-04-08,91.6145
2018-04-09,91.6145
2018-04-10,91.6145
2018-04-11,91.6145
2018-04-12,91.6145
2018-04-13,91.6145
2018-04-14,91.6145
2018-04-15,91.6145
2018-04-16,91.6145
2018-04-17,91.6145
2018-04-18,91.6145
2018-04-19,91.6145
2018-04-20,91.6145
2018-04-21,91.6145
2018-04-22,91.6145
2018-04-23,91.6145
2018-04-24,91.6145
2018-04-25,91.6145
2018-04-26,91.6145
2018-04-27,91.6145
2018-04-28,91.6145
2018-04-29,91.6145
2018-04-30,91.6145
2018-05-01,91.6145
2018-05-02,91.6145
2018-05-03,91.6145
2018-05-04,91.6145
2018-05-05,91.6145
2018-05-06,91.6145
2018-05-07,91.6145
2018-05-08,91.6145
2018-05-09,91.6145
2018-05-10,91.6145
2018-05-11,91.6145
2018-05-12,91.6145
2018-05-13,91.6145
2018-05-14,91.6145
2018-05-15,91.6145
2018-05-16,91.6145
2018-05-17,91.6145
2018-05-18,91.6145
2018-05-19,91.6145
2018-05-20,91.6145
2018-05-21,91.6145
2018-05-22,91.6145
2018-05-23,91.6145
2018-05-24,91.6145
2018-05-25,91.6145
2018-05-26,91.6145
2018-05-27,91.6145
2018-05-28,91.6145
2018-05-29,91.6145
2018-05-30,91.6145
2018-05-31,91.6145
2018-06-01,91.6145
2018-06-02,91.6145
2018-06-03,91.6145
2018-06-04,91.6145
2018-06-05,91.6145
2018-06-06,91.6145
2018-06-07,91.6145
2018-06-08,91.6145
2018-06-09,91.6145
2018-06-10,91.6145
2018-06-11,91.6145
2018-06-12,91.6145
2018-06-13,91.6145
2018-06-14,91.6145
2018-06-15,91.6145
2018-06-16,91.6145
2018-06-17,91.6145
2018-06-18,91.6145
2018-06-19,91.6145
2018-06-20,91.6145
2018-06-21,91.6145
2018-06-22,91.6145
2018-06-23,91.6145
2018-06-24,91.6145
2018-06-25,91.6145
2018-06-26,91.6145
2018-06-27,91.6145
2018-06-28,91.6145
2018-06-29,91.6145
2018-06-30,80.226
2018-07-01,80.226
2018-07-02,80.226
2018-07-03,80.226
2018-07-04,80.226
2018-07-05,80.226
2018-07-06,80.226
2018-07-07,80.226
2018-07-08,80.226
2018-07-09,80.226
2018-07-10,80.226
2018-07-11,80.226
2018-07-12,80.226
2018-07-13,80.226
2018-07-14,80.226
2018-07-15,80.226
2018-07-16,80.226
2018-07-17,80.226
2018-07-18,80.226
2018-07-19,80.226
2018-07-20,80.226
2018-07-21,80.226
2018-07-22,80.226
2018-07-23,80.226
2018-07-24,80.226
2018-07-25,80.226
2018-07-26,80.226
2018-07-27,80.226
2018-07-28,80.226
2018-07-29,80.226
2018-07-30,80.226
2018-07-31,80.226
2018-08-01,80.226
2018-08-02,80.226
2018-08-03,80.226
2018-08-04,80.226
2018-08-05,80.226
2018-08-06,80.226
2018-08-07,80.226
2018-08-08,80.226
2018-08-09,80.226
2018-08-10,80.226
2018-08-11,80.226
2018-08-12,80.226
2018-08-13,80.226
2018-08-14,80.226
2018-08-15,80.226
2018-08-16,80.226
2018-08-17,80.226
2018-08-18,80.226
2018-08-19,80.226
2018-08-20,80.226
2018-08-21,80.226
2018-08-22,80.226
2018-08-23,80.226
2018-08-24,80.226
2018-08-25,80.226
2018-08-26,80.226
2018-08-27,80.226
2018-08-28,80.226
2018-08-29,80.226
2018-08-30,80.226
2018-08-31,80.226
2018-09-01,80.226
2018-09-02,80.226
2018-09-03,80.226
2018-09-04,80.226
2018-09-05,80.226
2018-09-06,80.226
2018-09-07,80.226
2018-09-08,80.226
2018-09-09,80.226
2018-09-10,80.226
2018-09-11,80.226
2018-09-12,80.226
2018-09-13,80.226
2018-09-14,80.226
2018-09-15,80.226
2018-09-16,80.226
2018-09-17,80.226
2018-09-18,80.226
2018-09-19,80.226
2018-09-20,80.226
2018-09-21,80.226
2018-09-22,80.226
2018-09-23,80.226
2018-09-24,80.226
2018-09-25,80.226
2018-09-26,80.226
2018-09-27,80.226
2018-09-28,80.226
2018-09-29,80.226
2018-09-30,81.2721
2018-10-01,81.2721
2018-10-02,81.2721
2018-10-03,81.2721
2018-10-04,81.2721
2018-10-05,81.2721
2018-10-06,81.2721
2018-10-07,81.2721
2018-10-08,81.2721
2018-10-09,81.2721
2018-10-10,81.2721
2018-10-11,81.2721
2018-10-12,81.2721
2018-10-13,81.2721
2018-10-14,81.2721
2018-10-15,81.2721
2018-10-16,81.2721
2018-10-17,81.2721
2018-10-18,81.2721
2018-10-19,81.2721
2018-10-20,81.2721
2018-10-21,81.2721
2018-10-22,81.2721
2018-10-23,81.2721
2018-10-24,81.2721
2018-10-25,81.2721
2018-10-26,81.2721
2018-10-27,81.2721
2018-10-28,81.2721
2018-10-29,81.2721
2018-10-30,81.2721
2018-10-31,81.2721
2018-11-01,81.2721
2018-11-02,81.2721
2018-11-03,81.2721
2018-11-04,81.2721
2018-11-05,81.2721
2018-11-06,81.2721
2018-11-07,81.2721
2018-11-08,81.2721
2018-11-09,81.2721
2018-11-10,81.2721
2018-11-11,81.2721
2018-11-12,81.2721
2018-11-13,81.2721
2018-11-14,81.2721
2018-11-15,81.2721
2018-11-16,81.2721
2018-11-17,81.2721
2018-11-18,81.2721
2018-11-19,81.2721
2018-11-20,81.2721
2018-11-21,81.2721
2018-11-22,81.2721
2018-11-23,81.2721
2018-11-24,81.2721
2018-11-25,81.2721
2018-11-26,81.2721
2018-11-27,81.2721
2018-11-28,81.2721
2018-11-29,81.2721
2018-11-30,81.2721
2018-12-01,81.2721
2018-12-02,81.2721
2018-12-03,81.2721
2018-12-04,81.2721
2018-12-05,81.2721
2018-12-06,81.2721
2018-12-07,81.2721
2018-12-08,81.2721
2018-12-09,81.2721
2018-12-10,81.2721
2018-12-11,81.2721
2018-12-12,81.2721
2018-12-13,81.2721
2018-12-14,81.2721
2018-12-15,81.2721
2018-12-16,81.2721
2018-12-17,81.2721
2018-12-18,81.2721
2018-12-19,81.2721
2018-12-20,81.2721
2018-12-21,81.2721
2018-12-22,81.2721
2018-12-23,81.2721
2018-12-24,81.2721
2018-12-25,81.2721
2018-12-26,81.2721
2018-12-27,81.2721
2018-12-28,81.2721
2018-12-29,81.2721
2018-12-30,81.2721
2018-12-31,75.999
2019-01-01,75.999
2019-01-02,75.999
2019-01-03,75.999
2019-01-04,75.999
2019-01-05,75.999
2019-01-06,75.999
2019-01-07,75.999
2019-01-08,75.999
2019-01-09,75.999
2019-01-10,75.999
2019-01-11,75.999
2019-01-12,75.999
2019-01-13,75.999
2019-01-14,75.999
2019-01-15,75.999
2019-01-16,75.999
2019-01-17,75.999
2019-01-18,75.999
2019-01-19,75.999
2019-01-20,75.999
2019-01-21,75.999
2019-01-22,75.999
2019-01-23,75.999
2019-01-24,75.999
2019-01-25,75.999
2019-01-26,75.999
2019-01-27,75.999
2019-01-28,75.999
2019-01-29,75.999
2019-01-30,75.999
2019-01-31,75.999
2019-02-01,75.999
2019-02-02,75.999
2019-02-03,75.999
2019-02-04,75.999
2019-02-05,75.999
2019-02-06,75.999
2019-02-07,75.999
2019-02-08,75.999
2019-02-09,75.999
2019-02-10,75.999
2019-02-11,75.999
2019-02-12,75.999
2019-02-13,75.999
2019-02-14,75.999
2019-02-15,75.999
2019-02-16,75.999
2019-02-17,75.999
2019-02-18,75.999
2019-02-19,75.999
2019-02-20,75.999
2019-02-21,75.999
2019-02-22,75.999
2019-02-23,75.999
2019-02-24,75.999
2019-02-25,75.999
2019-02-26,75.999
2019-02-27,75.999
2019-02-28,75.999
2019-03-01,75.999
2019-03-02,75.999
2019-03-03,75.999
2019-03-04,75.999
2019-03-05,75.999
2019-03-06,75.999
2019-03-07,75.999
2019-03-08,75.999
2019-03-09,75.999
2019-03-10,75.999
2019-03-11,75.999
2019-03-12,75.999
2019-03-13,75.999
2019-03-14,75.999
2019-03-15,75.999
2019-03-16,75.999
2019-03-17,75.999
2019-03-18,75.999
2019-03-19,75.999
2019-03-20,75.999
2019-03-21,75.999
2019-03-22,75.999
2019-03-23,75.999
2019-03-24,75.999
2019-03-25,75.999
2019-03-26,75.999
2019-03-27,75.999
2019-03-28,75.999
2019-03-29,75.999
2019-03-30,75.999
2019-03-31,83.7118
2019-04-01,83.7118
2019-04-02,83.7118
2019-04-03,83.7118
2019-04-04,83.7118
2019-04-05,83.7118
2019-04-06,83.7118
2019-04-07,83.7118
2019-04-08,83.7118
2019-04-09,83.7118
2019-04-10,83.7118
2019-04-11,83.7118
2019-04-12,83.7118
2019-04-13,83.7118
2019-04-14,83.7118
2019-04-15,83.7118
2019-04-16,83.7118
2019-04-17,83.7118
2019-04-18,83.7118
2019-04-19,83.7118
2019-04-20,83.7118
2019-04-21,83.7118
2019-04-22,83.7118
2019-04-23,83.7118
2019-04-24,83.7118
2019-04-25,83.7118
2019-04-26,83.7118
2019-04-27,83.7118
2019-04-28,83.7118
2019-04-29,83.7118
2019-04-30,83.7118
2019-05-01,83.7118
2019-05-02,83.7118
2019-05-03,83.7118
2019-05-04,83.7118
2019-05-05,83.7118
2019-05-06,83.7118
2019-05-07,83.7118
2019-05-08,83.7118
2019-05-09,83.7118
2019-05-10,83.7118
2019-05-11,83.7118
2019-05-12,83.7118
2019-05-13,83.7118
2019-05-14,83.7118
2019-05-15,83.7118
2019-05-16,83.7118
2019-05-17,83.7118
2019-05-18,83.7118
2019-05-19,83.7118
2019-05-20,83.7118
2019-05-21,83.7118
2019-05-22,83.7118
2019-05-23,83.7118
2019-05-24,83.7118
2019-05-25,83.7118
2019-05-26,83.7118
2019-05-27,83.7118
2019-05-28,83.7118
2019-05-29,83.7118
2019-05-30,83.7118
2019-05-31,83.7118
2019-06-01,83.7118
2019-06-02,83.7118
2019-06-03,83.7118
2019-06-04,83.7118
2019-06-05,83.7118
2019-06-06,83.7118
2019-06-07,83.7118
2019-06-08,83.7118
2019-06-09,83.7118
2019-06-10,83.7118
2019-06-11,83.7118
2019-06-12,83.7118
2019-06-13,83.7118
2019-06-14,83.7118
2019-06-15,83.7118
2019-06-16,83.7118
2019-06-17,83.7118
2019-06-18,83.7118
2019-06-19,83.7118
2019-06-20,83.7118
2019-06-21,83.7118
2019-06-22,83.7118
2019-06-23,83.7118
2019-06-24,83.7118
2019-06-25,83.7118
2019-06-26,83.7118
2019-06-27,83.7118
2019-06-28,83.7118
2019-06-29,83.7118
2019-06-30,73.5548
2019-07-01,73.5548
2019-07-02,73.5548
2019-07-03,73.5548
2019-07-04,73.5548
2019-07-05,73.5548
2019-07-06,73.5548
2019-07-07,73.5548
2019-07-08,73.5548
2019-07-09,73.5548
2019-07-10,73.5548
2019-07-11,73.5548
2019-07-12,73.5548
2019-07-13,73.5548
2019-07-14,73.5548
2019-07-15,73.5548
2019-07-16,73.5548
2019-07-17,73.5548
2019-07-18,73.5548
2019-07-19,73.5548
2019-07-20,73.5548
2019-07-21,73.5548
2019-07-22,73.5548
2019-07-23,73.5548
2019-07-24,73.5548
2019-07-25,73.5548
2019-07-26,73.5548
2019-07-27,73.5548
2019-07-28,73.5548
2019-07-29,73.5548
2019-07-30,73.5548
2019-07-31,73.5548
2019-08-01,73.5548
2019-08-02,73.5548
2019-08-03,73.5548
2019-08-04,73.5548
2019-08-05,73.5548
2019-08-06,73.5548
2019-08-07,73.5548
2019-08-08,73.5548
2019-08-09,73.5548
2019-08-10,73.5548
2019-08-11,73.5548
2019-08-12,73.5548
2019-08-13,73.5548
2019-08-14,73.5548
2019-08-15,73.5548
2019-08-16,73.5548
2019-08-17,73.5548
2019-08-18,73.5548
2019-08-19,73.5548
2019-08-20,73.5548
2019-08-21,73.5548
2019-08-22,73.5548
2019-08-23,73.5548
2019-08-24,73.5548
2019-08-25,73.5548
2019-08-26,73.5548
2019-08-27,73.5548
2019-08-28,73.5548
2019-08-29,73.5548
2019-08-30,73.5548
2019-08-31,73.5548
2019-09-01,73.5548
2019-09-02,73.5548
2019-09-03,73.5548
2019-09-04,73.5548
2019-09-05,73.5548
2019-09-06,73.5548
2019-09-07,73.5548
2019-09-08,73.5548
2019-09-09,73.5548
