,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity
2020-08-19,1450.621,1470.538,1447.301,1447.301,10589268.0
2020-08-20,1443.982,1443.982,1420.745,1437.343,7954303.0
2020-08-21,1427.384,1447.301,1427.384,1447.301,7749558.0
2020-08-22,1427.384,1447.301,1427.384,1447.301,7749558.0
2020-08-23,1427.384,1447.301,1427.384,1447.301,7749558.0
2020-08-24,1450.621,1483.816,1450.621,1477.177,6295141.0
2020-08-25,1483.816,1500.413,1473.857,1490.455,7440790.0
2020-08-26,1497.094,1507.052,1457.26,1457.26,12395444.0
2020-08-27,1457.26,1457.26,1427.384,1434.023,8988562.0
2020-08-28,1434.023,1453.94,1430.704,1443.982,4404734.0
2020-08-29,1434.023,1453.94,1430.704,1443.982,4404734.0
2020-08-30,1434.023,1453.94,1430.704,1443.982,4404734.0
2020-08-31,1453.94,1453.94,1417.426,1453.94,16761532.0
2020-09-01,1430.704,1467.218,1417.426,1467.218,23874773.0
2020-09-02,1467.218,1467.218,1434.023,1443.982,13493395.0
2020-09-03,1430.704,1443.982,1410.787,1437.343,7216291.0
2020-09-04,1437.343,1440.662,1414.106,1424.065,2826449.0
2020-09-05,1437.343,1440.662,1414.106,1424.065,2826449.0
2020-09-06,1437.343,1440.662,1414.106,1424.065,2826449.0
2020-09-07,1414.106,1430.704,1414.106,1420.745,1177698.0
2020-09-08,1414.106,1414.106,1377.592,1380.911,11068581.0
2020-09-09,1384.231,1404.148,1380.911,1380.911,7373185.0
2020-09-10,1377.592,1377.592,1337.758,1337.758,12231527.0
2020-09-11,1351.036,1364.314,1331.119,1344.397,5017679.0
2020-09-12,1351.036,1364.314,1331.119,1344.397,5017679.0
2020-09-13,1351.036,1364.314,1331.119,1344.397,5017679.0
2020-09-14,1347.716,1351.036,1324.48,1334.438,6719901.0
2020-09-15,1347.716,1360.994,1337.758,1357.675,12386675.0
2020-09-16,1360.994,1377.592,1351.036,1360.994,7633052.0
2020-09-17,1354.355,1370.953,1341.077,1370.953,7486941.0
2020-09-18,1367.633,1404.148,1360.994,1404.148,31691332.0
2020-09-19,1367.633,1404.148,1360.994,1404.148,31691332.0
2020-09-20,1367.633,1404.148,1360.994,1404.148,31691332.0
2020-09-21,1367.633,1370.953,1331.119,1341.077,11736328.0
2020-09-22,1347.716,1351.036,1327.799,1334.438,26218671.0
2020-09-23,1334.438,1334.438,1317.841,1317.841,22119689.0
2020-09-24,1317.841,1317.841,1291.285,1294.604,10533574.0
2020-09-25,1291.285,1291.285,1268.048,1274.687,9715293.0
2020-09-26,1291.285,1291.285,1268.048,1274.687,9715293.0
2020-09-27,1291.285,1291.285,1268.048,1274.687,9715293.0
2020-09-28,1294.604,1317.841,1291.285,1307.882,5748586.0
2020-09-29,1297.924,1304.563,1268.048,1274.687,9396424.0
2020-09-30,1287.965,1287.965,1248.131,1258.09,7099240.0
2020-10-01,1248.131,1251.451,1234.853,1244.812,15904373.0
2020-10-02,1234.853,1274.687,1218.256,1268.048,6743466.0
2020-10-03,1234.853,1274.687,1218.256,1268.048,6743466.0
2020-10-04,1234.853,1274.687,1218.256,1268.048,6743466.0
2020-10-05,1283.318,1287.301,1262.737,1268.048,5746505.0
2020-10-06,1283.982,1301.243,1266.057,1266.057,7743203.0
2020-10-07,1270.704,1271.368,1238.837,1268.712,7623991.0
2020-10-08,1274.687,1294.604,1272.032,1294.604,6162860.0
2020-10-09,1307.882,1309.21,1278.007,1286.638,4220206.0
2020-10-10,1307.882,1309.21,1278.007,1286.638,4220206.0
2020-10-11,1307.882,1309.21,1278.007,1286.638,4220206.0
2020-10-12,1307.882,1309.21,1278.007,1286.638,4220206.0
2020-10-13,1274.687,1274.687,1244.148,1261.409,7712532.0
2020-10-14,1260.745,1266.057,1252.115,1254.77,4060661.0
2020-10-15,1246.804,1252.779,1220.911,1247.467,8739012.0
2020-10-16,1254.77,1254.77,1226.223,1248.131,6809216.0
2020-10-17,1254.77,1254.77,1226.223,1248.131,6809216.0
2020-10-18,1254.77,1254.77,1226.223,1248.131,6809216.0
2020-10-19,1242.156,1272.032,1238.173,1242.82,8643602.0
2020-10-20,1241.492,1261.409,1241.492,1256.762,4842262.0
2020-10-21,1258.09,1259.418,1221.575,1222.903,11967396.0
2020-10-22,1221.575,1248.131,1219.584,1248.131,5366874.0
2020-10-23,1248.131,1235.517,1222.903,1234.853,3768861.0
2020-10-24,1248.131,1235.517,1222.903,1234.853,3768861.0
2020-10-25,1248.131,1235.517,1222.903,1234.853,3768861.0
2020-10-26,1228.878,1228.878,1201.658,1227.55,8026668.0
2020-10-27,1209.625,1214.936,1202.322,1214.936,9979732.0
2020-10-28,1208.297,1208.297,1138.588,1138.588,19294360.0
2020-10-29,1135.268,1161.824,1072.198,1159.833,7487469.0
2020-10-30,1156.513,1189.044,1149.21,1189.044,14066645.0
2020-10-31,1156.513,1189.044,1149.21,1189.044,14066645.0
2020-11-01,1156.513,1189.044,1149.21,1189.044,14066645.0
2020-11-02,1156.513,1189.044,1149.21,1189.044,14066645.0
2020-11-03,1191.7,1226.887,1191.7,1209.625,6239928.0
2020-11-04,1219.584,1252.115,1201.658,1241.492,8774101.0
2020-11-05,1235.517,1256.762,1228.214,1228.214,4760886.0
2020-11-06,1222.239,1238.837,1212.281,1216.928,8032175.0
2020-11-07,1222.239,1238.837,1212.281,1216.928,8032175.0
2020-11-08,1222.239,1238.837,1212.281,1216.928,8032175.0
2020-11-09,1241.492,1321.16,1241.492,1286.638,25395667.0
2020-11-10,1293.94,1315.849,1285.974,1315.849,8743850.0
2020-11-11,1321.16,1344.397,1321.16,1337.758,7797342.0
2020-11-12,1333.774,1341.077,1295.932,1310.538,8862495.0
2020-11-13,1296.596,1327.799,1296.596,1327.799,4624405.0
2020-11-14,1296.596,1327.799,1296.596,1327.799,4624405.0
2020-11-15,1296.596,1327.799,1296.596,1327.799,4624405.0
2020-11-16,1296.596,1327.799,1296.596,1327.799,4624405.0
2020-11-17,1341.077,1417.426,1341.077,1417.426,28212249.0
2020-11-18,1417.426,1445.31,1404.148,1410.123,14202593.0
2020-11-19,1395.517,1433.359,1394.853,1424.065,8014181.0
2020-11-20,1418.09,1429.376,1412.778,1429.376,5132119.0
2020-11-21,1418.09,1429.376,1412.778,1429.376,5132119.0
2020-11-22,1418.09,1429.376,1412.778,1429.376,5132119.0
2020-11-23,1434.023,1460.579,1434.023,1460.579,14339461.0
2020-11-24,1460.579,1498.422,1460.579,1488.463,19051745.0
2020-11-25,1491.119,1500.413,1464.563,1495.102,11882465.0
2020-11-26,1485.807,1486.471,1467.218,1467.218,3883406.0
2020-11-27,1473.193,1480.496,1434.023,1441.99,14551255.0
2020-11-28,1473.193,1480.496,1434.023,1441.99,14551255.0
2020-11-29,1473.193,1480.496,1434.023,1441.99,14551255.0
2020-11-30,1452.612,1452.612,1381.575,1381.575,37338399.0
2020-12-01,1398.173,1418.09,1395.517,1413.442,7171086.0
2020-12-02,1414.106,1447.965,1410.123,1424.065,11971241.0
2020-12-03,1420.745,1434.023,1404.812,1407.467,29317116.0
2020-12-04,1433.359,1473.857,1427.384,1469.21,11460406.0
2020-12-05,1433.359,1473.857,1427.384,1469.21,11460406.0
2020-12-06,1433.359,1473.857,1427.384,1469.21,11460406.0
2020-12-07,1469.874,1483.816,1439.998,1467.218,7718216.0
2020-12-08,1469.874,1483.816,1439.998,1467.218,7718216.0
2020-12-09,1467.218,1495.102,1463.235,1483.816,15162004.0
2020-12-10,1487.135,1539.583,1487.135,1530.289,23136611.0
2020-12-11,1520.33,1533.608,1497.758,1533.608,11398898.0
2020-12-12,1520.33,1533.608,1497.758,1533.608,11398898.0
2020-12-13,1520.33,1533.608,1497.758,1533.608,11398898.0
2020-12-14,1533.608,1550.206,1503.069,1518.338,12270306.0
2020-12-15,1519.002,1530.289,1499.085,1523.65,10130165.0
2020-12-16,1515.683,1566.139,1511.699,1566.139,12159557.0
2020-12-17,1566.803,1580.081,1562.82,1573.442,10115209.0
2020-12-18,1573.442,1575.434,1544.231,1544.231,22098196.0
2020-12-19,1573.442,1575.434,1544.231,1544.231,22098196.0
2020-12-20,1573.442,1575.434,1544.231,1544.231,22098196.0
2020-12-21,1533.608,1533.608,1470.538,1470.538,15482687.0
2020-12-22,1470.538,1503.733,1470.538,1487.135,6341993.0
2020-12-23,1513.691,1526.969,1510.372,1524.977,3999868.0
2020-12-24,1513.691,1519.666,1496.43,1518.338,987014.0
2020-12-25,1513.691,1519.666,1496.43,1518.338,987014.0
2020-12-26,1513.691,1519.666,1496.43,1518.338,987014.0
2020-12-27,1513.691,1519.666,1496.43,1518.338,987014.0
2020-12-28,1505.061,1526.969,1499.749,1512.363,4514790.0
2020-12-29,1512.363,1520.994,1498.422,1519.666,4353100.0
2020-12-30,1513.691,1519.666,1490.455,1490.455,2994874.0
2020-12-31,1513.691,1519.666,1490.455,1490.455,2994874.0
2021-01-01,1513.691,1519.666,1490.455,1490.455,2994874.0
2021-01-02,1513.691,1519.666,1490.455,1490.455,2994874.0
2021-01-03,1513.691,1519.666,1490.455,1490.455,2994874.0
2021-01-04,1490.455,1506.388,1469.21,1488.463,4040858.0
2021-01-05,1485.807,1538.255,1485.807,1521.658,17309698.0
2021-01-06,1515.683,1540.247,1510.372,1532.28,9275133.0
2021-01-07,1542.903,1580.081,1536.928,1575.434,10947046.0
2021-01-08,1576.098,1594.687,1550.87,1592.695,9130572.0
2021-01-09,1576.098,1594.687,1550.87,1592.695,9130572.0
2021-01-10,1576.098,1594.687,1550.87,1592.695,9130572.0
2021-01-11,1576.098,1594.687,1550.87,1592.695,9130572.0
2021-01-12,1590.04,1632.529,1590.04,1632.529,17953674.0
2021-01-13,1633.193,1638.504,1606.637,1618.587,10619672.0
2021-01-14,1619.915,1653.774,1619.915,1649.127,17946399.0
2021-01-15,1635.849,1642.488,1601.99,1606.637,25652138.0
2021-01-16,1635.849,1642.488,1601.99,1606.637,25652138.0
2021-01-17,1635.849,1642.488,1601.99,1606.637,25652138.0
2021-01-18,1603.318,1619.915,1580.081,1619.915,2229417.0
2021-01-19,1626.554,1639.168,1609.957,1626.554,6482433.0
2021-01-20,1633.193,1637.177,1612.612,1617.923,9723064.0
2021-01-21,1627.882,1627.882,1594.687,1598.67,12308330.0
2021-01-22,1583.401,1586.72,1546.886,1562.82,6359694.0
2021-01-23,1583.401,1586.72,1546.886,1562.82,6359694.0
2021-01-24,1583.401,1586.72,1546.886,1562.82,6359694.0
2021-01-25,1554.853,1561.492,1526.969,1542.903,9991787.0
2021-01-26,1542.903,1576.762,1542.903,1569.459,6229063.0
2021-01-27,1537.592,1540.247,1474.521,1480.496,25125885.0
2021-01-28,1477.177,1485.144,1422.737,1424.065,15718698.0
2021-01-29,1420.745,1420.745,1347.716,1347.716,31092376.0
2021-01-30,1420.745,1420.745,1347.716,1347.716,31092376.0
2021-01-31,1420.745,1420.745,1347.716,1347.716,31092376.0
2021-02-01,1372.944,1400.828,1346.388,1387.55,14430604.0
2021-02-02,1404.148,1432.032,1388.214,1388.214,17363428.0
2021-02-03,1426.72,1427.384,1387.55,1387.55,11235339.0
2021-02-04,1414.106,1417.426,1384.231,1417.426,5469669.0
2021-02-05,1417.426,1445.31,1417.426,1430.704,7015243.0
2021-02-06,1417.426,1445.31,1417.426,1430.704,7015243.0
2021-02-07,1417.426,1445.31,1417.426,1430.704,7015243.0
2021-02-08,1434.023,1467.218,1434.023,1460.579,11647576.0
2021-02-09,1460.579,1467.882,1449.293,1462.571,9574735.0
2021-02-10,1457.924,1460.579,1444.646,1457.26,5506776.0
2021-02-11,1447.301,1447.301,1419.417,1420.745,4313112.0
2021-02-12,1417.426,1435.351,1407.467,1427.384,5864980.0
2021-02-13,1417.426,1435.351,1407.467,1427.384,5864980.0
2021-02-14,1417.426,1435.351,1407.467,1427.384,5864980.0
2021-02-15,1460.579,1460.579,1439.998,1453.94,1318624.0
2021-02-16,1453.276,1473.193,1453.276,1467.218,8810049.0
2021-02-17,1468.546,1476.513,1447.965,1460.579,13240489.0
2021-02-18,1465.227,1469.21,1431.368,1431.368,15456250.0
2021-02-19,1434.023,1441.99,1424.729,1437.343,18141689.0
2021-02-20,1434.023,1441.99,1424.729,1437.343,18141689.0
2021-02-21,1434.023,1441.99,1424.729,1437.343,18141689.0
2021-02-22,1431.368,1488.463,1430.704,1482.488,18260922.0
2021-02-23,1482.488,1530.289,1460.579,1520.994,12504238.0
2021-02-24,1530.289,1543.567,1500.413,1532.944,11899639.0
2021-02-25,1526.969,1559.5,1513.691,1513.691,11391994.0
2021-02-26,1500.413,1500.413,1460.579,1493.774,8797301.0
2021-02-27,1500.413,1500.413,1460.579,1493.774,8797301.0
2021-02-28,1500.413,1500.413,1460.579,1493.774,8797301.0
2021-03-01,1503.733,1522.322,1491.119,1491.119,4622065.0
2021-03-02,1493.774,1510.372,1487.135,1490.455,4334480.0
2021-03-03,1500.413,1515.683,1496.43,1497.094,12689731.0
2021-03-04,1510.372,1550.206,1493.11,1513.027,17902729.0
2021-03-05,1526.969,1606.637,1526.969,1593.359,29174819.0
2021-03-06,1526.969,1606.637,1526.969,1593.359,29174819.0
2021-03-07,1526.969,1606.637,1526.969,1593.359,29174819.0
2021-03-08,1603.318,1606.637,1550.206,1558.172,7693085.0
2021-03-09,1558.172,1558.172,1533.608,1552.861,10445352.0
2021-03-10,1544.894,1579.417,1533.608,1575.434,5881588.0
2021-03-11,1578.089,1595.351,1572.114,1572.114,8898569.0
2021-03-12,1576.762,1582.737,1564.148,1578.753,5568620.0
2021-03-13,1576.762,1582.737,1564.148,1578.753,5568620.0
2021-03-14,1576.762,1582.737,1564.148,1578.753,5568620.0
2021-03-15,1580.081,1646.471,1580.081,1646.471,24149551.0
2021-03-16,1646.471,1646.471,1623.899,1633.193,8982507.0
2021-03-17,1631.865,1646.471,1616.596,1631.201,6262461.0
2021-03-18,1623.235,1623.235,1540.247,1560.164,17131001.0
2021-03-19,1540.247,1601.326,1530.953,1573.442,25816964.0
2021-03-20,1540.247,1601.326,1530.953,1573.442,25816964.0
2021-03-21,1540.247,1601.326,1530.953,1573.442,25816964.0
2021-03-22,1540.247,1601.326,1530.953,1573.442,25816964.0
2021-03-23,1560.164,1560.164,1509.708,1514.355,6630157.0
2021-03-24,1533.608,1580.081,1533.608,1548.878,6774272.0
2021-03-25,1538.919,1547.55,1514.355,1536.928,9231560.0
2021-03-26,1566.803,1571.45,1554.853,1560.828,8817050.0
2021-03-27,1566.803,1571.45,1554.853,1560.828,8817050.0
2021-03-28,1566.803,1571.45,1554.853,1560.828,8817050.0
2021-03-29,1558.836,1586.72,1558.836,1585.392,6566877.0
2021-03-30,1579.417,1579.417,1566.139,1575.434,3213145.0
2021-03-31,1570.787,1580.081,1546.886,1570.787,4416833.0
2021-04-01,1570.787,1580.081,1546.886,1570.787,4416833.0
2021-04-02,1570.787,1580.081,1546.886,1570.787,4416833.0
2021-04-03,1570.787,1580.081,1546.886,1570.787,4416833.0
2021-04-04,1570.787,1580.081,1546.886,1570.787,4416833.0
2021-04-05,1548.878,1553.525,1526.969,1543.567,4522847.0
2021-04-06,1546.886,1562.82,1519.666,1519.666,5471644.0
2021-04-07,1517.011,1556.181,1509.044,1551.533,6996672.0
2021-04-08,1530.289,1539.583,1514.355,1514.355,11337712.0
2021-04-09,1516.347,1525.641,1497.094,1500.413,6046526.0
2021-04-10,1516.347,1525.641,1497.094,1500.413,6046526.0
2021-04-11,1516.347,1525.641,1497.094,1500.413,6046526.0
2021-04-12,1520.33,1520.33,1500.413,1518.338,3661122.0
2021-04-13,1523.65,1526.969,1509.708,1513.691,5259855.0
2021-04-14,1526.969,1563.484,1526.969,1556.181,12260825.0
2021-04-15,1546.886,1547.55,1530.953,1539.583,2192639.0
2021-04-16,1545.603,1549.616,1532.896,1538.915,5415036.0
2021-04-17,1545.603,1549.616,1532.896,1538.915,5415036.0
2021-04-18,1545.603,1549.616,1532.896,1538.915,5415036.0
2021-04-19,1538.915,1550.953,1531.558,1538.246,2267381.0
2021-04-20,1538.246,1538.246,1506.812,1525.539,14066953.0
2021-04-21,1511.494,1518.182,1501.462,1512.832,14922111.0
2021-04-22,1512.832,1516.176,1502.8,1504.806,3524786.0
2021-04-23,1504.806,1508.819,1487.417,1490.092,5199199.0
2021-04-24,1504.806,1508.819,1487.417,1490.092,5199199.0
2021-04-25,1504.806,1508.819,1487.417,1490.092,5199199.0
2021-04-26,1488.086,1529.552,1484.742,1518.182,7838254.0
2021-04-27,1532.227,1539.584,1517.513,1529.552,7795390.0
2021-04-28,1531.558,1564.329,1531.558,1559.648,9592224.0
2021-04-29,1563.661,1587.737,1544.934,1544.934,6363904.0
2021-04-30,1537.577,1537.577,1478.054,1478.054,33073566.0
2021-05-01,1537.577,1537.577,1478.054,1478.054,33073566.0
2021-05-02,1537.577,1537.577,1478.054,1478.054,33073566.0
2021-05-03,1471.366,1516.176,1471.366,1484.073,9009088.0
2021-05-04,1488.086,1507.481,1480.06,1488.086,5700811.0
2021-05-05,1504.137,1536.24,1498.118,1530.22,10639359.0
2021-05-06,1530.22,1532.227,1501.462,1532.227,4464435.0
2021-05-07,1522.195,1546.941,1500.124,1530.22,5011242.0
2021-05-08,1522.195,1546.941,1500.124,1530.22,5011242.0
2021-05-09,1522.195,1546.941,1500.124,1530.22,5011242.0
2021-05-10,1544.934,1581.049,1544.934,1576.368,9735462.0
2021-05-11,1571.686,1571.686,1518.182,1548.278,6642099.0
2021-05-12,1541.59,1593.757,1541.59,1585.062,11853518.0
2021-05-13,1561.654,1585.062,1526.876,1538.915,5126794.0
2021-05-14,1558.31,1601.114,1558.31,1596.432,8700156.0
2021-05-15,1558.31,1601.114,1558.31,1596.432,8700156.0
2021-05-16,1558.31,1601.114,1558.31,1596.432,8700156.0
2021-05-17,1558.31,1601.114,1558.31,1596.432,8700156.0
2021-05-18,1601.114,1617.165,1558.979,1575.03,6444461.0
2021-05-19,1571.686,1575.03,1532.896,1569.68,10008144.0
2021-05-20,1561.654,1561.654,1531.558,1547.609,6535738.0
2021-05-21,1561.654,1568.342,1528.214,1528.214,7898337.0
2021-05-22,1561.654,1568.342,1528.214,1528.214,7898337.0
2021-05-23,1561.654,1568.342,1528.214,1528.214,7898337.0
2021-05-24,1544.934,1548.278,1528.214,1534.233,3220281.0
2021-05-25,1528.214,1530.22,1494.774,1494.774,6167530.0
2021-05-26,1488.086,1494.105,1478.054,1484.742,1703125.0
2021-05-27,1484.742,1484.742,1438.594,1484.742,23711641.0
2021-05-28,1477.385,1500.124,1468.022,1478.723,6988095.0
2021-05-29,1477.385,1500.124,1468.022,1478.723,6988095.0
2021-05-30,1477.385,1500.124,1468.022,1478.723,6988095.0
2021-05-31,1478.054,1490.092,1464.678,1464.678,3704266.0
2021-06-01,1501.462,1531.558,1491.43,1522.195,4841267.0
2021-06-02,1523.532,1575.03,1523.532,1564.998,6774011.0
2021-06-03,1564.998,1584.393,1564.998,1578.374,4383687.0
2021-06-04,1579.043,1585.062,1560.317,1575.03,4948889.0
2021-06-05,1579.043,1585.062,1560.317,1575.03,4948889.0
2021-06-06,1579.043,1585.062,1560.317,1575.03,4948889.0
2021-06-07,1579.043,1585.062,1560.317,1575.03,4948889.0
2021-06-08,1554.966,1602.451,1554.966,1602.451,5233325.0
2021-06-09,1602.451,1611.814,1578.374,1585.062,6410795.0
2021-06-10,1594.425,1607.133,1585.062,1595.094,6954690.0
2021-06-11,1585.062,1607.133,1581.718,1599.107,2198754.0
2021-06-12,1585.062,1607.133,1581.718,1599.107,2198754.0
2021-06-13,1585.062,1607.133,1581.718,1599.107,2198754.0
2021-06-14,1585.062,1607.133,1581.718,1599.107,2198754.0
2021-06-15,1598.438,1631.21,1591.75,1631.21,12097174.0
2021-06-16,1624.522,1631.878,1608.47,1611.146,5183658.0
2021-06-17,1621.846,1621.846,1579.712,1599.776,4533111.0
2021-06-18,1588.406,1608.47,1575.03,1603.12,13496476.0
2021-06-19,1588.406,1608.47,1575.03,1603.12,13496476.0
2021-06-20,1588.406,1608.47,1575.03,1603.12,13496476.0
2021-06-21,1601.114,1654.618,1601.114,1645.254,12336283.0
2021-06-22,1653.28,1666.656,1632.547,1659.299,7765307.0
2021-06-23,1667.994,1702.103,1667.994,1686.72,8200864.0
2021-06-24,1702.103,1859.271,1702.103,1839.207,22177460.0
2021-06-25,1839.207,1865.959,1825.831,1852.583,7662470.0
2021-06-26,1839.207,1865.959,1825.831,1852.583,7662470.0
2021-06-27,1839.207,1865.959,1825.831,1852.583,7662470.0
2021-06-28,1832.519,1832.519,1792.391,1817.806,7146398.0
2021-06-29,1817.806,1834.526,1809.78,1817.137,3165714.0
2021-06-30,1832.519,1836.532,1813.793,1820.481,5484442.0
2021-07-01,1845.895,1885.355,1843.889,1885.355,7286301.0
2021-07-02,1879.335,1922.808,1852.583,1906.756,4169352.0
2021-07-03,1879.335,1922.808,1852.583,1906.756,4169352.0
2021-07-04,1879.335,1922.808,1852.583,1906.756,4169352.0
2021-07-05,1879.335,1922.808,1852.583,1906.756,4169352.0
2021-07-06,1916.12,1922.808,1855.927,1865.291,8427012.0
2021-07-07,1865.291,1880.004,1844.558,1872.647,5504496.0
2021-07-08,1866.628,1872.647,1835.863,1841.214,9243599.0
2021-07-09,1865.291,1871.979,1839.207,1846.564,4282806.0
2021-07-10,1865.291,1871.979,1839.207,1846.564,4282806.0
2021-07-11,1865.291,1871.979,1839.207,1846.564,4282806.0
2021-07-12,1832.519,1841.214,1825.831,1839.207,5325467.0
2021-07-13,1841.214,1843.889,1812.455,1819.143,5483532.0
2021-07-14,1824.494,1825.831,1772.327,1772.327,9931511.0
2021-07-15,1774.333,1774.333,1715.479,1718.823,18393886.0
2021-07-16,1718.823,1740.224,1692.071,1712.135,11464922.0
2021-07-17,1718.823,1740.224,1692.071,1712.135,11464922.0
2021-07-18,1718.823,1740.224,1692.071,1712.135,11464922.0
2021-07-19,1698.759,1698.759,1631.878,1637.229,13624527.0
2021-07-20,1698.759,1698.759,1631.878,1637.229,13624527.0
2021-07-21,1664.65,1704.109,1664.65,1695.415,9624067.0
2021-07-22,1696.752,1710.797,1691.402,1705.447,3372672.0
2021-07-23,1706.116,1706.116,1665.987,1706.116,4656611.0
2021-07-24,1706.116,1706.116,1665.987,1706.116,4656611.0
2021-07-25,1706.116,1706.116,1665.987,1706.116,4656611.0
2021-07-26,1706.116,1748.919,1706.116,1736.88,3486441.0
2021-07-27,1732.199,1744.906,1720.16,1738.887,3549917.0
2021-07-28,1743.568,1758.951,1728.855,1746.244,3603332.0
2021-07-29,1752.263,1781.69,1752.263,1769.652,4509669.0
2021-07-30,1752.932,1762.295,1733.536,1760.957,4253278.0
2021-07-31,1752.932,1762.295,1733.536,1760.957,4253278.0
2021-08-01,1752.932,1762.295,1733.536,1760.957,4253278.0
2021-08-02,1760.957,1779.015,1718.823,1737.549,7127962.0
2021-08-03,1706.116,1752.263,1680.701,1752.263,6638848.0
2021-08-04,1765.639,1765.639,1702.772,1714.81,7124338.0
2021-08-05,1712.135,1733.536,1684.714,1690.064,5401185.0
2021-08-06,1690.064,1703.44,1678.695,1703.44,6271514.0
2021-08-07,1690.064,1703.44,1678.695,1703.44,6271514.0
2021-08-08,1690.064,1703.44,1678.695,1703.44,6271514.0
2021-08-09,1675.351,1732.199,1669.331,1732.199,2652671.0
2021-08-10,1735.543,1754.938,1732.868,1737.549,3192339.0
2021-08-11,1737.549,1764.97,1731.53,1764.97,4483199.0
2021-08-12,1768.983,1785.703,1725.511,1753.601,14421133.0
2021-08-13,1732.199,1742.9,1712.804,1729.524,10136567.0
2021-08-14,1732.199,1742.9,1712.804,1729.524,10136567.0
2021-08-15,1732.199,1742.9,1712.804,1729.524,10136567.0
2021-08-16,1732.199,1742.9,1712.804,1729.524,10136567.0
2021-08-17,1706.116,1725.511,1665.319,1725.511,16809775.0
2021-08-18,1720.829,1746.244,1712.135,1717.485,19940777.0
2021-08-19,1698.759,1698.759,1651.943,1685.383,26281811.0
2021-08-20,1673.344,1705.447,1658.631,1696.083,8752103.0
2021-08-21,1673.344,1705.447,1658.631,1696.083,8752103.0
2021-08-22,1673.344,1705.447,1658.631,1696.083,8752103.0
2021-08-23,1706.116,1768.314,1706.116,1768.314,13498886.0
2021-08-24,1770.989,1799.079,1770.989,1786.372,7433555.0
2021-08-25,1786.372,1793.06,1780.353,1789.716,5720906.0
2021-08-26,1785.034,1789.047,1758.951,1760.289,4769304.0
2021-08-27,1772.327,1789.716,1765.639,1779.015,3745459.0
2021-08-28,1772.327,1789.716,1765.639,1779.015,3745459.0
2021-08-29,1772.327,1789.716,1765.639,1779.015,3745459.0
2021-08-30,1762.295,1779.015,1672.007,1771.658,6052363.0
2021-08-31,1756.945,1768.983,1746.244,1767.645,13546721.0
2021-09-01,1753.601,1760.289,1728.855,1732.199,5798273.0
2021-09-02,1756.945,1788.378,1755.607,1785.703,7577854.0
2021-09-03,1782.359,1782.359,1750.925,1762.295,4592535.0
2021-09-04,1782.359,1782.359,1750.925,1762.295,4592535.0
2021-09-05,1782.359,1782.359,1750.925,1762.295,4592535.0
2021-09-06,1757.613,1765.639,1755.607,1761.626,460789.0
2021-09-07,1756.276,1768.983,1741.562,1742.9,5045330.0
2021-09-08,1758.951,1759.62,1726.18,1734.205,9486900.0
2021-09-09,1725.511,1755.607,1704.109,1718.823,7113355.0
2021-09-10,1734.205,1738.887,1699.428,1707.453,8577128.0
2021-09-11,1734.205,1738.887,1699.428,1707.453,8577128.0
2021-09-12,1734.205,1738.887,1699.428,1707.453,8577128.0
2021-09-13,1705.447,1740.224,1705.447,1720.16,3619237.0
2021-09-14,1720.16,1732.199,1692.071,1705.447,10547815.0
2021-09-15,1724.842,1765.639,1724.842,1752.263,9324577.0
2021-09-16,1736.88,1751.594,1712.804,1748.919,8998709.0
2021-09-17,1738.887,1738.887,1714.141,1716.148,32807519.0
2021-09-18,1738.887,1738.887,1714.141,1716.148,32807519.0
2021-09-19,1738.887,1738.887,1714.141,1716.148,32807519.0
2021-09-20,1708.791,1708.791,1672.675,1685.383,10274992.0
2021-09-21,1685.383,1708.122,1682.039,1691.402,6917834.0
2021-09-22,1704.109,1724.842,1704.109,1718.823,5159582.0
2021-09-23,1721.498,1741.562,1718.823,1732.199,3826854.0
2021-09-24,1722.167,1730.192,1698.759,1705.447,3225890.0
2021-09-25,1722.167,1730.192,1698.759,1705.447,3225890.0
2021-09-26,1722.167,1730.192,1698.759,1705.447,3225890.0
2021-09-27,1712.135,1799.079,1712.135,1786.372,24689828.0
2021-09-28,1789.047,1846.564,1786.372,1805.098,14934689.0
2021-09-29,1805.767,1819.143,1799.748,1809.78,6867408.0
2021-09-30,1805.767,1829.175,1785.703,1828.506,9121455.0
2021-10-01,1822.487,1859.94,1819.143,1851.915,12980976.0
2021-10-02,1822.487,1859.94,1819.143,1851.915,12980976.0
2021-10-03,1822.487,1859.94,1819.143,1851.915,12980976.0
2021-10-04,1856.596,1903.412,1856.596,1889.367,13932200.0
2021-10-05,1892.711,1916.12,1879.335,1879.335,13280293.0
2021-10-06,1872.647,1879.335,1843.889,1879.335,7350961.0
2021-10-07,1879.335,1929.496,1874.654,1912.776,15713380.0
2021-10-08,1926.152,1952.904,1926.152,1944.878,8837314.0
2021-10-09,1926.152,1952.904,1926.152,1944.878,8837314.0
2021-10-10,1926.152,1952.904,1926.152,1944.878,8837314.0
2021-10-11,1959.592,1994.369,1959.592,1968.955,6445357.0
2021-10-12,1959.592,1979.656,1942.203,1942.203,5264251.0
2021-10-13,1940.196,1952.904,1928.158,1945.547,8213428.0
2021-10-14,1949.56,1972.968,1947.553,1951.566,8191706.0
