,KINDSDB SS Equity
2016-06-07,29.187
2016-06-08,29.187
2016-06-09,29.187
2016-06-10,29.187
2016-06-11,29.187
2016-06-12,29.187
2016-06-13,29.187
2016-06-14,29.187
2016-06-15,29.187
2016-06-16,29.187
2016-06-17,29.187
2016-06-18,29.187
2016-06-19,29.187
2016-06-20,29.187
2016-06-21,29.187
2016-06-22,29.187
2016-06-23,29.187
2016-06-24,29.187
2016-06-25,29.187
2016-06-26,29.187
2016-06-27,29.187
2016-06-28,29.187
2016-06-29,29.187
2016-06-30,34.9164
2016-07-01,34.9164
2016-07-02,34.9164
2016-07-03,34.9164
2016-07-04,34.9164
2016-07-05,34.9164
2016-07-06,34.9164
2016-07-07,34.9164
2016-07-08,34.9164
2016-07-09,34.9164
2016-07-10,34.9164
2016-07-11,34.9164
2016-07-12,34.9164
2016-07-13,34.9164
2016-07-14,34.9164
2016-07-15,34.9164
2016-07-16,34.9164
2016-07-17,34.9164
2016-07-18,34.9164
2016-07-19,34.9164
2016-07-20,34.9164
2016-07-21,34.9164
2016-07-22,34.9164
2016-07-23,34.9164
2016-07-24,34.9164
2016-07-25,34.9164
2016-07-26,34.9164
2016-07-27,34.9164
2016-07-28,34.9164
2016-07-29,34.9164
2016-07-30,34.9164
2016-07-31,34.9164
2016-08-01,34.9164
2016-08-02,34.9164
2016-08-03,34.9164
2016-08-04,34.9164
2016-08-05,34.9164
2016-08-06,34.9164
2016-08-07,34.9164
2016-08-08,34.9164
2016-08-09,34.9164
2016-08-10,34.9164
2016-08-11,34.9164
2016-08-12,34.9164
2016-08-13,34.9164
2016-08-14,34.9164
2016-08-15,34.9164
2016-08-16,34.9164
2016-08-17,34.9164
2016-08-18,34.9164
2016-08-19,34.9164
2016-08-20,34.9164
2016-08-21,34.9164
2016-08-22,34.9164
2016-08-23,34.9164
2016-08-24,34.9164
2016-08-25,34.9164
2016-08-26,34.9164
2016-08-27,34.9164
2016-08-28,34.9164
2016-08-29,34.9164
2016-08-30,34.9164
2016-08-31,34.9164
2016-09-01,34.9164
2016-09-02,34.9164
2016-09-03,34.9164
2016-09-04,34.9164
2016-09-05,34.9164
2016-09-06,34.9164
2016-09-07,34.9164
2016-09-08,34.9164
2016-09-09,34.9164
2016-09-10,34.9164
2016-09-11,34.9164
2016-09-12,34.9164
2016-09-13,34.9164
2016-09-14,34.9164
2016-09-15,34.9164
2016-09-16,34.9164
2016-09-17,34.9164
2016-09-18,34.9164
2016-09-19,34.9164
2016-09-20,34.9164
2016-09-21,34.9164
2016-09-22,34.9164
2016-09-23,34.9164
2016-09-24,34.9164
2016-09-25,34.9164
2016-09-26,34.9164
2016-09-27,34.9164
2016-09-28,34.9164
2016-09-29,34.9164
2016-09-30,36.4398
2016-10-01,36.4398
2016-10-02,36.4398
2016-10-03,36.4398
2016-10-04,36.4398
2016-10-05,36.4398
2016-10-06,36.4398
2016-10-07,36.4398
2016-10-08,36.4398
2016-10-09,36.4398
2016-10-10,36.4398
2016-10-11,36.4398
2016-10-12,36.4398
2016-10-13,36.4398
2016-10-14,36.4398
2016-10-15,36.4398
2016-10-16,36.4398
2016-10-17,36.4398
2016-10-18,36.4398
2016-10-19,36.4398
2016-10-20,36.4398
2016-10-21,36.4398
2016-10-22,36.4398
2016-10-23,36.4398
2016-10-24,36.4398
2016-10-25,36.4398
2016-10-26,36.4398
2016-10-27,36.4398
2016-10-28,36.4398
2016-10-29,36.4398
2016-10-30,36.4398
2016-10-31,36.4398
2016-11-01,36.4398
2016-11-02,36.4398
2016-11-03,36.4398
2016-11-04,36.4398
2016-11-05,36.4398
2016-11-06,36.4398
2016-11-07,36.4398
2016-11-08,36.4398
2016-11-09,36.4398
2016-11-10,36.4398
2016-11-11,36.4398
2016-11-12,36.4398
2016-11-13,36.4398
2016-11-14,36.4398
2016-11-15,36.4398
2016-11-16,36.4398
2016-11-17,36.4398
2016-11-18,36.4398
2016-11-19,36.4398
2016-11-20,36.4398
2016-11-21,36.4398
2016-11-22,36.4398
2016-11-23,36.4398
2016-11-24,36.4398
2016-11-25,36.4398
2016-11-26,36.4398
2016-11-27,36.4398
2016-11-28,36.4398
2016-11-29,36.4398
2016-11-30,36.4398
2016-12-01,36.4398
2016-12-02,36.4398
2016-12-03,36.4398
2016-12-04,36.4398
2016-12-05,36.4398
2016-12-06,36.4398
2016-12-07,36.4398
2016-12-08,36.4398
2016-12-09,36.4398
2016-12-10,36.4398
2016-12-11,36.4398
2016-12-12,36.4398
2016-12-13,36.4398
2016-12-14,36.4398
2016-12-15,36.4398
2016-12-16,36.4398
2016-12-17,36.4398
2016-12-18,36.4398
2016-12-19,36.4398
2016-12-20,36.4398
2016-12-21,36.4398
2016-12-22,36.4398
2016-12-23,36.4398
2016-12-24,36.4398
2016-12-25,36.4398
2016-12-26,36.4398
2016-12-27,36.4398
2016-12-28,36.4398
2016-12-29,36.4398
2016-12-30,36.4398
2016-12-31,36.7499
2017-01-01,36.7499
2017-01-02,36.7499
2017-01-03,36.7499
2017-01-04,36.7499
2017-01-05,36.7499
2017-01-06,36.7499
2017-01-07,36.7499
2017-01-08,36.7499
2017-01-09,36.7499
2017-01-10,36.7499
2017-01-11,36.7499
2017-01-12,36.7499
2017-01-13,36.7499
2017-01-14,36.7499
2017-01-15,36.7499
2017-01-16,36.7499
2017-01-17,36.7499
2017-01-18,36.7499
2017-01-19,36.7499
2017-01-20,36.7499
2017-01-21,36.7499
2017-01-22,36.7499
2017-01-23,36.7499
2017-01-24,36.7499
2017-01-25,36.7499
2017-01-26,36.7499
2017-01-27,36.7499
2017-01-28,36.7499
2017-01-29,36.7499
2017-01-30,36.7499
2017-01-31,36.7499
2017-02-01,36.7499
2017-02-02,36.7499
2017-02-03,36.7499
2017-02-04,36.7499
2017-02-05,36.7499
2017-02-06,36.7499
2017-02-07,36.7499
2017-02-08,36.7499
2017-02-09,36.7499
2017-02-10,36.7499
2017-02-11,36.7499
2017-02-12,36.7499
2017-02-13,36.7499
2017-02-14,36.7499
2017-02-15,36.7499
2017-02-16,36.7499
2017-02-17,36.7499
2017-02-18,36.7499
2017-02-19,36.7499
2017-02-20,36.7499
2017-02-21,36.7499
2017-02-22,36.7499
2017-02-23,36.7499
2017-02-24,36.7499
2017-02-25,36.7499
2017-02-26,36.7499
2017-02-27,36.7499
2017-02-28,36.7499
2017-03-01,36.7499
2017-03-02,36.7499
2017-03-03,36.7499
2017-03-04,36.7499
2017-03-05,36.7499
2017-03-06,36.7499
2017-03-07,36.7499
2017-03-08,36.7499
2017-03-09,36.7499
2017-03-10,36.7499
2017-03-11,36.7499
2017-03-12,36.7499
2017-03-13,36.7499
2017-03-14,36.7499
2017-03-15,36.7499
2017-03-16,36.7499
2017-03-17,36.7499
2017-03-18,36.7499
2017-03-19,36.7499
2017-03-20,36.7499
2017-03-21,36.7499
2017-03-22,36.7499
2017-03-23,36.7499
2017-03-24,36.7499
2017-03-25,36.7499
2017-03-26,36.7499
2017-03-27,36.7499
2017-03-28,36.7499
2017-03-29,36.7499
2017-03-30,36.7499
2017-03-31,31.6683
2017-04-01,31.6683
2017-04-02,31.6683
2017-04-03,31.6683
2017-04-04,31.6683
2017-04-05,31.6683
2017-04-06,31.6683
2017-04-07,31.6683
2017-04-08,31.6683
2017-04-09,31.6683
2017-04-10,31.6683
2017-04-11,31.6683
2017-04-12,31.6683
2017-04-13,31.6683
2017-04-14,31.6683
2017-04-15,31.6683
2017-04-16,31.6683
2017-04-17,31.6683
2017-04-18,31.6683
2017-04-19,31.6683
2017-04-20,31.6683
2017-04-21,31.6683
2017-04-22,31.6683
2017-04-23,31.6683
2017-04-24,31.6683
2017-04-25,31.6683
2017-04-26,31.6683
2017-04-27,31.6683
2017-04-28,31.6683
2017-04-29,31.6683
2017-04-30,31.6683
2017-05-01,31.6683
2017-05-02,31.6683
2017-05-03,31.6683
2017-05-04,31.6683
2017-05-05,31.6683
2017-05-06,31.6683
2017-05-07,31.6683
2017-05-08,31.6683
2017-05-09,31.6683
2017-05-10,31.6683
2017-05-11,31.6683
2017-05-12,31.6683
2017-05-13,31.6683
2017-05-14,31.6683
2017-05-15,31.6683
2017-05-16,31.6683
2017-05-17,31.6683
2017-05-18,31.6683
2017-05-19,31.6683
2017-05-20,31.6683
2017-05-21,31.6683
2017-05-22,31.6683
2017-05-23,31.6683
2017-05-24,31.6683
2017-05-25,31.6683
2017-05-26,31.6683
2017-05-27,31.6683
2017-05-28,31.6683
2017-05-29,31.6683
2017-05-30,31.6683
2017-05-31,31.6683
2017-06-01,31.6683
2017-06-02,31.6683
2017-06-03,31.6683
2017-06-04,31.6683
2017-06-05,31.6683
2017-06-06,31.6683
2017-06-07,31.6683
2017-06-08,31.6683
2017-06-09,31.6683
2017-06-10,31.6683
2017-06-11,31.6683
2017-06-12,31.6683
2017-06-13,31.6683
2017-06-14,31.6683
2017-06-15,31.6683
2017-06-16,31.6683
2017-06-17,31.6683
2017-06-18,31.6683
2017-06-19,31.6683
2017-06-20,31.6683
2017-06-21,31.6683
2017-06-22,31.6683
2017-06-23,31.6683
2017-06-24,31.6683
2017-06-25,31.6683
2017-06-26,31.6683
2017-06-27,31.6683
2017-06-28,31.6683
2017-06-29,31.6683
2017-06-30,41.358
2017-07-01,41.358
2017-07-02,41.358
2017-07-03,41.358
2017-07-04,41.358
2017-07-05,41.358
2017-07-06,41.358
2017-07-07,41.358
2017-07-08,41.358
2017-07-09,41.358
2017-07-10,41.358
2017-07-11,41.358
2017-07-12,41.358
2017-07-13,41.358
2017-07-14,41.358
2017-07-15,41.358
2017-07-16,41.358
2017-07-17,41.358
2017-07-18,41.358
2017-07-19,41.358
2017-07-20,41.358
2017-07-21,41.358
2017-07-22,41.358
2017-07-23,41.358
2017-07-24,41.358
2017-07-25,41.358
2017-07-26,41.358
2017-07-27,41.358
2017-07-28,41.358
2017-07-29,41.358
2017-07-30,41.358
2017-07-31,41.358
2017-08-01,41.358
2017-08-02,41.358
2017-08-03,41.358
2017-08-04,41.358
2017-08-05,41.358
2017-08-06,41.358
2017-08-07,41.358
2017-08-08,41.358
2017-08-09,41.358
2017-08-10,41.358
2017-08-11,41.358
2017-08-12,41.358
2017-08-13,41.358
2017-08-14,41.358
2017-08-15,41.358
2017-08-16,41.358
2017-08-17,41.358
2017-08-18,41.358
2017-08-19,41.358
2017-08-20,41.358
2017-08-21,41.358
2017-08-22,41.358
2017-08-23,41.358
2017-08-24,41.358
2017-08-25,41.358
2017-08-26,41.358
2017-08-27,41.358
2017-08-28,41.358
2017-08-29,41.358
2017-08-30,41.358
2017-08-31,41.358
2017-09-01,41.358
2017-09-02,41.358
2017-09-03,41.358
2017-09-04,41.358
2017-09-05,41.358
2017-09-06,41.358
2017-09-07,41.358
2017-09-08,41.358
2017-09-09,41.358
2017-09-10,41.358
2017-09-11,41.358
2017-09-12,41.358
2017-09-13,41.358
2017-09-14,41.358
2017-09-15,41.358
2017-09-16,41.358
2017-09-17,41.358
2017-09-18,41.358
2017-09-19,41.358
2017-09-20,41.358
2017-09-21,41.358
2017-09-22,41.358
2017-09-23,41.358
2017-09-24,41.358
2017-09-25,41.358
2017-09-26,41.358
2017-09-27,41.358
2017-09-28,41.358
2017-09-29,41.358
2017-09-30,41.5764
2017-10-01,41.5764
2017-10-02,41.5764
2017-10-03,41.5764
2017-10-04,41.5764
2017-10-05,41.5764
2017-10-06,41.5764
2017-10-07,41.5764
2017-10-08,41.5764
2017-10-09,41.5764
2017-10-10,41.5764
2017-10-11,41.5764
2017-10-12,41.5764
2017-10-13,41.5764
2017-10-14,41.5764
2017-10-15,41.5764
2017-10-16,41.5764
2017-10-17,41.5764
2017-10-18,41.5764
2017-10-19,41.5764
2017-10-20,41.5764
2017-10-21,41.5764
2017-10-22,41.5764
2017-10-23,41.5764
2017-10-24,41.5764
2017-10-25,41.5764
2017-10-26,41.5764
2017-10-27,41.5764
2017-10-28,41.5764
2017-10-29,41.5764
2017-10-30,41.5764
2017-10-31,41.5764
2017-11-01,41.5764
2017-11-02,41.5764
2017-11-03,41.5764
2017-11-04,41.5764
2017-11-05,41.5764
2017-11-06,41.5764
2017-11-07,41.5764
2017-11-08,41.5764
2017-11-09,41.5764
2017-11-10,41.5764
2017-11-11,41.5764
2017-11-12,41.5764
2017-11-13,41.5764
2017-11-14,41.5764
2017-11-15,41.5764
2017-11-16,41.5764
2017-11-17,41.5764
2017-11-18,41.5764
2017-11-19,41.5764
2017-11-20,41.5764
2017-11-21,41.5764
2017-11-22,41.5764
2017-11-23,41.5764
2017-11-24,41.5764
2017-11-25,41.5764
2017-11-26,41.5764
2017-11-27,41.5764
2017-11-28,41.5764
2017-11-29,41.5764
2017-11-30,41.5764
2017-12-01,41.5764
2017-12-02,41.5764
2017-12-03,41.5764
2017-12-04,41.5764
2017-12-05,41.5764
2017-12-06,41.5764
2017-12-07,41.5764
2017-12-08,41.5764
2017-12-09,41.5764
2017-12-10,41.5764
2017-12-11,41.5764
2017-12-12,41.5764
2017-12-13,41.5764
2017-12-14,41.5764
2017-12-15,41.5764
2017-12-16,41.5764
2017-12-17,41.5764
2017-12-18,41.5764
2017-12-19,41.5764
2017-12-20,41.5764
2017-12-21,41.5764
2017-12-22,41.5764
2017-12-23,41.5764
2017-12-24,41.5764
2017-12-25,41.5764
2017-12-26,41.5764
2017-12-27,41.5764
2017-12-28,41.5764
2017-12-29,41.5764
2017-12-30,41.5764
2017-12-31,43.345
2018-01-01,43.345
2018-01-02,43.345
2018-01-03,43.345
2018-01-04,43.345
2018-01-05,43.345
2018-01-06,43.345
2018-01-07,43.345
2018-01-08,43.345
2018-01-09,43.345
2018-01-10,43.345
2018-01-11,43.345
2018-01-12,43.345
2018-01-13,43.345
2018-01-14,43.345
2018-01-15,43.345
2018-01-16,43.345
2018-01-17,43.345
2018-01-18,43.345
2018-01-19,43.345
2018-01-20,43.345
2018-01-21,43.345
2018-01-22,43.345
2018-01-23,43.345
2018-01-24,43.345
2018-01-25,43.345
2018-01-26,43.345
2018-01-27,43.345
2018-01-28,43.345
2018-01-29,43.345
2018-01-30,43.345
2018-01-31,43.345
2018-02-01,43.345
2018-02-02,43.345
2018-02-03,43.345
2018-02-04,43.345
2018-02-05,43.345
2018-02-06,43.345
2018-02-07,43.345
2018-02-08,43.345
2018-02-09,43.345
2018-02-10,43.345
2018-02-11,43.345
2018-02-12,43.345
2018-02-13,43.345
2018-02-14,43.345
2018-02-15,43.345
2018-02-16,43.345
2018-02-17,43.345
2018-02-18,43.345
2018-02-19,43.345
2018-02-20,43.345
2018-02-21,43.345
2018-02-22,43.345
2018-02-23,43.345
2018-02-24,43.345
2018-02-25,43.345
2018-02-26,43.345
2018-02-27,43.345
2018-02-28,43.345
2018-03-01,43.345
2018-03-02,43.345
2018-03-03,43.345
2018-03-04,43.345
2018-03-05,43.345
2018-03-06,43.345
2018-03-07,43.345
2018-03-08,43.345
2018-03-09,43.345
2018-03-10,43.345
2018-03-11,43.345
2018-03-12,43.345
2018-03-13,43.345
2018-03-14,43.345
2018-03-15,43.345
2018-03-16,43.345
2018-03-17,43.345
2018-03-18,43.345
2018-03-19,43.345
2018-03-20,43.345
2018-03-21,43.345
2018-03-22,43.345
2018-03-23,43.345
2018-03-24,43.345
2018-03-25,43.345
2018-03-26,43.345
2018-03-27,43.345
2018-03-28,43.345
2018-03-29,43.345
2018-03-30,43.345
2018-03-31,44.7099
2018-04-01,44.7099
2018-04-02,44.7099
2018-04-03,44.7099
2018-04-04,44.7099
2018-04-05,44.7099
2018-04-06,44.7099
2018-04-07,44.7099
2018-04-08,44.7099
2018-04-09,44.7099
2018-04-10,44.7099
2018-04-11,44.7099
2018-04-12,44.7099
2018-04-13,44.7099
2018-04-14,44.7099
2018-04-15,44.7099
2018-04-16,44.7099
2018-04-17,44.7099
2018-04-18,44.7099
2018-04-19,44.7099
2018-04-20,44.7099
2018-04-21,44.7099
2018-04-22,44.7099
2018-04-23,44.7099
2018-04-24,44.7099
2018-04-25,44.7099
2018-04-26,44.7099
2018-04-27,44.7099
2018-04-28,44.7099
2018-04-29,44.7099
2018-04-30,44.7099
2018-05-01,44.7099
2018-05-02,44.7099
2018-05-03,44.7099
2018-05-04,44.7099
2018-05-05,44.7099
2018-05-06,44.7099
2018-05-07,44.7099
2018-05-08,44.7099
2018-05-09,44.7099
2018-05-10,44.7099
2018-05-11,44.7099
2018-05-12,44.7099
2018-05-13,44.7099
2018-05-14,44.7099
2018-05-15,44.7099
2018-05-16,44.7099
2018-05-17,44.7099
2018-05-18,44.7099
2018-05-19,44.7099
2018-05-20,44.7099
2018-05-21,44.7099
2018-05-22,44.7099
2018-05-23,44.7099
2018-05-24,44.7099
2018-05-25,44.7099
2018-05-26,44.7099
2018-05-27,44.7099
2018-05-28,44.7099
2018-05-29,44.7099
2018-05-30,44.7099
2018-05-31,44.7099
2018-06-01,44.7099
2018-06-02,44.7099
2018-06-03,44.7099
2018-06-04,44.7099
2018-06-05,44.7099
2018-06-06,44.7099
2018-06-07,44.7099
2018-06-08,44.7099
2018-06-09,44.7099
2018-06-10,44.7099
2018-06-11,44.7099
2018-06-12,44.7099
2018-06-13,44.7099
2018-06-14,44.7099
2018-06-15,44.7099
2018-06-16,44.7099
2018-06-17,44.7099
2018-06-18,44.7099
2018-06-19,44.7099
2018-06-20,44.7099
2018-06-21,44.7099
2018-06-22,44.7099
2018-06-23,44.7099
2018-06-24,44.7099
2018-06-25,44.7099
2018-06-26,44.7099
2018-06-27,44.7099
2018-06-28,44.7099
2018-06-29,44.7099
2018-06-30,63.8817
2018-07-01,63.8817
2018-07-02,63.8817
2018-07-03,63.8817
2018-07-04,63.8817
2018-07-05,63.8817
2018-07-06,63.8817
2018-07-07,63.8817
2018-07-08,63.8817
2018-07-09,63.8817
2018-07-10,63.8817
2018-07-11,63.8817
2018-07-12,63.8817
2018-07-13,63.8817
2018-07-14,63.8817
2018-07-15,63.8817
2018-07-16,63.8817
2018-07-17,63.8817
2018-07-18,63.8817
2018-07-19,63.8817
2018-07-20,63.8817
2018-07-21,63.8817
2018-07-22,63.8817
2018-07-23,63.8817
2018-07-24,63.8817
2018-07-25,63.8817
2018-07-26,63.8817
2018-07-27,63.8817
2018-07-28,63.8817
2018-07-29,63.8817
2018-07-30,63.8817
2018-07-31,63.8817
2018-08-01,63.8817
2018-08-02,63.8817
2018-08-03,63.8817
2018-08-04,63.8817
2018-08-05,63.8817
2018-08-06,63.8817
2018-08-07,63.8817
2018-08-08,63.8817
2018-08-09,63.8817
2018-08-10,63.8817
2018-08-11,63.8817
2018-08-12,63.8817
2018-08-13,63.8817
2018-08-14,63.8817
2018-08-15,63.8817
2018-08-16,63.8817
2018-08-17,63.8817
2018-08-18,63.8817
2018-08-19,63.8817
2018-08-20,63.8817
2018-08-21,63.8817
2018-08-22,63.8817
2018-08-23,63.8817
2018-08-24,63.8817
2018-08-25,63.8817
2018-08-26,63.8817
2018-08-27,63.8817
2018-08-28,63.8817
2018-08-29,63.8817
2018-08-30,63.8817
2018-08-31,63.8817
2018-09-01,63.8817
2018-09-02,63.8817
2018-09-03,63.8817
2018-09-04,63.8817
2018-09-05,63.8817
2018-09-06,63.8817
2018-09-07,63.8817
2018-09-08,63.8817
2018-09-09,63.8817
2018-09-10,63.8817
2018-09-11,63.8817
2018-09-12,63.8817
2018-09-13,63.8817
2018-09-14,63.8817
2018-09-15,63.8817
2018-09-16,63.8817
2018-09-17,63.8817
2018-09-18,63.8817
2018-09-19,63.8817
2018-09-20,63.8817
2018-09-21,63.8817
2018-09-22,63.8817
2018-09-23,63.8817
2018-09-24,63.8817
2018-09-25,63.8817
2018-09-26,63.8817
2018-09-27,63.8817
2018-09-28,63.8817
2018-09-29,63.8817
2018-09-30,57.7598
2018-10-01,57.7598
2018-10-02,57.7598
2018-10-03,57.7598
2018-10-04,57.7598
2018-10-05,57.7598
2018-10-06,57.7598
2018-10-07,57.7598
2018-10-08,57.7598
2018-10-09,57.7598
2018-10-10,57.7598
2018-10-11,57.7598
2018-10-12,57.7598
2018-10-13,57.7598
2018-10-14,57.7598
2018-10-15,57.7598
2018-10-16,57.7598
2018-10-17,57.7598
2018-10-18,57.7598
2018-10-19,57.7598
2018-10-20,57.7598
2018-10-21,57.7598
2018-10-22,57.7598
2018-10-23,57.7598
2018-10-24,57.7598
2018-10-25,57.7598
2018-10-26,57.7598
2018-10-27,57.7598
2018-10-28,57.7598
2018-10-29,57.7598
2018-10-30,57.7598
2018-10-31,57.7598
2018-11-01,57.7598
2018-11-02,57.7598
2018-11-03,57.7598
2018-11-04,57.7598
2018-11-05,57.7598
2018-11-06,57.7598
2018-11-07,57.7598
2018-11-08,57.7598
2018-11-09,57.7598
2018-11-10,57.7598
2018-11-11,57.7598
2018-11-12,57.7598
2018-11-13,57.7598
2018-11-14,57.7598
2018-11-15,57.7598
2018-11-16,57.7598
2018-11-17,57.7598
2018-11-18,57.7598
2018-11-19,57.7598
2018-11-20,57.7598
2018-11-21,57.7598
2018-11-22,57.7598
2018-11-23,57.7598
2018-11-24,57.7598
2018-11-25,57.7598
2018-11-26,57.7598
2018-11-27,57.7598
2018-11-28,57.7598
2018-11-29,57.7598
2018-11-30,57.7598
2018-12-01,57.7598
2018-12-02,57.7598
2018-12-03,57.7598
2018-12-04,57.7598
2018-12-05,57.7598
2018-12-06,57.7598
2018-12-07,57.7598
2018-12-08,57.7598
2018-12-09,57.7598
2018-12-10,57.7598
2018-12-11,57.7598
2018-12-12,57.7598
2018-12-13,57.7598
2018-12-14,57.7598
2018-12-15,57.7598
2018-12-16,57.7598
2018-12-17,57.7598
2018-12-18,57.7598
2018-12-19,57.7598
2018-12-20,57.7598
2018-12-21,57.7598
2018-12-22,57.7598
2018-12-23,57.7598
2018-12-24,57.7598
2018-12-25,57.7598
2018-12-26,57.7598
2018-12-27,57.7598
2018-12-28,57.7598
2018-12-29,57.7598
2018-12-30,57.7598
2018-12-31,44.5951
2019-01-01,44.5951
2019-01-02,44.5951
2019-01-03,44.5951
2019-01-04,44.5951
2019-01-05,44.5951
2019-01-06,44.5951
2019-01-07,44.5951
2019-01-08,44.5951
2019-01-09,44.5951
2019-01-10,44.5951
2019-01-11,44.5951
2019-01-12,44.5951
2019-01-13,44.5951
2019-01-14,44.5951
2019-01-15,44.5951
2019-01-16,44.5951
2019-01-17,44.5951
2019-01-18,44.5951
2019-01-19,44.5951
2019-01-20,44.5951
2019-01-21,44.5951
2019-01-22,44.5951
2019-01-23,44.5951
2019-01-24,44.5951
2019-01-25,44.5951
2019-01-26,44.5951
2019-01-27,44.5951
2019-01-28,44.5951
2019-01-29,44.5951
2019-01-30,44.5951
2019-01-31,44.5951
2019-02-01,44.5951
2019-02-02,44.5951
2019-02-03,44.5951
2019-02-04,44.5951
2019-02-05,44.5951
2019-02-06,44.5951
2019-02-07,44.5951
2019-02-08,44.5951
2019-02-09,44.5951
2019-02-10,44.5951
2019-02-11,44.5951
2019-02-12,44.5951
2019-02-13,44.5951
2019-02-14,44.5951
2019-02-15,44.5951
2019-02-16,44.5951
2019-02-17,44.5951
2019-02-18,44.5951
2019-02-19,44.5951
2019-02-20,44.5951
2019-02-21,44.5951
2019-02-22,44.5951
2019-02-23,44.5951
2019-02-24,44.5951
2019-02-25,44.5951
2019-02-26,44.5951
2019-02-27,44.5951
2019-02-28,44.5951
2019-03-01,44.5951
2019-03-02,44.5951
2019-03-03,44.5951
2019-03-04,44.5951
2019-03-05,44.5951
2019-03-06,44.5951
2019-03-07,44.5951
2019-03-08,44.5951
2019-03-09,44.5951
2019-03-10,44.5951
2019-03-11,44.5951
2019-03-12,44.5951
2019-03-13,44.5951
2019-03-14,44.5951
2019-03-15,44.5951
2019-03-16,44.5951
2019-03-17,44.5951
2019-03-18,44.5951
2019-03-19,44.5951
2019-03-20,44.5951
2019-03-21,44.5951
2019-03-22,44.5951
2019-03-23,44.5951
2019-03-24,44.5951
2019-03-25,44.5951
2019-03-26,44.5951
2019-03-27,44.5951
2019-03-28,44.5951
2019-03-29,44.5951
2019-03-30,44.5951
2019-03-31,37.4479
2019-04-01,37.4479
2019-04-02,37.4479
2019-04-03,37.4479
2019-04-04,37.4479
2019-04-05,37.4479
2019-04-06,37.4479
2019-04-07,37.4479
2019-04-08,37.4479
2019-04-09,37.4479
2019-04-10,37.4479
2019-04-11,37.4479
2019-04-12,37.4479
2019-04-13,37.4479
2019-04-14,37.4479
2019-04-15,37.4479
2019-04-16,37.4479
2019-04-17,37.4479
2019-04-18,37.4479
2019-04-19,37.4479
2019-04-20,37.4479
2019-04-21,37.4479
2019-04-22,37.4479
2019-04-23,37.4479
2019-04-24,37.4479
2019-04-25,37.4479
2019-04-26,37.4479
2019-04-27,37.4479
2019-04-28,37.4479
2019-04-29,37.4479
2019-04-30,37.4479
2019-05-01,37.4479
2019-05-02,37.4479
2019-05-03,37.4479
2019-05-04,37.4479
2019-05-05,37.4479
2019-05-06,37.4479
2019-05-07,37.4479
2019-05-08,37.4479
2019-05-09,37.4479
2019-05-10,37.4479
2019-05-11,37.4479
2019-05-12,37.4479
2019-05-13,37.4479
2019-05-14,37.4479
2019-05-15,37.4479
2019-05-16,37.4479
2019-05-17,37.4479
2019-05-18,37.4479
2019-05-19,37.4479
2019-05-20,37.4479
2019-05-21,37.4479
2019-05-22,37.4479
2019-05-23,37.4479
2019-05-24,37.4479
2019-05-25,37.4479
2019-05-26,37.4479
2019-05-27,37.4479
2019-05-28,37.4479
2019-05-29,37.4479
2019-05-30,37.4479
2019-05-31,37.4479
2019-06-01,37.4479
2019-06-02,37.4479
2019-06-03,37.4479
2019-06-04,37.4479
2019-06-05,37.4479
2019-06-06,37.4479
2019-06-07,37.4479
2019-06-08,37.4479
2019-06-09,37.4479
2019-06-10,37.4479
2019-06-11,37.4479
2019-06-12,37.4479
2019-06-13,37.4479
2019-06-14,37.4479
2019-06-15,37.4479
2019-06-16,37.4479
2019-06-17,37.4479
2019-06-18,37.4479
2019-06-19,37.4479
2019-06-20,37.4479
2019-06-21,37.4479
2019-06-22,37.4479
2019-06-23,37.4479
2019-06-24,37.4479
2019-06-25,37.4479
2019-06-26,37.4479
2019-06-27,37.4479
2019-06-28,37.4479
2019-06-29,37.4479
2019-06-30,43.6318
2019-07-01,43.6318
2019-07-02,43.6318
2019-07-03,43.6318
2019-07-04,43.6318
2019-07-05,43.6318
2019-07-06,43.6318
2019-07-07,43.6318
2019-07-08,43.6318
2019-07-09,43.6318
2019-07-10,43.6318
2019-07-11,43.6318
2019-07-12,43.6318
2019-07-13,43.6318
2019-07-14,43.6318
2019-07-15,43.6318
2019-07-16,43.6318
2019-07-17,43.6318
2019-07-18,43.6318
2019-07-19,43.6318
2019-07-20,43.6318
2019-07-21,43.6318
2019-07-22,43.6318
2019-07-23,43.6318
2019-07-24,43.6318
2019-07-25,43.6318
2019-07-26,43.6318
2019-07-27,43.6318
2019-07-28,43.6318
2019-07-29,43.6318
2019-07-30,43.6318
2019-07-31,43.6318
2019-08-01,43.6318
2019-08-02,43.6318
2019-08-03,43.6318
2019-08-04,43.6318
2019-08-05,43.6318
2019-08-06,43.6318
2019-08-07,43.6318
2019-08-08,43.6318
2019-08-09,43.6318
2019-08-10,43.6318
2019-08-11,43.6318
2019-08-12,43.6318
2019-08-13,43.6318
2019-08-14,43.6318
2019-08-15,43.6318
2019-08-16,43.6318
2019-08-17,43.6318
2019-08-18,43.6318
2019-08-19,43.6318
2019-08-20,43.6318
2019-08-21,43.6318
2019-08-22,43.6318
2019-08-23,43.6318
2019-08-24,43.6318
2019-08-25,43.6318
2019-08-26,43.6318
2019-08-27,43.6318
2019-08-28,43.6318
2019-08-29,43.6318
2019-08-30,43.6318
2019-08-31,43.6318
2019-09-01,43.6318
