,NETB SS Equity
2016-06-08,58.18
2016-06-09,58.18
2016-06-10,58.18
2016-06-11,58.18
2016-06-12,58.18
2016-06-13,58.18
2016-06-14,58.18
2016-06-15,58.18
2016-06-16,58.18
2016-06-17,58.18
2016-06-18,58.18
2016-06-19,58.18
2016-06-20,58.18
2016-06-21,58.18
2016-06-22,58.18
2016-06-23,58.18
2016-06-24,58.18
2016-06-25,58.18
2016-06-26,58.18
2016-06-27,58.18
2016-06-28,58.18
2016-06-29,58.18
2016-06-30,78.0924
2016-07-01,78.0924
2016-07-02,78.0924
2016-07-03,78.0924
2016-07-04,78.0924
2016-07-05,78.0924
2016-07-06,78.0924
2016-07-07,78.0924
2016-07-08,78.0924
2016-07-09,78.0924
2016-07-10,78.0924
2016-07-11,78.0924
2016-07-12,78.0924
2016-07-13,78.0924
2016-07-14,78.0924
2016-07-15,78.0924
2016-07-16,78.0924
2016-07-17,78.0924
2016-07-18,78.0924
2016-07-19,78.0924
2016-07-20,78.0924
2016-07-21,78.0924
2016-07-22,78.0924
2016-07-23,78.0924
2016-07-24,78.0924
2016-07-25,78.0924
2016-07-26,78.0924
2016-07-27,78.0924
2016-07-28,78.0924
2016-07-29,78.0924
2016-07-30,78.0924
2016-07-31,78.0924
2016-08-01,78.0924
2016-08-02,78.0924
2016-08-03,78.0924
2016-08-04,78.0924
2016-08-05,78.0924
2016-08-06,78.0924
2016-08-07,78.0924
2016-08-08,78.0924
2016-08-09,78.0924
2016-08-10,78.0924
2016-08-11,78.0924
2016-08-12,78.0924
2016-08-13,78.0924
2016-08-14,78.0924
2016-08-15,78.0924
2016-08-16,78.0924
2016-08-17,78.0924
2016-08-18,78.0924
2016-08-19,78.0924
2016-08-20,78.0924
2016-08-21,78.0924
2016-08-22,78.0924
2016-08-23,78.0924
2016-08-24,78.0924
2016-08-25,78.0924
2016-08-26,78.0924
2016-08-27,78.0924
2016-08-28,78.0924
2016-08-29,78.0924
2016-08-30,78.0924
2016-08-31,78.0924
2016-09-01,78.0924
2016-09-02,78.0924
2016-09-03,78.0924
2016-09-04,78.0924
2016-09-05,78.0924
2016-09-06,78.0924
2016-09-07,78.0924
2016-09-08,78.0924
2016-09-09,78.0924
2016-09-10,78.0924
2016-09-11,78.0924
2016-09-12,78.0924
2016-09-13,78.0924
2016-09-14,78.0924
2016-09-15,78.0924
2016-09-16,78.0924
2016-09-17,78.0924
2016-09-18,78.0924
2016-09-19,78.0924
2016-09-20,78.0924
2016-09-21,78.0924
2016-09-22,78.0924
2016-09-23,78.0924
2016-09-24,78.0924
2016-09-25,78.0924
2016-09-26,78.0924
2016-09-27,78.0924
2016-09-28,78.0924
2016-09-29,78.0924
2016-09-30,67.3496
2016-10-01,67.3496
2016-10-02,67.3496
2016-10-03,67.3496
2016-10-04,67.3496
2016-10-05,67.3496
2016-10-06,67.3496
2016-10-07,67.3496
2016-10-08,67.3496
2016-10-09,67.3496
2016-10-10,67.3496
2016-10-11,67.3496
2016-10-12,67.3496
2016-10-13,67.3496
2016-10-14,67.3496
2016-10-15,67.3496
2016-10-16,67.3496
2016-10-17,67.3496
2016-10-18,67.3496
2016-10-19,67.3496
2016-10-20,67.3496
2016-10-21,67.3496
2016-10-22,67.3496
2016-10-23,67.3496
2016-10-24,67.3496
2016-10-25,67.3496
2016-10-26,67.3496
2016-10-27,67.3496
2016-10-28,67.3496
2016-10-29,67.3496
2016-10-30,67.3496
2016-10-31,67.3496
2016-11-01,67.3496
2016-11-02,67.3496
2016-11-03,67.3496
2016-11-04,67.3496
2016-11-05,67.3496
2016-11-06,67.3496
2016-11-07,67.3496
2016-11-08,67.3496
2016-11-09,67.3496
2016-11-10,67.3496
2016-11-11,67.3496
2016-11-12,67.3496
2016-11-13,67.3496
2016-11-14,67.3496
2016-11-15,67.3496
2016-11-16,67.3496
2016-11-17,67.3496
2016-11-18,67.3496
2016-11-19,67.3496
2016-11-20,67.3496
2016-11-21,67.3496
2016-11-22,67.3496
2016-11-23,67.3496
2016-11-24,67.3496
2016-11-25,67.3496
2016-11-26,67.3496
2016-11-27,67.3496
2016-11-28,67.3496
2016-11-29,67.3496
2016-11-30,67.3496
2016-12-01,67.3496
2016-12-02,67.3496
2016-12-03,67.3496
2016-12-04,67.3496
2016-12-05,67.3496
2016-12-06,67.3496
2016-12-07,67.3496
2016-12-08,67.3496
2016-12-09,67.3496
2016-12-10,67.3496
2016-12-11,67.3496
2016-12-12,67.3496
2016-12-13,67.3496
2016-12-14,67.3496
2016-12-15,67.3496
2016-12-16,67.3496
2016-12-17,67.3496
2016-12-18,67.3496
2016-12-19,67.3496
2016-12-20,67.3496
2016-12-21,67.3496
2016-12-22,67.3496
2016-12-23,67.3496
2016-12-24,67.3496
2016-12-25,67.3496
2016-12-26,67.3496
2016-12-27,67.3496
2016-12-28,67.3496
2016-12-29,67.3496
2016-12-30,67.3496
2016-12-31,61.6175
2017-01-01,61.6175
2017-01-02,61.6175
2017-01-03,61.6175
2017-01-04,61.6175
2017-01-05,61.6175
2017-01-06,61.6175
2017-01-07,61.6175
2017-01-08,61.6175
2017-01-09,61.6175
2017-01-10,61.6175
2017-01-11,61.6175
2017-01-12,61.6175
2017-01-13,61.6175
2017-01-14,61.6175
2017-01-15,61.6175
2017-01-16,61.6175
2017-01-17,61.6175
2017-01-18,61.6175
2017-01-19,61.6175
2017-01-20,61.6175
2017-01-21,61.6175
2017-01-22,61.6175
2017-01-23,61.6175
2017-01-24,61.6175
2017-01-25,61.6175
2017-01-26,61.6175
2017-01-27,61.6175
2017-01-28,61.6175
2017-01-29,61.6175
2017-01-30,61.6175
2017-01-31,61.6175
2017-02-01,61.6175
2017-02-02,61.6175
2017-02-03,61.6175
2017-02-04,61.6175
2017-02-05,61.6175
2017-02-06,61.6175
2017-02-07,61.6175
2017-02-08,61.6175
2017-02-09,61.6175
2017-02-10,61.6175
2017-02-11,61.6175
2017-02-12,61.6175
2017-02-13,61.6175
2017-02-14,61.6175
2017-02-15,61.6175
2017-02-16,61.6175
2017-02-17,61.6175
2017-02-18,61.6175
2017-02-19,61.6175
2017-02-20,61.6175
2017-02-21,61.6175
2017-02-22,61.6175
2017-02-23,61.6175
2017-02-24,61.6175
2017-02-25,61.6175
2017-02-26,61.6175
2017-02-27,61.6175
2017-02-28,61.6175
2017-03-01,61.6175
2017-03-02,61.6175
2017-03-03,61.6175
2017-03-04,61.6175
2017-03-05,61.6175
2017-03-06,61.6175
2017-03-07,61.6175
2017-03-08,61.6175
2017-03-09,61.6175
2017-03-10,61.6175
2017-03-11,61.6175
2017-03-12,61.6175
2017-03-13,61.6175
2017-03-14,61.6175
2017-03-15,61.6175
2017-03-16,61.6175
2017-03-17,61.6175
2017-03-18,61.6175
2017-03-19,61.6175
2017-03-20,61.6175
2017-03-21,61.6175
2017-03-22,61.6175
2017-03-23,61.6175
2017-03-24,61.6175
2017-03-25,61.6175
2017-03-26,61.6175
2017-03-27,61.6175
2017-03-28,61.6175
2017-03-29,61.6175
2017-03-30,61.6175
2017-03-31,52.8303
2017-04-01,52.8303
2017-04-02,52.8303
2017-04-03,52.8303
2017-04-04,52.8303
2017-04-05,52.8303
2017-04-06,52.8303
2017-04-07,52.8303
2017-04-08,52.8303
2017-04-09,52.8303
2017-04-10,52.8303
2017-04-11,52.8303
2017-04-12,52.8303
2017-04-13,52.8303
2017-04-14,52.8303
2017-04-15,52.8303
2017-04-16,52.8303
2017-04-17,52.8303
2017-04-18,52.8303
2017-04-19,52.8303
2017-04-20,52.8303
2017-04-21,52.8303
2017-04-22,52.8303
2017-04-23,52.8303
2017-04-24,52.8303
2017-04-25,52.8303
2017-04-26,52.8303
2017-04-27,52.8303
2017-04-28,52.8303
2017-04-29,52.8303
2017-04-30,52.8303
2017-05-01,52.8303
2017-05-02,52.8303
2017-05-03,52.8303
2017-05-04,52.8303
2017-05-05,52.8303
2017-05-06,52.8303
2017-05-07,52.8303
2017-05-08,52.8303
2017-05-09,52.8303
2017-05-10,52.8303
2017-05-11,52.8303
2017-05-12,52.8303
2017-05-13,52.8303
2017-05-14,52.8303
2017-05-15,52.8303
2017-05-16,52.8303
2017-05-17,52.8303
2017-05-18,52.8303
2017-05-19,52.8303
2017-05-20,52.8303
2017-05-21,52.8303
2017-05-22,52.8303
2017-05-23,52.8303
2017-05-24,52.8303
2017-05-25,52.8303
2017-05-26,52.8303
2017-05-27,52.8303
2017-05-28,52.8303
2017-05-29,52.8303
2017-05-30,52.8303
2017-05-31,52.8303
2017-06-01,52.8303
2017-06-02,52.8303
2017-06-03,52.8303
2017-06-04,52.8303
2017-06-05,52.8303
2017-06-06,52.8303
2017-06-07,52.8303
2017-06-08,52.8303
2017-06-09,52.8303
2017-06-10,52.8303
2017-06-11,52.8303
2017-06-12,52.8303
2017-06-13,52.8303
2017-06-14,52.8303
2017-06-15,52.8303
2017-06-16,52.8303
2017-06-17,52.8303
2017-06-18,52.8303
2017-06-19,52.8303
2017-06-20,52.8303
2017-06-21,52.8303
2017-06-22,52.8303
2017-06-23,52.8303
2017-06-24,52.8303
2017-06-25,52.8303
2017-06-26,52.8303
2017-06-27,52.8303
2017-06-28,52.8303
2017-06-29,52.8303
2017-06-30,80.192
2017-07-01,80.192
2017-07-02,80.192
2017-07-03,80.192
2017-07-04,80.192
2017-07-05,80.192
2017-07-06,80.192
2017-07-07,80.192
2017-07-08,80.192
2017-07-09,80.192
2017-07-10,80.192
2017-07-11,80.192
2017-07-12,80.192
2017-07-13,80.192
2017-07-14,80.192
2017-07-15,80.192
2017-07-16,80.192
2017-07-17,80.192
2017-07-18,80.192
2017-07-19,80.192
2017-07-20,80.192
2017-07-21,80.192
2017-07-22,80.192
2017-07-23,80.192
2017-07-24,80.192
2017-07-25,80.192
2017-07-26,80.192
2017-07-27,80.192
2017-07-28,80.192
2017-07-29,80.192
2017-07-30,80.192
2017-07-31,80.192
2017-08-01,80.192
2017-08-02,80.192
2017-08-03,80.192
2017-08-04,80.192
2017-08-05,80.192
2017-08-06,80.192
2017-08-07,80.192
2017-08-08,80.192
2017-08-09,80.192
2017-08-10,80.192
2017-08-11,80.192
2017-08-12,80.192
2017-08-13,80.192
2017-08-14,80.192
2017-08-15,80.192
2017-08-16,80.192
2017-08-17,80.192
2017-08-18,80.192
2017-08-19,80.192
2017-08-20,80.192
2017-08-21,80.192
2017-08-22,80.192
2017-08-23,80.192
2017-08-24,80.192
2017-08-25,80.192
2017-08-26,80.192
2017-08-27,80.192
2017-08-28,80.192
2017-08-29,80.192
2017-08-30,80.192
2017-08-31,80.192
2017-09-01,80.192
2017-09-02,80.192
2017-09-03,80.192
2017-09-04,80.192
2017-09-05,80.192
2017-09-06,80.192
2017-09-07,80.192
2017-09-08,80.192
2017-09-09,80.192
2017-09-10,80.192
2017-09-11,80.192
2017-09-12,80.192
2017-09-13,80.192
2017-09-14,80.192
2017-09-15,80.192
2017-09-16,80.192
2017-09-17,80.192
2017-09-18,80.192
2017-09-19,80.192
2017-09-20,80.192
2017-09-21,80.192
2017-09-22,80.192
2017-09-23,80.192
2017-09-24,80.192
2017-09-25,80.192
2017-09-26,80.192
2017-09-27,80.192
2017-09-28,80.192
2017-09-29,80.192
2017-09-30,69.4274
2017-10-01,69.4274
2017-10-02,69.4274
2017-10-03,69.4274
2017-10-04,69.4274
2017-10-05,69.4274
2017-10-06,69.4274
2017-10-07,69.4274
2017-10-08,69.4274
2017-10-09,69.4274
2017-10-10,69.4274
2017-10-11,69.4274
2017-10-12,69.4274
2017-10-13,69.4274
2017-10-14,69.4274
2017-10-15,69.4274
2017-10-16,69.4274
2017-10-17,69.4274
2017-10-18,69.4274
2017-10-19,69.4274
2017-10-20,69.4274
2017-10-21,69.4274
2017-10-22,69.4274
2017-10-23,69.4274
2017-10-24,69.4274
2017-10-25,69.4274
2017-10-26,69.4274
2017-10-27,69.4274
2017-10-28,69.4274
2017-10-29,69.4274
2017-10-30,69.4274
2017-10-31,69.4274
2017-11-01,69.4274
2017-11-02,69.4274
2017-11-03,69.4274
2017-11-04,69.4274
2017-11-05,69.4274
2017-11-06,69.4274
2017-11-07,69.4274
2017-11-08,69.4274
2017-11-09,69.4274
2017-11-10,69.4274
2017-11-11,69.4274
2017-11-12,69.4274
2017-11-13,69.4274
2017-11-14,69.4274
2017-11-15,69.4274
2017-11-16,69.4274
2017-11-17,69.4274
2017-11-18,69.4274
2017-11-19,69.4274
2017-11-20,69.4274
2017-11-21,69.4274
2017-11-22,69.4274
2017-11-23,69.4274
2017-11-24,69.4274
2017-11-25,69.4274
2017-11-26,69.4274
2017-11-27,69.4274
2017-11-28,69.4274
2017-11-29,69.4274
2017-11-30,69.4274
2017-12-01,69.4274
2017-12-02,69.4274
2017-12-03,69.4274
2017-12-04,69.4274
2017-12-05,69.4274
2017-12-06,69.4274
2017-12-07,69.4274
2017-12-08,69.4274
2017-12-09,69.4274
2017-12-10,69.4274
2017-12-11,69.4274
2017-12-12,69.4274
2017-12-13,69.4274
2017-12-14,69.4274
2017-12-15,69.4274
2017-12-16,69.4274
2017-12-17,69.4274
2017-12-18,69.4274
2017-12-19,69.4274
2017-12-20,69.4274
2017-12-21,69.4274
2017-12-22,69.4274
2017-12-23,69.4274
2017-12-24,69.4274
2017-12-25,69.4274
2017-12-26,69.4274
2017-12-27,69.4274
2017-12-28,69.4274
2017-12-29,69.4274
2017-12-30,69.4274
2017-12-31,59.7696
2018-01-01,59.7696
2018-01-02,59.7696
2018-01-03,59.7696
2018-01-04,59.7696
2018-01-05,59.7696
2018-01-06,59.7696
2018-01-07,59.7696
2018-01-08,59.7696
2018-01-09,59.7696
2018-01-10,59.7696
2018-01-11,59.7696
2018-01-12,59.7696
2018-01-13,59.7696
2018-01-14,59.7696
2018-01-15,59.7696
2018-01-16,59.7696
2018-01-17,59.7696
2018-01-18,59.7696
2018-01-19,59.7696
2018-01-20,59.7696
2018-01-21,59.7696
2018-01-22,59.7696
2018-01-23,59.7696
2018-01-24,59.7696
2018-01-25,59.7696
2018-01-26,59.7696
2018-01-27,59.7696
2018-01-28,59.7696
2018-01-29,59.7696
2018-01-30,59.7696
2018-01-31,59.7696
2018-02-01,59.7696
2018-02-02,59.7696
2018-02-03,59.7696
2018-02-04,59.7696
2018-02-05,59.7696
2018-02-06,59.7696
2018-02-07,59.7696
2018-02-08,59.7696
2018-02-09,59.7696
2018-02-10,59.7696
2018-02-11,59.7696
2018-02-12,59.7696
2018-02-13,59.7696
2018-02-14,59.7696
2018-02-15,59.7696
2018-02-16,59.7696
2018-02-17,59.7696
2018-02-18,59.7696
2018-02-19,59.7696
2018-02-20,59.7696
2018-02-21,59.7696
2018-02-22,59.7696
2018-02-23,59.7696
2018-02-24,59.7696
2018-02-25,59.7696
2018-02-26,59.7696
2018-02-27,59.7696
2018-02-28,59.7696
2018-03-01,59.7696
2018-03-02,59.7696
2018-03-03,59.7696
2018-03-04,59.7696
2018-03-05,59.7696
2018-03-06,59.7696
2018-03-07,59.7696
2018-03-08,59.7696
2018-03-09,59.7696
2018-03-10,59.7696
2018-03-11,59.7696
2018-03-12,59.7696
2018-03-13,59.7696
2018-03-14,59.7696
2018-03-15,59.7696
2018-03-16,59.7696
2018-03-17,59.7696
2018-03-18,59.7696
2018-03-19,59.7696
2018-03-20,59.7696
2018-03-21,59.7696
2018-03-22,59.7696
2018-03-23,59.7696
2018-03-24,59.7696
2018-03-25,59.7696
2018-03-26,59.7696
2018-03-27,59.7696
2018-03-28,59.7696
2018-03-29,59.7696
2018-03-30,59.7696
2018-03-31,54.5782
2018-04-01,54.5782
2018-04-02,54.5782
2018-04-03,54.5782
2018-04-04,54.5782
2018-04-05,54.5782
2018-04-06,54.5782
2018-04-07,54.5782
2018-04-08,54.5782
2018-04-09,54.5782
2018-04-10,54.5782
2018-04-11,54.5782
2018-04-12,54.5782
2018-04-13,54.5782
2018-04-14,54.5782
2018-04-15,54.5782
2018-04-16,54.5782
2018-04-17,54.5782
2018-04-18,54.5782
2018-04-19,54.5782
2018-04-20,54.5782
2018-04-21,54.5782
2018-04-22,54.5782
2018-04-23,54.5782
2018-04-24,54.5782
2018-04-25,54.5782
2018-04-26,54.5782
2018-04-27,54.5782
2018-04-28,54.5782
2018-04-29,54.5782
2018-04-30,54.5782
2018-05-01,54.5782
2018-05-02,54.5782
2018-05-03,54.5782
2018-05-04,54.5782
2018-05-05,54.5782
2018-05-06,54.5782
2018-05-07,54.5782
2018-05-08,54.5782
2018-05-09,54.5782
2018-05-10,54.5782
2018-05-11,54.5782
2018-05-12,54.5782
2018-05-13,54.5782
2018-05-14,54.5782
2018-05-15,54.5782
2018-05-16,54.5782
2018-05-17,54.5782
2018-05-18,54.5782
2018-05-19,54.5782
2018-05-20,54.5782
2018-05-21,54.5782
2018-05-22,54.5782
2018-05-23,54.5782
2018-05-24,54.5782
2018-05-25,54.5782
2018-05-26,54.5782
2018-05-27,54.5782
2018-05-28,54.5782
2018-05-29,54.5782
2018-05-30,54.5782
2018-05-31,54.5782
2018-06-01,54.5782
2018-06-02,54.5782
2018-06-03,54.5782
2018-06-04,54.5782
2018-06-05,54.5782
2018-06-06,54.5782
2018-06-07,54.5782
2018-06-08,54.5782
2018-06-09,54.5782
2018-06-10,54.5782
2018-06-11,54.5782
2018-06-12,54.5782
2018-06-13,54.5782
2018-06-14,54.5782
2018-06-15,54.5782
2018-06-16,54.5782
2018-06-17,54.5782
2018-06-18,54.5782
2018-06-19,54.5782
2018-06-20,54.5782
2018-06-21,54.5782
2018-06-22,54.5782
2018-06-23,54.5782
2018-06-24,54.5782
2018-06-25,54.5782
2018-06-26,54.5782
2018-06-27,54.5782
2018-06-28,54.5782
2018-06-29,54.5782
2018-06-30,87.6761
2018-07-01,87.6761
2018-07-02,87.6761
2018-07-03,87.6761
2018-07-04,87.6761
2018-07-05,87.6761
2018-07-06,87.6761
2018-07-07,87.6761
2018-07-08,87.6761
2018-07-09,87.6761
2018-07-10,87.6761
2018-07-11,87.6761
2018-07-12,87.6761
2018-07-13,87.6761
2018-07-14,87.6761
2018-07-15,87.6761
2018-07-16,87.6761
2018-07-17,87.6761
2018-07-18,87.6761
2018-07-19,87.6761
2018-07-20,87.6761
2018-07-21,87.6761
2018-07-22,87.6761
2018-07-23,87.6761
2018-07-24,87.6761
2018-07-25,87.6761
2018-07-26,87.6761
2018-07-27,87.6761
2018-07-28,87.6761
2018-07-29,87.6761
2018-07-30,87.6761
2018-07-31,87.6761
2018-08-01,87.6761
2018-08-02,87.6761
2018-08-03,87.6761
2018-08-04,87.6761
2018-08-05,87.6761
2018-08-06,87.6761
2018-08-07,87.6761
2018-08-08,87.6761
2018-08-09,87.6761
2018-08-10,87.6761
2018-08-11,87.6761
2018-08-12,87.6761
2018-08-13,87.6761
2018-08-14,87.6761
2018-08-15,87.6761
2018-08-16,87.6761
2018-08-17,87.6761
2018-08-18,87.6761
2018-08-19,87.6761
2018-08-20,87.6761
2018-08-21,87.6761
2018-08-22,87.6761
2018-08-23,87.6761
2018-08-24,87.6761
2018-08-25,87.6761
2018-08-26,87.6761
2018-08-27,87.6761
2018-08-28,87.6761
2018-08-29,87.6761
2018-08-30,87.6761
2018-08-31,87.6761
2018-09-01,87.6761
2018-09-02,87.6761
2018-09-03,87.6761
2018-09-04,87.6761
2018-09-05,87.6761
2018-09-06,87.6761
2018-09-07,87.6761
2018-09-08,87.6761
2018-09-09,87.6761
2018-09-10,87.6761
2018-09-11,87.6761
2018-09-12,87.6761
2018-09-13,87.6761
2018-09-14,87.6761
2018-09-15,87.6761
2018-09-16,87.6761
2018-09-17,87.6761
2018-09-18,87.6761
2018-09-19,87.6761
2018-09-20,87.6761
2018-09-21,87.6761
2018-09-22,87.6761
2018-09-23,87.6761
2018-09-24,87.6761
2018-09-25,87.6761
2018-09-26,87.6761
2018-09-27,87.6761
2018-09-28,87.6761
2018-09-29,87.6761
2018-09-30,73.8428
2018-10-01,73.8428
2018-10-02,73.8428
2018-10-03,73.8428
2018-10-04,73.8428
2018-10-05,73.8428
2018-10-06,73.8428
2018-10-07,73.8428
2018-10-08,73.8428
2018-10-09,73.8428
2018-10-10,73.8428
2018-10-11,73.8428
2018-10-12,73.8428
2018-10-13,73.8428
2018-10-14,73.8428
2018-10-15,73.8428
2018-10-16,73.8428
2018-10-17,73.8428
2018-10-18,73.8428
2018-10-19,73.8428
2018-10-20,73.8428
2018-10-21,73.8428
2018-10-22,73.8428
2018-10-23,73.8428
2018-10-24,73.8428
2018-10-25,73.8428
2018-10-26,73.8428
2018-10-27,73.8428
2018-10-28,73.8428
2018-10-29,73.8428
2018-10-30,73.8428
2018-10-31,73.8428
2018-11-01,73.8428
2018-11-02,73.8428
2018-11-03,73.8428
2018-11-04,73.8428
2018-11-05,73.8428
2018-11-06,73.8428
2018-11-07,73.8428
2018-11-08,73.8428
2018-11-09,73.8428
2018-11-10,73.8428
2018-11-11,73.8428
2018-11-12,73.8428
2018-11-13,73.8428
2018-11-14,73.8428
2018-11-15,73.8428
2018-11-16,73.8428
2018-11-17,73.8428
2018-11-18,73.8428
2018-11-19,73.8428
2018-11-20,73.8428
2018-11-21,73.8428
2018-11-22,73.8428
2018-11-23,73.8428
2018-11-24,73.8428
2018-11-25,73.8428
2018-11-26,73.8428
2018-11-27,73.8428
2018-11-28,73.8428
2018-11-29,73.8428
2018-11-30,73.8428
2018-12-01,73.8428
2018-12-02,73.8428
2018-12-03,73.8428
2018-12-04,73.8428
2018-12-05,73.8428
2018-12-06,73.8428
2018-12-07,73.8428
2018-12-08,73.8428
2018-12-09,73.8428
2018-12-10,73.8428
2018-12-11,73.8428
2018-12-12,73.8428
2018-12-13,73.8428
2018-12-14,73.8428
2018-12-15,73.8428
2018-12-16,73.8428
2018-12-17,73.8428
2018-12-18,73.8428
2018-12-19,73.8428
2018-12-20,73.8428
2018-12-21,73.8428
2018-12-22,73.8428
2018-12-23,73.8428
2018-12-24,73.8428
2018-12-25,73.8428
2018-12-26,73.8428
2018-12-27,73.8428
2018-12-28,73.8428
2018-12-29,73.8428
2018-12-30,73.8428
2018-12-31,61.8216
2019-01-01,61.8216
2019-01-02,61.8216
2019-01-03,61.8216
2019-01-04,61.8216
2019-01-05,61.8216
2019-01-06,61.8216
2019-01-07,61.8216
2019-01-08,61.8216
2019-01-09,61.8216
2019-01-10,61.8216
2019-01-11,61.8216
2019-01-12,61.8216
2019-01-13,61.8216
2019-01-14,61.8216
2019-01-15,61.8216
2019-01-16,61.8216
2019-01-17,61.8216
2019-01-18,61.8216
2019-01-19,61.8216
2019-01-20,61.8216
2019-01-21,61.8216
2019-01-22,61.8216
2019-01-23,61.8216
2019-01-24,61.8216
2019-01-25,61.8216
2019-01-26,61.8216
2019-01-27,61.8216
2019-01-28,61.8216
2019-01-29,61.8216
2019-01-30,61.8216
2019-01-31,61.8216
2019-02-01,61.8216
2019-02-02,61.8216
2019-02-03,61.8216
2019-02-04,61.8216
2019-02-05,61.8216
2019-02-06,61.8216
2019-02-07,61.8216
2019-02-08,61.8216
2019-02-09,61.8216
2019-02-10,61.8216
2019-02-11,61.8216
2019-02-12,61.8216
2019-02-13,61.8216
2019-02-14,61.8216
2019-02-15,61.8216
2019-02-16,61.8216
2019-02-17,61.8216
2019-02-18,61.8216
2019-02-19,61.8216
2019-02-20,61.8216
2019-02-21,61.8216
2019-02-22,61.8216
2019-02-23,61.8216
2019-02-24,61.8216
2019-02-25,61.8216
2019-02-26,61.8216
2019-02-27,61.8216
2019-02-28,61.8216
2019-03-01,61.8216
2019-03-02,61.8216
2019-03-03,61.8216
2019-03-04,61.8216
2019-03-05,61.8216
2019-03-06,61.8216
2019-03-07,61.8216
2019-03-08,61.8216
2019-03-09,61.8216
2019-03-10,61.8216
2019-03-11,61.8216
2019-03-12,61.8216
2019-03-13,61.8216
2019-03-14,61.8216
2019-03-15,61.8216
2019-03-16,61.8216
2019-03-17,61.8216
2019-03-18,61.8216
2019-03-19,61.8216
2019-03-20,61.8216
2019-03-21,61.8216
2019-03-22,61.8216
2019-03-23,61.8216
2019-03-24,61.8216
2019-03-25,61.8216
2019-03-26,61.8216
2019-03-27,61.8216
2019-03-28,61.8216
2019-03-29,61.8216
2019-03-30,61.8216
2019-03-31,51.1393
2019-04-01,51.1393
2019-04-02,51.1393
2019-04-03,51.1393
2019-04-04,51.1393
2019-04-05,51.1393
2019-04-06,51.1393
2019-04-07,51.1393
2019-04-08,51.1393
2019-04-09,51.1393
2019-04-10,51.1393
2019-04-11,51.1393
2019-04-12,51.1393
2019-04-13,51.1393
2019-04-14,51.1393
2019-04-15,51.1393
2019-04-16,51.1393
2019-04-17,51.1393
2019-04-18,51.1393
2019-04-19,51.1393
2019-04-20,51.1393
2019-04-21,51.1393
2019-04-22,51.1393
2019-04-23,51.1393
2019-04-24,51.1393
2019-04-25,51.1393
2019-04-26,51.1393
2019-04-27,51.1393
2019-04-28,51.1393
2019-04-29,51.1393
2019-04-30,51.1393
2019-05-01,51.1393
2019-05-02,51.1393
2019-05-03,51.1393
2019-05-04,51.1393
2019-05-05,51.1393
2019-05-06,51.1393
2019-05-07,51.1393
2019-05-08,51.1393
2019-05-09,51.1393
2019-05-10,51.1393
2019-05-11,51.1393
2019-05-12,51.1393
2019-05-13,51.1393
2019-05-14,51.1393
2019-05-15,51.1393
2019-05-16,51.1393
2019-05-17,51.1393
2019-05-18,51.1393
2019-05-19,51.1393
2019-05-20,51.1393
2019-05-21,51.1393
2019-05-22,51.1393
2019-05-23,51.1393
2019-05-24,51.1393
2019-05-25,51.1393
2019-05-26,51.1393
2019-05-27,51.1393
2019-05-28,51.1393
2019-05-29,51.1393
2019-05-30,51.1393
2019-05-31,51.1393
2019-06-01,51.1393
2019-06-02,51.1393
2019-06-03,51.1393
2019-06-04,51.1393
2019-06-05,51.1393
2019-06-06,51.1393
2019-06-07,51.1393
2019-06-08,51.1393
2019-06-09,51.1393
2019-06-10,51.1393
2019-06-11,51.1393
2019-06-12,51.1393
2019-06-13,51.1393
2019-06-14,51.1393
2019-06-15,51.1393
2019-06-16,51.1393
2019-06-17,51.1393
2019-06-18,51.1393
2019-06-19,51.1393
2019-06-20,51.1393
2019-06-21,51.1393
2019-06-22,51.1393
2019-06-23,51.1393
2019-06-24,51.1393
2019-06-25,51.1393
2019-06-26,51.1393
2019-06-27,51.1393
2019-06-28,51.1393
2019-06-29,51.1393
2019-06-30,80.5978
2019-07-01,80.5978
2019-07-02,80.5978
2019-07-03,80.5978
2019-07-04,80.5978
2019-07-05,80.5978
2019-07-06,80.5978
2019-07-07,80.5978
2019-07-08,80.5978
2019-07-09,80.5978
2019-07-10,80.5978
2019-07-11,80.5978
2019-07-12,80.5978
2019-07-13,80.5978
2019-07-14,80.5978
2019-07-15,80.5978
2019-07-16,80.5978
2019-07-17,80.5978
2019-07-18,80.5978
2019-07-19,80.5978
2019-07-20,80.5978
2019-07-21,80.5978
2019-07-22,80.5978
2019-07-23,80.5978
2019-07-24,80.5978
2019-07-25,80.5978
2019-07-26,80.5978
2019-07-27,80.5978
2019-07-28,80.5978
2019-07-29,80.5978
2019-07-30,80.5978
2019-07-31,80.5978
2019-08-01,80.5978
2019-08-02,80.5978
2019-08-03,80.5978
2019-08-04,80.5978
2019-08-05,80.5978
2019-08-06,80.5978
2019-08-07,80.5978
2019-08-08,80.5978
2019-08-09,80.5978
2019-08-10,80.5978
2019-08-11,80.5978
2019-08-12,80.5978
2019-08-13,80.5978
2019-08-14,80.5978
2019-08-15,80.5978
2019-08-16,80.5978
2019-08-17,80.5978
2019-08-18,80.5978
2019-08-19,80.5978
2019-08-20,80.5978
2019-08-21,80.5978
2019-08-22,80.5978
2019-08-23,80.5978
2019-08-24,80.5978
2019-08-25,80.5978
2019-08-26,80.5978
