,HOT GR Equity
2019-07-20,48.9953
2019-07-21,48.9953
2019-07-22,48.9953
2019-07-23,48.9953
2019-07-24,48.9953
2019-07-25,48.9953
2019-07-26,48.9953
2019-07-27,48.9953
2019-07-28,48.9953
2019-07-29,48.9953
2019-07-30,48.9953
2019-07-31,48.9953
2019-08-01,48.9953
2019-08-02,48.9953
2019-08-03,48.9953
2019-08-04,48.9953
2019-08-05,48.9953
2019-08-06,48.9953
2019-08-07,48.9953
2019-08-08,48.9953
2019-08-09,48.9953
2019-08-10,48.9953
2019-08-11,48.9953
2019-08-12,48.9953
2019-08-13,48.9953
2019-08-14,48.9953
2019-08-15,48.9953
2019-08-16,48.9953
2019-08-17,48.9953
2019-08-18,48.9953
2019-08-19,48.9953
2019-08-20,48.9953
2019-08-21,48.9953
2019-08-22,48.9953
2019-08-23,48.9953
2019-08-24,48.9953
2019-08-25,48.9953
2019-08-26,48.9953
2019-08-27,48.9953
2019-08-28,48.9953
2019-08-29,48.9953
2019-08-30,48.9953
2019-08-31,48.9953
2019-09-01,48.9953
2019-09-02,48.9953
2019-09-03,48.9953
2019-09-04,48.9953
2019-09-05,48.9953
2019-09-06,48.9953
2019-09-07,48.9953
2019-09-08,48.9953
2019-09-09,48.9953
2019-09-10,48.9953
2019-09-11,48.9953
2019-09-12,48.9953
2019-09-13,48.9953
2019-09-14,48.9953
2019-09-15,48.9953
2019-09-16,48.9953
2019-09-17,48.9953
2019-09-18,48.9953
2019-09-19,48.9953
2019-09-20,48.9953
2019-09-21,48.9953
2019-09-22,48.9953
2019-09-23,48.9953
2019-09-24,48.9953
2019-09-25,48.9953
2019-09-26,48.9953
2019-09-27,48.9953
2019-09-28,48.9953
2019-09-29,48.9953
2019-09-30,42.1059
2019-10-01,42.1059
2019-10-02,42.1059
2019-10-03,42.1059
2019-10-04,42.1059
2019-10-05,42.1059
2019-10-06,42.1059
2019-10-07,42.1059
2019-10-08,42.1059
2019-10-09,42.1059
2019-10-10,42.1059
2019-10-11,42.1059
2019-10-12,42.1059
2019-10-13,42.1059
2019-10-14,42.1059
2019-10-15,42.1059
2019-10-16,42.1059
2019-10-17,42.1059
2019-10-18,42.1059
2019-10-19,42.1059
2019-10-20,42.1059
2019-10-21,42.1059
2019-10-22,42.1059
2019-10-23,42.1059
2019-10-24,42.1059
2019-10-25,42.1059
2019-10-26,42.1059
2019-10-27,42.1059
2019-10-28,42.1059
2019-10-29,42.1059
2019-10-30,42.1059
2019-10-31,42.1059
2019-11-01,42.1059
2019-11-02,42.1059
2019-11-03,42.1059
2019-11-04,42.1059
2019-11-05,42.1059
2019-11-06,42.1059
2019-11-07,42.1059
2019-11-08,42.1059
2019-11-09,42.1059
2019-11-10,42.1059
2019-11-11,42.1059
2019-11-12,42.1059
2019-11-13,42.1059
2019-11-14,42.1059
2019-11-15,42.1059
2019-11-16,42.1059
2019-11-17,42.1059
2019-11-18,42.1059
2019-11-19,42.1059
2019-11-20,42.1059
2019-11-21,42.1059
2019-11-22,42.1059
2019-11-23,42.1059
2019-11-24,42.1059
2019-11-25,42.1059
2019-11-26,42.1059
2019-11-27,42.1059
2019-11-28,42.1059
2019-11-29,42.1059
2019-11-30,42.1059
2019-12-01,42.1059
2019-12-02,42.1059
2019-12-03,42.1059
2019-12-04,42.1059
2019-12-05,42.1059
2019-12-06,42.1059
2019-12-07,42.1059
2019-12-08,42.1059
2019-12-09,42.1059
2019-12-10,42.1059
2019-12-11,42.1059
2019-12-12,42.1059
2019-12-13,42.1059
2019-12-14,42.1059
2019-12-15,42.1059
2019-12-16,42.1059
2019-12-17,42.1059
2019-12-18,42.1059
2019-12-19,42.1059
2019-12-20,42.1059
2019-12-21,42.1059
2019-12-22,42.1059
2019-12-23,42.1059
2019-12-24,42.1059
2019-12-25,42.1059
2019-12-26,42.1059
2019-12-27,42.1059
2019-12-28,42.1059
2019-12-29,42.1059
2019-12-30,42.1059
2019-12-31,-13.1116
2020-01-01,-13.1116
2020-01-02,-13.1116
2020-01-03,-13.1116
2020-01-04,-13.1116
2020-01-05,-13.1116
2020-01-06,-13.1116
2020-01-07,-13.1116
2020-01-08,-13.1116
2020-01-09,-13.1116
2020-01-10,-13.1116
2020-01-11,-13.1116
2020-01-12,-13.1116
2020-01-13,-13.1116
2020-01-14,-13.1116
2020-01-15,-13.1116
2020-01-16,-13.1116
2020-01-17,-13.1116
2020-01-18,-13.1116
2020-01-19,-13.1116
2020-01-20,-13.1116
2020-01-21,-13.1116
2020-01-22,-13.1116
2020-01-23,-13.1116
2020-01-24,-13.1116
2020-01-25,-13.1116
2020-01-26,-13.1116
2020-01-27,-13.1116
2020-01-28,-13.1116
2020-01-29,-13.1116
2020-01-30,-13.1116
2020-01-31,-13.1116
2020-02-01,-13.1116
2020-02-02,-13.1116
2020-02-03,-13.1116
2020-02-04,-13.1116
2020-02-05,-13.1116
2020-02-06,-13.1116
2020-02-07,-13.1116
2020-02-08,-13.1116
2020-02-09,-13.1116
2020-02-10,-13.1116
2020-02-11,-13.1116
2020-02-12,-13.1116
2020-02-13,-13.1116
2020-02-14,-13.1116
2020-02-15,-13.1116
2020-02-16,-13.1116
2020-02-17,-13.1116
2020-02-18,-13.1116
2020-02-19,-13.1116
2020-02-20,-13.1116
2020-02-21,-13.1116
2020-02-22,-13.1116
2020-02-23,-13.1116
2020-02-24,-13.1116
2020-02-25,-13.1116
2020-02-26,-13.1116
2020-02-27,-13.1116
2020-02-28,-13.1116
2020-02-29,-13.1116
2020-03-01,-13.1116
2020-03-02,-13.1116
2020-03-03,-13.1116
2020-03-04,-13.1116
2020-03-05,-13.1116
2020-03-06,-13.1116
2020-03-07,-13.1116
2020-03-08,-13.1116
2020-03-09,-13.1116
2020-03-10,-13.1116
2020-03-11,-13.1116
2020-03-12,-13.1116
2020-03-13,-13.1116
2020-03-14,-13.1116
2020-03-15,-13.1116
2020-03-16,-13.1116
2020-03-17,-13.1116
2020-03-18,-13.1116
2020-03-19,-13.1116
2020-03-20,-13.1116
2020-03-21,-13.1116
2020-03-22,-13.1116
2020-03-23,-13.1116
2020-03-24,-13.1116
2020-03-25,-13.1116
2020-03-26,-13.1116
2020-03-27,-13.1116
2020-03-28,-13.1116
2020-03-29,-13.1116
2020-03-30,-13.1116
2020-03-31,-13.7504
2020-04-01,-13.7504
2020-04-02,-13.7504
2020-04-03,-13.7504
2020-04-04,-13.7504
2020-04-05,-13.7504
2020-04-06,-13.7504
2020-04-07,-13.7504
2020-04-08,-13.7504
2020-04-09,-13.7504
2020-04-10,-13.7504
2020-04-11,-13.7504
2020-04-12,-13.7504
2020-04-13,-13.7504
2020-04-14,-13.7504
2020-04-15,-13.7504
2020-04-16,-13.7504
2020-04-17,-13.7504
2020-04-18,-13.7504
2020-04-19,-13.7504
2020-04-20,-13.7504
2020-04-21,-13.7504
2020-04-22,-13.7504
2020-04-23,-13.7504
2020-04-24,-13.7504
2020-04-25,-13.7504
2020-04-26,-13.7504
2020-04-27,-13.7504
2020-04-28,-13.7504
2020-04-29,-13.7504
2020-04-30,-13.7504
2020-05-01,-13.7504
2020-05-02,-13.7504
2020-05-03,-13.7504
2020-05-04,-13.7504
2020-05-05,-13.7504
2020-05-06,-13.7504
2020-05-07,-13.7504
2020-05-08,-13.7504
2020-05-09,-13.7504
2020-05-10,-13.7504
2020-05-11,-13.7504
2020-05-12,-13.7504
2020-05-13,-13.7504
2020-05-14,-13.7504
2020-05-15,-13.7504
2020-05-16,-13.7504
2020-05-17,-13.7504
2020-05-18,-13.7504
2020-05-19,-13.7504
2020-05-20,-13.7504
2020-05-21,-13.7504
2020-05-22,-13.7504
2020-05-23,-13.7504
2020-05-24,-13.7504
2020-05-25,-13.7504
2020-05-26,-13.7504
2020-05-27,-13.7504
2020-05-28,-13.7504
2020-05-29,-13.7504
2020-05-30,-13.7504
2020-05-31,-13.7504
2020-06-01,-13.7504
2020-06-02,-13.7504
2020-06-03,-13.7504
2020-06-04,-13.7504
2020-06-05,-13.7504
2020-06-06,-13.7504
2020-06-07,-13.7504
2020-06-08,-13.7504
2020-06-09,-13.7504
2020-06-10,-13.7504
2020-06-11,-13.7504
2020-06-12,-13.7504
2020-06-13,-13.7504
2020-06-14,-13.7504
2020-06-15,-13.7504
2020-06-16,-13.7504
2020-06-17,-13.7504
2020-06-18,-13.7504
2020-06-19,-13.7504
2020-06-20,-13.7504
2020-06-21,-13.7504
2020-06-22,-13.7504
2020-06-23,-13.7504
2020-06-24,-13.7504
2020-06-25,-13.7504
2020-06-26,-13.7504
2020-06-27,-13.7504
2020-06-28,-13.7504
2020-06-29,-13.7504
2020-06-30,-23.2971
2020-07-01,-23.2971
2020-07-02,-23.2971
2020-07-03,-23.2971
2020-07-04,-23.2971
2020-07-05,-23.2971
2020-07-06,-23.2971
2020-07-07,-23.2971
2020-07-08,-23.2971
2020-07-09,-23.2971
2020-07-10,-23.2971
2020-07-11,-23.2971
2020-07-12,-23.2971
2020-07-13,-23.2971
2020-07-14,-23.2971
2020-07-15,-23.2971
2020-07-16,-23.2971
2020-07-17,-23.2971
2020-07-18,-23.2971
2020-07-19,-23.2971
2020-07-20,-23.2971
2020-07-21,-23.2971
2020-07-22,-23.2971
2020-07-23,-23.2971
2020-07-24,-23.2971
2020-07-25,-23.2971
2020-07-26,-23.2971
2020-07-27,-23.2971
2020-07-28,-23.2971
2020-07-29,-23.2971
2020-07-30,-23.2971
2020-07-31,-23.2971
2020-08-01,-23.2971
2020-08-02,-23.2971
2020-08-03,-23.2971
2020-08-04,-23.2971
2020-08-05,-23.2971
2020-08-06,-23.2971
2020-08-07,-23.2971
2020-08-08,-23.2971
2020-08-09,-23.2971
2020-08-10,-23.2971
2020-08-11,-23.2971
2020-08-12,-23.2971
2020-08-13,-23.2971
2020-08-14,-23.2971
2020-08-15,-23.2971
2020-08-16,-23.2971
2020-08-17,-23.2971
2020-08-18,-23.2971
2020-08-19,-23.2971
2020-08-20,-23.2971
2020-08-21,-23.2971
2020-08-22,-23.2971
2020-08-23,-23.2971
2020-08-24,-23.2971
2020-08-25,-23.2971
2020-08-26,-23.2971
2020-08-27,-23.2971
2020-08-28,-23.2971
2020-08-29,-23.2971
2020-08-30,-23.2971
2020-08-31,-23.2971
2020-09-01,-23.2971
2020-09-02,-23.2971
2020-09-03,-23.2971
2020-09-04,-23.2971
2020-09-05,-23.2971
2020-09-06,-23.2971
2020-09-07,-23.2971
2020-09-08,-23.2971
2020-09-09,-23.2971
2020-09-10,-23.2971
2020-09-11,-23.2971
2020-09-12,-23.2971
2020-09-13,-23.2971
2020-09-14,-23.2971
2020-09-15,-23.2971
2020-09-16,-23.2971
2020-09-17,-23.2971
2020-09-18,-23.2971
2020-09-19,-23.2971
2020-09-20,-23.2971
2020-09-21,-23.2971
2020-09-22,-23.2971
2020-09-23,-23.2971
2020-09-24,-23.2971
2020-09-25,-23.2971
2020-09-26,-23.2971
2020-09-27,-23.2971
2020-09-28,-23.2971
2020-09-29,-23.2971
2020-09-30,-25.4646
2020-10-01,-25.4646
2020-10-02,-25.4646
2020-10-03,-25.4646
2020-10-04,-25.4646
2020-10-05,-25.4646
2020-10-06,-25.4646
2020-10-07,-25.4646
2020-10-08,-25.4646
2020-10-09,-25.4646
2020-10-10,-25.4646
2020-10-11,-25.4646
2020-10-12,-25.4646
2020-10-13,-25.4646
2020-10-14,-25.4646
2020-10-15,-25.4646
2020-10-16,-25.4646
2020-10-17,-25.4646
2020-10-18,-25.4646
2020-10-19,-25.4646
2020-10-20,-25.4646
2020-10-21,-25.4646
2020-10-22,-25.4646
2020-10-23,-25.4646
2020-10-24,-25.4646
2020-10-25,-25.4646
2020-10-26,-25.4646
2020-10-27,-25.4646
2020-10-28,-25.4646
2020-10-29,-25.4646
2020-10-30,-25.4646
2020-10-31,-25.4646
2020-11-01,-25.4646
2020-11-02,-25.4646
2020-11-03,-25.4646
2020-11-04,-25.4646
2020-11-05,-25.4646
2020-11-06,-25.4646
2020-11-07,-25.4646
2020-11-08,-25.4646
2020-11-09,-25.4646
2020-11-10,-25.4646
2020-11-11,-25.4646
2020-11-12,-25.4646
2020-11-13,-25.4646
2020-11-14,-25.4646
2020-11-15,-25.4646
2020-11-16,-25.4646
2020-11-17,-25.4646
2020-11-18,-25.4646
2020-11-19,-25.4646
2020-11-20,-25.4646
2020-11-21,-25.4646
2020-11-22,-25.4646
2020-11-23,-25.4646
2020-11-24,-25.4646
2020-11-25,-25.4646
2020-11-26,-25.4646
2020-11-27,-25.4646
2020-11-28,-25.4646
2020-11-29,-25.4646
2020-11-30,-25.4646
2020-12-01,-25.4646
2020-12-02,-25.4646
2020-12-03,-25.4646
2020-12-04,-25.4646
2020-12-05,-25.4646
2020-12-06,-25.4646
2020-12-07,-25.4646
2020-12-08,-25.4646
2020-12-09,-25.4646
2020-12-10,-25.4646
2020-12-11,-25.4646
2020-12-12,-25.4646
2020-12-13,-25.4646
2020-12-14,-25.4646
2020-12-15,-25.4646
2020-12-16,-25.4646
2020-12-17,-25.4646
2020-12-18,-25.4646
2020-12-19,-25.4646
2020-12-20,-25.4646
2020-12-21,-25.4646
2020-12-22,-25.4646
2020-12-23,-25.4646
2020-12-24,-25.4646
2020-12-25,-25.4646
2020-12-26,-25.4646
2020-12-27,-25.4646
2020-12-28,-25.4646
2020-12-29,-25.4646
2020-12-30,-25.4646
2020-12-31,43.7057
2021-01-01,43.7057
2021-01-02,43.7057
2021-01-03,43.7057
2021-01-04,43.7057
2021-01-05,43.7057
2021-01-06,43.7057
2021-01-07,43.7057
2021-01-08,43.7057
2021-01-09,43.7057
2021-01-10,43.7057
2021-01-11,43.7057
2021-01-12,43.7057
2021-01-13,43.7057
2021-01-14,43.7057
2021-01-15,43.7057
2021-01-16,43.7057
2021-01-17,43.7057
2021-01-18,43.7057
2021-01-19,43.7057
2021-01-20,43.7057
2021-01-21,43.7057
2021-01-22,43.7057
2021-01-23,43.7057
2021-01-24,43.7057
2021-01-25,43.7057
2021-01-26,43.7057
2021-01-27,43.7057
2021-01-28,43.7057
2021-01-29,43.7057
2021-01-30,43.7057
2021-01-31,43.7057
2021-02-01,43.7057
2021-02-02,43.7057
2021-02-03,43.7057
2021-02-04,43.7057
2021-02-05,43.7057
2021-02-06,43.7057
2021-02-07,43.7057
2021-02-08,43.7057
2021-02-09,43.7057
2021-02-10,43.7057
2021-02-11,43.7057
2021-02-12,43.7057
2021-02-13,43.7057
2021-02-14,43.7057
2021-02-15,43.7057
2021-02-16,43.7057
2021-02-17,43.7057
2021-02-18,43.7057
2021-02-19,43.7057
2021-02-20,43.7057
2021-02-21,43.7057
2021-02-22,43.7057
2021-02-23,43.7057
2021-02-24,43.7057
2021-02-25,43.7057
2021-02-26,43.7057
2021-02-27,43.7057
2021-02-28,43.7057
2021-03-01,43.7057
2021-03-02,43.7057
2021-03-03,43.7057
2021-03-04,43.7057
2021-03-05,43.7057
2021-03-06,43.7057
2021-03-07,43.7057
2021-03-08,43.7057
2021-03-09,43.7057
2021-03-10,43.7057
2021-03-11,43.7057
2021-03-12,43.7057
2021-03-13,43.7057
2021-03-14,43.7057
2021-03-15,43.7057
2021-03-16,43.7057
2021-03-17,43.7057
2021-03-18,43.7057
2021-03-19,43.7057
2021-03-20,43.7057
2021-03-21,43.7057
2021-03-22,43.7057
2021-03-23,43.7057
2021-03-24,43.7057
2021-03-25,43.7057
2021-03-26,43.7057
2021-03-27,43.7057
2021-03-28,43.7057
2021-03-29,43.7057
2021-03-30,43.7057
2021-03-31,38.5215
2021-04-01,38.5215
2021-04-02,38.5215
2021-04-03,38.5215
2021-04-04,38.5215
2021-04-05,38.5215
2021-04-06,38.5215
2021-04-07,38.5215
2021-04-08,38.5215
2021-04-09,38.5215
2021-04-10,38.5215
2021-04-11,38.5215
2021-04-12,38.5215
2021-04-13,38.5215
2021-04-14,38.5215
2021-04-15,38.5215
2021-04-16,38.5215
2021-04-17,38.5215
2021-04-18,38.5215
2021-04-19,38.5215
2021-04-20,38.5215
2021-04-21,38.5215
2021-04-22,38.5215
2021-04-23,38.5215
2021-04-24,38.5215
2021-04-25,38.5215
2021-04-26,38.5215
2021-04-27,38.5215
2021-04-28,38.5215
2021-04-29,38.5215
2021-04-30,38.5215
2021-05-01,38.5215
2021-05-02,38.5215
2021-05-03,38.5215
2021-05-04,38.5215
2021-05-05,38.5215
2021-05-06,38.5215
2021-05-07,38.5215
2021-05-08,38.5215
2021-05-09,38.5215
2021-05-10,38.5215
2021-05-11,38.5215
2021-05-12,38.5215
2021-05-13,38.5215
2021-05-14,38.5215
2021-05-15,38.5215
2021-05-16,38.5215
2021-05-17,38.5215
2021-05-18,38.5215
2021-05-19,38.5215
2021-05-20,38.5215
2021-05-21,38.5215
2021-05-22,38.5215
2021-05-23,38.5215
2021-05-24,38.5215
2021-05-25,38.5215
2021-05-26,38.5215
2021-05-27,38.5215
2021-05-28,38.5215
2021-05-29,38.5215
2021-05-30,38.5215
2021-05-31,38.5215
2021-06-01,38.5215
2021-06-02,38.5215
2021-06-03,38.5215
2021-06-04,38.5215
2021-06-05,38.5215
2021-06-06,38.5215
2021-06-07,38.5215
2021-06-08,38.5215
2021-06-09,38.5215
2021-06-10,38.5215
2021-06-11,38.5215
2021-06-12,38.5215
2021-06-13,38.5215
2021-06-14,38.5215
2021-06-15,38.5215
2021-06-16,38.5215
2021-06-17,38.5215
2021-06-18,38.5215
2021-06-19,38.5215
2021-06-20,38.5215
2021-06-21,38.5215
2021-06-22,38.5215
2021-06-23,38.5215
2021-06-24,38.5215
2021-06-25,38.5215
2021-06-26,38.5215
2021-06-27,38.5215
2021-06-28,38.5215
2021-06-29,38.5215
2021-06-30,57.1429
2021-07-01,57.1429
2021-07-02,57.1429
2021-07-03,57.1429
2021-07-04,57.1429
2021-07-05,57.1429
2021-07-06,57.1429
2021-07-07,57.1429
2021-07-08,57.1429
2021-07-09,57.1429
2021-07-10,57.1429
2021-07-11,57.1429
2021-07-12,57.1429
2021-07-13,57.1429
2021-07-14,57.1429
2021-07-15,57.1429
2021-07-16,57.1429
2021-07-17,57.1429
2021-07-18,57.1429
2021-07-19,57.1429
2021-07-20,57.1429
2021-07-21,57.1429
2021-07-22,57.1429
2021-07-23,57.1429
2021-07-24,57.1429
2021-07-25,57.1429
2021-07-26,57.1429
2021-07-27,57.1429
2021-07-28,57.1429
2021-07-29,57.1429
2021-07-30,57.1429
2021-07-31,57.1429
2021-08-01,57.1429
2021-08-02,57.1429
2021-08-03,57.1429
2021-08-04,57.1429
2021-08-05,57.1429
2021-08-06,57.1429
2021-08-07,57.1429
2021-08-08,57.1429
2021-08-09,57.1429
2021-08-10,57.1429
2021-08-11,57.1429
2021-08-12,57.1429
2021-08-13,57.1429
2021-08-14,57.1429
2021-08-15,57.1429
2021-08-16,57.1429
2021-08-17,57.1429
2021-08-18,57.1429
2021-08-19,57.1429
2021-08-20,57.1429
2021-08-21,57.1429
2021-08-22,57.1429
2021-08-23,57.1429
2021-08-24,57.1429
2021-08-25,57.1429
2021-08-26,57.1429
2021-08-27,57.1429
2021-08-28,57.1429
2021-08-29,57.1429
2021-08-30,57.1429
2021-08-31,57.1429
2021-09-01,57.1429
2021-09-02,57.1429
2021-09-03,57.1429
2021-09-04,57.1429
2021-09-05,57.1429
2021-09-06,57.1429
2021-09-07,57.1429
2021-09-08,57.1429
2021-09-09,57.1429
2021-09-10,57.1429
2021-09-11,57.1429
2021-09-12,57.1429
2021-09-13,57.1429
2021-09-14,57.1429
2021-09-15,57.1429
2021-09-16,57.1429
2021-09-17,57.1429
2021-09-18,57.1429
2021-09-19,57.1429
2021-09-20,57.1429
2021-09-21,57.1429
2021-09-22,57.1429
2021-09-23,57.1429
2021-09-24,57.1429
2021-09-25,57.1429
2021-09-26,57.1429
2021-09-27,57.1429
2021-09-28,57.1429
2021-09-29,57.1429
2021-09-30,49.6928
2021-10-01,49.6928
2021-10-02,49.6928
2021-10-03,49.6928
2021-10-04,49.6928
2021-10-05,49.6928
2021-10-06,49.6928
2021-10-07,49.6928
2021-10-08,49.6928
2021-10-09,49.6928
2021-10-10,49.6928
2021-10-11,49.6928
2021-10-12,49.6928
2021-10-13,49.6928
2021-10-14,49.6928
2021-10-15,49.6928
2021-10-16,49.6928
2021-10-17,49.6928
2021-10-18,49.6928
2021-10-19,49.6928
2021-10-20,49.6928
2021-10-21,49.6928
2021-10-22,49.6928
2021-10-23,49.6928
2021-10-24,49.6928
2021-10-25,49.6928
2021-10-26,49.6928
2021-10-27,49.6928
2021-10-28,49.6928
2021-10-29,49.6928
2021-10-30,49.6928
2021-10-31,49.6928
2021-11-01,49.6928
2021-11-02,49.6928
2021-11-03,49.6928
2021-11-04,49.6928
2021-11-05,49.6928
2021-11-06,49.6928
2021-11-07,49.6928
2021-11-08,49.6928
2021-11-09,49.6928
2021-11-10,49.6928
2021-11-11,49.6928
2021-11-12,49.6928
2021-11-13,49.6928
2021-11-14,49.6928
2021-11-15,49.6928
2021-11-16,49.6928
2021-11-17,49.6928
2021-11-18,49.6928
2021-11-19,49.6928
2021-11-20,49.6928
2021-11-21,49.6928
2021-11-22,49.6928
2021-11-23,49.6928
2021-11-24,49.6928
2021-11-25,49.6928
2021-11-26,49.6928
2021-11-27,49.6928
2021-11-28,49.6928
2021-11-29,49.6928
2021-11-30,49.6928
2021-12-01,49.6928
2021-12-02,49.6928
2021-12-03,49.6928
2021-12-04,49.6928
2021-12-05,49.6928
2021-12-06,49.6928
2021-12-07,49.6928
2021-12-08,49.6928
2021-12-09,49.6928
2021-12-10,49.6928
2021-12-11,49.6928
2021-12-12,49.6928
2021-12-13,49.6928
2021-12-14,49.6928
2021-12-15,49.6928
2021-12-16,49.6928
2021-12-17,49.6928
2021-12-18,49.6928
2021-12-19,49.6928
2021-12-20,49.6928
2021-12-21,49.6928
2021-12-22,49.6928
2021-12-23,49.6928
2021-12-24,49.6928
2021-12-25,49.6928
2021-12-26,49.6928
2021-12-27,49.6928
2021-12-28,49.6928
2021-12-29,49.6928
2021-12-30,49.6928
2021-12-31,28.277
2022-01-01,28.277
2022-01-02,28.277
2022-01-03,28.277
2022-01-04,28.277
2022-01-05,28.277
2022-01-06,28.277
2022-01-07,28.277
2022-01-08,28.277
2022-01-09,28.277
2022-01-10,28.277
2022-01-11,28.277
2022-01-12,28.277
2022-01-13,28.277
2022-01-14,28.277
2022-01-15,28.277
2022-01-16,28.277
2022-01-17,28.277
2022-01-18,28.277
2022-01-19,28.277
2022-01-20,28.277
2022-01-21,28.277
2022-01-22,28.277
2022-01-23,28.277
2022-01-24,28.277
2022-01-25,28.277
2022-01-26,28.277
2022-01-27,28.277
2022-01-28,28.277
2022-01-29,28.277
2022-01-30,28.277
2022-01-31,28.277
2022-02-01,28.277
2022-02-02,28.277
2022-02-03,28.277
2022-02-04,28.277
2022-02-05,28.277
2022-02-06,28.277
2022-02-07,28.277
2022-02-08,28.277
2022-02-09,28.277
2022-02-10,28.277
2022-02-11,28.277
2022-02-12,28.277
2022-02-13,28.277
2022-02-14,28.277
2022-02-15,28.277
2022-02-16,28.277
2022-02-17,28.277
2022-02-18,28.277
2022-02-19,28.277
2022-02-20,28.277
2022-02-21,28.277
2022-02-22,28.277
2022-02-23,28.277
2022-02-24,28.277
2022-02-25,28.277
2022-02-26,28.277
2022-02-27,28.277
2022-02-28,28.277
2022-03-01,28.277
2022-03-02,28.277
2022-03-03,28.277
2022-03-04,28.277
2022-03-05,28.277
2022-03-06,28.277
2022-03-07,28.277
2022-03-08,28.277
2022-03-09,28.277
2022-03-10,28.277
2022-03-11,28.277
2022-03-12,28.277
2022-03-13,28.277
2022-03-14,28.277
2022-03-15,28.277
2022-03-16,28.277
2022-03-17,28.277
2022-03-18,28.277
2022-03-19,28.277
2022-03-20,28.277
2022-03-21,28.277
2022-03-22,28.277
2022-03-23,28.277
2022-03-24,28.277
2022-03-25,28.277
2022-03-26,28.277
2022-03-27,28.277
2022-03-28,28.277
2022-03-29,28.277
2022-03-30,28.277
2022-03-31,28.1685
2022-04-01,28.1685
2022-04-02,28.1685
2022-04-03,28.1685
2022-04-04,28.1685
2022-04-05,28.1685
2022-04-06,28.1685
2022-04-07,28.1685
2022-04-08,28.1685
2022-04-09,28.1685
2022-04-10,28.1685
2022-04-11,28.1685
2022-04-12,28.1685
2022-04-13,28.1685
2022-04-14,28.1685
2022-04-15,28.1685
2022-04-16,28.1685
2022-04-17,28.1685
2022-04-18,28.1685
2022-04-19,28.1685
2022-04-20,28.1685
2022-04-21,28.1685
2022-04-22,28.1685
2022-04-23,28.1685
2022-04-24,28.1685
2022-04-25,28.1685
2022-04-26,28.1685
2022-04-27,28.1685
2022-04-28,28.1685
2022-04-29,28.1685
2022-04-30,28.1685
2022-05-01,28.1685
2022-05-02,28.1685
2022-05-03,28.1685
2022-05-04,28.1685
2022-05-05,28.1685
2022-05-06,28.1685
2022-05-07,28.1685
2022-05-08,28.1685
2022-05-09,28.1685
2022-05-10,28.1685
2022-05-11,28.1685
2022-05-12,28.1685
2022-05-13,28.1685
2022-05-14,28.1685
2022-05-15,28.1685
2022-05-16,28.1685
2022-05-17,28.1685
2022-05-18,28.1685
2022-05-19,28.1685
2022-05-20,28.1685
2022-05-21,28.1685
2022-05-22,28.1685
2022-05-23,28.1685
2022-05-24,28.1685
2022-05-25,28.1685
2022-05-26,28.1685
2022-05-27,28.1685
2022-05-28,28.1685
2022-05-29,28.1685
2022-05-30,28.1685
2022-05-31,28.1685
2022-06-01,28.1685
2022-06-02,28.1685
2022-06-03,28.1685
2022-06-04,28.1685
2022-06-05,28.1685
2022-06-06,28.1685
2022-06-07,28.1685
2022-06-08,28.1685
2022-06-09,28.1685
2022-06-10,28.1685
2022-06-11,28.1685
2022-06-12,28.1685
2022-06-13,28.1685
2022-06-14,28.1685
2022-06-15,28.1685
2022-06-16,28.1685
2022-06-17,28.1685
2022-06-18,28.1685
2022-06-19,28.1685
2022-06-20,28.1685
2022-06-21,28.1685
2022-06-22,28.1685
2022-06-23,28.1685
2022-06-24,28.1685
2022-06-25,28.1685
2022-06-26,28.1685
2022-06-27,28.1685
2022-06-28,28.1685
2022-06-29,28.1685
2022-06-30,30.2465
2022-07-01,30.2465
2022-07-02,30.2465
2022-07-03,30.2465
2022-07-04,30.2465
2022-07-05,30.2465
2022-07-06,30.2465
2022-07-07,30.2465
2022-07-08,30.2465
2022-07-09,30.2465
2022-07-10,30.2465
2022-07-11,30.2465
2022-07-12,30.2465
2022-07-13,30.2465
2022-07-14,30.2465
2022-07-15,30.2465
2022-07-16,30.2465
2022-07-17,30.2465
2022-07-18,30.2465
2022-07-19,30.2465
2022-07-20,30.2465
2022-07-21,30.2465
2022-07-22,30.2465
2022-07-23,30.2465
2022-07-24,30.2465
2022-07-25,30.2465
2022-07-26,30.2465
2022-07-27,30.2465
2022-07-28,30.2465
2022-07-29,30.2465
2022-07-30,30.2465
2022-07-31,30.2465
2022-08-01,30.2465
2022-08-02,30.2465
2022-08-03,30.2465
2022-08-04,30.2465
2022-08-05,30.2465
2022-08-06,30.2465
2022-08-07,30.2465
2022-08-08,30.2465
2022-08-09,30.2465
2022-08-10,30.2465
2022-08-11,30.2465
2022-08-12,30.2465
2022-08-13,30.2465
2022-08-14,30.2465
2022-08-15,30.2465
2022-08-16,30.2465
2022-08-17,30.2465
2022-08-18,30.2465
2022-08-19,30.2465
2022-08-20,30.2465
2022-08-21,30.2465
2022-08-22,30.2465
2022-08-23,30.2465
2022-08-24,30.2465
2022-08-25,30.2465
2022-08-26,30.2465
2022-08-27,30.2465
2022-08-28,30.2465
2022-08-29,30.2465
2022-08-30,30.2465
2022-08-31,30.2465
2022-09-01,30.2465
2022-09-02,30.2465
2022-09-03,30.2465
