,REL LN Equity
2020-06-08,14.137
2020-06-09,13.942
2020-06-10,14.055
2020-06-11,13.718
2020-06-12,13.703
2020-06-13,13.703
2020-06-14,13.703
2020-06-15,13.685
2020-06-16,14.066
2020-06-17,14.182
2020-06-18,14.081
2020-06-19,14.309
2020-06-20,14.309
2020-06-21,14.309
2020-06-22,14.241
2020-06-23,14.342
2020-06-24,13.886
2020-06-25,13.995
2020-06-26,14.144
2020-06-27,14.144
2020-06-28,14.144
2020-06-29,14.223
2020-06-30,13.972
2020-07-01,13.961
2020-07-02,13.984
2020-07-03,13.812
2020-07-04,13.812
2020-07-05,13.812
2020-07-06,14.107
2020-07-07,15.566
2020-07-08,15.407
2020-07-09,15.134
2020-07-10,15.16
2020-07-11,15.16
2020-07-12,15.16
2020-07-13,15.185
2020-07-14,14.984
2020-07-15,15.248
2020-07-16,15.067
2020-07-17,15.168
2020-07-18,15.168
2020-07-19,15.168
2020-07-20,14.959
2020-07-21,14.925
2020-07-22,14.779
2020-07-23,13.268
2020-07-24,13.053
2020-07-25,13.053
2020-07-26,13.053
2020-07-27,12.885
2020-07-28,12.951
2020-07-29,12.885
2020-07-30,12.666
2020-07-31,12.477
2020-08-01,12.477
2020-08-02,12.477
2020-08-03,12.886
2020-08-04,12.62
2020-08-05,12.902
2020-08-06,12.971
2020-08-07,13.157
2020-08-08,13.157
2020-08-09,13.157
2020-08-10,13.079
2020-08-11,13.334
2020-08-12,13.724
2020-08-13,13.651
2020-08-14,13.303
2020-08-15,13.303
2020-08-16,13.303
2020-08-17,13.415
2020-08-18,13.3
2020-08-19,13.443
2020-08-20,13.3
2020-08-21,13.35
2020-08-22,13.35
2020-08-23,13.35
2020-08-24,13.543
2020-08-25,13.388
2020-08-26,13.303
2020-08-27,13.284
2020-08-28,13.153
2020-08-29,13.153
2020-08-30,13.153
2020-08-31,13.153
2020-09-01,12.875
2020-09-02,13.323
2020-09-03,13.269
2020-09-04,13.091
2020-09-05,13.091
2020-09-06,13.091
2020-09-07,13.473
2020-09-08,13.609
2020-09-09,13.829
2020-09-10,13.829
2020-09-11,13.902
2020-09-12,13.902
2020-09-13,13.902
2020-09-14,13.875
2020-09-15,13.96
2020-09-16,13.929
2020-09-17,13.821
2020-09-18,13.906
2020-09-19,13.906
2020-09-20,13.906
2020-09-21,13.226
2020-09-22,13.114
2020-09-23,13.489
2020-09-24,13.106
2020-09-25,13.388
2020-09-26,13.388
2020-09-27,13.388
2020-09-28,13.412
2020-09-29,13.315
2020-09-30,13.334
2020-10-01,13.307
2020-10-02,13.497
2020-10-03,13.497
2020-10-04,13.497
2020-10-05,13.608
2020-10-06,13.375
2020-10-07,12.98
2020-10-08,13.023
2020-10-09,13.112
2020-10-10,13.112
2020-10-11,13.112
2020-10-12,13.19
2020-10-13,13.276
2020-10-14,13.113
2020-10-15,12.833
2020-10-16,13.291
2020-10-17,13.291
2020-10-18,13.291
2020-10-19,13.066
2020-10-20,13.233
2020-10-21,12.845
2020-10-22,12.716
2020-10-23,13.119
2020-10-24,13.119
2020-10-25,13.119
2020-10-26,13.594
2020-10-27,13.56
2020-10-28,13.238
2020-10-29,13.031
2020-10-30,12.921
2020-10-31,12.921
2020-11-01,12.921
2020-11-02,13.268
2020-11-03,13.733
2020-11-04,13.729
2020-11-05,14.19
2020-11-06,14.177
2020-11-07,14.177
2020-11-08,14.177
2020-11-09,15.535
2020-11-10,15.252
2020-11-11,15.294
2020-11-12,15.357
2020-11-13,14.985
2020-11-14,14.985
2020-11-15,14.985
2020-11-16,14.85
2020-11-17,14.482
2020-11-18,14.45
2020-11-19,14.813
2020-11-20,14.863
2020-11-21,14.863
2020-11-22,14.863
2020-11-23,14.701
2020-11-24,14.551
2020-11-25,14.546
2020-11-26,14.509
2020-11-27,14.525
2020-11-28,14.525
2020-11-29,14.525
2020-11-30,14.571
2020-12-01,14.659
2020-12-02,14.738
2020-12-03,14.642
2020-12-04,14.617
2020-12-05,14.617
2020-12-06,14.617
2020-12-07,14.905
2020-12-08,14.976
2020-12-09,15.047
2020-12-10,15.188
2020-12-11,15.18
2020-12-12,15.18
2020-12-13,15.18
2020-12-14,14.967
2020-12-15,14.763
2020-12-16,14.855
2020-12-17,14.88
2020-12-18,15.017
2020-12-19,15.017
2020-12-20,15.017
2020-12-21,14.867
2020-12-22,14.947
2020-12-23,14.851
2020-12-24,14.947
2020-12-25,14.947
2020-12-26,14.947
2020-12-27,14.947
2020-12-28,14.947
2020-12-29,15.372
2020-12-30,15.13
2020-12-31,14.947
2021-01-01,14.947
2021-01-02,14.947
2021-01-03,14.947
2021-01-04,15.326
2021-01-05,15.151
2021-01-06,15.851
2021-01-07,15.568
2021-01-08,15.735
2021-01-09,15.735
2021-01-10,15.735
2021-01-11,15.576
2021-01-12,15.222
2021-01-13,15.134
2021-01-14,15.247
2021-01-15,15.222
2021-01-16,15.222
2021-01-17,15.222
2021-01-18,15.18
2021-01-19,15.255
2021-01-20,15.322
2021-01-21,15.226
2021-01-22,15.644
2021-01-23,15.644
2021-01-24,15.644
2021-01-25,15.623
2021-01-26,15.661
2021-01-27,15.54
2021-01-28,15.536
2021-01-29,15.291
2021-01-30,15.291
2021-01-31,15.291
2021-02-01,15.565
2021-02-02,15.729
2021-02-03,15.598
2021-02-04,15.674
2021-02-05,15.383
2021-02-06,15.383
2021-02-07,15.383
2021-02-08,15.434
2021-02-09,15.164
2021-02-10,14.957
2021-02-11,15.396
2021-02-12,15.732
2021-02-13,15.732
2021-02-14,15.732
2021-02-15,15.77
2021-02-16,15.715
2021-02-17,15.424
2021-02-18,15.239
2021-02-19,14.838
2021-02-20,14.838
2021-02-21,14.838
2021-02-22,14.657
2021-02-23,14.59
2021-02-24,14.442
2021-02-25,14.518
2021-02-26,14.265
2021-02-27,14.265
2021-02-28,14.265
2021-03-01,14.366
2021-03-02,14.366
2021-03-03,14.434
2021-03-04,14.484
2021-03-05,14.316
2021-03-06,14.316
2021-03-07,14.316
2021-03-08,14.366
2021-03-09,14.527
2021-03-10,14.543
2021-03-11,14.598
2021-03-12,14.518
2021-03-13,14.518
2021-03-14,14.518
2021-03-15,14.619
2021-03-16,14.674
2021-03-17,14.885
2021-03-18,14.986
2021-03-19,15.041
2021-03-20,15.041
2021-03-21,15.041
2021-03-22,14.961
2021-03-23,15.133
2021-03-24,15.167
2021-03-25,15.361
2021-03-26,15.23
2021-03-27,15.23
2021-03-28,15.23
2021-03-29,15.395
2021-03-30,15.348
2021-03-31,15.332
2021-04-01,15.466
2021-04-02,15.466
2021-04-03,15.466
2021-04-04,15.466
2021-04-05,15.466
2021-04-06,15.69
2021-04-07,15.817
2021-04-08,16.038
2021-04-09,16.088
2021-04-10,16.088
2021-04-11,16.088
2021-04-12,16.092
2021-04-13,16.071
2021-04-14,16.181
2021-04-15,16.257
2021-04-16,16.299
2021-04-17,16.299
2021-04-18,16.299
2021-04-19,16.21
2021-04-20,16.147
2021-04-21,16.164
2021-04-22,16.235
2021-04-23,16.176
2021-04-24,16.176
2021-04-25,16.176
2021-04-26,16.093
2021-04-27,16.085
2021-04-28,16.072
2021-04-29,15.902
2021-04-30,15.948
2021-05-01,15.948
2021-05-02,15.948
2021-05-03,15.948
2021-05-04,15.766
2021-05-05,15.999
2021-05-06,16.114
2021-05-07,16.233
2021-05-08,16.233
2021-05-09,16.233
2021-05-10,15.889
2021-05-11,15.384
2021-05-12,15.414
2021-05-13,15.482
2021-05-14,15.77
2021-05-15,15.77
2021-05-16,15.77
2021-05-17,15.694
2021-05-18,15.66
2021-05-19,15.605
2021-05-20,15.897
2021-05-21,15.889
2021-05-22,15.889
2021-05-23,15.889
2021-05-24,15.987
2021-05-25,15.982
2021-05-26,15.872
2021-05-27,15.6
2021-05-28,15.605
2021-05-29,15.605
2021-05-30,15.605
2021-05-31,15.605
2021-06-01,15.673
2021-06-02,15.754
2021-06-03,15.758
2021-06-04,15.729
2021-06-05,15.729
2021-06-06,15.729
2021-06-07,15.678
2021-06-08,15.878
2021-06-09,16.061
2021-06-10,16.061
2021-06-11,16.171
2021-06-12,16.171
2021-06-13,16.171
2021-06-14,16.261
2021-06-15,16.423
2021-06-16,16.555
2021-06-17,16.585
2021-06-18,16.342
2021-06-19,16.342
2021-06-20,16.342
2021-06-21,16.461
2021-06-22,16.409
2021-06-23,16.367
2021-06-24,16.553
2021-06-25,16.426
2021-06-26,16.426
2021-06-27,16.426
2021-06-28,16.354
2021-06-29,16.239
2021-06-30,16.269
2021-07-01,16.659
2021-07-02,16.756
2021-07-03,16.756
2021-07-04,16.756
2021-07-05,16.71
2021-07-06,16.926
2021-07-07,17.12
2021-07-08,16.807
2021-07-09,16.993
2021-07-10,16.993
2021-07-11,16.993
2021-07-12,17.171
2021-07-13,17.425
2021-07-14,17.349
2021-07-15,17.215
2021-07-16,17.384
2021-07-17,17.384
2021-07-18,17.384
2021-07-19,17.122
2021-07-20,17.232
2021-07-21,17.19
2021-07-22,17.426
2021-07-23,17.469
2021-07-24,17.469
2021-07-25,17.469
2021-07-26,17.181
2021-07-27,17.156
2021-07-28,17.198
2021-07-29,17.756
2021-07-30,17.906
2021-07-31,17.906
2021-08-01,17.906
2021-08-02,17.907
2021-08-03,18.034
2021-08-04,18.39
2021-08-05,18.384
2021-08-06,18.162
2021-08-07,18.162
2021-08-08,18.162
2021-08-09,18.222
2021-08-10,18.171
2021-08-11,18.401
2021-08-12,18.477
2021-08-13,18.494
2021-08-14,18.494
2021-08-15,18.494
2021-08-16,18.443
2021-08-17,18.43
2021-08-18,18.404
2021-08-19,18.421
2021-08-20,18.447
2021-08-21,18.447
2021-08-22,18.447
2021-08-23,18.489
2021-08-24,18.472
2021-08-25,18.362
2021-08-26,18.455
2021-08-27,18.464
2021-08-28,18.464
2021-08-29,18.464
2021-08-30,18.464
2021-08-31,18.506
2021-09-01,18.616
2021-09-02,18.684
2021-09-03,18.582
2021-09-04,18.582
2021-09-05,18.582
2021-09-06,18.769
2021-09-07,18.701
2021-09-08,18.684
2021-09-09,18.54
2021-09-10,18.472
2021-09-11,18.472
2021-09-12,18.472
2021-09-13,18.565
2021-09-14,18.608
2021-09-15,18.37
2021-09-16,18.642
2021-09-17,18.625
2021-09-18,18.625
2021-09-19,18.625
2021-09-20,18.616
2021-09-21,18.828
2021-09-22,18.879
2021-09-23,18.786
2021-09-24,18.616
2021-09-25,18.616
2021-09-26,18.616
2021-09-27,18.218
2021-09-28,18.022
2021-09-29,18.294
2021-09-30,18.209
2021-10-01,18.404
2021-10-02,18.404
2021-10-03,18.404
2021-10-04,18.141
2021-10-05,18.345
2021-10-06,18.192
2021-10-07,18.305
2021-10-08,18.073
2021-10-09,18.073
2021-10-10,18.073
2021-10-11,18.148
2021-10-12,18.106
2021-10-13,18.241
2021-10-14,18.46
2021-10-15,18.418
2021-10-16,18.418
2021-10-17,18.418
2021-10-18,18.46
2021-10-19,18.544
2021-10-20,18.654
2021-10-21,18.965
2021-10-22,18.882
2021-10-23,18.882
2021-10-24,18.882
2021-10-25,18.722
2021-10-26,18.856
2021-10-27,18.949
2021-10-28,19.024
2021-10-29,19.066
2021-10-30,19.066
2021-10-31,19.066
2021-11-01,19.151
2021-11-02,19.411
2021-11-03,19.538
2021-11-04,19.899
2021-11-05,19.773
2021-11-06,19.773
2021-11-07,19.773
2021-11-08,19.605
2021-11-09,19.672
2021-11-10,19.857
2021-11-11,19.883
2021-11-12,20.026
2021-11-13,20.026
2021-11-14,20.026
2021-11-15,19.841
2021-11-16,19.689
2021-11-17,19.62
2021-11-18,19.62
2021-11-19,19.847
2021-11-20,19.847
2021-11-21,19.847
2021-11-22,19.847
2021-11-23,19.545
2021-11-24,19.645
2021-11-25,19.704
2021-11-26,19.36
2021-11-27,19.36
2021-11-28,19.36
2021-11-29,19.645
2021-11-30,19.595
2021-12-01,19.662
2021-12-02,19.654
2021-12-03,19.654
2021-12-04,19.654
2021-12-05,19.654
2021-12-06,19.947
2021-12-07,20.325
2021-12-08,20.19
2021-12-09,20.257
2021-12-10,19.794
2021-12-11,19.794
2021-12-12,19.794
2021-12-13,19.744
2021-12-14,19.423
2021-12-15,19.563
2021-12-16,19.555
2021-12-17,19.467
2021-12-18,19.467
2021-12-19,19.467
2021-12-20,19.533
2021-12-21,19.558
2021-12-22,19.733
2021-12-23,19.758
2021-12-24,19.733
2021-12-25,19.733
2021-12-26,19.733
2021-12-27,19.733
2021-12-28,19.733
2021-12-29,20.108
2021-12-30,19.999
2021-12-31,19.983
2022-01-01,19.983
2022-01-02,19.983
2022-01-03,19.983
2022-01-04,19.717
2022-01-05,19.542
2022-01-06,18.578
2022-01-07,18.545
2022-01-08,18.545
2022-01-09,18.545
2022-01-10,18.171
2022-01-11,18.337
2022-01-12,18.378
2022-01-13,18.154
2022-01-14,18.237
2022-01-15,18.237
2022-01-16,18.237
2022-01-17,18.694
2022-01-18,18.594
2022-01-19,18.608
2022-01-20,18.789
2022-01-21,18.641
2022-01-22,18.641
2022-01-23,18.641
2022-01-24,18.344
2022-01-25,18.262
2022-01-26,18.394
2022-01-27,18.566
2022-01-28,18.385
2022-01-29,18.385
2022-01-30,18.385
2022-01-31,18.658
2022-02-01,18.699
2022-02-02,18.97
2022-02-03,18.633
2022-02-04,18.625
2022-02-05,18.625
2022-02-06,18.625
2022-02-07,18.757
2022-02-08,18.617
2022-02-09,18.979
2022-02-10,18.633
2022-02-11,18.651
2022-02-12,18.651
2022-02-13,18.651
2022-02-14,18.324
2022-02-15,18.619
2022-02-16,18.473
2022-02-17,18.31
2022-02-18,18.244
2022-02-19,18.244
2022-02-20,18.244
2022-02-21,18.089
2022-02-22,18.293
2022-02-23,18.342
2022-02-24,18.007
2022-02-25,18.489
2022-02-26,18.489
2022-02-27,18.489
2022-02-28,18.636
2022-03-01,18.71
2022-03-02,18.924
2022-03-03,18.867
2022-03-04,18.363
2022-03-05,18.363
2022-03-06,18.363
2022-03-07,17.989
2022-03-08,16.835
2022-03-09,17.444
2022-03-10,17.135
2022-03-11,17.168
2022-03-12,17.168
2022-03-13,17.168
2022-03-14,17.338
2022-03-15,17.794
2022-03-16,18.176
2022-03-17,18.623
2022-03-18,18.761
2022-03-19,18.761
2022-03-20,18.761
2022-03-21,18.777
2022-03-22,18.891
2022-03-23,18.834
2022-03-24,18.859
2022-03-25,18.737
2022-03-26,18.737
2022-03-27,18.737
2022-03-28,19.037
2022-03-29,19.379
2022-03-30,19.306
2022-03-31,19.371
2022-04-01,19.224
2022-04-02,19.224
2022-04-03,19.224
2022-04-04,19.574
2022-04-05,19.875
2022-04-06,19.891
2022-04-07,19.907
2022-04-08,19.867
2022-04-09,19.867
2022-04-10,19.867
2022-04-11,19.768
2022-04-12,19.549
2022-04-13,19.951
2022-04-14,19.809
2022-04-15,19.809
2022-04-16,19.809
2022-04-17,19.809
2022-04-18,19.809
2022-04-19,19.484
2022-04-20,19.533
2022-04-21,19.584
2022-04-22,19.551
2022-04-23,19.551
2022-04-24,19.551
2022-04-25,19.633
2022-04-26,19.641
2022-04-27,19.714
2022-04-28,20.023
2022-04-29,19.759
2022-04-30,19.759
2022-05-01,19.759
2022-05-02,19.759
2022-05-03,19.412
2022-05-04,19.379
2022-05-05,19.61
2022-05-06,19.049
2022-05-07,19.049
2022-05-08,19.049
2022-05-09,18.983
2022-05-10,19.007
2022-05-11,18.999
2022-05-12,18.602
2022-05-13,18.949
2022-05-14,18.949
2022-05-15,18.949
2022-05-16,19.073
2022-05-17,19.007
2022-05-18,18.925
2022-05-19,18.511
2022-05-20,18.607
2022-05-21,18.607
2022-05-22,18.607
2022-05-23,18.903
2022-05-24,18.993
2022-05-25,18.722
2022-05-26,18.64
2022-05-27,18.755
2022-05-28,18.755
2022-05-29,18.755
2022-05-30,18.821
2022-05-31,18.698
2022-06-01,18.1
2022-06-02,18.1
2022-06-03,18.1
2022-06-04,18.1
2022-06-05,18.1
2022-06-06,18.473
2022-06-07,18.309
2022-06-08,18.21
2022-06-09,17.963
2022-06-10,17.773
2022-06-11,17.773
2022-06-12,17.773
2022-06-13,17.658
2022-06-14,17.139
2022-06-15,17.427
2022-06-16,17.147
2022-06-17,17.189
2022-06-18,17.189
2022-06-19,17.189
2022-06-20,17.221
2022-06-21,17.312
2022-06-22,17.501
2022-06-23,17.405
2022-06-24,18.069
2022-06-25,18.069
2022-06-26,18.069
2022-06-27,18.222
2022-06-28,18.051
2022-06-29,18.23
2022-06-30,18.149
2022-07-01,18.018
2022-07-02,18.018
2022-07-03,18.018
2022-07-04,18.292
2022-07-05,17.907
2022-07-06,18.545
2022-07-07,18.406
2022-07-08,18.341
2022-07-09,18.341
2022-07-10,18.341
2022-07-11,18.594
2022-07-12,18.545
2022-07-13,18.459
2022-07-14,18.54
2022-07-15,18.842
2022-07-16,18.842
2022-07-17,18.842
2022-07-18,18.735
2022-07-19,18.826
2022-07-20,18.859
2022-07-21,19.16
2022-07-22,19.209
2022-07-23,19.209
2022-07-24,19.209
2022-07-25,19.087
2022-07-26,19.095
2022-07-27,19.209
2022-07-28,19.792
2022-07-29,19.947
2022-07-30,19.947
2022-07-31,19.947
2022-08-01,19.805
2022-08-02,19.748
2022-08-03,19.878
2022-08-04,19.892
2022-08-05,19.613
2022-08-06,19.613
2022-08-07,19.613
2022-08-08,19.728
2022-08-09,19.868
2022-08-10,19.835
2022-08-11,19.547
2022-08-12,19.563
2022-08-13,19.563
2022-08-14,19.563
2022-08-15,19.67
2022-08-16,19.613
2022-08-17,19.654
2022-08-18,19.892
2022-08-19,20.049
2022-08-20,20.049
2022-08-21,20.049
2022-08-22,20.073
2022-08-23,19.448
2022-08-24,19.539
2022-08-25,19.613
2022-08-26,18.946
2022-08-27,18.946
2022-08-28,18.946
2022-08-29,18.946
2022-08-30,18.856
2022-08-31,18.593
2022-09-01,18.33
2022-09-02,18.503
2022-09-03,18.503
2022-09-04,18.503
2022-09-05,18.38
2022-09-06,18.404
2022-09-07,18.577
2022-09-08,18.692
2022-09-09,18.832
2022-09-10,18.832
2022-09-11,18.832
2022-09-12,19.004
2022-09-13,18.815
2022-09-14,18.519
2022-09-15,18.429
2022-09-16,18.301
2022-09-17,18.301
2022-09-18,18.301
2022-09-19,18.301
2022-09-20,18.047
2022-09-21,18.293
2022-09-22,17.786
2022-09-23,17.846
2022-09-24,17.846
2022-09-25,17.846
2022-09-26,17.905
2022-09-27,18.035
2022-09-28,17.937
2022-09-29,17.872
2022-09-30,17.95
2022-10-01,17.95
2022-10-02,17.95
2022-10-03,17.859
2022-10-04,18.504
2022-10-05,18.561
2022-10-06,18.447
2022-10-07,18.341
2022-10-08,18.341
2022-10-09,18.341
2022-10-10,18.267
2022-10-11,18.131
2022-10-12,18.066
2022-10-13,17.553
2022-10-14,17.7
2022-10-15,17.7
2022-10-16,17.7
2022-10-17,17.889
2022-10-18,18.051
2022-10-19,18.076
2022-10-20,17.897
2022-10-21,17.928
2022-10-22,17.928
2022-10-23,17.928
2022-10-24,18.226
2022-10-25,18.507
2022-10-26,18.627
2022-10-27,18.535
2022-10-28,18.67
2022-10-29,18.67
2022-10-30,18.67
2022-10-31,18.678
2022-11-01,18.255
2022-11-02,18.287
2022-11-03,18.471
2022-11-04,18.415
2022-11-05,18.415
2022-11-06,18.415
2022-11-07,18.199
2022-11-08,18.463
2022-11-09,18.543
2022-11-10,18.935
2022-11-11,17.803
2022-11-12,17.803
2022-11-13,17.803
2022-11-14,17.907
2022-11-15,18.029
2022-11-16,18.221
2022-11-17,18.047
2022-11-18,18.245
2022-11-19,18.245
2022-11-20,18.245
2022-11-21,18.637
2022-11-22,18.477
2022-11-23,18.525
2022-11-24,18.469
2022-11-25,18.581
2022-11-26,18.581
2022-11-27,18.581
2022-11-28,18.677
2022-11-29,18.301
2022-11-30,18.477
2022-12-01,18.699
2022-12-02,18.723
2022-12-03,18.723
2022-12-04,18.723
2022-12-05,18.667
2022-12-06,18.562
2022-12-07,18.707
2022-12-08,18.546
2022-12-09,18.659
2022-12-10,18.659
2022-12-11,18.659
2022-12-12,18.697
2022-12-13,18.665
2022-12-14,18.731
2022-12-15,18.618
2022-12-16,18.474
2022-12-17,18.474
2022-12-18,18.474
2022-12-19,18.402
2022-12-20,18.298
2022-12-21,18.514
2022-12-22,18.49
2022-12-23,18.418
2022-12-24,18.418
2022-12-25,18.418
2022-12-26,18.418
2022-12-27,18.418
2022-12-28,18.586
2022-12-29,18.578
2022-12-30,18.33
2022-12-31,18.33
2023-01-01,18.33
2023-01-02,18.33
2023-01-03,18.482
2023-01-04,18.947
2023-01-05,18.642
2023-01-06,18.771
2023-01-07,18.771
2023-01-08,18.771
2023-01-09,18.744
2023-01-10,18.824
2023-01-11,19.009
2023-01-12,18.812
2023-01-13,19.012
2023-01-14,19.012
2023-01-15,19.012
2023-01-16,19.299
2023-01-17,19.275
2023-01-18,19.267
2023-01-19,19.137
2023-01-20,19.0
2023-01-21,19.0
2023-01-22,19.0
2023-01-23,19.146
2023-01-24,19.106
2023-01-25,18.913
2023-01-26,19.122
2023-01-27,19.114
2023-01-28,19.114
2023-01-29,19.114
2023-01-30,19.41
2023-01-31,19.434
2023-02-01,19.45
2023-02-02,19.928
2023-02-03,19.855
2023-02-04,19.855
2023-02-05,19.855
2023-02-06,19.758
2023-02-07,19.62
2023-02-08,19.645
2023-02-09,19.58
2023-02-10,19.402
2023-02-11,19.402
2023-02-12,19.402
2023-02-13,19.701
2023-02-14,19.735
2023-02-15,19.955
2023-02-16,20.248
2023-02-17,20.112
2023-02-18,20.112
2023-02-19,20.112
2023-02-20,20.073
2023-02-21,20.121
2023-02-22,20.614
2023-02-23,20.482
2023-02-24,20.361
2023-02-25,20.361
2023-02-26,20.361
2023-02-27,20.442
2023-02-28,20.168
2023-03-01,20.369
2023-03-02,20.539
2023-03-03,20.442
2023-03-04,20.442
2023-03-05,20.442
2023-03-06,20.443
2023-03-07,20.53
2023-03-08,20.57
2023-03-09,20.731
2023-03-10,20.321
2023-03-11,20.321
2023-03-12,20.321
2023-03-13,20.168
2023-03-14,20.425
2023-03-15,20.224
2023-03-16,20.473
2023-03-17,20.369
2023-03-18,20.369
2023-03-19,20.369
2023-03-20,20.562
2023-03-21,20.667
2023-03-22,20.55
2023-03-23,20.377
2023-03-24,20.329
2023-03-25,20.329
2023-03-26,20.329
2023-03-27,20.4
2023-03-28,20.266
2023-03-29,20.448
2023-03-30,20.558
2023-03-31,20.653
2023-04-01,20.653
2023-04-02,20.653
2023-04-03,20.519
2023-04-04,20.637
2023-04-05,20.708
2023-04-06,20.732
2023-04-07,20.732
2023-04-08,20.732
2023-04-09,20.732
2023-04-10,20.732
2023-04-11,20.724
2023-04-12,20.913
2023-04-13,20.922
2023-04-14,20.828
2023-04-15,20.828
2023-04-16,20.828
2023-04-17,20.812
2023-04-18,20.789
2023-04-19,20.884
2023-04-20,21.316
2023-04-21,21.577
2023-04-22,21.577
2023-04-23,21.577
2023-04-24,21.554
2023-04-25,21.482
2023-04-26,21.151
2023-04-27,21.134
2023-04-28,21.303
2023-04-29,21.303
2023-04-30,21.303
2023-05-01,21.303
2023-05-02,20.2
2023-05-03,20.304
2023-05-04,19.709
2023-05-05,19.58
2023-05-06,19.58
2023-05-07,19.58
2023-05-08,19.58
2023-05-09,19.942
2023-05-10,19.813
2023-05-11,20.079
2023-05-12,20.039
2023-05-13,20.039
2023-05-14,20.039
2023-05-15,19.91
2023-05-16,19.87
2023-05-17,19.821
2023-05-18,20.111
2023-05-19,20.119
2023-05-20,20.119
2023-05-21,20.119
2023-05-22,20.071
2023-05-23,20.047
2023-05-24,19.821
2023-05-25,19.709
2023-05-26,20.006
2023-05-27,20.006
2023-05-28,20.006
2023-05-29,20.006
2023-05-30,19.99
2023-05-31,20.175
2023-06-01,20.449
2023-06-02,20.625
2023-06-03,20.625
2023-06-04,20.625
2023-06-05,20.729
2023-06-06,20.673
2023-06-07,20.616
2023-06-08,20.504
2023-06-09,20.328
2023-06-10,20.328
2023-06-11,20.328
2023-06-12,20.56
2023-06-13,20.705
2023-06-14,20.721
2023-06-15,21.034
2023-06-16,21.251
2023-06-17,21.251
2023-06-18,21.251
2023-06-19,20.97
2023-06-20,20.994
2023-06-21,20.882
2023-06-22,20.858
2023-06-23,20.965
2023-06-24,20.965
2023-06-25,20.965
2023-06-26,20.76
2023-06-27,20.828
2023-06-28,21.047
2023-06-29,20.999
2023-06-30,21.136
2023-07-01,21.136
2023-07-02,21.136
2023-07-03,21.034
2023-07-04,20.945
2023-07-05,20.751
2023-07-06,20.508
2023-07-07,19.91
2023-07-08,19.91
2023-07-09,19.91
2023-07-10,19.999
2023-07-11,19.74
2023-07-12,20.187
2023-07-13,20.455
2023-07-14,20.658
2023-07-15,20.658
2023-07-16,20.658
2023-07-17,20.731
2023-07-18,20.715
2023-07-19,20.962
2023-07-20,21.019
2023-07-21,21.255
2023-07-22,21.255
2023-07-23,21.255
2023-07-24,21.043
2023-07-25,20.88
2023-07-26,20.717
2023-07-27,21.794
2023-07-28,21.565
2023-07-29,21.565
2023-07-30,21.565
2023-07-31,21.459
2023-08-01,21.319
2023-08-02,21.465
2023-08-03,21.213
2023-08-04,21.188
2023-08-05,21.188
2023-08-06,21.188
2023-08-07,21.221
2023-08-08,21.295
2023-08-09,21.394
2023-08-10,21.675
2023-08-11,21.188
2023-08-12,21.188
2023-08-13,21.188
2023-08-14,21.337
2023-08-15,21.04
2023-08-16,20.751
2023-08-17,20.536
2023-08-18,20.47
2023-08-19,20.47
2023-08-20,20.47
2023-08-21,20.462
2023-08-22,20.404
2023-08-23,20.627
2023-08-24,20.759
2023-08-25,20.858
2023-08-26,20.858
2023-08-27,20.858
2023-08-28,20.858
2023-08-29,21.089
2023-08-30,21.312
2023-08-31,21.271
2023-09-01,21.296
2023-09-02,21.296
2023-09-03,21.296
2023-09-04,21.338
2023-09-05,21.511
2023-09-06,21.775
2023-09-07,22.163
2023-09-08,22.385
2023-09-09,22.385
2023-09-10,22.385
2023-09-11,22.303
2023-09-12,22.315
2023-09-13,22.529
2023-09-14,22.8
2023-09-15,22.989
2023-09-16,22.989
2023-09-17,22.989
2023-09-18,22.852
2023-09-19,22.803
2023-09-20,23.18
2023-09-21,22.869
2023-09-22,22.803
2023-09-23,22.803
2023-09-24,22.803
2023-09-25,22.73
2023-09-26,22.563
2023-09-27,22.449
2023-09-28,22.637
2023-09-29,22.727
2023-09-30,22.727
2023-10-01,22.727
2023-10-02,22.553
2023-10-03,22.586
2023-10-04,23.004
2023-10-05,23.282
2023-10-06,23.371
2023-10-07,23.371
2023-10-08,23.371
2023-10-09,23.274
2023-10-10,23.599
2023-10-11,23.558
2023-10-12,23.737
2023-10-13,23.568
2023-10-14,23.568
2023-10-15,23.568
2023-10-16,23.406
2023-10-17,23.503
2023-10-18,23.366
2023-10-19,23.188
2023-10-20,22.692
2023-10-21,22.692
2023-10-22,22.692
2023-10-23,22.861
2023-10-24,22.668
2023-10-25,22.925
2023-10-26,22.804
2023-10-27,22.572
2023-10-28,22.572
2023-10-29,22.572
2023-10-30,22.885
2023-10-31,22.981
2023-11-01,22.933
2023-11-02,23.149
2023-11-03,22.716
2023-11-04,22.716
2023-11-05,22.716
2023-11-06,22.877
2023-11-07,23.181
2023-11-08,23.341
2023-11-09,23.686
2023-11-10,23.678
2023-11-11,23.678
2023-11-12,23.678
2023-11-13,23.672
2023-11-14,23.168
2023-11-15,23.392
2023-11-16,23.616
2023-11-17,23.872
2023-11-18,23.872
2023-11-19,23.872
2023-11-20,23.872
2023-11-21,24.048
2023-11-22,24.32
2023-11-23,24.48
2023-11-24,24.392
2023-11-25,24.392
2023-11-26,24.392
2023-11-27,24.576
2023-11-28,24.52
2023-11-29,24.368
2023-11-30,24.32
