,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity
2021-04-16,193.158,194.849,193.158,193.216,1375.0
2021-04-17,193.158,194.849,193.158,193.216,1375.0
2021-04-18,193.158,194.849,193.158,193.216,1375.0
2021-04-19,193.099,195.415,193.099,194.266,10875.0
2021-04-20,194.266,194.849,194.266,194.307,5000.0
2021-04-21,194.266,202.9,194.266,198.601,57125.0
2021-04-22,198.35,198.35,192.516,193.84,20750.0
2021-04-23,192.516,192.516,187.265,188.712,26625.0
2021-04-24,192.516,192.516,187.265,188.712,26625.0
2021-04-25,192.516,192.516,187.265,188.712,26625.0
2021-04-26,189.016,198.35,187.849,195.491,98375.0
2021-04-27,196.016,196.016,192.516,192.813,14125.0
2021-04-28,193.216,194.995,193.128,193.56,1875.0
2021-04-29,195.369,195.369,190.795,191.267,2250.0
2021-04-30,190.27,190.27,190.27,190.27,125.0
2021-05-01,190.27,190.27,190.27,190.27,125.0
2021-05-02,190.27,190.27,190.27,190.27,125.0
2021-05-03,192.516,192.516,189.599,190.474,3625.0
2021-05-04,192.195,195.725,192.195,195.013,30125.0
2021-05-05,194.849,194.849,189.599,192.026,9750.0
2021-05-06,191.349,192.516,191.349,192.516,2250.0
2021-05-07,191.349,192.516,191.349,192.516,2250.0
2021-05-08,191.349,192.516,191.349,192.516,2250.0
2021-05-09,191.349,192.516,191.349,192.516,2250.0
2021-05-10,191.349,192.516,191.349,192.516,2250.0
2021-05-11,191.349,192.516,191.349,192.516,2250.0
2021-05-12,191.349,192.516,191.349,192.516,2250.0
2021-05-13,191.349,192.516,191.349,192.516,2250.0
2021-05-14,191.349,192.516,191.349,192.516,2250.0
2021-05-15,191.349,192.516,191.349,192.516,2250.0
2021-05-16,191.349,192.516,191.349,192.516,2250.0
2021-05-17,189.634,190.066,178.077,189.342,104000.0
2021-05-18,189.307,192.516,188.006,189.809,14750.0
2021-05-19,191.933,191.933,189.599,190.188,5250.0
2021-05-20,191.933,191.933,189.774,190.766,31000.0
2021-05-21,190.182,192.574,189.599,192.522,17125.0
2021-05-22,190.182,192.574,189.599,192.522,17125.0
2021-05-23,190.182,192.574,189.599,192.522,17125.0
2021-05-24,192.458,192.51,189.687,191.04,5625.0
2021-05-25,192.516,193.099,192.516,192.516,15500.0
2021-05-26,192.516,192.516,190.515,190.737,25500.0
2021-05-27,190.766,190.766,186.682,187.16,28500.0
2021-05-28,189.587,189.599,189.016,189.261,10625.0
2021-05-29,189.587,189.599,189.016,189.261,10625.0
2021-05-30,189.587,189.599,189.016,189.261,10625.0
2021-05-31,191.349,198.933,189.657,196.868,93500.0
2021-06-01,198.326,198.326,192.662,194.138,72875.0
2021-06-02,196.191,196.6,193.099,194.989,41250.0
2021-06-03,197.055,197.183,192.516,193.368,21750.0
2021-06-04,194.779,197.183,194.266,195.713,25125.0
2021-06-05,194.779,197.183,194.266,195.713,25125.0
2021-06-06,194.779,197.183,194.266,195.713,25125.0
2021-06-07,196.664,200.683,196.6,199.773,69375.0
2021-06-08,199.516,199.808,195.73,198.087,11625.0
2021-06-09,196.664,197.766,194.266,194.47,10000.0
2021-06-10,197.183,197.183,193.683,194.05,9125.0
2021-06-11,194.849,196.016,190.766,191.705,27625.0
2021-06-12,194.849,196.016,190.766,191.705,27625.0
2021-06-13,194.849,196.016,190.766,191.705,27625.0
2021-06-14,195.083,195.083,191.378,193.397,72625.0
2021-06-15,191.938,193.099,191.349,191.647,60250.0
2021-06-16,192.516,192.516,191.349,191.933,17125.0
2021-06-17,191.933,192.516,189.027,189.727,51250.0
2021-06-18,191.349,192.452,190.766,191.74,10875.0
2021-06-19,191.349,192.452,190.766,191.74,10875.0
2021-06-20,191.349,192.452,190.766,191.74,10875.0
2021-06-21,191.583,192.516,190.999,191.32,35000.0
2021-06-22,191.349,191.349,189.599,191.332,49875.0
2021-06-23,191.933,192.224,189.657,190.818,12750.0
2021-06-24,191.933,191.933,189.599,189.599,20125.0
2021-06-25,190.182,190.182,187.849,187.913,31875.0
2021-06-26,190.182,190.182,187.849,187.913,31875.0
2021-06-27,190.182,190.182,187.849,187.913,31875.0
2021-06-28,183.829,187.849,183.765,185.772,66375.0
2021-06-29,186.099,187.849,186.087,186.32,94750.0
2021-06-30,186.379,188.986,186.379,187.283,43625.0
2021-07-01,189.593,190.182,187.907,188.736,11000.0
2021-07-02,190.766,192.808,190.474,192.697,61500.0
2021-07-03,190.766,192.808,190.474,192.697,61500.0
2021-07-04,190.766,192.808,190.474,192.697,61500.0
2021-07-05,190.212,191.927,188.461,189.278,20875.0
2021-07-06,189.599,189.611,189.016,189.331,5625.0
2021-07-07,188.432,189.582,186.682,189.582,9875.0
2021-07-08,189.01,191.874,189.01,190.766,3000.0
2021-07-09,191.349,191.349,187.849,187.96,16750.0
2021-07-10,191.349,191.349,187.849,187.96,16750.0
2021-07-11,191.349,191.349,187.849,187.96,16750.0
2021-07-12,187.96,190.766,187.557,188.222,19875.0
2021-07-13,189.599,191.933,188.491,190.41,57875.0
2021-07-14,191.349,195.433,190.182,195.036,40875.0
2021-07-15,194.849,194.849,192.224,193.158,7625.0
2021-07-16,192.545,194.26,191.384,191.641,6625.0
2021-07-17,192.545,194.26,191.384,191.641,6625.0
2021-07-18,192.545,194.26,191.384,191.641,6625.0
2021-07-19,192.516,192.516,191.367,191.437,4375.0
2021-07-20,192.516,192.516,191.367,191.437,4375.0
2021-07-21,192.516,192.516,191.367,191.437,4375.0
2021-07-22,192.516,192.516,191.367,191.437,4375.0
2021-07-23,189.628,190.766,189.599,190.182,9875.0
2021-07-24,189.628,190.766,189.599,190.182,9875.0
2021-07-25,189.628,190.766,189.599,190.182,9875.0
2021-07-26,187.936,190.474,187.936,189.453,8000.0
2021-07-27,188.724,190.182,188.724,189.832,4000.0
2021-07-28,189.366,191.057,189.307,190.62,20500.0
2021-07-29,188.432,189.599,187.849,187.913,7250.0
2021-07-30,187.849,188.736,187.557,188.024,7000.0
2021-07-31,187.849,188.736,187.557,188.024,7000.0
2021-08-01,187.849,188.736,187.557,188.024,7000.0
2021-08-02,187.295,190.182,187.295,190.147,15250.0
2021-08-03,189.016,192.563,189.016,192.516,16750.0
2021-08-04,189.657,194.727,189.657,194.044,21375.0
2021-08-05,194.266,195.433,193.683,194.266,18750.0
2021-08-06,192.574,198.286,192.574,195.596,11000.0
2021-08-07,192.574,198.286,192.574,195.596,11000.0
2021-08-08,192.574,198.286,192.574,195.596,11000.0
2021-08-09,195.433,195.433,189.605,192.038,9375.0
2021-08-10,191.933,195.433,189.599,194.651,27750.0
2021-08-11,195.427,201.85,193.158,197.621,263500.0
2021-08-12,198.35,198.35,193.163,193.694,38875.0
2021-08-13,193.683,194.849,192.994,193.519,11000.0
2021-08-14,193.683,194.849,192.994,193.519,11000.0
2021-08-15,193.683,194.849,192.994,193.519,11000.0
2021-08-16,193.677,193.683,189.663,191.168,38000.0
2021-08-17,190.241,193.974,190.241,193.934,18250.0
2021-08-18,190.241,193.974,190.241,193.934,18250.0
2021-08-19,190.241,193.974,190.241,193.934,18250.0
2021-08-20,194.266,195.987,193.934,195.293,19250.0
2021-08-21,194.266,195.987,193.934,195.293,19250.0
2021-08-22,194.266,195.987,193.934,195.293,19250.0
2021-08-23,193.934,196.541,193.934,195.427,26750.0
2021-08-24,195.439,195.439,193.683,194.744,6750.0
2021-08-25,196.728,196.728,192.224,192.872,24875.0
2021-08-26,192.516,192.516,191.349,191.355,27375.0
2021-08-27,190.766,192.452,190.182,190.544,28500.0
2021-08-28,190.766,192.452,190.182,190.544,28500.0
2021-08-29,190.766,192.452,190.182,190.544,28500.0
2021-08-30,190.544,192.16,189.599,190.894,35125.0
2021-08-31,191.927,192.51,190.766,191.349,10500.0
2021-09-01,192.51,192.516,191.437,192.102,13000.0
2021-09-02,191.361,193.683,191.361,191.816,17500.0
2021-09-03,194.762,196.01,192.551,194.669,17750.0
2021-09-04,194.762,196.01,192.551,194.669,17750.0
2021-09-05,194.762,196.01,192.551,194.669,17750.0
2021-09-06,195.923,196.891,194.849,195.725,8875.0
2021-09-07,195.725,195.725,193.683,195.299,4625.0
2021-09-08,195.433,196.308,193.718,194.797,9500.0
2021-09-09,195.462,196.22,192.516,196.22,37000.0
2021-09-10,196.01,196.588,195.141,195.223,7875.0
2021-09-11,196.01,196.588,195.141,195.223,7875.0
2021-09-12,196.01,196.588,195.141,195.223,7875.0
2021-09-13,196.308,203.017,195.456,199.552,75500.0
2021-09-14,200.45,203.598,196.787,197.371,13875.0
2021-09-15,199.193,199.193,196.127,196.717,19500.0
2021-09-16,198.571,198.634,196.07,196.07,10750.0
2021-09-17,196.121,197.943,192.916,193.883,8750.0
2021-09-18,196.121,197.943,192.916,193.883,8750.0
2021-09-19,196.121,197.943,192.916,193.883,8750.0
2021-09-20,192.916,192.916,191.659,192.916,8375.0
2021-09-21,191.766,192.193,189.774,190.283,9000.0
2021-09-22,189.46,192.664,184.181,185.438,30125.0
2021-09-23,186.632,188.517,183.176,185.243,23000.0
2021-09-24,187.882,190.402,184.15,188.071,15375.0
2021-09-25,187.882,190.402,184.15,188.071,15375.0
2021-09-26,187.882,190.402,184.15,188.071,15375.0
2021-09-27,188.071,188.071,184.747,184.973,6125.0
2021-09-28,184.747,187.857,184.74,185.149,39625.0
2021-09-29,185.375,185.375,179.091,181.51,11125.0
2021-09-30,182.17,184.106,182.17,182.233,5750.0
2021-10-01,182.302,186.286,182.302,186.035,16250.0
2021-10-02,182.302,186.286,182.302,186.035,16250.0
2021-10-03,182.302,186.286,182.302,186.035,16250.0
2021-10-04,185.381,189.774,185.381,188.58,7625.0
2021-10-05,190.905,191.565,189.145,190.597,8500.0
2021-10-06,189.145,190.402,188.517,188.775,13500.0
2021-10-07,191.646,191.646,188.548,188.756,4625.0
2021-10-08,186.789,190.396,185.375,187.857,8000.0
2021-10-09,186.789,190.396,185.375,187.857,8000.0
2021-10-10,186.789,190.396,185.375,187.857,8000.0
2021-10-11,186.066,188.517,184.439,185.419,24875.0
2021-10-12,182.924,185.375,182.39,185.375,2375.0
2021-10-13,185.369,188.517,185.369,185.375,37000.0
2021-10-14,185.689,199.275,184.118,197.987,96250.0
2021-10-15,196.121,204.227,195.115,196.215,64875.0
2021-10-16,196.121,204.227,195.115,196.215,64875.0
2021-10-17,196.121,204.227,195.115,196.215,64875.0
2021-10-18,196.246,197.943,194.298,194.801,25625.0
2021-10-19,196.246,197.943,194.298,194.801,25625.0
2021-10-20,194.801,203.479,194.801,201.273,44375.0
2021-10-21,201.085,207.369,198.64,205.766,103125.0
2021-10-22,203.536,207.997,203.536,207.224,25750.0
2021-10-23,203.536,207.997,203.536,207.224,25750.0
2021-10-24,203.536,207.997,203.536,207.224,25750.0
2021-10-25,205.169,207.369,204.227,204.887,6375.0
2021-10-26,204.855,205.106,202.97,203.033,7375.0
2021-10-27,203.19,205.477,203.001,204.855,1875.0
2021-10-28,205.484,209.882,205.484,207.055,38250.0
2021-10-29,207.055,207.369,204.855,207.111,72750.0
2021-10-30,207.055,207.369,204.855,207.111,72750.0
2021-10-31,207.055,207.369,204.855,207.111,72750.0
2021-11-01,206.118,209.254,206.112,207.52,65375.0
2021-11-02,206.118,207.997,204.855,204.899,47750.0
2021-11-03,204.258,206.659,204.233,204.352,4750.0
2021-11-04,204.233,204.233,202.7,203.253,4875.0
2021-11-05,206.426,206.426,203.598,204.12,5000.0
2021-11-06,206.426,206.426,203.598,204.12,5000.0
2021-11-07,206.426,206.426,203.598,204.12,5000.0
2021-11-08,204.126,205.484,203.598,203.85,9500.0
2021-11-09,203.598,204.227,199.2,199.658,56250.0
2021-11-10,201.085,201.085,198.728,199.244,28750.0
2021-11-11,198.841,201.707,197.88,198.188,9125.0
2021-11-12,197.943,197.943,196.121,197.943,5750.0
2021-11-13,197.943,197.943,196.121,197.943,5750.0
2021-11-14,197.943,197.943,196.121,197.943,5750.0
2021-11-15,196.058,198.571,196.058,197.396,2000.0
2021-11-16,200.142,200.142,198.571,199.891,6625.0
2021-11-17,199.262,199.262,196.717,197.943,15875.0
2021-11-18,197.943,199.828,197.691,197.943,1750.0
2021-11-19,197.943,198.006,197.943,198.006,875.0
2021-11-20,197.943,198.006,197.943,198.006,875.0
2021-11-21,197.943,198.006,197.943,198.006,875.0
2021-11-22,196.435,199.2,194.801,195.63,14875.0
2021-11-23,197.937,200.456,196.058,197.0,8625.0
2021-11-24,192.997,199.828,192.997,199.193,2750.0
2021-11-25,197.937,198.571,194.801,194.901,39000.0
2021-11-26,195.115,195.492,193.544,194.694,8875.0
2021-11-27,195.115,195.492,193.544,194.694,8875.0
2021-11-28,195.115,195.492,193.544,194.694,8875.0
2021-11-29,191.722,195.901,191.722,194.537,20625.0
2021-11-30,194.801,194.801,188.517,190.239,30125.0
2021-12-01,193.858,194.801,190.408,194.801,2375.0
2021-12-02,194.795,195.429,186.714,188.454,48000.0
2021-12-03,187.574,188.517,186.003,187.939,15625.0
2021-12-04,187.574,188.517,186.003,187.939,15625.0
2021-12-05,187.574,188.517,186.003,187.939,15625.0
2021-12-06,188.517,188.517,186.003,186.318,5125.0
2021-12-07,189.083,189.145,186.632,188.517,20875.0
2021-12-08,192.602,192.602,186.946,188.391,7125.0
2021-12-09,186.883,188.448,186.506,186.632,11125.0
2021-12-10,186.318,188.442,186.003,188.442,7500.0
2021-12-11,186.318,188.442,186.003,188.442,7500.0
2021-12-12,186.318,188.442,186.003,188.442,7500.0
2021-12-13,186.003,188.423,186.003,186.33,4000.0
2021-12-14,189.145,191.031,186.035,187.549,83625.0
2021-12-15,188.58,196.058,188.58,194.983,33875.0
2021-12-16,194.983,197.308,191.031,192.281,16125.0
2021-12-17,189.24,189.969,189.145,189.692,2625.0
2021-12-18,189.24,189.969,189.145,189.692,2625.0
2021-12-19,189.24,189.969,189.145,189.692,2625.0
2021-12-20,189.774,190.402,189.522,190.402,1625.0
2021-12-21,190.402,191.973,189.522,191.973,2375.0
2021-12-22,190.421,190.434,190.402,190.427,1000.0
2021-12-23,189.805,192.916,189.774,191.659,6375.0
2021-12-24,191.728,191.728,191.665,191.665,250.0
2021-12-25,191.728,191.728,191.665,191.665,250.0
2021-12-26,191.728,191.728,191.665,191.665,250.0
2021-12-27,191.728,191.728,191.665,191.665,250.0
2021-12-28,191.665,195.429,191.665,195.109,3750.0
2021-12-29,196.058,202.31,194.832,200.991,14500.0
2021-12-30,202.31,202.31,196.058,196.058,2875.0
2021-12-31,194.933,200.456,194.933,197.314,126500.0
2022-01-01,194.933,200.456,194.933,197.314,126500.0
2022-01-02,194.933,200.456,194.933,197.314,126500.0
2022-01-03,200.419,201.085,200.419,200.456,1625.0
2022-01-04,200.456,203.284,200.456,201.085,29250.0
2022-01-05,201.399,204.107,201.085,203.799,16250.0
2022-01-06,201.148,205.106,201.141,204.503,14375.0
2022-01-07,205.364,205.484,201.248,203.994,15125.0
2022-01-08,205.364,205.484,201.248,203.994,15125.0
2022-01-09,205.364,205.484,201.248,203.994,15125.0
2022-01-10,205.32,206.118,202.97,204.547,15375.0
2022-01-11,204.227,204.541,202.97,204.541,2500.0
2022-01-12,205.484,207.369,202.983,204.145,20000.0
2022-01-13,201.965,206.3,201.965,204.422,8375.0
2022-01-14,204.227,207.369,204.227,205.484,9125.0
2022-01-15,204.227,207.369,204.227,205.484,9125.0
2022-01-16,204.227,207.369,204.227,205.484,9125.0
2022-01-17,204.365,204.365,203.284,204.227,21000.0
2022-01-18,204.227,206.049,203.064,204.748,40125.0
2022-01-19,202.656,205.578,202.059,202.976,12375.0
2022-01-20,202.687,207.362,201.154,205.427,6000.0
2022-01-21,205.471,205.484,204.239,204.29,1500.0
2022-01-22,205.471,205.484,204.239,204.29,1500.0
2022-01-23,205.471,205.484,204.239,204.29,1500.0
2022-01-24,204.233,204.233,203.598,203.661,875.0
2022-01-25,203.755,206.112,203.755,204.227,8375.0
2022-01-26,204.227,204.227,201.085,203.642,10000.0
2022-01-27,204.214,205.326,203.598,205.226,7000.0
2022-01-28,203.605,204.227,202.97,203.089,14000.0
2022-01-29,203.605,204.227,202.97,203.089,14000.0
2022-01-30,203.605,204.227,202.97,203.089,14000.0
2022-01-31,206.112,207.369,205.484,207.325,9000.0
2022-02-01,207.117,216.669,207.117,213.181,146250.0
2022-02-02,215.538,218.051,214.281,214.683,148375.0
2022-02-03,214.281,215.368,213.024,213.678,187500.0
2022-02-04,213.653,219.151,213.653,215.255,405000.0
2022-02-05,213.653,219.151,213.653,215.255,405000.0
2022-02-06,213.653,219.151,213.653,215.255,405000.0
2022-02-07,215.255,225.906,215.255,222.155,379000.0
2022-02-08,222.45,222.45,217.423,220.81,40500.0
2022-02-09,220.565,227.76,220.565,225.561,294875.0
2022-02-10,226.256,228.184,222.97,222.97,19875.0
2022-02-11,224.275,224.275,221.462,221.534,6125.0
2022-02-12,224.275,224.275,221.462,221.534,6125.0
2022-02-13,224.275,224.275,221.462,221.534,6125.0
2022-02-14,220.347,220.347,217.724,218.275,10750.0
2022-02-15,219.036,219.036,214.445,216.412,48000.0
2022-02-16,216.412,216.412,213.133,214.301,13250.0
2022-02-17,215.914,216.347,213.474,213.789,6750.0
2022-02-18,212.609,215.56,212.609,215.245,4000.0
2022-02-19,212.609,215.56,212.609,215.245,4000.0
2022-02-20,212.609,215.56,212.609,215.245,4000.0
2022-02-21,213.232,214.117,212.15,212.583,9375.0
2022-02-22,210.904,213.133,210.543,211.166,19500.0
2022-02-23,211.494,213.133,210.838,211.035,1500.0
2022-02-24,209.92,216.281,206.575,210.877,67750.0
2022-02-25,210.51,211.166,207.231,209.789,6000.0
2022-02-26,210.51,211.166,207.231,209.789,6000.0
2022-02-27,210.51,211.166,207.231,209.789,6000.0
2022-02-28,208.215,208.215,205.92,207.231,76500.0
2022-03-01,207.297,209.389,207.297,208.543,5000.0
2022-03-02,206.641,206.739,205.264,205.926,29625.0
2022-03-03,205.92,207.231,204.608,205.408,9500.0
2022-03-04,206.575,207.231,203.296,205.251,22500.0
2022-03-05,206.575,207.231,203.296,205.251,22500.0
2022-03-06,206.575,207.231,203.296,205.251,22500.0
2022-03-07,203.303,203.303,200.103,200.457,15875.0
2022-03-08,202.641,202.641,193.46,195.145,28125.0
2022-03-09,196.732,200.017,196.083,199.578,9250.0
2022-03-10,197.932,200.017,194.509,196.87,110125.0
2022-03-11,196.824,196.824,192.804,193.499,40250.0
2022-03-12,196.824,196.824,192.804,193.499,40250.0
2022-03-13,196.824,196.824,192.804,193.499,40250.0
2022-03-14,194.771,194.771,193.132,193.374,7500.0
2022-03-15,196.03,196.083,193.532,194.371,10125.0
2022-03-16,196.732,198.05,195.427,195.781,39875.0
2022-03-17,195.427,196.725,194.771,195.001,2500.0
2022-03-18,194.771,195.427,192.804,193.066,11125.0
2022-03-19,194.771,195.427,192.804,193.066,11125.0
2022-03-20,194.771,195.427,192.804,193.066,11125.0
2022-03-21,194.738,194.738,192.804,192.81,6125.0
2022-03-22,196.607,196.607,192.482,192.804,50500.0
2022-03-23,196.607,196.607,192.482,192.804,50500.0
2022-03-24,193.46,193.46,192.482,192.686,6875.0
2022-03-25,195.256,195.427,193.453,193.46,15875.0
2022-03-26,195.256,195.427,193.453,193.46,15875.0
2022-03-27,195.256,195.427,193.453,193.46,15875.0
2022-03-28,192.804,193.46,192.804,193.46,4000.0
2022-03-29,194.771,196.739,192.804,194.968,100375.0
2022-03-30,194.181,196.247,193.787,194.771,9625.0
2022-03-31,194.771,198.05,194.771,197.827,27500.0
2022-04-01,196.083,201.244,196.083,198.463,23125.0
2022-04-02,196.083,201.244,196.083,198.463,23125.0
2022-04-03,196.083,201.244,196.083,198.463,23125.0
2022-04-04,194.115,196.732,192.148,192.377,11000.0
2022-04-05,196.076,196.076,192.233,192.482,23375.0
2022-04-06,192.81,193.525,192.148,192.981,38125.0
2022-04-07,193.46,193.46,190.836,192.476,21125.0
2022-04-08,191.492,193.453,190.181,193.335,29375.0
2022-04-09,191.492,193.453,190.181,193.335,29375.0
2022-04-10,191.492,193.453,190.181,193.335,29375.0
2022-04-11,196.732,201.329,195.427,200.424,61875.0
2022-04-12,200.673,200.673,195.788,196.443,55500.0
2022-04-13,195.479,198.05,195.479,197.637,55875.0
2022-04-14,198.378,198.378,194.201,198.05,9500.0
2022-04-15,200.345,201.657,197.394,197.945,76125.0
2022-04-16,200.345,201.657,197.394,197.945,76125.0
2022-04-17,200.345,201.657,197.394,197.945,76125.0
2022-04-18,200.017,203.296,198.876,202.064,75750.0
2022-04-19,203.329,217.212,203.329,217.212,353000.0
2022-04-20,221.659,226.315,216.412,217.54,165750.0
2022-04-21,219.036,222.97,211.166,213.829,262375.0
2022-04-22,216.406,216.406,212.478,213.094,26250.0
2022-04-23,216.406,216.406,212.478,213.094,26250.0
2022-04-24,216.406,216.406,212.478,213.094,26250.0
2022-04-25,215.75,216.412,209.854,212.851,129000.0
2022-04-26,213.133,214.051,211.914,212.333,14375.0
2022-04-27,212.478,212.484,206.385,206.851,74250.0
2022-04-28,207.867,207.887,204.608,206.202,31375.0
2022-04-29,207.867,207.887,204.608,206.202,31375.0
2022-04-30,207.867,207.887,204.608,206.202,31375.0
2022-05-01,207.867,207.887,204.608,206.202,31375.0
2022-05-02,207.867,207.887,204.608,206.202,31375.0
2022-05-03,207.867,207.887,204.608,206.202,31375.0
2022-05-04,207.867,207.887,204.608,206.202,31375.0
2022-05-05,207.867,207.887,204.608,206.202,31375.0
2022-05-06,206.248,208.707,206.248,207.894,46750.0
2022-05-07,206.248,208.707,206.248,207.894,46750.0
2022-05-08,206.248,208.707,206.248,207.894,46750.0
2022-05-09,207.887,207.887,200.017,202.837,73875.0
2022-05-10,205.92,205.92,202.641,203.637,40250.0
2022-05-11,202.444,203.821,199.362,200.667,19250.0
2022-05-12,200.017,202.634,199.362,200.7,98625.0
2022-05-13,202.634,203.296,201.165,201.605,132125.0
2022-05-14,202.634,203.296,201.165,201.605,132125.0
2022-05-15,202.634,203.296,201.165,201.605,132125.0
2022-05-16,201.985,201.985,198.706,200.89,78750.0
2022-05-17,202.313,203.296,200.017,200.549,13875.0
2022-05-18,200.017,203.952,200.017,201.991,11125.0
2022-05-19,202.969,204.28,201.985,202.805,18625.0
2022-05-20,203.29,204.542,201.985,203.651,8125.0
2022-05-21,203.29,204.542,201.985,203.651,8125.0
2022-05-22,203.29,204.542,201.985,203.651,8125.0
2022-05-23,200.68,201.985,199.362,199.729,18875.0
2022-05-24,202.306,203.296,197.394,198.601,18125.0
2022-05-25,198.05,199.985,196.247,199.158,63250.0
2022-05-26,200.011,206.51,200.011,204.497,82625.0
2022-05-27,207.231,208.543,203.296,203.651,107375.0
2022-05-28,207.231,208.543,203.296,203.651,107375.0
2022-05-29,207.231,208.543,203.296,203.651,107375.0
2022-05-30,205.1,205.126,200.267,200.634,58750.0
2022-05-31,201.965,203.296,199.368,199.939,124000.0
2022-06-01,199.427,200.673,198.378,198.981,36375.0
2022-06-02,201.637,201.637,193.466,196.857,154750.0
2022-06-03,198.365,201.001,196.739,197.368,174375.0
2022-06-04,198.365,201.001,196.739,197.368,174375.0
2022-06-05,198.365,201.001,196.739,197.368,174375.0
2022-06-06,196.771,198.378,196.771,197.04,46500.0
2022-06-07,199.244,199.952,196.739,198.037,15000.0
2022-06-08,197.401,199.624,196.739,199.349,56000.0
2022-06-09,199.362,201.985,199.362,201.067,33875.0
2022-06-10,201.985,203.296,201.329,202.614,48125.0
2022-06-11,201.985,203.296,201.329,202.614,48125.0
2022-06-12,201.985,203.296,201.329,202.614,48125.0
2022-06-13,200.68,201.329,196.909,198.214,46000.0
2022-06-14,198.378,202.313,197.821,202.313,11250.0
2022-06-15,202.306,202.936,201.001,201.316,17625.0
2022-06-16,201.985,208.215,201.985,206.09,274375.0
2022-06-17,206.575,209.756,206.3,207.402,263250.0
2022-06-18,206.575,209.756,206.3,207.402,263250.0
2022-06-19,206.575,209.756,206.3,207.402,263250.0
2022-06-20,206.903,208.871,204.116,205.362,71375.0
2022-06-21,203.965,209.199,203.965,208.694,47750.0
2022-06-22,209.527,211.822,208.51,208.923,111500.0
2022-06-23,209.854,218.642,209.854,216.812,373500.0
2022-06-24,217.003,218.38,201.985,208.215,315375.0
2022-06-25,217.003,218.38,201.985,208.215,315375.0
2022-06-26,217.003,218.38,201.985,208.215,315375.0
2022-06-27,209.527,213.789,209.527,213.35,142250.0
2022-06-28,214.438,215.101,211.173,212.34,67500.0
2022-06-29,211.822,215.75,207.887,209.513,90875.0
2022-06-30,209.199,211.756,207.887,210.713,25625.0
2022-07-01,210.182,211.166,209.363,210.038,15750.0
2022-07-02,210.182,211.166,209.363,210.038,15750.0
2022-07-03,210.182,211.166,209.363,210.038,15750.0
2022-07-04,212.019,212.019,209.199,209.507,186000.0
2022-07-05,209.199,209.854,208.746,209.048,4375.0
2022-07-06,211.625,213.396,210.51,212.642,70375.0
2022-07-07,213.127,215.101,212.379,212.589,59375.0
2022-07-08,213.127,215.101,212.379,212.589,59375.0
2022-07-09,213.127,215.101,212.379,212.589,59375.0
2022-07-10,213.127,215.101,212.379,212.589,59375.0
2022-07-11,213.127,215.101,212.379,212.589,59375.0
2022-07-12,213.127,215.101,212.379,212.589,59375.0
2022-07-13,213.133,214.445,211.166,212.766,198500.0
2022-07-14,213.127,218.052,212.478,217.337,217875.0
2022-07-15,216.412,228.872,216.412,224.387,628875.0
2022-07-16,216.412,228.872,216.412,224.387,628875.0
2022-07-17,216.412,228.872,216.412,224.387,628875.0
2022-07-18,221.659,230.184,220.347,223.974,57750.0
2022-07-19,225.593,226.905,214.445,216.799,281625.0
2022-07-20,215.757,219.626,214.445,217.055,211250.0
2022-07-21,217.068,218.38,212.478,215.599,141500.0
2022-07-22,213.199,221.062,211.159,220.518,222875.0
2022-07-23,213.199,221.062,211.159,220.518,222875.0
2022-07-24,213.199,221.062,211.159,220.518,222875.0
2022-07-25,217.075,222.97,216.412,222.433,39375.0
2022-07-26,220.347,225.915,219.691,224.459,50750.0
2022-07-27,225.659,228.145,224.938,226.59,96125.0
2022-07-28,224.282,229.528,222.977,226.853,192625.0
2022-07-29,221.665,230.84,221.665,225.803,270125.0
2022-07-30,221.665,230.84,221.665,225.803,270125.0
2022-07-31,221.665,230.84,221.665,225.803,270125.0
2022-08-01,226.905,226.905,222.97,223.429,39750.0
2022-08-02,222.478,237.398,222.315,231.574,250625.0
2022-08-03,236.086,241.431,234.775,238.178,206250.0
2022-08-04,241.333,241.988,236.578,237.149,454875.0
2022-08-05,237.398,239.365,235.103,238.336,100909.0
2022-08-06,237.398,239.365,235.103,238.336,100909.0
2022-08-07,237.398,239.365,235.103,238.336,100909.0
2022-08-08,237.398,239.365,235.103,238.336,100909.0
2022-08-09,237.398,239.365,235.103,238.336,100909.0
2022-08-10,239.365,243.293,234.801,236.617,219554.0
2022-08-11,236.578,236.578,231.502,233.063,155730.0
2022-08-12,235.43,241.988,234.119,241.595,258226.0
2022-08-13,235.43,241.988,234.119,241.595,258226.0
2022-08-14,235.43,241.988,234.119,241.595,258226.0
2022-08-15,241.595,250.514,241.595,247.136,285150.0
2022-08-16,247.897,261.662,239.365,253.76,2092830.0
2022-08-17,255.104,257.662,243.3,255.308,972675.0
2022-08-18,255.104,257.006,253.793,254.219,316059.0
2022-08-19,251.832,255.104,251.832,253.937,55165.0
2022-08-20,251.832,255.104,251.832,253.937,55165.0
2022-08-21,251.832,255.104,251.832,253.937,55165.0
2022-08-22,252.579,255.104,252.579,254.468,277751.0
2022-08-23,254.789,255.891,253.137,253.924,202699.0
2022-08-24,255.039,255.426,253.071,253.17,77933.0
2022-08-25,253.275,254.448,252.481,254.199,147875.0
2022-08-26,254.383,255.065,252.776,253.629,236505.0
