,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity
2011-05-26,27.254,28.122,27.254,27.998,338.0
2011-05-27,28.32,28.32,28.32,28.32,338.0
2011-05-28,28.32,28.32,28.32,28.32,338.0
2011-05-29,28.32,28.32,28.32,28.32,338.0
2011-05-30,28.254,28.254,28.254,28.254,338.0
2011-05-31,28.906,28.906,28.167,28.167,145.0
2011-06-01,28.105,28.105,28.105,28.105,145.0
2011-06-02,28.105,28.105,28.105,28.105,145.0
2011-06-03,28.002,28.002,28.002,28.002,145.0
2011-06-04,28.002,28.002,28.002,28.002,145.0
2011-06-05,28.002,28.002,28.002,28.002,145.0
2011-06-06,28.101,28.101,28.101,28.101,145.0
2011-06-07,27.973,27.973,27.973,27.973,145.0
2011-06-08,28.7,28.7,28.085,28.085,100.0
2011-06-09,28.039,28.039,28.039,28.039,100.0
2011-06-10,28.122,28.122,28.122,28.122,100.0
2011-06-11,28.122,28.122,28.122,28.122,100.0
2011-06-12,28.122,28.122,28.122,28.122,100.0
2011-06-13,28.122,28.122,28.122,28.122,100.0
2011-06-14,27.956,27.956,27.956,27.956,100.0
2011-06-15,27.907,27.907,27.907,27.907,100.0
2011-06-16,28.006,28.006,28.006,28.006,100.0
2011-06-17,27.853,27.853,27.853,27.853,100.0
2011-06-18,27.853,27.853,27.853,27.853,100.0
2011-06-19,27.853,27.853,27.853,27.853,100.0
2011-06-20,27.779,27.779,27.779,27.779,100.0
2011-06-21,27.919,27.919,27.919,27.919,100.0
2011-06-22,28.287,28.287,28.287,28.287,100.0
2011-06-23,28.287,28.287,28.287,28.287,100.0
2011-06-24,27.956,27.956,27.956,27.956,100.0
2011-06-25,27.956,27.956,27.956,27.956,100.0
2011-06-26,27.956,27.956,27.956,27.956,100.0
2011-06-27,27.874,27.874,27.874,27.874,100.0
2011-06-28,27.911,27.911,27.911,27.911,100.0
2011-06-29,28.27,28.27,28.27,28.27,100.0
2011-06-30,28.043,28.043,28.043,28.043,100.0
2011-07-01,28.155,28.155,28.155,28.155,100.0
2011-07-02,28.155,28.155,28.155,28.155,100.0
2011-07-03,28.155,28.155,28.155,28.155,100.0
2011-07-04,27.254,28.526,27.254,28.526,11.0
2011-07-05,28.493,28.493,28.493,28.493,30.0
2011-07-06,28.316,28.316,28.316,28.316,30.0
2011-07-07,28.159,28.159,28.159,28.159,30.0
2011-07-08,28.328,28.328,28.328,28.328,10.0
2011-07-09,28.328,28.328,28.328,28.328,10.0
2011-07-10,28.328,28.328,28.328,28.328,10.0
2011-07-11,28.7,28.7,27.738,27.738,200.0
2011-07-12,27.713,27.713,27.713,27.713,200.0
2011-07-13,27.692,27.692,27.692,27.692,200.0
2011-07-14,27.63,27.63,27.63,27.63,200.0
2011-07-15,27.738,27.738,27.738,27.738,50.0
2011-07-16,27.738,27.738,27.738,27.738,50.0
2011-07-17,27.738,27.738,27.738,27.738,50.0
2011-07-18,27.738,27.738,27.399,27.428,2852.0
2011-07-19,27.539,27.539,27.539,27.539,2852.0
2011-07-20,27.444,27.444,27.444,27.444,2852.0
2011-07-21,27.601,27.601,27.601,27.601,2852.0
2011-07-22,27.771,27.771,27.771,27.771,2852.0
2011-07-23,27.771,27.771,27.771,27.771,2852.0
2011-07-24,27.771,27.771,27.771,27.771,2852.0
2011-07-25,27.337,27.337,27.337,27.337,2852.0
2011-07-26,27.275,27.275,27.275,27.275,2852.0
2011-07-27,27.337,27.337,27.337,27.337,2852.0
2011-07-28,28.328,28.328,27.003,27.003,10.0
2011-07-29,26.998,26.998,26.998,26.998,10.0
2011-07-30,26.998,26.998,26.998,26.998,10.0
2011-07-31,26.998,26.998,26.998,26.998,10.0
2011-08-01,27.015,27.015,27.015,27.015,10.0
2011-08-02,27.358,27.358,26.883,26.883,212.0
2011-08-03,26.842,26.842,26.226,26.226,192.0
2011-08-04,26.842,26.842,25.384,25.384,17.0
2011-08-05,24.983,24.983,24.983,24.983,17.0
2011-08-06,24.983,24.983,24.983,24.983,17.0
2011-08-07,24.983,24.983,24.983,24.983,17.0
2011-08-08,23.608,23.608,23.608,23.608,17.0
2011-08-09,24.777,26.552,23.72,26.552,90.0
2011-08-10,23.951,23.951,23.951,23.951,90.0
2011-08-11,24.43,24.43,24.43,24.43,90.0
2011-08-12,25.38,25.38,25.38,25.38,90.0
2011-08-13,25.38,25.38,25.38,25.38,90.0
2011-08-14,25.38,25.38,25.38,25.38,90.0
2011-08-15,25.38,25.38,25.38,25.38,90.0
2011-08-16,25.095,25.095,25.095,25.095,90.0
2011-08-17,25.082,25.082,25.082,25.082,90.0
2011-08-18,24.694,24.694,24.694,24.694,50.0
2011-08-19,24.356,24.356,24.356,24.356,50.0
2011-08-20,24.356,24.356,24.356,24.356,50.0
2011-08-21,24.356,24.356,24.356,24.356,50.0
2011-08-22,25.409,25.409,24.88,24.88,1000.0
2011-08-23,24.876,24.876,24.876,24.876,1000.0
2011-08-24,26.842,26.842,26.305,26.305,50.0
2011-08-25,26.842,26.842,26.528,26.528,1.0
2011-08-26,25.871,25.871,25.871,25.871,1.0
2011-08-27,25.871,25.871,25.871,25.871,1.0
2011-08-28,25.871,25.871,25.871,25.871,1.0
2011-08-29,26.309,26.309,26.309,26.309,1.0
2011-08-30,26.309,26.309,26.309,26.309,1.0
2011-08-31,26.87,26.87,26.87,26.87,1.0
2011-09-01,27.254,27.254,27.254,27.254,1.0
2011-09-02,26.346,26.639,26.346,26.639,180.0
2011-09-03,26.346,26.639,26.346,26.639,180.0
2011-09-04,26.346,26.639,26.346,26.639,180.0
2011-09-05,26.065,26.065,26.065,26.065,180.0
2011-09-06,26.016,26.016,26.016,26.016,180.0
2011-09-07,26.156,26.156,26.156,26.156,180.0
2011-09-08,25.731,25.731,25.731,25.731,180.0
2011-09-09,25.537,25.537,25.537,25.537,180.0
2011-09-10,25.537,25.537,25.537,25.537,180.0
2011-09-11,25.537,25.537,25.537,25.537,180.0
2011-09-12,25.066,25.066,25.066,25.066,180.0
2011-09-13,25.322,25.322,25.322,25.322,180.0
2011-09-14,25.252,25.252,25.252,25.252,180.0
2011-09-15,25.19,25.19,25.19,25.19,180.0
2011-09-16,26.47,26.47,26.47,26.47,180.0
2011-09-17,26.47,26.47,26.47,26.47,180.0
2011-09-18,26.47,26.47,26.47,26.47,180.0
2011-09-19,25.731,25.731,25.731,25.731,180.0
2011-09-20,24.777,26.346,24.777,26.346,50.0
2011-09-21,26.028,26.028,26.028,26.028,50.0
2011-09-22,25.689,25.689,25.689,25.689,50.0
2011-09-23,24.777,25.603,24.777,25.603,280.0
2011-09-24,24.777,25.603,24.777,25.603,280.0
2011-09-25,24.777,25.603,24.777,25.603,280.0
2011-09-26,26.883,26.883,25.491,25.491,2940.0
2011-09-27,26.499,26.499,26.499,26.499,2940.0
2011-09-28,26.552,26.552,26.552,26.552,2940.0
2011-09-29,26.722,26.722,26.722,26.722,2940.0
2011-09-30,25.235,26.581,25.235,26.581,37.0
2011-10-01,25.235,26.581,25.235,26.581,37.0
2011-10-02,25.235,26.581,25.235,26.581,37.0
2011-10-03,26.263,26.263,26.263,26.263,37.0
2011-10-04,25.83,25.83,25.83,25.83,37.0
2011-10-05,26.449,26.449,26.449,26.449,37.0
2011-10-06,25.479,28.08,25.479,27.407,3297.0
2011-10-07,27.461,27.461,27.461,27.461,200.0
2011-10-08,27.461,27.461,27.461,27.461,200.0
2011-10-09,27.461,27.461,27.461,27.461,200.0
2011-10-10,28.08,28.704,28.08,28.704,500.0
2011-10-11,29.315,29.939,29.315,29.939,250.0
2011-10-12,29.443,29.443,29.034,29.034,200.0
2011-10-13,29.117,29.117,29.117,29.117,200.0
2011-10-14,29.278,29.278,29.278,29.278,200.0
2011-10-15,29.278,29.278,29.278,29.278,200.0
2011-10-16,29.278,29.278,29.278,29.278,200.0
2011-10-17,29.732,30.558,29.732,29.939,1420.0
2011-10-18,30.558,30.971,30.558,30.971,1200.0
2011-10-19,29.732,30.042,29.732,30.042,400.0
2011-10-20,29.732,30.063,29.732,30.063,161.0
2011-10-21,30.063,30.063,30.063,30.063,384.0
2011-10-22,30.063,30.063,30.063,30.063,384.0
2011-10-23,30.063,30.063,30.063,30.063,384.0
2011-10-24,30.352,30.352,30.352,30.352,384.0
2011-10-25,30.174,30.174,30.174,30.174,384.0
2011-10-26,30.203,30.203,30.203,30.203,384.0
2011-10-27,30.765,30.765,30.765,30.765,384.0
2011-10-28,30.95,30.959,29.753,30.959,550.0
2011-10-29,30.95,30.959,29.753,30.959,550.0
2011-10-30,30.95,30.959,29.753,30.959,550.0
2011-10-31,29.427,30.938,29.427,30.938,200.0
2011-11-01,29.427,30.938,29.427,30.938,200.0
2011-11-02,30.95,30.95,30.95,30.95,275.0
2011-11-03,30.95,30.971,30.95,30.971,1550.0
2011-11-04,31.38,31.38,31.38,31.38,1550.0
2011-11-05,31.38,31.38,31.38,31.38,1550.0
2011-11-06,31.38,31.38,31.38,31.38,1550.0
2011-11-07,30.57,31.322,30.57,31.322,4.0
2011-11-08,30.975,30.975,30.975,30.975,20.0
2011-11-09,30.558,30.806,30.228,30.806,750.0
2011-11-10,30.145,30.525,30.145,30.525,10.0
2011-11-11,30.447,30.447,30.447,30.447,10.0
2011-11-12,30.447,30.447,30.447,30.447,10.0
2011-11-13,30.447,30.447,30.447,30.447,10.0
2011-11-14,30.504,30.504,30.504,30.504,10.0
2011-11-15,30.186,30.186,30.186,30.186,10.0
2011-11-16,30.554,30.558,29.592,30.434,150.0
2011-11-17,30.554,30.558,29.592,30.17,150.0
2011-11-18,29.939,29.939,29.939,29.939,150.0
2011-11-19,29.939,29.939,29.939,29.939,150.0
2011-11-20,29.939,29.939,29.939,29.939,150.0
2011-11-21,29.939,29.959,29.567,29.959,422.0
2011-11-22,29.823,29.823,29.823,29.823,422.0
2011-11-23,30.186,30.186,30.186,30.186,300.0
2011-11-24,30.921,30.921,29.732,30.166,302.0
2011-11-25,29.678,29.678,29.678,29.678,302.0
2011-11-26,29.678,29.678,29.678,29.678,302.0
2011-11-27,29.678,29.678,29.678,29.678,302.0
2011-11-28,30.265,30.265,30.265,30.265,302.0
2011-11-29,30.352,30.905,30.067,30.905,768.0
2011-11-30,30.93,30.93,30.93,30.93,250.0
2011-12-01,31.149,31.149,31.149,31.149,250.0
2011-12-02,30.814,30.814,30.814,30.814,250.0
2011-12-03,30.814,30.814,30.814,30.814,250.0
2011-12-04,30.814,30.814,30.814,30.814,250.0
2011-12-05,30.814,30.814,30.814,30.814,250.0
2011-12-06,30.657,30.657,30.657,30.657,250.0
2011-12-07,29.402,30.558,28.08,30.558,225.0
2011-12-08,30.137,30.137,30.137,30.137,225.0
2011-12-09,30.025,30.025,30.025,30.025,225.0
2011-12-10,30.025,30.025,30.025,30.025,225.0
2011-12-11,30.025,30.025,30.025,30.025,225.0
2011-12-12,29.786,29.786,29.786,29.786,225.0
2011-12-13,28.923,29.683,28.923,29.683,80.0
2011-12-14,29.6,29.6,29.6,29.6,80.0
2011-12-15,29.608,29.608,29.608,29.608,80.0
2011-12-16,29.278,29.278,29.278,29.278,80.0
2011-12-17,29.278,29.278,29.278,29.278,80.0
2011-12-18,29.278,29.278,29.278,29.278,80.0
2011-12-19,29.125,29.637,29.113,29.637,401.0
2011-12-20,30.104,30.104,30.104,30.104,401.0
2011-12-21,30.847,30.847,30.504,30.504,150.0
2011-12-22,30.463,30.463,30.463,30.463,150.0
2011-12-23,30.537,30.537,30.537,30.537,150.0
2011-12-24,30.537,30.537,30.537,30.537,150.0
2011-12-25,30.537,30.537,30.537,30.537,150.0
2011-12-26,30.537,30.537,30.537,30.537,150.0
2011-12-27,29.517,30.537,29.517,30.537,150.0
2011-12-28,30.558,30.971,30.145,30.971,140.0
2011-12-29,29.422,30.876,29.422,30.876,108.0
2011-12-30,30.558,30.971,30.558,30.971,981.0
2011-12-31,30.558,30.971,30.558,30.971,981.0
2012-01-01,30.558,30.971,30.558,30.971,981.0
2012-01-02,31.256,31.256,31.256,31.256,981.0
2012-01-03,31.326,31.326,31.326,31.326,981.0
2012-01-04,29.732,31.384,29.732,31.384,264.0
2012-01-05,30.851,30.851,30.851,30.851,264.0
2012-01-06,30.814,30.814,30.814,30.814,264.0
2012-01-07,30.814,30.814,30.814,30.814,264.0
2012-01-08,30.814,30.814,30.814,30.814,264.0
2012-01-09,30.442,30.442,30.442,30.442,264.0
2012-01-10,30.554,30.554,30.554,30.554,264.0
2012-01-11,30.162,30.162,30.162,30.162,264.0
2012-01-12,30.455,30.455,30.455,30.455,264.0
2012-01-13,29.778,30.087,29.778,30.087,50.0
2012-01-14,29.778,30.087,29.778,30.087,50.0
2012-01-15,29.778,30.087,29.778,30.087,50.0
2012-01-16,30.971,30.971,30.203,30.203,20.0
2012-01-17,29.736,30.079,29.736,30.079,60.0
2012-01-18,29.732,29.732,29.732,29.732,713.0
2012-01-19,29.753,29.753,29.753,29.753,713.0
2012-01-20,30.612,30.612,30.612,30.612,713.0
2012-01-21,30.612,30.612,30.612,30.612,713.0
2012-01-22,30.612,30.612,30.612,30.612,713.0
2012-01-23,30.166,30.558,30.166,30.558,800.0
2012-01-24,30.042,30.042,30.042,30.042,800.0
2012-01-25,31.38,31.38,29.897,29.897,100.0
2012-01-26,30.145,30.145,30.145,30.145,260.0
2012-01-27,30.153,30.153,30.153,30.153,20.0
2012-01-28,30.153,30.153,30.153,30.153,20.0
2012-01-29,30.153,30.153,30.153,30.153,20.0
2012-01-30,30.145,30.145,30.145,30.145,500.0
2012-01-31,30.389,30.389,30.389,30.389,10.0
2012-02-01,30.5,30.5,30.5,30.5,10.0
2012-02-02,30.145,30.785,30.145,30.785,135.0
2012-02-03,30.967,30.967,30.55,30.55,260.0
2012-02-04,30.967,30.967,30.55,30.55,260.0
2012-02-05,30.967,30.967,30.55,30.55,260.0
2012-02-06,30.467,30.467,30.467,30.467,260.0
2012-02-07,30.244,30.244,30.244,30.244,260.0
2012-02-08,30.248,30.616,30.248,30.616,350.0
2012-02-09,30.765,30.765,30.765,30.765,350.0
2012-02-10,30.913,30.913,30.913,30.913,350.0
2012-02-11,30.913,30.913,30.913,30.913,350.0
2012-02-12,30.913,30.913,30.913,30.913,350.0
2012-02-13,30.723,30.723,30.723,30.723,350.0
2012-02-14,30.835,30.835,30.835,30.835,350.0
2012-02-15,30.252,30.847,30.252,30.847,100.0
2012-02-16,30.558,30.558,30.248,30.558,500.0
2012-02-17,30.971,30.971,30.971,30.971,500.0
2012-02-18,30.971,30.971,30.971,30.971,500.0
2012-02-19,30.971,30.971,30.971,30.971,500.0
2012-02-20,30.145,31.376,29.422,31.376,145.0
2012-02-21,31.508,31.582,29.939,31.582,220.0
2012-02-22,31.479,31.479,31.479,31.479,220.0
2012-02-23,30.979,30.979,30.979,30.979,220.0
2012-02-24,30.942,30.942,30.942,30.942,220.0
2012-02-25,30.942,30.942,30.942,30.942,220.0
2012-02-26,30.942,30.942,30.942,30.942,220.0
2012-02-27,31.59,31.59,30.558,31.008,305.0
2012-02-28,31.384,31.384,31.384,31.384,500.0
2012-02-29,30.975,30.975,30.975,30.975,500.0
2012-03-01,31.066,31.066,31.066,31.066,500.0
2012-03-02,31.434,31.434,31.434,31.434,500.0
2012-03-03,31.434,31.434,31.434,31.434,500.0
2012-03-04,31.434,31.434,31.434,31.434,500.0
2012-03-05,31.434,31.434,31.434,31.434,500.0
2012-03-06,31.59,32.623,31.467,31.467,500.0
2012-03-07,31.058,31.058,31.058,31.058,500.0
2012-03-08,31.136,31.384,31.136,31.384,300.0
2012-03-09,31.809,31.809,31.809,31.809,300.0
2012-03-10,31.809,31.809,31.809,31.809,300.0
2012-03-11,31.809,31.809,31.809,31.809,300.0
2012-03-12,31.59,31.59,31.59,31.59,500.0
2012-03-13,31.59,31.966,31.59,31.966,500.0
2012-03-14,31.875,31.875,31.875,31.875,500.0
2012-03-15,31.301,31.301,31.301,31.301,200.0
2012-03-16,30.372,30.372,30.372,30.372,2222.0
2012-03-17,30.372,30.372,30.372,30.372,2222.0
2012-03-18,30.372,30.372,30.372,30.372,2222.0
2012-03-19,30.971,32.54,30.971,32.54,400.0
2012-03-20,32.098,32.098,32.098,32.098,400.0
2012-03-21,31.632,31.632,31.632,31.632,400.0
2012-03-22,31.26,31.26,30.971,30.971,300.0
2012-03-23,31.054,31.054,31.054,31.054,300.0
2012-03-24,31.054,31.054,31.054,31.054,300.0
2012-03-25,31.054,31.054,31.054,31.054,300.0
2012-03-26,31.69,31.69,31.69,31.69,300.0
2012-03-27,32.032,32.032,32.032,32.032,300.0
2012-03-28,31.793,31.793,31.793,31.793,300.0
2012-03-29,31.016,31.76,31.016,31.76,90.0
2012-03-30,31.429,32.416,31.429,32.416,700.0
2012-03-31,31.429,32.416,31.429,32.416,700.0
2012-04-01,31.429,32.416,31.429,32.416,700.0
2012-04-02,33.036,33.036,32.441,32.441,550.0
2012-04-03,31.797,31.797,31.694,31.694,200.0
2012-04-04,31.425,31.425,30.364,30.364,364.0
2012-04-05,30.426,30.426,30.426,30.426,364.0
2012-04-06,30.426,30.426,30.426,30.426,364.0
2012-04-07,30.426,30.426,30.426,30.426,364.0
2012-04-08,30.426,30.426,30.426,30.426,364.0
2012-04-09,30.426,30.426,30.426,30.426,364.0
2012-04-10,30.455,30.455,30.455,30.455,364.0
2012-04-11,30.5,30.5,30.5,30.5,364.0
2012-04-12,30.971,30.971,30.537,30.537,100.0
2012-04-13,30.971,30.971,30.971,30.971,225.0
2012-04-14,30.971,30.971,30.971,30.971,225.0
2012-04-15,30.971,30.971,30.971,30.971,225.0
2012-04-16,30.971,30.971,30.971,30.971,225.0
2012-04-17,30.558,30.558,30.558,30.558,300.0
2012-04-18,31.012,31.012,31.012,31.012,583.0
2012-04-19,30.616,30.616,30.616,30.616,583.0
2012-04-20,30.806,30.806,30.806,30.806,125.0
2012-04-21,30.806,30.806,30.806,30.806,125.0
2012-04-22,30.806,30.806,30.806,30.806,125.0
2012-04-23,31.537,31.537,31.138,31.138,250.0
2012-04-24,32.136,32.136,31.759,31.759,100.0
2012-04-25,32.011,32.011,32.011,32.011,100.0
2012-04-26,31.471,31.471,31.471,31.471,500.0
2012-04-27,32.579,32.579,32.579,32.579,500.0
2012-04-28,32.579,32.579,32.579,32.579,500.0
2012-04-29,32.579,32.579,32.579,32.579,500.0
2012-04-30,32.8,32.8,32.8,32.8,500.0
2012-05-01,32.8,32.8,32.8,32.8,500.0
2012-05-02,32.291,32.291,32.291,32.291,500.0
2012-05-03,32.472,32.472,32.472,32.472,500.0
2012-05-04,32.397,32.397,32.397,32.397,500.0
2012-05-05,32.397,32.397,32.397,32.397,500.0
2012-05-06,32.397,32.397,32.397,32.397,500.0
2012-05-07,32.574,32.579,31.785,31.785,550.0
2012-05-08,31.914,31.914,31.914,31.914,334.0
2012-05-09,31.914,31.914,31.914,31.914,16.0
2012-05-10,31.701,31.701,31.701,31.701,16.0
2012-05-11,31.519,31.519,31.519,31.519,16.0
2012-05-12,31.519,31.519,31.519,31.519,16.0
2012-05-13,31.519,31.519,31.519,31.519,16.0
2012-05-14,31.586,31.586,31.586,31.586,16.0
2012-05-15,31.027,31.471,31.027,31.471,550.0
2012-05-16,31.027,33.04,31.027,31.471,61.0
2012-05-17,31.027,33.04,31.027,31.471,61.0
2012-05-18,31.692,31.692,31.129,31.129,10.0
2012-05-19,31.692,31.692,31.129,31.129,10.0
2012-05-20,31.692,31.692,31.129,31.129,10.0
2012-05-21,31.471,31.471,31.471,31.471,10.0
2012-05-22,31.143,31.143,31.143,31.143,10.0
2012-05-23,31.777,31.777,31.027,31.027,12.0
2012-05-24,31.617,31.617,31.617,31.617,12.0
2012-05-25,31.027,31.027,31.027,31.027,535.0
2012-05-26,31.027,31.027,31.027,31.027,535.0
2012-05-27,31.027,31.027,31.027,31.027,535.0
2012-05-28,31.027,31.027,31.027,31.027,535.0
2012-05-29,31.027,31.688,31.027,31.688,180.0
2012-05-30,30.615,30.615,30.615,30.615,180.0
2012-05-31,30.584,30.584,30.584,30.584,180.0
2012-06-01,30.402,30.402,30.402,30.402,180.0
2012-06-02,30.402,30.402,30.402,30.402,180.0
2012-06-03,30.402,30.402,30.402,30.402,180.0
2012-06-04,30.145,30.145,30.145,30.145,180.0
2012-06-05,30.637,30.637,30.637,30.637,180.0
2012-06-06,31.027,31.027,31.027,31.027,180.0
2012-06-07,31.626,31.626,31.072,31.072,6.0
2012-06-08,30.318,30.903,30.318,30.903,10.0
2012-06-09,30.318,30.903,30.318,30.903,10.0
2012-06-10,30.318,30.903,30.318,30.903,10.0
2012-06-11,30.939,30.939,30.939,30.939,10.0
2012-06-12,30.593,30.593,30.593,30.593,10.0
2012-06-13,30.163,30.163,30.163,30.163,10.0
2012-06-14,30.15,30.15,30.15,30.15,10.0
2012-06-15,30.491,30.491,30.491,30.491,10.0
2012-06-16,30.491,30.491,30.491,30.491,10.0
2012-06-17,30.491,30.491,30.491,30.491,10.0
2012-06-18,29.786,30.442,29.786,30.442,500.0
2012-06-19,30.172,30.172,30.172,30.172,500.0
2012-06-20,30.017,30.017,30.017,30.017,500.0
2012-06-21,30.097,30.097,30.097,30.097,500.0
2012-06-22,30.137,30.137,30.137,30.137,500.0
2012-06-23,30.137,30.137,30.137,30.137,500.0
2012-06-24,30.137,30.137,30.137,30.137,500.0
2012-06-25,29.866,29.866,29.866,29.866,500.0
2012-06-26,29.875,29.875,29.875,29.875,500.0
2012-06-27,29.84,29.84,29.84,29.84,500.0
2012-06-28,32.091,32.091,32.091,32.091,500.0
2012-06-29,32.353,32.353,32.353,32.353,500.0
2012-06-30,32.353,32.353,32.353,32.353,500.0
2012-07-01,32.353,32.353,32.353,32.353,500.0
2012-07-02,32.393,32.393,32.393,32.393,500.0
2012-07-03,32.038,32.038,32.038,32.038,500.0
2012-07-04,31.582,31.582,31.582,31.582,500.0
2012-07-05,30.717,31.71,30.717,31.71,166.0
2012-07-06,31.511,31.511,31.511,31.511,166.0
2012-07-07,31.511,31.511,31.511,31.511,166.0
2012-07-08,31.511,31.511,31.511,31.511,166.0
2012-07-09,32.091,32.091,32.091,32.091,166.0
2012-07-10,31.515,31.515,31.515,31.515,166.0
2012-07-11,31.404,31.404,31.404,31.404,166.0
2012-07-12,30.957,30.957,30.957,30.957,166.0
2012-07-13,30.677,30.677,30.677,30.677,166.0
2012-07-14,30.677,30.677,30.677,30.677,166.0
2012-07-15,30.677,30.677,30.677,30.677,166.0
2012-07-16,31.032,31.032,31.032,31.032,166.0
2012-07-17,31.147,31.147,31.147,31.147,166.0
2012-07-18,31.369,31.369,31.369,31.369,166.0
2012-07-19,32.02,32.02,32.02,32.02,166.0
2012-07-20,31.914,31.914,31.914,31.914,166.0
2012-07-21,31.914,31.914,31.914,31.914,166.0
2012-07-22,31.914,31.914,31.914,31.914,166.0
2012-07-23,31.972,31.972,31.972,31.972,166.0
2012-07-24,31.861,31.861,31.861,31.861,166.0
2012-07-25,31.027,31.918,31.027,31.918,400.0
2012-07-26,31.914,31.914,31.914,31.914,400.0
2012-07-27,31.763,31.763,31.763,31.763,400.0
2012-07-28,31.763,31.763,31.763,31.763,400.0
2012-07-29,31.763,31.763,31.763,31.763,400.0
2012-07-30,31.258,32.353,31.258,32.353,19.0
2012-07-31,32.481,32.481,32.481,32.481,19.0
2012-08-01,32.047,32.047,32.047,32.047,19.0
2012-08-02,32.756,32.756,31.254,31.87,453.0
2012-08-03,31.692,31.692,31.692,31.692,453.0
2012-08-04,31.692,31.692,31.692,31.692,453.0
2012-08-05,31.692,31.692,31.692,31.692,453.0
2012-08-06,32.047,32.047,32.047,32.047,453.0
2012-08-07,30.589,31.843,30.589,31.843,70.0
2012-08-08,31.83,31.83,31.83,31.83,70.0
2012-08-09,32.136,32.136,32.136,32.136,70.0
2012-08-10,31.852,31.852,31.852,31.852,70.0
2012-08-11,31.852,31.852,31.852,31.852,70.0
2012-08-12,31.852,31.852,31.852,31.852,70.0
2012-08-13,31.719,31.719,31.719,31.719,70.0
2012-08-14,31.746,31.746,31.746,31.746,70.0
2012-08-15,31.746,31.746,31.746,31.746,70.0
2012-08-16,31.471,31.471,31.471,31.471,70.0
2012-08-17,31.896,31.896,31.896,31.896,70.0
2012-08-18,31.896,31.896,31.896,31.896,70.0
2012-08-19,31.896,31.896,31.896,31.896,70.0
2012-08-20,31.843,31.843,31.843,31.843,70.0
2012-08-21,32.357,32.357,32.357,32.357,70.0
2012-08-22,32.672,32.672,32.672,32.672,70.0
2012-08-23,32.446,32.446,32.446,32.446,70.0
2012-08-24,32.446,32.446,32.446,32.446,70.0
2012-08-25,32.446,32.446,32.446,32.446,70.0
2012-08-26,32.446,32.446,32.446,32.446,70.0
2012-08-27,31.781,32.269,31.781,32.269,125.0
2012-08-28,32.136,32.136,32.136,32.136,125.0
2012-08-29,31.914,31.914,31.914,31.914,125.0
2012-08-30,31.914,31.914,31.914,31.914,10.0
2012-08-31,31.697,31.697,31.697,31.697,10.0
2012-09-01,31.697,31.697,31.697,31.697,10.0
2012-09-02,31.697,31.697,31.697,31.697,10.0
2012-09-03,33.244,33.244,32.667,32.667,5000.0
2012-09-04,32.53,32.53,32.53,32.53,100.0
2012-09-05,32.756,32.778,32.357,32.357,2800.0
2012-09-06,32.8,33.195,32.371,32.371,1150.0
2012-09-07,32.162,32.162,32.162,32.162,80.0
2012-09-08,32.162,32.162,32.162,32.162,80.0
2012-09-09,32.162,32.162,32.162,32.162,80.0
2012-09-10,32.357,32.636,32.313,32.636,80.0
2012-09-11,32.623,32.667,32.49,32.667,80.0
2012-09-12,32.667,32.756,32.472,32.628,80.0
2012-09-13,33.0,33.0,32.512,32.512,80.0
2012-09-14,32.867,32.867,32.459,32.459,80.0
2012-09-15,32.867,32.867,32.459,32.459,80.0
2012-09-16,32.867,32.867,32.459,32.459,80.0
2012-09-17,32.579,32.659,32.468,32.468,80.0
2012-09-18,32.579,32.579,31.697,32.402,5.0
2012-09-19,32.69,32.69,32.441,32.601,5.0
2012-09-20,32.778,32.778,32.357,32.357,100.0
2012-09-21,32.645,32.827,32.446,32.827,100.0
2012-09-22,32.645,32.827,32.446,32.827,100.0
2012-09-23,32.645,32.827,32.446,32.827,100.0
2012-09-24,32.827,33.066,32.645,33.066,100.0
2012-09-25,33.018,33.239,32.933,32.933,120.0
2012-09-26,33.465,33.465,32.495,32.495,27.0
2012-09-27,33.244,33.244,32.778,32.778,10.0
2012-09-28,33.022,33.55,32.787,32.796,60.0
2012-09-29,33.022,33.55,32.787,32.796,60.0
2012-09-30,33.022,33.55,32.787,32.796,60.0
2012-10-01,32.8,32.8,32.583,32.8,60.0
2012-10-02,34.126,34.126,33.244,33.244,156.0
2012-10-03,32.756,33.239,32.854,32.854,115.0
2012-10-04,32.734,32.933,32.716,32.716,115.0
2012-10-05,33.244,33.208,32.362,33.089,150.0
2012-10-06,33.244,33.208,32.362,33.089,150.0
2012-10-07,33.244,33.208,32.362,33.089,150.0
2012-10-08,33.089,33.089,32.379,32.712,90.0
