,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity
2011-03-14,3.0963,3.1921,3.0963,3.1091,47733.0
2011-03-15,3.0963,3.0963,2.9367,3.058,118917.0
2011-03-16,3.0771,3.141,3.0261,3.0261,86898.0
2011-03-17,3.1091,3.1091,2.9973,3.0069,106196.0
2011-03-18,3.0644,3.2367,3.0644,3.1601,77658.0
2011-03-19,3.0644,3.2367,3.0644,3.1601,77658.0
2011-03-20,3.0644,3.2367,3.0644,3.1601,77658.0
2011-03-21,3.2431,3.4027,3.1857,3.3197,172399.0
2011-03-22,3.3772,3.4091,3.3517,3.3644,84991.0
2011-03-23,3.3644,3.3804,3.3006,3.3325,8813133.0
2011-03-24,3.3836,3.3836,3.3006,3.3772,102440.0
2011-03-25,3.3963,3.5751,3.39,3.5623,291190.0
2011-03-26,3.3963,3.5751,3.39,3.5623,291190.0
2011-03-27,3.3963,3.5751,3.39,3.5623,291190.0
2011-03-28,3.4506,3.6517,3.4506,3.5943,60873.0
2011-03-29,3.5943,3.6134,3.5144,3.5879,69182.0
2011-03-30,3.5751,3.6262,3.5304,3.5591,75507.0
2011-03-31,3.5272,3.5974,3.524,3.5464,75397.0
2011-04-01,3.5751,3.6932,3.5751,3.69,171715.0
2011-04-02,3.5751,3.6932,3.5751,3.69,171715.0
2011-04-03,3.5751,3.6932,3.5751,3.69,171715.0
2011-04-04,3.69,3.7475,3.5432,3.69,138864.0
2011-04-05,3.6485,3.7155,3.6389,3.6645,46323.0
2011-04-06,3.6389,3.6645,3.607,3.6389,63193.0
2011-04-07,3.5943,3.6645,3.5815,3.6453,90987.0
2011-04-08,3.6996,3.6996,3.6389,3.6517,37126.0
2011-04-09,3.6996,3.6996,3.6389,3.6517,37126.0
2011-04-10,3.6996,3.6996,3.6389,3.6517,37126.0
2011-04-11,3.6549,3.6836,3.5559,3.6517,40365.0
2011-04-12,3.5943,3.6421,3.5943,3.6294,54009.0
2011-04-13,3.5815,3.6389,3.5815,3.6326,23076.0
2011-04-14,3.5911,3.6294,3.5751,3.6198,14700.0
2011-04-15,3.5879,3.6357,3.5751,3.6198,15159.0
2011-04-16,3.5879,3.6357,3.5751,3.6198,15159.0
2011-04-17,3.5879,3.6357,3.5751,3.6198,15159.0
2011-04-18,3.6198,3.6389,3.5751,3.6006,177713.0
2011-04-19,3.607,3.6262,3.5751,3.5879,37702.0
2011-04-20,3.5783,3.6389,3.5687,3.6389,55229.0
2011-04-21,3.6389,3.69,3.6326,3.6868,18431.0
2011-04-22,3.6389,3.69,3.6326,3.6868,18431.0
2011-04-23,3.6389,3.69,3.6326,3.6868,18431.0
2011-04-24,3.6389,3.69,3.6326,3.6868,18431.0
2011-04-25,3.6389,3.69,3.6326,3.6868,18431.0
2011-04-26,3.6453,3.7858,3.6453,3.7858,47548.0
2011-04-27,3.8049,3.8049,3.7475,3.7953,38686.0
2011-04-28,3.8049,3.8305,3.6772,3.8177,151293.0
2011-04-29,3.7794,3.8145,3.7794,3.8113,9932.0
2011-04-30,3.7794,3.8145,3.7794,3.8113,9932.0
2011-05-01,3.7794,3.8145,3.7794,3.8113,9932.0
2011-05-02,3.7858,3.8879,3.7858,3.8592,41329.0
2011-05-03,3.8305,3.8432,3.7443,3.8432,41772.0
2011-05-04,3.7602,3.9071,3.7602,3.8943,133097.0
2011-05-05,3.8879,3.9262,3.8305,3.9262,106102.0
2011-05-06,3.9262,3.9262,3.8624,3.9198,23336.0
2011-05-07,3.9262,3.9262,3.8624,3.9198,23336.0
2011-05-08,3.9262,3.9262,3.8624,3.9198,23336.0
2011-05-09,3.9454,3.9454,3.8305,3.8305,50238.0
2011-05-10,3.8305,3.8943,3.8305,3.8432,71362.0
2011-05-11,3.9135,3.9135,3.8688,3.9135,14161.0
2011-05-12,3.9007,3.9837,3.8943,3.9198,30098.0
2011-05-13,3.9071,3.9581,3.8305,3.8305,30620.0
2011-05-14,3.9071,3.9581,3.8305,3.8305,30620.0
2011-05-15,3.9071,3.9581,3.8305,3.8305,30620.0
2011-05-16,3.8337,3.8943,3.8337,3.856,22023.0
2011-05-17,3.8337,3.8815,3.7985,3.7985,33490.0
2011-05-18,3.7985,3.8847,3.7985,3.8624,125304.0
2011-05-19,3.8337,3.9901,3.8337,3.9773,157291.0
2011-05-20,3.9901,4.2454,3.9773,4.1465,400626.0
2011-05-21,3.9901,4.2454,3.9773,4.1465,400626.0
2011-05-22,3.9901,4.2454,3.9773,4.1465,400626.0
2011-05-23,4.1369,4.1816,3.9007,4.1561,107542.0
2011-05-24,4.1624,4.1624,4.0348,4.1369,45873.0
2011-05-25,4.1497,4.1497,3.9454,4.0475,121517.0
2011-05-26,4.022,4.1433,3.9837,4.0731,39766.0
2011-05-27,4.0858,4.0858,3.9645,4.0858,56908.0
2011-05-28,4.0858,4.0858,3.9645,4.0858,56908.0
2011-05-29,4.0858,4.0858,3.9645,4.0858,56908.0
2011-05-30,3.9837,4.1114,3.9837,4.022,8386.0
2011-05-31,4.0028,4.0826,3.9901,4.0156,36492.0
2011-06-01,3.9933,3.9964,3.872,3.9135,222938.0
2011-06-02,3.8688,3.9996,3.8688,3.9996,23870.0
2011-06-03,4.0124,4.0156,3.9645,3.9901,15241.0
2011-06-04,4.0124,4.0156,3.9645,3.9901,15241.0
2011-06-05,4.0124,4.0156,3.9645,3.9901,15241.0
2011-06-06,3.9709,4.0028,3.9358,3.9773,9051.0
2011-06-07,3.9805,3.9964,3.9486,3.9486,13078.0
2011-06-08,4.006,4.006,3.9326,3.9518,31843.0
2011-06-09,3.9454,3.9518,3.8911,3.9454,49453.0
2011-06-10,3.939,3.9486,3.8656,3.8656,12874.0
2011-06-11,3.939,3.9486,3.8656,3.8656,12874.0
2011-06-12,3.939,3.9486,3.8656,3.8656,12874.0
2011-06-13,3.8911,3.9135,3.8305,3.8752,17461.0
2011-06-14,3.9039,3.923,3.8305,3.9198,11206.0
2011-06-15,3.9198,3.9198,3.8624,3.8624,21330.0
2011-06-16,3.8624,3.8624,3.7347,3.7347,33033.0
2011-06-17,3.7985,3.8879,3.6709,3.8624,74814.0
2011-06-18,3.7985,3.8879,3.6709,3.8624,74814.0
2011-06-19,3.7985,3.8879,3.6709,3.8624,74814.0
2011-06-20,3.8624,3.8624,3.6772,3.7539,28755.0
2011-06-21,3.8177,3.8337,3.5496,3.5815,220399.0
2011-06-22,3.69,3.69,3.3995,3.5272,193295.0
2011-06-23,3.524,3.6134,3.524,3.5368,52104.0
2011-06-24,3.54,3.7985,3.54,3.7092,87244.0
2011-06-25,3.54,3.7985,3.54,3.7092,87244.0
2011-06-26,3.54,3.7985,3.54,3.7092,87244.0
2011-06-27,3.7602,3.8592,3.6389,3.7315,60353.0
2011-06-28,3.8305,3.8305,3.6964,3.6964,22496.0
2011-06-29,3.7028,3.8368,3.7028,3.8273,27073.0
2011-06-30,3.8464,3.9071,3.7634,3.9071,86456.0
2011-07-01,4.0379,4.0379,3.8496,3.9581,41542.0
2011-07-02,4.0379,4.0379,3.8496,3.9581,41542.0
2011-07-03,4.0379,4.0379,3.8496,3.9581,41542.0
2011-07-04,3.9773,3.9773,3.9166,3.9581,12626.0
2011-07-05,3.8847,3.8847,3.8528,3.8592,7688.0
2011-07-06,3.8496,3.856,3.7666,3.773,13327.0
2011-07-07,3.9581,3.9581,3.8145,3.8305,13085.0
2011-07-08,3.9166,3.9294,3.8305,3.8432,29522.0
2011-07-09,3.9166,3.9294,3.8305,3.8432,29522.0
2011-07-10,3.9166,3.9294,3.8305,3.8432,29522.0
2011-07-11,3.8177,3.8305,3.6709,3.6709,43855.0
2011-07-12,3.6709,3.6772,3.5751,3.6772,54035.0
2011-07-13,3.7985,3.7985,3.6453,3.6964,40057.0
2011-07-14,3.7092,3.7092,3.6389,3.6645,11301.0
2011-07-15,3.6645,3.69,3.6102,3.6709,13616.0
2011-07-16,3.6645,3.69,3.6102,3.6709,13616.0
2011-07-17,3.6645,3.69,3.6102,3.6709,13616.0
2011-07-18,3.5751,3.69,3.5751,3.6038,15854.0
2011-07-19,3.524,3.773,3.524,3.757,24960.0
2011-07-20,3.8624,3.8624,3.7794,3.8049,17924.0
2011-07-21,3.8177,3.8815,3.7155,3.8752,15039.0
2011-07-22,3.8911,3.8911,3.7985,3.8624,12158.0
2011-07-23,3.8911,3.8911,3.7985,3.8624,12158.0
2011-07-24,3.8911,3.8911,3.7985,3.8624,12158.0
2011-07-25,3.7922,3.8943,3.7922,3.856,6158.0
2011-07-26,3.8943,3.8943,3.8305,3.8624,71686.0
2011-07-27,3.8049,3.84,3.8049,3.8241,9361.0
2011-07-28,3.8943,3.9166,3.8177,3.8752,72912.0
2011-07-29,3.8113,3.8624,3.8113,3.8624,29041.0
2011-07-30,3.8113,3.8624,3.8113,3.8624,29041.0
2011-07-31,3.8113,3.8624,3.8113,3.8624,29041.0
2011-08-01,3.7985,3.8815,3.7985,3.856,31155.0
2011-08-02,3.7985,3.7985,3.7028,3.7028,45710.0
2011-08-03,3.5943,3.7028,3.5943,3.6645,22217.0
2011-08-04,3.6709,3.6836,3.607,3.607,64554.0
2011-08-05,3.607,3.6262,3.5751,3.5751,88214.0
2011-08-06,3.607,3.6262,3.5751,3.5751,88214.0
2011-08-07,3.607,3.6262,3.5751,3.5751,88214.0
2011-08-08,3.5815,3.7379,3.5751,3.5751,60279.0
2011-08-09,3.5751,3.607,3.5751,3.5751,72070.0
2011-08-10,3.5751,3.6453,3.5751,3.5751,52805.0
2011-08-11,3.5751,3.6709,3.5751,3.5751,32979.0
2011-08-12,3.5815,3.6581,3.5751,3.6006,9541.0
2011-08-13,3.5815,3.6581,3.5751,3.6006,9541.0
2011-08-14,3.5815,3.6581,3.5751,3.6006,9541.0
2011-08-15,3.8305,3.8943,3.6772,3.7539,15261.0
2011-08-16,3.6709,3.7155,3.6709,3.7028,5246.0
2011-08-17,3.7124,3.7124,3.6389,3.6645,10966.0
2011-08-18,3.6645,3.7028,3.5751,3.6134,41120.0
2011-08-19,3.5783,3.6102,3.5751,3.5911,56208.0
2011-08-20,3.5783,3.6102,3.5751,3.5911,56208.0
2011-08-21,3.5783,3.6102,3.5751,3.5911,56208.0
2011-08-22,3.5751,3.6006,3.5751,3.5974,30401.0
2011-08-23,3.6006,3.6006,3.5751,3.5974,27113.0
2011-08-24,3.5815,3.6006,3.5751,3.6006,24809.0
2011-08-25,3.6006,3.6709,3.5751,3.6709,25102.0
2011-08-26,3.7922,3.7922,3.5751,3.6709,23408.0
2011-08-27,3.7922,3.7922,3.5751,3.6709,23408.0
2011-08-28,3.7922,3.7922,3.5751,3.6709,23408.0
2011-08-29,3.6549,3.7443,3.5911,3.6772,7973.0
2011-08-30,3.6262,3.7347,3.6262,3.7028,80672.0
2011-08-31,3.607,3.7028,3.6038,3.7028,30616.0
2011-09-01,3.7028,3.8592,3.7028,3.8592,47797.0
2011-09-02,3.8305,3.8305,3.7347,3.7826,14733.0
2011-09-03,3.8305,3.8305,3.7347,3.7826,14733.0
2011-09-04,3.8305,3.8305,3.7347,3.7826,14733.0
2011-09-05,3.7666,3.7666,3.5815,3.6262,103736.0
2011-09-06,3.6517,3.6517,3.5751,3.5815,76524.0
2011-09-07,3.5847,3.6645,3.5751,3.5751,245239.0
2011-09-08,3.5815,3.5815,3.5751,3.5751,37127.0
2011-09-09,3.5879,3.5879,3.5751,3.5751,73939.0
2011-09-10,3.5879,3.5879,3.5751,3.5751,73939.0
2011-09-11,3.5879,3.5879,3.5751,3.5751,73939.0
2011-09-12,3.5751,3.5815,3.5751,3.5751,136384.0
2011-09-13,3.5783,3.5783,3.5751,3.5751,134690.0
2011-09-14,3.5751,3.607,3.5751,3.5751,50837.0
2011-09-15,3.5751,3.7092,3.5751,3.6581,4471.0
2011-09-16,3.6836,3.69,3.5879,3.6166,11791.0
2011-09-17,3.6836,3.69,3.5879,3.6166,11791.0
2011-09-18,3.6836,3.69,3.5879,3.6166,11791.0
2011-09-19,3.5879,3.6102,3.5751,3.5943,6865.0
2011-09-20,3.6326,3.6453,3.5943,3.6102,4496.0
2011-09-21,3.5974,3.6198,3.5815,3.6166,3186.0
2011-09-22,3.5783,3.6645,3.5751,3.5847,196292.0
2011-09-23,3.607,3.6677,3.5751,3.6677,50979.0
2011-09-24,3.607,3.6677,3.5751,3.6677,50979.0
2011-09-25,3.607,3.6677,3.5751,3.6677,50979.0
2011-09-26,3.6102,3.6517,3.5783,3.6262,22193.0
2011-09-27,3.5847,3.6517,3.5783,3.6389,20693.0
2011-09-28,3.5911,3.6294,3.5783,3.5974,16876.0
2011-09-29,3.5847,3.6102,3.5751,3.5783,120419.0
2011-09-30,3.5751,3.6262,3.3708,3.6198,154972.0
2011-10-01,3.5751,3.6262,3.3708,3.6198,154972.0
2011-10-02,3.5751,3.6262,3.3708,3.6198,154972.0
2011-10-03,3.5751,3.6804,3.5751,3.623,74167.0
2011-10-04,3.5815,3.6198,3.5751,3.5751,39960.0
2011-10-05,3.6294,3.6294,3.5751,3.5815,38438.0
2011-10-06,3.5783,3.6166,3.5751,3.607,35140.0
2011-10-07,3.5751,3.6038,3.5751,3.5815,35798.0
2011-10-08,3.5751,3.6038,3.5751,3.5815,35798.0
2011-10-09,3.5751,3.6038,3.5751,3.5815,35798.0
2011-10-10,3.5751,3.5847,3.5751,3.5751,23040.0
2011-10-11,3.5751,3.6166,3.5751,3.5751,160737.0
2011-10-12,3.5751,3.6485,3.5751,3.6453,10861.0
2011-10-13,3.6389,3.6645,3.6357,3.6645,25403.0
2011-10-14,3.6613,3.69,3.607,3.623,58093.0
2011-10-15,3.6613,3.69,3.607,3.623,58093.0
2011-10-16,3.6613,3.69,3.607,3.623,58093.0
2011-10-17,3.6389,3.6868,3.6262,3.6517,3191.0
2011-10-18,3.5911,3.6517,3.5879,3.6517,27866.0
2011-10-19,3.7028,3.7092,3.6326,3.6709,18691.0
2011-10-20,3.6389,3.6709,3.6389,3.6709,8695.0
2011-10-21,3.6804,3.706,3.6389,3.706,28645.0
2011-10-22,3.6804,3.706,3.6389,3.706,28645.0
2011-10-23,3.6804,3.706,3.6389,3.706,28645.0
2011-10-24,3.7155,3.8847,3.7155,3.8752,81149.0
2011-10-25,3.8879,3.8911,3.8337,3.8688,15236.0
2011-10-26,3.8752,3.8752,3.7379,3.8496,20173.0
2011-10-27,3.8656,3.9166,3.8241,3.9166,52177.0
2011-10-28,3.9837,3.9837,3.9166,3.9294,47510.0
2011-10-29,3.9837,3.9837,3.9166,3.9294,47510.0
2011-10-30,3.9837,3.9837,3.9166,3.9294,47510.0
2011-10-31,3.9071,3.9262,3.7985,3.8177,48530.0
2011-11-01,3.7666,3.7666,3.5943,3.6836,36185.0
2011-11-02,3.7411,3.7411,3.6453,3.6581,59215.0
2011-11-03,3.607,3.6709,3.5751,3.6389,91755.0
2011-11-04,3.6389,3.7028,3.5783,3.5847,67190.0
2011-11-05,3.6389,3.7028,3.5783,3.5847,67190.0
2011-11-06,3.6389,3.7028,3.5783,3.5847,67190.0
2011-11-07,3.5943,3.6294,3.5751,3.607,72831.0
2011-11-08,3.5847,3.6198,3.5815,3.6166,53105.0
2011-11-09,3.5974,3.5974,3.5751,3.5751,51937.0
2011-11-10,3.5751,3.5943,3.5751,3.5751,30529.0
2011-11-11,3.5879,3.6294,3.5751,3.6038,14922.0
2011-11-12,3.5879,3.6294,3.5751,3.6038,14922.0
2011-11-13,3.5879,3.6294,3.5751,3.6038,14922.0
2011-11-14,3.607,3.607,3.5751,3.5751,28686.0
2011-11-15,3.5751,3.5943,3.5432,3.5751,273887.0
2011-11-16,3.5815,3.607,3.5751,3.5879,271833.0
2011-11-17,3.5879,3.6421,3.5879,3.6262,109351.0
2011-11-18,3.6198,3.7028,3.5847,3.6709,118939.0
2011-11-19,3.6198,3.7028,3.5847,3.6709,118939.0
2011-11-20,3.6198,3.7028,3.5847,3.6709,118939.0
2011-11-21,3.6294,3.7283,3.5719,3.5974,136983.0
2011-11-22,3.6102,3.6389,3.5751,3.5751,69944.0
2011-11-23,3.5751,3.5974,3.5751,3.5751,195659.0
2011-11-24,3.5751,3.6038,3.5751,3.5751,53923.0
2011-11-25,3.5943,3.6677,3.5751,3.5751,58523.0
2011-11-26,3.5943,3.6677,3.5751,3.5751,58523.0
2011-11-27,3.5943,3.6677,3.5751,3.5751,58523.0
2011-11-28,3.623,3.623,3.5751,3.6006,23868.0
2011-11-29,3.5974,3.6517,3.5751,3.6006,28280.0
2011-11-30,3.5783,3.7826,3.5783,3.69,636925.0
2011-12-01,3.6645,3.6645,3.5943,3.6006,41912.0
2011-12-02,3.6294,3.6294,3.5783,3.5783,35328.0
2011-12-03,3.6294,3.6294,3.5783,3.5783,35328.0
2011-12-04,3.6294,3.6294,3.5783,3.5783,35328.0
2011-12-05,3.623,3.6262,3.5751,3.5783,116253.0
2011-12-06,3.5751,3.6006,3.5751,3.5751,28232.0
2011-12-07,3.6038,3.6262,3.5751,3.5943,99950.0
2011-12-08,3.5974,3.6102,3.5751,3.5751,31717.0
2011-12-09,3.5751,3.5974,3.5751,3.5751,59998.0
2011-12-10,3.5751,3.5974,3.5751,3.5751,59998.0
2011-12-11,3.5751,3.5974,3.5751,3.5751,59998.0
2011-12-12,3.5751,3.5974,3.5751,3.5751,87348.0
2011-12-13,3.5879,3.5879,3.5751,3.5751,104711.0
2011-12-14,3.5751,3.5815,3.5751,3.5751,36731.0
2011-12-15,3.5847,3.5847,3.5751,3.5751,25320.0
2011-12-16,3.5751,3.5783,3.5751,3.5751,88843.0
2011-12-17,3.5751,3.5783,3.5751,3.5751,88843.0
2011-12-18,3.5751,3.5783,3.5751,3.5751,88843.0
2011-12-19,3.5751,3.5815,3.5751,3.5751,91045.0
2011-12-20,3.5751,3.5783,3.5751,3.5783,49197.0
2011-12-21,3.5943,3.6389,3.5783,3.6262,61079.0
2011-12-22,3.6389,3.7155,3.6389,3.6932,56704.0
2011-12-23,3.7411,3.7411,3.5943,3.5943,38019.0
2011-12-24,3.7411,3.7411,3.5943,3.5943,38019.0
2011-12-25,3.7411,3.7411,3.5943,3.5943,38019.0
2011-12-26,3.7411,3.7411,3.5943,3.5943,38019.0
2011-12-27,3.6836,3.6836,3.5751,3.607,39640.0
2011-12-28,3.5943,3.69,3.5751,3.5751,104762.0
2011-12-29,3.6006,3.6453,3.5751,3.5783,57390.0
2011-12-30,3.5815,3.5911,3.5751,3.5751,72342.0
2011-12-31,3.5815,3.5911,3.5751,3.5751,72342.0
2012-01-01,3.5815,3.5911,3.5751,3.5751,72342.0
2012-01-02,3.5751,3.6006,3.5751,3.6006,47117.0
2012-01-03,3.6039,3.646,3.5812,3.646,76060.0
2012-01-04,3.6493,3.6558,3.6331,3.6493,51362.0
2012-01-05,3.646,3.6493,3.6331,3.6331,64802.0
2012-01-06,3.6493,3.6525,3.6331,3.6428,699.0
2012-01-07,3.6493,3.6525,3.6331,3.6428,699.0
2012-01-08,3.6493,3.6525,3.6331,3.6428,699.0
2012-01-09,3.6493,3.6525,3.6331,3.6331,11728.0
2012-01-10,3.6493,3.6979,3.6363,3.685,119690.0
2012-01-11,3.685,3.7044,3.685,3.6882,43574.0
2012-01-12,3.6979,3.6979,3.685,3.685,9226.0
2012-01-13,3.6979,3.6979,3.6882,3.6947,19767.0
2012-01-14,3.6979,3.6979,3.6882,3.6947,19767.0
2012-01-15,3.6979,3.6979,3.6882,3.6947,19767.0
2012-01-16,3.7109,3.7109,3.6493,3.6915,81381.0
2012-01-17,3.7304,3.7985,3.6525,3.6525,527627.0
2012-01-18,3.6525,3.6785,3.6331,3.6331,98481.0
2012-01-19,3.6558,3.659,3.6331,3.646,79227.0
2012-01-20,3.659,3.659,3.6331,3.6331,94302.0
2012-01-21,3.659,3.659,3.6331,3.6331,94302.0
2012-01-22,3.659,3.659,3.6331,3.6331,94302.0
2012-01-23,3.6331,3.646,3.6331,3.6428,86194.0
2012-01-24,3.6331,3.6363,3.6331,3.6331,22506.0
2012-01-25,3.6363,3.6363,3.6331,3.6363,44904.0
2012-01-26,3.6363,3.6363,3.6331,3.6331,12622.0
2012-01-27,3.6331,3.6363,3.6331,3.6363,19847.0
2012-01-28,3.6331,3.6363,3.6331,3.6363,19847.0
2012-01-29,3.6331,3.6363,3.6331,3.6363,19847.0
2012-01-30,3.6331,3.6363,3.6331,3.6331,21387.0
2012-01-31,3.6363,3.6655,3.6331,3.6396,14871.0
2012-02-01,3.6363,3.6752,3.5066,3.6331,137059.0
2012-02-02,3.6331,3.6493,3.5131,3.6331,301863.0
2012-02-03,3.6428,3.672,3.5682,3.6298,98038.0
2012-02-04,3.6428,3.672,3.5682,3.6298,98038.0
2012-02-05,3.6428,3.672,3.5682,3.6298,98038.0
2012-02-06,3.6298,3.6396,3.6298,3.6396,112064.0
2012-02-07,3.646,3.646,3.6298,3.6331,22665.0
2012-02-08,3.646,3.646,3.6039,3.6039,74981.0
2012-02-09,3.6039,3.6039,3.5358,3.552,143945.0
2012-02-10,3.5487,3.6331,3.5358,3.6331,22725.0
2012-02-11,3.5487,3.6331,3.5358,3.6331,22725.0
2012-02-12,3.5487,3.6331,3.5358,3.6331,22725.0
2012-02-13,3.646,3.646,3.6266,3.6266,12883.0
2012-02-14,3.6266,3.6266,3.5682,3.5747,8893.0
2012-02-15,3.5747,3.5974,3.5747,3.5974,21329.0
2012-02-16,3.5844,3.5844,3.5682,3.5682,13405.0
2012-02-17,3.5844,3.6201,3.5844,3.6006,24175.0
2012-02-18,3.5844,3.6201,3.5844,3.6006,24175.0
2012-02-19,3.5844,3.6201,3.5844,3.6006,24175.0
2012-02-20,3.6071,3.6104,3.6071,3.6104,7862.0
2012-02-21,3.6071,3.6071,3.539,3.5422,49738.0
2012-02-22,3.5358,3.552,3.5358,3.5358,344914.0
2012-02-23,3.5358,3.5682,3.5358,3.5617,75716.0
2012-02-24,3.5487,3.552,3.5487,3.5487,3598.0
2012-02-25,3.5487,3.552,3.5487,3.5487,3598.0
2012-02-26,3.5487,3.552,3.5487,3.5487,3598.0
2012-02-27,3.5487,3.5747,3.5487,3.5682,61752.0
2012-02-28,3.5812,3.6104,3.5812,3.6071,17021.0
2012-02-29,3.6201,3.646,3.5682,3.5812,34613.0
2012-03-01,3.5682,3.6396,3.5682,3.6169,28914.0
2012-03-02,3.6071,3.6331,3.5682,3.6201,21157.0
2012-03-03,3.6071,3.6331,3.5682,3.6201,21157.0
2012-03-04,3.6071,3.6331,3.5682,3.6201,21157.0
2012-03-05,3.6266,3.646,3.6039,3.6331,27908.0
2012-03-06,3.6331,3.659,3.6039,3.6104,66279.0
2012-03-07,3.6039,3.6266,3.5747,3.6006,85278.0
2012-03-08,3.6006,3.6201,3.5747,3.5747,26352.0
2012-03-09,3.5877,3.6298,3.5747,3.5941,16418.0
2012-03-10,3.5877,3.6298,3.5747,3.5941,16418.0
2012-03-11,3.5877,3.6298,3.5747,3.5941,16418.0
2012-03-12,3.5941,3.6298,3.5941,3.5941,14375.0
2012-03-13,3.5941,3.6006,3.552,3.552,332400.0
2012-03-14,3.552,3.5714,3.552,3.5682,15436.0
2012-03-15,3.5682,3.6006,3.5682,3.5974,11217.0
2012-03-16,3.6071,3.6331,3.6071,3.6266,44927.0
2012-03-17,3.6071,3.6331,3.6071,3.6266,44927.0
2012-03-18,3.6071,3.6331,3.6071,3.6266,44927.0
2012-03-19,3.6298,3.6396,3.6266,3.6396,22670.0
2012-03-20,3.6331,3.6396,3.6071,3.6396,35614.0
2012-03-21,3.6493,3.6493,3.6006,3.6104,12635.0
2012-03-22,3.6006,3.6298,3.6006,3.6104,24011.0
2012-03-23,3.6006,3.6169,3.6006,3.6006,11841.0
2012-03-24,3.6006,3.6169,3.6006,3.6006,11841.0
2012-03-25,3.6006,3.6169,3.6006,3.6006,11841.0
2012-03-26,3.6006,3.6331,3.6006,3.6201,46642.0
2012-03-27,3.6201,3.6331,3.6169,3.6331,18103.0
2012-03-28,3.6331,3.6655,3.6201,3.6396,69534.0
2012-03-29,3.6428,3.6979,3.6428,3.6785,30733.0
2012-03-30,3.6331,3.6558,3.6331,3.6428,16789.0
2012-03-31,3.6331,3.6558,3.6331,3.6428,16789.0
2012-04-01,3.6331,3.6558,3.6331,3.6428,16789.0
2012-04-02,3.646,3.646,3.6331,3.6363,32431.0
2012-04-03,3.6396,3.6525,3.6331,3.6331,15504.0
2012-04-04,3.6331,3.6525,3.6331,3.6331,44421.0
2012-04-05,3.6331,3.6396,3.6331,3.6331,49175.0
2012-04-06,3.6331,3.6396,3.6331,3.6331,49175.0
2012-04-07,3.6331,3.6396,3.6331,3.6331,49175.0
2012-04-08,3.6331,3.6396,3.6331,3.6331,49175.0
2012-04-09,3.6331,3.6396,3.6331,3.6331,49175.0
2012-04-10,3.6331,3.6428,3.6331,3.6331,26092.0
2012-04-11,3.6331,3.6493,3.6331,3.646,15659.0
2012-04-12,3.6493,3.6979,3.6331,3.685,34632.0
2012-04-13,3.7304,3.7498,3.6655,3.7304,37809.0
2012-04-14,3.7304,3.7498,3.6655,3.7304,37809.0
2012-04-15,3.7304,3.7498,3.6655,3.7304,37809.0
2012-04-16,3.7855,3.7855,3.6363,3.6363,17440.0
2012-04-17,3.6331,3.6882,3.6331,3.672,26661.0
2012-04-18,3.6785,3.6817,3.6331,3.6785,18769.0
2012-04-19,3.7077,3.7077,3.6331,3.6331,16245.0
2012-04-20,3.6493,3.672,3.6331,3.6331,17617.0
2012-04-21,3.6493,3.672,3.6331,3.6331,17617.0
2012-04-22,3.6493,3.672,3.6331,3.6331,17617.0
2012-04-23,3.6882,3.6882,3.5747,3.5941,34094.0
2012-04-24,3.5909,3.6233,3.5682,3.5682,29017.0
2012-04-25,3.5682,3.6233,3.5682,3.6169,43149.0
2012-04-26,3.6169,3.659,3.6169,3.6331,21108.0
2012-04-27,3.6331,3.6655,3.6169,3.6169,18575.0
2012-04-28,3.6331,3.6655,3.6169,3.6169,18575.0
2012-04-29,3.6331,3.6655,3.6169,3.6169,18575.0
2012-04-30,3.6331,3.6331,3.6331,3.6331,1593.0
2012-05-01,3.6331,3.6331,3.6331,3.6331,1593.0
2012-05-02,3.6655,3.6655,3.6006,3.6525,15600.0
2012-05-03,3.6428,3.6428,3.6006,3.6331,11322.0
2012-05-04,3.6006,3.646,3.6006,3.6266,17617.0
2012-05-05,3.6006,3.646,3.6006,3.6266,17617.0
2012-05-06,3.6006,3.646,3.6006,3.6266,17617.0
2012-05-07,3.5812,3.6071,3.5812,3.5812,16720.0
2012-05-08,3.624,3.6372,3.5944,3.6141,7283.0
2012-05-09,3.6603,3.6603,3.5944,3.5944,4104.0
2012-05-10,3.5977,3.6735,3.568,3.6372,34638.0
2012-05-11,3.6405,3.6669,3.6273,3.6603,10855.0
2012-05-12,3.6405,3.6669,3.6273,3.6603,10855.0
2012-05-13,3.6405,3.6669,3.6273,3.6603,10855.0
2012-05-14,3.6405,3.6405,3.5647,3.568,21820.0
2012-05-15,3.568,3.6273,3.568,3.5944,5938.0
2012-05-16,3.5944,3.6273,3.5614,3.6273,44742.0
2012-05-17,3.6075,3.6075,3.5614,3.568,42271.0
2012-05-18,3.5614,3.6207,3.5614,3.5977,31393.0
2012-05-19,3.5614,3.6207,3.5614,3.5977,31393.0
2012-05-20,3.5614,3.6207,3.5614,3.5977,31393.0
2012-05-21,3.5977,3.6273,3.5614,3.5614,63241.0
2012-05-22,3.5647,3.5911,3.5614,3.5713,20096.0
2012-05-23,3.5713,3.5944,3.5713,3.5779,15101.0
2012-05-24,3.5779,3.6405,3.5779,3.6405,23667.0
2012-05-25,3.6273,3.6273,3.5944,3.5944,11937.0
2012-05-26,3.6273,3.6273,3.5944,3.5944,11937.0
