,ACS SM Equity,ACS SM Equity,ACS SM Equity,ACS SM Equity,ACS SM Equity
2016-11-27,17.5255,17.5255,17.3202,17.4132,425562.0
2016-11-28,17.3394,17.5159,17.2047,17.3009,700050.0
2016-11-29,17.2945,17.6282,17.256,17.6122,762307.0
2016-11-30,17.84,17.8817,17.6924,17.8304,1229849.0
2016-12-01,17.7309,17.9683,17.6475,17.9683,887930.0
2016-12-02,17.9395,17.9876,17.7662,17.933,808848.0
2016-12-03,17.9395,17.9876,17.7662,17.933,808848.0
2016-12-04,17.9395,17.9876,17.7662,17.933,808848.0
2016-12-05,17.8528,18.2667,17.8528,18.0325,598651.0
2016-12-06,18.0967,18.5106,18.0068,18.5106,700548.0
2016-12-07,18.5908,18.6518,18.2635,18.3887,765949.0
2016-12-08,18.5138,18.7384,18.4721,18.7288,2321924.0
2016-12-09,18.6742,18.7416,18.5202,18.7384,2126600.0
2016-12-10,18.6742,18.7416,18.5202,18.7384,2126600.0
2016-12-11,18.6742,18.7416,18.5202,18.7384,2126600.0
2016-12-12,18.7545,18.7897,18.6325,18.6839,692606.0
2016-12-13,18.7352,19.1491,18.6678,19.1074,1344382.0
2016-12-14,19.101,19.1491,18.8796,19.0593,1150665.0
2016-12-15,19.0561,19.3513,18.8988,19.2678,1279375.0
2016-12-16,19.2518,19.5021,19.0721,19.4186,1782253.0
2016-12-17,19.2518,19.5021,19.0721,19.4186,1782253.0
2016-12-18,19.2518,19.5021,19.0721,19.4186,1782253.0
2016-12-19,19.3095,19.4989,19.2807,19.3673,1746182.0
2016-12-20,19.4636,19.6079,19.3705,19.4636,915867.0
2016-12-21,19.4636,19.5374,19.3031,19.4475,1523226.0
2016-12-22,19.3641,19.5085,19.3577,19.4443,2067326.0
2016-12-23,19.4603,19.4989,19.2518,19.2518,635748.0
2016-12-24,19.4603,19.4989,19.2518,19.2518,635748.0
2016-12-25,19.4603,19.4989,19.2518,19.2518,635748.0
2016-12-26,19.4603,19.4989,19.2518,19.2518,635748.0
2016-12-27,19.1972,19.4186,19.1555,19.3513,254483.0
2016-12-28,19.2903,19.316,19.1234,19.1491,413194.0
2016-12-29,19.0176,19.2357,18.9598,19.2357,456740.0
2016-12-30,19.1812,19.3545,19.1716,19.2646,358591.0
2016-12-31,19.1812,19.3545,19.1716,19.2646,358591.0
2017-01-01,19.1812,19.3545,19.1716,19.2646,358591.0
2017-01-02,19.2518,19.7652,19.2518,19.6625,576497.0
2017-01-03,19.7395,19.8069,19.5309,19.7074,2237394.0
2017-01-04,19.7202,19.7555,19.2646,19.4186,1380097.0
2017-01-05,19.4186,19.5309,19.1908,19.3962,1044219.0
2017-01-06,19.4443,19.47,19.2646,19.4218,348288.0
2017-01-07,19.4443,19.47,19.2646,19.4218,348288.0
2017-01-08,19.4443,19.47,19.2646,19.4218,348288.0
2017-01-09,19.4218,19.4732,19.2582,19.2839,2742502.0
2017-01-10,19.348,19.409,19.1876,19.3063,1147112.0
2017-01-11,19.332,19.7363,19.2518,19.6432,1675465.0
2017-01-12,19.5598,19.6208,19.3577,19.3577,810553.0
2017-01-13,19.5727,19.5791,19.2005,19.5181,1718437.0
2017-01-14,19.5727,19.5791,19.2005,19.5181,1718437.0
2017-01-15,19.5727,19.5791,19.2005,19.5181,1718437.0
2017-01-16,19.4636,19.5309,19.2518,19.2518,367417.0
2017-01-17,19.239,19.3031,19.0047,19.178,1472388.0
2017-01-18,19.1555,19.2229,18.9149,18.947,1166181.0
2017-01-19,18.9341,19.0496,18.748,18.8026,883409.0
2017-01-20,18.8319,18.9068,18.5582,18.7505,872967.0
2017-01-21,18.8319,18.9068,18.5582,18.7505,872967.0
2017-01-22,18.8319,18.9068,18.5582,18.7505,872967.0
2017-01-23,18.7276,18.8058,18.5647,18.7048,776565.0
2017-01-24,18.7146,18.9166,18.656,18.8971,971857.0
2017-01-25,19.0698,19.2229,18.9525,19.1838,927840.0
2017-01-26,19.2229,19.2587,18.8319,18.8677,803937.0
2017-01-27,18.9557,18.9557,18.7342,18.9068,556377.0
2017-01-28,18.9557,18.9557,18.7342,18.9068,556377.0
2017-01-29,18.9557,18.9557,18.7342,18.9068,556377.0
2017-01-30,18.8971,18.959,18.4768,18.4931,1612745.0
2017-01-31,18.467,18.8515,18.467,18.5582,1056445.0
2017-02-01,18.7667,18.7961,18.5517,18.6201,927506.0
2017-02-02,18.5028,18.7537,18.48,18.6723,764567.0
2017-02-03,18.7342,18.9264,18.6723,18.8156,1471946.0
2017-02-04,18.7342,18.9264,18.6723,18.8156,1471946.0
2017-02-05,18.7342,18.9264,18.6723,18.8156,1471946.0
2017-02-06,18.7928,18.9622,18.4768,18.6201,1280340.0
2017-02-07,18.6038,18.7896,18.5485,18.6104,645735.0
2017-02-08,18.7537,19.5487,18.7537,19.1317,1316144.0
2017-02-09,19.2261,19.3174,19.0046,19.288,686285.0
2017-02-10,19.3858,19.464,19.2555,19.3858,529906.0
2017-02-11,19.3858,19.464,19.2555,19.3858,529906.0
2017-02-12,19.3858,19.464,19.2555,19.3858,529906.0
2017-02-13,19.4966,19.6627,19.3988,19.5813,694743.0
2017-02-14,19.6725,19.6725,19.4119,19.477,524556.0
2017-02-15,19.5487,19.5943,19.4249,19.5454,834518.0
2017-02-16,19.5291,19.5813,19.3141,19.4347,653687.0
2017-02-17,19.4738,19.5096,19.2294,19.3434,523688.0
2017-02-18,19.4738,19.5096,19.2294,19.3434,523688.0
2017-02-19,19.4738,19.5096,19.2294,19.3434,523688.0
2017-02-20,19.3532,19.4053,19.1805,19.1903,488640.0
2017-02-21,19.1773,19.4379,19.1056,19.4119,603359.0
2017-02-22,19.4184,19.5291,19.161,19.3793,729123.0
2017-02-23,19.3043,19.4738,19.1838,19.2489,497187.0
2017-02-24,19.2489,19.2978,19.0502,19.1088,718188.0
2017-02-25,19.2489,19.2978,19.0502,19.1088,718188.0
2017-02-26,19.2489,19.2978,19.0502,19.1088,718188.0
2017-02-27,19.1545,19.3467,18.985,19.288,721354.0
2017-02-28,19.4184,19.5878,19.275,19.3043,1173310.0
2017-03-01,19.6139,19.9234,19.1968,19.679,1624685.0
2017-03-02,19.5813,19.6432,19.5161,19.5943,1512911.0
2017-03-03,19.5487,19.8484,19.4705,19.8159,718674.0
2017-03-04,19.5487,19.8484,19.4705,19.8159,718674.0
2017-03-05,19.5487,19.8484,19.4705,19.8159,718674.0
2017-03-06,19.7963,19.9234,19.7409,19.8354,961208.0
2017-03-07,19.855,19.8778,19.7377,19.8093,787373.0
2017-03-08,19.7702,19.8484,19.6334,19.7181,831951.0
2017-03-09,19.7051,19.8647,19.6464,19.7051,836712.0
2017-03-10,19.7311,19.868,19.679,19.679,698319.0
2017-03-11,19.7311,19.868,19.679,19.679,698319.0
2017-03-12,19.7311,19.868,19.679,19.679,698319.0
2017-03-13,19.679,19.7605,19.5259,19.5291,386564.0
2017-03-14,19.5487,19.5487,19.275,19.2815,1524550.0
2017-03-15,19.3662,19.4835,19.2327,19.3141,906212.0
2017-03-16,19.5096,19.7898,19.4086,19.7116,1163333.0
2017-03-17,19.7116,20.2459,19.6921,20.2166,1865790.0
2017-03-18,19.7116,20.2459,19.6921,20.2166,1865790.0
2017-03-19,19.7116,20.2459,19.6921,20.2166,1865790.0
2017-03-20,20.1514,20.3567,20.0993,20.1026,567854.0
2017-03-21,20.2003,20.2003,19.9983,20.0537,1570879.0
2017-03-22,19.9299,19.956,19.7181,19.8875,512850.0
2017-03-23,19.9071,20.1514,19.8517,20.1417,789670.0
2017-03-24,20.1677,20.2133,19.9885,20.07,445240.0
2017-03-25,20.1677,20.2133,19.9885,20.07,445240.0
2017-03-26,20.1677,20.2133,19.9885,20.07,445240.0
2017-03-27,19.9788,19.9853,19.7898,19.9071,856725.0
2017-03-28,20.0276,20.1417,19.9136,20.083,1032685.0
2017-03-29,20.1417,20.1547,19.8615,20.0211,566698.0
2017-03-30,20.1058,20.6793,19.9983,20.5978,1917548.0
2017-03-31,20.5913,20.7835,20.4056,20.7835,1757804.0
2017-04-01,20.5913,20.7835,20.4056,20.7835,1757804.0
2017-04-02,20.5913,20.7835,20.4056,20.7835,1757804.0
2017-04-03,20.7966,21.0865,20.7803,20.9725,1735566.0
2017-04-04,20.474,21.0214,20.2133,20.7607,22628415.0
2017-04-05,20.7737,21.5329,20.7737,21.269,3084405.0
2017-04-06,21.1582,21.8098,21.1126,21.7805,1741615.0
2017-04-07,21.6665,21.8066,21.4514,21.7838,3007185.0
2017-04-08,21.6665,21.8066,21.4514,21.7838,3007185.0
2017-04-09,21.6665,21.8066,21.4514,21.7838,3007185.0
2017-04-10,21.7838,21.8131,21.673,21.787,886932.0
2017-04-11,21.6762,21.8554,21.5524,21.6437,1340218.0
2017-04-12,21.6469,21.8001,20.7737,21.4449,1659016.0
2017-04-13,21.4058,21.5036,21.2853,21.5003,1488613.0
2017-04-14,21.4058,21.5036,21.2853,21.5003,1488613.0
2017-04-15,21.4058,21.5036,21.2853,21.5003,1488613.0
2017-04-16,21.4058,21.5036,21.2853,21.5003,1488613.0
2017-04-17,21.4058,21.5036,21.2853,21.5003,1488613.0
2017-04-18,21.5785,21.6567,21.0474,21.2136,1248023.0
2017-04-19,21.2559,21.3276,20.9106,21.0018,1919923.0
2017-04-20,20.9888,21.37,20.777,21.2788,2110164.0
2017-04-21,21.282,21.383,21.0572,21.269,1458304.0
2017-04-22,21.282,21.383,21.0572,21.269,1458304.0
2017-04-23,21.282,21.383,21.0572,21.269,1458304.0
2017-04-24,21.9923,22.2464,21.6958,21.9434,1774180.0
2017-04-25,21.9662,22.0053,21.7186,21.9402,1119187.0
2017-04-26,21.8294,22.1324,21.8294,22.0021,1071973.0
2017-04-27,21.9597,22.0346,21.8685,22.0346,1767921.0
2017-04-28,21.888,22.2464,21.8131,22.1747,12520473.0
2017-04-29,21.888,22.2464,21.8131,22.1747,12520473.0
2017-04-30,21.888,22.2464,21.8131,22.1747,12520473.0
2017-05-01,21.888,22.2464,21.8131,22.1747,12520473.0
2017-05-02,22.1584,22.481,22.09,22.481,2237104.0
2017-05-03,22.4517,22.494,22.2334,22.3279,1520344.0
2017-05-04,22.4712,22.6602,22.3507,22.6113,1104079.0
2017-05-05,22.6374,22.9339,22.5299,22.8068,1411331.0
2017-05-06,22.6374,22.9339,22.5299,22.8068,1411331.0
2017-05-07,22.6374,22.9339,22.5299,22.8068,1411331.0
2017-05-08,22.8589,22.8589,22.393,22.6048,1005681.0
2017-05-09,22.6113,23.0675,22.582,22.9893,2324040.0
2017-05-10,22.8655,22.9567,22.6765,22.9013,1070194.0
2017-05-11,22.7188,22.8036,22.4289,22.5396,1152366.0
2017-05-12,22.6113,23.5203,22.5201,23.2369,1333224.0
2017-05-13,22.6113,23.5203,22.5201,23.2369,1333224.0
2017-05-14,22.6113,23.5203,22.5201,23.2369,1333224.0
2017-05-15,23.3281,23.4291,23.1131,23.2923,716701.0
2017-05-16,23.3248,23.3281,23.0349,23.1033,995509.0
2017-05-17,22.9437,23.1848,22.4843,22.5103,2164920.0
2017-05-18,22.4256,22.7351,22.1291,22.6504,1134462.0
2017-05-19,22.5755,23.2564,22.4614,23.2564,1091470.0
2017-05-20,22.5755,23.2564,22.4614,23.2564,1091470.0
2017-05-21,22.5755,23.2564,22.4614,23.2564,1091470.0
2017-05-22,23.2629,23.4715,23.1196,23.1522,1180151.0
2017-05-23,22.9534,23.377,22.8459,23.3607,933995.0
2017-05-24,23.4063,23.7842,23.3542,23.504,1415596.0
2017-05-25,23.5106,23.8103,23.3281,23.6441,823666.0
2017-05-26,23.592,23.605,23.1554,23.2988,1325987.0
2017-05-27,23.592,23.605,23.1554,23.2988,1325987.0
2017-05-28,23.592,23.605,23.1554,23.2988,1325987.0
2017-05-29,23.3086,23.605,23.2564,23.566,557630.0
2017-05-30,23.4096,23.4943,23.0707,23.1945,913480.0
2017-05-31,23.2955,23.5301,23.0284,23.175,1506699.0
2017-06-01,23.1033,23.3933,23.0772,23.2141,3635336.0
2017-06-02,23.3281,23.39,23.1685,23.2076,1617417.0
2017-06-03,23.3281,23.39,23.1685,23.2076,1617417.0
2017-06-04,23.3281,23.39,23.1685,23.2076,1617417.0
2017-06-05,23.1652,23.3868,23.087,23.3216,668647.0
2017-06-06,23.2923,23.3705,23.1457,23.2629,1054234.0
2017-06-07,23.1391,23.5855,23.0772,23.3118,759700.0
2017-06-08,23.4389,23.4389,23.1587,23.2988,861030.0
2017-06-09,23.3281,23.4812,23.2238,23.4259,1150357.0
2017-06-10,23.3281,23.4812,23.2238,23.4259,1150357.0
2017-06-11,23.3281,23.4812,23.2238,23.4259,1150357.0
2017-06-12,23.3477,23.3477,23.1522,23.2597,2069596.0
2017-06-13,23.2336,23.4487,23.1717,23.4454,2438979.0
2017-06-14,23.4161,23.7158,23.4161,23.4519,1263042.0
2017-06-15,23.3607,23.4356,23.0903,23.2597,1852113.0
2017-06-16,23.2597,23.6246,23.2271,23.6246,2608631.0
2017-06-17,23.2597,23.6246,23.2271,23.6246,2608631.0
2017-06-18,23.2597,23.6246,23.2271,23.6246,2608631.0
2017-06-19,23.7386,23.9471,23.6995,23.7777,1053181.0
2017-06-20,23.7842,23.7842,23.3705,23.39,813628.0
2017-06-21,23.3086,23.4878,23.0121,23.4878,2838196.0
2017-06-22,23.4519,23.4519,23.1066,23.2792,2741806.0
2017-06-23,23.3086,23.3509,23.1522,23.2336,723657.0
2017-06-24,23.3086,23.3509,23.1522,23.2336,723657.0
2017-06-25,23.3086,23.3509,23.1522,23.2336,723657.0
2017-06-26,23.3053,23.5236,23.2467,23.3835,1361987.0
2017-06-27,23.4208,23.4341,23.1745,23.2011,945804.0
2017-06-28,23.1279,23.4574,22.8983,23.3941,1450813.0
2017-06-29,23.4274,23.454,22.3492,22.4823,1347790.0
2017-06-30,22.469,22.865,22.3559,22.5123,971107.0
2017-07-01,22.469,22.865,22.3559,22.5123,971107.0
2017-07-02,22.469,22.865,22.3559,22.5123,971107.0
2017-07-03,22.662,22.9149,22.5822,22.9149,927522.0
2017-07-04,22.8251,22.8983,22.6986,22.7352,1087093.0
2017-07-05,22.6986,23.0481,22.6986,22.8684,525949.0
2017-07-06,22.9016,22.9016,22.296,22.3293,707036.0
2017-07-07,22.4224,22.5023,22.266,22.4823,562301.0
2017-07-08,22.4224,22.5023,22.266,22.4823,562301.0
2017-07-09,22.4224,22.5023,22.266,22.4823,562301.0
2017-07-10,22.5888,22.7186,22.316,22.489,549290.0
2017-07-11,22.5422,22.662,22.3392,22.4424,845881.0
2017-07-12,22.5289,23.0414,22.5289,22.9349,822718.0
2017-07-13,23.0081,23.0281,22.8817,22.9715,459024.0
2017-07-14,22.9083,23.1412,22.9016,23.0115,426874.0
2017-07-15,22.9083,23.1412,22.9016,23.0115,426874.0
2017-07-16,22.9083,23.1412,22.9016,23.0115,426874.0
2017-07-17,23.0347,23.291,22.9948,23.1013,374132.0
2017-07-18,23.0148,23.2411,22.8051,22.8517,535305.0
2017-07-19,22.9615,23.3076,22.9083,23.3076,712373.0
2017-07-20,23.4274,23.6171,23.058,23.1712,614911.0
2017-07-21,22.9283,22.9283,21.5572,21.7003,3053798.0
2017-07-22,22.9283,22.9283,21.5572,21.7003,3053798.0
2017-07-23,22.9283,22.9283,21.5572,21.7003,3053798.0
2017-07-24,21.7635,21.8634,21.2344,21.677,999472.0
2017-07-25,21.7369,22.0298,21.6637,21.9965,1483392.0
2017-07-26,21.9765,22.4025,21.9632,22.2061,894687.0
2017-07-27,22.1529,22.4091,22.0464,22.1729,586140.0
2017-07-28,22.0497,22.1296,21.697,21.7469,574873.0
2017-07-29,22.0497,22.1296,21.697,21.7469,574873.0
2017-07-30,22.0497,22.1296,21.697,21.7469,574873.0
2017-07-31,21.8368,21.9532,21.5439,21.5805,851244.0
2017-08-01,21.7203,21.8101,21.3642,21.4973,815603.0
2017-08-02,21.6038,21.7336,21.2012,21.2877,896298.0
2017-08-03,21.2378,21.4441,21.1046,21.3309,500315.0
2017-08-04,21.3409,21.4507,21.2577,21.4308,834619.0
2017-08-05,21.3409,21.4507,21.2577,21.4308,834619.0
2017-08-06,21.3409,21.4507,21.2577,21.4308,834619.0
2017-08-07,21.5206,21.7436,21.4873,21.5506,519510.0
2017-08-08,21.5872,21.7336,21.464,21.7336,708408.0
2017-08-09,21.5705,21.677,21.3842,21.4774,687360.0
2017-08-10,21.4141,21.4873,21.098,21.1779,1032665.0
2017-08-11,21.0647,21.068,20.5722,20.6321,1489499.0
2017-08-12,21.0647,21.068,20.5722,20.6321,1489499.0
2017-08-13,21.0647,21.068,20.5722,20.6321,1489499.0
2017-08-14,20.7319,21.291,20.7053,21.281,633565.0
2017-08-15,21.3908,21.5606,21.068,21.1379,479008.0
2017-08-16,21.2677,21.8168,21.2644,21.6205,719427.0
2017-08-17,21.5705,21.687,21.321,21.4973,563794.0
2017-08-18,21.2344,21.4907,21.0647,21.4907,660537.0
2017-08-19,21.2344,21.4907,21.0647,21.4907,660537.0
2017-08-20,21.2344,21.4907,21.0647,21.4907,660537.0
2017-08-21,21.3709,21.5572,21.291,21.3942,539154.0
2017-08-22,21.5772,21.667,21.3642,21.6571,715606.0
2017-08-23,21.697,21.7902,21.5339,21.5339,630217.0
2017-08-24,21.6338,21.6704,21.3775,21.4141,912180.0
2017-08-25,21.4707,21.6604,21.3742,21.4541,470485.0
2017-08-26,21.4707,21.6604,21.3742,21.4541,470485.0
2017-08-27,21.4707,21.6604,21.3742,21.4541,470485.0
2017-08-28,21.3842,21.4774,21.0314,21.078,450969.0
2017-08-29,20.8917,20.9516,20.4923,20.6421,866289.0
2017-08-30,20.8584,20.9882,20.7353,20.9482,527061.0
2017-08-31,21.078,21.1612,20.9449,21.1379,955215.0
2017-09-01,21.2644,21.3775,21.1878,21.2477,728601.0
2017-09-02,21.2644,21.3775,21.1878,21.2477,728601.0
2017-09-03,21.2644,21.3775,21.1878,21.2477,728601.0
2017-09-04,21.1512,21.3376,21.0814,21.2843,598401.0
2017-09-05,21.3775,21.4607,21.2777,21.2777,612037.0
2017-09-06,21.1446,21.3576,21.0847,21.2444,447785.0
2017-09-07,21.3442,21.4441,21.0381,21.1745,719992.0
2017-09-08,21.0381,21.2544,20.9649,21.0647,384079.0
2017-09-09,21.0381,21.2544,20.9649,21.0647,384079.0
2017-09-10,21.0381,21.2544,20.9649,21.0647,384079.0
2017-09-11,21.2843,21.4907,21.1679,21.3409,749043.0
2017-09-12,21.3709,21.514,21.1479,21.1479,596939.0
2017-09-13,21.0847,21.4408,21.078,21.3609,1338084.0
2017-09-14,21.3742,21.474,21.1446,21.4308,1285777.0
2017-09-15,21.3609,21.5239,21.3409,21.4474,1154746.0
2017-09-16,21.3609,21.5239,21.3409,21.4474,1154746.0
2017-09-17,21.3609,21.5239,21.3409,21.4474,1154746.0
2017-09-18,21.5239,21.6504,21.4175,21.5606,628088.0
2017-09-19,21.5639,21.6937,21.4274,21.4274,713285.0
2017-09-20,21.4008,21.4241,20.3126,20.6121,1736458.0
2017-09-21,20.7486,20.8983,20.5722,20.7819,711856.0
2017-09-22,20.8051,20.9017,20.6255,20.8284,332756.0
2017-09-23,20.8051,20.9017,20.6255,20.8284,332756.0
2017-09-24,20.8051,20.9017,20.6255,20.8284,332756.0
2017-09-25,20.8018,20.8018,20.4291,20.5656,765636.0
2017-09-26,20.5822,20.6055,20.2527,20.2927,761842.0
2017-09-27,20.1762,20.7319,20.1496,20.682,705971.0
2017-09-28,20.6787,20.8617,20.6454,20.8617,1397367.0
2017-09-29,20.8517,20.915,20.5988,20.8684,557869.0
2017-09-30,20.8517,20.915,20.5988,20.8684,557869.0
2017-10-01,20.8517,20.915,20.5988,20.8684,557869.0
2017-10-02,20.6754,21.0314,20.5023,21.0314,830364.0
2017-10-03,21.0414,21.118,20.6155,20.6754,593308.0
2017-10-04,20.6221,20.6621,19.8334,19.9666,1812212.0
2017-10-05,19.89,20.6754,19.8767,20.6754,1762040.0
2017-10-06,20.5156,20.5423,20.2228,20.3692,1020386.0
2017-10-07,20.5156,20.5423,20.2228,20.3692,1020386.0
2017-10-08,20.5156,20.5423,20.2228,20.3692,1020386.0
2017-10-09,20.2993,20.5755,20.2993,20.4857,467054.0
2017-10-10,20.4158,20.5223,20.2627,20.4225,428548.0
2017-10-11,20.519,20.7652,20.2827,20.6787,1215305.0
2017-10-12,20.7586,20.9815,20.6255,20.6887,804498.0
2017-10-13,20.6354,20.9449,20.6155,20.6987,718168.0
2017-10-14,20.6354,20.9449,20.6155,20.6987,718168.0
2017-10-15,20.6354,20.9449,20.6155,20.6987,718168.0
2017-10-16,20.6554,21.0381,20.5522,20.8584,555481.0
2017-10-17,20.8584,21.1712,20.712,20.9183,567574.0
2017-10-18,20.9582,22.5622,20.7353,21.9998,2707270.0
2017-10-19,21.9499,22.3759,21.667,22.2627,1888843.0
2017-10-20,22.2561,22.306,21.9233,22.1629,672462.0
2017-10-21,22.2561,22.306,21.9233,22.1629,672462.0
2017-10-22,22.2561,22.306,21.9233,22.1629,672462.0
2017-10-23,22.0996,22.1229,21.8168,21.8634,483804.0
2017-10-24,21.8301,22.0198,21.707,21.7669,431937.0
2017-10-25,21.6537,21.7968,21.5506,21.6304,566201.0
2017-10-26,21.7003,22.1562,21.6038,21.9998,982058.0
2017-10-27,22.0531,22.0564,21.4607,21.8201,576206.0
2017-10-28,22.0531,22.0564,21.4607,21.8201,576206.0
2017-10-29,22.0531,22.0564,21.4607,21.8201,576206.0
2017-10-30,22.0298,22.4557,22.0165,22.3625,893400.0
2017-10-31,22.4358,22.7352,22.4258,22.5323,712769.0
2017-11-01,22.7286,23.0115,22.6654,22.9682,791194.0
2017-11-02,22.9748,23.2211,22.865,22.9516,639955.0
2017-11-03,23.0414,23.0414,22.5689,22.7519,516604.0
2017-11-04,23.0414,23.0414,22.5689,22.7519,516604.0
2017-11-05,23.0414,23.0414,22.5689,22.7519,516604.0
2017-11-06,22.7918,22.8917,22.6487,22.8517,357818.0
2017-11-07,22.9382,23.0347,22.4524,22.4923,440712.0
2017-11-08,22.489,22.6554,22.3226,22.4724,650652.0
2017-11-09,22.3725,22.469,22.1729,22.3226,582887.0
2017-11-10,22.2161,22.3625,21.9632,22.073,763599.0
2017-11-11,22.2161,22.3625,21.9632,22.073,763599.0
2017-11-12,22.2161,22.3625,21.9632,22.073,763599.0
2017-11-13,22.1496,22.1895,21.6637,21.9632,416846.0
2017-11-14,21.86,22.1363,21.3908,21.6837,579280.0
2017-11-15,21.4873,21.6005,21.2777,21.5472,509056.0
2017-11-16,21.6504,22.1662,21.6504,22.0697,595326.0
2017-11-17,22.1196,22.1196,21.7336,21.8101,541218.0
2017-11-18,22.1196,22.1196,21.7336,21.8101,541218.0
2017-11-19,22.1196,22.1196,21.7336,21.8101,541218.0
2017-11-20,21.717,22.0497,21.6304,22.0098,394897.0
2017-11-21,22.0331,22.2228,21.8767,21.9566,427675.0
2017-11-22,21.9333,22.2128,21.9333,22.0497,458175.0
2017-11-23,22.0697,22.1629,21.9632,22.0397,304276.0
2017-11-24,22.0364,22.296,21.8501,21.9932,349370.0
2017-11-25,22.0364,22.296,21.8501,21.9932,349370.0
2017-11-26,22.0364,22.296,21.8501,21.9932,349370.0
2017-11-27,21.8967,22.1595,21.5239,21.5239,534774.0
2017-11-28,21.5539,21.88,21.5306,21.6437,628608.0
2017-11-29,21.7269,21.9798,21.6903,21.8401,1173327.0
2017-11-30,21.8201,21.9233,21.6304,21.6304,1421981.0
2017-12-01,21.7203,21.7536,21.1679,21.2843,1016077.0
2017-12-02,21.7203,21.7536,21.1679,21.2843,1016077.0
2017-12-03,21.7203,21.7536,21.1679,21.2843,1016077.0
2017-12-04,21.4973,21.717,21.3908,21.5972,483731.0
2017-12-05,21.6005,21.8301,21.311,21.3476,879449.0
2017-12-06,21.1978,21.4175,20.9649,21.2644,558555.0
2017-12-07,21.311,21.5339,21.2611,21.3343,612970.0
2017-12-08,21.4807,21.7569,21.4175,21.5739,477884.0
2017-12-09,21.4807,21.7569,21.4175,21.5739,477884.0
2017-12-10,21.4807,21.7569,21.4175,21.5739,477884.0
2017-12-11,21.6338,21.6637,21.3942,21.5606,322699.0
2017-12-12,21.5905,21.6338,21.3775,21.5073,653223.0
2017-12-13,21.4408,21.5572,21.3542,21.4308,529745.0
2017-12-14,21.4308,21.6105,21.2843,21.3043,1240966.0
2017-12-15,21.2178,21.5339,21.1745,21.5173,1251394.0
2017-12-16,21.2178,21.5339,21.1745,21.5173,1251394.0
2017-12-17,21.2178,21.5339,21.1745,21.5173,1251394.0
2017-12-18,21.6437,21.9199,21.5173,21.7303,1005695.0
2017-12-19,21.7536,21.9965,21.6637,21.7103,569255.0
2017-12-20,21.6704,21.7303,21.5572,21.5572,574444.0
2017-12-21,21.5805,21.9366,21.4507,21.86,886251.0
2017-12-22,21.6537,21.8201,21.5506,21.6437,542483.0
2017-12-23,21.6537,21.8201,21.5506,21.6437,542483.0
2017-12-24,21.6537,21.8201,21.5506,21.6437,542483.0
2017-12-25,21.6537,21.8201,21.5506,21.6437,542483.0
2017-12-26,21.6537,21.8201,21.5506,21.6437,542483.0
2017-12-27,21.6304,21.7935,21.5972,21.7469,478642.0
2017-12-28,21.7369,21.8301,21.6371,21.6371,360423.0
2017-12-29,21.6537,21.8201,21.5373,21.7103,343004.0
2017-12-30,21.6537,21.8201,21.5373,21.7103,343004.0
2017-12-31,21.6537,21.8201,21.5373,21.7103,343004.0
2018-01-01,21.6537,21.8201,21.5373,21.7103,343004.0
2018-01-02,21.7236,21.7236,21.3442,21.4674,1400344.0
2018-01-03,21.5639,21.7369,21.5239,21.6105,448832.0
2018-01-04,21.7502,22.3093,21.7303,22.2893,1369325.0
2018-01-05,22.3226,22.6221,22.2361,22.5888,577848.0
2018-01-06,22.3226,22.6221,22.2361,22.5888,577848.0
2018-01-07,22.3226,22.6221,22.2361,22.5888,577848.0
2018-01-08,22.6288,22.6953,22.3958,22.3958,503889.0
2018-01-09,22.4291,22.6487,22.3625,22.5223,947301.0
2018-01-10,22.4957,22.6021,22.4358,22.5822,3594002.0
2018-01-11,22.6088,22.6221,22.2494,22.3359,601554.0
2018-01-12,22.3226,22.5422,22.2095,22.4025,657099.0
2018-01-13,22.3226,22.5422,22.2095,22.4025,657099.0
2018-01-14,22.3226,22.5422,22.2095,22.4025,657099.0
2018-01-15,22.4158,22.4291,22.1962,22.2827,692443.0
2018-01-16,22.3226,22.6221,22.1828,22.6088,391950.0
2018-01-17,22.5356,22.6221,22.3892,22.4757,571641.0
2018-01-18,22.4957,22.5888,22.3559,22.4624,345074.0
2018-01-19,22.4025,22.5223,22.3093,22.4624,1515663.0
2018-01-20,22.4025,22.5223,22.3093,22.4624,1515663.0
2018-01-21,22.4025,22.5223,22.3093,22.4624,1515663.0
2018-01-22,22.5426,22.7585,22.5292,22.6168,622343.0
2018-01-23,22.6776,22.7315,22.5224,22.5426,548666.0
2018-01-24,22.5292,22.5629,22.2931,22.2931,664887.0
2018-01-25,22.2593,22.4685,22.0233,22.1919,707905.0
2018-01-26,22.1784,22.2661,21.9693,22.1042,691830.0
2018-01-27,22.1784,22.2661,21.9693,22.1042,691830.0
2018-01-28,22.1784,22.2661,21.9693,22.1042,691830.0
2018-01-29,22.1379,22.2593,21.9221,22.0098,1321600.0
2018-01-30,21.8546,21.976,21.6523,21.74,1949845.0
2018-01-31,21.6995,21.8816,21.5848,21.7602,823270.0
2018-02-01,21.8209,21.9895,21.5983,21.8277,639379.0
2018-02-02,21.7467,21.7669,21.2341,21.2341,575183.0
2018-02-03,21.7467,21.7669,21.2341,21.2341,575183.0
2018-02-04,21.7467,21.7669,21.2341,21.2341,575183.0
2018-02-05,21.2341,21.2341,20.7619,20.8631,585604.0
