,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity
2017-07-26,73.701,73.877,73.701,73.877,44900.0
2017-07-27,73.859,73.894,73.526,73.841,76100.0
2017-07-28,74.122,74.122,73.613,73.631,123100.0
2017-07-29,74.122,74.122,73.613,73.631,123100.0
2017-07-30,74.122,74.122,73.613,73.631,123100.0
2017-07-31,73.701,73.701,73.631,73.631,343700.0
2017-08-01,73.526,73.631,73.438,73.631,26100.0
2017-08-02,73.368,73.701,73.333,73.701,17600.0
2017-08-03,73.701,73.701,73.491,73.701,4800.0
2017-08-04,73.701,73.789,73.473,73.526,4000.0
2017-08-05,73.701,73.789,73.473,73.526,4000.0
2017-08-06,73.701,73.789,73.473,73.526,4000.0
2017-08-07,73.508,73.877,73.508,73.701,82400.0
2017-08-08,73.701,73.789,73.648,73.771,115900.0
2017-08-09,73.789,73.789,73.455,73.719,17400.0
2017-08-10,73.789,73.789,73.701,73.771,405600.0
2017-08-11,73.771,73.771,73.684,73.684,23600.0
2017-08-12,73.771,73.771,73.684,73.684,23600.0
2017-08-13,73.771,73.771,73.684,73.684,23600.0
2017-08-14,73.684,73.912,73.684,73.789,44900.0
2017-08-15,73.789,74.403,73.701,73.789,89900.0
2017-08-16,73.789,73.877,73.789,73.806,47200.0
2017-08-17,73.789,74.578,73.789,73.877,7900.0
2017-08-18,74.228,74.228,73.877,73.877,1000.0
2017-08-19,74.228,74.228,73.877,73.877,1000.0
2017-08-20,74.228,74.228,73.877,73.877,1000.0
2017-08-21,73.877,74.228,73.877,74.21,44100.0
2017-08-22,74.21,74.21,73.877,74.14,4700.0
2017-08-23,74.052,74.14,73.824,73.947,103100.0
2017-08-24,73.701,73.964,73.701,73.877,244200.0
2017-08-25,73.912,73.964,73.841,73.859,179400.0
2017-08-26,73.912,73.964,73.841,73.859,179400.0
2017-08-27,73.912,73.964,73.841,73.859,179400.0
2017-08-28,73.877,73.982,73.859,73.964,234800.0
2017-08-29,73.964,74.14,73.877,73.877,56000.0
2017-08-30,74.491,74.578,73.701,73.701,57400.0
2017-08-31,74.491,74.578,73.701,73.701,57400.0
2017-09-01,74.491,74.578,73.701,73.701,57400.0
2017-09-02,74.491,74.578,73.701,73.701,57400.0
2017-09-03,74.491,74.578,73.701,73.701,57400.0
2017-09-04,74.491,74.578,73.701,73.701,57400.0
2017-09-05,74.578,74.578,73.824,74.403,12700.0
2017-09-06,75.182,75.199,74.545,74.58,340600.0
2017-09-07,74.722,75.199,74.704,74.987,158800.0
2017-09-08,74.722,75.836,74.527,74.686,549700.0
2017-09-09,74.722,75.836,74.527,74.686,549700.0
2017-09-10,74.722,75.836,74.527,74.686,549700.0
2017-09-11,74.757,75.907,74.757,75.111,270100.0
2017-09-12,75.642,75.642,75.199,75.624,61500.0
2017-09-13,75.624,75.624,75.128,75.199,16600.0
2017-09-14,75.465,75.465,75.04,75.182,46100.0
2017-09-15,75.182,76.066,75.058,75.199,175500.0
2017-09-16,75.182,76.066,75.058,75.199,175500.0
2017-09-17,75.182,76.066,75.058,75.199,175500.0
2017-09-18,75.199,75.819,75.199,75.199,5800.0
2017-09-19,75.889,75.889,75.164,75.199,22500.0
2017-09-20,75.624,75.624,75.182,75.199,601600.0
2017-09-21,75.199,75.854,75.111,75.128,1900.0
2017-09-22,75.199,75.854,75.111,75.128,1900.0
2017-09-23,75.199,75.854,75.111,75.128,1900.0
2017-09-24,75.199,75.854,75.111,75.128,1900.0
2017-09-25,75.482,75.482,75.075,75.111,334200.0
2017-09-26,75.111,75.111,74.792,74.792,7200.0
2017-09-27,74.792,75.642,74.792,74.845,17200.0
2017-09-28,75.624,75.624,74.845,74.916,221500.0
2017-09-29,75.73,75.73,74.633,75.022,474000.0
2017-09-30,75.73,75.73,74.633,75.022,474000.0
2017-10-01,75.73,75.73,74.633,75.022,474000.0
2017-10-02,74.969,75.04,74.969,75.022,64600.0
2017-10-03,75.199,75.199,74.987,75.022,248400.0
2017-10-04,75.04,75.199,75.022,75.128,323800.0
2017-10-05,75.128,75.642,75.128,75.182,539400.0
2017-10-06,75.182,75.288,75.182,75.288,902200.0
2017-10-07,75.182,75.288,75.182,75.288,902200.0
2017-10-08,75.182,75.288,75.182,75.288,902200.0
2017-10-09,75.288,75.376,75.199,75.376,561200.0
2017-10-10,75.199,75.553,75.199,75.376,37800.0
2017-10-11,75.553,75.553,75.394,75.429,560500.0
2017-10-12,75.642,75.642,75.429,75.642,506700.0
2017-10-13,75.642,75.748,75.642,75.73,302100.0
2017-10-14,75.642,75.748,75.642,75.73,302100.0
2017-10-15,75.642,75.748,75.642,75.73,302100.0
2017-10-16,75.553,76.084,75.553,75.907,60300.0
2017-10-17,75.889,75.907,75.872,75.907,80900.0
2017-10-18,75.889,75.907,75.872,75.907,80900.0
2017-10-19,75.96,76.279,75.96,76.066,276200.0
2017-10-20,76.402,76.792,75.659,75.819,195100.0
2017-10-21,76.402,76.792,75.659,75.819,195100.0
2017-10-22,76.402,76.792,75.659,75.819,195100.0
2017-10-23,75.836,76.261,75.819,76.084,398800.0
2017-10-24,76.526,76.792,76.19,76.686,336000.0
2017-10-25,76.686,76.686,76.544,76.615,62700.0
2017-10-26,76.615,76.615,76.066,76.615,106200.0
2017-10-27,76.261,77.499,76.084,76.969,64600.0
2017-10-28,76.261,77.499,76.084,76.969,64600.0
2017-10-29,76.261,77.499,76.084,76.969,64600.0
2017-10-30,77.623,77.694,77.057,77.641,111700.0
2017-10-31,77.853,78.561,77.853,78.296,112800.0
2017-11-01,78.632,78.738,77.836,77.853,72700.0
2017-11-02,77.853,78.384,77.429,77.8,27000.0
2017-11-03,78.296,78.296,77.659,77.853,128000.0
2017-11-04,78.296,78.296,77.659,77.853,128000.0
2017-11-05,78.296,78.296,77.659,77.853,128000.0
2017-11-06,79.623,79.623,77.853,78.03,130100.0
2017-11-07,78.013,78.013,77.411,77.853,582800.0
2017-11-08,77.004,78.508,77.004,78.296,401100.0
2017-11-09,77.871,78.296,77.747,78.296,158800.0
2017-11-10,78.296,78.543,78.26,78.543,108600.0
2017-11-11,78.296,78.543,78.26,78.543,108600.0
2017-11-12,78.296,78.543,78.26,78.543,108600.0
2017-11-13,78.384,78.526,78.296,78.42,53800.0
2017-11-14,81.392,83.905,80.684,80.773,1222700.0
2017-11-15,81.392,82.082,80.755,81.127,596700.0
2017-11-16,81.658,81.658,80.454,80.95,218800.0
2017-11-17,81.551,81.799,79.198,79.534,484400.0
2017-11-18,81.551,81.799,79.198,79.534,484400.0
2017-11-19,81.551,81.799,79.198,79.534,484400.0
2017-11-20,80.083,82.082,79.87,80.1,341100.0
2017-11-21,80.243,80.6,80.243,80.368,373100.0
2017-11-22,80.511,80.511,80.297,80.386,471700.0
2017-11-23,82.543,82.561,80.528,82.008,266400.0
2017-11-24,82.062,83.132,81.153,81.991,212900.0
2017-11-25,82.062,83.132,81.153,81.991,212900.0
2017-11-26,82.062,83.132,81.153,81.991,212900.0
2017-11-27,82.561,83.774,82.026,82.918,328800.0
2017-11-28,83.096,84.202,82.258,83.061,468200.0
2017-11-29,83.72,86.484,83.185,84.255,491300.0
2017-11-30,84.255,86.752,83.631,86.752,5053400.0
2017-12-01,84.255,86.752,83.631,86.752,5053400.0
2017-12-02,84.255,86.752,83.631,86.752,5053400.0
2017-12-03,84.255,86.752,83.631,86.752,5053400.0
2017-12-04,86.752,87.376,86.734,86.841,331800.0
2017-12-05,86.787,87.215,86.752,86.912,287300.0
2017-12-06,87.019,88.963,86.77,87.108,187300.0
2017-12-07,87.911,91.299,86.93,91.299,604400.0
2017-12-08,91.299,91.299,88.267,88.678,243100.0
2017-12-09,91.299,91.299,88.267,88.678,243100.0
2017-12-10,91.299,91.299,88.267,88.678,243100.0
2017-12-11,89.159,89.337,88.695,88.927,229000.0
2017-12-12,88.927,89.159,88.802,88.909,513100.0
2017-12-13,89.016,89.248,88.713,88.981,297800.0
2017-12-14,88.981,89.07,88.481,88.981,156100.0
2017-12-15,88.981,89.159,88.624,89.159,397600.0
2017-12-16,88.981,89.159,88.624,89.159,397600.0
2017-12-17,88.981,89.159,88.624,89.159,397600.0
2017-12-18,89.159,89.159,88.624,88.892,158300.0
2017-12-19,89.07,90.051,88.285,88.642,93100.0
2017-12-20,88.357,90.051,88.357,88.802,68900.0
2017-12-21,88.802,89.159,88.428,89.159,116800.0
2017-12-22,88.838,90.942,88.535,90.942,69000.0
2017-12-23,88.838,90.942,88.535,90.942,69000.0
2017-12-24,88.838,90.942,88.535,90.942,69000.0
2017-12-25,88.838,90.942,88.535,90.942,69000.0
2017-12-26,90.764,90.764,88.981,89.159,19700.0
2017-12-27,89.159,89.426,88.713,89.07,15000.0
2017-12-28,88.767,91.745,88.767,90.942,181900.0
2017-12-29,89.248,92.012,89.159,92.012,152700.0
2017-12-30,89.248,92.012,89.159,92.012,152700.0
2017-12-31,89.248,92.012,89.159,92.012,152700.0
2018-01-01,89.248,92.012,89.159,92.012,152700.0
2018-01-02,91.477,91.477,89.605,90.14,120600.0
2018-01-03,89.694,91.299,89.694,90.942,70200.0
2018-01-04,91.12,91.477,90.853,91.12,97600.0
2018-01-05,91.12,92.547,90.853,92.19,285500.0
2018-01-06,91.12,92.547,90.853,92.19,285500.0
2018-01-07,91.12,92.547,90.853,92.19,285500.0
2018-01-08,91.21,92.547,91.21,92.19,91600.0
2018-01-09,93.349,93.617,91.21,91.834,163600.0
2018-01-10,92.725,93.617,91.834,92.012,182300.0
2018-01-11,93.439,93.439,91.299,92.101,26100.0
2018-01-12,92.993,94.776,92.458,92.725,323200.0
2018-01-13,92.993,94.776,92.458,92.725,323200.0
2018-01-14,92.993,94.776,92.458,92.725,323200.0
2018-01-15,92.815,93.617,92.101,92.904,167800.0
2018-01-16,93.171,94.954,93.171,94.598,334000.0
2018-01-17,95.311,95.4,94.776,95.043,226500.0
2018-01-18,95.4,95.668,94.509,95.222,38900.0
2018-01-19,95.311,95.311,94.063,94.419,99100.0
2018-01-20,95.311,95.311,94.063,94.419,99100.0
2018-01-21,95.311,95.311,94.063,94.419,99100.0
2018-01-22,94.776,94.776,94.063,94.598,119200.0
2018-01-23,94.776,95.222,94.509,94.598,104100.0
2018-01-24,95.043,95.043,94.776,94.954,70000.0
2018-01-25,94.954,95.846,94.865,95.846,72600.0
2018-01-26,95.757,99.412,95.757,99.412,105500.0
2018-01-27,95.757,99.412,95.757,99.412,105500.0
2018-01-28,95.757,99.412,95.757,99.412,105500.0
2018-01-29,99.858,100.928,99.056,100.839,110200.0
2018-01-30,100.839,101.73,100.661,101.017,157000.0
2018-01-31,100.839,101.73,100.661,101.017,157000.0
2018-02-01,100.839,101.73,100.661,101.017,157000.0
2018-02-02,103.424,104.316,102.979,103.335,245100.0
2018-02-03,103.424,104.316,102.979,103.335,245100.0
2018-02-04,103.424,104.316,102.979,103.335,245100.0
2018-02-05,103.424,103.959,103.335,103.959,202200.0
2018-02-06,103.781,103.87,101.641,101.909,335500.0
2018-02-07,101.82,103.246,101.82,102.533,115200.0
2018-02-08,102.533,103.87,102.533,102.533,124300.0
2018-02-09,102.533,103.514,101.552,103.514,106800.0
2018-02-10,102.533,103.514,101.552,103.514,106800.0
2018-02-11,102.533,103.514,101.552,103.514,106800.0
2018-02-12,103.514,103.959,103.514,103.692,100000.0
2018-02-13,104.049,104.138,103.87,104.138,65700.0
2018-02-14,104.316,105.118,103.692,104.584,66000.0
2018-02-15,105.653,107.169,105.653,106.456,54900.0
2018-02-16,105.653,107.169,105.653,106.456,54900.0
2018-02-17,105.653,107.169,105.653,106.456,54900.0
2018-02-18,105.653,107.169,105.653,106.456,54900.0
2018-02-19,106.456,107.882,106.367,107.347,95200.0
2018-02-20,107.258,108.328,107.258,108.328,84400.0
2018-02-21,108.863,109.755,108.774,108.774,291200.0
2018-02-22,109.041,109.398,106.991,108.328,132500.0
2018-02-23,109.22,109.933,108.774,109.666,156500.0
2018-02-24,109.22,109.933,108.774,109.666,156500.0
2018-02-25,109.22,109.933,108.774,109.666,156500.0
2018-02-26,109.666,110.557,107.08,108.774,120500.0
2018-02-27,108.863,109.398,108.685,108.863,172500.0
2018-02-28,109.487,114.213,107.526,114.213,473100.0
2018-03-01,111.449,112.162,108.15,109.755,203500.0
2018-03-02,109.666,114.124,109.576,112.251,277600.0
2018-03-03,109.666,114.124,109.576,112.251,277600.0
2018-03-04,109.666,114.124,109.576,112.251,277600.0
2018-03-05,112.251,114.837,112.251,114.034,328800.0
2018-03-06,114.926,122.148,114.569,122.148,485800.0
2018-03-07,121.613,122.148,120.365,122.148,370900.0
2018-03-08,121.791,126.606,121.256,124.823,219400.0
2018-03-09,125.714,130.618,124.733,129.281,406800.0
2018-03-10,125.714,130.618,124.733,129.281,406800.0
2018-03-11,125.714,130.618,124.733,129.281,406800.0
2018-03-12,130.261,134.452,130.261,134.184,364000.0
2018-03-13,135.789,142.209,135.789,140.336,330400.0
2018-03-14,141.852,145.329,119.651,125.714,631200.0
2018-03-15,122.861,122.861,111.449,116.798,615200.0
2018-03-16,118.581,120.365,114.569,116.798,2672900.0
2018-03-17,118.581,120.365,114.569,116.798,2672900.0
2018-03-18,118.581,120.365,114.569,116.798,2672900.0
2018-03-19,116.798,116.798,114.213,115.55,184900.0
2018-03-20,115.639,115.639,113.321,114.034,115100.0
2018-03-21,115.639,119.473,114.837,118.225,241300.0
2018-03-22,119.295,128.211,119.295,126.427,274300.0
2018-03-23,126.427,134.095,124.644,133.738,405300.0
2018-03-24,126.427,134.095,124.644,133.738,405300.0
2018-03-25,126.427,134.095,124.644,133.738,405300.0
2018-03-26,133.56,133.649,128.389,131.955,228600.0
2018-03-27,133.917,135.076,132.401,133.471,142500.0
2018-03-28,133.382,135.076,131.331,133.471,198100.0
2018-03-29,133.471,134.63,132.847,134.63,227000.0
2018-03-30,135.522,138.107,134.898,137.751,123100.0
2018-03-31,135.522,138.107,134.898,137.751,123100.0
2018-04-01,135.522,138.107,134.898,137.751,123100.0
2018-04-02,138.018,138.91,136.413,137.84,154600.0
2018-04-03,136.502,137.216,131.064,133.738,295300.0
2018-04-04,135.076,135.076,131.955,132.847,219400.0
2018-04-05,132.847,135.076,131.955,132.847,176900.0
2018-04-06,133.471,133.738,132.579,132.847,40600.0
2018-04-07,133.471,133.738,132.579,132.847,40600.0
2018-04-08,133.471,133.738,132.579,132.847,40600.0
2018-04-09,134.452,134.63,132.669,133.382,304600.0
2018-04-10,131.777,133.828,131.51,133.828,148500.0
2018-04-11,134.184,134.184,132.936,133.917,75500.0
2018-04-12,133.917,133.917,132.847,133.204,190500.0
2018-04-13,132.758,133.382,132.758,132.847,96300.0
2018-04-14,132.758,133.382,132.758,132.847,96300.0
2018-04-15,132.758,133.382,132.758,132.847,96300.0
2018-04-16,132.847,132.936,132.49,132.936,185200.0
2018-04-17,132.936,132.936,131.064,131.955,112400.0
2018-04-18,133.738,135.522,131.777,131.955,56700.0
2018-04-19,132.134,133.56,131.866,132.223,113600.0
2018-04-20,132.312,132.847,128.656,131.955,213700.0
2018-04-21,132.312,132.847,128.656,131.955,213700.0
2018-04-22,132.312,132.847,128.656,131.955,213700.0
2018-04-23,133.293,133.293,131.866,131.955,304700.0
2018-04-24,131.866,132.49,129.548,131.51,414400.0
2018-04-25,131.599,131.599,123.931,124.02,141700.0
2018-04-26,127.408,127.408,121.256,121.702,212900.0
2018-04-27,123.485,124.644,121.791,123.396,253300.0
2018-04-28,123.485,124.644,121.791,123.396,253300.0
2018-04-29,123.485,124.644,121.791,123.396,253300.0
2018-04-30,123.485,123.485,121.167,123.039,335700.0
2018-05-01,123.485,123.485,121.167,123.039,335700.0
2018-05-02,119.919,121.524,117.957,118.671,491100.0
2018-05-03,118.76,121.791,118.671,121.167,80300.0
2018-05-04,121.702,121.702,120.454,121.078,216700.0
2018-05-05,121.702,121.702,120.454,121.078,216700.0
2018-05-06,121.702,121.702,120.454,121.078,216700.0
2018-05-07,121.078,121.167,117.155,120.454,198100.0
2018-05-08,121.88,124.644,119.651,122.148,308900.0
2018-05-09,121.88,124.644,119.651,122.148,308900.0
2018-05-10,121.88,124.644,119.651,122.148,308900.0
2018-05-11,121.88,124.644,119.651,122.148,308900.0
2018-05-12,121.88,124.644,119.651,122.148,308900.0
2018-05-13,121.88,124.644,119.651,122.148,308900.0
2018-05-14,125.344,129.757,125.344,127.235,356900.0
2018-05-15,129.757,129.757,125.074,125.795,213100.0
2018-05-16,125.795,127.866,125.705,127.416,141200.0
2018-05-17,127.416,129.577,127.325,127.866,192300.0
2018-05-18,130.027,130.567,126.515,130.567,318400.0
2018-05-19,130.027,130.567,126.515,130.567,318400.0
2018-05-20,130.027,130.567,126.515,130.567,318400.0
2018-05-21,132.638,133.449,132.188,133.269,227100.0
2018-05-22,133.269,135.25,133.269,134.259,353100.0
2018-05-23,135.069,135.16,132.458,133.989,249100.0
2018-05-24,133.989,134.169,130.567,132.368,227000.0
2018-05-25,130.837,132.368,130.567,132.368,184800.0
2018-05-26,130.837,132.368,130.567,132.368,184800.0
2018-05-27,130.837,132.368,130.567,132.368,184800.0
2018-05-28,131.648,133.719,131.648,132.368,37100.0
2018-05-29,131.648,133.719,131.648,132.368,37100.0
2018-05-30,131.648,134.079,131.468,132.188,275200.0
2018-05-31,130.387,133.539,130.387,133.269,598900.0
2018-06-01,132.458,132.638,131.017,132.278,138600.0
2018-06-02,132.458,132.638,131.017,132.278,138600.0
2018-06-03,132.458,132.638,131.017,132.278,138600.0
2018-06-04,133.269,133.269,130.657,131.828,110500.0
2018-06-05,131.468,132.278,131.468,132.098,100800.0
2018-06-06,132.368,132.368,131.468,132.278,70900.0
2018-06-07,131.558,132.458,131.558,132.098,64500.0
2018-06-08,132.368,132.458,131.288,131.288,79700.0
2018-06-09,132.368,132.458,131.288,131.288,79700.0
2018-06-10,132.368,132.458,131.288,131.288,79700.0
2018-06-11,131.197,133.178,131.017,131.197,202500.0
2018-06-12,131.197,131.378,130.387,131.378,88100.0
2018-06-13,130.387,131.197,129.937,130.477,56900.0
2018-06-14,128.946,133.269,128.856,133.269,223600.0
2018-06-15,128.946,133.269,128.856,133.269,223600.0
2018-06-16,128.946,133.269,128.856,133.269,223600.0
2018-06-17,128.946,133.269,128.856,133.269,223600.0
2018-06-18,132.548,133.719,131.828,132.368,123600.0
2018-06-19,131.468,133.359,131.468,132.368,128800.0
2018-06-20,133.269,133.269,130.567,131.648,125100.0
2018-06-21,130.387,132.458,129.937,132.368,132000.0
2018-06-22,131.378,132.818,131.378,132.458,248500.0
2018-06-23,131.378,132.818,131.378,132.458,248500.0
2018-06-24,131.378,132.818,131.378,132.458,248500.0
2018-06-25,132.458,133.449,131.828,132.368,88900.0
2018-06-26,131.648,132.818,131.648,132.728,78800.0
2018-06-27,132.638,132.818,132.188,132.728,83600.0
2018-06-28,132.548,132.908,132.548,132.728,83000.0
2018-06-29,130.387,132.818,129.126,132.818,267200.0
2018-06-30,130.387,132.818,129.126,132.818,267200.0
2018-07-01,130.387,132.818,129.126,132.818,267200.0
2018-07-02,133.178,133.269,132.818,132.998,119900.0
2018-07-03,132.908,132.908,131.738,132.728,174200.0
2018-07-04,132.368,133.629,132.368,132.818,20000.0
2018-07-05,132.638,133.178,132.638,133.088,148600.0
2018-07-06,132.458,132.998,132.458,132.908,61700.0
2018-07-07,132.458,132.998,132.458,132.908,61700.0
2018-07-08,132.458,132.998,132.458,132.908,61700.0
2018-07-09,133.088,133.269,132.188,133.269,56300.0
2018-07-10,133.269,133.359,132.638,133.359,126400.0
2018-07-11,133.178,133.809,132.818,133.178,63800.0
2018-07-12,131.378,133.359,131.378,133.269,85700.0
2018-07-13,133.719,133.719,132.818,133.359,79700.0
2018-07-14,133.719,133.719,132.818,133.359,79700.0
2018-07-15,133.719,133.719,132.818,133.359,79700.0
2018-07-16,133.359,133.359,132.818,133.359,26000.0
2018-07-17,132.908,133.359,132.908,133.359,208300.0
2018-07-18,132.368,133.359,132.368,133.359,66000.0
2018-07-19,133.359,133.449,132.368,133.088,159300.0
2018-07-20,132.548,133.269,132.458,133.269,75300.0
2018-07-21,132.548,133.269,132.458,133.269,75300.0
2018-07-22,132.548,133.269,132.458,133.269,75300.0
2018-07-23,133.269,134.889,133.269,133.809,67000.0
2018-07-24,133.269,134.889,133.269,133.989,43600.0
2018-07-25,133.269,133.809,133.269,133.449,23100.0
2018-07-26,132.728,133.539,132.638,132.728,230500.0
2018-07-27,132.728,133.088,132.548,132.818,181100.0
2018-07-28,132.728,133.088,132.548,132.818,181100.0
2018-07-29,132.728,133.088,132.548,132.818,181100.0
2018-07-30,132.818,133.088,132.638,132.818,27800.0
2018-07-31,133.539,133.539,132.278,132.908,209900.0
2018-08-01,132.818,132.998,132.278,132.638,224900.0
2018-08-02,133.269,133.269,131.738,132.278,91500.0
2018-08-03,132.008,132.818,132.008,132.638,59700.0
2018-08-04,132.008,132.818,132.008,132.638,59700.0
2018-08-05,132.008,132.818,132.008,132.638,59700.0
2018-08-06,132.458,133.178,132.458,132.998,274000.0
2018-08-07,132.998,133.269,132.728,133.269,68200.0
2018-08-08,133.539,133.899,132.638,133.449,50700.0
2018-08-09,133.359,133.359,132.368,133.269,32500.0
2018-08-10,133.269,133.269,132.368,133.088,26800.0
2018-08-11,133.269,133.269,132.368,133.088,26800.0
2018-08-12,133.269,133.269,132.368,133.088,26800.0
2018-08-13,132.818,133.178,132.188,133.088,40200.0
2018-08-14,132.818,132.818,132.458,132.548,32600.0
2018-08-15,131.918,132.278,131.197,131.558,153500.0
2018-08-16,131.558,132.368,131.558,132.368,139000.0
2018-08-17,132.908,132.908,131.558,131.828,149100.0
2018-08-18,132.908,132.908,131.558,131.828,149100.0
2018-08-19,132.908,132.908,131.558,131.828,149100.0
2018-08-20,131.828,131.828,131.107,131.738,106000.0
2018-08-21,132.008,132.008,131.107,131.828,260200.0
2018-08-22,132.008,132.008,131.107,131.828,260200.0
2018-08-23,131.558,132.368,131.558,132.368,177900.0
2018-08-24,131.648,132.818,131.468,132.818,21400.0
2018-08-25,131.648,132.818,131.468,132.818,21400.0
2018-08-26,131.648,132.818,131.468,132.818,21400.0
2018-08-27,131.828,132.818,131.648,131.918,56200.0
2018-08-28,131.918,132.548,131.918,132.548,43300.0
2018-08-29,132.458,132.638,131.648,132.638,43900.0
2018-08-30,132.819,133.181,131.643,133.0,145100.0
2018-08-31,132.819,133.181,131.643,133.0,145100.0
2018-09-01,132.819,133.181,131.643,133.0,145100.0
2018-09-02,132.819,133.181,131.643,133.0,145100.0
2018-09-03,132.638,133.091,132.276,132.548,41700.0
2018-09-04,132.367,133.362,132.367,133.362,37800.0
2018-09-05,132.276,133.272,132.276,132.548,100700.0
2018-09-06,132.367,133.814,132.367,132.638,191400.0
2018-09-07,132.638,132.819,132.638,132.819,24200.0
2018-09-08,132.638,132.819,132.638,132.819,24200.0
2018-09-09,132.638,132.819,132.638,132.819,24200.0
2018-09-10,132.638,132.819,132.638,132.819,24200.0
2018-09-11,132.638,132.819,132.638,132.819,24200.0
2018-09-12,133.272,133.272,132.457,132.548,374300.0
2018-09-13,132.548,133.0,132.457,132.638,66200.0
2018-09-14,132.548,132.91,132.457,132.638,193900.0
2018-09-15,132.548,132.91,132.457,132.638,193900.0
2018-09-16,132.548,132.91,132.457,132.638,193900.0
2018-09-17,132.548,132.91,132.457,132.638,193900.0
2018-09-18,132.91,132.91,132.186,132.819,127000.0
2018-09-19,132.819,132.91,132.638,132.91,124600.0
2018-09-20,132.91,133.0,132.638,132.91,78500.0
2018-09-21,133.0,133.0,132.819,133.0,188400.0
2018-09-22,133.0,133.0,132.819,133.0,188400.0
2018-09-23,133.0,133.0,132.819,133.0,188400.0
2018-09-24,132.819,133.0,132.729,132.729,36600.0
2018-09-25,133.091,133.091,132.548,132.819,49200.0
2018-09-26,132.457,133.0,132.457,132.819,148400.0
2018-09-27,132.819,132.819,132.095,132.367,51000.0
2018-09-28,132.638,132.638,132.095,132.457,220500.0
2018-09-29,132.638,132.638,132.095,132.457,220500.0
2018-09-30,132.638,132.638,132.095,132.457,220500.0
2018-10-01,132.548,132.638,132.276,132.457,85400.0
2018-10-02,132.095,132.548,132.095,132.548,95300.0
2018-10-03,132.005,132.548,132.005,132.457,57800.0
2018-10-04,132.91,132.91,132.005,132.457,206900.0
2018-10-05,132.186,132.186,131.824,132.005,70800.0
2018-10-06,132.186,132.186,131.824,132.005,70800.0
2018-10-07,132.186,132.186,131.824,132.005,70800.0
2018-10-08,131.643,132.457,131.643,132.457,76500.0
2018-10-09,131.643,132.457,131.643,132.457,76500.0
2018-10-10,130.738,132.276,130.738,132.095,121300.0
2018-10-11,131.643,131.643,129.2,131.191,257600.0
2018-10-12,130.014,130.919,130.014,130.376,27700.0
2018-10-13,130.014,130.919,130.014,130.376,27700.0
2018-10-14,130.014,130.919,130.014,130.376,27700.0
2018-10-15,130.286,131.191,130.195,131.191,104400.0
2018-10-16,130.376,131.01,130.376,131.01,27700.0
2018-10-17,130.557,131.1,130.557,131.1,59100.0
2018-10-18,130.557,131.191,130.557,131.191,101100.0
2018-10-19,130.467,130.738,130.014,130.738,65100.0
2018-10-20,130.467,130.738,130.014,130.738,65100.0
2018-10-21,130.467,130.738,130.014,130.738,65100.0
2018-10-22,129.833,130.648,129.833,130.467,59600.0
2018-10-23,130.286,130.738,129.472,130.738,67800.0
2018-10-24,129.562,130.648,129.562,130.467,48000.0
2018-10-25,129.381,130.286,129.381,130.286,45400.0
2018-10-26,130.014,130.286,129.381,130.105,53000.0
2018-10-27,130.014,130.286,129.381,130.105,53000.0
2018-10-28,130.014,130.286,129.381,130.105,53000.0
2018-10-29,129.2,131.191,129.2,131.191,72500.0
2018-10-30,129.652,130.738,129.472,129.833,111600.0
2018-10-31,129.833,130.286,129.652,130.105,310100.0
2018-11-01,129.472,130.105,129.472,129.833,114800.0
2018-11-02,129.381,130.376,129.381,129.924,356300.0
2018-11-03,129.381,130.376,129.381,129.924,356300.0
2018-11-04,129.381,130.376,129.381,129.924,356300.0
2018-11-05,131.643,131.643,129.743,129.743,118400.0
2018-11-06,131.643,131.643,129.743,129.743,118400.0
2018-11-07,129.291,130.286,129.291,130.286,141400.0
2018-11-08,130.286,130.376,130.195,130.195,176000.0
2018-11-09,130.195,130.195,129.924,130.014,328000.0
2018-11-10,130.195,130.195,129.924,130.014,328000.0
2018-11-11,130.195,130.195,129.924,130.014,328000.0
2018-11-12,130.195,130.286,130.014,130.195,105600.0
2018-11-13,130.376,130.467,129.652,129.924,150500.0
2018-11-14,130.738,131.191,130.195,131.191,75600.0
2018-11-15,131.191,131.643,130.286,131.281,86100.0
2018-11-16,132.554,135.463,131.372,133.645,63200.0
2018-11-17,132.554,135.463,131.372,133.645,63200.0
2018-11-18,132.554,135.463,131.372,133.645,63200.0
2018-11-19,134.554,134.554,133.736,134.372,78100.0
2018-11-20,134.554,134.554,133.736,134.372,78100.0
2018-11-21,134.463,134.463,132.19,134.372,46700.0
2018-11-22,132.827,134.19,132.827,134.099,38500.0
2018-11-23,133.645,134.281,133.645,134.099,67900.0
2018-11-24,133.645,134.281,133.645,134.099,67900.0
2018-11-25,133.645,134.281,133.645,134.099,67900.0
2018-11-26,133.463,134.554,133.281,134.19,36000.0
2018-11-27,134.099,134.099,130.099,131.372,99400.0
2018-11-28,133.554,133.645,130.917,132.917,56500.0
2018-11-29,132.463,133.736,131.19,133.645,171500.0
2018-11-30,134.463,135.827,131.372,135.827,357500.0
2018-12-01,134.463,135.827,131.372,135.827,357500.0
2018-12-02,134.463,135.827,131.372,135.827,357500.0
2018-12-03,135.372,135.372,134.19,134.554,71100.0
2018-12-04,135.009,135.009,133.827,134.372,60300.0
