,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity
2020-08-24,18.334,18.334,17.907,17.941,222800.0
2020-08-25,17.941,18.146,17.941,18.112,61800.0
2020-08-26,18.112,18.146,18.01,18.061,96200.0
2020-08-27,17.993,18.146,17.464,17.481,406800.0
2020-08-28,17.481,17.754,17.464,17.549,74900.0
2020-08-29,17.481,17.754,17.464,17.549,74900.0
2020-08-30,17.481,17.754,17.464,17.549,74900.0
2020-08-31,17.481,17.754,17.464,17.549,74900.0
2020-09-01,17.481,17.72,17.14,17.72,74400.0
2020-09-02,17.72,17.737,17.362,17.72,128000.0
2020-09-03,17.822,17.822,17.413,17.413,294100.0
2020-09-04,17.396,17.396,16.952,17.003,391200.0
2020-09-05,17.396,17.396,16.952,17.003,391200.0
2020-09-06,17.396,17.396,16.952,17.003,391200.0
2020-09-07,17.055,17.174,17.02,17.037,106900.0
2020-09-08,17.037,17.072,16.833,16.85,116200.0
2020-09-09,16.85,16.85,16.509,16.526,138100.0
2020-09-10,16.628,16.628,16.236,16.441,45300.0
2020-09-11,16.441,16.679,16.441,16.662,137200.0
2020-09-12,16.441,16.679,16.441,16.662,137200.0
2020-09-13,16.441,16.679,16.441,16.662,137200.0
2020-09-14,16.543,17.208,16.543,17.055,139900.0
2020-09-15,17.055,17.481,17.055,17.481,333700.0
2020-09-16,17.055,17.481,17.055,17.481,333700.0
2020-09-17,17.498,17.805,17.498,17.771,178300.0
2020-09-18,17.72,18.76,17.651,18.76,128500.0
2020-09-19,17.72,18.76,17.651,18.76,128500.0
2020-09-20,17.72,18.76,17.651,18.76,128500.0
2020-09-21,18.726,18.726,18.163,18.334,112700.0
2020-09-22,18.163,18.402,18.163,18.334,213600.0
2020-09-23,18.334,18.368,18.197,18.334,68400.0
2020-09-24,18.3,18.3,17.737,17.907,143700.0
2020-09-25,17.907,17.958,17.686,17.771,30700.0
2020-09-26,17.907,17.958,17.686,17.771,30700.0
2020-09-27,17.907,17.958,17.686,17.771,30700.0
2020-09-28,17.754,17.89,17.668,17.668,84300.0
2020-09-29,17.668,17.686,17.6,17.6,17000.0
2020-09-30,17.498,17.668,17.498,17.617,108500.0
2020-10-01,17.634,17.907,17.634,17.822,19000.0
2020-10-02,17.839,17.839,17.737,17.737,81600.0
2020-10-03,17.839,17.839,17.737,17.737,81600.0
2020-10-04,17.839,17.839,17.737,17.737,81600.0
2020-10-05,17.72,17.72,17.634,17.651,549900.0
2020-10-06,17.651,17.651,17.327,17.327,421400.0
2020-10-07,17.481,17.703,17.481,17.634,18600.0
2020-10-08,17.481,17.583,17.31,17.379,236000.0
2020-10-09,17.379,17.907,17.379,17.549,164200.0
2020-10-10,17.379,17.907,17.379,17.549,164200.0
2020-10-11,17.379,17.907,17.379,17.549,164200.0
2020-10-12,17.549,17.737,17.396,17.396,509300.0
2020-10-13,17.703,17.737,17.344,17.396,226200.0
2020-10-14,17.343,17.36,16.937,16.973,285800.0
2020-10-15,17.008,17.043,16.761,16.761,238800.0
2020-10-16,16.744,16.902,16.673,16.708,243200.0
2020-10-17,16.744,16.902,16.673,16.708,243200.0
2020-10-18,16.744,16.902,16.673,16.708,243200.0
2020-10-19,16.708,16.744,16.673,16.708,38800.0
2020-10-20,16.708,16.92,16.691,16.708,188800.0
2020-10-21,16.708,16.92,16.567,16.567,132500.0
2020-10-22,16.655,17.008,16.655,16.814,772900.0
2020-10-23,16.92,16.92,16.673,16.691,69000.0
2020-10-24,16.92,16.92,16.673,16.691,69000.0
2020-10-25,16.92,16.92,16.673,16.691,69000.0
2020-10-26,16.655,16.726,16.585,16.585,126800.0
2020-10-27,16.567,16.585,16.25,16.356,181800.0
2020-10-28,16.567,16.655,15.95,16.127,200800.0
2020-10-29,16.567,16.655,15.95,16.127,200800.0
2020-10-30,16.127,16.162,15.845,15.845,289900.0
2020-10-31,16.127,16.162,15.845,15.845,289900.0
2020-11-01,16.127,16.162,15.845,15.845,289900.0
2020-11-02,15.986,15.986,15.739,15.88,72000.0
2020-11-03,15.88,16.285,15.774,15.968,76700.0
2020-11-04,16.18,16.638,15.968,16.338,54200.0
2020-11-05,16.338,16.92,16.338,16.744,109600.0
2020-11-06,16.744,16.902,16.655,16.744,38400.0
2020-11-07,16.744,16.902,16.655,16.744,38400.0
2020-11-08,16.744,16.902,16.655,16.744,38400.0
2020-11-09,16.726,16.902,16.585,16.744,44900.0
2020-11-10,17.184,18.506,17.184,18.453,717100.0
2020-11-11,18.506,18.841,17.889,18.418,1136200.0
2020-11-12,18.365,19.916,18.065,19.634,506200.0
2020-11-13,19.035,19.881,19.035,19.757,105300.0
2020-11-14,19.035,19.881,19.035,19.757,105300.0
2020-11-15,19.035,19.881,19.035,19.757,105300.0
2020-11-16,19.757,19.757,19.14,19.211,430200.0
2020-11-17,19.123,19.511,18.894,19.387,150200.0
2020-11-18,19.387,19.387,18.947,18.982,105900.0
2020-11-19,18.982,19.123,18.947,19.052,87000.0
2020-11-20,19.052,19.299,19.052,19.211,98200.0
2020-11-21,19.052,19.299,19.052,19.211,98200.0
2020-11-22,19.052,19.299,19.052,19.211,98200.0
2020-11-23,19.229,19.652,19.229,19.652,59200.0
2020-11-24,19.74,19.74,19.088,19.123,398500.0
2020-11-25,18.947,19.387,18.858,18.876,173600.0
2020-11-26,18.947,18.947,18.33,18.506,124800.0
2020-11-27,18.682,18.823,18.242,18.471,692900.0
2020-11-28,18.682,18.823,18.242,18.471,692900.0
2020-11-29,18.682,18.823,18.242,18.471,692900.0
2020-11-30,18.471,18.806,18.153,18.312,97600.0
2020-12-01,18.418,18.594,18.418,18.506,101500.0
2020-12-02,18.524,18.594,18.418,18.488,11800.0
2020-12-03,18.418,19.052,18.4,18.488,113300.0
2020-12-04,18.506,18.647,18.294,18.347,60900.0
2020-12-05,18.506,18.647,18.294,18.347,60900.0
2020-12-06,18.506,18.647,18.294,18.347,60900.0
2020-12-07,18.347,19.387,18.312,19.387,139600.0
2020-12-08,19.387,19.652,19.14,19.246,53800.0
2020-12-09,18.947,19.229,18.506,19.052,40300.0
2020-12-10,19.211,19.299,19.052,19.052,20000.0
2020-12-11,19.052,19.916,19.052,19.634,318700.0
2020-12-12,19.052,19.916,19.052,19.634,318700.0
2020-12-13,19.052,19.916,19.052,19.634,318700.0
2020-12-14,19.634,20.092,19.475,19.599,165100.0
2020-12-15,19.81,20.18,19.616,20.163,524100.0
2020-12-16,20.268,20.691,19.986,20.533,363600.0
2020-12-17,20.533,20.533,20.057,20.216,84200.0
2020-12-18,20.163,20.198,19.845,20.18,54200.0
2020-12-19,20.163,20.198,19.845,20.18,54200.0
2020-12-20,20.163,20.198,19.845,20.18,54200.0
2020-12-21,19.828,20.533,19.828,20.515,101500.0
2020-12-22,19.934,20.251,19.916,20.004,83900.0
2020-12-23,19.828,20.445,19.828,20.392,147800.0
2020-12-24,20.392,20.48,20.321,20.392,43000.0
2020-12-25,20.392,20.48,20.321,20.392,43000.0
2020-12-26,20.392,20.48,20.321,20.392,43000.0
2020-12-27,20.392,20.48,20.321,20.392,43000.0
2020-12-28,20.392,20.409,20.268,20.374,25200.0
2020-12-29,20.268,20.709,20.092,20.656,101300.0
2020-12-30,20.268,20.603,20.268,20.445,33000.0
2020-12-31,20.268,20.427,20.251,20.286,28500.0
2021-01-01,20.268,20.427,20.251,20.286,28500.0
2021-01-02,20.268,20.427,20.251,20.286,28500.0
2021-01-03,20.268,20.427,20.251,20.286,28500.0
2021-01-04,20.286,20.445,20.092,20.409,70600.0
2021-01-05,20.092,20.427,20.092,20.427,220900.0
2021-01-06,20.251,20.251,19.123,19.563,134600.0
2021-01-07,18.982,19.387,18.77,19.017,108300.0
2021-01-08,18.929,18.947,18.717,18.947,64100.0
2021-01-09,18.929,18.947,18.717,18.947,64100.0
2021-01-10,18.929,18.947,18.717,18.947,64100.0
2021-01-11,18.947,19.581,18.629,19.511,105200.0
2021-01-12,18.982,19.916,18.982,19.828,217500.0
2021-01-13,19.828,20.321,19.14,20.268,239400.0
2021-01-14,20.268,20.321,20.004,20.321,349300.0
2021-01-15,20.251,20.445,20.198,20.445,97000.0
2021-01-16,20.251,20.445,20.198,20.445,97000.0
2021-01-17,20.251,20.445,20.198,20.445,97000.0
2021-01-18,20.286,20.286,20.004,20.251,34000.0
2021-01-19,20.11,20.339,20.11,20.304,57600.0
2021-01-20,20.268,20.357,20.251,20.357,259500.0
2021-01-21,20.268,20.445,20.075,20.357,52900.0
2021-01-22,20.268,20.357,20.163,20.321,69600.0
2021-01-23,20.268,20.357,20.163,20.321,69600.0
2021-01-24,20.268,20.357,20.163,20.321,69600.0
2021-01-25,20.268,20.268,19.916,20.11,84500.0
2021-01-26,20.11,20.797,20.11,20.409,177000.0
2021-01-27,20.357,20.357,20.004,20.004,52300.0
2021-01-28,20.357,20.357,20.004,20.004,52300.0
2021-01-29,20.268,20.691,20.057,20.392,244200.0
2021-01-30,20.268,20.691,20.057,20.392,244200.0
2021-01-31,20.268,20.691,20.057,20.392,244200.0
2021-02-01,20.268,20.691,20.057,20.392,244200.0
2021-02-02,20.357,20.374,20.127,20.268,18400.0
2021-02-03,20.251,20.268,20.127,20.251,34400.0
2021-02-04,20.039,21.502,20.039,20.515,249000.0
2021-02-05,20.374,20.55,20.268,20.339,73800.0
2021-02-06,20.374,20.55,20.268,20.339,73800.0
2021-02-07,20.374,20.55,20.268,20.339,73800.0
2021-02-08,20.357,21.22,20.268,20.885,422100.0
2021-02-09,20.709,20.885,20.621,20.691,184800.0
2021-02-10,20.621,20.621,20.357,20.55,230300.0
2021-02-11,20.357,20.973,20.357,20.797,15200.0
2021-02-12,20.357,20.973,20.357,20.797,15200.0
2021-02-13,20.357,20.973,20.357,20.797,15200.0
2021-02-14,20.357,20.973,20.357,20.797,15200.0
2021-02-15,20.268,20.78,20.268,20.691,9400.0
2021-02-16,20.709,21.308,20.691,21.114,487700.0
2021-02-17,21.15,21.238,20.533,20.674,187100.0
2021-02-18,20.674,20.709,20.392,20.568,46700.0
2021-02-19,20.568,20.78,20.445,20.709,271100.0
2021-02-20,20.568,20.78,20.445,20.709,271100.0
2021-02-21,20.568,20.78,20.445,20.709,271100.0
2021-02-22,20.709,21.996,20.709,21.784,822400.0
2021-02-23,21.784,22.119,21.59,21.978,520100.0
2021-02-24,21.978,22.101,21.643,22.101,224300.0
2021-02-25,22.031,22.472,21.678,22.472,231900.0
2021-02-26,21.767,22.806,21.767,22.56,358800.0
2021-02-27,21.767,22.806,21.767,22.56,358800.0
2021-02-28,21.767,22.806,21.767,22.56,358800.0
2021-03-01,22.472,22.472,21.767,22.383,292400.0
2021-03-02,21.855,22.295,21.855,22.031,509500.0
2021-03-03,22.348,22.348,21.767,22.031,166100.0
2021-03-04,21.943,22.895,21.943,22.895,303800.0
2021-03-05,22.26,22.454,21.626,21.767,324600.0
2021-03-06,22.26,22.454,21.626,21.767,324600.0
2021-03-07,22.26,22.454,21.626,21.767,324600.0
2021-03-08,22.806,22.806,21.855,22.56,485600.0
2021-03-09,22.56,22.736,22.225,22.56,252000.0
2021-03-10,22.56,22.648,22.295,22.507,85700.0
2021-03-11,22.524,23.882,22.507,23.617,456000.0
2021-03-12,23.617,24.093,23.106,23.124,731100.0
2021-03-13,23.617,24.093,23.106,23.124,731100.0
2021-03-14,23.617,24.093,23.106,23.124,731100.0
2021-03-15,22.912,23.124,22.736,22.789,284300.0
2021-03-16,23.229,23.335,22.912,23.265,297100.0
2021-03-17,23.353,23.423,22.947,23.124,472700.0
2021-03-18,23.335,23.617,23.177,23.423,739200.0
2021-03-19,23.106,23.247,22.348,22.983,4431700.0
2021-03-20,23.106,23.247,22.348,22.983,4431700.0
2021-03-21,23.106,23.247,22.348,22.983,4431700.0
2021-03-22,22.983,22.983,22.665,22.683,31800.0
2021-03-23,22.683,22.683,22.383,22.542,44800.0
2021-03-24,22.19,22.736,22.031,22.383,62600.0
2021-03-25,22.383,22.436,22.225,22.436,59400.0
2021-03-26,22.824,22.912,22.313,22.912,44200.0
2021-03-27,22.824,22.912,22.313,22.912,44200.0
2021-03-28,22.824,22.912,22.313,22.912,44200.0
2021-03-29,23.053,23.053,22.524,22.701,465300.0
2021-03-30,22.701,22.701,22.524,22.701,122600.0
2021-03-31,22.683,22.895,22.524,22.736,101500.0
2021-04-01,22.683,22.701,22.419,22.419,44300.0
2021-04-02,22.419,22.63,22.419,22.63,17400.0
2021-04-03,22.419,22.63,22.419,22.63,17400.0
2021-04-04,22.419,22.63,22.419,22.63,17400.0
2021-04-05,22.295,22.63,22.295,22.454,32800.0
2021-04-06,22.472,22.63,22.383,22.577,63300.0
2021-04-07,22.613,22.63,22.331,22.419,36000.0
2021-04-08,22.419,22.454,22.119,22.137,46700.0
2021-04-09,22.137,22.419,21.943,22.049,278700.0
2021-04-10,22.137,22.419,21.943,22.049,278700.0
2021-04-11,22.137,22.419,21.943,22.049,278700.0
2021-04-12,22.049,22.331,21.855,22.19,71000.0
2021-04-13,22.031,22.207,21.749,22.154,116700.0
2021-04-14,22.154,22.19,21.855,22.19,288200.0
2021-04-15,21.89,22.031,21.855,21.855,32800.0
2021-04-16,21.855,22.295,21.855,22.295,38500.0
2021-04-17,21.855,22.295,21.855,22.295,38500.0
2021-04-18,21.855,22.295,21.855,22.295,38500.0
2021-04-19,21.89,22.295,21.89,22.295,48800.0
2021-04-20,21.978,22.295,21.978,22.066,51600.0
2021-04-21,22.031,22.172,21.925,22.031,117700.0
2021-04-22,22.049,22.207,21.978,22.119,101400.0
2021-04-23,22.031,22.207,21.908,22.119,55400.0
2021-04-24,22.031,22.207,21.908,22.119,55400.0
2021-04-25,22.031,22.207,21.908,22.119,55400.0
2021-04-26,22.013,22.207,22.013,22.207,79400.0
2021-04-27,21.978,22.242,21.978,22.242,199600.0
2021-04-28,22.295,22.63,22.26,22.56,36100.0
2021-04-29,22.295,22.63,22.26,22.56,36100.0
2021-04-30,22.383,22.736,22.331,22.736,89400.0
2021-05-01,22.383,22.736,22.331,22.736,89400.0
2021-05-02,22.383,22.736,22.331,22.736,89400.0
2021-05-03,22.383,22.895,22.383,22.665,167700.0
2021-05-04,22.63,22.789,22.313,22.489,47700.0
2021-05-05,22.454,22.454,22.137,22.383,26700.0
2021-05-06,22.436,22.436,22.172,22.295,266800.0
2021-05-07,22.066,22.383,22.066,22.278,181900.0
2021-05-08,22.066,22.383,22.066,22.278,181900.0
2021-05-09,22.066,22.383,22.066,22.278,181900.0
2021-05-10,22.119,22.348,22.119,22.207,103800.0
2021-05-11,22.172,22.207,21.626,21.767,317400.0
2021-05-12,21.767,22.084,21.696,21.925,128100.0
2021-05-13,21.767,22.084,21.696,21.925,128100.0
2021-05-14,21.767,22.084,21.696,21.925,128100.0
2021-05-15,21.767,22.084,21.696,21.925,128100.0
2021-05-16,21.767,22.084,21.696,21.925,128100.0
2021-05-17,21.767,22.366,21.661,21.661,154400.0
2021-05-18,21.643,22.207,21.59,22.207,164100.0
2021-05-19,22.225,22.225,21.449,21.837,229500.0
2021-05-20,21.573,21.837,21.15,21.238,251300.0
2021-05-21,21.238,21.767,20.797,21.749,287200.0
2021-05-22,21.238,21.767,20.797,21.749,287200.0
2021-05-23,21.238,21.767,20.797,21.749,287200.0
2021-05-24,21.925,21.925,21.414,21.626,367000.0
2021-05-25,21.925,22.137,21.626,21.855,364400.0
2021-05-26,21.925,22.137,21.626,21.855,364400.0
2021-05-27,21.59,21.925,21.079,21.079,1314000.0
2021-05-28,21.167,21.396,20.885,20.973,80800.0
2021-05-29,21.167,21.396,20.885,20.973,80800.0
2021-05-30,21.167,21.396,20.885,20.973,80800.0
2021-05-31,20.797,20.885,20.374,20.639,84500.0
2021-06-01,20.639,21.009,20.462,20.691,45400.0
2021-06-02,20.462,20.762,20.286,20.744,143500.0
2021-06-03,20.709,21.661,20.656,21.344,153900.0
2021-06-04,21.15,21.449,21.026,21.22,261200.0
2021-06-05,21.15,21.449,21.026,21.22,261200.0
2021-06-06,21.15,21.449,21.026,21.22,261200.0
2021-06-07,21.15,21.449,21.026,21.22,261200.0
2021-06-08,21.22,21.396,21.15,21.344,138000.0
2021-06-09,21.414,21.59,21.203,21.308,256900.0
2021-06-10,21.15,21.731,21.15,21.731,165400.0
2021-06-11,21.573,22.278,21.573,22.172,374600.0
2021-06-12,21.573,22.278,21.573,22.172,374600.0
2021-06-13,21.573,22.278,21.573,22.172,374600.0
2021-06-14,21.626,22.295,21.626,22.207,80700.0
2021-06-15,22.031,22.119,21.908,22.049,18600.0
2021-06-16,22.207,22.207,21.819,21.872,45200.0
2021-06-17,22.049,22.049,21.59,21.731,72400.0
2021-06-18,21.502,21.749,21.361,21.678,97100.0
2021-06-19,21.502,21.749,21.361,21.678,97100.0
2021-06-20,21.502,21.749,21.361,21.678,97100.0
2021-06-21,21.678,21.678,21.203,21.291,96800.0
2021-06-22,21.678,21.678,21.255,21.361,72900.0
2021-06-23,21.414,21.767,21.414,21.573,166500.0
2021-06-24,21.59,21.731,21.238,21.449,46700.0
2021-06-25,21.361,21.696,21.361,21.379,139300.0
2021-06-26,21.361,21.696,21.361,21.379,139300.0
2021-06-27,21.361,21.696,21.361,21.379,139300.0
2021-06-28,21.379,21.379,21.15,21.238,253100.0
2021-06-29,21.463,21.481,20.977,21.067,80700.0
2021-06-30,21.049,21.247,20.707,21.247,125800.0
2021-07-01,21.409,21.409,20.941,20.941,8500.0
2021-07-02,20.941,20.959,20.563,20.707,190700.0
2021-07-03,20.941,20.959,20.563,20.707,190700.0
2021-07-04,20.941,20.959,20.563,20.707,190700.0
2021-07-05,20.707,20.833,20.491,20.491,218500.0
2021-07-06,20.707,20.815,20.581,20.617,13800.0
2021-07-07,20.635,20.707,20.22,20.365,56800.0
2021-07-08,20.347,20.365,19.95,20.257,81600.0
2021-07-09,19.986,20.076,19.95,19.95,106600.0
2021-07-10,19.986,20.076,19.95,19.95,106600.0
2021-07-11,19.986,20.076,19.95,19.95,106600.0
2021-07-12,19.95,19.95,19.698,19.716,126400.0
2021-07-13,19.716,19.986,19.572,19.626,152100.0
2021-07-14,19.626,19.95,19.536,19.536,86000.0
2021-07-15,19.626,19.896,19.536,19.806,45600.0
2021-07-16,20.148,20.148,19.572,19.608,148500.0
2021-07-17,20.148,20.148,19.572,19.608,148500.0
2021-07-18,20.148,20.148,19.572,19.608,148500.0
2021-07-19,19.644,20.148,19.608,19.986,194200.0
2021-07-20,19.644,20.148,19.608,19.986,194200.0
2021-07-21,20.004,20.148,19.968,20.058,108000.0
2021-07-22,20.076,20.707,20.058,20.707,104900.0
2021-07-23,20.707,20.707,20.004,20.148,58100.0
2021-07-24,20.707,20.707,20.004,20.148,58100.0
2021-07-25,20.707,20.707,20.004,20.148,58100.0
2021-07-26,20.112,20.112,19.806,19.806,53100.0
2021-07-27,19.986,20.166,19.698,19.806,21800.0
2021-07-28,19.806,19.896,19.716,19.896,32900.0
2021-07-29,20.148,20.148,19.77,19.86,95200.0
2021-07-30,19.734,20.184,19.734,20.184,70300.0
2021-07-31,19.734,20.184,19.734,20.184,70300.0
2021-08-01,19.734,20.184,19.734,20.184,70300.0
2021-08-02,20.166,20.311,19.806,20.275,53400.0
2021-08-03,20.257,20.257,19.932,20.004,7700.0
2021-08-04,19.806,19.86,19.734,19.788,74100.0
2021-08-05,19.806,20.166,19.716,19.716,41700.0
2021-08-06,19.734,20.004,19.734,19.806,7000.0
2021-08-07,19.734,20.004,19.734,19.806,7000.0
2021-08-08,19.734,20.004,19.734,19.806,7000.0
2021-08-09,19.986,20.347,19.986,20.347,46500.0
2021-08-10,19.986,20.347,19.986,20.347,46500.0
2021-08-11,20.347,20.365,19.914,20.202,48500.0
2021-08-12,20.184,20.184,19.86,19.896,71800.0
2021-08-13,19.896,19.968,19.86,19.878,48300.0
2021-08-14,19.896,19.968,19.86,19.878,48300.0
2021-08-15,19.896,19.968,19.86,19.878,48300.0
2021-08-16,19.878,20.239,19.806,20.148,54200.0
2021-08-17,20.311,20.347,20.022,20.022,9300.0
2021-08-18,20.022,20.581,20.022,20.527,46900.0
2021-08-19,20.347,20.347,20.04,20.04,6400.0
2021-08-20,20.04,20.275,20.004,20.04,63900.0
2021-08-21,20.04,20.275,20.004,20.04,63900.0
2021-08-22,20.04,20.275,20.004,20.04,63900.0
2021-08-23,20.166,20.473,20.13,20.166,60100.0
2021-08-24,20.184,20.419,20.166,20.311,51700.0
2021-08-25,20.401,20.419,20.076,20.257,67200.0
2021-08-26,20.275,20.563,20.275,20.311,47500.0
2021-08-27,20.311,20.401,20.257,20.275,19400.0
2021-08-28,20.311,20.401,20.257,20.275,19400.0
2021-08-29,20.311,20.401,20.257,20.275,19400.0
2021-08-30,20.275,20.545,20.275,20.527,43500.0
2021-08-31,20.275,20.545,20.275,20.527,43500.0
2021-09-01,20.437,20.527,20.347,20.437,34300.0
2021-09-02,20.581,20.689,20.527,20.617,65500.0
2021-09-03,20.617,20.779,20.599,20.707,112100.0
2021-09-04,20.617,20.779,20.599,20.707,112100.0
2021-09-05,20.617,20.779,20.599,20.707,112100.0
2021-09-06,20.707,20.815,20.707,20.707,51100.0
2021-09-07,20.707,20.797,20.527,20.617,48900.0
2021-09-08,20.617,20.617,20.383,20.419,51000.0
2021-09-09,20.383,20.617,20.383,20.617,11900.0
2021-09-10,20.581,21.049,20.563,20.995,143700.0
2021-09-11,20.581,21.049,20.563,20.995,143700.0
2021-09-12,20.581,21.049,20.563,20.995,143700.0
2021-09-13,21.067,21.067,20.707,20.707,37000.0
2021-09-14,20.797,20.887,20.725,20.743,36500.0
2021-09-15,20.725,20.887,20.707,20.779,50200.0
2021-09-16,20.725,20.887,20.707,20.779,50200.0
2021-09-17,20.707,21.067,20.671,21.067,140800.0
2021-09-18,20.707,21.067,20.671,21.067,140800.0
2021-09-19,20.707,21.067,20.671,21.067,140800.0
2021-09-20,20.797,20.797,20.707,20.743,24300.0
2021-09-21,20.689,20.743,20.617,20.707,37400.0
2021-09-22,20.977,20.977,20.797,20.815,35200.0
2021-09-23,20.797,21.139,20.797,21.121,42400.0
2021-09-24,21.157,21.157,20.833,20.995,56500.0
2021-09-25,21.157,21.157,20.833,20.995,56500.0
2021-09-26,21.157,21.157,20.833,20.995,56500.0
2021-09-27,21.049,21.067,20.977,20.977,8600.0
2021-09-28,20.977,21.157,20.977,21.139,199400.0
2021-09-29,21.067,21.103,20.815,20.977,6300.0
2021-09-30,20.977,20.977,20.743,20.797,39200.0
2021-10-01,20.761,20.833,20.743,20.797,22400.0
2021-10-02,20.761,20.833,20.743,20.797,22400.0
2021-10-03,20.761,20.833,20.743,20.797,22400.0
2021-10-04,20.797,20.797,20.707,20.707,10200.0
2021-10-05,21.103,21.103,20.527,20.527,17800.0
2021-10-06,20.707,20.959,20.545,20.851,37700.0
2021-10-07,20.707,20.707,20.653,20.653,5300.0
2021-10-08,20.635,20.707,20.563,20.707,13400.0
2021-10-09,20.635,20.707,20.563,20.707,13400.0
2021-10-10,20.635,20.707,20.563,20.707,13400.0
2021-10-11,20.707,21.481,20.707,21.319,106900.0
2021-10-12,21.067,21.337,20.977,20.977,62400.0
2021-10-13,21.247,21.247,20.941,20.995,43100.0
2021-10-14,20.887,20.995,20.725,20.725,55300.0
2021-10-15,20.725,21.103,20.725,21.067,159500.0
2021-10-16,20.725,21.103,20.725,21.067,159500.0
2021-10-17,20.725,21.103,20.725,21.067,159500.0
2021-10-18,21.067,21.157,20.905,20.923,45600.0
2021-10-19,21.067,21.157,20.905,20.923,45600.0
2021-10-20,20.923,20.923,20.887,20.923,16100.0
2021-10-21,20.923,20.941,20.527,20.941,335500.0
2021-10-22,20.923,20.923,20.725,20.923,24900.0
2021-10-23,20.923,20.923,20.725,20.923,24900.0
2021-10-24,20.923,20.923,20.725,20.923,24900.0
2021-10-25,20.905,20.905,20.833,20.905,13500.0
2021-10-26,20.923,20.923,20.743,20.797,103400.0
2021-10-27,20.824,20.842,20.661,20.806,34000.0
2021-10-28,20.661,20.914,20.516,20.878,102200.0
2021-10-29,20.878,20.878,20.606,20.842,28700.0
2021-10-30,20.878,20.878,20.606,20.842,28700.0
2021-10-31,20.878,20.878,20.606,20.842,28700.0
2021-11-01,20.606,20.733,20.516,20.57,24600.0
2021-11-02,20.57,20.57,20.48,20.516,53900.0
2021-11-03,20.48,20.48,20.208,20.298,58300.0
2021-11-04,20.48,20.48,20.208,20.298,58300.0
2021-11-05,20.298,20.298,20.008,20.117,66800.0
2021-11-06,20.298,20.298,20.008,20.117,66800.0
2021-11-07,20.298,20.298,20.008,20.117,66800.0
2021-11-08,20.117,20.371,19.936,20.371,51800.0
2021-11-09,20.081,20.353,20.081,20.153,7600.0
2021-11-10,20.135,20.498,20.026,20.498,57000.0
2021-11-11,20.389,20.389,20.026,20.026,37600.0
2021-11-12,20.117,20.751,20.117,20.661,35300.0
2021-11-13,20.117,20.751,20.117,20.661,35300.0
2021-11-14,20.117,20.751,20.117,20.661,35300.0
2021-11-15,20.624,20.624,20.298,20.298,2200.0
2021-11-16,20.298,20.48,20.117,20.48,21500.0
2021-11-17,20.389,20.516,20.135,20.425,72900.0
2021-11-18,20.117,20.335,20.117,20.19,6300.0
2021-11-19,20.552,20.552,19.809,19.863,79200.0
2021-11-20,20.552,20.552,19.809,19.863,79200.0
2021-11-21,20.552,20.552,19.809,19.863,79200.0
2021-11-22,19.863,20.171,19.809,20.153,86300.0
2021-11-23,20.335,20.335,19.918,19.918,35700.0
2021-11-24,20.081,20.081,19.809,19.936,23400.0
2021-11-25,20.117,20.117,19.809,19.827,7200.0
2021-11-26,19.918,19.918,19.392,19.41,30800.0
2021-11-27,19.918,19.918,19.392,19.41,30800.0
2021-11-28,19.918,19.918,19.392,19.41,30800.0
2021-11-29,19.41,19.41,18.848,18.848,54100.0
2021-11-30,18.848,19.211,18.848,19.156,64700.0
2021-12-01,18.993,19.12,18.993,19.102,78400.0
2021-12-02,19.102,19.156,19.048,19.048,54600.0
2021-12-03,19.102,19.156,19.048,19.048,54600.0
2021-12-04,19.102,19.156,19.048,19.048,54600.0
2021-12-05,19.102,19.156,19.048,19.048,54600.0
2021-12-06,19.12,20.389,19.012,19.211,111700.0
2021-12-07,19.211,19.483,19.03,19.465,44000.0
2021-12-08,19.465,19.573,19.12,19.301,163400.0
2021-12-09,19.283,19.283,19.03,19.247,3900.0
2021-12-10,19.102,19.392,19.03,19.32,32300.0
2021-12-11,19.102,19.392,19.03,19.32,32300.0
2021-12-12,19.102,19.392,19.03,19.32,32300.0
2021-12-13,19.03,19.03,18.885,18.975,27700.0
2021-12-14,18.957,19.012,18.939,18.975,31000.0
2021-12-15,18.957,18.975,18.848,18.848,16600.0
2021-12-16,18.848,18.903,18.685,18.848,98700.0
2021-12-17,18.794,18.885,18.758,18.885,14600.0
2021-12-18,18.794,18.885,18.758,18.885,14600.0
2021-12-19,18.794,18.885,18.758,18.885,14600.0
2021-12-20,18.885,18.885,18.667,18.722,16700.0
2021-12-21,18.649,18.649,18.577,18.631,6200.0
2021-12-22,18.595,18.83,18.595,18.812,4500.0
2021-12-23,18.794,18.794,18.613,18.667,56800.0
2021-12-24,18.595,18.794,18.577,18.685,98300.0
2021-12-25,18.595,18.794,18.577,18.685,98300.0
2021-12-26,18.595,18.794,18.577,18.685,98300.0
2021-12-27,18.558,18.794,18.558,18.758,10700.0
2021-12-28,18.649,18.794,18.631,18.649,79300.0
2021-12-29,18.794,18.794,18.558,18.613,234000.0
2021-12-30,18.341,18.631,18.341,18.468,129900.0
2021-12-31,18.395,19.338,18.395,18.885,51900.0
2022-01-01,18.395,19.338,18.395,18.885,51900.0
2022-01-02,18.395,19.338,18.395,18.885,51900.0
2022-01-03,18.867,19.664,18.83,19.646,136600.0
