,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity
1996-06-04,2.2742,2.2974,2.2644,2.2974,5380916.0
1996-06-05,2.2974,2.2974,2.2754,2.2827,3874591.0
1996-06-06,2.2708,2.273,2.2387,2.2546,12857147.0
1996-06-07,2.2479,2.2754,2.24,2.2705,8111889.0
1996-06-08,2.2479,2.2754,2.24,2.2705,8111889.0
1996-06-09,2.2479,2.2754,2.24,2.2705,8111889.0
1996-06-10,2.2479,2.2754,2.24,2.2705,8111889.0
1996-06-11,2.2723,2.2925,2.2656,2.2901,6735082.0
1996-06-12,2.273,2.2901,2.273,2.2742,5543602.0
1996-06-13,2.2736,2.2778,2.2571,2.2632,4738967.0
1996-06-14,2.2653,2.2803,2.2644,2.2791,5440089.0
1996-06-15,2.2653,2.2803,2.2644,2.2791,5440089.0
1996-06-16,2.2653,2.2803,2.2644,2.2791,5440089.0
1996-06-17,2.2687,2.2687,2.2338,2.2387,6647686.0
1996-06-18,2.2375,2.2436,2.229,2.2314,8805652.0
1996-06-19,2.2381,2.2424,2.2021,2.207,13910473.0
1996-06-20,2.2167,2.229,2.2033,2.2277,27014885.0
1996-06-21,2.2363,2.2424,2.2241,2.2363,9622748.0
1996-06-22,2.2363,2.2424,2.2241,2.2363,9622748.0
1996-06-23,2.2363,2.2424,2.2241,2.2363,9622748.0
1996-06-24,2.2412,2.2461,2.2131,2.2143,7859531.0
1996-06-25,2.2018,2.2088,2.1776,2.1886,13242604.0
1996-06-26,2.1896,2.1896,2.163,2.1813,29569696.0
1996-06-27,2.1822,2.1822,2.1556,2.1605,21122320.0
1996-06-28,2.1679,2.1801,2.141,2.1471,43551009.0
1996-06-29,2.1679,2.1801,2.141,2.1471,43551009.0
1996-06-30,2.1679,2.1801,2.141,2.1471,43551009.0
1996-07-01,2.1532,2.1569,2.1129,2.1141,15207709.0
1996-07-02,2.13,2.1434,2.1116,2.1398,17150877.0
1996-07-03,2.1541,2.1593,2.1043,2.108,13043270.0
1996-07-04,2.1055,2.1132,2.0774,2.0982,15738267.0
1996-07-05,2.101,2.1104,2.0897,2.108,8200959.0
1996-07-06,2.101,2.1104,2.0897,2.108,8200959.0
1996-07-07,2.101,2.1104,2.0897,2.108,8200959.0
1996-07-08,2.0759,2.0921,2.075,2.0811,7134321.0
1996-07-09,2.0799,2.1214,2.0799,2.1104,11999789.0
1996-07-10,2.1199,2.13,2.1104,2.1104,8508016.0
1996-07-11,2.1248,2.1248,2.0701,2.0701,8981254.0
1996-07-12,2.06,2.0683,2.0285,2.0408,18511758.0
1996-07-13,2.06,2.0683,2.0285,2.0408,18511758.0
1996-07-14,2.06,2.0683,2.0285,2.0408,18511758.0
1996-07-15,2.0524,2.0591,2.0163,2.0163,13555701.0
1996-07-16,1.9803,1.9882,1.9516,1.9577,24990932.0
1996-07-17,1.976,1.9904,1.943,1.943,21813820.0
1996-07-18,1.9638,1.9818,1.9577,1.9797,18589933.0
1996-07-19,2.0139,2.0395,2.009,2.0347,14869556.0
1996-07-20,2.0139,2.0395,2.009,2.0347,14869556.0
1996-07-21,2.0139,2.0395,2.009,2.0347,14869556.0
1996-07-22,2.034,2.0469,2.0237,2.0469,4050691.0
1996-07-23,2.0368,2.0432,2.0151,2.0261,4063216.0
1996-07-24,2.0179,2.0261,1.976,1.9797,8954129.0
1996-07-25,1.9846,2.0102,1.9821,1.9858,8365117.0
1996-07-26,2.0102,2.0408,2.0041,2.0408,19535471.0
1996-07-27,2.0102,2.0408,2.0041,2.0408,19535471.0
1996-07-28,2.0102,2.0408,2.0041,2.0408,19535471.0
1996-07-29,2.0594,2.0725,2.0395,2.042,4687579.0
1996-07-30,2.0371,2.0389,2.0114,2.0285,4120817.0
1996-07-31,2.0673,2.0823,2.0554,2.0811,7624605.0
1996-08-01,2.0835,2.1019,2.0542,2.0591,8388963.0
1996-08-02,2.0787,2.086,2.0469,2.0469,10556702.0
1996-08-03,2.0787,2.086,2.0469,2.0469,10556702.0
1996-08-04,2.0787,2.086,2.0469,2.0469,10556702.0
1996-08-05,2.0677,2.0823,2.0567,2.0664,5487010.0
1996-08-06,2.0652,2.0652,2.0481,2.0554,4932527.0
1996-08-07,2.0652,2.0689,2.0432,2.0677,6137429.0
1996-08-08,2.0762,2.1019,2.0713,2.0823,5426718.0
1996-08-09,2.0814,2.0884,2.075,2.086,4858363.0
1996-08-10,2.0814,2.0884,2.075,2.086,4858363.0
1996-08-11,2.0814,2.0884,2.075,2.086,4858363.0
1996-08-12,2.0765,2.1019,2.0765,2.0835,3746546.0
1996-08-13,2.0884,2.1116,2.086,2.108,5094740.0
1996-08-14,2.09,2.097,2.0872,2.0897,6312435.0
1996-08-15,2.0979,2.1116,2.0872,2.0872,4293300.0
1996-08-16,2.0872,2.1019,2.0823,2.0982,4460866.0
1996-08-17,2.0872,2.1019,2.0823,2.0982,4460866.0
1996-08-18,2.0872,2.1019,2.0823,2.0982,4460866.0
1996-08-19,2.1049,2.1459,2.1031,2.1434,8647146.0
1996-08-20,2.1602,2.1691,2.1385,2.1385,17371272.0
1996-08-21,2.1373,2.163,2.1202,2.152,8533561.0
1996-08-22,2.152,2.1642,2.1312,2.1373,9774617.0
1996-08-23,2.1449,2.1569,2.1361,2.1556,5993728.0
1996-08-24,2.1449,2.1569,2.1361,2.1556,5993728.0
1996-08-25,2.1449,2.1569,2.1361,2.1556,5993728.0
1996-08-26,2.1465,2.1532,2.1385,2.1483,3123565.0
1996-08-27,2.148,2.148,2.1251,2.1275,4923533.0
1996-08-28,2.1288,2.1508,2.1263,2.1471,4330298.0
1996-08-29,2.1498,2.1544,2.1239,2.1263,5350471.0
1996-08-30,2.1095,2.1263,2.1019,2.1043,28039117.0
1996-08-31,2.1095,2.1263,2.1019,2.1043,28039117.0
1996-09-01,2.1095,2.1263,2.1019,2.1043,28039117.0
1996-09-02,2.1006,2.1104,2.0933,2.1019,2737934.0
1996-09-03,2.1022,2.1104,2.0835,2.0921,5611762.0
1996-09-04,2.1046,2.1116,2.0994,2.1055,5186412.0
1996-09-05,2.1022,2.1165,2.086,2.0872,3454474.0
1996-09-06,2.0753,2.0762,2.0469,2.0505,10830827.0
1996-09-07,2.0753,2.0762,2.0469,2.0505,10830827.0
1996-09-08,2.0753,2.0762,2.0469,2.0505,10830827.0
1996-09-09,2.0695,2.075,2.053,2.0579,5933842.0
1996-09-10,2.0695,2.0725,2.0285,2.0285,6035083.0
1996-09-11,2.0292,2.0295,1.9601,1.9699,15280572.0
1996-09-12,1.9907,1.9907,1.9039,1.9552,20379375.0
1996-09-13,1.9821,1.9968,1.9528,1.9968,14531733.0
1996-09-14,1.9821,1.9968,1.9528,1.9968,14531733.0
1996-09-15,1.9821,1.9968,1.9528,1.9968,14531733.0
1996-09-16,2.0185,2.0395,2.0139,2.0139,5811623.0
1996-09-17,2.013,2.0157,1.9491,1.9552,10047928.0
1996-09-18,1.9546,1.9653,1.9186,1.921,17564793.0
1996-09-19,1.925,1.9772,1.9247,1.9662,13422938.0
1996-09-20,1.9641,1.9833,1.9308,1.9601,8635682.0
1996-09-21,1.9641,1.9833,1.9308,1.9601,8635682.0
1996-09-22,1.9641,1.9833,1.9308,1.9601,8635682.0
1996-09-23,1.9586,1.9626,1.9247,1.9332,6556853.0
1996-09-24,1.9363,1.9491,1.9247,1.9455,7918508.0
1996-09-25,1.9668,1.9797,1.9577,1.9797,9962482.0
1996-09-26,1.9934,2.0041,1.9797,1.9968,12678932.0
1996-09-27,1.9946,2.0163,1.9894,1.998,40886347.0
1996-09-28,1.9946,2.0163,1.9894,1.998,40886347.0
1996-09-29,1.9946,2.0163,1.9894,1.998,40886347.0
1996-09-30,1.9998,2.0066,1.9797,1.9797,6555140.0
1996-10-01,1.9739,1.9797,1.9381,1.9736,7107441.0
1996-10-02,1.9791,2.0041,1.9577,2.0041,5895015.0
1996-10-03,2.0282,2.0383,2.0102,2.0139,8006506.0
1996-10-04,2.0053,2.0163,1.9968,2.009,6024025.0
1996-10-05,2.0053,2.0163,1.9968,2.009,6024025.0
1996-10-06,2.0053,2.0163,1.9968,2.009,6024025.0
1996-10-07,2.0237,2.0481,2.0224,2.0469,3637563.0
1996-10-08,2.0386,2.0444,1.9943,1.998,7125033.0
1996-10-09,2.0047,2.0066,1.9699,1.9699,7670253.0
1996-10-10,1.9674,1.9931,1.9565,1.9907,10560262.0
1996-10-11,1.9907,2.0285,1.9898,1.998,8218707.0
1996-10-12,1.9907,2.0285,1.9898,1.998,8218707.0
1996-10-13,1.9907,2.0285,1.9898,1.998,8218707.0
1996-10-14,2.0157,2.0615,1.9956,2.0579,7366472.0
1996-10-15,2.0738,2.0958,2.0652,2.0774,11388846.0
1996-10-16,2.0713,2.1141,2.0591,2.1043,23769958.0
1996-10-17,2.1,2.1275,2.0958,2.1104,7652886.0
1996-10-18,2.119,2.141,2.0823,2.0823,6572171.0
1996-10-19,2.119,2.141,2.0823,2.0823,6572171.0
1996-10-20,2.119,2.141,2.0823,2.0823,6572171.0
1996-10-21,2.097,2.141,2.0958,2.1324,9171823.0
1996-10-22,2.1318,2.1532,2.1165,2.1165,7089939.0
1996-10-23,2.1113,2.1226,2.0958,2.1068,5300965.0
1996-10-24,2.1083,2.1434,2.1083,2.141,8126074.0
1996-10-25,2.1339,2.1343,2.0823,2.0897,38631667.0
1996-10-26,2.1339,2.1343,2.0823,2.0897,38631667.0
1996-10-27,2.1339,2.1343,2.0823,2.0897,38631667.0
1996-10-28,2.104,2.1055,2.053,2.0591,5341407.0
1996-10-29,2.046,2.0652,2.042,2.0518,7347385.0
1996-10-30,2.053,2.084,2.0468,2.0716,6704591.0
1996-10-31,2.0716,2.0877,2.0555,2.0778,7572677.0
1996-11-01,2.0791,2.1336,2.0791,2.0902,19484171.0
1996-11-02,2.0791,2.1336,2.0791,2.0902,19484171.0
1996-11-03,2.0791,2.1336,2.0791,2.0902,19484171.0
1996-11-04,2.0896,2.1088,2.0815,2.1063,21744651.0
1996-11-05,2.1082,2.1274,2.089,2.089,2076091.0
1996-11-06,2.0952,2.0964,2.0691,2.0729,7181248.0
1996-11-07,2.0877,2.0902,2.0456,2.0468,43561163.0
1996-11-08,2.0549,2.0778,2.0477,2.0716,13760012.0
1996-11-09,2.0549,2.0778,2.0477,2.0716,13760012.0
1996-11-10,2.0549,2.0778,2.0477,2.0716,13760012.0
1996-11-11,2.0791,2.084,2.0555,2.0555,4541274.0
1996-11-12,2.0536,2.0642,2.0468,2.0518,6134548.0
1996-11-13,2.0564,2.0902,2.053,2.0815,10719111.0
1996-11-14,2.0939,2.1448,2.0939,2.1349,13165116.0
1996-11-15,2.1442,2.1771,2.1374,2.1733,13286956.0
1996-11-16,2.1442,2.1771,2.1374,2.1733,13286956.0
1996-11-17,2.1442,2.1771,2.1374,2.1733,13286956.0
1996-11-18,2.1898,2.2254,2.1795,2.213,12976545.0
1996-11-19,2.2099,2.213,2.1833,2.1833,6472260.0
1996-11-20,2.1997,2.2515,2.1997,2.2515,11291021.0
1996-11-21,2.2546,2.2751,2.2428,2.2515,11574738.0
1996-11-22,2.2326,2.2564,2.2292,2.2378,5557138.0
1996-11-23,2.2326,2.2564,2.2292,2.2378,5557138.0
1996-11-24,2.2326,2.2564,2.2292,2.2378,5557138.0
1996-11-25,2.2611,2.2726,2.2453,2.2502,16197549.0
1996-11-26,2.2701,2.28,2.223,2.2267,6041499.0
1996-11-27,2.2202,2.2391,2.2143,2.2254,10621562.0
1996-11-28,2.2301,2.2577,2.2261,2.2552,11758653.0
1996-11-29,2.2478,2.2506,2.2267,2.2354,51058346.0
1996-11-30,2.2478,2.2506,2.2267,2.2354,51058346.0
1996-12-01,2.2478,2.2506,2.2267,2.2354,51058346.0
1996-12-02,2.2428,2.244,2.2081,2.2292,5353694.0
1996-12-03,2.213,2.2217,2.2056,2.2081,4543641.0
1996-12-04,2.1957,2.2019,2.1845,2.1857,4398627.0
1996-12-05,2.1851,2.2292,2.1811,2.2279,4100473.0
1996-12-06,2.2267,2.2279,2.1336,2.1684,9845602.0
1996-12-07,2.2267,2.2279,2.1336,2.1684,9845602.0
1996-12-08,2.2267,2.2279,2.1336,2.1684,9845602.0
1996-12-09,2.1842,2.1981,2.1771,2.1882,3650555.0
1996-12-10,2.2081,2.2155,2.1932,2.1932,5707263.0
1996-12-11,2.2102,2.2143,2.1696,2.1771,7512826.0
1996-12-12,2.1572,2.1771,2.1547,2.1684,6791335.0
1996-12-13,2.1386,2.1498,2.1212,2.1336,8980399.0
1996-12-14,2.1386,2.1498,2.1212,2.1336,8980399.0
1996-12-15,2.1386,2.1498,2.1212,2.1336,8980399.0
1996-12-16,2.1398,2.1647,2.1398,2.1473,6729726.0
1996-12-17,2.1346,2.1346,2.0964,2.1014,9782235.0
1996-12-18,2.1107,2.1175,2.1001,2.1001,7508937.0
1996-12-19,2.116,2.1175,2.1039,2.115,14532941.0
1996-12-20,2.133,2.182,2.1287,2.1684,58784196.0
1996-12-21,2.133,2.182,2.1287,2.1684,58784196.0
1996-12-22,2.133,2.182,2.1287,2.1684,58784196.0
1996-12-23,2.1628,2.1957,2.1584,2.1671,4184657.0
1996-12-24,2.1684,2.1684,2.151,2.156,2858125.0
1996-12-25,2.1684,2.1684,2.151,2.156,2858125.0
1996-12-26,2.1684,2.1684,2.151,2.156,2858125.0
1996-12-27,2.165,2.1771,2.1647,2.1771,1887683.0
1996-12-28,2.165,2.1771,2.1647,2.1771,1887683.0
1996-12-29,2.165,2.1771,2.1647,2.1771,1887683.0
1996-12-30,2.1857,2.213,2.1833,2.2081,4225693.0
1996-12-31,2.2087,2.2416,2.2043,2.223,4765711.0
1997-01-01,2.2087,2.2416,2.2043,2.223,4765711.0
1997-01-02,2.2056,2.218,2.1882,2.2106,3067150.0
1997-01-03,2.1981,2.2118,2.1969,2.1994,3883423.0
1997-01-04,2.1981,2.2118,2.1969,2.1994,3883423.0
1997-01-05,2.1981,2.2118,2.1969,2.1994,3883423.0
1997-01-06,2.2087,2.2341,2.2087,2.2254,5683118.0
1997-01-07,2.2199,2.2199,2.2081,2.2106,3419959.0
1997-01-08,2.2133,2.2316,2.2093,2.2267,5934474.0
1997-01-09,2.2096,2.2515,2.2081,2.2478,6769819.0
1997-01-10,2.254,2.2763,2.2428,2.2478,8720061.0
1997-01-11,2.254,2.2763,2.2428,2.2478,8720061.0
1997-01-12,2.254,2.2763,2.2428,2.2478,8720061.0
1997-01-13,2.253,2.2825,2.244,2.2713,9697023.0
1997-01-14,2.2698,2.2887,2.2651,2.2651,7375581.0
1997-01-15,2.285,2.3197,2.2825,2.3073,10583876.0
1997-01-16,2.3098,2.3346,2.3048,2.3346,9730196.0
1997-01-17,2.3327,2.3532,2.3098,2.3197,6358666.0
1997-01-18,2.3327,2.3532,2.3098,2.3197,6358666.0
1997-01-19,2.3327,2.3532,2.3098,2.3197,6358666.0
1997-01-20,2.333,2.3334,2.3011,2.3073,3918048.0
1997-01-21,2.3045,2.3048,2.2701,2.2763,5188770.0
1997-01-22,2.2739,2.2899,2.2614,2.2639,7915968.0
1997-01-23,2.2541,2.2701,2.2428,2.2527,8405392.0
1997-01-24,2.2335,2.2478,2.2217,2.2304,9645358.0
1997-01-25,2.2335,2.2478,2.2217,2.2304,9645358.0
1997-01-26,2.2335,2.2478,2.2217,2.2304,9645358.0
1997-01-27,2.2335,2.2478,2.2217,2.2304,9645358.0
1997-01-28,2.2263,2.2279,2.1981,2.2168,6594856.0
1997-01-29,2.2217,2.2329,2.2205,2.2292,5988526.0
1997-01-30,2.2401,2.2453,2.2304,2.2316,10904065.0
1997-01-31,2.2316,2.2366,2.2205,2.2304,20824530.0
1997-02-01,2.2316,2.2366,2.2205,2.2304,20824530.0
1997-02-02,2.2316,2.2366,2.2205,2.2304,20824530.0
1997-02-03,2.2138,2.2329,2.1981,2.2019,3921998.0
1997-02-04,2.2003,2.2043,2.1609,2.1622,10602719.0
1997-02-05,2.169,2.2056,2.1647,2.2056,5982904.0
1997-02-06,2.1969,2.2019,2.1709,2.1907,4239453.0
1997-02-07,2.2079,2.2205,2.1969,2.1994,4044885.0
1997-02-08,2.2079,2.2205,2.1969,2.1994,4044885.0
1997-02-09,2.2079,2.2205,2.1969,2.1994,4044885.0
1997-02-10,2.2109,2.2205,2.1833,2.1833,5006317.0
1997-02-11,2.1808,2.1895,2.1684,2.1895,5265090.0
1997-02-12,2.196,2.223,2.1857,2.2056,7337754.0
1997-02-13,2.2257,2.2391,2.2106,2.2354,11330790.0
1997-02-14,2.2413,2.2552,2.2267,2.2272,7058263.0
1997-02-15,2.2413,2.2552,2.2267,2.2272,7058263.0
1997-02-16,2.2413,2.2552,2.2267,2.2272,7058263.0
1997-02-17,2.2143,2.2478,2.213,2.2304,4800648.0
1997-02-18,2.2319,2.2391,2.2205,2.2267,4839431.0
1997-02-19,2.2372,2.2396,2.1932,2.1932,4817298.0
1997-02-20,2.1891,2.1957,2.1709,2.1833,6051103.0
1997-02-21,2.1788,2.2019,2.1647,2.2019,5358500.0
1997-02-22,2.1788,2.2019,2.1647,2.2019,5358500.0
1997-02-23,2.1788,2.2019,2.1647,2.2019,5358500.0
1997-02-24,2.2065,2.218,2.1957,2.2043,4601268.0
1997-02-25,2.212,2.2316,2.212,2.2155,6672949.0
1997-02-26,2.2204,2.2205,2.1733,2.1771,9624200.0
1997-02-27,2.1603,2.1746,2.146,2.146,9566730.0
1997-02-28,2.1361,2.146,2.0977,2.115,24594663.0
1997-03-01,2.1361,2.146,2.0977,2.115,24594663.0
1997-03-02,2.1361,2.146,2.0977,2.115,24594663.0
1997-03-03,2.115,2.115,2.0791,2.0815,10507702.0
1997-03-04,2.1005,2.1336,2.0927,2.1237,7448967.0
1997-03-05,2.1066,2.1212,2.0877,2.1175,6321203.0
1997-03-06,2.1344,2.1522,2.115,2.115,3704220.0
1997-03-07,2.1077,2.1104,2.0877,2.1088,5162204.0
1997-03-08,2.1077,2.1104,2.0877,2.1088,5162204.0
1997-03-09,2.1077,2.1104,2.0877,2.1088,5162204.0
1997-03-10,2.1238,2.1398,2.1201,2.1274,5012524.0
1997-03-11,2.1411,2.151,2.1287,2.1485,5299798.0
1997-03-12,2.1407,2.146,2.1225,2.1262,9145427.0
1997-03-13,2.1065,2.1212,2.1026,2.1138,6726965.0
1997-03-14,2.0876,2.1026,2.0778,2.0988,6943291.0
1997-03-15,2.0876,2.1026,2.0778,2.0988,6943291.0
1997-03-16,2.0876,2.1026,2.0778,2.0988,6943291.0
1997-03-17,2.1111,2.1175,2.084,2.0865,4366060.0
1997-03-18,2.0804,2.0915,2.0753,2.0828,12015016.0
1997-03-19,2.0724,2.0952,2.0704,2.0952,8912200.0
1997-03-20,2.0999,2.1262,2.0984,2.125,8047188.0
1997-03-21,2.1194,2.1485,2.115,2.1287,11059557.0
1997-03-22,2.1194,2.1485,2.115,2.1287,11059557.0
1997-03-23,2.1194,2.1485,2.115,2.1287,11059557.0
1997-03-24,2.1251,2.1361,2.115,2.1188,4480389.0
1997-03-25,2.1312,2.1386,2.1088,2.1088,5258076.0
1997-03-26,2.105,2.1188,2.0989,2.1051,8304121.0
1997-03-27,2.1211,2.125,2.1039,2.1088,31077066.0
1997-03-28,2.1211,2.125,2.1039,2.1088,31077066.0
1997-03-29,2.1211,2.125,2.1039,2.1088,31077066.0
1997-03-30,2.1211,2.125,2.1039,2.1088,31077066.0
1997-03-31,2.1211,2.125,2.1039,2.1088,31077066.0
1997-04-01,2.0542,2.0642,2.0406,2.0493,8983830.0
1997-04-02,2.0633,2.0778,2.0592,2.0704,7780780.0
1997-04-03,2.0556,2.1051,2.0554,2.1014,10148505.0
1997-04-04,2.0997,2.1126,2.0915,2.1076,7025347.0
1997-04-05,2.0997,2.1126,2.0915,2.1076,7025347.0
1997-04-06,2.0997,2.1126,2.0915,2.1076,7025347.0
1997-04-07,2.1138,2.1274,2.0853,2.0943,4728233.0
1997-04-08,2.0891,2.0952,2.0778,2.0778,4694518.0
1997-04-09,2.0925,2.1088,2.0815,2.0952,5524772.0
1997-04-10,2.0875,2.1063,2.0874,2.1019,6197547.0
1997-04-11,2.0946,2.0984,2.0803,2.0828,4235842.0
1997-04-12,2.0946,2.0984,2.0803,2.0828,4235842.0
1997-04-13,2.0946,2.0984,2.0803,2.0828,4235842.0
1997-04-14,2.0618,2.0667,2.0518,2.0667,4490582.0
1997-04-15,2.0726,2.0853,2.0592,2.0592,7036042.0
1997-04-16,2.0932,2.1001,2.0815,2.0865,6727233.0
1997-04-17,2.0906,2.1138,2.0778,2.0964,10995661.0
1997-04-18,2.0984,2.1299,2.0967,2.1287,8925937.0
1997-04-19,2.0984,2.1299,2.0967,2.1287,8925937.0
1997-04-20,2.0984,2.1299,2.0967,2.1287,8925937.0
1997-04-21,2.1345,2.1346,2.1163,2.1237,2778363.0
1997-04-22,2.1104,2.1237,2.1076,2.12,4320119.0
1997-04-23,2.1408,2.1584,2.1374,2.156,6380113.0
1997-04-24,2.154,2.1709,2.1473,2.1659,12281334.0
1997-04-25,2.154,2.1709,2.1473,2.1659,12281334.0
1997-04-26,2.154,2.1709,2.1473,2.1659,12281334.0
1997-04-27,2.154,2.1709,2.1473,2.1659,12281334.0
1997-04-28,2.1535,2.1684,2.146,2.156,19450480.0
1997-04-29,2.1668,2.2161,2.1584,2.2161,16098724.0
1997-04-30,2.2805,2.2825,2.2414,2.2428,23570873.0
1997-05-01,2.2391,2.2453,2.2205,2.2428,9226229.0
1997-05-02,2.229,2.2515,2.229,2.2378,7310651.0
1997-05-03,2.229,2.2515,2.229,2.2378,7310651.0
1997-05-04,2.229,2.2515,2.229,2.2378,7310651.0
1997-05-05,2.252,2.2602,2.2329,2.2366,14678468.0
1997-05-06,2.2502,2.2576,2.2205,2.2354,10467427.0
1997-05-07,2.2285,2.2515,2.2242,2.2428,20835012.0
1997-05-08,2.2311,2.2478,2.2277,2.2441,17732984.0
1997-05-09,2.247,2.273,2.2466,2.2655,27221089.0
1997-05-10,2.247,2.273,2.2466,2.2655,27221089.0
1997-05-11,2.247,2.273,2.2466,2.2655,27221089.0
1997-05-12,2.2725,2.2869,2.268,2.2755,8421834.0
1997-05-13,2.2843,2.2931,2.2806,2.2919,9648986.0
1997-05-14,2.2765,2.2818,2.268,2.278,4224255.0
1997-05-15,2.2806,2.2906,2.273,2.2818,7534550.0
1997-05-16,2.2891,2.3548,2.2885,2.3522,17180306.0
1997-05-17,2.2891,2.3548,2.2885,2.3522,17180306.0
1997-05-18,2.2891,2.3548,2.2885,2.3522,17180306.0
1997-05-19,2.3327,2.4165,2.33,2.3951,14430702.0
1997-05-20,2.3987,2.4266,2.3858,2.424,12333823.0
1997-05-21,2.441,2.4429,2.3938,2.4102,12302023.0
1997-05-22,2.3922,2.424,2.3922,2.4165,5939500.0
1997-05-23,2.4264,2.4366,2.4039,2.4316,5735813.0
1997-05-24,2.4264,2.4366,2.4039,2.4316,5735813.0
1997-05-25,2.4264,2.4366,2.4039,2.4316,5735813.0
1997-05-26,2.4327,2.4442,2.3599,2.3812,11766708.0
1997-05-27,2.3348,2.3636,2.3082,2.3145,14099970.0
1997-05-28,2.3139,2.3221,2.2919,2.3145,14907473.0
1997-05-29,2.3158,2.341,2.3095,2.341,15656841.0
1997-05-30,2.3412,2.3901,2.3377,2.3734,23999957.0
1997-05-31,2.3412,2.3901,2.3377,2.3734,23999957.0
1997-06-01,2.3412,2.3901,2.3377,2.3734,23999957.0
1997-06-02,2.3786,2.4165,2.3712,2.4102,6374564.0
1997-06-03,2.4033,2.4089,2.3636,2.375,10156545.0
1997-06-04,2.3756,2.3938,2.3737,2.3875,6885163.0
1997-06-05,2.3782,2.3976,2.3599,2.3699,7488813.0
1997-06-06,2.3734,2.3734,2.3447,2.3561,8511400.0
1997-06-07,2.3734,2.3734,2.3447,2.3561,8511400.0
1997-06-08,2.3734,2.3734,2.3447,2.3561,8511400.0
1997-06-09,2.3734,2.3734,2.3447,2.3561,8511400.0
1997-06-10,2.3763,2.3825,2.3599,2.3812,7201533.0
1997-06-11,2.3838,2.3913,2.3473,2.3485,7584535.0
1997-06-12,2.3529,2.3724,2.3529,2.3536,5530660.0
1997-06-13,2.3679,2.3812,2.3649,2.3775,6649191.0
1997-06-14,2.3679,2.3812,2.3649,2.3775,6649191.0
1997-06-15,2.3679,2.3812,2.3649,2.3775,6649191.0
1997-06-16,2.3734,2.385,2.3729,2.3787,8269862.0
1997-06-17,2.369,2.4417,2.369,2.4291,11969676.0
1997-06-18,2.4103,2.4429,2.4103,2.4253,10361817.0
1997-06-19,2.4112,2.4857,2.4052,2.4819,12421503.0
1997-06-20,2.5052,2.5235,2.492,2.4983,14329921.0
1997-06-21,2.5052,2.5235,2.492,2.4983,14329921.0
1997-06-22,2.5052,2.5235,2.492,2.4983,14329921.0
1997-06-23,2.4797,2.492,2.4517,2.4542,6153108.0
1997-06-24,2.4122,2.448,2.4122,2.4417,10003530.0
1997-06-25,2.4443,2.4605,2.4228,2.4228,7945615.0
1997-06-26,2.4184,2.4184,2.3875,2.3989,19404576.0
1997-06-27,2.3971,2.4228,2.3756,2.4102,61908630.0
1997-06-28,2.3971,2.4228,2.3756,2.4102,61908630.0
1997-06-29,2.3971,2.4228,2.3756,2.4102,61908630.0
1997-06-30,2.4203,2.4542,2.4194,2.4521,7932086.0
1997-07-01,2.4203,2.4593,2.4203,2.4568,9159401.0
1997-07-02,2.4605,2.4983,2.4594,2.4958,7717998.0
1997-07-03,2.5066,2.5197,2.4769,2.4769,16338909.0
1997-07-04,2.4744,2.4819,2.4631,2.4668,13461444.0
1997-07-05,2.4744,2.4819,2.4631,2.4668,13461444.0
1997-07-06,2.4744,2.4819,2.4631,2.4668,13461444.0
1997-07-07,2.4526,2.4568,2.419,2.4228,12071697.0
1997-07-08,2.4102,2.4109,2.3724,2.3731,8252446.0
1997-07-09,2.3932,2.3951,2.3787,2.3863,6697251.0
1997-07-10,2.3625,2.3913,2.3536,2.3624,4551436.0
1997-07-11,2.3672,2.375,2.3573,2.3599,5760509.0
1997-07-12,2.3672,2.375,2.3573,2.3599,5760509.0
1997-07-13,2.3672,2.375,2.3573,2.3599,5760509.0
1997-07-14,2.3632,2.3632,2.3221,2.3284,5486744.0
1997-07-15,2.3223,2.3252,2.2919,2.2994,6476408.0
1997-07-16,2.3104,2.3234,2.273,2.2894,5401054.0
1997-07-17,2.3076,2.3422,2.2994,2.3234,7922271.0
1997-07-18,2.3278,2.3536,2.3234,2.3359,5533331.0
1997-07-19,2.3278,2.3536,2.3234,2.3359,5533331.0
1997-07-20,2.3278,2.3536,2.3234,2.3359,5533331.0
1997-07-21,2.3172,2.3196,2.2755,2.278,4948555.0
1997-07-22,2.2821,2.2831,2.2441,2.2579,5008442.0
1997-07-23,2.2978,2.3095,2.2592,2.2629,13497673.0
1997-07-24,2.2696,2.2717,2.2415,2.2504,8882028.0
1997-07-25,2.2497,2.278,2.2453,2.2655,18101384.0
1997-07-26,2.2497,2.278,2.2453,2.2655,18101384.0
1997-07-27,2.2497,2.278,2.2453,2.2655,18101384.0
1997-07-28,2.2775,2.3095,2.2775,2.307,5367560.0
1997-07-29,2.3144,2.3334,2.2931,2.2931,6511892.0
1997-07-30,2.2965,2.3032,2.278,2.2952,5082556.0
1997-07-31,2.2953,2.3183,2.2807,2.2957,6955236.0
1997-08-01,2.2911,2.2921,2.2529,2.2667,7318776.0
1997-08-02,2.2911,2.2921,2.2529,2.2667,7318776.0
1997-08-03,2.2911,2.2921,2.2529,2.2667,7318776.0
1997-08-04,2.257,2.2623,2.2428,2.2466,3621963.0
1997-08-05,2.2527,2.2529,2.2315,2.2491,5529216.0
1997-08-06,2.2536,2.273,2.2522,2.2642,5522247.0
