,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity
2020-01-31,27.3574,27.9863,27.243,27.9101,897502.0
2020-02-01,27.3574,27.9863,27.243,27.9101,897502.0
2020-02-02,27.3574,27.9863,27.243,27.9101,897502.0
2020-02-03,26.719,27.2907,26.6999,27.1668,688473.0
2020-02-04,27.1668,27.3574,26.5856,26.8428,526385.0
2020-02-05,27.3764,30.2161,27.2049,29.4728,1774973.0
2020-02-06,29.1583,29.3585,28.315,28.5866,915332.0
2020-02-07,28.5866,28.5866,27.1954,27.1954,2014880.0
2020-02-08,28.5866,28.5866,27.1954,27.1954,2014880.0
2020-02-09,28.5866,28.5866,27.1954,27.1954,2014880.0
2020-02-10,27.3193,27.6242,26.7285,26.7285,958505.0
2020-02-11,27.0811,27.4527,26.7761,26.8524,776451.0
2020-02-12,26.8238,27.2907,26.4521,26.4903,1072718.0
2020-02-13,26.4426,26.6999,26.09,26.3569,1283854.0
2020-02-14,26.3283,26.7285,25.9852,26.0996,1185768.0
2020-02-15,26.3283,26.7285,25.9852,26.0996,1185768.0
2020-02-16,26.3283,26.7285,25.9852,26.0996,1185768.0
2020-02-17,26.1853,26.4712,26.1186,26.2139,224650.0
2020-02-18,26.1186,26.4617,25.8709,25.8709,612077.0
2020-02-19,25.8232,26.4045,25.5564,26.3092,733740.0
2020-02-20,26.4807,26.4807,25.8518,25.909,980488.0
2020-02-21,26.2044,26.5093,26.2044,26.2806,796417.0
2020-02-22,26.2044,26.5093,26.2044,26.2806,796417.0
2020-02-23,26.2044,26.5093,26.2044,26.2806,796417.0
2020-02-24,26.557,26.557,25.8614,25.8614,767855.0
2020-02-25,25.5469,25.5755,24.7846,24.9275,941894.0
2020-02-26,24.7751,25.0228,24.2986,24.3749,785676.0
2020-02-27,24.2986,24.5368,23.4696,23.5077,1318870.0
2020-02-28,22.774,23.1266,22.4691,22.7168,1479724.0
2020-02-29,22.774,23.1266,22.4691,22.7168,1479724.0
2020-03-01,22.774,23.1266,22.4691,22.7168,1479724.0
2020-03-02,22.4691,23.0789,22.1356,22.9646,850716.0
2020-03-03,23.6221,23.8126,23.117,23.1552,865904.0
2020-03-04,22.6978,22.8502,22.2499,22.3547,606095.0
2020-03-05,22.8693,23.117,22.774,22.9741,822420.0
2020-03-06,22.6311,22.6311,21.0683,21.1255,797834.0
2020-03-07,22.6311,22.6311,21.0683,21.1255,797834.0
2020-03-08,22.6311,22.6311,21.0683,21.1255,797834.0
2020-03-09,20.6205,20.6681,18.9434,18.9434,1015872.0
2020-03-10,17.5712,19.5342,17.2758,19.5342,1398808.0
2020-03-11,19.5342,19.9535,18.8481,18.8481,1075152.0
2020-03-12,18.3431,19.6009,18.3431,19.2578,1798462.0
2020-03-13,18.7338,20.4394,17.8762,20.4394,2489590.0
2020-03-14,18.7338,20.4394,17.8762,20.4394,2489590.0
2020-03-15,18.7338,20.4394,17.8762,20.4394,2489590.0
2020-03-16,20.0011,20.0964,18.3526,18.3526,1713117.0
2020-03-17,18.1049,19.2102,17.7618,19.1911,1847070.0
2020-03-18,18.7147,18.7528,17.3425,18.0286,1517906.0
2020-03-19,18.3812,18.5527,11.3108,12.3875,4355959.0
2020-03-20,14.1027,19.0577,13.8264,18.7242,3494963.0
2020-03-21,14.1027,19.0577,13.8264,18.7242,3494963.0
2020-03-22,14.1027,19.0577,13.8264,18.7242,3494963.0
2020-03-23,18.0858,21.0493,17.5998,20.0106,4586218.0
2020-03-24,20.5347,22.1546,18.6766,20.8682,2717532.0
2020-03-25,22.0117,22.3738,19.6866,21.4018,2871252.0
2020-03-26,21.7068,23.5077,21.0588,22.9646,2339074.0
2020-03-27,23.9175,24.0128,19.6485,20.6777,2382542.0
2020-03-28,23.9175,24.0128,19.6485,20.6777,2382542.0
2020-03-29,23.9175,24.0128,19.6485,20.6777,2382542.0
2020-03-30,20.2774,21.7735,18.8386,21.7735,1892307.0
2020-03-31,21.9164,22.5834,21.1732,22.1546,1974840.0
2020-04-01,22.8026,23.1075,21.8497,22.4881,1238509.0
2020-04-02,21.8783,22.1546,20.7825,22.1546,1333757.0
2020-04-03,22.431,22.5644,21.0255,22.0117,1900698.0
2020-04-04,22.431,22.5644,21.0255,22.0117,1900698.0
2020-04-05,22.431,22.5644,21.0255,22.0117,1900698.0
2020-04-06,22.0879,23.0122,21.6591,22.936,946584.0
2020-04-07,23.3267,23.4982,21.7449,22.3643,828549.0
2020-04-08,21.6496,22.8407,21.5829,22.3452,865380.0
2020-04-09,22.0879,22.593,21.5924,22.1546,557537.0
2020-04-10,22.0879,22.593,21.5924,22.1546,557537.0
2020-04-11,22.0879,22.593,21.5924,22.1546,557537.0
2020-04-12,22.0879,22.593,21.5924,22.1546,557537.0
2020-04-13,22.0879,22.593,21.5924,22.1546,557537.0
2020-04-14,21.8592,22.3738,21.5829,22.1451,793618.0
2020-04-15,21.8592,22.8883,21.6496,22.0689,918154.0
2020-04-16,21.297,21.8592,21.2399,21.6972,772139.0
2020-04-17,21.9069,22.8407,21.783,22.6787,544539.0
2020-04-18,21.9069,22.8407,21.783,22.6787,544539.0
2020-04-19,21.9069,22.8407,21.783,22.6787,544539.0
2020-04-20,22.3928,22.9169,21.9831,22.0022,340418.0
2020-04-21,21.8973,22.0022,20.7729,20.7729,615246.0
2020-04-22,20.4585,20.7062,20.0202,20.4108,531067.0
2020-04-23,20.8206,21.4781,20.206,20.5824,905285.0
2020-04-24,20.5728,21.1636,20.0964,20.8111,510047.0
2020-04-25,20.5728,21.1636,20.0964,20.8111,510047.0
2020-04-26,20.5728,21.1636,20.0964,20.8111,510047.0
2020-04-27,20.973,22.3357,20.8778,22.1737,391023.0
2020-04-28,22.3833,22.6406,21.7639,22.0689,562157.0
2020-04-29,21.8783,22.4786,21.5781,22.3452,394876.0
2020-04-30,22.7931,23.8222,22.4786,23.4791,685475.0
2020-05-01,23.1552,23.1552,22.4691,22.4691,538645.0
2020-05-02,23.1552,23.1552,22.4691,22.4691,538645.0
2020-05-03,23.1552,23.1552,22.4691,22.4691,538645.0
2020-05-04,22.1165,22.8216,21.8783,22.1165,349528.0
2020-05-05,22.126,22.6215,21.964,22.1546,320911.0
2020-05-06,22.2023,22.4881,21.9069,22.2785,318562.0
2020-05-07,22.3357,22.3547,21.9355,22.0975,360843.0
2020-05-08,22.107,22.774,21.8973,21.945,622809.0
2020-05-09,22.107,22.774,21.8973,21.945,622809.0
2020-05-10,22.107,22.774,21.8973,21.945,622809.0
2020-05-11,22.2976,22.9455,21.8211,22.0593,699914.0
2020-05-12,21.9164,22.126,20.9445,21.0493,656067.0
2020-05-13,20.63,21.4209,20.3441,21.4114,652531.0
2020-05-14,21.1732,21.44,20.7729,21.116,321228.0
2020-05-15,21.2303,21.8688,21.0493,21.8211,295537.0
2020-05-16,21.2303,21.8688,21.0493,21.8211,295537.0
2020-05-17,21.2303,21.8688,21.0493,21.8211,295537.0
2020-05-18,21.8783,22.2309,21.5352,21.9069,372893.0
2020-05-19,22.3928,22.7264,22.1546,22.4881,356880.0
2020-05-20,22.4881,22.6692,22.0593,22.612,300113.0
2020-05-21,23.0313,23.3553,22.3261,22.7264,723741.0
2020-05-22,22.6787,22.7359,22.1927,22.6978,429093.0
2020-05-23,22.6787,22.7359,22.1927,22.6978,429093.0
2020-05-24,22.6787,22.7359,22.1927,22.6978,429093.0
2020-05-25,22.7264,22.9169,22.2594,22.8407,394956.0
2020-05-26,22.9646,23.5458,22.3166,22.8026,735923.0
2020-05-27,22.8216,24.0128,22.4595,23.6697,714837.0
2020-05-28,23.9651,24.8704,23.8603,23.9556,622684.0
2020-05-29,23.7841,23.7841,23.0313,23.765,1369851.0
2020-05-30,23.7841,23.7841,23.0313,23.765,1369851.0
2020-05-31,23.7841,23.7841,23.0313,23.765,1369851.0
2020-06-01,23.5649,24.5845,23.26,24.4034,444301.0
2020-06-02,24.251,24.6226,24.1462,24.4701,388594.0
2020-06-03,24.594,26.2235,24.4701,26.1282,639721.0
2020-06-04,26.6332,26.6332,25.1276,25.5278,975584.0
2020-06-05,25.6136,25.9566,25.2515,25.7947,569105.0
2020-06-06,25.6136,25.9566,25.2515,25.7947,569105.0
2020-06-07,25.6136,25.9566,25.2515,25.7947,569105.0
2020-06-08,25.6136,25.9566,25.2515,25.7947,569105.0
2020-06-09,26.3378,27.3669,26.2235,26.7761,1127045.0
2020-06-10,26.4331,26.4331,25.9185,26.1949,734220.0
2020-06-11,25.5374,25.5755,24.6417,24.6512,614095.0
2020-06-12,23.9175,24.0795,23.3457,23.8031,626229.0
2020-06-13,23.9175,24.0795,23.3457,23.8031,626229.0
2020-06-14,23.9175,24.0795,23.3457,23.8031,626229.0
2020-06-15,23.8222,24.5273,23.6602,23.765,549108.0
2020-06-16,24.5368,25.0228,23.9365,24.4892,724249.0
2020-06-17,24.7655,24.7655,24.1557,24.4892,444515.0
2020-06-18,24.413,24.413,23.3553,23.8603,1038581.0
2020-06-19,24.1366,24.3844,23.7459,23.8031,1219258.0
2020-06-20,24.1366,24.3844,23.7459,23.8031,1219258.0
2020-06-21,24.1366,24.3844,23.7459,23.8031,1219258.0
2020-06-22,23.6125,23.8698,23.3934,23.441,369931.0
2020-06-23,23.5173,23.8412,23.2314,23.4696,634652.0
2020-06-24,23.4982,24.0509,23.0789,23.1361,552887.0
2020-06-25,22.8312,23.0503,22.4881,22.5263,330611.0
2020-06-26,22.6978,22.936,22.4595,22.8312,554825.0
2020-06-27,22.6978,22.936,22.4595,22.8312,554825.0
2020-06-28,22.6978,22.936,22.4595,22.8312,554825.0
2020-06-29,22.4405,22.8216,22.2404,22.3071,173326.0
2020-06-30,22.6692,23.5268,22.6406,22.9836,306970.0
2020-07-01,22.7359,23.279,22.6358,22.9932,505744.0
2020-07-02,23.2409,23.3171,22.6215,22.8979,521001.0
2020-07-03,23.0599,23.441,22.9265,23.2695,271096.0
2020-07-04,23.0599,23.441,22.9265,23.2695,271096.0
2020-07-05,23.0599,23.441,22.9265,23.2695,271096.0
2020-07-06,23.2504,23.3648,22.7454,22.7931,367062.0
2020-07-07,22.8407,22.9836,22.5453,22.5453,272239.0
2020-07-08,22.5739,22.6406,21.8973,21.8973,511574.0
2020-07-09,22.0308,22.1451,21.6972,21.8973,466051.0
2020-07-10,21.6782,22.207,21.0683,21.2589,724183.0
2020-07-11,21.6782,22.207,21.0683,21.2589,724183.0
2020-07-12,21.6782,22.207,21.0683,21.2589,724183.0
2020-07-13,21.5638,21.8211,20.3394,20.8015,1240456.0
2020-07-14,20.6395,21.297,20.0487,21.0874,805844.0
2020-07-15,21.4304,21.8021,21.3066,21.621,335250.0
2020-07-16,21.783,21.945,21.4781,21.8306,310069.0
2020-07-17,21.964,22.1451,21.6972,22.126,249604.0
2020-07-18,21.964,22.1451,21.6972,22.126,249604.0
2020-07-19,21.964,22.1451,21.6972,22.126,249604.0
2020-07-20,22.1451,22.1451,21.4018,21.5162,253477.0
2020-07-21,21.5352,21.6496,21.135,21.621,467331.0
2020-07-22,21.7258,22.0879,21.3066,21.4685,321578.0
2020-07-23,21.4495,21.964,21.4495,21.9545,322890.0
2020-07-24,21.5162,21.7925,21.4971,21.5734,276907.0
2020-07-25,21.5162,21.7925,21.4971,21.5734,276907.0
2020-07-26,21.5162,21.7925,21.4971,21.5734,276907.0
2020-07-27,21.6305,21.7258,21.0588,21.1541,364416.0
2020-07-28,21.1732,21.621,21.0397,21.2875,322319.0
2020-07-29,21.44,22.593,21.1922,21.3542,749458.0
2020-07-30,21.4876,21.5829,20.6491,20.7158,557418.0
2020-07-31,20.2489,21.1255,19.3627,20.468,1263833.0
2020-08-01,20.2489,21.1255,19.3627,20.468,1263833.0
2020-08-02,20.2489,21.1255,19.3627,20.468,1263833.0
2020-08-03,20.2965,20.4108,19.5151,20.0297,830769.0
2020-08-04,20.3727,21.1064,20.1917,20.954,849864.0
2020-08-05,20.63,20.6872,20.0202,20.449,876355.0
2020-08-06,20.6109,21.5352,20.6014,21.5352,931681.0
2020-08-07,21.3447,21.8878,21.0683,21.5829,507421.0
2020-08-08,21.3447,21.8878,21.0683,21.5829,507421.0
2020-08-09,21.3447,21.8878,21.0683,21.5829,507421.0
2020-08-10,21.6305,21.7925,20.8778,21.6305,707167.0
2020-08-11,21.8783,22.774,21.7544,22.7168,954159.0
2020-08-12,22.7835,22.8598,21.9736,22.3261,610554.0
2020-08-13,22.6311,22.6406,21.9355,22.2499,544598.0
2020-08-14,22.2976,22.4595,21.9355,22.3928,655275.0
2020-08-15,22.2976,22.4595,21.9355,22.3928,655275.0
2020-08-16,22.2976,22.4595,21.9355,22.3928,655275.0
2020-08-17,21.964,22.1689,21.8306,21.8973,461286.0
2020-08-18,22.0308,22.0689,21.6305,21.7068,423640.0
2020-08-19,21.7735,21.8783,21.5162,21.8021,443878.0
2020-08-20,21.4685,21.5448,21.2399,21.2684,357465.0
2020-08-21,21.3161,21.6305,21.1064,21.2494,474746.0
2020-08-22,21.3161,21.6305,21.1064,21.2494,474746.0
2020-08-23,21.3161,21.6305,21.1064,21.2494,474746.0
2020-08-24,21.2399,21.4304,21.1064,21.3542,312570.0
2020-08-25,21.5829,21.8592,21.1827,21.2399,509278.0
2020-08-26,21.1541,21.1732,20.6348,20.9254,399072.0
2020-08-27,20.9349,21.0493,20.6014,20.8015,350417.0
2020-08-28,20.5824,20.7253,20.3775,20.3918,382714.0
2020-08-29,20.5824,20.7253,20.3775,20.3918,382714.0
2020-08-30,20.5824,20.7253,20.3775,20.3918,382714.0
2020-08-31,20.3346,20.6395,20.1726,20.1726,494102.0
2020-09-01,20.0964,20.3251,19.7724,19.8391,448205.0
2020-09-02,20.1726,20.6681,20.1536,20.5347,468387.0
2020-09-03,20.4585,20.6681,20.2012,20.3918,510237.0
2020-09-04,20.0202,20.1631,19.7438,19.8391,423477.0
2020-09-05,20.0202,20.1631,19.7438,19.8391,423477.0
2020-09-06,20.0202,20.1631,19.7438,19.8391,423477.0
2020-09-07,19.639,19.7343,19.2388,19.3531,827255.0
2020-09-08,19.4484,19.7343,19.4008,19.6009,545056.0
2020-09-09,19.2293,19.3341,18.8767,19.0101,888443.0
2020-09-10,19.3246,19.477,19.0101,19.0959,765582.0
2020-09-11,19.0196,19.3531,18.7433,18.8195,669385.0
2020-09-12,19.0196,19.3531,18.7433,18.8195,669385.0
2020-09-13,19.0196,19.3531,18.7433,18.8195,669385.0
2020-09-14,18.8767,19.3913,18.8672,18.8862,646101.0
2020-09-15,18.8958,19.0292,18.5051,18.6194,617983.0
2020-09-16,18.7909,18.8576,18.5432,18.7623,735662.0
2020-09-17,18.829,19.0577,18.6385,18.6671,693084.0
2020-09-18,18.7147,18.8386,18.305,18.3526,3816780.0
2020-09-19,18.7147,18.8386,18.305,18.3526,3816780.0
2020-09-20,18.7147,18.8386,18.305,18.3526,3816780.0
2020-09-21,18.3145,18.5241,18.2383,18.486,647401.0
2020-09-22,18.2001,18.5337,18.1239,18.5051,835727.0
2020-09-23,18.9053,18.9053,18.4574,18.7719,854295.0
2020-09-24,18.4955,18.7052,18.2668,18.7052,712441.0
2020-09-25,18.5813,18.81,18.2859,18.3907,467937.0
2020-09-26,18.5813,18.81,18.2859,18.3907,467937.0
2020-09-27,18.5813,18.81,18.2859,18.3907,467937.0
2020-09-28,18.4384,18.5813,18.162,18.5146,430243.0
2020-09-29,18.6289,18.81,18.2859,18.3812,417006.0
2020-09-30,18.2668,18.3907,17.6761,17.6761,1056714.0
2020-10-01,17.6951,18.1239,17.6856,18.0096,497689.0
2020-10-02,18.143,18.2383,17.5427,17.5427,758435.0
2020-10-03,18.143,18.2383,17.5427,17.5427,758435.0
2020-10-04,18.143,18.2383,17.5427,17.5427,758435.0
2020-10-05,18.1049,18.8576,18.0,18.7242,656246.0
2020-10-06,18.7909,19.0387,18.6766,18.991,651460.0
2020-10-07,19.0482,19.3246,18.7242,19.2293,727191.0
2020-10-08,19.3436,19.5914,19.1911,19.3436,542439.0
2020-10-09,20.0106,21.2017,20.0106,21.1255,1775519.0
2020-10-10,20.0106,21.2017,20.0106,21.1255,1775519.0
2020-10-11,20.0106,21.2017,20.0106,21.1255,1775519.0
2020-10-12,21.135,21.2399,20.6681,20.7634,1076493.0
2020-10-13,20.9635,21.3542,20.9445,21.1827,893558.0
2020-10-14,21.0588,21.1255,19.801,19.801,1401122.0
2020-10-15,19.8296,19.963,19.5342,19.5342,825924.0
2020-10-16,19.6771,20.1631,19.6009,19.8868,844710.0
2020-10-17,19.6771,20.1631,19.6009,19.8868,844710.0
2020-10-18,19.6771,20.1631,19.6009,19.8868,844710.0
2020-10-19,20.7253,21.6305,20.1154,21.5257,1565242.0
2020-10-20,21.4304,21.4876,20.6491,21.4304,1801235.0
2020-10-21,21.1922,21.459,20.9826,21.4304,1650218.0
2020-10-22,21.135,21.3256,20.8301,21.3161,1200493.0
2020-10-23,21.2494,21.5162,21.0112,21.3733,586283.0
2020-10-24,21.2494,21.5162,21.0112,21.3733,586283.0
2020-10-25,21.2494,21.5162,21.0112,21.3733,586283.0
2020-10-26,21.3447,21.5829,21.278,21.4495,466386.0
2020-10-27,21.1732,21.3161,20.8873,21.3161,1691383.0
2020-10-28,20.8587,21.0683,20.5061,20.9921,1379862.0
2020-10-29,20.6681,20.7158,20.2774,20.6014,1808139.0
2020-10-30,20.6109,20.792,20.2298,20.4871,999814.0
2020-10-31,20.6109,20.792,20.2298,20.4871,999814.0
2020-11-01,20.6109,20.792,20.2298,20.4871,999814.0
2020-11-02,20.449,20.8111,20.3537,20.4871,437582.0
2020-11-03,20.6967,20.8206,20.5633,20.7158,548114.0
2020-11-04,20.7729,20.954,20.4871,20.6872,779768.0
2020-11-05,20.5061,20.7158,20.4204,20.7158,418578.0
2020-11-06,20.8492,20.9349,20.5633,20.7253,610520.0
2020-11-07,20.8492,20.9349,20.5633,20.7253,610520.0
2020-11-08,20.8492,20.9349,20.5633,20.7253,610520.0
2020-11-09,20.7729,20.8778,20.4394,20.4966,889086.0
2020-11-10,21.0779,21.621,20.8444,21.6115,967674.0
2020-11-11,21.7258,22.7645,21.7258,22.5834,1242079.0
2020-11-12,22.612,22.6597,21.8783,22.0117,866594.0
2020-11-13,21.6591,21.9259,21.459,21.8116,789208.0
2020-11-14,21.6591,21.9259,21.459,21.8116,789208.0
2020-11-15,21.6591,21.9259,21.459,21.8116,789208.0
2020-11-16,22.1546,22.3547,22.0689,22.2118,9404.0
2020-11-17,22.3928,22.5167,22.0403,22.2118,827683.0
2020-11-18,22.4881,22.5834,22.0593,22.1451,715273.0
2020-11-19,22.0593,22.2118,21.9164,22.107,432089.0
2020-11-20,22.0498,22.5072,22.0212,22.4405,514535.0
2020-11-21,22.0498,22.5072,22.0212,22.4405,514535.0
2020-11-22,22.0498,22.5072,22.0212,22.4405,514535.0
2020-11-23,22.5358,23.0027,22.4405,22.6597,474041.0
2020-11-24,22.9169,23.7555,22.8598,23.3743,675382.0
2020-11-25,23.7269,24.1271,23.5935,24.0509,702270.0
2020-11-26,24.1938,24.3272,23.6983,24.0032,644410.0
2020-11-27,23.9556,24.432,23.8651,24.3558,484041.0
2020-11-28,23.9556,24.432,23.8651,24.3558,484041.0
2020-11-29,23.9556,24.432,23.8651,24.3558,484041.0
2020-11-30,24.5083,24.9371,24.089,24.3653,1121944.0
2020-12-01,24.2986,24.7751,24.0318,24.6988,544029.0
2020-12-02,25.0228,25.0514,24.6702,24.8989,481702.0
2020-12-03,25.0228,25.6136,24.756,25.5088,635416.0
2020-12-04,25.6327,25.909,25.2801,25.4135,539700.0
2020-12-05,25.6327,25.909,25.2801,25.4135,539700.0
2020-12-06,25.6327,25.909,25.2801,25.4135,539700.0
2020-12-07,25.5469,25.6803,25.1181,25.3087,306998.0
2020-12-08,25.2039,25.3277,24.9752,25.1276,479328.0
2020-12-09,25.2039,25.5945,25.1372,25.5278,535262.0
2020-12-10,25.4421,25.6708,25.2706,25.566,483269.0
2020-12-11,25.423,25.4897,24.6226,24.6417,764973.0
2020-12-12,25.423,25.4897,24.6226,24.6417,764973.0
2020-12-13,25.423,25.4897,24.6226,24.6417,764973.0
2020-12-14,24.6798,24.8418,24.27,24.4892,480702.0
2020-12-15,24.432,24.6035,24.1843,24.4034,645920.0
2020-12-16,24.6321,24.9085,24.3939,24.3939,321649.0
2020-12-17,24.3558,25.2039,24.2129,25.0038,613420.0
2020-12-18,24.8513,25.0705,24.4892,24.594,956612.0
2020-12-19,24.8513,25.0705,24.4892,24.594,956612.0
2020-12-20,24.8513,25.0705,24.4892,24.594,956612.0
2020-12-21,24.4701,24.4892,24.1176,24.2796,285206.0
2020-12-22,24.2319,24.27,23.6125,23.6792,405518.0
2020-12-23,23.7078,23.9556,23.6888,23.8889,189801.0
2020-12-24,23.9175,24.1462,23.6983,23.6983,187183.0
2020-12-25,23.9175,24.1462,23.6983,23.6983,187183.0
2020-12-26,23.9175,24.1462,23.6983,23.6983,187183.0
2020-12-27,23.9175,24.1462,23.6983,23.6983,187183.0
2020-12-28,23.9175,24.1462,23.6983,23.6983,187183.0
2020-12-29,23.8698,23.9937,23.6697,23.8126,221871.0
2020-12-30,23.6983,23.6983,23.26,23.4506,320386.0
2020-12-31,23.3934,24.1938,23.2219,23.2219,215246.0
2021-01-01,23.3934,24.1938,23.2219,23.2219,215246.0
2021-01-02,23.3934,24.1938,23.2219,23.2219,215246.0
2021-01-03,23.3934,24.1938,23.2219,23.2219,215246.0
2021-01-04,23.1552,23.7459,23.1266,23.6888,233992.0
2021-01-05,23.4696,23.4696,23.1266,23.26,240635.0
2021-01-06,23.1647,23.279,22.774,22.9169,419095.0
2021-01-07,23.1837,23.8984,23.117,23.8508,550784.0
2021-01-08,23.9175,24.413,23.7841,24.3844,477144.0
2021-01-09,23.9175,24.413,23.7841,24.3844,477144.0
2021-01-10,23.9175,24.413,23.7841,24.3844,477144.0
2021-01-11,24.3844,24.432,23.8984,23.8984,216522.0
2021-01-12,23.9079,24.27,23.6507,23.6888,280786.0
2021-01-13,24.1557,25.4802,24.0318,25.4802,576712.0
2021-01-14,25.3468,26.0329,25.1181,25.9185,656093.0
2021-01-15,25.8423,26.2139,25.6708,25.8423,471175.0
2021-01-16,25.8423,26.2139,25.6708,25.8423,471175.0
2021-01-17,25.8423,26.2139,25.6708,25.8423,471175.0
2021-01-18,25.4135,25.4611,24.9847,25.0133,231822.0
2021-01-19,25.1753,25.5374,25.0419,25.0514,233688.0
2021-01-20,24.8989,25.2325,24.7941,24.8132,274338.0
2021-01-21,24.8894,25.2134,24.8608,25.1848,223234.0
2021-01-22,25.0419,25.0419,24.6417,24.7179,324894.0
2021-01-23,25.0419,25.0419,24.6417,24.7179,324894.0
2021-01-24,25.0419,25.0419,24.6417,24.7179,324894.0
2021-01-25,24.6417,24.6607,24.1843,24.4892,228088.0
2021-01-26,24.6417,24.6607,24.1843,24.4892,228088.0
2021-01-27,24.3939,24.8513,24.3939,24.4892,472401.0
2021-01-28,24.2796,24.4416,23.8889,23.9937,313962.0
2021-01-29,23.927,24.1557,23.5077,23.5077,356267.0
2021-01-30,23.927,24.1557,23.5077,23.5077,356267.0
2021-01-31,23.927,24.1557,23.5077,23.5077,356267.0
2021-02-01,23.4506,23.8984,23.2504,23.7269,331079.0
2021-02-02,23.7841,24.1462,23.7841,23.9746,211404.0
2021-02-03,24.2986,24.4225,23.8698,24.0318,244316.0
2021-02-04,24.0985,24.432,23.9746,24.0318,232406.0
2021-02-05,24.3939,24.8704,24.1747,24.6988,413012.0
2021-02-06,24.3939,24.8704,24.1747,24.6988,413012.0
2021-02-07,24.3939,24.8704,24.1747,24.6988,413012.0
2021-02-08,24.5845,25.2229,24.5083,25.0705,353862.0
2021-02-09,25.0895,25.2325,24.4034,24.7751,371900.0
2021-02-10,22.8883,22.8883,20.1631,20.5442,3738923.0
2021-02-11,20.4871,20.4871,19.5342,19.8677,2134720.0
2021-02-12,19.8772,20.4775,19.4008,19.5818,1811574.0
2021-02-13,19.8772,20.4775,19.4008,19.5818,1811574.0
2021-02-14,19.8772,20.4775,19.4008,19.5818,1811574.0
2021-02-15,19.8677,19.9725,19.5818,19.8201,1112536.0
2021-02-16,19.9725,20.144,19.7724,20.0964,1146212.0
2021-02-17,20.2107,20.3441,19.8772,19.963,1118956.0
2021-02-18,20.144,20.4871,20.0583,20.2489,979434.0
2021-02-19,20.3441,20.6205,20.0583,20.2584,859744.0
2021-02-20,20.3441,20.6205,20.0583,20.2584,859744.0
2021-02-21,20.3441,20.6205,20.0583,20.2584,859744.0
2021-02-22,20.4871,20.5919,20.306,20.3632,670506.0
2021-02-23,20.5633,20.8682,20.4966,20.7634,663231.0
2021-02-24,20.8587,20.9159,20.468,20.4966,587587.0
2021-02-25,20.6777,20.9159,20.5633,20.6967,579370.0
2021-02-26,20.5061,20.6681,20.287,20.287,1107342.0
2021-02-27,20.5061,20.6681,20.287,20.287,1107342.0
2021-02-28,20.5061,20.6681,20.287,20.287,1107342.0
2021-03-01,20.4394,20.5252,20.2012,20.3251,444765.0
2021-03-02,20.5728,20.5728,18.9148,18.9148,1716918.0
2021-03-03,18.991,19.5914,18.8195,19.0577,1123916.0
2021-03-04,19.0196,19.0196,18.3812,18.5813,859643.0
2021-03-05,18.4955,18.4955,17.9238,18.0096,1021858.0
2021-03-06,18.4955,18.4955,17.9238,18.0096,1021858.0
2021-03-07,18.4955,18.4955,17.9238,18.0096,1021858.0
2021-03-08,18.2954,18.3907,17.9238,17.9238,834317.0
2021-03-09,18.1239,18.143,17.657,17.7523,864092.0
2021-03-10,18.0477,18.0953,17.7332,18.0477,587861.0
2021-03-11,18.0477,18.1906,17.7713,17.8952,771447.0
2021-03-12,18.0572,18.0763,17.7904,18.0477,327493.0
2021-03-13,18.0572,18.0763,17.7904,18.0477,327493.0
2021-03-14,18.0572,18.0763,17.7904,18.0477,327493.0
2021-03-15,18.0763,18.1716,17.7999,17.981,311017.0
2021-03-16,18.0572,18.3526,17.9238,18.162,416638.0
2021-03-17,18.0096,18.0763,17.7523,17.9238,491512.0
2021-03-18,17.9715,18.0477,17.6475,17.7142,930010.0
2021-03-19,17.6761,17.7428,17.2091,17.2663,1750298.0
2021-03-20,17.6761,17.7428,17.2091,17.2663,1750298.0
2021-03-21,17.6761,17.7428,17.2091,17.2663,1750298.0
2021-03-22,17.3044,17.3807,17.0567,17.314,806516.0
2021-03-23,17.2854,17.7332,17.2473,17.3044,646149.0
2021-03-24,17.2663,17.2663,16.8852,16.9137,815053.0
2021-03-25,17.009,17.0757,16.8375,16.9233,1443600.0
2021-03-26,17.152,17.3616,17.0567,17.1329,822561.0
2021-03-27,17.152,17.3616,17.0567,17.1329,822561.0
2021-03-28,17.152,17.3616,17.0567,17.1329,822561.0
2021-03-29,17.1901,17.3854,16.8852,16.9614,654412.0
2021-03-30,16.9614,17.0948,16.504,16.5802,1104376.0
2021-03-31,16.6755,17.0757,16.6469,16.7613,1368967.0
2021-04-01,16.7899,17.1043,16.6374,17.0472,600537.0
2021-04-02,16.7899,17.1043,16.6374,17.0472,600537.0
2021-04-03,16.7899,17.1043,16.6374,17.0472,600537.0
2021-04-04,16.7899,17.1043,16.6374,17.0472,600537.0
2021-04-05,16.7899,17.1043,16.6374,17.0472,600537.0
2021-04-06,17.152,17.4759,17.0757,17.1996,616354.0
2021-04-07,17.1996,17.2997,16.7613,16.8185,1170005.0
2021-04-08,16.8756,17.0662,16.7422,16.8661,848928.0
2021-04-09,16.7899,16.9233,16.6851,16.9042,714065.0
2021-04-10,16.7899,16.9233,16.6851,16.9042,714065.0
2021-04-11,16.7899,16.9233,16.6851,16.9042,714065.0
2021-04-12,17.009,17.2473,16.9137,17.1139,597871.0
