,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity
2011-03-15,0.9234,0.9497,0.897,0.897,109888.0
2011-03-16,0.86,0.9181,0.86,0.9075,84102.0
2011-03-17,0.9023,0.9023,0.8759,0.8864,59037.0
2011-03-18,0.8864,0.9128,0.8864,0.9049,36069.0
2011-03-19,0.8864,0.9128,0.8864,0.9049,36069.0
2011-03-20,0.8864,0.9128,0.8864,0.9049,36069.0
2011-03-21,0.9075,0.9075,0.9049,0.9049,27188.0
2011-03-22,0.8864,0.8864,0.8864,0.8864,2012.0
2011-03-23,0.8864,0.8864,0.8864,0.8864,3965.0
2011-03-24,0.897,0.9075,0.8864,0.9075,10974.0
2011-03-25,0.8864,0.8864,0.8864,0.8864,4334.0
2011-03-26,0.8864,0.8864,0.8864,0.8864,4334.0
2011-03-27,0.8864,0.8864,0.8864,0.8864,4334.0
2011-03-28,0.8864,0.8917,0.8864,0.8917,18565.0
2011-03-29,0.8917,0.9023,0.8917,0.897,7901.0
2011-03-30,0.897,0.897,0.897,0.897,29424.0
2011-03-31,0.8864,0.897,0.8864,0.897,13405.0
2011-04-01,0.8917,0.9075,0.8917,0.9075,61258.0
2011-04-02,0.8917,0.9075,0.8917,0.9075,61258.0
2011-04-03,0.8917,0.9075,0.8917,0.9075,61258.0
2011-04-04,0.9023,0.9128,0.9023,0.9128,50073.0
2011-04-05,0.9023,0.9128,0.897,0.897,17064.0
2011-04-06,0.897,0.9154,0.8864,0.9128,34147.0
2011-04-07,0.9181,0.9234,0.9181,0.9234,49609.0
2011-04-08,0.9234,0.9234,0.9128,0.9128,50338.0
2011-04-09,0.9234,0.9234,0.9128,0.9128,50338.0
2011-04-10,0.9234,0.9234,0.9128,0.9128,50338.0
2011-04-11,0.9128,0.9128,0.8864,0.8917,31643.0
2011-04-12,0.8864,0.9128,0.8864,0.9128,15223.0
2011-04-13,0.8891,0.9128,0.8891,0.9128,30516.0
2011-04-14,0.8891,0.8917,0.8891,0.8917,57884.0
2011-04-15,0.8917,0.8917,0.8917,0.8917,24501.0
2011-04-16,0.8917,0.8917,0.8917,0.8917,24501.0
2011-04-17,0.8917,0.8917,0.8917,0.8917,24501.0
2011-04-18,0.897,0.9075,0.8812,0.8812,79654.0
2011-04-19,0.8812,0.8864,0.8548,0.86,53405.0
2011-04-20,0.8495,0.8917,0.8442,0.8864,65606.0
2011-04-21,0.8864,0.9128,0.8706,0.9128,59414.0
2011-04-22,0.8864,0.9128,0.8706,0.9128,59414.0
2011-04-23,0.8864,0.9128,0.8706,0.9128,59414.0
2011-04-24,0.8864,0.9128,0.8706,0.9128,59414.0
2011-04-25,0.8864,0.9128,0.8706,0.9128,59414.0
2011-04-26,0.8864,0.9128,0.8706,0.9128,59414.0
2011-04-27,0.8759,0.8864,0.8759,0.8864,8942.0
2011-04-28,0.8864,0.897,0.8864,0.8864,308774.0
2011-04-29,0.8759,0.8759,0.8706,0.8706,264998.0
2011-04-30,0.8759,0.8759,0.8706,0.8706,264998.0
2011-05-01,0.8759,0.8759,0.8706,0.8706,264998.0
2011-05-02,0.8442,0.8442,0.8442,0.8442,22281.0
2011-05-03,0.8442,0.8495,0.8442,0.8495,76943.0
2011-05-04,0.86,0.86,0.8521,0.8521,55435.0
2011-05-05,0.8495,0.8574,0.8469,0.8548,202560.0
2011-05-06,0.8653,0.8706,0.8548,0.8706,9072.0
2011-05-07,0.8653,0.8706,0.8548,0.8706,9072.0
2011-05-08,0.8653,0.8706,0.8548,0.8706,9072.0
2011-05-09,0.8706,0.8706,0.8548,0.8548,11515.0
2011-05-10,0.8469,0.8469,0.8442,0.8442,27500.0
2011-05-11,0.8548,0.8706,0.8442,0.8706,116157.0
2011-05-12,0.8442,0.8442,0.8442,0.8442,400.0
2011-05-13,0.802,0.8442,0.7967,0.8442,34985.0
2011-05-14,0.802,0.8442,0.7967,0.8442,34985.0
2011-05-15,0.802,0.8442,0.7967,0.8442,34985.0
2011-05-16,0.8178,0.8231,0.8178,0.8231,2000.0
2011-05-17,0.8178,0.8284,0.802,0.8284,9378.0
2011-05-18,0.8231,0.8284,0.802,0.8284,10453.0
2011-05-19,0.8337,0.8337,0.8178,0.8337,22400.0
2011-05-20,0.8337,0.8442,0.8337,0.8442,15768.0
2011-05-21,0.8337,0.8442,0.8337,0.8442,15768.0
2011-05-22,0.8337,0.8442,0.8337,0.8442,15768.0
2011-05-23,0.8337,0.8337,0.8073,0.8337,67088.0
2011-05-24,0.8073,0.8073,0.802,0.802,10446.0
2011-05-25,0.802,0.8178,0.802,0.8178,21300.0
2011-05-26,0.8178,0.8284,0.802,0.8178,117093.0
2011-05-27,0.802,0.8284,0.802,0.8257,115833.0
2011-05-28,0.802,0.8284,0.802,0.8257,115833.0
2011-05-29,0.802,0.8284,0.802,0.8257,115833.0
2011-05-30,0.8231,0.8337,0.8178,0.8284,53753.0
2011-05-31,0.8284,0.8337,0.7967,0.802,16742.0
2011-06-01,0.802,0.8442,0.802,0.8442,19500.0
2011-06-02,0.8073,0.8257,0.8046,0.8073,533764.0
2011-06-03,0.802,0.802,0.802,0.802,10000.0
2011-06-04,0.802,0.802,0.802,0.802,10000.0
2011-06-05,0.802,0.802,0.802,0.802,10000.0
2011-06-06,0.802,0.802,0.7915,0.802,329370.0
2011-06-07,0.7915,0.7915,0.7915,0.7915,13000.0
2011-06-08,0.7809,0.7809,0.7387,0.7387,25393.0
2011-06-09,0.7651,0.7651,0.7651,0.7651,10667.0
2011-06-10,0.7651,0.7651,0.7492,0.7492,40334.0
2011-06-11,0.7651,0.7651,0.7492,0.7492,40334.0
2011-06-12,0.7651,0.7651,0.7492,0.7492,40334.0
2011-06-13,0.7651,0.7651,0.7492,0.7492,40334.0
2011-06-14,0.744,0.7492,0.7361,0.7387,165568.0
2011-06-15,0.7387,0.7492,0.7123,0.7281,32457.0
2011-06-16,0.7123,0.7281,0.7123,0.7202,47129.0
2011-06-17,0.7176,0.7281,0.7123,0.7281,3606450.0
2011-06-18,0.7176,0.7281,0.7123,0.7281,3606450.0
2011-06-19,0.7176,0.7281,0.7123,0.7281,3606450.0
2011-06-20,0.7281,0.7281,0.7097,0.7123,1459522.0
2011-06-21,0.7123,0.7123,0.678,0.678,833543.0
2011-06-22,0.7018,0.7018,0.6965,0.7018,441965.0
2011-06-23,0.6965,0.7018,0.6806,0.6859,168681.0
2011-06-24,0.6859,0.707,0.6859,0.6859,63162.0
2011-06-25,0.6859,0.707,0.6859,0.6859,63162.0
2011-06-26,0.6859,0.707,0.6859,0.6859,63162.0
2011-06-27,0.6859,0.6886,0.6806,0.6859,401671.0
2011-06-28,0.6859,0.7018,0.6859,0.7018,26000.0
2011-06-29,0.707,0.707,0.6859,0.6859,118885.0
2011-06-30,0.6965,0.6965,0.6859,0.6965,420333.0
2011-07-01,0.6965,0.7123,0.6859,0.6912,140575.0
2011-07-02,0.6965,0.7123,0.6859,0.6912,140575.0
2011-07-03,0.6965,0.7123,0.6859,0.6912,140575.0
2011-07-04,0.6859,0.7018,0.6859,0.6859,88096.0
2011-07-05,0.6912,0.6912,0.6595,0.6622,69733.0
2011-07-06,0.6701,0.6859,0.6648,0.6859,604478.0
2011-07-07,0.6938,0.6965,0.6754,0.6886,51516.0
2011-07-08,0.6859,0.6886,0.6833,0.6859,155105.0
2011-07-09,0.6859,0.6886,0.6833,0.6859,155105.0
2011-07-10,0.6859,0.6886,0.6833,0.6859,155105.0
2011-07-11,0.6701,0.6701,0.6701,0.6701,667.0
2011-07-12,0.6833,0.6859,0.6833,0.6859,4000.0
2011-07-13,0.6411,0.6595,0.6411,0.6595,33467.0
2011-07-14,0.6648,0.6806,0.6595,0.6595,59632.0
2011-07-15,0.6595,0.6648,0.6595,0.6648,90000.0
2011-07-16,0.6595,0.6648,0.6595,0.6648,90000.0
2011-07-17,0.6595,0.6648,0.6595,0.6648,90000.0
2011-07-18,0.6648,0.6648,0.6384,0.6411,27801.0
2011-07-19,0.6516,0.6859,0.6437,0.6859,62700.0
2011-07-20,0.6833,0.6859,0.6464,0.6859,103466.0
2011-07-21,0.6859,0.6912,0.6859,0.6912,220209.0
2011-07-22,0.6965,0.6965,0.6912,0.6912,375000.0
2011-07-23,0.6965,0.6965,0.6912,0.6912,375000.0
2011-07-24,0.6965,0.6965,0.6912,0.6912,375000.0
2011-07-25,0.6754,0.6912,0.6754,0.6859,126840.0
2011-07-26,0.6859,0.6912,0.6859,0.6859,130113.0
2011-07-27,0.6912,0.7281,0.6912,0.7281,129106.0
2011-07-28,0.7176,0.7202,0.7176,0.7202,29333.0
2011-07-29,0.7202,0.7334,0.7044,0.707,260379.0
2011-07-30,0.7202,0.7334,0.7044,0.707,260379.0
2011-07-31,0.7202,0.7334,0.7044,0.707,260379.0
2011-08-01,0.707,0.7281,0.707,0.7281,7034.0
2011-08-02,0.7149,0.7149,0.6965,0.6965,129960.0
2011-08-03,0.6859,0.6859,0.6595,0.6754,23667.0
2011-08-04,0.6859,0.6859,0.6754,0.6859,38167.0
2011-08-05,0.6595,0.6595,0.6332,0.6358,489000.0
2011-08-06,0.6595,0.6595,0.6332,0.6358,489000.0
2011-08-07,0.6595,0.6595,0.6332,0.6358,489000.0
2011-08-08,0.6332,0.6595,0.6332,0.6332,339592.0
2011-08-09,0.6279,0.6279,0.6015,0.6068,188198.0
2011-08-10,0.5962,0.6332,0.5962,0.6332,36970.0
2011-08-11,0.6068,0.6595,0.6068,0.6595,11785.0
2011-08-12,0.6595,0.6595,0.6595,0.6595,50259.0
2011-08-13,0.6595,0.6595,0.6595,0.6595,50259.0
2011-08-14,0.6595,0.6595,0.6595,0.6595,50259.0
2011-08-15,0.6675,0.6859,0.6648,0.6648,19738.0
2011-08-16,0.6648,0.6648,0.6648,0.6648,17326.0
2011-08-17,0.6595,0.6595,0.6569,0.6569,7009.0
2011-08-18,0.6279,0.6464,0.6279,0.6464,52268.0
2011-08-19,0.6279,0.6464,0.6279,0.6464,52268.0
2011-08-20,0.6279,0.6464,0.6279,0.6464,52268.0
2011-08-21,0.6279,0.6464,0.6279,0.6464,52268.0
2011-08-22,0.6332,0.6516,0.6226,0.6252,60761.0
2011-08-23,0.6543,0.6648,0.6543,0.6648,527099.0
2011-08-24,0.6648,0.6859,0.6648,0.6859,25222.0
2011-08-25,0.6859,0.707,0.6806,0.6806,59439.0
2011-08-26,0.6859,0.6912,0.6859,0.6859,37538.0
2011-08-27,0.6859,0.6912,0.6859,0.6859,37538.0
2011-08-28,0.6859,0.6912,0.6859,0.6859,37538.0
2011-08-29,0.6859,0.6859,0.6859,0.6859,10753.0
2011-08-30,0.6859,0.7123,0.6859,0.7123,16226.0
2011-08-31,0.707,0.7123,0.6912,0.6991,53794.0
2011-09-01,0.7018,0.7413,0.7018,0.7387,29062.0
2011-09-02,0.7123,0.7123,0.7123,0.7123,3054.0
2011-09-03,0.7123,0.7123,0.7123,0.7123,3054.0
2011-09-04,0.7123,0.7123,0.7123,0.7123,3054.0
2011-09-05,0.7123,0.7123,0.6859,0.6859,72277.0
2011-09-06,0.6859,0.6859,0.6648,0.6754,26525.0
2011-09-07,0.6859,0.6859,0.6859,0.6859,888.0
2011-09-08,0.6859,0.6859,0.6595,0.6806,63000.0
2011-09-09,0.6648,0.6648,0.6595,0.6595,14367.0
2011-09-10,0.6648,0.6648,0.6595,0.6595,14367.0
2011-09-11,0.6648,0.6648,0.6595,0.6595,14367.0
2011-09-12,0.6595,0.6595,0.6332,0.6332,17133.0
2011-09-13,0.6412,0.6519,0.6305,0.6305,29369.0
2011-09-14,0.6412,0.6412,0.6305,0.6305,11477.0
2011-09-15,0.6358,0.6412,0.6358,0.6358,18250.0
2011-09-16,0.6358,0.6572,0.6358,0.6412,243318.0
2011-09-17,0.6358,0.6572,0.6358,0.6412,243318.0
2011-09-18,0.6358,0.6572,0.6358,0.6412,243318.0
2011-09-19,0.6412,0.6519,0.6412,0.6412,350912.0
2011-09-20,0.6412,0.6412,0.6412,0.6412,267765.0
2011-09-21,0.6412,0.6412,0.6412,0.6412,267765.0
2011-09-22,0.6358,0.6358,0.6251,0.6251,78240.0
2011-09-23,0.6145,0.6251,0.6145,0.6251,479750.0
2011-09-24,0.6145,0.6251,0.6145,0.6251,479750.0
2011-09-25,0.6145,0.6251,0.6145,0.6251,479750.0
2011-09-26,0.6225,0.6225,0.6145,0.6145,35925.0
2011-09-27,0.6225,0.6225,0.6225,0.6225,11350.0
2011-09-28,0.6225,0.6412,0.6225,0.6225,75646.0
2011-09-29,0.6038,0.6038,0.6038,0.6038,1.0
2011-09-30,0.6171,0.6171,0.6171,0.6171,164.0
2011-10-01,0.6171,0.6171,0.6171,0.6171,164.0
2011-10-02,0.6171,0.6171,0.6171,0.6171,164.0
2011-10-03,0.6171,0.6198,0.6171,0.6171,25667.0
2011-10-04,0.6171,0.6171,0.6145,0.6145,26000.0
2011-10-05,0.6412,0.6679,0.6198,0.6412,78000.0
2011-10-06,0.6412,0.6412,0.6145,0.6145,14783.0
2011-10-07,0.6412,0.6839,0.6412,0.6839,23884.0
2011-10-08,0.6412,0.6839,0.6412,0.6839,23884.0
2011-10-09,0.6412,0.6839,0.6412,0.6839,23884.0
2011-10-10,0.6839,0.6839,0.6839,0.6839,39936.0
2011-10-11,0.6679,0.6946,0.6679,0.6679,172214.0
2011-10-12,0.6679,0.6679,0.6679,0.6679,1236.0
2011-10-13,0.6679,0.6679,0.6679,0.6679,898.0
2011-10-14,0.6893,0.6946,0.6732,0.6946,536667.0
2011-10-15,0.6893,0.6946,0.6732,0.6946,536667.0
2011-10-16,0.6893,0.6946,0.6732,0.6946,536667.0
2011-10-17,0.7053,0.7053,0.7053,0.7053,8001.0
2011-10-18,0.7053,0.7053,0.7053,0.7053,6420.0
2011-10-19,0.7106,0.7133,0.708,0.7106,168826.0
2011-10-20,0.7106,0.7106,0.7,0.7,67034.0
2011-10-21,0.7,0.7106,0.6946,0.7053,101193.0
2011-10-22,0.7,0.7106,0.6946,0.7053,101193.0
2011-10-23,0.7,0.7106,0.6946,0.7053,101193.0
2011-10-24,0.716,0.716,0.7106,0.7106,10000.0
2011-10-25,0.716,0.716,0.7106,0.7106,10000.0
2011-10-26,0.716,0.748,0.716,0.748,44849.0
2011-10-27,0.7427,0.748,0.7427,0.748,33064.0
2011-10-28,0.7534,0.8015,0.7534,0.7908,136834.0
2011-10-29,0.7534,0.8015,0.7534,0.7908,136834.0
2011-10-30,0.7534,0.8015,0.7534,0.7908,136834.0
2011-10-31,0.7641,0.7641,0.7641,0.7641,2500.0
2011-11-01,0.7641,0.7641,0.7641,0.7641,2500.0
2011-11-02,0.7534,0.7748,0.748,0.7641,124017.0
2011-11-03,0.7641,0.7748,0.7374,0.7748,77194.0
2011-11-04,0.7854,0.7908,0.7374,0.74,19147.0
2011-11-05,0.7854,0.7908,0.7374,0.74,19147.0
2011-11-06,0.7854,0.7908,0.7374,0.74,19147.0
2011-11-07,0.7374,0.7374,0.7374,0.7374,55693.0
2011-11-08,0.7374,0.7427,0.732,0.732,8667.0
2011-11-09,0.732,0.748,0.732,0.748,36000.0
2011-11-10,0.732,0.732,0.732,0.732,3000.0
2011-11-11,0.732,0.732,0.732,0.732,18500.0
2011-11-12,0.732,0.732,0.732,0.732,18500.0
2011-11-13,0.732,0.732,0.732,0.732,18500.0
2011-11-14,0.7374,0.7374,0.732,0.732,9280.0
2011-11-15,0.732,0.7374,0.7267,0.732,10834.0
2011-11-16,0.732,0.7374,0.732,0.7374,49863.0
2011-11-17,0.732,0.7374,0.7106,0.7106,109650.0
2011-11-18,0.7267,0.732,0.7267,0.732,54653.0
2011-11-19,0.7267,0.732,0.7267,0.732,54653.0
2011-11-20,0.7267,0.732,0.7267,0.732,54653.0
2011-11-21,0.7267,0.7267,0.7106,0.7106,34388.0
2011-11-22,0.7106,0.7106,0.7053,0.7053,5012.0
2011-11-23,0.7053,0.7053,0.7,0.7053,37367.0
2011-11-24,0.7,0.7,0.6839,0.6839,42644.0
2011-11-25,0.7,0.7,0.6839,0.6839,42644.0
2011-11-26,0.7,0.7,0.6839,0.6839,42644.0
2011-11-27,0.7,0.7,0.6839,0.6839,42644.0
2011-11-28,0.6839,0.732,0.6839,0.7213,67306.0
2011-11-29,0.7213,0.7213,0.6946,0.7213,76818.0
2011-11-30,0.7213,0.7213,0.7053,0.7053,4409.0
2011-12-01,0.7213,0.7374,0.7213,0.7374,45169.0
2011-12-02,0.7374,0.7587,0.7374,0.748,101531.0
2011-12-03,0.7374,0.7587,0.7374,0.748,101531.0
2011-12-04,0.7374,0.7587,0.7374,0.748,101531.0
2011-12-05,0.748,0.7908,0.748,0.7908,30412.0
2011-12-06,0.8228,0.8228,0.7908,0.7961,32778.0
2011-12-07,0.8015,0.8015,0.7961,0.7961,17533.0
2011-12-08,0.8015,0.8122,0.7961,0.8015,51228.0
2011-12-09,0.8015,0.8015,0.7908,0.7908,16074.0
2011-12-10,0.8015,0.8015,0.7908,0.7908,16074.0
2011-12-11,0.8015,0.8015,0.7908,0.7908,16074.0
2011-12-12,0.8015,0.8015,0.7908,0.7935,48940.0
2011-12-13,0.7961,0.7961,0.7587,0.7587,44370.0
2011-12-14,0.7587,0.7587,0.748,0.748,38235.0
2011-12-15,0.7427,0.7427,0.7427,0.7427,1667.0
2011-12-16,0.7641,0.7641,0.7267,0.7267,25367.0
2011-12-17,0.7641,0.7641,0.7267,0.7267,25367.0
2011-12-18,0.7641,0.7641,0.7267,0.7267,25367.0
2011-12-19,0.7267,0.7267,0.7106,0.7106,73768.0
2011-12-20,0.7053,0.7053,0.6919,0.6946,154680.0
2011-12-21,0.7106,0.7213,0.7106,0.7106,30513.0
2011-12-22,0.7106,0.7587,0.7106,0.732,585928.0
2011-12-23,0.732,0.7427,0.732,0.7427,82884.0
2011-12-24,0.732,0.7427,0.732,0.7427,82884.0
2011-12-25,0.732,0.7427,0.732,0.7427,82884.0
2011-12-26,0.732,0.7427,0.732,0.7427,82884.0
2011-12-27,0.732,0.7427,0.732,0.7427,82884.0
2011-12-28,0.7427,0.7427,0.74,0.7427,19500.0
2011-12-29,0.7427,0.7587,0.7347,0.7347,29623.0
2011-12-30,0.7347,0.7374,0.7347,0.7374,7500.0
2011-12-31,0.7347,0.7374,0.7347,0.7374,7500.0
2012-01-01,0.7347,0.7374,0.7347,0.7374,7500.0
2012-01-02,0.7347,0.7374,0.7347,0.7374,7500.0
2012-01-03,0.7427,0.7427,0.7347,0.7347,47068.0
2012-01-04,0.7347,0.7374,0.732,0.7374,48756.0
2012-01-05,0.7427,0.7908,0.7427,0.7908,69840.0
2012-01-06,0.7908,0.8015,0.7748,0.8015,68042.0
2012-01-07,0.7908,0.8015,0.7748,0.8015,68042.0
2012-01-08,0.7908,0.8015,0.7748,0.8015,68042.0
2012-01-09,0.8015,0.8015,0.7748,0.7748,28300.0
2012-01-10,0.7748,0.7748,0.7534,0.7561,21208.0
2012-01-11,0.7561,0.7748,0.7347,0.7748,68542.0
2012-01-12,0.7587,0.7748,0.7587,0.7748,8043.0
2012-01-13,0.7801,0.8122,0.7801,0.8095,61715.0
2012-01-14,0.7801,0.8122,0.7801,0.8095,61715.0
2012-01-15,0.7801,0.8122,0.7801,0.8095,61715.0
2012-01-16,0.8282,0.8282,0.8122,0.8175,166428.0
2012-01-17,0.8228,0.8389,0.8228,0.8335,57588.0
2012-01-18,0.8335,0.8442,0.8282,0.8389,95000.0
2012-01-19,0.8282,0.8335,0.8175,0.8175,91670.0
2012-01-20,0.8175,0.8335,0.8175,0.8335,132615.0
2012-01-21,0.8175,0.8335,0.8175,0.8335,132615.0
2012-01-22,0.8175,0.8335,0.8175,0.8335,132615.0
2012-01-23,0.8335,0.8389,0.8202,0.8202,11790.0
2012-01-24,0.8175,0.8389,0.8148,0.8282,18650.0
2012-01-25,0.8148,0.8148,0.8068,0.8068,45397.0
2012-01-26,0.8148,0.8148,0.8068,0.8068,45397.0
2012-01-27,0.8282,0.8282,0.8282,0.8282,12673.0
2012-01-28,0.8282,0.8282,0.8282,0.8282,12673.0
2012-01-29,0.8282,0.8282,0.8282,0.8282,12673.0
2012-01-30,0.8282,0.8282,0.8068,0.8068,33105.0
2012-01-31,0.8282,0.8282,0.8068,0.8068,33105.0
2012-02-01,0.8068,0.8068,0.8015,0.8015,47016.0
2012-02-02,0.8095,0.8442,0.8095,0.8282,38896.0
2012-02-03,0.8095,0.8442,0.8095,0.8282,38896.0
2012-02-04,0.8095,0.8442,0.8095,0.8282,38896.0
2012-02-05,0.8095,0.8442,0.8095,0.8282,38896.0
2012-02-06,0.8282,0.8602,0.8228,0.8228,21867.0
2012-02-07,0.8282,0.8442,0.8282,0.8442,42450.0
2012-02-08,0.8496,0.8656,0.8496,0.8496,59270.0
2012-02-09,0.8522,0.8549,0.8442,0.8549,22385.0
2012-02-10,0.8496,0.8496,0.8442,0.8442,6250.0
2012-02-11,0.8496,0.8496,0.8442,0.8442,6250.0
2012-02-12,0.8496,0.8496,0.8442,0.8442,6250.0
2012-02-13,0.8389,0.8763,0.8389,0.8389,10393.0
2012-02-14,0.8389,0.8549,0.8389,0.8549,5815.0
2012-02-15,0.8389,0.8389,0.8335,0.8389,46417.0
2012-02-16,0.8309,0.8549,0.8282,0.8549,56243.0
2012-02-17,0.8549,0.9083,0.8549,0.9083,60098.0
2012-02-18,0.8549,0.9083,0.8549,0.9083,60098.0
2012-02-19,0.8549,0.9083,0.8549,0.9083,60098.0
2012-02-20,0.9083,0.9083,0.9083,0.9083,20000.0
2012-02-21,0.9083,0.9297,0.9083,0.9297,53933.0
2012-02-22,0.919,0.9297,0.919,0.9297,15380.0
2012-02-23,0.9083,0.919,0.887,0.887,20627.0
2012-02-24,0.887,0.9431,0.887,0.9404,11205.0
2012-02-25,0.887,0.9431,0.887,0.9404,11205.0
2012-02-26,0.887,0.9431,0.887,0.9404,11205.0
2012-02-27,0.9377,0.9885,0.9377,0.9885,56000.0
2012-02-28,0.9404,0.9831,0.9404,0.9751,27721.0
2012-02-29,0.9751,0.9751,0.9404,0.9404,22358.0
2012-03-01,0.9751,0.9751,0.9404,0.9404,22358.0
2012-03-02,0.9484,0.9484,0.935,0.9404,17109.0
2012-03-03,0.9484,0.9484,0.935,0.9404,17109.0
2012-03-04,0.9484,0.9484,0.935,0.9404,17109.0
2012-03-05,0.9511,0.9618,0.9511,0.9618,58231.0
2012-03-06,0.9618,0.9618,0.935,0.935,17478.0
2012-03-07,0.9244,0.9244,0.9083,0.9083,15386.0
2012-03-08,0.935,0.935,0.919,0.919,11382.0
2012-03-09,0.9244,0.9244,0.9083,0.919,427908.0
2012-03-10,0.9244,0.9244,0.9083,0.919,427908.0
2012-03-11,0.9244,0.9244,0.9083,0.919,427908.0
2012-03-12,0.919,0.9297,0.919,0.9297,45843.0
2012-03-13,0.927,0.927,0.9162,0.9162,25522.0
2012-03-14,0.9486,0.9486,0.927,0.9432,49903.0
2012-03-15,0.927,0.927,0.9162,0.927,113144.0
2012-03-16,0.9162,0.9486,0.9162,0.9486,44143.0
2012-03-17,0.9162,0.9486,0.9162,0.9486,44143.0
2012-03-18,0.9162,0.9486,0.9162,0.9486,44143.0
2012-03-19,0.9162,0.9486,0.9162,0.9162,108334.0
2012-03-20,0.9162,0.9162,0.8731,0.8893,317261.0
2012-03-21,0.9001,0.9405,0.9001,0.9162,5001.0
2012-03-22,0.927,0.9405,0.9135,0.9162,110499.0
2012-03-23,0.9162,0.9162,0.9162,0.9162,14000.0
2012-03-24,0.9162,0.9162,0.9162,0.9162,14000.0
2012-03-25,0.9162,0.9162,0.9162,0.9162,14000.0
2012-03-26,0.9162,0.9162,0.9162,0.9162,43110.0
2012-03-27,0.9216,0.9216,0.9108,0.9108,197740.0
2012-03-28,0.9324,0.9324,0.9324,0.9324,12000.0
2012-03-29,0.9324,0.9378,0.9324,0.9378,22500.0
2012-03-30,0.9351,0.9432,0.927,0.9324,193744.0
2012-03-31,0.9351,0.9432,0.927,0.9324,193744.0
2012-04-01,0.9351,0.9432,0.927,0.9324,193744.0
2012-04-02,0.927,0.954,0.927,0.9459,149094.0
2012-04-03,0.9432,0.9701,0.9378,0.9378,863737.0
2012-04-04,0.9432,1.0079,0.9405,1.0079,212906.0
2012-04-05,1.024,1.024,1.0132,1.024,101301.0
2012-04-06,1.024,1.024,1.0132,1.024,101301.0
2012-04-07,1.024,1.024,1.0132,1.024,101301.0
2012-04-08,1.024,1.024,1.0132,1.024,101301.0
2012-04-09,1.024,1.024,1.0132,1.024,101301.0
2012-04-10,1.024,1.024,1.0079,1.0159,33911.0
2012-04-11,1.0079,1.0079,0.9863,0.9863,63348.0
2012-04-12,0.9863,1.0079,0.9863,0.9863,28903.0
2012-04-13,1.0079,1.0294,0.9971,1.0294,187736.0
2012-04-14,1.0079,1.0294,0.9971,1.0294,187736.0
2012-04-15,1.0079,1.0294,0.9971,1.0294,187736.0
2012-04-16,1.0402,1.0402,1.0159,1.0159,47925.0
2012-04-17,1.0348,1.0402,1.0348,1.0402,17510.0
2012-04-18,1.051,1.0725,1.051,1.0725,72719.0
2012-04-19,1.0779,1.0995,1.0725,1.0779,159140.0
2012-04-20,1.1049,1.1318,1.0995,1.1049,188452.0
2012-04-21,1.1049,1.1318,1.0995,1.1049,188452.0
2012-04-22,1.1049,1.1318,1.0995,1.1049,188452.0
2012-04-23,1.1318,1.1318,1.0887,1.0887,64380.0
2012-04-24,1.0941,1.1264,1.0779,1.0833,49465.0
2012-04-25,1.0941,1.1264,1.0779,1.0833,49465.0
2012-04-26,1.0779,1.1372,1.0779,1.1372,89948.0
2012-04-27,1.1372,1.148,1.1318,1.1318,43704.0
2012-04-28,1.1372,1.148,1.1318,1.1318,43704.0
2012-04-29,1.1372,1.148,1.1318,1.1318,43704.0
2012-04-30,1.1264,1.1372,1.121,1.1318,59923.0
2012-05-01,1.148,1.148,1.1156,1.1156,110017.0
2012-05-02,1.1103,1.1642,1.1103,1.1642,66356.0
2012-05-03,1.1426,1.1857,1.1426,1.1857,62224.0
2012-05-04,1.1695,1.1857,1.1695,1.1857,33891.0
2012-05-05,1.1695,1.1857,1.1695,1.1857,33891.0
2012-05-06,1.1695,1.1857,1.1695,1.1857,33891.0
2012-05-07,1.1803,1.1803,1.0779,1.1049,166214.0
2012-05-08,1.1534,1.1534,1.1049,1.1318,40388.0
2012-05-09,1.1049,1.1049,1.0779,1.0941,86532.0
2012-05-10,1.1103,1.1103,1.1103,1.1103,1000.0
2012-05-11,1.1156,1.1156,1.0941,1.1103,50476.0
2012-05-12,1.1156,1.1156,1.0941,1.1103,50476.0
2012-05-13,1.1156,1.1156,1.0941,1.1103,50476.0
2012-05-14,1.1049,1.1049,1.0779,1.0887,50245.0
2012-05-15,1.0833,1.0833,1.0671,1.0779,50547.0
2012-05-16,1.0779,1.0779,1.0402,1.0402,119694.0
2012-05-17,1.0456,1.0564,1.0456,1.0456,89784.0
2012-05-18,1.0294,1.0348,1.0132,1.0294,176409.0
2012-05-19,1.0294,1.0348,1.0132,1.0294,176409.0
2012-05-20,1.0294,1.0348,1.0132,1.0294,176409.0
2012-05-21,1.0132,1.0671,1.0132,1.051,59039.0
2012-05-22,1.0671,1.1049,1.0671,1.0779,41929.0
2012-05-23,1.0779,1.0779,1.051,1.0564,21920.0
2012-05-24,1.051,1.0671,1.051,1.0564,12811.0
2012-05-25,1.0564,1.0564,1.051,1.051,38139.0
2012-05-26,1.0564,1.0564,1.051,1.051,38139.0
2012-05-27,1.0564,1.0564,1.051,1.051,38139.0
2012-05-28,1.0564,1.0833,1.051,1.0779,67500.0
2012-05-29,1.0887,1.0887,1.0618,1.0618,9136.0
2012-05-30,1.0887,1.0887,1.0564,1.0887,38290.0
