,AZTA US Equity,AZTA US Equity,AZTA US Equity,AZTA US Equity,AZTA US Equity
2022-09-11,52.95,53.98,52.95,53.66,285677.0
2022-09-12,53.48,54.57,53.48,54.39,382494.0
2022-09-13,52.37,52.37,50.9,51.53,438454.0
2022-09-14,51.75,52.79,51.14,51.58,804767.0
2022-09-15,51.5,52.57,50.81,51.15,910338.0
2022-09-16,50.21,50.47,48.505,50.34,1758685.0
2022-09-17,50.21,50.47,48.505,50.34,1758685.0
2022-09-18,50.21,50.47,48.505,50.34,1758685.0
2022-09-19,50.13,50.75,48.72,49.6,819849.0
2022-09-20,49.25,49.8,48.22,48.45,594787.0
2022-09-21,48.9,49.665,47.95,47.98,971663.0
2022-09-22,47.71,47.71,45.51,45.92,642910.0
2022-09-23,45.59,45.83,44.46,45.46,897110.0
2022-09-24,45.59,45.83,44.46,45.46,897110.0
2022-09-25,45.59,45.83,44.46,45.46,897110.0
2022-09-26,45.25,46.01,43.57,43.78,779826.0
2022-09-27,44.42,44.77,42.78,43.41,715701.0
2022-09-28,44.17,44.85,43.15,44.42,657739.0
2022-09-29,43.71,44.12,42.41,43.96,601522.0
2022-09-30,43.89,44.7,42.78,42.86,597132.0
2022-10-01,43.89,44.7,42.78,42.86,597132.0
2022-10-02,43.89,44.7,42.78,42.86,597132.0
2022-10-03,43.72,45.14,43.01,44.5,909858.0
2022-10-04,45.74,46.9,45.49,45.68,669621.0
2022-10-05,44.57,45.965,44.56,45.57,739585.0
2022-10-06,45.31,45.8625,44.48,44.97,770832.0
2022-10-07,44.08,44.18,41.5,41.91,586278.0
2022-10-08,44.08,44.18,41.5,41.91,586278.0
2022-10-09,44.08,44.18,41.5,41.91,586278.0
2022-10-10,42.29,42.29,39.32,39.94,1138504.0
2022-10-11,39.93,40.14,37.61,38.6,1221356.0
2022-10-12,38.67,40.33,38.17,40.24,1072391.0
2022-10-13,39.06,41.63,38.74,40.93,1920448.0
2022-10-14,41.39,41.605,38.73,38.94,918492.0
2022-10-15,41.39,41.605,38.73,38.94,918492.0
2022-10-16,41.39,41.605,38.73,38.94,918492.0
2022-10-17,39.94,41.48,39.52,40.9,1016976.0
2022-10-18,41.49,42.08,38.73,39.65,1204755.0
2022-10-19,39.27,40.1,38.08,40.06,1032371.0
2022-10-20,40.24,41.72,39.38,41.03,1266289.0
2022-10-21,40.75,42.01,40.64,41.92,624700.0
2022-10-22,40.75,42.01,40.64,41.92,624700.0
2022-10-23,40.75,42.01,40.64,41.92,624700.0
2022-10-24,42.13,44.0,41.68,43.99,1193557.0
2022-10-25,44.09,46.86,44.06,46.8,1212308.0
2022-10-26,46.36,47.84,45.93,46.0,801645.0
2022-10-27,46.17,46.44,44.28,45.04,907780.0
2022-10-28,44.92,45.63,44.69,45.55,557456.0
2022-10-29,44.92,45.63,44.69,45.55,557456.0
2022-10-30,44.92,45.63,44.69,45.55,557456.0
2022-10-31,45.17,45.565,44.31,44.4,736873.0
2022-11-01,45.1,46.23,44.64,45.65,586276.0
2022-11-02,45.81,45.99,43.23,43.29,548620.0
2022-11-03,42.18,43.84,41.925,43.18,683015.0
2022-11-04,44.15,44.15,40.88,42.07,1146896.0
2022-11-05,44.15,44.15,40.88,42.07,1146896.0
2022-11-06,44.15,44.15,40.88,42.07,1146896.0
2022-11-07,42.69,42.69,41.38,42.08,718995.0
2022-11-08,42.52,43.38,41.29,41.93,683510.0
2022-11-09,41.58,41.97,40.55,40.72,542001.0
2022-11-10,42.99,47.34,42.96,47.31,756360.0
2022-11-11,47.16,50.32,46.58,49.0,1059052.0
2022-11-12,47.16,50.32,46.58,49.0,1059052.0
2022-11-13,47.16,50.32,46.58,49.0,1059052.0
2022-11-14,48.35,48.83,46.47,46.58,978735.0
2022-11-15,62.09,62.98,55.91,56.75,5024819.0
2022-11-16,56.1,58.64,55.22,58.51,1814798.0
2022-11-17,57.76,59.7,57.0,59.57,993509.0
2022-11-18,60.4,60.79,57.36,57.58,842960.0
2022-11-19,60.4,60.79,57.36,57.58,842960.0
2022-11-20,60.4,60.79,57.36,57.58,842960.0
2022-11-21,57.08,57.71,56.505,56.99,667846.0
2022-11-22,57.03,57.74,56.385,57.47,561243.0
2022-11-23,60.21,60.21,58.41,58.51,557685.0
2022-11-24,60.21,60.21,58.41,58.51,557685.0
2022-11-25,57.56,58.465,57.54,57.79,208765.0
2022-11-26,57.56,58.465,57.54,57.79,208765.0
2022-11-27,57.56,58.465,57.54,57.79,208765.0
2022-11-28,57.41,58.18,56.96,57.75,568837.0
2022-11-29,57.92,58.515,56.95,57.25,576119.0
2022-11-30,57.43,60.49,57.2,60.21,930094.0
2022-12-01,60.82,62.01,60.24,61.83,944956.0
2022-12-02,60.8,62.65,60.61,62.07,655803.0
2022-12-03,60.8,62.65,60.61,62.07,655803.0
2022-12-04,60.8,62.65,60.61,62.07,655803.0
2022-12-05,61.2,61.35,59.72,60.16,808208.0
2022-12-06,60.16,60.34,58.17,58.59,670821.0
2022-12-07,58.32,60.11,58.32,58.77,484096.0
2022-12-08,58.9,60.6082,58.445,60.34,623579.0
2022-12-09,60.15,60.55,59.19,59.38,536113.0
2022-12-10,60.15,60.55,59.19,59.38,536113.0
2022-12-11,60.15,60.55,59.19,59.38,536113.0
2022-12-12,59.44,60.7662,58.97,60.71,649938.0
2022-12-13,62.5,63.6,59.721,59.9,934269.0
2022-12-14,59.88,62.195,59.455,61.66,713197.0
2022-12-15,60.22,60.6,59.41,60.34,540642.0
2022-12-16,59.64,60.985,58.21,58.82,2127493.0
2022-12-17,59.64,60.985,58.21,58.82,2127493.0
2022-12-18,59.64,60.985,58.21,58.82,2127493.0
2022-12-19,58.9,59.19,56.8,57.15,703073.0
2022-12-20,56.76,58.35,56.03,57.93,463113.0
2022-12-21,58.53,60.16,58.395,59.35,677955.0
2022-12-22,58.52,59.34,57.98,59.23,402564.0
2022-12-23,58.82,59.67,57.97,58.45,482890.0
2022-12-24,58.82,59.67,57.97,58.45,482890.0
2022-12-25,58.82,59.67,57.97,58.45,482890.0
2022-12-26,58.82,59.67,57.97,58.45,482890.0
2022-12-27,58.19,58.72,57.135,58.03,384702.0
2022-12-28,58.16,58.845,56.3,56.75,527888.0
2022-12-29,57.62,59.035,57.04,58.53,774088.0
2022-12-30,57.6,58.415,56.11,58.22,474239.0
2022-12-31,57.6,58.415,56.11,58.22,474239.0
2023-01-01,57.6,58.415,56.11,58.22,474239.0
2023-01-02,57.6,58.415,56.11,58.22,474239.0
2023-01-03,57.41,59.25,57.4,58.94,842650.0
2023-01-04,59.89,60.47,58.56,60.25,767641.0
2023-01-05,59.66,61.0,58.71,60.15,850928.0
2023-01-06,60.38,61.47,58.3,61.18,657405.0
2023-01-07,60.38,61.47,58.3,61.18,657405.0
2023-01-08,60.38,61.47,58.3,61.18,657405.0
2023-01-09,61.65,62.47,60.55,60.63,732489.0
2023-01-10,60.55,62.29,60.55,61.95,568346.0
2023-01-11,62.25,62.99,61.71,61.84,560782.0
2023-01-12,61.91,62.18,59.87,60.32,598792.0
2023-01-13,59.55,60.12,59.14,59.82,542311.0
2023-01-14,59.55,60.12,59.14,59.82,542311.0
2023-01-15,59.55,60.12,59.14,59.82,542311.0
2023-01-16,59.55,60.12,59.14,59.82,542311.0
2023-01-17,59.44,60.125,59.38,59.43,724869.0
2023-01-18,59.75,60.7,58.24,58.26,708296.0
2023-01-19,57.45,58.31,56.44,56.56,930994.0
2023-01-20,56.8,56.91,55.32,55.75,877598.0
2023-01-21,56.8,56.91,55.32,55.75,877598.0
2023-01-22,56.8,56.91,55.32,55.75,877598.0
2023-01-23,55.71,57.27,55.61,57.09,1194792.0
2023-01-24,56.94,57.86,56.31,56.89,686757.0
2023-01-25,56.02,56.22,54.5,55.93,674864.0
2023-01-26,56.24,56.9,55.57,56.4,458608.0
2023-01-27,55.86,57.32,55.86,56.9,527506.0
2023-01-28,55.86,57.32,55.86,56.9,527506.0
2023-01-29,55.86,57.32,55.86,56.9,527506.0
2023-01-30,57.0,57.0,54.85,54.94,684451.0
2023-01-31,54.94,55.93,54.46,55.9,774773.0
2023-02-01,56.0,58.76,55.905,58.17,1093429.0
2023-02-02,58.68,61.09,58.68,59.9,1242983.0
2023-02-03,59.2,59.66,57.93,58.3,823702.0
2023-02-04,59.2,59.66,57.93,58.3,823702.0
2023-02-05,59.2,59.66,57.93,58.3,823702.0
2023-02-06,57.43,58.72,57.04,57.22,575882.0
2023-02-07,56.77,58.11,56.03,57.99,758784.0
2023-02-08,57.7,58.0102,56.13,56.22,1081532.0
2023-02-09,51.5,52.242,45.7,45.94,5481761.0
2023-02-10,45.66,46.2,44.36,44.8,2300848.0
2023-02-11,45.66,46.2,44.36,44.8,2300848.0
2023-02-12,45.66,46.2,44.36,44.8,2300848.0
2023-02-13,45.47,45.47,44.46,45.09,1550834.0
2023-02-14,44.77,46.3,44.77,45.48,1504448.0
2023-02-15,45.82,47.44,45.31,46.8,1783399.0
2023-02-16,46.18,47.62,45.995,46.38,1115716.0
2023-02-17,46.18,46.69,45.395,46.45,995558.0
2023-02-18,46.18,46.69,45.395,46.45,995558.0
2023-02-19,46.18,46.69,45.395,46.45,995558.0
2023-02-20,46.18,46.69,45.395,46.45,995558.0
2023-02-21,45.63,46.05,44.79,45.0,1064877.0
2023-02-22,44.95,45.49,44.1,44.35,1391389.0
2023-02-23,44.86,45.2,43.175,43.96,962835.0
2023-02-24,43.1,43.91,42.95,43.87,823305.0
2023-02-25,43.1,43.91,42.95,43.87,823305.0
2023-02-26,43.1,43.91,42.95,43.87,823305.0
2023-02-27,44.37,44.5,43.75,44.25,831098.0
2023-02-28,44.25,44.84,43.88,43.89,1208529.0
2023-03-01,43.8,44.26,43.54,43.72,954147.0
2023-03-02,43.5,44.41,42.7563,44.24,858278.0
2023-03-03,44.47,45.055,44.145,44.73,921708.0
2023-03-04,44.47,45.055,44.145,44.73,921708.0
2023-03-05,44.47,45.055,44.145,44.73,921708.0
2023-03-06,45.01,45.01,43.85,43.99,793891.0
2023-03-07,43.84,44.83,43.11,43.43,792525.0
2023-03-08,43.46,43.69,42.93,43.18,664141.0
2023-03-09,43.4,43.62,42.06,42.13,1695106.0
2023-03-10,41.81,42.05,40.07,40.75,1229542.0
2023-03-11,41.81,42.05,40.07,40.75,1229542.0
2023-03-12,41.81,42.05,40.07,40.75,1229542.0
2023-03-13,40.52,40.83,39.61,40.4,1116033.0
2023-03-14,41.1,41.6,40.22,40.68,1820927.0
2023-03-15,40.1,41.17,39.38,39.95,1162849.0
2023-03-16,39.65,40.29,38.715,39.99,1509863.0
2023-03-17,39.79,39.9,38.1,39.51,3620364.0
2023-03-18,39.79,39.9,38.1,39.51,3620364.0
2023-03-19,39.79,39.9,38.1,39.51,3620364.0
2023-03-20,39.85,40.29,39.48,40.01,1294999.0
2023-03-21,40.65,41.605,40.545,41.55,1036155.0
2023-03-22,41.46,42.25,41.19,41.28,1384485.0
2023-03-23,41.65,42.4,41.38,41.6,1064344.0
2023-03-24,41.24,42.28,40.92,42.1,1444263.0
2023-03-25,41.24,42.28,40.92,42.1,1444263.0
2023-03-26,41.24,42.28,40.92,42.1,1444263.0
2023-03-27,42.65,42.96,42.38,42.43,832799.0
2023-03-28,42.15,42.335,41.395,41.61,760364.0
2023-03-29,42.2,42.725,41.85,42.49,890979.0
2023-03-30,43.02,43.38,42.72,42.97,816643.0
2023-03-31,43.27,44.9,43.27,44.62,936715.0
2023-04-01,43.27,44.9,43.27,44.62,936715.0
2023-04-02,43.27,44.9,43.27,44.62,936715.0
2023-04-03,44.41,44.74,43.79,44.47,1368669.0
2023-04-04,44.56,44.88,44.16,44.67,1232965.0
2023-04-05,44.46,44.98,42.69,43.1,1319608.0
2023-04-06,43.12,43.805,42.74,43.53,940464.0
2023-04-07,43.12,43.805,42.74,43.53,940464.0
2023-04-08,43.12,43.805,42.74,43.53,940464.0
2023-04-09,43.12,43.805,42.74,43.53,940464.0
2023-04-10,43.31,44.16,42.79,44.15,884230.0
2023-04-11,44.3,45.108,44.25,44.73,789245.0
2023-04-12,45.26,45.7,44.33,44.62,651231.0
2023-04-13,44.85,45.95,44.82,45.89,863657.0
2023-04-14,45.98,46.43,45.5,46.12,1519773.0
2023-04-15,45.98,46.43,45.5,46.12,1519773.0
2023-04-16,45.98,46.43,45.5,46.12,1519773.0
2023-04-17,45.88,46.02,45.34,45.56,1320073.0
2023-04-18,45.78,45.8,44.16,44.18,1288063.0
2023-04-19,43.88,44.53,43.17,44.04,1756732.0
2023-04-20,43.24,43.94,42.47,42.71,1020097.0
2023-04-21,42.88,43.2,42.351,42.98,756698.0
2023-04-22,42.88,43.2,42.351,42.98,756698.0
2023-04-23,42.88,43.2,42.351,42.98,756698.0
2023-04-24,42.98,43.2,42.545,42.92,595291.0
2023-04-25,42.55,42.75,40.41,40.44,992253.0
2023-04-26,40.37,40.9,40.23,40.75,858948.0
2023-04-27,40.96,41.69,40.49,41.6,1037474.0
2023-04-28,41.73,43.54,41.665,43.49,707074.0
2023-04-29,41.73,43.54,41.665,43.49,707074.0
2023-04-30,41.73,43.54,41.665,43.49,707074.0
2023-05-01,43.48,44.12,43.43,43.63,960609.0
2023-05-02,43.35,44.0,42.47,42.61,909523.0
2023-05-03,43.14,44.42,43.01,44.01,1086007.0
2023-05-04,43.91,44.53,43.64,44.35,701904.0
2023-05-05,44.99,45.92,43.63,45.59,1188993.0
2023-05-06,44.99,45.92,43.63,45.59,1188993.0
2023-05-07,44.99,45.92,43.63,45.59,1188993.0
2023-05-08,45.55,45.9,44.54,45.43,1599347.0
2023-05-09,44.97,45.32,44.045,44.94,1400565.0
2023-05-10,42.72,42.98,36.38,36.45,5274555.0
2023-05-11,36.145,41.3,36.01,41.07,2838306.0
2023-05-12,41.34,42.11,40.09,40.4,1268963.0
2023-05-13,41.34,42.11,40.09,40.4,1268963.0
2023-05-14,41.34,42.11,40.09,40.4,1268963.0
2023-05-15,40.52,41.09,40.105,40.63,1626168.0
2023-05-16,40.15,40.66,39.5,39.75,664841.0
2023-05-17,39.8,40.71,38.97,40.49,1004037.0
2023-05-18,40.57,42.83,40.41,42.73,937477.0
2023-05-19,43.02,43.49,42.44,42.6,808920.0
2023-05-20,43.02,43.49,42.44,42.6,808920.0
2023-05-21,43.02,43.49,42.44,42.6,808920.0
2023-05-22,42.55,43.83,42.4,43.8,1091067.0
2023-05-23,43.7,44.88,43.38,43.42,950617.0
2023-05-24,43.0,43.0,41.2,41.7,1036336.0
2023-05-25,41.81,41.95,41.3002,41.51,709829.0
2023-05-26,41.53,42.69,41.53,42.67,649666.0
2023-05-27,41.53,42.69,41.53,42.67,649666.0
2023-05-28,41.53,42.69,41.53,42.67,649666.0
2023-05-29,41.53,42.69,41.53,42.67,649666.0
2023-05-30,43.02,43.615,42.9,43.5,672389.0
2023-05-31,43.08,44.01,42.43,43.25,919817.0
2023-06-01,43.13,43.75,42.98,43.53,670417.0
2023-06-02,43.99,44.56,43.62,44.21,685157.0
2023-06-03,43.99,44.56,43.62,44.21,685157.0
2023-06-04,43.99,44.56,43.62,44.21,685157.0
2023-06-05,43.99,44.31,42.895,43.07,743282.0
2023-06-06,43.16,45.14,43.0585,44.72,630865.0
2023-06-07,45.2,46.5,44.92,45.98,648036.0
2023-06-08,45.98,46.265,44.855,45.43,657286.0
2023-06-09,45.45,45.96,45.035,45.13,713098.0
2023-06-10,45.45,45.96,45.035,45.13,713098.0
2023-06-11,45.45,45.96,45.035,45.13,713098.0
2023-06-12,45.3,46.51,45.04,46.44,802628.0
2023-06-13,46.5,46.76,45.7201,45.96,622754.0
2023-06-14,46.22,46.32,44.955,45.26,966616.0
2023-06-15,44.6,46.405,44.54,46.31,3478806.0
2023-06-16,46.79,47.51,45.52,46.02,2012571.0
2023-06-17,46.79,47.51,45.52,46.02,2012571.0
2023-06-18,46.79,47.51,45.52,46.02,2012571.0
2023-06-19,46.79,47.51,45.52,46.02,2012571.0
2023-06-20,45.69,46.36,44.95,46.31,2701624.0
2023-06-21,45.97,46.245,44.9,45.39,927944.0
2023-06-22,45.35,45.68,44.44,44.58,937324.0
2023-06-23,44.09,44.83,43.58,43.67,941411.0
2023-06-24,44.09,44.83,43.58,43.67,941411.0
2023-06-25,44.09,44.83,43.58,43.67,941411.0
2023-06-26,43.68,44.59,43.53,44.14,775893.0
2023-06-27,44.03,44.89,43.37,44.83,1480670.0
2023-06-28,44.8,46.07,44.645,46.04,1082501.0
2023-06-29,46.19,46.91,45.83,46.35,442815.0
2023-06-30,46.89,47.185,46.52,46.68,425348.0
2023-07-01,46.89,47.185,46.52,46.68,425348.0
2023-07-02,46.89,47.185,46.52,46.68,425348.0
2023-07-03,46.54,46.86,45.84,46.05,227127.0
2023-07-04,46.54,46.86,45.84,46.05,227127.0
2023-07-05,46.03,46.11,45.6,45.78,2177726.0
2023-07-06,45.09,45.19,44.31,44.99,610668.0
2023-07-07,45.2,46.225,45.2,45.7,1652437.0
2023-07-08,45.2,46.225,45.2,45.7,1652437.0
2023-07-09,45.2,46.225,45.2,45.7,1652437.0
2023-07-10,45.71,48.04,45.71,47.97,1065578.0
2023-07-11,48.19,48.905,48.03,48.45,823699.0
2023-07-12,49.13,49.77,48.31,49.37,963679.0
2023-07-13,47.5,47.5,43.43,44.47,2343289.0
2023-07-14,44.85,45.38,44.17,45.09,983026.0
2023-07-15,44.85,45.38,44.17,45.09,983026.0
2023-07-16,44.85,45.38,44.17,45.09,983026.0
2023-07-17,45.05,45.36,44.25,44.99,1520349.0
2023-07-18,45.33,45.33,44.33,44.7,1181238.0
2023-07-19,44.69,45.735,44.69,45.48,1130634.0
2023-07-20,45.66,45.75,44.07,44.08,641729.0
2023-07-21,44.11,45.87,43.58,45.75,736880.0
2023-07-22,44.11,45.87,43.58,45.75,736880.0
2023-07-23,44.11,45.87,43.58,45.75,736880.0
2023-07-24,45.56,46.93,45.48,46.88,993340.0
2023-07-25,46.77,47.29,46.39,46.46,477272.0
2023-07-26,46.24,47.35,45.97,47.35,664377.0
2023-07-27,47.96,48.17,46.0,46.18,658908.0
2023-07-28,46.79,47.33,46.47,46.96,739603.0
2023-07-29,46.79,47.33,46.47,46.96,739603.0
2023-07-30,46.79,47.33,46.47,46.96,739603.0
2023-07-31,47.1,47.31,46.76,46.98,488814.0
2023-08-01,46.52,46.8,45.93,46.12,625810.0
2023-08-02,45.45,46.39,44.71,46.15,694223.0
2023-08-03,46.27,47.0007,45.42,46.34,488251.0
2023-08-04,46.15,48.54,45.89,47.54,905052.0
2023-08-05,46.15,48.54,45.89,47.54,905052.0
2023-08-06,46.15,48.54,45.89,47.54,905052.0
2023-08-07,47.5,47.81,46.48,47.43,665399.0
2023-08-08,47.51,48.21,46.95,48.0,1175599.0
2023-08-09,55.62,61.1885,55.39,57.76,3887987.0
2023-08-10,56.89,58.21,54.97,55.7,1256119.0
2023-08-11,55.4,56.56,54.88,56.15,834134.0
2023-08-12,55.4,56.56,54.88,56.15,834134.0
2023-08-13,55.4,56.56,54.88,56.15,834134.0
2023-08-14,55.89,56.5,55.54,56.07,772180.0
2023-08-15,56.07,57.4,55.88,56.97,1412160.0
2023-08-16,56.2,56.41,55.07,55.12,599972.0
2023-08-17,55.29,55.64,54.72,54.78,748382.0
2023-08-18,54.17,55.52,54.01,55.29,501448.0
2023-08-19,54.17,55.52,54.01,55.29,501448.0
2023-08-20,54.17,55.52,54.01,55.29,501448.0
2023-08-21,55.49,56.05,54.99,55.63,423328.0
2023-08-22,55.54,56.17,55.19,55.38,484402.0
2023-08-23,55.69,55.78,55.2,55.77,498457.0
2023-08-24,55.95,55.95,54.21,54.83,649556.0
2023-08-25,55.11,55.24,54.31,54.67,714922.0
2023-08-26,55.11,55.24,54.31,54.67,714922.0
2023-08-27,55.11,55.24,54.31,54.67,714922.0
2023-08-28,54.86,55.42,53.69,53.8,616518.0
2023-08-29,53.8,55.34,53.69,55.33,639611.0
2023-08-30,55.43,57.1,55.08,56.58,914467.0
2023-08-31,56.64,56.79,56.14,56.43,605736.0
2023-09-01,56.92,57.425,56.18,56.49,415169.0
2023-09-02,56.92,57.425,56.18,56.49,415169.0
2023-09-03,56.92,57.425,56.18,56.49,415169.0
2023-09-04,56.92,57.425,56.18,56.49,415169.0
2023-09-05,55.92,55.92,53.9766,54.07,929918.0
2023-09-06,54.18,54.2,53.17,53.46,688903.0
2023-09-07,53.05,53.1,52.29,52.64,794974.0
2023-09-08,52.66,52.71,51.75,52.17,803375.0
2023-09-09,52.66,52.71,51.75,52.17,803375.0
2023-09-10,52.66,52.71,51.75,52.17,803375.0
2023-09-11,52.32,53.2,51.4515,52.05,431450.0
2023-09-12,51.98,51.98,50.63,50.66,641496.0
2023-09-13,50.49,51.55,50.23,50.82,647716.0
2023-09-14,51.07,51.579,50.36,50.77,621909.0
2023-09-15,50.9,52.505,50.77,51.1,3892879.0
2023-09-16,50.9,52.505,50.77,51.1,3892879.0
2023-09-17,50.9,52.505,50.77,51.1,3892879.0
2023-09-18,51.18,51.24,50.41,50.81,1241939.0
2023-09-19,50.81,50.81,49.23,49.34,852896.0
2023-09-20,49.69,50.37,49.57,49.61,465878.0
2023-09-21,49.21,49.47,48.65,48.66,507054.0
2023-09-22,48.95,48.95,48.06,48.24,499788.0
2023-09-23,48.95,48.95,48.06,48.24,499788.0
2023-09-24,48.95,48.95,48.06,48.24,499788.0
2023-09-25,47.8,48.95,47.8,48.54,506488.0
2023-09-26,47.91,49.02,47.75,47.9,717843.0
2023-09-27,48.39,48.595,46.95,47.9,1165895.0
2023-09-28,47.97,50.18,47.81,49.57,1297666.0
2023-09-29,50.17,50.62,49.912,50.19,1277765.0
2023-09-30,50.17,50.62,49.912,50.19,1277765.0
2023-10-01,50.17,50.62,49.912,50.19,1277765.0
2023-10-02,49.95,49.95,49.05,49.77,766090.0
2023-10-03,49.53,49.86,48.87,48.88,527010.0
2023-10-04,48.73,49.54,47.96,49.46,572455.0
2023-10-05,49.21,49.63,48.505,49.5,676924.0
2023-10-06,48.89,49.89,48.89,49.6,637398.0
2023-10-07,48.89,49.89,48.89,49.6,637398.0
2023-10-08,48.89,49.89,48.89,49.6,637398.0
2023-10-09,49.35,50.91,49.1,50.28,785951.0
2023-10-10,49.84,51.815,49.84,51.41,569800.0
2023-10-11,51.41,51.845,51.16,51.46,794090.0
2023-10-12,51.6,51.695,50.11,50.52,886815.0
2023-10-13,50.53,50.85,49.76,50.03,521336.0
2023-10-14,50.53,50.85,49.76,50.03,521336.0
2023-10-15,50.53,50.85,49.76,50.03,521336.0
2023-10-16,50.16,50.74,49.53,49.82,659301.0
2023-10-17,49.47,53.15,49.47,52.09,761754.0
2023-10-18,51.22,51.86,49.65,50.68,549991.0
2023-10-19,50.765,50.93,49.93,50.06,483265.0
2023-10-20,50.05,50.53,49.51,49.61,493039.0
2023-10-21,50.05,50.53,49.51,49.61,493039.0
2023-10-22,50.05,50.53,49.51,49.61,493039.0
2023-10-23,49.36,50.01,48.97,49.04,285223.0
2023-10-24,49.24,50.52,47.82,50.49,472679.0
2023-10-25,49.85,49.85,47.47,47.54,473713.0
2023-10-26,47.5,48.94,47.41,47.84,452671.0
2023-10-27,47.81,48.205,46.3,46.37,357065.0
2023-10-28,47.81,48.205,46.3,46.37,357065.0
2023-10-29,47.81,48.205,46.3,46.37,357065.0
2023-10-30,46.66,46.765,44.0,44.02,647520.0
2023-10-31,44.35,45.83,44.35,45.45,470709.0
2023-11-01,45.24,45.33,44.16,45.33,634363.0
2023-11-02,46.19,47.61,45.89,47.48,392207.0
2023-11-03,48.51,50.715,47.7,49.77,396352.0
2023-11-04,48.51,50.715,47.7,49.77,396352.0
2023-11-05,48.51,50.715,47.7,49.77,396352.0
2023-11-06,49.74,49.74,48.25,48.71,478513.0
2023-11-07,48.64,49.67,48.26,49.16,440300.0
2023-11-08,49.2,49.43,48.4542,48.74,317766.0
2023-11-09,48.96,49.18,46.88,47.04,485035.0
2023-11-10,46.93,47.85,45.28,47.53,506003.0
2023-11-11,46.93,47.85,45.28,47.53,506003.0
2023-11-12,46.93,47.85,45.28,47.53,506003.0
2023-11-13,47.06,48.25,46.23,47.81,722384.0
2023-11-14,53.42,55.86,52.8867,54.45,2251620.0
2023-11-15,54.57,55.735,54.11,54.13,1054334.0
2023-11-16,53.9,54.725,53.28,54.57,725602.0
2023-11-17,54.67,55.19,54.4,55.16,554757.0
2023-11-18,54.67,55.19,54.4,55.16,554757.0
2023-11-19,54.67,55.19,54.4,55.16,554757.0
2023-11-20,55.34,56.36,54.96,56.01,476556.0
2023-11-21,55.81,57.12,55.46,57.01,549515.0
2023-11-22,57.49,58.65,56.94,57.35,547156.0
2023-11-23,57.49,58.65,56.94,57.35,547156.0
2023-11-24,57.01,58.16,56.86,57.66,231185.0
2023-11-25,57.01,58.16,56.86,57.66,231185.0
2023-11-26,57.01,58.16,56.86,57.66,231185.0
2023-11-27,57.26,57.4975,56.66,57.15,430599.0
2023-11-28,57.01,57.425,56.42,56.82,383774.0
2023-11-29,57.28,58.19,56.34,56.38,384125.0
2023-11-30,56.16,56.7937,55.36,56.37,493968.0
2023-12-01,56.2,57.99,55.47,57.96,452114.0
2023-12-02,56.2,57.99,55.47,57.96,452114.0
2023-12-03,56.2,57.99,55.47,57.96,452114.0
2023-12-04,57.54,58.71,57.54,58.32,427364.0
2023-12-05,57.95,57.995,56.075,56.95,354074.0
2023-12-06,56.8,58.735,56.8,57.65,313749.0
2023-12-07,57.46,58.45,57.295,58.24,308224.0
2023-12-08,58.14,58.7,57.32,57.6,282404.0
2023-12-09,58.14,58.7,57.32,57.6,282404.0
2023-12-10,58.14,58.7,57.32,57.6,282404.0
2023-12-11,57.5,59.22,57.125,59.19,420493.0
2023-12-12,59.16,59.16,58.3174,58.6,333278.0
2023-12-13,58.55,60.645,56.955,60.46,555749.0
2023-12-14,61.43,62.95,61.36,62.28,665844.0
2023-12-15,62.45,62.965,61.8025,62.0,1547066.0
2023-12-16,62.45,62.965,61.8025,62.0,1547066.0
2023-12-17,62.45,62.965,61.8025,62.0,1547066.0
2023-12-18,62.36,62.8064,61.8,61.83,476537.0
2023-12-19,62.14,64.33,61.91,63.82,814511.0
2023-12-20,63.99,64.93,62.43,62.54,556794.0
2023-12-21,63.19,64.68,63.12,64.35,549984.0
2023-12-22,64.91,65.1,63.8,64.49,287243.0
2023-12-23,64.91,65.1,63.8,64.49,287243.0
2023-12-24,64.91,65.1,63.8,64.49,287243.0
2023-12-25,64.91,65.1,63.8,64.49,287243.0
2023-12-26,64.71,65.975,64.415,65.76,224081.0
2023-12-27,66.01,66.41,65.6721,66.3,243713.0
2023-12-28,66.22,66.98,65.8953,66.26,281206.0
2023-12-29,65.98,66.49,65.03,65.14,275867.0
2023-12-30,65.98,66.49,65.03,65.14,275867.0
2023-12-31,65.98,66.49,65.03,65.14,275867.0
2024-01-01,65.98,66.49,65.03,65.14,275867.0
2024-01-02,64.51,65.59,63.9401,64.86,313288.0
2024-01-03,64.22,64.22,61.36,61.95,404557.0
2024-01-04,61.95,62.98,61.07,62.76,439974.0
2024-01-05,62.12,64.62,61.35,64.3,669566.0
2024-01-06,62.12,64.62,61.35,64.3,669566.0
2024-01-07,62.12,64.62,61.35,64.3,669566.0
2024-01-08,64.37,65.39,64.11,64.6,258308.0
2024-01-09,63.91,65.985,63.91,64.71,272466.0
2024-01-10,64.55,64.86,63.4,64.66,217003.0
2024-01-11,64.06,64.3025,63.04,63.96,339751.0
2024-01-12,65.06,65.98,64.57,65.14,242389.0
2024-01-13,65.06,65.98,64.57,65.14,242389.0
2024-01-14,65.06,65.98,64.57,65.14,242389.0
2024-01-15,65.06,65.98,64.57,65.14,242389.0
2024-01-16,64.31,66.0,63.95,65.7,336755.0
