,ALLY US Equity,ALLY US Equity,ALLY US Equity,ALLY US Equity,ALLY US Equity
2022-07-04,30.6455,31.9109,30.6455,31.5876,2304731.0
2022-07-05,30.6548,31.9294,30.313,31.9109,3024638.0
2022-07-06,31.9017,32.4697,31.2459,31.5322,4156656.0
2022-07-07,31.9848,32.3727,31.68,32.3173,2404486.0
2022-07-08,32.2896,32.5482,31.7677,32.0864,2318782.0
2022-07-09,32.2896,32.5482,31.7677,32.0864,2318782.0
2022-07-10,32.2896,32.5482,31.7677,32.0864,2318782.0
2022-07-11,31.5322,32.031,31.4398,31.5045,2547707.0
2022-07-12,31.1166,32.308,31.0473,31.4583,3425500.0
2022-07-13,30.7564,31.3105,30.5255,31.0704,3362496.0
2022-07-14,30.1837,30.6317,29.6296,30.6086,4228235.0
2022-07-15,31.4491,31.897,30.7194,31.8001,3052740.0
2022-07-16,31.4491,31.897,30.7194,31.8001,3052740.0
2022-07-17,31.4491,31.897,30.7194,31.8001,3052740.0
2022-07-18,32.4004,32.7699,31.7446,31.9294,4606916.0
2022-07-19,30.4793,31.5599,29.9528,30.7748,8490866.0
2022-07-20,30.4793,31.329,30.4331,31.2921,4503839.0
2022-07-21,31.0335,31.4306,30.5532,31.4121,3773969.0
2022-07-22,31.5599,31.994,30.664,30.9226,3170027.0
2022-07-23,31.5599,31.994,30.664,30.9226,3170027.0
2022-07-24,31.5599,31.994,30.664,30.9226,3170027.0
2022-07-25,30.4608,30.8118,29.6203,30.5532,4944572.0
2022-07-26,30.2299,30.3777,29.2601,29.3617,3316303.0
2022-07-27,29.5649,30.5439,29.5187,30.4146,2796264.0
2022-07-28,30.4331,30.5347,29.5187,30.1098,3341839.0
2022-07-29,30.2963,31.098,30.1564,30.8276,3244184.0
2022-07-30,30.2963,31.098,30.1564,30.8276,3244184.0
2022-07-31,30.2963,31.098,30.1564,30.8276,3244184.0
2022-08-01,30.7064,31.5734,30.4454,31.1632,3597114.0
2022-08-02,30.9022,30.9861,29.9607,29.9607,2943015.0
2022-08-03,30.492,30.9348,30.3522,30.7624,3272062.0
2022-08-04,30.5759,30.8276,30.3149,30.5386,2459870.0
2022-08-05,30.3895,30.8742,30.2124,30.3708,2764812.0
2022-08-06,30.3895,30.8742,30.2124,30.3708,2764812.0
2022-08-07,30.3895,30.8742,30.2124,30.3708,2764812.0
2022-08-08,30.7344,32.3005,30.7251,31.2005,5002001.0
2022-08-09,31.2098,31.3124,30.3615,30.7251,2541340.0
2022-08-10,31.5547,32.9157,31.5547,32.4962,3493189.0
2022-08-11,33.0556,33.8113,33.0556,33.27,3933251.0
2022-08-12,33.5589,33.6615,32.9204,33.3818,2147488.0
2022-08-13,33.5589,33.6615,32.9204,33.3818,2147488.0
2022-08-14,33.5589,33.6615,32.9204,33.3818,2147488.0
2022-08-15,32.8691,33.3995,32.5335,33.2513,2977479.0
2022-08-16,35.2089,35.3115,33.1395,34.3979,9896429.0
2022-08-17,33.6988,33.9505,33.1209,33.5123,5705857.0
2022-08-18,33.5589,33.9225,33.3166,33.8386,3778609.0
2022-08-19,33.3725,33.6708,32.72,32.7759,4287054.0
2022-08-20,33.3725,33.6708,32.72,32.7759,4287054.0
2022-08-21,33.3725,33.6708,32.72,32.7759,4287054.0
2022-08-22,32.3751,32.459,31.8064,31.8996,4028173.0
2022-08-23,31.9835,32.72,31.9369,32.0301,3265132.0
2022-08-24,31.9929,32.6267,31.8064,32.403,3144474.0
2022-08-25,32.6267,33.503,32.5056,33.475,3688161.0
2022-08-26,33.4844,33.7454,31.9835,32.0581,3811832.0
2022-08-27,33.4844,33.7454,31.9835,32.0581,3811832.0
2022-08-28,33.4844,33.7454,31.9835,32.0581,3811832.0
2022-08-29,31.6946,31.8251,30.9022,30.9395,4882649.0
2022-08-30,31.1912,31.4149,30.7717,31.098,3347027.0
2022-08-31,31.2564,31.5361,30.8276,30.9488,4778476.0
2022-09-01,30.7624,30.8369,29.998,30.5666,4307267.0
2022-09-02,31.2005,31.4149,30.217,30.4734,4088972.0
2022-09-03,31.2005,31.4149,30.217,30.4734,4088972.0
2022-09-04,31.2005,31.4149,30.217,30.4734,4088972.0
2022-09-05,31.2005,31.4149,30.217,30.4734,4088972.0
2022-09-06,30.6971,30.8276,29.6764,29.9607,3628226.0
2022-09-07,29.8208,30.7111,29.7929,30.6225,2574668.0
2022-09-08,30.2963,31.2145,29.998,31.1818,3222188.0
2022-09-09,31.5081,31.7319,31.2564,31.5734,3033462.0
2022-09-10,31.5081,31.7319,31.2564,31.5734,3033462.0
2022-09-11,31.5081,31.7319,31.2564,31.5734,3033462.0
2022-09-12,31.881,32.4683,31.8344,32.0674,2980315.0
2022-09-13,31.0793,31.0793,29.7882,29.8208,5117983.0
2022-09-14,29.97,30.0166,29.0564,29.6251,5200593.0
2022-09-15,29.7463,30.9115,29.7463,30.4361,4557932.0
2022-09-16,29.8768,30.4035,29.4573,30.2776,7183696.0
2022-09-17,29.8768,30.4035,29.4573,30.2776,7183696.0
2022-09-18,29.8768,30.4035,29.4573,30.2776,7183696.0
2022-09-19,29.9141,31.0141,29.9047,30.781,3767091.0
2022-09-20,30.3615,30.4361,29.6531,29.9793,4494357.0
2022-09-21,30.3149,30.5293,29.3641,29.392,2986398.0
2022-09-22,29.3641,29.5878,28.3806,28.5997,3680846.0
2022-09-23,27.9658,28.2082,27.1827,27.826,5998508.0
2022-09-24,27.9658,28.2082,27.1827,27.826,5998508.0
2022-09-25,27.9658,28.2082,27.1827,27.826,5998508.0
2022-09-26,27.4251,28.0124,26.4696,26.5768,5922398.0
2022-09-27,27.0429,27.2294,26.1061,26.1946,5584451.0
2022-09-28,26.3158,27.4158,26.1014,27.3039,4947176.0
2022-09-29,26.7353,26.959,26.0688,26.5955,4667179.0
2022-09-30,26.5116,26.8099,25.887,25.9429,5212792.0
2022-10-01,26.5116,26.8099,25.887,25.9429,5212792.0
2022-10-02,26.5116,26.8099,25.887,25.9429,5212792.0
2022-10-03,26.4929,27.4251,26.0641,27.248,4299771.0
2022-10-04,27.8912,28.7302,27.8912,28.7302,5146472.0
2022-10-05,28.059,28.8141,27.9471,28.609,3581263.0
2022-10-06,28.1336,28.5997,27.8446,28.2454,3491522.0
2022-10-07,27.8446,27.9471,27.0149,27.1361,4616418.0
2022-10-08,27.8446,27.9471,27.0149,27.1361,4616418.0
2022-10-09,27.8446,27.9471,27.0149,27.1361,4616418.0
2022-10-10,27.3692,27.6209,26.5395,26.8005,3738787.0
2022-10-11,26.6141,27.8912,26.5489,26.8378,4687283.0
2022-10-12,26.7819,27.4438,26.5022,27.0802,3263598.0
2022-10-13,26.4556,28.3014,25.9522,28.1243,4369586.0
2022-10-14,28.3853,28.6183,27.22,27.2666,3927134.0
2022-10-15,28.3853,28.6183,27.22,27.2666,3927134.0
2022-10-16,28.3853,28.6183,27.22,27.2666,3927134.0
2022-10-17,28.2454,28.4412,27.9378,28.0683,3779855.0
2022-10-18,26.2039,27.0802,26.0175,26.7633,14258483.0
2022-10-19,24.237,25.8217,23.9024,24.6379,17740125.0
2022-10-20,24.0413,25.1506,23.6125,24.4794,9372644.0
2022-10-21,24.3023,24.6705,23.7616,24.3023,8372817.0
2022-10-22,24.3023,24.6705,23.7616,24.3023,8372817.0
2022-10-23,24.3023,24.6705,23.7616,24.3023,8372817.0
2022-10-24,24.6379,24.9501,24.1531,24.7777,6028507.0
2022-10-25,24.6845,25.7472,24.6845,25.2811,6399903.0
2022-10-26,24.9455,25.7192,24.8057,25.337,3765835.0
2022-10-27,25.7565,26.0268,24.9641,25.3463,5008957.0
2022-10-28,25.6353,26.409,25.3836,26.3717,3214689.0
2022-10-29,25.6353,26.409,25.3836,26.3717,3214689.0
2022-10-30,25.6353,26.409,25.3836,26.3717,3214689.0
2022-10-31,26.3152,26.4659,25.9195,25.9666,3788151.0
2022-11-01,26.4377,26.5884,25.8158,26.0702,3522154.0
2022-11-02,25.7593,26.4377,25.1186,25.1186,6039000.0
2022-11-03,24.6098,24.7135,23.6771,23.7336,5191507.0
2022-11-04,24.2047,24.6569,23.809,24.1953,4484213.0
2022-11-05,24.2047,24.6569,23.809,24.1953,4484213.0
2022-11-06,24.2047,24.6569,23.809,24.1953,4484213.0
2022-11-07,24.5156,24.6664,23.7901,24.3272,3807788.0
2022-11-08,24.3083,24.8407,23.9597,24.3083,3633018.0
2022-11-09,23.922,24.0916,23.3944,23.4038,6664140.0
2022-11-10,24.7229,27.3975,24.7229,27.0218,9013011.0
2022-11-11,27.2291,28.1524,27.1255,27.7944,5493529.0
2022-11-12,27.2291,28.1524,27.1255,27.7944,5493529.0
2022-11-13,27.2291,28.1524,27.1255,27.7944,5493529.0
2022-11-14,27.4175,27.6437,26.3906,26.4,4689020.0
2022-11-15,27.0407,27.1961,25.6368,25.7122,5172400.0
2022-11-16,25.6274,25.9854,25.0621,25.4861,5560799.0
2022-11-17,24.949,24.982,24.0257,24.7041,5355698.0
2022-11-18,25.3071,25.3919,24.1058,24.5062,3682254.0
2022-11-19,25.3071,25.3919,24.1058,24.5062,3682254.0
2022-11-20,25.3071,25.3919,24.1058,24.5062,3682254.0
2022-11-21,24.3366,24.6296,24.3178,24.3931,3369205.0
2022-11-22,24.6569,24.9679,24.4497,24.7229,2492046.0
2022-11-23,24.6475,25.1233,24.4497,24.9961,2423656.0
2022-11-24,24.6475,25.1233,24.4497,24.9961,2423656.0
2022-11-25,24.8737,25.2364,24.8737,25.128,982365.0
2022-11-26,24.8737,25.2364,24.8737,25.128,982365.0
2022-11-27,24.8737,25.2364,24.8737,25.128,982365.0
2022-11-28,24.6852,24.8678,24.4167,24.5722,3004071.0
2022-11-29,24.6475,25.1516,24.5062,24.9773,3944981.0
2022-11-30,24.9208,25.4484,24.0116,25.4484,7014406.0
2022-12-01,24.5439,24.9679,23.8844,24.4214,7530938.0
2022-12-02,24.1199,24.7323,24.1011,24.6098,4900464.0
2022-12-03,24.1199,24.7323,24.1011,24.6098,4900464.0
2022-12-04,24.1199,24.7323,24.1011,24.6098,4900464.0
2022-12-05,24.2141,24.3668,23.4981,23.6488,5506389.0
2022-12-06,23.5452,23.922,23.1495,23.8938,6197503.0
2022-12-07,23.6677,24.0351,23.4792,23.5546,4218404.0
2022-12-08,23.7525,23.8278,23.2245,23.3944,3833151.0
2022-12-09,23.2248,23.63,23.0364,23.564,3927429.0
2022-12-10,23.2248,23.63,23.0364,23.564,3927429.0
2022-12-11,23.2248,23.63,23.0364,23.564,3927429.0
2022-12-12,23.4792,24.3083,23.319,24.2424,6334465.0
2022-12-13,25.2505,26.2351,24.2565,24.4402,6051507.0
2022-12-14,24.3083,24.5816,23.6865,24.0068,5671278.0
2022-12-15,23.5263,23.6629,23.0835,23.4886,6404769.0
2022-12-16,23.1589,23.5452,22.6689,23.1306,9447565.0
2022-12-17,23.1589,23.5452,22.6689,23.1306,9447565.0
2022-12-18,23.1589,23.5452,22.6689,23.1306,9447565.0
2022-12-19,23.0552,23.2343,21.9717,22.1131,6723995.0
2022-12-20,22.0094,22.5841,21.8681,22.1225,6068716.0
2022-12-21,22.4146,22.928,22.3938,22.6407,4262199.0
2022-12-22,21.9529,22.146,21.0484,22.1225,6117481.0
2022-12-23,22.1225,22.5936,21.9247,22.5465,3060763.0
2022-12-24,22.1225,22.5936,21.9247,22.5465,3060763.0
2022-12-25,22.1225,22.5936,21.9247,22.5465,3060763.0
2022-12-26,22.1225,22.5936,21.9247,22.5465,3060763.0
2022-12-27,22.5465,22.5738,22.1696,22.3109,2712223.0
2022-12-28,22.3769,22.4946,21.8304,22.1602,3040668.0
2022-12-29,22.2826,23.0552,22.2779,22.9516,3780644.0
2022-12-30,22.6124,23.1212,22.603,23.0364,3154518.0
2022-12-31,22.6124,23.1212,22.603,23.0364,3154518.0
2023-01-01,22.6124,23.1212,22.603,23.0364,3154518.0
2023-01-02,22.6124,23.1212,22.603,23.0364,3154518.0
2023-01-03,22.848,23.3944,22.5936,23.0081,5278653.0
2023-01-04,23.4981,24.0728,23.1871,23.7807,6177227.0
2023-01-05,22.9139,23.6865,22.8103,23.6582,5281172.0
2023-01-06,23.7901,24.6467,23.6205,24.5627,6249647.0
2023-01-07,23.7901,24.6467,23.6205,24.5627,6249647.0
2023-01-08,23.7901,24.6467,23.6205,24.5627,6249647.0
2023-01-09,25.0056,25.1469,24.6475,24.6852,8136045.0
2023-01-10,24.3083,25.1657,24.2612,25.1657,5002013.0
2023-01-11,25.3824,26.0325,25.3212,25.6557,7420718.0
2023-01-12,25.8535,25.9854,24.9019,25.4766,7257364.0
2023-01-13,25.0527,25.6133,24.8689,25.4955,4446398.0
2023-01-14,25.0527,25.6133,24.8689,25.4955,4446398.0
2023-01-15,25.0527,25.6133,24.8689,25.4955,4446398.0
2023-01-16,25.0527,25.6133,24.8689,25.4955,4446398.0
2023-01-17,25.4955,26.0184,25.3824,25.4766,4467665.0
2023-01-18,25.439,25.8205,25.2411,25.4484,4656004.0
2023-01-19,24.6098,24.916,23.7713,24.6758,12431634.0
2023-01-20,27.1443,29.7824,27.1349,29.6128,33633333.0
2023-01-21,27.1443,29.7824,27.1349,29.6128,33633333.0
2023-01-22,27.1443,29.7824,27.1349,29.6128,33633333.0
2023-01-23,29.8107,30.7529,29.5846,30.4325,12039313.0
2023-01-24,30.621,30.9319,29.4904,29.5469,6832212.0
2023-01-25,29.0758,31.0167,29.0193,30.7811,8352449.0
2023-01-26,30.8942,31.045,29.8107,30.4137,6191767.0
2023-01-27,30.621,30.9319,30.2441,30.4608,4868250.0
2023-01-28,30.621,30.9319,30.2441,30.4608,4868250.0
2023-01-29,30.621,30.9319,30.2441,30.4608,4868250.0
2023-01-30,30.0462,30.3552,29.7447,29.773,4744454.0
2023-01-31,29.8872,30.9383,29.6018,30.905,5112288.0
2023-02-01,30.3247,32.6504,30.0489,32.1891,8290156.0
2023-02-02,32.5125,34.0345,32.5125,33.4828,10466729.0
2023-02-03,32.6171,33.5189,32.322,33.0642,4617791.0
2023-02-04,32.6171,33.5189,32.322,33.0642,4617791.0
2023-02-05,32.6171,33.5189,32.322,33.0642,4617791.0
2023-02-06,32.4364,32.7028,31.6089,31.8086,7026931.0
2023-02-07,31.6564,33.0547,31.6564,32.874,5161287.0
2023-02-08,32.3603,32.6076,31.5898,31.9989,4962869.0
2023-02-09,31.9228,32.0654,31.0096,31.0952,5138114.0
2023-02-10,30.8954,31.2174,30.6481,30.9525,2919943.0
2023-02-11,30.8954,31.2174,30.6481,30.9525,2919943.0
2023-02-12,30.8954,31.2174,30.6481,30.9525,2919943.0
2023-02-13,30.7337,31.742,30.6481,31.5898,4625489.0
2023-02-14,31.333,31.6754,30.3081,31.0191,6565423.0
2023-02-15,30.7908,30.962,30.3913,30.6672,4573756.0
2023-02-16,30.0394,30.3437,29.6494,29.7635,5062417.0
2023-02-17,29.6779,29.735,28.993,29.5352,4377240.0
2023-02-18,29.6779,29.735,28.993,29.5352,4377240.0
2023-02-19,29.6779,29.735,28.993,29.5352,4377240.0
2023-02-20,29.6779,29.735,28.993,29.5352,4377240.0
2023-02-21,29.0025,29.1071,28.3081,28.3462,4792936.0
2023-02-22,28.4033,28.8456,28.0894,28.5935,4799947.0
2023-02-23,28.8598,29.0786,28.3319,29.0025,3533301.0
2023-02-24,28.4128,28.7742,28.1084,28.7457,3449103.0
2023-02-25,28.4128,28.7742,28.1084,28.7457,3449103.0
2023-02-26,28.4128,28.7742,28.1084,28.7457,3449103.0
2023-02-27,29.2213,29.2974,28.1227,28.1655,3640688.0
2023-02-28,28.2416,28.7838,28.1655,28.584,5544581.0
2023-03-01,28.6506,28.955,28.4889,28.603,4028253.0
2023-03-02,28.194,28.8694,27.9942,28.7267,3308335.0
2023-03-03,29.0311,29.1833,28.6506,29.0406,3316936.0
2023-03-04,29.0311,29.1833,28.6506,29.0406,3316936.0
2023-03-05,29.0311,29.1833,28.6506,29.0406,3316936.0
2023-03-06,29.0786,29.2974,28.4384,28.5935,3706497.0
2023-03-07,28.5459,28.8456,27.9181,27.9847,3309820.0
2023-03-08,28.0038,28.3034,27.7564,28.0038,2745012.0
2023-03-09,27.8801,28.018,26.0062,26.0443,8593356.0
2023-03-10,25.4165,25.5401,23.904,24.5604,13768875.0
2023-03-11,25.4165,25.5401,23.904,24.5604,13768875.0
2023-03-12,25.4165,25.5401,23.904,24.5604,13768875.0
2023-03-13,23.3809,23.4379,20.9457,21.9255,27704474.0
2023-03-14,23.7709,24.8552,21.5735,21.9255,18570982.0
2023-03-15,21.1645,22.4201,20.532,22.3821,15155836.0
2023-03-16,21.7638,22.9433,21.2216,22.2965,10791414.0
2023-03-17,21.7828,21.8495,20.941,21.2026,10479547.0
2023-03-18,21.7828,21.8495,20.941,21.2026,10479547.0
2023-03-19,21.7828,21.8495,20.941,21.2026,10479547.0
2023-03-20,21.6116,23.5235,21.5926,22.3535,19236403.0
2023-03-21,23.3048,24.5366,23.3048,24.0657,12690295.0
2023-03-22,23.9801,24.7316,23.2762,23.3523,9199981.0
2023-03-23,23.3523,24.0087,22.344,22.8387,7406010.0
2023-03-24,22.5152,23.0907,22.1585,23.0384,6692374.0
2023-03-25,22.5152,23.0907,22.1585,23.0384,6692374.0
2023-03-26,22.5152,23.0907,22.1585,23.0384,6692374.0
2023-03-27,23.9468,24.0895,22.9481,23.0384,6610815.0
2023-03-28,23.0527,23.2762,22.8054,23.0479,5787457.0
2023-03-29,23.3618,23.7756,23.2572,23.7233,3045300.0
2023-03-30,24.0372,24.3035,23.5093,23.9135,5577589.0
2023-03-31,24.0895,24.294,23.8089,24.2465,3093392.0
2023-04-01,24.0895,24.294,23.8089,24.2465,3093392.0
2023-04-02,24.0895,24.294,23.8089,24.2465,3093392.0
2023-04-03,24.3606,24.6032,23.7538,24.1228,4125325.0
2023-04-04,24.5889,24.665,23.9468,24.5984,7406444.0
2023-04-05,24.0848,24.4576,23.904,24.3035,4561789.0
2023-04-06,24.5318,25.1026,24.313,24.7887,4970812.0
2023-04-07,24.5318,25.1026,24.313,24.7887,4970812.0
2023-04-08,24.5318,25.1026,24.313,24.7887,4970812.0
2023-04-09,24.5318,25.1026,24.313,24.7887,4970812.0
2023-04-10,24.665,25.2024,24.4272,25.0169,4189605.0
2023-04-11,25.3689,25.9634,25.1406,25.8635,4967647.0
2023-04-12,26.0728,26.2155,24.7601,25.0835,6792715.0
2023-04-13,25.093,25.3356,24.8552,25.2262,4536385.0
2023-04-14,25.8825,26.1204,25.1501,25.5306,3866194.0
2023-04-15,25.8825,26.1204,25.1501,25.5306,3866194.0
2023-04-16,25.8825,26.1204,25.1501,25.5306,3866194.0
2023-04-17,25.1406,25.863,25.036,25.7684,4965788.0
2023-04-18,25.6638,25.8112,25.3166,25.5401,10135016.0
2023-04-19,25.5782,26.5103,24.8286,26.1108,7629635.0
2023-04-20,25.5972,25.6653,24.646,25.093,7683216.0
2023-04-21,24.8172,24.9694,24.2465,24.5984,7063714.0
2023-04-22,24.8172,24.9694,24.2465,24.5984,7063714.0
2023-04-23,24.8172,24.9694,24.2465,24.5984,7063714.0
2023-04-24,24.9313,25.0265,24.2369,24.8362,4278846.0
2023-04-25,24.4748,24.9408,24.3035,24.3321,4689698.0
2023-04-26,24.5699,24.8933,24.2655,24.5794,2826189.0
2023-04-27,24.8362,24.9218,24.3511,24.7316,4238440.0
2023-04-28,24.6065,25.5207,24.4621,25.3859,3269530.0
2023-04-29,24.6065,25.5207,24.4621,25.3859,3269530.0
2023-04-30,24.6065,25.5207,24.4621,25.3859,3269530.0
2023-05-01,25.3378,25.5688,25.0203,25.0491,2345959.0
2023-05-02,24.9721,24.977,23.5575,24.1446,5221171.0
2023-05-03,24.3178,24.7893,23.8607,23.9713,4620642.0
2023-05-04,23.5287,23.75,22.8257,23.4132,6320485.0
2023-05-05,24.1446,24.4092,23.7644,24.3659,4806846.0
2023-05-06,24.1446,24.4092,23.7644,24.3659,4806846.0
2023-05-07,24.1446,24.4092,23.7644,24.3659,4806846.0
2023-05-08,24.5391,24.5776,23.9713,24.1157,3836009.0
2023-05-09,23.673,24.4862,23.649,24.3274,2777393.0
2023-05-10,24.9048,25.0299,24.0916,24.3563,4929300.0
2023-05-11,24.0195,24.4332,23.8559,24.337,3176361.0
2023-05-12,24.5295,24.5391,23.8414,24.1253,2941840.0
2023-05-13,24.5295,24.5391,23.8414,24.1253,2941840.0
2023-05-14,24.5295,24.5391,23.8414,24.1253,2941840.0
2023-05-15,24.2697,24.7701,24.1061,24.5968,2877778.0
2023-05-16,24.491,24.8278,24.0772,24.1253,3851832.0
2023-05-17,24.5006,25.3426,24.3226,25.1454,3580028.0
2023-05-18,25.1839,26.2713,25.1165,26.252,4850937.0
2023-05-19,26.1173,26.1847,25.2031,25.4341,5551059.0
2023-05-20,26.1173,26.1847,25.2031,25.4341,5551059.0
2023-05-21,26.1173,26.1847,25.2031,25.4341,5551059.0
2023-05-22,25.6361,25.9537,25.2753,25.8671,2916521.0
2023-05-23,25.9056,26.4445,25.819,25.9248,3667252.0
2023-05-24,25.6265,25.9152,25.2608,25.4918,2213333.0
2023-05-25,25.4148,25.6458,25.0106,25.309,2693123.0
2023-05-26,25.3763,25.7131,25.078,25.6169,2063857.0
2023-05-27,25.3763,25.7131,25.078,25.6169,2063857.0
2023-05-28,25.3763,25.7131,25.078,25.6169,2063857.0
2023-05-29,25.3763,25.7131,25.078,25.6169,2063857.0
2023-05-30,25.8286,26.1318,25.4726,26.0307,4704328.0
2023-05-31,25.665,26.0596,25.2127,25.665,6735841.0
2023-06-01,25.896,26.3868,25.3667,26.0981,3086764.0
2023-06-02,26.6466,27.4982,26.5215,27.1566,6679461.0
2023-06-03,26.6466,27.4982,26.5215,27.1566,6679461.0
2023-06-04,26.6466,27.4982,26.5215,27.1566,6679461.0
2023-06-05,27.1566,27.224,26.4301,26.5985,3901900.0
2023-06-06,26.6273,27.4742,26.5221,27.1181,3319928.0
2023-06-07,27.2721,27.657,27.0796,27.4549,4430556.0
2023-06-08,27.4261,27.633,27.1759,27.3298,3834504.0
2023-06-09,27.4164,27.4549,26.8968,26.9449,2960098.0
2023-06-10,27.4164,27.4549,26.8968,26.9449,2960098.0
2023-06-11,27.4164,27.4549,26.8968,26.9449,2960098.0
2023-06-12,26.6562,27.224,26.56,26.9064,3392439.0
2023-06-13,27.0989,27.974,27.0026,27.8302,4357843.0
2023-06-14,27.8687,28.1478,26.9449,27.301,5023223.0
2023-06-15,27.0219,27.7917,26.7813,27.5993,4442485.0
2023-06-16,27.6859,27.6955,27.1566,27.301,5950744.0
2023-06-17,27.6859,27.6955,27.1566,27.301,5950744.0
2023-06-18,27.6859,27.6955,27.1566,27.301,5950744.0
2023-06-19,27.6859,27.6955,27.1566,27.301,5950744.0
2023-06-20,27.0026,27.1277,26.5888,26.7524,6000811.0
2023-06-21,26.7043,26.7428,26.329,26.406,4869531.0
2023-06-22,26.1943,26.252,25.4918,25.8671,3820799.0
2023-06-23,25.4533,25.6926,25.2368,25.3763,7048786.0
2023-06-24,25.4533,25.6926,25.2368,25.3763,7048786.0
2023-06-25,25.4533,25.6926,25.2368,25.3763,7048786.0
2023-06-26,25.4244,25.9152,24.7845,24.8086,4985091.0
2023-06-27,24.8086,25.5784,24.7652,25.5784,3677507.0
2023-06-28,25.2897,26.0307,25.1261,25.9922,5362505.0
2023-06-29,26.2232,26.252,25.7372,25.9056,4262079.0
2023-06-30,26.3483,26.3483,25.7612,25.9922,2687958.0
2023-07-01,26.3483,26.3483,25.7612,25.9922,2687958.0
2023-07-02,26.3483,26.3483,25.7612,25.9922,2687958.0
2023-07-03,26.0884,26.5552,26.0211,26.3483,1517459.0
2023-07-04,26.0884,26.5552,26.0211,26.3483,1517459.0
2023-07-05,26.0211,26.4156,25.8142,25.8767,1982496.0
2023-07-06,25.4533,25.511,24.8759,25.2993,3178295.0
2023-07-07,25.2993,25.9826,25.2993,25.6265,3371882.0
2023-07-08,25.2993,25.9826,25.2993,25.6265,3371882.0
2023-07-09,25.2993,25.9826,25.2993,25.6265,3371882.0
2023-07-10,25.5977,26.1317,25.5688,25.8767,3118598.0
2023-07-11,26.1654,26.6418,25.9537,26.4445,4497846.0
2023-07-12,27.07,27.5367,26.8727,27.0026,3807051.0
2023-07-13,26.9449,27.3491,26.6658,27.3298,3572165.0
2023-07-14,27.58,27.5897,26.4445,26.4541,2913560.0
2023-07-15,27.58,27.5897,26.4445,26.4541,2913560.0
2023-07-16,27.58,27.5897,26.4445,26.4541,2913560.0
2023-07-17,26.2328,26.6803,26.1462,26.56,4756288.0
2023-07-18,26.7524,27.5945,26.6947,27.0796,6360432.0
2023-07-19,27.1374,28.6723,26.2232,28.5423,9420717.0
2023-07-20,28.1478,28.3114,27.2095,27.8783,7098882.0
2023-07-21,28.1189,28.2152,27.301,27.6185,3667565.0
2023-07-22,28.1189,28.2152,27.301,27.6185,3667565.0
2023-07-23,28.1189,28.2152,27.301,27.6185,3667565.0
2023-07-24,27.7821,28.4942,27.6137,28.4942,3460435.0
2023-07-25,28.4076,28.5039,27.7581,27.8014,2919762.0
2023-07-26,27.8687,28.4317,27.8014,28.1189,3338600.0
2023-07-27,28.3884,28.9465,28.1622,28.2248,3635101.0
2023-07-28,28.7348,29.0909,28.3595,28.8214,3702831.0
2023-07-29,28.7348,29.0909,28.3595,28.8214,3702831.0
2023-07-30,28.7348,29.0909,28.3595,28.8214,3702831.0
2023-07-31,29.0353,29.6963,29.0158,29.6866,3842780.0
2023-08-01,29.4435,29.638,28.8554,29.5699,3549105.0
2023-08-02,29.1033,29.1033,27.8251,28.3354,3872710.0
2023-08-03,28.209,28.2868,27.6647,27.8299,2846089.0
2023-08-04,27.8105,28.8895,27.7424,28.4423,3972444.0
2023-08-05,27.8105,28.8895,27.7424,28.4423,3972444.0
2023-08-06,27.8105,28.8895,27.7424,28.4423,3972444.0
2023-08-07,28.5006,28.87,28.2382,28.4812,2972301.0
2023-08-08,27.6647,28.8214,27.6258,28.6951,3585734.0
2023-08-09,28.5687,28.6465,28.0924,28.0924,1890641.0
2023-08-10,28.4034,28.6805,27.7667,27.9271,3353666.0
2023-08-11,27.7133,28.1507,27.7036,28.0146,1728203.0
2023-08-12,27.7133,28.1507,27.7036,28.0146,1728203.0
2023-08-13,27.7133,28.1507,27.7036,28.0146,1728203.0
2023-08-14,27.7036,27.7619,27.2856,27.5092,2427499.0
2023-08-15,27.0134,27.0533,26.5565,26.6051,3464756.0
2023-08-16,26.5565,26.8384,26.124,26.1774,2377698.0
2023-08-17,26.401,26.6246,26.0413,26.158,2633861.0
2023-08-18,25.7595,26.5079,25.6429,26.4691,2685990.0
2023-08-19,25.7595,26.5079,25.6429,26.4691,2685990.0
2023-08-20,25.7595,26.5079,25.6429,26.4691,2685990.0
2023-08-21,26.5177,26.7023,25.9927,26.3913,2069991.0
2023-08-22,26.3913,26.5954,25.2637,25.2831,3392272.0
2023-08-23,25.4095,25.6331,25.1859,25.5456,1562318.0
2023-08-24,25.254,25.8372,25.1568,25.7206,3359734.0
2023-08-25,25.6914,25.8567,25.0887,25.1957,2288748.0
2023-08-26,25.6914,25.8567,25.0887,25.1957,2288748.0
2023-08-27,25.6914,25.8567,25.0887,25.1957,2288748.0
2023-08-28,25.4484,25.8858,25.1762,25.2734,2641219.0
2023-08-29,25.3512,25.7352,25.1762,25.5359,1923647.0
2023-08-30,25.5164,26.4982,25.4241,26.1969,3806247.0
2023-08-31,26.1288,27.4071,26.0802,26.9162,6442875.0
2023-09-01,27.3828,28.2819,27.3245,28.1313,5226783.0
2023-09-02,27.3828,28.2819,27.3245,28.1313,5226783.0
2023-09-03,27.3828,28.2819,27.3245,28.1313,5226783.0
2023-09-04,27.3828,28.2819,27.3245,28.1313,5226783.0
