,INTC US Equity,INTC US Equity,INTC US Equity,INTC US Equity,INTC US Equity
2022-07-01,35.1574,35.2617,34.0105,34.4465,40596289.0
2022-07-02,35.1574,35.2617,34.0105,34.4465,40596289.0
2022-07-03,35.1574,35.2617,34.0105,34.4465,40596289.0
2022-07-04,35.1574,35.2617,34.0105,34.4465,40596289.0
2022-07-05,34.0579,34.8257,33.6882,34.7783,33225868.0
2022-07-06,34.9015,35.475,34.5603,35.0626,26258324.0
2022-07-07,35.9157,36.3328,35.7641,36.1527,33165410.0
2022-07-08,35.6977,36.1527,35.4419,36.0105,22566348.0
2022-07-09,35.6977,36.1527,35.4419,36.0105,22566348.0
2022-07-10,35.6977,36.1527,35.4419,36.0105,22566348.0
2022-07-11,35.6977,35.7119,35.1006,35.2617,25946879.0
2022-07-12,35.6882,35.7356,35.0626,35.2712,30546281.0
2022-07-13,34.7688,35.4796,34.7119,35.2712,27059156.0
2022-07-14,35.0626,36.1669,34.3991,35.7451,36690674.0
2022-07-15,36.2759,36.6551,35.7641,36.6077,32892293.0
2022-07-16,36.2759,36.6551,35.7641,36.6077,32892293.0
2022-07-17,36.2759,36.6551,35.7641,36.6077,32892293.0
2022-07-18,37.0627,37.2902,36.5177,36.693,30814369.0
2022-07-19,37.2712,38.6078,37.1954,38.1243,53095319.0
2022-07-20,38.1149,38.5509,37.4987,38.4466,36387873.0
2022-07-21,38.3992,38.5272,37.7452,38.494,29661198.0
2022-07-22,38.2665,38.3992,36.911,37.1575,41349965.0
2022-07-23,38.2665,38.3992,36.911,37.1575,41349965.0
2022-07-24,38.2665,38.3992,36.911,37.1575,41349965.0
2022-07-25,37.2381,37.3565,36.5414,37.1196,32263404.0
2022-07-26,37.0627,37.5035,36.8542,36.93,35925485.0
2022-07-27,37.2238,38.3187,37.1859,38.0864,42571580.0
2022-07-28,38.0011,38.0295,37.0058,37.6409,56662303.0
2022-07-29,33.7498,34.7119,33.4038,34.4181,125292383.0
2022-07-30,33.7498,34.7119,33.4038,34.4181,125292383.0
2022-07-31,33.7498,34.7119,33.4038,34.4181,125292383.0
2022-08-01,34.1716,35.7262,34.1716,35.0342,52513446.0
2022-08-02,34.6835,34.7498,34.1242,34.1337,53929371.0
2022-08-03,34.2095,34.6835,33.4228,34.6171,59513858.0
2022-08-04,34.4802,34.5644,33.8559,34.1432,54046258.0
2022-08-05,33.8416,34.1719,33.6836,33.8846,40205089.0
2022-08-06,33.8416,34.1719,33.6836,33.8846,40205089.0
2022-08-07,33.8416,34.1719,33.6836,33.8846,40205089.0
2022-08-08,33.8559,34.4304,33.7027,33.8751,41601566.0
2022-08-09,33.7219,33.7985,32.9368,33.0517,48202280.0
2022-08-10,33.5017,33.8942,33.1187,33.8655,42243304.0
2022-08-11,34.124,34.7464,33.9756,34.0761,35569724.0
2022-08-12,34.2772,34.6027,34.1527,34.574,37675228.0
2022-08-13,34.2772,34.6027,34.1527,34.574,37675228.0
2022-08-14,34.2772,34.6027,34.1527,34.574,37675228.0
2022-08-15,34.5644,34.8804,34.191,34.7942,25400551.0
2022-08-16,34.6219,35.0192,34.1815,34.6506,25000240.0
2022-08-17,34.2868,34.5405,33.7698,34.2581,29176062.0
2022-08-18,34.1623,34.7847,34.057,34.6602,24598225.0
2022-08-19,34.2772,34.4926,33.6932,33.8751,31425530.0
2022-08-20,34.2772,34.4926,33.6932,33.8751,31425530.0
2022-08-21,34.2772,34.4926,33.6932,33.8751,31425530.0
2022-08-22,33.5112,33.5687,32.2953,32.4006,51006127.0
2022-08-23,32.5346,32.9272,32.4676,32.5059,30687098.0
2022-08-24,32.525,32.5442,32.1708,32.4197,25105652.0
2022-08-25,32.4293,33.4442,32.3814,33.4059,29799148.0
2022-08-26,33.4634,33.5352,31.9314,31.941,44851477.0
2022-08-27,33.4634,33.5352,31.9314,31.941,44851477.0
2022-08-28,33.4634,33.5352,31.9314,31.941,44851477.0
2022-08-29,31.8117,31.9889,31.4144,31.5389,32976762.0
2022-08-30,31.6346,31.6633,30.7825,30.8878,40182452.0
2022-08-31,31.0075,31.0075,30.4186,30.5622,44074488.0
2022-09-01,30.229,30.4713,29.8059,30.4091,36440681.0
2022-09-02,30.8399,30.9979,29.7388,29.892,34893283.0
2022-09-03,30.8399,30.9979,29.7388,29.892,34893283.0
2022-09-04,30.8399,30.9979,29.7388,29.892,34893283.0
2022-09-05,30.8399,30.9979,29.7388,29.892,34893283.0
2022-09-06,30.0548,30.0548,29.0399,29.0686,46989603.0
2022-09-07,29.1261,29.4755,28.7718,29.3463,37329544.0
2022-09-08,29.0782,29.5348,28.6377,29.442,37359472.0
2022-09-09,29.8633,30.1601,29.7532,30.1218,34081212.0
2022-09-10,29.8633,30.1601,29.7532,30.1218,34081212.0
2022-09-11,29.8633,30.1601,29.7532,30.1218,34081212.0
2022-09-12,30.3851,30.5048,29.7771,30.2176,38305494.0
2022-09-13,29.5186,29.6144,28.0058,28.0441,71417851.0
2022-09-14,28.2931,28.4989,27.776,27.9388,40767169.0
2022-09-15,27.9101,28.159,27.4888,27.6133,39919105.0
2022-09-16,27.4792,28.0728,27.2111,27.9962,72747992.0
2022-09-17,27.4792,28.0728,27.2111,27.9962,72747992.0
2022-09-18,27.4792,28.0728,27.2111,27.9962,72747992.0
2022-09-19,27.7856,28.2452,27.6707,28.1877,33151882.0
2022-09-20,27.8287,27.9244,27.4888,27.7282,31129028.0
2022-09-21,27.9101,28.3314,27.2494,27.259,39977313.0
2022-09-22,27.192,27.2877,26.8473,26.876,36092669.0
2022-09-23,26.7132,26.7132,26.0334,26.3494,43491060.0
2022-09-24,26.7132,26.7132,26.0334,26.3494,43491060.0
2022-09-25,26.7132,26.7132,26.0334,26.3494,43491060.0
2022-09-26,26.3877,26.5213,25.7175,25.8228,44786413.0
2022-09-27,26.2345,26.4212,25.4877,25.7462,44121431.0
2022-09-28,25.7175,26.1196,25.4685,25.976,40433354.0
2022-09-29,25.6409,25.6409,25.0712,25.2579,41831294.0
2022-09-30,25.1813,25.4398,24.6451,24.6738,43820964.0
2022-10-01,25.1813,25.4398,24.6451,24.6738,43820964.0
2022-10-02,25.1813,25.4398,24.6451,24.6738,43820964.0
2022-10-03,25.21,26.0909,24.9563,25.8228,44096180.0
2022-10-04,26.2584,26.6127,25.9377,26.5217,42427480.0
2022-10-05,26.201,26.6558,25.7462,26.4643,30119962.0
2022-10-06,26.2728,26.5792,25.8515,26.0239,33985131.0
2022-10-07,25.0568,25.1574,24.5599,24.626,57215513.0
2022-10-08,25.0568,25.1574,24.5599,24.626,57215513.0
2022-10-09,25.0568,25.1574,24.5599,24.626,57215513.0
2022-10-10,24.8366,24.8845,24.0228,24.1281,43409338.0
2022-10-11,23.9462,24.3962,23.6398,23.9749,48134930.0
2022-10-12,23.9845,24.4345,23.6111,24.2526,39634056.0
2022-10-13,23.6733,25.6935,23.544,25.2962,62447044.0
2022-10-14,25.3345,25.4973,24.6643,24.8079,48185367.0
2022-10-15,25.3345,25.4973,24.6643,24.8079,48185367.0
2022-10-16,25.3345,25.4973,24.6643,24.8079,48185367.0
2022-10-17,25.1909,25.6122,25.0581,25.2962,39416474.0
2022-10-18,25.6026,25.8084,24.4536,24.7696,51126851.0
2022-10-19,24.6403,25.1334,24.5972,24.8941,33882274.0
2022-10-20,25.0377,25.8037,24.8414,24.9707,33247689.0
2022-10-21,24.7504,25.8994,24.693,25.8228,53058711.0
2022-10-22,24.7504,25.8994,24.693,25.8228,53058711.0
2022-10-23,24.7504,25.8994,24.693,25.8228,53058711.0
2022-10-24,25.6122,26.3111,25.3919,26.0239,43831588.0
2022-10-25,26.0239,26.3829,25.8515,26.2441,32205300.0
2022-10-26,26.0334,26.6175,25.842,26.0526,37153931.0
2022-10-27,26.2824,26.4164,25.0185,25.1526,56305125.0
2022-10-28,26.9765,27.9758,26.6749,27.8335,91695696.0
2022-10-29,26.9765,27.9758,26.6749,27.8335,91695696.0
2022-10-30,26.9765,27.9758,26.6749,27.8335,91695696.0
2022-10-31,27.843,27.9388,26.8569,27.2207,59507744.0
2022-11-01,27.575,27.6228,26.7037,27.0962,44418730.0
2022-11-02,27.0675,27.6228,26.2441,26.2537,51956099.0
2022-11-03,26.2824,26.6941,26.0143,26.2249,39678189.0
2022-11-04,26.7538,27.3991,26.5985,27.3651,43051927.0
2022-11-05,26.7538,27.3991,26.5985,27.3651,43051927.0
2022-11-06,26.7538,27.3991,26.5985,27.3651,43051927.0
2022-11-07,27.5204,27.6223,27.0643,27.5689,34389783.0
2022-11-08,27.9037,28.0929,27.1031,27.6369,36257963.0
2022-11-09,27.3846,27.4622,26.7053,26.7053,30544782.0
2022-11-10,28.025,28.9469,27.797,28.879,62943924.0
2022-11-11,28.0687,29.7232,28.0153,29.5291,49826517.0
2022-11-12,28.0687,29.7232,28.0153,29.5291,49826517.0
2022-11-13,28.0687,29.7232,28.0153,29.5291,49826517.0
2022-11-14,29.4418,30.0726,29.2865,29.4515,39395339.0
2022-11-15,30.1744,30.4073,29.272,29.8008,40933223.0
2022-11-16,29.2187,29.3351,28.5684,28.6558,35582751.0
2022-11-17,28.2045,29.0633,28.1415,29.0051,31992738.0
2022-11-18,29.3642,29.3642,28.7334,28.9857,27122210.0
2022-11-19,29.3642,29.3642,28.7334,28.9857,27122210.0
2022-11-20,29.3642,29.3642,28.7334,28.9857,27122210.0
2022-11-21,28.7819,28.8353,28.0541,28.0832,36086768.0
2022-11-22,28.2725,28.976,28.1956,28.9372,25584062.0
2022-11-23,28.8499,29.1895,28.617,28.7916,23143868.0
2022-11-24,28.8499,29.1895,28.617,28.7916,23143868.0
2022-11-25,28.8013,28.8013,28.4665,28.4714,11314878.0
2022-11-26,28.8013,28.8013,28.4665,28.4714,11314878.0
2022-11-27,28.8013,28.8013,28.4665,28.4714,11314878.0
2022-11-28,28.2385,28.3258,27.6951,27.8746,28282116.0
2022-11-29,27.9959,28.3161,27.8892,28.0444,24361493.0
2022-11-30,27.9183,29.1895,27.3846,29.1798,72072532.0
2022-12-01,29.3448,29.5777,28.6461,28.9469,38896309.0
2022-12-02,28.3064,28.5587,27.8601,28.5393,31545955.0
2022-12-03,28.3064,28.5587,27.8601,28.5393,31545955.0
2022-12-04,28.3064,28.5587,27.8601,28.5393,31545955.0
2022-12-05,28.549,28.8693,28.0347,28.3064,34040384.0
2022-12-06,28.3258,28.4423,27.5045,27.7533,27701186.0
2022-12-07,27.4428,27.7048,27.3166,27.4913,28239933.0
2022-12-08,27.4816,27.7533,27.2341,27.598,28486091.0
2022-12-09,27.5495,27.928,27.3554,27.404,25641349.0
2022-12-10,27.5495,27.928,27.3554,27.404,25641349.0
2022-12-11,27.5495,27.928,27.3554,27.404,25641349.0
2022-12-12,27.2972,27.8601,27.0341,27.8406,35117866.0
2022-12-13,28.9081,29.1992,27.5301,27.8795,58546839.0
2022-12-14,27.666,28.2579,27.1808,27.4234,37141077.0
2022-12-15,27.1128,27.1711,26.3171,26.3462,45682654.0
2022-12-16,26.2007,26.3317,25.6691,26.123,81104229.0
2022-12-17,26.2007,26.3317,25.6691,26.123,81104229.0
2022-12-18,26.2007,26.3317,25.6691,26.123,81104229.0
2022-12-19,26.1036,26.1716,25.7155,25.9969,37662461.0
2022-12-20,25.7494,26.0745,25.6379,25.6573,31863274.0
2022-12-21,25.8028,26.1716,25.7931,26.0357,28100906.0
2022-12-22,25.667,25.6689,24.5995,25.2012,47478307.0
2022-12-23,25.1526,25.4147,24.9231,25.3176,23600916.0
2022-12-24,25.1526,25.4147,24.9231,25.3176,23600916.0
2022-12-25,25.1526,25.4147,24.9231,25.3176,23600916.0
2022-12-26,25.1526,25.4147,24.9231,25.3176,23600916.0
2022-12-27,25.0799,25.3273,24.8906,25.1721,29548058.0
2022-12-28,25.075,25.3419,24.7451,24.7839,26176917.0
2022-12-29,25.0071,25.5117,24.9877,25.4341,30944829.0
2022-12-30,25.1352,25.6767,25.0362,25.6475,31030094.0
2022-12-31,25.1352,25.6767,25.0362,25.6475,31030094.0
2023-01-01,25.1352,25.6767,25.0362,25.6475,31030094.0
2023-01-02,25.1352,25.6767,25.0362,25.6475,31030094.0
2023-01-03,26.2443,26.2686,25.5893,25.9387,31307955.0
2023-01-04,26.5985,27.0934,26.3559,26.8605,37665199.0
2023-01-05,26.6228,26.9566,26.5694,26.7441,33552552.0
2023-01-06,27.1031,27.9765,26.5694,27.8795,31788634.0
2023-01-07,27.1031,27.9765,26.5694,27.8795,31788634.0
2023-01-08,27.1031,27.9765,26.5694,27.8795,31788634.0
2023-01-09,27.9862,28.9809,27.9862,28.4423,37493157.0
2023-01-10,28.3695,28.6364,28.059,28.5684,23008080.0
2023-01-11,28.8013,28.9954,28.1415,28.9663,30375377.0
2023-01-12,29.0925,29.4806,28.5976,29.3933,28963879.0
2023-01-13,29.0827,29.2768,28.9275,29.2186,31361937.0
2023-01-14,29.0827,29.2768,28.9275,29.2186,31361937.0
2023-01-15,29.0827,29.2768,28.9275,29.2186,31361937.0
2023-01-16,29.0827,29.2768,28.9275,29.2186,31361937.0
2023-01-17,29.2865,29.36,28.6461,28.7237,34759080.0
2023-01-18,28.9178,28.9372,27.7824,27.9571,44199580.0
2023-01-19,27.763,27.9037,27.404,27.5786,36886615.0
2023-01-20,27.5786,28.3647,27.4137,28.355,35158497.0
2023-01-21,27.5786,28.3647,27.4137,28.355,35158497.0
2023-01-22,27.5786,28.3647,27.4137,28.355,35158497.0
2023-01-23,28.4568,29.5874,28.3161,29.3739,38795838.0
2023-01-24,29.0536,29.2962,28.8499,29.0342,24855130.0
2023-01-25,28.6461,29.0003,28.3064,28.8207,28268023.0
2023-01-26,29.1701,29.2186,28.4617,29.1992,56088080.0
2023-01-27,26.2686,27.404,25.9872,27.3263,148548189.0
2023-01-28,26.2686,27.404,25.9872,27.3263,148548189.0
2023-01-29,26.2686,27.404,25.9872,27.3263,148548189.0
2023-01-30,26.8945,27.666,26.8508,27.1226,55145771.0
2023-01-31,26.9576,27.4525,26.715,27.4234,52621578.0
2023-02-01,27.0643,28.5587,26.8605,28.2094,63330567.0
2023-02-02,28.3841,29.403,27.9425,29.2962,62230659.0
2023-02-03,28.7431,30.2472,28.6558,29.4224,57603100.0
2023-02-04,28.7431,30.2472,28.6558,29.4224,57603100.0
2023-02-05,28.7431,30.2472,28.6558,29.4224,57603100.0
2023-02-06,29.0246,29.1228,28.1013,28.1799,48726359.0
2023-02-07,28.1406,28.7496,27.9245,28.5335,50780776.0
2023-02-08,28.4352,28.6022,27.7084,27.7379,36479123.0
2023-02-09,28.1701,28.3076,27.0749,27.2369,43906378.0
2023-02-10,27.1387,27.4923,26.849,27.3057,31232544.0
2023-02-11,27.1387,27.4923,26.849,27.3057,31232544.0
2023-02-12,27.1387,27.4923,26.849,27.3057,31232544.0
2023-02-13,27.3745,28.0424,27.2222,28.0424,32347470.0
2023-02-14,27.8754,28.2093,27.4923,28.1308,27928929.0
2023-02-15,27.8557,28.3665,27.6593,28.337,23387676.0
2023-02-16,27.9933,28.3125,27.6298,27.6986,28972476.0
2023-02-17,27.5021,27.5709,26.8932,27.1191,32086218.0
2023-02-18,27.5021,27.5709,26.8932,27.1191,32086218.0
2023-02-19,27.5021,27.5709,26.8932,27.1191,32086218.0
2023-02-20,27.5021,27.5709,26.8932,27.1191,32086218.0
2023-02-21,26.628,26.7851,25.577,25.5966,63668362.0
2023-02-22,25.4493,26.4217,24.8501,25.0171,89195317.0
2023-02-23,25.3216,25.6163,24.8698,25.1546,56473237.0
2023-02-24,24.7716,24.8993,24.4769,24.693,44089879.0
2023-02-25,24.7716,24.8993,24.4769,24.693,44089879.0
2023-02-26,24.7716,24.8993,24.4769,24.693,44089879.0
2023-02-27,25.0957,25.1252,24.4376,24.4573,37656956.0
2023-02-28,24.4966,24.6733,24.2903,24.4867,50255301.0
2023-03-01,24.5849,25.4591,24.526,24.8796,47823397.0
2023-03-02,24.7627,25.8324,24.6733,25.7341,48381068.0
2023-03-03,25.7341,26.0043,25.5475,25.9306,36744858.0
2023-03-04,25.7341,26.0043,25.5475,25.9306,36744858.0
2023-03-05,25.7341,26.0043,25.5475,25.9306,36744858.0
2023-03-06,25.9993,26.0681,25.4689,25.5279,37879835.0
2023-03-07,25.3805,25.5279,25.0466,25.0761,43164607.0
2023-03-08,25.1055,25.5475,24.9975,25.5181,36071934.0
2023-03-09,25.5181,26.4976,25.5082,25.9699,54886084.0
2023-03-10,26.0779,27.0307,25.8471,26.736,65187031.0
2023-03-11,26.0779,27.0307,25.8471,26.736,65187031.0
2023-03-12,26.0779,27.0307,25.8471,26.736,65187031.0
2023-03-13,26.2645,26.8244,26.1369,26.4708,50976996.0
2023-03-14,26.8637,27.6004,26.7655,27.512,47689837.0
2023-03-15,27.2369,27.9883,27.1682,27.9049,49322838.0
2023-03-16,27.8852,29.7318,27.8852,29.6434,75804234.0
2023-03-17,29.388,30.4488,28.9165,29.28,80628498.0
2023-03-18,29.388,30.4488,28.9165,29.28,80628498.0
2023-03-19,29.388,30.4488,28.9165,29.28,80628498.0
2023-03-20,29.2701,29.3684,28.1209,28.6415,38780054.0
2023-03-21,28.4844,28.6464,27.4776,27.954,55650832.0
2023-03-22,27.9736,28.6022,27.6004,27.6298,37415539.0
2023-03-23,27.8754,28.6415,27.7182,28.5138,43785479.0
2023-03-24,28.5236,29.28,28.4107,28.838,55931606.0
2023-03-25,28.5236,29.28,28.4107,28.838,55931606.0
2023-03-26,28.5236,29.28,28.4107,28.838,55931606.0
2023-03-27,28.8478,29.2014,28.5629,28.6612,34758156.0
2023-03-28,28.558,28.8085,28.1209,28.7692,37407874.0
2023-03-29,29.2407,31.323,29.2259,30.9596,85556189.0
2023-03-30,31.2837,32.0007,31.2444,31.5194,70077598.0
2023-03-31,31.2346,32.315,31.1658,32.0891,59764991.0
2023-04-01,31.2346,32.315,31.1658,32.0891,59764991.0
2023-04-02,31.2346,32.315,31.1658,32.0891,59764991.0
2023-04-03,32.3543,32.9633,31.9614,32.3052,57038344.0
2023-04-04,32.2659,33.2383,32.2561,32.5115,55714058.0
2023-04-05,32.2119,32.4034,31.7601,32.2463,39615735.0
2023-04-06,32.0204,32.4132,31.8828,32.2266,28551916.0
2023-04-07,32.0204,32.4132,31.8828,32.2266,28551916.0
2023-04-08,32.0204,32.4132,31.8828,32.2266,28551916.0
2023-04-09,32.0204,32.4132,31.8828,32.2266,28551916.0
2023-04-10,32.0204,32.1775,31.6275,31.9418,30534439.0
2023-04-11,32.0793,32.5213,31.7453,31.7748,27059106.0
2023-04-12,32.1873,32.3052,31.3917,31.4507,37070786.0
2023-04-13,31.2542,31.8534,31.0872,31.5587,29722344.0
2023-04-14,31.431,31.6618,31.1265,31.323,24623633.0
2023-04-15,31.431,31.6618,31.1265,31.323,24623633.0
2023-04-16,31.431,31.6618,31.1265,31.323,24623633.0
2023-04-17,31.3819,32.0596,31.2051,31.5685,29601148.0
2023-04-18,31.8534,31.8828,31.2149,31.264,26041380.0
2023-04-19,30.547,30.9596,30.5274,30.5961,25746574.0
2023-04-20,30.2131,30.6944,30.164,30.3113,30255069.0
2023-04-21,30.2916,30.2916,29.6876,29.7612,28655762.0
2023-04-22,30.2916,30.2916,29.6876,29.7612,28655762.0
2023-04-23,30.2916,30.2916,29.6876,29.7612,28655762.0
2023-04-24,29.5943,29.83,29.0835,29.1326,38732452.0
2023-04-25,28.9165,29.0442,28.3567,28.3665,38289873.0
2023-04-26,28.6808,29.28,28.3223,28.5335,41218805.0
2023-04-27,28.2388,29.4126,28.0031,29.3291,60186244.0
2023-04-28,31.4065,31.9909,30.2622,30.5077,80252444.0
2023-04-29,31.4065,31.9909,30.2622,30.5077,80252444.0
2023-04-30,31.4065,31.9909,30.2622,30.5077,80252444.0
2023-05-01,30.5568,30.6845,29.7416,29.7612,36918529.0
2023-05-02,29.7612,30.0314,29.221,29.2407,33463356.0
2023-05-03,30.0952,30.5568,29.7072,30.105,45554489.0
2023-05-04,30.0163,31.2836,29.962,30.8102,46104019.0
2023-05-05,30.9482,30.9778,30.3072,30.5636,35024562.0
2023-05-06,30.9482,30.9778,30.3072,30.5636,35024562.0
2023-05-07,30.9482,30.9778,30.3072,30.5636,35024562.0
2023-05-08,30.2776,30.4157,29.9719,30.3466,30882801.0
2023-05-09,29.962,30.1593,29.4985,29.6859,30706515.0
2023-05-10,29.8732,29.9777,29.0843,29.5576,40526521.0
2023-05-11,29.1927,29.2716,28.4235,28.4629,47144359.0
2023-05-12,28.6257,28.6996,28.3248,28.5517,24153820.0
2023-05-13,28.6257,28.6996,28.3248,28.5517,24153820.0
2023-05-14,28.6257,28.6996,28.3248,28.5517,24153820.0
2023-05-15,28.5024,29.4146,28.4826,29.39,28717475.0
2023-05-16,29.2125,29.4886,28.8081,28.818,22812040.0
2023-05-17,29.1138,29.1533,28.2854,28.4728,41667261.0
2023-05-18,28.601,29.3505,28.4728,29.2716,36529193.0
2023-05-19,29.1927,29.8239,29.0941,29.5182,40682998.0
2023-05-20,29.1927,29.8239,29.0941,29.5182,40682998.0
2023-05-21,29.1927,29.8239,29.0941,29.5182,40682998.0
2023-05-22,29.4393,30.031,29.4048,29.8634,28693438.0
2023-05-23,29.6365,29.7796,29.0843,29.104,29400851.0
2023-05-24,28.9067,29.0843,28.4235,28.601,28045840.0
2023-05-25,27.9008,27.9008,26.4855,27.023,78009435.0
2023-05-26,27.0625,28.6898,26.7271,28.601,71910621.0
2023-05-27,27.0625,28.6898,26.7271,28.601,71910621.0
2023-05-28,27.0625,28.6898,26.7271,28.601,71910621.0
2023-05-29,27.0625,28.6898,26.7271,28.601,71910621.0
2023-05-30,29.2914,29.6266,28.5961,29.5774,54874794.0
2023-05-31,29.2914,31.8457,29.2618,31.0074,136243756.0
2023-06-01,31.3625,31.5005,30.5932,30.7017,52667368.0
2023-06-02,30.966,31.1553,30.4009,30.8792,36520957.0
2023-06-03,30.966,31.1553,30.4009,30.8792,36520957.0
2023-06-04,30.966,31.1553,30.4009,30.8792,36520957.0
2023-06-05,30.8792,30.968,29.4196,29.4492,48244128.0
2023-06-06,29.3604,31.0173,29.2864,30.534,42295293.0
2023-06-07,30.6031,30.9384,30.5044,30.8496,39097992.0
2023-06-08,30.9976,31.4118,30.6327,31.3822,35198952.0
2023-06-09,31.4907,31.5499,30.2579,30.9088,40227073.0
2023-06-10,31.4907,31.5499,30.2579,30.9088,40227073.0
2023-06-11,31.4907,31.5499,30.2579,30.9088,40227073.0
2023-06-12,30.968,32.8418,30.9285,32.615,59926114.0
2023-06-13,33.3054,33.4829,32.615,33.4434,51990041.0
2023-06-14,33.404,35.1102,33.335,35.0905,74404291.0
2023-06-15,34.7946,35.9189,34.7305,35.3272,67676296.0
2023-06-16,35.8597,36.2887,35.1053,35.8696,110240279.0
2023-06-17,35.8597,36.2887,35.1053,35.8696,110240279.0
2023-06-18,35.8597,36.2887,35.1053,35.8696,110240279.0
2023-06-19,35.8597,36.2887,35.1053,35.8696,110240279.0
2023-06-20,36.2641,36.5994,34.2374,34.5184,65970238.0
2023-06-21,34.4346,34.5678,32.3783,32.4473,70973521.0
2023-06-22,32.2402,32.7827,31.683,32.26,45740308.0
2023-06-23,31.7668,32.9898,31.5893,32.546,46327140.0
2023-06-24,31.7668,32.9898,31.5893,32.546,46327140.0
2023-06-25,31.7668,32.9898,31.5893,32.546,46327140.0
2023-06-26,32.7333,33.5223,32.6397,32.8813,38952369.0
2023-06-27,32.7629,33.759,32.5558,33.6308,33038923.0
2023-06-28,33.1476,33.3448,32.5805,33.1081,33906877.0
2023-06-29,32.8813,32.8813,32.043,32.4572,38312970.0
2023-06-30,32.9,33.0983,32.7038,32.9799,33811252.0
2023-07-01,32.9,33.0983,32.7038,32.9799,33811252.0
2023-07-02,32.9,33.0983,32.7038,32.9799,33811252.0
2023-07-03,33.0785,33.4237,32.684,33.1574,15752979.0
2023-07-04,33.0785,33.4237,32.684,33.1574,15752979.0
2023-07-05,32.8517,32.8714,32.0528,32.0627,37664722.0
2023-07-06,31.4611,31.5992,30.9482,31.5301,41711442.0
2023-07-07,31.5597,31.9641,31.3822,31.4118,28356250.0
2023-07-08,31.5597,31.9641,31.3822,31.4118,28356250.0
2023-07-09,31.5597,31.9641,31.3822,31.4118,28356250.0
2023-07-10,31.4315,32.3783,31.3329,32.2895,36305658.0
2023-07-11,32.3684,32.901,32.0528,32.8418,28148832.0
2023-07-12,33.2265,33.6111,32.6051,33.5125,37762215.0
2023-07-13,33.6801,33.8281,33.1574,33.404,32745752.0
2023-07-14,33.3152,33.404,32.546,32.6939,30438659.0
2023-07-15,33.3152,33.404,32.546,32.6939,30438659.0
2023-07-16,33.3152,33.404,32.546,32.6939,30438659.0
2023-07-17,32.7038,34.1239,32.615,33.8971,34111173.0
2023-07-18,33.8083,34.2226,33.3645,34.0253,29679514.0
2023-07-19,33.9267,34.3557,33.8577,33.9859,26486676.0
2023-07-20,33.2403,33.7344,32.7728,32.9109,37877996.0
2023-07-21,33.261,33.7788,32.9602,33.5519,79736956.0
2023-07-22,33.261,33.7788,32.9602,33.5519,79736956.0
2023-07-23,33.261,33.7788,32.9602,33.5519,79736956.0
2023-07-24,33.3744,33.9859,33.0983,33.1673,25283783.0
2023-07-25,33.2363,33.8675,32.9405,33.6308,31771091.0
2023-07-26,33.2561,34.05,33.2363,33.8872,32643239.0
2023-07-27,34.3409,34.548,33.6407,34.0746,58890821.0
2023-07-28,36.2444,36.4811,35.0214,36.3233,90863013.0
2023-07-29,36.2444,36.4811,35.0214,36.3233,90863013.0
2023-07-30,36.2444,36.4811,35.0214,36.3233,90863013.0
2023-07-31,36.3627,36.6783,35.1842,35.2778,55630700.0
2023-08-01,35.3272,35.5244,34.7946,35.3074,24743393.0
2023-08-02,34.6664,34.696,33.8093,33.9168,39051971.0
2023-08-03,33.8182,34.548,33.6604,34.3902,24864381.0
2023-08-04,34.1279,35.1969,34.1279,34.7812,26674897.0
2023-08-05,34.1279,35.1969,34.1279,34.7812,26674897.0
2023-08-06,34.1279,35.1969,34.1279,34.7812,26674897.0
2023-08-07,35.0485,35.187,34.3952,34.8703,22486870.0
2023-08-08,34.316,34.7416,33.5143,34.6624,34753598.0
2023-08-09,34.6426,34.7415,33.8805,33.93,28720157.0
2023-08-10,34.3457,34.7317,34.1279,34.3259,30957295.0
2023-08-11,34.1082,34.5882,34.0092,34.5338,28783730.0
2023-08-12,34.1082,34.5882,34.0092,34.5338,28783730.0
2023-08-13,34.1082,34.5882,34.0092,34.5338,28783730.0
2023-08-14,34.316,35.3454,34.118,35.3157,36896056.0
2023-08-15,35.0485,35.2613,34.3952,34.415,27420309.0
2023-08-16,34.1675,34.2764,33.1184,33.1876,35757254.0
2023-08-17,33.2173,33.247,32.0197,32.2473,39906739.0
2023-08-18,31.9009,32.574,31.8514,32.4156,23701056.0
2023-08-19,31.9009,32.574,31.8514,32.4156,23701056.0
2023-08-20,31.9009,32.574,31.8514,32.4156,23701056.0
2023-08-21,32.2671,32.8313,31.6931,32.8016,43718249.0
2023-08-22,32.8808,33.4549,32.4948,32.5542,23434190.0
2023-08-23,32.5443,33.8013,32.4651,33.6331,32324309.0
2023-08-24,33.3757,33.7419,32.1583,32.2572,37930960.0
2023-08-25,32.1979,33.054,32.0197,32.9105,27324810.0
2023-08-26,32.1979,33.054,32.0197,32.9105,27324810.0
2023-08-27,32.1979,33.054,32.0197,32.9105,27324810.0
2023-08-28,33.158,33.4351,32.8709,33.2767,22341778.0
2023-08-29,33.1481,34.1279,33.1283,33.9597,29943629.0
2023-08-30,33.7122,34.3061,33.4301,34.1774,26279156.0
2023-08-31,33.9696,35.1969,33.9498,34.7812,48157583.0
2023-09-01,35.4246,36.3748,35.3652,36.2362,43808478.0
