,SOI US Equity,SOI US Equity,SOI US Equity,SOI US Equity,SOI US Equity
2022-08-12,10.1623,10.1899,9.7764,10.1623,140863.0
2022-08-13,10.1623,10.1899,9.7764,10.1623,140863.0
2022-08-14,10.1623,10.1899,9.7764,10.1623,140863.0
2022-08-15,9.8775,9.9142,9.5559,9.8775,169882.0
2022-08-16,9.9602,10.0796,9.3813,9.4916,228478.0
2022-08-17,9.3813,9.8407,9.317,9.6753,135560.0
2022-08-18,9.8683,9.9693,9.7305,9.8958,158572.0
2022-08-19,9.8223,9.9025,9.6294,9.8223,141493.0
2022-08-20,9.8223,9.9025,9.6294,9.8223,141493.0
2022-08-21,9.8223,9.9025,9.6294,9.8223,141493.0
2022-08-22,9.6937,9.9648,9.5191,9.8223,332419.0
2022-08-23,10.0153,10.3369,10.0153,10.1072,231695.0
2022-08-24,10.1899,10.4012,10.0429,10.3553,461286.0
2022-08-25,10.4288,10.5804,10.3369,10.5115,122640.0
2022-08-26,10.5115,10.5115,10.0153,10.1164,105891.0
2022-08-27,10.5115,10.5115,10.0153,10.1164,105891.0
2022-08-28,10.5115,10.5115,10.0153,10.1164,105891.0
2022-08-29,10.1072,10.4654,10.0842,10.2634,144845.0
2022-08-30,10.1531,10.2634,9.5834,9.6937,160043.0
2022-08-31,9.5099,10.0612,9.5099,9.8315,285245.0
2022-09-01,9.6569,9.7305,9.1792,9.4089,169718.0
2022-09-02,9.6177,9.7709,9.4971,9.627,107806.0
2022-09-03,9.6177,9.7709,9.4971,9.627,107806.0
2022-09-04,9.6177,9.7709,9.4971,9.627,107806.0
2022-09-05,9.6177,9.7709,9.4971,9.627,107806.0
2022-09-06,9.7106,9.8127,9.3485,9.4506,165267.0
2022-09-07,9.2835,9.6734,9.0514,9.6363,175456.0
2022-09-08,9.627,9.7275,9.4599,9.4692,98311.0
2022-09-09,9.692,9.8313,9.6642,9.7291,77983.0
2022-09-10,9.692,9.8313,9.6642,9.7291,77983.0
2022-09-11,9.692,9.8313,9.6642,9.7291,77983.0
2022-09-12,9.8684,10.0355,9.7199,9.822,95122.0
2022-09-13,9.5806,9.8638,9.3392,9.3949,91289.0
2022-09-14,9.5156,10.0234,9.5156,9.9241,125634.0
2022-09-15,9.6734,9.7663,9.4506,9.5713,95453.0
2022-09-16,9.4878,9.562,9.2371,9.2557,229691.0
2022-09-17,9.4878,9.562,9.2371,9.2557,229691.0
2022-09-18,9.4878,9.562,9.2371,9.2557,229691.0
2022-09-19,9.135,10.0262,9.135,9.9612,227076.0
2022-09-20,9.7477,9.7477,9.2928,9.3021,140861.0
2022-09-21,9.4228,9.6642,9.3021,9.3207,114923.0
2022-09-22,9.3578,9.5713,9.0793,9.1721,132424.0
2022-09-23,8.8101,8.8194,8.3737,8.4666,192074.0
2022-09-24,8.8101,8.8194,8.3737,8.4666,192074.0
2022-09-25,8.8101,8.8194,8.3737,8.4666,192074.0
2022-09-26,8.2066,8.6244,8.086,8.1509,136082.0
2022-09-27,8.3459,8.6523,8.1881,8.3645,167774.0
2022-09-28,8.448,8.9957,8.3923,8.9215,179335.0
2022-09-29,8.7358,8.7915,8.4294,8.6615,170337.0
2022-09-30,8.578,8.9122,8.4944,8.6894,401905.0
2022-10-01,8.578,8.9122,8.4944,8.6894,401905.0
2022-10-02,8.578,8.9122,8.4944,8.6894,401905.0
2022-10-03,9.0422,9.2,8.9493,9.1628,330819.0
2022-10-04,9.3578,9.5992,9.2371,9.5249,166567.0
2022-10-05,9.5249,9.9241,9.5249,9.8498,131927.0
2022-10-06,9.757,9.9473,9.7477,9.8405,96714.0
2022-10-07,9.9519,10.0262,9.7106,9.7941,146868.0
2022-10-08,9.9519,10.0262,9.7106,9.7941,146868.0
2022-10-09,9.9519,10.0262,9.7106,9.7941,146868.0
2022-10-10,9.6734,9.8962,9.4414,9.4506,82112.0
2022-10-11,9.2742,9.5528,9.1071,9.3671,105738.0
2022-10-12,9.3021,9.4878,9.0329,9.4414,74722.0
2022-10-13,9.3392,9.9891,9.2975,9.9612,130435.0
2022-10-14,9.9334,10.1933,9.7245,10.1376,253231.0
2022-10-15,9.9334,10.1933,9.7245,10.1376,253231.0
2022-10-16,9.9334,10.1933,9.7245,10.1376,253231.0
2022-10-17,10.2397,10.5777,10.2397,10.4904,131538.0
2022-10-18,10.6296,10.8432,10.2136,10.6668,160075.0
2022-10-19,10.7967,11.3538,10.7967,11.0753,178611.0
2022-10-20,11.1774,11.2981,11.0196,11.1495,161118.0
2022-10-21,11.2516,11.5162,11.2145,11.2424,150875.0
2022-10-22,11.2516,11.5162,11.2145,11.2424,150875.0
2022-10-23,11.2516,11.5162,11.2145,11.2424,150875.0
2022-10-24,11.2238,11.5626,11.1217,11.5116,151324.0
2022-10-25,11.3909,11.6555,11.2702,11.5766,217340.0
2022-10-26,11.6973,12.4307,11.6973,12.0407,282904.0
2022-10-27,12.2635,12.3378,11.7065,11.7901,159315.0
2022-10-28,11.8922,12.1893,11.5116,11.9572,254275.0
2022-10-29,11.8922,12.1893,11.5116,11.9572,254275.0
2022-10-30,11.8922,12.1893,11.5116,11.9572,254275.0
2022-10-31,11.8829,12.7556,11.8272,12.6442,196281.0
2022-11-01,12.7556,12.7649,9.8266,10.1376,1275236.0
2022-11-02,10.1191,11.688,10.1191,11.1495,564346.0
2022-11-03,11.0196,11.5858,10.8617,10.9082,215868.0
2022-11-04,11.1774,11.5116,11.1217,11.2981,210730.0
2022-11-05,11.1774,11.5116,11.1217,11.2981,210730.0
2022-11-06,11.1774,11.5116,11.1217,11.2981,210730.0
2022-11-07,11.3352,11.6044,11.3259,11.558,207722.0
2022-11-08,11.6787,11.7994,11.3166,11.4373,348445.0
2022-11-09,11.2795,11.2981,10.762,10.8524,189775.0
2022-11-10,11.1681,11.1867,10.7967,10.9731,162665.0
2022-11-11,11.3166,11.6787,11.1588,11.2516,262177.0
2022-11-12,11.3166,11.6787,11.1588,11.2516,262177.0
2022-11-13,11.3166,11.6787,11.1588,11.2516,262177.0
2022-11-14,11.1124,11.4884,10.7039,10.7318,210958.0
2022-11-15,10.8339,11.1774,10.7503,11.0567,160343.0
2022-11-16,11.001,11.001,10.5275,10.5368,284784.0
2022-11-17,10.3233,10.741,10.2212,10.7132,111262.0
2022-11-18,10.6575,10.8339,10.314,10.6482,142683.0
2022-11-19,10.6575,10.8339,10.314,10.6482,142683.0
2022-11-20,10.6575,10.8339,10.314,10.6482,142683.0
2022-11-21,10.4625,10.4625,9.757,10.2212,142898.0
2022-11-22,10.4068,10.7225,10.3743,10.5275,119499.0
2022-11-23,10.4068,10.444,10.0448,10.2397,104221.0
2022-11-24,10.4068,10.444,10.0448,10.2397,104221.0
2022-11-25,10.2676,10.3233,10.1191,10.1469,31647.0
2022-11-26,10.2676,10.3233,10.1191,10.1469,31647.0
2022-11-27,10.2676,10.3233,10.1191,10.1469,31647.0
2022-11-28,9.9334,10.1655,9.8127,9.9705,142667.0
2022-11-29,10.1748,10.2954,9.9775,10.0541,171585.0
2022-11-30,10.2397,10.2583,9.8684,10.184,177313.0
2022-12-01,10.3047,10.3326,10.1098,10.1283,95578.0
2022-12-02,10.1005,10.3976,10.0541,10.2676,85281.0
2022-12-03,10.1005,10.3976,10.0541,10.2676,85281.0
2022-12-04,10.1005,10.3976,10.0541,10.2676,85281.0
2022-12-05,10.3098,10.366,9.3069,9.4381,174341.0
2022-12-06,9.4381,9.6406,9.26,9.41,185657.0
2022-12-07,9.3725,9.41,8.932,9.082,151231.0
2022-12-08,9.3163,9.4569,8.9133,8.9601,156707.0
2022-12-09,8.932,8.9789,8.6407,8.6883,218349.0
2022-12-10,8.932,8.9789,8.6407,8.6883,218349.0
2022-12-11,8.932,8.9789,8.6407,8.6883,218349.0
2022-12-12,8.6977,9.2226,8.6949,9.0632,179472.0
2022-12-13,9.2975,9.5131,9.1195,9.2788,253239.0
2022-12-14,9.2788,9.4381,9.1101,9.1382,272280.0
2022-12-15,8.9039,9.2975,8.9039,9.2413,179131.0
2022-12-16,8.9414,9.0512,8.7727,8.9226,230504.0
2022-12-17,8.9414,9.0512,8.7727,8.9226,230504.0
2022-12-18,8.9414,9.0512,8.7727,8.9226,230504.0
2022-12-19,9.007,9.2226,8.9039,9.0257,143915.0
2022-12-20,8.9508,9.3163,8.9508,9.2413,208318.0
2022-12-21,9.4569,9.6349,9.3538,9.5693,286360.0
2022-12-22,9.5318,9.5412,8.8851,9.0351,151821.0
2022-12-23,9.1569,9.3772,9.096,9.3631,75891.0
2022-12-24,9.1569,9.3772,9.096,9.3631,75891.0
2022-12-25,9.1569,9.3772,9.096,9.3631,75891.0
2022-12-26,9.1569,9.3772,9.096,9.3631,75891.0
2022-12-27,9.5693,9.6255,9.3913,9.4194,175974.0
2022-12-28,9.3913,9.5505,8.9601,8.9882,238820.0
2022-12-29,8.9789,9.4288,8.9789,9.3069,231560.0
2022-12-30,9.2882,9.4194,9.2038,9.3069,353815.0
2022-12-31,9.2882,9.4194,9.2038,9.3069,353815.0
2023-01-01,9.2882,9.4194,9.2038,9.3069,353815.0
2023-01-02,9.2882,9.4194,9.2038,9.3069,353815.0
2023-01-03,9.3069,9.3913,8.6321,8.6883,189886.0
2023-01-04,8.5852,8.9976,8.5421,8.9508,227862.0
2023-01-05,8.9508,9.1476,8.8289,9.0257,132387.0
2023-01-06,9.1757,9.4475,9.0538,9.0726,138731.0
2023-01-07,9.1757,9.4475,9.0538,9.0726,138731.0
2023-01-08,9.1757,9.4475,9.0538,9.0726,138731.0
2023-01-09,9.2694,9.5318,9.2366,9.3538,120906.0
2023-01-10,9.3257,9.5693,9.082,9.5693,129750.0
2023-01-11,9.6443,9.8037,9.4662,9.6724,143968.0
2023-01-12,9.7755,10.3098,9.7193,10.1504,267234.0
2023-01-13,10.1129,10.1504,9.813,10.0473,100990.0
2023-01-14,10.1129,10.1504,9.813,10.0473,100990.0
2023-01-15,10.1129,10.1504,9.813,10.0473,100990.0
2023-01-16,10.1129,10.1504,9.813,10.0473,100990.0
2023-01-17,10.1129,10.1786,9.888,10.038,117512.0
2023-01-18,10.1223,10.2629,9.5037,9.5318,162239.0
2023-01-19,9.4288,9.7099,9.4194,9.6256,136785.0
2023-01-20,9.7006,9.7099,9.4194,9.5037,169053.0
2023-01-21,9.7006,9.7099,9.4194,9.5037,169053.0
2023-01-22,9.7006,9.7099,9.4194,9.5037,169053.0
2023-01-23,9.6162,9.6631,9.3913,9.5787,130718.0
2023-01-24,9.4475,9.5787,9.4194,9.5131,107806.0
2023-01-25,9.485,9.7849,9.2788,9.7755,121061.0
2023-01-26,9.8505,9.8505,9.4662,9.7193,102520.0
2023-01-27,9.7287,9.7427,9.4006,9.4944,108621.0
2023-01-28,9.7287,9.7427,9.4006,9.4944,108621.0
2023-01-29,9.7287,9.7427,9.4006,9.4944,108621.0
2023-01-30,9.3538,9.5787,9.2975,9.4944,130662.0
2023-01-31,9.5225,9.9489,9.4756,9.9255,553711.0
2023-02-01,9.9255,9.9255,9.5037,9.7849,217510.0
2023-02-02,9.6537,9.6537,9.1757,9.5318,206660.0
2023-02-03,9.5318,9.8505,9.485,9.5225,122435.0
2023-02-04,9.5318,9.8505,9.485,9.5225,122435.0
2023-02-05,9.5318,9.8505,9.485,9.5225,122435.0
2023-02-06,9.5318,9.6162,9.1288,9.5693,330965.0
2023-02-07,9.7006,9.9536,9.5787,9.9442,237305.0
2023-02-08,9.9161,10.0567,9.7568,9.9255,177225.0
2023-02-09,9.9817,10.1411,9.4944,9.5037,177146.0
2023-02-10,9.6724,9.9349,9.5881,9.9349,267448.0
2023-02-11,9.6724,9.9349,9.5881,9.9349,267448.0
2023-02-12,9.6724,9.9349,9.5881,9.9349,267448.0
2023-02-13,9.9067,10.1879,9.7662,10.1036,225079.0
2023-02-14,10.0567,10.1692,9.6537,9.7287,202452.0
2023-02-15,9.56,9.888,9.4944,9.8318,268958.0
2023-02-16,9.8599,10.0333,9.7474,9.7849,145939.0
2023-02-17,9.7474,9.7474,9.1851,9.3538,187247.0
2023-02-18,9.7474,9.7474,9.1851,9.3538,187247.0
2023-02-19,9.7474,9.7474,9.1851,9.3538,187247.0
2023-02-20,9.7474,9.7474,9.1851,9.3538,187247.0
2023-02-21,9.3069,9.485,8.9226,8.932,298389.0
2023-02-22,9.0351,9.1101,8.7258,8.9039,417462.0
2023-02-23,8.6321,8.7071,7.7698,8.2384,592306.0
2023-02-24,8.2384,8.6977,8.2384,8.6227,177950.0
2023-02-25,8.2384,8.6977,8.2384,8.6227,177950.0
2023-02-26,8.2384,8.6977,8.2384,8.6227,177950.0
2023-02-27,8.5852,8.6227,8.3533,8.379,217436.0
2023-02-28,8.4353,8.6133,8.3509,8.3697,164816.0
2023-03-01,8.3978,8.5993,8.3228,8.5852,152730.0
2023-03-02,8.5477,8.9601,8.5102,8.8851,207419.0
2023-03-03,9.2882,9.7099,9.1944,9.485,646737.0
2023-03-04,9.2882,9.7099,9.1944,9.485,646737.0
2023-03-05,9.2882,9.7099,9.1944,9.485,646737.0
2023-03-06,9.41,9.5037,9.3022,9.3538,302382.0
2023-03-07,9.3163,9.4475,9.2694,9.3538,231495.0
2023-03-08,9.3538,9.5225,9.3163,9.3819,307927.0
2023-03-09,9.4756,9.5506,9.007,9.0257,295389.0
2023-03-10,8.9601,9.26,8.8102,8.8383,384940.0
2023-03-11,8.9601,9.26,8.8102,8.8383,384940.0
2023-03-12,8.9601,9.26,8.8102,8.8383,384940.0
2023-03-13,8.5348,8.99,8.3736,8.4684,373811.0
2023-03-14,8.6771,8.9758,8.5917,8.7055,342688.0
2023-03-15,8.2788,8.3926,8.0891,8.2693,554414.0
2023-03-16,7.9658,8.2693,7.6624,8.0986,423052.0
2023-03-17,8.0227,8.0227,7.3968,7.4063,863980.0
2023-03-18,8.0227,8.0227,7.3968,7.4063,863980.0
2023-03-19,8.0227,8.0227,7.3968,7.4063,863980.0
2023-03-20,7.4253,8.0132,7.3969,7.7003,471639.0
2023-03-21,7.9089,8.3546,7.8615,7.871,513024.0
2023-03-22,7.8426,8.0796,7.6244,7.6339,618799.0
2023-03-23,7.7288,8.0038,7.6529,7.7667,453621.0
2023-03-24,7.6339,7.8426,7.5865,7.7382,342304.0
2023-03-25,7.6339,7.8426,7.5865,7.7382,342304.0
2023-03-26,7.6339,7.8426,7.5865,7.7382,342304.0
2023-03-27,7.852,8.0654,7.7762,8.0038,552490.0
2023-03-28,7.9753,8.1792,7.9753,8.0796,293706.0
2023-03-29,8.1555,8.1555,7.9374,8.0417,390990.0
2023-03-30,8.2693,8.3896,7.9658,7.9753,364464.0
2023-03-31,8.0417,8.1081,7.8141,8.0986,406771.0
2023-04-01,8.0417,8.1081,7.8141,8.0986,406771.0
2023-04-02,8.0417,8.1081,7.8141,8.0986,406771.0
2023-04-03,8.7719,8.8193,8.3167,8.4115,420753.0
2023-04-04,8.4495,8.4495,8.0512,8.2029,204512.0
2023-04-05,8.1555,8.2219,7.9848,8.0607,156658.0
2023-04-06,8.0512,8.2219,7.9753,7.9848,120761.0
2023-04-07,8.0512,8.2219,7.9753,7.9848,120761.0
2023-04-08,8.0512,8.2219,7.9753,7.9848,120761.0
2023-04-09,8.0512,8.2219,7.9753,7.9848,120761.0
2023-04-10,7.9564,8.1555,7.9564,8.0227,164496.0
2023-04-11,8.0607,8.2124,7.9658,7.9943,225048.0
2023-04-12,8.0417,8.0417,7.852,7.8805,132966.0
2023-04-13,7.871,7.9469,7.8236,7.8995,141660.0
2023-04-14,7.9658,7.9706,7.7714,7.8141,142603.0
2023-04-15,7.9658,7.9706,7.7714,7.8141,142603.0
2023-04-16,7.9658,7.9706,7.7714,7.8141,142603.0
2023-04-17,7.8141,7.8615,7.7098,7.7667,209437.0
2023-04-18,7.7288,7.7667,7.5059,7.615,204599.0
2023-04-19,7.5581,7.7288,7.4632,7.596,242978.0
2023-04-20,7.4727,7.6244,7.2736,7.3399,315320.0
2023-04-21,7.3968,7.5675,7.302,7.3399,188119.0
2023-04-22,7.3968,7.5675,7.302,7.3399,188119.0
2023-04-23,7.3968,7.5675,7.302,7.3399,188119.0
2023-04-24,7.3115,7.7951,7.3115,7.7382,185698.0
2023-04-25,7.615,7.615,7.2546,7.3115,191428.0
2023-04-26,7.2641,7.321,7.027,7.0744,177004.0
2023-04-27,7.1029,7.1835,6.9511,7.0649,172613.0
2023-04-28,6.9796,7.321,6.9606,7.283,211936.0
2023-04-29,6.9796,7.321,6.9606,7.283,211936.0
2023-04-30,6.9796,7.321,6.9606,7.283,211936.0
2023-05-01,7.1882,7.6481,7.1408,7.5581,454742.0
2023-05-02,7.3874,7.3968,6.7804,6.8563,628549.0
2023-05-03,6.8373,6.9891,6.7899,6.9037,337682.0
2023-05-04,6.8468,7.1313,6.8279,7.0649,554463.0
2023-05-05,7.2167,7.3968,7.2167,7.2641,321556.0
2023-05-06,7.2167,7.3968,7.2167,7.2641,321556.0
2023-05-07,7.2167,7.3968,7.2167,7.2641,321556.0
2023-05-08,7.3589,7.4348,7.2167,7.2451,320180.0
2023-05-09,7.1882,7.4206,7.174,7.2546,278259.0
2023-05-10,7.3589,7.4917,7.283,7.4253,349292.0
2023-05-11,7.321,7.3968,7.193,7.1977,263474.0
2023-05-12,7.2072,7.4253,7.2072,7.2451,250083.0
2023-05-13,7.2072,7.4253,7.2072,7.2451,250083.0
2023-05-14,7.2072,7.4253,7.2072,7.2451,250083.0
2023-05-15,7.2641,7.4537,7.2641,7.302,322957.0
2023-05-16,7.2925,7.4149,7.1693,7.2072,214903.0
2023-05-17,7.2641,7.5012,7.2072,7.4822,293273.0
2023-05-18,7.3589,7.5201,7.2451,7.4917,351774.0
2023-05-19,7.6055,7.7193,7.5012,7.5296,237176.0
2023-05-20,7.6055,7.7193,7.5012,7.5296,237176.0
2023-05-21,7.6055,7.7193,7.5012,7.5296,237176.0
2023-05-22,7.5012,7.7667,7.5012,7.6624,340439.0
2023-05-23,7.7193,7.9564,7.6719,7.871,243656.0
2023-05-24,7.89,7.9943,7.8094,7.8236,200486.0
2023-05-25,7.6813,7.7951,7.5012,7.5865,185274.0
2023-05-26,7.6434,7.6434,7.4443,7.5201,184409.0
2023-05-27,7.6434,7.6434,7.4443,7.5201,184409.0
2023-05-28,7.6434,7.6434,7.4443,7.5201,184409.0
2023-05-29,7.6434,7.6434,7.4443,7.5201,184409.0
2023-05-30,7.4348,7.5012,7.2072,7.2736,166924.0
2023-05-31,7.1313,7.2261,6.9227,6.9511,199232.0
2023-06-01,6.9701,7.1693,6.9037,7.0934,532989.0
2023-06-02,7.2925,7.7809,7.2167,7.7288,338825.0
2023-06-03,7.2925,7.7809,7.2167,7.7288,338825.0
2023-06-04,7.2925,7.7809,7.2167,7.7288,338825.0
2023-06-05,7.7768,7.8249,7.5269,7.6807,224636.0
2023-06-06,7.5365,7.9018,7.5365,7.8345,210268.0
2023-06-07,7.9114,8.3344,7.9114,8.2479,232371.0
2023-06-08,8.1709,8.2575,8.046,8.2382,193586.0
2023-06-09,8.1517,8.2479,8.0171,8.0364,135378.0
2023-06-10,8.1517,8.2479,8.0171,8.0364,135378.0
2023-06-11,8.1517,8.2479,8.0171,8.0364,135378.0
2023-06-12,7.8826,8.0556,7.8057,7.9018,179709.0
2023-06-13,7.9402,8.3273,7.9402,8.1517,231472.0
2023-06-14,8.219,8.3248,7.9595,7.9883,238291.0
2023-06-15,7.9883,8.2094,7.9883,8.1709,247860.0
2023-06-16,8.2382,8.2575,7.8729,7.9595,288879.0
2023-06-17,8.2382,8.2575,7.8729,7.9595,288879.0
2023-06-18,8.2382,8.2575,7.8729,7.9595,288879.0
2023-06-19,8.2382,8.2575,7.8729,7.9595,288879.0
2023-06-20,7.8441,7.9883,7.6615,7.8633,129796.0
2023-06-21,7.8153,7.9499,7.748,7.748,170411.0
2023-06-22,7.6422,7.9162,7.5173,7.8345,286137.0
2023-06-23,7.6711,7.7143,7.5461,7.575,1262641.0
2023-06-24,7.6711,7.7143,7.5461,7.575,1262641.0
2023-06-25,7.6711,7.7143,7.5461,7.575,1262641.0
2023-06-26,7.5461,7.8537,7.5461,7.7384,167111.0
2023-06-27,7.6999,7.8489,7.6903,7.8249,188211.0
2023-06-28,7.8249,7.8249,7.6567,7.7288,125361.0
2023-06-29,7.8249,8.0268,7.7926,8.0171,116699.0
2023-06-30,8.0844,8.1229,7.9595,8.0075,127803.0
2023-07-01,8.0844,8.1229,7.9595,8.0075,127803.0
2023-07-02,8.0844,8.1229,7.9595,8.0075,127803.0
2023-07-03,8.0556,8.1613,8.0178,8.1133,51315.0
2023-07-04,8.0556,8.1613,8.0178,8.1133,51315.0
2023-07-05,8.1325,8.1325,7.9306,7.9499,144537.0
2023-07-06,7.8826,7.9499,7.623,7.8537,158557.0
2023-07-07,7.8729,8.4978,7.8729,8.4593,273309.0
2023-07-08,7.8729,8.4978,7.8729,8.4593,273309.0
2023-07-09,7.8729,8.4978,7.8729,8.4593,273309.0
2023-07-10,8.4978,8.5843,8.4113,8.4786,151078.0
2023-07-11,8.5555,8.6468,8.4593,8.5843,87172.0
2023-07-12,8.7766,8.7766,8.6035,8.6997,128018.0
2023-07-13,8.7381,8.8727,8.6516,8.815,123227.0
2023-07-14,8.8631,8.9113,8.6804,8.7862,102852.0
2023-07-15,8.8631,8.9113,8.6804,8.7862,102852.0
2023-07-16,8.8631,8.9113,8.6804,8.7862,102852.0
2023-07-17,8.7477,8.9592,8.7477,8.8631,118374.0
2023-07-18,8.94,9.1322,8.8535,9.0169,123025.0
2023-07-19,9.0842,9.259,9.0649,9.1515,108455.0
2023-07-20,9.2668,9.2775,9.1034,9.1515,134375.0
2023-07-21,9.1995,9.2908,9.0842,9.1322,140212.0
2023-07-22,9.1995,9.2908,9.0842,9.1322,140212.0
2023-07-23,9.1995,9.2908,9.0842,9.1322,140212.0
2023-07-24,9.1803,9.3726,9.1659,9.2476,146996.0
2023-07-25,9.2668,9.278,9.1322,9.2284,122863.0
2023-07-26,9.1899,9.3822,9.113,9.1226,244795.0
2023-07-27,9.1034,9.2957,8.8246,8.8342,286681.0
2023-07-28,8.94,10.7472,8.94,9.9205,858067.0
2023-07-29,8.94,10.7472,8.94,9.9205,858067.0
2023-07-30,8.94,10.7472,8.94,9.9205,858067.0
2023-07-31,10.2089,10.5742,10.0647,10.5069,422278.0
2023-08-01,10.3435,10.4156,9.9493,10.2473,275041.0
2023-08-02,10.1512,10.2666,9.9878,10.2377,161420.0
2023-08-03,10.2666,10.5934,10.1512,10.478,269699.0
2023-08-04,10.5261,10.7376,10.454,10.5646,241233.0
2023-08-05,10.5261,10.7376,10.454,10.5646,241233.0
2023-08-06,10.5261,10.7376,10.454,10.5646,241233.0
2023-08-07,10.6222,10.6991,10.4108,10.5069,134697.0
2023-08-08,10.2858,10.3723,10.0936,10.3531,607315.0
2023-08-09,10.4492,10.6799,10.2569,10.5742,1265478.0
2023-08-10,10.5838,10.8241,10.5694,10.6703,334574.0
2023-08-11,10.7184,10.8433,10.4588,10.5165,205255.0
2023-08-12,10.7184,10.8433,10.4588,10.5165,205255.0
2023-08-13,10.7184,10.8433,10.4588,10.5165,205255.0
2023-08-14,10.4492,10.8866,10.3923,10.8241,266668.0
2023-08-15,10.8049,10.8145,10.4396,10.4684,150791.0
2023-08-16,10.6799,10.8626,10.3819,10.3915,141070.0
2023-08-17,10.5838,10.6222,10.305,10.4492,195824.0
2023-08-18,10.3435,10.6415,10.2954,10.5838,255038.0
2023-08-19,10.3435,10.6415,10.2954,10.5838,255038.0
2023-08-20,10.3435,10.6415,10.2954,10.5838,255038.0
2023-08-21,10.6511,10.7184,10.3819,10.3915,132996.0
2023-08-22,10.4011,10.454,10.1752,10.1897,137109.0
2023-08-23,10.0455,10.1993,9.8917,10.1031,124487.0
2023-08-24,10.0455,10.18,9.9878,10.0166,103805.0
2023-08-25,10.0743,10.0743,9.8148,9.8628,100817.0
2023-08-26,10.0743,10.0743,9.8148,9.8628,100817.0
2023-08-27,10.0743,10.0743,9.8148,9.8628,100817.0
2023-08-28,9.9301,10.1704,9.9205,10.0166,153076.0
2023-08-29,10.0647,10.0647,9.9013,9.9109,95019.0
2023-08-30,9.9974,10.0935,9.9493,9.9974,297969.0
2023-08-31,10.0166,10.1224,9.9493,10.1128,232460.0
2023-09-01,10.2196,10.4722,10.103,10.3362,161448.0
2023-09-02,10.2196,10.4722,10.103,10.3362,161448.0
2023-09-03,10.2196,10.4722,10.103,10.3362,161448.0
2023-09-04,10.2196,10.4722,10.103,10.3362,161448.0
2023-09-05,10.4333,10.5402,10.2682,10.3556,129757.0
2023-09-06,10.2682,10.4649,10.0545,10.0836,127693.0
2023-09-07,10.103,10.2002,9.9573,10.0059,210837.0
2023-09-08,10.0836,10.3265,10.0447,10.171,176095.0
2023-09-09,10.0836,10.3265,10.0447,10.171,176095.0
2023-09-10,10.0836,10.3265,10.0447,10.171,176095.0
2023-09-11,10.1905,10.4528,10.1905,10.239,119952.0
2023-09-12,10.3168,10.5985,10.2002,10.5888,211648.0
2023-09-13,10.579,10.579,10.3556,10.4042,127623.0
2023-09-14,10.5305,10.6568,10.443,10.6373,90174.0
2023-09-15,10.5985,10.6179,10.3556,10.5013,387744.0
2023-09-16,10.5985,10.6179,10.3556,10.5013,387744.0
2023-09-17,10.5985,10.6179,10.3556,10.5013,387744.0
2023-09-18,10.6859,10.6859,10.2507,10.2876,137587.0
2023-09-19,10.3848,10.3993,10.0739,10.0933,124491.0
2023-09-20,10.035,10.3022,10.035,10.0836,121828.0
2023-09-21,10.1613,10.1613,9.7436,9.763,241867.0
2023-09-22,9.8602,10.0059,9.7436,9.7436,140312.0
2023-09-23,9.8602,10.0059,9.7436,9.7436,140312.0
2023-09-24,9.8602,10.0059,9.7436,9.7436,140312.0
2023-09-25,9.763,10.103,9.763,10.0739,109117.0
2023-09-26,9.9767,10.2779,9.8407,10.1225,323365.0
2023-09-27,10.2002,10.7248,10.2002,10.647,171648.0
2023-09-28,10.647,10.8112,10.3848,10.443,179117.0
2023-09-29,10.5402,10.6082,10.2779,10.3556,185507.0
2023-09-30,10.5402,10.6082,10.2779,10.3556,185507.0
2023-10-01,10.5402,10.6082,10.2779,10.3556,185507.0
2023-10-02,10.3265,10.3848,9.9476,10.0156,156414.0
2023-10-03,9.967,9.9865,9.8116,9.9185,152638.0
2023-10-04,9.7727,9.8262,9.4134,9.491,170817.0
2023-10-05,9.4036,9.6367,9.4036,9.6173,161116.0
2023-10-06,9.5882,9.7096,9.3939,9.6562,143213.0
2023-10-07,9.5882,9.7096,9.3939,9.6562,143213.0
2023-10-08,9.5882,9.7096,9.3939,9.6562,143213.0
2023-10-09,9.899,10.1905,9.899,10.1322,108244.0
2023-10-10,10.171,10.2196,10.0642,10.103,107328.0
2023-10-11,9.9962,10.1613,9.9526,10.1225,76489.0
2023-10-12,10.2002,10.2374,9.8505,9.899,216222.0
2023-10-13,10.0836,10.1225,9.9573,9.9573,193990.0
2023-10-14,10.0836,10.1225,9.9573,9.9573,193990.0
2023-10-15,10.0836,10.1225,9.9573,9.9573,193990.0
2023-10-16,10.0253,10.1322,9.8718,9.9087,138894.0
2023-10-17,9.8893,10.1613,9.8893,10.035,236137.0
2023-10-18,10.0545,10.1807,9.9892,10.103,125926.0
2023-10-19,9.9962,10.1904,9.9185,10.0447,107256.0
2023-10-20,10.0642,10.0642,9.7436,9.8407,131764.0
2023-10-21,10.0642,10.0642,9.7436,9.8407,131764.0
2023-10-22,10.0642,10.0642,9.7436,9.8407,131764.0
2023-10-23,9.7145,9.7242,9.5882,9.6853,111762.0
2023-10-24,9.7339,9.7436,9.5736,9.627,112201.0
2023-10-25,9.5785,9.6076,9.3453,9.5202,127405.0
2023-10-26,9.4425,9.4425,9.151,9.3259,106498.0
