,MKC/V US Equity,MKC/V US Equity,MKC/V US Equity,MKC/V US Equity,MKC/V US Equity
2023-08-31,80.8094,80.8094,80.8094,80.8094,606.0
2023-09-01,80.8094,80.8094,80.8094,80.8094,400.0
2023-09-02,80.8094,80.8094,80.8094,80.8094,400.0
2023-09-03,80.8094,80.8094,80.8094,80.8094,400.0
2023-09-04,80.8094,80.8094,80.8094,80.8094,400.0
2023-09-05,78.4809,78.4809,78.2549,78.2549,1219.0
2023-09-06,77.8914,83.564,77.8914,78.1567,916.0
2023-09-07,78.9415,79.1097,78.9415,79.1097,650.0
2023-09-08,78.9415,79.1097,78.9415,79.1097,35.0
2023-09-09,78.9415,79.1097,78.9415,79.1097,35.0
2023-09-10,78.9415,79.1097,78.9415,79.1097,35.0
2023-09-11,79.1503,80.9076,79.1503,80.9076,1745.0
2023-09-12,79.6697,79.984,79.0851,79.5813,1210.0
2023-09-13,77.8051,77.8051,77.8051,77.8051,188.0
2023-09-14,77.8051,77.8051,77.8051,77.8051,88.0
2023-09-15,77.6163,77.6163,77.6163,77.6163,175.0
2023-09-16,77.6163,77.6163,77.6163,77.6163,175.0
2023-09-17,77.6163,77.6163,77.6163,77.6163,175.0
2023-09-18,77.184,79.0679,77.1447,79.0679,2753.0
2023-09-19,77.184,79.0679,77.1447,79.0679,97.0
2023-09-20,80.495,80.495,77.4064,77.4064,1267.0
2023-09-21,77.4395,77.5868,77.4395,77.4395,502.0
2023-09-22,77.4395,77.5868,77.4395,77.4395,199.0
2023-09-23,77.4395,77.5868,77.4395,77.4395,199.0
2023-09-24,77.4395,77.5868,77.4395,77.4395,199.0
2023-09-25,75.4976,75.4976,75.4976,75.4976,399.0
2023-09-26,75.1601,75.1601,75.1601,75.1601,156.0
2023-09-27,72.9004,72.9004,72.9004,72.9004,189.0
2023-09-28,75.057,75.057,75.057,75.057,319.0
2023-09-29,77.4984,77.4984,77.4984,77.4984,258.0
2023-09-30,77.4984,77.4984,77.4984,77.4984,258.0
2023-10-01,77.4984,77.4984,77.4984,77.4984,258.0
2023-10-02,73.0969,79.483,73.0969,79.483,830.0
2023-10-03,70.2477,70.2477,65.8363,69.167,1658.0
2023-10-04,68.0567,68.0567,66.1212,67.2904,1646.0
2023-10-05,66.809,67.0939,65.1879,65.1879,2811.0
2023-10-06,66.0181,66.0181,63.1817,63.1817,1816.0
2023-10-07,66.0181,66.0181,63.1817,63.1817,1816.0
2023-10-08,66.0181,66.0181,63.1817,63.1817,1816.0
2023-10-09,64.7135,64.7135,61.9467,64.2292,1494.0
2023-10-10,65.0891,65.1088,64.6147,64.6147,690.0
2023-10-11,62.8852,62.8852,61.0371,61.0371,1122.0
2023-10-12,59.2977,59.2977,58.428,58.428,1964.0
2023-10-13,59.2384,61.2742,58.8287,59.2977,4468.0
2023-10-14,59.2384,61.2742,58.8287,59.2977,4468.0
2023-10-15,59.2384,61.2742,58.8287,59.2977,4468.0
2023-10-16,60.0488,63.4485,59.9993,63.4485,2090.0
2023-10-17,62.5709,62.5709,62.5709,62.5709,556.0
2023-10-18,62.5709,62.5709,62.5709,62.5709,156.0
2023-10-19,60.6022,62.9049,60.6022,60.6319,1220.0
2023-10-20,61.6696,64.3775,59.3965,61.9463,2047.0
2023-10-21,61.6696,64.3775,59.3965,61.9463,2047.0
2023-10-22,61.6696,64.3775,59.3965,61.9463,2047.0
2023-10-23,62.2625,64.8875,59.2977,60.5818,4386.0
2023-10-24,61.2644,64.1897,59.8116,62.2625,14150.0
2023-10-25,61.0865,64.254,61.0865,64.052,3496.0
2023-10-26,62.9346,64.2885,62.9346,64.2391,1019.0
2023-10-27,62.9346,64.2885,62.9346,64.2391,10.0
2023-10-28,62.9346,64.2885,62.9346,64.2391,10.0
2023-10-29,62.9346,64.2885,62.9346,64.2391,10.0
2023-10-30,63.6066,64.0347,63.6066,64.0347,903.0
2023-10-31,63.4979,63.4979,63.4979,63.4979,240.0
2023-11-01,64.5455,64.5455,64.5455,64.5455,216.0
2023-11-02,63.4584,63.745,63.4584,63.745,4507.0
2023-11-03,63.4584,63.745,63.4584,63.745,147.0
2023-11-04,63.4584,63.745,63.4584,63.745,147.0
2023-11-05,63.4584,63.745,63.4584,63.745,147.0
2023-11-06,65.2274,65.7216,65.2274,65.7216,504.0
2023-11-07,65.5846,65.5846,65.5846,65.5846,261.0
2023-11-08,63.0828,63.745,63.0828,63.745,1268.0
2023-11-09,63.0828,63.745,63.0828,63.745,127.0
2023-11-10,64.7333,64.7333,64.7333,64.7333,163.0
2023-11-11,64.7333,64.7333,64.7333,64.7333,163.0
2023-11-12,64.7333,64.7333,64.7333,64.7333,163.0
2023-11-13,66.0044,66.0044,63.666,63.8438,28778.0
2023-11-14,65.1385,65.1385,64.3973,64.3973,339.0
2023-11-15,64.9902,65.0621,64.9902,65.0621,597.0
2023-11-16,65.9489,66.2157,65.1681,65.1681,703.0
2023-11-17,66.5122,66.5122,66.5122,66.5122,456.0
2023-11-18,66.5122,66.5122,66.5122,66.5122,456.0
2023-11-19,66.5122,66.5122,66.5122,66.5122,456.0
2023-11-20,66.6703,66.6703,63.7055,64.5356,7729.0
2023-11-21,66.6703,66.6703,63.7055,64.5356,135.0
2023-11-22,66.9668,66.9668,66.9668,66.9668,124.0
2023-11-23,66.9668,66.9668,66.9668,66.9668,124.0
2023-11-24,66.9668,66.9668,66.9668,66.9668,78.0
2023-11-25,66.9668,66.9668,66.9668,66.9668,78.0
2023-11-26,66.9668,66.9668,66.9668,66.9668,78.0
2023-11-27,64.9408,64.9408,63.8735,64.9309,1502.0
2023-11-28,64.0415,65.178,64.0415,64.9804,872.0
2023-11-29,64.7333,65.1187,64.7333,65.1187,4652.0
2023-11-30,62.9543,63.7351,62.7567,63.7351,4107.0
2023-12-01,64.6147,64.6147,64.6147,64.6147,328.0
2023-12-02,64.6147,64.6147,64.6147,64.6147,328.0
2023-12-03,64.6147,64.6147,64.6147,64.6147,328.0
2023-12-04,65.4251,65.4251,65.4251,65.4251,812.0
2023-12-05,65.7216,65.7216,65.7216,65.7216,223.0
2023-12-06,64.7333,67.0064,64.7333,66.9807,1472.0
2023-12-07,68.1627,68.1627,68.133,68.133,699.0
2023-12-08,66.8581,67.194,65.7512,65.7512,2098.0
2023-12-09,66.8581,67.194,65.7512,65.7512,2098.0
2023-12-10,66.8581,67.194,65.7512,65.7512,2098.0
2023-12-11,66.8581,67.194,65.7512,65.7512,137.0
2023-12-12,65.9785,66.7099,65.9785,66.7099,644.0
2023-12-13,66.9569,67.9157,66.9569,67.9157,811.0
2023-12-14,68.7062,69.1806,68.7062,69.1806,878.0
2023-12-15,69.0818,69.0818,69.0818,69.0818,208.0
2023-12-16,69.0818,69.0818,69.0818,69.0818,208.0
2023-12-17,69.0818,69.0818,69.0818,69.0818,208.0
2023-12-18,69.0818,69.0818,69.0818,69.0818,141.0
2023-12-19,66.5122,66.5122,66.5122,66.5122,1882.0
2023-12-20,65.7216,66.2158,65.7216,66.2158,545.0
2023-12-21,66.8976,66.8976,66.3689,66.8976,2167.0
2023-12-22,66.364,69.0818,66.364,66.8482,842.0
2023-12-23,66.364,69.0818,66.364,66.8482,842.0
2023-12-24,66.364,69.0818,66.364,66.8482,842.0
2023-12-25,66.364,69.0818,66.364,66.8482,842.0
2023-12-26,66.4035,67.204,66.4035,67.204,692.0
2023-12-27,66.364,66.364,66.364,66.364,329.0
2023-12-28,67.882,67.882,67.1497,67.1497,1677.0
2023-12-29,67.6271,67.6271,67.6271,67.6271,226.0
2023-12-30,67.6271,67.6271,67.6271,67.6271,226.0
2023-12-31,67.6271,67.6271,67.6271,67.6271,226.0
2024-01-01,67.6271,67.6271,67.6271,67.6271,226.0
2024-01-02,67.3684,69.5166,67.3684,68.6215,1884.0
2024-01-03,68.6215,68.8374,68.6215,68.8374,1145.0
2024-01-04,69.6061,69.6161,68.4724,68.4724,1446.0
2024-01-05,69.1188,69.1188,69.1188,69.1188,480.0
2024-01-06,69.1188,69.1188,69.1188,69.1188,480.0
2024-01-07,69.1188,69.1188,69.1188,69.1188,480.0
2024-01-08,69.1188,69.1188,67.7364,67.7364,1499.0
2024-01-09,66.5828,68.4781,66.5828,68.4781,412.0
2024-01-10,65.6479,65.6479,65.6479,65.6479,403.0
2024-01-11,66.4038,66.4038,66.4038,66.4038,178.0
2024-01-12,65.1507,65.1507,65.1507,65.1507,198.0
2024-01-13,65.1507,65.1507,65.1507,65.1507,198.0
2024-01-14,65.1507,65.1507,65.1507,65.1507,198.0
2024-01-15,65.1507,65.1507,65.1507,65.1507,198.0
2024-01-16,65.1208,65.2402,64.4056,64.4056,1418.0
2024-01-17,64.1761,64.6435,63.1219,64.5588,4369.0
2024-01-18,63.6689,63.8081,63.0338,63.0338,1172.0
2024-01-19,64.0766,64.6435,63.5644,64.6435,2919.0
2024-01-20,64.0766,64.6435,63.5644,64.6435,2919.0
2024-01-21,64.0766,64.6435,63.5644,64.6435,2919.0
2024-01-22,64.9418,64.9418,64.9418,64.9418,1108.0
2024-01-23,65.0413,65.8618,65.0413,65.0413,1766.0
2024-01-24,65.638,65.638,64.9219,64.9219,1549.0
2024-01-25,64.912,68.6016,64.912,68.6016,59001.0
2024-01-26,69.0193,69.0193,67.2342,67.2342,495.0
2024-01-27,69.0193,69.0193,67.2342,67.2342,495.0
2024-01-28,69.0193,69.0193,67.2342,67.2342,495.0
2024-01-29,67.8657,68.2698,67.6121,67.8856,819.0
2024-01-30,67.1795,67.1795,67.1795,67.1795,700.0
2024-01-31,67.7663,67.7663,67.627,67.627,578.0
2024-02-01,67.1298,67.1298,67.1298,67.1298,362.0
2024-02-02,67.1298,67.1298,67.1298,67.1298,97.0
2024-02-03,67.1298,67.1298,67.1298,67.1298,97.0
2024-02-04,67.1298,67.1298,67.1298,67.1298,97.0
2024-02-05,66.1352,67.0601,65.3197,67.0601,1652.0
2024-02-06,69.079,69.079,66.2705,66.2705,2683.0
2024-02-07,65.9065,65.9065,65.6079,65.6079,538.0
2024-02-08,65.3148,65.3148,65.3148,65.3148,278.0
2024-02-09,64.6435,67.5773,64.6236,67.5773,1353.0
2024-02-10,64.6435,67.5773,64.6236,67.5773,1353.0
2024-02-11,64.6435,67.5773,64.6236,67.5773,1353.0
2024-02-12,66.4336,66.4336,65.2999,65.638,641.0
2024-02-13,64.5241,64.5241,63.649,64.3347,793.0
2024-02-14,64.0529,64.8822,63.7235,64.8822,7377.0
2024-02-15,64.6435,64.6634,64.6435,64.6634,905.0
2024-02-16,64.2258,65.1407,64.2258,65.1407,617.0
2024-02-17,64.2258,65.1407,64.2258,65.1407,617.0
2024-02-18,64.2258,65.1407,64.2258,65.1407,617.0
2024-02-19,64.2258,65.1407,64.2258,65.1407,617.0
2024-02-20,67.627,67.627,66.8812,66.8812,1189.0
2024-02-21,67.627,67.627,66.8812,66.8812,276.0
2024-02-22,65.8735,67.4182,65.8735,67.4182,794.0
2024-02-23,67.627,67.627,67.627,67.627,540.0
2024-02-24,67.627,67.627,67.627,67.627,540.0
2024-02-25,67.627,67.627,67.627,67.627,540.0
2024-02-26,67.627,67.627,66.717,67.2242,643.0
2024-02-27,67.627,67.627,67.627,67.627,451.0
2024-02-28,67.627,67.627,67.627,67.627,551.0
2024-02-29,67.2789,67.2789,67.2789,67.2789,1269.0
2024-03-01,67.637,68.0527,67.5276,67.8756,19776.0
2024-03-02,67.637,68.0527,67.5276,67.8756,19776.0
2024-03-03,67.637,68.0527,67.5276,67.8756,19776.0
2024-03-04,66.6425,68.4425,66.6425,68.4425,1110.0
2024-03-05,67.1298,68.6215,67.1298,67.995,1795.0
2024-03-06,68.6116,68.9099,66.7519,67.4679,2463.0
2024-03-07,68.0845,68.0845,67.2492,67.2492,290.0
2024-03-08,67.1298,67.3784,67.1298,67.3784,355.0
2024-03-09,67.1298,67.3784,67.1298,67.3784,355.0
2024-03-10,67.1298,67.3784,67.1298,67.3784,355.0
2024-03-11,67.1695,69.5166,67.1695,69.5166,2158.0
2024-03-12,69.6161,69.815,68.174,68.7749,1078.0
2024-03-13,67.627,69.805,67.627,68.3332,1938.0
2024-03-14,67.4281,67.627,67.1298,67.1298,2059.0
2024-03-15,66.8911,66.8911,66.6226,66.6226,230.0
2024-03-16,66.8911,66.8911,66.6226,66.6226,230.0
2024-03-17,66.8911,66.8911,66.6226,66.6226,230.0
2024-03-18,66.9309,68.3232,66.9309,68.3232,1275.0
2024-03-19,67.0502,68.9199,67.0502,68.9199,2364.0
2024-03-20,69.2182,69.815,68.4724,68.4724,4905.0
2024-03-21,67.806,68.7508,67.806,68.3331,998.0
2024-03-22,69.1088,69.6161,69.1088,69.5763,2584.0
2024-03-23,69.1088,69.6161,69.1088,69.5763,2584.0
2024-03-24,69.1088,69.6161,69.1088,69.5763,2584.0
2024-03-25,69.815,70.0735,69.815,70.0735,704.0
2024-03-26,72.1023,77.8704,72.1023,76.9257,6939.0
2024-03-27,74.0317,74.0317,74.0317,74.0317,566.0
2024-03-28,75.6826,77.0749,75.6826,76.9954,2934.0
2024-03-29,75.6826,77.0749,75.6826,76.9954,2934.0
2024-03-30,75.6826,77.0749,75.6826,76.9954,2934.0
2024-03-31,75.6826,77.0749,75.6826,76.9954,2934.0
2024-04-01,75.6826,77.0749,75.6826,76.9954,67.0
2024-04-02,75.8417,77.9998,75.8417,77.9998,3302.0
2024-04-03,75.8517,76.8561,74.9765,76.8561,1047.0
2024-04-04,75.2828,76.155,75.2828,76.155,1051.0
2024-04-05,76.0,76.35,74.78,76.35,1063.0
2024-04-06,76.0,76.35,74.78,76.35,1063.0
2024-04-07,76.0,76.35,74.78,76.35,1063.0
2024-04-08,76.5,76.5,75.12,75.3,3097.0
