,CNS US Equity,CNS US Equity,CNS US Equity,CNS US Equity,CNS US Equity
2022-08-14,72.2461,73.0908,71.7299,72.8843,87456.0
2022-08-15,72.3212,73.4099,72.1147,73.0908,90333.0
2022-08-16,72.7435,72.8843,72.2367,72.3118,66246.0
2022-08-17,71.2607,71.9833,70.7304,71.7956,68865.0
2022-08-18,71.6173,72.0584,71.3216,71.8332,79797.0
2022-08-19,71.2138,71.8613,71.0824,71.7206,94688.0
2022-08-20,71.2138,71.8613,71.0824,71.7206,94688.0
2022-08-21,71.2138,71.8613,71.0824,71.7206,94688.0
2022-08-22,70.707,70.7164,69.745,70.2471,79232.0
2022-08-23,70.0876,70.8759,69.8154,70.5943,103376.0
2022-08-24,70.7633,71.317,70.5756,71.1387,55394.0
2022-08-25,71.3452,72.6684,71.3452,71.9552,44372.0
2022-08-26,71.9646,72.1429,69.1631,69.1772,71335.0
2022-08-27,71.9646,72.1429,69.1631,69.1772,71335.0
2022-08-28,71.9646,72.1429,69.1631,69.1772,71335.0
2022-08-29,68.6986,69.135,68.2481,68.3044,69697.0
2022-08-30,68.3701,68.3701,67.441,67.5067,59119.0
2022-08-31,67.9853,68.2856,66.9905,66.9905,78536.0
2022-09-01,66.6057,67.4034,66.1364,67.1031,73315.0
2022-09-02,67.7976,68.5672,66.0989,66.4837,57172.0
2022-09-03,67.7976,68.5672,66.0989,66.4837,57172.0
2022-09-04,67.7976,68.5672,66.0989,66.4837,57172.0
2022-09-05,67.7976,68.5672,66.0989,66.4837,57172.0
2022-09-06,66.4837,67.272,65.991,66.9999,61219.0
2022-09-07,66.9248,68.234,66.8216,68.1824,51537.0
2022-09-08,67.6568,69.562,67.6568,69.3555,71438.0
2022-09-09,69.5808,70.7633,69.5808,70.0594,64059.0
2022-09-10,69.5808,70.7633,69.5808,70.0594,64059.0
2022-09-11,69.5808,70.7633,69.5808,70.0594,64059.0
2022-09-12,70.7727,72.1804,70.6694,71.3545,86390.0
2022-09-13,69.6558,69.9843,67.9853,68.4076,70705.0
2022-09-14,68.0792,68.5953,66.5869,67.3659,61316.0
2022-09-15,67.4128,68.3466,66.5775,66.9248,54616.0
2022-09-16,66.3054,68.4921,65.8174,68.1449,250235.0
2022-09-17,66.3054,68.4921,65.8174,68.1449,250235.0
2022-09-18,66.3054,68.4921,65.8174,68.1449,250235.0
2022-09-19,67.3847,69.3274,67.3847,68.8206,89751.0
2022-09-20,68.051,68.0979,66.6967,67.1782,76185.0
2022-09-21,67.7788,68.9707,66.5494,66.5775,129218.0
2022-09-22,66.6432,66.6432,65.4373,65.7986,87620.0
2022-09-23,65.0853,65.517,62.9268,64.4002,116254.0
2022-09-24,65.0853,65.517,62.9268,64.4002,116254.0
2022-09-25,65.0853,65.517,62.9268,64.4002,116254.0
2022-09-26,64.3721,64.8507,62.9831,63.3022,139876.0
2022-09-27,63.809,64.5785,61.4721,61.5753,135058.0
2022-09-28,62.1947,63.0582,61.7349,62.3824,129881.0
2022-09-29,61.7161,61.7161,59.6625,59.9423,121818.0
2022-09-30,59.9423,60.2896,58.7316,58.7786,166445.0
2022-10-01,59.9423,60.2896,58.7316,58.7786,166445.0
2022-10-02,59.9423,60.2896,58.7316,58.7786,166445.0
2022-10-03,59.5669,60.3318,58.8818,59.6702,121384.0
2022-10-04,60.6837,62.4763,60.2802,61.6222,130954.0
2022-10-05,60.6837,61.153,59.9235,60.6368,76265.0
2022-10-06,60.2426,60.5523,59.3511,59.764,88858.0
2022-10-07,58.788,58.788,56.3572,56.7232,118658.0
2022-10-08,58.788,58.788,56.3572,56.7232,118658.0
2022-10-09,58.788,58.788,56.3572,56.7232,118658.0
2022-10-10,57.033,57.4177,56.2821,56.4229,94006.0
2022-10-11,55.4563,55.8129,52.3498,53.2977,321767.0
2022-10-12,53.6074,53.6074,52.209,52.2184,190564.0
2022-10-13,51.0453,53.7951,50.0786,53.5229,334091.0
2022-10-14,54.0767,54.2972,52.0119,52.1058,173824.0
2022-10-15,54.0767,54.2972,52.0119,52.1058,173824.0
2022-10-16,54.0767,54.2972,52.0119,52.1058,173824.0
2022-10-17,53.0912,54.7055,52.6595,54.133,156888.0
2022-10-18,55.4281,55.7003,54.7993,55.0902,224272.0
2022-10-19,53.9734,54.3301,53.4854,54.133,159306.0
2022-10-20,49.1214,54.3394,49.1214,53.354,272186.0
2022-10-21,54.1142,54.377,53.0922,54.2925,284062.0
2022-10-22,54.1142,54.377,53.0922,54.2925,284062.0
2022-10-23,54.1142,54.377,53.0922,54.2925,284062.0
2022-10-24,54.6867,55.3389,54.4521,54.9213,104134.0
2022-10-25,54.8462,56.1601,54.8462,56.0569,117870.0
2022-10-26,56.3572,56.8828,55.7754,55.7847,125063.0
2022-10-27,56.3572,57.1831,55.9724,56.0663,145744.0
2022-10-28,56.1226,57.2207,56.1226,56.8077,99841.0
2022-10-29,56.1226,57.2207,56.1226,56.8077,99841.0
2022-10-30,56.1226,57.2207,56.1226,56.8077,99841.0
2022-10-31,56.5825,57.5022,56.4229,56.4605,114665.0
2022-11-01,56.9485,57.2113,56.437,56.7796,90329.0
2022-11-02,56.8265,58.2249,55.7847,55.8223,160490.0
2022-11-03,55.0527,55.3718,54.3488,54.4145,125801.0
2022-11-04,55.1372,55.9161,54.9495,55.6627,87586.0
2022-11-05,55.1372,55.9161,54.9495,55.6627,87586.0
2022-11-06,55.1372,55.9161,54.9495,55.6627,87586.0
2022-11-07,56.1038,56.4323,55.4422,55.5689,133689.0
2022-11-08,55.8504,57.0142,55.0996,55.9443,121213.0
2022-11-09,55.353,55.8436,54.4051,54.9776,91893.0
2022-11-10,57.2514,61.1831,57.2514,61.0599,194185.0
2022-11-11,61.3726,64.0632,60.7852,63.1916,171942.0
2022-11-12,61.3726,64.0632,60.7852,63.1916,171942.0
2022-11-13,61.3726,64.0632,60.7852,63.1916,171942.0
2022-11-14,62.6516,63.7269,61.3536,61.5715,131588.0
2022-11-15,62.5189,62.8032,61.5147,61.8368,96489.0
2022-11-16,61.7231,62.5189,60.4252,62.2726,104581.0
2022-11-17,61.5242,62.8411,61.0789,61.9884,104913.0
2022-11-18,63.0969,63.6653,61.6236,62.4526,155745.0
2022-11-19,63.0969,63.6653,61.6236,62.4526,155745.0
2022-11-20,63.0969,63.6653,61.6236,62.4526,155745.0
2022-11-21,61.9505,62.7937,61.3442,61.6473,88504.0
2022-11-22,61.9221,62.3437,61.4389,61.6758,89199.0
2022-11-23,61.3347,61.941,61.0126,61.9031,73022.0
2022-11-24,61.3347,61.941,61.0126,61.9031,73022.0
2022-11-25,61.8179,62.5189,61.7231,61.8937,36240.0
2022-11-26,61.8179,62.5189,61.7231,61.8937,36240.0
2022-11-27,61.8179,62.5189,61.7231,61.8937,36240.0
2022-11-28,61.401,63.239,61.401,62.5758,268148.0
2022-11-29,62.5947,62.8638,61.6758,61.8558,90579.0
2022-11-30,61.8179,62.8032,60.1741,62.7653,147168.0
2022-12-01,62.8411,63.9116,62.3484,63.7885,115370.0
2022-12-02,62.481,64.5653,62.3674,64.0253,135976.0
2022-12-03,62.481,64.5653,62.3674,64.0253,135976.0
2022-12-04,62.481,64.5653,62.3674,64.0253,135976.0
2022-12-05,63.5042,64.6316,63.5042,63.9969,123840.0
2022-12-06,63.7316,64.0253,61.4626,61.7231,157210.0
2022-12-07,61.8558,63.2011,61.7129,61.8558,86958.0
2022-12-08,62.3863,63.4379,62.2347,62.7842,90712.0
2022-12-09,63.0874,63.9779,62.7179,63.3053,81049.0
2022-12-10,63.0874,63.9779,62.7179,63.3053,81049.0
2022-12-11,63.0874,63.9779,62.7179,63.3053,81049.0
2022-12-12,63.5232,63.8548,63.0447,63.3148,93154.0
2022-12-13,65.5317,66.6686,63.779,64.5369,302794.0
2022-12-14,64.3664,65.4559,62.9926,63.3242,100256.0
2022-12-15,62.3484,62.3484,60.5673,61.3252,118225.0
2022-12-16,60.501,61.4389,60.4062,60.9463,225144.0
2022-12-17,60.501,61.4389,60.4062,60.9463,225144.0
2022-12-18,60.501,61.4389,60.4062,60.9463,225144.0
2022-12-19,60.6336,61.5147,60.2452,60.9841,157918.0
2022-12-20,60.861,61.0505,59.8473,59.8567,120141.0
2022-12-21,60.2736,60.9084,60.0273,60.5483,90710.0
2022-12-22,59.8757,59.8757,58.5399,59.1367,158181.0
2022-12-23,58.8525,60.1599,58.5209,59.8567,71001.0
2022-12-24,58.8525,60.1599,58.5209,59.8567,71001.0
2022-12-25,58.8525,60.1599,58.5209,59.8567,71001.0
2022-12-26,58.8525,60.1599,58.5209,59.8567,71001.0
2022-12-27,59.8567,60.6431,59.0704,60.5673,77762.0
2022-12-28,60.2452,60.7662,59.6767,59.781,107043.0
2022-12-29,60.1978,61.5431,60.1978,61.5242,101341.0
2022-12-30,61.1452,61.5621,60.6052,61.1642,114488.0
2022-12-31,61.1452,61.5621,60.6052,61.1642,114488.0
2023-01-01,61.1452,61.5621,60.6052,61.1642,114488.0
2023-01-02,61.1452,61.5621,60.6052,61.1642,114488.0
2023-01-03,61.8463,62.86,61.4957,62.6705,144061.0
2023-01-04,63.3432,64.1579,63.2011,63.8074,118271.0
2023-01-05,63.3337,63.5421,62.5,62.9453,77503.0
2023-01-06,63.5421,65.1622,63.419,65.1622,98424.0
2023-01-07,63.5421,65.1622,63.419,65.1622,98424.0
2023-01-08,63.5421,65.1622,63.419,65.1622,98424.0
2023-01-09,65.2569,66.3749,64.9863,65.7306,99003.0
2023-01-10,65.8254,66.5549,65.6548,65.8822,125236.0
2023-01-11,66.0338,68.2507,66.0338,68.2223,104152.0
2023-01-12,68.4118,68.696,67.4833,68.6865,103370.0
2023-01-13,68.4212,70.4923,67.9996,70.0413,124686.0
2023-01-14,68.4212,70.4923,67.9996,70.0413,124686.0
2023-01-15,68.4212,70.4923,67.9996,70.0413,124686.0
2023-01-16,68.4212,70.4923,67.9996,70.0413,124686.0
2023-01-17,69.8044,70.3183,68.5728,69.1697,91293.0
2023-01-18,69.5297,70.3824,68.0423,68.2791,128246.0
2023-01-19,67.597,67.8339,67.057,67.8149,66108.0
2023-01-20,68.3928,69.2644,67.4407,69.236,100290.0
2023-01-21,68.3928,69.2644,67.4407,69.236,100290.0
2023-01-22,68.3928,69.2644,67.4407,69.236,100290.0
2023-01-23,69.0181,69.7381,68.7339,69.5486,108278.0
2023-01-24,69.8897,69.8897,67.7549,69.4823,143625.0
2023-01-25,68.5444,68.5539,66.9149,67.8717,194788.0
2023-01-26,67.1517,67.3602,65.1717,65.6454,304525.0
2023-01-27,65.3801,67.5866,65.3801,67.3412,119392.0
2023-01-28,65.3801,67.5866,65.3801,67.3412,119392.0
2023-01-29,65.3801,67.5866,65.3801,67.3412,119392.0
2023-01-30,66.5264,68.6012,66.5264,67.9665,118495.0
2023-01-31,67.9949,69.6718,67.8907,69.6055,123066.0
2023-02-01,69.1223,71.6613,68.9802,71.074,107941.0
2023-02-02,71.7087,74.7215,71.6803,73.3477,133255.0
2023-02-03,71.8129,72.9119,70.913,72.0593,151828.0
2023-02-04,71.8129,72.9119,70.913,72.0593,151828.0
2023-02-05,71.8129,72.9119,70.913,72.0593,151828.0
2023-02-06,71.8603,71.8603,70.5055,70.7708,91689.0
2023-02-07,70.2687,71.4056,70.0887,71.4056,98992.0
2023-02-08,70.9413,71.5761,70.316,70.3918,68465.0
2023-02-09,71.0645,71.1592,69.3213,69.776,66647.0
2023-02-10,69.3402,70.3634,69.0749,70.0508,75755.0
2023-02-11,69.3402,70.3634,69.0749,70.0508,75755.0
2023-02-12,69.3402,70.3634,69.0749,70.0508,75755.0
2023-02-13,69.9939,71.3771,69.9371,71.3203,58799.0
2023-02-14,70.8087,71.4383,69.7571,70.0223,108799.0
2023-02-15,69.2739,70.9129,68.7245,70.2497,47415.0
2023-02-16,69.2739,70.5813,69.1223,69.416,54071.0
2023-02-17,69.5771,70.4203,69.0844,70.2971,102696.0
2023-02-18,69.5771,70.4203,69.0844,70.2971,102696.0
2023-02-19,69.5771,70.4203,69.0844,70.2971,102696.0
2023-02-20,69.5771,70.4203,69.0844,70.2971,102696.0
2023-02-21,69.3686,70.0223,68.6676,68.6676,186331.0
2023-02-22,68.7339,69.4255,68.2318,68.5255,94406.0
2023-02-23,68.9518,69.2268,67.7202,68.7907,117373.0
2023-02-24,68.0707,68.4118,67.5781,68.3076,113121.0
2023-02-25,68.0707,68.4118,67.5781,68.3076,113121.0
2023-02-26,68.0707,68.4118,67.5781,68.3076,113121.0
2023-02-27,69.1413,69.3876,67.9475,68.2128,54081.0
2023-02-28,68.2128,69.7476,68.2128,68.5539,127339.0
2023-03-01,68.3928,68.7813,67.2559,67.6917,98639.0
2023-03-02,66.9528,67.6444,66.4506,67.5117,117909.0
2023-03-03,67.8365,68.5862,67.3016,68.4668,83856.0
2023-03-04,67.8365,68.5862,67.3016,68.4668,83856.0
2023-03-05,67.8365,68.5862,67.3016,68.4668,83856.0
2023-03-06,68.3713,68.6482,67.9129,68.2662,70038.0
2023-03-07,68.314,68.3331,67.3207,67.378,70003.0
2023-03-08,67.655,68.0084,67.3016,67.7696,75665.0
2023-03-09,67.6932,67.846,65.0764,65.1432,134064.0
2023-03-10,64.6466,64.8472,61.4496,61.9916,133373.0
2023-03-11,64.6466,64.8472,61.4496,61.9916,133373.0
2023-03-12,64.6466,64.8472,61.4496,61.9916,133373.0
2023-03-13,60.5973,61.9439,59.9287,61.1894,205778.0
2023-03-14,62.813,63.1568,61.1798,61.963,134462.0
2023-03-15,60.5686,61.3517,60.0386,60.9506,281636.0
2023-03-16,60.2439,61.8484,59.5085,60.9697,138577.0
2023-03-17,60.5591,61.2371,59.6565,60.4445,380909.0
2023-03-18,60.5591,61.2371,59.6565,60.4445,380909.0
2023-03-19,60.5591,61.2371,59.6565,60.4445,380909.0
2023-03-20,61.027,61.113,58.84,59.1934,196820.0
2023-03-21,60.3012,61.4281,59.9669,60.6737,247311.0
2023-03-22,60.7596,60.7596,59.136,59.1934,253076.0
2023-03-23,59.5276,59.9001,57.6557,57.8181,171053.0
2023-03-24,57.1496,58.1619,56.3855,58.1142,227262.0
2023-03-25,57.1496,58.1619,56.3855,58.1142,227262.0
2023-03-26,57.1496,58.1619,56.3855,58.1142,227262.0
2023-03-27,58.6012,59.1169,58.4102,58.4675,99437.0
2023-03-28,58.2383,58.945,57.6748,58.3052,360723.0
2023-03-29,58.8973,59.2315,57.9757,58.6012,139811.0
2023-03-30,59.0405,59.3175,58.5439,59.222,164109.0
2023-03-31,59.7568,61.113,59.5945,61.0843,191822.0
2023-04-01,59.7568,61.113,59.5945,61.0843,191822.0
2023-04-02,59.7568,61.113,59.5945,61.0843,191822.0
2023-04-03,60.9793,61.0366,60.0338,60.3107,150069.0
2023-04-04,60.3489,60.3489,59.2316,59.3939,107426.0
2023-04-05,58.9641,59.3557,58.6872,58.9546,85506.0
2023-04-06,59.0787,60.1197,58.8591,60.1197,109948.0
2023-04-07,59.0787,60.1197,58.8591,60.1197,109948.0
2023-04-08,59.0787,60.1197,58.8591,60.1197,109948.0
2023-04-09,59.0787,60.1197,58.8591,60.1197,109948.0
2023-04-10,59.8714,60.836,59.8714,60.6355,127468.0
2023-04-11,61.0461,62.0012,60.9411,61.6956,114591.0
2023-04-12,62.3832,62.3832,58.9355,59.031,271060.0
2023-04-13,59.0596,60.2439,58.6203,58.7445,196971.0
2023-04-14,58.6012,59.136,57.5698,57.8563,201727.0
2023-04-15,58.6012,59.136,57.5698,57.8563,201727.0
2023-04-16,58.6012,59.136,57.5698,57.8563,201727.0
2023-04-17,57.5125,59.2172,57.4456,59.0119,107992.0
2023-04-18,59.2029,59.2984,58.1428,58.7158,115740.0
2023-04-19,58.563,59.3462,58.458,58.8591,143635.0
2023-04-20,59.7377,59.8619,57.7799,58.2479,200947.0
2023-04-21,58.3625,59.6136,58.1428,59.5181,163485.0
2023-04-22,58.3625,59.6136,58.1428,59.5181,163485.0
2023-04-23,58.3625,59.6136,58.1428,59.5181,163485.0
2023-04-24,59.4799,59.6804,58.4389,59.2029,116378.0
2023-04-25,58.9737,58.9737,57.3119,57.4361,154939.0
2023-04-26,57.14,57.627,56.0131,56.1754,109785.0
2023-04-27,56.3473,56.5861,55.9367,56.5765,232642.0
2023-04-28,56.5001,57.417,56.5001,57.3597,202231.0
2023-04-29,56.5001,57.417,56.5001,57.3597,202231.0
2023-04-30,56.5001,57.417,56.5001,57.3597,202231.0
2023-05-01,57.3692,57.99,56.8917,57.0445,120071.0
2023-05-02,56.5765,56.5765,54.9339,55.3063,234191.0
2023-05-03,55.4114,56.0799,53.9693,54.017,118491.0
2023-05-04,53.5013,53.5013,51.8013,51.8013,163776.0
2023-05-05,52.7946,52.8996,52.298,52.6322,110412.0
2023-05-06,52.7946,52.8996,52.298,52.6322,110412.0
2023-05-07,52.7946,52.8996,52.298,52.6322,110412.0
2023-05-08,52.8137,52.8137,51.6008,51.8491,120699.0
2023-05-09,51.362,51.8204,50.9084,51.7249,153487.0
2023-05-10,52.5176,52.9665,52.2263,52.8041,189668.0
2023-05-11,52.2789,52.4603,51.6247,52.2216,114458.0
2023-05-12,52.2891,52.7717,52.1926,52.4049,102569.0
2023-05-13,52.2891,52.7717,52.1926,52.4049,102569.0
2023-05-14,52.2891,52.7717,52.1926,52.4049,102569.0
2023-05-15,52.4821,52.6751,52.2746,52.6269,136504.0
2023-05-16,52.376,52.4918,51.8548,52.3663,175690.0
2023-05-17,52.6558,53.978,52.5111,53.9394,204848.0
2023-05-18,53.8622,54.6922,53.6981,54.6922,179890.0
2023-05-19,55.3099,55.3099,54.0263,54.3448,91516.0
2023-05-20,55.3099,55.3099,54.0263,54.3448,91516.0
2023-05-21,55.3099,55.3099,54.0263,54.3448,91516.0
2023-05-22,54.4606,55.03,53.7464,54.9431,132769.0
2023-05-23,54.8563,55.5415,53.6451,53.8815,103370.0
2023-05-24,53.6402,53.6402,52.2071,52.3374,94062.0
2023-05-25,52.2312,52.6172,51.3819,51.7873,106041.0
2023-05-26,51.739,52.2022,51.5412,52.154,85497.0
2023-05-27,51.739,52.2022,51.5412,52.154,85497.0
2023-05-28,51.739,52.2022,51.5412,52.154,85497.0
2023-05-29,51.739,52.2022,51.5412,52.154,85497.0
2023-05-30,52.2698,52.7475,51.9417,52.6462,141068.0
2023-05-31,52.5497,53.2735,51.8982,52.5111,280271.0
2023-06-01,52.6462,53.785,52.1347,53.7464,226839.0
2023-06-02,54.5281,56.4873,54.3448,56.4004,364712.0
2023-06-03,54.5281,56.4873,54.3448,56.4004,364712.0
2023-06-04,54.5281,56.4873,54.3448,56.4004,364712.0
2023-06-05,55.9854,56.6948,55.86,55.9468,244397.0
2023-06-06,55.6863,58.0701,55.6863,57.3462,199455.0
2023-06-07,57.713,58.5719,57.2015,58.321,215477.0
2023-06-08,58.0025,59.6625,57.5489,59.4308,193413.0
2023-06-09,59.5467,59.5756,57.9639,57.9639,220576.0
2023-06-10,59.5467,59.5756,57.9639,57.9639,220576.0
2023-06-11,59.5467,59.5756,57.9639,57.9639,220576.0
2023-06-12,58.0507,58.4223,56.8058,57.2015,183607.0
2023-06-13,57.3269,58.4754,57.2931,57.6068,211511.0
2023-06-14,57.8095,58.6057,57.1629,57.4427,186730.0
2023-06-15,57.3945,59.9906,57.3945,59.315,239158.0
2023-06-16,59.7976,59.923,58.5526,58.929,388639.0
2023-06-17,59.7976,59.923,58.5526,58.929,388639.0
2023-06-18,59.7976,59.923,58.5526,58.929,388639.0
2023-06-19,59.7976,59.923,58.5526,58.929,388639.0
2023-06-20,58.3499,58.6009,57.409,58.0604,121439.0
2023-06-21,57.8963,57.8963,56.9312,57.0277,120652.0
2023-06-22,56.9409,56.9409,55.2327,55.4546,187596.0
2023-06-23,54.6343,55.0927,53.3121,53.4762,360053.0
2023-06-24,54.6343,55.0927,53.3121,53.4762,360053.0
2023-06-25,54.6343,55.0927,53.3121,53.4762,360053.0
2023-06-26,53.3893,54.5523,53.3893,54.0263,141916.0
2023-06-27,54.3448,55.1844,53.9201,54.5957,87742.0
2023-06-28,54.8177,54.8466,54.2676,54.4413,96971.0
2023-06-29,54.4799,56.4101,54.0745,56.2557,227814.0
2023-06-30,56.8251,56.8251,55.831,55.9661,163913.0
2023-07-01,56.8251,56.8251,55.831,55.9661,163913.0
2023-07-02,56.8251,56.8251,55.831,55.9661,163913.0
2023-07-03,55.6766,56.69,55.6766,56.69,58598.0
2023-07-04,55.6766,56.69,55.6766,56.69,58598.0
2023-07-05,56.0819,56.3522,55.252,56.1109,140354.0
2023-07-06,55.2616,55.4739,54.0456,55.4643,133098.0
2023-07-07,55.5318,56.3715,55.5318,56.1205,104856.0
2023-07-08,55.5318,56.3715,55.5318,56.1205,104856.0
2023-07-09,55.5318,56.3715,55.5318,56.1205,104856.0
2023-07-10,55.8503,56.6996,55.609,55.8021,180939.0
2023-07-11,55.9661,56.579,55.7393,56.3715,175975.0
2023-07-12,57.5682,60.1498,57.5682,59.8362,265672.0
2023-07-13,60.367,61.8822,60.1064,61.805,263557.0
2023-07-14,61.6313,61.6313,60.2609,61.3996,121628.0
2023-07-15,61.6313,61.6313,60.2609,61.3996,121628.0
2023-07-16,61.6313,61.6313,60.2609,61.3996,121628.0
2023-07-17,61.2452,62.0028,60.6052,61.1198,111458.0
2023-07-18,61.361,62.7122,61.361,62.635,160872.0
2023-07-19,62.8087,63.8027,62.1814,63.6387,159292.0
2023-07-20,60.1836,63.2719,60.1836,63.0886,259229.0
2023-07-21,63.3588,63.3588,62.4033,62.9245,138250.0
2023-07-22,63.3588,63.3588,62.4033,62.9245,138250.0
2023-07-23,63.3588,63.3588,62.4033,62.9245,138250.0
2023-07-24,63.4167,64.2563,63.2623,63.822,120198.0
2023-07-25,63.5711,64.8451,63.5615,63.7834,142096.0
2023-07-26,63.8606,65.2745,63.8606,64.6038,203136.0
2023-07-27,64.7099,65.1249,63.2526,63.4553,216605.0
2023-07-28,64.2853,64.6906,61.7616,62.0463,210284.0
2023-07-29,64.2853,64.6906,61.7616,62.0463,210284.0
2023-07-30,64.2853,64.6906,61.7616,62.0463,210284.0
2023-07-31,61.8532,63.0017,61.5927,62.0656,141772.0
2023-08-01,61.7664,62.1042,60.4635,61.39,109935.0
2023-08-02,60.4828,61.3996,60.1257,61.197,90793.0
2023-08-03,60.8206,61.9208,60.5407,61.7471,97563.0
2023-08-04,62.0077,63.0886,61.3224,62.2296,65905.0
2023-08-05,62.0077,63.0886,61.3224,62.2296,65905.0
2023-08-06,62.0077,63.0886,61.3224,62.2296,65905.0
2023-08-07,62.4902,63.8365,62.3937,63.7931,97609.0
2023-08-08,62.9631,63.5036,61.7857,63.465,112617.0
2023-08-09,63.465,64.1598,63.243,63.9668,141706.0
2023-08-10,64.0923,64.7051,63.6918,64.0151,109950.0
2023-08-11,64.1903,64.5212,63.6354,64.2292,129369.0
2023-08-12,64.1903,64.5212,63.6354,64.2292,129369.0
2023-08-13,64.1903,64.5212,63.6354,64.2292,129369.0
2023-08-14,63.9664,64.2876,63.6451,63.6549,115242.0
2023-08-15,63.1,63.1,61.6374,61.9416,134586.0
2023-08-16,62.0292,62.8353,61.8637,61.9805,114483.0
2023-08-17,61.9513,62.7009,61.4792,61.7469,124717.0
2023-08-18,61.1531,62.5402,61.1531,61.8539,112859.0
2023-08-19,61.1531,62.5402,61.1531,61.8539,112859.0
2023-08-20,61.1531,62.5402,61.1531,61.8539,112859.0
2023-08-21,61.7079,61.7079,60.3791,60.5787,60840.0
2023-08-22,60.8221,60.8221,59.8291,59.9557,80597.0
2023-08-23,60.2964,61.4402,60.1699,61.2893,83227.0
2023-08-24,61.1725,62.1059,60.715,60.9097,65315.0
2023-08-25,61.2017,61.2504,60.4327,60.7929,60443.0
2023-08-26,61.2017,61.2504,60.4327,60.7929,60443.0
2023-08-27,61.2017,61.2504,60.4327,60.7929,60443.0
2023-08-28,60.9584,61.8296,60.9584,61.4256,62109.0
2023-08-29,61.2796,63.3336,60.9584,63.2947,140372.0
2023-08-30,62.915,63.8106,62.915,63.2849,114120.0
2023-08-31,63.3823,64.015,63.3433,63.4504,126432.0
2023-09-01,63.8788,64.668,63.4894,63.6841,94043.0
2023-09-02,63.8788,64.668,63.4894,63.6841,94043.0
2023-09-03,63.8788,64.668,63.4894,63.6841,94043.0
2023-09-04,63.8788,64.668,63.4894,63.6841,94043.0
2023-09-05,63.2265,63.2363,62.219,62.4283,127266.0
2023-09-06,62.6035,63.1097,61.7079,62.0097,112545.0
2023-09-07,61.815,62.0681,60.9292,61.6106,86392.0
2023-09-08,61.6787,61.6787,60.9,60.9778,55468.0
2023-09-09,61.6787,61.6787,60.9,60.9778,55468.0
2023-09-10,61.6787,61.6787,60.9,60.9778,55468.0
2023-09-11,61.2309,61.5619,60.5787,60.9973,61501.0
2023-09-12,60.7442,61.4743,60.7442,61.4646,84351.0
2023-09-13,61.5716,62.5646,61.3185,61.338,104876.0
2023-09-14,61.8929,62.7885,61.4938,62.5062,103051.0
2023-09-15,62.1752,62.9442,61.8637,62.107,271666.0
2023-09-16,62.1752,62.9442,61.8637,62.107,271666.0
2023-09-17,62.1752,62.9442,61.8637,62.107,271666.0
2023-09-18,61.9026,62.404,61.2115,61.4159,98121.0
2023-09-19,61.5522,62.2044,60.8707,60.9,90421.0
2023-09-20,61.2893,61.7817,60.5398,60.6079,92080.0
2023-09-21,60.238,60.6079,59.1477,60.1601,114268.0
2023-09-22,60.1407,60.8805,59.5371,59.6052,81473.0
2023-09-23,60.1407,60.8805,59.5371,59.6052,81473.0
2023-09-24,60.1407,60.8805,59.5371,59.6052,81473.0
2023-09-25,59.0698,59.8849,59.0698,59.43,57848.0
2023-09-26,58.9336,59.4008,58.4468,58.5734,87450.0
2023-09-27,59.0212,59.0212,58.1256,58.3495,206035.0
2023-09-28,58.5636,60.7929,58.5636,60.4327,202051.0
2023-09-29,60.8805,61.4256,60.7053,61.0265,258956.0
2023-09-30,60.8805,61.4256,60.7053,61.0265,258956.0
2023-10-01,60.8805,61.4256,60.7053,61.0265,258956.0
2023-10-02,60.715,61.2115,59.7221,60.3548,199785.0
2023-10-03,60.2283,60.4911,57.4247,58.145,142428.0
2023-10-04,58.1743,58.8849,57.1716,58.1937,143583.0
2023-10-05,58.2619,59.0796,57.9358,58.9628,121870.0
2023-10-06,58.4858,58.4858,57.084,58.0866,139861.0
2023-10-07,58.4858,58.4858,57.084,58.0866,139861.0
2023-10-08,58.4858,58.4858,57.084,58.0866,139861.0
2023-10-09,57.5999,58.4614,57.376,58.2716,184291.0
2023-10-10,58.2716,58.5636,56.6362,56.6362,216660.0
2023-10-11,56.7141,57.3565,56.1981,56.461,119940.0
2023-10-12,56.4902,56.8795,54.6211,55.137,255900.0
2023-10-13,55.137,55.137,54.1684,54.5432,120754.0
2023-10-14,55.137,55.137,54.1684,54.5432,120754.0
2023-10-15,55.137,55.137,54.1684,54.5432,120754.0
2023-10-16,55.2247,55.4875,54.4751,54.5043,180909.0
2023-10-17,53.9689,55.5459,53.6379,54.9716,168093.0
2023-10-18,54.1636,54.3193,52.8883,52.9565,195944.0
2023-10-19,52.8786,52.9565,50.1821,51.5936,270747.0
2023-10-20,51.5742,51.983,50.5131,50.5423,163673.0
2023-10-21,51.5742,51.983,50.5131,50.5423,163673.0
2023-10-22,51.5742,51.983,50.5131,50.5423,163673.0
2023-10-23,50.3768,51.1166,49.9193,50.3865,193582.0
2023-10-24,50.5812,50.7759,49.637,50.1918,118922.0
2023-10-25,49.6759,49.8725,48.7706,49.2573,159565.0
2023-10-26,49.4325,50.2405,48.7219,50.0458,124829.0
2023-10-27,49.7635,49.7635,48.9361,49.452,151213.0
2023-10-28,49.7635,49.7635,48.9361,49.452,151213.0
2023-10-29,49.7635,49.7635,48.9361,49.452,151213.0
