,WHD US Equity,WHD US Equity,WHD US Equity,WHD US Equity,WHD US Equity
2022-08-11,40.4699,41.5701,40.2735,41.3147,328192.0
2022-08-12,41.2656,42.906,40.745,42.7881,431207.0
2022-08-13,41.2656,42.906,40.745,42.7881,431207.0
2022-08-14,41.2656,42.906,40.745,42.7881,431207.0
2022-08-15,40.9414,41.295,39.8609,40.7253,703501.0
2022-08-16,41.187,41.5603,39.3207,39.6153,728700.0
2022-08-17,39.4385,39.9493,38.8885,39.5073,627514.0
2022-08-18,40.0377,41.2508,39.8806,41.0004,632564.0
2022-08-19,40.7351,40.7351,39.6743,40.0082,446589.0
2022-08-20,40.7351,40.7351,39.6743,40.0082,446589.0
2022-08-21,40.7351,40.7351,39.6743,40.0082,446589.0
2022-08-22,39.3698,39.9198,38.3973,39.7234,600951.0
2022-08-23,40.3029,42.3264,40.2636,42.1987,512484.0
2022-08-24,42.3264,43.5739,42.238,43.2792,415173.0
2022-08-25,43.3578,44.458,43.3578,44.3499,481204.0
2022-08-26,44.5665,45.0392,42.6023,42.8729,426448.0
2022-08-27,44.5665,45.0392,42.6023,42.8729,426448.0
2022-08-28,44.5665,45.0392,42.6023,42.8729,426448.0
2022-08-29,42.6464,44.2071,42.3609,44.0151,456500.0
2022-08-30,43.1978,43.1978,41.2974,41.2974,454194.0
2022-08-31,40.2536,41.2876,39.3379,39.3379,957552.0
2022-09-01,39.2197,39.6038,38.0101,39.5053,448170.0
2022-09-02,40.8149,41.9965,40.3718,41.4254,373126.0
2022-09-03,40.8149,41.9965,40.3718,41.4254,373126.0
2022-09-04,40.8149,41.9965,40.3718,41.4254,373126.0
2022-09-05,40.8149,41.9965,40.3718,41.4254,373126.0
2022-09-06,41.8193,42.9812,40.7509,40.8937,564924.0
2022-09-07,39.9582,40.8888,39.2197,40.7952,310885.0
2022-09-08,40.8838,42.1048,40.7952,41.3663,281196.0
2022-09-09,42.7646,44.0644,42.6809,43.7099,335470.0
2022-09-10,42.7646,44.0644,42.6809,43.7099,335470.0
2022-09-11,42.7646,44.0644,42.6809,43.7099,335470.0
2022-09-12,44.0447,44.1825,43.3849,43.6606,389417.0
2022-09-13,42.8335,43.5228,41.5337,41.8784,413794.0
2022-09-14,42.1344,44.6256,42.1048,44.4681,677400.0
2022-09-15,43.1486,43.1486,42.2427,42.3806,438357.0
2022-09-16,42.1442,42.2427,40.4309,40.9528,879818.0
2022-09-17,42.1442,42.2427,40.4309,40.9528,879818.0
2022-09-18,42.1442,42.2427,40.4309,40.9528,879818.0
2022-09-19,39.6924,41.5239,39.5053,40.874,323397.0
2022-09-20,40.421,40.4998,39.013,39.8105,393888.0
2022-09-21,40.746,40.9134,39.0523,39.072,252790.0
2022-09-22,39.8105,40.1946,37.9298,37.9593,266345.0
2022-09-23,36.0786,36.5119,34.5425,35.4386,378968.0
2022-09-24,36.0786,36.5119,34.5425,35.4386,378968.0
2022-09-25,36.0786,36.5119,34.5425,35.4386,378968.0
2022-09-26,35.5961,36.0885,34.1683,34.3554,664058.0
2022-09-27,35.3106,36.6596,34.9068,35.8324,662421.0
2022-09-28,36.4134,39.013,36.3002,38.7274,637471.0
2022-09-29,38.2351,39.5447,37.6147,39.5151,492356.0
2022-09-30,38.9539,39.4758,37.8116,37.8412,567784.0
2022-10-01,38.9539,39.4758,37.8116,37.8412,567784.0
2022-10-02,38.9539,39.4758,37.8116,37.8412,567784.0
2022-10-03,39.7613,41.0808,39.3576,40.7361,561978.0
2022-10-04,41.4156,41.9965,40.7361,41.9473,402783.0
2022-10-05,41.9079,45.0096,41.8291,44.8226,520649.0
2022-10-06,43.4145,44.3598,43.2668,43.316,496798.0
2022-10-07,43.1092,43.5031,42.0261,42.2919,457149.0
2022-10-08,43.1092,43.5031,42.0261,42.2919,457149.0
2022-10-09,43.1092,43.5031,42.0261,42.2919,457149.0
2022-10-10,42.2821,42.6661,40.7952,40.8149,355315.0
2022-10-11,39.8105,41.2629,39.7219,40.234,490218.0
2022-10-12,39.781,40.5195,38.9342,40.3127,282972.0
2022-10-13,39.8893,43.7886,39.8893,43.4145,424596.0
2022-10-14,42.9911,43.316,41.8478,42.1048,436935.0
2022-10-15,42.9911,43.316,41.8478,42.1048,436935.0
2022-10-16,42.9911,43.316,41.8478,42.1048,436935.0
2022-10-17,42.9517,43.7886,42.4101,42.9714,312580.0
2022-10-18,43.7197,44.9013,43.5228,44.4385,379124.0
2022-10-19,44.4385,46.1322,44.4385,45.9746,381556.0
2022-10-20,46.5064,47.8948,45.7699,47.5993,740948.0
2022-10-21,47.944,49.5589,47.2646,48.8696,630415.0
2022-10-22,47.944,49.5589,47.2646,48.8696,630415.0
2022-10-23,47.944,49.5589,47.2646,48.8696,630415.0
2022-10-24,48.781,49.8838,48.1311,49.5096,306810.0
2022-10-25,49.1847,50.386,48.781,49.7656,404441.0
2022-10-26,50.386,52.4243,50.386,50.6223,389201.0
2022-10-27,52.0796,52.7689,50.3466,50.8783,577652.0
2022-10-28,51.2722,51.282,48.7219,50.2777,367473.0
2022-10-29,51.2722,51.282,48.7219,50.2777,367473.0
2022-10-30,51.2722,51.282,48.7219,50.2777,367473.0
2022-10-31,50.1004,52.247,50.1004,50.9276,475494.0
2022-11-01,51.735,51.735,50.1004,50.2186,382499.0
2022-11-02,50.2383,51.9516,49.4998,49.6573,487867.0
2022-11-03,48.8499,51.3602,48.8499,50.7799,305474.0
2022-11-04,52.4243,53.4286,51.4749,52.2864,386587.0
2022-11-05,52.4243,53.4286,51.4749,52.2864,386587.0
2022-11-06,52.4243,53.4286,51.4749,52.2864,386587.0
2022-11-07,52.1781,55.2109,52.1781,54.5512,443590.0
2022-11-08,57.1015,57.1704,55.1223,55.8608,527110.0
2022-11-09,55.1912,55.4571,51.6858,52.0698,516093.0
2022-11-10,53.9604,54.6595,52.6803,54.63,377969.0
2022-11-11,56.0577,57.4067,56.0577,56.2054,407089.0
2022-11-12,56.0577,57.4067,56.0577,56.2054,407089.0
2022-11-13,56.0577,57.4067,56.0577,56.2054,407089.0
2022-11-14,56.0774,57.2098,54.5955,54.6792,327915.0
2022-11-15,55.4472,56.1217,54.3739,55.4768,372869.0
2022-11-16,55.3389,55.5851,53.3597,54.2361,288170.0
2022-11-17,53.2219,54.7383,52.9658,54.6398,238829.0
2022-11-18,54.0588,54.817,52.4538,54.3247,493849.0
2022-11-19,54.0588,54.817,52.4538,54.3247,493849.0
2022-11-20,54.0588,54.817,52.4538,54.3247,493849.0
2022-11-21,52.828,53.5763,50.8636,53.34,523057.0
2022-11-22,54.1868,54.7284,53.1037,54.3542,478480.0
2022-11-23,53.1529,53.8422,52.2766,52.8575,368277.0
2022-11-24,53.1529,53.8422,52.2766,52.8575,368277.0
2022-11-25,52.5615,52.8762,52.1131,52.1866,168791.0
2022-11-26,52.5615,52.8762,52.1131,52.1866,168791.0
2022-11-27,52.5615,52.8762,52.1131,52.1866,168791.0
2022-11-28,50.6078,51.9299,49.7198,50.1934,506925.0
2022-11-29,51.0321,52.5122,51.0321,51.8116,303790.0
2022-11-30,52.8575,53.9232,52.4234,53.6666,383497.0
2022-12-01,54.4461,54.6731,53.2127,53.2325,234728.0
2022-12-02,52.5319,54.0218,52.305,53.9626,213711.0
2022-12-03,52.5319,54.0218,52.305,53.9626,213711.0
2022-12-04,52.5319,54.0218,52.305,53.9626,213711.0
2022-12-05,54.5941,54.5941,51.2887,51.6932,274267.0
2022-12-06,51.2591,52.3444,49.6409,50.2921,253116.0
2022-12-07,50.598,50.9927,49.6803,49.8974,466653.0
2022-12-08,51.1111,51.1111,49.1475,49.5323,297413.0
2022-12-09,49.4238,49.8086,46.74,46.7597,384783.0
2022-12-10,49.4238,49.8086,46.74,46.7597,384783.0
2022-12-11,49.4238,49.8086,46.74,46.7597,384783.0
2022-12-12,47.0261,49.1278,46.74,48.8614,461645.0
2022-12-13,50.2724,51.8906,50.0948,51.6044,377002.0
2022-12-14,51.8215,52.2803,50.4993,50.7756,297953.0
2022-12-15,49.779,50.5388,48.9009,49.4435,237144.0
2022-12-16,48.3483,48.743,47.4504,48.4766,652329.0
2022-12-17,48.3483,48.743,47.4504,48.4766,652329.0
2022-12-18,48.3483,48.743,47.4504,48.4766,652329.0
2022-12-19,48.9403,49.5521,47.2432,47.7464,293996.0
2022-12-20,47.7267,49.1771,47.7069,48.6838,444400.0
2022-12-21,49.8185,49.8284,48.6739,49.0587,274648.0
2022-12-22,48.9995,48.9995,47.1695,48.0227,224160.0
2022-12-23,48.595,49.4337,48.1904,49.3843,258446.0
2022-12-24,48.595,49.4337,48.1904,49.3843,258446.0
2022-12-25,48.595,49.4337,48.1904,49.3843,258446.0
2022-12-26,48.595,49.4337,48.1904,49.3843,258446.0
2022-12-27,49.6409,49.8382,48.8466,49.6803,202400.0
2022-12-28,49.483,50.0552,47.5293,47.6872,342862.0
2022-12-29,47.7464,49.7889,47.7267,49.4633,195119.0
2022-12-30,48.8022,49.9172,48.7763,49.5915,216287.0
2022-12-31,48.8022,49.9172,48.7763,49.5915,216287.0
2023-01-01,48.8022,49.9172,48.7763,49.5915,216287.0
2023-01-02,48.8022,49.9172,48.7763,49.5915,216287.0
2023-01-03,49.9172,50.9877,48.2299,48.9798,676626.0
2023-01-04,48.595,51.0223,48.595,50.5486,395937.0
2023-01-05,50.6572,51.3232,50.2526,50.598,314754.0
2023-01-06,51.782,54.081,51.2788,53.8738,390960.0
2023-01-07,51.782,54.081,51.2788,53.8738,390960.0
2023-01-08,51.782,54.081,51.2788,53.8738,390960.0
2023-01-09,54.2685,55.6301,53.8738,54.5448,435595.0
2023-01-10,54.456,56.6366,53.8126,56.1038,342618.0
2023-01-11,54.4165,54.604,53.2917,53.785,2234458.0
2023-01-12,53.785,55.2848,53.5186,54.1205,678600.0
2023-01-13,54.4954,55.2453,53.7949,54.8507,774013.0
2023-01-14,54.4954,55.2453,53.7949,54.8507,774013.0
2023-01-15,54.4954,55.2453,53.7949,54.8507,774013.0
2023-01-16,54.4954,55.2453,53.7949,54.8507,774013.0
2023-01-17,55.196,55.5552,54.3869,54.752,495549.0
2023-01-18,55.2552,55.5907,52.0188,52.0682,646501.0
2023-01-19,52.1175,52.2704,50.1836,51.5255,645802.0
2023-01-20,51.9498,52.7589,50.8348,52.3346,485354.0
2023-01-21,51.9498,52.7589,50.8348,52.3346,485354.0
2023-01-22,51.9498,52.7589,50.8348,52.3346,485354.0
2023-01-23,52.5122,52.7145,51.4268,52.0583,569965.0
2023-01-24,51.7228,51.8758,50.6078,51.3479,443838.0
2023-01-25,51.0815,53.0499,50.1934,52.3938,451571.0
2023-01-26,53.0351,53.1831,51.4663,52.2458,384271.0
2023-01-27,52.1767,52.1767,50.7164,50.9631,432460.0
2023-01-28,52.1767,52.1767,50.7164,50.9631,432460.0
2023-01-29,52.1767,52.1767,50.7164,50.9631,432460.0
2023-01-30,50.3316,52.0188,50.2625,51.338,259121.0
2023-01-31,51.4564,53.7554,50.9137,53.3903,476790.0
2023-02-01,53.1042,53.9429,51.5847,53.1042,520058.0
2023-02-02,53.1733,53.1733,50.7657,51.6439,544718.0
2023-02-03,51.7524,54.0909,51.6536,52.4431,421805.0
2023-02-04,51.7524,54.0909,51.6536,52.4431,421805.0
2023-02-05,51.7524,54.0909,51.6536,52.4431,421805.0
2023-02-06,52.374,53.1653,51.8116,51.8708,429194.0
2023-02-07,51.9892,52.2655,50.4401,52.2556,610551.0
2023-02-08,52.4924,53.2917,51.861,52.7786,573930.0
2023-02-09,52.7786,52.7786,49.5718,49.7692,607770.0
2023-02-10,50.45,52.8279,50.3513,52.7293,334637.0
2023-02-11,50.45,52.8279,50.3513,52.7293,334637.0
2023-02-12,50.45,52.8279,50.3513,52.7293,334637.0
2023-02-13,52.2556,53.4396,51.6439,52.9069,433255.0
2023-02-14,52.2458,54.0416,51.9152,53.9725,517103.0
2023-02-15,53.2325,53.3213,51.5945,52.0879,432818.0
2023-02-16,51.6241,52.897,51.6241,52.3839,417956.0
2023-02-17,52.157,52.157,48.0326,49.4435,999816.0
2023-02-18,52.157,52.157,48.0326,49.4435,999816.0
2023-02-19,52.157,52.157,48.0326,49.4435,999816.0
2023-02-20,52.157,52.157,48.0326,49.4435,999816.0
2023-02-21,49.2166,49.8382,47.3912,47.6477,541317.0
2023-02-22,47.2728,47.9832,45.5757,46.6117,774736.0
2023-02-23,47.2136,48.5555,45.1958,46.6808,712228.0
2023-02-24,45.8599,46.8776,45.3852,46.839,556079.0
2023-02-25,45.8599,46.8776,45.3852,46.839,556079.0
2023-02-26,45.8599,46.8776,45.3852,46.839,556079.0
2023-02-27,46.5324,48.0852,46.1764,47.5709,489939.0
2023-02-28,47.5511,47.8082,45.2467,45.4445,806849.0
2023-03-01,45.4149,46.9874,45.1587,46.2258,395173.0
2023-03-02,45.5138,48.5599,45.4841,48.3423,584948.0
2023-03-03,47.6401,48.4016,47.0368,47.9071,637533.0
2023-03-04,47.6401,48.4016,47.0368,47.9071,637533.0
2023-03-05,47.6401,48.4016,47.0368,47.9071,637533.0
2023-03-06,47.5115,47.7093,46.8291,47.1456,490796.0
2023-03-07,46.928,47.111,45.9588,46.4731,490065.0
2023-03-08,46.394,47.1159,45.85,46.2654,364913.0
2023-03-09,46.4929,46.937,43.5259,43.6248,506735.0
2023-03-10,43.7434,43.7434,41.7951,42.1215,484509.0
2023-03-11,43.7434,43.7434,41.7951,42.1215,484509.0
2023-03-12,43.7434,43.7434,41.7951,42.1215,484509.0
2023-03-13,40.8556,41.3896,39.2648,39.8765,944369.0
2023-03-14,40.5786,41.9534,38.9666,39.9556,616260.0
2023-03-15,38.0666,38.6995,36.8205,37.3743,783004.0
2023-03-16,36.4347,38.5759,36.1832,37.9776,897944.0
2023-03-17,37.3545,37.6384,35.6435,36.4249,1870788.0
2023-03-18,37.3545,37.6384,35.6435,36.4249,1870788.0
2023-03-19,37.3545,37.6384,35.6435,36.4249,1870788.0
2023-03-20,36.7216,37.9232,36.6919,37.0776,921152.0
2023-03-21,38.2842,38.8578,37.9677,38.116,532915.0
2023-03-22,37.9281,38.4869,37.038,37.0776,776196.0
2023-03-23,37.3248,38.0666,36.8501,37.1765,834558.0
2023-03-24,36.2666,37.4534,36.0391,37.2556,569585.0
2023-03-25,36.2666,37.4534,36.0391,37.2556,569585.0
2023-03-26,36.2666,37.4534,36.0391,37.2556,569585.0
2023-03-27,37.9677,39.4116,37.1369,39.1842,656981.0
2023-03-28,38.9072,41.7753,38.9072,40.5984,857912.0
2023-03-29,41.083,41.1325,40.2918,40.5885,498244.0
2023-03-30,41.2907,41.4786,39.649,39.9358,264903.0
2023-03-31,40.3808,41.1424,40.371,40.7764,515006.0
2023-04-01,40.3808,41.1424,40.371,40.7764,515006.0
2023-04-02,40.3808,41.1424,40.371,40.7764,515006.0
2023-04-03,43.2391,43.9412,41.9336,42.8336,849129.0
2023-04-04,42.8533,42.9325,41.3105,41.7753,729255.0
2023-04-05,41.2611,41.6913,40.6825,41.5874,578835.0
2023-04-06,41.6665,41.6665,40.8664,40.9545,445002.0
2023-04-07,41.6665,41.6665,40.8664,40.9545,445002.0
2023-04-08,41.6665,41.6665,40.8664,40.9545,445002.0
2023-04-09,41.6665,41.6665,40.8664,40.9545,445002.0
2023-04-10,40.9545,41.983,40.9545,41.5578,562838.0
2023-04-11,41.716,42.9127,41.6072,42.4973,406258.0
2023-04-12,42.7446,43.2885,41.8545,42.5962,407621.0
2023-04-13,42.6555,42.8888,41.9237,42.1116,584412.0
2023-04-14,42.1413,42.7347,41.8347,42.4874,373351.0
2023-04-15,42.1413,42.7347,41.8347,42.4874,373351.0
2023-04-16,42.1413,42.7347,41.8347,42.4874,373351.0
2023-04-17,42.3984,42.4874,41.3501,41.7753,297465.0
2023-04-18,41.6665,42.4775,41.4984,42.1808,517426.0
2023-04-19,41.8545,42.8632,41.6369,42.794,454144.0
2023-04-20,42.1512,42.4132,41.2808,42.3094,625874.0
2023-04-21,42.6457,42.6457,41.449,41.5676,430775.0
2023-04-22,42.6457,42.6457,41.449,41.5676,430775.0
2023-04-23,42.6457,42.6457,41.449,41.5676,430775.0
2023-04-24,41.5281,42.9424,41.5281,42.5962,330904.0
2023-04-25,41.8446,41.8446,40.6034,40.6578,406264.0
2023-04-26,40.3116,41.1177,39.6193,39.6885,538376.0
2023-04-27,39.56,39.9457,38.7886,39.2237,614477.0
2023-04-28,39.1842,40.5094,38.8677,40.0347,387207.0
2023-04-29,39.1842,40.5094,38.8677,40.0347,387207.0
2023-04-30,39.1842,40.5094,38.8677,40.0347,387207.0
2023-05-01,39.4512,40.2622,39.1149,40.1732,384020.0
2023-05-02,39.5501,39.5798,37.5919,37.6908,575902.0
2023-05-03,37.2062,38.0419,36.8798,37.0479,513609.0
2023-05-04,36.8798,37.3644,36.3853,36.9292,409931.0
2023-05-05,38.1556,38.6501,37.9875,38.2941,496459.0
2023-05-06,38.1556,38.6501,37.9875,38.2941,496459.0
2023-05-07,38.1556,38.6501,37.9875,38.2941,496459.0
2023-05-08,39.0754,39.1743,37.7204,37.8688,669456.0
2023-05-09,39.3523,39.8171,37.4139,37.6314,932400.0
2023-05-10,37.4435,37.8292,35.515,36.5238,986772.0
2023-05-11,35.871,35.871,34.6644,35.0403,678054.0
2023-05-12,35.3468,35.6534,34.2886,34.526,483140.0
2023-05-13,35.3468,35.6534,34.2886,34.526,483140.0
2023-05-14,35.3468,35.6534,34.2886,34.526,483140.0
2023-05-15,34.5952,35.4359,34.4765,35.3468,556021.0
2023-05-16,35.1095,35.1589,33.8683,34.437,683843.0
2023-05-17,34.8425,36.2468,34.6842,35.7919,677936.0
2023-05-18,35.337,35.3666,34.5507,35.3567,703178.0
2023-05-19,35.9205,36.0886,34.8622,35.0699,582679.0
2023-05-20,35.9205,36.0886,34.8622,35.0699,582679.0
2023-05-21,35.9205,36.0886,34.8622,35.0699,582679.0
2023-05-22,35.0699,35.7326,34.704,35.2578,629687.0
2023-05-23,35.3666,35.7326,34.9414,35.3666,510002.0
2023-05-24,35.3963,35.4853,34.61,35.0699,348835.0
2023-05-25,34.3183,34.9611,33.9004,33.9524,601648.0
2023-05-26,34.1706,34.245,33.362,33.4563,446249.0
2023-05-27,34.1706,34.245,33.362,33.4563,446249.0
2023-05-28,34.1706,34.245,33.362,33.4563,446249.0
2023-05-29,34.1706,34.245,33.362,33.4563,446249.0
2023-05-30,32.7816,33.2181,31.9978,32.3748,797243.0
2023-05-31,31.7199,32.4542,31.1197,31.333,924450.0
2023-06-01,31.4223,32.7419,31.2338,32.5633,668974.0
2023-06-02,33.1487,35.1529,32.6526,34.885,771868.0
2023-06-03,33.1487,35.1529,32.6526,34.885,771868.0
2023-06-04,33.1487,35.1529,32.6526,34.885,771868.0
2023-06-05,34.9743,35.4406,33.6547,33.9821,509887.0
2023-06-06,33.3074,35.1727,33.3074,34.9445,718681.0
2023-06-07,35.2124,37.3059,35.2124,37.2464,868109.0
2023-06-08,39.2506,41.1655,39.191,40.2824,1854224.0
2023-06-09,40.0443,40.7091,39.4192,39.8062,752515.0
2023-06-10,40.0443,40.7091,39.4192,39.8062,752515.0
2023-06-11,40.0443,40.7091,39.4192,39.8062,752515.0
2023-06-12,39.0025,40.2378,38.8339,39.6673,835930.0
2023-06-13,39.6871,41.6179,39.6871,39.9749,926185.0
2023-06-14,40.3916,41.1159,39.3399,39.6177,1183305.0
2023-06-15,39.5383,40.5305,39.4788,40.342,701058.0
2023-06-16,40.8281,41.0266,40.0146,40.4114,1457636.0
2023-06-17,40.8281,41.0266,40.0146,40.4114,1457636.0
2023-06-18,40.8281,41.0266,40.0146,40.4114,1457636.0
2023-06-19,40.8281,41.0266,40.0146,40.4114,1457636.0
2023-06-20,39.6871,40.2328,38.6354,40.0741,588796.0
2023-06-21,39.8657,41.0018,39.6177,40.213,329673.0
2023-06-22,39.7764,39.955,38.9132,39.2704,385678.0
2023-06-23,38.3378,38.7942,37.7921,38.4469,791919.0
2023-06-24,38.3378,38.7942,37.7921,38.4469,791919.0
2023-06-25,38.3378,38.7942,37.7921,38.4469,791919.0
2023-06-26,38.4965,40.3817,38.4965,40.1832,431679.0
2023-06-27,39.9352,40.8579,39.7963,40.4511,337351.0
2023-06-28,40.3519,40.9621,39.7963,40.5702,340845.0
2023-06-29,40.7686,42.3759,40.6694,42.1477,659038.0
2023-06-30,42.5248,43.0345,41.984,41.989,637696.0
2023-07-01,42.5248,43.0345,41.984,41.989,637696.0
2023-07-02,42.5248,43.0345,41.984,41.989,637696.0
2023-07-03,41.9989,42.8125,41.8302,42.5843,199688.0
2023-07-04,41.9989,42.8125,41.8302,42.5843,199688.0
2023-07-05,43.1498,43.2193,42.0485,42.3462,468374.0
2023-07-06,41.9295,42.1825,40.6793,42.0981,713088.0
2023-07-07,41.7112,44.4843,41.7112,43.7848,496062.0
2023-07-08,41.7112,44.4843,41.7112,43.7848,496062.0
2023-07-09,41.7112,44.4843,41.7112,43.7848,496062.0
2023-07-10,43.3681,44.0329,42.7579,43.6162,737442.0
2023-07-11,43.8841,45.6898,43.2987,45.5211,722565.0
2023-07-12,46.4141,46.6324,45.7791,46.295,502739.0
2023-07-13,46.3843,47.1781,45.7493,47.1682,607423.0
2023-07-14,46.6225,46.7366,46.052,46.1264,421067.0
2023-07-15,46.6225,46.7366,46.052,46.1264,421067.0
2023-07-16,46.6225,46.7366,46.052,46.1264,421067.0
2023-07-17,45.9478,47.3964,45.9478,47.0689,337112.0
2023-07-18,47.3071,48.0733,47.0689,47.6246,498698.0
2023-07-19,47.3071,48.0314,47.059,47.575,412098.0
2023-07-20,48.2596,48.3985,47.1086,47.6444,442547.0
2023-07-21,47.7833,47.818,47.1285,47.6246,389228.0
2023-07-22,47.7833,47.818,47.1285,47.6246,389228.0
2023-07-23,47.7833,47.818,47.1285,47.6246,389228.0
2023-07-24,47.6841,49.1724,47.6047,48.8549,362421.0
2023-07-25,48.9243,49.599,48.6564,49.3212,393956.0
2023-07-26,48.3588,49.6089,48.3588,49.5196,298485.0
2023-07-27,49.599,49.8867,48.4282,48.7556,406661.0
2023-07-28,48.964,49.6461,48.6862,49.1228,338984.0
2023-07-29,48.964,49.6461,48.6862,49.1228,338984.0
2023-07-30,48.964,49.6461,48.6862,49.1228,338984.0
2023-07-31,49.5494,50.6606,49.5494,50.3828,315709.0
2023-08-01,50.1249,50.6209,49.5396,50.5713,252365.0
2023-08-02,50.1645,50.4225,49.3113,50.2241,281964.0
2023-08-03,50.4027,51.633,50.2786,51.3254,259514.0
2023-08-04,51.7123,52.0745,51.117,51.127,266963.0
2023-08-05,51.7123,52.0745,51.117,51.127,266963.0
2023-08-06,51.7123,52.0745,51.117,51.127,266963.0
2023-08-07,51.0972,51.5536,50.2638,50.363,533528.0
2023-08-08,51.5834,52.0398,49.7875,51.881,647983.0
2023-08-09,51.881,53.4288,51.5238,51.7719,625929.0
2023-08-10,52.0497,52.3374,50.7995,51.9703,461551.0
2023-08-11,52.0497,52.8484,52.0001,52.3473,397876.0
2023-08-12,52.0497,52.8484,52.0001,52.3473,397876.0
2023-08-13,52.0497,52.8484,52.0001,52.3473,397876.0
2023-08-14,52.387,52.387,51.4544,51.7719,277581.0
2023-08-15,51.1468,51.5883,50.5416,50.9781,297975.0
2023-08-16,50.869,51.633,50.4969,50.5019,322046.0
2023-08-17,51.3452,51.7619,49.9959,50.0157,312899.0
2023-08-18,49.4105,50.5912,49.1128,50.4622,538205.0
2023-08-19,49.4105,50.5912,49.1128,50.4622,538205.0
2023-08-20,49.4105,50.5912,49.1128,50.4622,538205.0
2023-08-21,50.4721,51.0226,50.0058,50.5713,374749.0
2023-08-22,50.4027,50.6309,49.5792,49.599,386679.0
2023-08-23,49.3807,50.6606,48.6167,50.3927,244695.0
2023-08-24,49.7081,50.8194,49.7081,50.4622,217215.0
2023-08-25,50.8103,50.8301,49.776,50.5616,255332.0
2023-08-26,50.8103,50.8301,49.776,50.5616,255332.0
2023-08-27,50.8103,50.8301,49.776,50.5616,255332.0
2023-08-28,50.5815,52.1628,50.3528,51.9341,319710.0
2023-08-29,52.1827,52.6949,51.5661,52.5109,396362.0
2023-08-30,52.7098,53.8634,52.4413,53.1176,344149.0
2023-08-31,53.1971,53.2071,52.4413,53.0479,320613.0
2023-09-01,54.0325,55.4597,54.0325,55.2259,494292.0
2023-09-02,54.0325,55.4597,54.0325,55.2259,494292.0
2023-09-03,54.0325,55.4597,54.0325,55.2259,494292.0
2023-09-04,54.0325,55.4597,54.0325,55.2259,494292.0
2023-09-05,55.6934,56.5089,55.2906,55.8923,432005.0
2023-09-06,55.8028,56.6879,55.3453,56.3398,540965.0
2023-09-07,56.2801,56.5089,55.3751,55.753,878129.0
2023-09-08,55.6337,55.9917,54.4751,54.8679,613597.0
2023-09-09,55.6337,55.9917,54.4751,54.8679,613597.0
2023-09-10,55.6337,55.9917,54.4751,54.8679,613597.0
2023-09-11,55.1961,55.4348,54.2811,54.7685,436183.0
2023-09-12,54.679,55.2608,52.0335,52.6999,1192009.0
2023-09-13,52.6999,52.9186,50.4025,50.681,697054.0
2023-09-14,51.4169,52.0037,51.1384,51.6556,503109.0
2023-09-15,51.2478,52.2324,50.8103,50.9296,1406614.0
2023-09-16,51.2478,52.2324,50.8103,50.9296,1406614.0
2023-09-17,51.2478,52.2324,50.8103,50.9296,1406614.0
2023-09-18,51.5164,51.5959,50.7556,50.9594,453373.0
2023-09-19,51.3274,51.4965,49.412,49.5074,420350.0
2023-09-20,49.2787,49.8754,48.2046,48.2046,508992.0
2023-09-21,48.4035,48.4035,47.3344,47.5283,405511.0
2023-09-22,47.8565,48.8212,47.8565,48.493,434935.0
2023-09-23,47.8565,48.8212,47.8565,48.493,434935.0
2023-09-24,47.8565,48.8212,47.8565,48.493,434935.0
2023-09-25,48.1151,50.1041,47.8366,49.7262,454010.0
2023-09-26,49.2489,49.8356,48.7914,49.4478,511688.0
2023-09-27,50.3329,51.7684,50.0544,51.1583,484569.0
2023-09-28,51.0589,51.4134,50.2135,50.681,371979.0
2023-09-29,50.6412,50.6412,49.3085,49.9351,475395.0
2023-09-30,50.6412,50.6412,49.3085,49.9351,475395.0
2023-10-01,50.6412,50.6412,49.3085,49.9351,475395.0
2023-10-02,49.8655,49.8754,48.5726,49.0201,362450.0
2023-10-03,48.7218,49.776,48.6322,49.577,468648.0
2023-10-04,48.8709,49.0499,46.5338,47.0112,476926.0
2023-10-05,46.6233,47.5383,46.3349,46.6134,545837.0
2023-10-06,46.5139,47.5482,45.8973,47.1405,590752.0
2023-10-07,46.5139,47.5482,45.8973,47.1405,590752.0
2023-10-08,46.5139,47.5482,45.8973,47.1405,590752.0
2023-10-09,48.7814,50.1191,48.2344,49.7362,303098.0
2023-10-10,49.6964,50.1638,49.5074,49.5174,361500.0
2023-10-11,48.9704,49.6566,48.6322,49.5671,239289.0
2023-10-12,49.9649,49.9649,48.7019,49.229,379043.0
2023-10-13,50.3826,50.7506,49.766,50.2732,289392.0
2023-10-14,50.3826,50.7506,49.766,50.2732,289392.0
2023-10-15,50.3826,50.7506,49.766,50.2732,289392.0
2023-10-16,49.5273,50.134,48.6462,48.8411,535603.0
2023-10-17,49.5174,51.6407,49.5174,51.1981,463575.0
2023-10-18,51.765,51.9639,51.3572,51.7451,305758.0
2023-10-19,51.0987,51.765,50.4671,51.4169,358254.0
2023-10-20,51.1484,51.3473,49.3384,50.0743,374712.0
2023-10-21,51.1484,51.3473,49.3384,50.0743,374712.0
2023-10-22,51.1484,51.3473,49.3384,50.0743,374712.0
2023-10-23,50.0345,50.1787,48.9207,49.7859,330652.0
2023-10-24,50.1539,50.1539,48.5825,48.6024,325616.0
2023-10-25,48.3538,48.7715,47.414,48.0355,446410.0
