,TAP US Equity,TAP US Equity,TAP US Equity,TAP US Equity,TAP US Equity
2023-07-09,64.6681,65.0208,64.4525,64.5897,1898684.0
2023-07-10,64.4623,64.6191,63.9724,64.2076,1444897.0
2023-07-11,64.3153,64.4035,62.4537,63.1396,2717287.0
2023-07-12,63.3159,64.6877,63.2081,64.6583,3135068.0
2023-07-13,64.5897,65.5009,64.5897,65.3539,3084427.0
2023-07-14,65.3343,65.9908,65.158,65.9222,1540028.0
2023-07-15,65.3343,65.9908,65.158,65.9222,1540028.0
2023-07-16,65.3343,65.9908,65.158,65.9222,1540028.0
2023-07-17,65.9124,66.6277,65.4568,66.6179,2704572.0
2023-07-18,67.0294,67.6565,66.1966,66.5297,1784746.0
2023-07-19,66.8825,67.8917,66.6816,67.7839,1826811.0
2023-07-20,67.9701,68.8029,67.9078,68.6461,1355060.0
2023-07-21,68.7833,69.0773,68.4453,68.5384,1142080.0
2023-07-22,68.7833,69.0773,68.4453,68.5384,1142080.0
2023-07-23,68.7833,69.0773,68.4453,68.5384,1142080.0
2023-07-24,68.5384,69.2781,68.3718,68.4404,1052101.0
2023-07-25,68.3816,69.3106,67.922,69.2438,1714487.0
2023-07-26,69.2438,69.4692,68.6461,69.0675,1310645.0
2023-07-27,69.2536,69.2928,67.3136,67.8623,1948687.0
2023-07-28,68.4992,69.4594,68.2052,69.1262,3816205.0
2023-07-29,68.4992,69.4594,68.2052,69.1262,3816205.0
2023-07-30,68.4992,69.4594,68.2052,69.1262,3816205.0
2023-07-31,68.6951,68.9891,67.8035,68.362,3286730.0
2023-08-01,63.8352,66.128,62.7574,65.1776,6082942.0
2023-08-02,64.962,67.2548,64.6681,65.9712,3788775.0
2023-08-03,65.6969,65.7949,63.7078,63.8058,2566542.0
2023-08-04,64.0116,65.1678,63.8744,63.992,2018694.0
2023-08-05,64.0116,65.1678,63.8744,63.992,2018694.0
2023-08-06,64.0116,65.1678,63.8744,63.992,2018694.0
2023-08-07,64.1782,64.3643,63.3257,63.7078,1494475.0
2023-08-08,63.8548,63.9724,62.5615,63.5413,1740907.0
2023-08-09,63.7666,63.8842,62.6202,63.3061,1460162.0
2023-08-10,63.1983,63.6099,62.728,63.022,1300399.0
2023-08-11,62.875,62.9926,62.4831,62.924,1375162.0
2023-08-12,62.875,62.9926,62.4831,62.924,1375162.0
2023-08-13,62.875,62.9926,62.4831,62.924,1375162.0
2023-08-14,63.071,63.4825,62.9338,63.1787,1154058.0
2023-08-15,62.924,63.0612,62.2234,62.3655,1389399.0
2023-08-16,62.3263,62.4438,61.077,61.1897,1523802.0
2023-08-17,61.1407,61.4445,60.8958,60.9154,1285793.0
2023-08-18,60.7488,61.807,60.7194,61.758,1748419.0
2023-08-19,60.7488,61.807,60.7194,61.758,1748419.0
2023-08-20,60.7488,61.807,60.7194,61.758,1748419.0
2023-08-21,61.7384,61.8805,61.0819,61.5131,986247.0
2023-08-22,61.4445,61.6208,60.788,61.1995,1154982.0
2023-08-23,61.4739,61.8952,61.0917,61.5424,1297992.0
2023-08-24,61.5522,62.1499,61.1946,61.2779,1206612.0
2023-08-25,61.4053,61.6747,61.0133,61.5816,1046214.0
2023-08-26,61.4053,61.6747,61.0133,61.5816,1046214.0
2023-08-27,61.4053,61.6747,61.0133,61.5816,1046214.0
2023-08-28,61.7678,62.2969,61.3563,61.6208,1706586.0
2023-08-29,61.7874,62.052,61.2681,62.003,1119548.0
2023-08-30,61.9834,62.1499,61.6894,61.807,1163707.0
2023-08-31,61.955,63.0004,61.9451,62.6157,1736916.0
2023-09-01,62.6946,63.1187,61.9056,62.0437,1378111.0
2023-09-02,62.6946,63.1187,61.9056,62.0437,1378111.0
2023-09-03,62.6946,63.1187,61.9056,62.0437,1378111.0
2023-09-04,62.6946,63.1187,61.9056,62.0437,1378111.0
2023-09-05,61.7972,61.7972,61.166,61.4224,1339753.0
2023-09-06,61.452,61.4964,60.9983,61.1758,2159572.0
2023-09-07,61.3731,62.3445,61.3731,62.2015,1711211.0
2023-09-08,62.2804,62.7932,62.2454,62.7637,876207.0
2023-09-09,62.2804,62.7932,62.2454,62.7637,876207.0
2023-09-10,62.2804,62.7932,62.2454,62.7637,876207.0
2023-09-11,63.1286,64.3022,63.099,63.888,1605910.0
2023-09-12,64.026,64.026,63.0497,63.2075,1352870.0
2023-09-13,63.4146,63.5625,62.3494,62.3593,1211493.0
2023-09-14,62.5368,63.1879,62.379,62.9116,1463872.0
2023-09-15,62.7045,63.2469,62.665,62.7143,2064869.0
2023-09-16,62.7045,63.2469,62.665,62.7143,2064869.0
2023-09-17,62.7045,63.2469,62.665,62.7143,2064869.0
2023-09-18,62.9708,63.6315,62.7637,63.5329,1059869.0
2023-09-19,63.5921,63.8978,62.8721,62.9708,1050090.0
2023-09-20,63.4442,64.4107,63.168,63.8781,1338551.0
2023-09-21,63.8485,63.9669,63.2124,63.2864,1301580.0
2023-09-22,63.4146,63.6217,62.5072,62.527,1252680.0
2023-09-23,63.4146,63.6217,62.5072,62.527,1252680.0
2023-09-24,63.4146,63.6217,62.5072,62.527,1252680.0
2023-09-25,62.2804,62.4382,61.7587,62.0733,755519.0
2023-09-26,61.6591,62.5368,61.5703,62.1719,1215604.0
2023-09-27,62.093,62.2212,61.0673,61.5506,1442846.0
2023-09-28,61.7478,62.0141,61.3336,61.7478,946224.0
2023-09-29,61.9007,62.9708,61.8169,62.7143,1883283.0
2023-09-30,61.9007,62.9708,61.8169,62.7143,1883283.0
2023-10-01,61.9007,62.9708,61.8169,62.7143,1883283.0
2023-10-02,62.6453,62.9609,61.3928,61.7478,1565114.0
2023-10-03,61.5802,62.0536,60.4559,61.166,814476.0
2023-10-04,62.8327,62.9609,61.2054,62.1621,2665388.0
2023-10-05,61.9056,62.0733,57.9903,58.2467,3523195.0
2023-10-06,57.9706,58.6412,56.6786,58.3848,2694231.0
2023-10-07,57.9706,58.6412,56.6786,58.3848,2694231.0
2023-10-08,57.9706,58.6412,56.6786,58.3848,2694231.0
2023-10-09,58.0396,58.7497,57.4183,58.3158,1649541.0
2023-10-10,58.9765,59.7458,58.5525,59.3316,1914461.0
2023-10-11,59.2724,59.874,58.8779,59.2231,1126219.0
2023-10-12,59.2625,59.2921,56.5504,57.2605,2198816.0
2023-10-13,57.2704,58.2073,57.2013,57.8424,1270550.0
2023-10-14,57.2704,58.2073,57.2013,57.8424,1270550.0
2023-10-15,57.2704,58.2073,57.2013,57.8424,1270550.0
2023-10-16,58.1481,58.6905,57.941,58.444,1146863.0
2023-10-17,58.1284,58.6215,57.7832,58.3256,1400119.0
2023-10-18,58.1382,59.2083,57.9077,58.4637,1391929.0
2023-10-19,58.5229,58.5623,57.3394,57.5366,1497941.0
2023-10-20,57.8226,58.2566,57.729,57.8621,1196522.0
2023-10-21,57.8226,58.2566,57.729,57.8621,1196522.0
2023-10-22,57.8226,58.2566,57.729,57.8621,1196522.0
2023-10-23,57.6649,57.6649,56.6836,56.8266,1376807.0
2023-10-24,56.935,57.8522,56.5899,57.5071,996347.0
2023-10-25,57.4972,57.6254,56.7279,56.8857,1521505.0
2023-10-26,57.3295,57.7832,57.0534,57.2013,1252692.0
2023-10-27,56.9745,57.4577,55.722,55.9685,1255855.0
2023-10-28,56.9745,57.4577,55.722,55.9685,1255855.0
2023-10-29,56.9745,57.4577,55.722,55.9685,1255855.0
2023-10-30,56.4222,56.7674,56.0918,56.2545,1928924.0
2023-10-31,56.5603,57.2773,56.4617,56.9745,2256790.0
2023-11-01,57.1126,57.7043,56.654,57.3986,2322495.0
2023-11-02,58.1974,58.1974,54.8985,57.0337,3792431.0
2023-11-03,58.0396,59.1047,57.7142,58.2171,2254782.0
2023-11-04,58.0396,59.1047,57.7142,58.2171,2254782.0
2023-11-05,58.0396,59.1047,57.7142,58.2171,2254782.0
2023-11-06,58.0495,59.0357,58.0495,58.582,1366617.0
2023-11-07,58.4637,58.7497,58.0248,58.296,1071847.0
2023-11-08,58.7004,58.7793,57.9509,58.1777,1758286.0
2023-11-09,58.2862,58.6116,57.3591,57.3788,1646252.0
2023-11-10,57.2309,58.227,57.2309,58.158,1787868.0
2023-11-11,57.2309,58.227,57.2309,58.158,1787868.0
2023-11-12,57.2309,58.227,57.2309,58.158,1787868.0
2023-11-13,57.6353,58.1323,57.3986,57.7043,1341224.0
2023-11-14,58.4242,59.016,58.2467,58.9174,1361232.0
2023-11-15,58.9272,59.1442,58.444,58.8976,1430204.0
2023-11-16,58.8681,59.085,58.0396,58.1777,1461868.0
2023-11-17,58.2862,58.5919,57.8769,58.5623,1295696.0
2023-11-18,58.2862,58.5919,57.8769,58.5623,1295696.0
2023-11-19,58.2862,58.5919,57.8769,58.5623,1295696.0
2023-11-20,58.2665,58.73,58.0988,58.1876,908431.0
2023-11-21,58.1876,58.8828,57.8621,58.7892,1371762.0
2023-11-22,58.9963,59.2724,58.7497,59.1738,1158626.0
2023-11-23,58.9963,59.2724,58.7497,59.1738,1158626.0
2023-11-24,59.1245,59.4203,59.0554,59.1639,425096.0
2023-11-25,59.1245,59.4203,59.0554,59.1639,425096.0
2023-11-26,59.1245,59.4203,59.0554,59.1639,425096.0
2023-11-27,59.0752,59.4795,58.8483,59.4105,1675813.0
2023-11-28,59.5486,59.7458,59.3119,59.4499,1132706.0
2023-11-29,59.371,59.519,59.016,59.2724,1276258.0
2023-11-30,59.5703,61.1591,59.4363,61.1095,2645942.0
2023-12-01,61.179,61.8145,60.9853,61.4967,1378391.0
2023-12-02,61.179,61.8145,60.9853,61.4967,1378391.0
2023-12-03,61.179,61.8145,60.9853,61.4967,1378391.0
2023-12-04,61.1095,62.7777,61.0002,61.8443,2124186.0
2023-12-05,61.9138,61.9734,61.3974,61.606,1601513.0
2023-12-06,61.3577,61.8145,61.169,61.4669,1571394.0
2023-12-07,61.5861,61.7251,61.0697,61.6953,1126399.0
2023-12-08,61.6556,62.2018,61.6556,61.8741,1166303.0
2023-12-09,61.6556,62.2018,61.6556,61.8741,1166303.0
2023-12-10,61.6556,62.2018,61.6556,61.8741,1166303.0
2023-12-11,61.9337,62.45,61.5563,62.4302,1103246.0
2023-12-12,62.6387,63.1451,62.46,63.0061,2096476.0
2023-12-13,63.0657,63.8502,62.5493,63.7906,1378352.0
2023-12-14,63.6516,63.8303,62.4302,62.6089,2178258.0
2023-12-15,62.1918,62.1918,60.9208,61.3676,5062755.0
2023-12-16,62.1918,62.1918,60.9208,61.3676,5062755.0
2023-12-17,62.1918,62.1918,60.9208,61.3676,5062755.0
2023-12-18,61.6953,62.0925,61.3478,61.4967,1829178.0
2023-12-19,61.606,62.1621,61.4669,61.8939,1334471.0
2023-12-20,61.6457,61.6457,60.7718,60.8314,1186806.0
2023-12-21,61.1393,61.4372,60.1959,60.613,1046683.0
2023-12-22,60.9208,61.6457,60.6924,60.9307,757440.0
2023-12-23,60.9208,61.6457,60.6924,60.9307,757440.0
2023-12-24,60.9208,61.6457,60.6924,60.9307,757440.0
2023-12-25,60.9208,61.6457,60.6924,60.9307,757440.0
2023-12-26,60.7818,61.0648,60.6924,60.7321,1047827.0
2023-12-27,60.4442,60.9704,60.4442,60.6924,756021.0
2023-12-28,60.5236,60.9158,60.469,60.8215,741213.0
2023-12-29,60.6328,60.9605,60.5037,60.7818,776267.0
2023-12-30,60.6328,60.9605,60.5037,60.7818,776267.0
2023-12-31,60.6328,60.9605,60.5037,60.7818,776267.0
2024-01-01,60.6328,60.9605,60.5037,60.7818,776267.0
2024-01-02,60.6527,61.9734,60.613,61.6358,1275277.0
2024-01-03,61.7053,61.9734,61.1393,61.606,1341637.0
2024-01-04,61.5365,61.7152,60.8364,60.8811,1197953.0
2024-01-05,60.9109,61.5066,60.5732,61.0797,1669484.0
2024-01-06,60.9109,61.5066,60.5732,61.0797,1669484.0
2024-01-07,60.9109,61.5066,60.5732,61.0797,1669484.0
2024-01-08,61.0797,61.8641,60.8811,61.8641,1319618.0
2024-01-09,61.7648,62.3755,61.4223,62.3607,1908050.0
2024-01-10,62.2812,63.2246,62.1918,63.1153,1738369.0
2024-01-11,62.8671,63.3239,62.6089,63.2544,1281407.0
2024-01-12,63.3537,63.5622,62.6834,62.7579,1041912.0
2024-01-13,63.3537,63.5622,62.6834,62.7579,1041912.0
2024-01-14,63.3537,63.5622,62.6834,62.7579,1041912.0
2024-01-15,63.3537,63.5622,62.6834,62.7579,1041912.0
2024-01-16,63.0657,63.2643,62.2614,62.738,1083855.0
2024-01-17,62.6089,62.9565,62.3706,62.8174,1130606.0
2024-01-18,62.7876,62.9167,61.9883,62.3904,993175.0
2024-01-19,62.6288,62.6288,61.6159,62.0528,1220733.0
2024-01-20,62.6288,62.6288,61.6159,62.0528,1220733.0
2024-01-21,62.6288,62.6288,61.6159,62.0528,1220733.0
2024-01-22,61.8542,62.6288,61.8244,62.2911,1188796.0
2024-01-23,62.1521,62.45,61.8443,62.1124,1119335.0
2024-01-24,62.1521,62.1968,60.5633,60.6825,1651013.0
2024-01-25,61.0797,62.46,60.9407,62.4401,1565525.0
2024-01-26,62.7082,63.0557,62.0528,62.3011,1019529.0
2024-01-27,62.7082,63.0557,62.0528,62.3011,1019529.0
2024-01-28,62.7082,63.0557,62.0528,62.3011,1019529.0
2024-01-29,62.4004,63.0309,61.884,62.9465,1190398.0
2024-01-30,62.9366,63.1253,62.2713,62.4302,1211621.0
2024-01-31,62.6983,62.9267,61.04,61.3577,1185302.0
2024-02-01,61.3875,62.7529,61.3081,62.6685,1341963.0
2024-02-02,62.5692,62.6784,61.3676,61.6358,1359533.0
2024-02-03,62.5692,62.6784,61.3676,61.6358,1359533.0
2024-02-04,62.5692,62.6784,61.3676,61.6358,1359533.0
2024-02-05,60.9903,61.2783,60.6676,60.8513,1349654.0
2024-02-06,60.8314,61.606,60.7421,60.8612,2315419.0
2024-02-07,59.6795,60.0569,58.4879,59.3121,4186770.0
2024-02-08,59.3121,59.8881,58.7858,59.8384,2414616.0
2024-02-09,59.5902,59.8186,58.9546,59.8086,2134045.0
2024-02-10,59.5902,59.8186,58.9546,59.8086,2134045.0
2024-02-11,59.5902,59.8186,58.9546,59.8086,2134045.0
2024-02-12,59.8285,61.6953,59.7888,61.6755,4091264.0
2024-02-13,62.0628,62.3011,59.3618,60.8612,4557377.0
2024-02-14,61.5365,61.7152,60.2654,61.0102,2109378.0
2024-02-15,61.2485,61.9883,61.1591,61.6358,1538530.0
2024-02-16,61.4272,61.8443,61.0201,61.7152,1458824.0
2024-02-17,61.4272,61.8443,61.0201,61.7152,1458824.0
2024-02-18,61.4272,61.8443,61.0201,61.7152,1458824.0
2024-02-19,61.4272,61.8443,61.0201,61.7152,1458824.0
2024-02-20,61.8542,62.9664,61.7152,62.2812,2008732.0
2024-02-21,62.5295,62.8919,61.7351,62.033,1360054.0
2024-02-22,61.5662,62.4103,61.1591,62.2216,1614168.0
2024-02-23,62.0727,62.589,61.7599,62.0528,1389541.0
2024-02-24,62.0727,62.589,61.7599,62.0528,1389541.0
2024-02-25,62.0727,62.589,61.7599,62.0528,1389541.0
2024-02-26,61.9039,62.7579,61.8939,62.3011,1029295.0
2024-02-27,62.2514,62.8174,61.889,62.3209,1076839.0
2024-02-28,62.4202,62.5593,62.0032,62.45,1289197.0
2024-02-29,62.56,62.98,62.18,62.42,2331900.0
2024-03-01,62.38,62.59,61.52,62.13,1192881.0
2024-03-02,62.38,62.59,61.52,62.13,1192881.0
2024-03-03,62.38,62.59,61.52,62.13,1192881.0
2024-03-04,61.76,62.525,61.76,62.34,1253783.0
2024-03-05,62.58,63.67,62.53,63.01,1495800.0
2024-03-06,63.465,63.71,62.26,62.77,1659372.0
2024-03-07,63.0,64.1,62.77,64.02,1710021.0
2024-03-08,64.07,64.73,63.71,64.56,1642378.0
2024-03-09,64.07,64.73,63.71,64.56,1642378.0
2024-03-10,64.07,64.73,63.71,64.56,1642378.0
2024-03-11,64.73,66.62,64.625,65.95,2085748.0
2024-03-12,65.83,66.37,65.16,65.57,1286793.0
2024-03-13,66.0,66.51,65.835,66.21,1763996.0
2024-03-14,65.9,66.55,65.34,65.93,2533670.0
2024-03-15,65.52,67.57,65.52,67.47,4432985.0
2024-03-16,65.52,67.57,65.52,67.47,4432985.0
2024-03-17,65.52,67.57,65.52,67.47,4432985.0
2024-03-18,67.18,67.81,66.985,67.45,1647197.0
2024-03-19,67.58,68.01,67.3,68.0,1697863.0
2024-03-20,67.99,68.1,66.63,66.84,1543667.0
2024-03-21,66.66,67.44,66.22,67.07,1163132.0
2024-03-22,67.24,67.645,66.94,67.16,1007168.0
2024-03-23,67.24,67.645,66.94,67.16,1007168.0
2024-03-24,67.24,67.645,66.94,67.16,1007168.0
2024-03-25,67.4,67.79,67.14,67.67,1393743.0
2024-03-26,67.92,68.24,66.9,66.9,1576537.0
2024-03-27,67.2,67.715,67.01,67.34,1255892.0
2024-03-28,67.57,67.78,66.94,67.25,1189986.0
2024-03-29,67.57,67.78,66.94,67.25,1189986.0
2024-03-30,67.57,67.78,66.94,67.25,1189986.0
2024-03-31,67.57,67.78,66.94,67.25,1189986.0
2024-04-01,66.97,67.51,66.8575,67.33,1185185.0
2024-04-02,67.35,68.25,67.35,68.19,1940617.0
2024-04-03,68.15,68.33,67.86,68.14,1429650.0
2024-04-04,68.43,68.43,66.97,67.38,1370805.0
2024-04-05,67.42,67.59,67.01,67.35,1222170.0
2024-04-06,67.42,67.59,67.01,67.35,1222170.0
2024-04-07,67.42,67.59,67.01,67.35,1222170.0
2024-04-08,67.23,67.34,66.58,66.63,1502292.0
