,AVA US Equity,AVA US Equity,AVA US Equity,AVA US Equity,AVA US Equity
2023-08-12,34.9674,35.1114,34.7561,34.8809,521725.0
2023-08-13,34.9674,35.1114,34.7561,34.8809,521725.0
2023-08-14,34.8521,34.8521,33.8152,34.0457,814792.0
2023-08-15,33.9304,33.9304,32.5863,32.5959,666011.0
2023-08-16,32.7207,32.9655,32.4231,32.7111,547806.0
2023-08-17,32.7695,32.8863,32.5846,32.5846,619002.0
2023-08-18,32.6916,32.9544,32.5554,32.7987,502585.0
2023-08-19,32.6916,32.9544,32.5554,32.7987,502585.0
2023-08-20,32.6916,32.9544,32.5554,32.7987,502585.0
2023-08-21,32.4289,32.7598,31.6503,32.1758,1328448.0
2023-08-22,32.1855,32.1855,31.7962,31.8644,609487.0
2023-08-23,32.1174,32.1272,31.4792,31.7281,886014.0
2023-08-24,31.6211,32.1028,31.4069,31.5529,621838.0
2023-08-25,32.0298,32.4775,31.8838,32.4386,1022298.0
2023-08-26,32.0298,32.4775,31.8838,32.4386,1022298.0
2023-08-27,32.0298,32.4775,31.8838,32.4386,1022298.0
2023-08-28,32.497,32.7987,32.4094,32.6138,782727.0
2023-08-29,32.6138,32.7987,32.2342,32.7208,686755.0
2023-08-30,32.6332,32.896,32.4775,32.6527,643777.0
2023-08-31,32.75,32.9058,32.3267,32.3997,650469.0
2023-09-01,32.6527,32.8084,32.2147,32.4678,505750.0
2023-09-02,32.6527,32.8084,32.2147,32.4678,505750.0
2023-09-03,32.6527,32.8084,32.2147,32.4678,505750.0
2023-09-04,32.6527,32.8084,32.2147,32.4678,505750.0
2023-09-05,32.3121,32.3315,31.4799,31.952,538456.0
2023-09-06,32.0104,32.3023,31.8644,32.0396,470770.0
2023-09-07,32.604,32.789,32.3413,32.4678,758853.0
2023-09-08,32.5554,32.7598,32.351,32.75,650827.0
2023-09-09,32.5554,32.7598,32.351,32.75,650827.0
2023-09-10,32.5554,32.7598,32.351,32.75,650827.0
2023-09-11,33.0225,33.3729,33.0225,33.1783,733126.0
2023-09-12,33.1296,33.4264,32.935,33.3048,683831.0
2023-09-13,33.334,33.4216,33.1588,33.334,761138.0
2023-09-14,33.4897,34.0591,33.4897,33.8498,650873.0
2023-09-15,33.8012,34.2488,33.5773,33.9569,2333286.0
2023-09-16,33.8012,34.2488,33.5773,33.9569,2333286.0
2023-09-17,33.8012,34.2488,33.5773,33.9569,2333286.0
2023-09-18,33.9569,34.0007,33.5773,33.5968,759258.0
2023-09-19,33.6941,34.0639,33.5092,33.587,638450.0
2023-09-20,33.7428,33.9082,33.4167,33.5286,389416.0
2023-09-21,33.3729,33.5481,33.0225,33.0323,603535.0
2023-09-22,32.8182,33.1393,32.7598,32.9252,486684.0
2023-09-23,32.8182,33.1393,32.7598,32.9252,486684.0
2023-09-24,32.8182,33.1393,32.7598,32.9252,486684.0
2023-09-25,32.7014,32.8182,32.4532,32.643,488322.0
2023-09-26,32.497,32.6819,31.7573,31.7768,745386.0
2023-09-27,31.767,32.0298,31.3096,31.4848,597618.0
2023-09-28,31.5724,31.5919,30.8911,31.2415,1039020.0
2023-09-29,31.514,31.6113,31.0955,31.5043,1257600.0
2023-09-30,31.514,31.6113,31.0955,31.5043,1257600.0
2023-10-01,31.514,31.6113,31.0955,31.5043,1257600.0
2023-10-02,31.2415,31.2512,30.1125,30.239,956571.0
2023-10-03,30.0249,30.6381,29.7135,30.4921,991497.0
2023-10-04,30.5991,30.8814,30.0639,30.8425,519096.0
2023-10-05,30.9106,31.0663,30.6965,30.8717,640812.0
2023-10-06,30.4629,31.2026,30.1904,31.0858,640922.0
2023-10-07,30.4629,31.2026,30.1904,31.0858,640922.0
2023-10-08,30.4629,31.2026,30.1904,31.0858,640922.0
2023-10-09,30.9982,31.4167,30.9592,31.1831,520916.0
2023-10-10,31.3388,31.5043,31.1928,31.3096,353783.0
2023-10-11,31.4069,31.8741,31.2318,31.8644,354204.0
2023-10-12,31.767,31.767,31.1734,31.4848,392203.0
2023-10-13,31.806,31.8936,31.4556,31.8546,302857.0
2023-10-14,31.806,31.8936,31.4556,31.8546,302857.0
2023-10-15,31.806,31.8936,31.4556,31.8546,302857.0
2023-10-16,31.9422,32.5748,31.7768,32.2537,630598.0
2023-10-17,32.1369,32.5797,32.0688,32.2147,618687.0
2023-10-18,32.0298,32.0882,31.5237,31.806,387933.0
2023-10-19,31.6989,31.8838,31.1734,31.2026,508062.0
2023-10-20,31.2999,31.4264,30.6089,30.6575,569103.0
2023-10-21,31.2999,31.4264,30.6089,30.6575,569103.0
2023-10-22,31.2999,31.4264,30.6089,30.6575,569103.0
2023-10-23,30.5018,30.862,30.2634,30.2682,444529.0
2023-10-24,30.6575,30.7549,30.4434,30.5699,439116.0
2023-10-25,30.4532,30.8376,30.3558,30.7257,577387.0
2023-10-26,31.0274,31.4069,31.003,31.2902,449885.0
2023-10-27,31.2902,31.3485,30.6965,30.9787,648970.0
2023-10-28,31.2902,31.3485,30.6965,30.9787,648970.0
2023-10-29,31.2902,31.3485,30.6965,30.9787,648970.0
2023-10-30,31.1928,31.4848,30.823,31.3291,637485.0
2023-10-31,31.4459,31.5821,30.7257,30.8425,857439.0
2023-11-01,31.9617,33.1442,31.6893,32.8182,1366928.0
2023-11-02,32.7598,33.6648,32.677,33.4216,839024.0
2023-11-03,34.0055,34.463,33.8839,34.1029,666780.0
2023-11-04,34.0055,34.463,33.8839,34.1029,666780.0
2023-11-05,34.0055,34.463,33.8839,34.1029,666780.0
2023-11-06,34.0055,34.2002,33.626,34.0055,632416.0
2023-11-07,33.8595,34.025,33.5189,33.733,532076.0
2023-11-08,33.5286,33.5822,32.5992,32.9642,440784.0
2023-11-09,33.0615,33.2561,32.6673,32.7014,370003.0
2023-11-10,32.8182,32.8279,32.4581,32.5651,444681.0
2023-11-11,32.8182,32.8279,32.4581,32.5651,444681.0
2023-11-12,32.8182,32.8279,32.4581,32.5651,444681.0
2023-11-13,32.4581,32.6527,32.205,32.4094,476559.0
2023-11-14,33.2367,34.1272,33.0663,33.9666,1047146.0
2023-11-15,33.8206,34.4338,33.7233,34.2002,963297.0
2023-11-16,34.4073,34.5404,34.0325,34.496,611512.0
2023-11-17,34.6932,34.9102,34.3678,34.6045,634708.0
2023-11-18,34.6932,34.9102,34.3678,34.6045,634708.0
2023-11-19,34.6932,34.9102,34.3678,34.6045,634708.0
2023-11-20,34.6045,34.6045,33.9536,34.4368,583439.0
2023-11-21,34.427,34.4368,33.9635,34.1903,497812.0
2023-11-22,34.4467,34.5946,34.0424,34.2988,589997.0
2023-11-23,34.4467,34.5946,34.0424,34.2988,589997.0
2023-11-24,34.3382,34.5148,34.1213,34.2593,379638.0
2023-11-25,34.3382,34.5148,34.1213,34.2593,379638.0
2023-11-26,34.3382,34.5148,34.1213,34.2593,379638.0
2023-11-27,34.1804,34.3086,33.8353,33.924,483925.0
2023-11-28,33.8451,34.141,33.6775,33.786,514588.0
2023-11-29,33.8156,34.0029,33.3323,33.4605,577162.0
2023-11-30,33.4901,33.6479,33.214,33.4803,560710.0
2023-12-01,33.3915,34.4467,33.2633,34.427,533797.0
2023-12-02,33.3915,34.4467,33.2633,34.427,533797.0
2023-12-03,33.3915,34.4467,33.2633,34.427,533797.0
2023-12-04,34.3875,34.9299,34.072,34.6932,490756.0
2023-12-05,34.7228,34.7228,33.9635,34.2692,455120.0
2023-12-06,34.4664,34.8806,34.3974,34.7327,367719.0
2023-12-07,34.7327,34.8954,34.565,34.6735,415330.0
2023-12-08,34.7228,34.9201,34.4467,34.6538,296568.0
2023-12-09,34.7228,34.9201,34.4467,34.6538,296568.0
2023-12-10,34.7228,34.9201,34.4467,34.6538,296568.0
2023-12-11,34.5355,34.7031,34.2735,34.565,376150.0
2023-12-12,34.6242,34.713,34.2224,34.6144,372431.0
2023-12-13,34.5946,35.9358,34.3284,35.7978,602624.0
2023-12-14,36.3303,36.4881,35.1666,35.1962,1003758.0
2023-12-15,34.9891,35.2554,34.21,34.3875,1420483.0
2023-12-16,34.9891,35.2554,34.21,34.3875,1420483.0
2023-12-17,34.9891,35.2554,34.21,34.3875,1420483.0
2023-12-18,34.565,34.6439,34.2495,34.3284,435424.0
2023-12-19,34.5453,35.137,34.5059,35.0285,505735.0
2023-12-20,34.8017,35.2849,34.2445,34.2889,582300.0
2023-12-21,34.5355,35.0779,34.4664,35.068,696537.0
2023-12-22,35.3145,35.7583,35.1469,35.492,511841.0
2023-12-23,35.3145,35.7583,35.1469,35.492,511841.0
2023-12-24,35.3145,35.7583,35.1469,35.492,511841.0
2023-12-25,35.3145,35.7583,35.1469,35.492,511841.0
2023-12-26,35.5611,35.7287,35.4625,35.4822,343987.0
2023-12-27,35.5315,35.5611,35.0976,35.137,332502.0
2023-12-28,35.0088,35.5009,34.8806,35.3737,363149.0
2023-12-29,35.2159,35.3482,34.9102,35.2455,421853.0
2023-12-30,35.2159,35.3482,34.9102,35.2455,421853.0
2023-12-31,35.2159,35.3482,34.9102,35.2455,421853.0
2024-01-01,35.2159,35.3482,34.9102,35.2455,421853.0
2024-01-02,35.1469,35.9161,35.0581,35.5512,573459.0
2024-01-03,35.9161,35.9851,35.354,35.8175,638101.0
2024-01-04,35.7189,36.0196,35.6202,35.6991,562808.0
2024-01-05,35.5709,36.133,35.3934,35.709,344013.0
2024-01-06,35.5709,36.133,35.3934,35.709,344013.0
2024-01-07,35.5709,36.133,35.3934,35.709,344013.0
2024-01-08,35.6202,36.0344,35.6005,36.0246,313399.0
2024-01-09,35.7583,35.8372,35.5907,35.709,289259.0
2024-01-10,35.6991,35.852,35.5216,35.5907,281446.0
2024-01-11,35.4723,35.4723,34.3678,34.9891,652068.0
2024-01-12,35.4822,35.5216,35.0581,35.1962,373342.0
2024-01-13,35.4822,35.5216,35.0581,35.1962,373342.0
2024-01-14,35.4822,35.5216,35.0581,35.1962,373342.0
2024-01-15,35.4822,35.5216,35.0581,35.1962,373342.0
2024-01-16,34.9497,35.0665,33.2239,33.4408,1198379.0
2024-01-17,33.1351,33.8599,33.0661,33.4605,642262.0
2024-01-18,33.3323,33.4704,32.8688,33.0168,646128.0
2024-01-19,33.1351,33.2436,32.7308,33.1943,493622.0
2024-01-20,33.1351,33.2436,32.7308,33.1943,493622.0
2024-01-21,33.1351,33.2436,32.7308,33.1943,493622.0
2024-01-22,33.7465,33.8156,33.3619,33.5789,812628.0
2024-01-23,33.5394,33.8156,33.1548,33.786,861344.0
2024-01-24,34.0917,34.2199,32.7209,32.9379,2999286.0
2024-01-25,33.5789,33.7564,33.1055,33.4704,716619.0
2024-01-26,33.7367,33.8649,33.3126,33.3126,364798.0
2024-01-27,33.7367,33.8649,33.3126,33.3126,364798.0
2024-01-28,33.7367,33.8649,33.3126,33.3126,364798.0
2024-01-29,33.4605,33.7564,33.0464,33.7367,523993.0
2024-01-30,33.5296,33.8994,33.5,33.6676,437937.0
2024-01-31,33.9043,34.1804,33.5296,33.5394,1284106.0
2024-02-01,33.4507,34.0325,33.2189,34.0227,489635.0
2024-02-02,33.5493,33.924,33.0562,33.6381,489864.0
2024-02-03,33.5493,33.924,33.0562,33.6381,489864.0
2024-02-04,33.5493,33.924,33.0562,33.6381,489864.0
2024-02-05,33.1746,33.1746,32.6124,32.6223,538511.0
2024-02-06,32.5927,32.6963,32.3462,32.4251,438716.0
2024-02-07,32.4842,32.6322,32.0996,32.1884,425274.0
2024-02-08,32.2377,32.4744,31.9813,32.4448,723707.0
2024-02-09,32.3265,32.7702,32.2476,32.7012,428601.0
2024-02-10,32.3265,32.7702,32.2476,32.7012,428601.0
2024-02-11,32.3265,32.7702,32.2476,32.7012,428601.0
2024-02-12,32.7406,33.0661,32.7111,32.9182,565686.0
2024-02-13,32.356,32.5434,31.4685,31.863,1009524.0
2024-02-14,32.0405,32.0503,31.577,31.8334,630281.0
2024-02-15,32.0799,33.283,32.0799,33.2436,808298.0
2024-02-16,32.9773,33.3817,32.6219,33.1055,579935.0
2024-02-17,32.9773,33.3817,32.6219,33.1055,579935.0
2024-02-18,32.9773,33.3817,32.6219,33.1055,579935.0
2024-02-19,32.9773,33.3817,32.6219,33.1055,579935.0
2024-02-20,33.0365,33.924,33.0365,33.4704,632390.0
2024-02-21,33.5099,34.1213,33.3225,33.855,986821.0
2024-02-22,33.63,34.01,33.32,33.99,692454.0
2024-02-23,33.98,34.17,33.83,33.86,422321.0
2024-02-24,33.98,34.17,33.83,33.86,422321.0
2024-02-25,33.98,34.17,33.83,33.86,422321.0
2024-02-26,33.76,33.82,33.1,33.23,536016.0
2024-02-27,33.49,33.825,33.31,33.78,667087.0
2024-02-28,33.64,33.83,33.48,33.49,608276.0
2024-02-29,33.66,33.91,33.17,33.2,855862.0
2024-03-01,33.2,33.5,32.7,33.31,670166.0
2024-03-02,33.2,33.5,32.7,33.31,670166.0
2024-03-03,33.2,33.5,32.7,33.31,670166.0
2024-03-04,33.12,33.65,33.05,33.47,737982.0
2024-03-05,33.57,34.21,33.37,33.5,606501.0
2024-03-06,33.78,33.95,33.33,33.34,585278.0
2024-03-07,33.71,34.035,33.665,34.02,633968.0
2024-03-08,34.21,34.248,33.75,34.1,500443.0
2024-03-09,34.21,34.248,33.75,34.1,500443.0
2024-03-10,34.21,34.248,33.75,34.1,500443.0
2024-03-11,34.14,34.7896,34.0,34.54,424195.0
2024-03-12,34.32,34.69,33.99,34.44,436186.0
2024-03-13,34.53,34.85,34.12,34.26,377527.0
2024-03-14,34.11,34.2,33.39,33.74,435744.0
2024-03-15,33.56,34.25,33.56,33.94,968854.0
2024-03-16,33.56,34.25,33.56,33.94,968854.0
2024-03-17,33.56,34.25,33.56,33.94,968854.0
2024-03-18,33.87,34.03,33.46,33.6,498291.0
2024-03-19,33.69,34.08,33.6,33.61,378123.0
2024-03-20,33.56,33.98,33.45,33.71,427136.0
2024-03-21,33.75,34.64,33.75,33.8,565421.0
2024-03-22,34.12,34.12,33.56,33.67,335454.0
2024-03-23,34.12,34.12,33.56,33.67,335454.0
2024-03-24,34.12,34.12,33.56,33.67,335454.0
2024-03-25,33.83,33.9577,33.5014,33.74,240651.0
2024-03-26,33.87,33.89,33.49,33.7,325088.0
2024-03-27,33.96,34.7,33.96,34.68,474893.0
2024-03-28,34.68,35.09,34.63,35.02,482486.0
2024-03-29,34.68,35.09,34.63,35.02,482486.0
2024-03-30,34.68,35.09,34.63,35.02,482486.0
2024-03-31,34.68,35.09,34.63,35.02,482486.0
2024-04-01,35.06,35.06,34.44,34.7,410651.0
2024-04-02,34.57,35.07,34.57,35.05,495507.0
2024-04-03,34.88,35.0,34.605,34.66,433031.0
2024-04-04,35.03,35.05,34.27,34.62,362355.0
2024-04-05,34.36,34.65,33.9,34.6,407302.0
2024-04-06,34.36,34.65,33.9,34.6,407302.0
2024-04-07,34.36,34.65,33.9,34.6,407302.0
2024-04-08,34.67,35.58,34.64,35.44,738699.0
