,ADI US Equity,ADI US Equity,ADI US Equity,ADI US Equity,ADI US Equity
2022-07-04,139.2893,140.4167,135.9845,138.2974,3175038.0
2022-07-05,135.3845,138.549,134.0297,138.4522,3792500.0
2022-07-06,139.0038,141.2005,137.4458,140.0296,2708562.0
2022-07-07,142.9424,144.8489,142.4876,143.7747,2742698.0
2022-07-08,142.6425,145.6811,141.0167,145.1005,1997945.0
2022-07-09,142.6425,145.6811,141.0167,145.1005,1997945.0
2022-07-10,142.6425,145.6811,141.0167,145.1005,1997945.0
2022-07-11,143.3973,144.4416,141.5392,142.7973,2688810.0
2022-07-12,143.6682,145.3327,142.6425,143.2715,2305781.0
2022-07-13,140.7941,145.1295,140.5038,144.3747,2306933.0
2022-07-14,143.9489,149.1794,142.4683,148.3617,3794146.0
2022-07-15,148.8746,153.1713,148.3811,152.8713,3736611.0
2022-07-16,148.8746,153.1713,148.3811,152.8713,3736611.0
2022-07-17,148.8746,153.1713,148.3811,152.8713,3736611.0
2022-07-18,153.7132,154.2455,149.3875,150.2391,2930140.0
2022-07-19,151.8649,156.7712,151.7681,156.239,3581996.0
2022-07-20,154.4971,158.4357,153.6358,157.8551,3126010.0
2022-07-21,159.0744,159.9066,157.0422,159.8583,2990799.0
2022-07-22,160.3131,160.3131,157.0712,158.0002,2945016.0
2022-07-23,160.3131,160.3131,157.0712,158.0002,2945016.0
2022-07-24,160.3131,160.3131,157.0712,158.0002,2945016.0
2022-07-25,157.6906,157.8841,155.0971,157.7776,3085832.0
2022-07-26,158.2712,158.9631,156.0503,156.5583,3151315.0
2022-07-27,157.9905,164.1501,157.9857,162.8969,4672494.0
2022-07-28,163.2646,165.4323,161.9019,164.1937,3880217.0
2022-07-29,162.9646,167.1452,162.2969,166.4097,4744443.0
2022-07-30,162.9646,167.1452,162.2969,166.4097,4744443.0
2022-07-31,162.9646,167.1452,162.2969,166.4097,4744443.0
2022-08-01,165.2001,166.8065,163.9711,165.9259,2277237.0
2022-08-02,164.784,166.9613,164.1356,165.2582,2179638.0
2022-08-03,165.4807,171.2677,165.4807,170.6677,2766485.0
2022-08-04,170.6774,172.2064,169.4871,171.2484,2395134.0
2022-08-05,169.1097,171.7903,168.4807,171.529,2495266.0
2022-08-06,169.1097,171.7903,168.4807,171.529,2495266.0
2022-08-07,169.1097,171.7903,168.4807,171.529,2495266.0
2022-08-08,170.5322,172.0129,168.171,170.1839,2308710.0
2022-08-09,167.8129,168.2774,163.5792,164.8711,3717659.0
2022-08-10,168.1129,169.6419,165.6936,169.429,3213637.0
2022-08-11,170.4742,172.5258,168.6065,168.9161,2710043.0
2022-08-12,169.5742,173.958,169.5742,173.4741,3198431.0
2022-08-13,169.5742,173.958,169.5742,173.4741,3198431.0
2022-08-14,169.5742,173.958,169.5742,173.4741,3198431.0
2022-08-15,172.6516,174.1999,171.7032,174.0838,2798528.0
2022-08-16,173.5322,173.929,171.1032,173.2612,3138229.0
2022-08-17,168.3839,168.4059,161.7066,164.6388,6158621.0
2022-08-18,162.3163,166.913,160.584,164.6388,4513485.0
2022-08-19,162.9937,163.4461,161.6292,162.5776,3396564.0
2022-08-20,162.9937,163.4461,161.6292,162.5776,3396564.0
2022-08-21,162.9937,163.4461,161.6292,162.5776,3396564.0
2022-08-22,159.8292,160.9131,157.6664,158.5518,3731143.0
2022-08-23,158.2034,160.9228,158.2034,159.1034,2128370.0
2022-08-24,158.5228,159.5292,157.0035,158.368,3253083.0
2022-08-25,158.9873,161.8518,158.8809,161.6776,2981788.0
2022-08-26,161.455,162.0743,153.3939,153.5487,4238469.0
2022-08-27,161.455,162.0743,153.3939,153.5487,4238469.0
2022-08-28,161.455,162.0743,153.3939,153.5487,4238469.0
2022-08-29,152.4888,153.4904,149.912,150.9038,3353256.0
2022-08-30,151.8179,151.9443,147.3352,148.5118,3670214.0
2022-08-31,149.2216,149.2216,146.1878,147.3449,3535296.0
2022-09-01,144.8751,146.8685,142.4928,146.5281,3783873.0
2022-09-02,147.4713,149.0174,143.7666,144.525,2787475.0
2022-09-03,147.4713,149.0174,143.7666,144.525,2787475.0
2022-09-04,147.4713,149.0174,143.7666,144.525,2787475.0
2022-09-05,147.4713,149.0174,143.7666,144.525,2787475.0
2022-09-06,144.5056,145.9253,142.483,144.1361,2480273.0
2022-09-07,145.4488,147.6172,144.1264,146.5379,2496665.0
2022-09-08,145.4488,148.6188,144.737,147.9284,2457650.0
2022-09-09,148.2784,150.9136,148.2784,149.9217,2620343.0
2022-09-10,148.2784,150.9136,148.2784,149.9217,2620343.0
2022-09-11,148.2784,150.9136,148.2784,149.9217,2620343.0
2022-09-12,151.1469,151.5456,149.4453,151.3511,3866860.0
2022-09-13,146.8296,147.9964,143.718,144.1555,4202179.0
2022-09-14,145.3904,147.1116,143.9027,146.1003,2272948.0
2022-09-15,145.5655,146.5952,142.9303,143.786,3142529.0
2022-09-16,142.6775,145.3516,141.1606,145.1862,4592425.0
2022-09-17,142.6775,145.3516,141.1606,145.1862,4592425.0
2022-09-18,142.6775,145.3516,141.1606,145.1862,4592425.0
2022-09-19,143.9805,146.2364,143.786,145.478,2398187.0
2022-09-20,144.5931,146.3531,144.1652,145.6433,2574358.0
2022-09-21,145.8183,149.7467,144.243,144.3403,3315562.0
2022-09-22,143.9027,144.2333,140.2174,141.3259,3355695.0
2022-09-23,139.8381,140.3875,136.2209,138.0003,4839329.0
2022-09-24,139.8381,140.3875,136.2209,138.0003,4839329.0
2022-09-25,139.8381,140.3875,136.2209,138.0003,4839329.0
2022-09-26,138.7296,139.7701,136.7363,136.9307,4502484.0
2022-09-27,138.7491,139.9548,136.007,137.8934,2964284.0
2022-09-28,136.9599,141.3356,136.0556,140.5869,3307078.0
2022-09-29,138.9533,138.9533,136.0556,138.0684,3453546.0
2022-09-30,136.9696,138.6907,135.3944,135.4916,3525972.0
2022-10-01,136.9696,138.6907,135.3944,135.4916,3525972.0
2022-10-02,136.9696,138.6907,135.3944,135.4916,3525972.0
2022-10-03,137.378,142.5608,135.9827,141.1217,4708438.0
2022-10-04,144.1555,147.5582,143.9222,146.6837,4181915.0
2022-10-05,144.982,148.7354,144.7292,147.695,3052031.0
2022-10-06,147.1505,149.3772,146.5573,146.8004,2286462.0
2022-10-07,143.5915,144.525,140.1493,140.9175,4351218.0
2022-10-08,143.5915,144.525,140.1493,140.9175,4351218.0
2022-10-09,143.5915,144.525,140.1493,140.9175,4351218.0
2022-10-10,141.1314,141.462,135.0735,137.0085,3828747.0
2022-10-11,135.8028,137.1738,133.1777,134.9665,4735490.0
2022-10-12,135.1902,136.4591,134.5776,134.7623,2541083.0
2022-10-13,130.9798,139.9646,129.7935,138.8074,5040507.0
2022-10-14,140.6258,140.9467,132.73,132.9537,4970471.0
2022-10-15,140.6258,140.9467,132.73,132.9537,4970471.0
2022-10-16,140.6258,140.9467,132.73,132.9537,4970471.0
2022-10-17,136.182,137.378,133.9455,135.2777,5039785.0
2022-10-18,140.6452,141.1995,135.4916,137.203,3280499.0
2022-10-19,136.8724,139.0213,135.4138,137.4266,2465411.0
2022-10-20,138.506,142.697,137.3489,138.1559,3341084.0
2022-10-21,138.0101,143.3484,137.0571,142.5414,3612389.0
2022-10-22,138.0101,143.3484,137.0571,142.5414,3612389.0
2022-10-23,138.0101,143.3484,137.0571,142.5414,3612389.0
2022-10-24,140.9758,142.8234,138.4476,140.5383,3334525.0
2022-10-25,141.0536,143.436,140.4216,142.3274,3644779.0
2022-10-26,138.8269,141.6273,136.6585,137.4753,6726543.0
2022-10-27,138.5546,139.3909,136.1723,136.7946,4666560.0
2022-10-28,137.5919,141.9579,137.2516,140.8786,3482009.0
2022-10-29,137.5919,141.9579,137.2516,140.8786,3482009.0
2022-10-30,137.5919,141.9579,137.2516,140.8786,3482009.0
2022-10-31,139.8381,139.9093,136.7217,138.681,3078341.0
2022-11-01,141.1022,141.8802,139.3617,140.7036,2322752.0
2022-11-02,141.4231,143.7277,137.1252,137.3391,3327692.0
2022-11-03,135.55,137.1155,133.9844,134.2081,3706415.0
2022-11-04,138.3893,141.3842,137.2127,140.3049,5004337.0
2022-11-05,138.3893,141.3842,137.2127,140.3049,5004337.0
2022-11-06,138.3893,141.3842,137.2127,140.3049,5004337.0
2022-11-07,141.7829,145.0696,139.9062,144.8167,3981597.0
2022-11-08,146.9657,151.3025,145.8815,146.8685,4968267.0
2022-11-09,145.0209,146.6691,143.5138,144.1361,3696254.0
2022-11-10,151.604,156.32,150.2329,155.9408,5617349.0
2022-11-11,154.9976,160.3359,154.9101,159.5289,3211491.0
2022-11-12,154.9976,160.3359,154.9101,159.5289,3211491.0
2022-11-13,154.9976,160.3359,154.9101,159.5289,3211491.0
2022-11-14,158.6148,162.2029,156.4075,156.8062,4269694.0
2022-11-15,162.835,163.2239,158.0703,160.6082,4158124.0
2022-11-16,157.4188,157.6327,155.8047,156.8159,3858973.0
2022-11-17,154.0738,157.2243,153.7238,157.0104,2836105.0
2022-11-18,159.0427,159.3538,156.5242,157.3799,4016639.0
2022-11-19,159.0427,159.3538,156.5242,157.3799,4016639.0
2022-11-20,159.0427,159.3538,156.5242,157.3799,4016639.0
2022-11-21,156.709,157.5355,154.7545,154.842,6276281.0
2022-11-22,160.6179,164.1859,158.2162,163.7782,5740000.0
2022-11-23,164.6679,168.5137,163.0683,164.5269,3851895.0
2022-11-24,164.6679,168.5137,163.0683,164.5269,3851895.0
2022-11-25,164.3713,164.8186,162.3682,162.4752,1698649.0
2022-11-26,164.3713,164.8186,162.3682,162.4752,1698649.0
2022-11-27,164.3713,164.8186,162.3682,162.4752,1698649.0
2022-11-28,160.3359,162.6794,158.0476,159.4803,3910864.0
2022-11-29,160.2095,160.4478,157.9244,159.3636,2685792.0
2022-11-30,160.0102,167.4343,158.2016,167.1621,5396300.0
2022-12-01,168.4262,168.4262,165.0732,166.7439,3222188.0
2022-12-02,163.3059,164.8589,161.3916,164.7026,3055210.0
2022-12-03,163.3059,164.8589,161.3916,164.7026,3055210.0
2022-12-04,163.3059,164.8589,161.3916,164.7026,3055210.0
2022-12-05,163.9505,164.9663,162.8957,163.931,2615764.0
2022-12-06,163.8431,164.5268,161.4502,162.632,3572231.0
2022-12-07,162.4171,164.5561,161.1669,162.1436,1881647.0
2022-12-08,163.1789,165.8454,162.0557,165.6989,2836326.0
2022-12-09,164.5463,166.3923,163.9896,164.7515,2514922.0
2022-12-10,164.5463,166.3923,163.9896,164.7515,2514922.0
2022-12-11,164.5463,166.3923,163.9896,164.7515,2514922.0
2022-12-12,165.23,168.3262,163.8333,168.2481,2966840.0
2022-12-13,173.8642,175.759,169.635,171.4028,4778090.0
2022-12-14,171.774,172.7317,166.1481,167.6816,3202492.0
2022-12-15,165.2789,165.8161,161.6357,162.2218,3984957.0
2022-12-16,161.4306,163.3548,160.2488,162.9348,7411868.0
2022-12-17,161.4306,163.3548,160.2488,162.9348,7411868.0
2022-12-18,161.4306,163.3548,160.2488,162.9348,7411868.0
2022-12-19,163.5403,163.5892,159.9363,161.2939,2621804.0
2022-12-20,159.907,161.9473,159.7507,160.5028,2102308.0
2022-12-21,161.5283,163.931,161.372,163.511,2181351.0
2022-12-22,160.9911,160.9911,157.3089,159.9363,2972024.0
2022-12-23,158.9107,160.2937,157.4945,160.0242,1498283.0
2022-12-24,158.9107,160.2937,157.4945,160.0242,1498283.0
2022-12-25,158.9107,160.2937,157.4945,160.0242,1498283.0
2022-12-26,158.9107,160.2937,157.4945,160.0242,1498283.0
2022-12-27,159.7605,159.8874,157.3968,158.4224,1932072.0
2022-12-28,157.7387,159.7605,156.3322,156.5471,1500055.0
2022-12-29,158.7935,160.9423,157.7387,160.1609,2148909.0
2022-12-30,158.5786,160.3367,157.0159,160.2097,1619445.0
2022-12-31,158.5786,160.3367,157.0159,160.2097,1619445.0
2023-01-01,158.5786,160.3367,157.0159,160.2097,1619445.0
2023-01-02,158.5786,160.3367,157.0159,160.2097,1619445.0
2023-01-03,161.7139,162.3292,157.6801,158.6665,4475744.0
2023-01-04,161.5283,163.6868,159.946,162.046,3477922.0
2023-01-05,160.6395,161.7676,155.8634,155.9708,4750292.0
2023-01-06,157.9926,162.8664,156.2052,161.665,3483405.0
2023-01-07,157.9926,162.8664,156.2052,161.665,3483405.0
2023-01-08,157.9926,162.8664,156.2052,161.665,3483405.0
2023-01-09,163.4915,165.9528,161.8213,163.2082,3734105.0
2023-01-10,162.6222,165.7965,162.6222,165.2789,2351912.0
2023-01-11,163.8138,166.1677,163.4134,165.8356,3068956.0
2023-01-12,166.0602,166.6658,163.2669,164.7417,2478167.0
2023-01-13,163.5989,165.484,162.5441,165.0445,1891182.0
2023-01-14,163.5989,165.484,162.5441,165.0445,1891182.0
2023-01-15,163.5989,165.484,162.5441,165.0445,1891182.0
2023-01-16,163.5989,165.484,162.5441,165.0445,1891182.0
2023-01-17,163.9994,165.23,162.1778,163.0227,3320258.0
2023-01-18,164.6049,165.4351,162.0362,162.1339,2627740.0
2023-01-19,161.7041,161.7823,158.3247,159.3307,3082471.0
2023-01-20,160.0046,161.3916,157.2943,161.3232,3841850.0
2023-01-21,160.0046,161.3916,157.2943,161.3232,3841850.0
2023-01-22,160.0046,161.3916,157.2943,161.3232,3841850.0
2023-01-23,162.6613,166.2849,161.7627,165.7086,3521865.0
2023-01-24,163.9994,166.07,163.4622,164.9273,2407052.0
2023-01-25,162.7394,164.8003,160.3856,164.5268,2739823.0
2023-01-26,165.9821,166.9686,162.9738,166.7635,3539873.0
2023-01-27,165.1324,168.0234,164.478,166.8514,2453351.0
2023-01-28,165.1324,168.0234,164.478,166.8514,2453351.0
2023-01-29,165.1324,168.0234,164.478,166.8514,2453351.0
2023-01-30,165.1617,167.1639,164.4194,164.9956,3135567.0
2023-01-31,164.9956,167.5253,164.9663,167.4765,2549376.0
2023-02-01,167.3397,174.3525,167.2372,172.4772,4200290.0
2023-02-02,173.7176,175.8566,172.0865,175.1241,4206190.0
2023-02-03,172.8093,177.1166,172.1158,174.6553,4005655.0
2023-02-04,172.8093,177.1166,172.1158,174.6553,4005655.0
2023-02-05,172.8093,177.1166,172.1158,174.6553,4005655.0
2023-02-06,172.8679,175.1436,172.2624,173.4149,2916609.0
2023-02-07,174.2353,177.6245,172.8874,176.8041,3531556.0
2023-02-08,174.4892,175.6808,173.2684,173.62,3520553.0
2023-02-09,176.5403,177.9859,173.1902,174.3623,2983446.0
2023-02-10,173.0144,174.8506,171.9693,174.3037,4003276.0
2023-02-11,173.0144,174.8506,171.9693,174.3037,4003276.0
2023-02-12,173.0144,174.8506,171.9693,174.3037,4003276.0
2023-02-13,175.2022,177.3998,174.7823,176.2473,3975486.0
2023-02-14,174.8995,178.8649,174.372,178.2887,3784226.0
2023-02-15,189.8138,191.8356,186.6493,191.611,7456301.0
2023-02-16,190.0238,191.7282,188.466,189.3157,4481698.0
2023-02-17,188.5929,189.8724,186.9032,188.2218,3774940.0
2023-02-18,188.5929,189.8724,186.9032,188.2218,3774940.0
2023-02-19,188.5929,189.8724,186.9032,188.2218,3774940.0
2023-02-20,188.5929,189.8724,186.9032,188.2218,3774940.0
2023-02-21,186.1902,186.7274,181.1602,181.6388,5117898.0
2023-02-22,182.3322,182.3322,178.5817,179.4802,3512568.0
2023-02-23,182.6252,183.0989,178.8747,181.3262,4501918.0
2023-02-24,179.8445,180.4234,178.2058,179.5108,3178011.0
2023-02-25,179.8445,180.4234,178.2058,179.5108,3178011.0
2023-02-26,179.8445,180.4234,178.2058,179.5108,3178011.0
2023-02-27,182.1013,182.4153,179.5108,179.7365,2769497.0
2023-02-28,179.5697,182.0523,179.1183,180.0309,2644560.0
2023-03-01,180.4136,182.0523,179.2753,179.6776,2600268.0
2023-03-02,177.7348,181.8364,175.8557,181.1299,2906429.0
2023-03-03,181.8364,183.2985,179.5108,182.7588,3112385.0
2023-03-04,181.8364,183.2985,179.5108,182.7588,3112385.0
2023-03-05,181.8364,183.2985,179.5108,182.7588,3112385.0
2023-03-06,183.8087,185.0255,181.6205,182.0425,2664333.0
2023-03-07,182.5429,183.4342,180.0701,181.4733,2415116.0
2023-03-08,182.8765,183.9363,181.7285,183.0728,3182100.0
2023-03-09,183.6125,185.2515,179.9426,180.1192,3627273.0
2023-03-10,181.2673,182.1013,177.931,178.3529,3166910.0
2023-03-11,181.2673,182.1013,177.931,178.3529,3166910.0
2023-03-12,181.2673,182.1013,177.931,178.3529,3166910.0
2023-03-13,176.4395,180.8453,175.7232,179.1281,3310234.0
2023-03-14,181.493,184.5054,180.5411,183.0826,4147371.0
2023-03-15,180.7766,182.0327,176.9596,179.501,3972728.0
2023-03-16,177.9212,183.7989,176.8222,183.1317,3753764.0
2023-03-17,183.8774,185.261,181.0072,182.3663,6216495.0
2023-03-18,183.8774,185.261,181.0072,182.3663,6216495.0
2023-03-19,183.8774,185.261,181.0072,182.3663,6216495.0
2023-03-20,182.6116,184.005,181.65,183.5536,3033511.0
2023-03-21,185.3395,186.36,182.5135,184.8685,3232914.0
2023-03-22,185.3199,187.9104,182.8569,183.112,3480989.0
2023-03-23,185.4278,188.9309,183.5536,185.8988,2658351.0
2023-03-24,185.5554,185.8694,182.1798,184.1718,3401812.0
2023-03-25,185.5554,185.8694,182.1798,184.1718,3401812.0
2023-03-26,185.5554,185.8694,182.1798,184.1718,3401812.0
2023-03-27,184.7213,184.8292,181.022,181.3065,3617000.0
2023-03-28,180.2762,180.551,177.4845,180.1585,3319876.0
2023-03-29,182.5527,186.7329,182.5478,185.624,3577774.0
2023-03-30,187.6651,191.4723,187.3118,190.5696,4367130.0
2023-03-31,189.8925,193.8568,189.6276,193.5232,3873013.0
2023-04-01,189.8925,193.8568,189.6276,193.5232,3873013.0
2023-04-02,189.8925,193.8568,189.6276,193.5232,3873013.0
2023-04-03,192.7872,194.0432,190.6186,192.6008,3120753.0
2023-04-04,193.8568,194.5289,190.1574,191.4625,3633602.0
2023-04-05,190.7168,190.864,185.5063,186.8016,3368265.0
2023-04-06,185.2021,186.2422,183.3182,183.6615,3010170.0
2023-04-07,185.2021,186.2422,183.3182,183.6615,3010170.0
2023-04-08,185.2021,186.2422,183.3182,183.6615,3010170.0
2023-04-09,185.2021,186.2422,183.3182,183.6615,3010170.0
2023-04-10,182.1504,187.6258,181.542,187.3707,2573572.0
2023-04-11,188.6169,188.7101,185.5259,185.8596,2336387.0
2023-04-12,187.2235,187.2235,183.5144,183.7793,2085418.0
2023-04-13,183.7891,186.5356,182.6705,185.5554,2020153.0
2023-04-14,184.6035,187.4982,183.534,184.9764,1988171.0
2023-04-15,184.6035,187.4982,183.534,184.9764,1988171.0
2023-04-16,184.6035,187.4982,183.534,184.9764,1988171.0
2023-04-17,184.1424,186.3894,183.8872,186.0166,2095077.0
2023-04-18,187.3412,188.3618,184.9077,186.0264,1745549.0
2023-04-19,184.368,185.4867,184.0442,185.0157,1556048.0
2023-04-20,182.0915,185.6731,179.6678,183.4751,2807939.0
2023-04-21,182.7588,183.691,181.179,182.8471,1975284.0
2023-04-22,182.7588,183.691,181.179,182.8471,1975284.0
2023-04-23,182.7588,183.691,181.179,182.8471,1975284.0
2023-04-24,182.8471,183.8725,182.2289,183.4555,1782021.0
2023-04-25,182.641,182.6459,177.6759,177.7446,3474806.0
2023-04-26,177.8329,179.0595,176.2825,177.2736,3603115.0
2023-04-27,175.1835,175.5858,168.0252,174.2906,4621687.0
2023-04-28,174.3102,176.7829,172.9659,176.5082,3167814.0
2023-04-29,174.3102,176.7829,172.9659,176.5082,3167814.0
2023-04-30,174.3102,176.7829,172.9659,176.5082,3167814.0
2023-05-01,177.357,179.501,177.2736,179.1183,2573031.0
2023-05-02,180.9827,183.0924,178.7062,180.2173,2710801.0
2023-05-03,179.9818,181.7088,178.6179,178.9711,1788627.0
2023-05-04,178.5885,179.5403,177.0969,177.931,2308181.0
2023-05-05,177.2539,180.9876,176.204,179.9524,3672165.0
2023-05-06,177.2539,180.9876,176.204,179.9524,3672165.0
2023-05-07,177.2539,180.9876,176.204,179.9524,3672165.0
2023-05-08,180.3449,181.1103,178.3235,181.0612,1936886.0
2023-05-09,179.1085,179.295,174.6929,176.2531,3353256.0
2023-05-10,178.2744,178.873,176.1943,178.0291,3364890.0
2023-05-11,177.0184,177.6955,175.3896,177.2049,2252619.0
2023-05-12,178.034,179.1256,175.5171,177.1853,1376889.0
2023-05-13,178.034,179.1256,175.5171,177.1853,1376889.0
2023-05-14,178.034,179.1256,175.5171,177.1853,1376889.0
2023-05-15,177.2932,181.2575,176.8958,180.914,2435842.0
2023-05-16,180.1879,181.7873,179.1674,179.3636,2179522.0
2023-05-17,180.551,185.0647,179.712,184.4367,3002245.0
2023-05-18,185.4082,189.4215,184.839,188.6561,2958954.0
2023-05-19,188.6561,189.0375,186.203,186.9586,3598411.0
2023-05-20,188.6561,189.0375,186.203,186.9586,3598411.0
2023-05-21,188.6561,189.0375,186.203,186.9586,3598411.0
2023-05-22,186.3502,189.5196,185.9086,187.7239,2494427.0
2023-05-23,186.2324,186.7868,183.8872,184.3975,3864704.0
2023-05-24,168.2872,173.3191,166.5584,169.9534,10367075.0
2023-05-25,163.3888,170.6795,158.8898,169.1586,9915942.0
2023-05-26,169.2469,174.4034,168.2755,173.221,6794834.0
2023-05-27,169.2469,174.4034,168.2755,173.221,6794834.0
2023-05-28,169.2469,174.4034,168.2755,173.221,6794834.0
2023-05-29,169.2469,174.4034,168.2755,173.221,6794834.0
2023-05-30,174.7812,175.4877,171.5332,174.1041,5233093.0
2023-05-31,172.1122,176.621,171.9552,174.3592,7035512.0
2023-06-01,175.8606,178.7798,173.3878,177.0283,4361699.0
2023-06-02,178.7635,179.4439,176.4071,177.2748,3697378.0
2023-06-03,178.7635,179.4439,176.4071,177.2748,3697378.0
2023-06-04,178.7635,179.4439,176.4071,177.2748,3697378.0
2023-06-05,176.6536,176.8212,171.221,172.5225,3311586.0
2023-06-06,171.1717,176.2099,170.9696,175.4705,3487425.0
2023-06-07,175.7662,180.7848,175.7662,177.8368,4061083.0
2023-06-08,178.8917,179.9763,177.5212,179.1284,2995541.0
2023-06-09,180.696,183.2792,178.5368,179.8974,3164496.0
2023-06-10,180.696,183.2792,178.5368,179.8974,3164496.0
2023-06-11,180.696,183.2792,178.5368,179.8974,3164496.0
2023-06-12,182.4017,185.3202,182.1158,185.0244,3845829.0
2023-06-13,187.6667,189.8358,186.7596,189.6682,3827942.0
2023-06-14,189.9147,191.2457,187.1935,189.195,4061354.0
2023-06-15,188.1005,189.19,186.7892,186.9963,3414401.0
2023-06-16,187.8146,189.0865,185.1131,185.7145,6889182.0
2023-06-17,187.8146,189.0865,185.1131,185.7145,6889182.0
2023-06-18,187.8146,189.0865,185.1131,185.7145,6889182.0
2023-06-19,187.8146,189.0865,185.1131,185.7145,6889182.0
2023-06-20,184.3736,186.3455,182.7961,185.3399,2663550.0
2023-06-21,183.4074,185.6159,182.7369,182.8355,2941329.0
2023-06-22,181.2975,183.7525,180.6566,183.4961,2973175.0
2023-06-23,181.5144,184.4624,180.9425,183.3285,5021497.0
2023-06-24,181.5144,184.4624,180.9425,183.3285,5021497.0
2023-06-25,181.5144,184.4624,180.9425,183.3285,5021497.0
2023-06-26,185.2117,188.9386,183.6243,183.7229,3365884.0
2023-06-27,184.1764,189.8999,182.4116,189.6781,3631856.0
2023-06-28,187.3512,188.4752,185.9216,187.2329,3836418.0
2023-06-29,187.1343,187.9822,184.9652,186.8188,2623204.0
2023-06-30,188.2977,192.6162,188.1203,192.0739,3376025.0
2023-07-01,188.2977,192.6162,188.1203,192.0739,3376025.0
2023-07-02,188.2977,192.6162,188.1203,192.0739,3376025.0
2023-07-03,191.2557,193.7894,189.5696,191.6007,1367583.0
2023-07-04,191.2557,193.7894,189.5696,191.6007,1367583.0
2023-07-05,189.7274,190.6345,187.2033,187.3315,2693832.0
2023-07-06,184.275,185.3202,181.9789,183.575,4204057.0
2023-07-07,183.7722,186.0054,182.5792,182.7074,3038079.0
2023-07-08,183.7722,186.0054,182.5792,182.7074,3038079.0
2023-07-09,183.7722,186.0054,182.5792,182.7074,3038079.0
2023-07-10,183.2989,188.4062,183.1609,188.3668,3367245.0
2023-07-11,188.9682,189.3724,184.9633,188.2682,2039664.0
2023-07-12,190.6936,193.2965,189.8703,192.6557,3117722.0
2023-07-13,193.9177,196.6389,193.1585,195.4854,3364559.0
2023-07-14,194.6029,194.6128,188.8006,189.2738,2922341.0
2023-07-15,194.6029,194.6128,188.8006,189.2738,2922341.0
2023-07-16,194.6029,194.6128,188.8006,189.2738,2922341.0
2023-07-17,187.9034,194.7607,187.9034,193.6022,3249112.0
2023-07-18,192.1824,194.0459,191.0979,193.7402,3022883.0
2023-07-19,194.4008,194.6226,192.562,193.0402,2040830.0
2023-07-20,189.1851,191.226,186.1089,186.9864,3991032.0
2023-07-21,188.9583,190.9302,188.0414,189.264,8748388.0
2023-07-22,188.9583,190.9302,188.0414,189.264,8748388.0
2023-07-23,188.9583,190.9302,188.0414,189.264,8748388.0
2023-07-24,188.7513,190.8859,187.9724,189.6682,2663777.0
2023-07-25,190.2894,194.1872,190.2894,192.912,2958713.0
2023-07-26,189.2344,190.1119,187.2329,188.8302,2793214.0
2023-07-27,192.7543,195.3177,190.9697,192.705,3474590.0
2023-07-28,195.5051,196.2199,193.4346,195.6332,2884188.0
2023-07-29,195.5051,196.2199,193.4346,195.6332,2884188.0
2023-07-30,195.5051,196.2199,193.4346,195.6332,2884188.0
2023-07-31,195.9438,197.2896,195.6431,196.7277,2091850.0
2023-08-01,194.8642,197.2564,194.0557,196.6784,1900331.0
2023-08-02,195.3079,195.372,189.1752,189.757,3740808.0
2023-08-03,188.002,190.5211,186.2815,188.8006,3040641.0
2023-08-04,186.3455,187.5878,182.1454,185.7047,3632946.0
2023-08-05,186.3455,187.5878,182.1454,185.7047,3632946.0
2023-08-06,186.3455,187.5878,182.1454,185.7047,3632946.0
2023-08-07,188.0217,188.6823,186.2174,187.4301,2035182.0
2023-08-08,184.3736,184.7236,181.1693,183.9891,2939536.0
2023-08-09,183.7919,184.8617,181.8003,182.2144,2341930.0
2023-08-10,184.4229,186.2962,181.5538,182.1158,2268088.0
2023-08-11,180.4298,181.8594,179.4636,180.6369,2859361.0
2023-08-12,180.4298,181.8594,179.4636,180.6369,2859361.0
2023-08-13,180.4298,181.8594,179.4636,180.6369,2859361.0
2023-08-14,180.8045,183.013,179.9861,182.7862,2057015.0
2023-08-15,180.3904,181.5144,178.4973,178.7734,1959567.0
2023-08-16,177.8565,178.103,173.3021,174.6817,4869115.0
2023-08-17,175.2437,175.7662,172.1774,173.0253,2804245.0
2023-08-18,171.4576,174.0162,170.9794,173.2816,2834631.0
2023-08-19,171.4576,174.0162,170.9794,173.2816,2834631.0
2023-08-20,171.4576,174.0162,170.9794,173.2816,2834631.0
2023-08-21,173.6464,175.1648,171.7731,174.731,3345978.0
2023-08-22,176.4761,176.8557,172.8971,174.1789,4241724.0
2023-08-23,166.2419,176.2789,166.1729,174.9873,7413455.0
2023-08-24,174.2873,175.7465,170.521,171.2506,6811262.0
2023-08-25,170.9449,176.486,170.9449,175.6578,4538867.0
2023-08-26,170.9449,176.486,170.9449,175.6578,4538867.0
2023-08-27,170.9449,176.486,170.9449,175.6578,4538867.0
2023-08-28,177.5607,178.5713,176.7226,177.7973,2851802.0
2023-08-29,176.2099,180.8636,175.6085,179.996,3574793.0
2023-08-30,179.1284,180.3288,177.8663,179.0199,3081125.0
2023-08-31,179.0199,181.3714,178.2755,179.2269,3362818.0
2023-09-01,180.8912,180.9309,178.9644,180.7228,1879004.0
2023-09-02,180.8912,180.9309,178.9644,180.7228,1879004.0
2023-09-03,180.8912,180.9309,178.9644,180.7228,1879004.0
