,MUR US Equity,MUR US Equity,MUR US Equity,MUR US Equity,MUR US Equity
2023-07-07,36.0284,38.135,36.0284,37.6843,1957803.0
2023-07-08,36.0284,38.135,36.0284,37.6843,1957803.0
2023-07-09,36.0284,38.135,36.0284,37.6843,1957803.0
2023-07-10,37.4001,38.5073,37.312,38.4877,1558815.0
2023-07-11,38.8405,39.9624,38.6151,39.7615,1460801.0
2023-07-12,40.0457,40.8001,39.8301,40.0947,1870126.0
2023-07-13,40.1633,40.9569,39.9183,40.4278,1324815.0
2023-07-14,39.9673,39.9673,38.3016,38.38,1560279.0
2023-07-15,39.9673,39.9673,38.3016,38.38,1560279.0
2023-07-16,39.9673,39.9673,38.3016,38.38,1560279.0
2023-07-17,38.3702,38.8699,38.2624,38.429,1298842.0
2023-07-18,38.3702,39.8546,38.2624,39.546,1846960.0
2023-07-19,39.8105,40.7806,39.35,39.8399,1785888.0
2023-07-20,40.3984,40.5258,39.6929,40.1535,1355471.0
2023-07-21,40.4474,40.614,40.0065,40.5454,1316228.0
2023-07-22,40.4474,40.614,40.0065,40.5454,1316228.0
2023-07-23,40.4474,40.614,40.0065,40.5454,1316228.0
2023-07-24,40.8393,41.5938,40.761,41.0843,1517302.0
2023-07-25,41.1431,41.9172,40.9373,41.5252,5051221.0
2023-07-26,41.1725,41.6232,40.9177,41.2901,1162223.0
2023-07-27,41.7016,41.878,40.7806,41.0059,1172193.0
2023-07-28,41.3391,41.8094,40.7903,41.633,919228.0
2023-07-29,41.3391,41.8094,40.7903,41.633,919228.0
2023-07-30,41.3391,41.8094,40.7903,41.633,919228.0
2023-07-31,42.0543,42.4169,41.682,42.3973,1599715.0
2023-08-01,42.0053,42.2307,41.344,42.1327,1284433.0
2023-08-02,41.633,41.7457,40.565,40.9667,2104072.0
2023-08-03,41.3489,42.7206,40.5454,42.4267,2444865.0
2023-08-04,42.799,43.2105,42.0739,42.7794,1835529.0
2023-08-05,42.799,43.2105,42.0739,42.7794,1835529.0
2023-08-06,42.799,43.2105,42.0739,42.7794,1835529.0
2023-08-07,42.6226,42.946,42.167,42.701,1190696.0
2023-08-08,41.6232,43.3673,41.3978,43.0734,1463018.0
2023-08-09,43.5241,44.6558,43.2399,43.8082,1739660.0
2023-08-10,43.6711,44.0777,42.897,43.2007,1307276.0
2023-08-11,43.0676,43.7972,42.9493,43.462,1597560.0
2023-08-12,43.0676,43.7972,42.9493,43.462,1597560.0
2023-08-13,43.0676,43.7972,42.9493,43.462,1597560.0
2023-08-14,43.2845,43.5409,42.9394,43.4226,955223.0
2023-08-15,43.0676,43.5507,42.7915,43.3043,1795149.0
2023-08-16,43.6296,44.5712,43.3782,43.4423,1575655.0
2023-08-17,44.3691,45.3452,44.0881,44.4578,2021306.0
2023-08-18,43.9944,44.8079,43.8958,44.7241,1488894.0
2023-08-19,43.9944,44.8079,43.8958,44.7241,1488894.0
2023-08-20,43.9944,44.8079,43.8958,44.7241,1488894.0
2023-08-21,45.0494,45.3452,44.3592,44.5762,1037849.0
2023-08-22,44.6057,44.872,44.093,44.1621,846075.0
2023-08-23,43.955,44.1621,43.4226,44.0832,1188208.0
2023-08-24,43.6691,44.5564,43.6395,43.886,942316.0
2023-08-25,44.3297,44.4776,43.6247,44.0733,1278210.0
2023-08-26,44.3297,44.4776,43.6247,44.0733,1278210.0
2023-08-27,44.3297,44.4776,43.6247,44.0733,1278210.0
2023-08-28,44.4085,45.0396,44.2902,44.5071,724874.0
2023-08-29,44.586,44.7684,44.1719,44.6649,1162930.0
2023-08-30,44.941,45.1891,44.7438,44.9706,902707.0
2023-08-31,45.1185,45.1185,44.586,44.7635,1163116.0
2023-09-01,45.3551,45.996,45.1431,45.8185,1606083.0
2023-09-02,45.3551,45.996,45.1431,45.8185,1606083.0
2023-09-03,45.3551,45.996,45.1431,45.8185,1606083.0
2023-09-04,45.3551,45.996,45.1431,45.8185,1606083.0
2023-09-05,46.0551,46.6467,45.7988,45.8086,1666364.0
2023-09-06,45.641,46.2562,45.2995,45.6016,1600805.0
2023-09-07,45.6706,46.2622,45.4586,45.6607,1835233.0
2023-09-08,45.9072,46.2918,45.6657,45.8678,1182353.0
2023-09-09,45.9072,46.2918,45.6657,45.8678,1182353.0
2023-09-10,45.9072,46.2918,45.6657,45.8678,1182353.0
2023-09-11,46.1735,46.2967,44.1473,44.3099,1156055.0
2023-09-12,44.9015,45.8579,44.8424,45.7495,1139586.0
2023-09-13,45.7692,45.7692,44.7635,45.2171,1143110.0
2023-09-14,45.8875,46.3706,45.4586,45.5128,950520.0
2023-09-15,45.148,45.5424,44.5663,44.6255,3474754.0
2023-09-16,45.148,45.5424,44.5663,44.6255,3474754.0
2023-09-17,45.148,45.5424,44.5663,44.6255,3474754.0
2023-09-18,45.4734,45.4734,44.4677,44.8128,1291194.0
2023-09-19,45.3649,45.5128,44.1621,44.6057,1231679.0
2023-09-20,44.2705,45.0889,43.674,43.7085,1274006.0
2023-09-21,43.7677,44.1128,42.831,42.9789,1532460.0
2023-09-22,43.3634,43.8268,42.8901,43.1366,1278927.0
2023-09-23,43.3634,43.8268,42.8901,43.1366,1278927.0
2023-09-24,43.3634,43.8268,42.8901,43.1366,1278927.0
2023-09-25,43.3535,44.5466,43.3437,44.4776,1533251.0
2023-09-26,43.9649,44.941,43.9353,44.586,1470715.0
2023-09-27,45.148,46.1932,45.01,45.7692,1751271.0
2023-09-28,45.6016,46.1439,45.2072,45.5523,1337905.0
2023-09-29,45.4044,45.641,44.6255,44.7142,1655702.0
2023-09-30,45.4044,45.641,44.6255,44.7142,1655702.0
2023-10-01,45.4044,45.641,44.6255,44.7142,1655702.0
2023-10-02,44.9903,44.9903,42.7726,43.2648,1299434.0
2023-10-03,43.0282,43.8367,42.9049,43.7282,1305020.0
2023-10-04,43.1169,43.1169,41.49,41.9436,1422413.0
2023-10-05,41.4309,42.1704,41.4112,41.5393,1379802.0
2023-10-06,41.914,42.5549,41.0365,41.9535,1602153.0
2023-10-07,41.914,42.5549,41.0365,41.9535,1602153.0
2023-10-08,41.914,42.5549,41.0365,41.9535,1602153.0
2023-10-09,43.3338,44.7536,43.1169,44.4874,1643790.0
2023-10-10,44.3691,44.7487,44.0733,44.1029,1565626.0
2023-10-11,43.4423,44.0832,43.0972,43.9747,1430955.0
2023-10-12,44.5564,44.8177,44.1423,44.4578,1783148.0
2023-10-13,45.4142,46.2711,45.2516,45.7988,1183016.0
2023-10-14,45.4142,46.2711,45.2516,45.7988,1183016.0
2023-10-15,45.4142,46.2711,45.2516,45.7988,1183016.0
2023-10-16,46.3411,46.6763,45.5917,46.4002,1312788.0
2023-10-17,46.3312,47.2383,46.1192,46.6763,1271360.0
2023-10-18,47.0017,47.3961,46.627,46.9622,963451.0
2023-10-19,46.558,47.7905,46.2622,47.1792,1414514.0
2023-10-20,47.1003,47.3369,46.1636,46.4791,1249161.0
2023-10-21,47.1003,47.3369,46.1636,46.4791,1249161.0
2023-10-22,47.1003,47.3369,46.1636,46.4791,1249161.0
2023-10-23,46.0749,46.203,45.0889,45.4734,1558325.0
2023-10-24,45.7002,45.7002,44.7438,44.9213,929949.0
2023-10-25,44.8522,45.1382,44.305,44.7536,1433601.0
2023-10-26,44.2607,45.148,43.6986,44.7043,1709697.0
2023-10-27,44.8424,44.9558,43.8761,44.6748,1364602.0
2023-10-28,44.8424,44.9558,43.8761,44.6748,1364602.0
2023-10-29,44.8424,44.9558,43.8761,44.6748,1364602.0
2023-10-30,44.7142,45.0396,43.5655,44.2902,1289648.0
2023-10-31,44.379,44.7635,43.8317,44.2409,1443826.0
2023-11-01,44.2902,44.7783,43.6493,44.1818,1372559.0
2023-11-02,44.0437,45.5621,43.2451,45.4931,2987668.0
2023-11-03,45.434,45.8974,44.5515,45.2762,2144778.0
2023-11-04,45.434,45.8974,44.5515,45.2762,2144778.0
2023-11-05,45.434,45.8974,44.5515,45.2762,2144778.0
2023-11-06,45.3847,45.5326,44.094,44.2409,2377081.0
2023-11-07,43.3338,43.5507,42.2493,43.1071,2874857.0
2023-11-08,42.6831,43.0578,41.8844,42.1408,2841022.0
2023-11-09,42.4169,42.7718,41.707,41.7464,1612814.0
2023-11-10,42.2873,42.9621,41.9893,42.6148,1238002.0
2023-11-11,42.2873,42.9621,41.9893,42.6148,1238002.0
2023-11-12,42.2873,42.9621,41.9893,42.6148,1238002.0
2023-11-13,42.7537,43.0911,42.4361,42.8331,965605.0
2023-11-14,43.1805,43.8503,42.8629,43.6568,1478614.0
2023-11-15,43.3789,44.1729,43.3492,43.369,1511148.0
2023-11-16,42.8728,43.0415,41.5231,42.0987,2000096.0
2023-11-17,42.4758,43.6171,42.4758,43.3492,1486925.0
2023-11-18,42.4758,43.6171,42.4758,43.3492,1486925.0
2023-11-19,42.4758,43.6171,42.4758,43.3492,1486925.0
2023-11-20,43.9149,43.9496,43.111,43.1606,1080075.0
2023-11-21,42.7239,42.8927,42.1583,42.4461,1556713.0
2023-11-22,41.3345,42.2277,40.9773,42.1483,1383687.0
2023-11-23,41.3345,42.2277,40.9773,42.1483,1383687.0
2023-11-24,41.9598,43.0614,41.9598,42.6942,403223.0
2023-11-25,41.9598,43.0614,41.9598,42.6942,403223.0
2023-11-26,41.9598,43.0614,41.9598,42.6942,403223.0
2023-11-27,42.317,42.4261,41.8754,42.2773,1077276.0
2023-11-28,42.4659,42.8629,42.0392,42.4064,1023983.0
2023-11-29,42.6545,42.8331,42.0689,42.3667,1078004.0
2023-11-30,42.7636,43.6766,42.1781,42.4461,1329803.0
2023-12-01,42.3468,43.7561,42.2277,42.9323,1467057.0
2023-12-02,42.3468,43.7561,42.2277,42.9323,1467057.0
2023-12-03,42.3468,43.7561,42.2277,42.9323,1467057.0
2023-12-04,42.5155,42.9621,42.1533,42.5155,792201.0
2023-12-05,42.6942,42.7438,41.4437,41.4834,1611941.0
2023-12-06,41.0964,41.533,40.0543,40.0642,1832118.0
2023-12-07,40.4116,40.6498,39.8658,40.2528,1509730.0
2023-12-08,40.62,41.1956,40.5406,41.0269,1705619.0
2023-12-09,40.62,41.1956,40.5406,41.0269,1705619.0
2023-12-10,40.62,41.1956,40.5406,41.0269,1705619.0
2023-12-11,40.7689,41.1361,40.6299,40.878,1742253.0
2023-12-12,40.233,40.3123,39.4092,39.6673,1692253.0
2023-12-13,39.8161,40.9376,39.4787,40.8979,1744240.0
2023-12-14,41.9498,42.7239,41.672,42.4361,2180406.0
2023-12-15,42.2575,42.4461,41.662,41.9995,4685175.0
2023-12-16,42.2575,42.4461,41.662,41.9995,4685175.0
2023-12-17,42.2575,42.4461,41.662,41.9995,4685175.0
2023-12-18,43.0217,43.4186,42.456,42.5552,1630317.0
2023-12-19,42.4163,43.632,42.3964,43.4683,2490669.0
2023-12-20,43.6965,44.1927,42.6545,42.7339,1797998.0
2023-12-21,42.972,43.3988,42.7239,43.369,1054166.0
2023-12-22,43.6767,43.895,43.1705,43.3293,1024890.0
2023-12-23,43.6767,43.895,43.1705,43.3293,1024890.0
2023-12-24,43.6767,43.895,43.1705,43.3293,1024890.0
2023-12-25,43.6767,43.895,43.1705,43.3293,1024890.0
2023-12-26,43.8057,44.3813,43.6568,44.0836,784336.0
2023-12-27,44.0439,44.1878,43.6767,43.8553,660956.0
2023-12-28,43.4782,43.7263,42.714,42.7537,989758.0
2023-12-29,42.8232,42.972,42.2575,42.3369,1497969.0
2023-12-30,42.8232,42.972,42.2575,42.3369,1497969.0
2023-12-31,42.8232,42.972,42.2575,42.3369,1497969.0
2024-01-01,42.8232,42.972,42.2575,42.3369,1497969.0
2024-01-02,42.6842,43.1507,42.3071,42.4361,1907938.0
2024-01-03,42.3071,43.1358,42.0342,42.8728,1210863.0
2024-01-04,43.3095,43.3095,41.3048,41.3643,2227050.0
2024-01-05,41.662,41.7712,40.878,41.0765,1904465.0
2024-01-06,41.662,41.7712,40.878,41.0765,1904465.0
2024-01-07,41.662,41.7712,40.878,41.0765,1904465.0
2024-01-08,40.0841,40.8483,39.6722,40.8284,1730501.0
2024-01-09,40.6597,40.7093,39.5085,40.0642,1962036.0
2024-01-10,39.9451,39.965,39.2207,39.3993,1680368.0
2024-01-11,39.6077,39.6871,38.8287,38.9726,1938689.0
2024-01-12,39.7566,39.9451,38.5806,38.784,2575127.0
2024-01-13,39.7566,39.9451,38.5806,38.784,2575127.0
2024-01-14,39.7566,39.9451,38.5806,38.784,2575127.0
2024-01-15,39.7566,39.9451,38.5806,38.784,2575127.0
2024-01-16,38.6054,38.6054,37.7172,37.871,1960412.0
2024-01-17,37.3152,37.5087,37.0373,37.4045,2706328.0
2024-01-18,37.4045,37.8859,37.0473,37.8313,2974247.0
2024-01-19,37.8313,37.8313,37.1465,37.474,1928315.0
2024-01-20,37.8313,37.8313,37.1465,37.474,1928315.0
2024-01-21,37.8313,37.8313,37.1465,37.474,1928315.0
2024-01-22,37.4145,37.9007,37.1664,37.5137,2197474.0
2024-01-23,37.4542,37.9702,37.3152,37.6626,1654502.0
2024-01-24,38.0,38.387,37.7221,38.1191,3165426.0
2024-01-25,37.7122,38.5558,36.6701,38.0099,4504332.0
2024-01-26,38.1389,38.5061,37.3847,38.2679,2557801.0
2024-01-27,38.1389,38.5061,37.3847,38.2679,2557801.0
2024-01-28,38.1389,38.5061,37.3847,38.2679,2557801.0
2024-01-29,38.129,38.7046,37.7916,38.6848,2686914.0
2024-01-30,38.1886,39.6524,38.1886,39.5383,2498739.0
2024-01-31,39.4886,39.6176,38.3722,38.4069,2462666.0
2024-02-01,38.7145,38.9924,37.8015,38.258,2541026.0
2024-02-02,38.2282,38.2282,37.5236,37.5336,1876047.0
2024-02-03,38.2282,38.2282,37.5236,37.5336,1876047.0
2024-02-04,38.2282,38.2282,37.5236,37.5336,1876047.0
2024-02-05,37.2954,37.7916,36.819,37.3946,1673993.0
2024-02-06,37.5336,38.134,37.4442,37.6725,1237066.0
2024-02-07,37.8511,38.0305,37.3152,37.6824,1313494.0
2024-02-08,37.5435,37.9504,37.2755,37.9206,1786446.0
2024-02-09,37.9206,38.2084,37.3847,37.603,1169244.0
2024-02-10,37.9206,38.2084,37.3847,37.603,1169244.0
2024-02-11,37.9206,38.2084,37.3847,37.603,1169244.0
2024-02-12,37.8511,38.8436,37.8511,38.4168,1435868.0
2024-02-13,38.1588,38.258,37.4051,37.8511,1456459.0
2024-02-14,38.1985,38.4813,37.6328,37.7519,1438061.0
2024-02-15,37.8313,39.6524,37.8313,39.31,1739413.0
2024-02-16,39.46,39.51,38.93,39.19,1226185.0
2024-02-17,39.46,39.51,38.93,39.19,1226185.0
2024-02-18,39.46,39.51,38.93,39.19,1226185.0
2024-02-19,39.46,39.51,38.93,39.19,1226185.0
2024-02-20,39.01,39.25,38.49,38.57,1279044.0
2024-02-21,38.99,39.85,38.77,39.47,1132045.0
2024-02-22,39.25,39.92,38.97,39.78,1610451.0
2024-02-23,39.26,39.47,38.84,39.39,2121697.0
2024-02-24,39.26,39.47,38.84,39.39,2121697.0
2024-02-25,39.26,39.47,38.84,39.39,2121697.0
2024-02-26,39.15,39.795,38.895,39.73,984606.0
2024-02-27,40.0,40.33,39.78,40.06,1330060.0
2024-02-28,39.76,40.16,39.14,39.25,1820753.0
2024-02-29,39.52,39.93,39.225,39.67,2030510.0
2024-03-01,40.11,40.6,39.96,40.45,1908207.0
2024-03-02,40.11,40.6,39.96,40.45,1908207.0
2024-03-03,40.11,40.6,39.96,40.45,1908207.0
2024-03-04,40.28,40.64,38.75,38.79,2644644.0
2024-03-05,38.64,39.55,38.54,39.15,2294576.0
2024-03-06,39.63,39.795,39.025,39.36,1687157.0
2024-03-07,39.4,41.01,39.24,40.8,3123077.0
2024-03-08,40.82,41.5,40.77,41.12,2392352.0
2024-03-09,40.82,41.5,40.77,41.12,2392352.0
2024-03-10,40.82,41.5,40.77,41.12,2392352.0
2024-03-11,40.94,42.04,40.73,42.01,2198948.0
2024-03-12,41.93,42.33,41.705,42.14,2292936.0
2024-03-13,42.56,43.86,42.45,43.3,3234251.0
2024-03-14,43.43,43.69,43.14,43.4,1770804.0
2024-03-15,43.26,43.92,43.08,43.38,3157976.0
2024-03-16,43.26,43.92,43.08,43.38,3157976.0
2024-03-17,43.26,43.92,43.08,43.38,3157976.0
2024-03-18,43.51,43.73,43.09,43.62,2141323.0
2024-03-19,43.62,44.83,43.57,44.78,1449861.0
2024-03-20,44.48,45.01,44.21,44.7,1530215.0
2024-03-21,45.0,45.25,44.64,44.74,2359982.0
2024-03-22,44.8,44.875,44.215,44.3,1013420.0
2024-03-23,44.8,44.875,44.215,44.3,1013420.0
2024-03-24,44.8,44.875,44.215,44.3,1013420.0
2024-03-25,44.58,45.43,44.58,45.28,1266075.0
2024-03-26,45.32,45.4,44.71,44.75,1250870.0
2024-03-27,44.69,45.13,44.6,45.11,1161548.0
2024-03-28,45.66,45.84,45.16,45.7,1861516.0
2024-03-29,45.66,45.84,45.16,45.7,1861516.0
2024-03-30,45.66,45.84,45.16,45.7,1861516.0
2024-03-31,45.66,45.84,45.16,45.7,1861516.0
2024-04-01,45.9,46.56,45.4025,46.43,1472326.0
2024-04-02,46.7,47.02,46.27,46.94,1281358.0
2024-04-03,47.08,48.395,47.0,48.37,1946179.0
2024-04-04,48.76,48.84,48.09,48.42,1377961.0
2024-04-05,48.46,49.095,48.25,48.97,1234696.0
2024-04-06,48.46,49.095,48.25,48.97,1234696.0
2024-04-07,48.46,49.095,48.25,48.97,1234696.0
2024-04-08,48.95,49.14,48.16,48.18,1019064.0
