,NWN US Equity,NWN US Equity,NWN US Equity,NWN US Equity,NWN US Equity
2023-08-13,39.9935,40.2956,39.9058,40.1397,135484.0
2023-08-14,39.8863,40.059,39.0872,39.438,230090.0
2023-08-15,39.3991,39.3991,38.9313,39.0677,226937.0
2023-08-16,39.1847,39.6329,38.9898,39.3698,198630.0
2023-08-17,39.2042,39.8668,39.2042,39.6524,186824.0
2023-08-18,39.6329,40.0227,39.5063,39.5745,208424.0
2023-08-19,39.6329,40.0227,39.5063,39.5745,208424.0
2023-08-20,39.6329,40.0227,39.5063,39.5745,208424.0
2023-08-21,39.5745,39.7694,38.98,39.2139,157879.0
2023-08-22,39.1847,39.2626,38.7949,39.0677,192110.0
2023-08-23,39.2042,39.2285,38.6487,38.9508,154706.0
2023-08-24,38.7656,39.2724,38.5318,38.5902,193150.0
2023-08-25,38.7461,39.1165,38.7069,38.7851,111934.0
2023-08-26,38.7461,39.1165,38.7069,38.7851,111934.0
2023-08-27,38.7461,39.1165,38.7069,38.7851,111934.0
2023-08-28,38.9605,39.3406,38.6877,38.6974,129672.0
2023-08-29,38.7461,38.9605,38.5805,38.8144,100939.0
2023-08-30,38.7851,39.0775,38.5025,38.8533,156623.0
2023-08-31,38.98,39.0775,38.2199,38.2784,222292.0
2023-09-01,38.4928,38.6779,37.8886,37.9276,177920.0
2023-09-02,38.4928,38.6779,37.8886,37.9276,177920.0
2023-09-03,38.4928,38.6779,37.8886,37.9276,177920.0
2023-09-04,38.4928,38.6779,37.8886,37.9276,177920.0
2023-09-05,37.8593,37.8593,36.8264,37.4598,272825.0
2023-09-06,37.3818,37.9178,37.2893,37.8009,189415.0
2023-09-07,38.1322,38.4635,37.986,38.1127,178435.0
2023-09-08,38.2004,38.4148,37.9568,38.3076,158928.0
2023-09-09,38.2004,38.4148,37.9568,38.3076,158928.0
2023-09-10,38.2004,38.4148,37.9568,38.3076,158928.0
2023-09-11,38.3953,39.0093,38.3953,38.8826,169193.0
2023-09-12,38.9508,39.2188,38.7561,39.0677,166736.0
2023-09-13,39.1262,39.4965,38.9898,39.1359,201357.0
2023-09-14,39.3698,39.9984,39.3016,39.8083,192731.0
2023-09-15,39.7791,40.5977,39.7791,40.1689,976607.0
2023-09-16,39.7791,40.5977,39.7791,40.1689,976607.0
2023-09-17,39.7791,40.5977,39.7791,40.1689,976607.0
2023-09-18,40.1299,40.1348,39.4673,39.594,194123.0
2023-09-19,39.6817,39.7937,39.2919,39.3016,161112.0
2023-09-20,39.4478,39.6329,39.0677,39.097,145168.0
2023-09-21,39.019,39.2626,38.4879,38.6974,203361.0
2023-09-22,38.6195,39.0287,38.5318,38.5902,195685.0
2023-09-23,38.6195,39.0287,38.5318,38.5902,195685.0
2023-09-24,38.6195,39.0287,38.5318,38.5902,195685.0
2023-09-25,38.5512,38.6536,38.025,38.4148,162430.0
2023-09-26,38.1712,38.4635,37.7765,37.9958,335079.0
2023-09-27,37.9373,38.2199,37.1187,37.1772,226404.0
2023-09-28,37.2454,37.567,37.0261,37.2941,334900.0
2023-09-29,37.6157,37.8291,37.0115,37.1869,231939.0
2023-09-30,37.6157,37.8291,37.0115,37.1869,231939.0
2023-10-01,37.6157,37.8291,37.0115,37.1869,231939.0
2023-10-02,37.0992,37.0992,35.6862,35.9883,277863.0
2023-10-03,35.8616,36.5535,35.6375,36.4853,302048.0
2023-10-04,36.5925,36.9384,36.5243,36.8654,232206.0
2023-10-05,36.8361,37.3818,36.7289,37.148,203553.0
2023-10-06,36.8654,37.7132,36.459,37.5573,159112.0
2023-10-07,36.8654,37.7132,36.459,37.5573,159112.0
2023-10-08,36.8654,37.7132,36.459,37.5573,159112.0
2023-10-09,37.3429,38.1907,37.3429,38.064,112650.0
2023-10-10,38.0932,38.3466,37.8712,38.1322,153728.0
2023-10-11,38.1614,38.4528,38.025,38.2297,104270.0
2023-10-12,38.2979,38.2979,37.4988,37.7522,112608.0
2023-10-13,38.1712,38.2394,37.7716,38.1712,124826.0
2023-10-14,38.1712,38.2394,37.7716,38.1712,124826.0
2023-10-15,38.1712,38.2394,37.7716,38.1712,124826.0
2023-10-16,38.4246,39.1749,38.2809,38.8826,203714.0
2023-10-17,38.5902,39.6256,38.5902,39.3308,227916.0
2023-10-18,39.2042,39.5745,39.0385,39.3308,160073.0
2023-10-19,39.1847,39.4185,38.8377,38.9216,346290.0
2023-10-20,39.0287,39.2626,38.3953,38.3953,187468.0
2023-10-21,39.0287,39.2626,38.3953,38.3953,187468.0
2023-10-22,39.0287,39.2626,38.3953,38.3953,187468.0
2023-10-23,38.142,38.2589,37.1967,37.2162,285689.0
2023-10-24,37.3916,37.5865,36.5389,36.8459,282688.0
2023-10-25,36.534,36.8166,36.2559,36.7484,179407.0
2023-10-26,36.9433,37.3624,36.6217,36.6997,217540.0
2023-10-27,36.6022,36.7484,35.7544,36.1052,195571.0
2023-10-28,36.6022,36.7484,35.7544,36.1052,195571.0
2023-10-29,36.6022,36.7484,35.7544,36.1052,195571.0
2023-10-30,36.3003,36.7052,35.6189,35.8362,149562.0
2023-10-31,35.8065,36.2608,35.6288,36.2509,217000.0
2023-11-01,36.2707,37.189,36.1324,36.9915,157881.0
2023-11-02,37.2186,38.2061,37.2186,38.0975,184262.0
2023-11-03,38.6011,39.5837,38.2654,38.848,215170.0
2023-11-04,38.6011,39.5837,38.2654,38.848,215170.0
2023-11-05,38.6011,39.5837,38.2654,38.848,215170.0
2023-11-06,38.4036,38.5073,37.268,37.2779,311574.0
2023-11-07,37.4853,37.4853,36.7447,36.873,207888.0
2023-11-08,36.8335,37.1298,35.846,36.2509,250302.0
2023-11-09,36.2608,36.2608,35.6485,35.6584,224269.0
2023-11-10,35.7275,35.8855,35.2733,35.7473,229557.0
2023-11-11,35.7275,35.8855,35.2733,35.7473,229557.0
2023-11-12,35.7275,35.8855,35.2733,35.7473,229557.0
2023-11-13,35.7275,35.7473,35.293,35.3029,176359.0
2023-11-14,36.0732,36.9915,36.0732,36.794,1145082.0
2023-11-15,36.6657,37.4951,36.5373,36.8928,290969.0
2023-11-16,37.1001,37.1001,36.4099,36.6854,190514.0
2023-11-17,36.9817,37.0039,36.4089,36.7545,195643.0
2023-11-18,36.9817,37.0039,36.4089,36.7545,195643.0
2023-11-19,36.9817,37.0039,36.4089,36.7545,195643.0
2023-11-20,36.7545,36.7842,36.0732,36.2707,253666.0
2023-11-21,36.3497,36.3497,35.6387,35.846,169927.0
2023-11-22,36.0534,36.2668,35.7093,36.1917,140348.0
2023-11-23,36.0534,36.2668,35.7093,36.1917,140348.0
2023-11-24,36.3003,36.3003,35.8954,36.0139,87171.0
2023-11-25,36.3003,36.3003,35.8954,36.0139,87171.0
2023-11-26,36.3003,36.3003,35.8954,36.0139,87171.0
2023-11-27,36.0139,36.3694,35.7099,36.2707,201119.0
2023-11-28,36.2114,36.4879,35.8954,36.241,166137.0
2023-11-29,36.2707,36.5768,35.6288,35.9152,298631.0
2023-11-30,36.004,36.3398,35.609,36.162,243795.0
2023-12-01,36.0139,36.8632,35.9645,36.8335,239791.0
2023-12-02,36.0139,36.8632,35.9645,36.8335,239791.0
2023-12-03,36.0139,36.8632,35.9645,36.8335,239791.0
2023-12-04,36.7545,37.7815,36.6607,37.7025,223427.0
2023-12-05,37.5939,37.6334,37.1004,37.2581,225500.0
2023-12-06,37.426,37.9148,37.2878,37.8309,196024.0
2023-12-07,37.821,38.2459,37.4951,38.0975,173039.0
2023-12-08,38.1469,38.3839,37.8901,38.1469,190583.0
2023-12-09,38.1469,38.3839,37.8901,38.1469,190583.0
2023-12-10,38.1469,38.3839,37.8901,38.1469,190583.0
2023-12-11,38.0185,38.216,37.7766,38.1173,216327.0
2023-12-12,38.0185,38.1173,37.4556,37.9,173046.0
2023-12-13,37.821,39.4701,37.5576,39.2628,374797.0
2023-12-14,39.4998,40.0133,38.611,38.7888,325552.0
2023-12-15,38.9566,38.9566,37.8852,37.9494,1044291.0
2023-12-16,38.9566,38.9566,37.8852,37.9494,1044291.0
2023-12-17,38.9566,38.9566,37.8852,37.9494,1044291.0
2023-12-18,38.0185,38.2495,37.4359,37.5643,241006.0
2023-12-19,37.7321,38.1864,37.5939,38.137,221934.0
2023-12-20,38.1666,38.7295,37.663,37.7223,220059.0
2023-12-21,37.7618,38.137,37.5643,38.0383,218010.0
2023-12-22,38.3049,38.9468,38.1738,38.6703,153218.0
2023-12-23,38.3049,38.9468,38.1738,38.6703,153218.0
2023-12-24,38.3049,38.9468,38.1738,38.6703,153218.0
2023-12-25,38.3049,38.9468,38.1738,38.6703,153218.0
2023-12-26,38.5616,38.8381,38.4629,38.6209,129791.0
2023-12-27,38.8184,38.8184,38.3839,38.6703,199723.0
2023-12-28,38.5814,38.8579,38.3444,38.532,147566.0
2023-12-29,38.3641,38.5221,38.0876,38.453,229636.0
2023-12-30,38.3641,38.5221,38.0876,38.453,229636.0
2023-12-31,38.3641,38.5221,38.0876,38.453,229636.0
2024-01-01,38.3641,38.5221,38.0876,38.453,229636.0
2024-01-02,38.4234,39.4109,38.216,39.1838,199844.0
2024-01-03,39.2924,39.7763,38.932,39.4306,169969.0
2024-01-04,39.559,39.7269,39.1838,39.1936,154684.0
2024-01-05,39.006,39.5837,38.8727,38.8875,135663.0
2024-01-06,39.006,39.5837,38.8727,38.8875,135663.0
2024-01-07,39.006,39.5837,38.8727,38.8875,135663.0
2024-01-08,38.8875,39.164,38.6999,39.1344,178157.0
2024-01-09,38.9665,38.9665,38.5419,38.6999,238832.0
2024-01-10,38.6703,38.9863,38.3938,38.6999,215402.0
2024-01-11,38.5123,38.5123,37.6038,37.8309,279950.0
2024-01-12,38.374,38.4728,37.742,37.9494,144108.0
2024-01-13,38.374,38.4728,37.742,37.9494,144108.0
2024-01-14,38.374,38.4728,37.742,37.9494,144108.0
2024-01-15,38.374,38.4728,37.742,37.9494,144108.0
2024-01-16,37.9,37.9988,37.3371,37.3569,233765.0
2024-01-17,37.2779,37.5741,36.8533,37.2384,208693.0
2024-01-18,37.1989,37.3438,36.9718,37.2976,240817.0
2024-01-19,37.4754,37.6136,36.952,37.5248,173264.0
2024-01-20,37.4754,37.6136,36.952,37.5248,173264.0
2024-01-21,37.4754,37.6136,36.952,37.5248,173264.0
2024-01-22,37.8408,38.4728,37.8111,38.2851,264767.0
2024-01-23,38.3641,38.7789,38.3444,38.5123,256255.0
2024-01-24,38.8184,39.1048,37.8901,37.9691,190932.0
2024-01-25,38.3641,38.6135,38.0383,38.5024,201588.0
2024-01-26,38.769,38.8678,38.1864,38.2456,141352.0
2024-01-27,38.769,38.8678,38.1864,38.2456,141352.0
2024-01-28,38.769,38.8678,38.1864,38.2456,141352.0
2024-01-29,38.3345,38.532,37.9247,38.4925,200603.0
2024-01-30,38.31,38.446,37.69,37.7,177122.0
2024-01-31,37.925,37.925,36.61,36.86,787630.0
2024-02-01,37.0,37.32,36.75,37.03,354386.0
2024-02-02,36.88,37.24,36.395,36.94,288156.0
2024-02-03,36.88,37.24,36.395,36.94,288156.0
2024-02-04,36.88,37.24,36.395,36.94,288156.0
2024-02-05,36.79,36.79,35.8,35.84,397283.0
2024-02-06,35.77,36.1,35.56,35.75,300752.0
2024-02-07,35.75,35.99,35.54,35.62,198940.0
2024-02-08,35.5,35.725,35.12,35.36,368694.0
2024-02-09,35.2,35.5195,34.95,35.13,441807.0
2024-02-10,35.2,35.5195,34.95,35.13,441807.0
2024-02-11,35.2,35.5195,34.95,35.13,441807.0
2024-02-12,35.24,36.67,35.24,36.62,276814.0
2024-02-13,36.05,36.4936,34.99,35.14,286393.0
2024-02-14,35.27,35.65,35.0,35.53,206026.0
2024-02-15,35.72,36.1999,35.72,36.06,416542.0
2024-02-16,35.96,36.615,35.615,36.49,263772.0
2024-02-17,35.96,36.615,35.615,36.49,263772.0
2024-02-18,35.96,36.615,35.615,36.49,263772.0
2024-02-19,35.96,36.615,35.615,36.49,263772.0
2024-02-20,37.15,39.18,37.0,39.16,827131.0
2024-02-21,39.22,39.71,38.5801,38.87,602746.0
2024-02-22,38.51,39.77,38.09,39.76,3217870.0
2024-02-23,37.85,38.01,35.6,35.85,912222.0
2024-02-24,37.85,38.01,35.6,35.85,912222.0
2024-02-25,37.85,38.01,35.6,35.85,912222.0
2024-02-26,35.88,36.65,35.4,36.6,684019.0
2024-02-27,36.79,36.8229,36.32,36.57,482790.0
2024-02-28,36.4,37.18,36.37,37.15,444294.0
2024-02-29,37.43,37.43,36.71,36.74,527245.0
2024-03-01,36.79,37.2,36.09,36.93,286185.0
2024-03-02,36.79,37.2,36.09,36.93,286185.0
2024-03-03,36.79,37.2,36.09,36.93,286185.0
2024-03-04,36.78,37.69,36.78,37.68,288257.0
2024-03-05,37.69,37.85,37.1,37.2,293053.0
2024-03-06,37.44,37.58,37.1,37.38,223326.0
2024-03-07,37.53,37.76,37.34,37.55,198777.0
2024-03-08,37.84,37.99,37.51,37.7,202488.0
2024-03-09,37.84,37.99,37.51,37.7,202488.0
2024-03-10,37.84,37.99,37.51,37.7,202488.0
2024-03-11,37.7,38.43,37.7,38.3,217468.0
2024-03-12,38.14,38.14,37.38,37.73,243102.0
2024-03-13,37.65,38.23,36.835,36.96,344462.0
2024-03-14,36.67,36.8599,35.8145,36.16,461814.0
2024-03-15,36.25,36.68,35.9,36.35,760929.0
2024-03-16,36.25,36.68,35.9,36.35,760929.0
2024-03-17,36.25,36.68,35.9,36.35,760929.0
2024-03-18,36.44,36.735,35.755,35.89,316056.0
2024-03-19,36.04,36.395,35.865,36.07,211236.0
2024-03-20,36.15,36.69,36.0,36.46,213337.0
2024-03-21,36.54,36.72,36.12,36.49,278874.0
2024-03-22,36.75,36.75,35.87,35.89,266879.0
2024-03-23,36.75,36.75,35.87,35.89,266879.0
2024-03-24,36.75,36.75,35.87,35.89,266879.0
2024-03-25,36.14,36.4599,36.1193,36.35,216531.0
2024-03-26,36.42,36.59,35.58,35.6,323250.0
2024-03-27,35.83,36.7,35.75,36.67,616054.0
2024-03-28,36.72,37.3,36.67,37.22,327354.0
2024-03-29,36.72,37.3,36.67,37.22,327354.0
2024-03-30,36.72,37.3,36.67,37.22,327354.0
2024-03-31,36.72,37.3,36.67,37.22,327354.0
2024-04-01,37.22,37.365,36.85,37.12,216291.0
2024-04-02,36.79,37.14,36.68,36.81,304231.0
2024-04-03,36.76,37.1397,36.42,36.98,232476.0
2024-04-04,37.36,37.36,36.57,36.75,195178.0
2024-04-05,36.53,36.65,36.11,36.41,164207.0
2024-04-06,36.53,36.65,36.11,36.41,164207.0
2024-04-07,36.53,36.65,36.11,36.41,164207.0
2024-04-08,36.5,36.98,36.5,36.78,204900.0
