,SYF US Equity,SYF US Equity,SYF US Equity,SYF US Equity,SYF US Equity
2022-07-03,25.9489,27.3396,25.9489,27.0463,5406384.0
2022-07-04,25.9489,27.3396,25.9489,27.0463,5406384.0
2022-07-05,26.3273,27.4058,26.0814,27.3774,6929270.0
2022-07-06,27.3206,27.6848,26.7909,27.0179,7455658.0
2022-07-07,27.5098,27.9923,27.1835,27.8977,6330090.0
2022-07-08,28.0585,28.3423,27.5382,28.0774,5249150.0
2022-07-09,28.0585,28.3423,27.5382,28.0774,5249150.0
2022-07-10,28.0585,28.3423,27.5382,28.0774,5249150.0
2022-07-11,27.6801,28.4085,27.6801,28.1437,6154466.0
2022-07-12,27.6707,29.2647,27.6517,28.8153,6421588.0
2022-07-13,27.9639,28.5788,27.718,28.3991,6071318.0
2022-07-14,27.6801,28.5268,27.3774,28.3612,5818712.0
2022-07-15,29.118,29.8654,28.7775,29.6951,7605311.0
2022-07-16,29.118,29.8654,28.7775,29.6951,7605311.0
2022-07-17,29.118,29.8654,28.7775,29.6951,7605311.0
2022-07-18,30.3668,31.4027,29.7235,29.7803,7987001.0
2022-07-19,30.2722,31.4074,30.2438,31.1141,8767633.0
2022-07-20,30.9722,31.6723,30.9628,31.502,5855382.0
2022-07-21,31.0195,31.3364,30.4235,30.8965,7149317.0
2022-07-22,30.9722,31.7006,30.6411,30.9155,6663039.0
2022-07-23,30.9722,31.7006,30.6411,30.9155,6663039.0
2022-07-24,30.9722,31.7006,30.6411,30.9155,6663039.0
2022-07-25,31.0574,31.3317,30.5844,31.0479,5177228.0
2022-07-26,30.6884,30.9515,29.9789,30.0357,5466160.0
2022-07-27,30.4425,30.9628,30.0073,30.8209,5815699.0
2022-07-28,30.8209,30.9533,29.9029,30.8965,5877565.0
2022-07-29,31.0299,32.0493,30.9727,31.8969,5674279.0
2022-07-30,31.0299,32.0493,30.9727,31.8969,5674279.0
2022-07-31,31.0299,32.0493,30.9727,31.8969,5674279.0
2022-08-01,31.5063,32.3256,31.2967,32.1446,4869184.0
2022-08-02,31.773,31.954,31.1823,31.2681,5085016.0
2022-08-03,31.8683,32.4447,31.6968,32.3923,3922594.0
2022-08-04,32.3065,32.5924,31.935,32.1636,3772403.0
2022-08-05,31.8778,32.4495,31.7826,32.297,3049210.0
2022-08-06,31.8778,32.4495,31.7826,32.297,3049210.0
2022-08-07,31.8778,32.4495,31.7826,32.297,3049210.0
2022-08-08,32.7162,33.6356,32.6495,32.802,5745893.0
2022-08-09,32.7734,32.821,32.1255,32.297,3935049.0
2022-08-10,33.2878,34.3072,33.1259,33.9738,4056421.0
2022-08-11,34.6121,34.9932,34.2501,34.4025,3080247.0
2022-08-12,34.6598,34.6598,34.0786,34.4311,2793240.0
2022-08-13,34.6598,34.6598,34.0786,34.4311,2793240.0
2022-08-14,34.6598,34.6598,34.0786,34.4311,2793240.0
2022-08-15,33.8404,34.1977,33.4927,34.0595,3205916.0
2022-08-16,34.05,34.555,33.7547,34.3263,3008003.0
2022-08-17,33.6022,33.8785,33.2069,33.5355,2819228.0
2022-08-18,33.5927,33.869,33.3498,33.6975,1805150.0
2022-08-19,33.3069,33.4117,32.5733,32.6876,4701887.0
2022-08-20,33.3069,33.4117,32.5733,32.6876,4701887.0
2022-08-21,33.3069,33.4117,32.5733,32.6876,4701887.0
2022-08-22,32.2494,32.2494,31.5158,31.8016,4241388.0
2022-08-23,32.0398,32.6352,31.8207,32.3923,4405671.0
2022-08-24,32.3923,32.9449,32.116,32.7067,3384091.0
2022-08-25,32.9925,33.4784,32.8686,33.4689,3850488.0
2022-08-26,33.5546,33.6927,32.0493,32.0588,4670303.0
2022-08-27,33.5546,33.6927,32.0493,32.0588,4670303.0
2022-08-28,33.5546,33.6927,32.0493,32.0588,4670303.0
2022-08-29,31.7063,31.7921,31.1728,31.1823,3593177.0
2022-08-30,31.4967,31.573,30.8965,31.4015,4211869.0
2022-08-31,31.6778,31.8207,31.068,31.2014,4714745.0
2022-09-01,30.8584,30.9251,29.8247,30.5345,5516700.0
2022-09-02,31.0871,31.2633,30.2534,30.4583,3145733.0
2022-09-03,31.0871,31.2633,30.2534,30.4583,3145733.0
2022-09-04,31.0871,31.2633,30.2534,30.4583,3145733.0
2022-09-05,31.0871,31.2633,30.2534,30.4583,3145733.0
2022-09-06,30.4011,30.5726,29.315,29.5341,4550880.0
2022-09-07,29.477,30.5154,29.477,30.4392,2993437.0
2022-09-08,30.1248,31.0918,29.7914,31.0585,3262389.0
2022-09-09,31.2395,31.9159,31.1442,31.8397,3111578.0
2022-09-10,31.2395,31.9159,31.1442,31.8397,3111578.0
2022-09-11,31.2395,31.9159,31.1442,31.8397,3111578.0
2022-09-12,32.1827,33.0068,32.0112,32.6781,4420916.0
2022-09-13,31.5634,31.6254,29.9629,30.1058,4887314.0
2022-09-14,30.3154,30.3154,29.3674,30.2392,4943852.0
2022-09-15,30.3535,31.6158,30.2868,31.0585,4627857.0
2022-09-16,30.6012,31.0585,30.0296,30.9727,10016729.0
2022-09-17,30.6012,31.0585,30.0296,30.9727,10016729.0
2022-09-18,30.6012,31.0585,30.0296,30.9727,10016729.0
2022-09-19,30.4488,31.2014,30.344,31.1633,3958106.0
2022-09-20,30.6869,30.6965,29.7152,30.1439,4765358.0
2022-09-21,30.3821,30.4869,29.1721,29.1816,3908344.0
2022-09-22,29.2102,29.3341,28.1861,28.3242,4116831.0
2022-09-23,27.8002,28.2003,27.362,27.886,4772365.0
2022-09-24,27.8002,28.2003,27.362,27.886,4772365.0
2022-09-25,27.8002,28.2003,27.362,27.886,4772365.0
2022-09-26,27.5525,28.086,26.8237,26.8761,4289644.0
2022-09-27,27.2381,27.3239,26.4569,26.7808,4399074.0
2022-09-28,26.9713,27.7716,26.6951,27.6192,5598421.0
2022-09-29,27.0952,27.8955,27.038,27.4763,6387182.0
2022-09-30,27.4477,27.5525,26.7856,26.857,5695013.0
2022-10-01,27.4477,27.5525,26.7856,26.857,5695013.0
2022-10-02,27.4477,27.5525,26.7856,26.857,5695013.0
2022-10-03,27.4382,28.591,26.9999,28.4481,6801004.0
2022-10-04,29.1531,30.2201,29.0959,30.182,9055133.0
2022-10-05,29.496,30.4535,29.496,30.2487,7347325.0
2022-10-06,29.9057,30.3487,29.7056,30.001,6971162.0
2022-10-07,29.5437,29.6389,29.2007,29.3817,7533979.0
2022-10-08,29.5437,29.6389,29.2007,29.3817,7533979.0
2022-10-09,29.5437,29.6389,29.2007,29.3817,7533979.0
2022-10-10,29.6389,29.8581,29.3341,29.5437,5843600.0
2022-10-11,29.3627,30.2201,29.0911,29.4579,6906324.0
2022-10-12,29.4865,30.2725,29.2674,29.8104,5320210.0
2022-10-13,29.0673,31.0918,28.591,30.8489,7358476.0
2022-10-14,31.0585,31.4586,29.9009,29.9343,5947216.0
2022-10-15,31.0585,31.4586,29.9009,29.9343,5947216.0
2022-10-16,31.0585,31.4586,29.9009,29.9343,5947216.0
2022-10-17,30.8108,31.1061,30.3344,30.6488,7097469.0
2022-10-18,31.4777,31.9064,30.7584,31.049,5750301.0
2022-10-19,30.1344,30.9299,29.7961,30.0962,5584416.0
2022-10-20,30.1344,31.0109,29.9915,30.0677,5179961.0
2022-10-21,30.02,30.9061,29.5627,30.8775,6706612.0
2022-10-22,30.02,30.9061,29.5627,30.8775,6706612.0
2022-10-23,30.02,30.9061,29.5627,30.8775,6706612.0
2022-10-24,31.1728,31.6682,30.8394,31.5063,9188221.0
2022-10-25,31.4967,33.6689,31.2062,33.2974,7851113.0
2022-10-26,33.4308,33.9833,33.2736,33.3926,6342577.0
2022-10-27,33.7928,34.2501,33.3069,33.4117,6353181.0
2022-10-28,33.4308,34.6121,33.3164,34.4216,6210268.0
2022-10-29,33.4308,34.6121,33.3164,34.4216,6210268.0
2022-10-30,33.4308,34.6121,33.3164,34.4216,6210268.0
2022-10-31,34.1243,34.4743,33.8559,34.0956,4600299.0
2022-11-01,34.6421,34.8626,33.9805,34.4216,4399777.0
2022-11-02,34.3736,34.9298,33.3908,33.5011,5382515.0
2022-11-03,32.8971,33.2135,32.2163,32.619,4481706.0
2022-11-04,33.2614,33.9805,32.9066,33.5778,4016896.0
2022-11-05,33.2614,33.9805,32.9066,33.5778,4016896.0
2022-11-06,33.2614,33.9805,32.9066,33.5778,4016896.0
2022-11-07,33.9709,34.7092,33.5155,34.7092,4572944.0
2022-11-08,34.738,34.9298,34.0764,34.6038,3723080.0
2022-11-09,34.1531,34.3257,33.4388,33.5682,4140119.0
2022-11-10,35.3325,37.1542,35.0544,37.135,6302384.0
2022-11-11,37.3364,39.2013,37.3364,38.5733,6881239.0
2022-11-12,37.3364,39.2013,37.3364,38.5733,6881239.0
2022-11-13,37.3364,39.2013,37.3364,38.5733,6881239.0
2022-11-14,38.0843,38.2856,36.1906,36.1954,5215053.0
2022-11-15,36.9145,37.2213,34.2969,34.4408,7683063.0
2022-11-16,34.2873,34.7188,33.5586,33.7408,5093240.0
2022-11-17,33.0409,34.0093,32.8299,33.9901,4572569.0
2022-11-18,34.5558,34.8147,33.9613,34.412,4418773.0
2022-11-19,34.5558,34.8147,33.9613,34.412,4418773.0
2022-11-20,34.5558,34.8147,33.9613,34.412,4418773.0
2022-11-21,34.1819,34.9298,34.1819,34.8051,3975087.0
2022-11-22,35.1023,35.4849,34.8722,35.016,2882178.0
2022-11-23,34.8722,35.505,34.7236,35.3229,2373121.0
2022-11-24,34.8722,35.505,34.7236,35.3229,2373121.0
2022-11-25,35.227,35.7735,35.064,35.5242,1475292.0
2022-11-26,35.227,35.7735,35.064,35.5242,1475292.0
2022-11-27,35.227,35.7735,35.064,35.5242,1475292.0
2022-11-28,34.9969,35.2557,34.7572,34.9202,2809356.0
2022-11-29,35.016,35.8934,34.7955,35.7447,3263173.0
2022-11-30,35.4763,36.1379,34.4408,36.0324,6640541.0
2022-12-01,34.5654,35.5242,34.3832,34.4599,5727787.0
2022-12-02,34.038,34.7284,33.5203,33.8463,4764154.0
2022-12-03,34.038,34.7284,33.5203,33.8463,4764154.0
2022-12-04,34.038,34.7284,33.5203,33.8463,4764154.0
2022-12-05,33.4148,33.5874,32.9066,32.9738,5798705.0
2022-12-06,32.9642,33.6066,32.5711,33.2135,7275427.0
2022-12-07,33.0601,33.7504,32.8395,33.2039,4767428.0
2022-12-08,33.5395,33.8079,33.0601,33.4819,4651848.0
2022-12-09,33.2806,34.0812,33.0505,33.6641,3788697.0
2022-12-10,33.2806,34.0812,33.0505,33.6641,3788697.0
2022-12-11,33.2806,34.0812,33.0505,33.6641,3788697.0
2022-12-12,33.6929,34.1723,33.3093,34.1052,4826821.0
2022-12-13,35.1503,35.7447,33.7696,33.9326,5839503.0
2022-12-14,33.7888,34.1627,32.3697,32.9354,6895923.0
2022-12-15,32.2738,32.3697,31.2191,32.2067,5523402.0
2022-12-16,31.7177,31.8615,31.2383,31.8424,16057583.0
2022-12-17,31.7177,31.8615,31.2383,31.8424,16057583.0
2022-12-18,31.7177,31.8615,31.2383,31.8424,16057583.0
2022-12-19,31.8424,32.0725,30.8172,31.0465,4241695.0
2022-12-20,31.0945,31.3773,30.6918,31.3054,3887056.0
2022-12-21,31.7369,32.0881,31.5739,31.9095,4053348.0
2022-12-22,31.4876,31.5164,30.3754,31.0082,5249488.0
2022-12-23,30.9602,31.4253,30.7397,31.4013,2957456.0
2022-12-24,30.9602,31.4253,30.7397,31.4013,2957456.0
2022-12-25,30.9602,31.4253,30.7397,31.4013,2957456.0
2022-12-26,30.9602,31.4253,30.7397,31.4013,2957456.0
2022-12-27,31.4972,31.5068,31.0465,31.2191,2132117.0
2022-12-28,31.2479,31.3438,30.639,30.7781,2932998.0
2022-12-29,30.9698,31.5451,30.8452,31.4876,3619511.0
2022-12-30,31.1232,31.5499,30.9794,31.5068,3343393.0
2022-12-31,31.1232,31.5499,30.9794,31.5068,3343393.0
2023-01-01,31.1232,31.5499,30.9794,31.5068,3343393.0
2023-01-02,31.1232,31.5499,30.9794,31.5068,3343393.0
2023-01-03,31.8807,32.1204,30.7781,31.0561,4697690.0
2023-01-04,31.5164,32.1588,31.3821,31.7369,5922686.0
2023-01-05,31.2671,31.2671,30.6342,30.663,5777245.0
2023-01-06,30.4425,31.478,30.4329,31.4492,9003571.0
2023-01-07,30.4425,31.478,30.4329,31.4492,9003571.0
2023-01-08,30.4425,31.478,30.4329,31.4492,9003571.0
2023-01-09,31.7944,31.9286,30.9027,30.9602,9784771.0
2023-01-10,30.7397,31.5355,29.6083,31.4876,9165395.0
2023-01-11,31.641,32.4129,31.4444,32.3697,5957939.0
2023-01-12,32.7149,32.8299,31.8615,32.1971,5974787.0
2023-01-13,31.3246,32.2594,31.0082,32.0916,4474260.0
2023-01-14,31.3246,32.2594,31.0082,32.0916,4474260.0
2023-01-15,31.3246,32.2594,31.0082,32.0916,4474260.0
2023-01-16,31.3246,32.2594,31.0082,32.0916,4474260.0
2023-01-17,32.0821,32.5039,31.9334,32.2834,5123250.0
2023-01-18,32.3985,32.8108,31.8136,31.8424,5522249.0
2023-01-19,30.7205,31.3821,29.5604,31.2383,7470214.0
2023-01-20,31.5068,33.9613,31.5068,33.9518,12094063.0
2023-01-21,31.5068,33.9613,31.5068,33.9518,12094063.0
2023-01-22,31.5068,33.9613,31.5068,33.9518,12094063.0
2023-01-23,33.7792,34.5942,32.6094,33.1368,9548132.0
2023-01-24,32.7916,34.6373,32.7436,33.9134,6794207.0
2023-01-25,33.597,35.4235,33.5299,35.3612,6534763.0
2023-01-26,35.5146,35.6968,34.4408,35.0448,3970916.0
2023-01-27,35.3325,35.8119,35.1599,35.5338,3206407.0
2023-01-28,35.3325,35.8119,35.1599,35.5338,3206407.0
2023-01-29,35.3325,35.8119,35.1599,35.5338,3206407.0
2023-01-30,35.1982,35.6393,34.6421,34.6613,4336354.0
2023-01-31,34.6805,35.227,34.364,35.2174,4613552.0
2023-02-01,31.641,34.1531,31.0465,33.8559,14055129.0
2023-02-02,33.9518,36.3104,33.9518,36.2337,7701487.0
2023-02-03,35.5585,36.6534,35.3655,35.7417,5661050.0
2023-02-04,35.5585,36.6534,35.3655,35.7417,5661050.0
2023-02-05,35.5585,36.6534,35.3655,35.7417,5661050.0
2023-02-06,35.4041,35.5006,34.7578,35.134,4591407.0
2023-02-07,35.0761,35.8961,35.0279,35.6453,3356761.0
2023-02-08,35.2883,35.6501,35.1147,35.1436,3805917.0
2023-02-09,35.3462,35.7128,34.9218,34.9603,4162125.0
2023-02-10,34.8253,35.1436,34.5938,35.134,3689512.0
2023-02-11,34.8253,35.1436,34.5938,35.134,3689512.0
2023-02-12,34.8253,35.1436,34.5938,35.134,3689512.0
2023-02-13,34.9893,35.7852,34.806,35.7224,3052223.0
2023-02-14,35.5102,35.597,34.4346,35.0375,4955851.0
2023-02-15,34.6516,35.2305,34.5745,35.2208,3121232.0
2023-02-16,34.6999,35.0086,34.3719,34.3912,2943736.0
2023-02-17,34.1789,34.5166,33.7979,34.5069,4005966.0
2023-02-18,34.1789,34.5166,33.7979,34.5069,4005966.0
2023-02-19,34.1789,34.5166,33.7979,34.5069,4005966.0
2023-02-20,34.1789,34.5166,33.7979,34.5069,4005966.0
2023-02-21,34.3429,34.478,33.5326,33.7641,4412947.0
2023-02-22,33.8895,34.3333,33.7834,34.1982,3777833.0
2023-02-23,34.6034,34.8639,34.0825,34.6516,3145113.0
2023-02-24,34.0632,34.5552,33.9764,34.5359,3165922.0
2023-02-25,34.0632,34.5552,33.9764,34.5359,3165922.0
2023-02-26,34.0632,34.5552,33.9764,34.5359,3165922.0
2023-02-27,34.8639,34.9507,34.2368,34.2465,3697457.0
2023-02-28,34.1982,34.8012,34.1597,34.4491,6801454.0
2023-03-01,34.3526,34.8928,34.15,34.7095,3800244.0
2023-03-02,34.1307,34.5552,33.9185,34.478,4329286.0
2023-03-03,34.8832,35.2498,34.6131,35.0954,3985982.0
2023-03-04,34.8832,35.2498,34.6131,35.0954,3985982.0
2023-03-05,34.8832,35.2498,34.6131,35.0954,3985982.0
2023-03-06,35.0665,35.3559,34.2658,34.3526,5551074.0
2023-03-07,34.2851,34.3236,33.3493,33.4265,4784757.0
2023-03-08,33.523,33.851,33.0117,33.2625,5075697.0
2023-03-09,33.2818,33.5423,31.9939,32.0566,5365119.0
2023-03-10,31.4875,31.9698,30.3009,30.9955,7643914.0
2023-03-11,31.4875,31.9698,30.3009,30.9955,7643914.0
2023-03-12,31.4875,31.9698,30.3009,30.9955,7643914.0
2023-03-13,29.5098,29.5098,27.5129,28.2172,12807691.0
2023-03-14,29.6546,30.5228,29.0661,29.3844,7940949.0
2023-03-15,28.1689,28.1979,27.0258,27.8795,9619583.0
2023-03-16,27.5419,28.4197,26.6303,28.1303,9649378.0
2023-03-17,27.9374,27.9663,27.1271,27.484,11365258.0
2023-03-18,27.9374,27.9663,27.1271,27.484,11365258.0
2023-03-19,27.9374,27.9663,27.1271,27.484,11365258.0
2023-03-20,27.9953,28.521,27.3538,27.4454,5194670.0
2023-03-21,28.6513,29.177,28.5741,28.8442,6173503.0
2023-03-22,28.7574,29.0564,27.9085,27.9181,4394235.0
2023-03-23,28.0242,28.0628,26.6544,27.0209,5638044.0
2023-03-24,26.4421,27.1174,26.1865,27.0499,5539348.0
2023-03-25,26.4421,27.1174,26.1865,27.0499,5539348.0
2023-03-26,26.4421,27.1174,26.1865,27.0499,5539348.0
2023-03-27,27.8892,28.0242,27.1898,27.32,4290834.0
2023-03-28,26.9052,27.4406,26.7701,27.1657,3145132.0
2023-03-29,27.7155,27.812,27.3682,27.6384,4734848.0
2023-03-30,27.9663,28.0435,27.3152,27.5419,5673461.0
2023-03-31,27.6769,28.1303,27.2814,28.0532,5427467.0
2023-04-01,27.6769,28.1303,27.2814,28.0532,5427467.0
2023-04-02,27.6769,28.1303,27.2814,28.0532,5427467.0
2023-04-03,28.0918,28.5355,27.9953,28.3426,4056557.0
2023-04-04,28.6127,28.7381,27.4744,27.9085,5917480.0
2023-04-05,27.5033,27.8409,27.0209,27.4936,7105673.0
2023-04-06,27.5515,28.0435,27.3297,27.6094,5320357.0
2023-04-07,27.5515,28.0435,27.3297,27.6094,5320357.0
2023-04-08,27.5515,28.0435,27.3297,27.6094,5320357.0
2023-04-09,27.5515,28.0435,27.3297,27.6094,5320357.0
2023-04-10,27.5419,28.0918,27.32,27.7831,3020151.0
2023-04-11,28.1689,29.0661,28.0628,28.796,5064420.0
2023-04-12,28.9503,29.1095,28.275,28.4873,4876775.0
2023-04-13,28.5452,28.8394,28.3136,28.7188,4198359.0
2023-04-14,29.2301,29.5532,28.603,28.7477,4792710.0
2023-04-15,29.2301,29.5532,28.603,28.7477,4792710.0
2023-04-16,29.2301,29.5532,28.603,28.7477,4792710.0
2023-04-17,28.4101,28.9021,28.0387,28.9021,7242742.0
2023-04-18,28.9986,29.206,28.6609,29.1819,8394944.0
2023-04-19,30.0983,30.5565,29.423,29.7028,6085582.0
2023-04-20,29.2204,29.4327,28.5355,28.8056,5675556.0
2023-04-21,28.5837,28.9166,28.304,28.6706,5267804.0
2023-04-22,28.5837,28.9166,28.304,28.6706,5267804.0
2023-04-23,28.5837,28.9166,28.304,28.6706,5267804.0
2023-04-24,28.5741,28.7236,28.3378,28.5355,4169272.0
2023-04-25,28.1593,28.6513,28.0339,28.111,5091912.0
2023-04-26,28.5934,29.0179,28.0532,28.111,6245891.0
2023-04-27,28.3522,28.7188,27.9471,28.3136,4218339.0
2023-04-28,27.8988,28.6995,27.6962,28.468,4731096.0
2023-04-29,27.8988,28.6995,27.6962,28.468,4731096.0
2023-04-30,27.8988,28.6995,27.6962,28.468,4731096.0
2023-05-01,28.5458,28.7937,28.0402,28.0694,6150356.0
2023-05-02,27.8166,27.9527,26.4846,26.7762,5972905.0
2023-05-03,26.9318,27.5152,26.8103,26.9415,6160350.0
2023-05-04,26.6012,26.8346,25.8526,26.0179,6983238.0
2023-05-05,26.7179,27.0971,26.3047,26.5818,7007905.0
2023-05-06,26.7179,27.0971,26.3047,26.5818,7007905.0
2023-05-07,26.7179,27.0971,26.3047,26.5818,7007905.0
2023-05-08,26.7568,26.9075,26.4943,26.6401,4361785.0
2023-05-09,26.2804,26.9318,26.1443,26.6985,4518685.0
2023-05-10,27.1457,27.2818,26.0519,26.3679,5264975.0
2023-05-11,26.0665,26.6693,25.9304,26.6498,8030946.0
2023-05-12,26.9026,27.0533,26.1929,26.329,7193461.0
2023-05-13,26.9026,27.0533,26.1929,26.329,7193461.0
2023-05-14,26.9026,27.0533,26.1929,26.329,7193461.0
2023-05-15,26.5623,27.2527,26.47,27.1943,8338507.0
2023-05-16,27.1651,27.6804,26.9367,27.1068,12246849.0
2023-05-17,27.5152,27.9721,27.1457,27.9624,7632150.0
2023-05-18,28.0694,29.2264,27.9721,29.168,8524589.0
2023-05-19,29.3527,29.3819,28.7694,29.1875,9911924.0
2023-05-20,29.3527,29.3819,28.7694,29.1875,9911924.0
2023-05-21,29.3527,29.3819,28.7694,29.1875,9911924.0
2023-05-22,29.3625,29.5569,28.9833,29.5083,5073293.0
2023-05-23,29.5666,30.4611,29.4597,29.8194,5687094.0
2023-05-24,29.518,29.6639,29.134,29.2264,4868130.0
2023-05-25,29.2555,29.5764,28.993,29.168,14822706.0
2023-05-26,29.2944,30.0965,29.0902,30.0431,3846264.0
2023-05-27,29.2944,30.0965,29.0902,30.0431,3846264.0
2023-05-28,29.2944,30.0965,29.0902,30.0431,3846264.0
2023-05-29,29.2944,30.0965,29.0902,30.0431,3846264.0
2023-05-30,30.0528,30.5195,29.975,30.3639,4661561.0
2023-05-31,30.0528,30.3347,29.6298,30.1014,12950899.0
2023-06-01,30.0139,30.85,29.7611,30.675,5010455.0
2023-06-02,30.9375,32.2841,30.8111,32.1237,6375490.0
2023-06-03,30.9375,32.2841,30.8111,32.1237,6375490.0
2023-06-04,30.9375,32.2841,30.8111,32.1237,6375490.0
2023-06-05,32.0168,32.182,31.4917,31.8029,4785355.0
2023-06-06,31.9487,32.8626,31.7445,32.8529,4543232.0
2023-06-07,32.9793,33.4849,32.7654,33.2515,4161892.0
2023-06-08,33.164,33.1932,32.3716,32.8335,4619408.0
2023-06-09,33.0571,33.0765,32.6147,32.7557,3632058.0
2023-06-10,33.0571,33.0765,32.6147,32.7557,3632058.0
2023-06-11,33.0571,33.0765,32.6147,32.7557,3632058.0
2023-06-12,32.6487,32.8918,32.3677,32.8043,5398218.0
2023-06-13,32.9112,33.4363,32.7849,33.1932,5852236.0
2023-06-14,33.3488,33.5918,32.2939,32.6098,5347450.0
2023-06-15,32.1432,32.5321,31.5792,32.5126,4854506.0
2023-06-16,32.4737,32.4932,31.8174,31.9876,8461764.0
2023-06-17,32.4737,32.4932,31.8174,31.9876,8461764.0
2023-06-18,32.4737,32.4932,31.8174,31.9876,8461764.0
2023-06-19,32.4737,32.4932,31.8174,31.9876,8461764.0
2023-06-20,31.7834,31.9098,31.5501,31.8029,12243693.0
2023-06-21,31.7931,32.1286,31.7056,31.9001,6355815.0
2023-06-22,31.7348,31.8515,31.2487,31.7737,5729105.0
2023-06-23,31.3167,31.9049,31.2438,31.7931,5142146.0
2023-06-24,31.3167,31.9049,31.2438,31.7931,5142146.0
2023-06-25,31.3167,31.9049,31.2438,31.7931,5142146.0
2023-06-26,31.8126,32.2501,31.589,31.6765,3079202.0
2023-06-27,31.7834,32.4932,31.5112,32.4446,3519066.0
2023-06-28,32.4446,32.921,32.2501,32.9112,5802282.0
2023-06-29,33.1543,33.4654,32.8869,33.1251,3770565.0
2023-06-30,33.4071,33.4752,32.7169,32.9793,3593854.0
2023-07-01,33.4071,33.4752,32.7169,32.9793,3593854.0
2023-07-02,33.4071,33.4752,32.7169,32.9793,3593854.0
2023-07-03,33.0279,33.5481,32.9492,33.4265,1637858.0
2023-07-04,33.0279,33.5481,32.9492,33.4265,1637858.0
2023-07-05,33.0765,33.2272,32.7654,32.8043,4129844.0
2023-07-06,32.3668,32.5612,31.8904,32.5126,3618898.0
2023-07-07,32.4834,33.1154,32.4834,32.6779,3604350.0
2023-07-08,32.4834,33.1154,32.4834,32.6779,3604350.0
2023-07-09,32.4834,33.1154,32.4834,32.6779,3604350.0
2023-07-10,32.4737,33.0474,32.4348,33.0085,3883382.0
2023-07-11,33.2807,33.8446,33.0765,33.7571,3741996.0
2023-07-12,34.1849,34.4474,33.8689,33.903,4042687.0
2023-07-13,34.0196,34.7245,33.9905,34.6808,4211796.0
2023-07-14,34.3502,34.5544,33.6696,33.9321,4235415.0
2023-07-15,34.3502,34.5544,33.6696,33.9321,4235415.0
2023-07-16,34.3502,34.5544,33.6696,33.9321,4235415.0
2023-07-17,33.7766,34.8655,33.7377,34.5252,6253281.0
2023-07-18,35.1086,35.3322,34.1849,35.1669,7015374.0
2023-07-19,35.235,35.3225,34.6905,35.1086,6202065.0
2023-07-20,34.3113,34.4474,33.6307,33.9224,5770867.0
2023-07-21,34.0585,34.1849,33.5432,33.7085,5475211.0
2023-07-22,34.0585,34.1849,33.5432,33.7085,5475211.0
2023-07-23,34.0585,34.1849,33.5432,33.7085,5475211.0
2023-07-24,33.6988,34.8461,33.6793,34.8461,4945097.0
2023-07-25,34.8947,34.8947,34.1849,34.1849,3086314.0
2023-07-26,34.2433,34.6905,33.7474,33.8932,3531780.0
2023-07-27,34.1363,34.4377,33.6307,33.7668,3733050.0
2023-07-28,34.4328,34.4426,33.6738,33.8746,3295019.0
2023-07-29,34.4328,34.4426,33.6738,33.8746,3295019.0
2023-07-30,34.4328,34.4426,33.6738,33.8746,3295019.0
2023-07-31,34.0312,34.3985,33.5122,33.8256,4802293.0
2023-08-01,33.5808,34.0117,33.3898,34.0019,3173943.0
2023-08-02,33.5122,33.522,32.8267,33.4339,3503629.0
2023-08-03,33.2086,33.6346,32.9589,33.5906,2876920.0
2023-08-04,33.4926,34.2124,33.3653,33.6493,3582127.0
2023-08-05,33.4926,34.2124,33.3653,33.6493,3582127.0
2023-08-06,33.4926,34.2124,33.3653,33.6493,3582127.0
2023-08-07,33.9137,34.1341,33.757,34.0312,2128319.0
2023-08-08,33.2576,34.1488,33.1792,34.1194,2764587.0
2023-08-09,33.9725,34.2957,33.6542,33.6885,2970476.0
2023-08-10,34.0019,34.2614,33.5661,33.6885,2980427.0
2023-08-11,33.5416,34.1096,33.4828,34.0508,3321552.0
2023-08-12,33.5416,34.1096,33.4828,34.0508,3321552.0
2023-08-13,33.5416,34.1096,33.4828,34.0508,3321552.0
2023-08-14,33.7962,33.8158,33.3065,33.522,3024976.0
2023-08-15,33.0519,33.0617,32.6455,32.7875,3631391.0
2023-08-16,32.8169,33.0544,32.171,32.1901,3184945.0
2023-08-17,32.3076,32.812,32.2195,32.3762,3909253.0
2023-08-18,32.0432,32.5672,31.9502,32.4839,3301588.0
2023-08-19,32.0432,32.5672,31.9502,32.4839,3301588.0
2023-08-20,32.0432,32.5672,31.9502,32.4839,3301588.0
2023-08-21,32.6504,32.6504,31.9845,32.2293,2578811.0
2023-08-22,32.1705,32.1705,31.1031,31.1325,3986405.0
2023-08-23,31.1325,31.3773,30.7212,31.3675,2910607.0
2023-08-24,31.4458,31.7935,31.1521,31.2892,2259162.0
2023-08-25,31.3283,31.5536,30.9758,31.1912,2850321.0
2023-08-26,31.3283,31.5536,30.9758,31.1912,2850321.0
2023-08-27,31.3283,31.5536,30.9758,31.1912,2850321.0
2023-08-28,31.4654,31.7445,31.1912,31.3185,2324570.0
2023-08-29,31.3185,31.9551,31.2108,31.867,1781194.0
2023-08-30,31.9355,32.0041,31.6711,31.6907,1990930.0
2023-08-31,31.8278,31.867,31.4018,31.6123,4473154.0
2023-09-01,31.8963,32.0824,31.7788,31.9845,2497617.0
2023-09-02,31.8963,32.0824,31.7788,31.9845,2497617.0
