,CG US Equity,CG US Equity,CG US Equity,CG US Equity,CG US Equity
2022-07-19,30.2501,31.3575,30.2501,31.2468,1489595.0
2022-07-20,31.2652,31.9666,30.8038,31.8282,1668001.0
2022-07-21,31.4498,32.4095,30.7392,32.3634,3415274.0
2022-07-22,32.3911,33.0186,31.8697,32.2988,2561315.0
2022-07-23,32.3911,33.0186,31.8697,32.2988,2561315.0
2022-07-24,32.3911,33.0186,31.8697,32.2988,2561315.0
2022-07-25,32.4834,32.4926,31.8835,32.4188,1655617.0
2022-07-26,32.4095,32.571,31.7912,32.1973,3626737.0
2022-07-27,32.308,32.9171,32.0496,32.8064,2275698.0
2022-07-28,32.5572,34.7627,32.4557,34.6243,2598281.0
2022-07-29,34.975,36.3408,34.9565,35.907,2863713.0
2022-07-30,34.975,36.3408,34.9565,35.907,2863713.0
2022-07-31,34.975,36.3408,34.9565,35.907,2863713.0
2022-08-01,35.4918,36.0778,35.4087,35.5195,3807714.0
2022-08-02,35.058,35.3349,34.3382,34.8181,2893648.0
2022-08-03,35.058,35.9255,34.7858,35.7686,2264788.0
2022-08-04,35.8148,35.8876,35.1217,35.4179,2712793.0
2022-08-05,34.8809,35.5102,34.8181,35.0304,1031388.0
2022-08-06,34.8809,35.5102,34.8181,35.0304,1031388.0
2022-08-07,34.8809,35.5102,34.8181,35.0304,1031388.0
2022-08-08,34.0018,34.1228,32.7546,32.8477,5736194.0
2022-08-09,32.5312,32.6522,31.1397,31.7586,5920281.0
2022-08-10,32.3078,33.3596,32.2706,32.9035,3572650.0
2022-08-11,33.1641,33.3503,31.9634,31.9727,3652376.0
2022-08-12,32.3823,32.7639,31.8331,32.7639,4071371.0
2022-08-13,32.3823,32.7639,31.8331,32.7639,4071371.0
2022-08-14,32.3823,32.7639,31.8331,32.7639,4071371.0
2022-08-15,32.0472,33.3037,32.0472,33.1548,3323784.0
2022-08-16,33.0431,33.4061,32.6289,33.3037,3563506.0
2022-08-17,32.6987,32.736,31.5539,31.861,2990754.0
2022-08-18,31.6935,32.2892,31.5352,32.2333,1685020.0
2022-08-19,31.9541,31.982,31.135,31.2374,1677548.0
2022-08-20,31.9541,31.982,31.135,31.2374,1677548.0
2022-08-21,31.9541,31.982,31.135,31.2374,1677548.0
2022-08-22,30.8278,30.8697,30.1577,30.5951,2133681.0
2022-08-23,30.5951,31.4515,30.5951,31.0233,1560109.0
2022-08-24,31.0047,31.5399,30.9861,31.1722,2075297.0
2022-08-25,31.2374,32.2706,31.1815,32.2613,1535052.0
2022-08-26,32.345,32.4474,30.7813,30.7999,2018585.0
2022-08-27,32.345,32.4474,30.7813,30.7999,2018585.0
2022-08-28,32.345,32.4474,30.7813,30.7999,2018585.0
2022-08-29,30.6231,30.9814,30.4183,30.5765,1439490.0
2022-08-30,30.8837,31.0419,30.0274,30.409,1783886.0
2022-08-31,30.7627,31.2467,30.2414,30.2787,2483285.0
2022-09-01,30.0087,30.4462,29.4596,30.3997,1612318.0
2022-09-02,30.8744,31.0326,29.8319,30.0274,1139644.0
2022-09-03,30.8744,31.0326,29.8319,30.0274,1139644.0
2022-09-04,30.8744,31.0326,29.8319,30.0274,1139644.0
2022-09-05,30.8744,31.0326,29.8319,30.0274,1139644.0
2022-09-06,29.4968,29.9389,29.0686,29.4689,4945810.0
2022-09-07,29.6271,30.2042,29.2455,30.0925,1615840.0
2022-09-08,29.6737,30.3904,29.413,30.2973,1310302.0
2022-09-09,30.6324,31.014,30.4648,30.7813,2880851.0
2022-09-10,30.6324,31.014,30.4648,30.7813,2880851.0
2022-09-11,30.6324,31.014,30.4648,30.7813,2880851.0
2022-09-12,31.0698,31.3876,30.7627,31.0978,2583795.0
2022-09-13,29.925,30.1204,29.1245,29.3106,2509820.0
2022-09-14,29.534,29.683,29.0221,29.4317,3630327.0
2022-09-15,29.078,30.0739,29.078,29.2455,1801609.0
2022-09-16,28.6684,29.1291,28.3892,28.7522,7961436.0
2022-09-17,28.6684,29.1291,28.3892,28.7522,7961436.0
2022-09-18,28.6684,29.1291,28.3892,28.7522,7961436.0
2022-09-19,28.3799,29.2641,28.2216,29.0221,2373354.0
2022-09-20,28.5381,28.7801,27.6725,28.0355,1874329.0
2022-09-21,28.3147,28.4497,27.2722,27.2815,1781792.0
2022-09-22,27.3188,27.356,25.9086,26.2297,3783762.0
2022-09-23,25.9412,25.9412,24.5815,25.0849,2626898.0
2022-09-24,25.9412,25.9412,24.5815,25.0849,2626898.0
2022-09-25,25.9412,25.9412,24.5815,25.0849,2626898.0
2022-09-26,24.787,25.2152,24.2937,24.6474,2741859.0
2022-09-27,25.1221,25.4944,24.4798,24.8149,1890705.0
2022-09-28,24.9825,25.6573,24.8335,25.5223,2019739.0
2022-09-29,25.029,25.029,24.2378,24.424,1646548.0
2022-09-30,24.4985,24.7218,24.0051,24.0517,2998528.0
2022-10-01,24.4985,24.7218,24.0051,24.0517,2998528.0
2022-10-02,24.4985,24.7218,24.0051,24.0517,2998528.0
2022-10-03,24.6474,25.3241,24.2611,25.0662,3465942.0
2022-10-04,26.0436,26.5648,25.6992,26.3787,3224259.0
2022-10-05,25.769,26.4345,25.6526,26.3693,2266550.0
2022-10-06,26.267,26.4717,25.634,25.7271,1542482.0
2022-10-07,25.1872,25.2997,24.5636,24.8242,2214344.0
2022-10-08,25.1872,25.2997,24.5636,24.8242,2214344.0
2022-10-09,25.1872,25.2997,24.5636,24.8242,2214344.0
2022-10-10,24.9173,25.4386,24.3263,24.4891,2264647.0
2022-10-11,24.3309,24.3961,23.6607,24.0889,2780246.0
2022-10-12,23.8655,24.2927,23.3908,23.9958,4119249.0
2022-10-13,23.2698,24.9778,22.8882,24.7777,2578184.0
2022-10-14,25.2431,25.3362,23.6375,23.67,1800523.0
2022-10-15,25.2431,25.3362,23.6375,23.67,1800523.0
2022-10-16,25.2431,25.3362,23.6375,23.67,1800523.0
2022-10-17,24.4612,25.0988,24.3868,24.5729,3060549.0
2022-10-18,25.4572,25.5875,24.6939,25.0197,2396462.0
2022-10-19,24.6753,24.7498,23.6514,24.1075,6199799.0
2022-10-20,24.1075,24.6334,23.6421,23.9027,2696472.0
2022-10-21,23.8841,24.6893,23.4979,24.5729,3835062.0
2022-10-22,23.8841,24.6893,23.4979,24.5729,3835062.0
2022-10-23,23.8841,24.6893,23.4979,24.5729,3835062.0
2022-10-24,24.8242,24.8522,24.0982,24.6567,2011594.0
2022-10-25,24.666,25.9551,24.666,25.9226,3757556.0
2022-10-26,25.7923,26.5881,25.7271,26.118,2866669.0
2022-10-27,26.602,26.7277,26.1739,26.4159,1460881.0
2022-10-28,26.239,26.8254,25.8528,26.7882,1928229.0
2022-10-29,26.239,26.8254,25.8528,26.7882,1928229.0
2022-10-30,26.239,26.8254,25.8528,26.7882,1928229.0
2022-10-31,26.5555,26.616,26.0622,26.3228,4212794.0
2022-11-01,26.7137,26.8347,26.2111,26.388,2921673.0
2022-11-02,26.3507,27.1512,25.8714,25.9039,3281833.0
2022-11-03,25.2524,25.7829,25.0197,25.2989,2891632.0
2022-11-04,25.8202,26.3321,25.5037,26.0063,4301527.0
2022-11-05,25.8202,26.3321,25.5037,26.0063,4301527.0
2022-11-06,25.8202,26.3321,25.5037,26.0063,4301527.0
2022-11-07,26.3321,26.388,25.9412,26.1366,5257508.0
2022-11-08,26.1366,26.1366,23.6607,24.1261,5417022.0
2022-11-09,24.1075,24.5193,23.8376,24.2378,5832052.0
2022-11-10,25.5875,27.5933,25.5875,27.3467,4724300.0
2022-11-11,27.4491,28.5986,27.235,28.0913,3677073.0
2022-11-12,27.4491,28.5986,27.235,28.0913,3677073.0
2022-11-13,27.4491,28.5986,27.235,28.0913,3677073.0
2022-11-14,27.8307,27.9238,26.7975,26.8999,3540450.0
2022-11-15,27.7935,28.3147,27.4304,27.6911,3739109.0
2022-11-16,27.3001,27.5887,26.8347,27.235,2964837.0
2022-11-17,26.6749,26.9761,26.369,26.9197,2407283.0
2022-11-18,27.3338,27.4373,26.5714,26.6279,2195307.0
2022-11-19,27.3338,27.4373,26.5714,26.6279,2195307.0
2022-11-20,27.3338,27.4373,26.5714,26.6279,2195307.0
2022-11-21,26.5808,27.4656,26.3737,27.2679,2624651.0
2022-11-22,27.3244,27.795,27.1032,27.5785,3162949.0
2022-11-23,27.3809,28.0021,27.3809,27.8891,2201880.0
2022-11-24,27.3809,28.0021,27.3809,27.8891,2201880.0
2022-11-25,27.7291,27.7856,27.2585,27.6538,1126919.0
2022-11-26,27.7291,27.7856,27.2585,27.6538,1126919.0
2022-11-27,27.7291,27.7856,27.2585,27.6538,1126919.0
2022-11-28,27.3715,27.6821,27.315,27.6068,3322228.0
2022-11-29,27.635,28.3127,27.5691,28.1245,4073881.0
2022-11-30,28.2374,29.3763,27.9174,29.3387,4077887.0
2022-12-01,29.3387,30.0117,29.2492,29.894,4397759.0
2022-12-02,29.3387,30.1208,28.8869,29.7057,4087372.0
2022-12-03,29.3387,30.1208,28.8869,29.7057,4087372.0
2022-12-04,29.3387,30.1208,28.8869,29.7057,4087372.0
2022-12-05,29.2859,29.6963,28.6421,28.8586,4114731.0
2022-12-06,28.7645,29.141,27.8609,28.3786,3303207.0
2022-12-07,28.1621,28.3786,27.2679,27.2962,3431553.0
2022-12-08,27.475,27.7621,27.155,27.4091,3288786.0
2022-12-09,27.2962,27.9974,27.2679,27.8138,2309182.0
2022-12-10,27.2962,27.9974,27.2679,27.8138,2309182.0
2022-12-11,27.2962,27.9974,27.2679,27.8138,2309182.0
2022-12-12,27.5691,28.4539,27.5126,28.4351,2801169.0
2022-12-13,29.8563,30.0305,28.6986,29.2916,4324241.0
2022-12-14,29.0845,29.4469,28.228,28.5386,2877300.0
2022-12-15,28.0021,28.1621,27.5974,28.1245,3163465.0
2022-12-16,27.6444,27.8891,27.1456,27.7574,4457021.0
2022-12-17,27.6444,27.8891,27.1456,27.7574,4457021.0
2022-12-18,27.6444,27.8891,27.1456,27.7574,4457021.0
2022-12-19,27.5879,27.795,26.3737,26.8349,3077860.0
2022-12-20,26.722,27.1267,26.6185,26.9573,1360975.0
2022-12-21,27.4279,28.0115,27.4279,27.9927,1677004.0
2022-12-22,27.6256,28.115,27.0985,27.7762,2561929.0
2022-12-23,27.7197,28.1292,27.475,28.1056,2746150.0
2022-12-24,27.7197,28.1292,27.475,28.1056,2746150.0
2022-12-25,27.7197,28.1292,27.475,28.1056,2746150.0
2022-12-26,27.7197,28.1292,27.475,28.1056,2746150.0
2022-12-27,28.1056,28.2845,27.7385,27.7668,3698469.0
2022-12-28,27.6727,27.9165,27.1173,27.315,3633291.0
2022-12-29,27.635,28.5574,27.5785,28.4539,2789442.0
2022-12-30,28.0868,28.3504,27.6915,28.0868,3389185.0
2022-12-31,28.0868,28.3504,27.6915,28.0868,3389185.0
2023-01-01,28.0868,28.3504,27.6915,28.0868,3389185.0
2023-01-02,28.0868,28.3504,27.6915,28.0868,3389185.0
2023-01-03,28.0115,28.6798,27.7809,28.228,2464524.0
2023-01-04,28.6704,29.4516,28.388,29.0469,2122878.0
2023-01-05,28.6045,28.8304,28.1292,28.3598,1878691.0
2023-01-06,28.6515,29.321,28.3504,29.1881,1630152.0
2023-01-07,28.6515,29.321,28.3504,29.1881,1630152.0
2023-01-08,28.6515,29.321,28.3504,29.1881,1630152.0
2023-01-09,29.6022,30.8352,29.4516,30.5435,5805926.0
2023-01-10,30.3929,30.7646,30.2799,30.647,2402133.0
2023-01-11,30.9105,31.2635,30.6799,31.127,1934904.0
2023-01-12,31.3812,31.4188,30.727,31.3906,1774020.0
2023-01-13,30.7788,31.6494,30.7129,31.56,1471594.0
2023-01-14,30.7788,31.6494,30.7129,31.56,1471594.0
2023-01-15,30.7788,31.6494,30.7129,31.56,1471594.0
2023-01-16,30.7788,31.6494,30.7129,31.56,1471594.0
2023-01-17,31.5129,31.8188,31.2212,31.5694,1798247.0
2023-01-18,31.7953,32.2471,31.367,31.5788,2470827.0
2023-01-19,31.0687,31.3529,30.6376,30.9482,2799157.0
2023-01-20,31.1553,32.0306,31.0235,31.8706,2694864.0
2023-01-21,31.1553,32.0306,31.0235,31.8706,2694864.0
2023-01-22,31.1553,32.0306,31.0235,31.8706,2694864.0
2023-01-23,31.8706,32.6424,31.7153,32.5577,2214362.0
2023-01-24,32.3977,32.8777,32.2753,32.4165,3968114.0
2023-01-25,31.9083,32.5765,31.5318,32.473,1961972.0
2023-01-26,32.7836,33.2448,32.4542,33.226,3657014.0
2023-01-27,33.1789,33.6543,32.8966,33.3484,1749040.0
2023-01-28,33.1789,33.6543,32.8966,33.3484,1749040.0
2023-01-29,33.1789,33.6543,32.8966,33.3484,1749040.0
2023-01-30,32.906,33.5037,32.8613,33.0942,2326082.0
2023-01-31,33.2448,33.8849,33.2072,33.8566,1647555.0
2023-02-01,33.7908,34.6426,33.5178,34.3179,3416797.0
2023-02-02,34.6944,36.0686,34.6944,35.5415,3372663.0
2023-02-03,35.0144,35.7674,34.732,35.2026,4853071.0
2023-02-04,35.0144,35.7674,34.732,35.2026,4853071.0
2023-02-05,35.0144,35.7674,34.732,35.2026,4853071.0
2023-02-06,34.5249,34.9108,33.3107,34.1767,5730186.0
2023-02-07,33.4425,34.5579,32.3412,34.2614,7404882.0
2023-02-08,34.0731,34.092,33.1931,33.4613,3713431.0
2023-02-09,33.7249,33.8472,32.1247,32.313,5512096.0
2023-02-10,32.0965,32.6801,31.7059,32.6048,3039903.0
2023-02-11,32.0965,32.6801,31.7059,32.6048,3039903.0
2023-02-12,32.0965,32.6801,31.7059,32.6048,3039903.0
2023-02-13,32.5295,33.3437,32.4071,33.3107,4104232.0
2023-02-14,33.2354,33.8472,32.953,33.2542,2531264.0
2023-02-15,33.0378,33.3766,32.8589,33.3578,1797147.0
2023-02-16,32.6349,33.2542,32.5671,32.7648,2228496.0
2023-02-17,33.0942,33.1366,32.4448,32.9813,3072923.0
2023-02-18,33.0942,33.1366,32.4448,32.9813,3072923.0
2023-02-19,33.0942,33.1366,32.4448,32.9813,3072923.0
2023-02-20,33.0942,33.1366,32.4448,32.9813,3072923.0
2023-02-21,32.682,32.777,32.226,32.3495,3084184.0
2023-02-22,32.359,32.9623,32.3447,32.7105,2087133.0
2023-02-23,32.929,33.4611,32.4255,33.1095,2566799.0
2023-02-24,32.4445,33.043,32.4065,32.967,1987562.0
2023-02-25,32.4445,33.043,32.4065,32.967,1987562.0
2023-02-26,32.4445,33.043,32.4065,32.967,1987562.0
2023-02-27,33.4231,33.5846,32.2925,32.777,5266399.0
2023-02-28,32.796,33.2517,32.5253,32.682,5407853.0
2023-03-01,32.53,32.8055,32.3875,32.701,5547126.0
2023-03-02,32.416,32.8815,32.1785,32.758,5033607.0
2023-03-03,33.1285,33.8031,32.8815,33.7461,2796749.0
2023-03-04,33.1285,33.8031,32.8815,33.7461,2796749.0
2023-03-05,33.1285,33.8031,32.8815,33.7461,2796749.0
2023-03-06,33.8791,34.0121,33.2349,33.4516,3597284.0
2023-03-07,33.4611,33.4896,32.3685,32.378,4356232.0
2023-03-08,32.378,33.1665,32.074,32.91,4011913.0
2023-03-09,32.948,33.062,31.4469,31.5134,4508805.0
2023-03-10,31.1097,31.1097,28.6158,28.7488,6816236.0
2023-03-11,31.1097,31.1097,28.6158,28.7488,6816236.0
2023-03-12,31.1097,31.1097,28.6158,28.7488,6816236.0
2023-03-13,27.8842,29.0385,27.0482,28.5873,8390699.0
2023-03-14,29.5278,29.8508,28.4638,28.7678,5134327.0
2023-03-15,27.8652,29.1003,27.7132,29.0623,5303458.0
2023-03-16,28.7108,29.6561,28.5018,29.3188,3573896.0
2023-03-17,28.8628,29.1193,28.1122,28.9008,4635453.0
2023-03-18,28.8628,29.1193,28.1122,28.9008,4635453.0
2023-03-19,28.8628,29.1193,28.1122,28.9008,4635453.0
2023-03-20,29.1288,29.4281,28.7108,28.7773,3561573.0
2023-03-21,29.3996,30.1834,29.3616,30.1264,2687076.0
2023-03-22,30.1359,30.3781,29.1763,29.2143,3270456.0
2023-03-23,29.4803,30.0389,28.8058,29.0718,2579875.0
2023-03-24,28.6823,28.9625,27.946,28.9008,2952789.0
2023-03-25,28.6823,28.9625,27.946,28.9008,2952789.0
2023-03-26,28.6823,28.9625,27.946,28.9008,2952789.0
2023-03-27,29.4043,29.4518,28.7773,28.9768,2498945.0
2023-03-28,28.9198,29.1763,28.5635,28.9483,1553152.0
2023-03-29,29.1668,29.3948,28.5588,29.1003,2465482.0
2023-03-30,29.4898,29.4898,28.6728,28.7393,1839975.0
2023-03-31,29.0528,29.5468,28.9008,29.5088,4842276.0
2023-04-01,29.0528,29.5468,28.9008,29.5088,4842276.0
2023-04-02,29.0528,29.5468,28.9008,29.5088,4842276.0
2023-04-03,29.2618,29.4138,27.6372,28.9293,4163234.0
2023-04-04,29.3093,29.3473,27.7797,27.8462,5255864.0
2023-04-05,27.5517,27.7797,27.2097,27.7417,3885691.0
2023-04-06,27.7132,27.9317,27.3997,27.7607,2373867.0
2023-04-07,27.7132,27.9317,27.3997,27.7607,2373867.0
2023-04-08,27.7132,27.9317,27.3997,27.7607,2373867.0
2023-04-09,27.7132,27.9317,27.3997,27.7607,2373867.0
2023-04-10,27.4757,28.2072,27.4757,28.1122,2046768.0
2023-04-11,28.3117,28.9578,28.2642,28.6063,4127626.0
2023-04-12,28.8628,28.9388,28.193,28.2452,2448800.0
2023-04-13,28.5303,29.4138,28.3497,29.1858,3338070.0
2023-04-14,29.2143,29.3568,28.5683,28.9293,3427038.0
2023-04-15,29.2143,29.3568,28.5683,28.9293,3427038.0
2023-04-16,29.2143,29.3568,28.5683,28.9293,3427038.0
2023-04-17,28.7678,29.3283,28.6823,29.2713,1633784.0
2023-04-18,29.4708,29.8176,29.364,29.5278,1898015.0
2023-04-19,29.3378,30.0741,29.1288,29.9173,2585350.0
2023-04-20,29.4993,29.5468,28.7345,28.8343,3244136.0
2023-04-21,28.8628,28.8628,28.1835,28.7203,2772799.0
2023-04-22,28.8628,28.8628,28.1835,28.7203,2772799.0
2023-04-23,28.8628,28.8628,28.1835,28.7203,2772799.0
2023-04-24,28.7868,28.8865,28.3782,28.6443,2008025.0
2023-04-25,28.3212,28.4828,27.7322,27.8177,3987650.0
2023-04-26,27.8177,28.0647,27.4804,27.5327,2171456.0
2023-04-27,27.8367,28.2547,27.5517,28.2167,3305080.0
2023-04-28,28.1882,28.953,28.0552,28.8153,3901575.0
2023-04-29,28.1882,28.953,28.0552,28.8153,3901575.0
2023-04-30,28.1882,28.953,28.0552,28.8153,3901575.0
2023-05-01,28.8153,29.4328,28.7868,28.9388,2402730.0
2023-05-02,28.8153,28.8153,27.5232,27.7417,2320773.0
2023-05-03,27.8842,28.8628,27.8842,28.2642,4307436.0
2023-05-04,26.5731,26.6396,24.0081,24.4355,9468798.0
2023-05-05,24.8535,25.3761,23.9415,25.3666,6057247.0
2023-05-06,24.8535,25.3761,23.9415,25.3666,6057247.0
2023-05-07,24.8535,25.3761,23.9415,25.3666,6057247.0
2023-05-08,25.1765,25.3381,24.4735,24.8155,4937191.0
2023-05-09,24.635,24.901,24.426,24.73,3366138.0
2023-05-10,25.015,25.129,24.198,24.7015,4931722.0
2023-05-11,24.54,25.1148,24.388,25.0958,3487914.0
2023-05-12,25.4426,25.7988,25.3666,25.6801,3842208.0
2023-05-13,25.4426,25.7988,25.3666,25.6801,3842208.0
2023-05-14,25.4426,25.7988,25.3666,25.6801,3842208.0
2023-05-15,25.8437,26.0122,25.4539,25.7763,3223876.0
2023-05-16,25.5453,25.6416,25.2373,25.3143,2397588.0
2023-05-17,25.5838,26.2576,25.4674,26.0362,2020800.0
2023-05-18,25.9303,26.349,25.6993,26.3057,2567987.0
2023-05-19,26.5752,26.7292,26.0651,26.2769,1935740.0
2023-05-20,26.5752,26.7292,26.0651,26.2769,1935740.0
2023-05-21,26.5752,26.7292,26.0651,26.2769,1935740.0
2023-05-22,26.2287,26.9025,26.1614,26.8447,2665761.0
2023-05-23,26.7774,27.2923,26.6811,26.8255,3169268.0
2023-05-24,26.5849,26.7004,26.2095,26.556,2026616.0
2023-05-25,26.5849,26.8784,26.4164,26.6426,2200454.0
2023-05-26,26.556,27.0036,26.4886,26.9025,2364397.0
2023-05-27,26.556,27.0036,26.4886,26.9025,2364397.0
2023-05-28,26.556,27.0036,26.4886,26.9025,2364397.0
2023-05-29,26.556,27.0036,26.4886,26.9025,2364397.0
2023-05-30,27.0757,27.2201,26.6667,27.095,2012623.0
2023-05-31,26.9987,27.0565,26.3057,26.3827,5044811.0
2023-06-01,26.3539,27.2105,26.1084,27.0372,2330829.0
2023-06-02,27.403,28.0046,27.403,27.711,2116263.0
2023-06-03,27.403,28.0046,27.403,27.711,2116263.0
2023-06-04,27.403,28.0046,27.403,27.711,2116263.0
2023-06-05,27.6725,27.7784,27.1142,27.3741,2211230.0
2023-06-06,27.1624,28.2404,27.1624,28.1153,2652998.0
2023-06-07,28.4714,28.7698,28.1538,28.4329,2406021.0
2023-06-08,28.2982,28.7168,27.9516,28.6928,2384566.0
2023-06-09,28.635,28.9334,28.481,28.9238,2208594.0
2023-06-10,28.635,28.9334,28.481,28.9238,2208594.0
2023-06-11,28.635,28.9334,28.481,28.9238,2208594.0
2023-06-12,28.9334,29.4243,28.8372,29.1837,2115656.0
2023-06-13,29.3184,29.6986,29.2222,29.2992,1819976.0
2023-06-14,29.3569,29.8623,29.1837,29.4821,2389859.0
2023-06-15,29.4532,30.5264,29.4051,30.4253,3590968.0
2023-06-16,30.5601,30.8103,30.0499,30.2039,3510601.0
2023-06-17,30.5601,30.8103,30.0499,30.2039,3510601.0
2023-06-18,30.5601,30.8103,30.0499,30.2039,3510601.0
2023-06-19,30.5601,30.8103,30.0499,30.2039,3510601.0
2023-06-20,29.8478,30.2039,29.6938,30.1943,2632263.0
2023-06-21,30.0788,30.2184,29.6649,29.7131,2566843.0
2023-06-22,29.5879,29.6072,29.1885,29.3569,1940580.0
2023-06-23,28.943,29.1163,28.4714,28.8757,3210870.0
2023-06-24,28.943,29.1163,28.4714,28.8757,3210870.0
2023-06-25,28.943,29.1163,28.4714,28.8757,3210870.0
2023-06-26,28.8468,29.4387,28.8083,29.2703,1700746.0
2023-06-27,29.2703,29.9705,29.2703,29.8286,1723474.0
2023-06-28,29.8286,30.0307,29.6457,30.0307,1387217.0
2023-06-29,30.0981,30.5312,29.9729,30.512,2249456.0
2023-06-30,30.7237,30.9932,30.5505,30.7526,1747454.0
2023-07-01,30.7237,30.9932,30.5505,30.7526,1747454.0
2023-07-02,30.7237,30.9932,30.5505,30.7526,1747454.0
2023-07-03,30.7526,31.6237,30.6814,31.1472,1887594.0
2023-07-04,30.7526,31.6237,30.6814,31.1472,1887594.0
2023-07-05,30.8488,30.8721,30.4253,30.589,2406257.0
2023-07-06,30.1654,30.1751,29.3858,30.0403,2136750.0
2023-07-07,29.9633,30.7872,29.9633,30.5408,2367206.0
2023-07-08,29.9633,30.7872,29.9633,30.5408,2367206.0
2023-07-09,29.9633,30.7872,29.9633,30.5408,2367206.0
2023-07-10,30.4253,30.9355,30.4157,30.743,2686371.0
2023-07-11,30.974,31.306,30.6756,31.1761,1892988.0
2023-07-12,31.7247,32.1194,31.59,31.8306,2299547.0
2023-07-13,32.1867,33.1108,32.1386,33.1011,3528679.0
2023-07-14,33.2551,33.2551,32.6728,32.7931,2385868.0
2023-07-15,33.2551,33.2551,32.6728,32.7931,2385868.0
2023-07-16,33.2551,33.2551,32.6728,32.7931,2385868.0
2023-07-17,32.668,32.9664,32.5044,32.7835,1716200.0
2023-07-18,33.0915,33.6979,33.0145,33.5246,1679013.0
2023-07-19,33.746,34.4583,33.5824,34.3717,2547683.0
2023-07-20,34.0733,34.4294,33.823,33.8808,2186728.0
2023-07-21,34.1695,34.1695,33.3562,33.3803,1775195.0
2023-07-22,34.1695,34.1695,33.3562,33.3803,1775195.0
2023-07-23,34.1695,34.1695,33.3562,33.3803,1775195.0
2023-07-24,33.6016,33.7364,33.1011,33.2166,3075544.0
2023-07-25,33.284,33.669,33.1108,33.515,2584804.0
2023-07-26,33.4669,33.7734,33.3321,33.6498,1771788.0
2023-07-27,33.8615,34.2369,32.9183,33.0049,2440299.0
2023-07-28,33.4573,34.0155,33.3706,33.9578,1851052.0
2023-07-29,33.4573,34.0155,33.3706,33.9578,1851052.0
2023-07-30,33.4573,34.0155,33.3706,33.9578,1851052.0
2023-07-31,34.1695,34.7471,34.1407,34.3139,2144106.0
2023-08-01,34.0829,34.3765,33.9337,34.1214,3301382.0
2023-08-02,30.897,31.7088,30.1654,31.6766,5865697.0
2023-08-03,31.5611,31.5611,30.0692,30.4735,3315181.0
2023-08-04,30.4735,31.0895,30.2713,30.9932,2696003.0
2023-08-05,30.4735,31.0895,30.2713,30.9932,2696003.0
2023-08-06,30.4735,31.0895,30.2713,30.9932,2696003.0
2023-08-07,30.9932,31.821,30.9932,31.6862,2605404.0
2023-08-08,31.282,31.2916,30.4927,30.897,3041352.0
2023-08-09,30.7718,30.8777,30.3676,30.6275,3109185.0
2023-08-10,30.7237,31.3205,30.7237,30.8777,1841848.0
2023-08-11,30.512,30.82,30.3387,30.7911,1896703.0
2023-08-12,30.512,30.82,30.3387,30.7911,1896703.0
2023-08-13,30.512,30.82,30.3387,30.7911,1896703.0
2023-08-14,30.577,30.5965,30.2276,30.5283,1878205.0
2023-08-15,30.285,30.285,29.4968,29.6136,1561900.0
2023-08-16,29.4384,29.5357,28.8885,28.9907,2091295.0
2023-08-17,29.2336,29.3021,28.3387,28.6307,2340790.0
2023-08-18,28.2803,28.9761,28.1911,28.8253,1383132.0
2023-08-19,28.2803,28.9761,28.1911,28.8253,1383132.0
2023-08-20,28.2803,28.9761,28.1911,28.8253,1383132.0
2023-08-21,28.7961,28.8885,28.2706,28.5041,1703208.0
2023-08-22,28.7766,28.8253,28.329,28.3484,1770768.0
2023-08-23,28.5528,29.2029,28.436,29.1659,1658175.0
2023-08-24,29.1562,29.8422,28.945,29.0588,2188278.0
2023-08-25,29.1075,29.4286,28.7328,29.1756,1518286.0
2023-08-26,29.1075,29.4286,28.7328,29.1756,1518286.0
2023-08-27,29.1075,29.4286,28.7328,29.1756,1518286.0
2023-08-28,29.4092,29.6233,29.1854,29.5357,1692137.0
2023-08-29,29.5746,30.8787,29.5065,30.7327,2216908.0
2023-08-30,30.7716,31.3166,30.7035,31.2485,2972041.0
2023-08-31,31.2874,31.6037,31.2874,31.482,3670533.0
2023-09-01,31.7837,32.1243,31.6864,31.7935,2573214.0
2023-09-02,31.7837,32.1243,31.6864,31.7935,2573214.0
2023-09-03,31.7837,32.1243,31.6864,31.7935,2573214.0
2023-09-04,31.7837,32.1243,31.6864,31.7935,2573214.0
2023-09-05,31.628,32.0951,31.3653,31.8226,2091961.0
2023-09-06,31.6864,31.8129,31.2339,31.4528,2005062.0
2023-09-07,31.2096,31.4139,30.9663,31.1998,2436954.0
2023-09-08,31.1998,31.6037,31.0782,31.482,1637128.0
2023-09-09,31.1998,31.6037,31.0782,31.482,1637128.0
2023-09-10,31.1998,31.6037,31.0782,31.482,1637128.0
2023-09-11,31.7059,31.7837,31.3458,31.5112,1588785.0
2023-09-12,31.4236,32.2703,31.3166,31.9784,1993605.0
2023-09-13,32.1633,32.1633,31.2096,31.2971,2530664.0
2023-09-14,31.5891,31.8372,31.3312,31.8032,2391483.0
2023-09-15,31.7351,32.7277,31.6669,32.6498,3149130.0
2023-09-16,31.7351,32.7277,31.6669,32.6498,3149130.0
2023-09-17,31.7351,32.7277,31.6669,32.6498,3149130.0
2023-09-18,32.5136,32.5136,31.9248,32.0951,1917720.0
2023-09-19,32.1049,32.3092,31.5599,31.5988,2626273.0
2023-09-20,31.8129,32.1049,31.0928,31.1122,2111144.0
