,HSY US Equity,HSY US Equity,HSY US Equity,HSY US Equity,HSY US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-06-23,208.3692,211.3496,207.4046,210.3754,804275.0
2022-06-24,210.2693,213.1629,209.517,213.1244,1154356.0
2022-06-25,210.2693,213.1629,209.517,213.1244,1154356.0
2022-06-26,210.2693,213.1629,209.517,213.1244,1154356.0
2022-06-27,213.0665,214.7543,211.7354,213.1244,1050275.0
2022-06-28,213.3269,214.6001,210.0282,210.6744,1058931.0
2022-06-29,211.2724,212.6132,210.4044,211.1471,1699923.0
2022-06-30,210.2693,211.2146,206.6242,207.53,2047034.0
2022-07-01,207.7519,213.3173,207.0892,213.1629,1107546.0
2022-07-02,207.7519,213.3173,207.0892,213.1629,1107546.0
2022-07-03,207.7519,213.3173,207.0892,213.1629,1107546.0
2022-07-04,207.7519,213.3173,207.0892,213.1629,1107546.0
2022-07-05,212.3913,213.4234,207.829,210.5973,822171.0
2022-07-06,211.2242,213.9442,211.0887,212.8157,1279405.0
2022-07-07,212.671,213.298,210.2115,212.1309,963073.0
2022-07-08,213.0954,213.9828,211.3689,211.9958,670601.0
2022-07-09,213.0954,213.9828,211.3689,211.9958,670601.0
2022-07-10,213.0954,213.9828,211.3689,211.9958,670601.0
2022-07-11,211.938,214.4265,211.938,212.6807,582508.0
2022-07-12,212.6807,214.629,211.311,212.3238,769941.0
2022-07-13,211.6872,213.9056,211.5136,211.9862,886803.0
2022-07-14,208.0605,210.4188,207.8001,210.1439,596437.0
2022-07-15,211.4268,211.4268,208.3595,209.1119,703052.0
2022-07-16,211.4268,211.4268,208.3595,209.1119,703052.0
2022-07-17,211.4268,211.4268,208.3595,209.1119,703052.0
2022-07-18,208.4849,209.2566,206.7681,207.4336,973030.0
2022-07-19,208.5235,209.1071,207.6265,208.4463,643847.0
2022-07-20,208.5814,209.3143,206.498,207.7422,707815.0
2022-07-21,207.8194,209.2276,207.0719,208.2534,720450.0
2022-07-22,208.8804,209.1313,207.231,208.2631,837295.0
2022-07-23,208.8804,209.1313,207.231,208.2631,837295.0
2022-07-24,208.8804,209.1313,207.231,208.2631,837295.0
2022-07-25,208.7839,210.1825,208.0509,209.1698,910237.0
2022-07-26,208.321,210.5394,207.4818,210.279,1115976.0
2022-07-27,210.2018,210.7757,206.8259,210.4912,1116026.0
2022-07-28,212.3624,216.6353,211.7788,216.317,1227859.0
2022-07-29,216.9439,223.3485,216.8378,219.8761,1532720.0
2022-07-30,216.9439,223.3485,216.8378,219.8761,1532720.0
2022-07-31,216.9439,223.3485,216.8378,219.8761,1532720.0
2022-08-01,219.471,222.7697,219.2781,221.6316,873359.0
2022-08-02,222.654,223.7343,220.6767,221.0336,1282063.0
2022-08-03,220.0883,220.4934,217.8217,220.0305,931793.0
2022-08-04,219.6929,220.2619,217.0693,217.2526,648560.0
2022-08-05,217.2044,219.1624,215.0438,219.0563,670157.0
2022-08-06,217.2044,219.1624,215.0438,219.0563,670157.0
2022-08-07,217.2044,219.1624,215.0438,219.0563,670157.0
2022-08-08,219.307,219.9051,217.5998,218.3136,523671.0
2022-08-09,218.9887,220.8117,218.6618,220.1944,562085.0
2022-08-10,220.8792,221.0143,217.1851,218.4293,629931.0
2022-08-11,218.9502,219.6736,216.9343,217.1947,767055.0
2022-08-12,217.6577,218.275,215.9505,217.7541,690703.0
2022-08-13,217.6577,218.275,215.9505,217.7541,690703.0
2022-08-14,217.6577,218.275,215.9505,217.7541,690703.0
2022-08-15,217.079,222.5479,217.079,222.1524,1131190.0
2022-08-16,221.3712,223.715,221.3712,222.5383,603993.0
2022-08-17,222.519,223.3243,221.9402,222.3068,445375.0
2022-08-18,222.4482,224.0178,221.8961,223.4753,568475.0
2022-08-19,224.0663,226.9938,223.3396,225.9266,916806.0
2022-08-20,224.0663,226.9938,223.3396,225.9266,916806.0
2022-08-21,224.0663,226.9938,223.3396,225.9266,916806.0
2022-08-22,225.229,226.3432,223.1652,224.2213,607689.0
2022-08-23,223.9113,225.5778,223.3735,225.3258,1010771.0
2022-08-24,226.0719,227.2636,225.103,226.1203,741318.0
2022-08-25,226.3432,226.4062,224.0729,226.101,543191.0
2022-08-26,225.5293,225.975,221.2371,221.5568,512547.0
2022-08-27,225.5293,225.975,221.2371,221.5568,512547.0
2022-08-28,225.5293,225.975,221.2371,221.5568,512547.0
2022-08-29,220.0841,222.0025,218.4951,220.8011,757693.0
2022-08-30,220.0551,221.1838,218.7035,219.1734,549504.0
2022-08-31,218.6599,221.6828,217.6619,217.6813,850519.0
2022-09-01,216.9934,220.5104,215.2493,220.4814,877065.0
2022-09-02,221.2856,222.5839,216.4508,217.0806,720547.0
2022-09-03,221.2856,222.5839,216.4508,217.0806,720547.0
2022-09-04,221.2856,222.5839,216.4508,217.0806,720547.0
2022-09-05,221.2856,222.5839,216.4508,217.0806,720547.0
2022-09-06,218.9893,219.8127,215.4237,215.821,994369.0
2022-09-07,215.7241,221.5278,215.7241,221.1499,858505.0
2022-09-08,219.1055,220.0744,216.2279,218.4661,748552.0
2022-09-09,218.7471,220.9949,217.5941,219.2121,714041.0
2022-09-10,218.7471,220.9949,217.5941,219.2121,714041.0
2022-09-11,218.7471,220.9949,217.5941,219.2121,714041.0
2022-09-12,219.6675,220.8496,218.7471,220.1132,650582.0
2022-09-13,218.282,219.7063,215.1912,215.9663,958529.0
2022-09-14,215.3462,216.2861,214.0285,214.8521,735201.0
2022-09-15,214.7068,214.7068,210.9087,212.7884,1127079.0
2022-09-16,211.9164,213.796,211.897,213.05,1306420.0
2022-09-17,211.9164,213.796,211.897,213.05,1306420.0
2022-09-18,211.9164,213.796,211.897,213.05,1306420.0
2022-09-19,212.5655,216.2473,211.8408,215.9373,674075.0
2022-09-20,214.5808,216.131,213.5586,215.5497,850134.0
2022-09-21,216.2473,219.5997,216.2473,216.4605,755241.0
2022-09-22,216.3733,219.8225,215.8791,218.5048,760512.0
2022-09-23,217.2743,218.0785,214.668,216.974,723720.0
2022-09-24,217.2743,218.0785,214.668,216.974,723720.0
2022-09-25,217.2743,218.0785,214.668,216.974,723720.0
2022-09-26,216.257,219.7547,215.23,216.819,955798.0
2022-09-27,217.8266,219.4059,213.3503,214.5421,789790.0
2022-09-28,215.7629,220.462,213.5925,219.2606,839613.0
2022-09-29,218.9602,219.8807,215.4819,216.8383,846284.0
2022-09-30,217.1581,217.6813,213.2728,213.6119,1252999.0
2022-10-01,217.1581,217.6813,213.2728,213.6119,1252999.0
2022-10-02,217.1581,217.6813,213.2728,213.6119,1252999.0
2022-10-03,215.1621,218.2626,213.4181,217.5747,1183201.0
2022-10-04,218.3111,221.1175,217.3422,218.6502,949852.0
2022-10-05,218.3207,219.6191,215.0168,218.0882,835558.0
2022-10-06,217.8363,219.4374,212.924,213.7863,755513.0
2022-10-07,213.8251,214.668,212.3524,213.6604,947288.0
2022-10-08,213.8251,214.668,212.3524,213.6604,947288.0
2022-10-09,213.8251,214.668,212.3524,213.6604,947288.0
2022-10-10,214.6293,217.2646,214.3323,216.5961,594474.0
2022-10-11,216.5574,219.6869,216.3684,218.4467,839403.0
2022-10-12,218.9021,220.3167,217.4923,217.5456,943677.0
2022-10-13,215.3172,221.6053,214.1642,220.7139,807768.0
2022-10-14,221.2177,221.2177,214.8715,215.7822,854495.0
2022-10-15,221.2177,221.2177,214.8715,215.7822,854495.0
2022-10-16,221.2177,221.2177,214.8715,215.7822,854495.0
2022-10-17,217.1871,218.9408,217.003,218.6986,754793.0
2022-10-18,220.5104,221.371,218.5823,220.2391,1013992.0
2022-10-19,220.4039,221.3534,217.0902,219.2218,913315.0
2022-10-20,219.7838,220.0454,216.8868,217.7491,626092.0
2022-10-21,217.6522,221.3476,216.567,221.1208,705154.0
2022-10-22,217.6522,221.3476,216.567,221.1208,705154.0
2022-10-23,217.6522,221.3476,216.567,221.1208,705154.0
2022-10-24,222.8455,225.7037,222.7389,224.7445,653241.0
2022-10-25,225.7425,227.0456,224.7251,226.8373,1069786.0
2022-10-26,227.6996,228.6588,224.5798,225.5487,875863.0
2022-10-27,226.3141,228.9883,225.7522,227.1377,972080.0
2022-10-28,227.5543,233.0576,227.2975,232.4957,863083.0
2022-10-29,227.5543,233.0576,227.2975,232.4957,863083.0
2022-10-30,227.5543,233.0576,227.2975,232.4957,863083.0
2022-10-31,232.5538,233.9393,230.9454,231.3427,958512.0
2022-11-01,230.9648,233.0285,229.5696,230.3641,847133.0
2022-11-02,230.5482,232.2437,227.6318,227.7965,1155715.0
2022-11-03,227.0602,227.8643,224.4248,224.8705,1412842.0
2022-11-04,227.1086,227.3685,217.5408,221.9056,1833717.0
2022-11-05,227.1086,227.3685,217.5408,221.9056,1833717.0
2022-11-06,227.1086,227.3685,217.5408,221.9056,1833717.0
2022-11-07,222.7195,225.0448,220.4814,222.1672,904891.0
2022-11-08,222.1866,226.1106,222.1091,223.8822,959737.0
2022-11-09,223.4656,225.5923,222.7098,223.5431,808490.0
2022-11-10,227.3411,227.3799,214.4064,219.2606,1828343.0
2022-11-11,218.0688,219.1734,204.9113,212.0714,2677681.0
2022-11-12,218.0688,219.1734,204.9113,212.0714,2677681.0
2022-11-13,218.0688,219.1734,204.9113,212.0714,2677681.0
2022-11-14,213.4085,215.9954,211.3253,211.335,1371605.0
2022-11-15,212.1973,212.8077,208.6996,210.5502,1249658.0
2022-11-16,211.9745,218.4515,211.9745,216.2086,1214850.0
2022-11-17,215.4552,218.1613,214.9004,215.7278,889602.0
2022-11-18,216.3605,219.8161,216.3605,219.2223,1219852.0
2022-11-19,216.3605,219.8161,216.3605,219.2223,1219852.0
2022-11-20,216.3605,219.8161,216.3605,219.2223,1219852.0
2022-11-21,220.0984,226.3574,219.2223,225.9583,1373559.0
2022-11-22,227.068,228.5866,225.1407,226.0167,858940.0
2022-11-23,226.5229,227.0388,224.508,225.9973,859652.0
2022-11-24,226.5229,227.0388,224.508,225.9973,859652.0
2022-11-25,227.0194,227.7105,225.7734,227.545,281755.0
2022-11-26,227.0194,227.7105,225.7734,227.545,281755.0
2022-11-27,227.0194,227.7105,225.7734,227.545,281755.0
2022-11-28,227.6229,228.4989,225.9194,226.445,706309.0
2022-11-29,225.8415,226.4061,222.4638,224.3619,755369.0
2022-11-30,224.0894,228.9467,222.4151,228.9175,1638833.0
2022-12-01,229.3361,229.3994,224.8584,225.715,913784.0
2022-12-02,225.3938,228.645,225.2185,228.4892,741293.0
2022-12-03,225.3938,228.645,225.2185,228.4892,741293.0
2022-12-04,225.3938,228.645,225.2185,228.4892,741293.0
2022-12-05,225.9778,227.2734,225.4327,227.0486,539674.0
2022-12-06,227.107,228.752,224.3814,226.3769,709952.0
2022-12-07,228.1485,230.621,227.9733,230.3971,1018651.0
2022-12-08,231.2342,236.0137,230.8449,234.8943,1334252.0
2022-12-09,234.7677,236.184,230.3582,230.475,1013938.0
2022-12-10,234.7677,236.184,230.3582,230.475,1013938.0
2022-12-11,234.7677,236.184,230.3582,230.475,1013938.0
2022-12-12,230.9325,232.928,229.5648,232.928,894400.0
2022-12-13,232.9572,233.0643,229.0441,230.0467,1357631.0
2022-12-14,230.475,232.962,228.9857,229.7352,681885.0
2022-12-15,228.6255,229.4334,226.3234,227.9149,790798.0
2022-12-16,226.8149,230.0077,226.226,228.752,1569047.0
2022-12-17,226.8149,230.0077,226.226,228.752,1569047.0
2022-12-18,226.8149,230.0077,226.226,228.752,1569047.0
2022-12-19,228.752,231.4289,227.5012,228.645,698296.0
2022-12-20,228.2361,229.0051,225.9486,227.4379,653656.0
2022-12-21,228.4989,230.5723,227.7105,228.7326,430791.0
2022-12-22,228.6255,229.6281,226.5521,228.6839,433119.0
2022-12-23,228.6255,229.6962,227.5985,229.6086,354062.0
2022-12-24,228.6255,229.6962,227.5985,229.6086,354062.0
2022-12-25,228.6255,229.6962,227.5985,229.6086,354062.0
2022-12-26,228.6255,229.6962,227.5985,229.6086,354062.0
2022-12-27,230.0953,230.8059,229.1317,229.4626,497258.0
2022-12-28,230.1343,230.1927,226.5619,226.6787,416828.0
2022-12-29,227.4866,227.7397,225.6614,227.0486,570311.0
2022-12-30,226.8733,227.214,223.7195,225.4132,441385.0
2022-12-31,226.8733,227.214,223.7195,225.4132,441385.0
2023-01-01,226.8733,227.214,223.7195,225.4132,441385.0
2023-01-02,226.8733,227.214,223.7195,225.4132,441385.0
2023-01-03,224.3133,224.3717,218.8816,220.8966,1160861.0
2023-01-04,220.809,220.809,215.5818,217.3339,1394287.0
2023-01-05,217.5773,218.3852,215.9517,217.149,939399.0
2023-01-06,217.0516,220.663,217.0516,219.6506,945806.0
2023-01-07,217.0516,220.663,217.0516,219.6506,945806.0
2023-01-08,217.0516,220.663,217.0516,219.6506,945806.0
2023-01-09,219.0374,221.87,218.1418,219.3975,884018.0
2023-01-10,219.9621,221.5877,218.4923,218.8038,750710.0
2023-01-11,219.4267,220.6338,217.9326,220.5656,1054000.0
2023-01-12,220.624,220.77,217.7233,218.2294,794628.0
2023-01-13,218.5215,220.663,217.9472,220.5851,622204.0
2023-01-14,218.5215,220.663,217.9472,220.5851,622204.0
2023-01-15,218.5215,220.663,217.9472,220.5851,622204.0
2023-01-16,218.5215,220.663,217.9472,220.5851,622204.0
2023-01-17,221.9284,224.6832,219.7966,220.1471,1114482.0
2023-01-18,220.0595,220.1568,210.9678,211.0067,1092090.0
2023-01-19,210.6174,212.107,209.4785,210.374,1226384.0
2023-01-20,210.5979,210.9678,207.3808,208.8165,1298288.0
2023-01-21,210.5979,210.9678,207.3808,208.8165,1298288.0
2023-01-22,210.5979,210.9678,207.3808,208.8165,1298288.0
2023-01-23,209.2059,213.927,208.9626,211.2695,1219597.0
2023-01-24,210.5687,214.7154,209.4882,214.4331,1131608.0
2023-01-25,213.8491,215.1827,211.985,215.1145,906193.0
2023-01-26,214.6083,214.8517,211.6102,214.1606,823407.0
2023-01-27,214.1508,214.1849,211.9801,212.9438,806536.0
2023-01-28,214.1508,214.1849,211.9801,212.9438,806536.0
2023-01-29,214.1508,214.1849,211.9801,212.9438,806536.0
2023-01-30,214.3942,217.6843,214.3942,217.256,998748.0
2023-01-31,218.0542,218.6285,216.1448,218.6285,1378302.0
2023-02-01,216.4189,220.2833,216.4189,219.3099,1477770.0
2023-02-02,220.517,229.1414,219.9426,228.1875,2072543.0
2023-02-03,228.9078,230.2024,224.7075,229.998,1503984.0
2023-02-04,228.9078,230.2024,224.7075,229.998,1503984.0
2023-02-05,228.9078,230.2024,224.7075,229.998,1503984.0
2023-02-06,230.6989,235.8141,230.217,234.135,2165580.0
2023-02-07,231.8086,232.1705,229.3263,230.8059,1630562.0
2023-02-08,230.7962,230.8108,227.2822,228.5963,1002752.0
2023-02-09,228.5866,229.7839,227.0778,228.898,1050415.0
2023-02-10,229.667,233.3076,228.8688,232.743,922410.0
2023-02-11,229.667,233.3076,228.8688,232.743,922410.0
2023-02-12,229.667,233.3076,228.8688,232.743,922410.0
2023-02-13,232.9377,234.0474,232.4218,233.5315,931417.0
2023-02-14,234.1058,235.4491,232.4121,232.5483,757543.0
2023-02-15,232.451,232.4997,229.9542,231.1564,932109.0
2023-02-16,229.9793,231.1428,228.0117,229.9695,954649.0
2023-02-17,230.5366,235.3272,229.6762,235.3174,1405027.0
2023-02-18,230.5366,235.3272,229.6762,235.3174,1405027.0
2023-02-19,230.5366,235.3272,229.6762,235.3174,1405027.0
2023-02-20,230.5366,235.3272,229.6762,235.3174,1405027.0
2023-02-21,235.9334,237.4683,233.0346,235.5228,1646837.0
2023-02-22,236.0996,238.9251,233.8314,234.506,940656.0
2023-02-23,234.506,236.4516,233.2448,235.1024,766146.0
2023-02-24,234.6331,234.6428,232.404,233.6847,749698.0
2023-02-25,234.6331,234.6428,232.404,233.6847,749698.0
2023-02-26,234.6331,234.6428,232.404,233.6847,749698.0
2023-02-27,234.5157,235.4543,233.1959,233.8803,711553.0
2023-02-28,233.235,235.6401,232.5213,233.0003,1194784.0
2023-03-01,231.045,232.3942,228.7868,231.3676,743892.0
2023-03-02,231.6707,233.8069,230.9863,233.0786,704016.0
2023-03-03,233.1763,233.499,231.0352,233.0786,881151.0
2023-03-04,233.1763,233.499,231.0352,233.0786,881151.0
2023-03-05,233.1763,233.499,231.0352,233.0786,881151.0
2023-03-06,232.6875,235.5325,231.788,234.5255,924995.0
2023-03-07,234.6428,235.6841,232.7755,233.0297,670602.0
2023-03-08,233.9878,234.9459,232.6288,233.6456,668332.0
2023-03-09,234.985,235.8356,232.1987,233.2937,774948.0
2023-03-10,233.411,235.4739,231.3676,232.4333,789081.0
2023-03-11,233.411,235.4739,231.3676,232.4333,789081.0
2023-03-12,233.411,235.4739,231.3676,232.4333,789081.0
2023-03-13,232.14,237.3217,231.3111,235.2001,1511452.0
2023-03-14,236.2609,236.7546,234.2518,236.5982,846043.0
2023-03-15,236.4809,239.9419,236.1387,238.9642,1271525.0
2023-03-16,239.0424,239.7268,237.0382,239.5312,1021261.0
2023-03-17,241.0075,241.6821,237.0968,237.7225,2097362.0
2023-03-18,241.0075,241.6821,237.0968,237.7225,2097362.0
2023-03-19,241.0075,241.6821,237.0968,237.7225,2097362.0
2023-03-20,238.3482,239.3553,236.8328,239.0815,1586497.0
2023-03-21,238.7295,239.4775,236.1983,237.7616,1047478.0
2023-03-22,237.7323,239.7659,236.8035,237.3217,823662.0
2023-03-23,237.8007,239.981,237.3119,238.534,856343.0
2023-03-24,239.9516,242.782,238.9642,242.3274,1587305.0
2023-03-25,239.9516,242.782,238.9642,242.3274,1587305.0
2023-03-26,239.9516,242.782,238.9642,242.3274,1587305.0
2023-03-27,243.2757,245.5244,243.1291,245.2995,1232734.0
2023-03-28,245.7297,248.301,245.7297,247.2549,977843.0
2023-03-29,248.2619,249.1614,246.2968,246.9616,984276.0
2023-03-30,246.0719,247.9882,245.7591,247.6362,641257.0
2023-03-31,248.4868,249.3569,247.6753,248.7312,764855.0
2023-04-01,248.4868,249.3569,247.6753,248.7312,764855.0
2023-04-02,248.4868,249.3569,247.6753,248.7312,764855.0
2023-04-03,248.3303,252.0162,247.1522,251.4198,817873.0
2023-04-04,251.107,252.7495,250.8723,252.3095,1001200.0
2023-04-05,253.4729,255.1936,252.9401,253.6391,1323447.0
2023-04-06,254.128,255.3403,252.2411,254.0693,986343.0
2023-04-07,254.128,255.3403,252.2411,254.0693,986343.0
2023-04-08,254.128,255.3403,252.2411,254.0693,986343.0
2023-04-09,254.128,255.3403,252.2411,254.0693,986343.0
2023-04-10,253.4143,253.8053,251.6691,252.9743,538316.0
2023-04-11,253.1112,254.4262,252.9743,253.3556,612043.0
2023-04-12,251.5762,254.1084,251.0581,252.8374,818406.0
2023-04-13,252.1824,253.0232,250.6034,252.2411,738628.0
2023-04-14,251.2536,251.7473,250.0608,250.5595,806074.0
2023-04-15,251.2536,251.7473,250.0608,250.5595,806074.0
2023-04-16,251.2536,251.7473,250.0608,250.5595,806074.0
2023-04-17,251.4198,253.3654,250.9212,253.2481,787538.0
2023-04-18,253.0721,254.1964,252.2117,253.8053,659740.0
2023-04-19,254.783,255.0079,251.4296,251.5567,835689.0
2023-04-20,252.3975,254.7293,252.1824,254.607,753684.0
2023-04-21,256.2691,256.7775,254.0903,255.0274,873077.0
2023-04-22,256.2691,256.7775,254.0903,255.0274,873077.0
2023-04-23,256.2691,256.7775,254.0903,255.0274,873077.0
2023-04-24,255.5261,256.4597,254.1964,255.1741,735154.0
2023-04-25,255.5456,258.1462,255.1839,257.1099,1013903.0
2023-04-26,257.1099,257.4814,255.1545,255.9074,1237199.0
2023-04-27,258.3711,267.3169,257.8236,267.2289,1818480.0
2023-04-28,265.4397,267.101,263.68,266.9649,1129899.0
2023-04-29,265.4397,267.101,263.68,266.9649,1129899.0
2023-04-30,265.4397,267.101,263.68,266.9649,1129899.0
2023-05-01,268.0012,270.7001,267.3071,270.1815,1179904.0
2023-05-02,270.3281,270.3281,266.3001,268.1772,1443167.0
2023-05-03,269.6144,270.5334,267.3329,268.0892,1104642.0
2023-05-04,268.5194,268.8616,266.7205,268.5096,887169.0
2023-05-05,267.356,269.4286,266.9845,269.1842,727978.0
2023-05-06,267.356,269.4286,266.9845,269.1842,727978.0
2023-05-07,267.356,269.4286,266.9845,269.1842,727978.0
2023-05-08,267.4733,269.5851,265.9286,268.6367,589530.0
2023-05-09,269.4971,269.7317,267.4928,267.9621,902972.0
2023-05-10,267.3853,268.2163,266.1339,268.0012,776548.0
2023-05-11,268.5683,268.9056,266.1436,268.6465,652730.0
2023-05-12,268.9789,269.4678,267.1116,268.451,644390.0
2023-05-13,268.9789,269.4678,267.1116,268.451,644390.0
2023-05-14,268.9789,269.4678,267.1116,268.451,644390.0
2023-05-15,268.451,268.451,264.0807,264.4229,677956.0
2023-05-16,263.9145,264.4816,260.6589,263.2204,906399.0
2023-05-17,263.6115,263.6115,258.9577,261.529,1167353.0
2023-05-18,260.6908,262.0551,259.356,261.8981,1010939.0
2023-05-19,262.114,262.3005,259.5334,261.1129,1261120.0
2023-05-20,262.114,262.3005,259.5334,261.1129,1261120.0
2023-05-21,262.114,262.3005,259.5334,261.1129,1261120.0
2023-05-22,261.0736,262.0158,255.1847,258.0114,1274803.0
2023-05-23,257.6483,258.2126,254.4241,257.5599,1369691.0
2023-05-24,257.6973,259.0125,255.9405,257.609,940387.0
2023-05-25,258.0114,258.4972,254.0266,255.5577,1673805.0
2023-05-26,255.2829,256.6275,251.7888,252.947,1142384.0
2023-05-27,255.2829,256.6275,251.7888,252.947,1142384.0
2023-05-28,255.2829,256.6275,251.7888,252.947,1142384.0
2023-05-29,255.2829,256.6275,251.7888,252.947,1142384.0
2023-05-30,250.9644,253.2856,250.2872,251.622,1414245.0
2023-05-31,252.8783,255.1546,251.4257,254.8903,1779209.0
2023-06-01,255.5577,256.441,253.7027,254.851,1139027.0
2023-06-02,253.0942,256.7944,253.0942,256.0779,991895.0
2023-06-03,253.0942,256.7944,253.0942,256.0779,991895.0
2023-06-04,253.0942,256.7944,253.0942,256.0779,991895.0
2023-06-05,255.9896,257.079,252.5446,254.6744,1303601.0
2023-06-06,255.7049,256.3527,249.3548,250.562,955064.0
2023-06-07,248.3144,251.197,246.955,248.5107,1268695.0
2023-06-08,248.5303,250.454,247.3329,250.3951,794499.0
2023-06-09,249.1879,252.1814,248.7757,251.0822,691123.0
2023-06-10,249.1879,252.1814,248.7757,251.0822,691123.0
2023-06-11,249.1879,252.1814,248.7757,251.0822,691123.0
2023-06-12,251.4649,251.7888,248.4027,250.4638,913914.0
2023-06-13,249.5216,253.0549,248.6186,252.9568,1179073.0
2023-06-14,252.9273,256.4018,251.6711,255.7638,871429.0
2023-06-15,256.4018,256.922,254.6842,256.0288,943866.0
2023-06-16,257.1477,258.4138,255.4497,255.8914,1577162.0
2023-06-17,257.1477,258.4138,255.4497,255.8914,1577162.0
2023-06-18,257.1477,258.4138,255.4497,255.8914,1577162.0
2023-06-19,257.1477,258.4138,255.4497,255.8914,1577162.0
2023-06-20,256.5196,257.4422,253.2758,253.6733,957053.0
2023-06-21,253.9873,255.116,251.9606,254.0953,952086.0
2023-06-22,255.6951,256.176,253.9775,255.489,740818.0
2023-06-23,256.4607,256.4607,253.0549,254.2916,3652236.0
2023-06-24,256.4607,256.4607,253.0549,254.2916,3652236.0
2023-06-25,256.4607,256.4607,253.0549,254.2916,3652236.0
2023-06-26,254.2818,254.7922,251.2834,254.7235,857403.0
2023-06-27,255.6362,256.7355,253.5751,255.0964,674258.0
2023-06-28,253.3003,253.5653,244.6731,244.9675,1929092.0
2023-06-29,243.6622,245.0657,242.1016,244.0744,1413062.0
2023-06-30,244.2216,245.1884,243.2401,245.0755,1323957.0
2023-07-01,244.2216,245.1884,243.2401,245.0755,1323957.0
2023-07-02,244.2216,245.1884,243.2401,245.0755,1323957.0
2023-07-03,244.1529,247.0679,242.6022,247.0679,608411.0
2023-07-04,244.1529,247.0679,242.6022,247.0679,608411.0
2023-07-05,246.9207,247.0483,243.25,244.202,1188410.0
2023-07-06,243.6229,245.2129,242.5714,243.1714,973437.0
2023-07-07,242.4451,242.4451,238.4603,238.48,1395973.0
2023-07-08,242.4451,242.4451,238.4603,238.48,1395973.0
2023-07-09,242.4451,242.4451,238.4603,238.48,1395973.0
2023-07-10,237.3709,239.3731,236.7329,237.4298,1413218.0
2023-07-11,237.1844,238.6174,235.5846,236.7526,1205620.0
2023-07-12,235.5552,236.5366,233.4744,234.3774,1470263.0
2023-07-13,235.0644,237.0148,233.5235,234.0633,1097047.0
2023-07-14,234.7503,234.9956,233.0229,234.4461,1559725.0
2023-07-15,234.7503,234.9956,233.0229,234.4461,1559725.0
2023-07-16,234.7503,234.9956,233.0229,234.4461,1559725.0
2023-07-17,234.1124,237.2629,233.4302,235.0153,953204.0
2023-07-18,235.1037,238.5487,234.6129,235.3981,1283664.0
2023-07-19,237.9303,239.4614,236.4287,238.1659,1125805.0
2023-07-20,238.902,241.6305,236.3796,241.0711,2069247.0
2023-07-21,240.8453,244.3198,240.546,242.0722,1591538.0
2023-07-22,240.8453,244.3198,240.546,242.0722,1591538.0
2023-07-23,240.8453,244.3198,240.546,242.0722,1591538.0
2023-07-24,241.7777,242.5335,240.6588,241.2674,760674.0
2023-07-25,241.0514,241.2575,238.6272,239.4811,983188.0
2023-07-26,238.4996,238.5094,235.5601,235.987,1458455.0
2023-07-27,231.6292,233.6805,227.3205,229.2344,2415048.0
2023-07-28,230.3729,233.2609,229.7742,231.2759,1622118.0
2023-07-29,230.3729,233.2609,229.7742,231.2759,1622118.0
2023-07-30,230.3729,233.2609,229.7742,231.2759,1622118.0
2023-07-31,231.2759,231.3446,226.2232,227.0261,1691202.0
2023-08-01,227.7328,228.5081,225.4754,226.3194,1518800.0
2023-08-02,226.7218,231.4329,226.2311,228.8713,1142127.0
2023-08-03,227.9781,228.8909,225.8189,226.7513,969229.0
2023-08-04,227.1341,227.9585,223.8952,224.0031,830786.0
2023-08-05,227.1341,227.9585,223.8952,224.0031,830786.0
2023-08-06,227.1341,227.9585,223.8952,224.0031,830786.0
2023-08-07,224.327,225.4704,223.8559,224.6411,900800.0
2023-08-08,225.9563,226.4176,219.6454,220.1459,1296472.0
2023-08-09,220.9802,222.1874,220.0772,221.4709,1079409.0
2023-08-10,221.4513,223.4388,219.0663,219.6454,979558.0
2023-08-11,220.4993,221.52,219.1154,219.4294,842537.0
2023-08-12,220.4993,221.52,219.1154,219.4294,842537.0
2023-08-13,220.4993,221.52,219.1154,219.4294,842537.0
2023-08-14,220.3324,220.6367,218.6639,220.2048,1504550.0
2023-08-15,219.8515,219.9496,216.4948,216.6224,969053.0
2023-08-16,217.3487,218.1534,214.9711,215.425,1068235.0
2023-08-17,216.0487,216.404,214.3711,214.6573,1634679.0
2023-08-18,214.7856,218.3579,214.7808,215.9007,1142568.0
2023-08-19,214.7856,218.3579,214.7808,215.9007,1142568.0
2023-08-20,214.7856,218.3579,214.7808,215.9007,1142568.0
2023-08-21,215.1211,215.6244,212.6441,213.4435,1640303.0
2023-08-22,214.1836,214.9632,210.8974,211.0356,1532024.0
2023-08-23,211.5389,212.8415,211.3218,212.4862,872511.0
2023-08-24,212.8514,213.9172,211.0257,211.0652,1278085.0
2023-08-25,212.3086,215.1063,211.8251,214.4501,1390214.0
2023-08-26,212.3086,215.1063,211.8251,214.4501,1390214.0
2023-08-27,212.3086,215.1063,211.8251,214.4501,1390214.0
2023-08-28,214.4895,215.7625,214.4353,215.1408,603353.0
2023-08-29,216.177,216.5323,213.7321,214.8251,1335416.0
2023-08-30,215.2889,217.0257,214.154,214.4501,1041786.0
2023-08-31,214.5685,214.5783,211.983,212.0323,1442938.0
2023-09-01,211.9237,212.3678,210.4188,211.0356,1221700.0
