,SC US Equity,SC US Equity,SC US Equity,SC US Equity,SC US Equity
2023-12-18,41.54,41.8,41.51,41.6,9810939.0
2023-12-19,41.54,41.8,41.51,41.6,9810939.0
2023-12-20,41.54,41.8,41.51,41.6,9810939.0
2023-12-21,41.54,41.8,41.51,41.6,9810939.0
2023-12-22,41.54,41.8,41.51,41.6,9810939.0
2023-12-23,41.54,41.8,41.51,41.6,9810939.0
2023-12-24,41.54,41.8,41.51,41.6,9810939.0
2023-12-25,41.54,41.8,41.51,41.6,9810939.0
2023-12-26,41.54,41.8,41.51,41.6,9810939.0
2023-12-27,41.54,41.8,41.51,41.6,9810939.0
2023-12-28,41.54,41.8,41.51,41.6,9810939.0
2023-12-29,41.54,41.8,41.51,41.6,9810939.0
2023-12-30,41.54,41.8,41.51,41.6,9810939.0
2023-12-31,41.54,41.8,41.51,41.6,9810939.0
2024-01-01,41.54,41.8,41.51,41.6,9810939.0
2024-01-02,41.54,41.8,41.51,41.6,9810939.0
2024-01-03,41.54,41.8,41.51,41.6,9810939.0
2024-01-04,41.54,41.8,41.51,41.6,9810939.0
2024-01-05,41.54,41.8,41.51,41.6,9810939.0
2024-01-06,41.54,41.8,41.51,41.6,9810939.0
2024-01-07,41.54,41.8,41.51,41.6,9810939.0
2024-01-08,41.54,41.8,41.51,41.6,9810939.0
2024-01-09,41.54,41.8,41.51,41.6,9810939.0
2024-01-10,41.54,41.8,41.51,41.6,9810939.0
2024-01-11,41.54,41.8,41.51,41.6,9810939.0
2024-01-12,41.54,41.8,41.51,41.6,9810939.0
2024-01-13,41.54,41.8,41.51,41.6,9810939.0
2024-01-14,41.54,41.8,41.51,41.6,9810939.0
2024-01-15,41.54,41.8,41.51,41.6,9810939.0
2024-01-16,41.54,41.8,41.51,41.6,9810939.0
2024-01-17,41.54,41.8,41.51,41.6,9810939.0
2024-01-18,41.54,41.8,41.51,41.6,9810939.0
2024-01-19,41.54,41.8,41.51,41.6,9810939.0
2024-01-20,41.54,41.8,41.51,41.6,9810939.0
2024-01-21,41.54,41.8,41.51,41.6,9810939.0
2024-01-22,41.54,41.8,41.51,41.6,9810939.0
2024-01-23,41.54,41.8,41.51,41.6,9810939.0
2024-01-24,41.54,41.8,41.51,41.6,9810939.0
2024-01-25,41.54,41.8,41.51,41.6,9810939.0
2024-01-26,41.54,41.8,41.51,41.6,9810939.0
2024-01-27,41.54,41.8,41.51,41.6,9810939.0
2024-01-28,41.54,41.8,41.51,41.6,9810939.0
2024-01-29,41.54,41.8,41.51,41.6,9810939.0
2024-01-30,41.54,41.8,41.51,41.6,9810939.0
2024-01-31,41.54,41.8,41.51,41.6,9810939.0
2024-02-01,41.54,41.8,41.51,41.6,9810939.0
2024-02-02,41.54,41.8,41.51,41.6,9810939.0
2024-02-03,41.54,41.8,41.51,41.6,9810939.0
2024-02-04,41.54,41.8,41.51,41.6,9810939.0
2024-02-05,41.54,41.8,41.51,41.6,9810939.0
2024-02-06,41.54,41.8,41.51,41.6,9810939.0
2024-02-07,41.54,41.8,41.51,41.6,9810939.0
2024-02-08,41.54,41.8,41.51,41.6,9810939.0
2024-02-09,41.54,41.8,41.51,41.6,9810939.0
2024-02-10,41.54,41.8,41.51,41.6,9810939.0
2024-02-11,41.54,41.8,41.51,41.6,9810939.0
2024-02-12,41.54,41.8,41.51,41.6,9810939.0
2024-02-13,41.54,41.8,41.51,41.6,9810939.0
2024-02-14,41.54,41.8,41.51,41.6,9810939.0
2024-02-15,41.54,41.8,41.51,41.6,9810939.0
2024-02-16,41.54,41.8,41.51,41.6,9810939.0
2024-02-17,41.54,41.8,41.51,41.6,9810939.0
2024-02-18,41.54,41.8,41.51,41.6,9810939.0
2024-02-19,41.54,41.8,41.51,41.6,9810939.0
2024-02-20,41.54,41.8,41.51,41.6,9810939.0
2024-02-21,41.54,41.8,41.51,41.6,9810939.0
2024-02-22,41.54,41.8,41.51,41.6,9810939.0
2024-02-23,41.54,41.8,41.51,41.6,9810939.0
2024-02-24,41.54,41.8,41.51,41.6,9810939.0
2024-02-25,41.54,41.8,41.51,41.6,9810939.0
2024-02-26,41.54,41.8,41.51,41.6,9810939.0
2024-02-27,41.54,41.8,41.51,41.6,9810939.0
2024-02-28,41.54,41.8,41.51,41.6,9810939.0
2024-02-29,41.54,41.8,41.51,41.6,9810939.0
2024-03-01,41.54,41.8,41.51,41.6,9810939.0
2024-03-02,41.54,41.8,41.51,41.6,9810939.0
2024-03-03,41.54,41.8,41.51,41.6,9810939.0
2024-03-04,41.54,41.8,41.51,41.6,9810939.0
2024-03-05,41.54,41.8,41.51,41.6,9810939.0
2024-03-06,41.54,41.8,41.51,41.6,9810939.0
2024-03-07,41.54,41.8,41.51,41.6,9810939.0
2024-03-08,41.54,41.8,41.51,41.6,9810939.0
2024-03-09,41.54,41.8,41.51,41.6,9810939.0
2024-03-10,41.54,41.8,41.51,41.6,9810939.0
2024-03-11,41.54,41.8,41.51,41.6,9810939.0
2024-03-12,41.54,41.8,41.51,41.6,9810939.0
2024-03-13,41.54,41.8,41.51,41.6,9810939.0
2024-03-14,41.54,41.8,41.51,41.6,9810939.0
2024-03-15,41.54,41.8,41.51,41.6,9810939.0
2024-03-16,41.54,41.8,41.51,41.6,9810939.0
2024-03-17,41.54,41.8,41.51,41.6,9810939.0
2024-03-18,41.54,41.8,41.51,41.6,9810939.0
2024-03-19,41.54,41.8,41.51,41.6,9810939.0
2024-03-20,41.54,41.8,41.51,41.6,9810939.0
2024-03-21,41.54,41.8,41.51,41.6,9810939.0
2024-03-22,41.54,41.8,41.51,41.6,9810939.0
2024-03-23,41.54,41.8,41.51,41.6,9810939.0
2024-03-24,41.54,41.8,41.51,41.6,9810939.0
2024-03-25,41.54,41.8,41.51,41.6,9810939.0
2024-03-26,41.54,41.8,41.51,41.6,9810939.0
2024-03-27,41.54,41.8,41.51,41.6,9810939.0
2024-03-28,41.54,41.8,41.51,41.6,9810939.0
2024-03-29,41.54,41.8,41.51,41.6,9810939.0
2024-03-30,41.54,41.8,41.51,41.6,9810939.0
2024-03-31,41.54,41.8,41.51,41.6,9810939.0
2024-04-01,41.54,41.8,41.51,41.6,9810939.0
2024-04-02,41.54,41.8,41.51,41.6,9810939.0
2024-04-03,41.54,41.8,41.51,41.6,9810939.0
2024-04-04,41.54,41.8,41.51,41.6,9810939.0
2024-04-05,41.54,41.8,41.51,41.6,9810939.0
2024-04-06,41.54,41.8,41.51,41.6,9810939.0
2024-04-07,41.54,41.8,41.51,41.6,9810939.0
2024-04-08,41.54,41.8,41.51,41.6,9810939.0
2024-04-09,41.54,41.8,41.51,41.6,9810939.0
2024-04-10,41.54,41.8,41.51,41.6,9810939.0
2024-04-11,41.54,41.8,41.51,41.6,9810939.0
2024-04-12,41.54,41.8,41.51,41.6,9810939.0
2024-04-13,41.54,41.8,41.51,41.6,9810939.0
2024-04-14,41.54,41.8,41.51,41.6,9810939.0
2024-04-15,41.54,41.8,41.51,41.6,9810939.0
2024-04-16,41.54,41.8,41.51,41.6,9810939.0
2024-04-17,41.54,41.8,41.51,41.6,9810939.0
2024-04-18,41.54,41.8,41.51,41.6,9810939.0
2024-04-19,41.54,41.8,41.51,41.6,9810939.0
2024-04-20,41.54,41.8,41.51,41.6,9810939.0
2024-04-21,41.54,41.8,41.51,41.6,9810939.0
2024-04-22,41.54,41.8,41.51,41.6,9810939.0
2024-04-23,41.54,41.8,41.51,41.6,9810939.0
2024-04-24,41.54,41.8,41.51,41.6,9810939.0
2024-04-25,41.54,41.8,41.51,41.6,9810939.0
2024-04-26,41.54,41.8,41.51,41.6,9810939.0
2024-04-27,41.54,41.8,41.51,41.6,9810939.0
2024-04-28,41.54,41.8,41.51,41.6,9810939.0
2024-04-29,41.54,41.8,41.51,41.6,9810939.0
2024-04-30,41.54,41.8,41.51,41.6,9810939.0
2024-05-01,41.54,41.8,41.51,41.6,9810939.0
