,DKS US Equity,DKS US Equity,DKS US Equity,DKS US Equity,DKS US Equity
2022-07-06,77.3992,77.648,74.2508,75.5523,1229909.0
2022-07-07,76.5762,80.4759,76.1743,80.0404,1630101.0
2022-07-08,79.9448,81.2223,79.3419,80.3371,971848.0
2022-07-09,79.9448,81.2223,79.3419,80.3371,971848.0
2022-07-10,79.9448,81.2223,79.3419,80.3371,971848.0
2022-07-11,81.8587,83.0214,80.007,80.1649,2068095.0
2022-07-12,80.7295,83.7343,80.385,81.0548,2403383.0
2022-07-13,79.7342,83.7343,79.495,83.5238,1721650.0
2022-07-14,82.2702,83.4185,81.8874,83.0166,1513185.0
2022-07-15,84.0406,84.7906,82.7774,84.4521,1560597.0
2022-07-16,84.0406,84.7906,82.7774,84.4521,1560597.0
2022-07-17,84.0406,84.7906,82.7774,84.4521,1560597.0
2022-07-18,85.0645,86.8349,85.0645,85.3325,1394611.0
2022-07-19,86.8732,88.701,85.6865,87.9354,1280705.0
2022-07-20,88.0407,91.0312,87.4483,90.8924,1484927.0
2022-07-21,90.3087,91.1125,88.3373,91.0551,998890.0
2022-07-22,92.0121,93.4284,89.7632,90.9211,1317424.0
2022-07-23,92.0121,93.4284,89.7632,90.9211,1317424.0
2022-07-24,92.0121,93.4284,89.7632,90.9211,1317424.0
2022-07-25,91.0264,91.1604,88.3086,89.4474,1330747.0
2022-07-26,85.9736,86.8827,84.6434,85.9736,1412864.0
2022-07-27,86.9114,87.8971,84.5573,87.4186,830624.0
2022-07-28,87.1507,89.5527,85.9258,89.3326,1163771.0
2022-07-29,89.3039,90.0024,88.0789,89.5622,964503.0
2022-07-30,89.3039,90.0024,88.0789,89.5622,964503.0
2022-07-31,89.3039,90.0024,88.0789,89.5622,964503.0
2022-08-01,88.768,92.4331,88.1842,91.9738,1219050.0
2022-08-02,91.5049,91.5049,89.4761,89.5048,1021137.0
2022-08-03,89.9163,93.9666,89.6244,93.3805,1585018.0
2022-08-04,93.1413,94.3662,92.3279,92.6628,930243.0
2022-08-05,91.8207,94.7968,91.2155,93.3518,1160596.0
2022-08-06,91.8207,94.7968,91.2155,93.3518,1160596.0
2022-08-07,91.8207,94.7968,91.2155,93.3518,1160596.0
2022-08-08,94.5576,98.9883,94.1413,97.2849,1509618.0
2022-08-09,96.4619,96.5433,93.0743,93.8781,1117923.0
2022-08-10,97.4668,98.5673,96.2993,97.5816,1364205.0
2022-08-11,98.9883,102.0315,98.7491,100.5865,1635963.0
2022-08-12,101.4382,102.7396,100.6152,102.6248,803491.0
2022-08-13,101.4382,102.7396,100.6152,102.6248,803491.0
2022-08-14,101.4382,102.7396,100.6152,102.6248,803491.0
2022-08-15,102.5004,103.5722,101.4669,102.8066,884025.0
2022-08-16,103.8976,110.5867,103.754,107.9934,2157498.0
2022-08-17,106.0699,108.7685,105.4526,107.4287,1707649.0
2022-08-18,107.2182,107.7685,105.8115,107.6297,925841.0
2022-08-19,108.1369,108.1369,105.7541,106.2708,1178770.0
2022-08-20,108.1369,108.1369,105.7541,106.2708,1178770.0
2022-08-21,108.1369,108.1369,105.7541,106.2708,1178770.0
2022-08-22,104.1464,106.5005,103.3905,105.6201,2459144.0
2022-08-23,108.7398,110.5197,104.0028,106.357,5546791.0
2022-08-24,105.8402,106.7493,102.6057,103.4095,2054492.0
2022-08-25,103.4191,106.4239,102.998,105.4765,1237580.0
2022-08-26,104.8641,105.3521,101.3497,102.1463,1102911.0
2022-08-27,104.8641,105.3521,101.3497,102.1463,1102911.0
2022-08-28,104.8641,105.3521,101.3497,102.1463,1102911.0
2022-08-29,101.2563,103.5052,100.3568,101.9741,951916.0
2022-08-30,103.3808,104.7875,102.4908,103.6966,1826493.0
2022-08-31,103.6775,103.6966,99.8687,101.7922,1415408.0
2022-09-01,100.8448,104.376,100.0219,104.1272,1485422.0
2022-09-02,105.1416,106.0123,102.4047,103.5722,1261190.0
2022-09-03,105.1416,106.0123,102.4047,103.5722,1261190.0
2022-09-04,105.1416,106.0123,102.4047,103.5722,1261190.0
2022-09-05,105.1416,106.0123,102.4047,103.5722,1261190.0
2022-09-06,104.5674,105.2277,100.1463,101.2181,1594428.0
2022-09-07,101.7157,106.9694,100.5386,106.5675,1639285.0
2022-09-08,105.2195,108.9873,104.7581,108.8815,1271478.0
2022-09-09,108.9296,112.1591,108.1222,112.0342,1456184.0
2022-09-10,108.9296,112.1591,108.1222,112.0342,1456184.0
2022-09-11,108.9296,112.1591,108.1222,112.0342,1456184.0
2022-09-12,112.8896,115.158,112.188,113.1972,1245998.0
2022-09-13,110.5828,110.6116,108.1078,109.4582,1289680.0
2022-09-14,109.6985,110.6501,107.7714,110.2176,1068425.0
2022-09-15,110.3137,112.4571,109.1411,109.8908,1562634.0
2022-09-16,108.1703,108.4682,106.2287,107.3052,2812138.0
2022-09-17,108.1703,108.4682,106.2287,107.3052,2812138.0
2022-09-18,108.1703,108.4682,106.2287,107.3052,2812138.0
2022-09-19,107.286,109.737,106.642,109.6313,1215657.0
2022-09-20,108.5163,108.6557,105.2483,107.2956,836417.0
2022-09-21,108.1318,108.8046,104.2295,104.2295,1072068.0
2022-09-22,104.2295,104.2871,101.4036,102.3936,2145102.0
2022-09-23,100.8654,101.5766,98.9238,100.404,1309624.0
2022-09-24,100.8654,101.5766,98.9238,100.404,1309624.0
2022-09-25,100.8654,101.5766,98.9238,100.404,1309624.0
2022-09-26,99.9907,101.7016,98.1308,98.2702,1185799.0
2022-09-27,102.9511,107.2475,102.855,106.2768,3186362.0
2022-09-28,106.3825,112.9473,106.3825,112.2072,2241946.0
2022-09-29,111.5344,112.2072,108.1895,108.5643,2082004.0
2022-09-30,101.9323,104.4121,95.9346,100.577,6014738.0
2022-10-01,101.9323,104.4121,95.9346,100.577,6014738.0
2022-10-02,101.9323,104.4121,95.9346,100.577,6014738.0
2022-10-03,101.9227,106.5651,101.2691,105.5559,2427198.0
2022-10-04,108.1318,108.9873,103.5086,105.7866,2237021.0
2022-10-05,103.9123,108.5163,103.2492,107.334,1710593.0
2022-10-06,106.7958,109.1987,106.0749,107.7474,1300922.0
2022-10-07,106.9207,107.6801,104.8927,105.8635,1144203.0
2022-10-08,106.9207,107.6801,104.8927,105.8635,1144203.0
2022-10-09,106.9207,107.6801,104.8927,105.8635,1144203.0
2022-10-10,105.7673,106.2479,102.8646,105.3829,1404564.0
2022-10-11,105.4021,109.1795,103.8065,106.0557,1305282.0
2022-10-12,105.9884,109.3045,104.5755,107.3917,1136609.0
2022-10-13,104.8831,109.2844,101.7881,107.9204,1434032.0
2022-10-14,109.4006,109.8715,105.4357,105.6904,1024228.0
2022-10-15,109.4006,109.8715,105.4357,105.6904,1024228.0
2022-10-16,109.4006,109.8715,105.4357,105.6904,1024228.0
2022-10-17,107.0169,107.8579,105.2002,105.95,1048655.0
2022-10-18,108.4106,110.2464,105.6136,107.2956,1046947.0
2022-10-19,106.4786,106.7958,104.0565,104.8735,999073.0
2022-10-20,109.6697,109.7178,103.523,104.3256,1623133.0
2022-10-21,103.4029,105.998,101.1826,105.6616,1989589.0
2022-10-22,103.4029,105.998,101.1826,105.6616,1989589.0
2022-10-23,103.4029,105.998,101.1826,105.6616,1989589.0
2022-10-24,105.8635,110.429,105.181,109.8812,1698455.0
2022-10-25,110.1695,113.4942,110.0638,110.4675,1319585.0
2022-10-26,109.4967,111.2268,107.5071,107.584,946899.0
2022-10-27,108.151,109.439,106.2768,106.7573,1314475.0
2022-10-28,106.1903,112.0678,104.537,111.717,1485984.0
2022-10-29,106.1903,112.0678,104.537,111.717,1485984.0
2022-10-30,106.1903,112.0678,104.537,111.717,1485984.0
2022-10-31,111.4575,112.2168,109.3045,109.3429,1085623.0
2022-11-01,112.2552,113.4183,109.564,111.1691,1516736.0
2022-11-02,110.554,111.9861,106.8823,107.0073,1194554.0
2022-11-03,106.5747,108.795,104.6716,108.276,885921.0
2022-11-04,109.5255,110.3137,104.2006,105.825,1169644.0
2022-11-05,109.5255,110.3137,104.2006,105.825,1169644.0
2022-11-06,109.5255,110.3137,104.2006,105.825,1169644.0
2022-11-07,106.2575,106.6901,102.9319,103.8258,943374.0
2022-11-08,104.3448,104.7101,97.9338,99.2987,1838562.0
2022-11-09,98.2125,101.8746,97.8281,98.2029,1752366.0
2022-11-10,103.2875,108.449,102.7781,106.7477,1904802.0
2022-11-11,107.1226,107.3614,103.0376,104.2487,1781265.0
2022-11-12,107.1226,107.3614,103.0376,104.2487,1781265.0
2022-11-13,107.1226,107.3614,103.0376,104.2487,1781265.0
2022-11-14,103.1626,104.6235,100.7116,100.8942,1946666.0
2022-11-15,104.3544,106.1903,102.7012,102.9607,1696607.0
2022-11-16,98.2318,98.4817,94.3294,95.1848,3166583.0
2022-11-17,94.5889,99.1449,94.2044,98.4336,2674777.0
2022-11-18,101.4036,105.2195,101.1537,104.8542,2702062.0
2022-11-19,101.4036,105.2195,101.1537,104.8542,2702062.0
2022-11-20,101.4036,105.2195,101.1537,104.8542,2702062.0
2022-11-21,104.6332,104.662,101.1874,102.7877,3202786.0
2022-11-22,103.4029,113.6489,101.1729,113.1876,6418082.0
2022-11-23,113.7547,115.033,111.0153,114.3602,1975432.0
2022-11-24,113.7547,115.033,111.0153,114.3602,1975432.0
2022-11-25,113.8123,117.4264,113.2164,116.965,1121102.0
2022-11-26,113.8123,117.4264,113.2164,116.965,1121102.0
2022-11-27,113.8123,117.4264,113.2164,116.965,1121102.0
2022-11-28,116.494,117.7435,113.4759,114.3602,1585682.0
2022-11-29,113.7643,114.8792,111.1018,113.4952,1334592.0
2022-11-30,114.6197,115.206,112.9281,114.9369,1364740.0
2022-12-01,115.6194,116.2537,110.4002,112.9473,1419231.0
2022-12-02,112.0919,114.5813,111.5872,114.5524,1122937.0
2022-12-03,112.0919,114.5813,111.5872,114.5524,1122937.0
2022-12-04,112.0919,114.5813,111.5872,114.5524,1122937.0
2022-12-05,113.0242,113.5528,109.8908,110.7558,1505251.0
2022-12-06,111.5536,112.5052,108.6797,112.0438,1885786.0
2022-12-07,110.8327,115.0667,110.4963,113.8989,1523063.0
2022-12-08,114.3694,118.8573,114.0702,117.6509,1992853.0
2022-12-09,116.2321,118.3023,113.0761,115.1029,1644115.0
2022-12-10,116.2321,118.3023,113.0761,115.1029,1644115.0
2022-12-11,116.2321,118.3023,113.0761,115.1029,1644115.0
2022-12-12,115.4793,118.1238,113.6841,118.1045,1562115.0
2022-12-13,119.6777,120.7876,110.5185,110.8369,2277671.0
2022-12-14,111.3099,114.2922,111.0782,112.912,1740635.0
2022-12-15,111.4739,111.5994,107.1308,109.6016,1352699.0
2022-12-16,108.5978,109.6884,107.237,107.9222,2038937.0
2022-12-17,108.5978,109.6884,107.237,107.9222,2038937.0
2022-12-18,108.5978,109.6884,107.237,107.9222,2038937.0
2022-12-19,108.0187,109.5437,105.7313,106.3876,1528959.0
2022-12-20,105.8858,106.8027,104.6407,104.9689,1457452.0
2022-12-21,108.1345,110.364,107.7912,108.2986,1614176.0
2022-12-22,106.7737,106.9,102.7973,105.0461,1151995.0
2022-12-23,104.3512,107.4686,103.7238,107.2273,1098607.0
2022-12-24,104.3512,107.4686,103.7238,107.2273,1098607.0
2022-12-25,104.3512,107.4686,103.7238,107.2273,1098607.0
2022-12-26,104.3512,107.4686,103.7238,107.2273,1098607.0
2022-12-27,107.4976,114.186,107.1308,114.1377,2091691.0
2022-12-28,114.2536,115.6627,109.9394,110.9721,1411747.0
2022-12-29,111.8021,114.8905,111.3292,114.3211,990155.0
2022-12-30,114.2053,116.3769,112.8444,116.097,1296572.0
2022-12-31,114.2053,116.3769,112.8444,116.097,1296572.0
2023-01-01,114.2053,116.3769,112.8444,116.097,1296572.0
2023-01-02,114.2053,116.3769,112.8444,116.097,1296572.0
2023-01-03,116.3865,118.9538,114.4176,116.3672,1754443.0
2023-01-04,117.0332,120.7007,116.898,119.5522,1455412.0
2023-01-05,118.5677,120.72,117.9211,120.6814,1227814.0
2023-01-06,121.6176,125.15,121.4632,123.6154,1682730.0
2023-01-07,121.6176,125.15,121.4632,123.6154,1682730.0
2023-01-08,121.6176,125.15,121.4632,123.6154,1682730.0
2023-01-09,123.5382,125.6519,122.6213,123.8953,1151642.0
2023-01-10,123.4417,124.8315,122.6213,124.0015,756371.0
2023-01-11,124.6192,125.2465,122.3414,122.9881,930734.0
2023-01-12,123.9339,126.5495,123.5286,124.1173,1291612.0
2023-01-13,122.2063,125.3961,121.5703,124.1656,813872.0
2023-01-14,122.2063,125.3961,121.5703,124.1656,813872.0
2023-01-15,122.2063,125.3961,121.5703,124.1656,813872.0
2023-01-16,122.2063,125.3961,121.5703,124.1656,813872.0
2023-01-17,123.2197,124.8412,122.2835,122.3221,718361.0
2023-01-18,122.1677,123.1811,118.7752,120.112,1091762.0
2023-01-19,118.7608,119.2626,115.0643,116.1356,1583983.0
2023-01-20,116.1163,119.7693,115.2766,118.7608,1280399.0
2023-01-21,116.1163,119.7693,115.2766,118.7608,1280399.0
2023-01-22,116.1163,119.7693,115.2766,118.7608,1280399.0
2023-01-23,119.668,121.6851,119.5232,121.6176,799769.0
2023-01-24,121.1254,122.1412,120.4594,121.1447,564358.0
2023-01-25,119.6583,121.1109,117.429,120.9613,851332.0
2023-01-26,121.7431,122.3607,119.2047,121.5983,656528.0
2023-01-27,121.7045,122.853,121.0964,121.8299,898020.0
2023-01-28,121.7045,122.853,121.0964,121.8299,898020.0
2023-01-29,121.7045,122.853,121.0964,121.8299,898020.0
2023-01-30,121.6079,124.5757,121.55,122.5055,886045.0
2023-01-31,123.7119,126.2696,122.0423,126.202,1446635.0
2023-02-01,126.0379,130.1639,125.8546,129.8309,1236609.0
2023-02-02,131.0953,131.8964,128.0937,129.4159,1221978.0
2023-02-03,127.6015,131.5006,127.6015,131.0181,888604.0
2023-02-04,127.6015,131.5006,127.6015,131.0181,888604.0
2023-02-05,127.6015,131.5006,127.6015,131.0181,888604.0
2023-02-06,132.0315,133.6047,128.943,130.1301,752912.0
2023-02-07,129.8696,129.9757,127.1575,129.6379,647804.0
2023-02-08,127.9682,129.0299,126.424,127.3795,625005.0
2023-02-09,128.75,128.7982,125.2465,125.2658,910408.0
2023-02-10,124.4551,125.7194,123.4369,124.7736,844287.0
2023-02-11,124.4551,125.7194,123.4369,124.7736,844287.0
2023-02-12,124.4551,125.7194,123.4369,124.7736,844287.0
2023-02-13,125.5361,125.9993,123.1329,125.3527,1021884.0
2023-02-14,124.4841,126.4336,123.5575,124.9184,743826.0
2023-02-15,123.654,127.2154,123.1715,126.9162,785161.0
2023-02-16,125.5361,126.8969,124.8656,125.4782,707436.0
2023-02-17,125.0052,126.3082,124.2331,125.6133,820816.0
2023-02-18,125.0052,126.3082,124.2331,125.6133,820816.0
2023-02-19,125.0052,126.3082,124.2331,125.6133,820816.0
2023-02-20,125.0052,126.3082,124.2331,125.6133,820816.0
2023-02-21,123.7119,125.8835,123.1618,125.1211,817095.0
2023-02-22,125.7387,128.4894,124.5999,124.8026,1003555.0
2023-02-23,124.6385,125.9511,123.683,125.4299,846931.0
2023-02-24,123.7892,124.6867,122.8819,123.7988,598416.0
2023-02-25,123.7892,124.6867,122.8819,123.7988,598416.0
2023-02-26,123.7892,124.6867,122.8819,123.7988,598416.0
2023-02-27,125.0728,126.9452,124.6095,125.2369,1124743.0
2023-02-28,122.1291,126.5591,122.0229,124.1463,1386559.0
2023-03-01,122.8047,124.5516,122.5924,124.2042,844376.0
2023-03-02,123.5382,125.1404,122.8144,124.9956,860625.0
2023-03-03,126.2213,128.2095,124.6385,127.505,1430860.0
2023-03-04,126.2213,128.2095,124.6385,127.505,1430860.0
2023-03-05,126.2213,128.2095,124.6385,127.505,1430860.0
2023-03-06,127.9682,129.8309,127.2058,127.5339,2251073.0
2023-03-07,135.1199,141.7698,134.01,141.6732,9217749.0
2023-03-08,143.3236,144.9451,141.5864,144.5108,3454912.0
2023-03-09,144.9837,147.2885,144.0571,144.1247,2295372.0
2023-03-10,144.559,145.0054,140.4282,141.1714,1983847.0
2023-03-11,144.559,145.0054,140.4282,141.1714,1983847.0
2023-03-12,144.559,145.0054,140.4282,141.1714,1983847.0
2023-03-13,139.4148,142.4068,138.7633,140.0325,1963554.0
2023-03-14,141.6829,145.8571,139.1735,143.729,1653794.0
2023-03-15,141.4127,142.9665,139.1446,141.596,1504983.0
2023-03-16,140.0801,143.0148,139.9343,142.5483,1627440.0
2023-03-17,141.6349,142.2179,139.3901,140.5757,2111797.0
2023-03-18,141.6349,142.2179,139.3901,140.5757,2111797.0
2023-03-19,141.6349,142.2179,139.3901,140.5757,2111797.0
2023-03-20,141.7029,142.5095,139.1326,139.6913,1300397.0
2023-03-21,141.8584,143.7728,141.4065,142.4998,1269486.0
2023-03-22,141.8681,143.0391,138.156,138.2726,1376201.0
2023-03-23,138.9042,140.3036,133.5984,135.8917,1720642.0
2023-03-24,134.1037,135.2795,132.3448,134.5118,1764668.0
2023-03-25,134.1037,135.2795,132.3448,134.5118,1764668.0
2023-03-26,134.1037,135.2795,132.3448,134.5118,1764668.0
2023-03-27,134.3661,134.5439,129.5267,131.1884,1933764.0
2023-03-28,131.5965,135.1412,131.3439,133.3068,1341483.0
2023-03-29,133.4429,135.2309,132.9473,134.3078,1364219.0
2023-03-30,134.92,135.9306,132.8161,133.2388,989982.0
2023-03-31,133.5692,137.9519,133.1708,137.8839,1690133.0
2023-04-01,133.5692,137.9519,133.1708,137.8839,1690133.0
2023-04-02,133.5692,137.9519,133.1708,137.8839,1690133.0
2023-04-03,137.5049,143.112,137.5049,143.0148,2638318.0
2023-04-04,141.8778,142.5678,138.637,139.0014,1361637.0
2023-04-05,137.9908,138.2045,135.5046,136.0375,880384.0
2023-04-06,134.8714,135.3087,132.0241,134.0454,1159874.0
2023-04-07,134.8714,135.3087,132.0241,134.0454,1159874.0
2023-04-08,134.8714,135.3087,132.0241,134.0454,1159874.0
2023-04-09,134.8714,135.3087,132.0241,134.0454,1159874.0
2023-04-10,133.5012,135.7751,132.6655,133.2291,1186033.0
2023-04-11,134.852,136.5137,134.298,135.1435,1128200.0
2023-04-12,134.5896,135.678,133.2485,133.7927,1188898.0
2023-04-13,133.715,134.2009,130.7851,134.0065,1178282.0
2023-04-14,134.026,136.0861,133.8267,135.503,1203358.0
2023-04-15,134.026,136.0861,133.8267,135.503,1203358.0
2023-04-16,134.026,136.0861,133.8267,135.503,1203358.0
2023-04-17,135.7946,136.4262,134.4827,136.2416,1482765.0
2023-04-18,137.019,138.7487,136.8684,138.5349,988486.0
2023-04-19,138.3503,140.3132,137.5146,140.0217,1173531.0
2023-04-20,139.3707,143.6756,139.0403,142.1013,1253531.0
2023-04-21,141.975,144.7737,141.6738,144.7057,994076.0
2023-04-22,141.975,144.7737,141.6738,144.7057,994076.0
2023-04-23,141.975,144.7737,141.6738,144.7057,994076.0
2023-04-24,144.3267,147.0185,144.2975,145.1332,1325819.0
2023-04-25,144.968,145.2304,141.3725,141.7029,1343376.0
2023-04-26,142.1694,143.4132,140.8283,141.081,1082958.0
2023-04-27,141.5863,142.0673,139.0694,140.5174,1006565.0
2023-04-28,140.0023,141.2122,139.0791,140.9158,650797.0
2023-04-29,140.0023,141.2122,139.0791,140.9158,650797.0
2023-04-30,140.0023,141.2122,139.0791,140.9158,650797.0
2023-05-01,141.0907,141.5766,136.0084,137.7575,1030722.0
2023-05-02,137.7284,139.1277,135.8917,138.7487,871168.0
2023-05-03,138.7585,140.9644,138.0588,138.5349,734981.0
2023-05-04,138.3989,138.5641,135.9598,136.9315,664793.0
2023-05-05,137.8353,138.2434,135.6099,137.6021,686452.0
2023-05-06,137.8353,138.2434,135.6099,137.6021,686452.0
2023-05-07,137.8353,138.2434,135.6099,137.6021,686452.0
2023-05-08,137.7575,137.8013,135.9792,137.0579,653847.0
2023-05-09,135.9209,137.7187,135.2601,137.0676,716629.0
2023-05-10,138.4572,139.1666,134.162,135.7168,850467.0
2023-05-11,136.0861,136.6546,134.1474,135.3961,1201359.0
2023-05-12,138.6807,138.9139,135.2407,136.0472,1529019.0
2023-05-13,138.6807,138.9139,135.2407,136.0472,1529019.0
2023-05-14,138.6807,138.9139,135.2407,136.0472,1529019.0
2023-05-15,135.4642,135.5565,133.1902,134.162,2069794.0
2023-05-16,131.9269,132.2962,127.4763,127.7095,2183838.0
2023-05-17,128.827,132.2233,128.4577,131.6354,1529872.0
2023-05-18,131.6257,132.5683,129.5947,132.0727,949208.0
2023-05-19,125.7465,126.0575,122.7243,123.0936,3950935.0
2023-05-20,125.7465,126.0575,122.7243,123.0936,3950935.0
2023-05-21,125.7465,126.0575,122.7243,123.0936,3950935.0
2023-05-22,123.4143,124.6678,121.5193,122.8312,3281958.0
2023-05-23,125.0663,126.7086,120.1297,121.0626,4968945.0
2023-05-24,121.5776,124.663,119.7653,120.3532,2488554.0
2023-05-25,120.635,120.9363,118.157,118.9053,1906009.0
2023-05-26,118.2056,122.7632,118.2056,121.8692,1950545.0
2023-05-27,118.2056,122.7632,118.2056,121.8692,1950545.0
2023-05-28,118.2056,122.7632,118.2056,121.8692,1950545.0
2023-05-29,118.2056,122.7632,118.2056,121.8692,1950545.0
2023-05-30,122.6077,125.0954,122.4425,123.803,2042084.0
2023-05-31,124.0848,125.144,122.53,123.9099,5506431.0
2023-06-01,124.1237,124.8525,122.3939,122.666,1457672.0
2023-06-02,125.0274,125.5813,124.1237,124.7845,1347013.0
2023-06-03,125.0274,125.5813,124.1237,124.7845,1347013.0
2023-06-04,125.0274,125.5813,124.1237,124.7845,1347013.0
2023-06-05,123.9002,126.2907,123.8127,123.9196,1044552.0
2023-06-06,122.9284,131.0232,122.4425,130.6734,1852147.0
2023-06-07,131.4411,134.8131,130.343,131.5868,1537218.0
2023-06-08,130.3915,132.1019,129.67,131.1592,1043992.0
2023-06-09,131.7617,132.5294,130.8045,131.8881,852837.0
2023-06-10,131.7617,132.5294,130.8045,131.8881,852837.0
2023-06-11,131.7617,132.5294,130.8045,131.8881,852837.0
2023-06-12,132.3934,132.3934,130.3721,131.5771,1029310.0
2023-06-13,132.6169,133.7053,131.1398,131.1981,1137797.0
2023-06-14,131.1495,132.092,130.4596,131.1884,1004782.0
2023-06-15,131.0121,132.3534,129.2401,132.2359,1151988.0
2023-06-16,132.2359,132.5981,130.2289,132.2653,1463654.0
2023-06-17,132.2359,132.5981,130.2289,132.2653,1463654.0
2023-06-18,132.2359,132.5981,130.2289,132.2653,1463654.0
2023-06-19,132.2359,132.5981,130.2289,132.2653,1463654.0
2023-06-20,132.3044,132.9604,130.5667,132.7352,1003561.0
2023-06-21,133.8023,133.91,132.3632,133.6261,842469.0
2023-06-22,134.1058,134.5072,131.9324,132.7058,789805.0
2023-06-23,132.3827,133.3324,131.5016,131.7464,1265566.0
2023-06-24,132.3827,133.3324,131.5016,131.7464,1265566.0
2023-06-25,132.3827,133.3324,131.5016,131.7464,1265566.0
2023-06-26,132.1184,134.7128,131.8541,132.7841,960673.0
2023-06-27,132.3436,135.4324,131.345,134.9771,1246503.0
2023-06-28,134.9869,134.9869,131.5897,133.0485,1084291.0
2023-06-29,132.4023,135.1044,129.7002,130.3464,1469296.0
2023-06-30,130.6695,130.6793,126.6359,129.4163,2062915.0
2023-07-01,130.6695,130.6793,126.6359,129.4163,2062915.0
2023-07-02,130.6695,130.6793,126.6359,129.4163,2062915.0
2023-07-03,129.0345,130.2093,128.2905,129.0932,730415.0
2023-07-04,129.0345,130.2093,128.2905,129.0932,730415.0
2023-07-05,129.0149,129.0149,127.5072,128.6037,1329953.0
2023-07-06,126.9786,128.1534,126.0191,126.2247,839222.0
2023-07-07,126.2639,128.8485,126.2639,127.9184,988478.0
2023-07-08,126.2639,128.8485,126.2639,127.9184,988478.0
2023-07-09,126.2639,128.8485,126.2639,127.9184,988478.0
2023-07-10,127.9184,132.2653,127.8891,132.2457,1090583.0
2023-07-11,132.7254,135.0946,131.8834,134.7911,960089.0
2023-07-12,136.2303,137.6519,134.8156,136.2694,1234409.0
2023-07-13,137.0135,137.1604,134.2037,134.9967,889004.0
2023-07-14,135.1142,135.7897,131.7953,132.0988,960148.0
2023-07-15,135.1142,135.7897,131.7953,132.0988,960148.0
2023-07-16,135.1142,135.7897,131.7953,132.0988,960148.0
2023-07-17,131.9422,132.3436,130.0723,130.8751,986528.0
2023-07-18,130.6499,132.5785,130.0037,130.8946,1026623.0
2023-07-19,131.6093,133.0387,129.8079,132.6275,810140.0
2023-07-20,132.8429,132.8429,128.6943,129.0835,915737.0
2023-07-21,129.8471,129.8471,126.7338,128.731,909198.0
2023-07-22,129.8471,129.8471,126.7338,128.731,909198.0
2023-07-23,129.8471,129.8471,126.7338,128.731,909198.0
2023-07-24,128.6821,129.8275,127.8499,128.2219,736657.0
2023-07-25,127.9282,129.4261,127.9282,128.2611,679189.0
2023-07-26,128.124,130.2925,127.938,129.3772,855594.0
2023-07-27,129.3772,133.8953,129.3772,131.3352,839994.0
2023-07-28,132.4709,133.9883,131.2862,132.4317,757048.0
2023-07-29,132.4709,133.9883,131.2862,132.4317,757048.0
2023-07-30,132.4709,133.9883,131.2862,132.4317,757048.0
2023-07-31,132.9604,138.1785,132.5198,138.0415,1311750.0
2023-08-01,138.0708,139.1478,136.338,137.3464,1009139.0
2023-08-02,136.8569,138.1394,135.731,136.2205,951470.0
2023-08-03,136.8569,142.4079,136.8569,142.1631,1507000.0
2023-08-04,143.103,143.8568,141.2526,141.9086,879185.0
2023-08-05,143.103,143.8568,141.2526,141.9086,879185.0
2023-08-06,143.103,143.8568,141.2526,141.9086,879185.0
2023-08-07,142.1631,143.7687,141.6834,142.7799,924587.0
2023-08-08,142.0554,144.2582,140.8512,142.4666,811875.0
2023-08-09,142.3394,143.661,141.4387,142.261,651032.0
2023-08-10,142.9855,145.6093,141.6932,141.7128,1110966.0
2023-08-11,141.1254,141.517,136.8666,137.7282,1361700.0
2023-08-12,141.1254,141.517,136.8666,137.7282,1361700.0
2023-08-13,141.1254,141.517,136.8666,137.7282,1361700.0
2023-08-14,139.4806,142.4666,139.2417,141.9282,1220061.0
2023-08-15,141.4974,145.7268,141.2526,145.1589,1400494.0
2023-08-16,146.1771,147.626,143.3477,143.4456,900265.0
2023-08-17,144.5324,146.0939,140.7827,141.2722,993867.0
2023-08-18,140.5771,144.1897,140.489,143.5435,1140530.0
2023-08-19,140.5771,144.1897,140.489,143.5435,1140530.0
2023-08-20,140.5771,144.1897,140.489,143.5435,1140530.0
2023-08-21,144.0037,146.5883,142.8093,143.9547,2301196.0
2023-08-22,114.3003,115.5143,107.7507,109.1898,19296069.0
2023-08-23,106.4779,108.9646,103.8835,108.8178,7025942.0
2023-08-24,108.2793,112.0094,108.2793,111.1674,3633390.0
2023-08-25,111.843,113.9674,109.2681,109.3269,3431139.0
2023-08-26,111.843,113.9674,109.2681,109.3269,3431139.0
2023-08-27,111.843,113.9674,109.2681,109.3269,3431139.0
2023-08-28,110.4234,113.9332,110.1395,113.7129,2626706.0
2023-08-29,113.8597,114.7702,111.0304,112.9492,2009459.0
2023-08-30,112.9786,114.4374,111.7842,112.3716,1552109.0
2023-08-31,113.2234,116.3073,112.9492,113.8989,2051184.0
2023-09-01,114.0555,115.0248,113.0569,114.2122,1567434.0
2023-09-02,114.0555,115.0248,113.0569,114.2122,1567434.0
2023-09-03,114.0555,115.0248,113.0569,114.2122,1567434.0
2023-09-04,114.0555,115.0248,113.0569,114.2122,1567434.0
2023-09-05,113.3311,113.7227,109.6304,109.6891,1868583.0
2023-09-06,109.2388,110.1786,108.2989,109.4542,1970031.0
2023-09-07,109.4737,109.4737,107.0262,108.7297,2103124.0
2023-09-08,108.2108,110.2031,107.8681,109.0625,1299065.0
2023-09-09,108.2108,110.2031,107.8681,109.0625,1299065.0
