,MA US Equity,MA US Equity,MA US Equity,MA US Equity,MA US Equity
2022-12-11,345.264,349.595,344.233,345.69,2301173.0
2022-12-12,347.157,355.21,345.958,354.946,2427292.0
2022-12-13,365.916,365.936,352.533,353.935,3072366.0
2022-12-14,353.787,358.841,350.586,354.292,2587188.0
2022-12-15,348.257,350.615,339.477,343.133,2774976.0
2022-12-16,341.667,345.105,340.289,342.727,5947137.0
2022-12-17,341.667,345.105,340.289,342.727,5947137.0
2022-12-18,341.667,345.105,340.289,342.727,5947137.0
2022-12-19,342.251,342.737,336.484,338.188,2457278.0
2022-12-20,338.297,341.27,337.554,339.863,1895912.0
2022-12-21,340.547,344.471,339.288,342.578,2086988.0
2022-12-22,341.092,342.489,333.402,338.446,2276404.0
2022-12-23,335.968,341.439,334.65,340.507,1914737.0
2022-12-24,335.968,341.439,334.65,340.507,1914737.0
2022-12-25,335.968,341.439,334.65,340.507,1914737.0
2022-12-26,335.968,341.439,334.65,340.507,1914737.0
2022-12-27,341.003,343.787,338.733,343.044,1637700.0
2022-12-28,343.431,346.364,338.704,338.872,1854082.0
2022-12-29,341.28,346.572,340.448,345.076,1459793.0
2022-12-30,342.222,344.769,340.528,344.6,1617719.0
2022-12-31,342.222,344.769,340.528,344.6,1617719.0
2023-01-01,342.222,344.769,340.528,344.6,1617719.0
2023-01-02,342.222,344.769,340.528,344.6,1617719.0
2023-01-03,346.81,351.468,340.844,343.678,2933755.0
2023-01-04,348.227,353.767,346.542,351.953,2661005.0
2023-01-05,352.915,354.342,348.108,348.604,2608546.0
2023-01-06,354.668,365.994,352.693,364.952,4432804.0
2023-01-07,354.668,365.994,352.693,364.952,4432804.0
2023-01-08,354.668,365.994,352.693,364.952,4432804.0
2023-01-09,368.883,372.228,366.828,368.227,3913658.0
2023-01-10,366.083,368.932,364.496,368.267,3485924.0
2023-01-11,369.865,375.126,368.515,375.066,3370200.0
2023-01-12,375.066,378.307,374.133,377.002,3291386.0
2023-01-13,372.287,375.076,371.543,372.744,4261049.0
2023-01-14,372.287,375.076,371.543,372.744,4261049.0
2023-01-15,372.287,375.076,371.543,372.744,4261049.0
2023-01-16,372.287,375.076,371.543,372.744,4261049.0
2023-01-17,372.228,375.528,371.21,372.228,2814656.0
2023-01-18,371.741,373.032,365.776,366.193,2747128.0
2023-01-19,361.904,368.059,360.912,365.22,3111242.0
2023-01-20,367.493,373.836,366.669,373.498,3863414.0
2023-01-21,367.493,373.836,366.669,373.498,3863414.0
2023-01-22,367.493,373.836,366.669,373.498,3863414.0
2023-01-23,373.955,378.56,373.578,375.771,2743884.0
2023-01-24,387.117,387.117,372.446,377.201,2756242.0
2023-01-25,372.327,379.732,372.327,379.563,3501927.0
2023-01-26,380.575,381.27,370.242,374.451,3718355.0
2023-01-27,373.409,377.707,370.62,371.265,3405833.0
2023-01-28,373.409,377.707,370.62,371.265,3405833.0
2023-01-29,373.409,377.707,370.62,371.265,3405833.0
2023-01-30,366.729,370.977,366.669,368.376,2688806.0
2023-01-31,367.255,369.726,364.307,367.86,3137379.0
2023-02-01,365.845,373.994,364.287,371.314,2951854.0
2023-02-02,376.714,377.657,370.044,372.168,2761579.0
2023-02-03,368.059,375.424,367.751,371.146,2739672.0
2023-02-04,368.059,375.424,367.751,371.146,2739672.0
2023-02-05,368.059,375.424,367.751,371.146,2739672.0
2023-02-06,367.265,371.563,366.322,370.213,2068357.0
2023-02-07,368.763,374.282,366.113,372.287,2309176.0
2023-02-08,370.411,373.012,367.404,367.612,2193818.0
2023-02-09,370.54,371.801,366.52,367.681,2287602.0
2023-02-10,366.907,367.513,360.237,364.118,2270717.0
2023-02-11,366.907,367.513,360.237,364.118,2270717.0
2023-02-12,366.907,367.513,360.237,364.118,2270717.0
2023-02-13,365.835,368.396,364.356,368.088,2286551.0
2023-02-14,366.848,370.649,365.011,367.225,1841422.0
2023-02-15,363.572,367.066,362.311,366.907,2203417.0
2023-02-16,362.202,370.322,362.202,364.833,2792721.0
2023-02-17,361.368,363.989,357.14,358.46,2719130.0
2023-02-18,361.368,363.989,357.14,358.46,2719130.0
2023-02-19,361.368,363.989,357.14,358.46,2719130.0
2023-02-20,361.368,363.989,357.14,358.46,2719130.0
2023-02-21,354.122,359.095,352.564,353.328,2730919.0
2023-02-22,352.733,355.095,350.599,352.346,2109544.0
2023-02-23,355.095,355.095,349.06,352.902,1975505.0
2023-02-24,348.226,351.383,347.005,350.509,2016148.0
2023-02-25,348.226,351.383,347.005,350.509,2016148.0
2023-02-26,348.226,351.383,347.005,350.509,2016148.0
2023-02-27,353.011,355.383,352.197,352.852,2200873.0
2023-02-28,352.187,355.15,350.628,352.663,2733091.0
2023-03-01,351.383,352.683,346.807,350.887,1968084.0
2023-03-02,351.016,353.983,349.09,352.941,2526001.0
2023-03-03,355.472,359.016,354.45,358.827,2174952.0
2023-03-04,355.472,359.016,354.45,358.827,2174952.0
2023-03-05,355.472,359.016,354.45,358.827,2174952.0
2023-03-06,359.145,365.805,358.589,364.217,2789640.0
2023-03-07,364.455,366.421,356.896,357.279,1660771.0
2023-03-08,355.959,359.021,354.639,356.376,1634442.0
2023-03-09,356.594,361.324,351.294,351.82,2414831.0
2023-03-10,349.805,350.44,342.678,344.544,3176505.0
2023-03-11,349.805,350.44,342.678,344.544,3176505.0
2023-03-12,349.805,350.44,342.678,344.544,3176505.0
2023-03-13,341.09,347.273,337.695,342.162,3308396.0
2023-03-14,348.405,353.477,345.983,350.212,3413323.0
2023-03-15,343.492,345.819,341.099,345.507,3082755.0
2023-03-16,344.057,346.112,337.764,345.427,3768216.0
2023-03-17,347.661,349.338,344.296,347.075,8426918.0
2023-03-18,347.661,349.338,344.296,347.075,8426918.0
2023-03-19,347.661,349.338,344.296,347.075,8426918.0
2023-03-20,345.427,351.219,344.772,346.737,3864278.0
2023-03-21,351.75,353.567,348.236,351.949,3766785.0
2023-03-22,351.988,357.339,348.435,348.435,2596388.0
2023-03-23,349.805,357.195,349.239,351.75,2598053.0
2023-03-24,347.859,349.815,343.75,349.03,2971590.0
2023-03-25,347.859,349.815,343.75,349.03,2971590.0
2023-03-26,347.859,349.815,343.75,349.03,2971590.0
2023-03-27,352.941,355.244,351.661,351.998,2420474.0
2023-03-28,352.931,353.269,350.193,351.71,1695997.0
2023-03-29,354.738,357.363,353.189,356.872,2327006.0
2023-03-30,358.281,359.909,355.592,356.604,2480656.0
2023-03-31,358.46,360.962,357.716,360.723,3376796.0
2023-04-01,358.46,360.962,357.716,360.723,3376796.0
2023-04-02,358.46,360.962,357.716,360.723,3376796.0
2023-04-03,359.929,363.949,359.076,363.761,2978067.0
2023-04-04,364.088,366.391,360.694,361.21,2198730.0
2023-04-05,361.359,362.999,359.5,361.667,2239771.0
2023-04-06,359.102,359.922,353.892,359.36,2357712.0
2023-04-07,359.102,359.922,353.892,359.36,2357712.0
2023-04-08,359.102,359.922,353.892,359.36,2357712.0
2023-04-09,359.102,359.922,353.892,359.36,2357712.0
2023-04-10,357.611,358.824,355.493,358.038,1559126.0
2023-04-11,361.299,363.059,359.052,362.005,3033867.0
2023-04-12,363.943,366.449,358.918,359.669,2268779.0
2023-04-13,361.697,367.592,361.268,367.493,2611866.0
2023-04-14,367.841,371.211,366.956,370.256,2254716.0
2023-04-15,367.841,371.211,366.956,370.256,2254716.0
2023-04-16,367.841,371.211,366.956,370.256,2254716.0
2023-04-17,371.181,371.917,366.24,370.585,2432924.0
2023-04-18,371.768,371.768,367.801,370.147,2087976.0
2023-04-19,370.813,371.966,368.989,370.624,1795447.0
2023-04-20,369.282,373.0,367.532,372.811,2125035.0
2023-04-21,373.527,375.222,371.082,373.05,3537820.0
2023-04-22,373.527,375.222,371.082,373.05,3537820.0
2023-04-23,373.527,375.222,371.082,373.05,3537820.0
2023-04-24,372.961,375.436,371.439,372.543,1886286.0
2023-04-25,371.32,372.394,366.17,366.379,2244992.0
2023-04-26,367.483,370.043,363.953,364.62,2594201.0
2023-04-27,364.441,372.792,358.893,371.489,3859931.0
2023-04-28,370.356,379.701,369.342,377.812,3107278.0
2023-04-29,370.356,379.701,369.342,377.812,3107278.0
2023-04-30,370.356,379.701,369.342,377.812,3107278.0
2023-05-01,378.269,380.223,376.748,377.643,1745122.0
2023-05-02,375.565,376.629,368.775,373.835,2478715.0
2023-05-03,374.472,377.335,372.145,372.712,1970904.0
2023-05-04,372.314,374.651,369.968,373.925,2814954.0
2023-05-05,378.349,382.902,376.033,382.415,2683136.0
2023-05-06,378.349,382.902,376.033,382.415,2683136.0
2023-05-07,378.349,382.902,376.033,382.415,2683136.0
2023-05-08,381.769,385.199,381.53,383.26,1719712.0
2023-05-09,381.64,383.916,380.466,380.705,2036429.0
2023-05-10,383.737,384.498,375.446,380.307,1940761.0
2023-05-11,379.979,383.469,377.047,381.152,1901218.0
2023-05-12,382.246,382.774,376.589,379.691,2044079.0
2023-05-13,382.246,382.774,376.589,379.691,2044079.0
2023-05-14,382.246,382.774,376.589,379.691,2044079.0
2023-05-15,379.641,381.421,378.304,381.172,1957649.0
2023-05-16,380.367,381.361,375.115,378.021,2762816.0
2023-05-17,379.969,385.258,376.917,384.741,3260404.0
2023-05-18,384.851,389.732,383.558,389.732,3729697.0
2023-05-19,389.712,389.911,382.892,383.32,3369116.0
2023-05-20,389.712,389.911,382.892,383.32,3369116.0
2023-05-21,389.712,389.911,382.892,383.32,3369116.0
2023-05-22,382.743,385.109,381.938,382.286,1808828.0
2023-05-23,379.293,379.8,368.278,371.569,3979249.0
2023-05-24,367.214,367.453,363.446,366.349,2655686.0
2023-05-25,365.763,368.825,362.78,367.88,3752240.0
2023-05-26,368.835,373.487,367.89,372.185,2691345.0
2023-05-27,368.835,373.487,367.89,372.185,2691345.0
2023-05-28,368.835,373.487,367.89,372.185,2691345.0
2023-05-29,368.835,373.487,367.89,372.185,2691345.0
2023-05-30,374.084,374.432,364.063,365.355,3430234.0
2023-05-31,362.87,363.566,355.762,362.89,10695409.0
2023-06-01,365.017,368.924,363.914,368.715,3389808.0
2023-06-02,372.404,373.627,369.978,371.549,2501459.0
2023-06-03,372.404,373.627,369.978,371.549,2501459.0
2023-06-04,372.404,373.627,369.978,371.549,2501459.0
2023-06-05,370.575,370.853,366.379,368.358,2464118.0
2023-06-06,370.773,378.16,369.635,377.742,2758722.0
2023-06-07,377.076,378.279,366.111,369.222,3714519.0
2023-06-08,367.204,367.612,363.71,365.445,2595273.0
2023-06-09,368.298,369.933,365.614,367.065,2202370.0
2023-06-10,368.298,369.933,365.614,367.065,2202370.0
2023-06-11,368.298,369.933,365.614,367.065,2202370.0
2023-06-12,368.507,373.776,367.781,373.12,2407762.0
2023-06-13,373.12,374.979,367.652,369.213,2444151.0
2023-06-14,370.754,375.873,369.849,372.573,2775463.0
2023-06-15,371.092,377.355,368.358,376.828,2558125.0
2023-06-16,379.383,380.665,373.965,374.332,5882364.0
2023-06-17,379.383,380.665,373.965,374.332,5882364.0
2023-06-18,379.383,380.665,373.965,374.332,5882364.0
2023-06-19,379.383,380.665,373.965,374.332,5882364.0
2023-06-20,372.821,377.295,371.569,372.434,3961765.0
2023-06-21,371.777,376.182,371.479,373.945,2301314.0
2023-06-22,372.921,376.271,371.764,375.595,1934457.0
2023-06-23,372.792,378.896,371.042,377.593,3739720.0
2023-06-24,372.792,378.896,371.042,377.593,3739720.0
2023-06-25,372.792,378.896,371.042,377.593,3739720.0
2023-06-26,375.854,377.772,373.159,375.217,3327849.0
2023-06-27,378.12,380.606,376.798,379.562,2197373.0
2023-06-28,378.965,379.169,376.46,378.011,2012435.0
2023-06-29,378.627,385.745,378.279,385.407,2524838.0
2023-06-30,385.835,392.864,385.835,391.005,4407142.0
2023-07-01,385.835,392.864,385.835,391.005,4407142.0
2023-07-02,385.835,392.864,385.835,391.005,4407142.0
2023-07-03,389.056,392.004,386.412,391.661,1304646.0
2023-07-04,389.056,392.004,386.412,391.661,1304646.0
2023-07-05,386.541,392.943,384.871,392.426,2781997.0
2023-07-06,392.098,392.476,388.026,391.411,2156894.0
2023-07-07,388.942,390.724,386.692,386.97,2654516.0
2023-07-08,388.942,390.724,386.692,386.97,2654516.0
2023-07-09,388.942,390.724,386.692,386.97,2654516.0
2023-07-10,386.771,391.699,386.303,390.435,2148582.0
2023-07-11,391.889,396.707,390.614,396.05,2106362.0
2023-07-12,397.245,401.397,396.956,398.928,2273532.0
2023-07-13,401.227,401.466,398.699,398.798,2354875.0
2023-07-14,400.351,401.715,398.534,400.74,1978498.0
2023-07-15,400.351,401.715,398.534,400.74,1978498.0
2023-07-16,400.351,401.715,398.534,400.74,1978498.0
2023-07-17,400.182,402.223,399.356,400.431,2344566.0
2023-07-18,398.659,400.172,393.472,396.409,2676239.0
2023-07-19,396.249,398.091,394.567,396.518,1809748.0
2023-07-20,395.393,397.962,393.81,396.309,2570771.0
2023-07-21,396.916,399.744,395.672,395.742,1868149.0
2023-07-22,396.916,399.744,395.672,395.742,1868149.0
2023-07-23,396.916,399.744,395.672,395.742,1868149.0
2023-07-24,395.732,403.129,394.865,403.01,3029808.0
2023-07-25,401.596,403.079,399.236,399.515,2490524.0
2023-07-26,397.424,401.536,394.007,400.64,2572262.0
2023-07-27,403.408,403.408,392.217,392.765,3563319.0
2023-07-28,396.21,396.249,387.166,391.232,4501094.0
2023-07-29,396.21,396.249,387.166,391.232,4501094.0
2023-07-30,396.21,396.249,387.166,391.232,4501094.0
2023-07-31,392.237,394.338,390.739,392.546,3578342.0
2023-08-01,392.048,395.552,390.634,395.323,2344258.0
2023-08-02,392.148,392.476,387.866,388.304,2410676.0
2023-08-03,385.855,391.709,384.72,391.281,2190534.0
2023-08-04,389.887,394.348,388.354,389.629,2215814.0
2023-08-05,389.887,394.348,388.354,389.629,2215814.0
2023-08-06,389.887,394.348,388.354,389.629,2215814.0
2023-08-07,391.271,396.0,391.271,395.124,1559899.0
2023-08-08,394.437,394.637,388.414,391.461,1747173.0
2023-08-09,392.128,395.045,390.146,391.938,1806063.0
2023-08-10,394.716,398.868,393.971,395.393,2154471.0
2023-08-11,394.009,394.925,391.078,393.243,1464655.0
2023-08-12,394.009,394.925,391.078,393.243,1464655.0
2023-08-13,394.009,394.925,391.078,393.243,1464655.0
2023-08-14,394.706,397.474,392.874,396.827,1638575.0
2023-08-15,395.742,395.742,391.859,392.715,1753282.0
2023-08-16,391.709,397.444,391.391,392.635,2002011.0
2023-08-17,394.398,394.462,389.27,390.893,2118703.0
2023-08-18,388.105,392.108,387.12,390.445,2001800.0
2023-08-19,388.105,392.108,387.12,390.445,2001800.0
2023-08-20,388.105,392.108,387.12,390.445,2001800.0
2023-08-21,391.48,393.253,389.3,391.47,1869502.0
2023-08-22,393.263,397.016,391.948,396.09,2422581.0
2023-08-23,397.514,400.152,396.608,399.296,1943221.0
2023-08-24,399.824,402.223,395.752,395.921,1970016.0
2023-08-25,398.888,402.84,397.245,401.118,2154774.0
2023-08-26,398.888,402.84,397.245,401.118,2154774.0
2023-08-27,398.888,402.84,397.245,401.118,2154774.0
2023-08-28,402.223,406.006,401.377,405.648,1901274.0
2023-08-29,405.628,410.377,404.802,409.839,2188937.0
2023-08-30,412.956,415.939,411.701,412.089,2516721.0
2023-08-31,412.388,414.459,409.969,410.825,2535134.0
2023-09-01,412.02,414.678,410.676,413.742,1841670.0
2023-09-02,412.02,414.678,410.676,413.742,1841670.0
2023-09-03,412.02,414.678,410.676,413.742,1841670.0
2023-09-04,412.02,414.678,410.676,413.742,1841670.0
2023-09-05,411.532,413.573,407.898,409.69,2045555.0
2023-09-06,408.973,411.562,407.091,411.363,2292121.0
2023-09-07,410.108,414.3,409.919,412.796,2502686.0
2023-09-08,413.175,414.499,412.035,413.015,1869468.0
2023-09-09,413.175,414.499,412.035,413.015,1869468.0
2023-09-10,413.175,414.499,412.035,413.015,1869468.0
2023-09-11,415.016,415.753,412.811,414.857,1544746.0
2023-09-12,414.12,415.808,413.424,414.439,1997630.0
2023-09-13,414.339,416.57,413.145,414.469,2142220.0
2023-09-14,416.46,416.759,405.986,411.522,3557785.0
2023-09-15,410.048,416.46,409.332,412.488,4755526.0
2023-09-16,410.048,416.46,409.332,412.488,4755526.0
2023-09-17,410.048,416.46,409.332,412.488,4755526.0
2023-09-18,412.06,416.048,411.219,415.295,1808118.0
2023-09-19,415.126,415.265,409.292,411.711,1731089.0
2023-09-20,411.95,414.021,408.276,408.714,1580643.0
2023-09-21,406.544,406.972,400.331,401.586,2451064.0
2023-09-22,402.611,405.06,399.794,400.451,1885064.0
2023-09-23,402.611,405.06,399.794,400.451,1885064.0
2023-09-24,402.611,405.06,399.794,400.451,1885064.0
2023-09-25,398.838,401.456,398.081,400.72,1846580.0
2023-09-26,398.241,399.087,391.879,393.641,2940561.0
2023-09-27,394.467,395.283,389.758,393.74,1987457.0
2023-09-28,394.089,399.585,393.626,397.683,2216244.0
2023-09-29,400.262,400.411,392.516,394.169,3032386.0
2023-09-30,400.262,400.411,392.516,394.169,3032386.0
2023-10-01,400.262,400.411,392.516,394.169,3032386.0
2023-10-02,391.869,394.612,390.719,394.109,2856776.0
2023-10-03,392.765,396.11,387.259,389.34,2528120.0
2023-10-04,390.276,392.735,386.871,392.028,1813405.0
2023-10-05,389.236,393.554,388.848,393.035,2116563.0
2023-10-06,392.068,399.815,389.346,396.794,2484148.0
2023-10-07,392.068,399.815,389.346,396.794,2484148.0
2023-10-08,392.068,399.815,389.346,396.794,2484148.0
2023-10-09,393.294,395.328,388.429,393.574,2475166.0
2023-10-10,394.371,401.525,392.686,399.187,2713818.0
2023-10-11,402.058,403.933,396.186,398.629,2055776.0
2023-10-12,402.607,404.142,396.146,398.718,1779046.0
2023-10-13,397.632,400.952,393.913,396.854,2235682.0
2023-10-14,397.632,400.952,393.913,396.854,2235682.0
2023-10-15,397.632,400.952,393.913,396.854,2235682.0
2023-10-16,399.057,403.235,397.602,399.975,2202218.0
2023-10-17,398.459,402.417,397.273,400.583,2176027.0
2023-10-18,397.931,400.184,391.4,392.048,1951454.0
2023-10-19,392.686,393.663,384.361,386.724,3473009.0
2023-10-20,386.724,388.838,383.035,383.274,2652548.0
2023-10-21,386.724,388.838,383.035,383.274,2652548.0
2023-10-22,386.724,388.838,383.035,383.274,2652548.0
2023-10-23,381.18,386.714,379.874,382.536,1771977.0
2023-10-24,384.361,388.279,382.736,385.767,2003266.0
2023-10-25,382.865,387.482,381.111,385.169,3504548.0
2023-10-26,369.924,374.44,361.967,363.513,6920077.0
2023-10-27,365.407,367.197,358.707,363.004,3624883.0
2023-10-28,365.407,367.197,358.707,363.004,3624883.0
2023-10-29,365.407,367.197,358.707,363.004,3624883.0
2023-10-30,365.437,372.127,363.642,371.32,3386593.0
2023-10-31,372.217,376.564,372.008,375.238,2978827.0
2023-11-01,377.551,379.276,373.932,376.704,2354844.0
2023-11-02,379.176,381.908,377.367,381.559,2816034.0
2023-11-03,383.862,387.292,382.596,384.909,2269147.0
2023-11-04,383.862,387.292,382.596,384.909,2269147.0
2023-11-05,383.862,387.292,382.596,384.909,2269147.0
2023-11-06,385.956,387.103,383.07,385.019,2020512.0
2023-11-07,384.859,388.439,383.164,387.721,2324356.0
2023-11-08,385.966,390.214,385.856,388.549,2838414.0
2023-11-09,389.805,390.293,386.121,386.814,2657074.0
2023-11-10,388.888,393.92,385.597,393.215,2807108.0
2023-11-11,388.888,393.92,385.597,393.215,2807108.0
2023-11-12,388.888,393.92,385.597,393.215,2807108.0
2023-11-13,393.185,394.461,391.861,393.185,1614631.0
2023-11-14,396.006,400.488,395.578,396.475,2734045.0
2023-11-15,396.296,398.1,393.594,395.657,2434711.0
2023-11-16,396.834,398.768,394.376,395.927,3060610.0
2023-11-17,398.788,399.935,396.734,399.117,2365689.0
2023-11-18,398.788,399.935,396.734,399.117,2365689.0
2023-11-19,398.788,399.935,396.734,399.117,2365689.0
2023-11-20,399.536,404.003,397.083,403.205,2768775.0
2023-11-21,404.521,409.133,404.491,407.742,2567692.0
2023-11-22,411.042,411.63,408.933,409.118,1968107.0
2023-11-23,411.042,411.63,408.933,409.118,1968107.0
2023-11-24,411.271,411.75,409.317,411.281,1053479.0
2023-11-25,411.271,411.75,409.317,411.281,1053479.0
2023-11-26,411.271,411.75,409.317,411.281,1053479.0
2023-11-27,409.786,411.5,407.044,407.762,2665981.0
2023-11-28,407.871,409.427,406.256,407.801,2645103.0
2023-11-29,409.796,410.865,408.21,408.609,2151396.0
2023-11-30,408.888,412.936,407.572,412.607,3203556.0
2023-12-01,411.67,415.369,410.354,413.136,2171558.0
2023-12-02,411.67,415.369,410.354,413.136,2171558.0
2023-12-03,411.67,415.369,410.354,413.136,2171558.0
2023-12-04,412.607,413.624,406.824,407.024,3097946.0
2023-12-05,405.887,407.841,403.12,407.482,2755635.0
2023-12-06,410.214,412.597,405.952,409.167,2224303.0
2023-12-07,410.852,412.348,408.779,411.929,2363020.0
2023-12-08,411.002,412.448,408.021,410.942,1959438.0
2023-12-09,411.002,412.448,408.021,410.942,1959438.0
2023-12-10,411.002,412.448,408.021,410.942,1959438.0
2023-12-11,411.241,414.94,411.161,414.482,2235989.0
2023-12-12,415.768,419.756,413.475,419.507,2736706.0
2023-12-13,420.613,425.11,417.907,423.425,3694400.0
2023-12-14,423.754,424.592,414.671,417.323,3989825.0
2023-12-15,411.401,418.021,410.384,417.333,5566617.0
2023-12-16,411.401,418.021,410.384,417.333,5566617.0
2023-12-17,411.401,418.021,410.384,417.333,5566617.0
2023-12-18,418.29,423.834,418.29,423.176,2686978.0
2023-12-19,422.797,425.419,421.272,424.213,2256348.0
2023-12-20,423.824,426.346,418.001,418.211,3058344.0
2023-12-21,420.544,422.647,419.367,422.189,2213253.0
2023-12-22,423.495,425.903,421.71,422.847,1759004.0
2023-12-23,423.495,425.903,421.71,422.847,1759004.0
2023-12-24,423.495,425.903,421.71,422.847,1759004.0
2023-12-25,423.495,425.903,421.71,422.847,1759004.0
2023-12-26,423.744,424.457,421.7,422.418,1258302.0
2023-12-27,421.75,423.757,421.71,423.106,1324203.0
2023-12-28,422.518,427.094,422.428,425.06,1505039.0
2023-12-29,425.419,427.084,423.016,425.25,1706284.0
2023-12-30,425.419,427.084,423.016,425.25,1706284.0
2023-12-31,425.419,427.084,423.016,425.25,1706284.0
2024-01-01,425.419,427.084,423.016,425.25,1706284.0
2024-01-02,422.837,423.026,418.32,420.643,2463746.0
2024-01-03,419.955,420.095,416.266,417.533,3093684.0
2024-01-04,417.263,422.199,417.044,418.53,2042551.0
2024-01-05,419.248,421.511,415.758,418.181,2416004.0
2024-01-06,419.248,421.511,415.758,418.181,2416004.0
2024-01-07,419.248,421.511,415.758,418.181,2416004.0
2024-01-08,418.86,421.496,415.954,421.396,2125446.0
2024-01-09,418.52,423.114,417.961,422.016,2439387.0
2024-01-10,425.411,428.876,423.564,427.678,2709369.0
2024-01-11,429.405,431.193,425.181,426.13,2320769.0
2024-01-12,429.355,430.514,427.108,428.507,1892426.0
2024-01-13,429.355,430.514,427.108,428.507,1892426.0
2024-01-14,429.355,430.514,427.108,428.507,1892426.0
2024-01-15,429.355,430.514,427.108,428.507,1892426.0
2024-01-16,426.849,429.136,425.93,427.758,2397988.0
2024-01-17,424.892,429.784,424.892,426.829,2690522.0
2024-01-18,428.047,430.624,426.859,430.124,2075759.0
2024-01-19,431.952,436.466,428.746,436.176,2400409.0
2024-01-20,431.952,436.466,428.746,436.176,2400409.0
2024-01-21,431.952,436.466,428.746,436.176,2400409.0
2024-01-22,438.373,440.33,436.655,439.142,2715618.0
2024-01-23,439.661,439.991,437.254,438.153,2328662.0
2024-01-24,437.924,440.315,435.152,438.093,2725669.0
2024-01-25,435.397,438.023,433.859,436.196,2977825.0
2024-01-26,431.952,439.282,430.074,437.924,2725548.0
2024-01-27,431.952,439.282,430.074,437.924,2725548.0
2024-01-28,431.952,439.282,430.074,437.924,2725548.0
2024-01-29,435.177,440.35,434.069,439.971,2314246.0
2024-01-30,440.29,445.598,439.441,444.574,2663616.0
2024-01-31,449.378,461.361,446.002,448.609,4740634.0
2024-02-01,454.371,460.502,453.417,460.283,3292697.0
2024-02-02,461.571,463.199,457.866,459.943,2050335.0
2024-02-03,461.571,463.199,457.866,459.943,2050335.0
2024-02-04,461.571,463.199,457.866,459.943,2050335.0
2024-02-05,458.874,460.729,454.898,456.128,2438961.0
2024-02-06,454.73,459.923,454.73,459.863,2201912.0
2024-02-07,460.572,461.596,458.979,461.271,2544469.0
2024-02-08,459.364,460.113,456.812,457.626,2081511.0
2024-02-09,457.427,458.35,455.739,457.247,2155449.0
2024-02-10,457.427,458.35,455.739,457.247,2155449.0
2024-02-11,457.427,458.35,455.739,457.247,2155449.0
2024-02-12,458.545,458.765,455.449,458.076,1794533.0
2024-02-13,456.128,461.241,455.409,459.823,2407755.0
2024-02-14,461.361,464.806,458.8,464.547,2202784.0
2024-02-15,465.186,471.452,464.587,470.628,2354215.0
2024-02-16,473.514,473.514,466.419,467.483,2237275.0
2024-02-17,473.514,473.514,466.419,467.483,2237275.0
2024-02-18,473.514,473.514,466.419,467.483,2237275.0
2024-02-19,473.514,473.514,466.419,467.483,2237275.0
2024-02-20,452.174,455.22,449.497,451.125,5044210.0
2024-02-21,452.683,458.959,451.375,458.415,2896527.0
2024-02-22,461.171,471.847,460.942,470.908,2572782.0
2024-02-23,473.075,474.51,471.207,472.765,1764216.0
2024-02-24,473.075,474.51,471.207,472.765,1764216.0
2024-02-25,473.075,474.51,471.207,472.765,1764216.0
2024-02-26,472.346,474.418,471.347,473.854,2066883.0
2024-02-27,473.894,474.343,469.3,474.093,2011129.0
2024-02-28,473.514,478.477,473.015,478.188,1931986.0
2024-02-29,477.339,477.728,471.397,474.103,3072717.0
2024-03-01,474.253,476.84,473.245,475.971,1748452.0
2024-03-02,474.253,476.84,473.245,475.971,1748452.0
2024-03-03,474.253,476.84,473.245,475.971,1748452.0
2024-03-04,475.012,475.971,465.121,467.842,3212483.0
2024-03-05,466.724,468.595,463.977,466.873,2015063.0
2024-03-06,466.514,472.965,466.514,470.948,1917151.0
2024-03-07,472.546,472.615,465.246,466.893,2178103.0
2024-03-08,466.454,470.968,466.454,468.611,1596884.0
2024-03-09,466.454,470.968,466.454,468.611,1596884.0
2024-03-10,466.454,470.968,466.454,468.611,1596884.0
2024-03-11,468.351,468.721,464.047,468.511,1774642.0
2024-03-12,469.879,473.714,468.062,472.216,1853933.0
2024-03-13,473.574,475.501,472.126,474.952,2103955.0
2024-03-14,480.355,481.333,476.518,478.817,2757821.0
2024-03-15,472.685,477.798,472.426,475.172,4179328.0
2024-03-16,472.685,477.798,472.426,475.172,4179328.0
2024-03-17,472.685,477.798,472.426,475.172,4179328.0
2024-03-18,477.978,480.155,475.991,478.228,2072358.0
2024-03-19,480.954,483.94,478.847,483.331,2049644.0
2024-03-20,483.65,487.774,482.971,487.365,1691084.0
2024-03-21,487.854,489.322,482.731,487.964,2580338.0
2024-03-22,487.635,488.214,480.794,481.004,2277794.0
2024-03-23,487.635,488.214,480.794,481.004,2277794.0
2024-03-24,487.635,488.214,480.794,481.004,2277794.0
2024-03-25,480.934,481.653,473.755,475.382,2600371.0
2024-03-26,477.059,479.336,471.652,476.141,2515051.0
2024-03-27,479.835,481.493,474.093,477.289,2309507.0
2024-03-28,477.249,481.763,476.615,480.904,2214542.0
2024-03-29,477.249,481.763,476.615,480.904,2214542.0
2024-03-30,477.249,481.763,476.615,480.904,2214542.0
2024-03-31,477.249,481.763,476.615,480.904,2214542.0
2024-04-01,479.995,482.612,476.67,477.738,1648343.0
2024-04-02,476.31,479.746,475.641,478.767,3265212.0
2024-04-03,479.776,482.632,476.55,476.76,2265162.0
2024-04-04,479.306,481.293,468.351,469.12,2552759.0
