,UCBI US Equity,UCBI US Equity,UCBI US Equity,UCBI US Equity,UCBI US Equity
2023-08-09,28.989,28.9987,28.6479,28.8038,379308.0
2023-08-10,28.8915,29.1936,28.5115,28.6089,348623.0
2023-08-11,28.4628,28.8428,28.3556,28.7161,345684.0
2023-08-12,28.4628,28.8428,28.3556,28.7161,345684.0
2023-08-13,28.4628,28.8428,28.3556,28.7161,345684.0
2023-08-14,28.492,28.492,28.0252,28.2874,369002.0
2023-08-15,27.7807,27.8927,27.3032,27.3422,423879.0
2023-08-16,27.2935,27.5955,27.0353,27.0791,421504.0
2023-08-17,27.1571,27.313,26.9534,27.0499,356108.0
2023-08-18,26.7478,27.2448,26.6893,26.9719,493674.0
2023-08-19,26.7478,27.2448,26.6893,26.9719,493674.0
2023-08-20,26.7478,27.2448,26.6893,26.9719,493674.0
2023-08-21,27.0791,27.2642,26.4457,26.6698,398652.0
2023-08-22,26.6796,26.8842,25.8611,25.8611,372607.0
2023-08-23,25.8221,26.2606,25.6175,26.1826,369997.0
2023-08-24,26.0267,26.7088,25.9878,26.4262,404445.0
2023-08-25,26.5432,26.6601,25.8172,26.1924,294471.0
2023-08-26,26.5432,26.6601,25.8172,26.1924,294471.0
2023-08-27,26.5432,26.6601,25.8172,26.1924,294471.0
2023-08-28,26.358,26.7575,26.2801,26.4165,337469.0
2023-08-29,26.4165,26.777,26.2606,26.5919,296740.0
2023-08-30,26.5724,26.5724,26.2508,26.4457,237269.0
2023-08-31,26.436,26.6796,26.1534,26.3093,674837.0
2023-09-01,26.4262,27.1571,26.4262,26.8842,427959.0
2023-09-02,26.4262,27.1571,26.4262,26.8842,427959.0
2023-09-03,26.4262,27.1571,26.4262,26.8842,427959.0
2023-09-04,26.4262,27.1571,26.4262,26.8842,427959.0
2023-09-05,26.7186,26.7186,25.4664,25.9195,638422.0
2023-09-06,25.939,26.1144,25.0182,25.1692,503185.0
2023-09-07,24.8964,25.1254,24.6918,24.9159,452028.0
2023-09-08,25.0036,25.2374,24.5748,25.0718,298161.0
2023-09-09,25.0036,25.2374,24.5748,25.0718,298161.0
2023-09-10,25.0036,25.2374,24.5748,25.0718,298161.0
2023-09-11,25.179,25.4128,24.8574,24.9256,447073.0
2023-09-12,24.9841,25.3154,24.8087,25.1498,302711.0
2023-09-13,25.2569,25.2569,24.2737,24.8672,510288.0
2023-09-14,25.1228,25.6243,24.9065,25.6046,553164.0
2023-09-15,25.4178,25.7177,25.2605,25.6144,1570934.0
2023-09-16,25.4178,25.7177,25.2605,25.6144,1570934.0
2023-09-17,25.4178,25.7177,25.2605,25.6144,1570934.0
2023-09-18,25.5555,25.5948,24.8573,25.2211,996371.0
2023-09-19,25.2605,25.6439,25.1916,25.5653,680040.0
2023-09-20,25.7226,25.9488,25.1916,25.2113,681970.0
2023-09-21,25.0048,25.172,24.5427,24.5427,436397.0
2023-09-22,24.6115,24.6803,24.1985,24.2969,407858.0
2023-09-23,24.6115,24.6803,24.1985,24.2969,407858.0
2023-09-24,24.6115,24.6803,24.1985,24.2969,407858.0
2023-09-25,24.2379,24.8278,24.0412,24.8082,390335.0
2023-09-26,24.6017,24.8573,24.3067,24.3558,600258.0
2023-09-27,24.3558,24.6213,24.11,24.2575,477063.0
2023-09-28,24.346,24.8967,24.287,24.6017,675423.0
2023-09-29,24.8377,25.2015,24.7098,24.9851,736595.0
2023-09-30,24.8377,25.2015,24.7098,24.9851,736595.0
2023-10-01,24.8377,25.2015,24.7098,24.9851,736595.0
2023-10-02,24.9163,24.9753,24.287,24.4247,810459.0
2023-10-03,24.3165,24.4542,23.9134,24.1395,539770.0
2023-10-04,24.1985,24.405,23.8667,24.346,468806.0
2023-10-05,24.3264,25.0736,24.3067,25.0146,644612.0
2023-10-06,24.8573,25.5653,24.6902,25.3981,682921.0
2023-10-07,24.8573,25.5653,24.6902,25.3981,682921.0
2023-10-08,24.8573,25.5653,24.6902,25.3981,682921.0
2023-10-09,25.0638,25.7079,25.0638,25.4866,531571.0
2023-10-10,25.6734,25.9783,25.5505,25.6538,485676.0
2023-10-11,25.6734,26.0373,25.3883,25.5948,717374.0
2023-10-12,25.5555,25.5555,24.9065,24.995,399006.0
2023-10-13,25.231,25.231,24.464,24.5033,384255.0
2023-10-14,25.231,25.231,24.464,24.5033,384255.0
2023-10-15,25.231,25.231,24.464,24.5033,384255.0
2023-10-16,24.7983,25.2556,24.7492,25.1916,511788.0
2023-10-17,25.0146,26.1061,24.8082,25.7521,665380.0
2023-10-18,24.9851,24.9851,23.6086,23.7266,909429.0
2023-10-19,23.2841,23.933,23.2251,23.2841,901673.0
2023-10-20,23.3136,23.3136,22.3598,22.3893,941623.0
2023-10-21,23.3136,23.3136,22.3598,22.3893,941623.0
2023-10-22,23.3136,23.3136,22.3598,22.3893,941623.0
2023-10-23,22.3205,22.9301,22.1631,22.291,734763.0
2023-10-24,22.4778,22.6154,21.6027,21.9075,696226.0
2023-10-25,21.7698,22.0648,21.2782,21.7698,728444.0
2023-10-26,21.8682,22.6105,21.8682,22.3008,660554.0
2023-10-27,22.3008,22.3893,21.5043,21.6518,623178.0
2023-10-28,22.3008,22.3893,21.5043,21.6518,623178.0
2023-10-29,22.3008,22.3893,21.5043,21.6518,623178.0
2023-10-30,21.9665,22.1189,21.6125,21.7993,997286.0
2023-10-31,21.8288,22.0451,21.583,21.7207,771383.0
2023-11-01,21.6813,21.8092,21.2684,21.6813,742919.0
2023-11-02,21.996,23.1366,21.9665,23.0284,745754.0
2023-11-03,23.8445,24.2084,23.5201,23.5987,1097530.0
2023-11-04,23.8445,24.2084,23.5201,23.5987,1097530.0
2023-11-05,23.8445,24.2084,23.5201,23.5987,1097530.0
2023-11-06,23.5889,23.8327,23.0333,23.1857,557479.0
2023-11-07,23.0579,23.3824,22.522,22.9104,446746.0
2023-11-08,23.0186,23.0186,22.6499,22.7826,477917.0
2023-11-09,22.8514,22.8514,22.114,22.4581,591102.0
2023-11-10,22.5663,22.7433,22.2123,22.5958,452420.0
2023-11-11,22.5663,22.7433,22.2123,22.5958,452420.0
2023-11-12,22.5663,22.7433,22.2123,22.5958,452420.0
2023-11-13,22.4188,22.9891,22.2713,22.7629,615760.0
2023-11-14,23.8642,24.9704,23.8642,24.405,901511.0
2023-11-15,24.3362,24.9065,24.3362,24.7197,837444.0
2023-11-16,24.6115,24.759,24.2182,24.3853,450303.0
2023-11-17,24.6607,24.9163,24.464,24.5328,560965.0
2023-11-18,24.6607,24.9163,24.464,24.5328,560965.0
2023-11-19,24.6607,24.9163,24.464,24.5328,560965.0
2023-11-20,24.4935,24.6017,24.2379,24.5132,511835.0
2023-11-21,24.3853,24.3952,23.8445,23.8544,359875.0
2023-11-22,24.1592,24.3067,23.9035,24.0805,373938.0
2023-11-23,24.1592,24.3067,23.9035,24.0805,373938.0
2023-11-24,24.1494,24.1789,23.9822,24.1494,143621.0
2023-11-25,24.1494,24.1789,23.9822,24.1494,143621.0
2023-11-26,24.1494,24.1789,23.9822,24.1494,143621.0
2023-11-27,24.0215,24.0215,23.7659,23.9429,444650.0
2023-11-28,23.9429,23.992,23.6184,23.9232,465839.0
2023-11-29,24.1592,24.5328,23.7954,24.2772,516822.0
2023-11-30,24.3657,24.4345,24.1199,24.2379,466023.0
2023-12-01,24.0904,25.8111,24.0707,25.7914,515030.0
2023-12-02,24.0904,25.8111,24.0707,25.7914,515030.0
2023-12-03,24.0904,25.8111,24.0707,25.7914,515030.0
2023-12-04,25.5751,26.1061,25.5751,25.9783,727782.0
2023-12-05,25.9488,25.9488,25.585,25.7128,416640.0
2023-12-06,26.0078,26.8534,25.9783,26.0373,583957.0
2023-12-07,26.1848,26.6862,25.9783,26.6862,506539.0
2023-12-08,26.7059,27.1877,26.5977,27.0304,524493.0
2023-12-09,26.7059,27.1877,26.5977,27.0304,524493.0
2023-12-10,26.7059,27.1877,26.5977,27.0304,524493.0
2023-12-11,26.991,27.286,26.7452,27.168,483983.0
2023-12-12,27.1287,27.3303,26.9124,27.0304,463451.0
2023-12-13,27.0402,28.8494,26.8829,28.8298,801823.0
2023-12-14,29.2856,30.4749,29.2856,29.9397,1078671.0
2023-12-15,30.1578,30.1578,29.2856,29.692,3303560.0
2023-12-16,30.1578,30.1578,29.2856,29.692,3303560.0
2023-12-17,30.1578,30.1578,29.2856,29.692,3303560.0
2023-12-18,29.8803,30.0289,29.3848,29.4343,527864.0
2023-12-19,29.5433,30.128,29.5334,29.7812,698145.0
2023-12-20,29.6622,30.1974,28.9784,28.9784,802565.0
2023-12-21,29.2361,29.2956,28.6623,29.0973,586088.0
2023-12-22,29.4046,29.7019,29.2262,29.3649,393049.0
2023-12-23,29.4046,29.7019,29.2262,29.3649,393049.0
2023-12-24,29.4046,29.7019,29.2262,29.3649,393049.0
2023-12-25,29.4046,29.7019,29.2262,29.3649,393049.0
2023-12-26,29.5929,29.8307,28.8181,29.6424,663434.0
2023-12-27,29.583,29.8159,29.4739,29.692,399699.0
2023-12-28,29.4046,29.7713,29.1816,29.6622,340788.0
2023-12-29,29.4541,29.6523,28.9487,28.9982,582506.0
2023-12-30,29.4541,29.6523,28.9487,28.9982,582506.0
2023-12-31,29.4541,29.6523,28.9487,28.9982,582506.0
2024-01-01,29.4541,29.6523,28.9487,28.9982,582506.0
2024-01-02,28.8199,29.4343,28.7753,28.909,593270.0
2024-01-03,28.6018,28.7009,27.7495,27.7792,674754.0
2024-01-04,27.918,28.3243,27.7396,28.2946,694359.0
2024-01-05,28.0666,28.7628,28.0072,28.5721,580839.0
2024-01-06,28.0666,28.7628,28.0072,28.5721,580839.0
2024-01-07,28.0666,28.7628,28.0072,28.5721,580839.0
2024-01-08,28.4036,29.1965,28.3243,29.1865,703491.0
2024-01-09,28.7406,29.1865,28.5919,28.9586,758849.0
2024-01-10,28.7703,29.1568,28.6117,29.1172,764616.0
2024-01-11,28.8,28.909,28.2351,28.691,1095120.0
2024-01-12,29.0181,29.1469,28.1955,28.6117,511186.0
2024-01-13,29.0181,29.1469,28.1955,28.6117,511186.0
2024-01-14,29.0181,29.1469,28.1955,28.6117,511186.0
2024-01-15,29.0181,29.1469,28.1955,28.6117,511186.0
2024-01-16,28.0766,28.3937,27.9378,27.9973,711203.0
2024-01-17,27.4225,28.027,27.4126,27.6207,510013.0
2024-01-18,27.7792,28.136,27.5711,27.8783,431392.0
2024-01-19,28.0666,28.6415,27.6306,28.6216,595200.0
2024-01-20,28.0666,28.6415,27.6306,28.6216,595200.0
2024-01-21,28.0666,28.6415,27.6306,28.6216,595200.0
2024-01-22,28.8,29.4591,28.5523,29.4244,789448.0
2024-01-23,29.6821,29.6821,28.5523,28.8397,727388.0
2024-01-24,28.7505,29.3848,28.4036,28.5324,591620.0
2024-01-25,28.9487,29.028,27.9973,28.2649,730796.0
2024-01-26,28.5225,28.7207,28.2054,28.3243,366204.0
2024-01-27,28.5225,28.7207,28.2054,28.3243,366204.0
2024-01-28,28.5225,28.7207,28.2054,28.3243,366204.0
2024-01-29,28.245,28.7653,28.2054,28.7604,450707.0
2024-01-30,28.7406,28.8496,28.4432,28.5721,397332.0
2024-01-31,28.027,28.473,27.0161,27.0954,709682.0
2024-02-01,27.3134,27.5216,25.9953,27.0657,988011.0
2024-02-02,26.4711,27.1995,26.4413,27.0855,488879.0
2024-02-03,26.4711,27.1995,26.4413,27.0855,488879.0
2024-02-04,26.4711,27.1995,26.4413,27.0855,488879.0
2024-02-05,26.7089,26.7882,26.2728,26.5702,569798.0
2024-02-06,26.5008,26.8377,26.3174,26.5305,440300.0
2024-02-07,26.5404,26.6693,26.0162,26.4413,484704.0
2024-02-08,26.253,26.694,26.2431,26.6693,457937.0
2024-02-09,26.7485,27.1053,26.2877,26.9963,503418.0
2024-02-10,26.7485,27.1053,26.2877,26.9963,503418.0
2024-02-11,26.7485,27.1053,26.2877,26.9963,503418.0
2024-02-12,26.9368,27.9081,26.8873,27.6306,547006.0
2024-02-13,26.253,26.699,25.48,25.9161,860554.0
2024-02-14,26.3026,26.4909,25.8269,26.3918,546944.0
2024-02-15,26.6395,27.7495,26.6296,27.4126,776172.0
2024-02-16,27.2243,27.3729,26.8377,26.8972,503819.0
2024-02-17,27.2243,27.3729,26.8377,26.8972,503819.0
2024-02-18,27.2243,27.3729,26.8377,26.8972,503819.0
2024-02-19,27.2243,27.3729,26.8377,26.8972,503819.0
2024-02-20,26.5107,26.8972,26.4909,26.5503,393088.0
2024-02-21,26.4413,26.5503,26.1936,26.3323,665860.0
2024-02-22,26.1936,26.5008,25.4602,25.9458,815299.0
2024-02-23,25.9557,26.1539,25.5791,25.8269,552106.0
2024-02-24,25.9557,26.1539,25.5791,25.8269,552106.0
2024-02-25,25.9557,26.1539,25.5791,25.8269,552106.0
2024-02-26,25.5196,25.8269,25.2223,25.4404,569377.0
2024-02-27,25.5296,25.7575,25.3611,25.5196,1716125.0
2024-02-28,25.1728,25.7773,25.1232,25.3313,630768.0
2024-02-29,25.9359,26.2728,25.589,25.7773,588917.0
2024-03-01,25.589,25.6584,25.1133,25.4205,402097.0
2024-03-02,25.589,25.6584,25.1133,25.4205,402097.0
2024-03-03,25.589,25.6584,25.1133,25.4205,402097.0
2024-03-04,25.4007,25.7674,24.7962,24.8061,669825.0
2024-03-05,24.6673,26.0845,24.6277,26.0251,680392.0
2024-03-06,26.0845,26.5206,25.3611,26.035,500600.0
2024-03-07,26.3323,26.5801,25.9161,26.0053,492414.0
2024-03-08,26.5008,26.5008,25.9161,25.9854,388868.0
2024-03-09,26.5008,26.5008,25.9161,25.9854,388868.0
2024-03-10,26.5008,26.5008,25.9161,25.9854,388868.0
2024-03-11,25.9458,26.1242,25.7971,25.8665,331574.0
2024-03-12,25.7179,25.8566,25.2223,25.3611,411566.0
2024-03-13,25.2421,25.698,25.2421,25.48,601105.0
2024-03-14,25.45,25.54,24.67,24.92,681898.0
2024-03-15,24.73,25.265,24.73,25.1,1418352.0
2024-03-16,24.73,25.265,24.73,25.1,1418352.0
2024-03-17,24.73,25.265,24.73,25.1,1418352.0
2024-03-18,25.16,25.3,24.75,24.84,422469.0
2024-03-19,24.75,25.05,24.71,24.76,411847.0
2024-03-20,24.62,25.68,24.57,25.35,1394840.0
2024-03-21,25.51,25.85,25.375,25.47,1250897.0
2024-03-22,25.59,25.59,24.69,24.8,897549.0
2024-03-23,25.59,25.59,24.69,24.8,897549.0
2024-03-24,25.59,25.59,24.69,24.8,897549.0
2024-03-25,24.92,25.345,24.91,24.99,621387.0
2024-03-26,25.28,25.28,24.74,24.75,399820.0
2024-03-27,24.95,25.99,24.92,25.97,578602.0
2024-03-28,25.85,26.44,25.85,26.32,850128.0
2024-03-29,25.85,26.44,25.85,26.32,850128.0
2024-03-30,25.85,26.44,25.85,26.32,850128.0
2024-03-31,25.85,26.44,25.85,26.32,850128.0
2024-04-01,26.14,26.27,25.28,25.29,665603.0
2024-04-02,25.01,25.18,24.79,25.04,734933.0
2024-04-03,24.8,25.22,24.8,25.12,724420.0
2024-04-04,25.52,25.79,25.18,25.25,761674.0
2024-04-05,25.08,25.44,24.8701,25.31,372105.0
2024-04-06,25.08,25.44,24.8701,25.31,372105.0
2024-04-07,25.08,25.44,24.8701,25.31,372105.0
2024-04-08,25.54,25.77,25.43,25.61,281280.0
