,EQH US Equity,EQH US Equity,EQH US Equity,EQH US Equity,EQH US Equity
2022-07-06,24.4654,24.7507,23.8378,24.2182,4318220.0
2022-07-07,24.4559,24.986,24.3703,24.8267,2215291.0
2022-07-08,24.9884,25.0169,24.6223,24.6936,1576190.0
2022-07-09,24.9884,25.0169,24.6223,24.6936,1576190.0
2022-07-10,24.9884,25.0169,24.6223,24.6936,1576190.0
2022-07-11,24.3703,24.589,24.1326,24.4084,1732469.0
2022-07-12,24.2372,25.0549,24.2372,24.551,1765169.0
2022-07-13,24.1802,24.3418,23.7332,24.1992,1993702.0
2022-07-14,23.6952,23.8474,23.4005,23.6477,2621487.0
2022-07-15,24.2943,24.4416,23.7047,24.1897,2236641.0
2022-07-16,24.2943,24.4416,23.7047,24.1897,2236641.0
2022-07-17,24.2943,24.4416,23.7047,24.1897,2236641.0
2022-07-18,24.5415,24.7887,24.066,24.2657,2673724.0
2022-07-19,24.6651,25.074,24.6651,25.0549,1597212.0
2022-07-20,24.9694,25.4353,24.7031,25.4258,1868938.0
2022-07-21,25.3497,25.6445,25.1358,25.6445,1618802.0
2022-07-22,25.7586,25.8536,24.9931,25.2356,2949367.0
2022-07-23,25.7586,25.8536,24.9931,25.2356,2949367.0
2022-07-24,25.7586,25.8536,24.9931,25.2356,2949367.0
2022-07-25,25.3022,25.5827,25.15,25.5304,2166216.0
2022-07-26,25.4543,25.5399,25.1785,25.3972,2218235.0
2022-07-27,25.6159,26.0438,25.4543,25.9963,2557295.0
2022-07-28,26.0914,26.4147,25.6159,26.3481,2023403.0
2022-07-29,26.4242,27.1278,26.3291,27.0327,2466788.0
2022-07-30,26.4242,27.1278,26.3291,27.0327,2466788.0
2022-07-31,26.4242,27.1278,26.3291,27.0327,2466788.0
2022-08-01,26.7094,26.8616,26.4384,26.7474,4605660.0
2022-08-02,26.4717,26.6238,26.0914,26.1579,3676945.0
2022-08-03,26.4622,27.0279,26.1627,27.0042,2766076.0
2022-08-04,26.3386,27.8314,26.272,27.1088,2986610.0
2022-08-05,26.9939,27.6737,26.9939,27.1279,2246533.0
2022-08-06,26.9939,27.6737,26.9939,27.1279,2246533.0
2022-08-07,26.9939,27.6737,26.9939,27.1279,2246533.0
2022-08-08,27.4152,27.6833,27.262,27.2716,2257135.0
2022-08-09,27.3003,27.5971,27.2141,27.5109,2254718.0
2022-08-10,28.028,28.6169,28.028,28.4015,1835715.0
2022-08-11,28.7175,29.0814,28.6313,29.0239,2012604.0
2022-08-12,29.1484,29.6344,28.9617,29.6176,1516508.0
2022-08-13,29.1484,29.6344,28.9617,29.6176,1516508.0
2022-08-14,29.1484,29.6344,28.9617,29.6176,1516508.0
2022-08-15,29.2346,29.8187,29.225,29.3782,2370836.0
2022-08-16,29.292,30.2735,29.292,30.1634,3098244.0
2022-08-17,29.7229,30.2399,29.7229,30.1826,3010261.0
2022-08-18,30.2783,30.6613,30.0677,30.4794,3320665.0
2022-08-19,30.2017,30.2304,29.8378,29.9527,1858538.0
2022-08-20,30.2017,30.2304,29.8378,29.9527,1858538.0
2022-08-21,30.2017,30.2304,29.8378,29.9527,1858538.0
2022-08-22,29.3495,29.4644,28.9665,29.0143,2590646.0
2022-08-23,29.1101,29.5601,28.9952,29.0239,1793886.0
2022-08-24,28.9377,29.1436,28.7749,28.9377,2325556.0
2022-08-25,29.0718,29.9001,29.0718,29.8857,1426820.0
2022-08-26,29.9144,30.1519,29.0909,29.0909,2128450.0
2022-08-27,29.9144,30.1519,29.0909,29.0909,2128450.0
2022-08-28,29.9144,30.1519,29.0909,29.0909,2128450.0
2022-08-29,28.7654,29.158,28.6696,28.9856,1291633.0
2022-08-30,29.1197,29.1675,28.5595,28.6983,1454587.0
2022-08-31,28.8994,28.8994,28.3919,28.4877,3349849.0
2022-09-01,28.3919,28.3919,27.8557,28.277,3055334.0
2022-09-02,28.7271,29.0,28.028,28.1142,2047205.0
2022-09-03,28.7271,29.0,28.028,28.1142,2047205.0
2022-09-04,28.7271,29.0,28.028,28.1142,2047205.0
2022-09-05,28.7271,29.0,28.028,28.1142,2047205.0
2022-09-06,28.1717,28.3249,27.5157,27.7695,1652099.0
2022-09-07,27.7312,28.4111,27.5828,28.3632,2225655.0
2022-09-08,28.1621,28.8037,28.0473,28.7654,2039443.0
2022-09-09,29.0239,29.3734,28.9665,29.2633,2178660.0
2022-09-10,29.0239,29.3734,28.9665,29.2633,2178660.0
2022-09-11,29.0239,29.3734,28.9665,29.2633,2178660.0
2022-09-12,29.5314,29.9432,29.3878,29.6942,1917089.0
2022-09-13,28.8515,29.3447,28.5308,28.6505,2259467.0
2022-09-14,28.8324,28.8515,28.344,28.6313,3004983.0
2022-09-15,28.5355,28.9234,28.0951,28.2579,3742335.0
2022-09-16,27.8269,28.0185,27.4248,27.9802,4113861.0
2022-09-17,27.8269,28.0185,27.4248,27.9802,4113861.0
2022-09-18,27.8269,28.0185,27.4248,27.9802,4113861.0
2022-09-19,27.5876,28.3632,27.5684,28.2866,1891185.0
2022-09-20,28.0089,28.1669,27.6977,28.0185,1885496.0
2022-09-21,28.2387,28.6409,27.8078,27.8174,1618557.0
2022-09-22,27.8461,27.9036,26.9077,27.0896,2888169.0
2022-09-23,26.6683,26.8502,25.7347,26.314,4262310.0
2022-09-24,26.6683,26.8502,25.7347,26.314,4262310.0
2022-09-25,26.6683,26.8502,25.7347,26.314,4262310.0
2022-09-26,26.0842,26.3331,25.3468,25.3468,2546693.0
2022-09-27,25.6533,25.8448,24.9542,25.2894,2168869.0
2022-09-28,25.2702,26.3475,25.2224,26.1129,3031429.0
2022-09-29,25.749,25.8256,25.0308,25.5862,2312636.0
2022-09-30,25.615,25.8831,25.1841,25.2319,2790730.0
2022-10-01,25.615,25.8831,25.1841,25.2319,2790730.0
2022-10-02,25.615,25.8831,25.1841,25.2319,2790730.0
2022-10-03,25.6341,26.3044,25.2233,26.1704,2299414.0
2022-10-04,26.7928,27.7791,26.6587,27.7599,2400575.0
2022-10-05,27.3003,27.9706,27.195,27.7791,2297385.0
2022-10-06,27.5876,27.8748,27.4726,27.5397,1662304.0
2022-10-07,27.195,27.3482,26.6731,26.9556,1852807.0
2022-10-08,27.195,27.3482,26.6731,26.9556,1852807.0
2022-10-09,27.195,27.3482,26.6731,26.9556,1852807.0
2022-10-10,27.08,27.3769,26.7545,26.8885,1554766.0
2022-10-11,26.6874,26.9364,26.1033,26.3523,2218748.0
2022-10-12,26.3044,26.4768,25.9693,26.0171,2265783.0
2022-10-13,25.3851,27.08,25.1936,26.9556,2056717.0
2022-10-14,27.2141,27.5971,26.4385,26.5917,1591075.0
2022-10-15,27.2141,27.5971,26.4385,26.5917,1591075.0
2022-10-16,27.2141,27.5971,26.4385,26.5917,1591075.0
2022-10-17,27.1183,27.3577,26.7162,26.9747,2505588.0
2022-10-18,27.6259,27.8269,27.1375,27.5588,2533013.0
2022-10-19,27.1566,27.5493,26.7688,26.946,1731348.0
2022-10-20,26.8885,27.0465,26.247,26.2757,2067890.0
2022-10-21,26.2374,26.9939,26.0171,26.9747,2606373.0
2022-10-22,26.2374,26.9939,26.0171,26.9747,2606373.0
2022-10-23,26.2374,26.9939,26.0171,26.9747,2606373.0
2022-10-24,27.1279,27.8844,27.0609,27.6833,2319413.0
2022-10-25,27.5205,28.1669,27.5014,28.1142,3301695.0
2022-10-26,28.1525,28.66,28.028,28.2195,1776854.0
2022-10-27,28.5834,29.0191,28.4206,28.6792,2311348.0
2022-10-28,28.6983,29.6894,28.6792,29.6368,1877323.0
2022-10-29,28.6983,29.6894,28.6792,29.6368,1877323.0
2022-10-30,28.6983,29.6894,28.6792,29.6368,1877323.0
2022-10-31,29.4069,29.7421,29.3112,29.3208,2627206.0
2022-11-01,29.5697,29.8187,29.3782,29.608,1790827.0
2022-11-02,29.5123,30.3645,29.3303,29.3399,3810122.0
2022-11-03,28.4111,28.6217,26.8311,27.195,3884959.0
2022-11-04,27.7025,28.6505,27.3577,28.6026,3482155.0
2022-11-05,27.7025,28.6505,27.3577,28.6026,3482155.0
2022-11-06,27.7025,28.6505,27.3577,28.6026,3482155.0
2022-11-07,28.7366,29.1101,28.2866,29.1101,2521242.0
2022-11-08,29.2633,29.3112,28.5164,28.7845,2850264.0
2022-11-09,28.4877,28.66,27.9323,28.0185,2131783.0
2022-11-10,29.1484,30.0294,28.9952,29.9432,3545609.0
2022-11-11,30.2209,30.2975,29.1819,29.2825,2968118.0
2022-11-12,30.2209,30.2975,29.1819,29.2825,2968118.0
2022-11-13,30.2209,30.2975,29.1819,29.2825,2968118.0
2022-11-14,29.0431,29.2058,28.4877,28.526,1837530.0
2022-11-15,28.9186,29.5697,28.7654,29.3016,3092988.0
2022-11-16,29.0814,29.4261,29.0814,29.3112,2283211.0
2022-11-17,28.8228,29.1723,28.8228,29.0909,1432180.0
2022-11-18,29.4835,29.6846,29.2346,29.3495,4939842.0
2022-11-19,29.4835,29.6846,29.2346,29.3495,4939842.0
2022-11-20,29.4835,29.6846,29.2346,29.3495,4939842.0
2022-11-21,29.2441,29.4548,29.0048,29.3016,2125690.0
2022-11-22,29.608,30.264,29.5314,30.2592,2471218.0
2022-11-23,30.0772,30.2113,29.8761,29.9527,1757800.0
2022-11-24,30.0772,30.2113,29.8761,29.9527,1757800.0
2022-11-25,29.9528,30.2033,29.8467,30.078,1038479.0
2022-11-26,29.9528,30.2033,29.8467,30.078,1038479.0
2022-11-27,29.9528,30.2033,29.8467,30.078,1038479.0
2022-11-28,29.866,30.078,29.4275,29.5094,2210442.0
2022-11-29,29.6251,30.0443,29.3938,29.7215,1953630.0
2022-11-30,29.7311,30.8201,29.4709,30.5888,7518554.0
2022-12-01,30.7334,30.9117,30.4443,30.7334,2019587.0
2022-12-02,30.3768,30.9599,30.3768,30.8201,1796390.0
2022-12-03,30.3768,30.9599,30.3768,30.8201,1796390.0
2022-12-04,30.3768,30.9599,30.3768,30.8201,1796390.0
2022-12-05,30.6563,30.6563,29.7793,29.9046,4682288.0
2022-12-06,29.5865,30.184,29.2396,29.4131,3124296.0
2022-12-07,29.3071,30.107,29.2107,29.5769,3848720.0
2022-12-08,29.7215,29.9046,29.2348,29.3167,2987405.0
2022-12-09,28.9119,29.1625,28.5361,28.6228,3054440.0
2022-12-10,28.9119,29.1625,28.5361,28.6228,3054440.0
2022-12-11,28.9119,29.1625,28.5361,28.6228,3054440.0
2022-12-12,28.7866,29.283,28.5313,29.2492,2275618.0
2022-12-13,30.0009,30.1455,29.0758,29.4323,3826923.0
2022-12-14,29.442,29.6444,28.6903,28.8348,2665823.0
2022-12-15,28.3819,28.5072,28.0157,28.1506,2674360.0
2022-12-16,27.8229,28.1988,27.5964,27.7651,6960515.0
2022-12-17,27.8229,28.1988,27.5964,27.7651,6960515.0
2022-12-18,27.8229,28.1988,27.5964,27.7651,6960515.0
2022-12-19,27.7458,28.0494,27.2061,27.4471,2353454.0
2022-12-20,27.4856,27.7892,27.3989,27.6687,2189069.0
2022-12-21,27.9771,28.4397,27.8518,28.2084,1628257.0
2022-12-22,27.9,27.9578,27.076,27.4856,1789936.0
2022-12-23,27.3121,27.6687,27.2736,27.5723,1774052.0
2022-12-24,27.3121,27.6687,27.2736,27.5723,1774052.0
2022-12-25,27.3121,27.6687,27.2736,27.5723,1774052.0
2022-12-26,27.3121,27.6687,27.2736,27.5723,1774052.0
2022-12-27,27.6398,27.6446,27.1917,27.37,1849125.0
2022-12-28,27.3314,27.3748,26.8977,26.9074,1864303.0
2022-12-29,27.0423,27.9819,26.9363,27.9193,1322365.0
2022-12-30,27.6302,27.9,27.4037,27.6591,1470255.0
2022-12-31,27.6302,27.9,27.4037,27.6591,1470255.0
2023-01-01,27.6302,27.9,27.4037,27.6591,1470255.0
2023-01-02,27.6302,27.9,27.4037,27.6591,1470255.0
2023-01-03,27.9771,28.1602,27.3025,27.5627,1918190.0
2023-01-04,27.7458,28.6228,27.7265,28.5939,2145683.0
2023-01-05,28.3722,28.5553,28.1891,28.3337,1825991.0
2023-01-06,28.7385,29.2492,28.6035,29.1239,1870581.0
2023-01-07,28.7385,29.2492,28.6035,29.1239,1870581.0
2023-01-08,28.7385,29.2492,28.6035,29.1239,1870581.0
2023-01-09,29.1239,29.2974,28.5168,28.565,2074136.0
2023-01-10,28.7192,28.8541,28.4686,28.8156,1976392.0
2023-01-11,28.8541,29.5191,28.8541,29.4709,1725111.0
2023-01-12,29.5865,29.7166,29.3504,29.5094,1819133.0
2023-01-13,29.2685,29.6106,29.0758,29.4227,2417679.0
2023-01-14,29.2685,29.6106,29.0758,29.4227,2417679.0
2023-01-15,29.2685,29.6106,29.0758,29.4227,2417679.0
2023-01-16,29.2685,29.6106,29.0758,29.4227,2417679.0
2023-01-17,29.4709,29.6925,29.3552,29.6444,1986317.0
2023-01-18,29.6347,29.8805,29.2107,29.2203,2165574.0
2023-01-19,28.6806,28.9312,28.2277,28.5553,3052568.0
2023-01-20,28.6999,29.2926,28.6614,29.1818,1237230.0
2023-01-21,28.6999,29.2926,28.6614,29.1818,1237230.0
2023-01-22,28.6999,29.2926,28.6614,29.1818,1237230.0
2023-01-23,29.2396,29.5287,29.0758,29.4034,1590471.0
2023-01-24,29.0999,29.6154,28.8445,29.4805,1718712.0
2023-01-25,29.2107,29.7118,29.0854,29.5962,1447662.0
2023-01-26,29.6829,30.1889,29.5287,30.1648,2625648.0
2023-01-27,30.0491,30.3816,29.9335,30.0973,1497184.0
2023-01-28,30.0491,30.3816,29.9335,30.0973,1497184.0
2023-01-29,30.0491,30.3816,29.9335,30.0973,1497184.0
2023-01-30,29.8757,30.2997,29.8178,29.8564,1812424.0
2023-01-31,29.972,30.9068,29.6154,30.9068,2530383.0
2023-02-01,30.6659,31.3164,30.4539,31.1092,2144222.0
2023-02-02,31.3983,31.5525,31.0948,31.3405,3026988.0
2023-02-03,31.0707,31.5766,30.9936,31.1767,1942822.0
2023-02-04,31.0707,31.5766,30.9936,31.1767,1942822.0
2023-02-05,31.0707,31.5766,30.9936,31.1767,1942822.0
2023-02-06,30.8876,31.1671,30.4973,30.6466,1939508.0
2023-02-07,30.4443,31.3935,30.3527,31.2923,1674614.0
2023-02-08,30.9358,31.7501,30.9358,31.5718,3053147.0
2023-02-09,30.3382,31.4947,29.6781,30.6659,3673837.0
2023-02-10,30.6177,30.7237,30.1359,30.6466,2394858.0
2023-02-11,30.6177,30.7237,30.1359,30.6466,2394858.0
2023-02-12,30.6177,30.7237,30.1359,30.6466,2394858.0
2023-02-13,30.7719,31.2586,30.531,31.2152,1679223.0
2023-02-14,31.0996,31.7549,30.9743,31.6875,2929827.0
2023-02-15,31.5622,31.7453,31.3694,31.5911,1816532.0
2023-02-16,31.2538,32.0392,31.2152,31.6682,1798954.0
2023-02-17,31.5718,31.6489,31.2731,31.5622,1566061.0
2023-02-18,31.5718,31.6489,31.2731,31.5622,1566061.0
2023-02-19,31.5718,31.6489,31.2731,31.5622,1566061.0
2023-02-20,31.5718,31.6489,31.2731,31.5622,1566061.0
2023-02-21,31.0514,31.1478,30.0924,30.1937,2692358.0
2023-02-22,30.3864,30.4732,30.0009,30.1648,1834190.0
2023-02-23,30.425,30.7526,29.972,30.2901,1735792.0
2023-02-24,29.9312,30.4452,29.8148,30.4064,2310708.0
2023-02-25,29.9312,30.4452,29.8148,30.4064,2310708.0
2023-02-26,29.9312,30.4452,29.8148,30.4064,2310708.0
2023-02-27,30.7265,30.9011,30.2416,30.4355,1868087.0
2023-02-28,30.484,30.8623,30.4646,30.4743,4520426.0
2023-03-01,30.3773,31.6285,30.261,31.3375,2624901.0
2023-03-02,30.9787,31.129,30.164,30.969,2322205.0
2023-03-03,31.0854,31.26,30.7265,31.1824,2234398.0
2023-03-04,31.0854,31.26,30.7265,31.1824,2234398.0
2023-03-05,31.0854,31.26,30.7265,31.1824,2234398.0
2023-03-06,31.1436,31.289,30.5374,30.6489,2340248.0
2023-03-07,30.7362,30.7702,30.0282,30.1252,2985611.0
2023-03-08,30.0088,30.164,29.4802,29.5529,2080991.0
2023-03-09,29.3492,29.5139,27.6228,27.7586,3146941.0
2023-03-10,27.3803,27.5064,26.3522,26.4395,4014483.0
2023-03-11,27.3803,27.5064,26.3522,26.4395,4014483.0
2023-03-12,27.3803,27.5064,26.3522,26.4395,4014483.0
2023-03-13,25.5763,25.6976,23.8693,24.3251,6630480.0
2023-03-14,25.0817,25.8382,24.6452,24.8877,4819293.0
2023-03-15,24.0827,24.2767,22.88,23.3552,4918047.0
2023-03-16,23.2971,24.4415,22.6472,24.1118,4990219.0
2023-03-17,24.587,24.587,22.7442,22.7539,15695635.0
2023-03-18,24.587,24.587,22.7442,22.7539,15695635.0
2023-03-19,24.587,24.587,22.7442,22.7539,15695635.0
2023-03-20,23.0837,23.8402,23.0063,23.394,4578179.0
2023-03-21,24.3155,25.2466,24.3155,24.9168,5258061.0
2023-03-22,24.7713,24.9119,23.5444,23.6462,3504245.0
2023-03-23,23.7141,24.0536,22.9527,23.268,2827523.0
2023-03-24,22.7054,22.8945,21.9052,22.8703,3761301.0
2023-03-25,22.7054,22.8945,21.9052,22.8703,3761301.0
2023-03-26,22.7054,22.8945,21.9052,22.8703,3761301.0
2023-03-27,23.4328,23.6074,22.9382,23.2777,2575920.0
2023-03-28,23.1322,23.3455,22.7685,22.9576,2673008.0
2023-03-29,23.3746,23.4619,23.0594,23.4522,2536736.0
2023-03-30,23.8208,24.073,23.6753,23.9566,3549511.0
2023-03-31,24.2476,24.6549,23.9081,24.6258,4057249.0
2023-04-01,24.2476,24.6549,23.9081,24.6258,4057249.0
2023-04-02,24.2476,24.6549,23.9081,24.6258,4057249.0
2023-04-03,24.6161,24.7131,24.1069,24.3348,3321804.0
2023-04-04,24.6646,24.781,23.4328,23.7723,4063695.0
2023-04-05,23.4134,23.6559,23.1467,23.5686,3810413.0
2023-04-06,23.6947,24.1603,23.622,23.8887,3035546.0
2023-04-07,23.6947,24.1603,23.622,23.8887,3035546.0
2023-04-08,23.6947,24.1603,23.622,23.8887,3035546.0
2023-04-09,23.6947,24.1603,23.622,23.8887,3035546.0
2023-04-10,23.7335,24.1118,23.5589,23.7723,2181169.0
2023-04-11,23.9954,24.5191,23.8499,24.2476,3072266.0
2023-04-12,24.5385,24.7907,24.1894,24.49,3507308.0
2023-04-13,24.4512,24.6695,24.1894,24.5288,1796661.0
2023-04-14,24.8586,25.0041,24.3106,24.5288,2037451.0
2023-04-15,24.8586,25.0041,24.3106,24.5288,2037451.0
2023-04-16,24.8586,25.0041,24.3106,24.5288,2037451.0
2023-04-17,24.5094,25.0429,24.4803,24.9944,3077641.0
2023-04-18,24.9944,25.4114,24.8537,25.3726,2657784.0
2023-04-19,25.2175,25.7558,25.2175,25.6151,2477036.0
2023-04-20,25.392,25.6588,25.2272,25.2854,2743007.0
2023-04-21,25.3144,25.3144,24.8634,25.0332,1903993.0
2023-04-22,25.3144,25.3144,24.8634,25.0332,1903993.0
2023-04-23,25.3144,25.3144,24.8634,25.0332,1903993.0
2023-04-24,24.9847,25.2466,24.941,25.1108,1972029.0
2023-04-25,24.684,24.8004,24.3251,24.4512,2244721.0
2023-04-26,24.3833,24.684,24.0633,24.3833,2597095.0
2023-04-27,24.4997,24.9629,24.3591,24.8295,2938104.0
2023-04-28,24.6452,25.329,24.6452,25.2078,2824807.0
2023-04-29,24.6452,25.329,24.6452,25.2078,2824807.0
2023-04-30,24.6452,25.329,24.6452,25.2078,2824807.0
2023-05-01,25.1399,25.523,25.0914,25.2854,2805238.0
2023-05-02,25.2078,25.2078,23.8887,24.2476,3934580.0
2023-05-03,24.2961,24.5919,23.782,23.8014,4314505.0
2023-05-04,22.9382,22.9382,21.2312,22.2981,8512471.0
2023-05-05,22.8994,23.3068,22.6472,23.3068,4101443.0
2023-05-06,22.8994,23.3068,22.6472,23.3068,4101443.0
2023-05-07,22.8994,23.3068,22.6472,23.3068,4101443.0
2023-05-08,23.6171,23.6608,22.8703,22.8703,2819876.0
2023-05-09,22.5599,22.686,22.1235,22.1526,5753413.0
2023-05-10,22.1817,22.5502,21.493,22.1332,10528723.0
2023-05-11,21.9198,22.7248,21.784,22.7248,4058864.0
2023-05-12,23.0061,23.2486,22.516,22.7636,4630544.0
2023-05-13,23.0061,23.2486,22.516,22.7636,4630544.0
2023-05-14,23.0061,23.2486,22.516,22.7636,4630544.0
2023-05-15,22.9479,23.3649,22.8994,23.2292,1957555.0
2023-05-16,23.0352,23.2971,22.7442,22.7442,3674364.0
2023-05-17,22.9867,23.7529,22.9867,23.7044,1918280.0
2023-05-18,23.6656,24.2185,23.4959,24.1797,2984787.0
2023-05-19,24.3155,24.393,23.5735,23.7626,1928412.0
2023-05-20,24.3155,24.393,23.5735,23.7626,1928412.0
2023-05-21,24.3155,24.393,23.5735,23.7626,1928412.0
2023-05-22,23.8693,24.5482,23.7432,24.4415,2755685.0
2023-05-23,24.4415,25.0865,24.4221,24.4221,2811317.0
2023-05-24,24.2573,24.2815,23.5783,23.976,2483527.0
2023-05-25,24.0342,24.6695,23.8499,24.5288,2846700.0
2023-05-26,24.6937,24.7519,24.4755,24.6549,2393757.0
2023-05-27,24.6937,24.7519,24.4755,24.6549,2393757.0
2023-05-28,24.6937,24.7519,24.4755,24.6549,2393757.0
2023-05-29,24.6937,24.7519,24.4755,24.6549,2393757.0
2023-05-30,24.6452,24.781,23.9857,24.4512,3379562.0
2023-05-31,24.1894,24.393,23.4959,23.8014,12287198.0
2023-06-01,24.0633,24.3155,23.8305,24.1991,2462151.0
2023-06-02,24.659,25.4565,24.5416,25.1972,2218041.0
2023-06-03,24.659,25.4565,24.5416,25.1972,2218041.0
2023-06-04,24.659,25.4565,24.5416,25.1972,2218041.0
2023-06-05,25.0797,25.1776,24.6492,24.8547,2067902.0
2023-06-06,24.747,25.706,24.7079,25.4809,2423839.0
2023-06-07,25.569,26.1659,25.3146,25.9115,2735868.0
2023-06-08,25.9017,26.0387,25.5397,25.9213,2704601.0
2023-06-09,25.9213,26.0094,25.5886,25.9898,2464036.0
2023-06-10,25.9213,26.0094,25.5886,25.9898,2464036.0
2023-06-11,25.9213,26.0094,25.5886,25.9898,2464036.0
2023-06-12,25.8724,26.2589,25.1208,25.6962,1729102.0
2023-06-13,25.7256,26.6258,25.6669,26.5378,2033606.0
2023-06-14,26.6748,26.8607,26.1366,26.1953,4118704.0
2023-06-15,26.0387,26.3029,25.9213,26.1268,5111605.0
2023-06-16,26.1561,26.3323,25.7549,25.8626,5000385.0
2023-06-17,26.1561,26.3323,25.7549,25.8626,5000385.0
2023-06-18,26.1561,26.3323,25.7549,25.8626,5000385.0
2023-06-19,26.1561,26.3323,25.7549,25.8626,5000385.0
2023-06-20,25.6571,25.9262,25.3146,25.7158,3615594.0
2023-06-21,25.6179,25.9311,25.4516,25.6571,4074812.0
2023-06-22,25.5397,25.6179,25.0113,25.0504,4202218.0
2023-06-23,24.7079,25.0504,24.6003,24.884,11878449.0
2023-06-24,24.7079,25.0504,24.6003,24.884,11878449.0
2023-06-25,24.7079,25.0504,24.6003,24.884,11878449.0
2023-06-26,24.884,25.5592,24.884,25.3831,2028996.0
2023-06-27,25.5397,26.117,25.432,25.9898,1768453.0
2023-06-28,25.9409,26.0876,25.6962,26.0191,1742207.0
2023-06-29,26.2833,26.4888,26.1219,26.3714,1472524.0
2023-06-30,26.6454,26.7922,26.391,26.5769,1741709.0
2023-07-01,26.6454,26.7922,26.391,26.5769,1741709.0
2023-07-02,26.6454,26.7922,26.391,26.5769,1741709.0
2023-07-03,26.616,26.9928,26.4301,26.7922,649896.0
2023-07-04,26.616,26.9928,26.4301,26.7922,649896.0
2023-07-05,26.4301,26.7188,26.2246,26.5378,2501903.0
2023-07-06,26.1953,26.3812,25.8332,26.2833,1696705.0
2023-07-07,26.2246,26.9879,26.1268,26.6454,4304008.0
2023-07-08,26.2246,26.9879,26.1268,26.6454,4304008.0
2023-07-09,26.2246,26.9879,26.1268,26.6454,4304008.0
2023-07-10,26.5475,26.8754,26.5475,26.753,4899561.0
2023-07-11,26.8509,27.1689,26.7628,26.9879,2600435.0
2023-07-12,27.4674,27.5456,27.1151,27.1151,2357050.0
2023-07-13,27.1738,27.5701,26.939,27.4087,2105284.0
2023-07-14,27.6337,27.6337,26.7335,26.7335,3045637.0
2023-07-15,27.6337,27.6337,26.7335,26.7335,3045637.0
2023-07-16,27.6337,27.6337,26.7335,26.7335,3045637.0
2023-07-17,26.7335,27.2374,26.7041,27.0955,1863290.0
2023-07-18,27.1347,27.668,27.1151,27.5848,1559982.0
2023-07-19,27.575,27.9273,27.5261,27.8588,2161448.0
2023-07-20,27.7707,28.1132,27.712,27.9566,1877341.0
2023-07-21,28.0838,28.1561,27.6729,27.8001,1851221.0
2023-07-22,28.0838,28.1561,27.6729,27.8001,1851221.0
2023-07-23,28.0838,28.1561,27.6729,27.8001,1851221.0
2023-07-24,27.9273,28.3456,27.8686,28.1915,2104972.0
2023-07-25,28.1621,28.4899,28.0056,28.26,1788867.0
2023-07-26,28.4557,28.7688,28.4214,28.5437,1869470.0
2023-07-27,28.7982,28.8764,28.0936,28.1915,2566567.0
2023-07-28,28.6122,28.6122,27.8979,28.0447,2889174.0
2023-07-29,28.6122,28.6122,27.8979,28.0447,2889174.0
2023-07-30,28.6122,28.6122,27.8979,28.0447,2889174.0
2023-07-31,27.9958,28.3187,27.8735,28.0741,3157149.0
2023-08-01,27.6337,28.348,27.6337,28.3285,3061754.0
2023-08-02,28.0056,28.1132,27.5554,27.849,3025635.0
2023-08-03,27.6435,28.1866,27.1151,27.9566,3028921.0
2023-08-04,27.8876,28.5631,27.8777,28.1341,2728486.0
2023-08-05,27.8876,28.5631,27.8777,28.1341,2728486.0
2023-08-06,27.8876,28.5631,27.8777,28.1341,2728486.0
2023-08-07,28.3116,28.7061,28.1736,28.6765,2029594.0
2023-08-08,28.1933,28.7751,27.7791,28.6864,2413548.0
2023-08-09,28.6272,28.6469,27.932,27.9665,2471565.0
2023-08-10,28.2229,28.3215,27.7002,27.7298,2284078.0
2023-08-11,27.4734,28.075,27.4734,28.0158,1895603.0
2023-08-12,27.4734,28.075,27.4734,28.0158,1895603.0
2023-08-13,27.4734,28.075,27.4734,28.0158,1895603.0
2023-08-14,27.858,27.8679,27.3748,27.6904,1608142.0
2023-08-15,27.4537,27.5129,27.2467,27.2959,1716881.0
2023-08-16,27.217,27.6213,27.0592,27.0987,1864475.0
2023-08-17,27.217,27.4636,26.9606,27.0099,1315832.0
2023-08-18,26.7831,27.2515,26.7831,27.1677,1164443.0
2023-08-19,26.7831,27.2515,26.7831,27.1677,1164443.0
2023-08-20,26.7831,27.2515,26.7831,27.1677,1164443.0
2023-08-21,27.1973,27.3995,26.936,27.1579,1498613.0
2023-08-22,27.2565,27.2861,26.6549,26.6747,1292536.0
2023-08-23,26.7634,27.0099,26.6451,26.9606,1559074.0
2023-08-24,27.079,27.7545,26.9409,27.2072,1915844.0
2023-08-25,27.3945,27.6065,27.1135,27.3452,1525711.0
2023-08-26,27.3945,27.6065,27.1135,27.3452,1525711.0
2023-08-27,27.3945,27.6065,27.1135,27.3452,1525711.0
2023-08-28,27.4636,27.9172,27.4143,27.8087,1441730.0
2023-08-29,27.8481,28.2722,27.7002,28.0947,1920746.0
2023-08-30,28.1243,28.7948,28.0947,28.7061,3022145.0
2023-08-31,28.8639,28.8934,28.3905,28.4004,2817674.0
2023-09-01,28.5976,29.066,28.5976,28.785,2189508.0
2023-09-02,28.5976,29.066,28.5976,28.785,2189508.0
2023-09-03,28.5976,29.066,28.5976,28.785,2189508.0
2023-09-04,28.5976,29.066,28.5976,28.785,2189508.0
2023-09-05,28.7258,28.923,28.0158,28.144,2659928.0
