,PFSI US Equity,PFSI US Equity,PFSI US Equity,PFSI US Equity,PFSI US Equity
2022-08-07,54.5162,54.5846,53.1977,54.1158,335310.0
2022-08-08,54.1744,55.6784,54.0572,55.5319,479836.0
2022-08-09,55.2975,55.5221,54.3111,55.4147,307883.0
2022-08-10,56.2449,57.7489,56.2449,56.9578,562511.0
2022-08-11,57.2996,57.5926,56.4793,56.5769,417641.0
2022-08-12,56.909,57.3387,56.5965,57.1531,440755.0
2022-08-13,56.909,57.3387,56.5965,57.1531,440755.0
2022-08-14,56.909,57.3387,56.5965,57.1531,440755.0
2022-08-15,56.8886,58.0254,56.428,57.9862,288699.0
2022-08-16,57.7118,58.9661,57.6236,58.4762,388802.0
2022-08-17,57.7118,57.7118,56.3986,56.967,458895.0
2022-08-18,56.7122,56.9572,56.3496,56.7808,221741.0
2022-08-19,56.1144,56.7612,55.2324,55.2618,418913.0
2022-08-20,56.1144,56.7612,55.2324,55.2618,418913.0
2022-08-21,56.1144,56.7612,55.2324,55.2618,418913.0
2022-08-22,54.2818,54.6444,52.9588,53.3704,290080.0
2022-08-23,53.7428,54.1642,53.5076,53.7918,240396.0
2022-08-24,53.9192,54.1005,53.39,53.4292,213069.0
2022-08-25,53.39,54.9188,53.2528,54.909,174672.0
2022-08-26,55.1344,55.1344,53.1156,53.3508,308855.0
2022-08-27,55.1344,55.1344,53.1156,53.3508,308855.0
2022-08-28,55.1344,55.1344,53.1156,53.3508,308855.0
2022-08-29,52.9294,53.5517,52.8314,52.8314,282986.0
2022-08-30,53.0372,53.488,52.6158,52.6844,187851.0
2022-08-31,52.6648,52.9098,52.0572,52.0572,323703.0
2022-09-01,51.773,51.9494,50.107,50.4794,397659.0
2022-09-02,51.0184,52.165,50.2932,50.5088,242472.0
2022-09-03,51.0184,52.165,50.2932,50.5088,242472.0
2022-09-04,51.0184,52.165,50.2932,50.5088,242472.0
2022-09-05,51.0184,52.165,50.2932,50.5088,242472.0
2022-09-06,50.6362,50.8273,49.8914,50.156,254593.0
2022-09-07,50.2932,51.1262,49.9012,51.0478,236988.0
2022-09-08,50.597,51.773,50.4108,51.5868,278217.0
2022-09-09,52.0572,53.8947,52.0278,53.7722,203569.0
2022-09-10,52.0572,53.8947,52.0278,53.7722,203569.0
2022-09-11,52.0572,53.8947,52.0278,53.7722,203569.0
2022-09-12,54.1838,54.5562,53.8114,54.1544,250033.0
2022-09-13,52.5864,53.2136,51.8024,52.1062,373289.0
2022-09-14,52.5178,53.5468,52.3316,53.4782,362838.0
2022-09-15,53.0176,54.958,52.9196,53.1156,477040.0
2022-09-16,52.5668,52.8755,52.0768,52.606,747764.0
2022-09-17,52.5668,52.8755,52.0768,52.606,747764.0
2022-09-18,52.5668,52.8755,52.0768,52.606,747764.0
2022-09-19,52.0474,53.831,52.0474,52.9882,280646.0
2022-09-20,52.1944,52.4002,49.862,50.7538,560225.0
2022-09-21,51.381,52.8412,50.6166,50.7048,402257.0
2022-09-22,50.7048,50.7048,48.0392,48.539,833561.0
2022-09-23,47.8138,48.1176,46.0425,47.3336,684524.0
2022-09-24,47.8138,48.1176,46.0425,47.3336,684524.0
2022-09-25,47.8138,48.1176,46.0425,47.3336,684524.0
2022-09-26,46.9612,48.0098,44.4721,44.4721,721867.0
2022-09-27,44.5309,44.6926,42.9433,44.0997,899555.0
2022-09-28,44.4329,45.3345,44.4329,44.5799,494677.0
2022-09-29,43.9135,44.4917,42.4631,43.4627,577493.0
2022-09-30,43.6685,44.1683,41.8849,42.0417,619422.0
2022-10-01,43.6685,44.1683,41.8849,42.0417,619422.0
2022-10-02,43.6685,44.1683,41.8849,42.0417,619422.0
2022-10-03,42.5513,44.2761,42.1201,43.8547,517684.0
2022-10-04,44.5995,46.5496,44.5995,46.4124,594706.0
2022-10-05,45.4031,46.4712,44.6877,46.187,459571.0
2022-10-06,45.6677,46.6231,44.8347,45.1483,662723.0
2022-10-07,44.7759,45.1189,43.7371,44.9817,568057.0
2022-10-08,44.7759,45.1189,43.7371,44.9817,568057.0
2022-10-09,44.7759,45.1189,43.7371,44.9817,568057.0
2022-10-10,45.2953,45.5697,42.7767,42.8257,768082.0
2022-10-11,41.2087,44.6191,40.9294,43.7469,1888093.0
2022-10-12,43.7273,44.9033,42.4337,44.2859,723678.0
2022-10-13,43.4921,44.7661,42.9825,44.2565,620236.0
2022-10-14,44.5799,44.9915,43.2422,43.3255,648718.0
2022-10-15,44.5799,44.9915,43.2422,43.3255,648718.0
2022-10-16,44.5799,44.9915,43.2422,43.3255,648718.0
2022-10-17,44.2565,45.408,43.6685,44.2271,656098.0
2022-10-18,45.3247,46.3242,44.58,45.7559,509385.0
2022-10-19,45.2561,45.5403,44.3251,44.3447,476272.0
2022-10-20,44.3153,44.9719,43.2765,43.4823,500850.0
2022-10-21,43.8547,44.9523,42.9041,44.8543,612654.0
2022-10-22,43.8547,44.9523,42.9041,44.8543,612654.0
2022-10-23,43.8547,44.9523,42.9041,44.8543,612654.0
2022-10-24,45.0405,45.9028,44.1977,45.8048,421893.0
2022-10-25,45.991,47.9804,45.991,47.706,629718.0
2022-10-26,47.7648,48.9506,46.2262,46.2654,723281.0
2022-10-27,46.7162,48.196,45.7657,46.2752,692057.0
2022-10-28,50.94,54.8992,50.7734,54.076,1496352.0
2022-10-29,50.94,54.8992,50.7734,54.076,1496352.0
2022-10-30,50.94,54.8992,50.7734,54.076,1496352.0
2022-10-31,53.7036,54.0466,52.2532,52.2532,1053828.0
2022-11-01,52.6746,52.7873,51.1066,51.3516,491745.0
2022-11-02,51.234,51.8122,50.058,50.352,547643.0
2022-11-03,48.9506,49.6856,48.2646,49.1368,396223.0
2022-11-04,49.3328,50.6068,48.7791,50.4696,356837.0
2022-11-05,49.3328,50.6068,48.7791,50.4696,356837.0
2022-11-06,49.3328,50.6068,48.7791,50.4696,356837.0
2022-11-07,50.4794,50.8714,49.9992,50.4892,258024.0
2022-11-08,50.6558,51.2046,50.205,50.793,294060.0
2022-11-09,50.1854,51.3124,49.6954,49.96,333963.0
2022-11-10,52.8329,55.6565,51.908,55.322,794890.0
2022-11-11,55.0957,56.8076,55.0696,56.3452,602661.0
2022-11-12,55.0957,56.8076,55.0696,56.3452,602661.0
2022-11-13,55.0957,56.8076,55.0696,56.3452,602661.0
2022-11-14,55.6762,56.8076,54.899,55.4499,331181.0
2022-11-15,56.4436,56.601,55.3417,55.5483,371841.0
2022-11-16,55.3909,55.5385,54.0036,55.1449,194826.0
2022-11-17,53.7774,54.4759,53.2618,53.8757,247163.0
2022-11-18,55.076,55.1744,53.3445,53.8561,272942.0
2022-11-19,55.076,55.1744,53.3445,53.8561,272942.0
2022-11-20,55.076,55.1744,53.3445,53.8561,272942.0
2022-11-21,53.6888,54.2594,53.6888,53.9741,157680.0
2022-11-22,54.4169,55.7057,54.4169,55.4696,214809.0
2022-11-23,55.1449,56.5715,55.1154,56.4633,202058.0
2022-11-24,55.1449,56.5715,55.1154,56.4633,202058.0
2022-11-25,56.6797,57.1618,56.483,56.8568,101155.0
2022-11-26,56.6797,57.1618,56.483,56.8568,101155.0
2022-11-27,56.6797,57.1618,56.483,56.8568,101155.0
2022-11-28,56.3354,56.8371,55.932,56.2468,377103.0
2022-11-29,56.2272,56.8962,55.7451,56.8962,209966.0
2022-11-30,56.906,58.7163,55.5286,58.6966,449928.0
2022-12-01,58.5097,59.5231,57.8505,58.1161,497582.0
2022-12-02,57.5455,58.2539,57.1326,58.2342,253301.0
2022-12-03,57.5455,58.2539,57.1326,58.2342,253301.0
2022-12-04,57.5455,58.2539,57.1326,58.2342,253301.0
2022-12-05,57.27,57.762,56.0993,56.1681,294684.0
2022-12-06,56.1878,58.6966,55.6172,57.6439,588155.0
2022-12-07,57.4275,58.244,57.0241,57.7029,285449.0
2022-12-08,57.9194,59.2574,57.3586,58.6376,300066.0
2022-12-09,58.2047,58.8048,57.4373,57.5554,208493.0
2022-12-10,58.2047,58.8048,57.4373,57.5554,208493.0
2022-12-11,58.2047,58.8048,57.4373,57.5554,208493.0
2022-12-12,57.6636,57.6636,56.4042,56.906,302361.0
2022-12-13,59.2574,59.4739,57.6341,57.9489,365662.0
2022-12-14,57.8308,58.4605,56.8273,57.4373,360148.0
2022-12-15,56.0009,56.478,54.4218,54.8301,529735.0
2022-12-16,54.0036,55.4597,53.5412,55.0957,699931.0
2022-12-17,54.0036,55.4597,53.5412,55.0957,699931.0
2022-12-18,54.0036,55.4597,53.5412,55.0957,699931.0
2022-12-19,54.6431,54.9973,54.0528,54.289,269285.0
2022-12-20,54.1906,54.9678,53.7085,54.653,266460.0
2022-12-21,55.3909,56.7722,55.3909,56.2665,311577.0
2022-12-22,55.5385,55.5975,53.7183,55.0367,265368.0
2022-12-23,54.9875,55.8533,54.8596,55.8336,185632.0
2022-12-24,54.9875,55.8533,54.8596,55.8336,185632.0
2022-12-25,54.9875,55.8533,54.8596,55.8336,185632.0
2022-12-26,54.9875,55.8533,54.8596,55.8336,185632.0
2022-12-27,55.7746,56.1583,55.4893,55.7352,165514.0
2022-12-28,55.7254,56.1288,54.4464,54.4759,259748.0
2022-12-29,54.8891,56.7683,54.8891,56.3255,255246.0
2022-12-30,55.7451,56.0107,55.0859,55.7451,220299.0
2022-12-31,55.7451,56.0107,55.0859,55.7451,220299.0
2023-01-01,55.7451,56.0107,55.0859,55.7451,220299.0
2023-01-02,55.7451,56.0107,55.0859,55.7451,220299.0
2023-01-03,56.6305,57.3487,55.686,56.8076,238117.0
2023-01-04,57.5652,58.3719,57.1421,57.7128,228846.0
2023-01-05,57.1913,57.7521,56.8667,57.6045,209778.0
2023-01-06,57.0241,58.0571,56.1091,57.7423,298723.0
2023-01-07,57.0241,58.0571,56.1091,57.7423,298723.0
2023-01-08,57.0241,58.0571,56.1091,57.7423,298723.0
2023-01-09,57.7521,59.405,57.7521,58.3916,284415.0
2023-01-10,58.0965,59.3656,57.88,59.1787,262111.0
2023-01-11,59.6706,62.6419,59.6706,61.658,645460.0
2023-01-12,62.2286,62.7894,61.4219,62.4943,364844.0
2023-01-13,61.8843,62.7993,61.5203,62.0712,209816.0
2023-01-14,61.8843,62.7993,61.5203,62.0712,209816.0
2023-01-15,61.8843,62.7993,61.5203,62.0712,209816.0
2023-01-16,61.8843,62.7993,61.5203,62.0712,209816.0
2023-01-17,61.9827,63.7635,61.9827,63.1535,308829.0
2023-01-18,62.937,64.1964,62.4353,62.6222,300118.0
2023-01-19,61.904,62.5238,60.8709,61.5793,354019.0
2023-01-20,61.9138,64.3341,61.294,63.7143,529592.0
2023-01-21,61.9138,64.3341,61.294,63.7143,529592.0
2023-01-22,61.9138,64.3341,61.294,63.7143,529592.0
2023-01-23,63.7438,64.9539,63.4388,64.521,231674.0
2023-01-24,64.6096,64.8654,63.0748,63.124,233549.0
2023-01-25,62.6517,63.3896,62.327,63.2223,265113.0
2023-01-26,63.7044,64.7965,62.814,64.7867,256096.0
2023-01-27,64.7768,65.3868,64.28,64.9047,272552.0
2023-01-28,64.7768,65.3868,64.28,64.9047,272552.0
2023-01-29,64.7768,65.3868,64.28,64.9047,272552.0
2023-01-30,64.5801,65.2392,64.0586,64.8949,385684.0
2023-01-31,65.3475,66.4887,65.1999,66.3313,298849.0
2023-02-01,65.8886,68.4859,65.7705,67.8464,465583.0
2023-02-02,68.5745,72.5985,68.3974,71.3785,922008.0
2023-02-03,68.6335,68.6384,64.7768,65.2196,1241494.0
2023-02-04,68.6335,68.6384,64.7768,65.2196,1241494.0
2023-02-05,68.6335,68.6384,64.7768,65.2196,1241494.0
2023-02-06,63.7536,64.7867,63.1731,63.606,509214.0
2023-02-07,63.1043,65.5541,62.8485,65.2196,526245.0
2023-02-08,64.8162,65.9378,64.4472,65.8492,375284.0
2023-02-09,66.6658,66.7937,64.6588,64.9047,341614.0
2023-02-10,64.6194,65.6426,63.5962,64.5112,548494.0
2023-02-11,64.6194,65.6426,63.5962,64.5112,548494.0
2023-02-12,64.6194,65.6426,63.5962,64.5112,548494.0
2023-02-13,64.6296,65.3401,64.1658,65.202,249359.0
2023-02-14,64.8467,65.7151,64.1164,65.3599,196772.0
2023-02-15,64.5506,66.0704,64.5309,65.7053,184596.0
2023-02-16,64.5704,65.7546,64.0671,64.3829,289298.0
2023-02-17,64.3631,64.4421,63.2875,63.5835,208384.0
2023-02-18,64.3631,64.4421,63.2875,63.5835,208384.0
2023-02-19,64.3631,64.4421,63.2875,63.5835,208384.0
2023-02-20,64.3631,64.4421,63.2875,63.5835,208384.0
2023-02-21,62.4881,62.725,60.7907,60.8993,323517.0
2023-02-22,61.0769,61.6591,59.5374,60.169,447327.0
2023-02-23,60.692,61.1854,60.1986,60.9979,339762.0
2023-02-24,59.9321,60.1394,59.2117,59.942,305090.0
2023-02-25,59.9321,60.1394,59.2117,59.942,305090.0
2023-02-26,59.9321,60.1394,59.2117,59.942,305090.0
2023-02-27,60.7118,60.7118,59.4288,59.9025,322118.0
2023-02-28,58.2643,60.2085,58.2643,59.6756,749399.0
2023-03-01,59.567,60.7019,59.3894,60.6131,432477.0
2023-03-02,59.4782,61.2052,59.4734,60.9683,275172.0
2023-03-03,61.3631,62.4388,61.0276,62.1526,304792.0
2023-03-04,61.3631,62.4388,61.0276,62.1526,304792.0
2023-03-05,61.3631,62.4388,61.0276,62.1526,304792.0
2023-03-06,62.1723,62.9914,61.0621,61.3631,404624.0
2023-03-07,61.2743,61.896,59.794,59.8532,300084.0
2023-03-08,60.1789,61.1361,59.3598,60.8203,308523.0
2023-03-09,60.5539,61.3137,58.5505,58.7183,435789.0
2023-03-10,58.2841,58.8861,56.5324,57.0604,620513.0
2023-03-11,58.2841,58.8861,56.5324,57.0604,620513.0
2023-03-12,58.2841,58.8861,56.5324,57.0604,620513.0
2023-03-13,55.5899,57.9485,53.2906,56.9518,861480.0
2023-03-14,58.817,59.9469,56.3942,56.9025,568038.0
2023-03-15,55.2939,56.3202,54.6031,55.659,502367.0
2023-03-16,54.9978,58.4913,54.4254,57.2084,512043.0
2023-03-17,56.3498,56.3498,55.0274,56.0044,870909.0
2023-03-18,56.3498,56.3498,55.0274,56.0044,870909.0
2023-03-19,56.3498,56.3498,55.0274,56.0044,870909.0
2023-03-20,56.6656,57.9584,55.9452,56.0044,465159.0
2023-03-21,57.1393,58.3729,56.8531,57.011,468527.0
2023-03-22,56.9814,57.5735,55.1162,55.2051,346621.0
2023-03-23,55.2741,56.6459,54.3465,55.0866,394009.0
2023-03-24,54.2972,57.1985,53.8333,56.6459,471141.0
2023-03-25,54.2972,57.1985,53.8333,56.6459,471141.0
2023-03-26,54.2972,57.1985,53.8333,56.6459,471141.0
2023-03-27,57.1788,57.2873,56.2709,56.5768,314257.0
2023-03-28,56.5373,56.8087,56.0883,56.2314,358555.0
2023-03-29,56.8433,57.766,55.8169,57.4354,304594.0
2023-03-30,57.7018,58.5012,57.1591,57.5439,302948.0
2023-03-31,57.8499,58.9157,57.3959,58.8268,344736.0
2023-04-01,57.8499,58.9157,57.3959,58.8268,344736.0
2023-04-02,57.8499,58.9157,57.3959,58.8268,344736.0
2023-04-03,58.5604,60.0308,58.286,59.9716,333209.0
2023-04-04,60.1098,60.1098,58.4222,59.2117,286840.0
2023-04-05,58.7479,60.0407,58.3137,59.5867,249743.0
2023-04-06,59.6459,60.1295,58.743,58.8762,345557.0
2023-04-07,59.6459,60.1295,58.743,58.8762,345557.0
2023-04-08,59.6459,60.1295,58.743,58.8762,345557.0
2023-04-09,59.6459,60.1295,58.743,58.8762,345557.0
2023-04-10,58.5012,59.3301,58.2249,58.6788,584566.0
2023-04-11,59.0341,61.4815,58.2545,61.0078,365475.0
2023-04-12,61.748,61.9108,60.6822,60.8993,255338.0
2023-04-13,61.1657,62.271,60.7118,62.2019,253898.0
2023-04-14,62.5671,63.1197,61.8516,62.4388,470608.0
2023-04-15,62.5671,63.1197,61.8516,62.4388,470608.0
2023-04-16,62.5671,63.1197,61.8516,62.4388,470608.0
2023-04-17,62.1131,62.5473,61.0868,61.8269,436362.0
2023-04-18,61.9355,62.3203,61.3236,61.896,278428.0
2023-04-19,61.6295,62.7052,61.3433,62.5671,217777.0
2023-04-20,62.2019,62.5671,61.8121,62.498,181094.0
2023-04-21,62.6164,63.3269,62.1723,62.7644,341794.0
2023-04-22,62.6164,63.3269,62.1723,62.7644,341794.0
2023-04-23,62.6164,63.3269,62.1723,62.7644,341794.0
2023-04-24,62.6361,63.845,62.424,63.1394,453168.0
2023-04-25,62.419,63.2875,62.419,63.0408,340262.0
2023-04-26,62.7052,63.7019,62.7052,63.169,421691.0
2023-04-27,63.5934,65.0638,63.248,65.0539,463446.0
2023-04-28,60.5045,64.7184,58.3926,61.669,650530.0
2023-04-29,60.5045,64.7184,58.3926,61.669,650530.0
2023-04-30,60.5045,64.7184,58.3926,61.669,650530.0
2023-05-01,61.7381,61.7381,59.5769,59.942,499975.0
2023-05-02,59.715,59.715,57.6031,59.0637,563323.0
2023-05-03,59.192,59.3203,58.1508,58.2446,564158.0
2023-05-04,57.613,57.8992,56.3597,56.4485,439671.0
2023-05-05,57.1689,58.0078,57.0012,57.7117,391120.0
2023-05-06,57.1689,58.0078,57.0012,57.7117,391120.0
2023-05-07,57.1689,58.0078,57.0012,57.7117,391120.0
2023-05-08,56.6952,57.4748,55.4222,56.863,383643.0
2023-05-09,56.5472,56.6656,55.7182,55.8465,347608.0
2023-05-10,56.636,57.1294,55.8564,56.5768,303509.0
2023-05-11,56.1228,57.9683,56.1228,57.8893,253915.0
2023-05-12,58.3729,58.9157,58.3087,58.7578,254816.0
2023-05-13,58.3729,58.9157,58.3087,58.7578,254816.0
2023-05-14,58.3729,58.9157,58.3087,58.7578,254816.0
2023-05-15,59.0053,60.6094,59.0053,60.2529,370608.0
2023-05-16,59.9856,61.0253,59.9856,60.4906,333385.0
2023-05-17,61.0847,62.7532,61.0649,61.9759,509060.0
2023-05-18,61.659,64.0652,61.659,64.0454,597673.0
2023-05-19,64.3424,64.4711,61.7283,62.6096,376573.0
2023-05-20,64.3424,64.4711,61.7283,62.6096,376573.0
2023-05-21,64.3424,64.4711,61.7283,62.6096,376573.0
2023-05-22,62.5997,63.0156,61.362,61.3818,290053.0
2023-05-23,60.649,62.3819,60.6094,60.6688,277063.0
2023-05-24,60.2728,60.555,59.1538,60.045,230758.0
2023-05-25,59.9757,60.0945,58.0943,58.3617,336778.0
2023-05-26,58.4805,59.8668,58.0745,59.8074,217277.0
2023-05-27,58.4805,59.8668,58.0745,59.8074,217277.0
2023-05-28,58.4805,59.8668,58.0745,59.8074,217277.0
2023-05-29,58.4805,59.8668,58.0745,59.8074,217277.0
2023-05-30,60.3421,60.5649,60.045,60.3322,329399.0
2023-05-31,60.352,61.1441,59.7777,60.4411,343402.0
2023-06-01,60.3916,61.5996,60.3916,61.1837,302838.0
2023-06-02,61.7481,63.1641,61.7481,63.1344,213078.0
2023-06-03,61.7481,63.1641,61.7481,63.1344,213078.0
2023-06-04,61.7481,63.1641,61.7481,63.1344,213078.0
2023-06-05,62.7878,63.1443,61.8174,62.3422,240245.0
2023-06-06,62.0551,63.6691,62.0551,63.3027,257354.0
2023-06-07,63.8275,64.8276,63.6196,64.4612,644183.0
2023-06-08,64.4117,64.7979,63.372,64.6791,196476.0
2023-06-09,64.689,65.1841,63.8176,64.9365,190204.0
2023-06-10,64.689,65.1841,63.8176,64.9365,190204.0
2023-06-11,64.689,65.1841,63.8176,64.9365,190204.0
2023-06-12,64.6197,65.9861,64.2286,65.8772,254008.0
2023-06-13,66.808,69.4023,66.4862,68.7488,542312.0
2023-06-14,68.7686,69.5607,67.917,68.6894,364467.0
2023-06-15,68.0853,69.5904,67.8279,69.2439,387167.0
2023-06-16,69.7092,69.7092,67.5407,67.7091,405258.0
2023-06-17,69.7092,69.7092,67.5407,67.7091,405258.0
2023-06-18,69.7092,69.7092,67.5407,67.7091,405258.0
2023-06-19,69.7092,69.7092,67.5407,67.7091,405258.0
2023-06-20,67.5605,68.8824,67.2041,68.4418,299236.0
2023-06-21,68.2933,69.1151,67.7849,68.7092,175619.0
2023-06-22,67.9566,68.2537,67.0357,67.313,205594.0
2023-06-23,66.6892,67.5902,66.2376,67.0159,504453.0
2023-06-24,66.6892,67.5902,66.2376,67.0159,504453.0
2023-06-25,66.6892,67.5902,66.2376,67.0159,504453.0
2023-06-26,66.8674,67.917,66.8674,67.0753,177656.0
2023-06-27,67.2536,70.234,67.1942,69.7786,477458.0
2023-06-28,69.7191,71.2935,69.333,71.1945,255378.0
2023-06-29,71.2836,71.5609,70.0558,70.3925,303327.0
2023-06-30,70.8084,71.0212,69.432,69.6201,309330.0
2023-07-01,70.8084,71.0212,69.432,69.6201,309330.0
2023-07-02,70.8084,71.0212,69.432,69.6201,309330.0
2023-07-03,69.3132,70.1251,68.9369,69.5211,119843.0
2023-07-04,69.3132,70.1251,68.9369,69.5211,119843.0
2023-07-05,69.0557,69.6053,67.8972,67.9665,187424.0
2023-07-06,66.0654,66.2733,64.2038,65.8079,609362.0
2023-07-07,65.6891,66.9367,65.6891,66.6793,227177.0
2023-07-08,65.6891,66.9367,65.6891,66.6793,227177.0
2023-07-09,65.6891,66.9367,65.6891,66.6793,227177.0
2023-07-10,67.0357,69.2909,66.8327,68.7686,240496.0
2023-07-11,69.6795,70.1746,69.4518,70.036,279307.0
2023-07-12,71.2341,71.7589,70.6103,71.6896,193276.0
2023-07-13,71.2242,73.0066,71.1054,72.9076,272626.0
2023-07-14,72.7095,73.0858,71.7342,73.0165,178337.0
2023-07-15,72.7095,73.0858,71.7342,73.0165,178337.0
2023-07-16,72.7095,73.0858,71.7342,73.0165,178337.0
2023-07-17,73.2244,75.7395,73.0165,75.3236,767787.0
2023-07-18,75.7494,78.215,75.6504,77.8486,398820.0
2023-07-19,78.2249,81.136,77.9328,80.7201,498899.0
2023-07-20,80.1359,80.4923,79.0319,80.0072,295901.0
2023-07-21,80.6409,80.8885,78.8883,79.2349,299978.0
2023-07-22,80.6409,80.8885,78.8883,79.2349,299978.0
2023-07-23,80.6409,80.8885,78.8883,79.2349,299978.0
2023-07-24,79.3834,80.0765,78.9576,79.7399,248791.0
2023-07-25,80.0171,81.4529,79.3735,79.4329,306485.0
2023-07-26,79.7399,80.9281,79.2943,80.9083,432734.0
2023-07-27,81.6212,82.1014,79.1853,79.4131,475150.0
2023-07-28,78.6308,78.6308,74.1255,75.3533,713298.0
2023-07-29,78.6308,78.6308,74.1255,75.3533,713298.0
2023-07-30,78.6308,78.6308,74.1255,75.3533,713298.0
2023-07-31,75.5216,76.9079,74.0364,74.4919,494222.0
2023-08-01,74.6701,74.8483,73.0313,74.0265,316132.0
2023-08-02,73.5215,73.8977,72.4719,73.5809,216168.0
2023-08-03,73.0561,73.3531,72.1253,73.0363,181837.0
2023-08-04,73.5512,75.2642,73.2987,74.7394,162490.0
2023-08-05,73.5512,75.2642,73.2987,74.7394,162490.0
2023-08-06,73.5512,75.2642,73.2987,74.7394,162490.0
2023-08-07,74.9572,76.4623,74.7196,76.3831,157101.0
2023-08-08,75.2048,75.7048,74.5711,75.0464,153198.0
2023-08-09,74.7889,75.1454,74.1453,74.5909,138515.0
2023-08-10,74.9968,75.6405,73.5908,73.7492,135362.0
2023-08-11,73.5413,74.0067,73.0363,73.2145,117754.0
2023-08-12,73.5413,74.0067,73.0363,73.2145,117754.0
2023-08-13,73.5413,74.0067,73.0363,73.2145,117754.0
2023-08-14,72.9762,72.9911,72.2266,72.6883,195494.0
2023-08-15,71.8543,72.5443,71.0451,72.0628,188340.0
2023-08-16,71.9734,72.2415,70.7423,70.7621,134003.0
2023-08-17,71.3578,71.3578,69.4019,69.5707,154825.0
2023-08-18,68.7962,69.948,68.3991,68.826,231421.0
2023-08-19,68.7962,69.948,68.3991,68.826,231421.0
2023-08-20,68.7962,69.948,68.3991,68.826,231421.0
2023-08-21,68.9551,69.1437,67.3268,68.1806,305832.0
2023-08-22,68.5579,68.6622,66.7311,66.7608,217405.0
2023-08-23,66.7608,68.9452,66.7013,68.9253,276006.0
2023-08-24,69.0544,69.3299,67.9026,68.5282,157202.0
2023-08-25,68.6274,68.7962,67.6792,68.4785,142284.0
2023-08-26,68.6274,68.7962,67.6792,68.4785,142284.0
2023-08-27,68.6274,68.7962,67.6792,68.4785,142284.0
2023-08-28,69.0941,69.8586,68.1509,68.5083,252162.0
2023-08-29,68.4785,70.1118,68.0069,69.0544,239255.0
2023-08-30,68.6672,70.5834,68.6672,70.2558,162345.0
2023-08-31,70.1168,71.9734,70.1168,71.2586,372496.0
2023-09-01,71.755,72.728,71.4869,72.2514,203175.0
2023-09-02,71.755,72.728,71.4869,72.2514,203175.0
2023-09-03,71.755,72.728,71.4869,72.2514,203175.0
2023-09-04,71.755,72.728,71.4869,72.2514,203175.0
2023-09-05,71.8543,72.4004,70.3749,70.494,260335.0
2023-09-06,70.8614,71.0798,69.1437,69.5012,136890.0
2023-09-07,69.5111,69.9182,69.3125,69.6005,184069.0
2023-09-08,69.5806,69.6501,68.6175,68.8062,120528.0
2023-09-09,69.5806,69.6501,68.6175,68.8062,120528.0
2023-09-10,69.5806,69.6501,68.6175,68.8062,120528.0
2023-09-11,69.3622,71.2437,69.3622,70.782,218998.0
2023-09-12,69.9579,70.5933,68.687,69.1835,274225.0
2023-09-13,69.5012,69.6799,67.3168,67.7537,385378.0
2023-09-14,68.5083,69.6302,68.2005,69.0246,274669.0
2023-09-15,68.6175,69.243,67.3863,68.2104,489104.0
2023-09-16,68.6175,69.243,67.3863,68.2104,489104.0
2023-09-17,68.6175,69.243,67.3863,68.2104,489104.0
2023-09-18,68.5877,68.8906,67.4956,67.7438,223732.0
2023-09-19,67.9324,68.8757,67.6544,67.7736,165765.0
2023-09-20,68.0913,69.1169,68.0913,68.2104,242371.0
2023-09-21,67.4757,67.5502,66.5225,66.6715,185982.0
2023-09-22,66.314,66.9892,65.9368,66.453,136559.0
2023-09-23,66.314,66.9892,65.9368,66.453,136559.0
2023-09-24,66.314,66.9892,65.9368,66.453,136559.0
2023-09-25,66.1254,66.8601,66.1254,66.4034,95025.0
2023-09-26,65.619,66.5325,65.2318,65.2616,186826.0
2023-09-27,65.5793,66.4431,64.9042,65.4502,191313.0
2023-09-28,65.7382,66.88,65.2318,65.9765,111367.0
2023-09-29,66.324,67.2176,65.9973,66.1254,163983.0
2023-09-30,66.324,67.2176,65.9973,66.1254,163983.0
2023-10-01,66.324,67.2176,65.9973,66.1254,163983.0
2023-10-02,67.4956,67.58,64.6559,65.3212,187571.0
2023-10-03,64.9737,64.9737,61.995,63.1766,454849.0
2023-10-04,63.2063,65.4304,62.9283,64.785,232105.0
2023-10-05,64.6262,66.1254,64.6262,66.0758,234026.0
2023-10-06,65.3609,66.7311,64.8843,65.9169,197508.0
2023-10-07,65.3609,66.7311,64.8843,65.9169,197508.0
2023-10-08,65.3609,66.7311,64.8843,65.9169,197508.0
2023-10-09,65.4403,67.6544,65.4403,66.88,169742.0
2023-10-10,66.9098,68.9849,66.9098,68.0416,313761.0
2023-10-11,68.0913,69.2728,67.4856,68.2005,159085.0
2023-10-12,68.3494,68.3494,65.7878,66.1651,183719.0
2023-10-13,66.4431,66.5325,65.0481,66.1453,167442.0
2023-10-14,66.4431,66.5325,65.0481,66.1453,167442.0
2023-10-15,66.4431,66.5325,65.0481,66.1453,167442.0
2023-10-16,66.7509,67.3064,66.4034,66.6814,171555.0
2023-10-17,65.9765,67.5154,65.9765,66.9197,266074.0
2023-10-18,66.1651,66.1651,64.3382,65.0332,206638.0
2023-10-19,64.6361,65.0134,62.5709,62.9283,310008.0
2023-10-20,63.0276,63.4149,62.2333,63.0475,230957.0
2023-10-21,63.0276,63.4149,62.2333,63.0475,230957.0
