,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-10-31,69.7468,70.3626,67.0928,67.7359,5110922.0
2021-11-01,68.3065,70.8156,68.2069,70.7794,5824619.0
2021-11-02,70.7431,72.4415,70.2449,70.2449,4552836.0
2021-11-03,69.9823,72.0475,69.7377,71.504,4270800.0
2021-11-04,72.3192,72.5818,69.1217,69.6381,2859185.0
2021-11-05,70.6526,70.9968,69.3844,70.4442,2682537.0
2021-11-06,70.6526,70.9968,69.3844,70.4442,2682537.0
2021-11-07,70.6526,70.9968,69.3844,70.4442,2682537.0
2021-11-08,71.196,71.6218,70.1272,70.6435,1640797.0
2021-11-09,70.4895,71.7667,69.9913,71.7123,2363732.0
2021-11-10,71.6308,72.2468,69.8464,70.2268,2910335.0
2021-11-11,70.1997,71.3047,69.9053,70.5348,1510504.0
2021-11-12,69.9098,70.7794,69.3482,70.1725,2146479.0
2021-11-13,69.9098,70.7794,69.3482,70.1725,2146479.0
2021-11-14,69.9098,70.7794,69.3482,70.1725,2146479.0
2021-11-15,70.7431,72.0656,69.9823,71.4768,3720970.0
2021-11-16,71.5227,71.9443,70.2029,70.5604,2950027.0
2021-11-17,69.8638,70.1735,68.2554,68.4433,2300004.0
2021-11-18,68.2508,68.8007,66.9036,67.5543,2550189.0
2021-11-19,65.9963,66.262,63.705,63.8242,4692548.0
2021-11-20,65.9963,66.262,63.705,63.8242,4692548.0
2021-11-21,65.9963,66.262,63.705,63.8242,4692548.0
2021-11-22,63.7967,67.3068,63.76,66.1612,3782909.0
2021-11-23,67.0502,67.9484,66.7569,67.6643,3452545.0
2021-11-24,67.2518,68.5441,67.0319,67.7009,2305228.0
2021-11-25,67.2518,68.5441,67.0319,67.7009,2305228.0
2021-11-26,64.035,64.1266,61.478,63.4667,5044544.0
2021-11-27,64.035,64.1266,61.478,63.4667,5044544.0
2021-11-28,64.035,64.1266,61.478,63.4667,5044544.0
2021-11-29,64.8323,65.9046,63.256,64.0258,3400458.0
2021-11-30,62.3303,63.9158,62.3303,63.3934,5819951.0
2021-12-01,65.4372,65.8357,62.8985,62.9352,3978361.0
2021-12-02,63.0818,65.7396,62.257,65.4189,3617488.0
2021-12-03,66.4453,66.7936,63.6684,64.1541,3219673.0
2021-12-04,66.4453,66.7936,63.6684,64.1541,3219673.0
2021-12-05,66.4453,66.7936,63.6684,64.1541,3219673.0
2021-12-06,65.1622,66.2712,63.7338,65.1348,3866116.0
2021-12-07,66.0237,67.9025,65.9871,66.427,2572870.0
2021-12-08,66.6286,67.0594,65.7213,65.8496,1947670.0
2021-12-09,65.9963,66.7615,65.3089,66.262,3913365.0
2021-12-10,66.9127,67.0971,65.3599,66.4637,2268847.0
2021-12-11,66.9127,67.0971,65.3599,66.4637,2268847.0
2021-12-12,66.9127,67.0971,65.3599,66.4637,2268847.0
2021-12-13,65.5563,65.955,63.705,63.8242,2528025.0
2021-12-14,63.65,66.372,63.5309,64.8231,3360111.0
2021-12-15,64.3741,65.0981,63.4563,64.6307,2666139.0
2021-12-16,65.4005,66.3537,64.8874,65.0339,2965665.0
2021-12-17,64.924,65.8863,63.7234,65.8038,5988214.0
2021-12-18,64.924,65.8863,63.7234,65.8038,5988214.0
2021-12-19,64.924,65.8863,63.7234,65.8038,5988214.0
2021-12-20,63.9433,65.0889,62.8435,63.6317,5883195.0
2021-12-21,64.5299,66.6928,64.3741,66.1154,5058536.0
2021-12-22,66.2804,66.8852,65.5105,65.6388,2320715.0
2021-12-23,66.5186,67.0594,65.8496,65.8954,2970139.0
2021-12-24,66.5186,67.0594,65.8496,65.8954,2970139.0
2021-12-25,66.5186,67.0594,65.8496,65.8954,2970139.0
2021-12-26,66.5186,67.0594,65.8496,65.8954,2970139.0
2021-12-27,65.5838,66.7569,64.759,66.7111,2230538.0
2021-12-28,66.9952,68.0034,66.8669,67.7559,2317432.0
2021-12-29,67.4535,67.7513,66.7111,66.7661,2693249.0
2021-12-30,66.8303,67.8017,66.3354,66.3995,2469226.0
2021-12-31,66.2162,66.9494,66.0334,66.4087,2317845.0
2022-01-01,66.2162,66.9494,66.0334,66.4087,2317845.0
2022-01-02,66.2162,66.9494,66.0334,66.4087,2317845.0
2022-01-03,66.7982,69.5156,66.7982,69.4147,3710593.0
2022-01-04,70.1388,72.1734,70.0746,72.0084,4484384.0
2022-01-05,72.6316,73.5573,71.3577,71.7793,4196435.0
2022-01-06,73.5481,73.9697,71.8526,73.7589,3631368.0
2022-01-07,73.7589,75.2344,73.2182,75.1153,3770954.0
2022-01-08,73.7589,75.2344,73.2182,75.1153,3770954.0
2022-01-09,73.7589,75.2344,73.2182,75.1153,3770954.0
2022-01-10,75.4544,77.2599,75.1245,76.8566,5816288.0
2022-01-11,77.5623,79.4865,77.0045,78.9554,4409607.0
2022-01-12,79.2762,79.7252,78.3642,79.0929,4263350.0
2022-01-13,78.6438,80.6417,78.6438,79.5328,3706627.0
2022-01-14,79.2762,81.2374,79.2762,81.1824,3389739.0
2022-01-15,79.2762,81.2374,79.2762,81.1824,3389739.0
2022-01-16,79.2762,81.2374,79.2762,81.1824,3389739.0
2022-01-17,79.2762,81.2374,79.2762,81.1824,3389739.0
2022-01-18,82.0898,82.3922,79.8856,81.2558,3865032.0
2022-01-19,82.0439,82.0714,79.2762,79.9544,3086642.0
2022-01-20,79.2303,80.9075,78.3322,78.3597,2943521.0
2022-01-21,78.0389,78.0389,75.3719,76.4717,3592736.0
2022-01-22,78.0389,78.0389,75.3719,76.4717,3592736.0
2022-01-23,78.0389,78.0389,75.3719,76.4717,3592736.0
2022-01-24,74.4371,76.1693,72.8882,75.9126,3804943.0
2022-01-25,75.3719,79.047,74.4554,78.7812,3122822.0
2022-01-26,79.6611,80.6142,77.3607,77.9472,3907904.0
2022-01-27,79.9452,80.5134,76.9849,78.6529,3920073.0
2022-01-28,78.9645,81.7507,75.1336,77.2141,6743044.0
2022-01-29,78.9645,81.7507,75.1336,77.2141,6743044.0
2022-01-30,78.9645,81.7507,75.1336,77.2141,6743044.0
2022-01-31,77.3699,78.6254,76.2589,77.709,3778707.0
2022-02-01,77.0583,80.4676,76.481,80.3393,3360113.0
2022-02-02,79.7527,80.6051,77.6815,80.3759,4159524.0
2022-02-03,80.4218,80.6509,79.0654,79.936,2829436.0
2022-02-04,80.6967,82.0256,80.5592,81.4207,3256318.0
2022-02-05,80.6967,82.0256,80.5592,81.4207,3256318.0
2022-02-06,80.6967,82.0256,80.5592,81.4207,3256318.0
2022-02-07,80.9991,83.5836,80.6509,82.7496,4104940.0
2022-02-08,81.9798,82.7038,80.5226,81.4024,3048413.0
2022-02-09,81.5765,82.5755,81.3841,81.9798,2605879.0
2022-02-10,81.5674,83.5836,81.4482,81.989,2660235.0
2022-02-11,82.4839,85.7374,82.3739,85.4166,4821312.0
2022-02-12,82.4839,85.7374,82.3739,85.4166,4821312.0
2022-02-13,82.4839,85.7374,82.3739,85.4166,4821312.0
2022-02-14,84.7201,84.7934,81.8845,82.9604,3951794.0
2022-02-15,81.2466,82.0819,80.4218,81.0358,3397421.0
2022-02-16,82.0623,83.1571,80.4218,80.9258,3426275.0
2022-02-17,80.6142,81.0908,79.3403,79.7711,2670670.0
2022-02-18,78.9096,80.2898,78.3168,78.7985,2487999.0
2022-02-19,78.9096,80.2898,78.3168,78.7985,2487999.0
2022-02-20,78.9096,80.2898,78.3168,78.7985,2487999.0
2022-02-21,78.9096,80.2898,78.3168,78.7985,2487999.0
2022-02-22,80.5306,80.8919,76.8996,77.9,3562070.0
2022-02-23,78.5947,78.6317,77.2238,77.7888,3261776.0
2022-02-24,78.7336,78.7707,75.6584,77.3257,3774956.0
2022-02-25,77.8351,79.1041,77.4276,78.4465,2999728.0
2022-02-26,77.8351,79.1041,77.4276,78.4465,2999728.0
2022-02-27,77.8351,79.1041,77.4276,78.4465,2999728.0
2022-02-28,77.3535,78.4928,76.8291,78.0297,4639411.0
2022-03-01,78.8077,79.8544,75.1119,76.1123,5324468.0
2022-03-02,76.9181,78.8818,76.5106,78.0945,3644171.0
2022-03-03,77.8074,79.095,76.3346,76.8811,3894272.0
2022-03-04,76.3809,78.2612,76.2327,78.0852,4031564.0
2022-03-05,76.3809,78.2612,76.2327,78.0852,4031564.0
2022-03-06,76.3809,78.2612,76.2327,78.0852,4031564.0
2022-03-07,78.9374,79.6182,76.2975,76.5106,6183515.0
2022-03-08,78.3261,81.7904,77.6128,78.0945,16579769.0
2022-03-09,73.6391,74.4264,72.3608,73.5002,14161439.0
2022-03-10,74.2875,75.3342,72.5183,75.223,10788649.0
2022-03-11,74.621,76.0517,73.917,74.8155,7198196.0
2022-03-12,74.621,76.0517,73.917,74.8155,7198196.0
2022-03-13,74.621,76.0517,73.917,74.8155,7198196.0
2022-03-14,74.1347,75.0007,71.555,72.4998,5807218.0
2022-03-15,71.24,71.8607,68.4056,69.7858,5925274.0
2022-03-16,70.1656,71.1752,69.8969,70.8603,4031763.0
2022-03-17,71.5735,72.2309,70.4712,71.8329,4840517.0
2022-03-18,72.0089,73.0278,70.8603,72.9537,8269590.0
2022-03-19,72.0089,73.0278,70.8603,72.9537,8269590.0
2022-03-20,72.0089,73.0278,70.8603,72.9537,8269590.0
2022-03-21,74.1022,75.399,73.8998,74.6858,4278933.0
2022-03-22,74.2875,74.6395,72.5368,73.9077,3541669.0
2022-03-23,74.5654,75.01,73.9726,74.3523,3446740.0
2022-03-24,74.6858,75.3342,73.917,75.1397,3946908.0
2022-03-25,74.834,77.6684,74.6404,77.6684,4292803.0
2022-03-26,74.834,77.6684,74.6404,77.6684,4292803.0
2022-03-27,74.834,77.6684,74.6404,77.6684,4292803.0
2022-03-28,76.4179,77.0849,75.4453,76.2234,4214582.0
2022-03-29,75.0285,77.3905,74.6673,77.3164,3546041.0
2022-03-30,78.4002,81.0493,78.4002,80.9938,4512742.0
2022-03-31,80.5862,82.1794,79.9471,80.0212,4830844.0
2022-04-01,80.0582,81.0401,78.2983,79.6229,3204443.0
2022-04-02,80.0582,81.0401,78.2983,79.6229,3204443.0
2022-04-03,80.0582,81.0401,78.2983,79.6229,3204443.0
2022-04-04,80.2898,80.5862,79.2338,80.2805,2411213.0
2022-04-05,80.5677,81.6607,79.558,79.5765,3003192.0
2022-04-06,80.1694,80.5769,78.9374,79.3635,2563332.0
2022-04-07,79.8081,80.262,74.2597,76.9552,7514565.0
2022-04-08,77.5017,78.6688,77.02,78.0389,4686321.0
2022-04-09,77.5017,78.6688,77.02,78.0389,4686321.0
2022-04-10,77.5017,78.6688,77.02,78.0389,4686321.0
2022-04-11,77.4276,77.9926,76.1123,76.4087,3973778.0
2022-04-12,77.3442,78.4835,75.6862,75.927,2943935.0
2022-04-13,76.3531,77.2423,75.6213,77.0108,2659557.0
2022-04-14,77.1775,77.8907,76.6866,76.7421,3014970.0
2022-04-15,77.1775,77.8907,76.6866,76.7421,3014970.0
2022-04-16,77.1775,77.8907,76.6866,76.7421,3014970.0
2022-04-17,77.1775,77.8907,76.6866,76.7421,3014970.0
2022-04-18,77.5109,80.7483,76.5198,80.7344,3679643.0
2022-04-19,80.5491,83.8328,80.3917,82.9482,5120868.0
2022-04-20,83.152,83.9578,82.0034,82.3183,2816570.0
2022-04-21,83.1427,83.8374,79.2338,79.6136,4574045.0
2022-04-22,79.6507,80.3268,77.3442,77.4554,3458606.0
2022-04-23,79.6507,80.3268,77.3442,77.4554,3458606.0
2022-04-24,79.6507,80.3268,77.3442,77.4554,3458606.0
2022-04-25,75.2879,75.9641,72.3331,75.047,5577452.0
2022-04-26,75.4176,77.2886,75.0748,75.8436,4847004.0
2022-04-27,75.8529,77.9139,74.7321,76.8903,4482569.0
2022-04-28,77.4739,81.2902,76.9274,80.7807,4230647.0
2022-04-29,82.096,83.6707,80.0953,80.3639,6279911.0
2022-04-30,82.096,83.6707,80.0953,80.3639,6279911.0
2022-05-01,82.096,83.6707,80.0953,80.3639,6279911.0
2022-05-02,80.2898,82.8648,79.7433,82.6055,4280420.0
2022-05-03,82.8,84.5229,82.7815,84.0968,4291951.0
2022-05-04,84.9768,89.3395,84.245,89.0802,5874760.0
2022-05-05,89.4877,89.6267,85.6437,87.5518,5448472.0
2022-05-06,88.8579,89.4229,86.2272,89.2562,4093630.0
2022-05-07,88.8579,89.4229,86.2272,89.2562,4093630.0
2022-05-08,88.8579,89.4229,86.2272,89.2562,4093630.0
2022-05-09,87.3202,87.7185,82.587,82.8834,5173001.0
2022-05-10,83.7448,85.7178,81.355,82.9667,4186095.0
2022-05-11,84.6248,86.1253,83.4577,84.4766,2981776.0
2022-05-12,84.6803,84.9165,82.2072,84.4673,3910836.0
2022-05-13,85.8567,87.8945,85.8567,87.6259,3328982.0
2022-05-14,85.8567,87.8945,85.8567,87.6259,3328982.0
2022-05-15,85.8567,87.8945,85.8567,87.6259,3328982.0
2022-05-16,87.7371,90.7567,87.7371,89.9231,4561899.0
2022-05-17,91.1087,91.3866,89.3164,90.5159,3747194.0
2022-05-18,90.9605,91.3125,87.3573,88.4781,4002610.0
2022-05-19,86.3291,89.3025,85.727,88.3021,4660644.0
2022-05-20,89.3034,89.7526,85.607,87.7687,3838918.0
2022-05-21,89.3034,89.7526,85.607,87.7687,3838918.0
2022-05-22,89.3034,89.7526,85.607,87.7687,3838918.0
2022-05-23,89.0507,89.7619,88.1336,88.9758,4220538.0
2022-05-24,88.0026,90.8194,87.6844,90.5574,3076311.0
2022-05-25,90.7632,93.2291,90.5386,92.719,3422128.0
2022-05-26,93.477,94.1695,92.1529,92.3447,3262709.0
2022-05-27,92.3634,95.7042,92.2792,95.1989,3621395.0
2022-05-28,92.3634,95.7042,92.2792,95.1989,3621395.0
2022-05-29,92.3634,95.7042,92.2792,95.1989,3621395.0
2022-05-30,92.3634,95.7042,92.2792,95.1989,3621395.0
2022-05-31,95.7417,97.0144,94.104,94.338,5541811.0
2022-06-01,95.3019,97.3325,94.7123,96.5558,4086093.0
2022-06-02,95.9663,97.37,95.1285,96.3874,3031652.0
2022-06-03,96.5745,98.1093,96.1721,97.7537,2940164.0
2022-06-04,96.5745,98.1093,96.1721,97.7537,2940164.0
2022-06-05,96.5745,98.1093,96.1721,97.7537,2940164.0
2022-06-06,98.1467,100.0932,97.9876,99.2135,3046037.0
2022-06-07,98.755,102.9146,98.755,102.8631,3477600.0
2022-06-08,102.704,104.1358,101.8525,103.1719,3611255.0
2022-06-09,102.6853,103.3123,101.2442,101.319,2947271.0
2022-06-10,100.0464,100.8511,98.1093,99.4849,3015314.0
2022-06-11,100.0464,100.8511,98.1093,99.4849,3015314.0
2022-06-12,100.0464,100.8511,98.1093,99.4849,3015314.0
2022-06-13,96.6775,97.501,93.6361,94.9275,4227454.0
2022-06-14,98.1935,100.795,95.7791,97.4448,4522751.0
2022-06-15,97.5103,98.3151,93.6923,95.8072,4747321.0
2022-06-16,92.9904,94.5906,89.7806,90.3047,6847784.0
2022-06-17,90.7164,91.1188,84.4372,84.6992,14917997.0
2022-06-18,90.7164,91.1188,84.4372,84.6992,14917997.0
2022-06-19,90.7164,91.1188,84.4372,84.6992,14917997.0
2022-06-20,90.7164,91.1188,84.4372,84.6992,14917997.0
2022-06-21,87.6938,90.4903,87.5441,89.8181,5764941.0
2022-06-22,86.0936,87.9933,84.6712,84.6992,5181745.0
2022-06-23,85.7473,86.1357,77.8211,78.9721,6160645.0
2022-06-24,80.694,81.0403,78.523,78.7943,5269760.0
2022-06-25,80.694,81.0403,78.523,78.7943,5269760.0
2022-06-26,80.694,81.0403,78.523,78.7943,5269760.0
2022-06-27,79.9641,82.4393,79.6085,81.6017,3796203.0
2022-06-28,83.3517,85.4385,81.8076,83.1458,3791882.0
2022-06-29,84.484,84.9426,78.8131,79.15,4246324.0
2022-06-30,77.3719,78.8131,75.6968,76.7262,4829111.0
2022-07-01,77.0912,79.2716,75.4723,78.9534,4093267.0
2022-07-02,77.0912,79.2716,75.4723,78.9534,4093267.0
2022-07-03,77.0912,79.2716,75.4723,78.9534,4093267.0
2022-07-04,77.0912,79.2716,75.4723,78.9534,4093267.0
2022-07-05,77.7275,78.1471,73.114,75.2289,5208565.0
2022-07-06,74.8453,75.6875,71.7478,74.4242,4624352.0
2022-07-07,76.6326,77.998,76.0057,77.2409,3711308.0
2022-07-08,78.2048,78.392,75.6501,76.7449,2219375.0
2022-07-09,78.2048,78.392,75.6501,76.7449,2219375.0
2022-07-10,78.2048,78.392,75.6501,76.7449,2219375.0
2022-07-11,75.491,76.904,74.6207,76.511,2448252.0
2022-07-12,74.368,75.9168,73.9563,75.3412,2565244.0
2022-07-13,74.2089,76.1741,73.4144,74.5365,3591348.0
2022-07-14,72.197,73.5445,70.8869,73.5071,4199050.0
2022-07-15,74.9108,76.4923,74.1153,76.3987,2792219.0
2022-07-16,74.9108,76.4923,74.1153,76.3987,2792219.0
2022-07-17,74.9108,76.4923,74.1153,76.3987,2792219.0
2022-07-18,78.1767,78.9066,77.0444,77.4374,2709757.0
2022-07-19,77.2035,80.1793,77.2035,79.9267,2767356.0
2022-07-20,79.8237,81.6953,79.1874,81.2742,3590906.0
2022-07-21,79.0283,79.8331,76.2911,79.7395,3628248.0
2022-07-22,79.5991,80.5537,78.6633,79.1032,2706668.0
2022-07-23,79.5991,80.5537,78.6633,79.1032,2706668.0
2022-07-24,79.5991,80.5537,78.6633,79.1032,2706668.0
2022-07-25,80.2355,81.8263,79.2716,81.6392,2756621.0
2022-07-26,82.5937,82.8651,79.8658,80.432,1869994.0
2022-07-27,80.9467,83.1084,80.0484,82.6686,2277253.0
2022-07-28,83.5108,84.2968,81.1338,82.3597,3257055.0
2022-07-29,82.6498,83.7261,81.19,83.2862,4750396.0
2022-07-30,82.6498,83.7261,81.19,83.2862,4750396.0
2022-07-31,82.6498,83.7261,81.19,83.2862,4750396.0
2022-08-01,82.0135,82.5375,80.1513,81.8731,2910902.0
2022-08-02,81.9948,83.0803,80.6472,81.9199,2455903.0
2022-08-03,83.2675,84.0676,79.4026,80.0202,3539718.0
2022-08-04,79.4494,79.5875,77.1427,77.3439,2989681.0
2022-08-05,76.4642,79.0657,76.277,78.3826,1796206.0
2022-08-06,76.4642,79.0657,76.277,78.3826,1796206.0
2022-08-07,76.4642,79.0657,76.277,78.3826,1796206.0
2022-08-08,78.6072,79.3652,77.9241,78.42,1680224.0
2022-08-09,79.4588,80.3267,79.0189,80.039,2062364.0
2022-08-10,80.5817,80.8063,78.289,80.1325,2191630.0
2022-08-11,81.4427,82.9119,80.6847,82.6592,2803166.0
2022-08-12,82.2474,84.2594,82.0229,84.222,2795622.0
2022-08-13,82.2474,84.2594,82.0229,84.222,2795622.0
2022-08-14,82.2474,84.2594,82.0229,84.222,2795622.0
2022-08-15,81.6766,83.7073,80.6659,83.4359,3082716.0
2022-08-16,83.8289,85.1578,82.6405,83.6231,3420056.0
2022-08-17,82.7432,85.6571,82.3843,85.0233,3064022.0
2022-08-18,85.4206,85.695,81.9864,83.9069,5465987.0
2022-08-19,83.765,84.4462,83.1188,83.6704,3167509.0
2022-08-20,83.765,84.4462,83.1188,83.6704,3167509.0
2022-08-21,83.765,84.4462,83.1188,83.6704,3167509.0
2022-08-22,83.0271,84.6143,81.6269,83.4717,2694601.0
2022-08-23,84.2948,86.7498,84.115,86.4802,3128049.0
2022-08-24,86.4802,87.7006,85.9882,87.3884,3200709.0
2022-08-25,87.6533,89.1481,87.4357,88.7508,2766027.0
2022-08-26,89.0346,89.6401,87.1708,87.2087,2750003.0
2022-08-27,89.0346,89.6401,87.1708,87.2087,2750003.0
2022-08-28,89.0346,89.6401,87.1708,87.2087,2750003.0
2022-08-29,87.1992,89.3279,86.8586,88.1737,2576596.0
2022-08-30,86.9816,87.0195,84.5218,85.2882,2836369.0
2022-08-31,83.0838,86.1775,82.8378,84.6354,2841663.0
2022-09-01,83.0271,83.6105,79.8483,81.6742,4004399.0
2022-09-02,83.519,85.0611,82.9703,83.6893,2641561.0
2022-09-03,83.519,85.0611,82.9703,83.6893,2641561.0
2022-09-04,83.519,85.0611,82.9703,83.6893,2641561.0
2022-09-05,83.519,85.0611,82.9703,83.6893,2641561.0
2022-09-06,84.3799,84.4083,81.7404,82.081,2556417.0
2022-09-07,80.4916,82.0809,79.4982,81.6647,2633167.0
2022-09-08,82.0053,82.2134,80.4159,81.2957,2477370.0
2022-09-09,82.7243,83.642,82.2607,83.2825,2476899.0
2022-09-10,82.7243,83.642,82.2607,83.2825,2476899.0
2022-09-11,82.7243,83.642,82.2607,83.2825,2476899.0
2022-09-12,84.4178,86.1585,84.0488,84.73,2454498.0
2022-09-13,83.2446,84.5975,81.3714,81.5133,3004016.0
2022-09-14,82.1472,84.063,80.3308,81.362,3872132.0
2022-09-15,79.5361,79.7442,76.783,77.4547,5077630.0
2022-09-16,77.5209,77.5209,74.7489,76.3762,6839916.0
2022-09-17,77.5209,77.5209,74.7489,76.3762,6839916.0
2022-09-18,77.5209,77.5209,74.7489,76.3762,6839916.0
2022-09-19,74.3516,77.7196,74.3138,77.5115,3124482.0
2022-09-20,76.7546,79.3279,76.4897,78.7319,3482761.0
2022-09-21,80.274,80.326,76.8208,76.8871,2872297.0
2022-09-22,77.7669,78.8927,76.7641,77.8331,2963939.0
2022-09-23,75.1085,75.1747,71.4614,71.8918,5632447.0
2022-09-24,75.1085,75.1747,71.4614,71.8918,5632447.0
2022-09-25,75.1085,75.1747,71.4614,71.8918,5632447.0
2022-09-26,70.9552,72.5068,70.0281,70.1605,4717533.0
2022-09-27,71.4661,73.2636,71.3242,72.1094,4147818.0
2022-09-28,72.2419,77.1803,72.1094,77.0101,5401123.0
2022-09-29,76.3762,77.0195,75.0611,76.2816,3118025.0
2022-09-30,75.5153,77.0384,75.0895,76.3667,3259539.0
2022-10-01,75.5153,77.0384,75.0895,76.3667,3259539.0
2022-10-02,75.5153,77.0384,75.0895,76.3667,3259539.0
2022-10-03,79.1198,80.6704,77.8804,80.0186,3892029.0
2022-10-04,81.8161,85.572,80.8795,85.4868,5402354.0
2022-10-05,84.7678,88.7413,84.6259,87.6155,5443391.0
2022-10-06,86.9532,88.7227,86.6127,88.325,3237499.0
2022-10-07,88.8359,89.4036,86.9059,87.5114,3283474.0
2022-10-08,88.8359,89.4036,86.9059,87.5114,3283474.0
2022-10-09,88.8359,89.4036,86.9059,87.5114,3283474.0
2022-10-10,88.1358,88.817,85.9031,86.1964,2785974.0
2022-10-11,85.2598,87.01,83.8596,85.4679,2939553.0
2022-10-12,85.0422,88.6751,84.2286,87.9277,2838819.0
2022-10-13,87.0005,92.6202,86.8586,91.6741,3690032.0
2022-10-14,91.2957,92.2418,88.8501,89.0251,3905281.0
2022-10-15,91.2957,92.2418,88.8501,89.0251,3905281.0
2022-10-16,91.2957,92.2418,88.8501,89.0251,3905281.0
2022-10-17,90.6051,92.7053,89.4414,90.3118,3667635.0
2022-10-18,90.7848,92.0478,88.9021,90.9267,2756488.0
2022-10-19,91.2579,93.5284,90.4442,92.6675,3343521.0
2022-10-20,93.4433,94.5123,92.2134,92.4688,3033556.0
2022-10-21,92.9608,95.2503,92.483,95.0232,3260090.0
2022-10-22,92.9608,95.2503,92.483,95.0232,3260090.0
2022-10-23,92.9608,95.2503,92.483,95.0232,3260090.0
2022-10-24,94.8908,95.9314,94.5322,94.9854,1996080.0
2022-10-25,94.2758,95.2976,93.2824,94.8151,2627265.0
2022-10-26,95.2503,97.4262,94.9759,96.7451,3172547.0
2022-10-27,98.3912,100.2455,97.8709,97.9749,3394346.0
2022-10-28,98.8832,100.3401,97.1613,98.5804,3561146.0
2022-10-29,98.8832,100.3401,97.1613,98.5804,3561146.0
2022-10-30,98.8832,100.3401,97.1613,98.5804,3561146.0
2022-10-31,97.1329,99.659,97.1329,98.6656,3581559.0
2022-11-01,101.2294,104.0487,100.5956,101.5889,5810757.0
2022-11-02,100.9503,101.1112,97.4546,97.6722,3683020.0
2022-11-03,97.0383,98.3345,96.0828,97.5587,3073692.0
2022-11-04,99.4697,100.1131,96.868,97.8993,3059218.0
2022-11-05,99.4697,100.1131,96.868,97.8993,3059218.0
2022-11-06,99.4697,100.1131,96.868,97.8993,3059218.0
2022-11-07,98.2682,100.2361,98.2682,99.7441,3226657.0
2022-11-08,99.5927,100.0374,98.0317,99.4414,2488599.0
2022-11-09,100.8415,102.658,97.6627,98.4764,4702312.0
2022-11-10,100.4442,100.6618,98.6798,100.5104,3457335.0
2022-11-11,101.6646,106.6409,101.6646,105.2975,5586863.0
2022-11-12,101.6646,106.6409,101.6646,105.2975,5586863.0
2022-11-13,101.6646,106.6409,101.6646,105.2975,5586863.0
2022-11-14,105.0137,107.4073,104.2852,104.3136,3977366.0
2022-11-15,104.7393,105.6664,103.4149,105.1178,3785692.0
2022-11-16,103.9152,105.556,102.4932,102.7699,3021877.0
2022-11-17,101.1952,104.8601,100.9762,104.7265,2445969.0
2022-11-18,103.0467,104.3161,102.016,104.0202,3696427.0
2022-11-19,103.0467,104.3161,102.016,104.0202,3696427.0
2022-11-20,103.0467,104.3161,102.016,104.0202,3696427.0
2022-11-21,102.5886,104.2874,101.0711,104.0584,3047236.0
2022-11-22,105.7763,107.7042,105.5091,107.1697,3494145.0
2022-11-23,105.4423,106.7402,104.4592,105.6618,2662261.0
2022-11-24,105.4423,106.7402,104.4592,105.6618,2662261.0
2022-11-25,105.9767,106.7116,105.3182,105.7286,1409419.0
2022-11-26,105.9767,106.7116,105.3182,105.7286,1409419.0
2022-11-27,105.9767,106.7116,105.3182,105.7286,1409419.0
2022-11-28,103.3139,105.07,102.6936,102.9036,3601223.0
2022-11-29,104.1443,105.2896,103.4666,104.0011,3854134.0
2022-11-30,105.1369,105.3373,102.1209,103.4953,3987279.0
2022-12-01,104.1061,104.6692,101.9873,103.1135,3214314.0
2022-12-02,102.3118,103.7434,101.2143,101.7964,2675983.0
2022-12-03,102.3118,103.7434,101.2143,101.7964,2675983.0
2022-12-04,102.3118,103.7434,101.2143,101.7964,2675983.0
2022-12-05,102.8845,103.2376,98.4942,99.4009,3015204.0
2022-12-06,98.6374,100.5557,97.3108,98.3797,3627009.0
2022-12-07,98.0647,100.174,97.2726,98.3129,2817139.0
2022-12-08,99.859,99.9735,95.8887,96.2991,2899713.0
2022-12-09,95.8792,96.6331,93.4741,93.5313,3210060.0
2022-12-10,95.8792,96.6331,93.4741,93.5313,3210060.0
2022-12-11,95.8792,96.6331,93.4741,93.5313,3210060.0
2022-12-12,94.1708,97.4921,93.5504,97.4157,3692377.0
2022-12-13,99.2291,99.5727,97.1008,97.473,2984029.0
2022-12-14,97.5398,98.4656,96.4423,96.6618,2646772.0
2022-12-15,96.1559,96.9004,95.1347,96.8431,2445464.0
2022-12-16,95.2015,96.3468,94.543,96.051,7235170.0
2022-12-17,95.2015,96.3468,94.543,96.051,7235170.0
2022-12-18,95.2015,96.3468,94.543,96.051,7235170.0
2022-12-19,96.6904,97.7212,95.0297,96.0223,2451214.0
2022-12-20,96.3945,98.7328,96.0128,97.9598,2442301.0
2022-12-21,99.4868,99.8876,97.6066,98.6374,2471941.0
2022-12-22,98.6851,98.771,94.4571,95.946,2287727.0
2022-12-23,96.4423,99.2768,96.4423,99.2005,2216304.0
2022-12-24,96.4423,99.2768,96.4423,99.2005,2216304.0
2022-12-25,96.4423,99.2768,96.4423,99.2005,2216304.0
2022-12-26,96.4423,99.2768,96.4423,99.2005,2216304.0
2022-12-27,99.8017,100.0117,98.9619,99.8113,2474864.0
2022-12-28,99.6395,99.9449,97.3394,97.4921,1910695.0
2022-12-29,97.3489,99.5393,97.034,99.3627,1827314.0
2022-12-30,99.105,100.0971,98.7901,99.3341,2088915.0
