,IP US Equity,IP US Equity,IP US Equity,IP US Equity,IP US Equity
2022-07-06,38.1464,38.6762,37.5983,38.2468,2968146.0
2022-07-07,38.6762,39.6307,38.6762,39.3339,2623983.0
2022-07-08,39.5074,39.5622,38.9685,39.0142,2344020.0
2022-07-09,39.5074,39.5622,38.9685,39.0142,2344020.0
2022-07-10,39.5074,39.5622,38.9685,39.0142,2344020.0
2022-07-11,38.5209,38.9228,38.2462,38.5757,2031737.0
2022-07-12,38.4752,39.533,38.3747,39.069,2569397.0
2022-07-13,38.5483,38.8132,38.2103,38.4935,2094651.0
2022-07-14,37.717,38.2971,37.6165,38.1646,2114026.0
2022-07-15,38.667,38.7675,38.1281,38.2925,2211090.0
2022-07-16,38.667,38.7675,38.1281,38.2925,2211090.0
2022-07-17,38.667,38.7675,38.1281,38.2925,2211090.0
2022-07-18,38.4478,38.6579,37.6531,37.8358,2307175.0
2022-07-19,38.3747,39.0964,38.3108,38.9228,1889385.0
2022-07-20,38.731,39.3212,38.6762,39.2242,1927686.0
2022-07-21,39.1055,39.5577,38.9593,39.5257,1813320.0
2022-07-22,39.6262,39.7906,39.2242,39.4526,1592899.0
2022-07-23,39.6262,39.7906,39.2242,39.4526,1592899.0
2022-07-24,39.6262,39.7906,39.2242,39.4526,1592899.0
2022-07-25,39.5257,39.8865,39.1329,39.6993,1877326.0
2022-07-26,39.3521,39.4069,37.6348,38.1646,4467499.0
2022-07-27,38.256,39.1512,38.0968,38.9319,5077071.0
2022-07-28,39.7175,40.2565,38.5666,39.2973,5159438.0
2022-07-29,39.4892,39.6134,38.699,39.069,4700238.0
2022-07-30,39.4892,39.6134,38.699,39.069,4700238.0
2022-07-31,39.4892,39.6134,38.699,39.069,4700238.0
2022-08-01,38.8589,39.3887,38.6853,39.1146,2909319.0
2022-08-02,38.9685,39.1009,38.3702,38.6762,2511268.0
2022-08-03,39.0233,39.1649,38.4387,38.9228,2637233.0
2022-08-04,38.7766,38.9685,38.2103,38.2468,2598553.0
2022-08-05,38.0185,38.4842,37.8449,38.1738,1882792.0
2022-08-06,38.0185,38.4842,37.8449,38.1738,1882792.0
2022-08-07,38.0185,38.4842,37.8449,38.1738,1882792.0
2022-08-08,38.6214,39.0872,38.5483,38.8041,2266250.0
2022-08-09,38.9319,39.0507,38.6122,38.8315,1985423.0
2022-08-10,39.48,39.9937,39.4435,39.6536,2061280.0
2022-08-11,39.9642,40.3204,39.8363,40.0098,2161937.0
2022-08-12,40.4183,41.1985,40.2706,41.0923,2823772.0
2022-08-13,40.4183,41.1985,40.2706,41.0923,2823772.0
2022-08-14,40.4183,41.1985,40.2706,41.0923,2823772.0
2022-08-15,40.8153,41.12,40.543,41.0738,2159398.0
2022-08-16,40.9723,41.7062,40.843,41.5262,2416277.0
2022-08-17,41.0923,41.3923,40.9261,40.9907,2154187.0
2022-08-18,40.7507,40.8476,40.3906,40.7507,1727404.0
2022-08-19,40.5845,40.603,40.0675,40.2429,5698036.0
2022-08-20,40.5845,40.603,40.0675,40.2429,5698036.0
2022-08-21,40.5845,40.603,40.0675,40.2429,5698036.0
2022-08-22,39.5967,39.6798,38.9689,39.2366,2704801.0
2022-08-23,39.3197,39.7582,39.1443,39.4951,1353740.0
2022-08-24,39.3382,39.5782,39.1074,39.3382,1809940.0
2022-08-25,39.5782,40.5107,39.5228,40.5014,1591458.0
2022-08-26,40.6307,40.6953,39.3313,39.3474,1631513.0
2022-08-27,40.6307,40.6953,39.3313,39.3474,1631513.0
2022-08-28,40.6307,40.6953,39.3313,39.3474,1631513.0
2022-08-29,39.1074,39.2357,38.7935,38.9135,1929729.0
2022-08-30,38.9597,39.1628,38.3226,38.8673,2122527.0
2022-08-31,38.9874,39.2828,38.3873,38.4242,2922732.0
2022-09-01,38.3411,38.475,37.8518,38.138,2068898.0
2022-09-02,38.6088,38.7519,37.6949,37.7872,2087585.0
2022-09-03,38.6088,38.7519,37.6949,37.7872,2087585.0
2022-09-04,38.6088,38.7519,37.6949,37.7872,2087585.0
2022-09-05,38.6088,38.7519,37.6949,37.7872,2087585.0
2022-09-06,37.8703,37.9072,37.0486,37.2332,2541622.0
2022-09-07,37.2794,37.9487,37.0855,37.9072,2297543.0
2022-09-08,37.5841,38.4334,37.1871,38.378,2364052.0
2022-09-09,38.6919,38.7658,38.3042,38.5165,1638641.0
2022-09-10,38.6919,38.7658,38.3042,38.5165,1638641.0
2022-09-11,38.6919,38.7658,38.3042,38.5165,1638641.0
2022-09-12,38.775,39.4074,38.6319,38.932,1659105.0
2022-09-13,38.2303,38.3134,37.2886,37.381,2142563.0
2022-09-14,37.2609,37.4456,36.3423,36.6332,2733206.0
2022-09-15,36.6978,37.0855,36.4854,36.6332,2303236.0
2022-09-16,34.2697,34.2697,32.0818,32.5249,12447809.0
2022-09-17,34.2697,34.2697,32.0818,32.5249,12447809.0
2022-09-18,34.2697,34.2697,32.0818,32.5249,12447809.0
2022-09-19,32.6264,33.7435,32.5895,33.7158,5320269.0
2022-09-20,33.0419,33.2034,31.7863,32.1556,4213595.0
2022-09-21,32.2664,32.7741,31.6109,31.6293,2964427.0
2022-09-22,31.6663,31.7586,30.9739,31.2139,3421369.0
2022-09-23,30.6507,30.8354,29.9952,30.5584,3510239.0
2022-09-24,30.6507,30.8354,29.9952,30.5584,3510239.0
2022-09-25,30.6507,30.8354,29.9952,30.5584,3510239.0
2022-09-26,30.2353,30.3276,28.7397,29.3305,8462778.0
2022-09-27,29.7737,30.0737,29.1551,29.4505,5500095.0
2022-09-28,29.7275,30.2814,29.6537,30.1984,5793476.0
2022-09-29,29.5983,29.7829,28.9335,29.626,4583617.0
2022-09-30,29.5706,30.2122,29.2105,29.2659,4340380.0
2022-10-01,29.5706,30.2122,29.2105,29.2659,4340380.0
2022-10-02,29.5706,30.2122,29.2105,29.2659,4340380.0
2022-10-03,29.7552,30.4292,29.3582,30.0414,6139145.0
2022-10-04,30.4661,30.8261,30.2814,30.6969,4782841.0
2022-10-05,30.1707,30.563,29.9011,30.3461,4674551.0
2022-10-06,29.9491,30.2722,29.5152,29.7275,3838246.0
2022-10-07,29.3213,29.3675,28.892,29.1367,3683944.0
2022-10-08,29.3213,29.3675,28.892,29.1367,3683944.0
2022-10-09,29.3213,29.3675,28.892,29.1367,3683944.0
2022-10-10,29.4229,29.4875,28.9503,29.1459,3265065.0
2022-10-11,28.7581,29.5336,28.3335,29.1551,4334673.0
2022-10-12,29.4321,29.4644,29.0628,29.0813,2544290.0
2022-10-13,28.6289,30.3599,28.5089,30.263,3506530.0
2022-10-14,30.5307,30.8169,30.017,30.1153,3191776.0
2022-10-15,30.5307,30.8169,30.017,30.1153,3191776.0
2022-10-16,30.5307,30.8169,30.017,30.1153,3191776.0
2022-10-17,30.7615,31.0015,30.4707,30.6784,3561387.0
2022-10-18,31.1216,31.4632,30.7661,30.9646,4000779.0
2022-10-19,30.623,30.7246,29.7644,30.0599,3136704.0
2022-10-20,30.0876,30.4338,29.3905,29.4598,2728725.0
2022-10-21,29.4875,30.5399,29.4505,30.5399,3471564.0
2022-10-22,29.4875,30.5399,29.4505,30.5399,3471564.0
2022-10-23,29.4875,30.5399,29.4505,30.5399,3471564.0
2022-10-24,30.8261,30.838,30.3276,30.4384,3188988.0
2022-10-25,30.1153,30.9969,29.9122,30.8723,3548286.0
2022-10-26,31.0292,31.2785,30.5399,30.6692,4427964.0
2022-10-27,29.9306,31.5278,29.709,30.4569,6335778.0
2022-10-28,30.4661,31.2785,30.3553,31.2231,3635794.0
2022-10-29,30.4661,31.2785,30.3553,31.2231,3635794.0
2022-10-30,30.4661,31.2785,30.3553,31.2231,3635794.0
2022-10-31,30.9554,31.3201,30.7707,31.0292,3598564.0
2022-11-01,31.3616,31.4355,30.3461,30.9554,3369153.0
2022-11-02,30.7892,31.3754,30.1937,30.2076,3353290.0
2022-11-03,30.0229,30.5307,29.9029,30.1799,2925890.0
2022-11-04,30.7338,31.177,30.4199,31.0846,3069188.0
2022-11-05,30.7338,31.177,30.4199,31.0846,3069188.0
2022-11-06,30.7338,31.177,30.4199,31.0846,3069188.0
2022-11-07,31.177,31.2877,30.6646,31.0108,2525572.0
2022-11-08,31.1585,31.2554,30.6877,30.9462,3139785.0
2022-11-09,30.6969,31.0015,30.5215,30.6692,3171988.0
2022-11-10,31.4724,32.4602,31.1677,32.4418,4051628.0
2022-11-11,32.7834,34.0343,32.4879,33.8174,5185560.0
2022-11-12,32.7834,34.0343,32.4879,33.8174,5185560.0
2022-11-13,32.7834,34.0343,32.4879,33.8174,5185560.0
2022-11-14,33.8384,34.7267,33.6794,33.8571,4123902.0
2022-11-15,34.39,34.6846,33.7168,34.1376,3640794.0
2022-11-16,34.016,34.1282,33.3615,33.455,2572732.0
2022-11-17,32.9782,33.4924,32.7631,33.4176,3290480.0
2022-11-18,33.7449,33.8477,33.2446,33.4457,6472239.0
2022-11-19,33.7449,33.8477,33.2446,33.4457,6472239.0
2022-11-20,33.7449,33.8477,33.2446,33.4457,6472239.0
2022-11-21,33.24,33.9179,33.2306,33.8384,2544292.0
2022-11-22,34.1189,34.5443,33.9225,34.3246,2258581.0
2022-11-23,34.3713,34.5118,34.1563,34.4181,1555370.0
2022-11-24,34.3713,34.5118,34.1563,34.4181,1555370.0
2022-11-25,34.4087,34.5116,34.1656,34.3339,861797.0
2022-11-26,34.4087,34.5116,34.1656,34.3339,861797.0
2022-11-27,34.4087,34.5116,34.1656,34.3339,861797.0
2022-11-28,33.988,34.0628,33.4083,33.455,2682213.0
2022-11-29,33.5018,34.0768,33.3148,33.9693,2403128.0
2022-11-30,33.8758,34.7173,33.2774,34.708,6137425.0
2022-12-01,34.9885,35.1942,34.577,34.9604,3886235.0
2022-12-02,34.6705,34.8015,34.3152,34.6893,2631528.0
2022-12-03,34.6705,34.8015,34.3152,34.6893,2631528.0
2022-12-04,34.6705,34.8015,34.3152,34.6893,2631528.0
2022-12-05,34.3713,34.5397,34.016,34.1469,2465273.0
2022-12-06,34.0534,34.3526,33.6888,34.0534,2218662.0
2022-12-07,33.801,34.3433,33.6888,33.801,2003576.0
2022-12-08,34.0254,34.1563,33.6794,33.8197,1487460.0
2022-12-09,34.016,34.161,33.6701,33.7355,1744882.0
2022-12-10,34.016,34.161,33.6701,33.7355,1744882.0
2022-12-11,34.016,34.161,33.6701,33.7355,1744882.0
2022-12-12,33.7262,34.4134,33.6093,34.4087,2572694.0
2022-12-13,35.4279,35.5588,34.535,34.8015,4787916.0
2022-12-14,34.7267,35.3391,34.3994,34.6893,2778679.0
2022-12-15,34.2124,34.3994,33.9132,34.1656,3623345.0
2022-12-16,33.8477,33.9506,32.7958,33.2961,6248446.0
2022-12-17,33.8477,33.9506,32.7958,33.2961,6248446.0
2022-12-18,33.8477,33.9506,32.7958,33.2961,6248446.0
2022-12-19,33.3896,33.5579,32.3657,32.6509,3596423.0
2022-12-20,32.6322,32.8192,32.361,32.4265,2733611.0
2022-12-21,32.6603,32.8379,32.3564,32.4078,3045751.0
2022-12-22,32.146,32.2068,31.5569,32.1927,6327957.0
2022-12-23,32.1273,32.6135,32.0618,32.4733,2001438.0
2022-12-24,32.1273,32.6135,32.0618,32.4733,2001438.0
2022-12-25,32.1273,32.6135,32.0618,32.4733,2001438.0
2022-12-26,32.1273,32.6135,32.0618,32.4733,2001438.0
2022-12-27,32.4546,32.7631,32.2909,32.6416,1670625.0
2022-12-28,32.4452,32.8192,31.9309,32.1273,2312631.0
2022-12-29,32.2675,32.7538,32.2021,32.5107,1751169.0
2022-12-30,32.2582,32.5013,32.0151,32.3798,2016804.0
2022-12-31,32.2582,32.5013,32.0151,32.3798,2016804.0
2023-01-01,32.2582,32.5013,32.0151,32.3798,2016804.0
2023-01-02,32.2582,32.5013,32.0151,32.3798,2016804.0
2023-01-03,32.5013,33.2026,32.4546,33.1091,3692623.0
2023-01-04,33.4363,34.4648,33.3335,34.4368,4592456.0
2023-01-05,34.1095,34.1937,33.5672,33.8477,3407283.0
2023-01-06,34.203,34.5022,33.988,34.2591,2167324.0
2023-01-07,34.203,34.5022,33.988,34.2591,2167324.0
2023-01-08,34.203,34.5022,33.988,34.2591,2167324.0
2023-01-09,34.2965,35.2222,34.2965,34.6051,2951278.0
2023-01-10,34.5583,35.2129,34.0534,35.1755,3299536.0
2023-01-11,35.4653,35.5869,35.0259,35.1661,3533797.0
2023-01-12,35.3438,35.6243,34.9417,35.3625,2315065.0
2023-01-13,35.0726,35.9141,34.9511,35.7645,3447164.0
2023-01-14,35.0726,35.9141,34.9511,35.7645,3447164.0
2023-01-15,35.0726,35.9141,34.9511,35.7645,3447164.0
2023-01-16,35.0726,35.9141,34.9511,35.7645,3447164.0
2023-01-17,35.7645,35.8674,35.0866,35.1007,2165484.0
2023-01-18,35.1942,35.3531,34.4648,34.5116,2138934.0
2023-01-19,34.1563,34.4742,33.5859,34.2498,2299624.0
2023-01-20,34.1376,35.0913,34.1282,35.0913,2445153.0
2023-01-21,34.1376,35.0913,34.1282,35.0913,2445153.0
2023-01-22,34.1376,35.0913,34.1282,35.0913,2445153.0
2023-01-23,35.1474,35.4186,34.7828,35.0352,2058501.0
2023-01-24,35.0352,35.0726,34.203,34.362,2241357.0
2023-01-25,34.1002,34.2965,33.4737,33.9599,2998254.0
2023-01-26,34.0347,34.8482,33.9693,34.8108,2552907.0
2023-01-27,34.8669,35.7739,34.7641,35.6336,3282390.0
2023-01-28,34.8669,35.7739,34.7641,35.6336,3282390.0
2023-01-29,34.8669,35.7739,34.7641,35.6336,3282390.0
2023-01-30,35.3438,35.8861,35.3157,35.3344,4174455.0
2023-01-31,37.0829,39.168,36.8398,39.1025,10851215.0
2023-02-01,38.6163,38.8033,37.7561,38.1956,6862330.0
2023-02-02,38.5696,38.9015,38.1722,38.8314,4356077.0
2023-02-03,38.5509,39.1493,38.5182,38.6724,2650309.0
2023-02-04,38.5509,39.1493,38.5182,38.6724,2650309.0
2023-02-05,38.5509,39.1493,38.5182,38.6724,2650309.0
2023-02-06,38.42,38.5228,37.7935,37.9057,2478540.0
2023-02-07,37.7,38.1161,37.3587,37.6626,2547436.0
2023-02-08,37.4102,37.6626,36.7323,36.8772,3532214.0
2023-02-09,37.0549,37.0736,35.6523,35.8767,3608551.0
2023-02-10,35.7271,36.204,35.3929,36.1198,3131678.0
2023-02-11,35.7271,36.204,35.3929,36.1198,3131678.0
2023-02-12,35.7271,36.204,35.3929,36.1198,3131678.0
2023-02-13,36.2601,36.8959,36.1666,36.6434,2236565.0
2023-02-14,36.5593,36.8024,36.3442,36.606,2366382.0
2023-02-15,36.2788,36.8117,36.2788,36.7276,3090560.0
2023-02-16,36.219,36.8984,36.1433,36.5596,2245675.0
2023-02-17,36.4934,36.6259,36.0014,36.2096,4084965.0
2023-02-18,36.4934,36.6259,36.0014,36.2096,4084965.0
2023-02-19,36.4934,36.6259,36.0014,36.2096,4084965.0
2023-02-20,36.4934,36.6259,36.0014,36.2096,4084965.0
2023-02-21,35.6702,35.7649,33.8867,34.1658,4589613.0
2023-02-22,34.1091,34.6484,34.1091,34.3267,2202945.0
2023-02-23,34.4875,34.6957,34.0523,34.5822,1686746.0
2023-02-24,34.1942,34.9795,34.0287,34.5254,3273359.0
2023-02-25,34.1942,34.9795,34.0287,34.5254,3273359.0
2023-02-26,34.1942,34.9795,34.0287,34.5254,3273359.0
2023-02-27,35.1215,35.183,34.4875,34.6105,2489302.0
2023-02-28,34.5727,34.7714,34.3835,34.4308,3633496.0
2023-03-01,34.2983,35.1499,34.2226,34.7146,2219014.0
2023-03-02,34.9039,35.6513,34.6957,35.4999,2965278.0
2023-03-03,35.6608,35.9541,35.1877,35.7365,3215406.0
2023-03-04,35.6608,35.9541,35.1877,35.7365,3215406.0
2023-03-05,35.6608,35.9541,35.1877,35.7365,3215406.0
2023-03-06,35.5331,35.5567,34.4686,34.6484,3250412.0
2023-03-07,34.6247,34.7477,34.1564,34.3362,2542631.0
2023-03-08,34.4119,34.9464,34.3835,34.8376,2854880.0
2023-03-09,34.9985,35.1404,34.1422,34.251,2253242.0
2023-03-10,34.1185,34.2321,33.2859,33.6076,2486463.0
2023-03-11,34.1185,34.2321,33.2859,33.6076,2486463.0
2023-03-12,34.1185,34.2321,33.2859,33.6076,2486463.0
2023-03-13,33.1156,33.5887,32.8318,32.9737,3289617.0
2023-03-14,33.6076,33.8536,33.1251,33.5319,3043279.0
2023-03-15,32.7845,32.8365,32.2783,32.6236,3660939.0
2023-03-16,32.1695,33.0068,32.0464,32.8034,3134099.0
2023-03-17,32.6804,32.6804,31.6242,32.2262,7959519.0
2023-03-18,32.6804,32.6804,31.6242,32.2262,7959519.0
2023-03-19,32.6804,32.6804,31.6242,32.2262,7959519.0
2023-03-20,32.7371,33.4184,32.7371,32.9548,3500076.0
2023-03-21,33.5508,33.5745,33.2433,33.3427,3078540.0
2023-03-22,33.4657,33.4846,32.529,32.5479,3744543.0
2023-03-23,32.5574,32.9122,31.9849,32.2735,2901267.0
2023-03-24,31.9613,32.7892,31.6396,32.6236,3047726.0
2023-03-25,31.9613,32.7892,31.6396,32.6236,3047726.0
2023-03-26,31.9613,32.7892,31.6396,32.6236,3047726.0
2023-03-27,33.1156,33.1345,32.6331,32.6425,3166638.0
2023-03-28,32.5858,32.969,32.5101,32.7939,1780490.0
2023-03-29,33.144,33.2954,32.9922,33.1818,1970874.0
2023-03-30,33.5887,33.6502,33.2496,33.3427,1530543.0
2023-03-31,33.6171,34.1848,33.5698,34.1185,3611463.0
2023-04-01,33.6171,34.1848,33.5698,34.1185,3611463.0
2023-04-02,33.6171,34.1848,33.5698,34.1185,3611463.0
2023-04-03,34.1564,34.4497,33.8915,34.0239,3102427.0
2023-04-04,34.0523,34.1091,33.1582,33.4562,2579190.0
2023-04-05,33.2102,33.6339,33.1251,33.5603,2356612.0
2023-04-06,33.6171,33.8867,33.4515,33.8536,2690969.0
2023-04-07,33.6171,33.8867,33.4515,33.8536,2690969.0
2023-04-08,33.6171,33.8867,33.4515,33.8536,2690969.0
2023-04-09,33.6171,33.8867,33.4515,33.8536,2690969.0
2023-04-10,33.7874,34.0902,33.4941,33.9577,1780413.0
2023-04-11,34.3267,34.989,34.2557,34.5727,2546811.0
2023-04-12,34.8471,35.041,34.3456,34.5065,1559563.0
2023-04-13,34.5065,34.6957,34.0239,34.4402,2033106.0
2023-04-14,34.0239,34.3409,33.6123,33.9766,3068964.0
2023-04-15,34.0239,34.3409,33.6123,33.9766,3068964.0
2023-04-16,34.0239,34.3409,33.6123,33.9766,3068964.0
2023-04-17,34.005,34.4213,33.9293,34.3835,1982840.0
2023-04-18,34.4024,34.568,34.2415,34.5254,1870546.0
2023-04-19,34.4402,34.7903,34.2794,34.6011,1749813.0
2023-04-20,34.3835,34.6247,34.3503,34.5822,1840749.0
2023-04-21,34.5349,34.6105,33.9198,34.0996,1905383.0
2023-04-22,34.5349,34.6105,33.9198,34.0996,1905383.0
2023-04-23,34.5349,34.6105,33.9198,34.0996,1905383.0
2023-04-24,34.0996,34.5207,34.0996,34.4213,2664555.0
2023-04-25,33.1251,33.3332,32.6993,32.8223,5127575.0
2023-04-26,33.0021,33.1582,32.4249,32.6993,3160234.0
2023-04-27,31.6585,32.1695,30.6556,31.2328,5459386.0
2023-04-28,31.4598,31.7815,30.9505,31.3274,4202882.0
2023-04-29,31.4598,31.7815,30.9505,31.3274,4202882.0
2023-04-30,31.4598,31.7815,30.9505,31.3274,4202882.0
2023-05-01,31.299,31.9755,31.176,31.4504,3245713.0
2023-05-02,31.2138,31.4125,30.0879,30.5799,4206485.0
2023-05-03,30.7313,31.2091,30.4947,30.561,2964924.0
2023-05-04,30.5421,30.697,29.9838,30.0784,3061951.0
2023-05-05,30.438,30.7975,30.3244,30.6083,2006448.0
2023-05-06,30.438,30.7975,30.3244,30.6083,2006448.0
2023-05-07,30.438,30.7975,30.3244,30.6083,2006448.0
2023-05-08,30.7975,30.9394,30.4522,30.6367,1749346.0
2023-05-09,30.4096,30.5846,30.2961,30.3907,2177478.0
2023-05-10,30.5704,30.6177,29.7189,30.1731,3335778.0
2023-05-11,29.9933,30.1636,29.7615,29.9838,3981665.0
2023-05-12,30.1257,30.3386,29.7851,30.0501,2886666.0
2023-05-13,30.1257,30.3386,29.7851,30.0501,2886666.0
2023-05-14,30.1257,30.3386,29.7851,30.0501,2886666.0
2023-05-15,30.0784,30.2062,29.7189,30.1068,3104819.0
2023-05-16,30.1163,30.1163,29.6148,29.7851,2998755.0
2023-05-17,29.8892,30.4096,29.7567,30.3717,2445547.0
2023-05-18,30.2298,30.315,29.8939,30.3055,1876128.0
2023-05-19,30.6083,30.6272,30.1353,30.2393,3373613.0
2023-05-20,30.6083,30.6272,30.1353,30.2393,3373613.0
2023-05-21,30.6083,30.6272,30.1353,30.2393,3373613.0
2023-05-22,30.0406,30.1352,29.6669,30.0217,3091903.0
2023-05-23,30.1068,30.5988,29.8514,30.2393,2640551.0
2023-05-24,30.1447,30.2251,29.7,29.7662,2984533.0
2023-05-25,29.7686,29.7686,29.1972,29.3941,4062384.0
2023-05-26,29.5093,29.6918,29.3413,29.4037,2974830.0
2023-05-27,29.5093,29.6918,29.3413,29.4037,2974830.0
2023-05-28,29.5093,29.6918,29.3413,29.4037,2974830.0
2023-05-29,29.5093,29.6918,29.3413,29.4037,2974830.0
2023-05-30,29.3269,29.3749,28.8563,28.9428,3785719.0
2023-05-31,28.8083,28.8943,28.2418,28.2706,6653118.0
2023-06-01,28.3666,28.4434,27.8528,28.0113,3709696.0
2023-06-02,28.4146,29.4421,28.3714,29.1732,3969089.0
2023-06-03,28.4146,29.4421,28.3714,29.1732,3969089.0
2023-06-04,28.4146,29.4421,28.3714,29.1732,3969089.0
2023-06-05,29.3173,29.5045,29.01,29.0772,3476462.0
2023-06-06,29.0484,29.711,29.0484,29.6054,4876395.0
2023-06-07,29.903,30.8921,29.759,30.8537,4642950.0
2023-06-08,30.9113,31.113,30.1911,30.4888,3913986.0
2023-06-09,30.508,30.508,30.2007,30.4216,3450460.0
2023-06-10,30.508,30.508,30.2007,30.4216,3450460.0
2023-06-11,30.508,30.508,30.2007,30.4216,3450460.0
2023-06-12,30.1335,30.3352,29.7302,30.0855,4061302.0
2023-06-13,30.3064,30.6521,30.1623,30.2968,3907449.0
2023-06-14,30.6328,30.8825,30.3256,30.5368,3883890.0
2023-06-15,30.4024,30.604,30.1191,30.5464,3238283.0
2023-06-16,30.4888,30.7673,30.3304,30.7097,7100075.0
2023-06-17,30.4888,30.7673,30.3304,30.7097,7100075.0
2023-06-18,30.4888,30.7673,30.3304,30.7097,7100075.0
2023-06-19,30.4888,30.7673,30.3304,30.7097,7100075.0
2023-06-20,30.2487,30.388,29.9318,30.2679,3705481.0
2023-06-21,29.9703,30.3448,29.6054,29.8838,2984593.0
2023-06-22,29.8646,29.879,29.3269,29.5189,3750250.0
2023-06-23,29.2308,29.4661,29.0292,29.3845,3169935.0
2023-06-24,29.2308,29.4661,29.0292,29.3845,3169935.0
2023-06-25,29.2308,29.4661,29.0292,29.3845,3169935.0
2023-06-26,29.5285,30.1527,29.4901,30.0951,2665127.0
2023-06-27,30.0471,30.556,29.8454,30.412,2253195.0
2023-06-28,30.3544,30.3544,29.7638,30.1239,2042166.0
2023-06-29,29.9607,30.4312,29.8742,30.4216,2351698.0
2023-06-30,30.1815,30.6136,29.8454,30.5464,3210251.0
2023-07-01,30.1815,30.6136,29.8454,30.5464,3210251.0
2023-07-02,30.1815,30.6136,29.8454,30.5464,3210251.0
2023-07-03,30.5944,31.0842,30.5272,30.7577,1721207.0
2023-07-04,30.5944,31.0842,30.5272,30.7577,1721207.0
2023-07-05,30.2199,30.3448,29.9751,30.0855,4034710.0
2023-07-06,29.9222,30.1239,29.5861,30.0567,3263884.0
2023-07-07,30.0087,31.0026,30.0087,30.5368,3707286.0
2023-07-08,30.0087,31.0026,30.0087,30.5368,3707286.0
2023-07-09,30.0087,31.0026,30.0087,30.5368,3707286.0
2023-07-10,29.759,30.3928,29.6534,29.9799,3427431.0
2023-07-11,30.1719,30.5512,30.0471,30.4408,2596444.0
2023-07-12,30.8825,31.0746,30.4792,30.5464,2335105.0
2023-07-13,30.3736,30.7001,30.2968,30.5656,2508963.0
2023-07-14,30.5944,30.5944,30.0759,30.1527,3566861.0
2023-07-15,30.5944,30.5944,30.0759,30.1527,3566861.0
2023-07-16,30.5944,30.5944,30.0759,30.1527,3566861.0
2023-07-17,29.9126,29.9511,29.7494,29.759,2793613.0
2023-07-18,29.5957,30.3256,29.5573,30.1143,3201556.0
2023-07-19,30.1335,30.3928,29.9875,30.3064,3050172.0
2023-07-20,30.4408,30.5032,30.0711,30.3544,2395460.0
2023-07-21,30.3544,30.6521,30.0409,30.5848,3189597.0
2023-07-22,30.3544,30.6521,30.0409,30.5848,3189597.0
2023-07-23,30.3544,30.6521,30.0409,30.5848,3189597.0
2023-07-24,30.7289,31.1514,30.6425,31.0842,2630583.0
2023-07-25,31.4011,32.7118,31.3627,32.5822,8142358.0
2023-07-26,32.6494,32.7935,32.1789,32.4286,3585116.0
2023-07-27,33.1488,34.6036,33.0335,33.9938,6959656.0
2023-07-28,34.4836,34.8149,34.2195,34.3203,3449103.0
2023-07-29,34.4836,34.8149,34.2195,34.3203,3449103.0
2023-07-30,34.4836,34.8149,34.2195,34.3203,3449103.0
2023-07-31,34.4355,34.7716,34.4355,34.6276,3383743.0
2023-08-01,34.57,34.7428,34.2291,34.5124,3031279.0
2023-08-02,34.4644,35.5303,34.4644,35.1365,5842004.0
2023-08-03,35.1558,35.7223,34.7908,35.1654,3365448.0
2023-08-04,35.1462,35.6359,34.8005,34.8197,2489940.0
2023-08-05,35.1462,35.6359,34.8005,34.8197,2489940.0
2023-08-06,35.1462,35.6359,34.8005,34.8197,2489940.0
2023-08-07,34.9445,35.1462,34.5412,34.7044,2335992.0
2023-08-08,34.1475,34.5124,33.917,34.4259,2400896.0
2023-08-09,34.3203,34.5124,34.1763,34.2915,1522640.0
2023-08-10,34.4355,34.4932,33.9938,34.1379,2033460.0
2023-08-11,33.9266,34.2723,33.8882,34.013,2318717.0
2023-08-12,33.9266,34.2723,33.8882,34.013,2318717.0
2023-08-13,33.9266,34.2723,33.8882,34.013,2318717.0
2023-08-14,33.9084,33.9182,33.5484,33.7625,2757557.0
2023-08-15,33.422,33.7284,33.3052,33.3733,2100272.0
2023-08-16,33.2176,33.5047,33.0814,33.1106,2334603.0
2023-08-17,33.2371,33.6286,33.1495,33.3052,2385105.0
2023-08-18,33.1106,33.636,33.0814,33.5776,3754922.0
2023-08-19,33.1106,33.636,33.0814,33.5776,3754922.0
2023-08-20,33.1106,33.636,33.0814,33.5776,3754922.0
2023-08-21,33.4901,33.5192,32.7409,33.1398,2247943.0
2023-08-22,33.1495,33.3247,32.7555,32.8576,1702251.0
2023-08-23,32.9257,33.0571,32.6648,32.9646,1607455.0
2023-08-24,32.7019,33.3441,32.7019,32.8284,2038913.0
2023-08-25,33.0619,33.1982,32.7895,33.0133,2678936.0
2023-08-26,33.0619,33.1982,32.7895,33.0133,2678936.0
2023-08-27,33.0619,33.1982,32.7895,33.0133,2678936.0
2023-08-28,33.1592,33.6506,33.1203,33.5192,1681984.0
2023-08-29,33.6068,33.7528,33.4317,33.743,1270777.0
2023-08-30,33.7917,33.889,33.6263,33.8695,1452677.0
2023-08-31,33.9863,33.996,33.7868,33.9766,3216210.0
2023-09-01,34.2393,34.5117,34.1711,34.2393,2211096.0
2023-09-02,34.2393,34.5117,34.1711,34.2393,2211096.0
2023-09-03,34.2393,34.5117,34.1711,34.2393,2211096.0
2023-09-04,34.2393,34.5117,34.1711,34.2393,2211096.0
2023-09-05,34.0544,34.142,33.383,33.3928,2494269.0
