,PGR US Equity,PGR US Equity,PGR US Equity,PGR US Equity,PGR US Equity
2022-07-05,116.3096,116.6957,113.6367,115.9631,2518064.0
2022-07-06,115.9235,119.3368,115.6857,118.9355,3466558.0
2022-07-07,119.748,121.1103,118.9652,119.5102,3006870.0
2022-07-08,119.7579,120.4812,119.0941,119.2724,2801957.0
2022-07-09,119.7579,120.4812,119.0941,119.2724,2801957.0
2022-07-10,119.7579,120.4812,119.0941,119.2724,2801957.0
2022-07-11,118.7869,119.8173,118.6779,119.2129,2338336.0
2022-07-12,118.2519,118.4698,115.4281,115.973,2484243.0
2022-07-13,115.4776,117.8456,115.1606,116.3396,3411008.0
2022-07-14,113.7735,114.3085,110.1075,111.2965,4881129.0
2022-07-15,114.1401,115.6461,112.6935,115.012,7515751.0
2022-07-16,114.1401,115.6461,112.6935,115.012,7515751.0
2022-07-17,114.1401,115.6461,112.6935,115.012,7515751.0
2022-07-18,115.1309,115.3919,109.0672,109.2752,3808554.0
2022-07-19,110.2363,111.3064,109.4833,110.9299,3118700.0
2022-07-20,111.455,111.7225,109.3264,110.3156,2801628.0
2022-07-21,109.9391,111.0884,108.4083,110.266,3277394.0
2022-07-22,110.5534,111.237,109.731,110.167,1697854.0
2022-07-23,110.5534,111.237,109.731,110.167,1697854.0
2022-07-24,110.5534,111.237,109.731,110.167,1697854.0
2022-07-25,110.7416,111.9405,110.5633,111.6036,2247843.0
2022-07-26,111.6036,112.3467,110.915,111.5541,1925857.0
2022-07-27,111.6631,112.6043,110.8506,112.0792,1463993.0
2022-07-28,112.9313,113.6645,110.5831,113.1394,2078942.0
2022-07-29,113.3672,114.3481,113.288,114.0013,2750325.0
2022-07-30,113.3672,114.3481,113.288,114.0013,2750325.0
2022-07-31,113.3672,114.3481,113.288,114.0013,2750325.0
2022-08-01,113.4465,113.9939,111.3955,112.2179,2294003.0
2022-08-02,111.8513,113.9766,111.3262,112.1486,3281314.0
2022-08-03,112.6142,113.9419,110.2958,113.6942,2378428.0
2022-08-04,113.7834,116.3594,113.4366,115.7055,2628721.0
2022-08-05,115.4182,117.3102,114.9723,117.1917,1525697.0
2022-08-06,115.4182,117.3102,114.9723,117.1917,1525697.0
2022-08-07,115.4182,117.3102,114.9723,117.1917,1525697.0
2022-08-08,117.4989,118.2816,117.0431,117.3998,1574144.0
2022-08-09,118.1825,119.1337,117.9222,118.559,1583772.0
2022-08-10,119.6093,119.857,118.7398,119.7777,2189484.0
2022-08-11,120.2137,121.0212,119.1535,119.3517,2376863.0
2022-08-12,119.7282,120.6793,119.6043,120.6496,1619342.0
2022-08-13,119.7282,120.6793,119.6043,120.6496,1619342.0
2022-08-14,119.7282,120.6793,119.6043,120.6496,1619342.0
2022-08-15,119.8173,121.0558,119.2229,120.8874,1690047.0
2022-08-16,120.5208,121.6412,120.3276,121.363,1916166.0
2022-08-17,121.363,126.2526,121.0063,125.8909,4100017.0
2022-08-18,125.9504,127.3969,125.8018,127.0304,2241010.0
2022-08-19,126.9115,126.9957,125.9257,126.3071,2058718.0
2022-08-20,126.9115,126.9957,125.9257,126.3071,2058718.0
2022-08-21,126.9115,126.9957,125.9257,126.3071,2058718.0
2022-08-22,126.0098,126.4755,124.588,124.7812,1584411.0
2022-08-23,124.5137,124.8704,123.196,123.2554,1757357.0
2022-08-24,122.9582,124.6029,122.6411,124.3255,1567883.0
2022-08-25,124.8209,125.3361,124.2363,125.2667,1192163.0
2022-08-26,125.2667,125.5838,123.9391,124.0084,1827279.0
2022-08-27,125.2667,125.5838,123.9391,124.0084,1827279.0
2022-08-28,125.2667,125.5838,123.9391,124.0084,1827279.0
2022-08-29,123.8103,125.0785,122.8302,123.8697,1591899.0
2022-08-30,123.5427,124.0084,122.7204,123.0969,1526092.0
2022-08-31,123.4833,123.9391,121.4422,121.5215,2103898.0
2022-09-01,121.5215,123.0473,121.2174,122.5618,2382558.0
2022-09-02,123.2752,124.266,120.7388,121.2837,1826456.0
2022-09-03,123.2752,124.266,120.7388,121.2837,1826456.0
2022-09-04,123.2752,124.266,120.7388,121.2837,1826456.0
2022-09-05,123.2752,124.266,120.7388,121.2837,1826456.0
2022-09-06,121.3531,122.7501,120.8775,121.3531,2219788.0
2022-09-07,121.581,126.1783,120.8379,126.0296,2448834.0
2022-09-08,125.7819,128.0509,124.7119,128.0311,1998701.0
2022-09-09,127.2681,127.8131,126.2179,127.496,2544321.0
2022-09-10,127.2681,127.8131,126.2179,127.496,2544321.0
2022-09-11,127.2681,127.8131,126.2179,127.496,2544321.0
2022-09-12,127.4861,128.571,126.3417,127.9122,2445608.0
2022-09-13,126.5647,127.5703,125.346,125.5442,3045234.0
2022-09-14,126.2278,127.4069,125.9603,126.8619,2941801.0
2022-09-15,126.961,127.9617,125.8315,125.9207,2071353.0
2022-09-16,125.5144,125.8513,123.4932,123.7409,4036875.0
2022-09-17,125.5144,125.8513,123.4932,123.7409,4036875.0
2022-09-18,125.5144,125.8513,123.4932,123.7409,4036875.0
2022-09-19,123.0969,126.1882,122.6708,126.1188,1858401.0
2022-09-20,124.8506,125.2865,122.3637,123.949,2049392.0
2022-09-21,124.6524,124.8902,120.2434,120.2434,2768246.0
2022-09-22,120.6793,122.3439,119.4408,121.2936,2279988.0
2022-09-23,120.8379,121.1054,119.3715,120.4118,2004324.0
2022-09-24,120.8379,121.1054,119.3715,120.4118,2004324.0
2022-09-25,120.8379,121.1054,119.3715,120.4118,2004324.0
2022-09-26,119.5795,120.065,117.38,117.7862,2435269.0
2022-09-27,118.5987,119.4309,117.1967,118.0042,2118271.0
2022-09-28,118.4996,118.9405,116.9341,117.9546,4193502.0
2022-09-29,117.7565,118.1132,116.082,117.3007,2303603.0
2022-09-30,117.1719,117.7317,115.0714,115.1408,2814220.0
2022-10-01,117.1719,117.7317,115.0714,115.1408,2814220.0
2022-10-02,117.1719,117.7317,115.0714,115.1408,2814220.0
2022-10-03,116.3297,119.5498,115.3191,119.3913,2427913.0
2022-10-04,120.0155,122.9384,119.3517,122.7996,2425851.0
2022-10-05,121.8485,122.4727,120.9568,121.2144,2600565.0
2022-10-06,120.4111,121.9184,120.4012,120.897,2750533.0
2022-10-07,120.9168,121.7399,119.8062,120.9367,2521818.0
2022-10-08,120.9168,121.7399,119.8062,120.9367,2521818.0
2022-10-09,120.9168,121.7399,119.8062,120.9367,2521818.0
2022-10-10,121.1251,123.3562,120.8078,122.6918,2571095.0
2022-10-11,122.2853,124.2585,121.5713,122.4142,2629531.0
2022-10-12,122.6323,123.5198,120.3516,120.3814,2225910.0
2022-10-13,112.5774,121.9184,109.1167,121.3928,7584799.0
2022-10-14,122.7017,122.8058,114.6697,114.9176,3681739.0
2022-10-15,122.7017,122.8058,114.6697,114.9176,3681739.0
2022-10-16,122.7017,122.8058,114.6697,114.9176,3681739.0
2022-10-17,115.7605,119.2212,115.6117,118.5866,2643992.0
2022-10-18,120.5599,120.897,118.299,119.2509,2615681.0
2022-10-19,119.241,121.5911,119.1022,120.183,2001355.0
2022-10-20,117.8825,119.5087,117.0198,117.8627,2502012.0
2022-10-21,118.5866,121.4721,117.6743,121.4226,2985148.0
2022-10-22,118.5866,121.4721,117.6743,121.4226,2985148.0
2022-10-23,118.5866,121.4721,117.6743,121.4226,2985148.0
2022-10-24,122.6323,124.7147,121.0755,122.2258,2607834.0
2022-10-25,120.8177,121.5415,119.2608,121.0854,2473254.0
2022-10-26,121.8985,123.3959,121.0259,121.8985,1893133.0
2022-10-27,122.8306,125.4882,122.6422,123.3364,2173573.0
2022-10-28,124.3081,128.81,124.1296,128.6117,2483375.0
2022-10-29,124.3081,128.81,124.1296,128.6117,2483375.0
2022-10-30,124.3081,128.81,124.1296,128.6117,2483375.0
2022-10-31,127.9473,128.3836,126.9756,127.3226,2062914.0
2022-11-01,127.7887,128.82,126.8764,127.9374,2443429.0
2022-11-02,127.6201,129.2166,126.3608,126.6582,2151688.0
2022-11-03,126.1129,127.6003,125.3791,126.2517,1786942.0
2022-11-04,127.8184,128.1754,123.7925,125.5576,2818848.0
2022-11-05,127.8184,128.1754,123.7925,125.5576,2818848.0
2022-11-06,127.8184,128.1754,123.7925,125.5576,2818848.0
2022-11-07,125.5576,126.4897,124.9328,126.2319,2555789.0
2022-11-08,126.2021,128.9786,125.9542,128.0168,1903092.0
2022-11-09,128.0168,129.1075,126.4203,126.6285,1762092.0
2022-11-10,129.5141,129.8512,127.0053,128.6514,2488452.0
2022-11-11,128.8299,129.9008,124.0801,125.1708,3761143.0
2022-11-12,128.8299,129.9008,124.0801,125.1708,3761143.0
2022-11-13,128.8299,129.9008,124.0801,125.1708,3761143.0
2022-11-14,125.6468,126.0534,121.8886,121.9481,3874048.0
2022-11-15,122.6819,123.2174,120.9367,122.0274,4372024.0
2022-11-16,121.7894,125.2898,119.2509,124.8535,4295900.0
2022-11-17,124.3974,127.5505,124.2387,126.9458,2014426.0
2022-11-18,128.5026,128.8596,126.2219,127.283,3370312.0
2022-11-19,128.5026,128.8596,126.2219,127.283,3370312.0
2022-11-20,128.5026,128.8596,126.2219,127.283,3370312.0
2022-11-21,127.4317,129.048,126.7078,128.7208,1525455.0
2022-11-22,129.3455,130.3867,128.6018,128.9984,1546012.0
2022-11-23,128.9092,130.2677,128.7605,129.9901,1371680.0
2022-11-24,128.9092,130.2677,128.7605,129.9901,1371680.0
2022-11-25,130.3966,131.8146,129.5835,130.466,1029864.0
2022-11-26,130.3966,131.8146,129.5835,130.466,1029864.0
2022-11-27,130.3966,131.8146,129.5835,130.466,1029864.0
2022-11-28,130.1884,131.3783,128.8596,128.929,1992963.0
2022-11-29,127.6598,130.5652,126.5293,130.0198,1751307.0
2022-11-30,129.5835,131.4973,128.0366,131.0412,4446542.0
2022-12-01,132.836,133.3714,127.9473,130.1586,2325585.0
2022-12-02,129.643,131.6758,128.9092,131.3981,1253232.0
2022-12-03,129.643,131.6758,128.9092,131.3981,1253232.0
2022-12-04,129.643,131.6758,128.9092,131.3981,1253232.0
2022-12-05,130.6346,130.9519,129.1769,130.1586,1198829.0
2022-12-06,130.1586,130.5553,129.1472,129.8711,1578107.0
2022-12-07,130.0198,131.2395,128.9489,129.3852,1783263.0
2022-12-08,129.3951,131.299,129.3257,130.0793,1240229.0
2022-12-09,130.0198,130.823,128.1754,128.2944,1313967.0
2022-12-10,130.0198,130.823,128.1754,128.2944,1313967.0
2022-12-11,130.0198,130.823,128.1754,128.2944,1313967.0
2022-12-12,128.4134,129.1571,127.8184,128.8497,2568181.0
2022-12-13,130.0793,130.0793,127.0698,127.2036,2566368.0
2022-12-14,126.093,127.5904,125.2006,125.5179,3429571.0
2022-12-15,124.2586,127.5804,123.7742,126.5888,3067540.0
2022-12-16,126.0038,126.4004,124.3081,125.389,6129690.0
2022-12-17,126.0038,126.4004,124.3081,125.389,6129690.0
2022-12-18,126.0038,126.4004,124.3081,125.389,6129690.0
2022-12-19,125.4882,127.4019,124.566,126.0038,2342184.0
2022-12-20,126.5095,128.1754,126.0335,126.1228,1744001.0
2022-12-21,126.7277,128.5473,126.7078,128.0366,1744836.0
2022-12-22,128.0564,128.2052,125.2601,127.5209,2248568.0
2022-12-23,127.6003,128.4927,126.5913,128.3539,1277708.0
2022-12-24,127.6003,128.4927,126.5913,128.3539,1277708.0
2022-12-25,127.6003,128.4927,126.5913,128.3539,1277708.0
2022-12-26,127.6003,128.4927,126.5913,128.3539,1277708.0
2022-12-27,128.7605,129.6926,128.101,129.0778,1624991.0
2022-12-28,129.6926,130.9222,128.6018,128.6316,1337825.0
2022-12-29,129.1075,130.0,128.6464,129.4645,898041.0
2022-12-30,128.9489,129.8413,127.3524,128.6216,1591318.0
2022-12-31,128.9489,129.8413,127.3524,128.6216,1591318.0
2023-01-01,128.9489,129.8413,127.3524,128.6216,1591318.0
2023-01-02,128.9489,129.8413,127.3524,128.6216,1591318.0
2023-01-03,128.2845,129.1174,127.7689,129.048,1502886.0
2023-01-04,129.2662,130.5156,128.6663,130.1388,1905009.0
2023-01-05,130.1388,130.9823,129.0472,130.5258,1624926.0
2023-01-06,132.1136,133.8106,131.6571,133.5823,2116326.0
2023-01-07,132.1136,133.8106,131.6571,133.5823,2116326.0
2023-01-08,132.1136,133.8106,131.6571,133.5823,2116326.0
2023-01-09,133.9594,134.4159,130.9575,131.0022,2752277.0
2023-01-10,130.7739,132.0739,130.5953,132.0045,1500348.0
2023-01-11,131.9846,132.3815,130.3869,131.2403,2125746.0
2023-01-12,131.0022,133.1159,130.2083,131.9251,1795621.0
2023-01-13,131.7861,133.1556,131.1709,132.6296,1448461.0
2023-01-14,131.7861,133.1556,131.1709,132.6296,1448461.0
2023-01-15,131.7861,133.1556,131.1709,132.6296,1448461.0
2023-01-16,131.7861,133.1556,131.1709,132.6296,1448461.0
2023-01-17,132.977,133.3044,129.5533,129.6922,2293881.0
2023-01-18,128.9182,129.7716,127.0426,127.251,1813188.0
2023-01-19,127.0129,127.2212,124.3533,124.9587,2305844.0
2023-01-20,125.5739,127.3205,124.8545,126.6556,2647009.0
2023-01-21,125.5739,127.3205,124.8545,126.6556,2647009.0
2023-01-22,125.5739,127.3205,124.8545,126.6556,2647009.0
2023-01-23,126.5961,127.1121,125.7525,126.1495,2624518.0
2023-01-24,126.5762,128.5361,125.6235,128.2037,2447651.0
2023-01-25,127.519,134.4655,127.519,134.4357,3024636.0
2023-01-26,134.8327,135.3289,133.3094,133.88,2724405.0
2023-01-27,133.9098,134.6044,133.0464,134.0388,2215267.0
2023-01-28,133.9098,134.6044,133.0464,134.0388,2215267.0
2023-01-29,133.9098,134.6044,133.0464,134.0388,2215267.0
2023-01-30,134.3663,135.051,133.5128,134.3663,2689771.0
2023-01-31,134.6938,135.309,134.0686,135.309,3002894.0
2023-02-01,134.4357,138.1174,134.3167,136.9266,3088017.0
2023-02-02,136.5296,136.5296,130.5159,133.9396,3763449.0
2023-02-03,134.3762,136.3064,133.6151,135.2693,2196997.0
2023-02-04,134.3762,136.3064,133.6151,135.2693,2196997.0
2023-02-05,134.3762,136.3064,133.6151,135.2693,2196997.0
2023-02-06,135.7754,137.4823,135.6861,136.6189,1598382.0
2023-02-07,135.6167,137.9388,135.2892,137.6411,1975227.0
2023-02-08,136.9067,138.822,136.7579,137.3136,1748222.0
2023-02-09,137.7899,138.4449,136.0731,136.1327,1976858.0
2023-02-10,136.3709,138.2861,136.0434,137.6709,1723057.0
2023-02-11,136.3709,138.2861,136.0434,137.6709,1723057.0
2023-02-12,136.3709,138.2861,136.0434,137.6709,1723057.0
2023-02-13,137.9785,139.5067,137.9388,138.6434,1973198.0
2023-02-14,139.1892,140.1319,137.522,138.2067,1661978.0
2023-02-15,138.1373,140.9258,138.1373,140.8762,2416254.0
2023-02-16,140.906,142.5731,140.4296,141.4518,2426868.0
2023-02-17,141.3426,141.8289,139.8441,140.4396,3862461.0
2023-02-18,141.3426,141.8289,139.8441,140.4396,3862461.0
2023-02-19,141.3426,141.8289,139.8441,140.4396,3862461.0
2023-02-20,141.3426,141.8289,139.8441,140.4396,3862461.0
2023-02-21,140.4296,142.2556,140.3354,141.4915,2638755.0
2023-02-22,141.9083,142.6625,140.8762,141.4022,1660189.0
2023-02-23,141.4022,142.8423,140.514,141.2731,1690454.0
2023-02-24,140.5586,141.035,140.1319,140.7273,1764912.0
2023-02-25,140.5586,141.035,140.1319,140.7273,1764912.0
2023-02-26,140.5586,141.035,140.1319,140.7273,1764912.0
2023-02-27,141.0151,141.8051,139.9533,140.6083,1807621.0
2023-02-28,141.1739,143.2777,140.8712,142.4243,3618552.0
2023-03-01,141.809,142.5533,140.4892,141.1441,2346551.0
2023-03-02,140.4991,141.6155,139.8342,141.164,1425722.0
2023-03-03,142.6525,144.5876,142.0472,144.4884,2536484.0
2023-03-04,142.6525,144.5876,142.0472,144.4884,2536484.0
2023-03-05,142.6525,144.5876,142.0472,144.4884,2536484.0
2023-03-06,144.2205,145.3815,143.9327,144.5281,2348998.0
2023-03-07,144.8357,145.2271,143.3596,143.7243,2086487.0
2023-03-08,144.6968,145.0144,141.4941,142.6625,1495508.0
2023-03-09,143.0892,143.6647,140.0426,140.9754,2671489.0
2023-03-10,139.9037,141.5709,139.3777,139.5762,2623113.0
2023-03-11,139.9037,141.5709,139.3777,139.5762,2623113.0
2023-03-12,139.9037,141.5709,139.3777,139.5762,2623113.0
2023-03-13,137.3434,140.3205,136.9861,138.4647,3646202.0
2023-03-14,139.9533,140.8762,137.8048,140.7571,3309742.0
2023-03-15,136.2518,140.0525,132.6594,134.0289,4090998.0
2023-03-16,137.6113,142.4689,136.351,141.7792,4785973.0
2023-03-17,141.0747,141.422,134.8228,135.2793,6382876.0
2023-03-18,141.0747,141.422,134.8228,135.2793,6382876.0
2023-03-19,141.0747,141.422,134.8228,135.2793,6382876.0
2023-03-20,135.567,138.7823,135.1899,138.0083,2293279.0
2023-03-21,140.3205,140.5487,138.5441,139.1594,2451084.0
2023-03-22,139.0403,139.6457,135.5869,135.6464,2216021.0
2023-03-23,135.567,136.9266,135.051,136.7777,2445411.0
2023-03-24,135.6464,139.4472,134.7335,139.3579,3227316.0
2023-03-25,135.6464,139.4472,134.7335,139.3579,3227316.0
2023-03-26,135.6464,139.4472,134.7335,139.3579,3227316.0
2023-03-27,140.2312,141.3128,138.8121,140.0426,3181762.0
2023-03-28,140.0625,141.9926,140.0029,141.7594,2021230.0
2023-03-29,142.4144,143.625,142.0075,143.377,2041405.0
2023-03-30,143.4663,143.893,141.3327,142.6922,2122884.0
2023-03-31,143.0792,143.7342,141.3029,141.9678,2344477.0
2023-04-01,143.0792,143.7342,141.3029,141.9678,2344477.0
2023-04-02,143.0792,143.7342,141.3029,141.9678,2344477.0
2023-04-03,141.6502,144.3656,141.6502,143.9922,1968814.0
2023-04-04,143.5754,144.3495,141.3823,143.1785,1578800.0
2023-04-05,142.6422,145.969,142.6422,145.4128,2225634.0
2023-04-06,145.4526,146.823,145.4029,146.2669,1902932.0
2023-04-07,145.4526,146.823,145.4029,146.2669,1902932.0
2023-04-08,145.4526,146.823,145.4029,146.2669,1902932.0
2023-04-09,145.4526,146.823,145.4029,146.2669,1902932.0
2023-04-10,146.4158,148.0413,146.3265,147.965,2108714.0
2023-04-11,147.1159,148.8289,146.0534,147.5876,2769222.0
2023-04-12,147.1904,148.7992,146.7237,147.1209,2965103.0
2023-04-13,139.9113,140.666,135.0061,137.2499,7196095.0
2023-04-14,137.0414,138.0245,134.1417,134.9063,4298914.0
2023-04-15,137.0414,138.0245,134.1417,134.9063,4298914.0
2023-04-16,137.0414,138.0245,134.1417,134.9063,4298914.0
2023-04-17,135.9888,137.5379,135.0553,137.4486,2988715.0
2023-04-18,137.0017,137.9351,136.3314,137.6372,2143120.0
2023-04-19,138.2926,139.8319,137.7564,137.9451,2044080.0
2023-04-20,137.9848,138.9381,136.4654,137.4287,2234973.0
2023-04-21,136.8329,137.4287,135.0454,136.0682,2358450.0
2023-04-22,136.8329,137.4287,135.0454,136.0682,2358450.0
2023-04-23,136.8329,137.4287,135.0454,136.0682,2358450.0
2023-04-24,136.3363,136.5548,134.1218,134.4595,2139878.0
2023-04-25,134.0622,135.3135,133.238,133.9331,1982936.0
2023-04-26,132.9897,133.9232,132.2847,132.9103,1648847.0
2023-04-27,131.4803,134.2807,131.4108,133.7743,1918095.0
2023-04-28,133.377,135.5419,133.0203,135.4525,2188010.0
2023-04-29,133.377,135.5419,133.0203,135.4525,2188010.0
2023-04-30,133.377,135.5419,133.0203,135.4525,2188010.0
2023-05-01,135.3333,136.386,134.5091,134.9461,1774058.0
2023-05-02,134.0622,134.6481,124.5289,127.4187,6752060.0
2023-05-03,126.0284,126.4952,119.8914,124.1814,8019242.0
2023-05-04,123.3075,125.8398,121.8675,125.2241,4909944.0
2023-05-05,126.0483,129.2459,125.7504,128.6203,3124071.0
2023-05-06,126.0483,129.2459,125.7504,128.6203,3124071.0
2023-05-07,126.0483,129.2459,125.7504,128.6203,3124071.0
2023-05-08,129.1963,134.0722,128.4167,133.1586,4254385.0
2023-05-09,133.0394,136.3363,132.8507,134.7574,3595051.0
2023-05-10,134.1119,134.8666,132.0165,133.4465,2644570.0
2023-05-11,132.4336,133.4168,130.517,133.0096,2037772.0
2023-05-12,134.0821,134.5786,132.2102,132.5031,2155854.0
2023-05-13,134.0821,134.5786,132.2102,132.5031,2155854.0
2023-05-14,134.0821,134.5786,132.2102,132.5031,2155854.0
2023-05-15,132.8606,133.0742,130.0602,131.0831,2204940.0
2023-05-16,130.8944,131.3015,128.4713,128.8586,2928025.0
2023-05-17,130.8745,136.9421,130.81,135.6511,4312223.0
2023-05-18,136.0483,136.386,133.5558,135.1645,3451163.0
2023-05-19,135.5518,135.959,133.7643,134.1218,4874505.0
2023-05-20,135.5518,135.959,133.7643,134.1218,4874505.0
2023-05-21,135.5518,135.959,133.7643,134.1218,4874505.0
2023-05-22,134.7574,135.81,133.8934,134.6879,2857102.0
2023-05-23,134.0722,134.4048,132.2847,132.4237,2988987.0
2023-05-24,131.9272,132.3095,130.0304,130.5866,1928832.0
2023-05-25,130.1397,130.6958,127.9152,128.0344,2584264.0
2023-05-26,128.1337,130.8646,127.3691,127.5975,3149710.0
2023-05-27,128.1337,130.8646,127.3691,127.5975,3149710.0
2023-05-28,128.1337,130.8646,127.3691,127.5975,3149710.0
2023-05-29,128.1337,130.8646,127.3691,127.5975,3149710.0
2023-05-30,127.5379,127.5776,125.5915,127.1804,4230112.0
2023-05-31,126.664,128.0145,126.5051,127.0215,6673585.0
2023-06-01,127.379,127.5975,125.2836,127.4386,2978878.0
2023-06-02,127.6868,128.948,127.379,128.6004,1726454.0
2023-06-03,127.6868,128.948,127.379,128.6004,1726454.0
2023-06-04,127.6868,128.948,127.379,128.6004,1726454.0
2023-06-05,128.7494,129.5985,128.094,128.1337,1640853.0
2023-06-06,128.4018,128.9579,127.5627,128.8984,1514870.0
2023-06-07,128.948,130.2638,127.6074,129.9311,1982079.0
2023-06-08,129.9311,130.9341,128.6898,130.1695,1534166.0
2023-06-09,129.9411,131.3214,129.9013,129.9907,1673090.0
2023-06-10,129.9411,131.3214,129.9013,129.9907,1673090.0
2023-06-11,129.9411,131.3214,129.9013,129.9907,1673090.0
2023-06-12,129.951,130.3979,129.0672,129.7822,1833161.0
2023-06-13,129.5637,131.6894,129.4992,130.7653,1529492.0
2023-06-14,128.094,128.382,125.4028,126.0483,4474937.0
2023-06-15,126.7832,127.7166,126.1079,127.4684,2681572.0
2023-06-16,128.1635,129.9262,127.6372,129.087,3355872.0
2023-06-17,128.1635,129.9262,127.6372,129.087,3355872.0
2023-06-18,128.1635,129.9262,127.6372,129.087,3355872.0
2023-06-19,128.1635,129.9262,127.6372,129.087,3355872.0
2023-06-20,128.233,128.948,127.6471,128.5806,2151762.0
2023-06-21,128.4416,129.7971,127.2896,129.6928,2034351.0
2023-06-22,130.4277,130.9441,129.7524,130.8447,1598026.0
2023-06-23,130.9341,132.5727,130.4078,131.8477,3616743.0
2023-06-24,130.9341,132.5727,130.4078,131.8477,3616743.0
2023-06-25,130.9341,132.5727,130.4078,131.8477,3616743.0
2023-06-26,131.4207,131.7881,130.7256,131.0334,1641258.0
2023-06-27,131.6293,132.7315,131.0434,131.7286,1268528.0
2023-06-28,131.1526,131.3711,129.7027,130.7752,1544432.0
2023-06-29,130.8944,131.7484,130.7405,131.1526,1959921.0
2023-06-30,131.53,132.0364,130.4872,131.4505,2421123.0
2023-07-01,131.53,132.0364,130.4872,131.4505,2421123.0
2023-07-02,131.53,132.0364,130.4872,131.4505,2421123.0
2023-07-03,131.1327,132.2027,130.1695,131.669,1131800.0
2023-07-04,131.1327,132.2027,130.1695,131.669,1131800.0
2023-07-05,130.2291,131.3413,129.6481,130.517,1864432.0
2023-07-06,129.8711,131.0338,129.6723,130.855,1834590.0
2023-07-07,130.2885,130.7307,128.763,130.4475,1682669.0
2023-07-08,130.2885,130.7307,128.763,130.4475,1682669.0
2023-07-09,130.2885,130.7307,128.763,130.4475,1682669.0
2023-07-10,130.5369,131.163,129.2152,130.2686,1737006.0
2023-07-11,130.5667,131.9283,130.5469,131.3519,1973917.0
2023-07-12,132.0773,133.2302,130.6711,131.2922,2623989.0
2023-07-13,121.7417,124.2163,113.8509,114.0695,15043069.0
2023-07-14,113.4931,116.6486,110.7204,116.0671,10076724.0
2023-07-15,113.4931,116.6486,110.7204,116.0671,10076724.0
2023-07-16,113.4931,116.6486,110.7204,116.0671,10076724.0
2023-07-17,117.2596,121.9007,117.0658,121.1951,6039482.0
2023-07-18,120.4696,121.4933,118.8895,119.0684,4844403.0
2023-07-19,118.7404,119.5156,116.9118,117.4882,2946793.0
2023-07-20,118.3429,123.2921,118.0149,123.1927,3542200.0
2023-07-21,123.4113,124.0175,121.3442,123.62,3288553.0
2023-07-22,123.4113,124.0175,121.3442,123.62,3288553.0
2023-07-23,123.4113,124.0175,121.3442,123.62,3288553.0
2023-07-24,123.5405,125.5182,123.5355,124.4648,2699585.0
2023-07-25,122.6262,122.9243,121.1156,122.7852,3679515.0
2023-07-26,123.6796,126.353,123.0535,125.4486,2810997.0
2023-07-27,125.7269,125.8561,123.7393,124.5343,2301193.0
2023-07-28,125.6275,125.6275,123.461,124.2561,1876105.0
2023-07-29,125.6275,125.6275,123.461,124.2561,1876105.0
2023-07-30,125.6275,125.6275,123.461,124.2561,1876105.0
2023-07-31,124.0573,126.1244,124.0573,125.2002,2898168.0
2023-08-01,125.6374,127.148,124.3356,126.6313,2729417.0
2023-08-02,126.7505,129.1953,123.6846,124.584,3446040.0
2023-08-03,124.7728,129.1555,123.948,128.0524,3886235.0
2023-08-04,127.8735,127.8735,125.5579,125.7567,2187393.0
2023-08-05,127.8735,127.8735,125.5579,125.7567,2187393.0
2023-08-06,127.8735,127.8735,125.5579,125.7567,2187393.0
2023-08-07,126.6611,127.5356,125.22,126.8698,1473034.0
2023-08-08,126.4524,126.6213,125.23,125.717,1778641.0
2023-08-09,125.6573,126.9443,125.5083,125.717,1617710.0
2023-08-10,126.0052,127.2872,124.9815,125.3592,1871061.0
2023-08-11,125.5579,127.4362,125.5579,127.0487,1188740.0
2023-08-12,125.5579,127.4362,125.5579,127.0487,1188740.0
2023-08-13,125.5579,127.4362,125.5579,127.0487,1188740.0
2023-08-14,127.0288,127.5456,124.7728,125.1405,2230685.0
2023-08-15,124.6436,125.6971,123.2921,124.2759,2866779.0
2023-08-16,132.1966,136.3805,130.686,135.2973,6250015.0
2023-08-17,135.6749,136.4302,134.0749,134.373,2207223.0
2023-08-18,133.5681,134.5817,132.9221,133.101,2549203.0
2023-08-19,133.5681,134.5817,132.9221,133.101,2549203.0
2023-08-20,133.5681,134.5817,132.9221,133.101,2549203.0
2023-08-21,133.2302,133.9209,131.3022,131.3618,2016773.0
2023-08-22,131.4115,131.7245,128.917,129.722,2181804.0
2023-08-23,129.5729,129.7916,128.5096,129.5829,2855399.0
2023-08-24,129.4835,132.1469,129.4835,131.0835,1519118.0
2023-08-25,131.0537,132.9072,130.7757,131.7593,1447354.0
2023-08-26,131.0537,132.9072,130.7757,131.7593,1447354.0
2023-08-27,131.0537,132.9072,130.7757,131.7593,1447354.0
2023-08-28,131.7792,132.0674,129.9208,130.7655,1036974.0
2023-08-29,131.0338,131.5407,129.4636,131.4314,1485437.0
2023-08-30,131.6401,133.5283,131.0537,133.2003,1408282.0
2023-08-31,133.5681,133.6277,132.3655,132.6438,2879568.0
2023-09-01,133.5382,135.0439,132.5941,134.6414,1357751.0
2023-09-02,133.5382,135.0439,132.5941,134.6414,1357751.0
2023-09-03,133.5382,135.0439,132.5941,134.6414,1357751.0
2023-09-04,133.5382,135.0439,132.5941,134.6414,1357751.0
2023-09-05,134.86,134.9991,132.3308,132.6935,2285997.0
