,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity
2022-07-08,29.9812,30.1528,29.4493,29.5523,1331729.0
2022-07-09,29.9812,30.1528,29.4493,29.5523,1331729.0
2022-07-10,29.9812,30.1528,29.4493,29.5523,1331729.0
2022-07-11,29.3207,29.7024,29.0462,29.1062,1241118.0
2022-07-12,28.9175,30.1185,28.8832,29.6038,2083262.0
2022-07-13,28.9432,29.1405,28.5572,28.8317,1979830.0
2022-07-14,28.1712,28.3599,27.6908,28.3427,1890314.0
2022-07-15,28.9003,28.9904,28.1111,28.866,2099247.0
2022-07-16,28.9003,28.9904,28.1111,28.866,2099247.0
2022-07-17,28.9003,28.9904,28.1111,28.866,2099247.0
2022-07-18,29.9126,30.2471,29.2049,29.3035,2619699.0
2022-07-19,29.9212,30.9162,29.9212,30.6589,1772834.0
2022-07-20,30.2814,31.2679,30.2814,31.0363,1443992.0
2022-07-21,30.7104,31.1993,30.4316,31.1993,1580311.0
2022-07-22,31.3452,31.3795,30.9162,31.2336,1364991.0
2022-07-23,31.3452,31.3795,30.9162,31.2336,1364991.0
2022-07-24,31.3452,31.3795,30.9162,31.2336,1364991.0
2022-07-25,31.4224,31.6626,31.1221,31.4481,1237657.0
2022-07-26,31.1393,31.4481,30.8819,31.2765,1452027.0
2022-07-27,31.4309,32.0872,31.2165,31.9371,1263570.0
2022-07-28,32.1687,32.975,31.8427,32.9321,2103825.0
2022-07-29,32.9236,33.2066,32.7177,32.9922,1346838.0
2022-07-30,32.9236,33.2066,32.7177,32.9922,1346838.0
2022-07-31,32.9236,33.2066,32.7177,32.9922,1346838.0
2022-08-01,32.7692,33.2924,32.5033,33.1552,1211122.0
2022-08-02,33.0608,33.524,32.7348,33.078,1818105.0
2022-08-03,34.0988,34.4591,33.79,33.8929,1925187.0
2022-08-04,33.7385,33.8157,32.7306,32.9064,2083019.0
2022-08-05,32.6576,32.7949,32.1944,32.4861,1526734.0
2022-08-06,32.6576,32.7949,32.1944,32.4861,1526734.0
2022-08-07,32.6576,32.7949,32.1944,32.4861,1526734.0
2022-08-08,33.0265,33.2839,32.8464,32.9665,1350704.0
2022-08-09,32.812,32.9064,32.4946,32.6491,1177936.0
2022-08-10,33.3525,33.8243,33.3525,33.5841,1165487.0
2022-08-11,34.013,34.3047,33.7299,34.0988,1236299.0
2022-08-12,34.3133,34.3647,33.959,34.3304,1282920.0
2022-08-13,34.3133,34.3647,33.959,34.3304,1282920.0
2022-08-14,34.3133,34.3647,33.959,34.3304,1282920.0
2022-08-15,33.85,34.3133,33.85,34.0559,1229320.0
2022-08-16,33.8843,34.2918,33.7042,34.0988,2000961.0
2022-08-17,33.5069,33.79,32.5161,33.0694,2254242.0
2022-08-18,33.1294,34.0087,33.0866,33.8929,1299517.0
2022-08-19,33.5669,33.7299,33.1723,33.3954,1542588.0
2022-08-20,33.5669,33.7299,33.1723,33.3954,1542588.0
2022-08-21,33.5669,33.7299,33.1723,33.3954,1542588.0
2022-08-22,32.5976,32.752,31.4138,31.4738,2190091.0
2022-08-23,31.6711,32.2116,31.6025,31.8599,1366966.0
2022-08-24,31.8599,32.2545,31.6883,32.203,1185078.0
2022-08-25,32.3831,33.3696,32.3831,33.3525,1498642.0
2022-08-26,33.5841,33.6613,32.5547,32.5719,2162280.0
2022-08-27,33.5841,33.6613,32.5547,32.5719,2162280.0
2022-08-28,33.5841,33.6613,32.5547,32.5719,2162280.0
2022-08-29,32.2545,33.2753,32.2545,32.7692,1869768.0
2022-08-30,33.0179,33.2238,32.5547,32.8206,1962982.0
2022-08-31,32.9585,32.9671,32.2347,32.4846,3085617.0
2022-09-01,32.1054,32.2261,31.6832,32.2002,1652313.0
2022-09-02,32.7603,32.9154,31.7263,31.8986,1402478.0
2022-09-03,32.7603,32.9154,31.7263,31.8986,1402478.0
2022-09-04,32.7603,32.9154,31.7263,31.8986,1402478.0
2022-09-05,32.7603,32.9154,31.7263,31.8986,1402478.0
2022-09-06,31.8986,32.1916,31.1835,31.3989,1513692.0
2022-09-07,31.3558,32.6052,31.3213,32.5794,1625839.0
2022-09-08,32.0537,32.519,31.7091,32.4932,2092100.0
2022-09-09,32.8551,33.2816,32.7172,33.2342,1177623.0
2022-09-10,32.8551,33.2816,32.7172,33.2342,1177623.0
2022-09-11,32.8551,33.2816,32.7172,33.2342,1177623.0
2022-09-12,33.665,34.1734,33.5186,33.9752,1446637.0
2022-09-13,32.9412,33.3548,32.6224,32.6914,1963887.0
2022-09-14,32.6741,32.6741,31.6488,31.9503,3203598.0
2022-09-15,31.8986,32.9326,31.8039,31.9503,1587675.0
2022-09-16,31.5884,32.0451,31.3127,31.8642,2615714.0
2022-09-17,31.5884,32.0451,31.3127,31.8642,2615714.0
2022-09-18,31.5884,32.0451,31.3127,31.8642,2615714.0
2022-09-19,31.4506,32.5406,31.4506,32.519,1149131.0
2022-09-20,32.1744,32.295,31.3299,31.3816,1574162.0
2022-09-21,31.3903,31.5583,30.3218,30.3218,2063837.0
2022-09-22,30.3994,30.5097,29.6497,29.9082,1658208.0
2022-09-23,29.2447,29.2878,27.9135,28.4089,2339851.0
2022-09-24,29.2447,29.2878,27.9135,28.4089,2339851.0
2022-09-25,29.2447,29.2878,27.9135,28.4089,2339851.0
2022-09-26,28.3658,29.1971,28.2711,28.7363,1866464.0
2022-09-27,29.2103,29.2103,28.3012,28.676,1504196.0
2022-09-28,28.676,29.0932,28.228,28.9001,1788805.0
2022-09-29,28.0298,28.2452,26.8321,27.2888,3390493.0
2022-09-30,27.2371,27.7885,26.8752,27.0561,2479598.0
2022-10-01,27.2371,27.7885,26.8752,27.0561,2479598.0
2022-10-02,27.2371,27.7885,26.8752,27.0561,2479598.0
2022-10-03,27.4352,28.3917,27.0992,28.2194,2157720.0
2022-10-04,28.9776,29.6325,28.857,29.5808,2231243.0
2022-10-05,28.9345,29.5549,28.7622,29.4429,1917241.0
2022-10-06,29.2964,29.6325,29.1499,29.5032,1614482.0
2022-10-07,29.2016,29.2792,28.7277,28.9518,1468734.0
2022-10-08,29.2016,29.2792,28.7277,28.9518,1468734.0
2022-10-09,29.2016,29.2792,28.7277,28.9518,1468734.0
2022-10-10,28.9087,28.9345,28.0556,28.3055,2057221.0
2022-10-11,28.2107,28.8656,28.0427,28.3745,1767698.0
2022-10-12,28.3658,28.4003,27.9436,28.1073,1726710.0
2022-10-13,27.6076,29.0207,27.1854,28.8397,1958988.0
2022-10-14,29.0035,29.4171,28.4089,28.6157,1622691.0
2022-10-15,29.0035,29.4171,28.4089,28.6157,1622691.0
2022-10-16,29.0035,29.4171,28.4089,28.6157,1622691.0
2022-10-17,29.305,29.6325,28.9948,29.1241,1763525.0
2022-10-18,29.8824,30.0116,29.1629,29.3912,2050614.0
2022-10-19,29.1413,29.5808,29.0293,29.3567,1261193.0
2022-10-20,29.5291,29.8307,28.8225,29.0982,2830953.0
2022-10-21,29.262,29.8522,29.0982,29.7617,2350863.0
2022-10-22,29.262,29.8522,29.0982,29.7617,2350863.0
2022-10-23,29.262,29.8522,29.0982,29.7617,2350863.0
2022-10-24,29.9771,30.9508,29.6842,30.7095,2225558.0
2022-10-25,30.632,31.3903,30.632,31.3299,1808670.0
2022-10-26,31.6315,32.1011,31.3041,31.485,1836292.0
2022-10-27,32.0968,32.6741,31.0284,31.778,3488317.0
2022-10-28,31.7694,32.6224,31.6574,32.6052,2011952.0
2022-10-29,31.7694,32.6224,31.6574,32.6052,2011952.0
2022-10-30,31.7694,32.6224,31.6574,32.6052,2011952.0
2022-10-31,32.295,32.5535,31.9848,32.3381,2283157.0
2022-11-01,32.6311,32.8206,32.1184,32.1485,1800723.0
2022-11-02,31.8986,32.3122,31.2955,31.3127,2926992.0
2022-11-03,30.8302,32.1039,30.7009,31.2696,2470716.0
2022-11-04,31.9503,33.2428,31.8642,32.6914,2714237.0
2022-11-05,31.9503,33.2428,31.8642,32.6914,2714237.0
2022-11-06,31.9503,33.2428,31.8642,32.6914,2714237.0
2022-11-07,33.0446,33.0963,32.2433,32.9671,1549350.0
2022-11-08,33.0963,33.6909,32.9068,33.4755,2660699.0
2022-11-09,33.0533,33.6564,33.0446,33.2084,1807794.0
2022-11-10,34.4664,35.3631,34.4664,35.3022,2085599.0
2022-11-11,35.4659,36.7412,35.3367,36.5516,2438229.0
2022-11-12,35.4659,36.7412,35.3367,36.5516,2438229.0
2022-11-13,35.4659,36.7412,35.3367,36.5516,2438229.0
2022-11-14,36.4654,37.06,36.0174,36.1725,2706144.0
2022-11-15,36.5085,37.3874,36.4999,36.8704,2442503.0
2022-11-16,36.5258,36.7842,35.6512,35.7158,2312222.0
2022-11-17,35.1212,35.6124,34.6818,35.6038,1858469.0
2022-11-18,36.2586,36.4482,35.5392,36.3793,2783473.0
2022-11-19,36.2586,36.4482,35.5392,36.3793,2783473.0
2022-11-20,36.2586,36.4482,35.5392,36.3793,2783473.0
2022-11-21,36.0605,36.3405,35.7158,36.1035,1991774.0
2022-11-22,36.4051,36.6248,36.2242,36.6033,1445698.0
2022-11-23,36.4137,36.4654,35.9054,36.1983,1272131.0
2022-11-24,36.4137,36.4654,35.9054,36.1983,1272131.0
2022-11-25,36.2586,36.431,36.0432,36.3965,770660.0
2022-11-26,36.2586,36.431,36.0432,36.3965,770660.0
2022-11-27,36.2586,36.431,36.0432,36.3965,770660.0
2022-11-28,36.2931,36.3103,35.6813,35.7847,1664265.0
2022-11-29,36.0605,36.431,35.914,36.1294,1383136.0
2022-11-30,36.2505,36.7782,35.7011,36.7782,3100546.0
2022-12-01,36.8388,37.306,36.4927,36.908,1742669.0
2022-12-02,36.4408,37.0594,36.2332,36.9253,1574911.0
2022-12-03,36.4408,37.0594,36.2332,36.9253,1574911.0
2022-12-04,36.4408,37.0594,36.2332,36.9253,1574911.0
2022-12-05,36.4408,36.536,36.0256,36.2591,1274034.0
2022-12-06,36.6658,37.3428,35.1604,35.4718,4223314.0
2022-12-07,35.394,36.1899,35.2469,35.6276,2494019.0
2022-12-08,35.8525,35.8525,35.1734,35.2469,1573166.0
2022-12-09,34.9701,35.368,34.8403,35.0133,1233310.0
2022-12-10,34.9701,35.368,34.8403,35.0133,1233310.0
2022-12-11,34.9701,35.368,34.8403,35.0133,1233310.0
2022-12-12,34.9268,35.9217,34.6932,35.766,1532429.0
2022-12-13,36.7782,37.2541,35.2512,35.5757,2102891.0
2022-12-14,35.2469,35.9909,35.2469,35.6103,2215036.0
2022-12-15,35.1863,35.4502,34.9874,35.2902,1409181.0
2022-12-16,34.8749,35.3421,34.5894,35.0739,3555353.0
2022-12-17,34.8749,35.3421,34.5894,35.0739,3555353.0
2022-12-18,34.8749,35.3421,34.5894,35.0739,3555353.0
2022-12-19,35.2469,35.6795,34.8749,35.1431,1332473.0
2022-12-20,35.1517,35.6752,34.9701,35.0047,1457223.0
2022-12-21,35.4718,35.7141,35.2296,35.4718,1230893.0
2022-12-22,34.9527,35.0479,33.7069,34.2347,1688136.0
2022-12-23,34.2693,34.6499,34.0313,34.6067,1064009.0
2022-12-24,34.2693,34.6499,34.0313,34.6067,1064009.0
2022-12-25,34.2693,34.6499,34.0313,34.6067,1064009.0
2022-12-26,34.2693,34.6499,34.0313,34.6067,1064009.0
2022-12-27,34.5634,35.0133,34.4336,34.7365,1139561.0
2022-12-28,34.8576,34.9787,34.0573,34.1568,1140614.0
2022-12-29,34.5721,35.0912,34.412,35.0047,873876.0
2022-12-30,34.7278,35.0313,34.598,34.823,830987.0
2022-12-31,34.7278,35.0313,34.598,34.823,830987.0
2023-01-01,34.7278,35.0313,34.598,34.823,830987.0
2023-01-02,34.7278,35.0313,34.598,34.823,830987.0
2023-01-03,35.2988,35.4199,34.7018,34.8403,1763282.0
2023-01-04,35.2902,36.3067,35.1171,35.9996,1667471.0
2023-01-05,35.6535,36.8215,35.5065,36.337,1634487.0
2023-01-06,36.5879,37.5266,36.4581,37.332,1416846.0
2023-01-07,36.5879,37.5266,36.4581,37.332,1416846.0
2023-01-08,36.5879,37.5266,36.4581,37.332,1416846.0
2023-01-09,37.2022,37.3233,36.4668,36.5447,2371754.0
2023-01-10,36.7177,37.306,36.5774,37.2627,1516754.0
2023-01-11,37.2887,37.7645,37.1762,37.6867,2000897.0
2023-01-12,38.0414,38.8114,37.903,38.5951,1825235.0
2023-01-13,38.0673,38.4999,37.903,38.4826,1268012.0
2023-01-14,38.0673,38.4999,37.903,38.4826,1268012.0
2023-01-15,38.0673,38.4999,37.903,38.4826,1268012.0
2023-01-16,38.0673,38.4999,37.903,38.4826,1268012.0
2023-01-17,38.4913,38.846,38.2836,38.2836,1839674.0
2023-01-18,38.6903,38.7768,37.7213,37.9376,1680983.0
2023-01-19,37.4617,37.8943,37.1416,37.8078,1743266.0
2023-01-20,37.9895,38.4826,37.7991,38.4134,1436452.0
2023-01-21,37.9895,38.4826,37.7991,38.4134,1436452.0
2023-01-22,37.9895,38.4826,37.7991,38.4134,1436452.0
2023-01-23,38.4999,38.7768,38.3615,38.647,1087527.0
2023-01-24,38.1366,38.8027,37.8424,38.5172,1676846.0
2023-01-25,38.4394,38.8676,38.3356,38.8027,1113732.0
2023-01-26,39.1661,39.3218,38.7422,39.2094,1127275.0
2023-01-27,39.9967,40.2476,39.6679,39.7717,2035865.0
2023-01-28,39.9967,40.2476,39.6679,39.7717,2035865.0
2023-01-29,39.9967,40.2476,39.6679,39.7717,2035865.0
2023-01-30,39.1488,40.2562,39.1488,39.9361,1787523.0
2023-01-31,40.213,41.0003,40.1308,40.9051,2062864.0
2023-02-01,40.9051,41.9779,40.8359,41.7703,1992883.0
2023-02-02,41.7703,42.4018,41.5337,41.7097,1777245.0
2023-02-03,41.1041,41.7962,40.9743,41.1906,2162104.0
2023-02-04,41.1041,41.7962,40.9743,41.1906,2162104.0
2023-02-05,41.1041,41.7962,40.9743,41.1906,2162104.0
2023-02-06,40.9657,40.9657,40.1784,40.6369,2136497.0
2023-02-07,40.4379,41.2036,40.3298,40.9311,2653509.0
2023-02-08,40.3687,40.8186,40.0745,40.3427,1989603.0
2023-02-09,41.6837,43.9418,41.1387,41.4848,6375458.0
2023-02-10,41.0608,41.9606,41.0176,41.8049,4010205.0
2023-02-11,41.0608,41.9606,41.0176,41.8049,4010205.0
2023-02-12,41.0608,41.9606,41.0176,41.8049,4010205.0
2023-02-13,41.7876,43.2151,41.7098,43.1372,2752322.0
2023-02-14,42.9209,43.3103,42.3759,42.9901,2034170.0
2023-02-15,42.8171,43.068,42.4884,42.7219,1531176.0
2023-02-16,42.1509,43.6477,41.9087,43.5352,2682803.0
2023-02-17,43.3276,43.639,42.8258,43.6304,2871662.0
2023-02-18,43.3276,43.639,42.8258,43.6304,2871662.0
2023-02-19,43.3276,43.639,42.8258,43.6304,2871662.0
2023-02-20,43.3276,43.639,42.8258,43.6304,2871662.0
2023-02-21,43.466,43.8813,42.5576,42.6787,2710156.0
2023-02-22,42.8517,43.2757,42.4537,43.0334,2233308.0
2023-02-23,43.4054,43.4919,42.7912,43.0594,2233303.0
2023-02-24,42.3413,43.2324,42.298,43.068,2234641.0
2023-02-25,42.3413,43.2324,42.298,43.068,2234641.0
2023-02-26,42.3413,43.2324,42.298,43.068,2234641.0
2023-02-27,43.4487,43.7775,43.1632,43.3968,1680224.0
2023-02-28,43.5357,43.8829,43.3794,43.6485,2045608.0
2023-03-01,43.6572,44.2475,43.31,43.9697,1522900.0
2023-03-02,43.6398,44.0131,43.1624,44.0131,1969553.0
2023-03-03,44.317,44.3951,43.8829,44.1086,1663848.0
2023-03-04,44.317,44.3951,43.8829,44.1086,1663848.0
2023-03-05,44.317,44.3951,43.8829,44.1086,1663848.0
2023-03-06,44.2649,44.2996,43.4923,43.6398,2107215.0
2023-03-07,43.5009,43.9003,43.132,43.3881,1669976.0
2023-03-08,43.5096,43.8829,43.1884,43.4662,1272058.0
2023-03-09,43.5009,43.6876,42.4983,42.52,1885459.0
2023-03-10,42.4419,42.9454,41.2916,41.6171,1774426.0
2023-03-11,42.4419,42.9454,41.2916,41.6171,1774426.0
2023-03-12,42.4419,42.9454,41.2916,41.6171,1774426.0
2023-03-13,40.6535,40.7664,39.8896,40.2455,2890957.0
2023-03-14,40.9574,41.7387,40.6709,41.3307,2956664.0
2023-03-15,40.0546,40.1934,39.1127,39.8549,2402928.0
2023-03-16,39.4903,40.8185,39.3253,40.749,2434989.0
2023-03-17,40.3758,40.4105,39.3601,39.7073,3404030.0
2023-03-18,40.3758,40.4105,39.3601,39.7073,3404030.0
2023-03-19,40.3758,40.4105,39.3601,39.7073,3404030.0
2023-03-20,39.8202,40.5407,39.6726,39.9591,2257729.0
2023-03-21,40.8272,41.4001,40.5146,40.9834,1859554.0
2023-03-22,41.1223,41.4175,40.4495,40.4799,1602251.0
2023-03-23,40.7838,41.3046,40.0719,40.4712,1748146.0
2023-03-24,40.0111,41.2265,39.8028,41.131,2322034.0
2023-03-25,40.0111,41.2265,39.8028,41.131,2322034.0
2023-03-26,40.0111,41.2265,39.8028,41.131,2322034.0
2023-03-27,41.5651,41.7126,40.7751,41.1744,1966510.0
2023-03-28,41.2352,41.6041,40.9834,41.3828,1973926.0
2023-03-29,41.73,41.9557,41.4001,41.7908,1694815.0
2023-03-30,42.1554,42.3116,41.7647,41.8515,1595047.0
2023-03-31,42.112,42.7023,42.0859,42.6328,1393708.0
2023-04-01,42.112,42.7023,42.0859,42.6328,1393708.0
2023-04-02,42.112,42.7023,42.0859,42.6328,1393708.0
2023-04-03,42.4766,43.0582,42.0816,42.2769,1733155.0
2023-04-04,42.2682,42.4679,40.9704,41.1744,2441504.0
2023-04-05,40.9313,40.9313,40.0285,40.2803,2038041.0
2023-04-06,40.2369,40.2803,39.742,39.9851,2041154.0
2023-04-07,40.2369,40.2803,39.742,39.9851,2041154.0
2023-04-08,40.2369,40.2803,39.742,39.9851,2041154.0
2023-04-09,40.2369,40.2803,39.742,39.9851,2041154.0
2023-04-10,39.9157,40.7404,39.7768,40.7317,1387253.0
2023-04-11,41.0529,41.743,40.7273,41.4088,2132546.0
2023-04-12,41.8342,42.2248,41.6345,41.73,1841747.0
2023-04-13,41.8949,42.112,41.5737,41.7734,1786348.0
2023-04-14,41.9991,42.8151,41.9818,42.303,1989447.0
2023-04-15,41.9991,42.8151,41.9818,42.303,1989447.0
2023-04-16,41.9991,42.8151,41.9818,42.303,1989447.0
2023-04-17,42.1554,42.303,41.4652,41.9991,1191248.0
2023-04-18,42.2943,42.4853,41.9818,42.0859,1576253.0
2023-04-19,41.8863,42.3984,41.7951,42.3724,1406880.0
2023-04-20,41.3567,42.533,41.1657,42.4245,2318975.0
2023-04-21,42.2509,42.5287,41.9644,42.52,1705739.0
2023-04-22,42.2509,42.5287,41.9644,42.52,1705739.0
2023-04-23,42.2509,42.5287,41.9644,42.52,1705739.0
2023-04-24,42.5373,42.9367,42.52,42.6762,1433465.0
2023-04-25,42.4679,42.5807,41.8863,41.9731,2375744.0
2023-04-26,41.7995,42.2422,41.7647,41.8342,1968362.0
2023-04-27,41.8255,41.8689,40.5146,41.3567,2146265.0
2023-04-28,41.1831,41.921,41.0789,41.7821,1633316.0
2023-04-29,41.1831,41.921,41.0789,41.7821,1633316.0
2023-04-30,41.1831,41.921,41.0789,41.7821,1633316.0
2023-05-01,41.9383,42.4592,41.4826,41.5043,1646071.0
2023-05-02,41.2786,41.2786,40.2716,41.0616,2265517.0
2023-05-03,40.8532,41.348,40.3237,40.3323,2539578.0
2023-05-04,38.6569,38.8305,36.4823,37.1551,7409196.0
2023-05-05,37.8843,39.1647,37.702,38.7263,3744584.0
2023-05-06,37.8843,39.1647,37.702,38.7263,3744584.0
2023-05-07,37.8843,39.1647,37.702,38.7263,3744584.0
2023-05-08,38.9434,39.1344,38.5527,39.0909,2101132.0
2023-05-09,38.8132,39.1517,38.3314,38.6395,2100357.0
2023-05-10,39.2125,39.5293,38.1968,38.4659,1963695.0
2023-05-11,38.3965,38.7697,38.1708,38.7524,1191284.0
2023-05-12,38.9781,39.0823,37.9885,38.2923,1643743.0
2023-05-13,38.9781,39.0823,37.9885,38.2923,1643743.0
2023-05-14,38.9781,39.0823,37.9885,38.2923,1643743.0
2023-05-15,38.9086,38.9868,38.5614,38.6656,2220509.0
2023-05-16,38.2402,38.4833,37.8582,37.8582,1671699.0
2023-05-17,38.1794,38.8045,38.0926,38.5527,1903847.0
2023-05-18,38.5267,39.0779,38.2749,39.0475,1616436.0
2023-05-19,39.3687,40.1153,39.1691,40.0632,3735100.0
2023-05-20,39.3687,40.1153,39.1691,40.0632,3735100.0
2023-05-21,39.3687,40.1153,39.1691,40.0632,3735100.0
2023-05-22,40.0632,41.4175,40.0632,41.3567,3453967.0
2023-05-23,41.0616,41.5303,40.4192,40.5667,2301985.0
2023-05-24,40.2455,40.5233,39.8549,40.1066,2954088.0
2023-05-25,39.9677,40.7924,39.9677,40.6796,2625339.0
2023-05-26,40.8966,41.2178,40.7056,40.9487,2083231.0
2023-05-27,40.8966,41.2178,40.7056,40.9487,2083231.0
2023-05-28,40.8966,41.2178,40.7056,40.9487,2083231.0
2023-05-29,40.8966,41.2178,40.7056,40.9487,2083231.0
2023-05-30,40.94,41.157,40.3671,40.5494,1830346.0
2023-05-31,39.9917,40.105,38.467,38.6238,4359734.0
2023-06-01,39.0159,39.8088,38.6761,39.4428,2961973.0
2023-06-02,39.861,41.7561,39.861,41.5426,3126093.0
2023-06-03,39.861,41.7561,39.861,41.5426,3126093.0
2023-06-04,39.861,41.7561,39.861,41.5426,3126093.0
2023-06-05,41.5426,41.5688,40.6452,40.9066,2895044.0
2023-06-06,40.6016,40.9763,39.0508,40.924,5214500.0
2023-06-07,40.9589,41.3684,40.5058,40.7149,3808384.0
2023-06-08,40.9501,41.2377,39.6345,39.8001,3681883.0
2023-06-09,40.0179,40.0789,39.4769,39.9482,4075479.0
2023-06-10,40.0179,40.0789,39.4769,39.9482,4075479.0
2023-06-11,40.0179,40.0789,39.4769,39.9482,4075479.0
2023-06-12,39.9569,40.3751,39.5561,39.8872,2108827.0
2023-06-13,40.1747,40.802,40.1747,40.6713,1733888.0
2023-06-14,40.9414,42.1002,40.7323,41.6472,3191212.0
2023-06-15,41.4729,42.1569,41.3335,42.0654,2269029.0
2023-06-16,42.3529,42.4662,41.6907,42.3442,4735158.0
2023-06-17,42.3529,42.4662,41.6907,42.3442,4735158.0
2023-06-18,42.3529,42.4662,41.6907,42.3442,4735158.0
2023-06-19,42.3529,42.4662,41.6907,42.3442,4735158.0
2023-06-20,41.8563,41.987,40.1137,40.4187,3638381.0
2023-06-21,40.3838,40.9676,40.0179,40.349,2139199.0
2023-06-22,40.1311,40.5319,39.8785,40.0004,2939436.0
2023-06-23,39.3993,39.6519,38.8525,39.408,2615656.0
2023-06-24,39.3993,39.6519,38.8525,39.408,2615656.0
2023-06-25,39.3993,39.6519,38.8525,39.408,2615656.0
2023-06-26,39.5735,39.8436,39.347,39.4167,1900209.0
2023-06-27,39.6084,40.4012,39.3078,40.3838,2005312.0
2023-06-28,40.4187,41.6167,40.227,41.5688,3198845.0
2023-06-29,41.6036,42.1089,41.4903,41.987,2783600.0
2023-06-30,42.3703,42.9105,42.0044,42.6143,2502954.0
2023-07-01,42.3703,42.9105,42.0044,42.6143,2502954.0
2023-07-02,42.3703,42.9105,42.0044,42.6143,2502954.0
2023-07-03,42.5184,43.5988,42.5184,43.4943,1869633.0
2023-07-04,42.5184,43.5988,42.5184,43.4943,1869633.0
2023-07-05,43.9499,44.4187,42.7068,42.7712,4327739.0
2023-07-06,43.6033,44.5789,42.9,44.465,5904421.0
2023-07-07,44.5443,45.099,44.3759,44.5245,3398330.0
2023-07-08,44.5443,45.099,44.3759,44.5245,3398330.0
2023-07-09,44.5443,45.099,44.3759,44.5245,3398330.0
2023-07-10,44.4056,44.9504,44.2768,44.3858,2495487.0
2023-07-11,44.3263,45.3961,44.3263,45.1386,2294383.0
2023-07-12,45.822,46.0944,45.5843,45.9607,2045633.0
2023-07-13,46.1588,46.6046,45.7676,46.5055,2735772.0
2023-07-14,46.3173,46.4164,45.1336,45.1881,2615437.0
2023-07-15,46.3173,46.4164,45.1336,45.1881,2615437.0
2023-07-16,46.3173,46.4164,45.1336,45.1881,2615437.0
2023-07-17,44.9207,45.198,44.7226,44.9702,1934637.0
2023-07-18,45.0494,45.7032,44.8513,45.2178,1740762.0
2023-07-19,45.4655,45.5744,45.1584,45.4952,1475547.0
2023-07-20,45.4159,45.7626,45.1584,45.7032,1550209.0
2023-07-21,46.347,46.3569,45.4556,45.7032,1869463.0
2023-07-22,46.347,46.3569,45.4556,45.7032,1869463.0
2023-07-23,46.347,46.3569,45.4556,45.7032,1869463.0
2023-07-24,45.6735,45.9607,45.5249,45.7131,1727815.0
2023-07-25,45.515,45.8488,45.3813,45.5645,1317592.0
2023-07-26,45.3367,46.0796,45.3367,45.9607,1083154.0
2023-07-27,46.2975,46.3272,45.2178,45.3367,1698979.0
2023-07-28,46.1093,46.1935,45.5942,45.7725,1756956.0
2023-07-29,46.1093,46.1935,45.5942,45.7725,1756956.0
2023-07-30,46.1093,46.1935,45.5942,45.7725,1756956.0
2023-07-31,45.7329,46.3074,45.5744,46.0598,1526053.0
2023-08-01,45.8518,46.1737,45.6239,46.0301,2370003.0
2023-08-02,46.1588,46.2876,42.4295,42.5731,5928333.0
2023-08-03,41.9094,42.1868,40.914,41.0081,2897946.0
2023-08-04,41.2062,42.2363,41.122,42.1175,3329816.0
2023-08-05,41.2062,42.2363,41.122,42.1175,3329816.0
2023-08-06,41.2062,42.2363,41.122,42.1175,3329816.0
2023-08-07,42.1571,42.266,41.3944,41.9887,2048427.0
2023-08-08,41.1963,41.6717,40.6465,41.5132,1732044.0
2023-08-09,41.3349,42.375,40.8595,41.9293,2438448.0
2023-08-10,41.9193,42.1373,40.8892,41.0774,1856330.0
2023-08-11,40.8793,41.0675,40.0472,40.3741,1844633.0
2023-08-12,40.8793,41.0675,40.0472,40.3741,1844633.0
2023-08-13,40.8793,41.0675,40.0472,40.3741,1844633.0
2023-08-14,40.0869,40.9486,39.8194,40.8991,1808636.0
2023-08-15,40.384,40.592,40.0968,40.3741,1932429.0
2023-08-16,39.9482,40.285,39.1062,39.4727,3425197.0
2023-08-17,39.552,39.6708,38.8982,39.0567,1760461.0
2023-08-18,38.6506,39.3588,38.5013,39.2647,1573693.0
2023-08-19,38.6506,39.3588,38.5013,39.2647,1573693.0
2023-08-20,38.6506,39.3588,38.5013,39.2647,1573693.0
2023-08-21,39.6213,39.7996,39.1161,39.4925,1303810.0
2023-08-22,39.5916,39.6411,38.9577,39.0666,1780452.0
2023-08-23,38.8883,39.5718,38.8091,39.4628,1242650.0
2023-08-24,39.1459,39.5223,38.9279,39.3142,1404936.0
2023-08-25,39.5124,39.9878,38.9093,39.5223,1101978.0
2023-08-26,39.5124,39.9878,38.9093,39.5223,1101978.0
2023-08-27,39.5124,39.9878,38.9093,39.5223,1101978.0
2023-08-28,39.9482,40.2354,39.76,39.9977,1173975.0
2023-08-29,39.8888,40.384,39.7403,40.3543,1484878.0
2023-08-30,40.285,40.592,40.1869,40.3048,1052567.0
2023-08-31,40.3246,41.2682,40.2452,40.4736,2868803.0
2023-09-01,40.5332,41.1887,40.4885,41.01,1349098.0
2023-09-02,40.5332,41.1887,40.4885,41.01,1349098.0
2023-09-03,40.5332,41.1887,40.4885,41.01,1349098.0
2023-09-04,40.5332,41.1887,40.4885,41.01,1349098.0
2023-09-05,40.6921,40.7467,40.2203,40.275,1535674.0
2023-09-06,40.2551,41.1689,40.0664,40.2253,1495121.0
2023-09-07,39.7088,40.0763,39.2321,39.4804,1646397.0
2023-09-08,39.5896,40.0267,39.4307,39.7585,1274732.0
