,CINF US Equity,CINF US Equity,CINF US Equity,CINF US Equity,CINF US Equity
2022-08-06,91.0848,92.9606,90.8087,92.6083,830462.0
2022-08-07,91.0848,92.9606,90.8087,92.6083,830462.0
2022-08-08,93.17,94.3603,92.8463,93.6366,810335.0
2022-08-09,94.1984,94.8554,93.3509,94.1127,821723.0
2022-08-10,94.9601,95.6076,94.7935,95.2553,910657.0
2022-08-11,95.8266,98.4165,95.7552,97.8452,911335.0
2022-08-12,98.0737,99.4239,98.0737,99.3401,685908.0
2022-08-13,98.0737,99.4239,98.0737,99.3401,685908.0
2022-08-14,98.0737,99.4239,98.0737,99.3401,685908.0
2022-08-15,98.1785,100.0066,98.1785,99.502,571196.0
2022-08-16,99.4353,100.4732,99.2068,100.2923,761606.0
2022-08-17,99.1116,101.7015,98.864,101.3587,700880.0
2022-08-18,101.1778,102.0395,100.3304,101.0921,623084.0
2022-08-19,100.2637,100.4637,98.8545,98.9116,631681.0
2022-08-20,100.2637,100.4637,98.8545,98.9116,631681.0
2022-08-21,100.2637,100.4637,98.8545,98.9116,631681.0
2022-08-22,98.3784,98.3784,96.1694,96.7597,603908.0
2022-08-23,96.7026,97.312,96.1122,96.3217,392324.0
2022-08-24,96.3217,96.7026,95.4648,96.455,314641.0
2022-08-25,96.6359,98.0356,95.9123,97.9975,345356.0
2022-08-26,98.1594,98.5643,95.9123,96.0075,495980.0
2022-08-27,98.1594,98.5643,95.9123,96.0075,495980.0
2022-08-28,98.1594,98.5643,95.9123,96.0075,495980.0
2022-08-29,95.5409,96.4646,94.9268,95.4267,485039.0
2022-08-30,95.5124,96.5883,93.6556,93.827,671098.0
2022-08-31,94.027,94.3507,92.206,92.3226,801609.0
2022-09-01,92.1988,93.3129,91.7132,93.0463,553132.0
2022-09-02,93.4176,94.5983,91.837,92.1893,531916.0
2022-09-03,93.4176,94.5983,91.837,92.1893,531916.0
2022-09-04,93.4176,94.5983,91.837,92.1893,531916.0
2022-09-05,93.4176,94.5983,91.837,92.1893,531916.0
2022-09-06,92.9891,93.5509,92.0846,92.5702,765367.0
2022-09-07,92.6463,94.3888,92.6178,94.2936,483221.0
2022-09-08,93.6461,95.2981,93.5319,94.9125,604431.0
2022-09-09,95.5219,96.3312,95.1601,95.8742,726145.0
2022-09-10,95.5219,96.3312,95.1601,95.8742,726145.0
2022-09-11,95.5219,96.3312,95.1601,95.8742,726145.0
2022-09-12,96.3312,97.9214,96.3312,97.7119,832901.0
2022-09-13,96.455,97.0073,94.4555,94.6269,822177.0
2022-09-14,95.1125,95.6647,94.0079,95.4076,758526.0
2022-09-15,95.4076,97.2485,95.1679,95.6857,779919.0
2022-09-16,95.8678,95.8678,93.3367,93.3942,3941673.0
2022-09-17,95.8678,95.8678,93.3367,93.3942,3941673.0
2022-09-18,95.8678,95.8678,93.3367,93.3942,3941673.0
2022-09-19,92.6655,95.1871,92.5984,95.072,723761.0
2022-09-20,94.6022,94.6022,91.793,93.0299,840674.0
2022-09-21,93.5284,93.9071,90.585,90.6042,443954.0
2022-09-22,90.9493,91.0931,88.9311,89.1564,899735.0
2022-09-23,88.7729,89.1756,87.4114,88.2072,812768.0
2022-09-24,88.7729,89.1756,87.4114,88.2072,812768.0
2022-09-25,88.7729,89.1756,87.4114,88.2072,812768.0
2022-09-26,87.6032,88.1497,85.0049,86.539,629439.0
2022-09-27,86.7978,87.2772,85.6569,86.9992,684966.0
2022-09-28,87.3923,89.1181,86.7978,88.6674,621726.0
2022-09-29,88.2648,88.4182,87.4977,88.0634,669666.0
2022-09-30,88.1976,88.6051,85.6761,85.8774,917974.0
2022-10-01,88.1976,88.6051,85.6761,85.8774,917974.0
2022-10-02,88.1976,88.6051,85.6761,85.8774,917974.0
2022-10-03,86.9033,89.7652,85.9253,89.4153,1022961.0
2022-10-04,89.8084,92.3875,89.8084,92.2245,681744.0
2022-10-05,91.1698,93.3079,91.1698,92.6559,608214.0
2022-10-06,91.9464,92.3779,91.1986,91.63,862001.0
2022-10-07,91.189,91.2082,89.7844,90.0672,884660.0
2022-10-08,91.189,91.2082,89.7844,90.0672,884660.0
2022-10-09,91.189,91.2082,89.7844,90.0672,884660.0
2022-10-10,90.6329,92.0615,90.5946,91.8026,409463.0
2022-10-11,91.4383,94.5447,91.1027,92.5792,739631.0
2022-10-12,92.5888,94.4201,92.1478,93.097,876882.0
2022-10-13,92.0615,97.5936,91.3808,97.2197,812083.0
2022-10-14,97.2581,98.2648,94.8228,94.9666,839094.0
2022-10-15,97.2581,98.2648,94.8228,94.9666,839094.0
2022-10-16,97.2581,98.2648,94.8228,94.9666,839094.0
2022-10-17,96.5965,96.7403,95.0193,96.1555,762698.0
2022-10-18,97.584,98.2839,96.5198,97.4019,756328.0
2022-10-19,97.1238,98.3606,95.9925,96.8745,626716.0
2022-10-20,95.9158,95.9158,93.2408,93.7202,825101.0
2022-10-21,93.8544,96.0212,93.1353,95.1488,3051385.0
2022-10-22,93.8544,96.0212,93.1353,95.1488,3051385.0
2022-10-23,93.8544,96.0212,93.1353,95.1488,3051385.0
2022-10-24,96.4431,97.2293,94.8324,95.5514,1046004.0
2022-10-25,94.8036,94.9474,92.7231,94.8707,791945.0
2022-10-26,95.6281,96.2322,93.7202,94.0557,1030872.0
2022-10-27,95.1392,96.5677,94.631,94.7365,673772.0
2022-10-28,95.3022,98.3798,95.12,98.2648,635887.0
2022-10-29,95.3022,98.3798,95.12,98.2648,635887.0
2022-10-30,95.3022,98.3798,95.12,98.2648,635887.0
2022-10-31,97.632,99.1852,96.9081,99.0605,1907365.0
2022-11-01,99.2044,99.3386,94.3434,95.1296,1103944.0
2022-11-02,94.6022,97.0184,93.9215,94.9666,914429.0
2022-11-03,93.8544,94.6406,92.6463,93.0011,630611.0
2022-11-04,93.423,95.7528,93.4134,95.6761,514869.0
2022-11-05,93.423,95.7528,93.4134,95.6761,514869.0
2022-11-06,93.423,95.7528,93.4134,95.6761,514869.0
2022-11-07,95.7815,98.2072,95.2686,98.2072,667202.0
2022-11-08,97.8333,99.0318,97.3156,98.8976,682250.0
2022-11-09,98.3127,98.8976,97.1046,97.306,408359.0
2022-11-10,100.0864,103.26,99.3482,103.1162,989566.0
2022-11-11,103.5476,105.9445,102.5793,105.5515,1042282.0
2022-11-12,103.5476,105.9445,102.5793,105.5515,1042282.0
2022-11-13,103.5476,105.9445,102.5793,105.5515,1042282.0
2022-11-14,105.5802,107.1622,104.3913,104.4393,977620.0
2022-11-15,105.1104,105.2063,101.6109,102.004,547305.0
2022-11-16,102.1862,102.5601,101.1171,101.4958,581546.0
2022-11-17,100.4699,101.4383,99.9906,101.2849,322830.0
2022-11-18,102.3779,103.1833,101.2753,102.4546,401840.0
2022-11-19,102.3779,103.1833,101.2753,102.4546,401840.0
2022-11-20,102.3779,103.1833,101.2753,102.4546,401840.0
2022-11-21,102.1957,103.0306,101.6013,102.4258,535686.0
2022-11-22,103.0778,103.8544,102.3108,103.586,383444.0
2022-11-23,103.4901,104.3434,102.9819,104.3146,364878.0
2022-11-24,103.4901,104.3434,102.9819,104.3146,364878.0
2022-11-25,104.7365,105.4038,104.4201,105.3022,173172.0
2022-11-26,104.7365,105.4038,104.4201,105.3022,173172.0
2022-11-27,104.7365,105.4038,104.4201,105.3022,173172.0
2022-11-28,104.7269,104.9451,102.8477,102.9628,444749.0
2022-11-29,102.6464,104.5064,102.6032,103.6723,401732.0
2022-11-30,102.8381,106.4815,101.2561,106.3856,955854.0
2022-12-01,107.2293,107.5169,105.2926,106.539,594582.0
2022-12-02,105.2255,106.1986,105.1871,105.8583,360807.0
2022-12-03,105.2255,106.1986,105.1871,105.8583,360807.0
2022-12-04,105.2255,106.1986,105.1871,105.8583,360807.0
2022-12-05,105.3118,106.05,102.5025,103.423,370041.0
2022-12-06,103.3559,103.4326,101.4383,102.5313,466615.0
2022-12-07,102.167,102.771,100.3549,100.4795,519295.0
2022-12-08,100.6617,101.8889,100.2974,101.8314,464700.0
2022-12-09,101.8698,102.4834,100.3741,101.5438,463068.0
2022-12-10,101.8698,102.4834,100.3741,101.5438,463068.0
2022-12-11,101.8698,102.4834,100.3741,101.5438,463068.0
2022-12-12,101.7355,102.9819,100.5653,102.9436,525387.0
2022-12-13,104.7269,105.4747,102.9148,103.1545,648487.0
2022-12-14,103.2312,104.7269,101.3041,102.0232,615470.0
2022-12-15,100.2668,101.116,99.8036,100.0352,496624.0
2022-12-16,98.9157,99.4851,97.4054,98.6455,2362891.0
2022-12-17,98.9157,99.4851,97.4054,98.6455,2362891.0
2022-12-18,98.9157,99.4851,97.4054,98.6455,2362891.0
2022-12-19,98.8578,99.4272,96.6479,97.4103,603764.0
2022-12-20,97.9121,99.3596,97.7866,98.7324,481058.0
2022-12-21,99.2052,101.0195,99.1666,100.894,404298.0
2022-12-22,100.4308,100.7155,98.6648,100.122,321861.0
2022-12-23,100.0931,100.8651,99.5029,100.8072,216450.0
2022-12-24,100.0931,100.8651,99.5029,100.8072,216450.0
2022-12-25,100.0931,100.8651,99.5029,100.8072,216450.0
2022-12-26,100.0931,100.8651,99.5029,100.8072,216450.0
2022-12-27,101.0098,101.6564,100.2185,100.7879,246361.0
2022-12-28,101.1449,101.3187,99.0991,99.1184,284388.0
2022-12-29,99.5816,101.0214,99.2969,100.5177,383597.0
2022-12-30,99.4754,100.2282,97.9314,98.8096,394800.0
2022-12-31,99.4754,100.2282,97.9314,98.8096,394800.0
2023-01-01,99.4754,100.2282,97.9314,98.8096,394800.0
2023-01-02,99.4754,100.2282,97.9314,98.8096,394800.0
2023-01-03,98.8192,101.0002,98.8192,100.3729,526464.0
2023-01-04,101.1449,102.8434,101.1449,102.6311,440459.0
2023-01-05,102.5346,103.1715,101.6323,102.9399,575883.0
2023-01-06,104.1076,106.3658,103.4562,105.9026,476378.0
2023-01-07,104.1076,106.3658,103.4562,105.9026,476378.0
2023-01-08,104.1076,106.3658,103.4562,105.9026,476378.0
2023-01-09,105.9026,106.0087,104.6384,104.8893,621928.0
2023-01-10,104.5612,107.2102,104.4743,106.6456,456847.0
2023-01-11,106.2886,107.3887,105.5214,106.0473,457538.0
2023-01-12,106.0377,106.4526,103.9532,104.1558,475472.0
2023-01-13,103.3452,105.2946,103.0943,104.9472,317287.0
2023-01-14,103.3452,105.2946,103.0943,104.9472,317287.0
2023-01-15,103.3452,105.2946,103.0943,104.9472,317287.0
2023-01-16,103.3452,105.2946,103.0943,104.9472,317287.0
2023-01-17,104.9472,105.227,101.4441,102.4767,573661.0
2023-01-18,102.4767,103.268,100.6817,100.7493,355387.0
2023-01-19,99.958,100.5708,97.5164,97.6129,678106.0
2023-01-20,97.6129,99.35,95.3741,99.1377,570478.0
2023-01-21,97.6129,99.35,95.3741,99.1377,570478.0
2023-01-22,97.6129,99.35,95.3741,99.1377,570478.0
2023-01-23,99.736,102.0328,98.4139,101.5117,416710.0
2023-01-24,101.6371,102.5346,101.4152,101.8108,340895.0
2023-01-25,100.6238,101.8012,99.8036,101.4924,379729.0
2023-01-26,101.6757,102.2065,101.087,102.0907,391503.0
2023-01-27,101.7047,102.2837,100.7589,101.7529,392816.0
2023-01-28,101.7047,102.2837,100.7589,101.7529,392816.0
2023-01-29,101.7047,102.2837,100.7589,101.7529,392816.0
2023-01-30,102.5346,109.5938,102.081,107.6203,1347076.0
2023-01-31,107.7554,109.4732,106.4092,109.1933,1313188.0
2023-02-01,108.9038,110.8339,107.987,110.3127,697170.0
2023-02-02,110.0715,111.6445,109.0437,111.3743,679538.0
2023-02-03,110.8821,112.3876,110.6602,111.0848,682856.0
2023-02-04,110.8821,112.3876,110.6602,111.0848,682856.0
2023-02-05,110.8821,112.3876,110.6602,111.0848,682856.0
2023-02-06,110.554,111.4322,109.2802,111.2488,616101.0
2023-02-07,112.4841,123.7074,111.4129,123.1573,1424920.0
2023-02-08,123.5144,124.8847,122.3756,123.2249,1021041.0
2023-02-09,124.1995,126.091,121.7387,121.8352,1123025.0
2023-02-10,121.2755,122.0668,118.9401,120.793,635018.0
2023-02-11,121.2755,122.0668,118.9401,120.793,635018.0
2023-02-12,121.2755,122.0668,118.9401,120.793,635018.0
2023-02-13,120.9763,122.7423,119.8208,122.6651,496025.0
2023-02-14,122.6941,123.3021,121.0632,121.3817,509260.0
2023-02-15,120.957,122.3949,120.3105,122.2888,423180.0
2023-02-16,120.7544,122.6072,120.7544,121.4878,484765.0
2023-02-17,121.0053,123.0126,120.8509,122.5879,498189.0
2023-02-18,121.0053,123.0126,120.8509,122.5879,498189.0
2023-02-19,121.0053,123.0126,120.8509,122.5879,498189.0
2023-02-20,121.0053,123.0126,120.8509,122.5879,498189.0
2023-02-21,122.2116,122.4963,119.8666,120.4938,573724.0
2023-02-22,120.3008,121.3238,119.7025,120.3491,534526.0
2023-02-23,120.3684,121.1018,118.1488,118.6699,439999.0
2023-02-24,117.5505,117.6615,116.2863,117.2031,517565.0
2023-02-25,117.5505,117.6615,116.2863,117.2031,517565.0
2023-02-26,117.5505,117.6615,116.2863,117.2031,517565.0
2023-02-27,117.618,119.4805,116.4069,116.7495,520058.0
2023-02-28,116.9136,117.5601,116.3635,116.4793,938251.0
2023-03-01,115.7169,116.957,114.6168,115.7266,647553.0
2023-03-02,115.4178,117.1643,114.308,115.3695,412447.0
2023-03-03,115.4757,116.8943,115.109,116.8267,501385.0
2023-03-04,115.4757,116.8943,115.109,116.8267,501385.0
2023-03-05,115.4757,116.8943,115.109,116.8267,501385.0
2023-03-06,117.2513,117.7531,115.9341,116.7013,630061.0
2023-03-07,116.5372,117.6566,113.2297,113.7193,562357.0
2023-03-08,114.3273,114.6553,112.1946,112.9087,648360.0
2023-03-09,113.0438,113.9316,110.3127,110.8918,657043.0
2023-03-10,110.1487,111.162,108.2186,108.6336,960791.0
2023-03-11,110.1487,111.162,108.2186,108.6336,960791.0
2023-03-12,110.1487,111.162,108.2186,108.6336,960791.0
2023-03-13,106.3465,107.1571,103.9725,104.9568,1574985.0
2023-03-14,107.7072,108.8555,105.6468,107.2343,1405265.0
2023-03-15,103.8084,104.3151,101.3717,103.7505,1725448.0
2023-03-16,102.8565,107.8807,101.7097,107.7447,1302199.0
2023-03-17,106.5591,106.6708,99.9653,101.9527,7773392.0
2023-03-18,106.5591,106.6708,99.9653,101.9527,7773392.0
2023-03-19,106.5591,106.6708,99.9653,101.9527,7773392.0
2023-03-20,103.0119,107.7349,102.5844,107.2976,1135730.0
2023-03-21,109.8146,109.8438,107.3073,108.1334,705161.0
2023-03-22,107.9487,108.318,104.6446,104.6932,573410.0
2023-03-23,104.5863,105.0139,102.0984,102.9925,475831.0
2023-03-24,101.4279,103.6242,101.1072,103.595,574507.0
2023-03-25,101.4279,103.6242,101.1072,103.595,574507.0
2023-03-26,101.4279,103.6242,101.1072,103.595,574507.0
2023-03-27,105.1888,106.0926,104.4114,105.3346,621139.0
2023-03-28,104.6543,105.4901,104.3433,104.9847,428604.0
2023-03-29,106.2092,107.8127,105.7525,107.6086,509921.0
2023-03-30,108.0751,108.5221,106.6368,107.249,395260.0
2023-03-31,108.2111,109.076,107.8418,108.9206,636480.0
2023-04-01,108.2111,109.076,107.8418,108.9206,636480.0
2023-04-02,108.2111,109.076,107.8418,108.9206,636480.0
2023-04-03,108.9303,110.0479,108.8282,109.2607,812023.0
2023-04-04,109.319,109.319,106.6076,107.7252,385690.0
2023-04-05,106.8992,108.3958,106.5299,108.1431,629831.0
2023-04-06,108.1431,108.8039,107.045,108.697,575769.0
2023-04-07,108.1431,108.8039,107.045,108.697,575769.0
2023-04-08,108.1431,108.8039,107.045,108.697,575769.0
2023-04-09,108.1431,108.8039,107.045,108.697,575769.0
2023-04-10,108.3472,108.8234,107.5503,108.1723,373054.0
2023-04-11,108.4055,109.1538,107.7451,107.8613,341023.0
2023-04-12,108.0071,108.7408,107.0255,107.3171,336040.0
2023-04-13,106.8506,107.6669,105.8108,107.4337,465148.0
2023-04-14,108.2549,108.318,103.1188,103.7311,762736.0
2023-04-15,108.2549,108.318,103.1188,103.7311,762736.0
2023-04-16,108.2549,108.318,103.1188,103.7311,762736.0
2023-04-17,103.5173,104.528,102.2345,104.4891,924232.0
2023-04-18,104.6349,105.009,103.9983,104.8001,635778.0
2023-04-19,104.3919,105.801,104.353,105.2665,421842.0
2023-04-20,104.975,105.6261,103.3812,103.906,553520.0
2023-04-21,103.4979,103.4979,101.8458,102.7981,431536.0
2023-04-22,103.4979,103.4979,101.8458,102.7981,431536.0
2023-04-23,103.4979,103.4979,101.8458,102.7981,431536.0
2023-04-24,103.2646,103.7505,102.0304,102.5843,309430.0
2023-04-25,101.9818,102.2442,100.495,100.631,510477.0
2023-04-26,99.8827,100.7962,98.493,98.9303,735278.0
2023-04-27,99.1053,100.7185,98.9206,100.6893,652415.0
2023-04-28,103.77,103.7991,100.4269,103.4395,1086523.0
2023-04-29,103.77,103.7991,100.4269,103.4395,1086523.0
2023-04-30,103.77,103.7991,100.4269,103.4395,1086523.0
2023-05-01,102.9634,103.8088,102.0499,102.3608,613306.0
2023-05-02,101.7,101.9041,99.1684,100.7185,652327.0
2023-05-03,101.01,103.0119,100.738,101.4959,618536.0
2023-05-04,100.8254,101.9818,99.2899,101.078,539861.0
2023-05-05,101.9721,102.9828,101.5542,102.2734,593264.0
2023-05-06,101.9721,102.9828,101.5542,102.2734,593264.0
2023-05-07,101.9721,102.9828,101.5542,102.2734,593264.0
2023-05-08,102.7301,103.5076,102.2053,103.0119,438753.0
2023-05-09,102.458,103.2743,101.943,102.5455,322521.0
2023-05-10,102.9439,103.3712,100.967,101.5542,321552.0
2023-05-11,101.2238,101.2238,100.3213,101.0197,549428.0
2023-05-12,101.5931,101.7389,99.5134,100.6504,334107.0
2023-05-13,101.5931,101.7389,99.5134,100.6504,334107.0
2023-05-14,101.5931,101.7389,99.5134,100.6504,334107.0
2023-05-15,101.1169,101.2335,100.3978,101.078,373979.0
2023-05-16,100.699,101.078,98.8915,98.9498,322075.0
2023-05-17,99.5717,100.32,99.0081,99.7953,373153.0
2023-05-18,100.4852,102.8273,99.8633,102.7496,578562.0
2023-05-19,103.5367,103.8185,101.7146,102.0013,574948.0
2023-05-20,103.5367,103.8185,101.7146,102.0013,574948.0
2023-05-21,103.5367,103.8185,101.7146,102.0013,574948.0
2023-05-22,102.1082,102.2442,100.5144,101.4862,348390.0
2023-05-23,101.4085,101.6708,99.4551,99.8147,355039.0
2023-05-24,99.3774,99.4746,97.3171,97.599,412936.0
2023-05-25,96.9867,97.2685,95.3444,95.7136,427468.0
2023-05-26,95.4901,96.3502,94.8293,95.5484,351264.0
2023-05-27,95.4901,96.3502,94.8293,95.5484,351264.0
2023-05-28,95.4901,96.3502,94.8293,95.5484,351264.0
2023-05-29,95.4901,96.3502,94.8293,95.5484,351264.0
2023-05-30,95.1986,96.2238,94.392,96.0927,519855.0
2023-05-31,95.9566,96.2773,93.6388,93.7797,1299314.0
2023-06-01,93.7895,94.5669,92.7982,94.4114,593836.0
2023-06-02,95.1403,98.0363,94.6544,97.7447,654916.0
2023-06-03,95.1403,98.0363,94.6544,97.7447,654916.0
2023-06-04,95.1403,98.0363,94.6544,97.7447,654916.0
2023-06-05,97.5892,98.2501,96.734,97.735,542168.0
2023-06-06,97.735,98.4347,97.424,98.3084,429022.0
2023-06-07,98.5416,100.1548,97.7253,99.9216,546653.0
2023-06-08,99.5037,99.7564,98.309,98.8137,674246.0
2023-06-09,98.5611,99.805,98.2112,99.0567,462209.0
2023-06-10,98.5611,99.805,98.2112,99.0567,462209.0
2023-06-11,98.5611,99.805,98.2112,99.0567,462209.0
2023-06-12,99.0178,100.5338,98.4833,100.1451,547462.0
2023-06-13,100.1159,101.0683,99.8244,100.0188,477373.0
2023-06-14,100.0382,100.3492,96.8604,97.1519,667469.0
2023-06-15,97.2107,98.8263,96.9022,98.3073,535900.0
2023-06-16,98.885,99.6928,98.2975,98.7969,1949069.0
2023-06-17,98.885,99.6928,98.2975,98.7969,1949069.0
2023-06-18,98.885,99.6928,98.2975,98.7969,1949069.0
2023-06-19,98.885,99.6928,98.2975,98.7969,1949069.0
2023-06-20,98.2094,98.4052,96.0601,96.8679,763365.0
2023-06-21,96.7407,96.7407,95.693,95.9475,524609.0
2023-06-22,96.3686,96.6623,94.8901,95.3992,788482.0
2023-06-23,94.8509,95.5461,93.3626,93.7151,1286540.0
2023-06-24,94.8509,95.5461,93.3626,93.7151,1286540.0
2023-06-25,94.8509,95.5461,93.3626,93.7151,1286540.0
2023-06-26,93.8032,94.9292,93.3724,94.7138,828088.0
2023-06-27,94.7823,96.2902,94.7823,95.1544,719217.0
2023-06-28,95.0761,95.316,93.0297,93.5584,532791.0
2023-06-29,93.7346,94.9292,93.4115,94.6257,589203.0
2023-06-30,95.1055,95.8202,94.704,95.2915,659502.0
2023-07-01,95.1055,95.8202,94.704,95.2915,659502.0
2023-07-02,95.1055,95.8202,94.704,95.2915,659502.0
2023-07-03,94.5669,96.6329,94.2242,96.2707,377209.0
2023-07-04,94.5669,96.6329,94.2242,96.2707,377209.0
2023-07-05,95.5853,95.5853,93.9599,94.9684,388412.0
2023-07-06,94.469,95.3013,93.813,95.2132,805858.0
2023-07-07,95.2132,97.3722,95.2132,96.1238,845866.0
2023-07-08,95.2132,97.3722,95.2132,96.1238,845866.0
2023-07-09,95.2132,97.3722,95.2132,96.1238,845866.0
2023-07-10,95.8496,97.1715,95.1544,95.3698,642217.0
2023-07-11,96.2609,97.7296,95.8986,97.524,763365.0
2023-07-12,98.6206,99.4725,97.6317,97.7394,710650.0
2023-07-13,97.0442,98.1262,96.8092,97.6023,536629.0
2023-07-14,97.945,97.945,95.6636,95.8496,599548.0
2023-07-15,97.945,97.945,95.6636,95.8496,599548.0
2023-07-16,97.945,97.945,95.6636,95.8496,599548.0
2023-07-17,95.9182,97.4261,95.9182,96.3098,495883.0
2023-07-18,96.065,97.8667,95.7811,97.6513,627339.0
2023-07-19,97.4652,98.4416,97.4456,97.9059,569241.0
2023-07-20,98.6304,100.5643,98.6304,100.4223,813712.0
2023-07-21,100.9119,101.1077,99.9523,100.4223,678622.0
2023-07-22,100.9119,101.1077,99.9523,100.4223,678622.0
2023-07-23,100.9119,101.1077,99.9523,100.4223,678622.0
2023-07-24,100.6083,101.7148,100.1677,100.5985,572136.0
2023-07-25,100.7454,101.0881,99.5313,99.5802,524408.0
2023-07-26,99.9817,101.9742,99.8642,101.4602,755990.0
2023-07-27,101.5777,102.2533,100.1481,100.481,847995.0
2023-07-28,105.6706,109.4011,104.0354,107.3645,1636480.0
2023-07-29,105.6706,109.4011,104.0354,107.3645,1636480.0
2023-07-30,105.6706,109.4011,104.0354,107.3645,1636480.0
2023-07-31,107.6289,108.0596,104.476,105.3376,2007048.0
2023-08-01,105.3279,106.4931,104.9719,106.1503,1027247.0
2023-08-02,105.7979,108.1723,105.4656,107.1099,809789.0
2023-08-03,106.4637,107.5603,105.4454,107.1099,698998.0
2023-08-04,107.1099,108.1087,106.5567,106.7281,554831.0
2023-08-05,107.1099,108.1087,106.5567,106.7281,554831.0
2023-08-06,107.1099,108.1087,106.5567,106.7281,554831.0
2023-08-07,107.8835,108.373,107.1393,107.433,555646.0
2023-08-08,106.1699,106.7085,105.5041,106.2189,844163.0
2023-08-09,106.2189,107.0903,105.6999,106.3462,832377.0
2023-08-10,106.7476,107.482,105.018,105.2985,583631.0
2023-08-11,104.9362,106.0475,104.8481,105.3181,556814.0
2023-08-12,104.9362,106.0475,104.8481,105.3181,556814.0
2023-08-13,104.9362,106.0475,104.8481,105.3181,556814.0
2023-08-14,105.4845,105.5237,104.2606,104.6327,530484.0
2023-08-15,103.7612,104.1822,102.9877,103.4283,497599.0
2023-08-16,103.1541,104.6229,103.1541,103.4675,394097.0
2023-08-17,104.0843,104.2067,102.6792,102.9387,503556.0
2023-08-18,102.175,102.8604,101.5091,101.705,554319.0
2023-08-19,102.175,102.8604,101.5091,101.705,554319.0
2023-08-20,102.175,102.8604,101.5091,101.705,554319.0
2023-08-21,101.7344,101.9351,100.9021,101.656,504994.0
2023-08-22,101.705,102.2043,100.8727,101.0685,546804.0
2023-08-23,101.3035,102.4149,101.3035,102.175,531520.0
2023-08-24,102.175,103.5066,101.8519,101.8519,466437.0
2023-08-25,101.9302,102.7527,101.4406,102.0477,399562.0
2023-08-26,101.9302,102.7527,101.4406,102.0477,399562.0
2023-08-27,101.9302,102.7527,101.4406,102.0477,399562.0
2023-08-28,102.0477,102.8947,101.705,102.2435,366125.0
2023-08-29,102.4883,102.7037,102.0379,102.6743,510208.0
2023-08-30,102.8114,104.2361,102.8114,103.9766,631369.0
2023-08-31,104.1039,104.5201,103.2814,103.585,642343.0
2023-09-01,104.4368,104.7306,103.9277,104.2606,468759.0
2023-09-02,104.4368,104.7306,103.9277,104.2606,468759.0
2023-09-03,104.4368,104.7306,103.9277,104.2606,468759.0
2023-09-04,104.4368,104.7306,103.9277,104.2606,468759.0
2023-09-05,104.1235,104.3389,102.7076,102.8702,524630.0
2023-09-06,102.9681,103.4773,102.1358,102.3414,521001.0
2023-09-07,102.3708,102.9779,102.1603,102.5764,505468.0
2023-09-08,102.5764,103.443,102.2533,102.8114,567145.0
2023-09-09,102.5764,103.443,102.2533,102.8114,567145.0
2023-09-10,102.5764,103.443,102.2533,102.8114,567145.0
2023-09-11,103.3206,104.0452,103.0954,103.7025,449898.0
2023-09-12,103.9668,105.6216,103.7759,104.9558,748078.0
2023-09-13,105.4943,105.4943,103.8689,104.2116,435819.0
2023-09-14,104.7893,106.2532,104.4368,106.1797,667183.0
2023-09-15,106.16,106.3079,105.1543,105.6867,1120305.0
2023-09-16,106.16,106.3079,105.1543,105.6867,1120305.0
2023-09-17,106.16,106.3079,105.1543,105.6867,1120305.0
2023-09-18,105.6966,107.3727,104.7871,106.9192,608148.0
2023-09-19,106.9882,107.8263,106.8403,107.5305,551411.0
2023-09-20,107.9939,109.0193,107.6882,107.984,672696.0
2023-09-21,107.9643,107.9643,105.529,105.9332,660398.0
2023-09-22,105.7459,106.1772,105.312,105.5092,566118.0
2023-09-23,105.7459,106.1772,105.312,105.5092,566118.0
2023-09-24,105.7459,106.1772,105.312,105.5092,566118.0
2023-09-25,105.4008,105.5092,104.755,105.1444,499393.0
2023-09-26,104.9571,105.6571,102.7386,103.7246,1237113.0
2023-09-27,104.0007,104.0007,102.64,103.2316,499391.0
2023-09-28,103.3302,103.981,101.9696,102.2457,634144.0
2023-09-29,102.2555,102.7879,100.5202,100.8554,622496.0
2023-09-30,102.2555,102.7879,100.5202,100.8554,622496.0
2023-10-01,102.2555,102.7879,100.5202,100.8554,622496.0
2023-10-02,100.4117,100.4117,98.1736,98.6567,754923.0
2023-10-03,98.5384,99.1497,97.6707,98.3806,548827.0
2023-10-04,98.5778,99.6772,97.0742,99.4652,690118.0
2023-10-05,99.268,100.5005,99.2581,99.9188,672274.0
2023-10-06,99.3272,99.7413,98.637,98.8539,953012.0
2023-10-07,99.3272,99.7413,98.637,98.8539,953012.0
2023-10-08,99.3272,99.7413,98.637,98.8539,953012.0
2023-10-09,99.1004,100.8751,98.6074,100.8653,690301.0
2023-10-10,101.0132,101.8118,99.8695,99.968,749593.0
2023-10-11,100.1061,101.2005,100.1061,100.8357,568937.0
2023-10-12,101.3681,101.3681,99.2779,99.9286,525661.0
2023-10-13,100.8751,101.7071,99.9089,100.3723,552790.0
2023-10-14,100.8751,101.7071,99.9089,100.3723,552790.0
2023-10-15,100.8751,101.7071,99.9089,100.3723,552790.0
2023-10-16,101.3879,102.3737,100.9836,101.6541,659297.0
2023-10-17,101.378,103.3598,101.2794,102.5907,677919.0
2023-10-18,102.4527,102.4527,100.9146,101.1019,632876.0
2023-10-19,101.2893,101.2893,99.199,99.5046,677507.0
