,D US Equity,D US Equity,D US Equity,D US Equity,D US Equity
2023-07-06,50.3666,50.6255,49.7241,50.2036,3410082.0
2023-07-07,49.7624,50.6351,49.6665,50.0981,3214469.0
2023-07-08,49.7624,50.6351,49.6665,50.0981,3214469.0
2023-07-09,49.7624,50.6351,49.6665,50.0981,3214469.0
2023-07-10,49.935,50.0022,49.1822,49.4651,3321853.0
2023-07-11,49.5227,49.8871,48.7938,49.8583,3227206.0
2023-07-12,50.1556,50.8125,49.9207,50.5296,2660580.0
2023-07-13,50.5392,50.9804,50.4337,50.8653,3921625.0
2023-07-14,50.6927,50.9708,50.3186,50.4817,3443216.0
2023-07-15,50.6927,50.9708,50.3186,50.4817,3443216.0
2023-07-16,50.6927,50.9708,50.3186,50.4817,3443216.0
2023-07-17,50.4721,50.4817,49.187,49.2062,2774887.0
2023-07-18,49.2542,49.8152,48.3671,48.9569,3464096.0
2023-07-19,49.1487,50.2707,48.9569,49.8391,3028884.0
2023-07-20,50.0118,50.9899,49.4853,50.9324,2871859.0
2023-07-21,51.0954,51.8914,50.9132,51.5749,2940543.0
2023-07-22,51.0954,51.8914,50.9132,51.5749,2940543.0
2023-07-23,51.0954,51.8914,50.9132,51.5749,2940543.0
2023-07-24,51.69,52.0257,51.4599,51.6804,2296576.0
2023-07-25,51.8818,52.1024,51.5941,51.901,2464058.0
2023-07-26,51.8051,52.4956,51.5455,52.2175,2149924.0
2023-07-27,51.8243,52.0736,50.9899,51.1722,2946513.0
2023-07-28,51.7188,51.9106,51.0667,51.3064,2930449.0
2023-07-29,51.7188,51.9106,51.0667,51.3064,2930449.0
2023-07-30,51.7188,51.9106,51.0667,51.3064,2930449.0
2023-07-31,51.8243,52.0065,51.1434,51.3544,3620528.0
2023-08-01,51.2872,51.4694,50.1364,50.1556,3923382.0
2023-08-02,50.1077,50.6879,49.9416,50.194,3649825.0
2023-08-03,49.9638,50.0981,48.5541,48.6596,4777862.0
2023-08-04,48.7651,48.976,46.637,47.1923,6668669.0
2023-08-05,48.7651,48.976,46.637,47.1923,6668669.0
2023-08-06,48.7651,48.976,46.637,47.1923,6668669.0
2023-08-07,47.269,47.6622,46.9621,47.1252,4680556.0
2023-08-08,47.1444,47.2594,46.3388,47.2498,6304113.0
2023-08-09,47.1539,48.1417,47.0293,47.6526,4198344.0
2023-08-10,47.854,48.2184,47.4992,47.8348,3672426.0
2023-08-11,47.9499,48.2472,47.456,47.5567,5298435.0
2023-08-12,47.9499,48.2472,47.456,47.5567,5298435.0
2023-08-13,47.9499,48.2472,47.456,47.5567,5298435.0
2023-08-14,47.5567,47.6143,46.4922,46.9813,3670730.0
2023-08-15,46.5402,46.5498,45.7778,45.8401,4092300.0
2023-08-16,45.9936,46.4251,45.8881,46.1086,3269414.0
2023-08-17,45.9744,46.8375,45.8785,46.1182,2842172.0
2023-08-18,46.0319,46.6169,46.0032,46.4443,6942697.0
2023-08-19,46.0319,46.6169,46.0032,46.4443,6942697.0
2023-08-20,46.0319,46.6169,46.0032,46.4443,6942697.0
2023-08-21,46.195,46.2813,45.5524,46.147,3412154.0
2023-08-22,46.0703,46.147,45.6771,45.8401,2560860.0
2023-08-23,45.936,46.1182,45.4661,45.8401,2660704.0
2023-08-24,45.6867,46.6361,45.6483,46.0991,3680413.0
2023-08-25,46.195,46.8471,46.0415,46.5306,3342688.0
2023-08-26,46.195,46.8471,46.0415,46.5306,3342688.0
2023-08-27,46.195,46.8471,46.0415,46.5306,3342688.0
2023-08-28,46.7128,47.0005,46.3901,46.9238,4312829.0
2023-08-29,47.1156,47.5663,46.8279,47.528,3571702.0
2023-08-30,47.4704,47.6526,47.0389,47.4704,3141558.0
2023-08-31,47.8082,48.1874,47.1764,47.1861,5234542.0
2023-09-01,47.4486,47.7693,46.1751,46.5445,4087565.0
2023-09-02,47.4486,47.7693,46.1751,46.5445,4087565.0
2023-09-03,47.4486,47.7693,46.1751,46.5445,4087565.0
2023-09-04,47.4486,47.7693,46.1751,46.5445,4087565.0
2023-09-05,46.5056,46.5835,45.1155,45.4849,5914483.0
2023-09-06,45.3294,45.4509,44.5614,44.6683,10714871.0
2023-09-07,44.9891,45.3391,44.5128,44.7461,7001680.0
2023-09-08,44.7947,45.8349,44.4885,45.8057,6541103.0
2023-09-09,44.7947,45.8349,44.4885,45.8057,6541103.0
2023-09-10,44.7947,45.8349,44.4885,45.8057,6541103.0
2023-09-11,45.5141,46.0584,45.4363,45.9807,6339550.0
2023-09-12,46.1459,46.3744,45.6745,46.2431,3871819.0
2023-09-13,46.0779,46.7,45.8251,46.4181,4611555.0
2023-09-14,46.9042,47.1764,46.6028,47.1569,5719801.0
2023-09-15,46.9917,47.5846,46.8945,47.118,7657535.0
2023-09-16,46.9917,47.5846,46.8945,47.118,7657535.0
2023-09-17,46.9917,47.5846,46.8945,47.118,7657535.0
2023-09-18,47.2152,47.536,46.7584,47.2736,4071974.0
2023-09-19,47.2444,47.3416,46.4862,46.5153,4185438.0
2023-09-20,46.807,47.5749,46.4084,46.632,4795376.0
2023-09-21,46.4278,46.5834,45.7279,46.0682,4219676.0
2023-09-22,45.9321,46.4764,45.9321,46.4181,5634825.0
2023-09-23,45.9321,46.4764,45.9321,46.4181,5634825.0
2023-09-24,45.9321,46.4764,45.9321,46.4181,5634825.0
2023-09-25,46.1654,46.6028,45.5529,46.5737,5519702.0
2023-09-26,46.5445,46.6611,44.7364,44.7753,6859203.0
2023-09-27,44.7169,44.7558,43.6185,44.192,7536674.0
2023-09-28,44.4933,44.5906,42.8506,42.9088,5110522.0
2023-09-29,43.3463,43.9295,42.9769,43.424,5903916.0
2023-09-30,43.3463,43.9295,42.9769,43.424,5903916.0
2023-10-01,43.3463,43.9295,42.9769,43.424,5903916.0
2023-10-02,43.2588,43.3074,40.7118,41.1299,8691865.0
2023-10-03,40.5758,41.5527,40.0508,41.2854,10466416.0
2023-10-04,41.3243,41.6937,40.5758,40.7993,6008528.0
2023-10-05,40.6438,40.6827,39.1565,39.837,8615938.0
2023-10-06,39.3849,40.707,38.1503,40.5369,7236570.0
2023-10-07,39.3849,40.707,38.1503,40.5369,7236570.0
2023-10-08,39.3849,40.707,38.1503,40.5369,7236570.0
2023-10-09,40.3716,41.0132,40.1189,41.0035,5562890.0
2023-10-10,41.1299,41.6548,40.7945,41.402,6391654.0
2023-10-11,41.6597,41.8638,41.1007,41.7617,3227520.0
2023-10-12,41.4895,41.6256,40.1966,40.3911,4853733.0
2023-10-13,40.5369,41.2441,40.4397,40.7118,5534887.0
2023-10-14,40.5369,41.2441,40.4397,40.7118,5534887.0
2023-10-15,40.5369,41.2441,40.4397,40.7118,5534887.0
2023-10-16,40.7993,41.1785,39.837,41.0424,6253414.0
2023-10-17,40.6632,41.4378,40.3959,40.741,4615312.0
2023-10-18,40.6146,40.8091,39.5259,39.6231,7986639.0
2023-10-19,39.3703,40.1529,39.069,39.5064,6497128.0
2023-10-20,39.4676,39.8807,38.894,38.9037,5447515.0
2023-10-21,39.4676,39.8807,38.894,38.9037,5447515.0
2023-10-22,39.4676,39.8807,38.894,38.9037,5447515.0
2023-10-23,38.3302,39.0641,38.0872,38.4274,6404042.0
2023-10-24,38.8843,39.3703,38.5927,39.2245,7758941.0
2023-10-25,38.9912,39.4967,38.4954,39.4092,6750457.0
2023-10-26,39.3315,40.2064,39.3315,39.8272,6863811.0
2023-10-27,39.6231,39.7009,38.8843,38.9621,4602918.0
2023-10-28,39.6231,39.7009,38.8843,38.9621,4602918.0
2023-10-29,39.6231,39.7009,38.8843,38.9621,4602918.0
2023-10-30,39.1079,39.5356,38.5927,38.8843,5346980.0
2023-10-31,39.0204,39.2342,38.4371,39.1954,8995968.0
2023-11-01,39.1856,39.3995,38.3399,39.0982,5950439.0
2023-11-02,39.4481,40.0946,39.312,39.9342,8291749.0
2023-11-03,41.402,42.8116,40.0071,42.3936,14830616.0
2023-11-04,41.402,42.8116,40.0071,42.3936,14830616.0
2023-11-05,41.402,42.8116,40.0071,42.3936,14830616.0
2023-11-06,42.7824,44.5176,42.7241,44.3184,13464602.0
2023-11-07,44.2989,44.7169,44.017,44.3086,9494676.0
2023-11-08,44.0656,44.7267,43.7458,44.6586,12275498.0
2023-11-09,44.6586,44.9891,43.356,43.6185,6288875.0
2023-11-10,43.949,44.1239,43.2685,43.7059,3995061.0
2023-11-11,43.949,44.1239,43.2685,43.7059,3995061.0
2023-11-12,43.949,44.1239,43.2685,43.7059,3995061.0
2023-11-13,43.6962,43.7351,43.0157,43.2879,4714984.0
2023-11-14,44.367,45.3585,44.2989,45.1933,6285517.0
2023-11-15,45.1349,46.3598,44.8627,45.9126,7506645.0
2023-11-16,46.1654,46.4959,45.3585,45.5627,6723019.0
2023-11-17,45.9904,46.0293,45.1058,45.4557,5251102.0
2023-11-18,45.9904,46.0293,45.1058,45.4557,5251102.0
2023-11-19,45.9904,46.0293,45.1058,45.4557,5251102.0
2023-11-20,45.2516,45.5189,44.5979,45.1155,4473437.0
2023-11-21,45.2224,45.3974,44.8093,45.1252,4005460.0
2023-11-22,45.3002,45.412,44.5808,45.3488,2685212.0
2023-11-23,45.3002,45.412,44.5808,45.3488,2685212.0
2023-11-24,45.3488,45.8154,45.0572,45.6502,1650334.0
2023-11-25,45.3488,45.8154,45.0572,45.6502,1650334.0
2023-11-26,45.3488,45.8154,45.0572,45.6502,1650334.0
2023-11-27,45.5432,45.796,45.1349,45.6015,4418596.0
2023-11-28,45.5238,46.0827,45.3294,45.689,3582155.0
2023-11-29,45.6015,45.9953,45.3099,45.4266,4859790.0
2023-11-30,45.4438,45.6115,44.5858,44.714,8814261.0
2023-12-01,44.8127,46.0848,44.7436,46.0257,5664610.0
2023-12-02,44.8127,46.0848,44.7436,46.0257,5664610.0
2023-12-03,44.8127,46.0848,44.7436,46.0257,5664610.0
2023-12-04,45.4537,46.0109,45.0691,45.4931,6342845.0
2023-12-05,45.572,45.8383,44.719,45.6805,7371357.0
2023-12-06,45.9566,46.933,45.8679,46.6075,7733643.0
2023-12-07,46.8344,46.9231,46.3117,46.5878,5640980.0
2023-12-08,46.716,46.9428,46.5286,46.8344,6508835.0
2023-12-09,46.716,46.9428,46.5286,46.8344,6508835.0
2023-12-10,46.716,46.9428,46.5286,46.8344,6508835.0
2023-12-11,46.6568,47.1549,46.504,46.9921,6805238.0
2023-12-12,47.0217,47.0217,46.4103,46.9921,6744664.0
2023-12-13,46.9034,48.8659,46.5107,48.787,5542989.0
2023-12-14,49.3491,50.0,48.3038,48.4813,6679610.0
2023-12-15,48.1164,48.6983,47.3934,47.8107,8031028.0
2023-12-16,48.1164,48.6983,47.3934,47.8107,8031028.0
2023-12-17,48.1164,48.6983,47.3934,47.8107,8031028.0
2023-12-18,48.0474,48.2939,47.4261,47.5148,7526314.0
2023-12-19,47.6134,47.9606,47.288,47.3472,5148346.0
2023-12-20,47.4754,47.6036,46.5089,46.5286,7004943.0
2023-12-21,46.6568,46.7456,45.7002,46.1046,4829205.0
2023-12-22,46.4202,47.1105,46.1095,46.1539,4624485.0
2023-12-23,46.4202,47.1105,46.1095,46.1539,4624485.0
2023-12-24,46.4202,47.1105,46.1095,46.1539,4624485.0
2023-12-25,46.4202,47.1105,46.1095,46.1539,4624485.0
2023-12-26,46.144,46.6075,45.9862,46.4004,3369234.0
2023-12-27,46.3018,46.3807,45.6608,45.8679,4231399.0
2023-12-28,45.7397,46.5681,45.5424,46.4103,3463872.0
2023-12-29,46.0947,46.4497,45.9862,46.3511,3644371.0
2023-12-30,46.0947,46.4497,45.9862,46.3511,3644371.0
2023-12-31,46.0947,46.4497,45.9862,46.3511,3644371.0
2024-01-01,46.0947,46.4497,45.9862,46.3511,3644371.0
2024-01-02,46.1835,48.3876,46.1144,47.8403,4915900.0
2024-01-03,47.6332,47.9488,46.9724,47.7614,4674427.0
2024-01-04,47.86,47.8649,47.3817,47.5346,3525006.0
2024-01-05,47.4063,48.3975,47.0908,48.363,3738776.0
2024-01-06,47.4063,48.3975,47.0908,48.363,3738776.0
2024-01-07,47.4063,48.3975,47.0908,48.363,3738776.0
2024-01-08,48.2643,48.6835,47.9581,48.3334,4093227.0
2024-01-09,47.8699,48.146,47.5,47.6134,4618704.0
2024-01-10,47.5839,47.643,47.219,47.2683,3223967.0
2024-01-11,47.1401,47.2486,46.1046,46.4596,4629474.0
2024-01-12,46.8639,47.2091,46.3462,46.6766,4734393.0
2024-01-13,46.8639,47.2091,46.3462,46.6766,4734393.0
2024-01-14,46.8639,47.2091,46.3462,46.6766,4734393.0
2024-01-15,46.8639,47.2091,46.3462,46.6766,4734393.0
2024-01-16,46.4497,46.6667,45.858,46.1144,6915277.0
2024-01-17,45.7101,46.3906,44.9458,45.5326,4891503.0
2024-01-18,45.2762,45.4142,44.3048,44.8521,5408291.0
2024-01-19,44.931,44.9409,44.3097,44.6943,4233301.0
2024-01-20,44.931,44.9409,44.3097,44.6943,4233301.0
2024-01-21,44.931,44.9409,44.3097,44.6943,4233301.0
2024-01-22,44.7831,45.217,44.3935,44.4478,4413997.0
2024-01-23,44.5464,44.6832,43.9349,44.1815,5496652.0
2024-01-24,44.4971,44.645,43.432,43.5405,5693426.0
2024-01-25,44.1026,44.5957,43.8117,44.5661,3985818.0
2024-01-26,44.6746,45.1134,44.6154,44.931,4511767.0
2024-01-27,44.6746,45.1134,44.6154,44.931,4511767.0
2024-01-28,44.6746,45.1134,44.6154,44.931,4511767.0
2024-01-29,44.8324,45.1997,44.3985,44.8028,3338796.0
2024-01-30,44.7929,45.4142,44.4773,45.1085,4144732.0
2024-01-31,45.4142,45.7101,44.8521,45.0888,6600744.0
2024-02-01,44.9606,46.075,44.7732,46.0355,4581888.0
2024-02-02,45.5622,45.8284,44.5365,45.0099,3649976.0
2024-02-03,45.5622,45.8284,44.5365,45.0099,3649976.0
2024-02-04,45.5622,45.8284,44.5365,45.0099,3649976.0
2024-02-05,44.4379,44.645,44.0188,44.073,3683717.0
2024-02-06,43.8955,44.645,43.7278,44.4675,4070741.0
2024-02-07,44.8028,44.8028,43.7318,43.8758,4481061.0
2024-02-08,43.6884,43.8462,43.0671,43.5701,4033964.0
2024-02-09,43.4123,44.1026,43.3038,44.0829,3145040.0
2024-02-10,43.4123,44.1026,43.3038,44.0829,3145040.0
2024-02-11,43.4123,44.1026,43.3038,44.0829,3145040.0
2024-02-12,44.1026,44.7831,43.9547,44.5957,3600908.0
2024-02-13,44.2801,44.5267,42.929,43.7476,4106701.0
2024-02-14,43.8659,44.3344,43.5503,44.2407,3570278.0
2024-02-15,44.4182,45.2269,44.2998,44.862,4361903.0
2024-02-16,44.645,45.2466,44.3393,45.2269,6185224.0
2024-02-17,44.645,45.2466,44.3393,45.2269,6185224.0
2024-02-18,44.645,45.2466,44.3393,45.2269,6185224.0
2024-02-19,44.645,45.2466,44.3393,45.2269,6185224.0
2024-02-20,45.2071,45.7249,44.6845,44.7239,4807996.0
2024-02-21,45.0395,45.6805,44.7042,45.6509,4779361.0
2024-02-22,44.9902,46.3117,44.2505,44.9704,7675451.0
2024-02-23,45.1184,47.3768,45.1134,47.1992,11571006.0
2024-02-24,45.1184,47.3768,45.1134,47.1992,11571006.0
2024-02-25,45.1184,47.3768,45.1134,47.1992,11571006.0
2024-02-26,46.7949,46.8442,45.5227,45.9172,7000063.0
2024-02-27,46.2722,47.1499,46.0158,47.1302,6555523.0
2024-02-28,47.0908,47.7318,46.9626,47.6825,7247556.0
2024-02-29,48.0,48.22,47.44,47.83,9703580.0
2024-03-01,46.85,47.0,44.17,44.79,13834334.0
2024-03-02,46.85,47.0,44.17,44.79,13834334.0
2024-03-03,46.85,47.0,44.17,44.79,13834334.0
2024-03-04,44.59,46.97,44.49,46.7,9867856.0
2024-03-05,46.99,47.81,45.99,46.1,7625001.0
2024-03-06,46.81,47.4575,46.43,47.1,8225434.0
2024-03-07,47.855,49.21,47.85,47.99,9605709.0
2024-03-08,47.99,48.375,47.6,48.0,4393413.0
2024-03-09,47.99,48.375,47.6,48.0,4393413.0
2024-03-10,47.99,48.375,47.6,48.0,4393413.0
2024-03-11,47.79,48.17,47.47,47.64,4643982.0
2024-03-12,47.5,48.02,46.92,46.98,4942685.0
2024-03-13,47.23,48.2,47.23,48.07,7598975.0
2024-03-14,47.93,48.08,47.23,47.61,7035292.0
2024-03-15,47.5,48.34,47.42,47.84,11847841.0
2024-03-16,47.5,48.34,47.42,47.84,11847841.0
2024-03-17,47.5,48.34,47.42,47.84,11847841.0
2024-03-18,47.95,48.8,47.7,48.51,8115566.0
2024-03-19,48.6,48.91,48.3401,48.51,8266786.0
2024-03-20,48.45,48.58,47.77,48.16,4506611.0
2024-03-21,48.25,49.07,48.02,48.5,5090573.0
2024-03-22,48.74,48.755,48.155,48.32,3857287.0
2024-03-23,48.74,48.755,48.155,48.32,3857287.0
2024-03-24,48.74,48.755,48.155,48.32,3857287.0
2024-03-25,48.28,48.38,47.875,48.25,3960721.0
2024-03-26,48.1,48.27,46.56,46.68,8490470.0
2024-03-27,46.83,48.55,46.64,48.52,6547082.0
2024-03-28,48.65,49.35,48.44,49.19,5401398.0
2024-03-29,48.65,49.35,48.44,49.19,5401398.0
2024-03-30,48.65,49.35,48.44,49.19,5401398.0
2024-03-31,48.65,49.35,48.44,49.19,5401398.0
2024-04-01,49.11,49.24,48.37,49.16,4255081.0
2024-04-02,49.0,49.3498,48.48,48.72,3771458.0
2024-04-03,48.81,49.17,48.41,48.63,3553950.0
2024-04-04,49.19,49.25,48.16,48.65,6326976.0
2024-04-05,48.46,48.79,47.96,48.57,3825858.0
2024-04-06,48.46,48.79,47.96,48.57,3825858.0
2024-04-07,48.46,48.79,47.96,48.57,3825858.0
2024-04-08,48.61,49.12,48.41,48.78,2656911.0
