,KNX US Equity,KNX US Equity,KNX US Equity,KNX US Equity,KNX US Equity
2023-07-06,53.0716,54.4306,53.0468,53.9446,1536475.0
2023-07-07,53.9644,55.2243,53.9644,54.3017,1734430.0
2023-07-08,53.9644,55.2243,53.9644,54.3017,1734430.0
2023-07-09,53.9644,55.2243,53.9644,54.3017,1734430.0
2023-07-10,54.1529,55.5318,54.0736,55.1152,1573033.0
2023-07-11,55.2937,56.246,55.2937,56.2163,1411640.0
2023-07-12,56.7916,57.1388,55.4326,56.2659,2742408.0
2023-07-13,56.2857,56.4097,55.0854,55.1747,1401197.0
2023-07-14,55.1945,55.1945,54.014,54.52,1225244.0
2023-07-15,55.1945,55.1945,54.014,54.52,1225244.0
2023-07-16,55.1945,55.1945,54.014,54.52,1225244.0
2023-07-17,54.1033,54.3116,53.1609,53.5676,1627971.0
2023-07-18,54.0636,55.7252,54.0091,54.8672,2113228.0
2023-07-19,55.4524,56.0526,54.9664,55.9187,2106423.0
2023-07-20,55.879,56.5734,55.3929,55.4028,2640882.0
2023-07-21,54.9267,57.2479,54.8771,55.8691,4721881.0
2023-07-22,54.9267,57.2479,54.8771,55.8691,4721881.0
2023-07-23,54.9267,57.2479,54.8771,55.8691,4721881.0
2023-07-24,55.0259,57.3769,55.0259,57.0198,2633275.0
2023-07-25,57.0198,57.9275,56.8214,57.3174,1698084.0
2023-07-26,57.3571,59.8519,57.3571,58.3689,3119660.0
2023-07-27,58.6268,59.6486,58.4284,58.9542,2135186.0
2023-07-28,59.5692,60.1842,58.9938,59.8866,1545586.0
2023-07-29,59.5692,60.1842,58.9938,59.8866,1545586.0
2023-07-30,59.5692,60.1842,58.9938,59.8866,1545586.0
2023-07-31,59.8569,60.4918,59.222,60.2636,2293742.0
2023-08-01,60.2338,60.2338,58.6268,59.2518,1856229.0
2023-08-02,58.845,59.3906,58.3193,58.8946,1997857.0
2023-08-03,58.7359,60.1942,58.2106,60.0255,1548143.0
2023-08-04,60.085,60.4521,59.174,59.4502,1267714.0
2023-08-05,60.085,60.4521,59.174,59.4502,1267714.0
2023-08-06,60.085,60.4521,59.174,59.4502,1267714.0
2023-08-07,59.8172,60.1743,59.2022,60.0751,1462567.0
2023-08-08,59.5394,59.7378,58.7955,59.1426,1490876.0
2023-08-09,59.0434,59.5097,58.6268,58.6764,1035832.0
2023-08-10,58.9145,59.7279,58.7161,58.8351,877108.0
2023-08-11,58.7359,59.47,58.7161,59.1625,1270708.0
2023-08-12,58.7359,59.47,58.7161,59.1625,1270708.0
2023-08-13,58.7359,59.47,58.7161,59.1625,1270708.0
2023-08-14,59.0236,59.9065,58.4185,59.6585,1486959.0
2023-08-15,59.3807,59.6386,57.9324,58.0515,1419998.0
2023-08-16,58.1209,58.3391,56.0873,56.5238,1983872.0
2023-08-17,56.6627,57.0793,55.4921,55.5219,1768966.0
2023-08-18,55.254,56.1667,54.8076,55.9385,1368224.0
2023-08-19,55.254,56.1667,54.8076,55.9385,1368224.0
2023-08-20,55.254,56.1667,54.8076,55.9385,1368224.0
2023-08-21,55.9484,56.5337,55.76,56.1171,1068168.0
2023-08-22,55.8393,56.3551,54.7035,55.0755,1394111.0
2023-08-23,54.9763,55.4624,54.3811,55.4425,1093603.0
2023-08-24,55.1449,55.7896,54.8275,54.887,952616.0
2023-08-25,55.0656,55.388,53.9446,54.1232,1776513.0
2023-08-26,55.0656,55.388,53.9446,54.1232,1776513.0
2023-08-27,55.0656,55.388,53.9446,54.1232,1776513.0
2023-08-28,54.1033,54.9217,53.5329,53.6569,2247793.0
2023-08-29,53.6867,55.1598,53.6172,54.7878,2073691.0
2023-08-30,55.0656,55.3731,54.3067,54.3811,1280292.0
2023-08-31,54.1728,54.8374,53.5676,54.3811,2477640.0
2023-09-01,54.7084,55.2243,54.1827,54.7977,1540971.0
2023-09-02,54.7084,55.2243,54.1827,54.7977,1540971.0
2023-09-03,54.7084,55.2243,54.1827,54.7977,1540971.0
2023-09-04,54.7084,55.2243,54.1827,54.7977,1540971.0
2023-09-05,53.9248,54.0636,52.8535,53.0617,1370965.0
2023-09-06,53.0617,53.151,52.2781,52.3277,1132257.0
2023-09-07,52.0989,52.7653,51.8104,52.1586,1808067.0
2023-09-08,52.3873,52.5365,51.4461,51.9795,1268932.0
2023-09-09,52.3873,52.5365,51.4461,51.9795,1268932.0
2023-09-10,52.3873,52.5365,51.4461,51.9795,1268932.0
2023-09-11,52.2282,52.626,51.6115,51.7707,1557371.0
2023-09-12,51.711,51.7262,50.7959,50.9551,1757642.0
2023-09-13,50.8655,53.9489,50.4826,52.7852,3365696.0
2023-09-14,53.2029,53.6306,51.9895,53.2825,2423312.0
2023-09-15,53.1234,53.3919,52.6161,53.1433,2254553.0
2023-09-16,53.1234,53.3919,52.6161,53.1433,2254553.0
2023-09-17,53.1234,53.3919,52.6161,53.1433,2254553.0
2023-09-18,53.2029,54.2771,53.1383,53.3521,2123316.0
2023-09-19,53.2726,53.4715,52.3277,52.5763,1414138.0
2023-09-20,52.9543,53.3372,52.1745,52.4967,1795842.0
2023-09-21,52.3973,52.4371,50.7163,50.7362,2376879.0
2023-09-22,50.7561,51.2533,50.1792,50.229,1421355.0
2023-09-23,50.7561,51.2533,50.1792,50.229,1421355.0
2023-09-24,50.7561,51.2533,50.1792,50.229,1421355.0
2023-09-25,50.0997,50.975,49.9405,50.7064,982098.0
2023-09-26,50.3583,50.7849,49.7963,49.8013,964463.0
2023-09-27,49.6919,49.9455,48.8962,49.5228,1792039.0
2023-09-28,49.4432,49.6222,48.9857,49.5128,2237701.0
2023-09-29,49.8212,50.1395,49.5526,49.8809,2298541.0
2023-09-30,49.8212,50.1395,49.5526,49.8809,2298541.0
2023-10-01,49.8212,50.1395,49.5526,49.8809,2298541.0
2023-10-02,49.6421,50.0102,48.3889,48.8166,2061941.0
2023-10-03,48.3392,49.3935,47.9363,48.5083,2396235.0
2023-10-04,48.5978,48.6475,47.6031,48.5182,2345884.0
2023-10-05,48.3292,48.4337,47.5628,48.3591,1672001.0
2023-10-06,48.0607,48.9857,47.9314,48.4884,1291855.0
2023-10-07,48.0607,48.9857,47.9314,48.4884,1291855.0
2023-10-08,48.0607,48.9857,47.9314,48.4884,1291855.0
2023-10-09,48.1502,49.2333,47.9214,49.1249,1162084.0
2023-10-10,49.1647,49.7416,48.6823,49.1946,1565779.0
2023-10-11,49.1846,49.4333,48.2795,48.6873,2345717.0
2023-10-12,48.3193,48.4784,47.0859,47.5435,1987167.0
2023-10-13,47.6529,48.2397,47.4042,47.5932,1953730.0
2023-10-14,47.6529,48.2397,47.4042,47.5932,1953730.0
2023-10-15,47.6529,48.2397,47.4042,47.5932,1953730.0
2023-10-16,47.9115,49.4929,47.8866,49.4233,2833055.0
2023-10-17,49.3537,51.0048,49.3537,50.1196,3404241.0
2023-10-18,49.2841,49.4929,46.9069,47.066,3146361.0
2023-10-19,47.066,47.265,45.4846,45.6338,4933624.0
2023-10-20,51.7209,52.3973,49.8112,50.9948,8695231.0
2023-10-21,51.7209,52.3973,49.8112,50.9948,8695231.0
2023-10-22,51.7209,52.3973,49.8112,50.9948,8695231.0
2023-10-23,51.0645,51.1689,49.7118,49.7416,3482904.0
2023-10-24,49.8709,50.7163,49.6024,49.9803,2565940.0
2023-10-25,49.6521,49.8908,47.9612,49.1846,3773129.0
2023-10-26,49.2841,50.2489,48.8763,49.0354,1766107.0
2023-10-27,49.1349,49.5526,47.444,47.6628,3044887.0
2023-10-28,49.1349,49.5526,47.444,47.6628,3044887.0
2023-10-29,49.1349,49.5526,47.444,47.6628,3044887.0
2023-10-30,48.2099,48.9061,47.7026,48.8265,1958437.0
2023-10-31,48.7569,49.3338,48.5182,48.6276,1573216.0
2023-11-01,48.5381,48.8464,47.6628,48.2198,1401921.0
2023-11-02,48.6077,49.2542,48.3889,48.8166,1760419.0
2023-11-03,49.5029,50.6467,49.4134,50.6069,2121802.0
2023-11-04,49.5029,50.6467,49.4134,50.6069,2121802.0
2023-11-05,49.5029,50.6467,49.4134,50.6069,2121802.0
2023-11-06,50.5771,50.8059,49.6919,50.4876,1568333.0
2023-11-07,49.861,50.4478,49.5477,50.2787,1161177.0
2023-11-08,50.5771,50.9153,49.7416,49.8411,1249950.0
2023-11-09,50.0897,50.1395,49.1349,49.3338,1566937.0
2023-11-10,49.4631,49.8311,49.0056,49.6024,1618401.0
2023-11-11,49.4631,49.8311,49.0056,49.6024,1618401.0
2023-11-12,49.4631,49.8311,49.0056,49.6024,1618401.0
2023-11-13,49.5029,49.6421,48.8912,49.5029,1095881.0
2023-11-14,50.4776,52.4967,50.4378,51.6414,1518368.0
2023-11-15,51.7707,54.4263,51.7707,52.9244,2507819.0
2023-11-16,52.5365,52.719,50.6666,51.3529,1777240.0
2023-11-17,51.6811,51.7408,50.975,51.2037,830272.0
2023-11-18,51.6811,51.7408,50.975,51.2037,830272.0
2023-11-19,51.6811,51.7408,50.975,51.2037,830272.0
2023-11-20,51.0744,51.2037,50.5075,50.786,1350969.0
2023-11-21,50.7064,51.8353,50.2887,51.3728,2046986.0
2023-11-22,51.711,51.9199,51.1639,51.5916,1114308.0
2023-11-23,51.711,51.9199,51.1639,51.5916,1114308.0
2023-11-24,51.6612,52.0193,51.4524,51.6513,443764.0
2023-11-25,51.6612,52.0193,51.4524,51.6513,443764.0
2023-11-26,51.6612,52.0193,51.4524,51.6513,443764.0
2023-11-27,51.6513,51.9944,50.8854,51.7806,1124423.0
2023-11-28,51.6612,51.9944,51.0545,51.8403,1246918.0
2023-11-29,52.3277,53.7798,52.2282,52.9443,2352626.0
2023-11-30,53.004,54.1777,52.8548,53.4914,3357280.0
2023-12-01,53.6306,55.7293,53.4416,55.6995,1959177.0
2023-12-02,53.6306,55.7293,53.4416,55.6995,1959177.0
2023-12-03,53.6306,55.7293,53.4416,55.6995,1959177.0
2023-12-04,55.6995,57.4301,55.232,56.704,2754434.0
2023-12-05,56.1968,56.7438,55.7293,56.157,2175956.0
2023-12-06,56.4056,56.5777,55.5503,56.1669,2002659.0
2023-12-07,56.1869,56.82,55.3493,56.127,1733183.0
2023-12-08,56.1968,56.6356,55.4789,55.5288,1410992.0
2023-12-09,56.1968,56.6356,55.4789,55.5288,1410992.0
2023-12-10,56.1968,56.6356,55.4789,55.5288,1410992.0
2023-12-11,55.5088,56.4551,55.3643,56.3364,1356090.0
2023-12-12,56.3863,57.0892,55.9675,56.5259,2022030.0
2023-12-13,56.2866,56.815,54.6613,56.5857,3792278.0
2023-12-14,57.2737,58.6187,57.1291,57.6825,2288219.0
2023-12-15,57.7025,58.565,57.5529,57.6327,3515588.0
2023-12-16,57.7025,58.565,57.5529,57.6327,3515588.0
2023-12-17,57.7025,58.565,57.5529,57.6327,3515588.0
2023-12-18,57.9916,58.201,55.3942,56.4162,3253281.0
2023-12-19,56.8051,58.4204,56.5757,58.2509,2795135.0
2023-12-20,57.4632,58.9688,57.3535,57.4432,2496500.0
2023-12-21,57.6726,58.7694,57.6626,58.6098,1166794.0
2023-12-22,58.8392,59.2081,58.3007,58.7095,984792.0
2023-12-23,58.8392,59.2081,58.3007,58.7095,984792.0
2023-12-24,58.8392,59.2081,58.3007,58.7095,984792.0
2023-12-25,58.8392,59.2081,58.3007,58.7095,984792.0
2023-12-26,58.5799,58.8591,58.4204,58.5101,876668.0
2023-12-27,58.2908,58.56,57.8819,58.0116,1134805.0
2023-12-28,57.7623,58.3606,57.7623,58.2409,755009.0
2023-12-29,58.0515,58.3705,57.4033,57.4831,813628.0
2023-12-30,58.0515,58.3705,57.4033,57.4831,813628.0
2023-12-31,58.0515,58.3705,57.4033,57.4831,813628.0
2024-01-01,58.0515,58.3705,57.4033,57.4831,813628.0
2024-01-02,57.2139,58.1711,56.83,57.2438,1377300.0
2024-01-03,56.4162,56.5508,55.0701,55.6085,1903309.0
2024-01-04,55.439,55.5188,54.7112,55.3593,2142067.0
2024-01-05,55.3593,56.5259,55.1,56.2268,2100619.0
2024-01-06,55.3593,56.5259,55.1,56.2268,2100619.0
2024-01-07,55.3593,56.5259,55.1,56.2268,2100619.0
2024-01-08,56.2168,57.523,55.9874,57.3136,1537978.0
2024-01-09,56.8948,57.169,56.1869,56.3464,1275367.0
2024-01-10,56.147,56.7752,55.6285,56.7054,1694420.0
2024-01-11,56.3963,56.3963,54.9505,55.2895,1908590.0
2024-01-12,55.5587,55.5786,53.8935,54.2126,2654973.0
2024-01-13,55.5587,55.5786,53.8935,54.2126,2654973.0
2024-01-14,55.5587,55.5786,53.8935,54.2126,2654973.0
2024-01-15,55.5587,55.5786,53.8935,54.2126,2654973.0
2024-01-16,53.8138,54.0929,53.1756,54.083,2168189.0
2024-01-17,53.4448,53.734,53.1058,53.4249,1672690.0
2024-01-18,53.5745,55.3294,53.4349,55.2496,2670303.0
2024-01-19,55.7382,55.9864,54.2425,54.8507,2035445.0
2024-01-20,55.7382,55.9864,54.2425,54.8507,2035445.0
2024-01-21,55.7382,55.9864,54.2425,54.8507,2035445.0
2024-01-22,55.5188,57.0394,55.4839,56.8848,2271796.0
2024-01-23,57.2139,57.4133,56.5458,56.8749,2496129.0
2024-01-24,57.1541,57.6925,56.6854,56.815,3180640.0
2024-01-25,55.9077,58.3306,55.5986,57.7324,4743513.0
2024-01-26,58.0913,58.0913,56.3464,57.164,2102102.0
2024-01-27,58.0913,58.0913,56.3464,57.164,2102102.0
2024-01-28,58.0913,58.0913,56.3464,57.164,2102102.0
2024-01-29,56.9646,57.5629,56.5059,57.513,1510216.0
2024-01-30,57.1142,58.0016,56.486,57.7822,1406482.0
2024-01-31,57.8321,58.3805,57.1541,57.2139,1985615.0
2024-02-01,57.3635,57.9069,56.137,57.6925,1705416.0
2024-02-02,57.6726,59.6069,57.179,59.1981,2622692.0
2024-02-03,57.6726,59.6069,57.179,59.1981,2622692.0
2024-02-04,57.6726,59.6069,57.179,59.1981,2622692.0
2024-02-05,58.8292,59.4973,58.6198,59.228,1657705.0
2024-02-06,59.3377,60.3747,59.1782,59.9559,2077878.0
2024-02-07,60.1454,60.8134,59.8462,60.1354,2027560.0
2024-02-08,59.8961,60.1155,58.191,59.7565,1991465.0
2024-02-09,59.7964,59.8462,58.7893,59.6169,1368390.0
2024-02-10,59.7964,59.8462,58.7893,59.6169,1368390.0
2024-02-11,59.7964,59.8462,58.7893,59.6169,1368390.0
2024-02-12,59.6069,60.2152,59.3078,60.0556,1726518.0
2024-02-13,58.9488,59.4175,58.0913,59.1483,1369702.0
2024-02-14,59.587,59.7864,58.4104,58.9389,2754339.0
2024-02-15,59.1582,59.4275,57.503,58.0215,2141170.0
2024-02-16,57.6426,57.7523,56.2666,56.6555,2549264.0
2024-02-17,57.6426,57.7523,56.2666,56.6555,2549264.0
2024-02-18,57.6426,57.7523,56.2666,56.6555,2549264.0
2024-02-19,57.6426,57.7523,56.2666,56.6555,2549264.0
2024-02-20,56.2666,56.6854,55.0601,56.6356,2004594.0
2024-02-21,56.7353,57.6626,56.4361,57.503,1485977.0
2024-02-22,57.503,57.9717,57.3335,57.7922,1335392.0
2024-02-23,58.1213,58.3107,57.503,58.0515,1601601.0
2024-02-24,58.1213,58.3107,57.503,58.0515,1601601.0
2024-02-25,58.1213,58.3107,57.503,58.0515,1601601.0
2024-02-26,57.862,58.1213,57.2438,57.6526,1545448.0
2024-02-27,57.2239,57.523,55.8479,57.2937,2674800.0
2024-02-28,57.0344,57.0344,55.6687,55.7282,2134234.0
2024-02-29,55.9675,56.5558,55.7083,56.1769,2448346.0
2024-03-01,56.0672,56.3115,54.7809,55.0402,2126569.0
2024-03-02,56.0672,56.3115,54.7809,55.0402,2126569.0
2024-03-03,56.0672,56.3115,54.7809,55.0402,2126569.0
2024-03-04,55.1898,55.5188,54.5616,54.6114,1538134.0
2024-03-05,54.3522,55.9974,53.8885,55.3892,2348858.0
2024-03-06,55.5886,56.0572,54.7934,55.11,2175610.0
2024-03-07,55.48,56.65,55.31,56.39,1552435.0
2024-03-08,56.92,57.42,56.33,56.43,1710627.0
2024-03-09,56.92,57.42,56.33,56.43,1710627.0
2024-03-10,56.92,57.42,56.33,56.43,1710627.0
2024-03-11,56.36,57.03,56.08,56.67,1393607.0
2024-03-12,56.49,57.015,56.38,56.74,966319.0
2024-03-13,56.58,57.15,55.98,56.13,1385760.0
2024-03-14,56.0,56.13,54.28,54.64,1593690.0
2024-03-15,54.3,55.0,54.11,54.14,2290238.0
2024-03-16,54.3,55.0,54.11,54.14,2290238.0
2024-03-17,54.3,55.0,54.11,54.14,2290238.0
2024-03-18,54.27,54.47,52.43,52.62,2685570.0
2024-03-19,51.9,52.86,51.78,52.08,4127082.0
2024-03-20,52.11,53.57,51.96,53.45,1942710.0
2024-03-21,53.59,54.25,53.32,53.48,1450917.0
2024-03-22,53.75,53.91,52.23,52.58,2076277.0
2024-03-23,53.75,53.91,52.23,52.58,2076277.0
2024-03-24,53.75,53.91,52.23,52.58,2076277.0
2024-03-25,52.45,52.565,51.47,52.11,2465812.0
2024-03-26,52.42,52.84,52.365,52.73,1709107.0
2024-03-27,53.04,53.8,52.595,53.6,2307065.0
2024-03-28,54.44,55.32,53.89,55.02,2747772.0
2024-03-29,54.44,55.32,53.89,55.02,2747772.0
2024-03-30,54.44,55.32,53.89,55.02,2747772.0
2024-03-31,54.44,55.32,53.89,55.02,2747772.0
2024-04-01,54.88,55.155,54.41,54.78,1442445.0
2024-04-02,54.11,54.52,53.18,53.38,1365926.0
2024-04-03,53.39,54.54,53.26,54.33,1595345.0
2024-04-04,54.44,54.67,53.11,53.35,1120475.0
2024-04-05,53.03,53.57,52.85,53.17,1266489.0
2024-04-06,53.03,53.57,52.85,53.17,1266489.0
2024-04-07,53.03,53.57,52.85,53.17,1266489.0
2024-04-08,53.41,53.75,53.1,53.14,1053793.0
