,KFRC US Equity,KFRC US Equity,KFRC US Equity,KFRC US Equity,KFRC US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-09-17,56.9787,58.0613,56.7081,57.9189,401287.0
2021-09-18,56.9787,58.0613,56.7081,57.9189,401287.0
2021-09-19,56.9787,58.0613,56.7081,57.9189,401287.0
2021-09-20,56.6178,57.2256,55.4308,56.2665,124453.0
2021-09-21,56.7888,56.7888,55.2029,55.4688,103439.0
2021-09-22,55.5542,56.7548,54.9275,55.9721,139063.0
2021-09-23,56.162,59.3528,56.162,58.7735,267460.0
2021-09-24,58.6121,59.8941,58.4792,59.0964,109167.0
2021-09-25,58.6121,59.8941,58.4792,59.0964,109167.0
2021-09-26,58.6121,59.8941,58.4792,59.0964,109167.0
2021-09-27,59.2958,60.0461,59.0205,59.6092,95287.0
2021-09-28,59.5902,59.5902,58.1088,58.4602,66347.0
2021-09-29,58.6406,58.9539,57.9853,58.3557,74492.0
2021-09-30,58.5836,58.764,56.5704,56.6368,116325.0
2021-10-01,56.9787,58.6026,56.6368,58.4412,104953.0
2021-10-02,56.9787,58.6026,56.6368,58.4412,104953.0
2021-10-03,56.9787,58.6026,56.6368,58.4412,104953.0
2021-10-04,58.4792,59.3148,57.9474,59.0489,87023.0
2021-10-05,59.4573,60.8628,59.0679,60.7203,99306.0
2021-10-06,60.198,61.1856,59.9606,60.6823,99407.0
2021-10-07,61.0622,63.8352,61.0622,63.7307,185975.0
2021-10-08,63.7307,64.8228,63.3508,64.0821,103314.0
2021-10-09,63.7307,64.8228,63.3508,64.0821,103314.0
2021-10-10,63.7307,64.8228,63.3508,64.0821,103314.0
2021-10-11,64.4714,65.5255,62.857,63.0185,75824.0
2021-10-12,63.3034,65.516,62.971,63.8257,65412.0
2021-10-13,63.8352,64.1634,62.7241,63.3603,79879.0
2021-10-14,64.1675,64.2815,61.5085,61.8884,118829.0
2021-10-15,62.6101,63.1039,61.0717,61.1382,113522.0
2021-10-16,62.6101,63.1039,61.0717,61.1382,113522.0
2021-10-17,62.6101,63.1039,61.0717,61.1382,113522.0
2021-10-18,59.9701,61.4278,59.9701,61.2806,54947.0
2021-10-19,61.2236,61.3376,60.2645,61.1951,93159.0
2021-10-20,61.3471,62.5142,61.2569,61.575,54561.0
2021-10-21,61.5085,62.2587,61.2023,62.0498,65690.0
2021-10-22,62.0973,62.5155,61.7839,61.8884,52579.0
2021-10-23,62.0973,62.5155,61.7839,61.8884,52579.0
2021-10-24,62.0973,62.5155,61.7839,61.8884,52579.0
2021-10-25,62.0593,62.3252,61.4515,61.8219,52184.0
2021-10-26,61.7079,61.7079,60.7013,60.8153,51604.0
2021-10-27,60.3974,61.1352,59.2778,60.1125,65205.0
2021-10-28,60.4544,61.5465,59.8561,61.1761,64415.0
2021-10-29,61.0622,61.9644,61.0622,61.499,67019.0
2021-10-30,61.0622,61.9644,61.0622,61.499,67019.0
2021-10-31,61.0622,61.9644,61.0622,61.499,67019.0
2021-11-01,61.7079,63.6262,61.6795,63.2274,66299.0
2021-11-02,65.5255,67.8901,63.9586,65.9719,248010.0
2021-11-03,66.1333,67.3488,65.2406,66.4562,111728.0
2021-11-04,66.4847,69.1152,66.4847,68.8778,158271.0
2021-11-05,69.5615,71.9546,69.5615,71.8976,126231.0
2021-11-06,69.5615,71.9546,69.5615,71.8976,126231.0
2021-11-07,69.5615,71.9546,69.5615,71.8976,126231.0
2021-11-08,72.5054,72.5054,71.4988,71.9926,110087.0
2021-11-09,71.5558,72.6289,71.5558,72.287,82273.0
2021-11-10,71.8027,72.8853,71.8027,72.8283,86786.0
2021-11-11,72.9707,74.4902,72.4389,73.5595,128946.0
2021-11-12,73.7969,74.5282,73.5785,74.1958,104717.0
2021-11-13,73.7969,74.5282,73.5785,74.1958,104717.0
2021-11-14,73.7969,74.5282,73.5785,74.1958,104717.0
2021-11-15,74.3477,74.9935,73.7874,74.1578,116767.0
2021-11-16,74.0723,76.0856,73.8824,75.1169,108722.0
2021-11-17,75.1834,75.1834,72.8758,73.7305,133802.0
2021-11-18,73.9584,74.4056,72.4484,73.512,123858.0
2021-11-19,73.4551,75.2689,73.2271,75.022,114678.0
2021-11-20,73.4551,75.2689,73.2271,75.022,114678.0
2021-11-21,73.4551,75.2689,73.2271,75.022,114678.0
2021-11-22,75.2024,76.4939,75.0192,75.8102,108483.0
2021-11-23,75.7817,77.3676,75.3069,76.6839,135037.0
2021-11-24,75.9811,77.1967,75.041,75.5348,75452.0
2021-11-25,75.9811,77.1967,75.041,75.5348,75452.0
2021-11-26,73.9394,75.3828,71.9356,72.4959,102690.0
2021-11-27,73.9394,75.3828,71.9356,72.4959,102690.0
2021-11-28,73.9394,75.3828,71.9356,72.4959,102690.0
2021-11-29,74.5472,76.19,73.4741,74.8605,214759.0
2021-11-30,74.2907,74.4902,72.382,72.7713,252252.0
2021-12-01,74.3572,74.6801,69.3906,69.628,138593.0
2021-12-02,70.0553,71.7457,68.8714,71.3658,118575.0
2021-12-03,71.3279,71.3279,68.8683,69.4286,80371.0
2021-12-04,71.3279,71.3279,68.8683,69.4286,80371.0
2021-12-05,71.3279,71.3279,68.8683,69.4286,80371.0
2021-12-06,70.2832,70.5776,68.8968,69.8369,89254.0
2021-12-07,70.5586,71.3943,69.7135,69.9129,59264.0
2021-12-08,70.1028,71.2139,69.6375,70.967,136683.0
2021-12-09,70.643,71.3958,69.2612,69.2898,72259.0
2021-12-10,69.9187,70.2141,68.5417,69.852,128393.0
2021-12-11,69.9187,70.2141,68.5417,69.852,128393.0
2021-12-12,69.9187,70.2141,68.5417,69.852,128393.0
2021-12-13,69.6995,69.6995,68.4702,68.5655,134415.0
2021-12-14,68.3845,69.3374,67.7079,68.2415,257135.0
2021-12-15,68.4226,71.1862,68.232,70.9003,123524.0
2021-12-16,71.0623,71.3577,69.3755,69.6709,90394.0
2021-12-17,69.3851,70.481,68.3654,69.7377,241308.0
2021-12-18,69.3851,70.481,68.3654,69.7377,241308.0
2021-12-19,69.3851,70.481,68.3654,69.7377,241308.0
2021-12-20,68.6894,70.1665,67.9366,70.1665,97195.0
2021-12-21,70.4428,71.472,70.0378,70.3857,85077.0
2021-12-22,70.3285,71.291,70.2808,70.8907,145206.0
2021-12-23,71.3005,72.4155,68.1387,72.0248,76980.0
2021-12-24,71.3005,72.4155,68.1387,72.0248,76980.0
2021-12-25,71.3005,72.4155,68.1387,72.0248,76980.0
2021-12-26,71.3005,72.4155,68.1387,72.0248,76980.0
2021-12-27,72.2058,73.3684,72.0343,73.3684,59891.0
2021-12-28,73.2446,74.0355,72.0867,72.5394,111222.0
2021-12-29,72.7014,72.8824,71.615,72.425,143441.0
2021-12-30,72.1582,72.9682,71.2719,71.2719,66516.0
2021-12-31,71.4053,72.0176,71.1766,71.6817,93991.0
2022-01-01,71.4053,72.0176,71.1766,71.6817,93991.0
2022-01-02,71.4053,72.0176,71.1766,71.6817,93991.0
2022-01-03,72.2058,72.7599,71.1242,72.3774,132781.0
2022-01-04,72.7109,73.4351,71.5006,72.1772,60691.0
2022-01-05,72.4059,72.587,71.1576,71.1576,76152.0
2022-01-06,71.5197,72.7738,71.148,72.0915,83411.0
2022-01-07,72.0248,72.0248,67.7698,67.8222,82694.0
2022-01-08,72.0248,72.0248,67.7698,67.8222,82694.0
2022-01-09,72.0248,72.0248,67.7698,67.8222,82694.0
2022-01-10,67.26,67.5363,66.1355,66.6596,127034.0
2022-01-11,66.9074,67.5649,65.1539,67.0217,170887.0
2022-01-12,67.2504,68.1843,66.3165,66.5738,171985.0
2022-01-13,67.0217,69.0563,67.0217,68.8705,100109.0
2022-01-14,68.251,69.2135,67.746,69.0325,83255.0
2022-01-15,68.251,69.2135,67.746,69.0325,83255.0
2022-01-16,68.251,69.2135,67.746,69.0325,83255.0
2022-01-17,68.251,69.2135,67.746,69.0325,83255.0
2022-01-18,68.4035,68.4035,66.1164,67.6602,122970.0
2022-01-19,68.1557,68.3926,67.1504,67.422,116807.0
2022-01-20,67.8699,68.0033,64.544,64.9729,99614.0
2022-01-21,64.363,66.4595,64.2011,65.2302,95767.0
2022-01-22,64.363,66.4595,64.2011,65.2302,95767.0
2022-01-23,64.363,66.4595,64.2011,65.2302,95767.0
2022-01-24,64.382,67.1265,63.2154,66.8883,124452.0
2022-01-25,66.0688,66.0688,62.9145,63.8007,116977.0
2022-01-26,64.3058,65.7433,62.7906,63.7245,156341.0
2022-01-27,64.1914,65.1158,62.7429,63.3909,92735.0
2022-01-28,63.1336,64.1819,61.9424,64.0675,87222.0
2022-01-29,63.1336,64.1819,61.9424,64.0675,87222.0
2022-01-30,63.1336,64.1819,61.9424,64.0675,87222.0
2022-01-31,63.6006,65.4398,63.4624,65.4398,70507.0
2022-02-01,65.2587,65.9163,64.201,65.5827,110782.0
2022-02-02,65.7543,65.7732,64.5345,65.1634,92212.0
2022-02-03,64.6203,66.0783,64.2081,65.4589,76827.0
2022-02-04,65.192,65.9639,64.1438,64.9538,61859.0
2022-02-05,65.192,65.9639,64.1438,64.9538,61859.0
2022-02-06,65.192,65.9639,64.1438,64.9538,61859.0
2022-02-07,64.6774,64.9919,63.2385,64.8871,168126.0
2022-02-08,66.8025,72.1582,64.7489,71.6912,212660.0
2022-02-09,71.5769,72.6918,69.4136,69.9568,94174.0
2022-02-10,69.0039,70.7573,68.5655,69.0134,136637.0
2022-02-11,69.2135,69.8711,67.098,67.5649,111310.0
2022-02-12,69.2135,69.8711,67.098,67.5649,111310.0
2022-02-13,69.2135,69.8711,67.098,67.5649,111310.0
2022-02-14,67.4506,68.8514,67.441,68.3463,75901.0
2022-02-15,68.9467,69.6805,68.718,69.1087,51594.0
2022-02-16,69.0801,69.1182,67.3076,68.8991,67882.0
2022-02-17,68.3559,68.7942,67.3171,67.7936,50231.0
2022-02-18,67.7269,68.7752,66.8311,67.5077,68956.0
2022-02-19,67.7269,68.7752,66.8311,67.5077,68956.0
2022-02-20,67.7269,68.7752,66.8311,67.5077,68956.0
2022-02-21,67.7269,68.7752,66.8311,67.5077,68956.0
2022-02-22,67.0884,69.2707,66.4452,68.8514,253195.0
2022-02-23,68.8609,69.042,67.4696,68.0414,155332.0
2022-02-24,67.0884,69.0801,65.7638,69.0039,136210.0
2022-02-25,68.9181,72.101,68.9181,71.8437,109410.0
2022-02-26,68.9181,72.101,68.9181,71.8437,109410.0
2022-02-27,68.9181,72.101,68.9181,71.8437,109410.0
2022-02-28,71.0813,71.9764,70.3857,71.6436,236566.0
2022-03-01,71.1099,72.2264,65.4779,66.3356,166339.0
2022-03-02,66.4785,69.8711,66.4785,69.0134,86811.0
2022-03-03,69.2993,70.2265,68.4226,69.3279,55230.0
2022-03-04,68.6227,69.4136,67.9556,68.6894,117221.0
2022-03-05,68.6227,69.4136,67.9556,68.6894,117221.0
2022-03-06,68.6227,69.4136,67.9556,68.6894,117221.0
2022-03-07,68.4321,68.4321,65.2587,65.3826,94755.0
2022-03-08,65.2397,65.9544,64.0032,64.8871,116962.0
2022-03-09,66.3165,66.9455,65.8591,66.2117,88843.0
2022-03-10,65.2642,65.8863,64.2497,65.7427,77100.0
2022-03-11,65.6087,66.585,64.0295,64.4411,115162.0
2022-03-12,65.6087,66.585,64.0295,64.4411,115162.0
2022-03-13,65.6087,66.585,64.0295,64.4411,115162.0
2022-03-14,64.6995,65.9246,64.1492,65.8863,85905.0
2022-03-15,65.8672,67.3602,65.0823,67.2645,147208.0
2022-03-16,67.8962,69.8582,67.5516,69.6668,157981.0
2022-03-17,69.1021,70.5282,68.145,69.9252,99477.0
2022-03-18,69.8965,71.2077,69.4371,70.8728,498715.0
2022-03-19,69.8965,71.2077,69.4371,70.8728,498715.0
2022-03-20,69.8965,71.2077,69.4371,70.8728,498715.0
2022-03-21,70.5665,71.5044,69.485,69.7434,79963.0
2022-03-22,69.7912,70.5091,69.0256,69.5711,62815.0
2022-03-23,69.2266,69.6611,68.2838,68.8054,118014.0
2022-03-24,68.9203,69.9252,68.7002,69.9252,47058.0
2022-03-25,70.1645,70.4612,69.552,70.0305,47089.0
2022-03-26,70.1645,70.4612,69.552,70.0305,47089.0
2022-03-27,70.1645,70.4612,69.552,70.0305,47089.0
2022-03-28,69.7242,70.0879,68.6619,69.8774,67026.0
2022-03-29,70.4708,72.7295,70.4708,72.4998,94908.0
2022-03-30,71.9351,72.1935,69.0429,71.4279,51535.0
2022-03-31,71.7916,72.4904,70.4421,70.7962,74905.0
2022-04-01,70.7005,71.3896,70.1071,71.2747,84126.0
2022-04-02,70.7005,71.3896,70.1071,71.2747,84126.0
2022-04-03,70.7005,71.3896,70.1071,71.2747,84126.0
2022-04-04,71.715,72.8827,71.2173,71.3704,99500.0
2022-04-05,71.8394,72.586,70.3464,71.0642,81574.0
2022-04-06,70.5856,71.2508,69.6285,69.753,83174.0
2022-04-07,69.7434,70.3368,68.8677,69.8104,167179.0
2022-04-08,70.0018,70.8153,69.6525,69.8008,68679.0
2022-04-09,70.0018,70.8153,69.6525,69.8008,68679.0
2022-04-10,70.0018,70.8153,69.6525,69.8008,68679.0
2022-04-11,69.5041,70.6526,69.3318,69.5807,68576.0
2022-04-12,69.8295,71.2077,69.8295,71.1216,71760.0
2022-04-13,71.1503,71.8203,70.0784,71.0738,92248.0
2022-04-14,71.2652,71.7724,69.6764,69.6764,58463.0
2022-04-15,71.2652,71.7724,69.6764,69.6764,58463.0
2022-04-16,71.2652,71.7724,69.6764,69.6764,58463.0
2022-04-17,71.2652,71.7724,69.6764,69.6764,58463.0
2022-04-18,69.5233,70.0592,68.4322,69.4371,57766.0
2022-04-19,69.2361,71.4091,69.2361,71.1886,48711.0
2022-04-20,71.7629,72.9975,71.3417,72.2318,61625.0
2022-04-21,72.6625,73.8589,72.2701,72.4998,56613.0
2022-04-22,72.3084,72.3084,69.6094,70.1167,43964.0
2022-04-23,72.3084,72.3084,69.6094,70.1167,43964.0
2022-04-24,72.3084,72.3084,69.6094,70.1167,43964.0
2022-04-25,69.8104,69.8104,68.1355,69.5807,60051.0
2022-04-26,69.0543,69.485,67.121,67.4942,61639.0
2022-04-27,67.8483,68.346,66.5668,66.9104,83727.0
2022-04-28,67.6665,69.3893,66.9295,68.7672,86635.0
2022-04-29,68.5757,69.2074,66.7381,67.0444,75413.0
2022-04-30,68.5757,69.2074,66.7381,67.0444,75413.0
2022-05-01,68.5757,69.2074,66.7381,67.0444,75413.0
2022-05-02,66.7094,68.3173,65.8959,67.3219,100935.0
2022-05-03,71.2077,74.7968,67.5229,69.9731,147021.0
2022-05-04,70.4325,72.0596,68.5662,71.6097,101919.0
2022-05-05,71.0546,71.1278,67.9441,69.9252,114946.0
2022-05-06,69.4467,69.7912,67.7335,69.1787,79690.0
2022-05-07,69.4467,69.7912,67.7335,69.1787,79690.0
2022-05-08,69.4467,69.7912,67.7335,69.1787,79690.0
2022-05-09,68.3365,70.0209,68.078,69.15,85435.0
2022-05-10,69.7434,70.1741,67.1736,68.9203,128933.0
2022-05-11,68.9681,70.1167,67.9536,68.6236,126562.0
2022-05-12,68.3843,69.217,65.1493,66.2883,147840.0
2022-05-13,66.9391,68.5087,66.9391,67.6665,91784.0
2022-05-14,66.9391,68.5087,66.9391,67.6665,91784.0
2022-05-15,66.9391,68.5087,66.9391,67.6665,91784.0
2022-05-16,67.4847,68.413,66.6233,67.5708,86727.0
2022-05-17,68.6714,69.3701,67.9584,68.8342,54760.0
2022-05-18,68.078,68.7432,65.1685,65.714,63815.0
2022-05-19,65.3886,65.9677,63.9913,64.0774,111002.0
2022-05-20,64.4889,64.5847,61.0482,63.015,130692.0
2022-05-21,64.4889,64.5847,61.0482,63.015,130692.0
2022-05-22,64.4889,64.5847,61.0482,63.015,130692.0
2022-05-23,63.551,64.0104,62.5365,62.881,89097.0
2022-05-24,62.2876,62.3451,60.5744,61.1678,125303.0
2022-05-25,61.3114,62.9086,58.2104,62.2111,141380.0
2022-05-26,62.6609,63.216,59.4546,60.1055,221922.0
2022-05-27,60.6797,62.3068,60.0672,61.0626,154678.0
2022-05-28,60.6797,62.3068,60.0672,61.0626,154678.0
2022-05-29,60.6797,62.3068,60.0672,61.0626,154678.0
2022-05-30,60.6797,62.3068,60.0672,61.0626,154678.0
2022-05-31,61.0338,63.5701,60.0863,62.8619,320288.0
2022-06-01,62.9097,64.0965,61.6847,62.5365,116892.0
2022-06-02,62.4408,64.8622,62.4408,64.6421,112704.0
2022-06-03,64.0774,64.1827,62.9863,63.9147,77756.0
2022-06-04,64.0774,64.1827,62.9863,63.9147,77756.0
2022-06-05,64.0774,64.1827,62.9863,63.9147,77756.0
2022-06-06,64.3837,64.7952,63.7233,64.7856,85644.0
2022-06-07,64.2305,66.317,64.0965,65.9246,97368.0
2022-06-08,65.3599,65.8672,64.3454,65.4269,90457.0
2022-06-09,65.1481,66.0806,64.629,65.0135,78664.0
2022-06-10,63.9464,64.0426,62.9755,62.9755,90943.0
2022-06-11,63.9464,64.0426,62.9755,62.9755,90943.0
2022-06-12,63.9464,64.0426,62.9755,62.9755,90943.0
2022-06-13,61.3605,62.3411,58.5727,59.2745,176046.0
2022-06-14,59.1783,60.5146,59.111,59.7071,162638.0
2022-06-15,60.3992,62.8915,59.3802,59.7071,171553.0
2022-06-16,59.1207,59.1207,55.6984,55.9483,167718.0
2022-06-17,56.6213,57.6691,55.6119,55.6503,316034.0
2022-06-18,56.6213,57.6691,55.6119,55.6503,316034.0
2022-06-19,56.6213,57.6691,55.6119,55.6503,316034.0
2022-06-20,56.6213,57.6691,55.6119,55.6503,316034.0
2022-06-21,56.4674,60.1781,55.8907,57.9767,214186.0
2022-06-22,57.3134,58.1209,57.0923,57.2077,288298.0
2022-06-23,57.6595,58.8323,55.5542,55.6119,148478.0
2022-06-24,56.1214,58.3035,56.1214,58.0632,336657.0
2022-06-25,56.1214,58.3035,56.1214,58.0632,336657.0
2022-06-26,56.1214,58.3035,56.1214,58.0632,336657.0
2022-06-27,58.5343,60.2454,57.7364,59.4667,161028.0
2022-06-28,59.6686,60.7548,58.1017,58.217,84613.0
2022-06-29,58.4093,58.6977,57.6306,58.4862,113969.0
2022-06-30,57.6114,59.7744,57.3326,58.9669,201175.0
2022-07-01,58.7457,59.832,58.0536,59.6782,148032.0
2022-07-02,58.7457,59.832,58.0536,59.6782,148032.0
2022-07-03,58.7457,59.832,58.0536,59.6782,148032.0
2022-07-04,58.7457,59.832,58.0536,59.6782,148032.0
2022-07-05,58.2555,58.8707,56.6213,58.8323,103944.0
2022-07-06,58.8034,60.1108,57.9671,59.7263,140664.0
2022-07-07,60.0916,62.7833,60.0916,60.9087,81522.0
2022-07-08,60.7068,61.2259,59.7359,60.6395,97247.0
2022-07-09,60.7068,61.2259,59.7359,60.6395,97247.0
2022-07-10,60.7068,61.2259,59.7359,60.6395,97247.0
2022-07-11,60.3992,60.8414,59.7455,59.9089,72053.0
2022-07-12,60.0339,61.572,59.534,59.9089,62329.0
2022-07-13,59.3225,60.3031,59.2601,59.7647,66038.0
2022-07-14,59.1207,59.4715,57.919,59.3418,57215.0
2022-07-15,60.1589,60.1589,57.8902,58.7938,81154.0
2022-07-16,60.1589,60.1589,57.8902,58.7938,81154.0
2022-07-17,60.1589,60.1589,57.8902,58.7938,81154.0
2022-07-18,59.0726,59.6037,58.2747,58.3228,117708.0
2022-07-19,59.1399,60.529,58.8371,59.8801,106096.0
2022-07-20,60.1108,61.1779,59.0918,60.8222,84781.0
2022-07-21,60.5722,60.9856,59.7984,60.8702,114126.0
2022-07-22,60.6588,60.6876,58.5246,58.9092,91342.0
2022-07-23,60.6588,60.6876,58.5246,58.9092,91342.0
2022-07-24,60.6588,60.6876,58.5246,58.9092,91342.0
2022-07-25,59.1399,59.7167,58.4862,59.6013,106558.0
2022-07-26,59.6013,60.8702,58.765,60.5722,100845.0
2022-07-27,60.7837,61.9277,60.3511,61.1298,95715.0
2022-07-28,61.4951,62.9947,60.9616,62.8217,67330.0
2022-07-29,62.7544,63.634,62.5237,63.3024,105203.0
2022-07-30,62.7544,63.634,62.5237,63.3024,105203.0
2022-07-31,62.7544,63.634,62.5237,63.3024,105203.0
2022-08-01,62.6967,64.5809,62.3891,64.1003,107183.0
2022-08-02,60.6684,62.0815,57.7748,59.4956,250535.0
2022-08-03,59.9666,59.9666,57.895,58.9188,159131.0
2022-08-04,58.9861,59.0341,56.0156,56.0733,128755.0
2022-08-05,55.7272,55.881,54.7948,55.708,139904.0
2022-08-06,55.7272,55.881,54.7948,55.708,139904.0
2022-08-07,55.7272,55.881,54.7948,55.708,139904.0
2022-08-08,56.006,56.852,54.0209,54.6121,141479.0
2022-08-09,54.8909,54.9774,53.1509,53.4297,135852.0
2022-08-10,54.4487,55.6984,53.9488,54.6602,91310.0
2022-08-11,54.7948,54.8813,52.5549,53.1894,135882.0
2022-08-12,53.8046,54.8717,53.0963,53.968,128030.0
2022-08-13,53.8046,54.8717,53.0963,53.968,128030.0
2022-08-14,53.8046,54.8717,53.0963,53.968,128030.0
2022-08-15,53.8046,56.006,53.67,55.4485,120353.0
2022-08-16,55.3235,57.0731,54.7755,56.6789,130681.0
2022-08-17,56.2656,56.3713,55.2273,55.8234,107441.0
2022-08-18,55.6311,56.554,55.6311,55.9772,85966.0
2022-08-19,55.8234,56.8231,55.708,56.554,101639.0
2022-08-20,55.8234,56.8231,55.708,56.554,101639.0
2022-08-21,55.8234,56.8231,55.708,56.554,101639.0
2022-08-22,55.7561,55.7561,54.8915,55.3043,69608.0
2022-08-23,54.9774,55.7272,54.6794,54.7275,74513.0
2022-08-24,54.7948,54.9293,54.0642,54.6217,58902.0
2022-08-25,54.8717,55.9291,54.6121,55.708,69165.0
2022-08-26,55.7753,55.9676,53.9392,54.0353,66365.0
2022-08-27,55.7753,55.9676,53.9392,54.0353,66365.0
2022-08-28,55.7753,55.9676,53.9392,54.0353,66365.0
2022-08-29,53.4393,54.3477,53.0452,53.9584,74429.0
2022-08-30,54.1699,54.1699,52.4684,52.5741,111488.0
2022-08-31,52.9202,53.8815,52.5837,52.603,160300.0
2022-09-01,52.5934,53.2374,52.2377,52.6703,137329.0
2022-09-02,53.0932,53.8911,52.4011,52.7664,81891.0
2022-09-03,53.0932,53.8911,52.4011,52.7664,81891.0
2022-09-04,53.0932,53.8911,52.4011,52.7664,81891.0
2022-09-05,53.0932,53.8911,52.4011,52.7664,81891.0
2022-09-06,52.8529,54.3526,52.5261,54.1699,205149.0
2022-09-07,54.2757,55.8234,54.2757,55.7849,242552.0
2022-09-08,55.1601,56.8664,54.9653,56.7174,187403.0
2022-09-09,56.9769,57.597,55.9964,57.323,94728.0
2022-09-10,56.9769,57.597,55.9964,57.323,94728.0
2022-09-11,56.9769,57.597,55.9964,57.323,94728.0
2022-09-12,57.7652,59.1783,57.5345,58.6112,161886.0
2022-09-13,57.496,57.7748,56.5155,56.7462,211574.0
2022-09-14,56.7462,58.5131,56.7462,58.1786,150351.0
2022-09-15,57.6859,59.5794,56.3227,58.6037,205056.0
2022-09-16,58.4104,58.4298,57.0482,57.5699,302451.0
2022-09-17,58.4104,58.4298,57.0482,57.5699,302451.0
2022-09-18,58.4104,58.4298,57.0482,57.5699,302451.0
2022-09-19,56.884,58.9515,56.6715,58.8548,133611.0
2022-09-20,58.4394,58.4394,57.5409,57.966,128210.0
2022-09-21,58.053,59.7098,57.5989,57.8308,174217.0
2022-09-22,57.6279,58.1303,56.9516,57.1159,139823.0
2022-09-23,56.5072,59.7243,55.8213,56.0242,133079.0
2022-09-24,56.5072,59.7243,55.8213,56.0242,133079.0
2022-09-25,56.5072,59.7243,55.8213,56.0242,133079.0
2022-09-26,55.5315,56.6232,54.4863,55.5894,125645.0
2022-09-27,55.9759,56.3768,54.7779,55.145,119975.0
2022-09-28,55.3382,57.8018,54.2755,57.367,140698.0
2022-09-29,56.6521,56.7294,55.6087,56.6618,110748.0
2022-09-30,56.4976,58.053,56.4976,56.6618,125462.0
2022-10-01,56.4976,58.053,56.4976,56.6618,125462.0
2022-10-02,56.4976,58.053,56.4976,56.6618,125462.0
2022-10-03,57.0482,58.0095,56.7391,57.8404,89883.0
2022-10-04,58.7003,59.9079,58.7003,59.6084,88916.0
2022-10-05,58.8838,59.4152,58.3525,59.135,89730.0
2022-10-06,59.0384,59.2799,57.7245,57.8501,102130.0
2022-10-07,57.1932,57.1932,56.0435,56.7584,182668.0
2022-10-08,57.1932,57.1932,56.0435,56.7584,182668.0
2022-10-09,57.1932,57.1932,56.0435,56.7584,182668.0
2022-10-10,57.1642,58.5843,57.0869,58.4684,56961.0
2022-10-11,57.995,58.8742,57.5989,57.9564,93295.0
2022-10-12,58.1206,59.0191,57.9177,57.9274,89837.0
2022-10-13,57.0772,60.874,56.4493,60.2074,109583.0
2022-10-14,60.5455,60.5455,58.3331,58.623,72738.0
2022-10-15,60.5455,60.5455,58.3331,58.623,72738.0
2022-10-16,60.5455,60.5455,58.3331,58.623,72738.0
2022-10-17,59.4925,60.5745,59.3669,59.8692,62169.0
2022-10-18,60.903,62.2845,60.8547,61.5116,117012.0
2022-10-19,60.7677,61.7628,60.0238,60.7581,111731.0
2022-10-20,60.6904,61.3377,59.6422,60.1011,53608.0
2022-10-21,59.7437,60.0721,57.1255,59.3669,112230.0
2022-10-22,59.7437,60.0721,57.1255,59.3669,112230.0
2022-10-23,59.7437,60.0721,57.1255,59.3669,112230.0
2022-10-24,59.6954,60.3716,58.9611,59.0577,113398.0
2022-10-25,59.0287,60.4296,58.5457,60.4103,128873.0
2022-10-26,60.5842,61.0189,59.106,59.2703,102286.0
2022-10-27,59.676,60.4392,59.077,59.3476,159407.0
2022-10-28,59.792,62.1396,59.792,61.2508,120260.0
2022-10-29,59.792,62.1396,59.792,61.2508,120260.0
2022-10-30,59.792,62.1396,59.792,61.2508,120260.0
2022-10-31,61.4343,62.1444,60.9175,61.1252,147419.0
2022-11-01,60.1398,60.2557,54.2948,56.5459,339160.0
2022-11-02,56.1691,57.483,53.8118,53.8504,171180.0
2022-11-03,53.2225,55.3672,52.6811,54.1693,107787.0
2022-11-04,54.6813,55.0339,53.4157,54.5847,104348.0
2022-11-05,54.6813,55.0339,53.4157,54.5847,104348.0
2022-11-06,54.6813,55.0339,53.4157,54.5847,104348.0
2022-11-07,54.9228,54.9228,53.5993,54.1016,115871.0
2022-11-08,54.1982,54.8262,53.7442,53.9664,115837.0
2022-11-09,53.5896,54.0726,53.0389,53.551,84000.0
2022-11-10,55.2706,56.256,55.0774,55.2803,197139.0
2022-11-11,55.4445,56.2464,55.0436,55.1354,108215.0
2022-11-12,55.4445,56.2464,55.0436,55.1354,108215.0
2022-11-13,55.4445,56.2464,55.0436,55.1354,108215.0
2022-11-14,55.174,55.9759,54.8938,55.1354,88520.0
2022-11-15,56.0145,56.7487,55.6184,56.0628,86765.0
2022-11-16,56.1304,56.7681,55.4213,55.7343,105495.0
2022-11-17,55.2803,56.855,55.0581,56.8454,99961.0
2022-11-18,57.937,58.7645,57.4347,57.8791,99923.0
2022-11-19,57.937,58.7645,57.4347,57.8791,99923.0
2022-11-20,57.937,58.7645,57.4347,57.8791,99923.0
2022-11-21,57.6955,58.3573,57.1642,57.5603,223567.0
2022-11-22,57.9274,58.3428,57.2704,57.9564,80079.0
2022-11-23,57.7825,58.9128,57.7245,57.7632,51612.0
2022-11-24,57.7825,58.9128,57.7245,57.7632,51612.0
2022-11-25,56.6425,57.8115,56.6425,56.9709,36305.0
2022-11-26,56.6425,57.8115,56.6425,56.9709,36305.0
2022-11-27,56.6425,57.8115,56.6425,56.9709,36305.0
2022-11-28,56.884,56.9758,55.2513,55.5701,152478.0
2022-11-29,55.6571,55.7198,54.5557,54.5943,81825.0
2022-11-30,54.7779,57.1738,53.435,57.0676,165711.0
