,WBS US Equity,WBS US Equity,WBS US Equity,WBS US Equity,WBS US Equity
2022-05-23,44.1177,44.6432,43.4346,43.9207,1116901.0
2022-05-24,43.7331,43.7331,42.0817,42.9824,979459.0
2022-05-25,42.6259,43.9348,42.518,43.5735,1348613.0
2022-05-26,43.9958,45.1968,43.9958,44.737,1522690.0
2022-05-27,44.8496,45.7879,44.8027,45.7503,1328131.0
2022-05-28,44.8496,45.7879,44.8027,45.7503,1328131.0
2022-05-29,44.8496,45.7879,44.8027,45.7503,1328131.0
2022-05-30,44.8496,45.7879,44.8027,45.7503,1328131.0
2022-05-31,45.3094,46.3133,44.8121,46.06,3083468.0
2022-06-01,46.2289,46.2899,44.5587,45.3938,1108247.0
2022-06-02,45.4313,47.3267,45.3469,47.2891,1457942.0
2022-06-03,46.9326,47.2797,46.6229,47.1202,1712627.0
2022-06-04,46.9326,47.2797,46.6229,47.1202,1712627.0
2022-06-05,46.9326,47.2797,46.6229,47.1202,1712627.0
2022-06-06,47.6926,48.2837,46.8481,46.9138,938790.0
2022-06-07,46.5479,47.6363,46.4541,47.6081,952894.0
2022-06-08,46.9326,47.1343,46.3696,46.7168,778845.0
2022-06-09,46.4728,46.8294,45.1686,45.2343,1140472.0
2022-06-10,44.0333,44.6244,43.1889,43.414,1394352.0
2022-06-11,44.0333,44.6244,43.1889,43.414,1394352.0
2022-06-12,44.0333,44.6244,43.1889,43.414,1394352.0
2022-06-13,42.2787,42.5884,41.3217,41.6126,1065387.0
2022-06-14,41.7908,42.5602,41.6032,42.2787,1056224.0
2022-06-15,42.3913,43.1326,41.8471,42.3632,1373812.0
2022-06-16,41.5093,41.5093,39.5296,40.055,1106590.0
2022-06-17,40.5898,40.9745,39.8955,40.374,2323299.0
2022-06-18,40.5898,40.9745,39.8955,40.374,2323299.0
2022-06-19,40.5898,40.9745,39.8955,40.374,2323299.0
2022-06-20,40.5898,40.9745,39.8955,40.374,2323299.0
2022-06-21,41.7533,41.8049,40.9276,41.2748,1240038.0
2022-06-22,40.7587,41.4061,40.3083,41.1153,967717.0
2022-06-23,40.8995,41.1997,39.2934,40.0832,926867.0
2022-06-24,40.4116,42.213,40.3459,42.1098,1428919.0
2022-06-25,40.4116,42.213,40.3459,42.1098,1428919.0
2022-06-26,40.4116,42.213,40.3459,42.1098,1428919.0
2022-06-27,42.6634,42.701,41.2091,41.4624,1098591.0
2022-06-28,42.016,42.5508,41.2513,41.4718,875679.0
2022-06-29,41.5093,41.5093,40.618,40.7681,663525.0
2022-06-30,39.5108,40.3177,39.0135,39.5483,965586.0
2022-07-01,39.4264,40.1301,38.6851,40.0362,1333259.0
2022-07-02,39.4264,40.1301,38.6851,40.0362,1333259.0
2022-07-03,39.4264,40.1301,38.6851,40.0362,1333259.0
2022-07-04,39.4264,40.1301,38.6851,40.0362,1333259.0
2022-07-05,39.0417,40.1864,38.2066,40.1582,1172918.0
2022-07-06,39.7829,40.1301,38.9291,39.5577,724640.0
2022-07-07,40.2145,40.8807,40.2145,40.7681,827933.0
2022-07-08,41.0027,41.1246,40.0456,40.6649,779238.0
2022-07-09,41.0027,41.1246,40.0456,40.6649,779238.0
2022-07-10,41.0027,41.1246,40.0456,40.6649,779238.0
2022-07-11,40.0738,40.4866,39.7548,40.1582,582309.0
2022-07-12,39.8017,41.5844,39.7454,40.5898,1740304.0
2022-07-13,40.3459,40.4209,39.7454,40.0269,1050703.0
2022-07-14,39.098,39.6703,38.5256,39.2012,892040.0
2022-07-15,39.9612,41.12,39.5765,41.0496,842018.0
2022-07-16,39.9612,41.12,39.5765,41.0496,842018.0
2022-07-17,39.9612,41.12,39.5765,41.0496,842018.0
2022-07-18,41.6688,42.1286,40.9745,41.2185,612901.0
2022-07-19,41.9222,42.9168,41.5939,42.5414,835323.0
2022-07-20,42.3819,43.5829,42.1871,43.4985,934616.0
2022-07-21,42.6728,44.7464,42.3256,42.9918,1321375.0
2022-07-22,43.2639,43.4328,41.9785,42.2787,812289.0
2022-07-23,43.2639,43.4328,41.9785,42.2787,812289.0
2022-07-24,43.2639,43.4328,41.9785,42.2787,812289.0
2022-07-25,42.6259,42.9918,42.1286,42.9449,886785.0
2022-07-26,42.6353,43.02,42.138,42.3913,937694.0
2022-07-27,42.4195,43.3953,42.2037,43.1701,823207.0
2022-07-28,43.0763,43.4422,42.1005,43.1326,757284.0
2022-07-29,43.1326,43.8269,43.1326,43.5829,1011048.0
2022-07-30,43.1326,43.8269,43.1326,43.5829,1011048.0
2022-07-31,43.1326,43.8269,43.1326,43.5829,1011048.0
2022-08-01,43.1759,43.8668,42.4188,43.7154,776729.0
2022-08-02,43.5072,43.5167,42.627,42.6365,923837.0
2022-08-03,42.8826,43.8574,42.5087,43.4977,2195132.0
2022-08-04,43.5261,43.6113,42.9772,43.157,866911.0
2022-08-05,43.0529,44.1981,43.0529,44.0845,474619.0
2022-08-06,43.0529,44.1981,43.0529,44.0845,474619.0
2022-08-07,43.0529,44.1981,43.0529,44.0845,474619.0
2022-08-08,44.3495,44.6902,43.7154,43.7249,422212.0
2022-08-09,43.6397,43.8858,43.2753,43.829,538434.0
2022-08-10,44.5672,45.5704,44.5057,45.4663,576489.0
2022-08-11,45.9963,46.6209,45.9963,46.2613,491042.0
2022-08-12,46.6588,47.1131,46.2045,47.1131,529562.0
2022-08-13,46.6588,47.1131,46.2045,47.1131,529562.0
2022-08-14,46.6588,47.1131,46.2045,47.1131,529562.0
2022-08-15,46.5831,47.132,46.3465,46.9806,437306.0
2022-08-16,46.7061,47.6242,46.7061,47.4917,630674.0
2022-08-17,46.8292,47.3024,46.3843,46.9806,452038.0
2022-08-18,46.9617,47.255,46.6683,47.2077,421284.0
2022-08-19,46.7818,46.99,46.067,46.4695,584166.0
2022-08-20,46.7818,46.99,46.067,46.4695,584166.0
2022-08-21,46.7818,46.99,46.067,46.4695,584166.0
2022-08-22,45.6934,45.6934,45.012,45.2392,499224.0
2022-08-23,45.2959,45.8543,45.2959,45.4663,494158.0
2022-08-24,45.4001,45.4781,44.9931,45.2959,463446.0
2022-08-25,45.4095,46.3086,45.3717,46.195,561095.0
2022-08-26,46.2802,46.4033,45.419,45.4663,775778.0
2022-08-27,46.2802,46.4033,45.419,45.4663,775778.0
2022-08-28,46.2802,46.4033,45.419,45.4663,775778.0
2022-08-29,45.1067,45.3622,44.5861,44.8701,850693.0
2022-08-30,45.1067,45.154,44.0656,44.6524,562769.0
2022-08-31,44.6713,44.8984,44.217,44.5293,1132731.0
2022-09-01,44.3211,44.3211,43.4315,44.1413,1015206.0
2022-09-02,44.747,44.9742,43.1097,43.3558,1015806.0
2022-09-03,44.747,44.9742,43.1097,43.3558,1015806.0
2022-09-04,44.747,44.9742,43.1097,43.3558,1015806.0
2022-09-05,44.747,44.9742,43.1097,43.3558,1015806.0
2022-09-06,43.5829,43.5829,41.9929,42.5892,950299.0
2022-09-07,42.5608,43.8858,42.3052,43.7722,586457.0
2022-09-08,43.3652,45.2202,43.1759,45.1918,742878.0
2022-09-09,45.5136,46.0531,45.4001,45.949,679215.0
2022-09-10,45.5136,46.0531,45.4001,45.949,679215.0
2022-09-11,45.5136,46.0531,45.4001,45.949,679215.0
2022-09-12,46.0342,46.99,45.8638,46.4979,936120.0
2022-09-13,45.3906,45.7597,44.7754,45.0688,1078893.0
2022-09-14,45.2392,45.3811,44.4205,45.277,1115195.0
2022-09-15,45.3054,46.1477,45.1256,45.1634,1095755.0
2022-09-16,44.3022,44.5009,43.3936,44.2076,3599396.0
2022-09-17,44.3022,44.5009,43.3936,44.2076,3599396.0
2022-09-18,44.3022,44.5009,43.3936,44.2076,3599396.0
2022-09-19,43.5734,45.2297,43.5734,44.9931,860056.0
2022-09-20,44.624,45.0026,44.2927,44.7092,709727.0
2022-09-21,44.9552,45.4284,44.3401,44.3401,867578.0
2022-09-22,44.4252,44.4726,43.2895,43.5261,1566567.0
2022-09-23,42.9488,43.1547,42.0497,42.6838,1494304.0
2022-09-24,42.9488,43.1547,42.0497,42.6838,1494304.0
2022-09-25,42.9488,43.1547,42.0497,42.6838,1494304.0
2022-09-26,42.3242,43.2517,42.3242,42.7974,1290620.0
2022-09-27,43.157,43.5261,41.7185,42.2768,843760.0
2022-09-28,42.4188,43.8763,42.3242,43.5356,878413.0
2022-09-29,42.8542,43.0718,42.2011,42.7595,875668.0
2022-09-30,42.9204,43.6634,42.646,42.7785,869177.0
2022-10-01,42.9204,43.6634,42.646,42.7785,869177.0
2022-10-02,42.9204,43.6634,42.646,42.7785,869177.0
2022-10-03,43.4315,44.1602,42.5418,43.9331,776455.0
2022-10-04,44.6902,46.1856,44.6334,46.1383,774708.0
2022-10-05,45.419,45.9064,45.2356,45.7218,832084.0
2022-10-06,45.4663,46.0618,45.1161,45.3149,740317.0
2022-10-07,44.9647,44.9647,43.6776,44.1697,893656.0
2022-10-08,44.9647,44.9647,43.6776,44.1697,893656.0
2022-10-09,44.9647,44.9647,43.6776,44.1697,893656.0
2022-10-10,44.4252,44.5388,43.4977,43.9899,720620.0
2022-10-11,43.6681,44.3117,42.9677,43.5545,1051529.0
2022-10-12,43.5545,43.9236,42.7217,43.2233,1232737.0
2022-10-13,42.5892,45.5846,41.9456,45.3717,1346495.0
2022-10-14,45.8922,46.6967,45.012,45.1729,1025369.0
2022-10-15,45.8922,46.6967,45.012,45.1729,1025369.0
2022-10-16,45.8922,46.6967,45.012,45.1729,1025369.0
2022-10-17,46.195,46.4884,45.5231,46.1856,960963.0
2022-10-18,47.2456,47.3667,46.214,46.8954,818623.0
2022-10-19,46.5925,47.2834,45.542,45.949,1112439.0
2022-10-20,45.7786,49.1668,45.4379,46.8765,2614217.0
2022-10-21,47.4159,48.2677,46.5925,48.1447,1408661.0
2022-10-22,47.4159,48.2677,46.5925,48.1447,1408661.0
2022-10-23,47.4159,48.2677,46.5925,48.1447,1408661.0
2022-10-24,48.3245,49.5075,48.0595,49.4318,1344971.0
2022-10-25,48.8545,50.1085,48.4286,50.0375,898994.0
2022-10-26,50.0281,50.6906,49.7489,49.9618,901948.0
2022-10-27,50.5013,51.0975,50.1322,50.2268,1020229.0
2022-10-28,50.5675,51.1685,50.1511,51.0502,854406.0
2022-10-29,50.5675,51.1685,50.1511,51.0502,854406.0
2022-10-30,50.5675,51.1685,50.1511,51.0502,854406.0
2022-10-31,50.9272,51.8357,50.9272,51.3531,963741.0
2022-11-01,51.9588,52.0807,51.4335,51.6559,733072.0
2022-11-02,51.5045,51.514,49.7441,49.8483,853297.0
2022-11-03,49.4095,50.2011,48.7706,49.915,677676.0
2022-11-04,51.0403,51.6793,50.6302,51.6125,572952.0
2022-11-05,51.0403,51.6793,50.6302,51.6125,572952.0
2022-11-06,51.0403,51.6793,50.6302,51.6125,572952.0
2022-11-07,52.2419,52.2515,51.4599,52.0226,480342.0
2022-11-08,52.1752,53.1193,51.6316,52.509,841020.0
2022-11-09,51.8223,52.3468,51.1166,51.4599,801295.0
2022-11-10,52.919,53.8441,52.2229,52.8332,1127892.0
2022-11-11,53.2051,53.5055,50.7733,50.8782,1448830.0
2022-11-12,53.2051,53.5055,50.7733,50.8782,1448830.0
2022-11-13,53.2051,53.5055,50.7733,50.8782,1448830.0
2022-11-14,50.5349,51.3073,50.3441,50.5921,803725.0
2022-11-15,51.5076,51.9177,50.0962,50.6588,917073.0
2022-11-16,50.6779,50.7161,49.6956,49.9341,525290.0
2022-11-17,49.3332,49.8196,48.6275,49.6003,741191.0
2022-11-18,50.449,50.449,49.5335,50.1725,481110.0
2022-11-19,50.449,50.449,49.5335,50.1725,481110.0
2022-11-20,50.449,50.449,49.5335,50.1725,481110.0
2022-11-21,50.1248,50.7638,50.1248,50.6112,403667.0
2022-11-22,51.1261,51.3455,50.7447,51.336,407453.0
2022-11-23,51.1071,51.4313,50.5826,50.697,624210.0
2022-11-24,51.1071,51.4313,50.5826,50.697,624210.0
2022-11-25,50.964,51.5458,50.5253,51.1071,227665.0
2022-11-26,50.964,51.5458,50.5253,51.1071,227665.0
2022-11-27,50.964,51.5458,50.5253,51.1071,227665.0
2022-11-28,50.6398,50.8877,50.1963,50.2869,635464.0
2022-11-29,50.3537,51.1357,50.058,50.9259,495660.0
2022-11-30,50.9259,51.87,49.9102,51.8223,1188825.0
2022-12-01,51.9272,52.3182,50.9831,51.231,689988.0
2022-12-02,50.7924,51.6221,50.7924,51.3455,497895.0
2022-12-03,50.7924,51.6221,50.7924,51.3455,497895.0
2022-12-04,50.7924,51.6221,50.7924,51.3455,497895.0
2022-12-05,51.1738,51.1738,47.2543,47.5117,1403953.0
2022-12-06,47.569,47.7597,45.3755,45.7284,1732423.0
2022-12-07,45.7188,45.9573,44.6221,45.8047,1587110.0
2022-12-08,46.1671,46.1671,44.7652,45.2229,1103076.0
2022-12-09,45.304,45.5186,44.7366,45.0227,898886.0
2022-12-10,45.304,45.5186,44.7366,45.0227,898886.0
2022-12-11,45.304,45.5186,44.7366,45.0227,898886.0
2022-12-12,45.0227,45.49,44.4505,45.2611,949660.0
2022-12-13,46.0145,46.1957,43.3251,43.7161,2094099.0
2022-12-14,43.6399,43.945,42.7815,43.0772,1446001.0
2022-12-15,42.5336,42.7243,41.7516,42.3429,1764961.0
2022-12-16,42.114,42.4716,41.3987,42.4382,3683075.0
2022-12-17,42.114,42.4716,41.3987,42.4382,3683075.0
2022-12-18,42.114,42.4716,41.3987,42.4382,3683075.0
2022-12-19,42.5527,43.4396,42.5527,43.2584,1585644.0
2022-12-20,43.6017,44.0785,43.3728,43.7161,1096142.0
2022-12-21,44.2311,44.8844,43.821,44.0404,1307712.0
2022-12-22,43.7066,44.1501,43.3728,44.1167,926149.0
2022-12-23,44.1358,44.851,44.0595,44.5649,524926.0
2022-12-24,44.1358,44.851,44.0595,44.5649,524926.0
2022-12-25,44.1358,44.851,44.0595,44.5649,524926.0
2022-12-26,44.1358,44.851,44.0595,44.5649,524926.0
2022-12-27,44.6126,44.8892,44.2788,44.5649,430387.0
2022-12-28,44.708,44.708,44.1358,44.1548,696914.0
2022-12-29,44.2216,45.0131,44.0595,44.9464,499619.0
2022-12-30,44.6698,45.161,44.46,45.1466,776408.0
2022-12-31,44.6698,45.161,44.46,45.1466,776408.0
2023-01-01,44.6698,45.161,44.46,45.1466,776408.0
2023-01-02,44.6698,45.161,44.46,45.1466,776408.0
2023-01-03,45.4614,45.7761,44.1596,44.6698,1068609.0
2023-01-04,45.1753,45.509,44.4219,44.6603,1050557.0
2023-01-05,44.5554,44.6889,43.7638,44.3742,941998.0
2023-01-06,44.6793,45.8238,44.2788,45.6426,674481.0
2023-01-07,44.6793,45.8238,44.2788,45.6426,674481.0
2023-01-08,44.6793,45.8238,44.2788,45.6426,674481.0
2023-01-09,45.757,45.7665,45.099,45.1562,618126.0
2023-01-10,45.118,45.3755,44.727,45.2706,478362.0
2023-01-11,45.3755,45.8047,45.1562,45.3565,560776.0
2023-01-12,45.9382,46.5581,45.4614,46.291,587883.0
2023-01-13,45.8238,45.9668,44.9368,45.7856,580524.0
2023-01-14,45.8238,45.9668,44.9368,45.7856,580524.0
2023-01-15,45.8238,45.9668,44.9368,45.7856,580524.0
2023-01-16,45.8238,45.9668,44.9368,45.7856,580524.0
2023-01-17,45.8905,45.9,45.0227,45.4709,496823.0
2023-01-18,45.0799,45.3278,43.2775,43.287,808726.0
2023-01-19,43.0104,43.3919,42.5527,43.0581,983483.0
2023-01-20,43.3728,44.4123,43.1439,44.3742,917612.0
2023-01-21,43.3728,44.4123,43.1439,44.3742,917612.0
2023-01-22,43.3728,44.4123,43.1439,44.3742,917612.0
2023-01-23,44.6126,45.4518,44.3646,45.2611,984496.0
2023-01-24,45.1562,45.1562,44.2407,44.7461,873221.0
2023-01-25,44.46,45.1276,44.0261,45.1085,1918429.0
2023-01-26,45.8047,49.8387,45.695,48.8183,2308888.0
2023-01-27,48.761,48.9041,47.8169,48.4845,1273909.0
2023-01-28,48.761,48.9041,47.8169,48.4845,1273909.0
2023-01-29,48.761,48.9041,47.8169,48.4845,1273909.0
2023-01-30,48.1698,48.7086,47.8169,47.9218,1019698.0
2023-01-31,47.9218,50.2488,47.7311,50.2106,1252662.0
2023-02-01,49.8959,51.6507,49.8005,51.2978,1336272.0
2023-02-02,51.5362,52.0703,51.0785,52.0607,1288244.0
2023-02-03,51.8398,53.3673,51.8398,52.9254,1041673.0
2023-02-04,51.8398,53.3673,51.8398,52.9254,1041673.0
2023-02-05,51.8398,53.3673,51.8398,52.9254,1041673.0
2023-02-06,52.5603,53.1847,52.5026,52.9638,819496.0
2023-02-07,52.7332,53.5882,52.445,53.4634,721800.0
2023-02-08,53.0406,53.3192,52.8005,53.1079,649182.0
2023-02-09,53.3481,53.6075,52.1952,52.2913,742057.0
2023-02-10,52.0799,52.6564,51.8974,52.5315,733365.0
2023-02-11,52.0799,52.6564,51.8974,52.5315,733365.0
2023-02-12,52.0799,52.6564,51.8974,52.5315,733365.0
2023-02-13,52.5315,53.6075,51.9166,53.3961,968792.0
2023-02-14,53.2232,53.7996,52.4258,52.9638,939962.0
2023-02-15,52.4546,53.261,52.2336,52.8485,846582.0
2023-02-16,52.176,53.6363,51.9935,53.0791,847774.0
2023-02-17,53.031,53.1271,52.5219,52.8101,633774.0
2023-02-18,53.031,53.1271,52.5219,52.8101,633774.0
2023-02-19,53.031,53.1271,52.5219,52.8101,633774.0
2023-02-20,53.031,53.1271,52.5219,52.8101,633774.0
2023-02-21,52.3778,52.5795,51.4459,51.7245,760013.0
2023-02-22,52.0607,52.0607,51.0328,51.4363,705484.0
2023-02-23,51.7821,52.1568,50.783,51.3114,582180.0
2023-02-24,50.4275,51.2537,50.4275,51.2345,641689.0
2023-02-25,50.4275,51.2537,50.4275,51.2345,641689.0
2023-02-26,50.4275,51.2537,50.4275,51.2345,641689.0
2023-02-27,51.7725,51.8878,50.831,51.1865,772178.0
2023-02-28,51.5419,51.5419,50.8887,51.0328,1388173.0
2023-03-01,50.4179,50.6965,49.4764,50.0913,1912943.0
2023-03-02,49.6013,50.1681,48.7079,49.9376,1560639.0
2023-03-03,50.4083,50.4083,49.3707,50.0144,954236.0
2023-03-04,50.4083,50.4083,49.3707,50.0144,954236.0
2023-03-05,50.4083,50.4083,49.3707,50.0144,954236.0
2023-03-06,49.8031,50.6869,49.3611,49.5725,853143.0
2023-03-07,49.3227,49.3227,48.0546,48.0738,986756.0
2023-03-08,48.0642,48.2275,47.2572,47.3629,778627.0
2023-03-09,46.7768,46.7768,43.4432,43.472,1984603.0
2023-03-10,42.2519,42.4921,38.7549,41.3392,3941112.0
2023-03-11,42.2519,42.4921,38.7549,41.3392,3941112.0
2023-03-12,42.2519,42.4921,38.7549,41.3392,3941112.0
2023-03-13,36.9968,38.8606,35.4885,36.0746,6406243.0
2023-03-14,38.0152,40.0567,37.4003,38.0824,4119148.0
2023-03-15,36.382,36.9392,35.4213,36.6414,3016494.0
2023-03-16,35.9785,39.9366,35.1619,39.1488,3553020.0
2023-03-17,38.1401,38.4763,36.2763,36.7374,6721838.0
2023-03-18,38.1401,38.4763,36.2763,36.7374,6721838.0
2023-03-19,38.1401,38.4763,36.2763,36.7374,6721838.0
2023-03-20,37.6501,38.899,37.285,37.6117,2522943.0
2023-03-21,39.6724,40.5226,39.0527,40.2728,2043439.0
2023-03-22,40.2825,40.2825,37.458,37.5156,1394383.0
2023-03-23,37.996,38.3658,36.0361,36.161,1353065.0
2023-03-24,35.3636,37.1938,35.0562,37.1025,1835767.0
2023-03-25,35.3636,37.1938,35.0562,37.1025,1835767.0
2023-03-26,35.3636,37.1938,35.0562,37.1025,1835767.0
2023-03-27,38.7453,39.1776,37.1025,37.3811,1020554.0
2023-03-28,37.1217,37.897,36.8815,37.727,851518.0
2023-03-29,38.3706,38.5051,37.6501,38.1881,1005134.0
2023-03-30,38.8222,38.8318,37.4195,37.4772,1855924.0
2023-03-31,38.0152,38.2205,37.4195,37.8711,1045889.0
2023-04-01,38.0152,38.2205,37.4195,37.8711,1045889.0
2023-04-02,38.0152,38.2205,37.4195,37.8711,1045889.0
2023-04-03,37.9479,38.2265,36.8143,37.0641,1343989.0
2023-04-04,37.458,37.458,35.5654,36.0842,1255583.0
2023-04-05,35.0658,35.6134,34.6143,35.4117,1355891.0
2023-04-06,35.4981,36.1514,35.3156,35.6614,1033980.0
2023-04-07,35.4981,36.1514,35.3156,35.6614,1033980.0
2023-04-08,35.4981,36.1514,35.3156,35.6614,1033980.0
2023-04-09,35.4981,36.1514,35.3156,35.6614,1033980.0
2023-04-10,35.3348,36.3051,35.0562,35.8728,1010805.0
2023-04-11,35.9401,36.3724,35.5366,35.9881,1322944.0
2023-04-12,36.3243,36.5453,35.2868,35.575,1214991.0
2023-04-13,35.6807,36.968,35.3348,36.7663,1582247.0
2023-04-14,37.5637,37.6981,35.354,35.7959,1623727.0
2023-04-15,37.5637,37.6981,35.354,35.7959,1623727.0
2023-04-16,37.5637,37.6981,35.354,35.7959,1623727.0
2023-04-17,35.5462,37.5444,35.1423,37.4388,1511103.0
2023-04-18,37.3715,37.5732,36.1898,36.6125,1219287.0
2023-04-19,36.7951,38.4859,36.5228,38.1497,1627864.0
2023-04-20,36.5741,39.389,36.5741,37.1025,2225276.0
2023-04-21,36.9392,37.5733,36.3628,37.1602,1421085.0
2023-04-22,36.9392,37.5733,36.3628,37.1602,1421085.0
2023-04-23,36.9392,37.5733,36.3628,37.1602,1421085.0
2023-04-24,36.9872,37.3811,36.43,36.6125,1001946.0
2023-04-25,35.844,36.1658,34.547,34.7007,1246452.0
2023-04-26,34.8737,36.0746,34.8064,35.3252,1437055.0
2023-04-27,35.5462,35.7575,34.8448,35.4981,1422617.0
2023-04-28,35.1715,36.3436,35.1715,35.8344,1321656.0
2023-04-29,35.1715,36.3436,35.1715,35.8344,1321656.0
2023-04-30,35.1715,36.3436,35.1715,35.8344,1321656.0
2023-05-01,35.8248,36.3628,35.2964,35.4117,1444270.0
2023-05-02,35.1427,35.1427,32.7409,33.1252,1944847.0
2023-05-03,33.3461,34.3357,32.2029,32.4047,2007961.0
2023-05-04,31.3575,32.0684,29.8107,30.9732,2273571.0
2023-05-05,32.4907,33.6483,32.3156,33.016,1851220.0
2023-05-06,32.4907,33.6483,32.3156,33.016,1851220.0
2023-05-07,32.4907,33.6483,32.3156,33.016,1851220.0
2023-05-08,33.7943,33.7943,32.0141,32.2475,1099019.0
2023-05-09,31.8001,32.7339,31.2845,32.4129,1342928.0
2023-05-10,33.1425,33.2592,31.1678,31.7222,842306.0
2023-05-11,31.0218,31.8876,30.7593,31.7709,1725089.0
2023-05-12,32.1405,32.1503,30.9732,31.6736,1348457.0
2023-05-13,32.1405,32.1503,30.9732,31.6736,1348457.0
2023-05-14,32.1405,32.1503,30.9732,31.6736,1348457.0
2023-05-15,31.7709,32.7437,31.7709,32.4421,2116528.0
2023-05-16,32.5491,33.1522,32.2719,32.7242,2110015.0
2023-05-17,33.4538,35.876,33.4149,35.6328,2070018.0
2023-05-18,35.6425,36.163,35.1951,35.3701,1104438.0
2023-05-19,35.7009,35.7009,34.2928,34.9616,1067321.0
2023-05-20,35.7009,35.7009,34.2928,34.9616,1067321.0
2023-05-21,35.7009,35.7009,34.2928,34.9616,1067321.0
2023-05-22,35.6328,36.5083,35.2048,36.3818,1088150.0
2023-05-23,36.3429,37.2865,35.8079,35.8468,1035595.0
2023-05-24,35.4188,35.6133,34.874,35.1075,932718.0
2023-05-25,35.1756,35.5452,34.4849,35.4285,716282.0
2023-05-26,35.5161,35.9246,34.7184,35.8857,624086.0
2023-05-27,35.5161,35.9246,34.7184,35.8857,624086.0
2023-05-28,35.5161,35.9246,34.7184,35.8857,624086.0
2023-05-29,35.5161,35.9246,34.7184,35.8857,624086.0
2023-05-30,36.1192,36.2846,35.0491,35.5452,782928.0
2023-05-31,35.0686,35.1075,33.9061,34.5822,2340986.0
2023-06-01,35.0686,35.5842,34.5287,35.341,1271924.0
2023-06-02,36.0997,37.7048,35.6912,37.4227,1072668.0
2023-06-03,36.0997,37.7048,35.6912,37.4227,1072668.0
2023-06-04,36.0997,37.7048,35.6912,37.4227,1072668.0
2023-06-05,37.5005,37.5005,36.0705,36.5278,1051519.0
2023-06-06,36.2651,39.3585,36.1095,38.3566,1345957.0
2023-06-07,39.2321,39.8352,38.2447,39.5823,1617714.0
2023-06-08,39.1543,39.7476,38.4344,38.843,1399233.0
2023-06-09,38.5511,38.629,37.2087,37.6951,2147281.0
2023-06-10,38.5511,38.629,37.2087,37.6951,2147281.0
2023-06-11,38.5511,38.629,37.2087,37.6951,2147281.0
2023-06-12,37.7729,38.8624,37.2865,37.6756,1624709.0
2023-06-13,37.734,39.1153,37.2184,39.0959,1084548.0
2023-06-14,39.1153,39.4461,37.4422,37.8021,1098879.0
2023-06-15,37.3838,38.4636,37.199,38.2982,774933.0
2023-06-16,38.1426,38.342,37.3449,37.7243,2104225.0
2023-06-17,38.1426,38.342,37.3449,37.7243,2104225.0
2023-06-18,38.1426,38.342,37.3449,37.7243,2104225.0
2023-06-19,38.1426,38.342,37.3449,37.7243,2104225.0
2023-06-20,37.5492,37.5978,36.7515,37.2282,1059018.0
2023-06-21,37.1601,37.4908,36.7029,37.1114,784663.0
2023-06-22,36.9363,36.9363,35.9149,36.2262,1057981.0
2023-06-23,35.662,36.197,35.234,35.5161,1209078.0
2023-06-24,35.662,36.197,35.234,35.5161,1209078.0
2023-06-25,35.662,36.197,35.234,35.5161,1209078.0
2023-06-26,35.6717,36.6542,35.6523,35.6717,924696.0
2023-06-27,35.8176,37.1309,35.5744,36.7515,878876.0
2023-06-28,36.5764,36.732,36.0122,36.4013,753247.0
2023-06-29,37.199,37.7632,36.8877,36.985,850987.0
2023-06-30,37.3741,37.4519,36.7223,36.7223,728086.0
2023-07-01,37.3741,37.4519,36.7223,36.7223,728086.0
2023-07-02,37.3741,37.4519,36.7223,36.7223,728086.0
2023-07-03,37.0044,37.6854,36.839,37.2671,611553.0
2023-07-04,37.0044,37.6854,36.839,37.2671,611553.0
2023-07-05,36.9266,37.6075,36.4597,36.9266,822489.0
2023-07-06,36.1776,36.7612,35.7495,36.6737,1017870.0
2023-07-07,36.6542,38.2398,36.6542,37.8021,1580868.0
2023-07-08,36.6542,38.2398,36.6542,37.8021,1580868.0
2023-07-09,36.6542,38.2398,36.6542,37.8021,1580868.0
2023-07-10,37.4713,38.483,37.4665,38.3274,1192588.0
2023-07-11,38.2982,38.9354,37.9383,38.7749,959391.0
2023-07-12,39.6504,40.0491,39.1543,39.6504,849996.0
2023-07-13,39.8936,40.701,39.6115,40.5745,951787.0
2023-07-14,41.1387,41.1387,39.1883,39.8741,1080496.0
2023-07-15,41.1387,41.1387,39.1883,39.8741,1080496.0
2023-07-16,41.1387,41.1387,39.1883,39.8741,1080496.0
2023-07-17,39.806,40.555,39.3293,40.2535,749324.0
2023-07-18,40.3313,42.0239,40.1951,41.9558,1096650.0
2023-07-19,42.0823,43.201,41.6446,43.1232,1975510.0
2023-07-20,43.7749,44.4656,42.2477,44.3391,2135137.0
2023-07-21,44.9131,44.9325,43.5707,43.6971,1675669.0
2023-07-22,44.9131,44.9325,43.5707,43.6971,1675669.0
2023-07-23,44.9131,44.9325,43.5707,43.6971,1675669.0
2023-07-24,43.7652,45.2536,43.7458,45.1076,1273251.0
2023-07-25,44.9909,45.3995,44.1543,44.5726,1535641.0
2023-07-26,45.3703,46.275,44.8742,45.7886,1393622.0
2023-07-27,45.915,46.3868,44.8742,45.0882,1397076.0
2023-07-28,46.061,46.2166,45.3508,46.061,742664.0
2023-07-29,46.061,46.2166,45.3508,46.061,742664.0
2023-07-30,46.061,46.2166,45.3508,46.061,742664.0
2023-07-31,46.1582,46.3625,45.7399,46.0318,1041782.0
