,KOP US Equity,KOP US Equity,KOP US Equity,KOP US Equity,KOP US Equity
2022-08-15,25.4039,25.7735,25.3545,25.5028,354533.0
2022-08-16,25.3743,26.0563,25.3496,25.9179,107285.0
2022-08-17,25.5423,25.8092,25.2656,25.5127,78526.0
2022-08-18,25.3545,26.2639,25.1766,26.1552,93371.0
2022-08-19,25.9081,25.9081,24.6329,24.8405,106517.0
2022-08-20,25.9081,25.9081,24.6329,24.8405,106517.0
2022-08-21,25.9081,25.9081,24.6329,24.8405,106517.0
2022-08-22,24.4056,24.544,24.109,24.287,58864.0
2022-08-23,24.1881,25.0184,24.1881,24.6132,65215.0
2022-08-24,24.712,24.9817,24.4649,24.6922,60277.0
2022-08-25,24.8309,25.6332,24.6569,25.544,78933.0
2022-08-26,25.4153,25.5451,24.1574,24.2168,43828.0
2022-08-27,25.4153,25.5451,24.1574,24.2168,43828.0
2022-08-28,25.4153,25.5451,24.1574,24.2168,43828.0
2022-08-29,23.7909,24.3753,23.2858,24.1475,42123.0
2022-08-30,24.0286,24.0286,23.4046,23.4542,81196.0
2022-08-31,23.365,23.365,22.5925,22.6123,70687.0
2022-09-01,22.2953,22.3647,21.9039,22.226,80682.0
2022-09-02,22.6519,22.7064,22.0774,22.3448,110002.0
2022-09-03,22.6519,22.7064,22.0774,22.3448,110002.0
2022-09-04,22.6519,22.7064,22.0774,22.3448,110002.0
2022-09-05,22.6519,22.7064,22.0774,22.3448,110002.0
2022-09-06,22.533,22.6148,21.6477,21.9685,96498.0
2022-09-07,21.7902,22.1963,21.4831,22.1071,141591.0
2022-09-08,21.7704,22.5429,21.6862,22.4538,80010.0
2022-09-09,22.8104,23.0332,22.6915,22.8896,52051.0
2022-09-10,22.8104,23.0332,22.6915,22.8896,52051.0
2022-09-11,22.8104,23.0332,22.6915,22.8896,52051.0
2022-09-12,23.2363,23.5433,23.0778,23.5037,59426.0
2022-09-13,22.8104,22.9193,22.0477,22.226,102711.0
2022-09-14,22.0378,22.2953,21.5871,21.9982,90725.0
2022-09-15,21.602,22.2964,21.5426,21.9982,97329.0
2022-09-16,21.7902,21.9487,21.2652,21.5228,344261.0
2022-09-17,21.7902,21.9487,21.2652,21.5228,344261.0
2022-09-18,21.7902,21.9487,21.2652,21.5228,344261.0
2022-09-19,21.394,21.9487,21.3643,21.8496,143435.0
2022-09-20,21.5822,21.7407,21.2751,21.4831,120247.0
2022-09-21,21.81,21.9982,21.2553,21.2553,76798.0
2022-09-22,21.0473,21.2553,20.7502,21.0572,88545.0
2022-09-23,20.8988,21.1959,20.2748,20.9285,213921.0
2022-09-24,20.8988,21.1959,20.2748,20.9285,213921.0
2022-09-25,20.8988,21.1959,20.2748,20.9285,213921.0
2022-09-26,20.7106,21.3227,20.1361,20.255,117021.0
2022-09-27,20.4233,20.6313,19.9182,20.2153,97681.0
2022-09-28,20.1163,21.0275,20.1163,20.8195,81375.0
2022-09-29,20.4828,20.7997,20.047,20.562,93907.0
2022-09-30,20.6016,20.9186,20.3243,20.5818,112985.0
2022-10-01,20.6016,20.9186,20.3243,20.5818,112985.0
2022-10-02,20.6016,20.9186,20.3243,20.5818,112985.0
2022-10-03,20.8889,21.6317,20.671,21.3346,99114.0
2022-10-04,21.6911,22.2854,21.6911,22.1963,85971.0
2022-10-05,21.8001,22.4043,21.8001,22.3647,94368.0
2022-10-06,22.1071,22.4835,21.8298,21.9289,66402.0
2022-10-07,21.7704,21.8942,21.3098,21.4633,73108.0
2022-10-08,21.7704,21.8942,21.3098,21.4633,73108.0
2022-10-09,21.7704,21.8942,21.3098,21.4633,73108.0
2022-10-10,22.0081,22.3349,21.602,22.226,75563.0
2022-10-11,22.1765,22.4736,21.8001,22.0576,95977.0
2022-10-12,21.9685,22.2062,21.6218,21.6515,65040.0
2022-10-13,21.0572,22.2953,20.8295,22.0873,90721.0
2022-10-14,22.1567,22.1567,21.5624,21.8001,70649.0
2022-10-15,22.1567,22.1567,21.5624,21.8001,70649.0
2022-10-16,22.1567,22.1567,21.5624,21.8001,70649.0
2022-10-17,22.5528,23.1174,22.226,22.4439,75871.0
2022-10-18,23.0085,23.157,22.6493,22.85,50407.0
2022-10-19,22.642,22.7707,22.2953,22.4439,55429.0
2022-10-20,22.2854,22.7509,22.0576,22.2656,70049.0
2022-10-21,22.5231,23.2462,22.4835,23.0679,63217.0
2022-10-22,22.5231,23.2462,22.4835,23.0679,63217.0
2022-10-23,22.5231,23.2462,22.4835,23.0679,63217.0
2022-10-24,23.1471,23.6919,22.949,23.4443,57745.0
2022-10-25,23.6225,24.1376,23.3848,23.8404,73394.0
2022-10-26,24.1079,24.5932,23.5532,23.989,62347.0
2022-10-27,24.0286,24.6328,23.9444,24.1574,62483.0
2022-10-28,24.0881,25.0389,24.0385,24.8903,67692.0
2022-10-29,24.0881,25.0389,24.0385,24.8903,67692.0
2022-10-30,24.0881,25.0389,24.0385,24.8903,67692.0
2022-10-31,24.722,25.1082,24.613,24.722,85907.0
2022-11-01,24.8804,24.9795,24.4743,24.7913,92224.0
2022-11-02,24.8309,24.9894,23.8999,23.9197,151422.0
2022-11-03,23.5532,24.0782,23.4641,23.8999,53969.0
2022-11-04,24.7121,27.5151,24.6873,27.4457,74116.0
2022-11-05,24.7121,27.5151,24.6873,27.4457,74116.0
2022-11-06,24.7121,27.5151,24.6873,27.4457,74116.0
2022-11-07,27.4853,28.1886,27.2476,27.9905,68850.0
2022-11-08,27.9013,28.2084,27.2674,27.4556,87464.0
2022-11-09,27.2774,27.3318,26.4355,26.485,83976.0
2022-11-10,27.5844,28.0103,27.1387,27.7033,122983.0
2022-11-11,27.8617,28.5055,27.7924,28.0499,88380.0
2022-11-12,27.8617,28.5055,27.7924,28.0499,88380.0
2022-11-13,27.8617,28.5055,27.7924,28.0499,88380.0
2022-11-14,27.8914,28.0994,27.5646,27.6438,91498.0
2022-11-15,28.1589,28.6838,27.7082,27.9806,89925.0
2022-11-16,27.7528,28.2974,27.3467,27.7132,74762.0
2022-11-17,27.2476,28.1688,27.1783,28.0796,77567.0
2022-11-18,28.6541,28.8423,28.2629,28.7829,93007.0
2022-11-19,28.6541,28.8423,28.2629,28.7829,93007.0
2022-11-20,28.6541,28.8423,28.2629,28.7829,93007.0
2022-11-21,28.7432,29.0008,28.555,28.9611,64567.0
2022-11-22,28.971,30.0308,28.8324,29.9417,99209.0
2022-11-23,29.8127,30.269,29.1877,29.3564,79144.0
2022-11-24,29.8127,30.269,29.1877,29.3564,79144.0
2022-11-25,29.3464,30.16,29.2472,29.277,35895.0
2022-11-26,29.3464,30.16,29.2472,29.277,35895.0
2022-11-27,29.3464,30.16,29.2472,29.277,35895.0
2022-11-28,29.019,29.4953,28.7413,28.8801,101911.0
2022-11-29,28.8008,29.3365,28.7512,28.9496,47427.0
2022-11-30,29.0389,29.6044,28.4734,29.5548,74576.0
2022-12-01,29.9119,30.0211,29.089,29.654,119496.0
2022-12-02,29.396,30.3881,28.9198,30.2195,63696.0
2022-12-03,29.396,30.3881,28.9198,30.2195,63696.0
2022-12-04,29.396,30.3881,28.9198,30.2195,63696.0
2022-12-05,30.2195,30.3683,29.7234,30.0707,118910.0
2022-12-06,30.2096,30.5766,29.8822,30.4278,182035.0
2022-12-07,30.2592,30.8644,30.1228,30.2492,111478.0
2022-12-08,30.4377,30.7155,29.8971,30.527,118287.0
2022-12-09,30.2989,31.0032,30.0161,30.527,72311.0
2022-12-10,30.2989,31.0032,30.0161,30.527,72311.0
2022-12-11,30.2989,31.0032,30.0161,30.527,72311.0
2022-12-12,30.6957,31.0628,30.4278,31.0032,85177.0
2022-12-13,31.8862,32.1243,31.1025,31.3703,241654.0
2022-12-14,31.1818,32.0549,31.1818,31.5092,112639.0
2022-12-15,31.0727,31.0777,30.2889,30.3981,114545.0
2022-12-16,29.9814,30.4179,29.6341,29.8326,331365.0
2022-12-17,29.9814,30.4179,29.6341,29.8326,331365.0
2022-12-18,29.9814,30.4179,29.6341,29.8326,331365.0
2022-12-19,29.8623,30.4477,29.2373,29.3663,100213.0
2022-12-20,29.3663,30.0409,29.3663,29.4258,56108.0
2022-12-21,29.8722,30.2393,29.6242,29.9417,49980.0
2022-12-22,29.396,29.4357,28.2948,28.8504,84427.0
2022-12-23,28.9397,29.0885,28.4932,29.0885,45768.0
2022-12-24,28.9397,29.0885,28.4932,29.0885,45768.0
2022-12-25,28.9397,29.0885,28.4932,29.0885,45768.0
2022-12-26,28.9397,29.0885,28.4932,29.0885,45768.0
2022-12-27,29.277,29.3167,28.642,28.8504,41137.0
2022-12-28,28.8702,28.8702,27.7491,27.7491,41786.0
2022-12-29,28.0468,28.4932,28.0468,28.1956,48601.0
2022-12-30,28.0369,28.1758,27.7236,27.9773,42110.0
2022-12-31,28.0369,28.1758,27.7236,27.9773,42110.0
2023-01-01,28.0369,28.1758,27.7236,27.9773,42110.0
2023-01-02,28.0369,28.1758,27.7236,27.9773,42110.0
2023-01-03,28.2551,28.7512,28.0964,28.2055,66735.0
2023-01-04,28.523,29.1381,28.4535,28.7016,83012.0
2023-01-05,28.5131,28.6539,28.0666,28.3543,60616.0
2023-01-06,28.6619,29.3266,28.6619,29.1282,82110.0
2023-01-07,28.6619,29.3266,28.6619,29.1282,82110.0
2023-01-08,28.6619,29.3266,28.6619,29.1282,82110.0
2023-01-09,29.4556,29.5647,29.0389,29.1579,63641.0
2023-01-10,28.9,29.6242,28.7115,29.5349,136129.0
2023-01-11,29.8326,30.1897,29.6689,30.1302,133243.0
2023-01-12,30.3683,31.4993,30.3485,31.4299,110330.0
2023-01-13,31.2513,31.8317,30.8147,31.8069,129054.0
2023-01-14,31.2513,31.8317,30.8147,31.8069,129054.0
2023-01-15,31.2513,31.8317,30.8147,31.8069,129054.0
2023-01-16,31.2513,31.8317,30.8147,31.8069,129054.0
2023-01-17,31.8069,32.2235,31.6283,31.7771,60004.0
2023-01-18,31.8069,32.3029,31.2711,31.41,42403.0
2023-01-19,31.0628,31.3604,30.7552,31.1917,60066.0
2023-01-20,31.4001,31.6084,31.0727,31.41,45278.0
2023-01-21,31.4001,31.6084,31.0727,31.41,45278.0
2023-01-22,31.4001,31.6084,31.0727,31.41,45278.0
2023-01-23,31.3108,31.9656,31.2513,31.5886,45190.0
2023-01-24,31.3207,32.3029,31.2414,32.2831,56514.0
2023-01-25,31.9358,32.6601,31.8168,32.6501,60662.0
2023-01-26,32.5212,32.6799,31.9904,32.4319,47382.0
2023-01-27,32.3327,32.5311,32.045,32.1243,39361.0
2023-01-28,32.3327,32.5311,32.045,32.1243,39361.0
2023-01-29,32.3327,32.5311,32.045,32.1243,39361.0
2023-01-30,31.7572,32.4815,31.7572,32.3724,67182.0
2023-01-31,32.5807,34.3367,32.541,34.3367,122578.0
2023-02-01,34.0292,34.4012,33.5133,34.2077,169057.0
2023-02-02,34.1978,35.1701,34.059,35.1502,91704.0
2023-02-03,34.3466,35.6165,34.3466,35.0014,121641.0
2023-02-04,34.3466,35.6165,34.3466,35.0014,121641.0
2023-02-05,34.3466,35.6165,34.3466,35.0014,121641.0
2023-02-06,34.4855,34.4855,33.35,33.93,89719.0
2023-02-07,33.5926,34.5599,33.2752,34.2375,101503.0
2023-02-08,33.8208,34.1085,33.6918,33.8704,49074.0
2023-02-09,34.0986,34.0986,32.4021,32.5906,96691.0
2023-02-10,32.5212,33.2851,32.5212,33.176,90977.0
2023-02-11,32.5212,33.2851,32.5212,33.176,90977.0
2023-02-12,32.5212,33.2851,32.5212,33.176,90977.0
2023-02-13,33.1462,34.0093,33.1462,33.8704,64490.0
2023-02-14,33.7712,34.1978,33.424,33.7613,64215.0
2023-02-15,33.4934,34.307,33.3149,34.1085,33107.0
2023-02-16,33.7415,34.4062,33.5629,34.297,61097.0
2023-02-17,34.3962,34.5699,34.1085,34.4161,54006.0
2023-02-18,34.3962,34.5699,34.1085,34.4161,54006.0
2023-02-19,34.3962,34.5699,34.1085,34.4161,54006.0
2023-02-20,34.3962,34.5699,34.1085,34.4161,54006.0
2023-02-21,34.0986,34.0986,33.4438,33.4537,53878.0
2023-02-22,33.6621,34.0802,33.4637,33.8407,107074.0
2023-02-23,33.8903,34.2375,33.3049,34.1482,93505.0
2023-02-24,33.6125,34.0788,33.3347,34.0788,69907.0
2023-02-25,33.6125,34.0788,33.3347,34.0788,69907.0
2023-02-26,33.6125,34.0788,33.3347,34.0788,69907.0
2023-02-27,35.686,37.1345,34.8526,34.932,188953.0
2023-02-28,34.8824,36.311,34.513,35.6066,157859.0
2023-03-01,35.6562,38.1166,35.3983,37.819,283629.0
2023-03-02,37.313,37.323,36.4301,36.7575,151862.0
2023-03-03,37.1245,37.5809,36.6434,37.2535,73322.0
2023-03-04,37.1245,37.5809,36.6434,37.2535,73322.0
2023-03-05,37.1245,37.5809,36.6434,37.2535,73322.0
2023-03-06,36.936,37.1543,34.7732,35.18,238611.0
2023-03-07,35.1998,36.192,35.1998,35.4975,118053.0
2023-03-08,35.4876,35.9439,35.1395,35.8249,85342.0
2023-03-09,35.964,36.136,34.7019,34.7516,76476.0
2023-03-10,34.5131,34.5131,33.1517,33.3802,75716.0
2023-03-11,34.5131,34.5131,33.1517,33.3802,75716.0
2023-03-12,34.5131,34.5131,33.1517,33.3802,75716.0
2023-03-13,32.4859,32.6229,31.5965,31.6213,107252.0
2023-03-14,32.7641,33.3405,32.2225,32.3865,191464.0
2023-03-15,31.3927,32.148,31.1344,32.0586,160103.0
2023-03-16,31.5617,33.0921,31.2934,32.3169,159214.0
2023-03-17,32.0884,32.2374,31.4275,31.5716,341249.0
2023-03-18,32.0884,32.2374,31.4275,31.5716,341249.0
2023-03-19,32.0884,32.2374,31.4275,31.5716,341249.0
2023-03-20,32.1281,32.7741,32.1281,32.4064,147310.0
2023-03-21,33.1119,33.9368,32.5753,32.7343,101487.0
2023-03-22,32.784,33.2113,32.0188,32.0586,59607.0
2023-03-23,32.2374,32.9231,31.7157,32.2374,96172.0
2023-03-24,31.8399,32.6449,31.6412,32.6151,87475.0
2023-03-25,31.8399,32.6449,31.6412,32.6151,87475.0
2023-03-26,31.8399,32.6449,31.6412,32.6151,87475.0
2023-03-27,33.0722,33.3306,32.7542,33.0921,64755.0
2023-03-28,32.8933,33.7579,32.8933,33.2709,73626.0
2023-03-29,33.738,34.1057,33.5989,33.9666,94474.0
2023-03-30,34.2945,34.5231,33.5094,33.6585,60383.0
2023-03-31,33.8473,34.7715,33.8473,34.7516,209019.0
2023-04-01,33.8473,34.7715,33.8473,34.7516,209019.0
2023-04-02,33.8473,34.7715,33.8473,34.7516,209019.0
2023-04-03,34.851,35.2883,34.4138,34.6026,137210.0
2023-04-04,34.4833,34.4833,33.1616,33.5393,76609.0
2023-04-05,33.1417,33.2908,32.8436,33.2312,65088.0
2023-04-06,33.1914,33.4796,32.9827,33.0622,40805.0
2023-04-07,33.1914,33.4796,32.9827,33.0622,40805.0
2023-04-08,33.1914,33.4796,32.9827,33.0622,40805.0
2023-04-09,33.1914,33.4796,32.9827,33.0622,40805.0
2023-04-10,32.9331,33.897,32.9331,33.7181,66294.0
2023-04-11,33.8871,34.3939,33.5889,33.7976,59970.0
2023-04-12,34.0958,34.4237,33.6684,34.3044,71305.0
2023-04-13,34.4933,34.6672,34.1405,34.5231,48592.0
2023-04-14,34.3144,34.8212,33.6833,33.9169,59088.0
2023-04-15,34.3144,34.8212,33.6833,33.9169,59088.0
2023-04-16,34.3144,34.8212,33.6833,33.9169,59088.0
2023-04-17,33.9368,34.2249,33.7758,34.1554,27396.0
2023-04-18,34.2349,34.2995,33.6684,34.0361,40595.0
2023-04-19,33.8672,34.1454,33.6784,34.1355,47948.0
2023-04-20,33.9069,33.9765,33.3902,33.8573,64384.0
2023-04-21,33.9169,33.9169,33.3306,33.4896,34763.0
2023-04-22,33.9169,33.9169,33.3306,33.4896,34763.0
2023-04-23,33.9169,33.9169,33.3306,33.4896,34763.0
2023-04-24,33.7579,33.7877,33.4399,33.5293,22988.0
2023-04-25,33.0225,33.4399,32.2275,32.2474,34343.0
2023-04-26,31.8499,32.1579,31.5021,31.7604,48790.0
2023-04-27,31.8797,32.307,31.3295,32.0784,41567.0
2023-04-28,31.8797,33.0921,31.8797,32.6051,71420.0
2023-04-29,31.8797,33.0921,31.8797,32.6051,71420.0
2023-04-30,31.8797,33.0921,31.8797,32.6051,71420.0
2023-05-01,32.5952,33.2411,32.5952,32.9231,62359.0
2023-05-02,32.5952,32.5952,31.3182,31.8797,162406.0
2023-05-03,31.9989,32.8237,31.6511,31.8399,113559.0
2023-05-04,31.4325,31.4325,30.6772,31.1145,52990.0
2023-05-05,33.4349,33.7877,32.5654,32.9629,73260.0
2023-05-06,33.4349,33.7877,32.5654,32.9629,73260.0
2023-05-07,33.4349,33.7877,32.5654,32.9629,73260.0
2023-05-08,33.0622,33.0622,31.0449,32.1679,55320.0
2023-05-09,31.8896,31.9163,31.2983,31.5219,95603.0
2023-05-10,32.0387,32.0387,31.2139,31.5617,45678.0
2023-05-11,31.0946,31.2735,30.7667,31.0549,35722.0
2023-05-12,31.1344,31.4126,30.8362,31.1244,52944.0
2023-05-13,31.1344,31.4126,30.8362,31.1244,52944.0
2023-05-14,31.1344,31.4126,30.8362,31.1244,52944.0
2023-05-15,31.2635,31.3878,30.9157,31.0151,46774.0
2023-05-16,30.5878,30.8561,30.3692,30.5381,41591.0
2023-05-17,30.7369,31.3729,30.6027,31.1344,58721.0
2023-05-18,31.035,31.9294,30.7468,31.8201,55577.0
2023-05-19,32.2474,32.2573,31.4822,31.7207,37566.0
2023-05-20,32.2474,32.2573,31.4822,31.7207,37566.0
2023-05-21,32.2474,32.2573,31.4822,31.7207,37566.0
2023-05-22,31.7803,31.9989,31.2735,31.4126,36866.0
2023-05-23,31.353,31.9294,31.353,31.4424,40214.0
2023-05-24,31.1741,31.2934,30.6772,30.6872,48359.0
2023-05-25,30.4582,30.6673,29.9105,30.0101,34701.0
2023-05-26,30.0898,30.208,29.5247,29.6118,39277.0
2023-05-27,30.0898,30.208,29.5247,29.6118,39277.0
2023-05-28,30.0898,30.208,29.5247,29.6118,39277.0
2023-05-29,30.0898,30.208,29.5247,29.6118,39277.0
2023-05-30,29.582,29.6068,28.8551,28.9746,33917.0
2023-05-31,28.9746,28.9746,28.3236,28.8352,191224.0
2023-06-01,28.9348,29.4724,28.6759,29.0642,56146.0
2023-06-02,29.7612,31.5634,29.582,31.4738,82576.0
2023-06-03,29.7612,31.5634,29.582,31.4738,82576.0
2023-06-04,29.7612,31.5634,29.582,31.4738,82576.0
2023-06-05,31.1352,31.1352,29.9404,30.7469,53105.0
2023-06-06,30.7469,31.5932,30.7469,31.2049,112345.0
2023-06-07,31.5335,33.3656,31.3642,33.2162,100553.0
2023-06-08,33.0669,33.0669,32.0314,32.8578,82937.0
2023-06-09,32.5989,33.3755,31.882,32.1907,60197.0
2023-06-10,32.5989,33.3755,31.882,32.1907,60197.0
2023-06-11,32.5989,33.3755,31.882,32.1907,60197.0
2023-06-12,32.35,33.1067,32.2106,32.8379,62672.0
2023-06-13,32.798,33.7539,32.798,33.4851,79759.0
2023-06-14,33.6842,33.9431,33.2959,33.6444,81129.0
2023-06-15,33.4751,34.2318,33.3755,34.1522,87261.0
2023-06-16,34.5504,34.5504,33.3656,34.0227,363415.0
2023-06-17,34.5504,34.5504,33.3656,34.0227,363415.0
2023-06-18,34.5504,34.5504,33.3656,34.0227,363415.0
2023-06-19,34.5504,34.5504,33.3656,34.0227,363415.0
2023-06-20,33.6842,33.7738,33.3805,33.6145,51304.0
2023-06-21,33.3158,33.8833,33.2063,33.6344,53468.0
2023-06-22,33.4851,33.4851,32.579,32.798,59932.0
2023-06-23,32.1508,32.4396,31.7775,32.2205,128790.0
2023-06-24,32.1508,32.4396,31.7775,32.2205,128790.0
2023-06-25,32.1508,32.4396,31.7775,32.2205,128790.0
2023-06-26,32.1807,32.7283,32.0612,32.3002,65311.0
2023-06-27,32.2703,32.8379,32.0264,32.6885,48599.0
2023-06-28,32.6487,33.1167,32.3002,32.5989,59804.0
2023-06-29,32.7084,33.6931,32.6089,33.5348,50691.0
2023-06-30,33.8734,34.66,33.5597,33.953,127985.0
2023-07-01,33.8734,34.66,33.5597,33.953,127985.0
2023-07-02,33.8734,34.66,33.5597,33.953,127985.0
2023-07-03,33.8336,34.5677,33.8336,34.3015,25840.0
2023-07-04,33.8336,34.5677,33.8336,34.3015,25840.0
2023-07-05,34.1223,34.1223,32.9275,33.4353,66719.0
2023-07-06,33.0768,33.6942,32.5392,33.5548,76058.0
2023-07-07,33.5747,34.7197,33.4651,34.3911,128767.0
2023-07-08,33.5747,34.7197,33.4651,34.3911,128767.0
2023-07-09,33.5747,34.7197,33.4651,34.3911,128767.0
2023-07-10,34.0924,34.7894,34.0237,34.3314,63867.0
2023-07-11,34.5704,34.7794,34.2219,34.6998,47415.0
2023-07-12,34.8492,35.5262,34.7197,35.1479,92173.0
2023-07-13,35.1379,35.6557,34.9587,35.6258,60508.0
2023-07-14,35.5561,35.5959,34.5753,35.4366,43205.0
2023-07-15,35.5561,35.5959,34.5753,35.4366,43205.0
2023-07-16,35.5561,35.5959,34.5753,35.4366,43205.0
2023-07-17,35.2972,35.9145,34.8891,35.6656,45853.0
2023-07-18,35.5561,36.502,35.5561,36.4622,39298.0
2023-07-19,36.3726,36.7808,35.9693,36.6016,39892.0
2023-07-20,36.731,36.8107,36.0141,36.6115,50631.0
2023-07-21,36.7509,36.7509,36.2332,36.283,56305.0
2023-07-22,36.7509,36.7509,36.2332,36.283,56305.0
2023-07-23,36.7509,36.7509,36.2332,36.283,56305.0
2023-07-24,36.1535,36.8107,36.1535,36.5916,38367.0
2023-07-25,36.5219,37.2587,36.5219,36.8405,44879.0
2023-07-26,36.8007,37.0895,36.6514,36.7708,50634.0
2023-07-27,36.731,36.97,36.1037,36.3128,68504.0
2023-07-28,36.6215,37.5176,36.6215,37.4977,48076.0
2023-07-29,36.6215,37.5176,36.6215,37.4977,48076.0
2023-07-30,36.6215,37.5176,36.6215,37.4977,48076.0
2023-07-31,37.4977,38.1947,37.4977,38.0951,59832.0
2023-08-01,37.6968,38.5531,37.647,38.4336,74726.0
2023-08-02,37.4081,38.3988,37.2117,37.7367,78886.0
2023-08-03,37.1791,38.3839,36.9202,38.2345,94747.0
2023-08-04,38.0453,38.812,37.9458,38.6925,60966.0
2023-08-05,38.0453,38.812,37.9458,38.6925,60966.0
2023-08-06,38.0453,38.812,37.9458,38.6925,60966.0
2023-08-07,38.2843,39.0958,38.2743,38.802,83667.0
2023-08-08,37.9557,38.6328,37.4778,38.5631,65379.0
2023-08-09,37.9657,38.5432,37.8661,38.5332,88603.0
2023-08-10,38.593,38.822,38.1947,38.4536,82585.0
2023-08-11,38.3142,39.28,38.2445,38.8817,62259.0
2023-08-12,38.3142,39.28,38.2445,38.8817,62259.0
2023-08-13,38.3142,39.28,38.2445,38.8817,62259.0
2023-08-14,38.7622,39.4293,38.0851,39.2999,75101.0
2023-08-15,39.1306,39.1306,38.125,38.2245,39677.0
2023-08-16,37.8362,38.6975,37.8362,38.0652,83511.0
2023-08-17,37.9258,38.9514,37.7466,38.7423,143096.0
2023-08-18,38.1648,39.27,38.0851,38.9614,85582.0
2023-08-19,38.1648,39.27,38.0851,38.9614,85582.0
2023-08-20,38.1648,39.27,38.0851,38.9614,85582.0
2023-08-21,38.9414,38.9414,37.667,37.7864,69141.0
2023-08-22,37.9557,38.0652,37.2786,37.4877,50830.0
2023-08-23,37.4479,37.6769,37.0098,37.3085,36873.0
2023-08-24,36.9395,37.478,36.75,36.8298,72436.0
2023-08-25,36.9395,37.3683,36.4907,37.0891,36433.0
2023-08-26,36.9395,37.3683,36.4907,37.0891,36433.0
2023-08-27,36.9395,37.3683,36.4907,37.0891,36433.0
2023-08-28,37.1689,37.8969,37.1689,37.498,37081.0
2023-08-29,37.5877,38.1662,37.2287,38.0964,104428.0
2023-08-30,37.877,38.7047,37.877,38.6648,79473.0
2023-08-31,38.7047,38.7795,37.8869,38.1861,141867.0
2023-09-01,38.4454,39.9214,38.226,39.7917,207045.0
2023-09-02,38.4454,39.9214,38.226,39.7917,207045.0
2023-09-03,38.4454,39.9214,38.226,39.7917,207045.0
2023-09-04,38.4454,39.9214,38.226,39.7917,207045.0
2023-09-05,39.1734,39.1734,36.9794,38.0265,104357.0
2023-09-06,38.1462,38.6499,37.7772,38.4454,85454.0
2023-09-07,38.4454,38.4803,36.9245,37.3484,160209.0
2023-09-08,37.5179,37.5179,37.0492,37.1789,80168.0
2023-09-09,37.5179,37.5179,37.0492,37.1789,80168.0
2023-09-10,37.5179,37.5179,37.0492,37.1789,80168.0
2023-09-11,37.478,37.7174,37.2586,37.5179,62682.0
2023-09-12,37.4282,37.6177,36.9096,36.9794,87293.0
2023-09-13,36.9395,36.9445,36.2314,36.4409,96006.0
2023-09-14,37.2586,38.1281,36.8697,38.0265,84694.0
2023-09-15,38.0964,38.9543,38.0964,38.6548,323307.0
2023-09-16,38.0964,38.9543,38.0964,38.6548,323307.0
2023-09-17,38.0964,38.9543,38.0964,38.6548,323307.0
2023-09-18,38.9939,41.7963,38.8343,41.6467,264988.0
2023-09-19,41.1181,41.6866,40.1408,40.6694,183927.0
2023-09-20,40.6793,41.5769,39.4926,39.4926,217350.0
2023-09-21,39.2831,41.5669,39.1834,41.2877,173365.0
2023-09-22,41.3076,41.6467,40.3004,40.3403,136346.0
2023-09-23,41.3076,41.6467,40.3004,40.3403,136346.0
2023-09-24,41.3076,41.6467,40.3004,40.3403,136346.0
2023-09-25,40.3801,41.1899,40.3403,40.9087,91370.0
2023-09-26,40.5896,40.7292,38.8443,39.323,101476.0
2023-09-27,39.7419,40.415,39.3031,39.8915,78642.0
2023-09-28,40.051,40.5248,39.6023,40.1707,208574.0
2023-09-29,40.5696,40.5696,39.3729,39.4427,157244.0
2023-09-30,40.5696,40.5696,39.3729,39.4427,157244.0
2023-10-01,40.5696,40.5696,39.3729,39.4427,157244.0
2023-10-02,39.2233,39.682,38.9341,39.6222,154764.0
2023-10-03,39.1834,39.9413,38.2759,38.3357,83864.0
2023-10-04,38.1761,38.7147,37.6077,37.857,89116.0
2023-10-05,37.6974,38.0914,37.4481,37.847,111472.0
2023-10-06,37.847,38.9141,37.7822,38.236,79031.0
2023-10-07,37.847,38.9141,37.7822,38.236,79031.0
2023-10-08,37.847,38.9141,37.7822,38.236,79031.0
2023-10-09,37.8969,38.4853,37.8969,38.1063,46700.0
2023-10-10,38.8144,39.2532,38.5701,38.9241,61634.0
2023-10-11,38.9441,39.2831,38.3196,39.2432,90134.0
2023-10-12,39.4926,39.4926,37.8071,38.4255,123118.0
2023-10-13,38.6648,38.6648,37.2387,37.3883,50965.0
2023-10-14,38.6648,38.6648,37.2387,37.3883,50965.0
2023-10-15,38.6648,38.6648,37.2387,37.3883,50965.0
2023-10-16,37.6476,38.2523,37.0193,37.7972,164900.0
2023-10-17,37.2786,38.7246,37.2786,38.0664,106658.0
2023-10-18,37.6376,37.6376,36.8497,36.9894,52806.0
2023-10-19,36.8497,37.129,36.2095,36.2414,76621.0
2023-10-20,36.4409,36.9196,36.012,36.0918,81375.0
2023-10-21,36.4409,36.9196,36.012,36.0918,81375.0
2023-10-22,36.4409,36.9196,36.012,36.0918,81375.0
2023-10-23,35.6929,36.017,35.4436,35.5134,62795.0
2023-10-24,35.7029,36.0818,35.4236,35.4735,74414.0
2023-10-25,35.294,35.3937,34.8352,35.0646,68457.0
2023-10-26,35.1544,35.8026,34.9599,35.5134,69646.0
2023-10-27,35.4635,36.5306,34.7953,36.2913,141727.0
2023-10-28,35.4635,36.5306,34.7953,36.2913,141727.0
2023-10-29,35.4635,36.5306,34.7953,36.2913,141727.0
