,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity
2022-12-23,325.941,329.084,324.616,329.064,740068.0
2022-12-24,325.941,329.084,324.616,329.064,740068.0
2022-12-25,325.941,329.084,324.616,329.064,740068.0
2022-12-26,325.941,329.084,324.616,329.064,740068.0
2022-12-27,328.422,329.795,325.935,327.463,739935.0
2022-12-28,327.582,331.125,325.595,325.763,840107.0
2022-12-29,328.155,336.259,327.69,335.854,988770.0
2022-12-30,331.792,333.739,327.997,331.041,1104157.0
2022-12-31,331.792,333.739,327.997,331.041,1104157.0
2023-01-01,331.792,333.739,327.997,331.041,1104157.0
2023-01-02,331.792,333.739,327.997,331.041,1104157.0
2023-01-03,338.058,339.827,328.273,331.268,1212970.0
2023-01-04,336.477,340.921,333.897,337.643,1393844.0
2023-01-05,334.184,336.336,330.823,332.168,1148022.0
2023-01-06,335.498,345.234,332.0,343.791,1780993.0
2023-01-07,335.498,345.234,332.0,343.791,1780993.0
2023-01-08,335.498,345.234,332.0,343.791,1780993.0
2023-01-09,347.082,352.327,345.975,346.262,1699801.0
2023-01-10,345.095,351.263,343.949,350.264,927749.0
2023-01-11,352.024,361.018,351.159,359.812,1597173.0
2023-01-12,361.739,364.348,356.195,363.489,1186788.0
2023-01-13,359.713,362.451,358.705,362.115,1447094.0
2023-01-14,359.713,362.451,358.705,362.115,1447094.0
2023-01-15,359.713,362.451,358.705,362.115,1447094.0
2023-01-16,359.713,362.451,358.705,362.115,1447094.0
2023-01-17,362.144,364.971,360.889,363.133,1237491.0
2023-01-18,363.439,370.002,359.59,359.861,1760504.0
2023-01-19,356.036,359.555,352.384,356.926,1150857.0
2023-01-20,357.035,364.092,357.035,363.765,3077427.0
2023-01-21,357.035,364.092,357.035,363.765,3077427.0
2023-01-22,357.035,364.092,357.035,363.765,3077427.0
2023-01-23,363.805,369.918,361.344,366.444,1192020.0
2023-01-24,368.697,368.697,360.049,363.439,917025.0
2023-01-25,358.942,364.347,356.175,362.115,1048643.0
2023-01-26,365.525,365.592,360.276,363.103,1526629.0
2023-01-27,360.049,370.852,358.527,369.043,1509733.0
2023-01-28,360.049,370.852,358.527,369.043,1509733.0
2023-01-29,360.049,370.852,358.527,369.043,1509733.0
2023-01-30,365.327,369.448,361.344,361.878,1202753.0
2023-01-31,364.961,370.783,362.253,370.575,1662174.0
2023-02-01,368.272,375.71,365.06,372.789,1465278.0
2023-02-02,377.059,383.898,375.472,378.699,1266649.0
2023-02-03,369.221,372.28,366.197,368.569,1554470.0
2023-02-04,369.221,372.28,366.197,368.569,1554470.0
2023-02-05,369.221,372.28,366.197,368.569,1554470.0
2023-02-06,363.044,365.693,362.046,364.368,1028391.0
2023-02-07,360.919,367.768,357.944,366.79,859274.0
2023-02-08,363.884,367.234,360.415,361.591,1152053.0
2023-02-09,366.829,370.422,358.735,359.417,1483331.0
2023-02-10,357.252,361.126,355.137,359.624,1324785.0
2023-02-11,357.252,361.126,355.137,359.624,1324785.0
2023-02-12,357.252,361.126,355.137,359.624,1324785.0
2023-02-13,360.504,367.126,359.496,366.286,1458233.0
2023-02-14,366.147,366.523,359.085,360.612,1418074.0
2023-02-15,356.076,363.41,355.977,363.291,1011667.0
2023-02-16,355.651,358.399,353.615,353.654,967615.0
2023-02-17,350.205,356.807,349.617,356.629,1206270.0
2023-02-18,350.205,356.807,349.617,356.629,1206270.0
2023-02-19,350.205,356.807,349.617,356.629,1206270.0
2023-02-20,350.205,356.807,349.617,356.629,1206270.0
2023-02-21,352.202,352.898,346.346,346.706,1206481.0
2023-02-22,347.112,348.218,340.46,342.17,1674532.0
2023-02-23,345.916,347.491,341.466,344.974,1245809.0
2023-02-24,343.418,343.418,337.304,340.267,1071749.0
2023-02-25,343.418,343.418,337.304,340.267,1071749.0
2023-02-26,343.418,343.418,337.304,340.267,1071749.0
2023-02-27,344.191,344.419,337.324,338.414,1383938.0
2023-02-28,337.185,341.972,335.669,338.107,2046759.0
2023-03-01,336.997,339.901,334.079,334.718,1194071.0
2023-03-02,329.307,336.948,327.861,336.809,1175950.0
2023-03-03,339.405,343.022,338.285,342.933,1045140.0
2023-03-04,339.405,343.022,338.285,342.933,1045140.0
2023-03-05,339.405,343.022,338.285,342.933,1045140.0
2023-03-06,343.914,349.869,343.349,348.135,1612683.0
2023-03-07,347.432,347.452,332.994,333.598,1463873.0
2023-03-08,333.232,336.499,328.163,335.808,1177839.0
2023-03-09,336.73,341.58,330.348,330.903,1427507.0
2023-03-10,334.153,335.382,322.302,323.58,2448901.0
2023-03-11,334.153,335.382,322.302,323.58,2448901.0
2023-03-12,334.153,335.382,322.302,323.58,2448901.0
2023-03-13,321.786,326.969,318.234,321.846,2248041.0
2023-03-14,327.395,331.656,324.591,329.714,1953159.0
2023-03-15,323.847,331.468,322.956,330.952,2068530.0
2023-03-16,330.16,338.464,329.278,336.819,1355423.0
2023-03-17,335.976,337.235,328.198,331.458,3418186.0
2023-03-18,335.976,337.235,328.198,331.458,3418186.0
2023-03-19,335.976,337.235,328.198,331.458,3418186.0
2023-03-20,331.904,332.29,328.118,331.557,1504965.0
2023-03-21,335.778,339.296,334.956,338.503,1067056.0
2023-03-22,338.999,341.625,332.548,332.677,1133804.0
2023-03-23,331.289,335.253,327.365,329.238,1413245.0
2023-03-24,325.056,332.29,324.11,331.488,1192828.0
2023-03-25,325.056,332.29,324.11,331.488,1192828.0
2023-03-26,325.056,332.29,324.11,331.488,1192828.0
2023-03-27,335.531,336.234,330.556,332.706,1202569.0
2023-03-28,331.27,332.914,328.307,331.101,960688.0
2023-03-29,334.084,335.54,332.042,335.065,1283764.0
2023-03-30,337.314,339.544,335.54,338.176,797121.0
2023-03-31,340.713,343.448,339.058,341.645,1732799.0
2023-04-01,340.713,343.448,339.058,341.645,1732799.0
2023-04-02,340.713,343.448,339.058,341.645,1732799.0
2023-04-03,339.395,343.557,337.968,343.131,1683531.0
2023-04-04,345.331,349.047,342.378,343.27,1098896.0
2023-04-05,342.626,345.39,341.159,341.476,948716.0
2023-04-06,340.287,340.287,331.468,337.77,1309958.0
2023-04-07,340.287,340.287,331.468,337.77,1309958.0
2023-04-08,340.287,340.287,331.468,337.77,1309958.0
2023-04-09,340.287,340.287,331.468,337.77,1309958.0
2023-04-10,334.381,335.917,326.473,335.758,893179.0
2023-04-11,337.641,340.78,336.462,338.811,752523.0
2023-04-12,343.329,344.657,338.665,339.683,903075.0
2023-04-13,341.199,345.093,340.029,344.717,732964.0
2023-04-14,344.548,346.946,342.953,344.707,959993.0
2023-04-15,344.548,346.946,342.953,344.707,959993.0
2023-04-16,344.548,346.946,342.953,344.707,959993.0
2023-04-17,343.448,346.688,342.457,345.846,863592.0
2023-04-18,346.827,349.661,344.429,348.978,1223874.0
2023-04-19,347.323,350.632,347.243,348.839,844982.0
2023-04-20,347.105,352.139,346.56,349.711,859069.0
2023-04-21,350.692,351.296,347.392,348.532,753083.0
2023-04-22,350.692,351.296,347.392,348.532,753083.0
2023-04-23,350.692,351.296,347.392,348.532,753083.0
2023-04-24,349.572,350.474,343.017,344.508,1022347.0
2023-04-25,344.201,347.64,340.961,342.081,1447594.0
2023-04-26,340.228,342.318,335.848,336.987,1592676.0
2023-04-27,342.774,353.992,342.368,352.357,1647262.0
2023-04-28,351.812,359.66,351.802,359.293,1742693.0
2023-04-29,351.812,359.66,351.802,359.293,1742693.0
2023-04-30,351.812,359.66,351.802,359.293,1742693.0
2023-05-01,358.421,362.216,357.985,359.363,1085072.0
2023-05-02,356.855,359.363,349.305,352.793,1131628.0
2023-05-03,354.2,355.092,346.688,346.797,912463.0
2023-05-04,345.549,349.215,343.478,344.36,1022771.0
2023-05-05,347.888,353.422,347.065,350.979,929985.0
2023-05-06,347.888,353.422,347.065,350.979,929985.0
2023-05-07,347.888,353.422,347.065,350.979,929985.0
2023-05-08,351.247,352.921,350.048,351.96,696167.0
2023-05-09,351.96,355.845,351.519,352.049,863669.0
2023-05-10,353.863,360.344,353.863,358.897,1407131.0
2023-05-11,359.63,360.344,354.864,357.024,892628.0
2023-05-12,357.44,358.699,353.476,356.083,750010.0
2023-05-13,357.44,358.699,353.476,356.083,750010.0
2023-05-14,357.44,358.699,353.476,356.083,750010.0
2023-05-15,356.31,358.55,354.121,358.203,854179.0
2023-05-16,356.598,359.016,355.22,355.399,683015.0
2023-05-17,358.154,358.699,353.992,357.668,870675.0
2023-05-18,358.015,361.265,355.513,360.502,1046803.0
2023-05-19,358.907,367.419,358.253,362.107,1304599.0
2023-05-20,358.907,367.419,358.253,362.107,1304599.0
2023-05-21,358.907,367.419,358.253,362.107,1304599.0
2023-05-22,362.098,370.669,362.098,368.975,1231437.0
2023-05-23,366.25,369.074,357.609,358.907,1198712.0
2023-05-24,358.302,359.095,350.989,352.971,1234329.0
2023-05-25,353.736,357.094,352.415,355.971,1069590.0
2023-05-26,356.408,361.217,355.365,358.415,1054463.0
2023-05-27,356.408,361.217,355.365,358.415,1054463.0
2023-05-28,356.408,361.217,355.365,358.415,1054463.0
2023-05-29,356.408,361.217,355.365,358.415,1054463.0
2023-05-30,363.323,367.674,360.432,361.942,973485.0
2023-05-31,359.627,366.114,357.402,365.022,2540534.0
2023-06-01,364.128,369.105,363.025,366.571,1068403.0
2023-06-02,369.562,376.218,368.777,373.565,1326555.0
2023-06-03,369.562,376.218,368.777,373.565,1326555.0
2023-06-04,369.562,376.218,368.777,373.565,1326555.0
2023-06-05,375.502,378.205,373.237,375.622,892500.0
2023-06-06,374.181,378.532,373.506,376.695,737488.0
2023-06-07,377.43,378.254,370.376,371.737,1020739.0
2023-06-08,372.204,379.824,371.37,379.655,1035760.0
2023-06-09,381.682,382.476,378.905,381.483,1251442.0
2023-06-10,381.682,382.476,378.905,381.483,1251442.0
2023-06-11,381.682,382.476,378.905,381.483,1251442.0
2023-06-12,382.089,383.649,380.023,382.735,1159064.0
2023-06-13,383.738,388.397,382.288,388.0,1515342.0
2023-06-14,388.725,392.888,387.935,390.513,1498495.0
2023-06-15,391.904,398.64,390.126,397.358,1465327.0
2023-06-16,399.206,400.279,392.411,392.62,1883531.0
2023-06-17,399.206,400.279,392.411,392.62,1883531.0
2023-06-18,399.206,400.279,392.411,392.62,1883531.0
2023-06-19,399.206,400.279,392.411,392.62,1883531.0
2023-06-20,384.513,390.076,381.91,389.272,1500052.0
2023-06-21,386.758,388.854,383.907,386.56,1266729.0
2023-06-22,385.725,386.44,381.309,385.695,1143191.0
2023-06-23,383.331,389.808,382.486,387.801,1467648.0
2023-06-24,383.331,389.808,382.486,387.801,1467648.0
2023-06-25,383.331,389.808,382.486,387.801,1467648.0
2023-06-26,387.702,388.785,384.394,384.473,855935.0
2023-06-27,387.096,389.744,384.106,388.447,711322.0
2023-06-28,387.682,389.53,386.639,388.954,721087.0
2023-06-29,389.023,394.259,387.275,393.245,999704.0
2023-06-30,397.567,402.991,396.136,398.262,1349873.0
2023-07-01,397.567,402.991,396.136,398.262,1349873.0
2023-07-02,397.567,402.991,396.136,398.262,1349873.0
2023-07-03,395.759,396.494,391.706,394.318,713645.0
2023-07-04,395.759,396.494,391.706,394.318,713645.0
2023-07-05,392.838,398.704,390.335,396.981,1163032.0
2023-07-06,392.769,394.914,389.977,392.769,1031465.0
2023-07-07,390.643,395.461,389.431,390.672,811566.0
2023-07-08,390.643,395.461,389.431,390.672,811566.0
2023-07-09,390.643,395.461,389.431,390.672,811566.0
2023-07-10,391.408,398.143,391.408,395.818,840790.0
2023-07-11,394.378,397.254,392.381,393.822,926583.0
2023-07-12,401.173,406.766,400.527,403.895,1952350.0
2023-07-13,407.303,410.849,404.61,409.329,1244812.0
2023-07-14,409.915,414.624,409.588,413.293,1282643.0
2023-07-15,409.915,414.624,409.588,413.293,1282643.0
2023-07-16,409.915,414.624,409.588,413.293,1282643.0
2023-07-17,413.979,415.896,412.002,414.654,1189373.0
2023-07-18,414.982,419.492,414.277,419.085,1024166.0
2023-07-19,420.933,422.552,418.191,419.76,1320262.0
2023-07-20,420.138,421.33,418.062,421.012,1085440.0
2023-07-21,421.996,422.497,420.486,420.515,1351054.0
2023-07-22,421.996,422.497,420.486,420.515,1351054.0
2023-07-23,421.996,422.497,420.486,420.515,1351054.0
2023-07-24,421.618,422.721,418.29,420.029,1442187.0
2023-07-25,418.658,425.84,417.754,424.728,1353892.0
2023-07-26,425.264,425.84,422.622,425.602,1352695.0
2023-07-27,400.855,409.727,391.189,393.086,3530218.0
2023-07-28,395.401,399.201,389.45,389.59,2418822.0
2023-07-29,395.401,399.201,389.45,389.59,2418822.0
2023-07-30,395.401,399.201,389.45,389.59,2418822.0
2023-07-31,389.222,392.679,385.497,391.924,1916195.0
2023-08-01,391.815,396.256,390.792,395.699,1221376.0
2023-08-02,391.716,393.345,388.159,391.666,1589582.0
2023-08-03,386.232,390.394,380.192,381.205,2144597.0
2023-08-04,382.039,388.159,378.125,384.304,1196672.0
2023-08-05,382.039,388.159,378.125,384.304,1196672.0
2023-08-06,382.039,388.159,378.125,384.304,1196672.0
2023-08-07,385.049,387.95,383.47,387.821,715492.0
2023-08-08,385.357,386.401,378.175,383.977,951899.0
2023-08-09,383.778,389.441,383.589,385.119,927170.0
2023-08-10,387.344,392.163,384.652,385.268,933152.0
2023-08-11,382.645,386.033,380.947,385.149,817384.0
2023-08-12,382.645,386.033,380.947,385.149,817384.0
2023-08-13,382.645,386.033,380.947,385.149,817384.0
2023-08-14,385.516,388.07,384.076,386.142,847696.0
2023-08-15,383.291,385.968,382.546,384.513,971887.0
2023-08-16,382.347,386.609,381.513,384.215,811061.0
2023-08-17,384.92,387.588,381.622,381.861,994311.0
2023-08-18,377.946,382.327,377.678,379.496,1045634.0
2023-08-19,377.946,382.327,377.678,379.496,1045634.0
2023-08-20,377.946,382.327,377.678,379.496,1045634.0
2023-08-21,379.496,380.678,374.32,375.999,1168785.0
2023-08-22,378.393,383.003,376.498,381.026,1024756.0
2023-08-23,384.126,389.431,382.695,389.162,770596.0
2023-08-24,389.441,393.613,384.443,384.483,770535.0
2023-08-25,387.301,390.258,384.065,386.624,942354.0
2023-08-26,387.301,390.258,384.065,386.624,942354.0
2023-08-27,387.301,390.258,384.065,386.624,942354.0
2023-08-28,388.476,391.483,386.236,388.775,1015988.0
2023-08-29,387.958,391.573,387.162,390.836,661432.0
2023-08-30,390.458,393.754,389.82,390.717,750473.0
2023-08-31,391.752,394.205,389.083,389.203,1201826.0
2023-09-01,391.981,394.941,391.155,392.569,769401.0
2023-09-02,391.981,394.941,391.155,392.569,769401.0
2023-09-03,391.981,394.941,391.155,392.569,769401.0
2023-09-04,391.981,394.941,391.155,392.569,769401.0
2023-09-05,392.778,401.232,391.697,391.882,1334327.0
2023-09-06,391.523,394.172,390.288,392.479,1099495.0
2023-09-07,387.879,393.485,387.879,391.911,1160924.0
2023-09-08,392.828,393.813,387.859,389.054,864618.0
2023-09-09,392.828,393.813,387.859,389.054,864618.0
2023-09-10,392.828,393.813,387.859,389.054,864618.0
2023-09-11,389.054,391.165,386.002,387.709,973309.0
2023-09-12,385.489,388.282,383.647,385.648,968737.0
2023-09-13,385.021,389.243,384.095,388.197,680884.0
2023-09-14,392.648,394.71,388.267,394.51,825458.0
2023-09-15,391.812,393.027,386.156,386.614,2472331.0
2023-09-16,391.812,393.027,386.156,386.614,2472331.0
2023-09-17,391.812,393.027,386.156,386.614,2472331.0
2023-09-18,385.329,389.561,384.692,387.869,638256.0
2023-09-19,386.325,388.212,385.001,387.66,848957.0
2023-09-20,388.367,390.453,384.184,384.603,773508.0
2023-09-21,382.014,383.368,370.582,370.732,1079160.0
2023-09-22,370.99,374.306,369.497,370.114,1159312.0
2023-09-23,370.99,374.306,369.497,370.114,1159312.0
2023-09-24,370.99,374.306,369.497,370.114,1159312.0
2023-09-25,368.87,371.02,367.943,369.885,946343.0
2023-09-26,364.628,367.052,361.7,362.527,1852911.0
2023-09-27,363.582,364.04,359.38,361.521,1437559.0
2023-09-28,361.521,368.75,361.292,366.968,1907251.0
2023-09-29,369.935,373.102,363.024,363.861,1142314.0
2023-09-30,369.935,373.102,363.024,363.861,1142314.0
2023-10-01,369.935,373.102,363.024,363.861,1142314.0
2023-10-02,365.703,370.433,363.044,365.165,1568553.0
2023-10-03,362.636,364.125,353.495,354.909,1027023.0
2023-10-04,356.393,361.043,355.327,360.744,1069629.0
2023-10-05,359.599,360.888,355.94,359.748,714285.0
2023-10-06,358.135,364.62,356.039,362.517,880437.0
2023-10-07,358.135,364.62,356.039,362.517,880437.0
2023-10-08,358.135,364.62,356.039,362.517,880437.0
2023-10-09,360.445,365.723,360.445,364.916,638601.0
2023-10-10,364.448,370.851,363.711,368.013,889932.0
2023-10-11,370.353,372.459,367.655,370.323,611392.0
2023-10-12,371.259,371.807,362.332,364.269,861227.0
2023-10-13,364.956,366.918,359.011,362.168,661951.0
2023-10-14,364.956,366.918,359.011,362.168,661951.0
2023-10-15,364.956,366.918,359.011,362.168,661951.0
2023-10-16,364.827,370.054,363.433,365.982,826735.0
2023-10-17,363.174,370.069,361.307,365.753,728081.0
2023-10-18,362.696,364.199,358.17,358.374,975919.0
2023-10-19,359.25,360.844,354.541,356.044,899885.0
2023-10-20,355.905,355.905,348.407,348.546,2062604.0
2023-10-21,355.905,355.905,348.407,348.546,2062604.0
2023-10-22,355.905,355.905,348.407,348.546,2062604.0
2023-10-23,346.425,353.161,344.643,348.715,1128590.0
2023-10-24,348.765,352.41,343.637,346.465,1548484.0
2023-10-25,345.151,352.071,344.444,347.65,1113341.0
2023-10-26,346.266,351.364,345.967,346.784,946222.0
2023-10-27,347.023,348.506,339.166,341.028,1160918.0
2023-10-28,347.023,348.506,339.166,341.028,1160918.0
2023-10-29,347.023,348.506,339.166,341.028,1160918.0
2023-10-30,343.338,345.36,339.046,343.607,1546494.0
2023-10-31,344.025,347.929,341.481,347.829,1748140.0
2023-11-01,349.044,351.777,345.529,349.91,1411913.0
2023-11-02,363.453,378.21,363.453,374.326,3046535.0
2023-11-03,379.793,383.896,378.441,381.277,1888475.0
2023-11-04,379.793,383.896,378.441,381.277,1888475.0
2023-11-05,379.793,383.896,378.441,381.277,1888475.0
2023-11-06,380.59,383.676,379.713,383.019,1209317.0
2023-11-07,384.115,386.355,382.043,382.94,908868.0
2023-11-08,381.854,385.1,380.5,384.742,781753.0
2023-11-09,387.978,388.835,383.741,386.036,1200164.0
2023-11-10,388.098,392.429,385.414,392.3,1201242.0
2023-11-11,388.098,392.429,385.414,392.3,1201242.0
2023-11-12,388.098,392.429,385.414,392.3,1201242.0
2023-11-13,392.748,394.341,391.025,393.136,1164928.0
2023-11-14,397.946,404.707,397.035,402.198,1674047.0
2023-11-15,402.198,405.613,399.878,400.355,1243629.0
2023-11-16,402.715,403.88,401.501,402.267,1062353.0
2023-11-17,401.789,406.689,400.087,406.39,1647151.0
2023-11-18,401.789,406.689,400.087,406.39,1647151.0
2023-11-19,401.789,406.689,400.087,406.39,1647151.0
2023-11-20,405.852,411.453,405.802,409.795,1510396.0
2023-11-21,409.287,412.125,409.198,412.006,1059374.0
2023-11-22,413.529,416.009,412.125,413.34,977581.0
2023-11-23,413.529,416.009,412.125,413.34,977581.0
2023-11-24,414.256,414.256,411.01,413.34,404177.0
2023-11-25,414.256,414.256,411.01,413.34,404177.0
2023-11-26,414.256,414.256,411.01,413.34,404177.0
2023-11-27,411.554,413.151,409.533,411.394,1326868.0
2023-11-28,410.147,416.873,409.161,412.123,1134373.0
2023-11-29,413.669,417.472,412.886,413.779,946829.0
2023-11-30,412.272,415.256,411.254,414.967,1665998.0
2023-12-01,416.134,424.098,415.146,421.124,1974460.0
2023-12-02,416.134,424.098,415.146,421.124,1974460.0
2023-12-03,416.134,424.098,415.146,421.124,1974460.0
2023-12-04,418.679,424.711,417.162,423.309,1513456.0
2023-12-05,425.215,425.265,418.836,422.272,1661170.0
2023-12-06,422.122,424.118,417.511,417.791,1475605.0
2023-12-07,418.629,419.058,415.735,416.514,1242981.0
2023-12-08,414.777,417.98,412.312,414.518,1651506.0
2023-12-09,414.777,417.98,412.312,414.518,1651506.0
2023-12-10,414.777,417.98,412.312,414.518,1651506.0
2023-12-11,415.256,423.25,415.116,422.87,1380166.0
2023-12-12,422.611,426.263,421.453,425.924,1095900.0
2023-12-13,428.01,435.085,426.483,434.356,1204913.0
2023-12-14,439.087,440.748,434.895,436.871,1320888.0
2023-12-15,431.692,436.442,431.662,434.875,2389754.0
2023-12-16,431.692,436.442,431.662,434.875,2389754.0
2023-12-17,431.692,436.442,431.662,434.875,2389754.0
2023-12-18,435.065,438.418,434.247,435.504,899835.0
2023-12-19,434.257,438.909,433.598,435.753,1181906.0
2023-12-20,435.793,436.552,426.682,426.942,1553620.0
2023-12-21,428.159,432.181,428.159,431.792,817512.0
2023-12-22,434.227,435.953,431.722,433.937,698506.0
2023-12-23,434.227,435.953,431.722,433.937,698506.0
2023-12-24,434.227,435.953,431.722,433.937,698506.0
2023-12-25,434.227,435.953,431.722,433.937,698506.0
2023-12-26,433.608,437.719,433.608,435.324,535084.0
2023-12-27,434.386,439.376,433.099,439.087,821163.0
2023-12-28,438.747,442.549,438.109,440.923,679008.0
2023-12-29,440.923,442.799,438.228,439.605,884265.0
2023-12-30,440.923,442.799,438.228,439.605,884265.0
2023-12-31,440.923,442.799,438.228,439.605,884265.0
2024-01-01,440.923,442.799,438.228,439.605,884265.0
2024-01-02,438.358,439.586,432.86,435.484,1080696.0
2024-01-03,432.51,433.698,428.189,428.968,936504.0
2024-01-04,429.756,432.75,428.129,428.778,1052095.0
2024-01-05,427.97,430.484,424.886,427.042,921255.0
2024-01-06,427.97,430.484,424.886,427.042,921255.0
2024-01-07,427.97,430.484,424.886,427.042,921255.0
2024-01-08,429.756,431.492,426.692,431.273,1193128.0
2024-01-09,427.401,431.981,427.401,429.277,706165.0
2024-01-10,430.854,434.047,428.754,432.231,1002459.0
2024-01-11,433.269,434.716,429.327,433.289,1328831.0
2024-01-12,436.562,438.388,433.239,436.093,842762.0
2024-01-13,436.562,438.388,433.239,436.093,842762.0
2024-01-14,436.562,438.388,433.239,436.093,842762.0
2024-01-15,436.562,438.388,433.239,436.093,842762.0
2024-01-16,432.54,437.31,431.971,435.644,1127790.0
2024-01-17,432.939,438.578,432.56,436.821,1041200.0
2024-01-18,438.568,440.244,434.726,438.687,1204064.0
2024-01-19,440.314,442.539,438.119,441.033,1172464.0
2024-01-20,440.314,442.539,438.119,441.033,1172464.0
2024-01-21,440.314,442.539,438.119,441.033,1172464.0
2024-01-22,443.797,445.279,441.921,443.537,1024955.0
2024-01-23,445.643,446.072,442.095,445.563,816579.0
2024-01-24,447.479,449.381,444.276,444.974,892466.0
2024-01-25,446.431,448.637,442.694,448.407,1071063.0
2024-01-26,447.998,448.507,444.495,445.673,787676.0
2024-01-27,447.998,448.507,444.495,445.673,787676.0
2024-01-28,447.998,448.507,444.495,445.673,787676.0
2024-01-29,447.0,449.685,444.036,448.876,1073652.0
2024-01-30,449.255,454.38,447.569,453.616,1098820.0
2024-01-31,454.065,456.241,447.03,447.419,1820054.0
2024-02-01,447.419,456.508,446.796,456.271,1078073.0
2024-02-02,454.055,455.782,447.25,453.107,1553016.0
2024-02-03,454.055,455.782,447.25,453.107,1553016.0
2024-02-04,454.055,455.782,447.25,453.107,1553016.0
2024-02-05,449.066,452.08,444.745,450.603,1247389.0
2024-02-06,450.852,453.576,448.786,452.349,975749.0
2024-02-07,458.426,460.203,452.688,458.766,1584026.0
2024-02-08,430.904,436.432,418.978,435.724,3790226.0
2024-02-09,436.023,440.124,430.435,436.981,1863771.0
2024-02-10,436.023,440.124,430.435,436.981,1863771.0
2024-02-11,436.023,440.124,430.435,436.981,1863771.0
2024-02-12,438.228,438.228,428.289,428.638,1817130.0
2024-02-13,420.964,425.375,419.258,421.603,1888894.0
2024-02-14,423.569,424.612,416.603,420.336,1621283.0
2024-02-15,422.611,425.774,421.204,423.609,1378113.0
2024-02-16,421.124,426.622,420.979,422.691,1813379.0
2024-02-17,421.124,426.622,420.979,422.691,1813379.0
2024-02-18,421.124,426.622,420.979,422.691,1813379.0
2024-02-19,421.124,426.622,420.979,422.691,1813379.0
2024-02-20,422.282,425.325,419.812,425.126,2424688.0
2024-02-21,424.627,428.598,420.505,423.449,979407.0
2024-02-22,428.219,436.712,427.59,434.316,1327969.0
2024-02-23,435.574,439.406,435.255,437.36,871206.0
2024-02-24,435.574,439.406,435.255,437.36,871206.0
2024-02-25,435.574,439.406,435.255,437.36,871206.0
2024-02-26,436.68,439.295,433.39,433.41,1135434.0
2024-02-27,433.25,434.6,426.24,427.84,1493640.0
2024-02-28,427.47,431.807,426.165,429.39,1222171.0
2024-02-29,432.51,433.59,428.02,428.38,2070164.0
2024-03-01,428.0,432.27,426.985,429.01,1484389.0
2024-03-02,428.0,432.27,426.985,429.01,1484389.0
2024-03-03,428.0,432.27,426.985,429.01,1484389.0
2024-03-04,428.38,429.51,423.95,425.44,2056801.0
2024-03-05,423.81,427.06,421.39,422.31,1456243.0
2024-03-06,424.33,426.9,422.35,426.14,1529777.0
2024-03-07,430.73,430.73,426.4,426.67,1189040.0
2024-03-08,427.74,430.6,426.87,428.23,1138745.0
2024-03-09,427.74,430.6,426.87,428.23,1138745.0
2024-03-10,427.74,430.6,426.87,428.23,1138745.0
2024-03-11,427.0,428.69,423.291,426.68,987389.0
2024-03-12,429.32,430.73,426.15,428.61,1005609.0
2024-03-13,428.29,430.17,426.68,428.03,750152.0
2024-03-14,426.72,428.1,421.06,423.47,1296018.0
2024-03-15,420.03,424.52,418.65,422.81,2467009.0
2024-03-16,420.03,424.52,418.65,422.81,2467009.0
2024-03-17,420.03,424.52,418.65,422.81,2467009.0
2024-03-18,424.07,426.215,421.36,421.75,1023175.0
2024-03-19,422.39,424.055,420.74,423.97,1643934.0
2024-03-20,424.15,426.06,421.725,426.03,1333131.0
2024-03-21,427.35,431.4,426.005,428.55,1248400.0
2024-03-22,429.37,431.09,419.01,419.13,1480323.0
2024-03-23,429.37,431.09,419.01,419.13,1480323.0
2024-03-24,429.37,431.09,419.01,419.13,1480323.0
2024-03-25,417.44,418.835,412.795,418.48,1342495.0
2024-03-26,418.94,421.19,417.18,419.49,1331759.0
2024-03-27,422.96,423.48,418.67,422.81,1252916.0
2024-03-28,424.52,427.16,422.37,425.45,1881566.0
2024-03-29,424.52,427.16,422.37,425.45,1881566.0
2024-03-30,424.52,427.16,422.37,425.45,1881566.0
2024-03-31,424.52,427.16,422.37,425.45,1881566.0
2024-04-01,429.09,431.16,426.86,427.09,1682336.0
2024-04-02,426.58,427.2,422.681,426.11,1409100.0
2024-04-03,424.93,426.95,424.215,426.46,1027052.0
2024-04-04,429.12,437.39,427.22,428.42,1588409.0
2024-04-05,428.33,432.11,424.025,431.59,1158022.0
2024-04-06,428.33,432.11,424.025,431.59,1158022.0
2024-04-07,428.33,432.11,424.025,431.59,1158022.0
2024-04-08,432.02,435.64,431.83,434.11,1049744.0
2024-04-09,437.39,438.31,432.29,435.0,739438.0
2024-04-10,428.79,430.31,423.32,424.04,954413.0
2024-04-11,424.26,425.99,422.04,422.92,1129158.0
2024-04-12,419.23,421.94,416.45,417.81,1182229.0
2024-04-13,419.23,421.94,416.45,417.81,1182229.0
2024-04-14,419.23,421.94,416.45,417.81,1182229.0
2024-04-15,421.83,422.64,408.26,409.56,1054066.0
2024-04-16,409.25,413.51,407.75,408.56,1058852.0
2024-04-17,411.39,413.94,409.51,412.11,851067.0
2024-04-18,414.96,415.78,408.395,413.37,1155181.0
2024-04-19,414.69,414.85,409.905,412.56,1138654.0
2024-04-20,414.69,414.85,409.905,412.56,1138654.0
2024-04-21,414.69,414.85,409.905,412.56,1138654.0
