,TDS US Equity,TDS US Equity,TDS US Equity,TDS US Equity,TDS US Equity
2023-07-27,8.1324,8.1904,7.6289,7.6386,1083139.0
2023-07-28,7.7257,7.8855,7.6773,7.7741,881267.0
2023-07-29,7.7257,7.8855,7.6773,7.7741,881267.0
2023-07-30,7.7257,7.8855,7.6773,7.7741,881267.0
2023-07-31,7.8419,7.9315,7.7064,7.7645,861202.0
2023-08-01,7.7935,7.7935,7.4643,7.6773,1529720.0
2023-08-02,7.6289,7.6822,7.4934,7.6096,1283726.0
2023-08-03,7.5418,7.7257,7.3966,7.6483,1039487.0
2023-08-04,10.4559,14.5221,10.0977,14.3672,18591614.0
2023-08-05,10.4559,14.5221,10.0977,14.3672,18591614.0
2023-08-06,10.4559,14.5221,10.0977,14.3672,18591614.0
2023-08-07,14.3478,14.706,12.7794,12.7794,6256841.0
2023-08-08,13.4668,16.5455,13.4668,16.4487,8755775.0
2023-08-09,16.1389,16.5455,15.3837,16.1776,4434960.0
2023-08-10,16.0227,16.8255,15.9469,16.681,2204200.0
2023-08-11,16.4777,16.923,16.3615,16.8553,2936538.0
2023-08-12,16.4777,16.923,16.3615,16.8553,2936538.0
2023-08-13,16.4777,16.923,16.3615,16.8553,2936538.0
2023-08-14,16.8553,17.7121,16.6713,17.4652,2454922.0
2023-08-15,17.3393,17.9081,16.923,17.6007,2369084.0
2023-08-16,17.6201,18.2881,17.6201,17.8815,2719694.0
2023-08-17,17.8621,18.2349,17.4362,17.9783,3030440.0
2023-08-18,17.8428,18.3462,17.3829,17.5039,2034511.0
2023-08-19,17.8428,18.3462,17.3829,17.5039,2034511.0
2023-08-20,17.8428,18.3462,17.3829,17.5039,2034511.0
2023-08-21,17.7266,18.1526,17.3926,17.4071,1296351.0
2023-08-22,17.3878,17.8331,17.1651,17.5911,1413870.0
2023-08-23,17.4168,17.7702,17.1651,17.3297,1005071.0
2023-08-24,17.1844,17.5233,17.0586,17.2619,1217729.0
2023-08-25,17.2619,17.4797,16.923,17.0295,1161232.0
2023-08-26,17.2619,17.4797,16.923,17.0295,1161232.0
2023-08-27,17.2619,17.4797,16.923,17.0295,1161232.0
2023-08-28,17.0199,17.8089,17.0199,17.775,1193035.0
2023-08-29,17.8428,19.1498,17.7944,19.1498,1872549.0
2023-08-30,19.0626,20.5778,18.7644,20.4083,1895305.0
2023-08-31,20.3309,21.057,20.1373,20.8053,2516813.0
2023-09-01,20.7956,21.0473,20.418,20.7278,1036245.0
2023-09-02,20.7956,21.0473,20.418,20.7278,1036245.0
2023-09-03,20.7956,21.0473,20.418,20.7278,1036245.0
2023-09-04,20.7956,21.0473,20.418,20.7278,1036245.0
2023-09-05,20.631,20.9118,19.6241,19.6532,1097294.0
2023-09-06,19.75,19.9727,18.5398,18.7528,1945646.0
2023-09-07,18.9949,19.3995,18.3656,18.3753,2190420.0
2023-09-08,18.3462,18.6028,17.3103,17.6007,1925646.0
2023-09-09,18.3462,18.6028,17.3103,17.6007,1925646.0
2023-09-10,18.3462,18.6028,17.3103,17.6007,1925646.0
2023-09-11,17.2813,17.6395,16.8165,17.0876,2583295.0
2023-09-12,17.0779,17.32,16.5164,17.0489,1778163.0
2023-09-13,17.2425,17.3103,16.6036,16.9908,1986757.0
2023-09-14,17.1229,17.5828,17.0251,17.3675,1981547.0
2023-09-15,17.2403,17.3969,16.8147,16.8489,16112338.0
2023-09-16,17.2403,17.3969,16.8147,16.8489,16112338.0
2023-09-17,17.2403,17.3969,16.8147,16.8489,16112338.0
2023-09-18,17.2012,17.5143,16.7315,16.8098,1254183.0
2023-09-19,16.9663,17.661,16.9272,17.5143,1162363.0
2023-09-20,17.7687,18.2285,17.5338,17.7687,1284706.0
2023-09-21,17.5632,18.0818,17.4262,17.6023,1179058.0
2023-09-22,17.5338,17.8372,17.3675,17.5045,828139.0
2023-09-23,17.5338,17.8372,17.3675,17.5045,828139.0
2023-09-24,17.5338,17.8372,17.3675,17.5045,828139.0
2023-09-25,17.3479,17.5828,16.9957,17.4947,822367.0
2023-09-26,17.3284,17.8176,16.9761,17.3284,1151613.0
2023-09-27,17.299,17.8274,17.1425,17.4556,939076.0
2023-09-28,17.4556,18.1111,17.4556,18.0329,1285600.0
2023-09-29,17.8763,18.2188,17.7295,17.9154,1340024.0
2023-09-30,17.8763,18.2188,17.7295,17.9154,1340024.0
2023-10-01,17.8763,18.2188,17.7295,17.9154,1340024.0
2023-10-02,17.8176,17.9252,16.9174,16.937,1595154.0
2023-10-03,17.1033,17.2501,16.4967,16.5554,863754.0
2023-10-04,16.5163,16.5652,16.164,16.2619,1078867.0
2023-10-05,16.3206,16.4184,15.9488,16.2814,1029326.0
2023-10-06,16.2032,16.4281,15.5378,16.164,1581663.0
2023-10-07,16.2032,16.4281,15.5378,16.164,1581663.0
2023-10-08,16.2032,16.4281,15.5378,16.164,1581663.0
2023-10-09,16.2129,17.2002,16.2129,17.0544,940530.0
2023-10-10,16.9859,17.5632,16.9859,17.4556,1211386.0
2023-10-11,17.4164,17.798,17.4164,17.6219,966603.0
2023-10-12,17.6219,17.7785,17.2795,17.3479,1369704.0
2023-10-13,17.5338,17.6562,17.211,17.4947,1667279.0
2023-10-14,17.5338,17.6562,17.211,17.4947,1667279.0
2023-10-15,17.5338,17.6562,17.211,17.4947,1667279.0
2023-10-16,17.5143,18.845,17.4849,18.6004,1286887.0
2023-10-17,18.571,19.3097,18.3708,18.933,1686448.0
2023-10-18,18.7569,19.1776,18.4878,19.1385,1136060.0
2023-10-19,19.3048,19.3048,18.2383,18.2383,1351739.0
2023-10-20,18.2873,18.7472,17.573,17.5828,1257211.0
2023-10-21,18.2873,18.7472,17.573,17.5828,1257211.0
2023-10-22,18.2873,18.7472,17.573,17.5828,1257211.0
2023-10-23,17.4947,18.1992,17.0079,17.6708,907095.0
2023-10-24,17.9546,18.7178,17.9546,18.1503,749977.0
2023-10-25,18.0329,18.2775,17.6121,17.6513,791064.0
2023-10-26,17.7295,18.2579,17.5828,17.8567,1030985.0
2023-10-27,17.7393,18.1307,17.1718,17.4164,909544.0
2023-10-28,17.7393,18.1307,17.1718,17.4164,909544.0
2023-10-29,17.7393,18.1307,17.1718,17.4164,909544.0
2023-10-30,17.6513,18.1503,17.5045,17.6904,597838.0
2023-10-31,17.798,17.9839,17.3186,17.798,755378.0
2023-11-01,17.9057,18.5193,17.5632,18.1405,953508.0
2023-11-02,18.5808,18.8645,18.3166,18.6297,1540139.0
2023-11-03,17.6317,19.6473,17.1914,19.0309,1706777.0
2023-11-04,17.6317,19.6473,17.1914,19.0309,1706777.0
2023-11-05,17.6317,19.6473,17.1914,19.0309,1706777.0
2023-11-06,18.7178,18.8645,17.8078,17.847,1789027.0
2023-11-07,17.7687,18.2579,17.6513,17.935,892970.0
2023-11-08,17.8959,18.1698,17.3675,17.8372,919169.0
2023-11-09,17.8372,18.2775,17.6904,17.8567,794017.0
2023-11-10,17.9937,17.9937,17.3969,17.5338,772910.0
2023-11-11,17.9937,17.9937,17.3969,17.5338,772910.0
2023-11-12,17.9937,17.9937,17.3969,17.5338,772910.0
2023-11-13,17.5583,17.6904,17.0348,17.5436,757443.0
2023-11-14,18.2677,18.4634,18.0426,18.3753,1126495.0
2023-11-15,18.2579,18.889,18.209,18.845,702297.0
2023-11-16,18.8352,19.1287,18.2285,18.9135,922428.0
2023-11-17,19.1385,19.207,18.6737,18.9232,964663.0
2023-11-18,19.1385,19.207,18.6737,18.9232,964663.0
2023-11-19,19.1385,19.207,18.6737,18.9232,964663.0
2023-11-20,18.8254,19.481,18.708,19.2559,706916.0
2023-11-21,19.2657,19.5201,18.7765,18.8645,548966.0
2023-11-22,19.0015,19.1972,18.5808,18.6493,374427.0
2023-11-23,19.0015,19.1972,18.5808,18.6493,374427.0
2023-11-24,18.7373,19.0309,18.7373,18.8058,190521.0
2023-11-25,18.7373,19.0309,18.7373,18.8058,190521.0
2023-11-26,18.7373,19.0309,18.7373,18.8058,190521.0
2023-11-27,18.6884,18.933,18.2892,18.3851,810503.0
2023-11-28,18.2677,18.5221,17.7393,18.5123,799459.0
2023-11-29,18.5514,19.1776,18.5514,19.1483,695620.0
2023-11-30,19.1581,19.3636,18.9722,19.2755,1159487.0
2023-12-01,19.1679,20.6942,19.0416,20.6649,1060679.0
2023-12-02,19.1679,20.6942,19.0416,20.6649,1060679.0
2023-12-03,19.1679,20.6942,19.0416,20.6649,1060679.0
2023-12-04,20.479,20.8802,19.5397,19.5984,1364286.0
2023-12-05,19.5592,19.5592,18.527,18.7178,1041445.0
2023-12-06,18.7178,18.982,17.9154,17.9839,1376902.0
2023-12-07,18.1111,18.5319,17.8372,18.5123,1956926.0
2023-12-08,18.3851,18.8254,17.9742,18.1894,1009748.0
2023-12-09,18.3851,18.8254,17.9742,18.1894,1009748.0
2023-12-10,18.3851,18.8254,17.9742,18.1894,1009748.0
2023-12-11,18.3949,18.4536,17.573,18.0035,1094787.0
2023-12-12,17.8567,18.1601,17.529,17.6023,936081.0
2023-12-13,17.6121,18.4732,17.1327,18.3655,1931490.0
2023-12-14,19.0424,19.5168,17.5602,18.0147,1448040.0
2023-12-15,18.1531,18.1531,17.3526,17.5107,2911268.0
2023-12-16,18.1531,18.1531,17.3526,17.5107,2911268.0
2023-12-17,18.1531,18.1531,17.3526,17.5107,2911268.0
2023-12-18,17.6886,18.1709,17.5157,17.7776,977319.0
2023-12-19,17.8665,18.3408,17.738,18.2618,1005696.0
2023-12-20,18.2618,18.6175,17.8863,17.8961,967941.0
2023-12-21,18.0246,18.3705,18.0197,18.3013,541685.0
2023-12-22,18.2914,18.578,17.5404,17.7578,460957.0
2023-12-23,18.2914,18.578,17.5404,17.7578,460957.0
2023-12-24,18.2914,18.578,17.5404,17.7578,460957.0
2023-12-25,18.2914,18.578,17.5404,17.7578,460957.0
2023-12-26,17.8665,18.0839,17.6392,18.0048,402921.0
2023-12-27,18.074,18.1531,17.8072,17.9159,553111.0
2023-12-28,17.8072,18.2618,17.7677,18.2618,430581.0
2023-12-29,18.242,18.3112,17.9455,18.1333,706850.0
2023-12-30,18.242,18.3112,17.9455,18.1333,706850.0
2023-12-31,18.242,18.3112,17.9455,18.1333,706850.0
2024-01-01,18.242,18.3112,17.9455,18.1333,706850.0
2024-01-02,17.8961,18.3804,17.5404,17.9455,729319.0
2024-01-03,17.8566,18.2321,17.6936,17.9258,831127.0
2024-01-04,18.242,18.242,17.7578,18.0444,731310.0
2024-01-05,17.9455,18.9337,17.8368,18.6867,1035527.0
2024-01-06,17.9455,18.9337,17.8368,18.6867,1035527.0
2024-01-07,17.9455,18.9337,17.8368,18.6867,1035527.0
2024-01-08,18.7163,18.7163,17.9357,17.995,787118.0
2024-01-09,17.7183,18.0938,17.407,18.0641,749698.0
2024-01-10,17.8863,18.0444,17.6392,17.7677,502748.0
2024-01-11,17.6491,17.6738,17.0957,17.4712,567808.0
2024-01-12,17.659,18.1827,17.6293,18.1135,586021.0
2024-01-13,17.659,18.1827,17.6293,18.1135,586021.0
2024-01-14,17.659,18.1827,17.6293,18.1135,586021.0
2024-01-15,17.659,18.1827,17.6293,18.1135,586021.0
2024-01-16,18.0246,18.2321,17.6886,18.2222,831675.0
2024-01-17,17.9357,18.6768,17.8467,18.0345,779579.0
2024-01-18,18.0542,18.2815,17.7281,18.2124,668191.0
2024-01-19,18.3408,18.41,17.7973,18.3309,579621.0
2024-01-20,18.3408,18.41,17.7973,18.3309,579621.0
2024-01-21,18.3408,18.41,17.7973,18.3309,579621.0
2024-01-22,18.5187,18.7337,17.9554,18.6472,1119383.0
2024-01-23,19.0326,19.418,18.4248,18.4693,717350.0
2024-01-24,18.578,18.578,17.7726,17.7973,731444.0
2024-01-25,17.995,18.7657,17.9752,18.7559,886208.0
2024-01-26,18.9239,20.6828,18.8547,19.8429,1407288.0
2024-01-27,18.9239,20.6828,18.8547,19.8429,1407288.0
2024-01-28,18.9239,20.6828,18.8547,19.8429,1407288.0
2024-01-29,19.8429,19.8429,18.7954,18.9535,965228.0
2024-01-30,18.7559,19.2104,18.4001,19.0128,1076830.0
2024-01-31,18.9535,19.5069,18.7262,18.9831,1006965.0
2024-02-01,18.9733,19.357,18.7756,18.9733,806301.0
2024-02-02,18.6867,19.5313,18.6867,19.0029,910705.0
2024-02-03,18.6867,19.5313,18.6867,19.0029,910705.0
2024-02-04,18.6867,19.5313,18.6867,19.0029,910705.0
2024-02-05,18.6768,18.7312,18.242,18.5582,1260879.0
2024-02-06,18.4989,18.8349,18.2519,18.5187,1008894.0
2024-02-07,18.4891,18.4891,17.8764,17.9752,877537.0
2024-02-08,17.7973,18.3804,17.7973,18.242,873573.0
2024-02-09,18.2519,18.4792,17.8795,18.3309,650587.0
2024-02-10,18.2519,18.4792,17.8795,18.3309,650587.0
2024-02-11,18.2519,18.4792,17.8795,18.3309,650587.0
2024-02-12,18.4199,19.0474,18.4199,18.914,922103.0
2024-02-13,18.3705,18.6274,17.7924,17.9258,1167126.0
2024-02-14,18.242,18.5681,17.995,18.5483,715402.0
2024-02-15,18.4792,18.8843,18.0147,18.2222,957172.0
2024-02-16,16.8487,17.155,13.647,13.8742,4967431.0
2024-02-17,16.8487,17.155,13.647,13.8742,4967431.0
2024-02-18,16.8487,17.155,13.647,13.8742,4967431.0
2024-02-19,16.8487,17.155,13.647,13.8742,4967431.0
2024-02-20,13.7457,15.3664,13.5283,14.2201,2145134.0
2024-02-21,14.0718,14.5956,13.9214,14.477,1291574.0
2024-02-22,14.3979,14.6746,13.894,14.2497,1573219.0
2024-02-23,14.1509,14.4078,13.8495,13.8643,1248190.0
2024-02-24,14.1509,14.4078,13.8495,13.8643,1248190.0
2024-02-25,14.1509,14.4078,13.8495,13.8643,1248190.0
2024-02-26,13.8742,14.4918,13.7556,14.3782,1106438.0
2024-02-27,14.477,14.6746,14.1361,14.5956,979984.0
2024-02-28,14.5363,15.1786,14.4078,14.7537,1142584.0
2024-02-29,14.7636,15.396,14.724,15.1193,1178537.0
2024-03-01,15.0897,15.2379,14.6746,15.228,800770.0
2024-03-02,15.0897,15.2379,14.6746,15.228,800770.0
2024-03-03,15.0897,15.2379,14.6746,15.228,800770.0
2024-03-04,15.228,15.5294,14.981,15.3664,763609.0
2024-03-05,15.317,15.4948,15.0205,15.0403,993933.0
2024-03-06,15.2577,15.3367,14.8624,15.1786,1391956.0
2024-03-07,15.3565,15.6529,15.1776,15.3466,955810.0
2024-03-08,15.5146,15.8012,15.396,15.7419,740262.0
2024-03-09,15.5146,15.8012,15.396,15.7419,740262.0
2024-03-10,15.5146,15.8012,15.396,15.7419,740262.0
2024-03-11,15.7616,15.9198,15.5442,15.564,730030.0
2024-03-12,15.5146,15.8703,15.317,15.5344,616351.0
2024-03-13,15.5344,15.9988,15.5344,15.9,621020.0
2024-03-14,15.96,16.0,15.545,15.67,848415.0
2024-03-15,15.77,16.03,15.43,15.43,2046287.0
2024-03-16,15.77,16.03,15.43,15.43,2046287.0
2024-03-17,15.77,16.03,15.43,15.43,2046287.0
2024-03-18,15.41,15.62,15.045,15.43,1033305.0
2024-03-19,15.33,15.66,14.93,15.65,951475.0
2024-03-20,15.56,16.215,15.475,16.16,654099.0
2024-03-21,16.37,16.8,15.95,16.05,1067995.0
2024-03-22,16.1,16.1,15.645,15.73,576443.0
2024-03-23,16.1,16.1,15.645,15.73,576443.0
2024-03-24,16.1,16.1,15.645,15.73,576443.0
2024-03-25,15.89,16.241,15.89,16.13,540204.0
2024-03-26,16.21,16.25,15.69,15.73,620667.0
2024-03-27,15.76,16.08,15.57,15.86,861600.0
2024-03-28,15.98,16.19,15.86,16.02,1144656.0
2024-03-29,15.98,16.19,15.86,16.02,1144656.0
2024-03-30,15.98,16.19,15.86,16.02,1144656.0
2024-03-31,15.98,16.19,15.86,16.02,1144656.0
2024-04-01,16.05,16.05,15.595,15.67,537311.0
2024-04-02,15.56,16.16,15.5,15.91,945733.0
2024-04-03,15.81,16.42,15.81,16.24,710288.0
2024-04-04,16.36,16.376,15.68,15.7,742129.0
2024-04-05,15.64,15.82,15.51,15.67,744417.0
2024-04-06,15.64,15.82,15.51,15.67,744417.0
2024-04-07,15.64,15.82,15.51,15.67,744417.0
2024-04-08,15.67,15.93,15.43,15.44,779555.0
