,HUBG US Equity,HUBG US Equity,HUBG US Equity,HUBG US Equity,HUBG US Equity
2023-08-11,42.5896,42.6644,41.8917,42.3055,472320.0
2023-08-12,42.5896,42.6644,41.8917,42.3055,472320.0
2023-08-13,42.5896,42.6644,41.8917,42.3055,472320.0
2023-08-14,42.131,42.1459,41.4879,41.9715,243204.0
2023-08-15,41.6275,41.6923,41.099,41.2386,213054.0
2023-08-16,41.1987,41.7371,40.3612,40.6204,379514.0
2023-08-17,40.8298,41.0591,40.087,40.1817,223610.0
2023-08-18,39.9723,40.4858,39.8902,40.3064,360828.0
2023-08-19,39.9723,40.4858,39.8902,40.3064,360828.0
2023-08-20,39.9723,40.4858,39.8902,40.3064,360828.0
2023-08-21,40.2515,40.6404,40.092,40.2366,226792.0
2023-08-22,40.2366,40.5756,38.9728,39.0301,282486.0
2023-08-23,38.9553,39.7679,38.7734,39.6707,520816.0
2023-08-24,39.4439,40.1917,39.3392,39.8876,506878.0
2023-08-25,39.8527,40.2116,39.2993,40.0421,256822.0
2023-08-26,39.8527,40.2116,39.2993,40.0421,256822.0
2023-08-27,39.8527,40.2116,39.2993,40.0421,256822.0
2023-08-28,40.1518,40.6055,40.0945,40.3113,321136.0
2023-08-29,40.3712,40.411,40.0172,40.2316,336406.0
2023-08-30,40.2316,40.5606,40.1294,40.3861,334864.0
2023-08-31,40.3213,40.3213,38.6762,38.9055,612742.0
2023-09-01,39.2893,39.7355,39.1522,39.3591,436370.0
2023-09-02,39.2893,39.7355,39.1522,39.3591,436370.0
2023-09-03,39.2893,39.7355,39.1522,39.3591,436370.0
2023-09-04,39.2893,39.7355,39.1522,39.3591,436370.0
2023-09-05,39.0451,39.5984,38.2076,38.6662,582964.0
2023-09-06,38.8506,39.4888,38.6562,39.08,482524.0
2023-09-07,39.0451,39.2544,38.4867,38.8008,408126.0
2023-09-08,38.736,38.9105,38.392,38.6861,364846.0
2023-09-09,38.736,38.9105,38.392,38.6861,364846.0
2023-09-10,38.736,38.9105,38.392,38.6861,364846.0
2023-09-11,38.8706,39.9125,38.7908,39.2146,426296.0
2023-09-12,39.1847,39.6832,39.1074,39.4788,451886.0
2023-09-13,39.5935,40.3761,39.1223,40.2116,547294.0
2023-09-14,40.6304,41.0641,40.0371,40.8547,556828.0
2023-09-15,40.8597,40.8871,39.8876,40.1867,2135550.0
2023-09-16,40.8597,40.8871,39.8876,40.1867,2135550.0
2023-09-17,40.8597,40.8871,39.8876,40.1867,2135550.0
2023-09-18,40.4061,40.4933,40.0022,40.2764,374892.0
2023-09-19,40.1817,40.5805,39.8776,40.1717,385586.0
2023-09-20,40.4759,40.6304,39.8477,39.8477,282874.0
2023-09-21,39.7829,40.421,39.6882,39.8926,354002.0
2023-09-22,39.9524,40.3462,39.5885,39.6134,242624.0
2023-09-23,39.9524,40.3462,39.5885,39.6134,242624.0
2023-09-24,39.9524,40.3462,39.5885,39.6134,242624.0
2023-09-25,39.6832,40.441,39.6034,40.4011,308288.0
2023-09-26,40.2715,40.3786,39.5935,39.6084,261470.0
2023-09-27,39.6084,40.102,39.0152,39.2046,287900.0
2023-09-28,39.2295,39.7879,39.2295,39.5486,408610.0
2023-09-29,39.7031,39.9175,39.065,39.1547,473182.0
2023-09-30,39.7031,39.9175,39.065,39.1547,473182.0
2023-10-01,39.7031,39.9175,39.065,39.1547,473182.0
2023-10-02,38.9703,39.1024,37.8087,38.3023,464794.0
2023-10-03,38.0181,38.7061,37.9034,38.5415,412618.0
2023-10-04,39.3442,40.1379,39.2495,39.4638,522172.0
2023-10-05,39.2146,39.6732,38.7011,39.3093,387110.0
2023-10-06,39.0451,39.7031,39.0401,39.1597,249336.0
2023-10-07,39.0451,39.7031,39.0401,39.1597,249336.0
2023-10-08,39.0451,39.7031,39.0401,39.1597,249336.0
2023-10-09,39.0052,39.6981,38.8407,39.4289,204616.0
2023-10-10,39.5137,40.0596,39.5137,39.7729,174242.0
2023-10-11,39.6682,40.0247,38.8756,39.424,448982.0
2023-10-12,39.5187,39.5187,38.7759,39.1198,330106.0
2023-10-13,39.0052,39.3342,38.4418,38.5964,246128.0
2023-10-14,39.0052,39.3342,38.4418,38.5964,246128.0
2023-10-15,39.0052,39.3342,38.4418,38.5964,246128.0
2023-10-16,38.8257,39.6283,38.8257,39.4389,434152.0
2023-10-17,39.3392,40.7451,39.3392,39.9574,543148.0
2023-10-18,39.6981,39.6981,38.372,38.4568,403474.0
2023-10-19,38.7609,38.7695,37.9832,38.048,353740.0
2023-10-20,38.5166,38.8855,38.1577,38.3671,647886.0
2023-10-21,38.5166,38.8855,38.1577,38.3671,647886.0
2023-10-22,38.5166,38.8855,38.1577,38.3671,647886.0
2023-10-23,38.3222,38.4618,37.6392,37.8885,304808.0
2023-10-24,38.0929,38.3222,37.2603,37.5295,289020.0
2023-10-25,37.2354,37.714,36.5374,36.8316,365388.0
2023-10-26,36.9861,36.9861,36.1112,36.4028,510406.0
2023-10-27,31.6319,35.4407,31.6319,34.9372,1542380.0
2023-10-28,31.6319,35.4407,31.6319,34.9372,1542380.0
2023-10-29,31.6319,35.4407,31.6319,34.9372,1542380.0
2023-10-30,35.2662,35.8146,34.1993,34.9172,651502.0
2023-10-31,34.9421,35.3036,34.1295,34.2741,792482.0
2023-11-01,34.4287,34.663,33.5762,33.9301,965888.0
2023-11-02,34.2691,34.5583,33.277,33.975,1699912.0
2023-11-03,34.653,35.6899,34.5707,35.4706,1182820.0
2023-11-04,34.653,35.6899,34.5707,35.4706,1182820.0
2023-11-05,34.653,35.6899,34.5707,35.4706,1182820.0
2023-11-06,35.3858,36.1257,34.8748,35.9342,714768.0
2023-11-07,35.7348,35.7348,34.81,34.9571,468410.0
2023-11-08,34.9621,35.5703,34.8823,35.4457,794352.0
2023-11-09,35.6052,35.6251,34.4087,34.8524,654836.0
2023-11-10,35.0468,35.5279,34.8325,35.4307,347356.0
2023-11-11,35.0468,35.5279,34.8325,35.4307,347356.0
2023-11-12,35.0468,35.5279,34.8325,35.4307,347356.0
2023-11-13,35.2961,35.7622,35.1814,35.5603,682854.0
2023-11-14,36.4477,37.5943,36.4028,37.5395,807912.0
2023-11-15,37.5495,38.2823,37.4398,37.9433,570678.0
2023-11-16,37.7738,37.8062,37.0908,37.2952,612066.0
2023-11-17,37.724,37.724,37.2304,37.3401,614934.0
2023-11-18,37.724,37.724,37.2304,37.3401,614934.0
2023-11-19,37.724,37.724,37.2304,37.3401,614934.0
2023-11-20,37.2503,37.4198,36.8665,37.4198,334372.0
2023-11-21,37.2753,37.7688,36.9862,37.7339,231688.0
2023-11-22,38.058,38.2723,37.2902,37.4896,484790.0
2023-11-23,38.058,38.2723,37.2902,37.4896,484790.0
2023-11-24,37.4248,37.7888,37.3251,37.5844,131710.0
2023-11-25,37.4248,37.7888,37.3251,37.5844,131710.0
2023-11-26,37.4248,37.7888,37.3251,37.5844,131710.0
2023-11-27,37.38,37.5395,37.0135,37.5295,369512.0
2023-11-28,37.4747,37.4921,36.7742,37.2254,727306.0
2023-11-29,37.3899,38.0206,37.2852,37.2852,458778.0
2023-11-30,37.5495,37.8785,37.2429,37.6641,549726.0
2023-12-01,37.7439,39.2096,37.7389,39.0501,656978.0
2023-12-02,37.7439,39.2096,37.7389,39.0501,656978.0
2023-12-03,37.7439,39.2096,37.7389,39.0501,656978.0
2023-12-04,39.2196,40.3188,38.9204,40.102,737792.0
2023-12-05,39.7281,39.9549,39.2295,39.7031,635844.0
2023-12-06,39.8327,40.2715,39.5635,40.1917,592582.0
2023-12-07,40.3811,40.5307,39.9898,40.3462,444806.0
2023-12-08,40.2764,40.7525,39.8377,40.1917,316342.0
2023-12-09,40.2764,40.7525,39.8377,40.1917,316342.0
2023-12-10,40.2764,40.7525,39.8377,40.1917,316342.0
2023-12-11,40.097,41.9615,40.097,41.6973,592462.0
2023-12-12,41.7122,42.0462,41.3433,41.3433,312200.0
2023-12-13,41.3034,41.802,40.2914,41.6973,424542.0
2023-12-14,42.3354,44.1849,41.792,43.5917,832796.0
2023-12-15,43.9357,44.848,43.6665,44.494,2003352.0
2023-12-16,43.9357,44.848,43.6665,44.494,2003352.0
2023-12-17,43.9357,44.848,43.6665,44.494,2003352.0
2023-12-18,44.6785,44.8555,43.3574,43.3973,472286.0
2023-12-19,43.5368,44.8879,43.5368,44.4641,830192.0
2023-12-20,43.9058,45.2418,43.821,44.2099,761920.0
2023-12-21,46.7324,47.0116,45.4113,45.8102,682932.0
2023-12-22,46.4832,47.0839,46.2314,46.6128,459496.0
2023-12-23,46.4832,47.0839,46.2314,46.6128,459496.0
2023-12-24,46.4832,47.0839,46.2314,46.6128,459496.0
2023-12-25,46.4832,47.0839,46.2314,46.6128,459496.0
2023-12-26,46.7324,47.4453,46.5978,47.0515,357824.0
2023-12-27,47.1961,47.3357,46.548,46.6477,341936.0
2023-12-28,46.6776,47.2659,45.8849,46.7424,238718.0
2023-12-29,46.6028,46.9244,45.6058,45.8351,293026.0
2023-12-30,46.6028,46.9244,45.6058,45.8351,293026.0
2023-12-31,46.6028,46.9244,45.6058,45.8351,293026.0
2024-01-01,46.6028,46.9244,45.6058,45.8351,293026.0
2024-01-02,45.6107,46.4433,45.2169,45.4811,328290.0
2024-01-03,45.3415,45.6506,44.5489,44.7333,495920.0
2024-01-04,45.2368,45.2368,43.8908,44.504,577250.0
2024-01-05,44.16,44.7308,43.6017,44.0753,371784.0
2024-01-06,44.16,44.7308,43.6017,44.0753,371784.0
2024-01-07,44.16,44.7308,43.6017,44.0753,371784.0
2024-01-08,44.0952,44.2697,43.6864,44.2697,370362.0
2024-01-09,43.6814,43.8709,43.3374,43.6864,332326.0
2024-01-10,43.158,43.7861,42.9137,43.7263,416828.0
2024-01-11,43.7063,43.7712,42.9386,43.5219,460390.0
2024-01-12,44.0354,44.2597,43.0961,44.2248,385380.0
2024-01-13,44.0354,44.2597,43.0961,44.2248,385380.0
2024-01-14,44.0354,44.2597,43.0961,44.2248,385380.0
2024-01-15,44.0354,44.2597,43.0961,44.2248,385380.0
2024-01-16,44.1451,44.2248,43.2028,43.6216,283744.0
2024-01-17,43.0583,43.6017,42.9486,42.9835,374320.0
2024-01-18,43.3723,44.3744,42.789,44.3195,955456.0
2024-01-19,45.0125,45.9846,44.858,45.536,705548.0
2024-01-20,45.0125,45.9846,44.858,45.536,705548.0
2024-01-21,45.0125,45.9846,44.858,45.536,705548.0
2024-01-22,46.0993,47.1562,45.9547,46.6078,631104.0
2024-01-23,47.0116,47.3406,46.2339,46.2389,459290.0
2024-01-24,46.7823,46.7823,45.6855,45.7802,345766.0
2024-01-25,46.3934,46.5355,45.5958,46.3884,604924.0
2024-01-26,46.6626,46.6701,45.602,45.9448,532360.0
2024-01-27,46.6626,46.6701,45.602,45.9448,532360.0
2024-01-28,46.6626,46.6701,45.602,45.9448,532360.0
2024-01-29,45.9348,47.1014,44.8181,45.4462,450053.0
2024-01-30,45.2368,45.6107,44.3495,45.4861,508854.0
2024-01-31,45.6755,46.543,45.0773,45.1471,571141.0
2024-02-01,45.0673,45.4412,43.8459,45.0574,926347.0
2024-02-02,44.5688,45.526,42.419,44.2099,898231.0
2024-02-03,44.5688,45.526,42.419,44.2099,898231.0
2024-02-04,44.5688,45.526,42.419,44.2099,898231.0
2024-02-05,43.7612,43.7712,42.5149,43.0832,1029843.0
2024-02-06,43.0333,44.6187,42.9585,44.2797,619895.0
2024-02-07,44.519,44.6585,43.7223,43.8808,580049.0
2024-02-08,43.6714,44.4691,43.2427,44.2099,443847.0
2024-02-09,44.3295,45.7753,43.8709,44.858,406975.0
2024-02-10,44.3295,45.7753,43.8709,44.858,406975.0
2024-02-11,44.3295,45.7753,43.8709,44.858,406975.0
2024-02-12,45.0075,46.2838,45.0075,45.7453,473372.0
2024-02-13,44.2996,45.4063,44.1251,44.6785,674846.0
2024-02-14,45.0075,45.197,44.3794,44.5788,459967.0
2024-02-15,44.7582,45.8251,44.7582,45.3764,490880.0
2024-02-16,45.177,45.4412,44.2797,44.3794,537661.0
2024-02-17,45.177,45.4412,44.2797,44.3794,537661.0
2024-02-18,45.177,45.4412,44.2797,44.3794,537661.0
2024-02-19,45.177,45.4412,44.2797,44.3794,537661.0
2024-02-20,43.7911,43.7911,42.7841,42.8439,488819.0
2024-02-21,42.8838,43.6017,42.8838,43.5418,375594.0
2024-02-22,43.4521,44.1002,43.2926,43.8011,521320.0
2024-02-23,43.9307,44.5788,43.6914,44.3195,414894.0
2024-02-24,43.9307,44.5788,43.6914,44.3195,414894.0
2024-02-25,43.9307,44.5788,43.6914,44.3195,414894.0
2024-02-26,44.0104,44.4741,43.5817,43.5917,344995.0
2024-02-27,43.8509,44.3195,43.5717,43.9606,377907.0
2024-02-28,43.5019,43.7961,43.0433,43.2926,334210.0
2024-02-29,43.8509,44.0503,42.1758,42.4052,2287385.0
2024-03-01,42.7043,42.7043,41.4879,42.0562,1210427.0
2024-03-02,42.7043,42.7043,41.4879,42.0562,1210427.0
2024-03-03,42.7043,42.7043,41.4879,42.0562,1210427.0
2024-03-04,42.6445,43.4222,42.1758,42.2357,688139.0
2024-03-05,42.0662,42.8937,41.9964,42.0861,489829.0
2024-03-06,42.6345,42.8738,42.3454,42.465,426271.0
2024-03-07,42.76,43.11,42.2,42.75,316657.0
2024-03-08,43.17,43.5,42.315,42.52,268175.0
2024-03-09,43.17,43.5,42.315,42.52,268175.0
2024-03-10,43.17,43.5,42.315,42.52,268175.0
2024-03-11,42.24,42.43,41.98,42.2,257990.0
2024-03-12,42.11,42.44,41.83,42.35,505781.0
2024-03-13,42.2,42.59,42.02,42.28,297864.0
2024-03-14,42.16,42.31,41.135,41.33,491136.0
2024-03-15,41.14,41.96,40.88,41.24,1294376.0
2024-03-16,41.14,41.96,40.88,41.24,1294376.0
2024-03-17,41.14,41.96,40.88,41.24,1294376.0
2024-03-18,41.1,41.9,40.73,40.82,471402.0
2024-03-19,40.77,41.52,40.52,40.97,357713.0
2024-03-20,40.78,41.66,40.65,41.5,352094.0
2024-03-21,41.48,42.25,41.4,42.11,352805.0
2024-03-22,42.33,42.43,41.52,41.62,266268.0
2024-03-23,42.33,42.43,41.52,41.62,266268.0
2024-03-24,42.33,42.43,41.52,41.62,266268.0
2024-03-25,41.59,41.915,41.1,41.25,232517.0
2024-03-26,41.62,41.645,41.09,41.38,234602.0
2024-03-27,41.73,42.99,41.6,42.95,337745.0
2024-03-28,43.0,43.71,42.75,43.22,355810.0
2024-03-29,43.0,43.71,42.75,43.22,355810.0
2024-03-30,43.0,43.71,42.75,43.22,355810.0
2024-03-31,43.0,43.71,42.75,43.22,355810.0
2024-04-01,42.97,42.97,41.59,41.81,324848.0
2024-04-02,41.55,41.55,40.73,41.16,415778.0
2024-04-03,41.16,41.85,41.16,41.8,248777.0
2024-04-04,41.8,42.76,41.71,41.73,377803.0
2024-04-05,41.42,42.48,41.4,42.4,343458.0
2024-04-06,41.42,42.48,41.4,42.4,343458.0
2024-04-07,41.42,42.48,41.4,42.4,343458.0
2024-04-08,42.74,43.4,42.71,43.01,312761.0
