,SYY US Equity,SYY US Equity,SYY US Equity,SYY US Equity,SYY US Equity
2022-07-04,80.7508,82.4974,80.6745,82.3828,2649954.0
2022-07-05,81.3998,81.9629,80.8701,81.3139,3203889.0
2022-07-06,81.2185,81.8102,80.7031,80.9513,3259601.0
2022-07-07,81.3712,82.1729,80.5504,82.1252,2703407.0
2022-07-08,82.2874,83.4422,81.9391,82.2206,1962595.0
2022-07-09,82.2874,83.4422,81.9391,82.2206,1962595.0
2022-07-10,82.2874,83.4422,81.9391,82.2206,1962595.0
2022-07-11,81.8579,82.86,81.5144,82.4019,1414814.0
2022-07-12,82.3828,83.6426,82.1157,82.4497,1537702.0
2022-07-13,81.5907,83.1082,81.0372,82.3351,1503260.0
2022-07-14,81.2089,82.9173,81.0753,82.7837,1586344.0
2022-07-15,84.0149,84.2153,83.3516,83.6236,1846502.0
2022-07-16,84.0149,84.2153,83.3516,83.6236,1846502.0
2022-07-17,84.0149,84.2153,83.3516,83.6236,1846502.0
2022-07-18,84.158,84.5016,82.0774,82.4115,2504649.0
2022-07-19,83.3181,84.2439,82.4115,83.3754,2741033.0
2022-07-20,83.7285,84.7879,83.7285,84.2057,2009742.0
2022-07-21,83.8335,84.1055,82.631,82.9555,2569804.0
2022-07-22,83.1082,83.7333,82.2015,82.8982,2343209.0
2022-07-23,83.1082,83.7333,82.2015,82.8982,2343209.0
2022-07-24,83.1082,83.7333,82.2015,82.8982,2343209.0
2022-07-25,83.2227,83.9385,82.9268,83.8526,1496212.0
2022-07-26,83.1082,83.4804,82.1347,82.2492,2714345.0
2022-07-27,82.7646,83.0605,81.8198,82.4306,3168386.0
2022-07-28,82.316,83.3468,82.1538,83.2991,2669436.0
2022-07-29,82.9937,83.1893,80.684,81.0276,4015329.0
2022-07-30,82.9937,83.1893,80.684,81.0276,4015329.0
2022-07-31,82.9937,83.1893,80.684,81.0276,4015329.0
2022-08-01,80.6077,82.4067,79.9587,82.0774,2862130.0
2022-08-02,82.0011,82.1204,81.0181,81.5144,2314475.0
2022-08-03,81.6002,82.7264,81.3903,82.4592,2126240.0
2022-08-04,82.3351,82.8982,81.7243,82.3542,1791784.0
2022-08-05,81.6002,82.526,81.1899,82.316,1829161.0
2022-08-06,81.6002,82.526,81.1899,82.316,1829161.0
2022-08-07,81.6002,82.526,81.1899,82.316,1829161.0
2022-08-08,82.526,83.3086,82.1538,82.7837,2370577.0
2022-08-09,80.5791,82.254,78.384,78.5844,3609335.0
2022-08-10,79.806,80.2355,77.6491,77.9927,3312835.0
2022-08-11,78.8898,79.6485,78.2503,78.508,2227169.0
2022-08-12,78.5271,80.9417,78.5271,80.9035,3205332.0
2022-08-13,78.5271,80.9417,78.5271,80.9035,3205332.0
2022-08-14,78.5271,80.9417,78.5271,80.9035,3205332.0
2022-08-15,80.5313,81.7386,80.5313,81.2758,1854331.0
2022-08-16,81.6002,82.421,80.8892,82.3638,1947303.0
2022-08-17,81.8579,82.1156,81.1421,81.6671,1738612.0
2022-08-18,81.9438,82.4019,80.684,82.3828,1299894.0
2022-08-19,81.9343,83.1941,81.9247,82.7264,2051954.0
2022-08-20,81.9343,83.1941,81.9247,82.7264,2051954.0
2022-08-21,81.9343,83.1941,81.9247,82.7264,2051954.0
2022-08-22,81.877,82.0393,80.5934,80.999,1580435.0
2022-08-23,80.6077,81.8102,80.6077,81.3903,1649514.0
2022-08-24,81.7243,82.2006,81.3807,82.1252,1503020.0
2022-08-25,82.3447,83.1941,82.0106,82.4497,1683700.0
2022-08-26,82.421,82.9268,79.6056,79.8155,1916778.0
2022-08-27,82.421,82.9268,79.6056,79.8155,1916778.0
2022-08-28,82.421,82.9268,79.6056,79.8155,1916778.0
2022-08-29,79.157,80.1973,78.5271,79.2906,1615472.0
2022-08-30,79.7487,79.8919,78.7037,78.8325,1513952.0
2022-08-31,79.1284,79.4815,78.4699,78.4699,2131708.0
2022-09-01,78.3267,78.3267,76.647,78.1167,2554690.0
2022-09-02,78.823,78.8802,76.771,77.0955,1882875.0
2022-09-03,78.823,78.8802,76.771,77.0955,1882875.0
2022-09-04,78.823,78.8802,76.771,77.0955,1882875.0
2022-09-05,78.823,78.8802,76.771,77.0955,1882875.0
2022-09-06,77.6395,77.7063,76.2843,76.7615,2389835.0
2022-09-07,76.8856,79.2715,76.876,79.1188,1921158.0
2022-09-08,78.6989,79.4195,77.9449,79.2525,1561407.0
2022-09-09,79.6056,80.7508,79.3002,80.0637,1567309.0
2022-09-10,79.6056,80.7508,79.3002,80.0637,1567309.0
2022-09-11,79.6056,80.7508,79.3002,80.0637,1567309.0
2022-09-12,80.4359,81.2233,80.1209,80.3977,1415285.0
2022-09-13,79.0711,79.7821,76.7233,76.981,1483629.0
2022-09-14,76.8665,77.0955,74.7668,75.788,2387409.0
2022-09-15,75.6926,76.6947,75.4635,76.0266,1527435.0
2022-09-16,75.7594,75.9121,74.1512,74.6237,2922342.0
2022-09-17,75.7594,75.9121,74.1512,74.6237,2922342.0
2022-09-18,75.7594,75.9121,74.1512,74.6237,2922342.0
2022-09-19,74.051,76.2175,74.051,76.1507,1521543.0
2022-09-20,75.5208,75.9789,74.8336,75.9025,1545417.0
2022-09-21,76.3607,76.8378,74.8527,74.8718,1934985.0
2022-09-22,74.6523,74.6905,73.3352,73.8506,3234786.0
2022-09-23,73.1825,73.1825,70.5961,71.5028,2274162.0
2022-09-24,73.1825,73.1825,70.5961,71.5028,2274162.0
2022-09-25,73.1825,73.1825,70.5961,71.5028,2274162.0
2022-09-26,71.2165,71.7987,69.8899,70.2621,2087872.0
2022-09-27,71.2356,71.4217,69.0596,69.6513,1746589.0
2022-09-28,70.2335,70.7584,69.4222,70.3957,2492815.0
2022-09-29,69.7372,69.9853,67.7807,68.2197,2421300.0
2022-09-30,68.3056,69.2505,67.3894,67.4848,3073986.0
2022-10-01,68.3056,69.2505,67.3894,67.4848,3073986.0
2022-10-02,68.3056,69.2505,67.3894,67.4848,3073986.0
2022-10-03,68.2579,69.2982,67.7712,68.8019,2628543.0
2022-10-04,69.9662,71.7032,69.9662,71.5792,3503598.0
2022-10-05,70.9588,72.419,70.8157,72.0564,2639072.0
2022-10-06,72.0275,72.3734,70.2024,70.3849,2268661.0
2022-10-07,69.722,69.9622,68.9247,69.3474,2106068.0
2022-10-08,69.722,69.9622,68.9247,69.3474,2106068.0
2022-10-09,69.722,69.9622,68.9247,69.3474,2106068.0
2022-10-10,69.7605,70.5098,69.04,69.9334,2259902.0
2022-10-11,69.9238,70.846,69.4435,70.5674,2413581.0
2022-10-12,70.4905,71.48,70.0006,70.039,2385181.0
2022-10-13,68.8863,71.9891,68.2235,71.5376,2144365.0
2022-10-14,72.2004,72.6231,70.6058,70.8364,1932258.0
2022-10-15,72.2004,72.6231,70.6058,70.8364,1932258.0
2022-10-16,72.2004,72.6231,70.6058,70.8364,1932258.0
2022-10-17,71.845,72.7192,71.48,72.6039,2079970.0
2022-10-18,73.8911,74.6693,73.017,73.968,3246026.0
2022-10-19,74.0737,75.0727,73.9019,74.4003,3072356.0
2022-10-20,74.6404,75.1688,73.5319,74.1601,4385514.0
2022-10-21,74.4003,77.1188,73.9008,76.8979,2481843.0
2022-10-22,74.4003,77.1188,73.9008,76.8979,2481843.0
2022-10-23,74.4003,77.1188,73.9008,76.8979,2481843.0
2022-10-24,77.3494,78.5982,77.1669,78.3004,2947561.0
2022-10-25,78.1467,79.8566,77.8969,79.2706,2611858.0
2022-10-26,79.7125,80.8941,79.2995,80.2601,2770914.0
2022-10-27,80.8076,81.0958,80.1064,80.4522,3035014.0
2022-10-28,80.8749,82.9018,80.5002,82.5944,2767480.0
2022-10-29,80.8749,82.9018,80.5002,82.5944,2767480.0
2022-10-30,80.8749,82.9018,80.5002,82.5944,2767480.0
2022-10-31,82.0564,83.9681,82.0564,83.1516,4794112.0
2022-11-01,80.9229,81.8067,79.3187,80.798,4799586.0
2022-11-02,79.9335,80.3946,78.0987,78.2428,4634562.0
2022-11-03,77.724,78.9344,76.9795,78.0506,2557343.0
2022-11-04,78.8576,79.3091,77.5031,79.0113,3976287.0
2022-11-05,78.8576,79.3091,77.5031,79.0113,3976287.0
2022-11-06,78.8576,79.3091,77.5031,79.0113,3976287.0
2022-11-07,79.165,80.164,78.9632,79.9431,2497709.0
2022-11-08,80.2697,80.6347,79.4051,80.1352,2180915.0
2022-11-09,80.0968,80.8653,79.53,79.6933,2494099.0
2022-11-10,81.8067,82.0853,80.2889,80.9229,3298255.0
2022-11-11,81.6914,81.7587,80.3081,81.1439,3500413.0
2022-11-12,81.6914,81.7587,80.3081,81.1439,3500413.0
2022-11-13,81.6914,81.7587,80.3081,81.1439,3500413.0
2022-11-14,81.0478,82.3783,80.4618,81.3072,3424091.0
2022-11-15,82.1813,82.5079,79.7125,80.164,2436018.0
2022-11-16,80.1544,81.3744,80.0968,80.9902,1360977.0
2022-11-17,80.1832,80.8749,80.0391,80.7884,1328921.0
2022-11-18,82.2294,82.6136,81.2111,81.7106,2396496.0
2022-11-19,82.2294,82.6136,81.2111,81.7106,2396496.0
2022-11-20,82.2294,82.6136,81.2111,81.7106,2396496.0
2022-11-21,81.6722,82.2486,81.3456,81.8739,2184382.0
2022-11-22,82.4023,82.9402,82.0853,82.8153,1408505.0
2022-11-23,83.2284,83.5646,82.5175,82.6712,1034759.0
2022-11-24,83.2284,83.5646,82.5175,82.6712,1034759.0
2022-11-25,82.7097,83.1323,82.4791,83.0459,615364.0
2022-11-26,82.7097,83.1323,82.4791,83.0459,615364.0
2022-11-27,82.7097,83.1323,82.4791,83.0459,615364.0
2022-11-28,82.5079,83.459,82.0372,82.5464,2645539.0
2022-11-29,82.6136,82.9594,81.5953,81.7394,1632178.0
2022-11-30,81.4897,83.1179,81.2015,83.1035,2932432.0
2022-12-01,83.5166,83.7794,82.5271,82.652,1994366.0
2022-12-02,81.7971,82.0084,80.9709,81.97,1398638.0
2022-12-03,81.7971,82.0084,80.9709,81.97,1398638.0
2022-12-04,81.7971,82.0084,80.9709,81.97,1398638.0
2022-12-05,81.1727,82.1141,81.0958,81.7779,1272010.0
2022-12-06,82.239,82.3734,80.726,80.9421,1113747.0
2022-12-07,80.8845,81.4215,80.4138,80.8749,1450357.0
2022-12-08,81.0478,81.067,80.1928,80.6059,1719638.0
2022-12-09,80.0968,80.2313,78.9056,78.9921,1767804.0
2022-12-10,80.0968,80.2313,78.9056,78.9921,1767804.0
2022-12-11,80.0968,80.2313,78.9056,78.9921,1767804.0
2022-12-12,79.2034,79.8758,78.8287,79.8566,1853095.0
2022-12-13,81.432,81.4513,78.8182,79.261,2505741.0
2022-12-14,79.3379,79.7461,78.041,78.9056,1857393.0
2022-12-15,76.1198,76.8114,74.4291,75.2072,3778533.0
2022-12-16,74.8422,75.8892,74.3042,75.5818,4403368.0
2022-12-17,74.8422,75.8892,74.3042,75.5818,4403368.0
2022-12-18,74.8422,75.8892,74.3042,75.5818,4403368.0
2022-12-19,75.8988,76.3407,73.9401,74.8422,2799086.0
2022-12-20,74.7941,75.5818,74.4003,75.1976,1890783.0
2022-12-21,75.6875,75.7836,73.9392,74.1025,3313172.0
2022-12-22,73.5069,74.1793,72.7768,74.1793,1769729.0
2022-12-23,74.0929,75.0631,73.8479,75.0151,1094553.0
2022-12-24,74.0929,75.0631,73.8479,75.0151,1094553.0
2022-12-25,74.0929,75.0631,73.8479,75.0151,1094553.0
2022-12-26,74.0929,75.0631,73.8479,75.0151,1094553.0
2022-12-27,75.1304,75.3129,74.1313,74.8998,2213823.0
2022-12-28,75.1496,75.284,73.7182,73.9584,2655620.0
2022-12-29,74.1697,74.5348,73.7759,73.8143,1555315.0
2022-12-30,73.3436,73.5309,72.5965,73.4397,2006333.0
2022-12-31,73.3436,73.5309,72.5965,73.4397,2006333.0
2023-01-01,73.3436,73.5309,72.5965,73.4397,2006333.0
2023-01-02,73.3436,73.5309,72.5965,73.4397,2006333.0
2023-01-03,73.4397,73.5934,72.1764,72.9978,2002471.0
2023-01-04,73.1995,73.699,72.5655,73.6606,2438726.0
2023-01-05,73.6993,74.2552,73.1965,73.7379,2092868.0
2023-01-06,74.6467,76.3096,74.1634,76.0969,1909638.0
2023-01-07,74.6467,76.3096,74.1634,76.0969,1909638.0
2023-01-08,74.6467,76.3096,74.1634,76.0969,1909638.0
2023-01-09,76.445,77.1507,76.329,76.5707,2678913.0
2023-01-10,76.7447,77.4649,76.445,77.3054,2150859.0
2023-01-11,77.7211,77.9532,77.1314,77.9242,1714243.0
2023-01-12,78.4269,78.7943,77.4794,77.5858,2215546.0
2023-01-13,77.2571,77.7985,76.7543,77.6631,1827092.0
2023-01-14,77.2571,77.7985,76.7543,77.6631,1827092.0
2023-01-15,77.2571,77.7985,76.7543,77.6631,1827092.0
2023-01-16,77.2571,77.7985,76.7543,77.6631,1827092.0
2023-01-17,77.4698,78.1175,76.88,77.2184,2022018.0
2023-01-18,77.3828,77.552,74.6564,74.7337,2292721.0
2023-01-19,74.4147,74.7627,73.9313,74.4147,2036120.0
2023-01-20,74.7917,75.2655,74.1923,75.2461,2493984.0
2023-01-21,74.7917,75.2655,74.1923,75.2461,2493984.0
2023-01-22,74.7917,75.2655,74.1923,75.2461,2493984.0
2023-01-23,75.3235,76.8607,75.0431,76.619,1835691.0
2023-01-24,79.6451,79.6451,75.3525,75.5168,2291645.0
2023-01-25,74.7337,76.677,74.7337,76.5223,2192113.0
2023-01-26,76.6577,76.7833,75.6425,75.7392,1805505.0
2023-01-27,75.6619,75.9421,74.8594,75.3041,2477076.0
2023-01-28,75.6619,75.9421,74.8594,75.3041,2477076.0
2023-01-29,75.6619,75.9421,74.8594,75.3041,2477076.0
2023-01-30,75.0721,76.2903,74.9368,75.5072,4297592.0
2023-01-31,72.9935,74.9271,71.2339,74.8884,9251723.0
2023-02-01,75.2945,75.7005,74.1537,75.3331,4640996.0
2023-02-02,75.0141,75.2075,73.0902,74.5694,3885606.0
2023-02-03,74.579,74.72,73.7573,74.173,3302735.0
2023-02-04,74.579,74.72,73.7573,74.173,3302735.0
2023-02-05,74.579,74.72,73.7573,74.173,3302735.0
2023-02-06,73.912,74.6854,73.7959,74.3567,3143546.0
2023-02-07,73.9506,74.8691,72.747,74.6951,2543988.0
2023-02-08,74.289,74.6951,73.1675,73.6896,2785513.0
2023-02-09,73.941,74.4727,73.6026,73.9216,1980798.0
2023-02-10,74.0763,75.0238,73.8056,75.0044,1787201.0
2023-02-11,74.0763,75.0238,73.8056,75.0044,1787201.0
2023-02-12,74.0763,75.0238,73.8056,75.0044,1787201.0
2023-02-13,75.0914,75.6329,74.8207,75.6329,1545922.0
2023-02-14,75.6619,75.6619,74.492,75.1978,1483486.0
2023-02-15,74.7724,74.9174,74.173,74.8111,1838679.0
2023-02-16,74.3954,75.4202,74.3954,74.8981,1457147.0
2023-02-17,75.0528,76.1066,74.7144,76.0969,1884665.0
2023-02-18,75.0528,76.1066,74.7144,76.0969,1884665.0
2023-02-19,75.0528,76.1066,74.7144,76.0969,1884665.0
2023-02-20,75.0528,76.1066,74.7144,76.0969,1884665.0
2023-02-21,75.7102,75.7585,74.1246,74.26,2320411.0
2023-02-22,74.4534,75.5362,74.1827,74.8981,1787762.0
2023-02-23,74.8788,75.1398,73.7089,74.0086,1673924.0
2023-02-24,73.4576,73.9071,73.1095,73.3125,1844232.0
2023-02-25,73.4576,73.9071,73.1095,73.3125,1844232.0
2023-02-26,73.4576,73.9071,73.1095,73.3125,1844232.0
2023-02-27,73.8056,74.231,73.0032,73.1868,1247369.0
2023-02-28,73.0902,73.3319,72.0944,72.0944,2864920.0
2023-03-01,71.553,72.6358,71.3403,72.5971,1900937.0
2023-03-02,72.5874,73.1192,72.4037,73.0418,1656223.0
2023-03-03,73.4576,73.9555,73.0206,73.7283,1602297.0
2023-03-04,73.4576,73.9555,73.0206,73.7283,1602297.0
2023-03-05,73.4576,73.9555,73.0206,73.7283,1602297.0
2023-03-06,73.4479,74.2503,73.3995,73.8153,1760533.0
2023-03-07,73.8636,74.028,72.9665,73.1095,1410720.0
2023-03-08,72.3941,72.4037,71.4176,72.3554,2249697.0
2023-03-09,73.0128,73.5446,71.6496,71.843,1803491.0
2023-03-10,71.669,71.8623,70.2913,70.7022,1804543.0
2023-03-11,71.669,71.8623,70.2913,70.7022,1804543.0
2023-03-12,71.669,71.8623,70.2913,70.7022,1804543.0
2023-03-13,69.8417,71.7947,69.625,71.3983,2627506.0
2023-03-14,72.1137,72.5101,71.4176,72.1814,2485574.0
2023-03-15,71.1952,72.5101,70.9004,72.4908,2886627.0
2023-03-16,72.2877,72.3651,71.0309,72.0267,2755147.0
2023-03-17,71.6206,71.6303,69.9384,70.5185,5389363.0
2023-03-18,71.6206,71.6303,69.9384,70.5185,5389363.0
2023-03-19,71.6206,71.6303,69.9384,70.5185,5389363.0
2023-03-20,70.8472,72.046,70.6248,71.6303,2189780.0
2023-03-21,72.0847,72.9614,71.8817,72.7034,2243604.0
2023-03-22,72.6454,73.0612,71.5916,71.6013,1604463.0
2023-03-23,71.5916,72.1137,70.5572,70.7989,2007280.0
2023-03-24,70.6055,72.2587,70.4315,72.162,1907485.0
2023-03-25,70.6055,72.2587,70.4315,72.162,1907485.0
2023-03-26,70.6055,72.2587,70.4315,72.162,1907485.0
2023-03-27,72.8001,73.8637,72.747,73.5156,2337691.0
2023-03-28,73.7283,74.3325,73.5349,73.8249,1997223.0
2023-03-29,74.318,75.0528,74.2503,74.8207,2464896.0
2023-03-30,75.0818,75.2872,74.2987,74.3857,1611889.0
2023-03-31,74.8304,74.8401,74.1053,74.6661,2802158.0
2023-04-01,74.8304,74.8401,74.1053,74.6661,2802158.0
2023-04-02,74.8304,74.8401,74.1053,74.6661,2802158.0
2023-04-03,74.7821,75.7489,74.7144,75.5652,1504468.0
2023-04-04,75.7295,76.3966,74.9174,75.1591,1688200.0
2023-04-05,75.2078,75.6505,74.7991,75.3537,1863187.0
2023-04-06,75.2661,75.8499,74.9743,75.1786,2125450.0
2023-04-07,75.2661,75.8499,74.9743,75.1786,2125450.0
2023-04-08,75.2661,75.8499,74.9743,75.1786,2125450.0
2023-04-09,75.2661,75.8499,74.9743,75.1786,2125450.0
2023-04-10,74.6532,75.7623,74.6143,75.6067,1519234.0
2023-04-11,75.8791,76.3461,75.6067,76.2002,1304377.0
2023-04-12,76.2002,76.2196,72.7341,72.8046,3844721.0
2023-04-13,72.4836,72.863,71.5495,72.6392,4499786.0
2023-04-14,72.6295,72.756,71.1511,71.4912,3038468.0
2023-04-15,72.6295,72.756,71.1511,71.4912,3038468.0
2023-04-16,72.6295,72.756,71.1511,71.4912,3038468.0
2023-04-17,71.9484,73.2424,71.7149,73.2424,2657526.0
2023-04-18,73.33,73.4078,72.2598,72.7462,1411550.0
2023-04-19,72.9603,73.1451,72.61,72.7365,2200995.0
2023-04-20,72.7171,72.7365,72.1576,72.3863,1434872.0
2023-04-21,72.6684,73.6413,72.5711,73.5149,2156571.0
2023-04-22,72.6684,73.6413,72.5711,73.5149,2156571.0
2023-04-23,72.6684,73.6413,72.5711,73.5149,2156571.0
2023-04-24,73.4078,73.8894,73.1646,73.4565,1221884.0
2023-04-25,73.2133,73.7873,72.8922,72.9408,1961871.0
2023-04-26,72.61,73.5816,71.6468,71.9679,2545079.0
2023-04-27,72.1041,73.0868,71.8998,73.0479,1495234.0
2023-04-28,72.97,74.9548,72.9506,74.6629,2716972.0
2023-04-29,72.97,74.9548,72.9506,74.6629,2716972.0
2023-04-30,72.97,74.9548,72.9506,74.6629,2716972.0
2023-05-01,74.7991,75.7721,74.5364,74.7408,3616359.0
2023-05-02,74.5559,74.5559,70.849,73.7484,5818961.0
2023-05-03,73.1062,73.8262,72.8825,73.2814,3587526.0
2023-05-04,73.3689,73.943,72.6976,73.5051,2756954.0
2023-05-05,74.1278,74.7018,73.7581,74.6921,1930210.0
2023-05-06,74.1278,74.7018,73.7581,74.6921,1930210.0
2023-05-07,74.1278,74.7018,73.7581,74.6921,1930210.0
2023-05-08,74.9548,75.0521,73.7581,74.0208,1748957.0
2023-05-09,73.8651,74.3127,73.1451,73.9235,2060983.0
2023-05-10,74.2056,74.3516,71.3014,71.4036,3421264.0
2023-05-11,70.9852,71.8025,69.9539,71.6663,3154673.0
2023-05-12,71.9679,72.756,71.7441,72.6198,2213612.0
2023-05-13,71.9679,72.756,71.7441,72.6198,2213612.0
2023-05-14,71.9679,72.756,71.7441,72.6198,2213612.0
2023-05-15,72.503,72.6879,71.929,72.4349,2024428.0
2023-05-16,72.1333,72.1333,71.3647,71.4328,1666147.0
2023-05-17,71.4912,71.7295,70.7323,71.316,1531252.0
2023-05-18,71.1409,71.3939,70.2332,71.209,1967382.0
2023-05-19,71.5593,71.8317,70.9025,71.1506,3050115.0
2023-05-20,71.5593,71.8317,70.9025,71.1506,3050115.0
2023-05-21,71.5593,71.8317,70.9025,71.1506,3050115.0
2023-05-22,71.1409,71.3939,69.7593,69.8566,2510174.0
2023-05-23,69.3215,69.6037,68.4653,68.8837,3262238.0
2023-05-24,68.7669,69.5841,68.6307,69.3312,2669248.0
2023-05-25,68.6988,69.3799,68.0664,68.6015,3002072.0
2023-05-26,68.6015,69.1075,68.3583,68.8059,2352092.0
2023-05-27,68.6015,69.1075,68.3583,68.8059,2352092.0
2023-05-28,68.6015,69.1075,68.3583,68.8059,2352092.0
2023-05-29,68.6015,69.1075,68.3583,68.8059,2352092.0
2023-05-30,68.3097,68.8837,67.3465,67.6383,2859048.0
2023-05-31,67.6967,68.2902,67.4924,68.0567,4130247.0
2023-06-01,68.407,69.5502,68.2221,69.3507,3330945.0
2023-06-02,69.9053,70.7712,69.4966,70.6739,2011993.0
2023-06-03,69.9053,70.7712,69.4966,70.6739,2011993.0
2023-06-04,69.9053,70.7712,69.4966,70.6739,2011993.0
2023-06-05,70.5669,70.849,69.701,70.5766,2224897.0
2023-06-06,70.3042,71.0144,70.0609,70.8977,1576372.0
2023-06-07,69.9247,71.1701,69.5648,70.7225,2782602.0
2023-06-08,70.742,70.742,69.5939,70.1291,2519407.0
2023-06-09,70.0804,70.7615,69.808,70.5766,1694367.0
2023-06-10,70.0804,70.7615,69.808,70.5766,1694367.0
2023-06-11,70.0804,70.7615,69.808,70.5766,1694367.0
2023-06-12,70.8296,70.8879,69.9831,70.3723,2165275.0
2023-06-13,70.0707,70.9609,69.808,70.7906,3087200.0
2023-06-14,71.316,71.6955,70.5669,70.8588,2063175.0
2023-06-15,71.0144,71.5982,70.635,71.4133,2960956.0
2023-06-16,71.3452,71.8025,70.8101,71.4036,4398958.0
2023-06-17,71.3452,71.8025,70.8101,71.4036,4398958.0
2023-06-18,71.3452,71.8025,70.8101,71.4036,4398958.0
2023-06-19,71.3452,71.8025,70.8101,71.4036,4398958.0
2023-06-20,71.0533,71.389,70.4988,70.5182,1978071.0
2023-06-21,70.2945,70.8296,69.9637,70.635,1673198.0
2023-06-22,71.2577,71.3647,70.8004,71.2577,1380483.0
2023-06-23,71.1896,71.3841,70.2166,70.489,2640130.0
2023-06-24,71.1896,71.3841,70.2166,70.489,2640130.0
2023-06-25,71.1896,71.3841,70.2166,70.489,2640130.0
2023-06-26,70.528,70.849,70.0512,70.4112,3403948.0
2023-06-27,70.3528,71.6955,70.3042,71.3939,2443551.0
2023-06-28,71.1993,71.2966,70.3334,70.8977,1905894.0
2023-06-29,70.742,71.1896,70.4599,71.1506,1767454.0
2023-06-30,71.5593,72.289,71.1604,72.1917,2517602.0
2023-07-01,71.5593,72.289,71.1604,72.1917,2517602.0
2023-07-02,71.5593,72.289,71.1604,72.1917,2517602.0
2023-07-03,71.9387,73.2814,71.8074,73.2619,1386867.0
2023-07-04,71.9387,73.2814,71.8074,73.2619,1386867.0
2023-07-05,72.9116,72.9116,71.8803,72.2695,2689813.0
2023-07-06,72.0148,72.9258,71.5446,72.6613,2624969.0
2023-07-07,72.5144,73.4449,72.5144,72.8082,2614086.0
2023-07-08,72.5144,73.4449,72.5144,72.8082,2614086.0
2023-07-09,72.5144,73.4449,72.5144,72.8082,2614086.0
2023-07-10,72.8768,73.4988,72.2499,72.5535,2106291.0
2023-07-11,72.7201,73.1902,72.2793,72.4752,2457100.0
2023-07-12,72.8768,73.0041,72.1813,72.3185,2122343.0
2023-07-13,72.387,72.5043,71.7601,71.7895,2093354.0
2023-07-14,71.6034,71.9658,70.9373,71.6034,2136127.0
2023-07-15,71.6034,71.9658,70.9373,71.6034,2136127.0
2023-07-16,71.6034,71.9658,70.9373,71.6034,2136127.0
2023-07-17,71.3977,72.1715,71.1626,71.9071,1543016.0
2023-07-18,71.6916,72.1324,70.8394,70.9961,2616837.0
2023-07-19,71.1626,72.7592,71.1626,72.6319,2598741.0
2023-07-20,72.9943,73.8367,72.5731,73.8171,2032770.0
2023-07-21,74.1208,74.2775,73.5135,73.6604,2369266.0
2023-07-22,74.1208,74.2775,73.5135,73.6604,2369266.0
2023-07-23,74.1208,74.2775,73.5135,73.6604,2369266.0
2023-07-24,73.9053,74.6399,73.9053,74.2579,2517583.0
2023-07-25,73.9837,74.111,73.0433,73.9739,2123543.0
2023-07-26,74.111,74.6889,73.6016,73.9053,1725718.0
2023-07-27,74.1208,74.5371,73.8955,73.9543,2148921.0
2023-07-28,74.4146,75.0513,74.3363,74.5028,2597210.0
2023-07-29,74.4146,75.0513,74.3363,74.5028,2597210.0
2023-07-30,74.4146,75.0513,74.3363,74.5028,2597210.0
2023-07-31,74.6987,74.9828,74.444,74.7477,5923809.0
2023-08-01,75.3452,76.6474,72.7886,74.6008,4859302.0
2023-08-02,74.0424,75.022,73.4351,74.0816,2037120.0
2023-08-03,73.5527,74.0718,72.6417,72.7005,3089418.0
2023-08-04,72.7886,73.3372,72.2009,72.2793,2677212.0
2023-08-05,72.7886,73.3372,72.2009,72.2793,2677212.0
2023-08-06,72.7886,73.3372,72.2009,72.2793,2677212.0
2023-08-07,72.3478,72.8376,72.1128,72.6515,1396040.0
2023-08-08,72.3576,72.5535,71.3487,71.6132,1685103.0
2023-08-09,71.7014,72.485,71.5838,72.0246,1826769.0
2023-08-10,72.054,72.2896,70.3692,70.5945,2208810.0
2023-08-11,70.6337,70.9667,70.1439,70.4867,1777969.0
2023-08-12,70.6337,70.9667,70.1439,70.4867,1777969.0
2023-08-13,70.6337,70.9667,70.1439,70.4867,1777969.0
2023-08-14,70.5259,70.7189,69.3211,69.4974,2499474.0
2023-08-15,69.0958,69.9088,68.7432,69.7521,2230620.0
2023-08-16,70.0949,72.0834,69.9774,70.6043,2968944.0
2023-08-17,70.7414,71.2557,69.9578,69.997,2009408.0
2023-08-18,69.7521,70.5455,69.6304,70.0068,4652542.0
2023-08-19,69.7521,70.5455,69.6304,70.0068,4652542.0
2023-08-20,69.7521,70.5455,69.6304,70.0068,4652542.0
2023-08-21,69.8207,70.0753,69.2036,69.615,1703104.0
2023-08-22,69.3113,69.5954,68.3318,68.7628,2090702.0
2023-08-23,68.6746,69.0762,68.4787,68.8803,2801589.0
2023-08-24,68.6648,69.5072,68.3514,68.4689,2676554.0
2023-08-25,68.8999,69.2183,68.1849,68.3318,2250349.0
2023-08-26,68.8999,69.2183,68.1849,68.3318,2250349.0
2023-08-27,68.8999,69.2183,68.1849,68.3318,2250349.0
2023-08-28,68.5669,68.9783,68.3318,68.8411,1786457.0
2023-08-29,68.9097,69.1448,68.0673,69.037,1940300.0
2023-08-30,69.1938,69.3407,68.5718,68.655,2202014.0
2023-08-31,68.704,68.9391,68.2142,68.224,2551363.0
2023-09-01,68.4493,69.0958,68.4297,68.8509,2007519.0
2023-09-02,68.4493,69.0958,68.4297,68.8509,2007519.0
2023-09-03,68.4493,69.0958,68.4297,68.8509,2007519.0
2023-09-04,68.4493,69.0958,68.4297,68.8509,2007519.0
