,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity
2022-07-07,94.7263,96.0356,93.7515,95.2615,1214125.0
2022-07-08,95.5673,96.2267,93.4839,95.768,1263006.0
2022-07-09,95.5673,96.2267,93.4839,95.768,1263006.0
2022-07-10,95.5673,96.2267,93.4839,95.768,1263006.0
2022-07-11,94.5639,96.4274,94.4874,95.0895,1385874.0
2022-07-12,93.0921,96.7332,93.0921,95.4048,1827591.0
2022-07-13,93.6082,95.8827,91.8784,95.2424,1746567.0
2022-07-14,93.0061,95.3571,92.318,94.9079,1851194.0
2022-07-15,97.5838,99.3996,96.1407,99.3996,2364570.0
2022-07-16,97.5838,99.3996,96.1407,99.3996,2364570.0
2022-07-17,97.5838,99.3996,96.1407,99.3996,2364570.0
2022-07-18,100.9382,103.0216,99.9444,100.5942,2105480.0
2022-07-19,101.5689,104.24,101.5689,103.9963,2000361.0
2022-07-20,103.681,105.0715,103.1745,104.9329,2425198.0
2022-07-21,97.4882,98.5681,93.9427,95.5673,6521437.0
2022-07-22,95.1755,96.8097,94.6785,95.5673,2633650.0
2022-07-23,95.1755,96.8097,94.6785,95.5673,2633650.0
2022-07-24,95.1755,96.8097,94.6785,95.5673,2633650.0
2022-07-25,95.5673,96.3414,93.8567,95.5864,2002694.0
2022-07-26,94.6116,95.7202,93.742,94.0,1589429.0
2022-07-27,95.2042,96.4656,94.0573,95.8445,2311113.0
2022-07-28,95.6533,96.1981,93.0682,95.0704,1452653.0
2022-07-29,95.7202,97.1633,95.6629,96.523,2344551.0
2022-07-30,95.7202,97.1633,95.6629,96.523,2344551.0
2022-07-31,95.7202,97.1633,95.6629,96.523,2344551.0
2022-08-01,95.854,97.8992,94.9366,97.6889,1890022.0
2022-08-02,97.039,97.0773,95.283,95.7202,862239.0
2022-08-03,97.4978,98.5012,96.6373,98.205,1227094.0
2022-08-04,98.1954,98.3196,96.9721,97.8227,1719679.0
2022-08-05,96.8192,98.3244,96.5708,97.8131,1313984.0
2022-08-06,96.8192,98.3244,96.5708,97.8131,1313984.0
2022-08-07,96.8192,98.3244,96.5708,97.8131,1313984.0
2022-08-08,98.635,100.2406,98.1763,98.3196,1019619.0
2022-08-09,97.9852,98.0329,96.8957,97.364,1224477.0
2022-08-10,99.6003,104.0919,99.1702,103.1936,1873948.0
2022-08-11,104.9329,105.6782,103.3274,103.7001,1662047.0
2022-08-12,104.6175,104.9233,103.27,104.7418,1004708.0
2022-08-13,104.6175,104.9233,103.27,104.7418,1004708.0
2022-08-14,104.6175,104.9233,103.27,104.7418,1004708.0
2022-08-15,103.6523,104.283,102.3144,104.0059,1057318.0
2022-08-16,104.2353,106.3473,104.2353,105.5732,1536282.0
2022-08-17,103.5185,103.9772,102.4959,103.7096,1361057.0
2022-08-18,104.0919,104.3404,103.4038,103.6619,1121561.0
2022-08-19,102.5533,103.1527,101.9225,102.171,1324941.0
2022-08-20,102.5533,103.1527,101.9225,102.171,1324941.0
2022-08-21,102.5533,103.1527,101.9225,102.171,1324941.0
2022-08-22,100.0494,100.1354,97.966,98.7401,1368350.0
2022-08-23,99.3709,101.1676,99.1606,100.0112,1244203.0
2022-08-24,99.742,100.7897,99.0596,100.338,848010.0
2022-08-25,101.0396,102.2699,100.2322,102.2507,1234649.0
2022-08-26,102.8082,103.1638,98.627,98.7136,1114871.0
2022-08-27,102.8082,103.1638,98.627,98.7136,1114871.0
2022-08-28,102.8082,103.1638,98.627,98.7136,1114871.0
2022-08-29,97.5025,97.8869,96.3298,97.0892,909762.0
2022-08-30,97.7428,97.9927,96.301,96.9546,1614089.0
2022-08-31,97.6274,98.4156,96.3683,96.5893,1406144.0
2022-09-01,96.0703,96.176,93.8115,96.1568,1796478.0
2022-09-02,97.7716,98.3099,95.1572,95.6666,1038876.0
2022-09-03,97.7716,98.3099,95.1572,95.6666,1038876.0
2022-09-04,97.7716,98.3099,95.1572,95.6666,1038876.0
2022-09-05,97.7716,98.3099,95.1572,95.6666,1038876.0
2022-09-06,94.8688,95.508,92.1487,93.7058,1558920.0
2022-09-07,93.5616,96.3635,93.3453,96.0607,1201470.0
2022-09-08,95.186,97.3967,94.3113,97.1276,1105715.0
2022-09-09,97.8677,98.6174,97.0507,98.5405,1336903.0
2022-09-10,97.8677,98.6174,97.0507,98.5405,1336903.0
2022-09-11,97.8677,98.6174,97.0507,98.5405,1336903.0
2022-09-12,99.4825,100.9916,98.7136,99.2807,1365387.0
2022-09-13,96.4644,97.5794,94.1335,94.6862,1677480.0
2022-09-14,95.1476,95.4744,92.5716,95.2052,2079865.0
2022-09-15,95.3014,98.752,95.3014,96.993,2245585.0
2022-09-16,96.2145,97.2526,93.6001,96.993,3968525.0
2022-09-17,96.2145,97.2526,93.6001,96.993,3968525.0
2022-09-18,96.2145,97.2526,93.6001,96.993,3968525.0
2022-09-19,95.7723,98.2618,95.532,98.2041,1207820.0
2022-09-20,97.464,97.5505,95.3014,96.3971,1452502.0
2022-09-21,97.2237,98.0402,94.0134,94.071,1197845.0
2022-09-22,94.2248,94.2633,91.1971,91.2836,1401458.0
2022-09-23,90.3416,91.2884,88.5538,90.0917,1746939.0
2022-09-24,90.3416,91.2884,88.5538,90.0917,1746939.0
2022-09-25,90.3416,91.2884,88.5538,90.0917,1746939.0
2022-09-26,89.1209,90.8126,87.1025,87.5158,1456557.0
2022-09-27,88.8614,89.342,86.1509,87.4677,1128655.0
2022-09-28,88.054,90.4954,87.5734,89.9476,1248978.0
2022-09-29,88.2559,89.1113,87.1313,87.8714,1226702.0
2022-09-30,88.2174,89.1209,86.9583,87.3908,1579331.0
2022-10-01,88.2174,89.1209,86.9583,87.3908,1579331.0
2022-10-02,88.2174,89.1209,86.9583,87.3908,1579331.0
2022-10-03,89.0537,90.6588,87.0832,90.2455,1857990.0
2022-10-04,92.0526,93.6577,91.918,93.6193,1705485.0
2022-10-05,91.9564,93.3213,91.3605,92.9272,1122324.0
2022-10-06,91.9372,93.0426,91.4951,91.62,798300.0
2022-10-07,90.3513,90.8895,89.2084,89.7745,1282928.0
2022-10-08,90.3513,90.8895,89.2084,89.7745,1282928.0
2022-10-09,90.3513,90.8895,89.2084,89.7745,1282928.0
2022-10-10,90.5339,90.8318,88.2463,88.3135,2548331.0
2022-10-11,87.7849,89.1786,86.5065,87.362,4948142.0
2022-10-12,87.4196,88.996,86.6123,88.006,1247017.0
2022-10-13,86.0259,90.7742,84.242,90.4378,2223685.0
2022-10-14,91.1683,92.2256,87.5638,87.6599,1583338.0
2022-10-15,91.1683,92.2256,87.5638,87.6599,1583338.0
2022-10-16,91.1683,92.2256,87.5638,87.6599,1583338.0
2022-10-17,90.1782,90.4762,88.6211,89.1786,1767939.0
2022-10-18,91.8988,92.61,89.9379,92.5524,2684131.0
2022-10-19,91.0433,92.2496,89.1786,89.8034,1358579.0
2022-10-20,89.5246,91.6344,88.6932,89.1594,1157351.0
2022-10-21,89.1786,91.0433,87.5254,91.0049,2397492.0
2022-10-22,89.1786,91.0433,87.5254,91.0049,2397492.0
2022-10-23,89.1786,91.0433,87.5254,91.0049,2397492.0
2022-10-24,92.4466,92.9465,90.8607,92.1391,2351302.0
2022-10-25,91.8315,96.3106,91.4566,96.0895,2660762.0
2022-10-26,97.7235,100.2418,97.2526,98.2522,1806325.0
2022-10-27,99.5882,100.6455,98.6367,98.8193,1620520.0
2022-10-28,99.1365,101.9585,98.6751,101.5394,1620498.0
2022-10-29,99.1365,101.9585,98.6751,101.5394,1620498.0
2022-10-30,99.1365,101.9585,98.6751,101.5394,1620498.0
2022-10-31,100.8858,101.6548,100.3668,100.4052,1269018.0
2022-11-01,101.5683,102.1738,99.7516,99.8574,1871979.0
2022-11-02,99.3768,100.3476,97.0411,97.1084,1915291.0
2022-11-03,95.4263,95.4263,93.4463,94.1768,1166433.0
2022-11-04,95.7916,97.9638,94.9842,95.9742,1468567.0
2022-11-05,95.7916,97.9638,94.9842,95.9742,1468567.0
2022-11-06,95.7916,97.9638,94.9842,95.9742,1468567.0
2022-11-07,97.0123,97.2189,95.3014,97.0892,1024256.0
2022-11-08,97.118,98.925,96.9017,98.5021,1185617.0
2022-11-09,97.4928,97.6947,96.1328,96.1568,1007677.0
2022-11-10,100.9916,104.7594,100.9916,104.1154,2538575.0
2022-11-11,105.2304,107.2585,104.4807,104.5575,2637135.0
2022-11-12,105.2304,107.2585,104.4807,104.5575,2637135.0
2022-11-13,105.2304,107.2585,104.4807,104.5575,2637135.0
2022-11-14,103.3272,104.5047,101.6548,101.8182,1538444.0
2022-11-15,102.7505,103.9856,99.2614,99.6075,1816400.0
2022-11-16,100.8282,105.5668,100.8282,102.0008,3426564.0
2022-11-17,100.8858,103.4522,100.3623,102.8851,1752544.0
2022-11-18,104.769,105.7398,102.6929,103.0965,1670440.0
2022-11-19,104.769,105.7398,102.6929,103.0965,1670440.0
2022-11-20,104.769,105.7398,102.6929,103.0965,1670440.0
2022-11-21,102.5871,104.3557,102.145,103.9424,1308861.0
2022-11-22,104.3676,105.5565,104.01,104.5899,2194199.0
2022-11-23,104.329,105.5082,103.7442,105.0249,887009.0
2022-11-24,104.329,105.5082,103.7442,105.0249,887009.0
2022-11-25,104.7059,105.4405,104.4353,105.0925,682605.0
2022-11-26,104.7059,105.4405,104.4353,105.0925,682605.0
2022-11-27,104.7059,105.4405,104.4353,105.0925,682605.0
2022-11-28,103.8844,104.5899,103.0821,103.2754,2215784.0
2022-11-29,103.4301,105.1215,102.9565,104.9186,1193249.0
2022-11-30,104.6963,104.7446,101.9513,104.7349,3419357.0
2022-12-01,104.6866,105.4598,102.2122,102.9661,2080067.0
2022-12-02,101.526,103.8264,101.207,101.8739,1288501.0
2022-12-03,101.526,103.8264,101.207,101.8739,1288501.0
2022-12-04,101.526,103.8264,101.207,101.8739,1288501.0
2022-12-05,100.8687,101.5405,99.5349,100.0472,1448921.0
2022-12-06,99.9988,101.8256,99.0855,100.3951,1689335.0
2022-12-07,99.8345,101.8256,99.3803,100.2695,2118303.0
2022-12-08,100.6754,101.555,99.0516,99.4866,1505737.0
2022-12-09,98.868,100.7721,98.6457,99.5542,1526017.0
2022-12-10,98.868,100.7721,98.6457,99.5542,1526017.0
2022-12-11,98.868,100.7721,98.6457,99.5542,1526017.0
2022-12-12,99.5252,102.1736,99.2159,101.758,1871012.0
2022-12-13,101.9223,104.8702,101.7386,102.9951,2485121.0
2022-12-14,102.6375,103.2464,99.1869,99.9892,1995424.0
2022-12-15,98.0561,98.1914,92.6241,95.5721,4211996.0
2022-12-16,94.2382,95.3304,92.3438,93.6486,4629405.0
2022-12-17,94.2382,95.3304,92.3438,93.6486,4629405.0
2022-12-18,94.2382,95.3304,92.3438,93.6486,4629405.0
2022-12-19,93.6873,94.1706,91.5609,91.9862,2193491.0
2022-12-20,91.8895,93.7405,91.2613,93.4747,2127071.0
2022-12-21,94.5379,95.3401,94.2189,94.5282,1946093.0
2022-12-22,92.9624,93.6486,92.0248,93.6196,1551056.0
2022-12-23,93.581,94.3349,92.8677,94.3349,936504.0
2022-12-24,93.581,94.3349,92.8677,94.3349,936504.0
2022-12-25,93.581,94.3349,92.8677,94.3349,936504.0
2022-12-26,93.581,94.3349,92.8677,94.3349,936504.0
2022-12-27,94.5282,94.5765,93.0494,93.5133,915046.0
2022-12-28,93.436,94.0932,92.0345,92.0925,1233968.0
2022-12-29,92.4211,94.2672,92.1698,94.1899,1539250.0
2022-12-30,93.378,94.6345,93.1654,94.5572,1381202.0
2022-12-31,93.378,94.6345,93.1654,94.5572,1381202.0
2023-01-01,93.378,94.6345,93.1654,94.5572,1381202.0
2023-01-02,93.378,94.6345,93.1654,94.5572,1381202.0
2023-01-03,95.4947,96.6111,93.1654,93.7453,2155657.0
2023-01-04,95.2628,98.3267,95.1758,97.8821,3209065.0
2023-01-05,96.8866,97.4762,95.7267,96.2197,2477843.0
2023-01-06,96.2486,99.7669,96.2486,99.5929,2212684.0
2023-01-07,96.2486,99.7669,96.2486,99.5929,2212684.0
2023-01-08,96.2486,99.7669,96.2486,99.5929,2212684.0
2023-01-09,100.4338,101.5852,100.0955,100.4048,2551224.0
2023-01-10,100.3371,102.1639,99.8055,102.0769,2203734.0
2023-01-11,101.9803,103.6524,101.9803,103.4591,2633839.0
2023-01-12,104.5319,104.6769,102.3137,102.5119,2006875.0
2023-01-13,100.6271,103.7442,100.6271,103.6137,1737170.0
2023-01-14,100.6271,103.7442,100.6271,103.6137,1737170.0
2023-01-15,100.6271,103.7442,100.6271,103.6137,1737170.0
2023-01-16,100.6271,103.7442,100.6271,103.6137,1737170.0
2023-01-17,102.7438,103.4397,101.5695,101.8836,2442837.0
2023-01-18,101.8643,102.7632,98.7858,98.9163,4751045.0
2023-01-19,92.3535,98.7037,91.2613,98.491,8727601.0
2023-01-20,98.5007,102.652,98.3461,102.5892,4965496.0
2023-01-21,98.5007,102.652,98.3461,102.5892,4965496.0
2023-01-22,98.5007,102.652,98.3461,102.5892,4965496.0
2023-01-23,102.8598,107.5186,102.7342,106.6004,3631575.0
2023-01-24,105.5951,108.6108,105.3922,107.7602,2313272.0
2023-01-25,106.6873,111.2011,106.6535,111.0561,3578534.0
2023-01-26,111.6264,112.071,109.4613,110.8532,3146149.0
2023-01-27,111.8197,114.439,111.8197,113.6368,2438949.0
2023-01-28,111.8197,114.439,111.8197,113.6368,2438949.0
2023-01-29,111.8197,114.439,111.8197,113.6368,2438949.0
2023-01-30,112.4093,113.3855,110.5342,110.6115,2365148.0
2023-01-31,110.9401,113.0376,110.5342,112.8249,2206816.0
2023-02-01,109.1714,113.4048,108.7074,111.955,3899159.0
2023-02-02,112.7379,115.2509,112.5398,114.0041,3374865.0
2023-02-03,112.3803,115.8985,111.839,115.019,2387166.0
2023-02-04,112.3803,115.8985,111.839,115.019,2387166.0
2023-02-05,112.3803,115.8985,111.839,115.019,2387166.0
2023-02-06,114.1781,114.4294,112.9216,113.2309,2278848.0
2023-02-07,112.6799,114.7387,112.6799,113.8881,1954410.0
2023-02-08,111.6457,113.5692,111.6457,111.7327,1942012.0
2023-02-09,112.5253,113.1729,110.3312,110.6985,2256981.0
2023-02-10,110.5439,111.3848,109.8431,111.1528,2013182.0
2023-02-11,110.5439,111.3848,109.8431,111.1528,2013182.0
2023-02-12,110.5439,111.3848,109.8431,111.1528,2013182.0
2023-02-13,111.1625,112.4866,110.5632,112.2643,1173127.0
2023-02-14,111.8487,113.0859,110.4762,111.4911,2129157.0
2023-02-15,110.4955,111.5974,109.9301,111.3944,1782969.0
2023-02-16,110.1089,110.4472,107.8665,107.8955,2081009.0
2023-02-17,107.1803,107.4799,105.4717,107.4606,1909679.0
2023-02-18,107.1803,107.4799,105.4717,107.4606,1909679.0
2023-02-19,107.1803,107.4799,105.4717,107.4606,1909679.0
2023-02-20,107.1803,107.4799,105.4717,107.4606,1909679.0
2023-02-21,106.2717,106.552,105.1795,105.4792,2131848.0
2023-02-22,105.9262,107.3219,105.6735,106.4996,1719332.0
2023-02-23,106.6843,108.1519,105.9311,107.5882,1589606.0
2023-02-24,105.9651,109.2647,105.8485,109.0654,2121572.0
2023-02-25,105.9651,109.2647,105.8485,109.0654,2121572.0
2023-02-26,105.9651,109.2647,105.8485,109.0654,2121572.0
2023-02-27,110.1539,110.3775,108.147,108.3171,1684902.0
2023-02-28,108.356,109.4056,108.2588,108.8516,2170497.0
2023-03-01,108.2588,110.5621,108.2588,109.7652,1806180.0
2023-03-02,108.4726,109.4833,107.491,109.2112,1533475.0
2023-03-03,109.9887,111.8645,109.5708,111.5437,1844010.0
2023-03-04,109.9887,111.8645,109.5708,111.5437,1844010.0
2023-03-05,109.9887,111.8645,109.5708,111.5437,1844010.0
2023-03-06,111.4271,112.4087,110.3775,110.7468,1842093.0
2023-03-07,110.29,110.9801,108.0741,108.2588,2070014.0
2023-03-08,108.3948,108.8905,106.6843,107.491,1551733.0
2023-03-09,107.316,108.1033,102.5829,102.6704,1957300.0
2023-03-10,101.0765,101.6402,97.2278,99.2688,3118108.0
2023-03-11,101.0765,101.6402,97.2278,99.2688,3118108.0
2023-03-12,101.0765,101.6402,97.2278,99.2688,3118108.0
2023-03-13,96.46,97.7235,93.2819,94.7787,3850098.0
2023-03-14,98.9772,100.2018,97.1889,98.5885,3179115.0
2023-03-15,95.0994,96.0421,92.0233,93.5444,3334596.0
2023-03-16,92.0282,93.6707,88.5197,92.796,3614349.0
2023-03-17,92.0476,92.0476,88.8598,89.6471,6380818.0
2023-03-18,92.0476,92.0476,88.8598,89.6471,6380818.0
2023-03-19,92.0476,92.0476,88.8598,89.6471,6380818.0
2023-03-20,91.0077,94.0772,90.8231,91.1827,3135887.0
2023-03-21,94.2733,96.0518,93.9817,95.5756,2341830.0
2023-03-22,95.5076,95.6922,92.0671,92.1157,1722015.0
2023-03-23,92.3489,93.5055,90.1913,90.9397,2455945.0
2023-03-24,89.2194,90.2594,87.9074,90.2399,1924725.0
2023-03-25,89.2194,90.2594,87.9074,90.2399,1924725.0
2023-03-26,89.2194,90.2594,87.9074,90.2399,1924725.0
2023-03-27,92.4558,93.0584,91.3868,91.7366,1788375.0
2023-03-28,91.3576,92.5433,90.9688,91.5131,1323136.0
2023-03-29,93.2917,95.148,92.9515,94.9342,2132354.0
2023-03-30,95.8672,96.4989,94.9439,95.3618,1266184.0
2023-03-31,95.9449,96.2754,95.4201,96.0615,2262443.0
2023-04-01,95.9449,96.2754,95.4201,96.0615,2262443.0
2023-04-02,95.9449,96.2754,95.4201,96.0615,2262443.0
2023-04-03,96.1101,96.9265,95.3909,96.0421,1621787.0
2023-04-04,97.4222,97.5777,94.6912,95.8089,1840520.0
2023-04-05,94.4579,95.2354,93.593,94.662,1971610.0
2023-04-06,94.7884,95.2354,93.9331,94.2927,1770005.0
2023-04-07,94.7884,95.2354,93.9331,94.2927,1770005.0
2023-04-08,94.7884,95.2354,93.9331,94.2927,1770005.0
2023-04-09,94.7884,95.2354,93.9331,94.2927,1770005.0
2023-04-10,93.6513,95.6825,93.4666,95.4104,1237211.0
2023-04-11,96.3823,98.1803,96.3434,97.5777,1776810.0
2023-04-12,98.2969,98.6954,95.9955,96.3628,1495994.0
2023-04-13,96.7419,97.6846,96.0421,97.6652,1461523.0
2023-04-14,99.2299,99.9394,97.7624,98.3261,1575244.0
2023-04-15,99.2299,99.9394,97.7624,98.3261,1575244.0
2023-04-16,99.2299,99.9394,97.7624,98.3261,1575244.0
2023-04-17,97.1889,99.7839,96.392,99.7742,2380937.0
2023-04-18,99.6187,100.9016,99.3465,100.7169,2152037.0
2023-04-19,101.1057,103.4722,100.3962,102.787,2386299.0
2023-04-20,101.2223,102.6996,98.9626,102.2233,3708310.0
2023-04-21,101.922,103.5743,100.4253,102.5538,2275676.0
2023-04-22,101.922,103.5743,100.4253,102.5538,2275676.0
2023-04-23,101.922,103.5743,100.4253,102.5538,2275676.0
2023-04-24,102.5538,102.8356,101.2417,101.5527,1218176.0
2023-04-25,100.61,100.6997,98.7342,98.9189,1541577.0
2023-04-26,99.0064,100.2237,97.9907,98.3358,1252485.0
2023-04-27,98.6954,99.8228,97.8887,99.123,1312976.0
2023-04-28,97.8304,100.7898,97.4805,100.5614,1491589.0
2023-04-29,97.8304,100.7898,97.4805,100.5614,1491589.0
2023-04-30,97.8304,100.7898,97.4805,100.5614,1491589.0
2023-05-01,100.5225,100.5225,96.5281,96.8099,2075198.0
2023-05-02,95.8477,95.9158,91.3673,92.5433,2527353.0
2023-05-03,92.7571,95.5172,92.5142,93.0876,2243639.0
2023-05-04,91.8824,92.3295,89.2875,89.8415,1939808.0
2023-05-05,92.0768,93.661,91.7658,93.2625,1675672.0
2023-05-06,92.0768,93.661,91.7658,93.2625,1675672.0
2023-05-07,92.0768,93.661,91.7658,93.2625,1675672.0
2023-05-08,93.9331,94.5498,93.3014,94.1178,1308883.0
2023-05-09,93.2042,94.3219,92.9078,93.972,810319.0
2023-05-10,95.284,95.284,91.8047,92.6697,1105846.0
2023-05-11,91.8144,93.4083,91.3187,93.1362,1354097.0
2023-05-12,93.9623,94.0789,91.7464,92.553,2093603.0
2023-05-13,93.9623,94.0789,91.7464,92.553,2093603.0
2023-05-14,93.9623,94.0789,91.7464,92.553,2093603.0
2023-05-15,93.0584,94.8272,92.6599,94.3121,3291366.0
2023-05-16,94.4677,95.9255,92.6599,93.6027,4000517.0
2023-05-17,94.8175,96.1976,93.4812,95.8186,2546009.0
2023-05-18,96.013,98.0782,95.3521,97.7818,2083256.0
2023-05-19,98.19,98.6079,96.7419,97.9081,1542846.0
2023-05-20,98.19,98.6079,96.7419,97.9081,1542846.0
2023-05-21,98.19,98.6079,96.7419,97.9081,1542846.0
2023-05-22,98.1414,98.5602,97.4708,98.2191,1719471.0
2023-05-23,98.1608,99.9491,98.1608,99.0355,2759928.0
2023-05-24,98.2428,98.6343,96.9217,97.2936,1381713.0
2023-05-25,97.1957,98.2379,96.9413,97.7437,1712293.0
2023-05-26,98.1645,100.2587,97.67,100.1707,1786085.0
2023-05-27,98.1645,100.2587,97.67,100.1707,1786085.0
2023-05-28,98.1645,100.2587,97.67,100.1707,1786085.0
2023-05-29,98.1645,100.2587,97.67,100.1707,1786085.0
2023-05-30,100.5425,101.6582,100.1022,101.1101,1899894.0
2023-05-31,100.797,101.5407,99.1236,100.5425,3796795.0
2023-06-01,101.0416,103.5244,100.523,103.0771,2055654.0
2023-06-02,104.5255,107.4613,103.7328,106.7567,2118158.0
2023-06-03,104.5255,107.4613,103.7328,106.7567,2118158.0
2023-06-04,104.5255,107.4613,103.7328,106.7567,2118158.0
2023-06-05,107.2754,107.2754,105.5139,106.7078,1540854.0
2023-06-06,106.8252,109.9372,106.7456,109.9274,1311437.0
2023-06-07,110.4167,111.366,110.0987,110.681,2978804.0
2023-06-08,110.5831,111.4247,109.9959,111.1605,1899247.0
2023-06-09,111.1898,112.0217,110.6859,111.6987,2535351.0
2023-06-10,111.1898,112.0217,110.6859,111.6987,2535351.0
2023-06-11,111.1898,112.0217,110.6859,111.6987,2535351.0
2023-06-12,111.6791,113.0101,111.4149,112.3642,2095487.0
2023-06-13,112.5305,115.3196,112.325,115.2021,1831511.0
2023-06-14,115.4468,116.2101,113.2058,114.6346,3019232.0
2023-06-15,113.6755,114.8841,112.4327,114.752,1889069.0
2023-06-16,114.4193,114.5465,112.4816,112.8535,5918092.0
2023-06-17,114.4193,114.5465,112.4816,112.8535,5918092.0
2023-06-18,114.4193,114.5465,112.4816,112.8535,5918092.0
2023-06-19,114.4193,114.5465,112.4816,112.8535,5918092.0
2023-06-20,112.3446,113.2939,111.5911,113.059,4257186.0
2023-06-21,113.0492,114.2431,112.6969,113.8125,2683959.0
2023-06-22,113.2841,113.5581,111.8651,113.0101,2012609.0
2023-06-23,111.6009,113.4896,111.1703,112.9513,2192527.0
2023-06-24,111.6009,113.4896,111.1703,112.9513,2192527.0
2023-06-25,111.6009,113.4896,111.1703,112.9513,2192527.0
2023-06-26,112.9709,114.5171,112.8535,112.9807,1484750.0
2023-06-27,112.7948,114.8401,112.2272,114.8107,1672346.0
2023-06-28,114.4975,114.9575,113.6951,114.8988,1294219.0
2023-06-29,115.1434,115.9948,114.6052,115.3783,1253797.0
2023-06-30,116.259,116.259,114.1648,114.3508,1810306.0
2023-07-01,116.259,116.259,114.1648,114.3508,1810306.0
2023-07-02,116.259,116.259,114.1648,114.3508,1810306.0
2023-07-03,114.3214,116.4254,114.2333,115.5642,954325.0
2023-07-04,114.3214,116.4254,114.2333,115.5642,954325.0
2023-07-05,114.5073,115.163,113.7244,113.8125,1447044.0
2023-07-06,112.4327,113.1813,111.1556,113.1666,1393384.0
2023-07-07,113.2449,115.5936,112.9709,114.4388,1714327.0
2023-07-08,113.2449,115.5936,112.9709,114.4388,1714327.0
2023-07-09,113.2449,115.5936,112.9709,114.4388,1714327.0
2023-07-10,114.5856,116.0927,114.478,115.9557,1307161.0
2023-07-11,116.582,117.8542,116.2493,116.9343,1395876.0
2023-07-12,118.3043,118.4413,116.0927,116.5722,2745826.0
2023-07-13,117.0713,117.8053,116.5526,117.1202,1470539.0
2023-07-14,117.6878,117.727,115.026,116.0242,1096851.0
2023-07-15,117.6878,117.727,115.026,116.0242,1096851.0
2023-07-16,117.6878,117.727,115.026,116.0242,1096851.0
2023-07-17,115.7502,118.4316,115.3685,117.7955,1418722.0
2023-07-18,118.3533,119.4004,117.8053,119.097,1453789.0
2023-07-19,118.8817,119.8799,118.6469,119.2438,2446068.0
2023-07-20,101.1591,104.5842,98.8642,100.2587,11247611.0
2023-07-21,99.6324,104.2319,99.4269,102.8619,5289162.0
2023-07-22,99.6324,104.2319,99.4269,102.8619,5289162.0
2023-07-23,99.6324,104.2319,99.4269,102.8619,5289162.0
2023-07-24,102.764,106.8448,102.6857,106.5121,3338871.0
2023-07-25,106.3849,106.7665,105.0345,105.6509,2404707.0
2023-07-26,106.0228,106.6002,103.7035,104.2123,2010826.0
2023-07-27,104.7897,104.8925,101.6777,101.9517,1786820.0
2023-07-28,103.4197,103.5469,102.2356,102.4313,1279993.0
2023-07-29,103.4197,103.5469,102.2356,102.4313,1279993.0
2023-07-30,103.4197,103.5469,102.2356,102.4313,1279993.0
2023-07-31,102.7151,104.3689,102.6172,103.2924,1971812.0
2023-08-01,102.7444,102.8031,101.6288,102.5781,1365262.0
2023-08-02,101.4624,101.4624,99.9652,100.9438,1092791.0
2023-08-03,100.4153,100.9242,99.652,100.3958,1185153.0
2023-08-04,100.3566,101.4282,99.8379,100.1707,1628256.0
2023-08-05,100.3566,101.4282,99.8379,100.1707,1628256.0
2023-08-06,100.3566,101.4282,99.8379,100.1707,1628256.0
2023-08-07,100.8068,101.1248,100.0826,100.7383,874322.0
2023-08-08,99.1725,102.5585,98.4092,102.4019,1938186.0
2023-08-09,102.0985,103.4882,101.3842,102.1279,2008364.0
2023-08-10,102.7346,103.1554,101.3303,101.3842,1982752.0
2023-08-11,100.9438,101.6092,100.9046,101.345,1428076.0
2023-08-12,100.9438,101.6092,100.9046,101.345,1428076.0
2023-08-13,100.9438,101.6092,100.9046,101.345,1428076.0
2023-08-14,100.5719,101.3156,99.975,100.4545,1607182.0
2023-08-15,91.5002,93.2617,89.6604,90.9717,8648840.0
2023-08-16,90.0323,90.7786,87.2921,88.3295,7514916.0
2023-08-17,90.9326,91.7448,89.7093,90.4041,7727499.0
2023-08-18,89.7974,92.332,89.6212,91.3436,2993220.0
2023-08-19,89.7974,92.332,89.6212,91.3436,2993220.0
2023-08-20,89.7974,92.332,89.6212,91.3436,2993220.0
2023-08-21,91.2751,91.6959,88.9166,90.0616,2780451.0
2023-08-22,89.9246,90.1644,86.9692,87.1062,3585249.0
2023-08-23,87.2739,87.7177,86.7018,87.3824,2892556.0
2023-08-24,88.1912,89.7102,87.4415,87.9249,3308134.0
2023-08-25,88.1024,88.6055,86.7955,87.5303,2438213.0
2023-08-26,88.1024,88.6055,86.7955,87.5303,2438213.0
2023-08-27,88.1024,88.6055,86.7955,87.5303,2438213.0
2023-08-28,87.9545,89.1677,87.9545,88.3096,2147205.0
2023-08-29,88.063,89.148,88.0038,89.1184,1855388.0
2023-08-30,89.4439,89.5622,88.4279,88.497,2378709.0
2023-08-31,88.8915,89.6609,88.3391,88.8422,1710035.0
2023-09-01,90.0456,90.9086,89.6313,90.8051,1437966.0
2023-09-02,90.0456,90.9086,89.6313,90.8051,1437966.0
2023-09-03,90.0456,90.9086,89.6313,90.8051,1437966.0
2023-09-04,90.0456,90.9086,89.6313,90.8051,1437966.0
2023-09-05,90.2922,91.1503,89.8138,90.5585,2235149.0
2023-09-06,89.8877,90.8347,89.2081,90.2626,1876289.0
2023-09-07,89.365,90.2132,87.9051,88.1715,1845045.0
