,WBA US Equity,WBA US Equity,WBA US Equity,WBA US Equity,WBA US Equity
2022-07-04,33.9043,34.7873,33.3141,34.7422,9291855.0
2022-07-05,34.1656,34.7287,33.9719,34.6972,6969814.0
2022-07-06,34.589,34.7692,33.9692,34.0394,5951942.0
2022-07-07,34.2557,34.4899,33.8728,34.4269,6053295.0
2022-07-08,34.4719,34.6791,33.7872,33.8322,7066770.0
2022-07-09,34.4719,34.6791,33.7872,33.8322,7066770.0
2022-07-10,34.4719,34.6791,33.7872,33.8322,7066770.0
2022-07-11,33.7151,34.1611,33.634,33.7241,6707816.0
2022-07-12,33.7151,35.0936,33.625,34.2106,5868449.0
2022-07-13,33.8412,34.1836,33.4313,33.5529,5641515.0
2022-07-14,33.2466,33.5889,32.9492,33.2105,8298439.0
2022-07-15,33.5709,34.2827,33.3727,34.2647,7469619.0
2022-07-16,33.5709,34.2827,33.3727,34.2647,7469619.0
2022-07-17,33.5709,34.2827,33.3727,34.2647,7469619.0
2022-07-18,34.535,34.7963,34.3187,34.526,4421102.0
2022-07-19,34.8954,35.1657,34.7197,34.7783,5398316.0
2022-07-20,34.7602,35.1116,34.4449,35.0666,5014483.0
2022-07-21,33.8412,34.6972,33.8232,34.6521,5726808.0
2022-07-22,34.9314,35.3369,34.58,34.8323,4429452.0
2022-07-23,34.9314,35.3369,34.58,34.8323,4429452.0
2022-07-24,34.9314,35.3369,34.58,34.8323,4429452.0
2022-07-25,35.0756,35.2558,34.6251,34.9134,3825710.0
2022-07-26,34.4449,35.2017,34.2467,35.0035,4566498.0
2022-07-27,34.9494,35.4315,34.58,35.3369,4707481.0
2022-07-28,35.427,35.7153,34.9404,35.5351,4400356.0
2022-07-29,35.5351,35.8504,35.4495,35.6973,9741703.0
2022-07-30,35.5351,35.8504,35.4495,35.6973,9741703.0
2022-07-31,35.5351,35.8504,35.4495,35.6973,9741703.0
2022-08-01,35.6973,36.1207,35.436,35.9405,5538277.0
2022-08-02,36.0126,36.0532,35.1567,35.1837,6274262.0
2022-08-03,35.5711,35.7693,35.0621,35.3098,8437371.0
2022-08-04,35.454,35.7243,35.0035,35.1206,5091642.0
2022-08-05,35.0666,35.2648,34.7963,35.1296,5611833.0
2022-08-06,35.0666,35.2648,34.7963,35.1296,5611833.0
2022-08-07,35.0666,35.2648,34.7963,35.1296,5611833.0
2022-08-08,35.3143,36.2649,35.3143,35.5711,5133900.0
2022-08-09,35.8234,35.9225,34.8954,35.2558,5469183.0
2022-08-10,35.8504,36.1838,35.7333,35.9495,5888588.0
2022-08-11,36.1117,36.5721,36.0396,36.1027,4553903.0
2022-08-12,36.2379,36.7244,36.0126,36.5712,4416343.0
2022-08-13,36.2379,36.7244,36.0126,36.5712,4416343.0
2022-08-14,36.2379,36.7244,36.0126,36.5712,4416343.0
2022-08-15,36.6073,37.0397,36.337,37.0037,4783315.0
2022-08-16,37.119,37.9317,37.0308,37.8777,6892788.0
2022-08-17,37.5263,37.6975,36.7334,36.8235,6499337.0
2022-08-18,36.9739,36.9739,34.5169,34.8634,16450367.0
2022-08-19,34.754,35.1323,34.7176,34.8451,6908716.0
2022-08-20,34.754,35.1323,34.7176,34.8451,6908716.0
2022-08-21,34.754,35.1323,34.7176,34.8451,6908716.0
2022-08-22,34.6446,34.6719,33.897,34.0155,6320806.0
2022-08-23,34.0337,34.3893,33.9243,34.134,5044157.0
2022-08-24,33.9881,34.0975,33.3408,33.5232,7603048.0
2022-08-25,33.6052,33.7784,33.3955,33.5505,6433329.0
2022-08-26,33.6782,33.7237,32.8212,32.8212,6927646.0
2022-08-27,33.6782,33.7237,32.8212,32.8212,6927646.0
2022-08-28,33.6782,33.7237,32.8212,32.8212,6927646.0
2022-08-29,32.7756,33.0217,32.4884,32.7847,5316375.0
2022-08-30,32.9488,32.9488,32.0462,32.0736,6668756.0
2022-08-31,32.1921,32.6525,31.9368,31.9642,7828470.0
2022-09-01,31.873,32.1739,31.481,32.1465,7461545.0
2022-09-02,32.338,32.7984,32.0098,32.1556,7259746.0
2022-09-03,32.338,32.7984,32.0098,32.1556,7259746.0
2022-09-04,32.338,32.7984,32.0098,32.1556,7259746.0
2022-09-05,32.338,32.7984,32.0098,32.1556,7259746.0
2022-09-06,32.4109,32.5568,31.9459,32.2012,8700043.0
2022-09-07,32.3562,32.9397,31.8456,32.8941,7661182.0
2022-09-08,32.7482,32.9442,32.1921,32.7847,7744072.0
2022-09-09,33.0947,33.4229,32.8622,33.04,10235399.0
2022-09-10,33.0947,33.4229,32.8622,33.04,10235399.0
2022-09-11,33.0947,33.4229,32.8622,33.04,10235399.0
2022-09-12,33.3955,33.9152,33.1403,33.3955,9084357.0
2022-09-13,32.9014,33.1038,31.5585,31.6724,9039378.0
2022-09-14,31.8183,31.9049,31.4627,31.6998,6422701.0
2022-09-15,31.6998,32.0736,30.9522,31.2075,10889794.0
2022-09-16,31.0798,31.6268,30.8701,31.2439,10565804.0
2022-09-17,31.0798,31.6268,30.8701,31.2439,10565804.0
2022-09-18,31.0798,31.6268,30.8701,31.2439,10565804.0
2022-09-19,30.9978,31.1801,30.7243,31.1345,5372701.0
2022-09-20,30.9522,31.0889,30.5693,30.9886,5080192.0
2022-09-21,31.1765,31.3715,30.4781,30.4781,5001246.0
2022-09-22,30.469,30.5693,30.0131,30.3778,4933857.0
2022-09-23,30.1225,30.2228,29.5208,29.9311,6093587.0
2022-09-24,30.1225,30.2228,29.5208,29.9311,6093587.0
2022-09-25,30.1225,30.2228,29.5208,29.9311,6093587.0
2022-09-26,29.7032,30.0952,29.5755,29.8034,5483439.0
2022-09-27,30.0861,30.2866,29.4752,29.5664,6142260.0
2022-09-28,29.7214,30.3593,29.416,30.2684,6680132.0
2022-09-29,29.9128,29.9128,28.4678,28.7641,8232149.0
2022-09-30,28.8644,28.9829,28.5772,28.6273,8035324.0
2022-10-01,28.8644,28.9829,28.5772,28.6273,8035324.0
2022-10-02,28.8644,28.9829,28.5772,28.6273,8035324.0
2022-10-03,29.0011,29.6393,28.5271,29.5664,8336173.0
2022-10-04,29.7305,30.4507,29.7214,30.4416,6426739.0
2022-10-05,30.3505,30.4325,29.8171,30.2319,5308048.0
2022-10-06,30.1772,30.3231,29.3385,29.4023,5417625.0
2022-10-07,29.2017,29.2382,27.7065,27.8251,11291088.0
2022-10-08,29.2017,29.2382,27.7065,27.8251,11291088.0
2022-10-09,29.2017,29.2382,27.7065,27.8251,11291088.0
2022-10-10,28.1396,29.3203,28.1077,29.0285,10560001.0
2022-10-11,29.2017,30.2411,29.1151,29.7305,10981802.0
2022-10-12,29.767,29.9767,29.065,29.1197,9555918.0
2022-10-13,29.0923,31.0023,28.9647,30.6787,21806889.0
2022-10-14,30.7243,31.2166,30.2684,30.3049,10481560.0
2022-10-15,30.7243,31.2166,30.2684,30.3049,10481560.0
2022-10-16,30.7243,31.2166,30.2684,30.3049,10481560.0
2022-10-17,30.7516,30.9795,30.0496,30.0861,13122911.0
2022-10-18,30.5054,30.8884,29.8126,30.1772,10005528.0
2022-10-19,30.004,30.624,29.9278,30.4416,8462627.0
2022-10-20,30.5419,31.0297,30.3778,30.4143,6223570.0
2022-10-21,30.4507,31.4901,30.2775,31.2713,9883826.0
2022-10-22,30.4507,31.4901,30.2775,31.2713,9883826.0
2022-10-23,30.4507,31.4901,30.2775,31.2713,9883826.0
2022-10-24,31.3624,31.6815,31.0616,31.6268,7655563.0
2022-10-25,31.3624,32.4519,31.3624,32.3835,6596858.0
2022-10-26,32.6479,32.9351,32.3152,32.3744,5740491.0
2022-10-27,32.7118,33.0172,32.4884,32.5203,5581571.0
2022-10-28,32.5477,33.4001,32.4291,33.3499,6883520.0
2022-10-29,32.5477,33.4001,32.4291,33.3499,6883520.0
2022-10-30,32.5477,33.4001,32.4291,33.3499,6883520.0
2022-10-31,33.2998,33.5551,33.0309,33.277,9705822.0
2022-11-01,33.4229,33.4594,32.885,33.0582,5473071.0
2022-11-02,33.5596,33.7329,32.6297,32.6479,8127765.0
2022-11-03,32.42,32.7665,32.0371,32.5841,5609770.0
2022-11-04,32.9123,33.8468,32.7573,33.7967,7478691.0
2022-11-05,32.9123,33.8468,32.7573,33.7967,7478691.0
2022-11-06,32.9123,33.8468,32.7573,33.7967,7478691.0
2022-11-07,34.4349,35.6748,34.371,35.1825,12631364.0
2022-11-08,35.1095,36.0167,34.4394,34.909,8082852.0
2022-11-09,34.7175,34.7722,33.5961,33.6326,6830460.0
2022-11-10,34.6628,35.1278,34.2655,35.0913,8824985.0
2022-11-11,36.8235,37.8948,35.9209,37.6167,13101340.0
2022-11-12,36.8235,37.8948,35.9209,37.6167,13101340.0
2022-11-13,36.8235,37.8948,35.9209,37.6167,13101340.0
2022-11-14,37.6351,38.3177,37.2662,37.3953,8301937.0
2022-11-15,37.8196,38.3546,37.1278,37.4968,6767488.0
2022-11-16,37.5982,37.9395,37.137,37.2569,4833410.0
2022-11-17,36.6758,37.2385,36.5294,37.0171,5910483.0
2022-11-18,37.6951,37.7735,36.2146,36.6666,6945095.0
2022-11-19,37.6951,37.7735,36.2146,36.6666,6945095.0
2022-11-20,37.6951,37.7735,36.2146,36.6666,6945095.0
2022-11-21,36.7404,37.506,36.5374,37.4414,5107810.0
2022-11-22,38.2624,38.5945,37.9211,38.5483,5697260.0
2022-11-23,38.3731,38.6867,38.2808,38.5207,3889515.0
2022-11-24,38.3731,38.6867,38.2808,38.5207,3889515.0
2022-11-25,38.4376,38.7144,38.207,38.4284,2225476.0
2022-11-26,38.4376,38.7144,38.207,38.4284,2225476.0
2022-11-27,38.4376,38.7144,38.207,38.4284,2225476.0
2022-11-28,38.2163,38.4284,37.4829,37.6443,4688234.0
2022-11-29,37.7274,38.0133,37.4783,37.8934,3213611.0
2022-11-30,38.1056,38.4976,37.3768,38.2808,7591820.0
2022-12-01,38.2901,38.7651,37.875,38.1056,4511355.0
2022-12-02,37.8058,38.4007,37.6812,38.2624,4857560.0
2022-12-03,37.8058,38.4007,37.6812,38.2624,4857560.0
2022-12-04,37.8058,38.4007,37.6812,38.2624,4857560.0
2022-12-05,38.1517,38.207,37.6536,38.0133,4501803.0
2022-12-06,38.0779,38.1886,37.2708,37.4414,4326262.0
2022-12-07,37.2754,37.7919,37.1831,37.4968,3775609.0
2022-12-08,37.4875,37.7918,37.2662,37.7274,3587872.0
2022-12-09,37.6167,37.7458,37.2662,37.2938,7710812.0
2022-12-10,37.6167,37.7458,37.2662,37.2938,7710812.0
2022-12-11,37.6167,37.7458,37.2662,37.2938,7710812.0
2022-12-12,37.4506,37.875,37.1186,37.875,6156800.0
2022-12-13,38.7513,39.0095,37.6443,37.8473,6089282.0
2022-12-14,37.8565,38.1148,37.2385,37.4783,4575346.0
2022-12-15,37.0355,37.1555,36.2792,36.4636,5694393.0
2022-12-16,36.1223,36.3991,35.555,36.0209,10867120.0
2022-12-17,36.1223,36.3991,35.555,36.0209,10867120.0
2022-12-18,36.1223,36.3991,35.555,36.0209,10867120.0
2022-12-19,36.0578,36.7487,36.0024,36.2699,5436449.0
2022-12-20,36.3345,36.7358,36.1592,36.4636,4716948.0
2022-12-21,36.7588,36.8326,35.3475,35.6058,7081642.0
2022-12-22,35.4121,35.4766,34.6511,35.4582,5997311.0
2022-12-23,35.5643,35.7529,35.246,35.6335,3476905.0
2022-12-24,35.5643,35.7529,35.246,35.6335,3476905.0
2022-12-25,35.5643,35.7529,35.246,35.6335,3476905.0
2022-12-26,35.5643,35.7529,35.246,35.6335,3476905.0
2022-12-27,35.6196,35.6796,35.1538,35.3383,3940134.0
2022-12-28,35.2829,35.5781,34.6465,34.6649,4008852.0
2022-12-29,34.7387,35.0246,34.462,34.5634,5251457.0
2022-12-30,34.3513,34.4804,34.1009,34.462,5406235.0
2022-12-31,34.3513,34.4804,34.1009,34.462,5406235.0
2023-01-01,34.3513,34.4804,34.1009,34.462,5406235.0
2023-01-02,34.3513,34.4804,34.1009,34.462,5406235.0
2023-01-03,34.914,34.914,34.0192,34.3052,7377223.0
2023-01-04,34.6787,35.0016,34.1068,34.5819,7987036.0
2023-01-05,33.1198,33.3734,31.6393,32.4603,19328231.0
2023-01-06,32.6171,33.8901,32.3865,33.7701,10009787.0
2023-01-07,32.6171,33.8901,32.3865,33.7701,10009787.0
2023-01-08,32.6171,33.8901,32.3865,33.7701,10009787.0
2023-01-09,33.8808,34.2286,33.4842,33.5303,9435000.0
2023-01-10,33.5303,33.8716,33.2628,33.8532,6341161.0
2023-01-11,34.3144,34.3974,33.9039,34.2406,6098731.0
2023-01-12,34.402,34.5081,33.7794,33.8163,6056119.0
2023-01-13,33.7425,33.9731,33.3182,33.927,4178891.0
2023-01-14,33.7425,33.9731,33.3182,33.927,4178891.0
2023-01-15,33.7425,33.9731,33.3182,33.927,4178891.0
2023-01-16,33.7425,33.9731,33.3182,33.927,4178891.0
2023-01-17,34.0377,34.0377,33.3551,33.5119,6820225.0
2023-01-18,33.6041,33.6087,32.6725,32.8477,7128420.0
2023-01-19,32.8385,32.9769,32.6125,32.6632,6165219.0
2023-01-20,32.8846,33.1521,32.4062,33.0968,5606977.0
2023-01-21,32.8846,33.1521,32.4062,33.0968,5606977.0
2023-01-22,32.8846,33.1521,32.4062,33.0968,5606977.0
2023-01-23,33.1613,33.8808,33.0414,33.8255,6287562.0
2023-01-24,33.2628,33.3551,32.8616,33.1152,6016616.0
2023-01-25,33.1798,33.6133,33.0322,33.4657,5347591.0
2023-01-26,33.6502,33.724,33.1982,33.6687,4267920.0
2023-01-27,33.8347,34.6188,33.7969,34.2867,5950834.0
2023-01-28,33.8347,34.6188,33.7969,34.2867,5950834.0
2023-01-29,33.8347,34.6188,33.7969,34.2867,5950834.0
2023-01-30,34.1668,34.259,33.6779,33.6964,5196119.0
2023-01-31,33.6687,34.0284,33.1567,34.0008,12117083.0
2023-02-01,33.9592,34.5265,33.3597,34.2959,7963686.0
2023-02-02,34.4066,35.0108,34.2867,34.7848,6829112.0
2023-02-03,34.7756,34.8217,34.0561,34.2129,5937252.0
2023-02-04,34.7756,34.8217,34.0561,34.2129,5937252.0
2023-02-05,34.7756,34.8217,34.0561,34.2129,5937252.0
2023-02-06,34.1299,34.1299,33.272,33.4657,6287152.0
2023-02-07,33.4519,33.9545,33.1706,33.8901,6941927.0
2023-02-08,33.7609,34.0561,33.558,33.724,5336531.0
2023-02-09,34.0192,34.1483,32.9353,33.0322,6946370.0
2023-02-10,33.1383,33.7332,32.9861,33.7148,6610054.0
2023-02-11,33.1383,33.7332,32.9861,33.7148,6610054.0
2023-02-12,33.1383,33.7332,32.9861,33.7148,6610054.0
2023-02-13,33.7148,34.2406,33.6779,34.2314,5498566.0
2023-02-14,34.2037,34.2498,33.6226,33.8993,5111886.0
2023-02-15,33.8339,34.1423,33.4927,34.1329,5769733.0
2023-02-16,33.8432,34.1703,33.5722,33.946,5047006.0
2023-02-17,34.0208,34.3759,33.8198,34.3573,4192256.0
2023-02-18,34.0208,34.3759,33.8198,34.3573,4192256.0
2023-02-19,34.0208,34.3759,33.8198,34.3573,4192256.0
2023-02-20,34.0208,34.3759,33.8198,34.3573,4192256.0
2023-02-21,34.0021,34.1236,33.6955,33.7965,4910618.0
2023-02-22,33.8245,33.9647,33.5535,33.7217,4007481.0
2023-02-23,34.0769,34.1142,33.5955,33.8432,4492414.0
2023-02-24,33.6236,33.6236,33.2824,33.46,4067149.0
2023-02-25,33.6236,33.6236,33.2824,33.46,4067149.0
2023-02-26,33.6236,33.6236,33.2824,33.46,4067149.0
2023-02-27,33.6937,33.7217,32.9646,33.0768,5580141.0
2023-02-28,33.1609,33.4366,33.0067,33.2076,8847037.0
2023-03-01,32.9459,33.0955,32.6936,32.8992,4946861.0
2023-03-02,32.8805,33.0861,32.5768,33.0675,4656489.0
2023-03-03,33.2637,33.8432,33.0955,33.731,5417346.0
2023-03-04,33.2637,33.8432,33.0955,33.731,5417346.0
2023-03-05,33.2637,33.8432,33.0955,33.731,5417346.0
2023-03-06,33.6937,33.7871,33.0488,33.1329,7553398.0
2023-03-07,33.1609,33.1983,31.8758,31.9085,7812432.0
2023-03-08,31.9739,32.2824,31.9085,32.2263,4602256.0
2023-03-09,32.2403,32.3104,31.0954,31.1141,7442209.0
2023-03-10,31.1888,31.4412,30.7496,31.086,8611210.0
2023-03-11,31.1888,31.4412,30.7496,31.086,8611210.0
2023-03-12,31.1888,31.4412,30.7496,31.086,8611210.0
2023-03-13,30.8617,31.5253,30.7869,31.3758,8901360.0
2023-03-14,31.572,31.6748,30.6654,31.1141,7072312.0
2023-03-15,30.7496,31.4973,30.59,31.3477,7484098.0
2023-03-16,31.058,31.4318,30.8477,31.2262,7387558.0
2023-03-17,30.9832,31.1608,30.4037,30.7589,17224256.0
2023-03-18,30.9832,31.1608,30.4037,30.7589,17224256.0
2023-03-19,30.9832,31.1608,30.4037,30.7589,17224256.0
2023-03-20,30.9365,31.2262,30.7355,31.0206,5488702.0
2023-03-21,31.3571,31.6141,31.0346,31.3477,7541469.0
2023-03-22,31.4131,31.5066,30.3477,30.3757,7712118.0
2023-03-23,30.2262,30.628,29.9177,30.2168,7579721.0
2023-03-24,30.2635,30.6467,29.7806,30.5626,8105992.0
2023-03-25,30.2635,30.6467,29.7806,30.5626,8105992.0
2023-03-26,30.2635,30.6467,29.7806,30.5626,8105992.0
2023-03-27,30.9552,31.0907,30.6374,30.7869,9014382.0
2023-03-28,31.1701,32.1422,31.0393,31.6094,12993632.0
2023-03-29,31.759,31.9739,31.5253,31.9178,6922418.0
2023-03-30,32.2637,32.6328,32.1515,32.3665,8036573.0
2023-03-31,32.5441,32.5627,32.0207,32.3197,6708156.0
2023-04-01,32.5441,32.5627,32.0207,32.3197,6708156.0
2023-04-02,32.5441,32.5627,32.0207,32.3197,6708156.0
2023-04-03,32.6095,33.2918,32.5067,33.1422,9677966.0
2023-04-04,33.2824,33.5908,33.1329,33.5067,7082013.0
2023-04-05,33.3759,33.9787,33.3693,33.7591,8635915.0
2023-04-06,33.703,33.8339,33.2357,33.4413,5632133.0
2023-04-07,33.703,33.8339,33.2357,33.4413,5632133.0
2023-04-08,33.703,33.8339,33.2357,33.4413,5632133.0
2023-04-09,33.703,33.8339,33.2357,33.4413,5632133.0
2023-04-10,33.4226,33.7684,33.3759,33.7404,5640674.0
2023-04-11,33.8525,34.0675,33.7731,33.9367,4674658.0
2023-04-12,34.161,34.189,33.2731,33.3572,5295016.0
2023-04-13,33.3385,33.4507,33.1142,33.4413,4749484.0
2023-04-14,33.4507,33.6189,32.8198,33.0114,3806114.0
2023-04-15,33.4507,33.6189,32.8198,33.0114,3806114.0
2023-04-16,33.4507,33.6189,32.8198,33.0114,3806114.0
2023-04-17,33.0861,33.6282,33.0394,33.5908,4344067.0
2023-04-18,33.6937,33.6937,33.0721,33.2544,4850818.0
2023-04-19,33.1329,33.1516,32.3665,32.5534,6338616.0
2023-04-20,32.2917,33.7778,32.1235,33.0581,11551970.0
2023-04-21,33.0581,33.1516,32.6469,32.9646,4780601.0
2023-04-22,33.0581,33.1516,32.6469,32.9646,4780601.0
2023-04-23,33.0581,33.1516,32.6469,32.9646,4780601.0
2023-04-24,33.0114,33.1983,32.8712,33.1796,2490224.0
2023-04-25,33.1048,33.2217,32.5814,32.6095,4364027.0
2023-04-26,32.3104,32.6562,32.301,32.5347,3573569.0
2023-04-27,32.5814,32.8992,32.5441,32.8058,6040527.0
2023-04-28,32.8431,33.0675,32.6763,32.9459,11878922.0
2023-04-29,32.8431,33.0675,32.6763,32.9459,11878922.0
2023-04-30,32.8431,33.0675,32.6763,32.9459,11878922.0
2023-05-01,32.9927,33.0488,32.2824,32.3478,5128237.0
2023-05-02,32.3291,32.3384,30.7215,31.3103,8990128.0
2023-05-03,31.086,31.1514,29.7869,29.871,14148852.0
2023-05-04,29.871,30.0953,29.3306,29.4878,7069809.0
2023-05-05,29.6747,30.2168,29.6747,30.0673,6666883.0
2023-05-06,29.6747,30.2168,29.6747,30.0673,6666883.0
2023-05-07,29.6747,30.2168,29.6747,30.0673,6666883.0
2023-05-08,30.0205,30.0766,29.4598,29.5906,7021063.0
2023-05-09,29.4411,29.5345,29.1607,29.385,7951570.0
2023-05-10,29.5065,29.6934,29.1513,29.5252,6884648.0
2023-05-11,29.4224,29.4598,28.9878,29.1326,5341180.0
2023-05-12,29.2915,29.3383,28.8429,29.0392,4851182.0
2023-05-13,29.2915,29.3383,28.8429,29.0392,4851182.0
2023-05-14,29.2915,29.3383,28.8429,29.0392,4851182.0
2023-05-15,29.0392,29.4598,28.9177,29.4411,6351267.0
2023-05-16,29.3663,29.5345,29.0485,29.3009,5055438.0
2023-05-17,29.4971,29.9831,29.4411,29.9458,7651151.0
2023-05-18,29.8983,29.9363,29.4903,29.8509,6540201.0
2023-05-19,29.8888,30.1165,29.5662,29.6801,4856717.0
2023-05-20,29.8888,30.1165,29.5662,29.6801,4856717.0
2023-05-21,29.8888,30.1165,29.5662,29.6801,4856717.0
2023-05-22,29.5947,29.6706,28.6079,29.5947,10233775.0
2023-05-23,29.5188,30.2304,29.3954,29.9837,7485450.0
2023-05-24,29.9837,30.0976,29.1677,29.2151,6848173.0
2023-05-25,28.7122,28.8973,28.2236,28.4371,8881640.0
2023-05-26,28.2663,28.5842,27.9721,28.475,7269653.0
2023-05-27,28.2663,28.5842,27.9721,28.475,7269653.0
2023-05-28,28.2663,28.5842,27.9721,28.475,7269653.0
2023-05-29,28.2663,28.5842,27.9721,28.475,7269653.0
2023-05-30,28.2283,28.4276,27.9864,28.3991,7507861.0
2023-05-31,28.3232,28.8906,28.2378,28.8166,10593094.0
2023-06-01,28.736,29.0633,28.475,28.7692,7709250.0
2023-06-02,29.0159,29.6326,28.9115,29.5947,7212325.0
2023-06-03,29.0159,29.6326,28.9115,29.5947,7212325.0
2023-06-04,29.0159,29.6326,28.9115,29.5947,7212325.0
2023-06-05,29.7133,30.3337,29.5283,29.6516,7051231.0
2023-06-06,29.5757,29.9647,29.3858,29.9173,4436071.0
2023-06-07,29.9173,30.4107,29.6374,30.2968,6418397.0
2023-06-08,30.2968,30.3348,29.9458,30.2209,4412205.0
2023-06-09,30.1545,30.2399,29.3195,29.8129,6230607.0
2023-06-10,30.1545,30.2399,29.3195,29.8129,6230607.0
2023-06-11,30.1545,30.2399,29.3195,29.8129,6230607.0
2023-06-12,29.9458,30.1925,29.7845,30.0217,5808739.0
2023-06-13,30.164,30.5151,29.8556,30.3158,6515541.0
2023-06-14,30.553,30.6859,29.8224,29.8983,8688564.0
2023-06-15,29.9932,30.4961,29.9932,30.3822,8573481.0
2023-06-16,30.2019,31.1318,30.1071,30.999,16020687.0
2023-06-17,30.2019,31.1318,30.1071,30.999,16020687.0
2023-06-18,30.2019,31.1318,30.1071,30.999,16020687.0
2023-06-19,30.2019,31.1318,30.1071,30.999,16020687.0
2023-06-20,30.9515,31.2076,30.6764,30.7333,11319706.0
2023-06-21,30.6669,30.8661,29.8651,29.9458,10387804.0
2023-06-22,30.0312,30.3585,29.8698,30.2589,5949509.0
2023-06-23,30.1071,30.1735,29.6943,29.7939,15849061.0
2023-06-24,30.1071,30.1735,29.6943,29.7939,15849061.0
2023-06-25,30.1071,30.1735,29.6943,29.7939,15849061.0
2023-06-26,29.6991,30.2446,29.5472,29.9742,11511448.0
2023-06-27,27.0992,27.678,26.7008,27.1751,46928250.0
2023-06-28,27.0518,27.5926,26.7576,27.5926,18375177.0
2023-06-29,27.4123,27.7254,26.8335,26.9189,15715424.0
2023-06-30,26.9853,27.1656,26.7908,27.0328,12875770.0
2023-07-01,26.9853,27.1656,26.7908,27.0328,12875770.0
2023-07-02,26.9853,27.1656,26.7908,27.0328,12875770.0
2023-07-03,26.938,27.5452,26.8572,27.5357,6966574.0
2023-07-04,26.938,27.5452,26.8572,27.5357,6966574.0
2023-07-05,27.4028,27.9959,27.2036,27.7634,9073689.0
2023-07-06,27.6116,27.7587,27.2036,27.6211,9891971.0
2023-07-07,27.6116,27.9437,27.462,27.6116,11093723.0
2023-07-08,27.6116,27.9437,27.462,27.6116,11093723.0
2023-07-09,27.6116,27.9437,27.462,27.6116,11093723.0
2023-07-10,27.6116,28.3137,27.5546,28.2663,8546569.0
2023-07-11,28.4181,29.0254,28.3137,29.0064,8815819.0
2023-07-12,29.31,29.5093,28.7265,28.7692,7572288.0
2023-07-13,28.7502,28.8736,28.1334,28.2188,10933818.0
2023-07-14,28.2188,28.3517,27.6714,27.7065,9538039.0
2023-07-15,28.2188,28.3517,27.6714,27.7065,9538039.0
2023-07-16,28.2188,28.3517,27.6714,27.7065,9538039.0
2023-07-17,27.6211,27.7349,27.3791,27.6306,6439919.0
2023-07-18,27.6021,28.1999,27.5831,28.067,6255953.0
2023-07-19,28.1334,28.4988,28.0813,28.3991,6155199.0
2023-07-20,28.513,28.7597,28.3896,28.6933,7325809.0
2023-07-21,28.6933,29.0159,28.3991,28.902,17543570.0
2023-07-22,28.6933,29.0159,28.3991,28.902,17543570.0
2023-07-23,28.6933,29.0159,28.3991,28.902,17543570.0
2023-07-24,28.959,29.1108,28.7814,29.0728,6311669.0
2023-07-25,29.0728,29.1677,28.8119,29.1203,6046597.0
2023-07-26,29.1487,29.3954,29.0823,29.2721,5848254.0
2023-07-27,29.3575,29.7133,28.9352,29.0633,8259883.0
2023-07-28,29.1487,29.2816,28.1477,28.2758,11325093.0
2023-07-29,29.1487,29.2816,28.1477,28.2758,11325093.0
2023-07-30,29.1487,29.2816,28.1477,28.2758,11325093.0
2023-07-31,28.3137,28.7692,28.29,28.4371,10254333.0
2023-08-01,28.4371,28.6648,27.9342,28.0575,6537455.0
2023-08-02,27.8393,29.2057,27.659,29.1013,9525910.0
2023-08-03,29.1487,29.2151,28.475,28.7597,6351672.0
2023-08-04,28.8261,29.0349,28.2853,28.3327,6491258.0
2023-08-05,28.8261,29.0349,28.2853,28.3327,6491258.0
2023-08-06,28.8261,29.0349,28.2853,28.3327,6491258.0
2023-08-07,28.3707,28.6079,28.2758,28.3517,4835501.0
2023-08-08,28.2758,28.3137,27.6211,28.0196,8043571.0
2023-08-09,27.9627,28.3232,27.7349,27.7634,6459868.0
2023-08-10,27.8583,28.2141,27.7065,27.7349,6082496.0
2023-08-11,27.7634,27.8678,27.6258,27.8488,4465291.0
2023-08-12,27.7634,27.8678,27.6258,27.8488,4465291.0
2023-08-13,27.7634,27.8678,27.6258,27.8488,4465291.0
2023-08-14,27.8488,27.9057,27.5452,27.5831,5443992.0
2023-08-15,27.4693,27.4977,27.1277,27.1372,5813237.0
2023-08-16,27.1751,27.2605,26.7386,26.7481,6108982.0
2023-08-17,26.4919,26.8145,25.7329,25.7708,13468978.0
2023-08-18,25.7611,26.0509,25.6018,25.6356,8939574.0
2023-08-19,25.7611,26.0509,25.6018,25.6356,8939574.0
2023-08-20,25.7611,26.0509,25.6018,25.6356,8939574.0
2023-08-21,25.6356,25.7032,25.3168,25.539,6833079.0
2023-08-22,25.568,25.7998,25.2299,25.6356,9178803.0
2023-08-23,25.6549,25.7998,25.3748,25.6356,6142488.0
2023-08-24,25.5003,25.6018,24.4378,24.4572,13169243.0
2023-08-25,24.4572,24.689,24.1191,24.3992,10937816.0
2023-08-26,24.4572,24.689,24.1191,24.3992,10937816.0
2023-08-27,24.4572,24.689,24.1191,24.3992,10937816.0
2023-08-28,24.4378,24.6407,24.1336,24.3123,8282253.0
2023-08-29,24.4282,24.689,24.3412,24.6697,6892553.0
2023-08-30,24.7566,24.8918,24.5827,24.7276,5883652.0
2023-08-31,24.718,24.8822,24.3219,24.4475,10794450.0
2023-09-01,24.3123,24.3992,22.5929,22.6316,33234757.0
2023-09-02,24.3123,24.3992,22.5929,22.6316,33234757.0
2023-09-03,24.3123,24.3992,22.5929,22.6316,33234757.0
