,STEL US Equity,STEL US Equity,STEL US Equity,STEL US Equity,STEL US Equity
2023-08-13,23.4429,23.8265,23.4429,23.6003,68982.0
2023-08-14,23.4527,23.4527,22.9116,23.01,116488.0
2023-08-15,22.705,22.951,21.9967,22.0558,134914.0
2023-08-16,22.0951,22.3312,21.9476,22.1246,127533.0
2023-08-17,22.2722,22.3214,21.9574,22.1148,123710.0
2023-08-18,22.0312,22.5968,21.8984,22.4985,342202.0
2023-08-19,22.0312,22.5968,21.8984,22.4985,342202.0
2023-08-20,22.0312,22.5968,21.8984,22.4985,342202.0
2023-08-21,22.4985,22.6116,22.2427,22.2525,117202.0
2023-08-22,22.0754,22.4493,21.4163,21.5737,111635.0
2023-08-23,21.5639,21.8197,21.3967,21.5245,126240.0
2023-08-24,21.3967,21.8197,21.1704,21.4262,173457.0
2023-08-25,21.5737,21.5934,21.0917,21.1507,85861.0
2023-08-26,21.5737,21.5934,21.0917,21.1507,85861.0
2023-08-27,21.5737,21.5934,21.0917,21.1507,85861.0
2023-08-28,21.3278,21.5541,20.9441,21.1015,112431.0
2023-08-29,21.131,21.4458,21.131,21.2294,71214.0
2023-08-30,21.131,21.254,20.9048,21.2097,88998.0
2023-08-31,20.9146,21.3967,20.8851,20.9245,144128.0
2023-09-01,21.0917,21.6524,21.0917,21.4163,116087.0
2023-09-02,21.0917,21.6524,21.0917,21.4163,116087.0
2023-09-03,21.0917,21.6524,21.0917,21.4163,116087.0
2023-09-04,21.0917,21.6524,21.0917,21.4163,116087.0
2023-09-05,21.3081,21.6426,21.1458,21.4458,158898.0
2023-09-06,21.4262,21.5639,21.013,21.1507,110631.0
2023-09-07,21.1901,21.377,20.9048,21.3475,129771.0
2023-09-08,21.2786,21.5737,21.1015,21.5147,94525.0
2023-09-09,21.2786,21.5737,21.1015,21.5147,94525.0
2023-09-10,21.2786,21.5737,21.1015,21.5147,94525.0
2023-09-11,21.6426,21.6426,21.1704,21.1999,154830.0
2023-09-12,21.3376,21.3671,21.0917,21.1114,86028.0
2023-09-13,21.1507,21.2294,20.8851,21.131,115226.0
2023-09-14,21.3389,21.8239,21.3389,21.7843,190822.0
2023-09-15,21.616,21.7843,21.4972,21.6952,499563.0
2023-09-16,21.616,21.7843,21.4972,21.6952,499563.0
2023-09-17,21.616,21.7843,21.4972,21.6952,499563.0
2023-09-18,21.7051,21.7051,21.0321,21.0519,97538.0
2023-09-19,21.1607,21.1805,20.7846,20.9628,118731.0
2023-09-20,21.1805,21.3488,20.6065,20.6164,104555.0
2023-09-21,20.5372,20.7945,20.2799,20.5372,100279.0
2023-09-22,20.4877,20.5174,20.2007,20.4085,84512.0
2023-09-23,20.4877,20.5174,20.2007,20.4085,84512.0
2023-09-24,20.4877,20.5174,20.2007,20.4085,84512.0
2023-09-25,20.3491,20.6956,20.1512,20.5372,102304.0
2023-09-26,20.3392,20.6164,20.1908,20.27,137204.0
2023-09-27,20.1116,20.6164,20.1116,20.5372,171481.0
2023-09-28,20.5075,21.329,20.5075,20.8737,225700.0
2023-09-29,21.0321,21.1572,20.8242,21.1013,187806.0
2023-09-30,21.0321,21.1572,20.8242,21.1013,187806.0
2023-10-01,21.0321,21.1572,20.8242,21.1013,187806.0
2023-10-02,21.131,21.1904,20.7846,20.9529,212911.0
2023-10-03,20.8539,21.0519,20.4432,20.8836,166296.0
2023-10-04,20.9925,21.5071,20.7648,21.428,147305.0
2023-10-05,21.5665,22.1505,21.3587,22.0614,208584.0
2023-10-06,21.9624,22.482,21.616,22.2989,204832.0
2023-10-07,21.9624,22.482,21.616,22.2989,204832.0
2023-10-08,21.9624,22.482,21.616,22.2989,204832.0
2023-10-09,22.1059,22.3286,21.7744,22.1109,299783.0
2023-10-10,22.3286,22.6651,22.1604,22.3979,183271.0
2023-10-11,22.2099,22.8334,22.1703,22.4078,141486.0
2023-10-12,22.2692,22.2989,21.6061,21.7447,147788.0
2023-10-13,22.0317,22.487,21.5566,21.6061,141893.0
2023-10-14,22.0317,22.487,21.5566,21.6061,141893.0
2023-10-15,22.0317,22.487,21.5566,21.6061,141893.0
2023-10-16,22.002,22.1307,21.7843,22.0416,146302.0
2023-10-17,21.8882,22.6453,21.8882,22.2297,174473.0
2023-10-18,22.0218,22.0218,21.3785,21.4181,175056.0
2023-10-19,21.6061,21.903,21.428,21.5071,118848.0
2023-10-20,21.5467,21.6457,21.1607,21.428,299437.0
2023-10-21,21.5467,21.6457,21.1607,21.428,299437.0
2023-10-22,21.5467,21.6457,21.1607,21.428,299437.0
2023-10-23,21.2795,21.6456,21.2102,21.329,186556.0
2023-10-24,21.4082,21.5269,20.9628,21.2201,193433.0
2023-10-25,21.0024,21.7744,21.0024,21.5863,172710.0
2023-10-26,21.6655,22.1505,20.4085,21.9723,149776.0
2023-10-27,21.3092,21.8733,20.8143,21.23,216921.0
2023-10-28,21.3092,21.8733,20.8143,21.23,216921.0
2023-10-29,21.3092,21.8733,20.8143,21.23,216921.0
2023-10-30,20.6659,21.6556,20.6659,21.4873,127140.0
2023-10-31,21.4676,21.6952,21.3636,21.517,107360.0
2023-11-01,21.4082,21.6111,21.2795,21.5665,121362.0
2023-11-02,22.0515,22.7344,21.7249,22.6453,126834.0
2023-11-03,23.4866,23.7737,23.259,23.3679,163051.0
2023-11-04,23.4866,23.7737,23.259,23.3679,163051.0
2023-11-05,23.4866,23.7737,23.259,23.3679,163051.0
2023-11-06,23.2887,23.2887,22.941,23.0017,119665.0
2023-11-07,22.9324,23.0858,22.3781,22.5068,164959.0
2023-11-08,22.5068,22.5068,21.8239,22.1505,83799.0
2023-11-09,22.0614,22.0614,21.428,21.6061,279847.0
2023-11-10,21.7249,21.908,21.4775,21.6754,128544.0
2023-11-11,21.7249,21.908,21.4775,21.6754,128544.0
2023-11-12,21.7249,21.908,21.4775,21.6754,128544.0
2023-11-13,21.3389,21.7744,21.3389,21.6853,87309.0
2023-11-14,22.774,23.6945,22.5266,23.6549,267227.0
2023-11-15,23.4569,24.2091,23.3283,23.9815,200132.0
2023-11-16,24.1003,24.1003,23.4569,23.5757,108429.0
2023-11-17,23.9023,24.031,23.3184,23.645,116658.0
2023-11-18,23.9023,24.031,23.3184,23.645,116658.0
2023-11-19,23.9023,24.031,23.3184,23.645,116658.0
2023-11-20,23.5262,23.833,23.5262,23.7341,105700.0
2023-11-21,23.7242,23.7242,23.0264,23.0808,62701.0
2023-11-22,23.3877,23.6796,23.2095,23.4173,129057.0
2023-11-23,23.3877,23.6796,23.2095,23.4173,129057.0
2023-11-24,23.2689,23.4767,23.2689,23.4569,31169.0
2023-11-25,23.2689,23.4767,23.2689,23.4569,31169.0
2023-11-26,23.2689,23.4767,23.2689,23.4569,31169.0
2023-11-27,23.1897,23.4371,23.1204,23.4075,93922.0
2023-11-28,23.3976,23.3976,22.4622,23.2887,81014.0
2023-11-29,23.6153,23.9073,23.4569,23.6747,126497.0
2023-11-30,23.8726,23.8726,23.3778,23.6153,243072.0
2023-12-01,23.447,24.7436,23.447,24.6842,175371.0
2023-12-02,23.447,24.7436,23.447,24.6842,175371.0
2023-12-03,23.447,24.7436,23.447,24.6842,175371.0
2023-12-04,24.5556,25.3968,24.516,25.3671,169302.0
2023-12-05,25.2583,25.5057,25.0306,25.1395,135247.0
2023-12-06,25.3968,26.0501,25.3078,25.3375,138396.0
2023-12-07,25.2187,25.7729,25.2088,25.7531,125803.0
2023-12-08,25.6344,26.2431,25.6344,25.7927,163544.0
2023-12-09,25.6344,26.2431,25.6344,25.7927,163544.0
2023-12-10,25.6344,26.2431,25.6344,25.7927,163544.0
2023-12-11,25.9511,26.1688,25.7531,25.8719,116094.0
2023-12-12,25.674,25.9264,25.5057,25.6443,94960.0
2023-12-13,25.961,27.3664,25.6047,27.3466,253637.0
2023-12-14,27.9433,28.5399,27.4859,27.9433,309076.0
2023-12-15,28.0228,28.0825,27.1776,27.2969,1431176.0
2023-12-16,28.0228,28.0825,27.1776,27.2969,1431176.0
2023-12-17,28.0228,28.0825,27.1776,27.2969,1431176.0
2023-12-18,27.277,27.5157,26.9844,27.2671,170611.0
2023-12-19,27.5157,28.3311,27.2074,28.2217,186487.0
2023-12-20,28.3013,28.878,27.7842,27.8339,197121.0
2023-12-21,28.0228,28.1173,27.6748,27.8836,158554.0
2023-12-22,28.003,28.5201,27.8936,28.0427,116889.0
2023-12-23,28.003,28.5201,27.8936,28.0427,116889.0
2023-12-24,28.003,28.5201,27.8936,28.0427,116889.0
2023-12-25,28.003,28.5201,27.8936,28.0427,116889.0
2023-12-26,28.0427,28.7687,28.0427,28.6692,90007.0
2023-12-27,28.5101,28.7687,28.351,28.53,121472.0
2023-12-28,28.351,28.6046,28.1024,28.351,93818.0
2023-12-29,28.3609,28.3609,27.6847,27.6847,131034.0
2023-12-30,28.3609,28.3609,27.6847,27.6847,131034.0
2023-12-31,28.3609,28.3609,27.6847,27.6847,131034.0
2024-01-01,28.3609,28.3609,27.6847,27.6847,131034.0
2024-01-02,27.2372,27.9831,27.0881,27.277,148307.0
2024-01-03,27.3168,27.4859,26.4964,26.7301,208180.0
2024-01-04,26.8892,27.2671,26.7798,26.7997,159443.0
2024-01-05,26.6108,27.2472,26.6108,26.9489,154707.0
2024-01-06,26.6108,27.2472,26.6108,26.9489,154707.0
2024-01-07,26.6108,27.2472,26.6108,26.9489,154707.0
2024-01-08,26.9091,27.1378,26.5809,27.0085,119942.0
2024-01-09,27.2273,27.2273,26.3622,26.4815,101209.0
2024-01-10,26.3622,26.4964,26.1135,26.4318,109114.0
2024-01-11,26.1235,26.5113,25.7158,26.2329,128910.0
2024-01-12,26.6406,26.6704,25.7953,26.0837,120833.0
2024-01-13,26.6406,26.6704,25.7953,26.0837,120833.0
2024-01-14,26.6406,26.6704,25.7953,26.0837,120833.0
2024-01-15,26.6406,26.6704,25.7953,26.0837,120833.0
2024-01-16,25.4871,25.9495,25.4871,25.5964,144861.0
2024-01-17,25.3578,25.7501,25.1788,25.4373,131850.0
2024-01-18,25.6362,25.8898,25.4075,25.7257,103388.0
2024-01-19,25.8848,26.2826,25.5567,26.1931,269109.0
2024-01-20,25.8848,26.2826,25.5567,26.1931,269109.0
2024-01-21,25.8848,26.2826,25.5567,26.1931,269109.0
2024-01-22,26.5113,26.929,26.5113,26.8494,156458.0
2024-01-23,27.1975,27.1975,26.3224,26.3721,101898.0
2024-01-24,26.6406,26.9588,26.3323,26.4914,137139.0
2024-01-25,26.8494,26.9489,26.0439,26.392,202563.0
2024-01-26,26.3124,27.3367,26.3075,26.4517,137900.0
2024-01-27,26.3124,27.3367,26.3075,26.4517,137900.0
2024-01-28,26.3124,27.3367,26.3075,26.4517,137900.0
2024-01-29,26.5909,26.7699,26.2925,26.7201,143854.0
2024-01-30,26.5213,26.7848,26.1832,26.2428,136982.0
2024-01-31,25.7655,25.8667,24.8904,24.8904,240415.0
2024-02-01,25.0396,25.4175,24.0551,24.7611,165381.0
2024-02-02,24.1346,24.9302,24.1346,24.4628,171469.0
2024-02-03,24.1346,24.9302,24.1346,24.4628,171469.0
2024-02-04,24.1346,24.9302,24.1346,24.4628,171469.0
2024-02-05,24.4728,24.4728,23.8363,24.1247,114791.0
2024-02-06,24.1148,24.4131,23.7269,23.9855,173499.0
2024-02-07,24.065,24.065,23.1203,23.8761,173314.0
2024-02-08,23.8065,24.1148,23.6573,24.0551,158677.0
2024-02-09,24.0949,24.423,23.6175,24.3236,153082.0
2024-02-10,24.0949,24.423,23.6175,24.3236,153082.0
2024-02-11,24.0949,24.423,23.6175,24.3236,153082.0
2024-02-12,24.3435,25.0843,24.3435,24.7711,142978.0
2024-02-13,23.7866,24.1545,23.4584,23.8662,276407.0
2024-02-14,24.1645,24.6319,23.717,24.5722,247397.0
2024-02-15,24.781,25.4175,24.7015,25.3578,175110.0
2024-02-16,25.139,25.2385,24.7711,24.8904,120790.0
2024-02-17,25.139,25.2385,24.7711,24.8904,120790.0
2024-02-18,25.139,25.2385,24.7711,24.8904,120790.0
2024-02-19,25.139,25.2385,24.7711,24.8904,120790.0
2024-02-20,24.4529,24.9004,24.2838,24.3435,112457.0
2024-02-21,24.3136,24.3335,24.0452,24.1943,107917.0
2024-02-22,24.0551,24.2341,23.7767,23.9358,111273.0
2024-02-23,23.896,24.1893,23.6573,23.9059,132983.0
2024-02-24,23.896,24.1893,23.6573,23.9059,132983.0
2024-02-25,23.896,24.1893,23.6573,23.9059,132983.0
2024-02-26,23.8065,23.9557,23.4485,23.4982,134540.0
2024-02-27,23.7369,23.8164,23.3491,23.3689,82219.0
2024-02-28,23.1701,23.4783,23.1104,23.1203,87004.0
2024-02-29,23.5977,23.9755,23.4187,23.5678,95189.0
2024-03-01,23.3888,23.7965,23.0109,23.6673,153477.0
2024-03-02,23.3888,23.7965,23.0109,23.6673,153477.0
2024-03-03,23.3888,23.7965,23.0109,23.6673,153477.0
2024-03-04,23.717,24.0153,23.3093,23.4485,93124.0
2024-03-05,23.3988,24.1943,23.3988,24.1148,124706.0
2024-03-06,24.1048,24.2639,23.4684,23.7866,135295.0
2024-03-07,24.2341,24.3435,23.6474,23.7369,129095.0
2024-03-08,24.2938,24.5125,24.0253,24.1148,98869.0
2024-03-09,24.2938,24.5125,24.0253,24.1148,98869.0
2024-03-10,24.2938,24.5125,24.0253,24.1148,98869.0
2024-03-11,24.1446,24.254,24.0054,24.0551,110219.0
2024-03-12,23.9258,24.0054,23.6275,23.7667,95473.0
2024-03-13,23.7369,24.0551,23.4982,23.6474,122724.0
2024-03-14,23.5181,23.528,23.006,23.18,133210.0
2024-03-15,23.11,23.6,23.11,23.51,447799.0
2024-03-16,23.11,23.6,23.11,23.51,447799.0
2024-03-17,23.11,23.6,23.11,23.51,447799.0
2024-03-18,23.5,23.55,23.03,23.16,116980.0
2024-03-19,23.11,23.36,23.11,23.22,84173.0
2024-03-20,23.06,24.05,22.95,23.76,173825.0
2024-03-21,24.04,24.07,23.56,23.87,124657.0
2024-03-22,23.94,23.94,23.4,23.44,87762.0
2024-03-23,23.94,23.94,23.4,23.44,87762.0
2024-03-24,23.94,23.94,23.4,23.44,87762.0
2024-03-25,23.51,23.71,23.22,23.39,73800.0
2024-03-26,23.57,23.57,23.22,23.54,100518.0
2024-03-27,23.73,24.37,23.73,24.34,118870.0
2024-03-28,24.31,24.53,24.09,24.36,182063.0
2024-03-29,24.31,24.53,24.09,24.36,182063.0
2024-03-30,24.31,24.53,24.09,24.36,182063.0
2024-03-31,24.31,24.53,24.09,24.36,182063.0
2024-04-01,24.46,24.46,23.685,23.89,104757.0
2024-04-02,23.65,23.65,23.2,23.29,182271.0
2024-04-03,23.23,23.35,23.05,23.26,112390.0
2024-04-04,23.61,23.65,23.13,23.25,100881.0
2024-04-05,23.05,23.32,23.0,23.22,142092.0
2024-04-06,23.05,23.32,23.0,23.22,142092.0
2024-04-07,23.05,23.32,23.0,23.22,142092.0
2024-04-08,23.3,23.62,23.04,23.5,82730.0
