,LSTR US Equity,LSTR US Equity,LSTR US Equity,LSTR US Equity,LSTR US Equity
2022-08-14,152.2807,152.9952,145.5985,152.1165,156209.0
2022-08-15,151.5854,151.9717,148.1671,149.3065,327284.0
2022-08-16,148.6692,154.0864,148.6692,153.9223,316943.0
2022-08-17,152.8697,153.4974,148.6837,150.1949,220070.0
2022-08-18,150.0307,151.7206,149.3548,151.2378,174674.0
2022-08-19,151.0157,151.8654,149.2969,151.006,220066.0
2022-08-20,151.0157,151.8654,149.2969,151.006,220066.0
2022-08-21,151.0157,151.8654,149.2969,151.006,220066.0
2022-08-22,149.3065,150.5039,146.004,147.3077,261472.0
2022-08-23,147.4139,149.2486,147.2304,147.5297,182296.0
2022-08-24,147.0373,147.9643,146.1199,146.2648,173969.0
2022-08-25,147.0952,149.4996,146.1006,149.432,190875.0
2022-08-26,148.7851,150.0259,144.9129,145.0481,161789.0
2022-08-27,148.7851,150.0259,144.9129,145.0481,161789.0
2022-08-28,148.7851,150.0259,144.9129,145.0481,161789.0
2022-08-29,143.8024,144.7825,142.7209,143.3003,286232.0
2022-08-30,143.252,145.444,142.0739,143.3582,368716.0
2022-08-31,143.6769,144.5556,141.3787,141.5911,329525.0
2022-09-01,140.7124,143.9134,139.7274,143.3099,387509.0
2022-09-02,144.3721,144.8984,139.2156,140.2295,338590.0
2022-09-03,144.3721,144.8984,139.2156,140.2295,338590.0
2022-09-04,144.3721,144.8984,139.2156,140.2295,338590.0
2022-09-05,144.3721,144.8984,139.2156,140.2295,338590.0
2022-09-06,140.2295,141.2821,136.8884,138.6073,287004.0
2022-09-07,138.5397,140.1233,136.4249,139.486,290850.0
2022-09-08,139.0225,139.1432,137.294,138.6749,274549.0
2022-09-09,139.2156,142.6291,139.2156,141.649,304697.0
2022-09-10,139.2156,142.6291,139.2156,141.649,304697.0
2022-09-11,139.2156,142.6291,139.2156,141.649,304697.0
2022-09-12,142.6147,145.2122,142.6147,142.885,253395.0
2022-09-13,140.0847,141.4752,139.0322,140.2006,369634.0
2022-09-14,140.2875,141.1179,138.8873,140.5192,422504.0
2022-09-15,140.6351,142.5036,138.9646,140.1523,370974.0
2022-09-16,138.9066,138.9066,132.7845,136.1642,1016591.0
2022-09-17,138.9066,138.9066,132.7845,136.1642,1016591.0
2022-09-18,138.9066,138.9066,132.7845,136.1642,1016591.0
2022-09-19,135.5462,141.6877,135.5462,141.4076,488748.0
2022-09-20,140.1716,140.1716,135.9518,137.3713,236220.0
2022-09-21,138.8487,141.1392,138.3948,139.2832,289757.0
2022-09-22,138.7135,139.1577,136.8981,137.7092,328557.0
2022-09-23,136.9078,137.9313,134.6965,137.8348,368881.0
2022-09-24,136.9078,137.9313,134.6965,137.8348,368881.0
2022-09-25,136.9078,137.9313,134.6965,137.8348,368881.0
2022-09-26,136.9271,141.8228,136.9271,139.6695,391951.0
2022-09-27,139.9881,140.8476,136.8209,138.3079,427535.0
2022-09-28,137.9893,142.5084,137.9893,141.0407,332024.0
2022-09-29,139.9978,141.369,138.8777,140.7413,362398.0
2022-09-30,139.7757,141.9677,138.67,139.4088,420210.0
2022-10-01,139.7757,141.9677,138.67,139.4088,420210.0
2022-10-02,139.7757,141.9677,138.67,139.4088,420210.0
2022-10-03,141.1662,144.2224,139.8723,142.9526,330567.0
2022-10-04,144.6135,146.1103,143.4065,146.0234,372997.0
2022-10-05,144.6908,146.3227,142.4408,143.8217,289349.0
2022-10-06,144.2466,146.1392,142.6967,144.0148,249236.0
2022-10-07,142.0449,142.4312,138.1824,138.7714,291174.0
2022-10-08,142.0449,142.4312,138.1824,138.7714,291174.0
2022-10-09,142.0449,142.4312,138.1824,138.7714,291174.0
2022-10-10,139.3798,141.0214,138.559,140.1909,264000.0
2022-10-11,139.177,141.6587,138.9549,140.7606,343304.0
2022-10-12,141.6973,144.4397,140.5385,143.2713,331494.0
2022-10-13,140.6255,144.2852,138.6652,142.7209,343010.0
2022-10-14,143.4837,143.4837,139.2543,139.5536,360601.0
2022-10-15,143.4837,143.4837,139.2543,139.5536,360601.0
2022-10-16,143.4837,143.4837,139.2543,139.5536,360601.0
2022-10-17,140.1716,142.4264,140.1716,140.8862,248654.0
2022-10-18,143.3389,145.724,142.1705,143.7348,347352.0
2022-10-19,143.6286,144.3818,137.6078,138.6942,350371.0
2022-10-20,143.1747,145.4343,137.7768,142.2574,634625.0
2022-10-21,142.2091,142.6533,138.0713,141.5428,434074.0
2022-10-22,142.2091,142.6533,138.0713,141.5428,434074.0
2022-10-23,142.2091,142.6533,138.0713,141.5428,434074.0
2022-10-24,143.0492,145.8109,142.4698,144.1983,314282.0
2022-10-25,143.223,145.7385,143.223,144.2852,203559.0
2022-10-26,144.826,146.8248,140.7027,146.062,319241.0
2022-10-27,146.4482,147.6379,143.9907,144.2852,296267.0
2022-10-28,144.6425,147.4718,143.1554,147.2304,281403.0
2022-10-29,144.6425,147.4718,143.1554,147.2304,281403.0
2022-10-30,144.6425,147.4718,143.1554,147.2304,281403.0
2022-10-31,146.2551,152.4352,145.7723,150.8515,486445.0
2022-11-01,151.1895,152.7249,149.0941,152.5028,231999.0
2022-11-02,151.4309,152.947,146.5351,146.7186,391653.0
2022-11-03,144.7004,149.5576,143.1361,147.269,292726.0
2022-11-04,147.6553,150.9384,147.6553,150.9288,224675.0
2022-11-05,147.6553,150.9384,147.6553,150.9288,224675.0
2022-11-06,147.6553,150.9384,147.6553,150.9288,224675.0
2022-11-07,151.277,157.2948,150.6482,157.1594,389911.0
2022-11-08,157.14,159.7619,155.1567,156.4144,334914.0
2022-11-09,154.6923,156.9078,151.5382,152.2348,192778.0
2022-11-10,156.8788,161.2035,156.0371,160.9036,292783.0
2022-11-11,161.426,164.2221,160.7584,162.7611,405239.0
2022-11-12,161.426,164.2221,160.7584,162.7611,405239.0
2022-11-13,161.426,164.2221,160.7584,162.7611,405239.0
2022-11-14,162.3064,165.8668,161.6776,163.1578,424982.0
2022-11-15,164.938,168.7306,164.938,167.8502,498486.0
2022-11-16,166.8536,167.5599,160.3134,161.2712,360651.0
2022-11-17,158.6783,159.8006,156.279,159.5104,477581.0
2022-11-18,160.8649,161.5131,158.4848,160.594,272150.0
2022-11-19,160.8649,161.5131,158.4848,160.594,272150.0
2022-11-20,160.8649,161.5131,158.4848,160.594,272150.0
2022-11-21,160.3424,163.4858,160.3424,162.142,235410.0
2022-11-22,163.332,164.8413,162.0839,163.4674,257018.0
2022-11-23,163.4481,165.7991,161.8324,165.267,204951.0
2022-11-24,163.4481,165.7991,161.8324,165.267,204951.0
2022-11-25,164.2124,167.5986,164.2124,167.1052,142410.0
2022-11-26,164.2124,167.5986,164.2124,167.1052,142410.0
2022-11-27,164.2124,167.5986,164.2124,167.1052,142410.0
2022-11-28,166.544,169.253,165.9007,166.128,380439.0
2022-11-29,166.128,168.2372,163.1965,165.0638,286456.0
2022-11-30,164.8509,167.5502,162.3935,167.3567,299210.0
2022-12-01,167.3567,168.0727,165.0444,166.3215,202988.0
2022-12-02,165.2283,167.9082,164.6961,166.9117,240504.0
2022-12-03,165.2283,167.9082,164.6961,166.9117,240504.0
2022-12-04,165.2283,167.9082,164.6961,166.9117,240504.0
2022-12-05,166.8053,167.6567,164.2124,165.3637,283968.0
2022-12-06,165.8765,166.3699,162.0307,164.2511,430379.0
2022-12-07,162.9643,164.8461,162.1226,162.8869,227392.0
2022-12-08,166.0603,166.544,163.0901,164.7058,322880.0
2022-12-09,164.2317,164.3382,162.4322,162.7321,229037.0
2022-12-10,164.2317,164.3382,162.4322,162.7321,229037.0
2022-12-11,164.2317,164.3382,162.4322,162.7321,229037.0
2022-12-12,162.9256,167.8018,162.9256,166.3699,427515.0
2022-12-13,172.349,172.349,165.2089,166.2925,307165.0
2022-12-14,166.3022,168.9241,165.4653,166.5247,283713.0
2022-12-15,164.8122,164.9187,162.1323,162.2581,268555.0
2022-12-16,161.6195,164.2027,160.6133,162.8966,928015.0
2022-12-17,161.6195,164.2027,160.6133,162.8966,928015.0
2022-12-18,161.6195,164.2027,160.6133,162.8966,928015.0
2022-12-19,162.8192,164.0866,160.2273,161.784,330623.0
2022-12-20,161.842,161.842,157.556,158.4945,270506.0
2022-12-21,160.3618,162.1613,159.1718,160.8939,300138.0
2022-12-22,159.7909,162.4903,157.6915,160.1876,225086.0
2022-12-23,160.6133,162.2822,159.8006,161.0487,116096.0
2022-12-24,160.6133,162.2822,159.8006,161.0487,116096.0
2022-12-25,160.6133,162.2822,159.8006,161.0487,116096.0
2022-12-26,160.6133,162.2822,159.8006,161.0487,116096.0
2022-12-27,161.2035,162.3355,159.254,160.7488,144769.0
2022-12-28,161.2906,161.9823,157.6625,157.7108,118946.0
2022-12-29,159.0266,161.2325,158.4606,159.4233,161836.0
2022-12-30,157.8947,158.6251,156.0468,157.6044,141294.0
2022-12-31,157.8947,158.6251,156.0468,157.6044,141294.0
2023-01-01,157.8947,158.6251,156.0468,157.6044,141294.0
2023-01-02,157.8947,158.6251,156.0468,157.6044,141294.0
2023-01-03,158.3784,159.3846,156.8014,158.3494,209430.0
2023-01-04,159.3266,161.8324,158.63,160.4198,326700.0
2023-01-05,160.0085,160.224,156.7376,159.274,357917.0
2023-01-06,160.7724,164.5966,159.7147,163.8474,306164.0
2023-01-07,160.7724,164.5966,159.7147,163.8474,306164.0
2023-01-08,160.7724,164.5966,159.7147,163.8474,306164.0
2023-01-09,166.1977,169.9191,164.67,168.0486,278526.0
2023-01-10,167.6863,170.0657,166.9028,169.6057,290623.0
2023-01-11,170.7809,171.9022,169.5371,170.3989,218450.0
2023-01-12,170.1443,170.1443,167.3239,167.5296,237836.0
2023-01-13,166.2565,167.1232,164.4154,166.3642,184243.0
2023-01-14,166.2565,167.1232,164.4154,166.3642,184243.0
2023-01-15,166.2565,167.1232,164.4154,166.3642,184243.0
2023-01-16,166.2565,167.1232,164.4154,166.3642,184243.0
2023-01-17,166.6188,166.893,164.1803,164.905,251755.0
2023-01-18,164.8854,168.1857,163.3626,163.534,239950.0
2023-01-19,162.5155,163.2598,159.3916,162.0063,223203.0
2023-01-20,163.1913,164.954,160.7528,164.8463,277053.0
2023-01-21,163.1913,164.954,160.7528,164.8463,277053.0
2023-01-22,163.1913,164.954,160.7528,164.8463,277053.0
2023-01-23,165.5318,170.3402,165.4632,168.1367,243703.0
2023-01-24,167.3533,168.3277,163.6564,167.5296,175566.0
2023-01-25,166.423,167.4904,165.1009,165.9137,283275.0
2023-01-26,167.1574,167.1574,162.589,165.806,352752.0
2023-01-27,165.806,171.3538,165.5269,169.0769,537365.0
2023-01-28,165.806,171.3538,165.5269,169.0769,537365.0
2023-01-29,165.806,171.3538,165.5269,169.0769,537365.0
2023-01-30,170.536,170.8396,164.5011,164.7777,226434.0
2023-01-31,165.4632,169.968,165.4632,169.2531,260585.0
2023-02-01,169.4882,176.0544,168.93,175.2171,550483.0
2023-02-02,164.5819,184.5646,164.5819,179.7611,586620.0
2023-02-03,178.8112,179.1539,173.9575,176.9994,368965.0
2023-02-04,178.8112,179.1539,173.9575,176.9994,368965.0
2023-02-05,178.8112,179.1539,173.9575,176.9994,368965.0
2023-02-06,177.6458,181.0048,176.3041,179.2225,382503.0
2023-02-07,179.1735,182.1408,178.3101,181.6511,237395.0
2023-02-08,181.9645,182.3954,179.0349,180.3095,201599.0
2023-02-09,180.2214,181.6609,175.1681,175.7068,223621.0
2023-02-10,175.1084,178.6888,175.1084,177.5804,248631.0
2023-02-11,175.1084,178.6888,175.1084,177.5804,248631.0
2023-02-12,175.1084,178.6888,175.1084,177.5804,248631.0
2023-02-13,176.7073,180.2093,176.7073,179.66,177098.0
2023-02-14,179.5815,180.9156,176.6975,180.8077,215897.0
2023-02-15,179.2676,181.3962,179.2185,181.2785,228765.0
2023-02-16,178.8654,183.0344,177.4774,181.5924,355236.0
2023-02-17,181.4943,182.6911,179.8414,180.0916,404472.0
2023-02-18,181.4943,182.6911,179.8414,180.0916,404472.0
2023-02-19,181.4943,182.6911,179.8414,180.0916,404472.0
2023-02-20,181.4943,182.6911,179.8414,180.0916,404472.0
2023-02-21,177.9629,179.3348,176.1972,176.5111,206063.0
2023-02-22,176.6877,179.091,175.1035,176.3934,228806.0
2023-02-23,177.3253,178.7182,176.158,177.649,171530.0
2023-02-24,176.2757,177.8403,174.5983,176.982,256998.0
2023-02-25,176.2757,177.8403,174.5983,176.982,256998.0
2023-02-26,176.2757,177.8403,174.5983,176.982,256998.0
2023-02-27,178.9439,181.2981,177.8893,178.424,162521.0
2023-02-28,177.4332,179.5324,176.8562,177.3449,184585.0
2023-03-01,177.3449,179.3951,176.4719,176.9133,262642.0
2023-03-02,176.4915,179.5226,175.9912,178.7477,275374.0
2023-03-03,178.7477,180.739,175.7067,178.7967,249445.0
2023-03-04,178.7477,180.739,175.7067,178.7967,249445.0
2023-03-05,178.7477,180.739,175.7067,178.7967,249445.0
2023-03-06,178.2572,179.6109,176.9035,177.2664,244513.0
2023-03-07,172.4696,178.3308,172.4696,176.1384,210965.0
2023-03-08,175.9814,177.443,174.7111,177.2272,181361.0
2023-03-09,177.8256,179.042,175.2065,175.2163,174575.0
2023-03-10,175.4321,176.9035,172.5334,173.1857,221066.0
2023-03-11,175.4321,176.9035,172.5334,173.1857,221066.0
2023-03-12,175.4321,176.9035,172.5334,173.1857,221066.0
2023-03-13,171.1061,172.8032,168.7666,171.9399,333641.0
2023-03-14,174.0391,175.2997,166.5153,169.6053,447407.0
2023-03-15,167.7415,170.6843,167.0156,169.311,246406.0
2023-03-16,168.1437,173.1269,168.1437,172.45,262463.0
2023-03-17,173.1955,174.2844,167.663,168.7519,426708.0
2023-03-18,173.1955,174.2844,167.663,168.7519,426708.0
2023-03-19,173.1955,174.2844,167.663,168.7519,426708.0
2023-03-20,169.4483,169.5955,166.5594,168.4478,291580.0
2023-03-21,170.4587,172.2833,169.5562,171.0963,204471.0
2023-03-22,169.6347,172.9012,168.7813,168.8892,177279.0
2023-03-23,169.3698,171.5475,167.9152,169.105,218331.0
2023-03-24,167.8592,170.2527,167.2804,169.8701,291371.0
2023-03-25,167.8592,170.2527,167.2804,169.8701,291371.0
2023-03-26,167.8592,170.2527,167.2804,169.8701,291371.0
2023-03-27,171.0865,172.8718,170.3312,172.0871,208745.0
2023-03-28,171.7339,173.0974,171.2435,172.4304,212517.0
2023-03-29,173.2053,173.3427,171.6358,172.1852,147941.0
2023-03-30,172.8718,173.2838,171.5485,171.8222,129546.0
2023-03-31,172.6168,176.0501,172.6168,175.8441,222324.0
2023-04-01,172.6168,176.0501,172.6168,175.8441,222324.0
2023-04-02,172.6168,176.0501,172.6168,175.8441,222324.0
2023-04-03,174.9122,174.9122,170.7726,173.4604,210799.0
2023-04-04,173.941,173.941,168.9186,170.0761,233939.0
2023-04-05,168.899,172.8522,168.899,172.7345,355768.0
2023-04-06,172.8718,172.8718,169.6641,170.4783,314966.0
2023-04-07,172.8718,172.8718,169.6641,170.4783,314966.0
2023-04-08,172.8718,172.8718,169.6641,170.4783,314966.0
2023-04-09,172.8718,172.8718,169.6641,170.4783,314966.0
2023-04-10,169.3306,174.559,168.1927,174.4904,239232.0
2023-04-11,174.7258,176.1678,174.2157,175.1084,138157.0
2023-04-12,176.4621,176.8054,175.0495,175.5498,169847.0
2023-04-13,176.4817,176.9231,173.5977,176.0893,214318.0
2023-04-14,176.1384,178.8065,176.0501,177.3253,211499.0
2023-04-15,176.1384,178.8065,176.0501,177.3253,211499.0
2023-04-16,176.1384,178.8065,176.0501,177.3253,211499.0
2023-04-17,177.3253,178.7722,174.2353,176.3444,165898.0
2023-04-18,177.5215,178.6202,176.7171,177.7373,182684.0
2023-04-19,177.5509,178.8163,176.6779,178.7182,127757.0
2023-04-20,178.4926,180.8371,177.9237,178.424,186694.0
2023-04-21,178.6692,180.5722,177.2468,178.7477,275993.0
2023-04-22,178.6692,180.5722,177.2468,178.7477,275993.0
2023-04-23,178.6692,180.5722,177.2468,178.7477,275993.0
2023-04-24,178.5613,180.1431,177.9433,178.7967,133359.0
2023-04-25,176.6583,178.5221,172.8424,173.7547,321726.0
2023-04-26,172.1459,172.6462,164.9948,165.2303,450061.0
2023-04-27,169.0952,171.8026,165.9267,171.4004,508658.0
2023-04-28,172.2538,174.0195,171.6358,172.6756,275886.0
2023-04-29,172.2538,174.0195,171.6358,172.6756,275886.0
2023-04-30,172.2538,174.0195,171.6358,172.6756,275886.0
2023-05-01,172.9699,175.54,172.0576,175.1084,249897.0
2023-05-02,174.51,175.1868,172.5187,174.3432,215255.0
2023-05-03,175.1195,178.8043,175.1195,176.672,259159.0
2023-05-04,175.7582,176.2741,174.2253,174.4317,179377.0
2023-05-05,175.7484,178.5193,175.5224,177.6644,186893.0
2023-05-06,175.7484,178.5193,175.5224,177.6644,186893.0
2023-05-07,175.7484,178.5193,175.5224,177.6644,186893.0
2023-05-08,178.7944,178.7944,175.2079,176.2004,176351.0
2023-05-09,175.3652,175.655,172.6532,174.5299,160326.0
2023-05-10,175.7582,177.4237,172.8399,174.019,142496.0
2023-05-11,173.6554,174.4071,171.9555,173.7832,130142.0
2023-05-12,174.019,175.0114,172.9774,173.7733,121120.0
2023-05-13,174.019,175.0114,172.9774,173.7733,121120.0
2023-05-14,174.019,175.0114,172.9774,173.7733,121120.0
2023-05-15,174.019,175.3848,172.5353,174.4808,155639.0
2023-05-16,173.1445,173.3901,170.9041,172.3486,179082.0
2023-05-17,172.6139,174.9328,171.8376,174.8149,162426.0
2023-05-18,174.8542,176.2986,172.7219,175.4929,173859.0
2023-05-19,176.4951,176.6818,172.8792,174.3039,186227.0
2023-05-20,176.4951,176.6818,172.8792,174.3039,186227.0
2023-05-21,176.4951,176.6818,172.8792,174.3039,186227.0
2023-05-22,174.7363,175.7287,170.8059,171.985,240554.0
2023-05-23,171.7099,172.9823,171.135,172.0145,190756.0
2023-05-24,168.8505,171.8548,166.2122,169.2534,441699.0
2023-05-25,169.0274,172.7023,167.5387,172.496,219950.0
2023-05-26,173.2133,174.4415,171.6411,173.0167,222930.0
2023-05-27,173.2133,174.4415,171.6411,173.0167,222930.0
2023-05-28,173.2133,174.4415,171.6411,173.0167,222930.0
2023-05-29,173.2133,174.4415,171.6411,173.0167,222930.0
2023-05-30,172.7219,175.6501,171.8573,175.3455,252374.0
2023-05-31,174.7068,174.7068,171.2284,172.3289,306320.0
2023-06-01,172.6532,177.2321,171.7492,176.4165,304826.0
2023-06-02,177.183,180.8776,177.0307,179.8163,290768.0
2023-06-03,177.183,180.8776,177.0307,179.8163,290768.0
2023-06-04,177.183,180.8776,177.0307,179.8163,290768.0
2023-06-05,178.3719,181.6735,174.2745,174.3334,293151.0
2023-06-06,174.0386,180.2782,174.0092,179.8163,396962.0
2023-06-07,179.8163,185.4663,179.6935,184.6901,349623.0
2023-06-08,184.6901,185.4958,182.6315,184.5034,233609.0
2023-06-09,184.4641,186.0952,182.7052,184.1103,322047.0
2023-06-10,184.4641,186.0952,182.7052,184.1103,322047.0
2023-06-11,184.4641,186.0952,182.7052,184.1103,322047.0
2023-06-12,184.4935,184.523,180.8284,182.489,237105.0
2023-06-13,182.9607,184.6801,182.3171,183.1965,289689.0
2023-06-14,183.2653,185.1715,182.1746,183.0884,314514.0
2023-06-15,183.0393,185.1912,182.7003,184.7294,291836.0
2023-06-16,185.6432,186.5963,182.5676,184.7097,461227.0
2023-06-17,185.6432,186.5963,182.5676,184.7097,461227.0
2023-06-18,185.6432,186.5963,182.5676,184.7097,461227.0
2023-06-19,185.6432,186.5963,182.5676,184.7097,461227.0
2023-06-20,183.904,184.7588,181.3885,181.4475,202816.0
2023-06-21,180.6614,182.6561,179.5314,182.2827,202278.0
2023-06-22,182.322,184.0317,181.6096,183.7271,146909.0
2023-06-23,182.9508,184.2381,182.2434,182.7543,336058.0
2023-06-24,182.9508,184.2381,182.2434,182.7543,336058.0
2023-06-25,182.9508,184.2381,182.2434,182.7543,336058.0
2023-06-26,182.8428,186.5275,182.8428,185.3975,176261.0
2023-06-27,185.1519,190.9787,185.1519,189.7996,198645.0
2023-06-28,189.5245,190.2319,187.5887,189.2788,208141.0
2023-06-29,189.2985,189.8684,188.478,189.6424,224193.0
2023-06-30,190.7822,190.7822,187.8442,189.1904,191416.0
2023-07-01,190.7822,190.7822,187.8442,189.1904,191416.0
2023-07-02,190.7822,190.7822,187.8442,189.1904,191416.0
2023-07-03,188.591,190.7429,187.8393,189.9372,100321.0
2023-07-04,188.591,190.7429,187.8393,189.9372,100321.0
2023-07-05,188.4829,188.7826,185.4368,187.0483,214131.0
2023-07-06,185.5253,187.8933,185.5253,187.6379,271050.0
2023-07-07,187.7754,190.7675,187.7754,189.3083,215756.0
2023-07-08,187.7754,190.7675,187.7754,189.3083,215756.0
2023-07-09,187.7754,190.7675,187.7754,189.3083,215756.0
2023-07-10,189.0626,193.1503,188.8072,193.0225,165635.0
2023-07-11,193.0225,195.8721,192.9636,195.5282,171495.0
2023-07-12,196.5206,196.668,192.9636,193.9757,191955.0
2023-07-13,194.634,194.8993,192.4281,193.1896,232215.0
2023-07-14,193.4549,193.558,191.1065,191.4209,193563.0
2023-07-15,193.4549,193.558,191.1065,191.4209,193563.0
2023-07-16,193.4549,193.558,191.1065,191.4209,193563.0
2023-07-17,191.1163,191.8238,189.2985,191.0377,268931.0
2023-07-18,193.3763,196.6778,192.0006,193.6416,229952.0
2023-07-19,193.8479,197.6899,193.8479,197.5622,181530.0
2023-07-20,198.2303,199.8614,196.0096,199.5175,180192.0
2023-07-21,200.5591,201.2174,198.8641,199.7632,156257.0
2023-07-22,200.5591,201.2174,198.8641,199.7632,156257.0
2023-07-23,200.5591,201.2174,198.8641,199.7632,156257.0
2023-07-24,197.5032,200.0874,196.5304,199.5175,180410.0
2023-07-25,199.095,201.3845,198.702,199.4881,145848.0
2023-07-26,200.2741,204.9906,199.6158,201.807,386718.0
2023-07-27,197.6702,199.4683,191.9318,196.2356,567591.0
2023-07-28,197.0905,200.392,195.7149,199.8025,246474.0
2023-07-29,197.0905,200.392,195.7149,199.8025,246474.0
2023-07-30,197.0905,200.392,195.7149,199.8025,246474.0
2023-07-31,199.8614,200.1071,197.0414,200.0481,178028.0
2023-08-01,199.8614,199.8614,194.6733,197.3656,259036.0
2023-08-02,196.5501,198.6627,196.5501,197.3853,217090.0
2023-08-03,196.9726,199.6551,196.1374,198.2598,254249.0
2023-08-04,198.2598,199.4881,195.0467,196.0784,193589.0
2023-08-05,198.2598,199.4881,195.0467,196.0784,193589.0
2023-08-06,198.2598,199.4881,195.0467,196.0784,193589.0
2023-08-07,196.6483,199.1048,192.2561,194.9877,318219.0
2023-08-08,193.4942,194.8796,192.1087,194.0543,249275.0
2023-08-09,194.3692,194.822,193.198,193.6704,138870.0
2023-08-10,194.1527,196.8003,194.1527,195.2747,174663.0
2023-08-11,195.3732,196.0523,193.6114,194.448,168621.0
2023-08-12,195.3732,196.0523,193.6114,194.448,168621.0
2023-08-13,195.3732,196.0523,193.6114,194.448,168621.0
2023-08-14,194.1921,194.7925,192.6468,194.5169,133501.0
2023-08-15,193.444,193.9952,191.2787,191.4559,230472.0
2023-08-16,191.4559,193.8082,188.0799,189.4381,215561.0
2023-08-17,188.9657,189.699,184.9795,185.7669,243235.0
2023-08-18,185.0582,186.9184,184.01,186.1212,198087.0
2023-08-19,185.0582,186.9184,184.01,186.1212,198087.0
2023-08-20,185.0582,186.9184,184.01,186.1212,198087.0
2023-08-21,186.072,189.6252,185.009,185.2157,143161.0
2023-08-22,185.1468,187.45,182.5484,183.0307,252187.0
2023-08-23,182.3712,186.5641,181.0031,186.3771,281844.0
2023-08-24,185.885,187.2187,184.0445,184.4283,145796.0
2023-08-25,185.1862,186.0228,182.9913,184.0051,148728.0
2023-08-26,185.1862,186.0228,182.9913,184.0051,148728.0
2023-08-27,185.1862,186.0228,182.9913,184.0051,148728.0
2023-08-28,184.5956,187.3712,183.6705,184.0543,105413.0
2023-08-29,184.6153,188.2669,183.8378,187.4598,163657.0
2023-08-30,187.9224,189.7147,187.9224,188.0897,173861.0
2023-08-31,187.6173,187.9913,186.2886,186.82,180619.0
2023-09-01,187.6074,191.8092,187.5878,191.6822,217426.0
2023-09-02,187.6074,191.8092,187.5878,191.6822,217426.0
2023-09-03,187.6074,191.8092,187.5878,191.6822,217426.0
2023-09-04,187.6074,191.8092,187.5878,191.6822,217426.0
2023-09-05,190.2846,191.0031,185.6488,185.7866,290357.0
2023-09-06,186.3476,187.8535,181.2541,181.702,248467.0
2023-09-07,181.5642,182.8338,179.7827,181.0425,301622.0
2023-09-08,181.6921,182.9618,180.2551,181.0819,128206.0
2023-09-09,181.6921,182.9618,180.2551,181.0819,128206.0
2023-09-10,181.6921,182.9618,180.2551,181.0819,128206.0
2023-09-11,181.9185,183.011,180.3142,182.1842,168797.0
2023-09-12,181.3772,182.5632,180.4028,180.6193,104836.0
2023-09-13,180.6488,185.0976,179.5858,182.824,230910.0
2023-09-14,184.5366,185.9736,182.7305,184.4185,192993.0
2023-09-15,184.4382,185.009,182.3516,183.5031,424408.0
2023-09-16,184.4382,185.009,182.3516,183.5031,424408.0
2023-09-17,184.4382,185.009,182.3516,183.5031,424408.0
2023-09-18,183.2275,184.635,181.6626,182.4795,295794.0
2023-09-19,182.4598,182.5779,179.635,181.5346,168383.0
2023-09-20,182.7059,183.4933,181.2394,181.2787,110585.0
2023-09-21,180.3339,180.5209,178.7,178.7,133517.0
2023-09-22,178.828,181.4264,178.4343,178.6016,212434.0
2023-09-23,178.828,181.4264,178.4343,178.6016,212434.0
2023-09-24,178.828,181.4264,178.4343,178.6016,212434.0
2023-09-25,178.6508,181.6626,178.1784,180.6193,162225.0
2023-09-26,179.9697,180.5996,176.7906,176.9284,177408.0
2023-09-27,177.4894,178.9756,175.3339,176.1016,228035.0
2023-09-28,176.0327,177.1547,175.1272,175.8654,246907.0
2023-09-29,177.1843,177.9471,173.641,174.1528,352356.0
2023-09-30,177.1843,177.9471,173.641,174.1528,352356.0
2023-10-01,177.1843,177.9471,173.641,174.1528,352356.0
2023-10-02,173.7689,174.6351,170.3537,171.574,337316.0
2023-10-03,170.7571,173.4146,170.7571,172.1744,269490.0
2023-10-04,172.8929,173.4638,170.3782,173.3457,218601.0
2023-10-05,173.7492,174.4579,171.7364,171.8398,180862.0
2023-10-06,171.4953,173.9855,170.8162,172.5681,190665.0
2023-10-07,171.4953,173.9855,170.8162,172.5681,190665.0
2023-10-08,171.4953,173.9855,170.8162,172.5681,190665.0
2023-10-09,171.7414,175.9736,171.7414,175.4815,166655.0
2023-10-10,175.7079,178.4539,175.4421,177.2138,172062.0
2023-10-11,177.4205,178.2866,175.5307,176.5347,170768.0
2023-10-12,176.889,176.889,173.2054,174.1626,217226.0
2023-10-13,174.5169,175.3929,171.4855,172.3024,229122.0
2023-10-14,174.5169,175.3929,171.4855,172.3024,229122.0
2023-10-15,174.5169,175.3929,171.4855,172.3024,229122.0
2023-10-16,173.267,176.8791,173.267,175.5603,179285.0
2023-10-17,175.9343,179.5563,174.6646,178.4441,346132.0
2023-10-18,176.6823,176.6823,170.2502,170.2945,243752.0
2023-10-19,169.8221,170.7079,166.8398,167.3123,234245.0
2023-10-20,170.1075,172.9225,168.7197,169.5071,219093.0
2023-10-21,170.1075,172.9225,168.7197,169.5071,219093.0
2023-10-22,170.1075,172.9225,168.7197,169.5071,219093.0
2023-10-23,169.4087,169.9697,166.1213,166.2296,203645.0
2023-10-24,166.5249,167.4845,163.9658,164.832,288146.0
2023-10-25,164.0839,165.9934,161.0377,164.143,258345.0
2023-10-26,164.1922,166.7562,159.2119,161.0131,432783.0
2023-10-27,159.8123,162.3024,158.5918,160.0682,252809.0
2023-10-28,159.8123,162.3024,158.5918,160.0682,252809.0
