,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity
2023-09-30,231.2234,231.9655,226.3355,227.8791,827117.0
2023-10-01,231.2234,231.9655,226.3355,227.8791,827117.0
2023-10-02,227.3942,228.8388,225.9892,227.6515,1187787.0
2023-10-03,226.8006,228.6904,226.4147,227.978,1072641.0
2023-10-04,228.1363,230.4318,226.6621,229.6205,969349.0
2023-10-05,229.2247,232.203,228.1759,230.3725,1066151.0
2023-10-06,229.4919,233.9741,229.1159,232.569,1131991.0
2023-10-07,229.4919,233.9741,229.1159,232.569,1131991.0
2023-10-08,229.4919,233.9741,229.1159,232.569,1131991.0
2023-10-09,231.3718,232.5789,228.9279,232.0051,917687.0
2023-10-10,233.2518,235.0575,231.9556,232.4998,953704.0
2023-10-11,232.9945,234.4554,232.4404,234.1126,820535.0
2023-10-12,233.509,233.509,229.9569,231.263,1087347.0
2023-10-13,231.5301,232.3811,228.1957,229.0565,1098255.0
2023-10-14,231.5301,232.3811,228.1957,229.0565,1098255.0
2023-10-15,231.5301,232.3811,228.1957,229.0565,1098255.0
2023-10-16,231.0948,233.0786,229.1159,231.1442,1047276.0
2023-10-17,229.9074,233.4407,229.2346,232.8164,801671.0
2023-10-18,230.7188,230.7188,222.8032,223.0308,1145247.0
2023-10-19,222.4371,226.3256,221.6357,222.5262,1309011.0
2023-10-20,222.8527,224.3468,220.29,221.2003,2513346.0
2023-10-21,222.8527,224.3468,220.29,221.2003,2513346.0
2023-10-22,222.8527,224.3468,220.29,221.2003,2513346.0
2023-10-23,223.1198,223.4958,219.9734,220.102,1586657.0
2023-10-24,223.1297,223.6146,215.2043,220.7056,2174470.0
2023-10-25,219.36,224.5051,216.6983,223.5849,2168939.0
2023-10-26,224.4556,227.0677,220.8989,221.794,1304457.0
2023-10-27,221.794,224.6436,219.8596,220.9035,1118847.0
2023-10-28,221.794,224.6436,219.8596,220.9035,1118847.0
2023-10-29,221.794,224.6436,219.8596,220.9035,1118847.0
2023-10-30,221.7445,224.228,220.1812,221.2201,921413.0
2023-10-31,220.9431,222.3778,219.4787,221.7544,1767490.0
2023-11-01,222.6152,223.0605,219.4985,222.17,931829.0
2023-11-02,224.7722,229.6304,223.4958,229.2643,1282019.0
2023-11-03,231.916,235.0624,229.5216,230.6495,1098417.0
2023-11-04,231.916,235.0624,229.5216,230.6495,1098417.0
2023-11-05,231.916,235.0624,229.5216,230.6495,1098417.0
2023-11-06,230.5407,231.4807,228.1165,228.7102,1043595.0
2023-11-07,228.3045,228.9109,226.6621,227.4635,1093636.0
2023-11-08,227.5723,228.5321,225.5539,226.5928,1204181.0
2023-11-09,227.0776,227.7505,225.2541,226.0882,1121215.0
2023-11-10,227.038,230.1746,226.0288,230.0361,1178302.0
2023-11-11,227.038,230.1746,226.0288,230.0361,1178302.0
2023-11-12,227.038,230.1746,226.0288,230.0361,1178302.0
2023-11-13,229.0664,230.4417,228.7696,229.6601,747586.0
2023-11-14,233.509,235.9529,232.6779,233.9345,1021240.0
2023-11-15,234.6073,237.4965,234.6073,235.013,878854.0
2023-11-16,235.2208,237.7933,235.2208,236.4971,792467.0
2023-11-17,237.6152,238.0704,236.23,237.3876,1251658.0
2023-11-18,237.6152,238.0704,236.23,237.3876,1251658.0
2023-11-19,237.6152,238.0704,236.23,237.3876,1251658.0
2023-11-20,237.0809,238.0753,235.0921,237.0908,942821.0
2023-11-21,237.17,239.4853,236.6703,239.2577,1052559.0
2023-11-22,239.8514,240.1581,237.2887,238.1594,931496.0
2023-11-23,239.8514,240.1581,237.2887,238.1594,931496.0
2023-11-24,238.2683,239.2973,237.7241,239.2973,284795.0
2023-11-25,238.2683,239.2973,237.7241,239.2973,284795.0
2023-11-26,238.2683,239.2973,237.7241,239.2973,284795.0
2023-11-27,238.1396,239.7128,236.1706,239.2478,777849.0
2023-11-28,239.4457,240.0789,237.7241,238.7036,971107.0
2023-11-29,240.5934,241.1574,237.9566,238.288,698519.0
2023-11-30,239.2379,240.0522,236.4576,239.6535,2014402.0
2023-12-01,239.1736,242.978,237.8626,242.6515,774332.0
2023-12-02,239.1736,242.978,237.8626,242.6515,774332.0
2023-12-03,239.1736,242.978,237.8626,242.6515,774332.0
2023-12-04,241.0288,245.1845,240.5143,244.9569,807246.0
2023-12-05,244.1554,244.9767,241.7214,242.038,686642.0
2023-12-06,243.2452,246.352,243.2452,244.2841,1040432.0
2023-12-07,245.412,246.0156,244.2099,244.9569,582194.0
2023-12-08,245.3824,247.9054,244.8134,246.9754,1781170.0
2023-12-09,245.3824,247.9054,244.8134,246.9754,1781170.0
2023-12-10,245.3824,247.9054,244.8134,246.9754,1781170.0
2023-12-11,247.381,248.7118,246.9556,247.757,1115404.0
2023-12-12,249.1818,250.2405,247.9153,249.0928,982066.0
2023-12-13,249.3401,250.8886,246.5202,249.9239,913054.0
2023-12-14,252.3085,257.1172,251.6357,256.5631,1019407.0
2023-12-15,254.7029,257.2259,252.6152,255.6132,2269666.0
2023-12-16,254.7029,257.2259,252.6152,255.6132,2269666.0
2023-12-17,254.7029,257.2259,252.6152,255.6132,2269666.0
2023-12-18,256.3751,256.3751,253.9213,254.9404,639801.0
2023-12-19,256.0189,256.4839,254.4951,255.8606,831558.0
2023-12-20,255.3362,257.9607,253.9312,253.9806,955903.0
2023-12-21,255.9496,257.8988,255.168,257.7405,855625.0
2023-12-22,258.4529,260.4516,258.2649,259.1455,496909.0
2023-12-23,258.4529,260.4516,258.2649,259.1455,496909.0
2023-12-24,258.4529,260.4516,258.2649,259.1455,496909.0
2023-12-25,258.4529,260.4516,258.2649,259.1455,496909.0
2023-12-26,259.2247,261.9852,259.2247,260.9463,924478.0
2023-12-27,260.9364,262.2029,260.224,260.887,626188.0
2023-12-28,260.6284,261.2949,259.6785,260.4991,764891.0
2023-12-29,260.1609,261.4342,259.5889,260.5588,634171.0
2023-12-30,260.1609,261.4342,259.5889,260.5588,634171.0
2023-12-31,260.1609,261.4342,259.5889,260.5588,634171.0
2024-01-01,260.1609,261.4342,259.5889,260.5588,634171.0
2024-01-02,258.7185,260.708,257.3956,259.2159,755686.0
2024-01-03,257.9327,258.0123,255.7543,256.938,876924.0
2024-01-04,258.2411,260.34,257.6045,258.0123,926187.0
2024-01-05,257.9924,259.1761,255.6448,256.5998,723383.0
2024-01-06,257.9924,259.1761,255.6448,256.5998,723383.0
2024-01-07,257.9924,259.1761,255.6448,256.5998,723383.0
2024-01-08,256.4904,256.7271,253.4962,255.8637,1155507.0
2024-01-09,254.8192,255.4658,253.1978,255.058,772546.0
2024-01-10,251.5068,254.2682,251.5068,252.6408,1095048.0
2024-01-11,252.979,253.2575,250.2734,252.6308,1065814.0
2024-01-12,254.68,255.605,251.6958,252.2926,974045.0
2024-01-13,254.68,255.605,251.6958,252.2926,974045.0
2024-01-14,254.68,255.605,251.6958,252.2926,974045.0
2024-01-15,254.68,255.605,251.6958,252.2926,974045.0
2024-01-16,251.2283,252.6905,249.5372,252.3622,726507.0
2024-01-17,250.9497,252.5711,248.7414,248.9006,1177001.0
2024-01-18,249.0597,252.1882,248.7016,251.4471,1047641.0
2024-01-19,251.8947,254.1627,249.5472,254.1627,895912.0
2024-01-20,251.8947,254.1627,249.5472,254.1627,895912.0
2024-01-21,251.8947,254.1627,249.5472,254.1627,895912.0
2024-01-22,254.6601,257.0375,254.5009,256.3312,623433.0
2024-01-23,256.9778,259.6834,256.361,259.5342,1078265.0
2024-01-24,260.9467,261.2203,257.1767,257.2364,1132808.0
2024-01-25,259.5641,261.3148,258.1516,260.7975,1322071.0
2024-01-26,261.2849,262.7969,260.2703,261.0263,1071937.0
2024-01-27,261.2849,262.7969,260.2703,261.0263,1071937.0
2024-01-28,261.2849,262.7969,260.2703,261.0263,1071937.0
2024-01-29,260.5687,262.787,260.0117,262.787,1174056.0
2024-01-30,261.7724,264.9555,261.643,264.4084,1072357.0
2024-01-31,265.7115,265.7115,259.4298,259.5243,2665702.0
2024-02-01,252.6607,254.869,247.9258,254.2025,2916002.0
2024-02-02,253.4763,255.1326,251.3576,254.7098,1391799.0
2024-02-03,253.4763,255.1326,251.3576,254.7098,1391799.0
2024-02-04,253.4763,255.1326,251.3576,254.7098,1391799.0
2024-02-05,252.3225,253.7847,251.2481,252.8696,1195698.0
2024-02-06,251.1785,254.3716,250.1937,254.3417,1258336.0
2024-02-07,255.0679,256.2964,252.1484,252.7502,1134564.0
2024-02-08,252.3821,253.4067,249.9898,253.168,732439.0
2024-02-09,253.0685,254.4213,252.2926,254.4014,685202.0
2024-02-10,253.0685,254.4213,252.2926,254.4014,685202.0
2024-02-11,253.0685,254.4213,252.2926,254.4014,685202.0
2024-02-12,254.1726,255.8736,253.1182,255.0679,786593.0
2024-02-13,253.1083,253.347,248.2739,250.3927,1026819.0
2024-02-14,251.6659,252.8795,250.4325,252.78,904232.0
2024-02-15,252.9193,255.6249,252.3125,255.4757,903497.0
2024-02-16,255.1475,255.7443,251.6361,252.5811,1202812.0
2024-02-17,255.1475,255.7443,251.6361,252.5811,1202812.0
2024-02-18,255.1475,255.7443,251.6361,252.5811,1202812.0
2024-02-19,255.1475,255.7443,251.6361,252.5811,1202812.0
2024-02-20,252.6607,255.394,252.5015,254.2522,1095026.0
2024-02-21,255.1873,256.7191,253.5977,256.6893,822107.0
2024-02-22,256.6893,257.9626,255.804,257.306,1398331.0
2024-02-23,257.3757,259.6088,257.3757,258.7583,990557.0
2024-02-24,257.3757,259.6088,257.3757,258.7583,990557.0
2024-02-25,257.3757,259.6088,257.3757,258.7583,990557.0
2024-02-26,257.8631,259.4347,257.3458,258.3803,907193.0
2024-02-27,259.4546,260.3947,257.2613,260.1311,1012295.0
2024-02-28,260.6782,262.2797,260.3698,261.2849,844287.0
2024-02-29,262.2399,262.2399,259.9968,260.7677,1370369.0
2024-03-01,260.3598,260.6185,256.8952,258.818,1139799.0
2024-03-02,260.3598,260.6185,256.8952,258.818,1139799.0
2024-03-03,260.3598,260.6185,256.8952,258.818,1139799.0
2024-03-04,252.7203,259.0568,252.6706,257.7039,1652425.0
2024-03-05,257.7537,259.5292,255.8736,256.5202,1383663.0
2024-03-06,257.4751,260.34,257.1071,258.8876,1107260.0
2024-03-07,261.265,261.9315,259.1761,260.1012,1160070.0
2024-03-08,260.5986,261.5734,259.395,259.8028,912923.0
2024-03-09,260.5986,261.5734,259.395,259.8028,912923.0
2024-03-10,260.5986,261.5734,259.395,259.8028,912923.0
2024-03-11,260.33,260.5289,258.0571,260.3996,1200394.0
2024-03-12,260.9467,262.1553,258.9175,261.4938,1052956.0
2024-03-13,262.21,262.777,260.5942,261.2849,1588325.0
2024-03-14,263.8215,265.4031,261.2552,263.5231,2400339.0
2024-03-15,261.4242,265.5424,261.4242,265.5125,11556380.0
2024-03-16,261.4242,265.5424,261.4242,265.5125,11556380.0
2024-03-17,261.4242,265.5424,261.4242,265.5125,11556380.0
2024-03-18,267.5816,267.8153,263.2644,263.4634,970679.0
2024-03-19,262.4289,265.6717,262.4289,264.9256,1117543.0
2024-03-20,265.3832,267.4423,263.5828,267.3329,818637.0
2024-03-21,267.4522,269.1134,266.9449,268.9045,1164710.0
2024-03-22,269.4119,269.7202,266.935,267.2434,1046201.0
2024-03-23,269.4119,269.7202,266.935,267.2434,1046201.0
2024-03-24,269.4119,269.7202,266.935,267.2434,1046201.0
2024-03-25,266.5371,267.7706,264.289,264.4581,969619.0
2024-03-26,264.5576,265.7115,263.8812,264.0901,978378.0
2024-03-27,265.78,268.28,265.56,268.21,886953.0
2024-03-28,269.02,269.69,267.365,268.33,1132516.0
2024-03-29,269.02,269.69,267.365,268.33,1132516.0
2024-03-30,269.02,269.69,267.365,268.33,1132516.0
2024-03-31,269.02,269.69,267.365,268.33,1132516.0
2024-04-01,268.13,268.59,265.15,265.23,919857.0
2024-04-02,266.1,266.5586,263.59,263.93,906686.0
2024-04-03,263.54,264.88,263.33,264.21,856664.0
2024-04-04,266.61,268.04,261.55,261.78,1064065.0
2024-04-05,263.12,264.26,262.03,262.94,908509.0
2024-04-06,263.12,264.26,262.03,262.94,908509.0
2024-04-07,263.12,264.26,262.03,262.94,908509.0
2024-04-08,263.78,264.71,261.795,262.04,771789.0
2024-04-09,262.53,264.41,259.89,262.58,917179.0
2024-04-10,260.42,261.295,257.71,259.29,761841.0
2024-04-11,258.96,260.75,257.24,257.68,1104342.0
2024-04-12,255.7,256.31,251.95,253.51,1132453.0
2024-04-13,255.7,256.31,251.95,253.51,1132453.0
2024-04-14,255.7,256.31,251.95,253.51,1132453.0
2024-04-15,256.48,257.5762,253.39,253.83,2036390.0
2024-04-16,253.86,254.32,250.81,251.21,1032092.0
2024-04-17,252.74,252.845,249.03,249.54,845250.0
2024-04-18,250.53,250.82,248.08,248.83,810765.0
2024-04-19,249.41,250.92,248.48,250.46,2118593.0
2024-04-20,249.41,250.92,248.48,250.46,2118593.0
2024-04-21,249.41,250.92,248.48,250.46,2118593.0
2024-04-22,251.11,252.71,249.38,249.96,1004362.0
2024-04-23,250.67,252.48,250.13,250.64,891238.0
2024-04-24,250.17,251.94,249.22,251.76,1252565.0
2024-04-25,250.24,251.98,247.145,248.16,1144721.0
2024-04-26,247.79,250.09,247.79,248.28,947179.0
2024-04-27,247.79,250.09,247.79,248.28,947179.0
2024-04-28,247.79,250.09,247.79,248.28,947179.0
2024-04-29,248.03,250.94,248.03,249.24,1636118.0
2024-04-30,250.43,251.75,242.63,244.11,2423658.0
2024-05-01,244.89,245.835,241.94,242.27,1304318.0
