,WD US Equity,WD US Equity,WD US Equity,WD US Equity,WD US Equity
2022-08-15,107.7007,108.7582,106.8321,107.6252,79040.0
2022-08-16,107.3703,108.5788,106.7849,107.7762,70150.0
2022-08-17,106.1532,107.5389,105.3938,106.3999,55667.0
2022-08-18,106.903,107.2447,105.783,106.305,68330.0
2022-08-19,105.2325,105.2325,103.4481,104.0176,81373.0
2022-08-20,105.2325,105.2325,103.4481,104.0176,81373.0
2022-08-21,105.2325,105.2325,103.4481,104.0176,81373.0
2022-08-22,102.4135,102.7315,100.781,101.2176,63896.0
2022-08-23,100.8284,102.9166,100.7513,101.7016,67647.0
2022-08-24,101.1416,103.2867,100.8949,101.844,49809.0
2022-08-25,101.7491,104.1789,101.7491,104.084,54123.0
2022-08-26,103.6094,103.6094,99.2813,100.3728,79236.0
2022-08-27,103.6094,103.6094,99.2813,100.3728,79236.0
2022-08-28,103.6094,103.6094,99.2813,100.3728,79236.0
2022-08-29,98.9301,99.5708,98.1044,98.465,86543.0
2022-08-30,99.1484,99.1484,96.6427,97.2881,82083.0
2022-08-31,97.6772,97.6772,94.7558,95.3518,110500.0
2022-09-01,94.7159,94.7159,91.8874,93.2447,90201.0
2022-09-02,94.5925,96.3389,92.5518,93.2257,81636.0
2022-09-03,94.5925,96.3389,92.5518,93.2257,81636.0
2022-09-04,94.5925,96.3389,92.5518,93.2257,81636.0
2022-09-05,94.5925,96.3389,92.5518,93.2257,81636.0
2022-09-06,93.1213,93.3966,91.3037,91.783,103668.0
2022-09-07,91.3844,93.5484,90.7864,93.463,163277.0
2022-09-08,92.6847,94.284,92.1627,93.7667,94938.0
2022-09-09,94.7823,96.3579,94.5545,96.2915,82474.0
2022-09-10,94.7823,96.3579,94.5545,96.2915,82474.0
2022-09-11,94.7823,96.3579,94.5545,96.2915,82474.0
2022-09-12,96.9369,98.0189,95.9783,97.8386,92387.0
2022-09-13,94.9152,95.8644,91.3369,92.0678,104490.0
2022-09-14,91.6216,93.2352,91.0142,92.4379,141901.0
2022-09-15,91.9349,94.061,90.9762,91.1471,94328.0
2022-09-16,90.1694,90.6725,88.7521,90.4922,362072.0
2022-09-17,90.1694,90.6725,88.7521,90.4922,362072.0
2022-09-18,90.1694,90.6725,88.7521,90.4922,362072.0
2022-09-19,90.065,93.8237,90.065,91.1471,113330.0
2022-09-20,90.1789,90.6345,88.6508,89.8088,92829.0
2022-09-21,90.9762,90.9762,88.2806,88.2996,74384.0
2022-09-22,88.3471,88.3471,85.6894,86.6291,92210.0
2022-09-23,85.2433,85.2433,83.0896,84.6928,118592.0
2022-09-24,85.2433,85.2433,83.0896,84.6928,118592.0
2022-09-25,85.2433,85.2433,83.0896,84.6928,118592.0
2022-09-26,84.4745,85.8603,82.1491,82.32,90541.0
2022-09-27,83.3735,83.7057,80.5261,80.7823,177627.0
2022-09-28,81.4752,82.5383,79.9756,81.722,189161.0
2022-09-29,80.5925,80.7633,78.2386,79.3396,123484.0
2022-09-30,79.5484,81.2142,78.922,79.4725,145430.0
2022-10-01,79.5484,81.2142,78.922,79.4725,145430.0
2022-10-02,79.5484,81.2142,78.922,79.4725,145430.0
2022-10-03,80.7823,83.5301,79.0264,83.1078,166263.0
2022-10-04,84.7118,87.0467,84.7118,86.9139,142563.0
2022-10-05,85.1579,85.4711,83.7911,85.025,110450.0
2022-10-06,84.1613,85.0725,82.6427,83.1267,165596.0
2022-10-07,82.0352,83.1078,80.5071,81.3898,138622.0
2022-10-08,82.0352,83.1078,80.5071,81.3898,138622.0
2022-10-09,82.0352,83.1078,80.5071,81.3898,138622.0
2022-10-10,81.76,81.9142,80.3362,80.6305,101403.0
2022-10-11,80.2128,82.6617,79.444,81.6271,151801.0
2022-10-12,81.6935,81.6935,79.0691,80.4217,132068.0
2022-10-13,78.7417,83.2786,77.5457,82.5667,194164.0
2022-10-14,83.7247,83.7968,80.2508,80.8108,172498.0
2022-10-15,83.7247,83.7968,80.2508,80.8108,172498.0
2022-10-16,83.7247,83.7968,80.2508,80.8108,172498.0
2022-10-17,82.9464,85.3193,82.9464,84.0094,151594.0
2022-10-18,86.2115,86.2115,82.6711,83.8766,118844.0
2022-10-19,82.7756,84.1756,80.5925,81.703,159719.0
2022-10-20,81.2569,82.4528,78.9695,79.8617,124079.0
2022-10-21,80.6589,80.6589,77.6359,79.2922,205191.0
2022-10-22,80.6589,80.6589,77.6359,79.2922,205191.0
2022-10-23,80.6589,80.6589,77.6359,79.2922,205191.0
2022-10-24,79.8711,80.2223,78.305,79.52,240654.0
2022-10-25,79.4156,84.261,79.0395,82.9464,181118.0
2022-10-26,82.7376,83.905,81.3233,82.1111,157309.0
2022-10-27,83.0413,83.4494,81.6271,81.9118,143029.0
2022-10-28,82.3674,84.7783,82.225,84.3511,136470.0
2022-10-29,82.3674,84.7783,82.225,84.3511,136470.0
2022-10-30,82.3674,84.7783,82.225,84.3511,136470.0
2022-10-31,83.962,85.661,83.5254,85.3857,220405.0
2022-11-01,86.4488,86.5532,84.7023,85.4617,106717.0
2022-11-02,85.5186,85.5186,80.5071,80.5545,119656.0
2022-11-03,79.5769,79.5769,76.8718,77.764,168563.0
2022-11-04,78.865,80.0752,77.6217,79.6339,163739.0
2022-11-05,78.865,80.0752,77.6217,79.6339,163739.0
2022-11-06,78.865,80.0752,77.6217,79.6339,163739.0
2022-11-07,80.5925,81.3044,79.1023,80.4122,121103.0
2022-11-08,80.8772,81.9118,78.8271,80.1654,146138.0
2022-11-09,75.8847,77.3844,71.4996,72.9139,351000.0
2022-11-10,76.8528,83.0318,76.682,79.2542,346160.0
2022-11-11,79.2922,82.4813,78.389,80.6779,240878.0
2022-11-12,79.2922,82.4813,78.389,80.6779,240878.0
2022-11-13,79.2922,82.4813,78.389,80.6779,240878.0
2022-11-14,79.7478,80.3362,78.4189,79.1593,158340.0
2022-11-15,80.9247,81.5322,79.6623,80.4596,127260.0
2022-11-16,80.08,80.1654,77.7403,79.0359,139986.0
2022-11-17,77.6786,77.6786,75.9796,76.9098,103629.0
2022-11-18,78.7796,80.3932,76.7579,77.0617,99192.0
2022-11-19,78.7796,80.3932,76.7579,77.0617,99192.0
2022-11-20,78.7796,80.3932,76.7579,77.0617,99192.0
2022-11-21,76.4922,77.9539,76.4922,77.5837,107520.0
2022-11-22,78.5234,78.585,77.2895,78.5044,85448.0
2022-11-23,78.3992,80.4165,78.1602,80.3305,91739.0
2022-11-24,78.3992,80.4165,78.1602,80.3305,91739.0
2022-11-25,80.5121,82.0132,80.3209,81.6212,58358.0
2022-11-26,80.5121,82.0132,80.3209,81.6212,58358.0
2022-11-27,80.5121,82.0132,80.3209,81.6212,58358.0
2022-11-28,80.9615,81.277,79.8669,80.646,96129.0
2022-11-29,80.6842,82.4052,80.6077,82.2426,94218.0
2022-11-30,82.5295,85.6559,80.5599,85.3882,215482.0
2022-12-01,86.0001,88.266,85.4742,86.9084,240087.0
2022-12-02,85.1874,86.6885,83.5238,85.2926,209300.0
2022-12-03,85.1874,86.6885,83.5238,85.2926,209300.0
2022-12-04,85.1874,86.6885,83.5238,85.2926,209300.0
2022-12-05,84.0975,84.0975,81.2244,81.6403,141337.0
2022-12-06,81.6021,81.6021,80.0054,80.6938,118728.0
2022-12-07,80.34,81.8793,80.34,80.7798,106223.0
2022-12-08,80.9806,82.1207,79.1162,79.5943,106967.0
2022-12-09,79.3361,80.101,76.9077,77.2423,196935.0
2022-12-10,79.3361,80.101,76.9077,77.2423,196935.0
2022-12-11,79.3361,80.101,76.9077,77.2423,196935.0
2022-12-12,77.5196,79.0876,76.5826,78.6095,147671.0
2022-12-13,81.4013,83.4091,80.1297,80.6651,216919.0
2022-12-14,80.5886,80.5886,77.5291,77.6439,153011.0
2022-12-15,76.487,77.2328,75.5692,76.4105,193981.0
2022-12-16,75.2823,76.965,74.3167,74.8043,1528883.0
2022-12-17,75.2823,76.965,74.3167,74.8043,1528883.0
2022-12-18,75.2823,76.965,74.3167,74.8043,1528883.0
2022-12-19,74.2306,74.622,72.6148,73.0355,154963.0
2022-12-20,72.8634,73.7048,72.381,73.4658,89233.0
2022-12-21,74.0681,75.6743,73.9342,75.2823,104809.0
2022-12-22,74.374,75.1389,72.3567,74.3932,161639.0
2022-12-23,74.4027,75.7413,73.7341,75.5883,147053.0
2022-12-24,74.4027,75.7413,73.7341,75.5883,147053.0
2022-12-25,74.4027,75.7413,73.7341,75.5883,147053.0
2022-12-26,74.4027,75.7413,73.7341,75.5883,147053.0
2022-12-27,75.856,75.942,74.8524,75.942,120445.0
2022-12-28,75.9612,76.0807,72.1368,72.175,105295.0
2022-12-29,72.7296,76.0281,72.6818,75.5883,118972.0
2022-12-30,74.527,75.5181,74.2689,75.0337,90064.0
2022-12-31,74.527,75.5181,74.2689,75.0337,90064.0
2023-01-01,74.527,75.5181,74.2689,75.0337,90064.0
2023-01-02,74.527,75.5181,74.2689,75.0337,90064.0
2023-01-03,75.7413,77.1945,74.8808,76.3149,154093.0
2023-01-04,77.4335,78.1124,76.5635,76.9746,170999.0
2023-01-05,76.6113,77.118,74.9764,76.401,103800.0
2023-01-06,77.2328,79.8524,75.515,79.8046,156736.0
2023-01-07,77.2328,79.8524,75.515,79.8046,156736.0
2023-01-08,77.2328,79.8524,75.515,79.8046,156736.0
2023-01-09,80.4261,81.3434,79.7712,80.3018,128706.0
2023-01-10,80.0532,82.2235,79.6325,82.2235,130281.0
2023-01-11,82.8354,85.3499,82.0036,85.1014,177370.0
2023-01-12,85.7802,87.3099,84.9101,87.0709,136761.0
2023-01-13,86.459,89.3751,86.1244,89.0978,94611.0
2023-01-14,86.459,89.3751,86.1244,89.0978,94611.0
2023-01-15,86.459,89.3751,86.1244,89.0978,94611.0
2023-01-16,86.459,89.3751,86.1244,89.0978,94611.0
2023-01-17,89.3464,89.5567,87.4916,88.8779,119380.0
2023-01-18,89.0404,93.0656,88.8014,89.6428,192036.0
2023-01-19,88.5911,88.7058,86.8008,88.2947,120737.0
2023-01-20,89.05,89.05,87.1283,88.7918,154115.0
2023-01-21,89.05,89.05,87.1283,88.7918,154115.0
2023-01-22,89.05,89.05,87.1283,88.7918,154115.0
2023-01-23,88.7918,90.9335,88.6676,89.8435,100240.0
2023-01-24,89.7671,90.1877,88.0079,88.0174,68843.0
2023-01-25,87.0996,88.1991,86.2391,88.1513,102842.0
2023-01-26,88.6962,89.8244,87.5585,89.8149,89210.0
2023-01-27,88.9639,90.8761,88.8986,90.3694,107281.0
2023-01-28,88.9639,90.8761,88.8986,90.3694,107281.0
2023-01-29,88.9639,90.8761,88.8986,90.3694,107281.0
2023-01-30,89.2986,90.8188,87.5585,87.7306,128070.0
2023-01-31,87.8262,91.5071,87.8262,91.1916,138021.0
2023-02-01,89.5854,92.5397,88.7918,90.9622,156818.0
2023-02-02,92.2146,96.584,91.8705,96.4979,183789.0
2023-02-03,95.1785,95.9051,93.2185,93.7444,183915.0
2023-02-04,95.1785,95.9051,93.2185,93.7444,183915.0
2023-02-05,95.1785,95.9051,93.2185,93.7444,183915.0
2023-02-06,92.7787,92.8361,90.0061,90.5415,96165.0
2023-02-07,89.6619,91.8465,89.0692,91.6219,100363.0
2023-02-08,90.4363,91.6314,88.5241,89.0691,128418.0
2023-02-09,90.2069,90.2069,87.874,88.4859,124587.0
2023-02-10,88.352,90.0156,87.9887,89.7671,111305.0
2023-02-11,88.352,90.0156,87.9887,89.7671,111305.0
2023-02-12,88.352,90.0156,87.9887,89.7671,111305.0
2023-02-13,89.7766,91.4832,89.181,91.2681,103055.0
2023-02-14,90.8283,92.1429,90.3503,91.5167,141260.0
2023-02-15,90.5319,93.2568,90.5319,92.6353,92530.0
2023-02-16,90.9048,92.076,90.3981,90.618,173548.0
2023-02-17,90.8857,90.8857,87.5394,88.4572,276440.0
2023-02-18,90.8857,90.8857,87.5394,88.4572,276440.0
2023-02-19,90.8857,90.8857,87.5394,88.4572,276440.0
2023-02-20,90.8857,90.8857,87.5394,88.4572,276440.0
2023-02-21,87.004,87.635,81.1718,82.9119,300196.0
2023-02-22,82.7781,86.2295,82.4124,84.652,226233.0
2023-02-23,84.9579,86.0479,83.7724,85.1109,113117.0
2023-02-24,83.7055,84.8815,83.4091,84.3938,129457.0
2023-02-25,83.7055,84.8815,83.4091,84.3938,129457.0
2023-02-26,83.7055,84.8815,83.4091,84.3938,129457.0
2023-02-27,85.6559,85.7419,83.4856,84.0879,103282.0
2023-02-28,83.954,84.9197,83.3421,83.3995,122154.0
2023-03-01,83.5812,84.1978,82.7972,83.9254,112369.0
2023-03-02,82.9215,83.1701,81.8411,83.1605,102078.0
2023-03-03,83.1796,84.9293,83.1318,84.4799,95618.0
2023-03-04,83.1796,84.9293,83.1318,84.4799,95618.0
2023-03-05,83.1796,84.9293,83.1318,84.4799,95618.0
2023-03-06,84.3938,85.197,81.5065,82.4721,164822.0
2023-03-07,82.4913,83.7915,81.2682,82.2313,129315.0
2023-03-08,82.6454,83.204,81.663,83.1366,114401.0
2023-03-09,83.4159,83.4159,79.0434,79.3323,193737.0
2023-03-10,78.4462,79.13,75.2487,75.7206,285361.0
2023-03-11,78.4462,79.13,75.2487,75.7206,285361.0
2023-03-12,78.4462,79.13,75.2487,75.7206,285361.0
2023-03-13,73.3417,76.7222,71.6273,74.6323,237718.0
2023-03-14,78.3306,79.4575,75.5423,76.7704,248562.0
2023-03-15,73.9003,75.6821,73.1593,75.056,264850.0
2023-03-16,73.5054,76.1203,72.2341,75.5761,245759.0
2023-03-17,74.1603,74.796,72.2341,73.1202,741687.0
2023-03-18,74.1603,74.796,72.2341,73.1202,741687.0
2023-03-19,74.1603,74.796,72.2341,73.1202,741687.0
2023-03-20,74.3144,75.9421,73.4091,73.6691,211391.0
2023-03-21,75.8554,76.5007,74.6419,74.9694,182483.0
2023-03-22,75.0753,75.162,71.6562,71.7429,164804.0
2023-03-23,72.2341,73.0816,69.5566,69.8744,165593.0
2023-03-24,68.3912,70.0285,68.3912,69.8552,286564.0
2023-03-25,68.3912,70.0285,68.3912,69.8552,286564.0
2023-03-26,68.3912,70.0285,68.3912,69.8552,286564.0
2023-03-27,71.1843,72.3689,70.1152,72.1859,235893.0
2023-03-28,71.6658,72.4941,70.1249,70.7316,107304.0
2023-03-29,71.7525,71.7525,70.4234,71.3095,201907.0
2023-03-30,72.2341,72.9275,70.8279,71.7333,177430.0
2023-03-31,72.3882,73.4476,71.6851,73.3609,258389.0
2023-04-01,72.3882,73.4476,71.6851,73.3609,258389.0
2023-04-02,72.3882,73.4476,71.6851,73.3609,258389.0
2023-04-03,72.9275,73.3609,71.2854,71.9452,210464.0
2023-04-04,72.2245,72.2245,67.7315,68.9787,344692.0
2023-04-05,68.1601,69.258,68.0927,68.7187,162898.0
2023-04-06,68.7957,69.5277,68.2853,69.0365,163713.0
2023-04-07,68.7957,69.5277,68.2853,69.0365,163713.0
2023-04-08,68.7957,69.5277,68.2853,69.0365,163713.0
2023-04-09,68.7957,69.5277,68.2853,69.0365,163713.0
2023-04-10,68.6802,69.4603,68.4105,69.4218,305271.0
2023-04-11,69.8263,70.8954,69.0048,69.9611,163403.0
2023-04-12,71.0109,71.0109,68.5646,68.5839,118633.0
2023-04-13,68.921,70.5196,68.3912,69.9226,105234.0
2023-04-14,70.1152,70.6257,67.9289,68.7669,164744.0
2023-04-15,70.1152,70.6257,67.9289,68.7669,164744.0
2023-04-16,70.1152,70.6257,67.9289,68.7669,164744.0
2023-04-17,68.6513,69.624,68.3623,69.5662,194959.0
2023-04-18,69.6337,69.6337,65.0204,65.9449,248188.0
2023-04-19,65.733,67.563,65.0974,67.2933,252076.0
2023-04-20,66.7732,67.1816,66.1857,67.1199,143686.0
2023-04-21,67.0236,67.1681,65.2418,65.55,171665.0
2023-04-22,67.0236,67.1681,65.2418,65.55,171665.0
2023-04-23,67.0236,67.1681,65.2418,65.55,171665.0
2023-04-24,65.1648,65.7138,64.6062,65.3863,228078.0
2023-04-25,64.3558,64.5388,61.6012,61.765,189693.0
2023-04-26,61.293,62.2947,60.5466,61.1871,258223.0
2023-04-27,61.5242,63.2674,61.5242,63.1615,150656.0
2023-04-28,63.0363,64.9433,63.0363,64.8277,174194.0
2023-04-29,63.0363,64.9433,63.0363,64.8277,174194.0
2023-04-30,63.0363,64.9433,63.0363,64.8277,174194.0
2023-05-01,64.6351,64.9433,63.6142,64.7025,167376.0
2023-05-02,62.5258,62.9496,60.0699,61.7746,345347.0
2023-05-03,62.5547,63.7683,61.6205,62.0828,283269.0
2023-05-04,61.8227,64.7892,60.0025,62.7185,268140.0
2023-05-05,63.9416,65.2226,63.4167,63.9801,243622.0
2023-05-06,63.9416,65.2226,63.4167,63.9801,243622.0
2023-05-07,63.9416,65.2226,63.4167,63.9801,243622.0
2023-05-08,64.0668,64.7121,60.3299,60.8307,320494.0
2023-05-09,59.9254,61.2738,58.8082,60.5129,411639.0
2023-05-10,61.8998,62.0924,60.6381,61.5531,378153.0
2023-05-11,60.9656,62.5258,60.7827,62.2465,256410.0
2023-05-12,62.7088,64.3028,61.7168,64.1342,316943.0
2023-05-13,62.7088,64.3028,61.7168,64.1342,316943.0
2023-05-14,62.7088,64.3028,61.7168,64.1342,316943.0
2023-05-15,64.4617,67.9723,64.1342,67.5244,338065.0
2023-05-16,66.7925,67.3896,65.9305,66.3013,218124.0
2023-05-17,66.8553,70.5198,66.068,69.995,291379.0
2023-05-18,69.577,71.9195,69.0618,71.0253,228854.0
2023-05-19,71.8126,71.8126,69.4506,70.5198,179871.0
2023-05-20,71.8126,71.8126,69.4506,70.5198,179871.0
2023-05-21,71.8126,71.8126,69.4506,70.5198,179871.0
2023-05-22,70.8989,72.8041,70.1019,72.668,186268.0
2023-05-23,72.2112,73.8344,71.764,71.9584,304090.0
2023-05-24,71.2003,71.696,70.2866,70.3254,243036.0
2023-05-25,69.577,70.1845,68.6779,69.7325,138245.0
2023-05-26,69.6256,71.1808,69.577,71.1711,140115.0
2023-05-27,69.6256,71.1808,69.577,71.1711,140115.0
2023-05-28,69.6256,71.1808,69.577,71.1711,140115.0
2023-05-29,69.6256,71.1808,69.577,71.1711,140115.0
2023-05-30,71.7349,72.6,71.3491,72.1917,105183.0
2023-05-31,71.8029,72.4347,70.3157,71.1419,174557.0
2023-06-01,71.1905,71.4745,69.9075,70.2185,254788.0
2023-06-02,71.8807,72.8041,71.521,72.2014,413296.0
2023-06-03,71.8807,72.8041,71.521,72.2014,413296.0
2023-06-04,71.8807,72.8041,71.521,72.2014,413296.0
2023-06-05,71.3849,71.3849,68.43,70.4518,184311.0
2023-06-06,70.1699,75.03,69.8977,74.5537,208237.0
2023-06-07,74.9425,76.8574,74.8745,76.2353,244196.0
2023-06-08,75.691,76.8088,74.0483,76.4297,178303.0
2023-06-09,76.4394,77.081,75.7396,76.906,176548.0
2023-06-10,76.4394,77.081,75.7396,76.906,176548.0
2023-06-11,76.4394,77.081,75.7396,76.906,176548.0
2023-06-12,76.8768,78.0627,75.8368,76.8963,206805.0
2023-06-13,77.0615,79.093,76.5172,77.9461,176536.0
2023-06-14,78.3932,79.1125,76.002,76.2742,170883.0
2023-06-15,75.8173,78.1405,75.3047,77.9752,173305.0
2023-06-16,78.7528,78.8306,76.0603,77.324,393442.0
2023-06-17,78.7528,78.8306,76.0603,77.324,393442.0
2023-06-18,78.7528,78.8306,76.0603,77.324,393442.0
2023-06-19,78.7528,78.8306,76.0603,77.324,393442.0
2023-06-20,76.974,77.5086,76.2159,76.5949,151472.0
2023-06-21,76.2061,76.7991,75.5354,76.663,142664.0
2023-06-22,76.6338,76.872,75.0592,75.6618,188448.0
2023-06-23,74.3982,75.5063,71.9001,72.1237,1245426.0
2023-06-24,74.3982,75.5063,71.9001,72.1237,1245426.0
2023-06-25,74.3982,75.5063,71.9001,72.1237,1245426.0
2023-06-26,72.3472,75.3508,72.1528,74.4468,190807.0
2023-06-27,74.7287,76.3568,74.3107,75.7979,292160.0
2023-06-28,75.6618,77.4309,74.7481,76.9838,258800.0
2023-06-29,77.4503,78.607,76.3325,78.4515,218184.0
2023-06-30,79.5402,79.7054,76.6921,76.8768,239166.0
2023-07-01,79.5402,79.7054,76.6921,76.8768,239166.0
2023-07-02,79.5402,79.7054,76.6921,76.8768,239166.0
2023-07-03,76.5755,78.5487,76.5755,78.1793,91655.0
2023-07-04,76.5755,78.5487,76.5755,78.1793,91655.0
2023-07-05,77.4503,77.4503,74.719,76.1187,234992.0
2023-07-06,74.4662,76.488,73.4456,76.3422,205586.0
2023-07-07,76.6047,78.6265,76.6047,77.81,118123.0
2023-07-08,76.6047,78.6265,76.6047,77.81,118123.0
2023-07-09,76.6047,78.6265,76.6047,77.81,118123.0
2023-07-10,77.4698,80.658,77.4698,80.5025,130510.0
2023-07-11,80.4247,83.1366,80.1914,82.7187,182107.0
2023-07-12,83.5935,85.0612,83.5838,83.9434,215563.0
2023-07-13,84.5266,87.3455,83.9434,87.2871,253838.0
2023-07-14,87.4815,87.4815,85.0612,85.868,223670.0
2023-07-15,87.4815,87.4815,85.0612,85.868,223670.0
2023-07-16,87.4815,87.4815,85.0612,85.868,223670.0
2023-07-17,86.2374,88.0988,86.2374,87.9189,135673.0
2023-07-18,88.2106,90.3295,87.9675,89.5714,138067.0
2023-07-19,90.349,90.767,88.6188,90.2712,159211.0
2023-07-20,90.3684,90.3684,88.473,89.7852,86553.0
2023-07-21,90.5726,90.5726,88.5022,88.7257,129985.0
2023-07-22,90.5726,90.5726,88.5022,88.7257,129985.0
2023-07-23,90.5726,90.5726,88.5022,88.7257,129985.0
2023-07-24,88.8035,90.0185,88.6674,88.9687,170654.0
2023-07-25,88.4827,89.8921,87.5107,88.8521,267178.0
2023-07-26,88.473,92.0986,88.473,91.0002,135398.0
2023-07-27,92.05,92.05,87.0344,87.7634,195580.0
2023-07-28,88.9396,89.7852,87.987,88.2106,100569.0
2023-07-29,88.9396,89.7852,87.987,88.2106,100569.0
2023-07-30,88.9396,89.7852,87.987,88.2106,100569.0
2023-07-31,88.405,89.6783,88.1231,88.4341,140247.0
2023-08-01,87.8995,88.5313,86.7817,87.9967,71726.0
2023-08-02,86.5095,87.8217,86.0139,87.2191,154207.0
2023-08-03,85.8777,86.3151,80.1623,84.7502,291636.0
2023-08-04,85.2459,87.9967,85.0612,85.3431,168674.0
2023-08-05,85.2459,87.9967,85.0612,85.3431,168674.0
2023-08-06,85.2459,87.9967,85.0612,85.3431,168674.0
2023-08-07,85.6736,86.0478,84.8765,85.1293,144210.0
2023-08-08,82.6701,83.5935,81.1603,83.5351,198565.0
2023-08-09,83.0005,83.0589,80.0456,81.0371,192126.0
2023-08-10,81.6494,84.4877,81.5717,84.4294,230106.0
2023-08-11,83.817,86.0624,83.817,86.0332,152999.0
2023-08-12,83.817,86.0624,83.817,86.0332,152999.0
2023-08-13,83.817,86.0624,83.817,86.0332,152999.0
2023-08-14,85.1973,86.1693,83.7976,86.0332,153158.0
2023-08-15,84.9737,85.3334,84.2544,84.5946,125395.0
2023-08-16,84.2911,85.0499,82.2448,82.3917,160009.0
2023-08-17,82.4994,83.2924,81.6182,82.0881,343783.0
2023-08-18,81.109,83.9191,81.109,83.4197,152658.0
2023-08-19,81.109,83.9191,81.109,83.4197,152658.0
2023-08-20,81.109,83.9191,81.109,83.4197,152658.0
2023-08-21,83.0477,83.1701,81.3979,81.4615,120955.0
2023-08-22,82.0588,83.1162,81.0307,81.0601,117041.0
2023-08-23,81.0503,83.1358,80.6195,83.0281,116732.0
2023-08-24,82.7344,83.7135,82.2056,82.3133,134410.0
2023-08-25,82.8029,83.3678,80.5118,80.8153,88437.0
2023-08-26,82.8029,83.3678,80.5118,80.8153,88437.0
2023-08-27,82.8029,83.3678,80.5118,80.8153,88437.0
2023-08-28,81.4126,83.1603,81.4126,82.8225,78322.0
2023-08-29,82.6854,84.203,81.8042,84.1051,130525.0
2023-08-30,83.5764,84.4576,83.2043,83.4099,96757.0
2023-08-31,83.1456,84.1149,82.9498,83.5568,136742.0
2023-09-01,84.389,85.0157,82.3819,83.0966,175491.0
2023-09-02,84.389,85.0157,82.3819,83.0966,175491.0
2023-09-03,84.389,85.0157,82.3819,83.0966,175491.0
2023-09-04,84.389,85.0157,82.3819,83.0966,175491.0
2023-09-05,82.5777,84.1541,81.8727,83.0673,230251.0
2023-09-06,83.0477,83.4932,80.2866,80.5412,177124.0
2023-09-07,80.2572,80.3404,79.3075,79.4935,142202.0
2023-09-08,79.5229,79.988,78.1619,79.4544,167088.0
2023-09-09,79.5229,79.988,78.1619,79.4544,167088.0
2023-09-10,79.5229,79.988,78.1619,79.4544,167088.0
2023-09-11,80.0222,81.5203,79.7481,81.2755,167721.0
2023-09-12,81.0405,82.4896,80.1581,81.628,100288.0
2023-09-13,81.6965,81.6965,79.0236,79.0431,182014.0
2023-09-14,80.032,81.2216,78.9746,80.7859,236280.0
2023-09-15,80.0712,81.7455,79.6012,80.6391,508176.0
2023-09-16,80.0712,81.7455,79.6012,80.6391,508176.0
2023-09-17,80.0712,81.7455,79.6012,80.6391,508176.0
2023-09-18,80.1006,80.4922,79.1619,79.7579,132917.0
2023-09-19,79.9341,80.4481,78.7298,78.7886,91570.0
2023-09-20,79.1313,79.4641,77.0751,77.0849,90486.0
2023-09-21,76.1646,76.1646,74.3728,74.8036,254125.0
2023-09-22,74.7938,74.7938,72.3167,74.0105,417268.0
2023-09-23,74.7938,74.7938,72.3167,74.0105,417268.0
2023-09-24,74.7938,74.7938,72.3167,74.0105,417268.0
2023-09-25,73.5406,74.7938,72.9239,73.8539,87704.0
2023-09-26,73.2664,73.6776,72.5615,73.1391,123917.0
2023-09-27,73.1391,74.4952,71.9642,72.7083,172764.0
2023-09-28,72.9139,74.5197,72.2481,73.0804,204795.0
2023-09-29,73.6091,74.355,72.3999,72.6887,140922.0
2023-09-30,73.6091,74.355,72.3999,72.6887,140922.0
2023-10-01,73.6091,74.355,72.3999,72.6887,140922.0
2023-10-02,72.5908,72.5908,69.7563,70.613,204511.0
2023-10-03,69.4969,69.8395,66.3637,68.4688,670109.0
2023-10-04,68.4688,68.4688,66.5889,67.3918,285716.0
2023-10-05,67.1568,69.3892,67.1568,69.1346,227584.0
2023-10-06,68.6255,70.9264,67.2204,70.5837,162538.0
2023-10-07,68.6255,70.9264,67.2204,70.5837,162538.0
2023-10-08,68.6255,70.9264,67.2204,70.5837,162538.0
2023-10-09,69.8885,70.9557,69.4969,70.1039,173484.0
2023-10-10,70.2899,71.2788,70.1627,70.1724,91744.0
2023-10-11,70.1724,71.0341,69.7221,70.3781,91133.0
2023-10-12,70.192,70.192,67.6953,68.3905,94088.0
2023-10-13,68.5863,68.5863,66.3931,67.0981,147267.0
2023-10-14,68.5863,68.5863,66.3931,67.0981,147267.0
2023-10-15,68.5863,68.5863,66.3931,67.0981,147267.0
2023-10-16,67.9499,68.9388,67.382,67.8618,151697.0
2023-10-17,66.9218,69.1738,66.9218,68.5373,173612.0
2023-10-18,67.5191,67.574,66.256,66.9316,119839.0
2023-10-19,66.6183,68.4982,66.5693,66.7064,200583.0
2023-10-20,66.7554,66.7554,64.9244,65.0909,181203.0
2023-10-21,66.7554,66.7554,64.9244,65.0909,181203.0
2023-10-22,66.7554,66.7554,64.9244,65.0909,181203.0
2023-10-23,64.6307,66.2169,64.2121,64.8461,160567.0
2023-10-24,65.1692,66.021,64.7188,65.9329,168411.0
2023-10-25,65.0321,65.7958,63.7006,63.7691,206787.0
2023-10-26,64.0432,64.0726,61.2038,63.1229,280654.0
2023-10-27,63.4068,64.4447,62.4473,63.5537,152146.0
2023-10-28,63.4068,64.4447,62.4473,63.5537,152146.0
2023-10-29,63.4068,64.4447,62.4473,63.5537,152146.0
2023-10-30,64.2391,64.3076,62.5844,62.7117,126517.0
