,AA US Equity,AA US Equity,AA US Equity,AA US Equity,AA US Equity
2023-07-05,33.5447,34.0715,33.1589,33.3172,4490668.0
2023-07-06,32.6742,32.865,31.4871,32.1895,6069900.0
2023-07-07,32.4467,34.2273,32.328,33.7228,6300263.0
2023-07-08,32.4467,34.2273,32.328,33.7228,6300263.0
2023-07-09,32.4467,34.2273,32.328,33.7228,6300263.0
2023-07-10,33.337,34.1976,33.238,33.7722,3891413.0
2023-07-11,33.238,34.4944,32.971,34.3163,5218426.0
2023-07-12,35.4242,35.5627,34.6225,34.6724,4288675.0
2023-07-13,35.3154,36.7696,35.167,36.2948,5835871.0
2023-07-14,35.1176,35.1374,33.6832,34.1481,8082529.0
2023-07-15,35.1176,35.1374,33.6832,34.1481,8082529.0
2023-07-16,35.1176,35.1374,33.6832,34.1481,8082529.0
2023-07-17,33.98,35.6617,33.881,35.1868,6405879.0
2023-07-18,34.9296,35.3352,34.2471,34.6625,4661669.0
2023-07-19,34.7911,34.9593,34.158,34.4647,6127124.0
2023-07-20,34.9494,35.3748,32.3181,32.328,11962060.0
2023-07-21,32.4368,33.1342,32.4071,33.0204,5567261.0
2023-07-22,32.4368,33.1342,32.4071,33.0204,5567261.0
2023-07-23,32.4368,33.1342,32.4071,33.0204,5567261.0
2023-07-24,32.5357,33.9361,32.417,33.3864,6036658.0
2023-07-25,34.3163,35.9485,33.8909,35.2264,8928584.0
2023-07-26,34.6427,35.0654,34.1729,34.4647,7282086.0
2023-07-27,34.6823,34.7516,33.5348,33.5447,6002474.0
2023-07-28,33.98,34.4152,33.426,34.3855,4173672.0
2023-07-29,33.98,34.4152,33.426,34.3855,4173672.0
2023-07-30,33.98,34.4152,33.426,34.3855,4173672.0
2023-07-31,35.0681,36.1909,34.9296,35.8001,6038960.0
2023-08-01,35.0978,35.2759,34.7219,34.801,5222665.0
2023-08-02,34.0542,34.3114,33.2974,33.5645,5294750.0
2023-08-03,33.6337,34.3163,33.149,34.1283,4244965.0
2023-08-04,34.1778,34.5537,33.3914,33.5843,3820122.0
2023-08-05,34.1778,34.5537,33.3914,33.5843,3820122.0
2023-08-06,34.1778,34.5537,33.3914,33.5843,3820122.0
2023-08-07,33.6339,33.7926,32.9592,33.7926,3520608.0
2023-08-08,32.7608,33.0882,32.4234,32.9691,5366294.0
2023-08-09,33.2172,33.8224,32.7707,33.3561,4132679.0
2023-08-10,33.7033,33.7331,32.2945,32.6219,4810865.0
2023-08-11,32.2101,32.2399,31.559,31.7091,4735375.0
2023-08-12,32.2101,32.2399,31.559,31.7091,4735375.0
2023-08-13,32.2101,32.2399,31.559,31.7091,4735375.0
2023-08-14,31.3122,31.6099,30.3598,31.4809,7337110.0
2023-08-15,31.2279,31.2279,30.0671,30.1018,5807857.0
2023-08-16,29.8439,30.2804,28.8666,29.0799,7915883.0
2023-08-17,29.6851,29.8042,28.683,28.8815,6527408.0
2023-08-18,28.2266,28.7723,28.0084,28.7426,7345396.0
2023-08-19,28.2266,28.7723,28.0084,28.7426,7345396.0
2023-08-20,28.2266,28.7723,28.0084,28.7426,7345396.0
2023-08-21,28.7723,28.8417,27.8099,28.3656,4701351.0
2023-08-22,28.683,28.8616,27.9588,28.5541,4594258.0
2023-08-23,28.5541,28.8021,28.3358,28.5838,5915245.0
2023-08-24,28.1374,28.8815,28.0876,28.5243,4329546.0
2023-08-25,28.5937,28.8467,27.5421,28.0084,5398305.0
2023-08-26,28.5937,28.8467,27.5421,28.0084,5398305.0
2023-08-27,28.5937,28.8467,27.5421,28.0084,5398305.0
2023-08-28,28.3755,28.7922,28.1572,28.2564,4457549.0
2023-08-29,28.3159,29.3875,28.1175,29.3775,6315824.0
2023-08-30,29.4172,29.4172,28.8418,29.2783,4926964.0
2023-08-31,29.5859,30.588,29.3279,29.8439,19155338.0
2023-09-01,30.707,31.2031,30.4604,30.8558,5976992.0
2023-09-02,30.707,31.2031,30.4604,30.8558,5976992.0
2023-09-03,30.707,31.2031,30.4604,30.8558,5976992.0
2023-09-04,30.707,31.2031,30.4604,30.8558,5976992.0
2023-09-05,30.5384,30.8757,29.9629,30.0522,4304771.0
2023-09-06,29.8042,30.4094,29.576,29.9629,4090894.0
2023-09-07,29.2188,29.2188,27.8397,28.2266,9406076.0
2023-09-08,28.0778,28.2436,27.7405,27.8794,4524257.0
2023-09-09,28.0778,28.2436,27.7405,27.8794,4524257.0
2023-09-10,28.0778,28.2436,27.7405,27.8794,4524257.0
2023-09-11,28.5937,28.8219,28.2068,28.4548,5012351.0
2023-09-12,28.2266,28.5937,27.8992,27.9786,3630503.0
2023-09-13,27.9985,28.4648,27.8496,28.4251,3960695.0
2023-09-14,29.2882,30.0621,29.1827,29.953,6722592.0
2023-09-15,29.6553,29.6553,28.5739,28.6235,8716044.0
2023-09-16,29.6553,29.6553,28.5739,28.6235,8716044.0
2023-09-17,29.6553,29.6553,28.5739,28.6235,8716044.0
2023-09-18,28.9608,29.0104,28.2614,28.6235,4524804.0
2023-09-19,28.6037,28.7616,27.6165,28.1175,5153224.0
2023-09-20,28.4251,29.5561,28.3259,29.1493,8084407.0
2023-09-21,28.4548,28.4548,27.6413,27.6512,5488792.0
2023-09-22,28.0481,28.3716,27.8298,28.1274,5096808.0
2023-09-23,28.0481,28.3716,27.8298,28.1274,5096808.0
2023-09-24,28.0481,28.3716,27.8298,28.1274,5096808.0
2023-09-25,27.5321,27.552,26.1332,26.4209,9304192.0
2023-09-26,26.1531,26.5396,25.3891,25.657,6536845.0
2023-09-27,25.8653,26.5698,25.7463,25.9943,5604857.0
2023-09-28,26.3813,27.929,26.2037,27.9191,7998093.0
2023-09-29,28.8418,29.5958,28.7426,28.8319,7723051.0
2023-09-30,28.8418,29.5958,28.7426,28.8319,7723051.0
2023-10-01,28.8418,29.5958,28.7426,28.8319,7723051.0
2023-10-02,28.4648,29.0997,28.1076,28.6136,4496029.0
2023-10-03,27.8893,28.6235,27.0559,27.4329,5457898.0
2023-10-04,27.5123,27.5917,26.163,26.9468,5335536.0
2023-10-05,26.917,27.0857,26.2424,26.3217,4425076.0
2023-10-06,26.3614,27.2841,25.9249,26.9369,6246883.0
2023-10-07,26.3614,27.2841,25.9249,26.9369,6246883.0
2023-10-08,26.3614,27.2841,25.9249,26.9369,6246883.0
2023-10-09,26.4705,27.2494,26.411,27.0361,3857120.0
2023-10-10,27.423,28.3457,27.2544,27.9786,4850018.0
2023-10-11,28.0679,28.177,27.3833,27.8199,3749841.0
2023-10-12,27.8199,27.8397,26.2027,26.6888,4851815.0
2023-10-13,26.788,27.0361,26.1233,26.3713,4533433.0
2023-10-14,26.788,27.0361,26.1233,26.3713,4533433.0
2023-10-15,26.788,27.0361,26.1233,26.3713,4533433.0
2023-10-16,26.9865,27.2295,26.5722,26.5995,4977729.0
2023-10-17,26.0935,28.1473,26.0638,27.552,6025202.0
2023-10-18,26.8872,27.2147,26.292,26.3118,6489364.0
2023-10-19,25.9546,26.0142,24.0249,24.0497,13580570.0
2023-10-20,23.3155,24.1787,23.0774,23.8215,9204421.0
2023-10-21,23.3155,24.1787,23.0774,23.8215,9204421.0
2023-10-22,23.3155,24.1787,23.0774,23.8215,9204421.0
2023-10-23,22.9782,24.0199,22.8889,23.2262,6780193.0
2023-10-24,23.4743,24.0199,23.1766,23.256,7557444.0
2023-10-25,23.1518,23.8413,22.9583,23.6528,5510187.0
2023-10-26,23.8017,23.9996,23.1865,23.3254,6386776.0
2023-10-27,23.7868,23.9207,22.9881,23.3254,6325040.0
2023-10-28,23.7868,23.9207,22.9881,23.3254,6325040.0
2023-10-29,23.7868,23.9207,22.9881,23.3254,6325040.0
2023-10-30,23.9133,25.3331,23.7639,25.2285,9442581.0
2023-10-31,25.1887,25.7965,24.7503,25.5474,5156478.0
2023-11-01,25.5773,25.6869,24.1873,24.9396,6202053.0
2023-11-02,25.4079,26.0475,25.2036,25.9758,5825331.0
2023-11-03,26.4043,26.9074,26.0456,26.4341,5479951.0
2023-11-04,26.4043,26.9074,26.0456,26.4341,5479951.0
2023-11-05,26.4043,26.9074,26.0456,26.4341,5479951.0
2023-11-06,26.6135,26.6334,25.6669,25.8762,3869527.0
2023-11-07,25.1289,25.5025,24.7303,25.4477,4852895.0
2023-11-08,25.0292,25.5673,24.8748,25.4378,3671356.0
2023-11-09,25.7167,25.7765,24.3218,24.4912,4078496.0
2023-11-10,24.6108,24.8,24.1923,24.551,3040197.0
2023-11-11,24.6108,24.8,24.1923,24.551,3040197.0
2023-11-12,24.6108,24.8,24.1923,24.551,3040197.0
2023-11-13,24.4015,24.9346,24.2123,24.5111,2839661.0
2023-11-14,25.3481,26.469,25.2684,26.0754,5472140.0
2023-11-15,26.4242,27.2412,26.2648,26.8526,5857249.0
2023-11-16,26.5039,26.8925,25.8463,25.9061,4080260.0
2023-11-17,26.2548,26.88,26.0256,26.1253,4988743.0
2023-11-18,26.2548,26.88,26.0256,26.1253,4988743.0
2023-11-19,26.2548,26.88,26.0256,26.1253,4988743.0
2023-11-20,26.2249,26.6035,25.8762,26.3744,4231732.0
2023-11-21,26.1851,26.5288,26.0754,26.2947,2881900.0
2023-11-22,26.1851,26.5238,25.8861,26.2847,2925838.0
2023-11-23,26.1851,26.5238,25.8861,26.2847,2925838.0
2023-11-24,26.0655,26.464,26.0655,26.1452,1282299.0
2023-11-25,26.0655,26.464,26.0655,26.1452,1282299.0
2023-11-26,26.0655,26.464,26.0655,26.1452,1282299.0
2023-11-27,26.1253,26.4997,25.7765,26.205,3428999.0
2023-11-28,26.1253,26.195,25.5474,25.9858,4382377.0
2023-11-29,26.3245,26.9423,26.1253,26.3445,6103838.0
2023-11-30,26.484,27.1466,26.3444,26.763,4823473.0
2023-12-01,26.9024,27.9138,26.4143,27.6398,5462935.0
2023-12-02,26.9024,27.9138,26.4143,27.6398,5462935.0
2023-12-03,26.9024,27.9138,26.4143,27.6398,5462935.0
2023-12-04,27.1814,27.8291,26.6683,26.7131,4964975.0
2023-12-05,26.4043,26.4341,25.0392,25.1488,7715838.0
2023-12-06,25.5075,25.8662,24.9495,25.0292,4055033.0
2023-12-07,25.0691,25.1986,24.1823,24.8499,6780082.0
2023-12-08,24.9495,25.6321,24.7801,24.9296,5133177.0
2023-12-09,24.9495,25.6321,24.7801,24.9296,5133177.0
2023-12-10,24.9495,25.6321,24.7801,24.9296,5133177.0
2023-12-11,24.6606,25.2284,24.5809,24.8399,4290666.0
2023-12-12,24.5908,24.6606,23.714,23.9631,5849349.0
2023-12-13,23.9531,25.9459,23.7987,25.8961,7919148.0
2023-12-14,26.9423,30.0261,26.8427,29.792,16594044.0
2023-12-15,29.8219,32.3826,29.5628,30.9876,19183792.0
2023-12-16,29.8219,32.3826,29.5628,30.9876,19183792.0
2023-12-17,29.8219,32.3826,29.5628,30.9876,19183792.0
2023-12-18,31.3264,32.1933,30.4097,30.4097,7270394.0
2023-12-19,31.0773,32.8808,30.7984,32.3029,7967243.0
2023-12-20,31.8943,32.3577,30.4496,30.5393,7516945.0
2023-12-21,31.1371,32.0239,30.4795,31.9043,5566085.0
2023-12-22,32.8409,34.3156,32.7612,33.648,9066769.0
2023-12-23,32.8409,34.3156,32.7612,33.648,9066769.0
2023-12-24,32.8409,34.3156,32.7612,33.648,9066769.0
2023-12-25,32.8409,34.3156,32.7612,33.648,9066769.0
2023-12-26,33.7377,33.9967,33.379,33.7476,4505900.0
2023-12-27,34.1063,34.9084,33.6279,34.6842,5798101.0
2023-12-28,34.5547,34.686,34.0744,34.4252,3909863.0
2023-12-29,34.186,34.6145,33.8074,33.8772,3295505.0
2023-12-30,34.186,34.6145,33.8074,33.8772,3295505.0
2023-12-31,34.186,34.6145,33.8074,33.8772,3295505.0
2024-01-01,34.186,34.6145,33.8074,33.8772,3295505.0
2024-01-02,33.4089,33.8473,32.9206,33.1897,3837998.0
2024-01-03,32.004,32.1534,30.9328,31.3762,8245658.0
2024-01-04,31.0175,31.3762,30.7485,31.0175,4543572.0
2024-01-05,30.4297,32.1883,29.9813,32.0139,7317669.0
2024-01-06,30.4297,32.1883,29.9813,32.0139,7317669.0
2024-01-07,30.4297,32.1883,29.9813,32.0139,7317669.0
2024-01-08,31.705,31.9741,31.1072,31.6154,4992051.0
2024-01-09,31.705,32.3328,31.436,31.8246,5792123.0
2024-01-10,31.6851,32.0239,31.1969,31.5356,4733613.0
2024-01-11,31.3762,31.5257,30.5492,30.7684,4419749.0
2024-01-12,31.0773,31.705,29.9115,29.9215,3933935.0
2024-01-13,31.0773,31.705,29.9115,29.9215,3933935.0
2024-01-14,31.0773,31.705,29.9115,29.9215,3933935.0
2024-01-15,31.0773,31.705,29.9115,29.9215,3933935.0
2024-01-16,29.0646,29.1842,27.1765,27.7693,10715028.0
2024-01-17,27.0718,27.57,26.9523,27.0818,9606378.0
2024-01-18,27.5202,28.6162,26.484,26.6534,12853154.0
2024-01-19,26.6334,27.2811,26.2498,27.2611,6001915.0
2024-01-20,26.6334,27.2811,26.2498,27.2611,6001915.0
2024-01-21,26.6334,27.2811,26.2498,27.2611,6001915.0
2024-01-22,26.7729,27.7546,26.6733,27.5202,5793822.0
2024-01-23,29.0447,30.3749,28.9252,29.4034,9363900.0
2024-01-24,30.1407,30.2603,29.2141,29.6525,8916006.0
2024-01-25,29.8518,30.34,29.1045,29.772,4683347.0
2024-01-26,30.1108,30.5891,29.7628,30.4994,5123914.0
2024-01-27,30.1108,30.5891,29.7628,30.4994,5123914.0
2024-01-28,30.1108,30.5891,29.7628,30.4994,5123914.0
2024-01-29,30.3499,30.8581,29.5821,30.7983,4649101.0
2024-01-30,30.2304,30.7286,29.8916,30.4994,4714657.0
2024-01-31,30.3798,31.2467,29.6076,29.6425,5760362.0
2024-02-01,29.9713,30.2951,29.0447,29.5827,4174587.0
2024-02-02,28.8952,29.6126,28.4468,29.3835,4959005.0
2024-02-03,28.8952,29.6126,28.4468,29.3835,4959005.0
2024-02-04,28.8952,29.6126,28.4468,29.3835,4959005.0
2024-02-05,28.4967,28.4967,26.6434,26.743,8824323.0
2024-02-06,26.8427,27.6896,26.8327,27.5202,7829540.0
2024-02-07,27.5003,27.6647,26.8327,27.4305,5017197.0
2024-02-08,27.3409,27.9686,27.0419,27.6099,4854492.0
2024-02-09,27.6099,27.6338,26.6035,26.7928,4762128.0
2024-02-10,27.6099,27.6338,26.6035,26.7928,4762128.0
2024-02-11,27.6099,27.6338,26.6035,26.7928,4762128.0
2024-02-12,27.0021,27.9935,26.7729,27.7992,4374586.0
2024-02-13,26.8028,27.1017,25.4826,25.7566,7264231.0
2024-02-14,26.1153,26.8925,25.7765,26.6932,5100599.0
2024-02-15,26.9423,27.5401,26.8227,27.291,4385488.0
2024-02-16,27.2412,27.9287,27.0619,27.301,4686221.0
2024-02-17,27.2412,27.9287,27.0619,27.301,4686221.0
2024-02-18,27.2412,27.9287,27.0619,27.301,4686221.0
2024-02-19,27.2412,27.9287,27.0619,27.301,4686221.0
2024-02-20,26.7829,26.7829,26.0655,26.5936,4711849.0
2024-02-21,27.022,27.9387,26.9722,27.859,5642088.0
2024-02-22,27.6697,27.7404,27.1615,27.6497,6720750.0
2024-02-23,27.5202,27.6099,26.3744,26.4242,5340275.0
2024-02-24,27.5202,27.6099,26.3744,26.4242,5340275.0
2024-02-25,27.5202,27.6099,26.3744,26.4242,5340275.0
2024-02-26,26.0555,26.0555,24.7702,25.2484,11130001.0
2024-02-27,25.8164,26.9024,25.109,26.6035,6822581.0
2024-02-28,26.0954,26.4391,25.8762,26.2249,3748436.0
2024-02-29,26.5936,27.1615,26.2149,27.1117,6020162.0
2024-03-01,27.4006,27.7195,26.7828,27.58,6845450.0
2024-03-02,27.4006,27.7195,26.7828,27.58,6845450.0
2024-03-03,27.4006,27.7195,26.7828,27.58,6845450.0
2024-03-04,27.5,27.55,27.04,27.48,3954744.0
2024-03-05,27.05,27.21,26.57,26.91,5704755.0
2024-03-06,27.67,28.725,26.9,28.22,6335600.0
2024-03-07,28.86,30.1,28.86,29.87,7740525.0
2024-03-08,30.38,30.64,29.27,29.85,6537765.0
2024-03-09,30.38,30.64,29.27,29.85,6537765.0
2024-03-10,30.38,30.64,29.27,29.85,6537765.0
2024-03-11,29.58,30.7899,29.48,30.49,6274509.0
2024-03-12,30.6,30.75,29.21,29.79,6140114.0
2024-03-13,30.03,31.19,29.98,30.56,6703181.0
2024-03-14,30.38,30.65,29.61,30.02,5678606.0
2024-03-15,29.9,30.76,29.64,30.44,8175194.0
2024-03-16,29.9,30.76,29.64,30.44,8175194.0
2024-03-17,29.9,30.76,29.64,30.44,8175194.0
2024-03-18,30.94,31.66,30.79,31.03,6844543.0
2024-03-19,30.3,30.47,28.72,29.67,9888748.0
2024-03-20,29.63,31.88,29.52,31.35,7446940.0
2024-03-21,31.71,32.13,31.05,31.35,5594696.0
2024-03-22,31.0,31.525,30.84,31.4,4334930.0
2024-03-23,31.0,31.525,30.84,31.4,4334930.0
2024-03-24,31.0,31.525,30.84,31.4,4334930.0
2024-03-25,31.57,32.3,31.5,31.86,4744964.0
2024-03-26,32.32,32.32,31.23,31.58,3764994.0
2024-03-27,31.72,33.23,31.67,33.21,6438969.0
2024-03-28,33.24,33.965,33.2,33.79,6147050.0
2024-03-29,33.24,33.965,33.2,33.79,6147050.0
2024-03-30,33.24,33.965,33.2,33.79,6147050.0
2024-03-31,33.24,33.965,33.2,33.79,6147050.0
2024-04-01,34.1,34.36,33.51,34.02,4440195.0
2024-04-02,34.06,35.75,33.82,35.64,8190058.0
2024-04-03,35.9,37.545,35.76,37.18,11119381.0
2024-04-04,37.3,37.67,35.83,35.95,8961304.0
2024-04-05,35.77,36.72,35.6453,36.49,4509638.0
2024-04-06,35.77,36.72,35.6453,36.49,4509638.0
2024-04-07,35.77,36.72,35.6453,36.49,4509638.0
2024-04-08,36.91,37.145,36.21,36.34,4690518.0
