,TPX US Equity,TPX US Equity,TPX US Equity,TPX US Equity,TPX US Equity
2023-07-06,38.9172,39.5522,38.4508,38.9668,1751390.0
2023-07-07,39.1454,40.351,38.9668,40.1178,2451372.0
2023-07-08,39.1454,40.351,38.9668,40.1178,2451372.0
2023-07-09,39.1454,40.351,38.9668,40.1178,2451372.0
2023-07-10,40.1972,42.4199,40.1476,42.41,2399843.0
2023-07-11,42.668,43.0947,42.1322,43.0153,1847461.0
2023-07-12,43.6603,44.0175,43.1806,43.948,2567104.0
2023-07-13,44.077,44.4938,43.5809,43.6504,1515139.0
2023-07-14,43.6603,43.7893,43.055,43.6305,1334089.0
2023-07-15,43.6603,43.7893,43.055,43.6305,1334089.0
2023-07-16,43.6603,43.7893,43.055,43.6305,1334089.0
2023-07-17,43.442,44.7815,43.3676,44.6724,1531057.0
2023-07-18,44.6029,45.362,44.4402,44.9602,1028292.0
2023-07-19,44.9701,45.9624,44.9701,45.8135,1727543.0
2023-07-20,45.8036,45.8135,45.3769,45.496,987104.0
2023-07-21,45.8532,45.9376,45.2479,45.5654,916492.0
2023-07-22,45.8532,45.9376,45.2479,45.5654,916492.0
2023-07-23,45.8532,45.9376,45.2479,45.5654,916492.0
2023-07-24,45.5059,45.9921,45.4563,45.5952,1249396.0
2023-07-25,45.8631,46.2104,45.6845,45.8929,1651671.0
2023-07-26,45.9326,46.4287,45.491,45.9326,1244152.0
2023-07-27,46.4585,46.8058,45.5109,45.7044,2237980.0
2023-07-28,45.1487,45.8433,44.6922,45.6349,1787911.0
2023-07-29,45.1487,45.8433,44.6922,45.6349,1787911.0
2023-07-30,45.1487,45.8433,44.6922,45.6349,1787911.0
2023-07-31,45.2479,45.3248,42.8168,44.2854,3238422.0
2023-08-01,43.313,44.1911,43.313,43.7099,4262493.0
2023-08-02,42.8565,43.829,42.5588,43.1641,3526269.0
2023-08-03,43.5809,46.3047,43.3924,45.5853,4182839.0
2023-08-04,44.9205,46.26,44.1911,45.496,2511302.0
2023-08-05,44.9205,46.26,44.1911,45.496,2511302.0
2023-08-06,44.9205,46.26,44.1911,45.496,2511302.0
2023-08-07,45.5555,45.8731,44.7567,44.9998,2079932.0
2023-08-08,44.6526,45.3372,44.2854,45.2975,1909717.0
2023-08-09,45.4662,45.8433,45.2578,45.6051,1342182.0
2023-08-10,45.8433,46.141,44.5632,45.2678,1648558.0
2023-08-11,45.109,45.4563,44.6674,44.8907,977593.0
2023-08-12,45.109,45.4563,44.6674,44.8907,977593.0
2023-08-13,45.109,45.4563,44.6674,44.8907,977593.0
2023-08-14,44.5037,44.9602,44.3152,44.9006,1277550.0
2023-08-15,44.7419,44.8659,44.4045,44.722,1433073.0
2023-08-16,44.6325,45.0602,43.8467,43.976,2343412.0
2023-08-17,44.165,44.1749,42.8122,42.852,993425.0
2023-08-18,42.3745,43.0211,42.2353,42.6331,1378366.0
2023-08-19,42.3745,43.0211,42.2353,42.6331,1378366.0
2023-08-20,42.3745,43.0211,42.2353,42.6331,1378366.0
2023-08-21,42.7227,42.8321,42.0463,42.3049,1345849.0
2023-08-22,42.3546,42.6033,41.7877,42.5436,2014103.0
2023-08-23,42.3347,43.7273,42.0861,43.6676,1727805.0
2023-08-24,43.5483,43.9462,43.1007,43.1703,1772647.0
2023-08-25,43.3095,43.7472,42.8321,43.0509,1358378.0
2023-08-26,43.3095,43.7472,42.8321,43.0509,1358378.0
2023-08-27,43.3095,43.7472,42.8321,43.0509,1358378.0
2023-08-28,43.2598,44.6723,43.2598,44.6325,1473603.0
2023-08-29,44.5131,46.1246,44.2645,45.7963,1460819.0
2023-08-30,45.6571,46.2738,45.3089,45.9157,1073299.0
2023-08-31,46.1345,46.7015,45.9057,46.4727,1134417.0
2023-09-01,47.1988,47.4475,46.7512,46.8408,1068410.0
2023-09-02,47.1988,47.4475,46.7512,46.8408,1068410.0
2023-09-03,47.1988,47.4475,46.7512,46.8408,1068410.0
2023-09-04,47.1988,47.4475,46.7512,46.8408,1068410.0
2023-09-05,46.224,46.602,44.5629,44.8911,1531843.0
2023-09-06,44.9906,45.7665,44.722,44.8712,850139.0
2023-09-07,44.5032,45.0105,44.155,44.921,724094.0
2023-09-08,44.6623,44.8265,44.1153,44.2545,963949.0
2023-09-09,44.6623,44.8265,44.1153,44.2545,963949.0
2023-09-10,44.6623,44.8265,44.1153,44.2545,963949.0
2023-09-11,45.0204,45.6869,44.5629,45.5277,1486645.0
2023-09-12,45.0005,45.473,44.7121,45.1696,1706930.0
2023-09-13,45.0801,45.7147,44.543,44.5629,2414271.0
2023-09-14,45.3984,46.2539,45.0602,45.7267,1749394.0
2023-09-15,45.2492,45.2791,44.3639,44.5032,3320975.0
2023-09-16,45.2492,45.2791,44.3639,44.5032,3320975.0
2023-09-17,45.2492,45.2791,44.3639,44.5032,3320975.0
2023-09-18,44.4336,44.732,44.1053,44.3838,876101.0
2023-09-19,44.3739,44.6226,43.7771,44.5529,1568166.0
2023-09-20,44.6226,44.7518,43.5682,43.6378,900226.0
2023-09-21,43.2797,43.2797,42.3646,42.3646,1745448.0
2023-09-22,42.7625,43.0111,41.9567,42.3049,1694664.0
2023-09-23,42.7625,43.0111,41.9567,42.3049,1694664.0
2023-09-24,42.7625,43.0111,41.9567,42.3049,1694664.0
2023-09-25,42.0861,42.5834,41.8871,42.275,1139019.0
2023-09-26,41.9965,42.2452,41.2207,41.529,1093631.0
2023-09-27,41.7479,42.0711,41.3455,41.7578,920383.0
2023-09-28,41.8274,42.8022,41.8274,42.6132,1616339.0
2023-09-29,43.1106,43.5085,42.8321,43.1106,1396406.0
2023-09-30,43.1106,43.5085,42.8321,43.1106,1396406.0
2023-10-01,43.1106,43.5085,42.8321,43.1106,1396406.0
2023-10-02,42.8818,43.6278,41.5887,41.7479,1611044.0
2023-10-03,41.5489,41.6782,39.7485,40.2061,2193347.0
2023-10-04,40.2757,41.4295,40.2558,41.2306,1897880.0
2023-10-05,41.0516,41.1411,40.226,40.7034,1360096.0
2023-10-06,39.7982,40.9421,39.5993,40.7432,1878997.0
2023-10-07,39.7982,40.9421,39.5993,40.7432,1878997.0
2023-10-08,39.7982,40.9421,39.5993,40.7432,1878997.0
2023-10-09,40.4249,40.9819,40.0071,40.9521,1197075.0
2023-10-10,41.2406,42.4939,41.1858,41.539,1232871.0
2023-10-11,41.8473,42.0264,41.0217,41.3002,966721.0
2023-10-12,41.1411,41.5191,39.4202,39.7883,1329175.0
2023-10-13,39.8281,40.0469,39.4302,39.6789,927275.0
2023-10-14,39.8281,40.0469,39.4302,39.6789,927275.0
2023-10-15,39.8281,40.0469,39.4302,39.6789,927275.0
2023-10-16,40.4149,41.3002,40.1563,41.0814,1141119.0
2023-10-17,40.6835,42.285,40.4846,41.7976,1223751.0
2023-10-18,41.1212,41.3699,40.4,40.6437,1465935.0
2023-10-19,40.5642,41.0615,39.6242,39.9176,1227962.0
2023-10-20,39.8778,40.0171,39.286,39.6689,1029580.0
2023-10-21,39.8778,40.0171,39.286,39.6689,1029580.0
2023-10-22,39.8778,40.0171,39.286,39.6689,1029580.0
2023-10-23,39.5893,40.0569,39.2014,39.6092,1483558.0
2023-10-24,39.838,40.3204,39.2114,39.6391,1224464.0
2023-10-25,39.2909,39.5595,38.6543,38.6941,1479481.0
2023-10-26,38.6543,38.6941,37.6248,37.8287,2760070.0
2023-10-27,38.0078,38.4454,37.3711,37.7989,1707275.0
2023-10-28,38.0078,38.4454,37.3711,37.7989,1707275.0
2023-10-29,38.0078,38.4454,37.3711,37.7989,1707275.0
2023-10-30,38.1172,39.281,37.9083,38.9527,1839979.0
2023-10-31,39.1218,40.0668,38.9527,39.7187,2970450.0
2023-11-01,39.7982,40.226,39.092,40.1862,3035696.0
2023-11-02,37.3711,38.3708,36.0258,36.6052,7762716.0
2023-11-03,37.4507,39.46,37.1623,38.8433,4633200.0
2023-11-04,37.4507,39.46,37.1623,38.8433,4633200.0
2023-11-05,37.4507,39.46,37.1623,38.8433,4633200.0
2023-11-06,38.8334,39.0025,37.023,37.3115,2866555.0
2023-11-07,37.212,37.8983,37.0031,37.7491,1709951.0
2023-11-08,37.5005,37.5999,37.0528,37.3015,1920022.0
2023-11-09,37.5203,37.5203,36.272,36.3068,2646928.0
2023-11-10,36.4063,37.2617,35.9288,37.2617,1895922.0
2023-11-11,36.4063,37.2617,35.9288,37.2617,1895922.0
2023-11-12,36.4063,37.2617,35.9288,37.2617,1895922.0
2023-11-13,37.1821,37.3015,36.7843,37.1821,1888577.0
2023-11-14,40.1464,41.0018,39.4103,40.1464,3871518.0
2023-11-15,40.2262,41.2236,40.0566,40.3758,2181017.0
2023-11-16,40.1663,40.5354,38.9544,39.119,2136007.0
2023-11-17,39.5579,39.9269,39.1689,39.4681,1688642.0
2023-11-18,39.5579,39.9269,39.1689,39.4681,1688642.0
2023-11-19,39.5579,39.9269,39.1689,39.4681,1688642.0
2023-11-20,39.528,40.4456,39.1439,40.0765,1626762.0
2023-11-21,39.897,40.0017,39.518,39.5379,829467.0
2023-11-22,39.7574,40.0067,39.139,39.518,1277357.0
2023-11-23,39.7574,40.0067,39.139,39.518,1277357.0
2023-11-24,39.1988,39.7574,39.1988,39.498,419729.0
2023-11-25,39.1988,39.7574,39.1988,39.498,419729.0
2023-11-26,39.1988,39.7574,39.1988,39.498,419729.0
2023-11-27,39.2287,39.3285,38.8098,39.1888,1588956.0
2023-11-28,39.1988,39.508,38.745,39.1789,1356886.0
2023-11-29,39.6576,41.074,39.6576,40.5254,1845639.0
2023-11-30,40.5752,40.7747,39.897,40.2162,1513785.0
2023-12-01,40.1264,42.6599,40.0566,42.5801,2390324.0
2023-12-02,40.1264,42.6599,40.0566,42.5801,2390324.0
2023-12-03,40.1264,42.6599,40.0566,42.5801,2390324.0
2023-12-04,42.5103,43.9216,42.4504,43.8169,2595134.0
2023-12-05,43.3481,43.8368,43.2085,43.3381,1326714.0
2023-12-06,43.8269,45.6172,43.8269,45.3429,2791590.0
2023-12-07,45.4227,45.7319,45.0387,45.6122,1376499.0
2023-12-08,45.4826,46.3304,45.4826,46.101,1310351.0
2023-12-09,45.4826,46.3304,45.4826,46.101,1310351.0
2023-12-10,45.4826,46.3304,45.4826,46.101,1310351.0
2023-12-11,46.101,47.2331,46.101,46.6994,2669447.0
2023-12-12,46.6595,47.1782,46.49,46.7792,1722799.0
2023-12-13,46.879,49.0135,46.3703,48.8838,1873733.0
2023-12-14,49.8114,51.4272,49.7815,50.4398,4065345.0
2023-12-15,50.3999,51.5469,50.0608,50.1306,3017222.0
2023-12-16,50.3999,51.5469,50.0608,50.1306,3017222.0
2023-12-17,50.3999,51.5469,50.0608,50.1306,3017222.0
2023-12-18,50.3899,50.6093,49.6306,50.0508,1655653.0
2023-12-19,50.2403,50.6293,49.8762,50.1605,1786086.0
2023-12-20,50.0408,50.4897,48.6644,48.7541,2127057.0
2023-12-21,49.7416,50.35,49.4573,50.3201,1230321.0
2023-12-22,50.35,50.6343,50.0408,50.34,741502.0
2023-12-23,50.35,50.6343,50.0408,50.34,741502.0
2023-12-24,50.35,50.6343,50.0408,50.34,741502.0
2023-12-25,50.35,50.6343,50.0408,50.34,741502.0
2023-12-26,50.3899,51.128,50.2902,50.8487,1189821.0
2023-12-27,51.0382,51.3973,50.759,51.0382,1036566.0
2023-12-28,50.8986,51.3175,50.7789,51.2178,914008.0
2023-12-29,50.8886,51.517,50.8288,50.8388,1325825.0
2023-12-30,50.8886,51.517,50.8288,50.8388,1325825.0
2023-12-31,50.8886,51.517,50.8288,50.8388,1325825.0
2024-01-01,50.8886,51.517,50.8288,50.8388,1325825.0
2024-01-02,50.2303,50.739,49.3326,49.5122,1914350.0
2024-01-03,49.3227,49.7915,47.7866,48.1856,1594292.0
2024-01-04,47.7667,48.405,47.6769,47.7966,1083873.0
2024-01-05,47.8365,48.9237,47.4774,48.5347,1370050.0
2024-01-06,47.8365,48.9237,47.4774,48.5347,1370050.0
2024-01-07,47.8365,48.9237,47.4774,48.5347,1370050.0
2024-01-08,48.814,49.981,48.814,49.8014,1253275.0
2024-01-09,48.9935,50.0558,48.8948,49.9012,917615.0
2024-01-10,50.0308,51.0083,49.7615,50.9983,1330377.0
2024-01-11,50.6093,50.7989,49.5321,50.6792,1814713.0
2024-01-12,51.2377,51.3873,49.5421,49.8613,910435.0
2024-01-13,51.2377,51.3873,49.5421,49.8613,910435.0
2024-01-14,51.2377,51.3873,49.5421,49.8613,910435.0
2024-01-15,51.2377,51.3873,49.5421,49.8613,910435.0
2024-01-16,48.7142,49.582,48.6245,49.2927,2235642.0
2024-01-17,48.5846,49.0234,48.3352,48.9337,1028176.0
2024-01-18,50.2802,51.0781,49.6817,50.4797,2074354.0
2024-01-19,50.2602,50.8786,49.8713,50.8687,1129820.0
2024-01-20,50.2602,50.8786,49.8713,50.8687,1129820.0
2024-01-21,50.2602,50.8786,49.8713,50.8687,1129820.0
2024-01-22,51.1779,51.6766,50.8388,51.3774,1322623.0
2024-01-23,51.5569,51.6068,50.5046,50.9884,1175340.0
2024-01-24,51.6965,51.6965,50.2602,50.4996,1110102.0
2024-01-25,50.9884,51.1579,50.4897,50.8587,1452576.0
2024-01-26,51.128,51.6666,50.7989,51.6467,1563830.0
2024-01-27,51.128,51.6666,50.7989,51.6467,1563830.0
2024-01-28,51.128,51.6666,50.7989,51.6467,1563830.0
2024-01-29,51.3674,52.2152,51.0482,52.1454,2219499.0
2024-01-30,51.8661,52.275,51.5968,51.6766,1760753.0
2024-01-31,51.2776,51.3275,49.5321,49.7615,2382213.0
2024-02-01,50.0408,51.7664,49.587,50.34,1730173.0
2024-02-02,49.5122,50.6293,48.7841,50.1605,1758084.0
2024-02-03,49.5122,50.6293,48.7841,50.1605,1758084.0
2024-02-04,49.5122,50.6293,48.7841,50.1605,1758084.0
2024-02-05,49.8214,50.6193,49.4025,50.4398,1554235.0
2024-02-06,50.3301,50.9086,50.3201,50.5694,1458378.0
2024-02-07,50.729,51.4671,50.4198,51.118,3857041.0
2024-02-08,51.4073,53.467,50.2403,51.7464,3483393.0
2024-02-09,51.517,51.8511,49.8314,50.4697,3240450.0
2024-02-10,51.517,51.8511,49.8314,50.4697,3240450.0
2024-02-11,51.517,51.8511,49.8314,50.4697,3240450.0
2024-02-12,50.6592,51.8761,50.0508,51.8661,2268419.0
2024-02-13,49.951,50.5694,48.9736,50.0009,1745485.0
2024-02-14,50.5196,50.7765,50.1306,50.6093,1321893.0
2024-02-15,51.0183,51.1978,49.7416,50.4597,3311603.0
2024-02-16,49.8513,51.0682,49.6418,50.5694,1620673.0
2024-02-17,49.8513,51.0682,49.6418,50.5694,1620673.0
2024-02-18,49.8513,51.0682,49.6418,50.5694,1620673.0
2024-02-19,49.8513,51.0682,49.6418,50.5694,1620673.0
2024-02-20,49.8713,50.4498,49.561,50.35,1581326.0
2024-02-21,50.34,50.6,49.82,49.99,1655496.0
2024-02-22,50.07,51.28,50.04,50.72,1796299.0
2024-02-23,51.0,52.26,50.89,51.92,2181308.0
2024-02-24,51.0,52.26,50.89,51.92,2181308.0
2024-02-25,51.0,52.26,50.89,51.92,2181308.0
2024-02-26,51.92,52.135,51.65,51.99,1808233.0
2024-02-27,52.66,54.02,52.05,53.87,2159349.0
2024-02-28,53.32,53.64,53.0852,53.4,1594415.0
2024-02-29,53.97,54.65,53.815,54.47,1901241.0
2024-03-01,54.61,55.27,54.41,54.75,1750546.0
2024-03-02,54.61,55.27,54.41,54.75,1750546.0
2024-03-03,54.61,55.27,54.41,54.75,1750546.0
2024-03-04,55.0,55.13,53.955,54.4,1259244.0
2024-03-05,54.15,54.54,53.6904,53.86,1198352.0
2024-03-06,54.39,54.96,54.02,54.87,827256.0
2024-03-07,55.1,55.935,54.97,55.34,1398648.0
2024-03-08,55.62,55.83,54.71,54.81,1068448.0
2024-03-09,55.62,55.83,54.71,54.81,1068448.0
2024-03-10,55.62,55.83,54.71,54.81,1068448.0
2024-03-11,54.67,54.87,53.63,53.95,1224758.0
2024-03-12,53.95,54.64,53.55,54.6,975023.0
2024-03-13,55.62,56.44,55.44,55.76,2620488.0
2024-03-14,55.06,55.64,53.76,54.47,1680318.0
2024-03-15,54.24,54.83,52.95,53.01,2462725.0
2024-03-16,54.24,54.83,52.95,53.01,2462725.0
2024-03-17,54.24,54.83,52.95,53.01,2462725.0
2024-03-18,53.01,53.37,52.5,52.59,958569.0
2024-03-19,52.39,53.605,52.04,53.26,1207427.0
2024-03-20,52.95,54.395,52.95,54.07,1530580.0
2024-03-21,54.51,56.11,53.87,56.09,1280527.0
2024-03-22,56.13,56.13,54.775,54.89,1758665.0
2024-03-23,56.13,56.13,54.775,54.89,1758665.0
2024-03-24,56.13,56.13,54.775,54.89,1758665.0
2024-03-25,56.2,56.5,55.42,55.59,1830750.0
2024-03-26,55.96,56.465,55.69,56.07,1260533.0
2024-03-27,56.39,56.52,55.63,56.23,1312863.0
2024-03-28,56.66,57.13,56.26,56.82,1465226.0
2024-03-29,56.66,57.13,56.26,56.82,1465226.0
2024-03-30,56.66,57.13,56.26,56.82,1465226.0
2024-03-31,56.66,57.13,56.26,56.82,1465226.0
2024-04-01,56.85,56.98,55.48,55.51,1982570.0
2024-04-02,54.35,54.37,53.18,53.94,1817568.0
2024-04-03,53.63,54.025,53.16,53.46,1698013.0
2024-04-04,54.12,54.31,52.74,52.85,1148136.0
2024-04-05,53.51,54.01,53.11,53.7,1713249.0
2024-04-06,53.51,54.01,53.11,53.7,1713249.0
2024-04-07,53.51,54.01,53.11,53.7,1713249.0
2024-04-08,53.81,54.21,53.395,53.59,1256541.0
