,DUK US Equity,DUK US Equity,DUK US Equity,DUK US Equity,DUK US Equity
2023-07-05,87.0371,89.3568,86.9888,88.5449,3074217.0
2023-07-06,88.0327,88.1776,87.2304,87.5301,2101473.0
2023-07-07,87.0081,87.5397,86.6988,86.7665,2208538.0
2023-07-08,87.0081,87.5397,86.6988,86.7665,2208538.0
2023-07-09,87.0081,87.5397,86.6988,86.7665,2208538.0
2023-07-10,86.5442,86.8342,85.6018,86.2349,2312428.0
2023-07-11,86.9211,87.907,86.4959,87.8394,3051620.0
2023-07-12,88.052,89.4342,87.9186,89.2698,2566295.0
2023-07-13,89.2602,90.1881,88.7479,90.1881,2912240.0
2023-07-14,89.9754,90.333,89.5308,89.8981,2833165.0
2023-07-15,89.9754,90.333,89.5308,89.8981,2833165.0
2023-07-16,89.9754,90.333,89.5308,89.8981,2833165.0
2023-07-17,89.6565,89.7724,88.6802,88.7092,1923380.0
2023-07-18,88.7382,89.6855,87.1531,87.8684,2279921.0
2023-07-19,88.168,89.5211,88.1342,88.5836,1970629.0
2023-07-20,88.9219,90.2171,88.3226,90.0817,2428757.0
2023-07-21,90.4104,91.8118,90.0564,91.6089,2694301.0
2023-07-22,90.4104,91.8118,90.0564,91.6089,2694301.0
2023-07-23,90.4104,91.8118,90.0564,91.6089,2694301.0
2023-07-24,91.8215,92.1018,90.9613,91.5992,2248708.0
2023-07-25,91.3962,92.2758,90.9613,92.1018,2648521.0
2023-07-26,91.8795,93.1843,91.7055,92.3628,2196691.0
2023-07-27,91.9568,92.5368,90.8646,91.2802,2841800.0
2023-07-28,91.8698,92.1405,89.9561,90.2171,2567058.0
2023-07-29,91.8698,92.1405,89.9561,90.2171,2567058.0
2023-07-30,91.8698,92.1405,89.9561,90.2171,2567058.0
2023-07-31,90.6037,91.0144,89.8415,90.4877,2903056.0
2023-08-01,90.449,90.681,89.0475,89.0669,2422095.0
2023-08-02,88.9219,90.0044,88.7962,89.4342,2295185.0
2023-08-03,89.2022,89.3858,87.1821,87.3464,2881066.0
2023-08-04,87.6944,88.4966,85.9445,86.4669,3043727.0
2023-08-05,87.6944,88.4966,85.9445,86.4669,3043727.0
2023-08-06,87.6944,88.4966,85.9445,86.4669,3043727.0
2023-08-07,86.5829,87.0806,86.5241,86.6602,3604516.0
2023-08-08,87.2594,89.1152,86.2542,89.0475,5240940.0
2023-08-09,88.7962,90.1204,88.6802,89.7144,3219253.0
2023-08-10,90.2171,90.8405,89.5898,89.8014,3635555.0
2023-08-11,89.8884,90.8405,89.8304,90.681,2428734.0
2023-08-12,89.8884,90.8405,89.8304,90.681,2428734.0
2023-08-13,89.8884,90.8405,89.8304,90.681,2428734.0
2023-08-14,90.739,90.739,89.3762,89.6855,2340462.0
2023-08-15,88.9799,89.2312,88.2936,88.3806,2669784.0
2023-08-16,88.6223,89.2408,88.2646,88.6319,2382189.0
2023-08-17,88.7932,90.1112,88.4951,88.6564,2578577.0
2023-08-18,88.4707,89.3895,88.3827,89.1451,2766433.0
2023-08-19,88.4707,89.3895,88.3827,89.1451,2766433.0
2023-08-20,88.4707,89.3895,88.3827,89.1451,2766433.0
2023-08-21,88.7541,89.0425,87.1218,87.6105,3910676.0
2023-08-22,87.6105,87.8451,87.0533,87.5714,2366203.0
2023-08-23,88.3143,88.3729,87.1218,88.3045,2231719.0
2023-08-24,88.109,89.3015,87.8353,87.9624,2376089.0
2023-08-25,88.1676,89.282,87.9624,88.5391,2374616.0
2023-08-26,88.1676,89.282,87.9624,88.5391,2374616.0
2023-08-27,88.1676,89.282,87.9624,88.5391,2374616.0
2023-08-28,88.5489,89.1158,87.9722,87.9917,2128760.0
2023-08-29,87.9722,88.9105,87.9233,88.2556,2279827.0
2023-08-30,87.9819,88.7835,87.4551,87.9233,2251059.0
2023-08-31,88.2263,88.3925,86.721,86.7992,3139829.0
2023-09-01,87.2391,87.6105,85.5236,85.9488,3777769.0
2023-09-02,87.2391,87.6105,85.5236,85.9488,3777769.0
2023-09-03,87.2391,87.6105,85.5236,85.9488,3777769.0
2023-09-04,87.2391,87.6105,85.5236,85.9488,3777769.0
2023-09-05,85.8022,86.0074,84.0965,84.6976,3155535.0
2023-09-06,84.9518,85.636,84.2187,85.5187,3249684.0
2023-09-07,86.2127,88.1872,86.0914,87.3857,4765371.0
2023-09-08,87.5518,89.1109,87.2684,88.9692,3302714.0
2023-09-09,87.5518,89.1109,87.2684,88.9692,3302714.0
2023-09-10,87.5518,89.1109,87.2684,88.9692,3302714.0
2023-09-11,88.803,90.3865,88.6857,89.712,3992859.0
2023-09-12,89.8391,90.582,88.8519,90.0444,3689360.0
2023-09-13,90.3474,92.2339,90.2413,91.7647,4383258.0
2023-09-14,92.5174,93.5486,92.2339,93.2994,4594429.0
2023-09-15,93.1918,93.9152,92.7958,93.0354,9702852.0
2023-09-16,93.1918,93.9152,92.7958,93.0354,9702852.0
2023-09-17,93.1918,93.9152,92.7958,93.0354,9702852.0
2023-09-18,93.1039,93.3091,92.0335,92.8204,3701804.0
2023-09-19,92.8204,93.0843,91.6768,91.7256,3291021.0
2023-09-20,92.1557,93.2603,91.6515,92.2437,2855999.0
2023-09-21,92.1264,92.5956,91.1001,91.3053,3129387.0
2023-09-22,90.9143,91.7256,90.6113,91.2271,1973030.0
2023-09-23,90.9143,91.7256,90.6113,91.2271,1973030.0
2023-09-24,90.9143,91.7256,90.6113,91.2271,1973030.0
2023-09-25,90.7384,91.2858,90.2301,91.2076,2376580.0
2023-09-26,90.9046,90.9632,88.7053,89.0669,3000641.0
2023-09-27,89.0474,89.3504,87.2508,88.0601,3714698.0
2023-09-28,88.5684,88.5684,86.4766,86.6819,4489675.0
2023-09-29,87.6203,87.9331,85.6556,86.2714,3900575.0
2023-09-30,87.6203,87.9331,85.6556,86.2714,3900575.0
2023-10-01,87.6203,87.9331,85.6556,86.2714,3900575.0
2023-10-02,85.7631,86.0074,82.2442,83.5149,6498383.0
2023-10-03,83.0848,84.1209,81.5013,83.8277,5606478.0
2023-10-04,83.8277,84.4615,82.9577,84.1796,3322910.0
2023-10-05,83.945,84.0769,82.816,83.554,3716476.0
2023-10-06,82.4299,85.0788,81.1885,84.9615,3511990.0
2023-10-07,82.4299,85.0788,81.1885,84.9615,3511990.0
2023-10-08,82.4299,85.0788,81.1885,84.9615,3511990.0
2023-10-09,84.7172,86.2616,84.4337,86.242,3008704.0
2023-10-10,86.2616,87.0045,85.8804,86.936,2619522.0
2023-10-11,87.3857,88.0894,86.6524,87.8451,2658873.0
2023-10-12,87.5127,88.0015,85.2255,86.0465,3172508.0
2023-10-13,86.936,87.5224,86.0661,86.6819,3277003.0
2023-10-14,86.936,87.5224,86.0661,86.6819,3277003.0
2023-10-15,86.936,87.5224,86.0661,86.6819,3277003.0
2023-10-16,86.9947,87.8353,86.4278,87.4443,2993524.0
2023-10-17,86.7699,87.7418,86.4869,86.9556,2911560.0
2023-10-18,86.9654,87.4052,85.6556,86.2029,2790110.0
2023-10-19,85.939,86.8481,85.3037,85.8022,3134349.0
2023-10-20,85.5383,86.8578,85.0495,85.0691,3468582.0
2023-10-21,85.5383,86.8578,85.0495,85.0691,3468582.0
2023-10-22,85.5383,86.8578,85.0495,85.0691,3468582.0
2023-10-23,84.2578,85.6458,83.857,84.3848,3172110.0
2023-10-24,85.1473,86.2714,84.8736,85.7826,3213165.0
2023-10-25,85.6653,86.4473,85.2059,86.1638,2652833.0
2023-10-26,86.4571,87.7278,86.2323,87.1902,3033546.0
2023-10-27,86.8578,87.112,85.1277,85.5578,2764436.0
2023-10-28,86.8578,87.112,85.1277,85.5578,2764436.0
2023-10-29,86.8578,87.112,85.1277,85.5578,2764436.0
2023-10-30,85.8608,86.6721,85.0984,85.9195,2426908.0
2023-10-31,86.3593,86.9263,85.9292,86.8872,3094565.0
2023-11-01,87.1902,87.9624,86.33,87.5225,3944539.0
2023-11-02,87.4834,88.5537,86.9849,87.8646,4553051.0
2023-11-03,89.106,89.8978,88.197,88.2458,4022855.0
2023-11-04,89.106,89.8978,88.197,88.2458,4022855.0
2023-11-05,89.106,89.8978,88.197,88.2458,4022855.0
2023-11-06,88.1481,88.5391,87.4541,87.6985,3370772.0
2023-11-07,87.9722,87.9819,87.112,87.2684,3054464.0
2023-11-08,86.7796,86.9654,85.1961,86.3691,3623858.0
2023-11-09,86.5353,87.3563,85.9292,85.9781,3441800.0
2023-11-10,86.4766,86.6819,85.7484,86.2811,2491099.0
2023-11-11,86.4766,86.6819,85.7484,86.2811,2491099.0
2023-11-12,86.4766,86.6819,85.7484,86.2811,2491099.0
2023-11-13,86.2029,86.3984,84.6585,85.0593,3396633.0
2023-11-14,86.633,87.8744,86.5059,87.8255,5739227.0
2023-11-15,87.7473,88.8714,87.1706,87.5909,3175645.0
2023-11-16,88.3473,89.5635,88.3473,89.168,3872271.0
2023-11-17,89.6228,89.6624,88.6737,88.9999,3340656.0
2023-11-18,89.6228,89.6624,88.6737,88.9999,3340656.0
2023-11-19,89.6228,89.6624,88.6737,88.9999,3340656.0
2023-11-20,88.5154,89.0296,87.2794,88.2979,3637493.0
2023-11-21,88.5253,88.9208,87.7343,88.8714,2483933.0
2023-11-22,88.99,89.4251,88.5154,89.346,2553301.0
2023-11-23,88.99,89.4251,88.5154,89.346,2553301.0
2023-11-24,89.2273,89.7712,88.906,89.7217,1472374.0
2023-11-25,89.2273,89.7712,88.906,89.7217,1472374.0
2023-11-26,89.2273,89.7712,88.906,89.7217,1472374.0
2023-11-27,89.8404,90.1024,89.1581,89.9096,2439422.0
2023-11-28,89.9392,90.8984,89.7019,90.1073,2774331.0
2023-11-29,90.1963,90.6561,89.346,89.6921,2986958.0
2023-11-30,90.6314,91.3631,90.0975,91.2444,4959398.0
2023-12-01,91.1653,91.6103,90.5226,91.6004,4016542.0
2023-12-02,91.1653,91.6103,90.5226,91.6004,4016542.0
2023-12-03,91.1653,91.6103,90.5226,91.6004,4016542.0
2023-12-04,90.9874,92.1838,90.9874,91.6894,2796541.0
2023-12-05,91.8179,91.9267,90.8687,91.4323,2601202.0
2023-12-06,91.808,92.9056,91.6103,92.8858,3260503.0
2023-12-07,92.8463,93.8202,92.2777,93.4,3813022.0
2023-12-08,93.3901,93.6768,92.7474,93.3308,3271726.0
2023-12-09,93.3901,93.6768,92.7474,93.3308,3271726.0
2023-12-10,93.3901,93.6768,92.7474,93.3308,3271726.0
2023-12-11,92.9847,94.3294,92.5397,94.2899,4989081.0
2023-12-12,94.4184,94.4283,93.0638,94.2602,3942732.0
2023-12-13,94.4283,97.0387,93.7856,96.9793,3970186.0
2023-12-14,97.6517,98.3636,96.8854,97.2068,6870784.0
2023-12-15,96.8904,97.0456,94.547,95.5456,8742774.0
2023-12-16,96.8904,97.0456,94.547,95.5456,8742774.0
2023-12-17,96.8904,97.0456,94.547,95.5456,8742774.0
2023-12-18,96.1092,97.2265,95.6643,96.0796,4277125.0
2023-12-19,96.4157,96.4454,95.3775,95.7236,2711939.0
2023-12-20,95.5555,96.1784,94.4777,94.6063,3428493.0
2023-12-21,94.8634,95.4171,94.1514,95.2786,3072565.0
2023-12-22,95.7533,96.5443,95.2391,95.773,1927521.0
2023-12-23,95.7533,96.5443,95.2391,95.773,1927521.0
2023-12-24,95.7533,96.5443,95.2391,95.773,1927521.0
2023-12-25,95.7533,96.5443,95.2391,95.773,1927521.0
2023-12-26,95.5357,96.4157,95.3479,95.6445,2228525.0
2023-12-27,95.3182,95.6939,94.9375,95.2193,1987644.0
2023-12-28,94.982,95.9707,94.9227,95.8324,1912800.0
2023-12-29,95.5555,96.1784,95.2688,95.951,2295313.0
2023-12-30,95.5555,96.1784,95.2688,95.951,2295313.0
2023-12-31,95.5555,96.1784,95.2688,95.951,2295313.0
2024-01-01,95.5555,96.1784,95.2688,95.951,2295313.0
2024-01-02,95.4369,97.1771,95.0512,96.7124,3352256.0
2024-01-03,96.831,97.7753,96.4009,97.6715,3687569.0
2024-01-04,97.889,98.2351,97.2513,97.3847,2423704.0
2024-01-05,97.3847,97.6418,96.4751,97.4342,2192115.0
2024-01-06,97.3847,97.6418,96.4751,97.4342,2192115.0
2024-01-07,97.3847,97.6418,96.4751,97.4342,2192115.0
2024-01-08,97.276,98.3191,96.9596,98.2746,2453464.0
2024-01-09,97.6418,98.2746,97.4152,97.978,2024944.0
2024-01-10,98.3834,98.7938,97.9879,98.1659,3076655.0
2024-01-11,97.8989,97.8989,95.7483,96.0598,3063460.0
2024-01-12,96.6234,97.6665,96.2081,97.3551,2791893.0
2024-01-13,96.6234,97.6665,96.2081,97.3551,2791893.0
2024-01-14,96.6234,97.6665,96.2081,97.3551,2791893.0
2024-01-15,96.6234,97.6665,96.2081,97.3551,2791893.0
2024-01-16,96.7618,97.8396,96.4652,96.9299,3527087.0
2024-01-17,96.5443,97.5825,94.893,95.7434,3272855.0
2024-01-18,95.4863,95.4962,94.2899,94.7843,2453682.0
2024-01-19,95.2193,95.2193,94.1317,94.4876,2965063.0
2024-01-20,95.2193,95.2193,94.1317,94.4876,2965063.0
2024-01-21,95.2193,95.2193,94.1317,94.4876,2965063.0
2024-01-22,94.5272,95.2094,93.6373,93.9932,2465568.0
2024-01-23,93.9438,94.8633,93.9438,94.5371,2903045.0
2024-01-24,94.9622,95.0562,93.0934,93.4791,3869953.0
2024-01-25,94.4777,94.7052,93.3753,94.6557,2461026.0
2024-01-26,94.5568,95.2193,94.1712,94.7941,3554173.0
2024-01-27,94.5568,95.2193,94.1712,94.7941,3554173.0
2024-01-28,94.5568,95.2193,94.1712,94.7941,3554173.0
2024-01-29,94.9524,95.1007,94.2404,94.6953,3149014.0
2024-01-30,94.6162,95.0413,93.7065,94.458,3201247.0
2024-01-31,95.0216,95.9016,94.2305,94.7546,3678690.0
2024-02-01,94.28,96.7519,93.6867,96.6926,2745923.0
2024-02-02,95.7631,96.0103,94.4404,95.1402,2519449.0
2024-02-03,95.7631,96.0103,94.4404,95.1402,2519449.0
2024-02-04,95.7631,96.0103,94.4404,95.1402,2519449.0
2024-02-05,94.4283,94.9968,93.6966,94.1811,3142735.0
2024-02-06,94.0229,94.3393,93.6867,93.9932,2172268.0
2024-02-07,94.3986,94.5371,93.7164,94.4283,2471009.0
2024-02-08,93.6768,94.1317,90.4435,91.6103,5581108.0
2024-02-09,91.2247,91.6894,90.6017,90.6611,4642789.0
2024-02-10,91.2247,91.6894,90.6017,90.6611,4642789.0
2024-02-11,91.2247,91.6894,90.6017,90.6611,4642789.0
2024-02-12,90.5325,91.8079,90.1469,91.6103,3926121.0
2024-02-13,91.5707,91.8852,89.2867,90.582,3428199.0
2024-02-14,90.2754,90.9577,89.9096,90.315,3062435.0
2024-02-15,90.73,92.41,90.53,92.36,2952010.0
2024-02-16,92.07,92.335,91.1,91.88,4120822.0
2024-02-17,92.07,92.335,91.1,91.88,4120822.0
2024-02-18,92.07,92.335,91.1,91.88,4120822.0
2024-02-19,92.07,92.335,91.1,91.88,4120822.0
2024-02-20,92.0,92.7762,91.51,91.94,2590763.0
2024-02-21,92.2,93.28,92.02,92.99,2781750.0
2024-02-22,92.29,92.5857,91.3,92.13,4131503.0
2024-02-23,92.4,93.33,91.92,92.73,2494544.0
2024-02-24,92.4,93.33,91.92,92.73,2494544.0
2024-02-25,92.4,93.33,91.92,92.73,2494544.0
2024-02-26,92.47,92.57,90.5202,90.65,3797730.0
2024-02-27,90.64,91.33,90.455,90.85,2962382.0
2024-02-28,90.75,91.25,90.431,90.74,3255588.0
2024-02-29,91.06,92.08,90.76,91.83,5245731.0
2024-03-01,91.75,91.88,90.09,90.86,3367634.0
2024-03-02,91.75,91.88,90.09,90.86,3367634.0
2024-03-03,91.75,91.88,90.09,90.86,3367634.0
2024-03-04,90.22,92.56,90.22,92.42,3724616.0
2024-03-05,92.78,94.27,92.33,92.69,3679258.0
2024-03-06,93.47,94.32,92.971,94.07,4229904.0
2024-03-07,94.91,95.13,94.23,94.48,2610595.0
2024-03-08,94.48,95.12,93.8,94.94,2266655.0
2024-03-09,94.48,95.12,93.8,94.94,2266655.0
2024-03-10,94.48,95.12,93.8,94.94,2266655.0
2024-03-11,94.82,95.89,94.5,95.84,1967110.0
2024-03-12,95.39,96.25,94.69,95.01,2878149.0
2024-03-13,95.5,96.3,95.405,95.5,3519187.0
2024-03-14,95.4,95.82,94.34,95.05,3541005.0
2024-03-15,94.36,95.6589,94.36,94.71,6196962.0
2024-03-16,94.36,95.6589,94.36,94.71,6196962.0
2024-03-17,94.36,95.6589,94.36,94.71,6196962.0
2024-03-18,94.85,95.235,94.11,94.94,2736736.0
2024-03-19,95.26,95.59,94.55,95.14,2492617.0
2024-03-20,95.0,95.72,94.575,95.41,2682272.0
2024-03-21,95.49,96.05,94.93,94.96,2744971.0
2024-03-22,95.55,95.73,94.56,94.61,2308623.0
2024-03-23,95.55,95.73,94.56,94.61,2308623.0
2024-03-24,95.55,95.73,94.56,94.61,2308623.0
2024-03-25,94.88,95.16,94.39,94.84,2015963.0
2024-03-26,94.8,95.07,93.57,93.67,2823082.0
2024-03-27,94.1,96.13,94.03,96.09,3166169.0
2024-03-28,96.14,96.85,95.77,96.71,2637612.0
2024-03-29,96.14,96.85,95.77,96.71,2637612.0
2024-03-30,96.14,96.85,95.77,96.71,2637612.0
2024-03-31,96.14,96.85,95.77,96.71,2637612.0
2024-04-01,96.5,96.59,95.375,96.07,1859657.0
2024-04-02,96.14,97.3601,95.46,96.54,2305630.0
2024-04-03,96.5,96.61,95.84,95.97,2278093.0
2024-04-04,96.74,96.87,95.195,96.12,2694691.0
2024-04-05,95.72,96.2,95.16,95.91,2525332.0
2024-04-06,95.72,96.2,95.16,95.91,2525332.0
2024-04-07,95.72,96.2,95.16,95.91,2525332.0
2024-04-08,95.63,96.55,95.54,96.31,2348712.0
