,RSG US Equity,RSG US Equity,RSG US Equity,RSG US Equity,RSG US Equity
2023-07-18,148.3653,149.113,146.9888,147.6127,874103.0
2023-07-19,148.0484,148.3554,147.2314,148.0187,1146321.0
2023-07-20,148.5436,153.0989,148.3059,153.0197,1178084.0
2023-07-21,153.089,154.4259,153.0197,153.4455,1352980.0
2023-07-22,153.089,154.4259,153.0197,153.4455,1352980.0
2023-07-23,153.089,154.4259,153.0197,153.4455,1352980.0
2023-07-24,153.2177,153.4158,152.0343,152.8018,1041784.0
2023-07-25,152.1482,153.3069,151.1876,152.4552,729416.0
2023-07-26,150.7123,152.782,150.2172,151.3857,1380246.0
2023-07-27,151.6234,152.0888,148.1276,150.128,1528937.0
2023-07-28,151.0688,151.5738,149.5735,150.029,1249259.0
2023-07-29,151.0688,151.5738,149.5735,150.029,1249259.0
2023-07-30,151.0688,151.5738,149.5735,150.029,1249259.0
2023-07-31,149.7319,149.7517,148.5139,149.6428,1575713.0
2023-08-01,151.9601,155.124,150.1676,150.6133,1909584.0
2023-08-02,150.8212,152.0244,150.4053,151.0886,1244108.0
2023-08-03,150.4548,151.0193,147.5468,147.6721,1632554.0
2023-08-04,147.6721,148.4742,146.7709,147.0878,1320888.0
2023-08-05,147.6721,148.4742,146.7709,147.0878,1320888.0
2023-08-06,147.6721,148.4742,146.7709,147.0878,1320888.0
2023-08-07,147.2958,148.395,147.1274,147.4443,1017304.0
2023-08-08,147.6127,147.7711,145.4142,145.8401,992648.0
2023-08-09,145.5925,147.583,145.4638,147.0482,1002241.0
2023-08-10,146.969,147.6721,145.2954,145.9787,1145381.0
2023-08-11,146.1768,146.4441,145.4093,146.1372,766165.0
2023-08-12,146.1768,146.4441,145.4093,146.1372,766165.0
2023-08-13,146.1768,146.4441,145.4093,146.1372,766165.0
2023-08-14,146.048,146.9938,145.7311,146.5828,793369.0
2023-08-15,146.2857,146.4901,144.6121,144.6517,750290.0
2023-08-16,144.6517,147.1968,144.6319,146.3253,1460998.0
2023-08-17,146.157,146.5135,144.3249,144.3744,885510.0
2023-08-18,144.1368,145.949,143.9486,144.8597,1386274.0
2023-08-19,144.1368,145.949,143.9486,144.8597,1386274.0
2023-08-20,144.1368,145.949,143.9486,144.8597,1386274.0
2023-08-21,144.7309,145.7509,144.3447,145.3152,958189.0
2023-08-22,145.0676,146.0876,144.8696,144.9785,992477.0
2023-08-23,145.6222,145.85,144.523,144.8795,813890.0
2023-08-24,144.6616,145.4415,143.5921,143.602,854965.0
2023-08-25,144.1566,145.2459,144.0476,144.6319,690278.0
2023-08-26,144.1566,145.2459,144.0476,144.6319,690278.0
2023-08-27,144.1566,145.2459,144.0476,144.6319,690278.0
2023-08-28,144.5923,145.236,143.6614,144.0278,545241.0
2023-08-29,143.6614,144.5725,142.7306,144.523,1045476.0
2023-08-30,145.2459,145.7509,143.9684,144.4834,794139.0
2023-08-31,144.9389,144.9389,142.7207,142.7306,1190825.0
2023-09-01,143.0276,144.008,142.7801,143.4931,947633.0
2023-09-02,143.0276,144.008,142.7801,143.4931,947633.0
2023-09-03,143.0276,144.008,142.7801,143.4931,947633.0
2023-09-04,143.0276,144.008,142.7801,143.4931,947633.0
2023-09-05,143.3445,144.0773,142.4335,143.6614,1209807.0
2023-09-06,143.2752,143.4733,142.3889,142.7504,811774.0
2023-09-07,143.2554,145.4539,143.0276,145.335,1131494.0
2023-09-08,146.3253,146.6224,144.414,144.8003,816849.0
2023-09-09,146.3253,146.6224,144.414,144.8003,816849.0
2023-09-10,146.3253,146.6224,144.414,144.8003,816849.0
2023-09-11,144.7706,146.2362,144.7706,145.8995,842126.0
2023-09-12,146.2362,147.3899,145.8401,147.1274,974722.0
2023-09-13,147.4641,149.6725,147.0383,149.5537,1381892.0
2023-09-14,149.821,150.3162,148.2712,148.9793,1208507.0
2023-09-15,148.9397,150.2716,148.3851,148.6822,1494063.0
2023-09-16,148.9397,150.2716,148.3851,148.6822,1494063.0
2023-09-17,148.9397,150.2716,148.3851,148.6822,1494063.0
2023-09-18,148.5436,148.905,147.1076,147.5137,867451.0
2023-09-19,147.5137,147.9098,146.7709,147.8008,655707.0
2023-09-20,147.9692,149.1575,147.1671,147.8504,712454.0
2023-09-21,147.8801,148.6624,145.741,145.9193,1024002.0
2023-09-22,145.2657,146.4243,144.7606,144.9389,717229.0
2023-09-23,145.2657,146.4243,144.7606,144.9389,717229.0
2023-09-24,145.2657,146.4243,144.7606,144.9389,717229.0
2023-09-25,144.7408,145.6024,144.4487,144.929,1147720.0
2023-09-26,144.7904,145.2756,143.8595,144.2655,1163095.0
2023-09-27,144.4041,144.6369,142.5919,143.3247,874778.0
2023-09-28,143.7803,144.2853,143.4733,143.5723,829362.0
2023-09-29,143.1797,143.8953,141.4005,141.649,1093239.0
2023-09-30,143.1797,143.8953,141.4005,141.649,1093239.0
2023-10-01,143.1797,143.8953,141.4005,141.649,1093239.0
2023-10-02,141.3707,141.5794,139.4722,140.3071,1455679.0
2023-10-03,139.9692,141.8279,139.3827,141.639,1128758.0
2023-10-04,141.8279,142.7324,140.7047,142.305,1647671.0
2023-10-05,142.3646,143.2791,142.0863,142.633,1062886.0
2023-10-06,142.1261,143.776,140.9433,143.5176,1164654.0
2023-10-07,142.1261,143.776,140.9433,143.5176,1164654.0
2023-10-08,142.1261,143.776,140.9433,143.5176,1164654.0
2023-10-09,143.5275,145.8137,143.2294,145.7341,854117.0
2023-10-10,145.7739,146.1615,144.4619,145.5055,1160600.0
2023-10-11,145.4459,145.8236,143.95,145.585,1035032.0
2023-10-12,146.7778,147.1356,144.3625,145.1079,1249517.0
2023-10-13,145.2968,146.4597,144.8992,146.4597,1015570.0
2023-10-14,145.2968,146.4597,144.8992,146.4597,1015570.0
2023-10-15,145.2968,146.4597,144.8992,146.4597,1015570.0
2023-10-16,146.3305,147.7419,145.9727,147.3344,918379.0
2023-10-17,147.1157,148.1047,146.5889,147.1953,1054563.0
2023-10-18,147.4437,147.6823,145.923,146.3305,878258.0
2023-10-19,145.5155,146.907,144.4519,144.9092,899989.0
2023-10-20,145.1179,145.8634,144.114,144.2631,1140175.0
2023-10-21,145.1179,145.8634,144.114,144.2631,1140175.0
2023-10-22,145.1179,145.8634,144.114,144.2631,1140175.0
2023-10-23,144.9092,146.2162,143.4878,143.5474,1433542.0
2023-10-24,143.7959,144.7998,141.7881,142.4342,1467712.0
2023-10-25,142.6827,147.4437,142.6827,146.6883,1648224.0
2023-10-26,146.2112,146.7877,144.442,145.1378,2501984.0
2023-10-27,147.1754,148.8253,144.7203,145.1179,1865185.0
2023-10-28,147.1754,148.8253,144.7203,145.1179,1865185.0
2023-10-29,147.1754,148.8253,144.7203,145.1179,1865185.0
2023-10-30,145.5353,146.6486,145.267,146.3603,1092699.0
2023-10-31,147.1157,147.7817,145.928,147.5928,865813.0
2023-11-01,147.8214,148.7458,146.4697,147.8413,1071888.0
2023-11-02,147.4636,150.8928,147.4636,150.7934,1363484.0
2023-11-03,151.8072,152.6521,151.3003,152.5229,1263288.0
2023-11-04,151.8072,152.6521,151.3003,152.5229,1263288.0
2023-11-05,151.8072,152.6521,151.3003,152.5229,1263288.0
2023-11-06,152.3241,153.7454,152.2048,153.7156,1317537.0
2023-11-07,154.0635,154.4015,153.5665,153.974,1284024.0
2023-11-08,154.5804,154.8338,153.5516,154.6698,901221.0
2023-11-09,154.7792,155.8029,153.984,155.4053,1276321.0
2023-11-10,155.8328,156.936,155.2364,156.8366,1381119.0
2023-11-11,155.8328,156.936,155.2364,156.8366,1381119.0
2023-11-12,155.8328,156.936,155.2364,156.8366,1381119.0
2023-11-13,156.2999,157.5821,156.1806,157.443,924287.0
2023-11-14,157.0454,159.0731,156.449,158.099,1416974.0
2023-11-15,157.9797,158.9339,155.8824,156.0713,1947521.0
2023-11-16,156.6279,157.9499,156.5037,157.9201,1334882.0
2023-11-17,158.0095,158.2282,157.3933,157.761,1321546.0
2023-11-18,158.0095,158.2282,157.3933,157.761,1321546.0
2023-11-19,158.0095,158.2282,157.3933,157.761,1321546.0
2023-11-20,157.433,158.7351,156.9559,158.5363,723724.0
2023-11-21,158.3077,159.2718,157.7262,159.0731,1207236.0
2023-11-22,159.2221,159.7887,158.7649,159.0432,726736.0
2023-11-23,159.2221,159.7887,158.7649,159.0432,726736.0
2023-11-24,158.9538,159.4408,158.263,159.4309,371743.0
2023-11-25,158.9538,159.4408,158.263,159.4309,371743.0
2023-11-26,158.9538,159.4408,158.263,159.4309,371743.0
2023-11-27,160.3751,160.3751,159.1327,159.2818,792191.0
2023-11-28,158.9041,159.5203,158.3972,158.8743,1012564.0
2023-11-29,158.7947,159.088,158.1387,158.9637,1200782.0
2023-11-30,158.8146,160.8721,158.417,160.8622,1621951.0
2023-12-01,160.9815,162.9594,160.8572,162.9296,976438.0
2023-12-02,160.9815,162.9594,160.8572,162.9296,976438.0
2023-12-03,160.9815,162.9594,160.8572,162.9296,976438.0
2023-12-04,162.1841,162.7913,161.1554,161.5778,1505028.0
2023-12-05,161.4983,161.876,160.1962,160.4845,1286502.0
2023-12-06,160.3553,161.2299,159.416,160.8721,1233783.0
2023-12-07,160.8721,161.8064,159.6247,160.6137,924699.0
2023-12-08,161.0709,161.0709,159.4458,160.8125,864607.0
2023-12-09,161.0709,161.0709,159.4458,160.8125,864607.0
2023-12-10,161.0709,161.0709,159.4458,160.8125,864607.0
2023-12-11,160.9516,162.0649,160.5541,161.4586,854550.0
2023-12-12,161.6076,164.3212,161.0908,164.1721,684770.0
2023-12-13,164.3311,166.16,164.182,166.1003,1042049.0
2023-12-14,165.7922,165.7922,161.3691,161.707,2212085.0
2023-12-15,159.8384,161.5679,159.6794,161.1007,2886331.0
2023-12-16,159.8384,161.5679,159.6794,161.1007,2886331.0
2023-12-17,159.8384,161.5679,159.6794,161.1007,2886331.0
2023-12-18,161.886,163.5657,161.6573,162.5817,1063536.0
2023-12-19,162.6115,162.9892,161.2946,161.8164,1615139.0
2023-12-20,161.4089,162.5817,161.2001,161.22,1389861.0
2023-12-21,161.0212,162.4277,160.2161,160.6733,1311403.0
2023-12-22,161.0113,161.8959,160.3652,161.707,1213000.0
2023-12-23,161.0113,161.8959,160.3652,161.707,1213000.0
2023-12-24,161.0113,161.8959,160.3652,161.707,1213000.0
2023-12-25,161.0113,161.8959,160.3652,161.707,1213000.0
2023-12-26,161.3592,162.4227,160.9566,162.0847,545034.0
2023-12-27,161.886,162.8302,161.5778,162.7706,569562.0
2023-12-28,163.0986,163.8838,162.7209,163.3173,758790.0
2023-12-29,163.7211,164.5987,163.2624,164.4491,676106.0
2023-12-30,163.7211,164.5987,163.2624,164.4491,676106.0
2023-12-31,163.7211,164.5987,163.2624,164.4491,676106.0
2024-01-01,163.7211,164.5987,163.2624,164.4491,676106.0
2024-01-02,163.2425,165.556,163.2425,164.479,1067953.0
2024-01-03,165.2967,166.6629,163.2325,163.2624,1343925.0
2024-01-04,164.2397,165.4363,163.3123,163.7012,712974.0
2024-01-05,163.751,164.0303,162.2951,163.063,693494.0
2024-01-06,163.751,164.0303,162.2951,163.063,693494.0
2024-01-07,163.751,164.0303,162.2951,163.063,693494.0
2024-01-08,163.4718,163.9405,161.8165,163.8906,956639.0
2024-01-09,163.5715,164.1549,162.7538,163.3522,694010.0
2024-01-10,163.0131,163.9206,162.4048,163.8408,629204.0
2024-01-11,164.0701,164.2496,162.7139,163.4718,778207.0
2024-01-12,163.9604,165.7554,162.9932,165.6756,1064122.0
2024-01-13,163.9604,165.7554,162.9932,165.6756,1064122.0
2024-01-14,163.9604,165.7554,162.9932,165.6756,1064122.0
2024-01-15,163.9604,165.7554,162.9932,165.6756,1064122.0
2024-01-16,165.2169,166.1443,164.5987,165.177,952342.0
2024-01-17,165.1371,167.7497,164.7881,165.7355,840344.0
2024-01-18,165.7355,167.331,165.5261,167.2811,743380.0
2024-01-19,167.6102,168.6772,167.1714,168.2085,1487546.0
2024-01-20,167.6102,168.6772,167.1714,168.2085,1487546.0
2024-01-21,167.6102,168.6772,167.1714,168.2085,1487546.0
2024-01-22,168.2285,168.7969,167.0418,168.3581,927971.0
2024-01-23,168.2085,169.3952,167.5404,169.3454,1109208.0
2024-01-24,169.5249,169.8988,168.7271,168.8667,2188879.0
2024-01-25,168.2484,169.8938,168.1088,169.8041,1506343.0
2024-01-26,170.1132,170.881,169.8739,170.8112,1298199.0
2024-01-27,170.1132,170.881,169.8739,170.8112,1298199.0
2024-01-28,170.1132,170.881,169.8739,170.8112,1298199.0
2024-01-29,170.6218,171.26,170.1032,170.9907,1257338.0
2024-01-30,171.2899,172.4766,170.8312,172.3968,967976.0
2024-01-31,173.025,173.0649,169.9935,170.6417,2427372.0
2024-02-01,170.2428,173.3741,169.352,173.3441,982650.0
2024-02-02,173.4239,173.9724,172.3071,173.1746,801200.0
2024-02-03,173.4239,173.9724,172.3071,173.1746,801200.0
2024-02-04,173.4239,173.9724,172.3071,173.1746,801200.0
2024-02-05,172.9752,173.6333,172.1974,172.7658,832383.0
2024-02-06,172.9253,173.2644,172.0079,173.1946,1009219.0
2024-02-07,173.6633,174.8599,172.7309,174.0721,967264.0
2024-02-08,174.5208,174.5757,172.6062,174.1519,1131556.0
2024-02-09,174.5208,174.5807,172.3071,173.0051,1006397.0
2024-02-10,174.5208,174.5807,172.3071,173.0051,1006397.0
2024-02-11,174.5208,174.5807,172.3071,173.0051,1006397.0
2024-02-12,172.4666,172.7278,170.5819,171.5193,1172652.0
2024-02-13,172.7259,176.0466,171.7486,175.1192,1828412.0
2024-02-14,175.8272,178.2803,175.8072,178.2404,2308902.0
2024-02-15,178.0011,179.477,176.5312,179.3573,1441748.0
2024-02-16,179.6963,180.8332,178.9784,179.9257,902825.0
2024-02-17,179.6963,180.8332,178.9784,179.9257,902825.0
2024-02-18,179.6963,180.8332,178.9784,179.9257,902825.0
2024-02-19,179.6963,180.8332,178.9784,179.9257,902825.0
2024-02-20,180.903,181.7606,179.3274,179.5069,1283592.0
2024-02-21,179.5069,181.0127,179.118,180.8531,1074644.0
2024-02-22,181.2819,183.4757,180.6736,182.8176,1072068.0
2024-02-23,183.0769,184.797,183.017,184.463,1233215.0
2024-02-24,183.0769,184.797,183.017,184.463,1233215.0
2024-02-25,183.0769,184.797,183.017,184.463,1233215.0
2024-02-26,184.812,185.6796,184.1838,184.3533,1468916.0
2024-02-27,184.1937,184.4181,182.8176,184.0043,1324613.0
2024-02-28,192.0318,192.0318,183.9744,185.4303,2064241.0
2024-02-29,184.4829,184.6325,182.2442,183.0868,1933845.0
2024-03-01,182.3888,183.5555,181.5312,183.1267,1258601.0
2024-03-02,182.3888,183.5555,181.5312,183.1267,1258601.0
2024-03-03,182.3888,183.5555,181.5312,183.1267,1258601.0
2024-03-04,183.1566,184.7023,182.9672,184.4231,914477.0
2024-03-05,184.4829,185.0613,182.0597,183.2464,1008895.0
2024-03-06,182.6082,184.2237,182.2392,183.2863,1081712.0
2024-03-07,184.2835,184.3633,182.8874,183.4857,925613.0
2024-03-08,182.8774,184.2037,182.2592,183.6752,816062.0
2024-03-09,182.8774,184.2037,182.2592,183.6752,816062.0
2024-03-10,182.8774,184.2037,182.2592,183.6752,816062.0
2024-03-11,183.4857,184.0142,182.309,183.755,1037644.0
2024-03-12,183.5854,185.5799,183.3661,184.9217,974299.0
2024-03-13,185.1511,185.51,183.7151,185.3704,795340.0
2024-03-14,186.0186,186.2579,183.9045,185.8092,880008.0
2024-03-15,183.9045,186.0884,183.8746,185.7893,1790581.0
2024-03-16,183.9045,186.0884,183.8746,185.7893,1790581.0
2024-03-17,183.9045,186.0884,183.8746,185.7893,1790581.0
2024-03-18,185.7893,187.6341,185.7593,187.0557,788609.0
2024-03-19,187.7538,187.9532,186.9311,187.6241,1097229.0
2024-03-20,187.9831,188.1327,186.7588,187.2751,1193090.0
2024-03-21,187.4546,188.8706,186.7765,188.5914,2009930.0
2024-03-22,189.2196,190.1869,188.4418,189.9775,1239190.0
2024-03-23,189.2196,190.1869,188.4418,189.9775,1239190.0
2024-03-24,189.2196,190.1869,188.4418,189.9775,1239190.0
2024-03-25,189.9177,190.0673,188.4693,189.1997,1112074.0
2024-03-26,189.1997,189.8878,188.8008,189.1598,1316692.0
2024-03-27,189.793,191.0346,189.1698,190.9847,1228289.0
2024-03-28,191.3437,191.5232,190.4861,190.9049,1187601.0
2024-03-29,191.3437,191.5232,190.4861,190.9049,1187601.0
2024-03-30,191.3437,191.5232,190.4861,190.9049,1187601.0
2024-03-31,191.3437,191.5232,190.4861,190.9049,1187601.0
2024-04-01,190.69,190.86,189.27,189.83,1473420.0
2024-04-02,189.64,190.33,188.92,188.92,1171019.0
2024-04-03,188.86,189.64,188.42,189.24,1051484.0
2024-04-04,190.18,190.46,186.43,186.78,1605522.0
2024-04-05,187.48,188.48,186.38,188.4,735631.0
2024-04-06,187.48,188.48,186.38,188.4,735631.0
2024-04-07,187.48,188.48,186.38,188.4,735631.0
2024-04-08,187.62,189.26,187.52,188.52,1222049.0
